,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LVS,LVS_6m,LVS_12m,LVS_6m_ret,LVS_12m_ret
94,94,94,94,2019-06-20,56.44542694091797,53.44437789916992,52.113895416259766,0.056152754690304896,0.08311663309871764
95,95,95,95,2019-06-21,56.255470275878906,53.70673370361328,51.59856033325195,0.047456555193453376,0.09025271078398434
96,96,96,96,2019-06-24,55.79957962036133,53.66925048828125,51.17692947387695,0.03969366280874809,0.09032683660405971
97,97,97,97,2019-06-25,54.51737594604492,53.46311950683594,52.544898986816406,0.019719321448764093,0.03753888573890718
98,98,98,98,2019-06-26,55.73309326171875,56.49291610717773,54.46567153930664,-0.013449878282392969,0.023270101819959033
99,99,99,99,2019-06-27,55.828067779541016,56.01802062988281,54.9903678894043,-0.003390923995634121,0.015233574938459782
100,100,100,100,2019-06-28,56.122501373291016,56.44542694091797,53.44437789916992,-0.00572102267850616,0.05011048082875513
101,101,101,101,2019-07-01,58.857872009277344,56.255470275878906,53.70673370361328,0.04626042090904514,0.09591233632064111
102,102,102,102,2019-07-02,59.00983428955078,55.79957962036133,53.66925048828125,0.05753187911146962,0.09950919293042215
103,103,103,103,2019-07-03,59.095314025878906,54.51737594604492,53.46311950683594,0.0839720914734543,0.10534728558670836
104,104,104,104,2019-07-05,58.73439407348633,55.73309326171875,56.49291610717773,0.053851323085077674,0.03967715106184455
105,105,105,105,2019-07-08,58.90535736083984,55.828067779541016,56.01802062988281,0.055120832650893625,0.05154299810116414
106,106,106,106,2019-07-09,59.74116516113281,56.122501373291016,56.44542694091797,0.0644779491165719,0.0583880466289064
107,107,107,107,2019-07-10,59.123809814453125,58.857872009277344,56.255470275878906,0.004518304792498595,0.05098774438303999
108,108,108,108,2019-07-11,59.45622634887695,59.00983428955078,55.79957962036133,0.007564706200254845,0.0655317970743512
109,109,109,109,2019-07-12,60.05459213256836,59.095314025878906,54.51737594604492,0.016232727120620183,0.10156791464071091
110,110,110,110,2019-07-15,60.74793243408203,58.73439407348633,55.73309326171875,0.03428209982172348,0.08997955934033564
111,111,111,111,2019-07-16,61.47926712036133,58.90535736083984,55.828067779541016,0.043695681935249864,0.10122505695766315
112,112,112,112,2019-07-17,60.96638107299805,59.74116516113281,56.122501373291016,0.02050873812990761,0.08630904862006483
113,113,113,113,2019-07-18,61.0993537902832,59.123809814453125,58.857872009277344,0.033413678550652914,0.038082956527081935
114,114,114,114,2019-07-19,60.709938049316406,59.45622634887695,59.00983428955078,0.021086297893898154,0.02881051574257132
115,115,115,115,2019-07-22,60.77642822265625,60.05459213256836,59.095314025878906,0.012019665182213979,0.028447504247818278
116,116,116,116,2019-07-23,61.94465255737305,60.74793243408203,58.73439407348633,0.019699767141697855,0.054657216347037796
117,117,117,117,2019-07-24,61.66922378540039,61.47926712036133,58.90535736083984,0.003089767883328376,0.046920459333261944
118,118,118,118,2019-07-25,59.503719329833984,60.96638107299805,59.74116516113281,-0.023991283678339803,-0.003974576502791538
119,119,119,119,2019-07-26,59.98810577392578,61.0993537902832,59.123809814453125,-0.018187557599572246,0.014618407747827078
120,120,120,120,2019-07-29,59.22828674316406,60.709938049316406,59.45622634887695,-0.0244054162095958,-0.0038337381921178526
121,121,121,121,2019-07-30,58.31649398803711,60.77642822265625,60.05459213256836,-0.040475136604064654,-0.02894196901203594
122,122,122,122,2019-07-31,57.40470504760742,61.94465255737305,60.74793243408203,-0.07329038621309136,-0.05503442261351643
123,123,123,123,2019-08-01,55.84706878662109,61.66922378540039,61.47926712036133,-0.0944094094493475,-0.09161134472721966
124,124,124,124,2019-08-02,54.02348709106445,59.503719329833984,60.96638107299805,-0.09209898642456538,-0.1138806971931059
125,125,125,125,2019-08-05,51.79150390625,59.98810577392578,61.0993537902832,-0.13663711767405873,-0.15233957982569457
126,126,126,126,2019-08-06,51.753517150878906,59.22828674316406,60.709938049316406,-0.12620269812460627,-0.14752808495969716
127,127,127,127,2019-08-07,51.27862930297852,58.31649398803711,60.77642822265625,-0.12068394726374176,-0.15627438461638876
128,128,128,128,2019-08-08,52.55133056640625,57.40470504760742,61.94465255737305,-0.0845466321475935,-0.15164056303757156
129,129,129,129,2019-08-09,51.25962448120117,55.84706878662109,61.66922378540039,-0.08214297375118274,-0.16879731355826788
130,130,130,130,2019-08-12,49.64500427246094,54.02348709106445,59.503719329833984,-0.08104776374807021,-0.1656823332794608
131,131,131,131,2019-08-13,50.927207946777344,51.79150390625,59.98810577392578,-0.016687987300719298,-0.1510449064902265
132,132,132,132,2019-08-14,49.189109802246094,51.753517150878906,59.22828674316406,-0.04955039753446522,-0.1694997017970752
133,133,133,133,2019-08-15,48.82818984985352,51.27862930297852,58.31649398803711,-0.047786758079016445,-0.16270361075084505
134,134,134,134,2019-08-16,49.76847839355469,52.55133056640625,57.40470504760742,-0.05295493268881224,-0.13302440362196422
135,135,135,135,2019-08-19,51.92447280883789,51.25962448120117,55.84706878662109,0.012970214557083581,-0.07023817118800879
136,136,136,136,2019-08-20,52.342376708984375,49.64500427246094,54.02348709106445,0.05433320987787127,-0.031118139028055047
137,137,137,137,2019-08-21,52.36137771606445,50.927207946777344,51.79150390625,0.028161170170293293,0.011003229619398702
138,138,138,138,2019-08-22,51.677528381347656,49.189109802246094,51.753517150878906,0.05058881100116874,-0.0014682822292003683
139,139,139,139,2019-08-23,50.44282150268555,48.82818984985352,51.27862930297852,0.03306761233207722,-0.016299339737702923
140,140,140,140,2019-08-26,50.97469329833984,49.76847839355469,52.55133056640625,0.024236523673614174,-0.030001852494945025
141,141,141,141,2019-08-27,51.56356048583984,51.92447280883789,51.25962448120117,-0.00695071713730766,0.005929345127179575
142,142,142,142,2019-08-28,51.76301193237305,52.342376708984375,49.64500427246094,-0.01106875180377287,0.0426630572592579
143,143,143,143,2019-08-29,52.370872497558594,52.36137771606445,50.927207946777344,0.0001813317736907294,0.028347608458920037
144,144,144,144,2019-08-30,52.68429946899414,51.677528381347656,49.189109802246094,0.0194817964244951,0.07105616834294581
145,145,145,145,2019-09-03,51.55405807495117,50.44282150268555,48.82818984985352,0.022029627589457146,0.05582570710648249
146,146,146,146,2019-09-04,52.304386138916016,50.97469329833984,49.76847839355469,0.026085352447220878,0.05095409438295673
147,147,147,147,2019-09-05,53.3111572265625,51.56356048583984,51.92447280883789,0.03389208821610712,0.026705796760416733
148,148,148,148,2019-09-06,53.36814498901367,51.76301193237305,52.342376708984375,0.03100926697885531,0.019597281295276492
149,149,149,149,2019-09-09,55.16322708129883,52.370872497558594,52.36137771606445,0.053318847874272324,0.0535098480492191
150,150,150,150,2019-09-10,56.04652404785156,52.68429946899414,51.677528381347656,0.06381834081017179,0.08454343315847979
151,151,151,151,2019-09-11,56.32196044921875,51.55405807495117,50.44282150268555,0.09248355129165242,0.11655055707421513
152,152,152,152,2019-09-12,57.12926864624024,52.304386138916016,50.97469329833984,0.09224623140609567,0.1207378593114723
153,153,153,153,2019-09-13,56.35994720458984,53.3111572265625,51.56356048583984,0.05718859121873021,0.09301892021337754
154,154,154,154,2019-09-16,56.64487838745117,53.36814498901367,51.76301193237305,0.061398675166844274,0.09431187005609631
155,155,155,155,2019-09-17,56.87581253051758,55.16322708129883,52.370872497558594,0.03104578067368613,0.08601995380483674
156,156,156,156,2019-09-18,56.17340469360352,56.04652404785156,52.68429946899414,0.0022638450449421477,0.06622666068973349
157,157,157,157,2019-09-19,55.40364456176758,56.32196044921875,51.55405807495117,-0.016304757152037497,0.07467087229524672
158,158,158,158,2019-09-20,54.20088958740234,57.12926864624024,52.304386138916016,-0.05125882281061944,0.03625897536488365
159,159,159,159,2019-09-23,54.06617736816406,56.35994720458984,53.3111572265625,-0.04069858028963824,0.014162516457725038
160,160,160,160,2019-09-24,53.56583023071289,56.64487838745117,53.36814498901367,-0.0543570441740131,0.0037041804945612267
161,161,161,161,2019-09-25,54.92253875732422,56.87581253051758,55.16322708129883,-0.03434278450343542,-0.004363202385166631
162,162,162,162,2019-09-26,53.76789855957031,56.17340469360352,56.04652404785156,-0.04282286514684275,-0.04065596443297359
163,163,163,163,2019-09-27,54.9514045715332,55.40364456176758,56.32196044921875,-0.008162639729055843,-0.02433430702259154
164,164,164,164,2019-09-30,55.57683563232422,54.20088958740234,57.12926864624024,0.02538604173097725,-0.02717403969459342
165,165,165,165,2019-10-01,55.04762268066406,54.06617736816406,56.35994720458984,0.018152666977301557,-0.023284701086783488
166,166,166,166,2019-10-02,54.36446380615234,53.56583023071289,56.64487838745117,0.01490938480743531,-0.04025808945516296
167,167,167,167,2019-10-03,53.83524703979492,54.92253875732422,56.87581253051758,-0.01979682189007148,-0.0534597284054833
168,168,168,168,2019-10-04,53.88335800170898,53.76789855957031,56.17340469360352,0.0021473675786445323,-0.04076745400043935
169,169,169,169,2019-10-07,52.873046875,54.9514045715332,55.40364456176758,-0.037821739275612054,-0.04567565377303484
170,170,170,170,2019-10-08,51.4489860534668,55.57683563232422,54.20088958740234,-0.07427284284707658,-0.050772294604093604
171,171,171,171,2019-10-09,52.12252807617188,55.04762268066406,54.06617736816406,-0.053137528235522646,-0.03594944911227749
172,172,172,172,2019-10-10,52.71909332275391,54.36446380615234,53.56583023071289,-0.030265551579159,-0.015807407526626682
173,173,173,173,2019-10-11,55.40364456176758,53.83524703979492,54.92253875732422,0.02913328364246759,0.008759715325053152
174,174,174,174,2019-10-14,54.85518264770508,53.88335800170898,53.76789855957031,0.018035710505742486,0.020221807384384727
175,175,175,175,2019-10-15,55.14384841918945,52.873046875,54.9514045715332,0.0429481877516531,0.003502073316538068
176,176,176,176,2019-10-16,55.24006271362305,51.4489860534668,55.57683563232422,0.07368612971724042,-0.006059591462334035
177,177,177,177,2019-10-17,55.18233108520508,52.12252807617188,55.04762268066406,0.058704040689691706,0.0024471248344815066
178,178,178,178,2019-10-18,55.28817367553711,52.71909332275391,54.36446380615234,0.04873149727850801,0.01699106005493678
179,179,179,179,2019-10-21,55.778900146484375,55.40364456176758,53.83524703979492,0.006773120932476617,0.03610372782821458
180,180,180,180,2019-10-22,56.40433120727539,54.85518264770508,53.88335800170898,0.028240696408202037,0.04678574793884338
181,181,181,181,2019-10-23,56.98165512084961,55.14384841918945,52.873046875,0.03332750169501453,0.07770704524675853
182,182,182,182,2019-10-24,58.84832382202149,55.24006271362305,51.4489860534668,0.06531964178072136,0.14381892309529976
183,183,183,183,2019-10-25,58.90605926513672,55.18233108520508,52.12252807617188,0.06748044358948824,0.13014585898541564
184,184,184,184,2019-10-28,60.04145812988281,55.28817367553711,52.71909332275391,0.08597289688461629,0.13889398215368232
185,185,185,185,2019-10-29,59.65657806396485,55.778900146484375,55.40364456176758,0.06951872316049745,0.07676270281201125
186,186,186,186,2019-10-30,60.17616653442383,56.40433120727539,54.85518264770508,0.06687137754169359,0.09700056822144876
187,187,187,187,2019-10-31,59.50262451171875,56.98165512084961,55.14384841918945,0.04424177194436596,0.07904374136884673
188,188,188,188,2019-11-01,60.66688537597656,58.84832382202149,55.24006271362305,0.030902520850977,0.0982407042238056
189,189,189,189,2019-11-04,61.62909698486328,58.90605926513672,55.18233108520508,0.04622678470936492,0.11682663223675682
190,190,190,190,2019-11-05,61.32118606567383,60.04145812988281,55.28817367553711,0.02131407157072518,0.10911940093268258
191,191,191,191,2019-11-06,60.76311111450195,59.65657806396485,55.778900146484375,0.018548382868200264,0.08935656592238717
192,192,192,192,2019-11-07,61.39816284179688,60.17616653442383,56.40433120727539,0.020306981613293917,0.08853631498918224
193,193,193,193,2019-11-08,61.657962799072266,59.50262451171875,56.98165512084961,0.03622257513916938,0.08206689799208022
194,194,194,194,2019-11-11,60.75348663330078,60.66688537597656,58.84832382202149,0.0014274881063618405,0.03237412193831024
195,195,195,195,2019-11-12,60.118431091308594,61.62909698486328,58.90605926513672,-0.02451221853738539,0.02058144512290294
196,196,196,196,2019-11-13,59.810523986816406,61.32118606567383,60.04145812988281,-0.024635239071200132,-0.003846244749200589
197,197,197,197,2019-11-14,60.03183364868164,60.76311111450195,59.65657806396485,-0.012034891769157396,0.006290263318731393
198,198,198,198,2019-11-15,60.301246643066406,61.39816284179688,60.17616653442383,-0.017865619229631924,0.0020785655824557825
199,199,199,199,2019-11-18,59.79128646850586,61.657962799072266,59.50262451171875,-0.030274700068333993,0.004851247472794418
200,200,200,200,2019-11-19,59.56997680664063,60.75348663330078,60.66688537597656,-0.019480525188680042,-0.018080845300330717
201,201,201,201,2019-11-20,58.39609146118164,60.118431091308594,61.62909698486328,-0.028649111409960848,-0.05245907666756333
202,202,202,202,2019-11-21,58.06894302368164,59.810523986816406,61.32118606567383,-0.029118303051794858,-0.05303620576596635
203,203,203,203,2019-11-22,58.9830322265625,60.03183364868164,60.76311111450195,-0.01747075440435386,-0.02929538753512928
204,204,204,204,2019-11-25,61.013282775878906,60.301246643066406,61.39816284179688,0.011807983623077778,-0.006268592545833784
205,205,205,205,2019-11-26,60.59953689575195,59.79128646850586,61.657962799072266,0.013517863136659924,-0.01716608618370108
206,206,206,206,2019-11-27,61.02290344238281,59.56997680664063,60.75348663330078,0.02439025014997509,0.004434590078890244
207,207,207,207,2019-11-29,60.37822723388672,58.39609146118164,60.118431091308594,0.03394295274064163,0.00432140589603125
208,208,208,208,2019-12-02,60.32049560546875,58.06894302368164,59.810523986816406,0.03877378275800347,0.008526452949396468
209,209,209,209,2019-12-03,59.58922576904297,58.9830322265625,60.03183364868164,0.01027742249927055,-0.0073728862294778486
210,210,210,210,2019-12-04,60.32049560546875,61.013282775878906,60.301246643066406,-0.011354694238547736,0.00031921334091622455
211,211,211,211,2019-12-05,60.87857055664063,60.59953689575195,59.79128646850586,0.004604551044155469,0.018184657871636256
212,212,212,212,2019-12-06,61.72531127929688,61.02290344238281,59.56997680664063,0.01151056074506962,0.036181556350983524
213,213,213,213,2019-12-09,61.74455642700195,60.37822723388672,58.39609146118164,0.02262950165500044,0.05734056650086217
214,214,214,214,2019-12-10,61.72531127929688,60.32049560546875,58.06894302368164,0.023289193162742583,0.0629659860370475
215,215,215,215,2019-12-11,62.966556549072266,59.58922576904297,58.9830322265625,0.056676869626049786,0.06753678426040333
216,216,216,216,2019-12-12,66.10333251953125,60.32049560546875,61.013282775878906,0.09586852455400274,0.08342527253204368
217,217,217,217,2019-12-13,66.43048095703125,60.87857055664063,60.59953689575195,0.09119646452975094,0.09622093434988033
218,218,218,218,2019-12-16,66.26506042480469,61.72531127929688,61.02290344238281,0.07354761039545332,0.08590474537763448
219,219,219,219,2019-12-17,66.37210083007812,61.74455642700195,60.37822723388672,0.07494659725261976,0.09927210305418499
220,220,220,220,2019-12-18,67.11162567138672,61.72531127929688,60.32049560546875,0.08726265255622034,0.11258412249023819
221,221,221,221,2019-12-19,67.31597137451172,62.966556549072266,59.58922576904297,0.06907499891708047,0.1296668232511733
222,222,222,222,2019-12-20,66.68347930908203,66.10333251953125,60.32049560546875,0.008776362211078581,0.10548626366120906
223,223,223,223,2019-12-23,67.54949188232422,66.43048095703125,60.87857055664063,0.016844841542194677,0.10957749606615752
224,224,224,224,2019-12-24,67.42300415039062,66.26506042480469,61.72531127929688,0.01747442344672634,0.09230723592972456
225,225,225,225,2019-12-26,68.05548858642578,66.37210083007812,61.74455642700195,0.025362881923194802,0.10221034087247816
226,226,226,226,2019-12-27,67.86087036132812,67.11162567138672,61.72531127929688,0.011164156469850584,0.09940102293318298
227,227,227,227,2019-12-30,67.43273162841797,67.31597137451172,62.966556549072266,0.0017345104218529084,0.07092932064444457
228,228,228,228,2019-12-31,67.17974853515625,66.68347930908203,66.10333251953125,0.007442161555097915,0.01628383887161755
229,229,229,229,2020-01-02,68.89231872558594,67.54949188232422,66.43048095703125,0.01987915535472884,0.037058858118866445
230,230,230,230,2020-01-03,67.84141540527344,67.42300415039062,66.26506042480469,0.006205764043819784,0.023788629639258208
231,231,231,231,2020-01-06,68.20144653320312,68.05548858642578,66.37210083007812,0.0021446903079975765,0.02756196775823594
232,232,232,232,2020-01-07,68.26956176757812,67.86087036132812,67.11162567138672,0.0060224898984333475,0.017253882387848307
233,233,233,233,2020-01-08,68.89231872558594,67.43273162841797,67.31597137451172,0.021645083358196038,0.02341713740271567
234,234,234,234,2020-01-09,69.5929183959961,67.17974853515625,66.68347930908203,0.03592109100523033,0.04363058312282475
235,235,235,235,2020-01-10,68.99935150146484,68.89231872558594,67.54949188232422,0.0015536242335700834,0.021463664325801046
236,236,236,236,2020-01-13,70.2156753540039,67.84141540527344,67.42300415039062,0.03499720538769768,0.041420153830346695
237,237,237,237,2020-01-14,71.38333129882812,68.20144653320312,68.05548858642578,0.046654212298502085,0.04889896144344341
238,238,238,238,2020-01-15,70.8092269897461,68.26956176757812,67.86087036132812,0.03720054965072417,0.043447079483645235
239,239,239,239,2020-01-16,71.4222640991211,68.89231872558594,67.43273162841797,0.036723185114620804,0.05916314487580143
240,240,240,240,2020-01-17,72.0644760131836,69.5929183959961,67.17974853515625,0.0355144988046614,0.07271130935345926
241,241,241,241,2020-01-21,68.17225646972656,68.99935150146484,68.89231872558594,-0.011986997178092595,-0.0104519962338262
242,242,242,242,2020-01-22,67.57868957519531,70.2156753540039,67.84141540527344,-0.03755551400045354,-0.0038726466496703527
243,243,243,243,2020-01-23,67.57868957519531,71.38333129882812,68.20144653320312,-0.05329874151859981,-0.009131140022149431
