,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AEE,AEE_6m,AEE_12m,AEE_6m_ret,AEE_12m_ret
54,54,54,54,2019-04-24,63.30702972412109,63.342227935791016,63.658782958984375,-0.0005556831961390785,-0.005525604143106655
55,55,55,55,2019-04-25,63.544471740722656,62.30455017089844,63.0256233215332,0.019900979405567787,0.008232340940802496
56,56,56,56,2019-04-26,63.47412490844727,62.0934944152832,63.33341979980469,0.02223470439480124,0.002221656577007014
57,57,57,57,2019-04-29,62.753021240234375,61.97916793823242,62.87614822387695,0.012485700078664674,-0.001958246284492038
58,58,58,58,2019-04-30,63.99294662475586,62.01433944702149,63.17511749267578,0.03190563981455741,0.012945431121277995
59,59,59,59,2019-05-01,63.526893615722656,62.568359375,63.298248291015625,0.015319791829249363,0.003612190398315951
60,60,60,60,2019-05-02,63.61481857299805,63.30702972412109,63.342227935791016,0.00486184315104099,0.004303458310360497
61,61,61,61,2019-05-03,64.1512451171875,63.544471740722656,62.30455017089844,0.009548798815113724,0.02963980866924909
62,62,62,62,2019-05-06,63.975364685058594,63.47412490844727,62.0934944152832,0.00789675757380337,0.030307044038935693
63,63,63,63,2019-05-07,63.93138885498047,62.753021240234375,61.97916793823242,0.018777862666324863,0.0314980175063595
64,64,64,64,2019-05-08,62.753021240234375,63.99294662475586,62.01433944702149,-0.01937596953914633,0.0119114675702372
65,65,65,65,2019-05-09,63.22790145874024,63.526893615722656,62.568359375,-0.0047065445823785135,0.010541143963633592
66,66,66,66,2019-05-10,64.45024871826172,63.61481857299805,63.30702972412109,0.013132634251012076,0.01805832620994141
67,67,67,67,2019-05-13,65.60223388671875,64.1512451171875,63.544471740722656,0.022618247968229976,0.03238302388274272
68,68,68,68,2019-05-14,64.94268798828125,63.975364685058594,63.47412490844727,0.015120246801009207,0.023136405298256335
69,69,69,69,2019-05-15,64.828369140625,63.93138885498047,62.753021240234375,0.014030358196647441,0.03307168100234836
70,70,70,70,2019-05-16,65.28565216064453,62.753021240234375,63.99294662475586,0.040358708957049405,0.020200750302512116
71,71,71,71,2019-05-17,65.698974609375,63.22790145874024,63.526893615722656,0.03908200483685631,0.03419151905634443
72,72,72,72,2019-05-20,65.68138122558594,64.45024871826172,63.61481857299805,0.019102059833872698,0.03248555445012413
73,73,73,73,2019-05-21,65.32962799072266,65.60223388671875,64.1512451171875,-0.004155436177170846,0.018368823105187726
74,74,74,74,2019-05-22,65.83969116210938,64.94268798828125,63.975364685058594,0.013812227390248788,0.029141318478270284
75,75,75,75,2019-05-23,66.5783462524414,64.828369140625,63.93138885498047,0.026994001777530086,0.04140309548827714
76,76,76,76,2019-05-24,66.28816223144531,65.28565216064453,62.753021240234375,0.015355748738389963,0.056334195889589544
77,77,77,77,2019-05-28,65.35600280761719,65.698974609375,63.22790145874024,-0.005220352430110431,0.03365763056782223
78,78,78,78,2019-05-29,64.36228942871094,65.68138122558594,64.45024871826172,-0.020083192104997205,-0.0013647626083692632
79,79,79,79,2019-05-30,64.12487030029297,65.32962799072266,65.60223388671875,-0.018441214613999835,-0.022520019500812727
80,80,80,80,2019-05-31,64.49419403076172,65.83969116210938,64.94268798828125,-0.020435957514363112,-0.006905996216240107
81,81,81,81,2019-06-03,65.4967269897461,66.5783462524414,64.828369140625,-0.016245811492436202,0.010309650820789606
82,82,82,82,2019-06-04,65.47032928466797,66.28816223144531,65.28565216064453,-0.012337541413833142,0.0028287551385566267
83,83,83,83,2019-06-05,66.95648956298828,65.35600280761719,65.698974609375,0.02448874910667831,0.0191405567756584
84,84,84,84,2019-06-06,67.2994613647461,64.36228942871094,65.68138122558594,0.04563498225600626,0.024635294035653343
85,85,85,85,2019-06-07,66.72784423828125,64.12487030029297,65.32962799072266,0.04059226826968554,0.02140248292485536
86,86,86,86,2019-06-10,66.76301574707031,64.49419403076172,65.83969116210938,0.035178697096771794,0.014023829223128281
87,87,87,87,2019-06-11,66.30729675292969,65.4967269897461,66.5783462524414,0.012375729298816696,-0.004071135958889638
88,88,88,88,2019-06-12,67.46653747558594,65.47032928466797,66.28816223144531,0.03049027265829629,0.017776556242822483
89,89,89,89,2019-06-13,67.43999481201172,66.95648956298828,65.35600280761719,0.0072211857607706875,0.031886772673797026
90,90,90,90,2019-06-14,67.8824462890625,67.2994613647461,64.36228942871094,0.008662549632556082,0.0546928471873358
91,91,91,91,2019-06-17,67.43114471435547,66.72784423828125,64.12487030029297,0.010539835118346996,0.051559939202674654
92,92,92,92,2019-06-18,67.63468933105469,66.76301574707031,64.49419403076172,0.013056234417071266,0.048694232829625816
93,93,93,93,2019-06-19,68.05061340332031,66.30729675292969,65.4967269897461,0.02629147523366049,0.03899258071283529
94,94,94,94,2019-06-20,68.45765686035156,67.46653747558594,65.47032928466797,0.01469053284562416,0.04562872385587924
95,95,95,95,2019-06-21,68.53728485107422,67.43999481201172,66.95648956298828,0.01627061274427999,0.023609291622118667
96,96,96,96,2019-06-24,68.05061340332031,67.8824462890625,67.2994613647461,0.0024773284324743905,0.011161338045533098
97,97,97,97,2019-06-25,67.76741790771484,67.43114471435547,66.72784423828125,0.00498691212768021,0.015579308477602583
98,98,98,98,2019-06-26,66.13028717041016,67.63468933105469,66.76301574707031,-0.022243055679325496,-0.009477231811355402
99,99,99,99,2019-06-27,66.05950927734375,68.05061340332031,66.30729675292969,-0.029259165000846465,-0.003736956379163381
100,100,100,100,2019-06-28,66.4665756225586,68.45765686035156,67.46653747558594,-0.02908485813142314,-0.014821597349488957
101,101,101,101,2019-07-01,66.55506896972656,68.53728485107422,67.43999481201172,-0.028921715904778655,-0.013121677199885329
102,102,102,102,2019-07-02,67.16566467285156,68.05061340332031,67.8824462890625,-0.013004272646652937,-0.010559160068549733
103,103,103,103,2019-07-03,67.71431732177734,67.76741790771484,67.43114471435547,-0.0007835710371879578,0.004199433490583937
104,104,104,104,2019-07-05,67.65235137939453,66.13028717041016,67.63468933105469,0.023016143950232548,0.00026113889949863633
105,105,105,105,2019-07-08,67.67007446289062,66.05950927734375,68.05061340332031,0.024380519976088477,-0.0055919986815449185
106,106,106,106,2019-07-09,67.7939453125,66.4665756225586,68.45765686035156,0.019970484074267603,-0.009695212753271454
107,107,107,107,2019-07-10,67.82937622070312,66.55506896972656,68.53728485107422,0.019146659611399386,-0.010328810543185685
108,108,108,108,2019-07-11,67.85589599609375,67.16566467285156,68.05061340332031,0.010276550177894306,-0.0028613615291388506
109,109,109,109,2019-07-12,67.39574432373047,67.71431732177734,67.76741790771484,-0.0047046623320887715,-0.005484546932133627
110,110,110,110,2019-07-15,67.51078033447266,67.65235137939453,66.13028717041016,-0.002092625637325485,0.02087535414000441
111,111,111,111,2019-07-16,67.45768737792969,67.67007446289062,66.05950927734375,-0.003138567330488229,0.02116543274210292
112,112,112,112,2019-07-17,67.90898895263672,67.7939453125,66.4665756225586,0.00169696039382905,0.021701333588616034
113,113,113,113,2019-07-18,68.2806625366211,67.82937622070312,66.55506896972656,0.0066532576453242065,0.025927304916165683
114,114,114,114,2019-07-19,67.23645782470703,67.85589599609375,67.16566467285156,-0.00912873026424077,0.0010540080590326628
115,115,115,115,2019-07-22,67.50193786621094,67.39574432373047,67.71431732177734,0.0015756713357206742,-0.0031364039979489
116,116,116,116,2019-07-23,67.45768737792969,67.51078033447266,67.65235137939453,-0.0007864367184015064,-0.0028774166380879374
117,117,117,117,2019-07-24,67.63468933105469,67.45768737792969,67.67007446289062,0.002623895956191724,-0.0005229066484231382
118,118,118,118,2019-07-25,67.47539520263672,67.90898895263672,67.7939453125,-0.006384924244747792,-0.0046987988144797654
119,119,119,119,2019-07-26,67.77626037597656,68.2806625366211,67.82937622070312,-0.0073871890211083535,-0.0007830802476161969
120,120,120,120,2019-07-29,68.00636291503906,67.23645782470703,67.85589599609375,0.01145070866670661,0.0022174479717131934
121,121,121,121,2019-07-30,67.43999481201172,67.50193786621094,67.39574432373047,-0.0009176485321353844,0.0006565768910971048
122,122,122,122,2019-07-31,66.9798355102539,67.45768737792969,67.51078033447266,-0.0070837273889724495,-0.007864593204052084
123,123,123,123,2019-08-01,67.82050323486328,67.63468933105469,67.45768737792969,0.0027473165863021176,0.005378421215375129
124,124,124,124,2019-08-02,67.0240707397461,67.47539520263672,67.90898895263672,-0.0066887264837092175,-0.013030943716564769
125,125,125,125,2019-08-05,66.41349792480469,67.77626037597656,68.2806625366211,-0.020106781395317408,-0.02734543782165244
126,126,126,126,2019-08-06,66.36923217773438,68.00636291503906,67.23645782470703,-0.024073199435028836,-0.012898145961728225
127,127,127,127,2019-08-07,66.56392669677734,67.43999481201172,67.50193786621094,-0.012990334855102037,-0.01389606282552558
128,128,128,128,2019-08-08,67.53734588623047,66.9798355102539,67.45768737792969,0.008323555466050792,0.001180866279249848
129,129,129,129,2019-08-09,67.86475372314453,67.82050323486328,67.63468933105469,0.0006524647587471399,0.0034015738723029987
130,130,130,130,2019-08-12,67.82050323486328,67.0240707397461,67.47539520263672,0.01188278310056301,0.0051145759308286465
131,131,131,131,2019-08-13,67.70545959472656,66.41349792480469,67.77626037597656,0.01945329955944608,-0.0010446250775307808
132,132,132,132,2019-08-14,66.59046173095703,66.36923217773438,68.00636291503906,0.0033333149407275275,-0.020820128049649278
133,133,133,133,2019-08-15,67.08602142333984,66.56392669677734,67.43999481201172,0.007843508525884113,-0.005248716131407982
134,134,134,134,2019-08-16,67.82050323486328,67.53734588623047,66.9798355102539,0.004192604031402203,0.01255105686965563
135,135,135,135,2019-08-19,68.1125259399414,67.86475372314453,67.82050323486328,0.003650970543673804,0.004305817432036063
136,136,136,136,2019-08-20,67.83822631835938,67.82050323486328,67.0240707397461,0.0002613233852706287,0.012147211734939933
137,137,137,137,2019-08-21,68.06829071044922,67.70545959472656,66.41349792480469,0.005358963928381977,0.02491651301845499
138,138,138,138,2019-08-22,67.97978973388672,66.59046173095703,66.36923217773438,0.020863768876433708,0.024266629329676936
139,139,139,139,2019-08-23,66.6612548828125,67.08602142333984,66.56392669677734,-0.006331669869746759,0.001462176149531036
140,140,140,140,2019-08-26,67.12142181396484,67.82050323486328,67.53734588623047,-0.010307818248966871,-0.006158430817910232
141,141,141,141,2019-08-27,67.03292846679688,68.1125259399414,67.86475372314453,-0.01585020461723108,-0.012257102703726042
142,142,142,142,2019-08-28,67.03292846679688,67.83822631835938,67.82050323486328,-0.011870856525394768,-0.011612635272537308
143,143,143,143,2019-08-29,68.27182006835938,68.06829071044922,67.70545959472656,0.0029900759338286065,0.00836506357128286
144,144,144,144,2019-08-30,68.27182006835938,67.97978973388672,66.59046173095703,0.004295840508125037,0.025249236808050357
145,145,145,145,2019-09-03,69.45761108398438,66.6612548828125,67.08602142333984,0.04194874828095796,0.03535147278564699
146,146,146,146,2019-09-04,69.45761108398438,67.12142181396484,67.82050323486328,0.03480541989254293,0.0241388337012447
147,147,147,147,2019-09-05,68.26295471191406,67.03292846679688,68.1125259399414,0.018349582410478238,0.0022085331574004385
148,148,148,148,2019-09-06,67.42230224609375,67.03292846679688,67.83822631835938,0.005808694147828364,-0.006131116552395177
149,149,149,149,2019-09-09,66.52851104736328,68.27182006835938,68.06829071044922,-0.02553482563157905,-0.02262110076534596
150,150,150,150,2019-09-10,66.08770751953125,68.27182006835938,67.97978973388672,-0.03199142115504183,-0.02783301068982713
151,151,151,151,2019-09-11,66.58641815185547,69.45761108398438,66.6612548828125,-0.04133734067901096,-0.0011226420968010187
152,152,152,152,2019-09-12,68.12704467773438,69.45761108398438,67.12142181396484,-0.019156524180498402,0.014982144844260636
153,153,153,153,2019-09-13,68.21610260009766,68.26295471191406,67.03292846679688,-0.000686347551378863,0.017650640668143147
154,154,154,154,2019-09-16,68.72372436523438,67.42230224609375,67.03292846679688,0.019302546424332823,0.025223363160614243
155,155,155,155,2019-09-17,69.05322265625,66.52851104736328,68.27182006835938,0.037949317805854976,0.011445462961265918
156,156,156,156,2019-09-18,69.89034271240234,66.08770751953125,68.27182006835938,0.057539220765787435,0.02370703816629427
157,157,157,157,2019-09-19,70.0506591796875,66.58641815185547,69.45761108398438,0.05202624084586693,0.008538273724762124
158,158,158,158,2019-09-20,70.38906860351562,68.12704467773438,69.45761108398438,0.033203024386004865,0.013410445665990256
159,159,159,159,2019-09-23,70.32670593261719,68.21610260009766,68.26295471191406,0.030939957752973646,0.030232374637351178
160,160,160,160,2019-09-24,70.85212707519531,68.72372436523438,67.42230224609375,0.03097042149010254,0.05087077591302913
161,161,161,161,2019-09-25,71.47551727294922,69.05322265625,66.52851104736328,0.03507866140813598,0.07435919048397222
162,162,162,162,2019-09-26,71.5823974609375,69.89034271240234,66.08770751953125,0.024210136663629367,0.0831423898276753
163,163,163,163,2019-09-27,71.24398803710938,70.0506591796875,66.58641815185547,0.017035226668757897,0.06994774632015743
164,164,164,164,2019-09-30,71.28851318359375,70.38906860351562,68.12704467773438,0.012778185560949451,0.046405484353743365
165,165,165,165,2019-10-01,70.94119262695312,70.32670593261719,68.21610260009766,0.008737600975150306,0.039947899733157266
166,166,166,166,2019-10-02,70.13077545166016,70.85212707519531,68.72372436523438,-0.01018108634578585,0.020474022608960585
167,167,167,167,2019-10-03,69.90815734863281,71.47551727294922,69.05322265625,-0.021928626529990725,0.012380808012954159
168,168,168,168,2019-10-04,70.8254165649414,71.5823974609375,69.89034271240234,-0.010574958688819858,0.013379156779740997
169,169,169,169,2019-10-07,70.30000305175781,71.24398803710938,70.0506591796875,-0.013250030091800369,0.003559479310975666
170,170,170,170,2019-10-08,68.94637298583984,71.28851318359375,70.38906860351562,-0.03285438415193265,-0.02049601800816736
171,171,171,171,2019-10-09,68.87510681152344,70.94119262695312,70.32670593261719,-0.029123922772123056,-0.020640795012986768
172,172,172,172,2019-10-10,68.43875885009766,70.13077545166016,70.85212707519531,-0.02412659193721267,-0.03406204336725627
173,173,173,173,2019-10-11,68.61685180664062,69.90815734863281,71.47551727294922,-0.01847145728004862,-0.03999503012188055
174,174,174,174,2019-10-14,67.9400405883789,70.8254165649414,71.5823974609375,-0.040739272940482185,-0.050883415500943885
175,175,175,175,2019-10-15,67.50366973876953,70.30000305175781,71.24398803710938,-0.03977714355047046,-0.0525001252932612
176,176,176,176,2019-10-16,67.43242645263672,68.94637298583984,71.28851318359375,-0.0219583201789898,-0.05409127724443086
177,177,177,177,2019-10-17,67.50366973876953,68.87510681152344,70.94119262695312,-0.019911941138717082,-0.04845595007487302
178,178,178,178,2019-10-18,68.23393249511719,68.43875885009766,70.13077545166016,-0.0029928414603354048,-0.027047226332901797
179,179,179,179,2019-10-21,68.26956939697266,68.61685180664062,69.90815734863281,-0.005061182501444383,-0.023439152365130944
180,180,180,180,2019-10-22,68.61685180664062,67.9400405883789,70.8254165649414,0.00996189010781201,-0.031183222992775428
181,181,181,181,2019-10-23,68.6257553100586,67.50366973876953,70.30000305175781,0.01662258623318391,-0.02381575631606403
182,182,182,182,2019-10-24,69.0086898803711,67.43242645263672,68.94637298583984,0.02337545170262434,0.0009038458708197084
183,183,183,183,2019-10-25,68.20719146728516,67.50366973876953,68.87510681152344,0.010421977519713632,-0.009697485421925056
184,184,184,184,2019-10-28,67.5392837524414,68.23393249511719,68.43875885009766,-0.010180400238920528,-0.01314277337533809
185,185,185,185,2019-10-29,68.10924530029297,68.26956939697266,68.61685180664062,-0.002348397654999612,-0.007397694487326079
186,186,186,186,2019-10-30,69.08885955810547,68.61685180664062,67.9400405883789,0.006878889646452224,0.016909306496985854
187,187,187,187,2019-10-31,69.19570922851562,68.6257553100586,67.50366973876953,0.008305248020687328,0.025065888955283055
188,188,188,188,2019-11-01,68.8929443359375,69.0086898803711,67.43242645263672,-0.0016772604237849098,0.021658984558810435
189,189,189,189,2019-11-04,67.76193237304688,68.20719146728516,67.50366973876953,-0.00652803736174723,0.003825905099334337
190,190,190,190,2019-11-05,66.75560760498047,67.5392837524414,68.23393249511719,-0.01160326411416246,-0.021665538480322932
191,191,191,191,2019-11-06,67.28993225097656,68.10924530029297,68.26956939697266,-0.012029395505765206,-0.014349543356568129
192,192,192,192,2019-11-07,66.46171569824219,69.08885955810547,68.61685180664062,-0.038025578605097476,-0.03140826271761232
193,193,193,193,2019-11-08,65.73148345947266,69.19570922851562,68.6257553100586,-0.050064170273947495,-0.04217471760433533
194,194,194,194,2019-11-11,65.98082733154297,68.8929443359375,69.0086898803711,-0.04227017777313147,-0.043876540100631245
195,195,195,195,2019-11-12,66.07879638671875,67.76193237304688,68.20719146728516,-0.024838960864664084,-0.031204848561859788
196,196,196,196,2019-11-13,67.30775451660156,66.75560760498047,67.5392837524414,0.00827116899135083,-0.0034280676811512256
197,197,197,197,2019-11-14,68.1537857055664,67.28993225097656,68.10924530029297,0.01283778160702953,0.0006539553488966732
198,198,198,198,2019-11-15,68.23393249511719,66.46171569824219,69.08885955810547,0.026665227917398893,-0.012374311407894467
199,199,199,199,2019-11-18,67.44134521484375,65.73148345947266,69.19570922851562,0.026012827725473864,-0.02535365318502869
200,200,200,200,2019-11-19,67.19197845458984,65.98082733154297,68.8929443359375,0.018356106948478113,-0.02468998672858813
201,201,201,201,2019-11-20,67.20978546142578,66.07879638671875,67.76193237304688,0.017115763853930543,-0.00814833479927024
202,202,202,202,2019-11-21,66.96043395996094,67.30775451660156,66.75560760498047,-0.005160186357947127,0.0030683018600101697
203,203,203,203,2019-11-22,66.74668884277344,68.1537857055664,67.28993225097656,-0.020645909074982538,-0.008073175139736266
204,204,204,204,2019-11-25,66.05207824707031,68.23393249511719,66.46171569824219,-0.031976088263753644,-0.006163510027814567
205,205,205,205,2019-11-26,66.01644897460938,67.44134521484375,65.73148345947266,-0.021127933253632047,0.004335297183919673
206,206,206,206,2019-11-27,66.06098175048828,67.19197845458984,65.98082733154297,-0.016832317340765957,0.0012148137904144374
207,207,207,207,2019-11-29,66.1945571899414,67.20978546142578,66.07879638671875,-0.015105363966189889,0.0017518600451675859
208,208,208,208,2019-12-02,65.61570739746094,66.96043395996094,67.30775451660156,-0.0200824051305295,-0.025138962535487308
209,209,209,209,2019-12-03,65.73148345947266,66.74668884277344,68.1537857055664,-0.015209823901409791,-0.03554171233507741
210,210,210,210,2019-12-04,66.22128295898438,66.05207824707031,68.23393249511719,0.0025616864208442003,-0.029496314554006364
211,211,211,211,2019-12-05,66.87138366699219,66.01644897460938,67.44134521484375,0.012950328375154418,-0.008451218552000594
212,212,212,212,2019-12-06,66.96043395996094,66.06098175048828,67.19197845458984,0.013615483537163797,-0.0034460139432475057
213,213,213,213,2019-12-09,66.74668884277344,66.1945571899414,67.20978546142578,0.008341043074700627,-0.006890315382990342
214,214,214,214,2019-12-10,66.86772918701172,65.61570739746094,66.96043395996094,0.019081129187052293,-0.0013844709101594743
215,215,215,215,2019-12-11,67.19044494628906,65.73148345947266,66.74668884277344,0.02219577910052717,0.006648361307643569
216,216,216,216,2019-12-12,66.97530364990234,66.22128295898438,66.05207824707031,0.011386379985796946,0.013977234741633371
217,217,217,217,2019-12-13,67.25321960449219,66.87138366699219,66.01644897460938,0.005710005035957977,0.018734279851351676
218,218,218,218,2019-12-16,67.9166030883789,66.96043395996094,66.06098175048828,0.014279613674393232,0.02808952105645801
219,219,219,219,2019-12-17,67.78213500976562,66.74668884277344,66.1945571899414,0.015513071658599387,0.023983509932225422
220,220,220,220,2019-12-18,68.15866088867188,66.86772918701172,65.61570739746094,0.019305750581865233,0.038755255289823154
221,221,221,221,2019-12-19,67.63868713378906,67.19044494628906,65.73148345947266,0.006671219216635826,0.02901507122522662
222,222,222,222,2019-12-20,68.64274597167969,66.97530364990234,66.22128295898438,0.024896375692352368,0.036566235272051495
223,223,223,223,2019-12-23,67.80902099609375,67.25321960449219,66.87138366699219,0.008264309052713914,0.014021503334981533
224,224,224,224,2019-12-24,67.90764617919922,67.9166030883789,66.96043395996094,-0.0001318809948140931,0.014145849469922256
225,225,225,225,2019-12-26,67.80902099609375,67.78213500976562,66.74668884277344,0.00039665298716617947,0.01591587795197924
226,226,226,226,2019-12-27,68.40068817138672,68.15866088867188,66.86772918701172,0.0035509395219803785,0.022925243656588323
227,227,227,227,2019-12-30,68.6337661743164,67.63868713378906,67.19044494628906,0.014711684727988228,0.021481048818490667
228,228,228,228,2019-12-31,68.84893035888672,68.64274597167969,66.97530364990234,0.0030037316294440064,0.02797488935292214
229,229,229,229,2020-01-02,68.17657470703125,67.80902099609375,67.25321960449219,0.005420424974999616,0.013729530094904074
230,230,230,230,2020-01-03,68.20345306396484,67.90764617919922,67.9166030883789,0.004356017347222352,0.004223561876506965
231,231,231,231,2020-01-06,68.26622772216797,67.80902099609375,67.78213500976562,0.006742564917735061,0.007141892363417002
232,232,232,232,2020-01-07,68.51724243164062,68.40068817138672,68.15866088867188,0.0017039925089914476,0.0052609828053171714
233,233,233,233,2020-01-08,68.40068817138672,68.6337661743164,67.63868713378906,-0.003395966969635844,0.011265757362948436
234,234,234,234,2020-01-09,68.66065979003906,68.84893035888672,68.64274597167969,-0.0027345460251344544,0.00026097176192174665
235,235,235,235,2020-01-10,69.03718566894531,68.17657470703125,67.80902099609375,0.012623264891383545,0.018112113326666623
236,236,236,236,2020-01-13,69.59300231933594,68.20345306396484,67.90764617919922,0.020373590968596478,0.024818356031503175
237,237,237,237,2020-01-14,69.57505798339844,68.26622772216797,67.80902099609375,0.01917244155568687,0.026044277905242552
238,238,238,238,2020-01-15,70.10398864746094,68.51724243164062,68.40068817138672,0.023158349044817506,0.024901803207102002
239,239,239,239,2020-01-16,71.00942993164062,68.40068817138672,68.6337661743164,0.0381391157018387,0.034613629555028336
240,240,240,240,2020-01-17,71.49352264404297,68.66065979003906,68.84893035888672,0.041258893559523946,0.038411523191004715
241,241,241,241,2020-01-21,71.7445297241211,69.03718566894531,68.17657470703125,0.03921573611297435,0.05233403162922268
242,242,242,242,2020-01-22,71.6369400024414,69.59300231933594,68.20345306396484,0.02936987362215837,0.05034183438273221
