,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PARA,PARA_6m,PARA_12m,PARA_6m_ret,PARA_12m_ret
29,29,29,29,2019-03-19,41.3732795715332,43.00297164916992,44.33823394775391,-0.037897196754963725,-0.06687127817753125
30,30,30,30,2019-03-20,40.44452667236328,43.31840896606445,43.744625091552734,-0.06634320978761166,-0.07544008920599288
31,31,31,31,2019-03-21,40.39195251464844,42.67002487182617,43.82319259643555,-0.05338811880285266,-0.07829735531560056
32,32,32,32,2019-03-22,39.480735778808594,42.2669792175293,43.66605758666992,-0.06592009862784731,-0.09584840123370775
33,33,33,33,2019-03-25,39.89252853393555,41.79384994506836,42.89783477783203,-0.04549285154710103,-0.07005729448726195
34,34,34,34,2019-03-26,41.46089553833008,41.74127578735352,42.94164276123047,-0.006717098213571915,-0.03448278006348826
35,35,35,35,2019-03-27,41.68870544433594,41.3732795715332,43.00297164916992,0.0076239030618148185,-0.030562218247523254
36,36,36,36,2019-03-28,41.43461990356445,40.44452667236328,43.31840896606445,0.024480277374038906,-0.04348703259105746
37,37,37,37,2019-03-29,41.64488983154297,40.39195251464844,42.67002487182617,0.03101947885386691,-0.024024711571238644
38,38,38,38,2019-04-01,42.24070358276367,39.480735778808594,42.2669792175293,0.06990669625353085,-0.0006216586860962048
39,39,39,39,2019-04-02,42.004127502441406,39.89252853393555,41.79384994506836,0.05293219171879704,0.005031303831770195
40,40,40,40,2019-04-03,42.76640701293945,41.46089553833008,41.74127578735352,0.03148777800523983,0.02455917329427959
41,41,41,41,2019-04-04,43.51116180419922,41.68870544433594,41.3732795715332,0.04371582999373014,0.05167301830568394
42,42,42,42,2019-04-05,44.13325119018555,41.43461990356445,40.44452667236328,0.06512986707497093,0.09120454166033931
43,43,43,43,2019-04-08,45.02695083618164,41.64488983154297,40.39195251464844,0.08121190903180175,0.11475053898056276
44,44,44,44,2019-04-09,44.7816276550293,42.24070358276367,39.480735778808594,0.06015345050508225,0.13426527575167357
45,45,45,45,2019-04-10,45.23723602294922,42.004127502441406,39.89252853393555,0.07697121003929652,0.1339776566047215
46,46,46,46,2019-04-11,45.175907135009766,42.76640701293945,41.46089553833008,0.05634095287315799,0.08960278229507135
47,47,47,47,2019-04-12,45.19343185424805,43.51116180419922,41.68870544433594,0.0386629540626624,0.0840689671832513
48,48,48,48,2019-04-15,45.35113906860352,44.13325119018555,41.43461990356445,0.027595698154429416,0.09452286938203924
49,49,49,49,2019-04-16,45.77170944213867,45.02695083618164,41.64488983154297,0.016540285143149758,0.099095462307357
50,50,50,50,2019-04-17,46.02580642700195,44.7816276550293,42.24070358276367,0.027783241412238535,0.08960794975448261
51,51,51,51,2019-04-18,45.903133392333984,45.23723602294922,42.004127502441406,0.014720116168170705,0.09282435136085043
52,52,52,52,2019-04-22,44.7816276550293,45.175907135009766,42.76640701293945,-0.008727649426101158,0.04712157936204742
53,53,53,53,2019-04-23,44.98314666748047,45.19343185424805,43.51116180419922,-0.00465300328255136,0.033830051927944416
54,54,54,54,2019-04-24,44.99190521240234,45.35113906860352,44.13325119018555,-0.00792116501545348,0.01945594306017817
55,55,55,55,2019-04-25,44.38733673095703,45.77170944213867,45.02695083618164,-0.030245160778442526,-0.014205139218768648
56,56,56,56,2019-04-26,44.860477447509766,46.02580642700195,44.7816276550293,-0.025319034471246615,0.0017607620939523727
57,57,57,57,2019-04-29,45.342376708984375,45.903133392333984,45.23723602294922,-0.012216087267002518,0.0023242066774773473
58,58,58,58,2019-04-30,44.921817779541016,44.7816276550293,45.175907135009766,0.0031305276706701246,-0.005624443903459286
59,59,59,59,2019-05-01,44.79915237426758,44.98314666748047,45.19343185424805,-0.004090293962158653,-0.008724265093477457
60,60,60,60,2019-05-02,44.177059173583984,44.99190521240234,45.35113906860352,-0.018110947624279228,-0.025888652835014514
61,61,61,61,2019-05-03,43.57249450683594,44.38733673095703,45.77170944213867,-0.018357538075781887,-0.04804747216362604
62,62,62,62,2019-05-06,43.51116180419922,44.860477447509766,46.02580642700195,-0.030078049099886428,-0.0546355364091452
63,63,63,63,2019-05-07,42.486026763916016,45.342376708984375,45.903133392333984,-0.06299515271113676,-0.0744416856952218
64,64,64,64,2019-05-08,42.52984237670898,44.921817779541016,44.7816276550293,-0.053247520271128224,-0.05028368543606132
65,65,65,65,2019-05-09,42.7401237487793,44.79915237426758,44.98314666748047,-0.0459613299887115,-0.04986362860032456
66,66,66,66,2019-05-10,43.186973571777344,44.177059173583984,44.99190521240234,-0.022411758961055295,-0.04011680839262288
67,67,67,67,2019-05-13,41.39956283569336,43.57249450683594,44.38733673095703,-0.04986934293609635,-0.0673114026501146
68,68,68,68,2019-05-14,41.78507614135742,43.51116180419922,44.860477447509766,-0.03966995114056493,-0.06855480550225534
69,69,69,69,2019-05-15,41.91651153564453,42.486026763916016,45.342376708984375,-0.013404765558241882,-0.07555548301598014
70,70,70,70,2019-05-16,42.37212753295898,42.52984237670898,44.921817779541016,-0.0037083336061544125,-0.05675839430841678
71,71,71,71,2019-05-17,42.38965225219727,42.7401237487793,44.79915237426758,-0.008200058068199567,-0.05378450248211197
72,72,72,72,2019-05-20,42.32831573486328,43.186973571777344,44.177059173583984,-0.019882334090555398,-0.04184849497238996
73,73,73,73,2019-05-21,42.86279296875,41.39956283569336,43.57249450683594,0.035344096237535316,-0.016287833554597064
74,74,74,74,2019-05-22,42.33707046508789,41.78507614135742,43.51116180419922,0.013210322313715439,-0.0269836816675858
75,75,75,75,2019-05-23,41.97784423828125,41.91651153564453,42.486026763916016,0.001463211044758994,-0.011961168514500242
76,76,76,76,2019-05-24,41.60108184814453,42.37212753295898,42.52984237670898,-0.018197001890327358,-0.02183785494284063
77,77,77,77,2019-05-28,41.723751068115234,42.38965225219727,42.7401237487793,-0.015709050409761782,-0.023780293352404946
78,78,78,78,2019-05-29,40.93518829345703,42.32831573486328,43.186973571777344,-0.03291242321410903,-0.05214038151059175
79,79,79,79,2019-05-30,42.23193740844727,42.86279296875,41.39956283569336,-0.014718022709408252,0.020105878317059567
80,80,80,80,2019-05-31,42.30202865600586,42.33707046508789,41.78507614135742,-0.0008276862025898835,0.01237170210961458
81,81,81,81,2019-06-03,42.2669792175293,41.97784423828125,41.91651153564453,0.006887799611785983,0.008361088961010843
82,82,82,82,2019-06-04,42.76640701293945,41.60108184814453,42.37212753295898,0.02801189567734519,0.0093051612684254
83,83,83,83,2019-06-05,42.32831573486328,41.723751068115234,42.38965225219727,0.01448970074049849,-0.0014469691086180791
84,84,84,84,2019-06-06,42.44221496582031,40.93518829345703,42.32831573486328,0.03681494418835163,0.0026908519505117745
85,85,85,85,2019-06-07,42.58293533325195,42.23193740844727,42.86279296875,0.008311196368047113,-0.006529150718248444
86,86,86,86,2019-06-10,42.18716812133789,42.30202865600586,42.33707046508789,-0.0027152488501673844,-0.0035406876787474895
87,87,87,87,2019-06-11,42.2839241027832,42.2669792175293,41.97784423828125,0.00040090126069092236,0.007291462200024634
88,88,88,88,2019-06-12,42.50378036499024,42.76640701293945,41.60108184814453,-0.0061409565659736876,0.021698919276686324
89,89,89,89,2019-06-13,43.38323593139648,42.32831573486328,41.723751068115234,0.024922328663890658,0.0397731464884854
90,90,90,90,2019-06-14,43.0842170715332,42.44221496582031,40.93518829345703,0.015126498610638306,0.052498324001105656
91,91,91,91,2019-06-17,43.22492980957031,42.58293533325195,42.23193740844727,0.015076332133849846,0.023512830858771316
92,92,92,92,2019-06-18,43.2776985168457,42.18716812133789,42.30202865600586,0.025849812729104027,0.02306437520464688
93,93,93,93,2019-06-19,43.74381256103516,42.2839241027832,42.2669792175293,0.03452585088137239,0.0349405935992082
94,94,94,94,2019-06-20,44.64964294433594,42.50378036499024,42.76640701293945,0.050486393467090496,0.044035402151662906
95,95,95,95,2019-06-21,44.38580322265625,43.38323593139648,42.32831573486328,0.023109555332506027,0.04860782792966978
96,96,96,96,2019-06-24,44.22750854492188,43.0842170715332,42.44221496582031,0.026536201678922566,0.04206410010738848
97,97,97,97,2019-06-25,43.462379455566406,43.22492980957031,42.58293533325195,0.005493349487025068,0.02065250118226869
98,98,98,98,2019-06-26,42.74123001098633,43.2776985168457,42.18716812133789,-0.01239595736937249,0.013133422183135401
99,99,99,99,2019-06-27,42.93471145629883,43.74381256103516,42.2839241027832,-0.018496355424150734,0.015390893047998455
100,100,100,100,2019-06-28,43.88451766967773,44.64964294433594,42.50378036499024,-0.01713620141625949,0.03248504704359845
101,101,101,101,2019-07-01,44.4561653137207,44.38580322265625,43.38323593139648,0.0015852386564121357,0.0247314281493638
102,102,102,102,2019-07-02,44.834320068359375,44.22750854492188,43.0842170715332,0.013720228504871645,0.040620512934480324
103,103,103,103,2019-07-03,45.59064865112305,43.462379455566406,43.22492980957031,0.048968078191219844,0.054730426445457114
104,104,104,104,2019-07-05,45.74015808105469,42.74123001098633,43.2776985168457,0.07016475822753598,0.05689904150634262
105,105,105,105,2019-07-08,46.08313751220703,42.93471145629883,43.74381256103516,0.07333055118148013,0.05347784781922793
106,106,106,106,2019-07-09,46.00398635864258,43.88451766967773,44.64964294433594,0.04829650185330192,0.0303326818535834
107,107,107,107,2019-07-10,46.23263931274414,44.4561653137207,44.38580322265625,0.039960126711044985,0.04160871170503433
108,108,108,108,2019-07-11,46.6811752319336,44.834320068359375,44.22750854492188,0.04119288885742667,0.05547829321019804
109,109,109,109,2019-07-12,46.76911544799805,45.59064865112305,43.462379455566406,0.025848871023816278,0.07608271875248507
110,110,110,110,2019-07-15,46.93620681762695,45.74015808105469,42.74123001098633,0.0261487670080367,0.09814824715063963
111,111,111,111,2019-07-16,47.059329986572266,46.08313751220703,42.93471145629883,0.021183290180853076,0.09606722370713228
112,112,112,112,2019-07-17,46.100730895996094,46.00398635864258,43.88451766967773,0.002102959873940158,0.05050102733269113
113,113,113,113,2019-07-18,45.14213180541992,46.23263931274414,44.4561653137207,-0.023587394609842605,0.01543017682380965
114,114,114,114,2019-07-19,44.588077545166016,46.6811752319336,44.834320068359375,-0.04483815320347251,-0.005492277407528667
115,115,115,115,2019-07-22,43.98125076293945,46.76911544799805,45.59064865112305,-0.059609095839291304,-0.03530105264567118
116,116,116,116,2019-07-23,44.04281997680664,46.93620681762695,45.74015808105469,-0.06164509313806965,-0.03710826930768907
117,117,117,117,2019-07-24,44.895877838134766,47.059329986572266,46.08313751220703,-0.045972863384472595,-0.025763429709137586
118,118,118,118,2019-07-25,45.18610000610352,46.100730895996094,46.00398635864258,-0.019839834903181752,-0.01777859740594856
119,119,119,119,2019-07-26,45.59943771362305,45.14213180541992,46.23263931274414,0.01013035693959452,-0.013695986396920934
120,120,120,120,2019-07-29,45.863277435302734,44.588077545166016,46.6811752319336,0.028599571014134684,-0.01752093413602318
121,121,121,121,2019-07-30,46.20626831054688,43.98125076293945,46.76911544799805,0.05059013804769563,-0.012034590179003657
122,122,122,122,2019-07-31,45.30043029785156,44.04281997680664,46.93620681762695,0.02855426427524832,-0.03485105914355813
123,123,123,123,2019-08-01,44.51772689819336,44.895877838134766,47.059329986572266,-0.008422843213017672,-0.054008484377149446
124,124,124,124,2019-08-02,44.32424545288086,45.18610000610352,46.100730895996094,-0.019073444114589444,-0.03853486503550263
125,125,125,125,2019-08-05,43.14577865600586,45.59943771362305,45.14213180541992,-0.05380897617700553,-0.044223723372638135
126,126,126,126,2019-08-06,43.58551025390625,45.863277435302734,44.588077545166016,-0.04966429153715912,-0.022485097955708078
127,127,127,127,2019-08-07,43.25131607055664,46.20626831054688,43.98125076293945,-0.0639513284243245,-0.01659649690994891
128,128,128,128,2019-08-08,44.69361114501953,45.30043029785156,44.04281997680664,-0.013395439046432478,0.014776328322201104
129,129,129,129,2019-08-09,43.01386642456055,44.51772689819336,44.895877838134766,-0.03378116041441104,-0.041919470209704435
130,130,130,130,2019-08-12,42.24873733520508,44.32424545288086,45.18610000610352,-0.0468255713429383,-0.06500589053938444
131,131,131,131,2019-08-13,42.82918167114258,43.14577865600586,45.59943771362305,-0.007337843810572009,-0.060751978124783834
132,132,132,132,2019-08-14,39.26741027832031,43.58551025390625,45.863277435302734,-0.09907191519454417,-0.14381587025233677
133,133,133,133,2019-08-15,38.12411880493164,43.25131607055664,46.20626831054688,-0.11854430642667413,-0.1749145689778726
134,134,134,134,2019-08-16,38.51987838745117,44.69361114501953,45.30043029785156,-0.13813457000679918,-0.14967963584050037
135,135,135,135,2019-08-19,38.88924789428711,43.01386642456055,44.51772689819336,-0.09589043890084514,-0.12643230901653846
136,136,136,136,2019-08-20,38.81888961791992,42.24873733520508,44.32424545288086,-0.08118225380494692,-0.12420641973056112
137,137,137,137,2019-08-21,38.76611709594727,42.82918167114258,43.14577865600586,-0.09486673377028154,-0.1015084603056281
138,138,138,138,2019-08-22,38.22966766357422,39.26741027832031,43.58551025390625,-0.02642757970008114,-0.12288126395978183
139,139,139,139,2019-08-23,36.417999267578125,38.12411880493164,43.25131607055664,-0.044751710749910245,-0.15799095666432916
140,140,140,140,2019-08-26,36.725807189941406,38.51987838745117,44.69361114501953,-0.046575204092394795,-0.17827612830891204
141,141,141,141,2019-08-27,36.09259414672852,38.88924789428711,43.01386642456055,-0.07191328963627042,-0.16090793163108996
142,142,142,142,2019-08-28,36.70820999145508,38.81888961791992,42.24873733520508,-0.05437248842611131,-0.13114066107564315
143,143,143,143,2019-08-29,37.25346755981445,38.76611709594727,42.82918167114258,-0.03901988771248277,-0.13018493218339788
144,144,144,144,2019-08-30,36.98963928222656,38.22966766357422,39.26741027832031,-0.032436284622196054,-0.058006651825249556
145,145,145,145,2019-09-03,36.31245803833008,36.417999267578125,38.12411880493164,-0.0028980512760350408,-0.04752006927350172
146,146,146,146,2019-09-04,36.64663696289063,36.725807189941406,38.51987838745117,-0.0021557110138196167,-0.048630512425781536
147,147,147,147,2019-09-05,37.81631851196289,36.09259414672852,38.88924789428711,0.04775839492796918,-0.027589357995319697
148,148,148,148,2019-09-06,38.37037658691406,36.70820999145508,38.81888961791992,0.045280513428628266,-0.011553989189809655
149,149,149,149,2019-09-09,38.95321273803711,37.25346755981445,38.76611709594727,0.04562649572133215,0.0048262672690888575
150,150,150,150,2019-09-10,39.262298583984375,36.98963928222656,38.22966766357422,0.0614404288838204,0.027011245023039088
151,151,151,151,2019-09-11,38.68828582763672,36.31245803833008,36.417999267578125,0.06542734691214802,0.06233968382990662
152,152,152,152,2019-09-12,38.69710540771485,36.64663696289063,36.725807189941406,0.05595243151235341,0.05367610322567251
153,153,153,153,2019-09-13,38.69710540771485,37.81631851196289,36.09259414672852,0.023291185668254055,0.0721619302397083
154,154,154,154,2019-09-16,38.90023040771485,38.37037658691406,36.70820999145508,0.013808929385944246,0.05971471822706764
155,155,155,155,2019-09-17,38.23789978027344,38.95321273803711,37.25346755981445,-0.018363387959144717,0.026425250720040205
156,156,156,156,2019-09-18,38.30855178833008,39.262298583984375,36.98963928222656,-0.024291669872923416,0.03565626839560054
157,157,157,157,2019-09-19,37.43428802490234,38.68828582763672,36.31245803833008,-0.03241285510351033,0.03089380469336711
158,158,158,158,2019-09-20,36.9839096069336,38.69710540771485,36.64663696289063,-0.04427193669218732,0.00920337231447732
159,159,159,159,2019-09-23,37.06340026855469,38.69710540771485,37.81631851196289,-0.042217760784620806,-0.0199098768212993
160,160,160,160,2019-09-24,36.48055267333984,38.90023040771485,38.37037658691406,-0.06220214402367996,-0.04925215965221297
161,161,161,161,2019-09-25,36.41873550415039,38.23789978027344,38.95321273803711,-0.04757490046724622,-0.06506465207199319
162,162,162,162,2019-09-26,35.58863067626953,38.30855178833008,39.262298583984375,-0.07100036375922503,-0.09356731623485193
163,163,163,163,2019-09-27,35.606292724609375,37.43428802490234,38.68828582763672,-0.04883211079310301,-0.079662177765078
164,164,164,164,2019-09-30,35.65044403076172,36.9839096069336,38.69710540771485,-0.036055289728533446,-0.07873098891644059
165,165,165,165,2019-10-01,35.47382736206055,37.06340026855469,38.69710540771485,-0.042887940528294255,-0.08329506849914659
166,166,166,166,2019-10-02,34.016719818115234,36.48055267333984,38.90023040771485,-0.06753825462258367,-0.12553937440512175
167,167,167,167,2019-10-03,33.95490264892578,36.41873550415039,38.23789978027344,-0.06765289406997188,-0.11200921483551807
168,168,168,168,2019-10-04,34.47593307495117,35.58863067626953,38.30855178833008,-0.03126553565491086,-0.10004603500951026
169,169,169,169,2019-10-07,34.228668212890625,35.606292724609375,37.43428802490234,-0.03869047874132092,-0.08563325178988968
170,170,170,170,2019-10-08,32.82455062866211,35.65044403076172,36.9839096069336,-0.07926670982446193,-0.11246401536444683
171,171,171,171,2019-10-09,33.213104248046875,35.47382736206055,37.06340026855469,-0.06372932615755833,-0.10388404713569899
172,172,172,172,2019-10-10,33.257266998291016,34.016719818115234,36.48055267333984,-0.022325868687073758,-0.08835627310559946
173,173,173,173,2019-10-11,33.93724822998047,33.95490264892578,36.41873550415039,-0.0005199372570096061,-0.06813765606680999
174,174,174,174,2019-10-14,33.50453567504883,34.47593307495117,35.58863067626953,-0.028176101798043085,-0.05856069653757079
175,175,175,175,2019-10-15,33.61933517456055,34.228668212890625,35.606292724609375,-0.017801833087406016,-0.05580355038410212
176,176,176,176,2019-10-16,33.64582824707031,32.82455062866211,35.65044403076172,0.02502022427356776,-0.056229756408130105
177,177,177,177,2019-10-17,33.36323165893555,33.213104248046875,35.47382736206055,0.0045201258445302095,-0.05949726488724738
178,178,178,178,2019-10-18,32.453643798828125,33.257266998291016,34.016719818115234,-0.02416383762093821,-0.04595022764231105
179,179,179,179,2019-10-21,32.10041427612305,33.93724822998047,33.95490264892578,-0.054124422269297146,-0.054616218222654944
180,180,180,180,2019-10-22,32.091583251953125,33.50453567504883,34.47593307495117,-0.0421719744693535,-0.06915983442172358
181,181,181,181,2019-10-23,32.22404479980469,33.61933517456055,34.228668212890625,-0.04150261650062803,-0.05856562693639922
182,182,182,182,2019-10-24,31.570556640625,33.64582824707031,32.82455062866211,-0.061679908463124655,-0.03820292933247749
183,183,183,183,2019-10-25,31.82665634155273,33.36323165893555,33.213104248046875,-0.046055949648129535,-0.04174400249189825
184,184,184,184,2019-10-28,31.65886306762696,32.453643798828125,33.257266998291016,-0.02448972251398973,-0.0480617944567181
185,185,185,185,2019-10-29,31.959125518798828,32.10041427612305,33.93724822998047,-0.004401462115375621,-0.058287657790537906
186,186,186,186,2019-10-30,31.42043113708496,32.091583251953125,33.50453567504883,-0.02091364921446548,-0.06220365380308557
187,187,187,187,2019-10-31,31.82665634155273,32.22404479980469,33.61933517456055,-0.012332047721531403,-0.05332285197490516
188,188,188,188,2019-11-01,32.444820404052734,31.570556640625,33.64582824707031,0.02769237721652118,-0.03569559453844495
189,189,189,189,2019-11-04,32.798057556152344,31.82665634155273,33.36323165893555,0.030521623263684017,-0.016940028728656853
190,190,190,190,2019-11-05,33.10713577270508,31.65886306762696,32.453643798828125,0.04574620073956681,0.020136166463395666
191,191,191,191,2019-11-06,32.51546859741211,31.959125518798828,32.10041427612305,0.017407956869346597,0.012929874291304433
192,192,192,192,2019-11-07,33.380889892578125,31.42043113708496,32.091583251953125,0.06239439385601786,0.040175850175498296
193,193,193,193,2019-11-08,33.6546516418457,31.82665634155273,32.22404479980469,0.05743598324233479,0.044395632234525806
194,194,194,194,2019-11-11,34.59956359863281,32.444820404052734,31.570556640625,0.0664125480660982,0.0959440466155761
195,195,195,195,2019-11-12,33.34556579589844,32.798057556152344,31.82665634155273,0.016693312974670027,0.047724443247989745
196,196,196,196,2019-11-13,32.54196548461914,33.10713577270508,31.65886306762696,-0.017070950865882173,0.027894318728558742
197,197,197,197,2019-11-14,33.23078155517578,32.51546859741211,31.959125518798828,0.02199915881946124,0.03979007609669871
198,198,198,198,2019-11-15,34.06087875366211,33.380889892578125,31.42043113708496,0.020370603158640588,0.08403600845122328
199,199,199,199,2019-11-18,34.7408561706543,33.6546516418457,31.82665634155273,0.03227501922670406,0.09156474993248986
200,200,200,200,2019-11-19,34.77618408203125,34.59956359863281,32.444820404052734,0.005104702632879876,0.07185626700794745
201,201,201,201,2019-11-20,34.449432373046875,33.34556579589844,32.798057556152344,0.03310384906661912,0.05034977495442439
202,202,202,202,2019-11-21,34.42293930053711,32.54196548461914,33.10713577270508,0.05780148149954267,0.03974380438300651
203,203,203,203,2019-11-22,34.89981842041016,33.23078155517578,32.51546859741211,0.05022562778016959,0.0733297081619737
204,204,204,204,2019-11-25,35.403175354003906,34.06087875366211,33.380889892578125,0.03940874837815156,0.06058213151098202
205,205,205,205,2019-11-26,35.77407455444336,34.7408561706543,33.6546516418457,0.029740728861536336,0.06297563068406253
206,206,206,206,2019-11-27,35.67693328857422,34.77618408203125,34.59956359863281,0.025901323860554992,0.03113824504954099
207,207,207,207,2019-11-29,35.65928268432617,34.449432373046875,33.34556579589844,0.035119600757946845,0.06938604378733704
208,208,208,208,2019-12-02,35.200069427490234,34.42293930053711,32.54196548461914,0.022575937521436495,0.08168234165595933
209,209,209,209,2019-12-03,34.7408561706543,34.89981842041016,33.23078155517578,-0.004554815954655567,0.0454420433347682
210,210,210,210,2019-12-04,36.0036735534668,35.403175354003906,34.06087875366211,0.01696170452108836,0.057038892444776
211,211,211,211,2019-12-05,36.08316802978516,35.77407455444336,34.7408561706543,0.008640152937329004,0.038637846244696794
212,212,212,212,2019-12-06,35.07644271850586,35.67693328857422,34.77618408203125,-0.016831339319757888,0.008634030570069173
213,213,213,213,2019-12-09,34.12269973754883,35.65928268432617,34.449432373046875,-0.04309068582169606,-0.00948441274619316
214,214,214,214,2019-12-10,33.2219352722168,35.200069427490234,34.42293930053711,-0.05619688220639052,-0.034889641986545095
215,215,215,215,2019-12-11,32.930519104003906,34.7408561706543,34.89981842041016,-0.05210974242424071,-0.0564272080927094
216,216,216,216,2019-12-12,33.36323165893555,36.0036735534668,35.403175354003906,-0.07333812452804556,-0.05762035960533274
217,217,217,217,2019-12-13,34.12269973754883,36.08316802978516,35.77407455444336,-0.05433193367661204,-0.04616121695562969
218,218,218,218,2019-12-16,35.102928161621094,35.07644271850586,35.67693328857422,0.0007550777975915413,-0.016088970492790455
219,219,219,219,2019-12-17,35.57096862792969,34.12269973754883,35.65928268432617,0.04244297495567673,-0.002476607765172556
220,220,220,220,2019-12-18,36.33925628662109,33.2219352722168,35.200069427490234,0.09383321558064917,0.0323631992112261
221,221,221,221,2019-12-19,37.04573822021485,32.930519104003906,34.7408561706543,0.12496672473379222,0.06634499847207254
222,222,222,222,2019-12-20,37.43428802490234,33.36323165893555,36.0036735534668,0.12202224315630561,0.03973523616447139
223,223,223,223,2019-12-23,37.25766372680664,34.12269973754883,36.08316802978516,0.09187326950593189,0.0325496834438701
224,224,224,224,2019-12-24,37.10755157470703,35.102928161621094,35.07644271850586,0.0571070140888601,0.05790521212487687
225,225,225,225,2019-12-26,37.6727294921875,35.57096862792969,34.12269973754883,0.059086410781840515,0.10403718879055157
226,226,226,226,2019-12-27,36.8779411315918,36.33925628662109,33.2219352722168,0.01482377186593764,0.11004794962780151
227,227,227,227,2019-12-30,36.63067626953125,37.04573822021485,32.930519104003906,-0.011204040481426092,0.11236255200961764
228,228,228,228,2019-12-31,37.06340026855469,37.43428802490234,33.36323165893555,-0.009907701626405307,0.11090558155292296
229,229,229,229,2020-01-02,37.16936111450195,37.25766372680664,34.12269973754883,-0.002370052318689919,0.08928547273182375
230,230,230,230,2020-01-03,36.60417938232422,37.10755157470703,35.102928161621094,-0.013565222468784999,0.04276712226943169
231,231,231,231,2020-01-06,37.14287185668945,37.6727294921875,35.57096862792969,-0.014064753009413011,0.04419062199856816
232,232,232,232,2020-01-07,37.204689025878906,36.8779411315918,36.33925628662109,0.0088602531557056,0.023815367393097864
233,233,233,233,2020-01-08,36.9750862121582,36.63067626953125,37.04573822021485,0.009402227250536077,-0.0019071561656205382
234,234,234,234,2020-01-09,36.03900909423828,37.06340026855469,37.43428802490234,-0.027638888145552043,-0.03727275191492563
235,235,235,235,2020-01-10,35.59746551513672,37.16936111450195,37.25766372680664,-0.04229008926257671,-0.044559911857152246
236,236,236,236,2020-01-13,36.03017425537109,36.60417938232422,37.10755157470703,-0.015681409517687817,-0.029033910177741262
237,237,237,237,2020-01-14,35.6151237487793,37.14287185668945,37.6727294921875,-0.0411316635343858,-0.054617909855321334
238,238,238,238,2020-01-15,35.04994583129883,37.204689025878906,36.8779411315918,-0.05791590390881318,-0.04956880032348121
239,239,239,239,2020-01-16,35.35902404785156,36.9750862121582,36.63067626953125,-0.04370678556457952,-0.03471549944431207
240,240,240,240,2020-01-17,34.87332534790039,36.03900909423828,37.06340026855469,-0.03234505541730481,-0.05908996219411633
241,241,241,241,2020-01-21,34.20216751098633,35.59746551513672,37.16936111450195,-0.03919655469733041,-0.0798290181629715
