,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NXPI,NXPI_6m,NXPI_12m,NXPI_6m_ret,NXPI_12m_ret
52,52,52,52,2019-04-22,91.43777465820312,90.67633819580078,89.31131744384766,0.008397300525724294,0.023809493300694262
53,53,53,53,2019-04-23,91.9577865600586,93.1742172241211,89.67346954345703,-0.013055442807064277,0.025473721806811067
54,54,54,54,2019-04-24,92.97923278808594,92.14350128173828,91.1406478881836,0.009069890927981161,0.020173050581756113
55,55,55,55,2019-04-25,90.70420837402344,93.47137451171876,91.5677719116211,-0.02960442330232771,-0.009430867646655683
56,56,56,56,2019-04-26,91.929931640625,93.94495391845705,90.62060546875,-0.021448967653771578,0.014448437693638239
57,57,57,57,2019-04-29,90.9084930419922,93.4063720703125,91.12206268310548,-0.026742062377072107,-0.002343775314393559
58,58,58,58,2019-04-30,98.07716369628906,91.43777465820312,90.67633819580078,0.07261100855641067,0.08161804554245888
59,59,59,59,2019-05-01,97.4921417236328,91.9577865600586,93.1742172241211,0.06018364915688412,0.046342482160331766
60,60,60,60,2019-05-02,98.98716735839844,92.97923278808594,92.14350128173828,0.06461587593441975,0.074271825809342
61,61,61,61,2019-05-03,100.3614730834961,90.70420837402344,93.47137451171876,0.1064698637757846,0.07371346155729741
62,62,62,62,2019-05-06,98.44860076904295,91.929931640625,93.94495391845705,0.07090910448950316,0.047939209747178246
63,63,63,63,2019-05-07,95.14282989501952,90.9084930419922,93.4063720703125,0.04657801170536846,0.01859035723387148
64,64,64,64,2019-05-08,94.25139617919922,98.07716369628906,91.43777465820312,-0.039007729963897786,0.030770887978338157
65,65,65,65,2019-05-09,93.16494750976562,97.4921417236328,91.9577865600586,-0.04438505645033164,0.013127338041337255
66,66,66,66,2019-05-10,93.016357421875,98.98716735839844,92.97923278808594,-0.060319030192117595,0.00039927877092371666
67,67,67,67,2019-05-13,86.46984100341797,100.3614730834961,90.70420837402344,-0.13841598427437318,-0.04668325148867225
68,68,68,68,2019-05-14,91.15921020507812,98.44860076904295,91.929931640625,-0.07404260199761992,-0.008383792109840749
69,69,69,69,2019-05-15,93.016357421875,95.14282989501952,90.9084930419922,-0.022350317680174814,0.023186660666667747
70,70,70,70,2019-05-16,90.67633819580078,94.25139617919922,98.07716369628906,-0.0379310877963146,-0.07545921213021689
71,71,71,71,2019-05-17,88.33629608154297,93.16494750976562,97.4921417236328,-0.05182905757250078,-0.0939136783767095
72,72,72,72,2019-05-20,85.9869613647461,93.016357421875,98.98716735839844,-0.07557161183217631,-0.13133223568852193
73,73,73,73,2019-05-21,89.77561950683594,86.46984100341797,100.3614730834961,0.03823042190267589,-0.1054772638485808
74,74,74,74,2019-05-22,86.95270538330078,91.15921020507812,98.44860076904295,-0.04614459485019773,-0.11677053097698309
75,75,75,75,2019-05-23,85.34625244140625,93.016357421875,95.14282989501952,-0.08245974356618857,-0.10296705978183329
76,76,76,76,2019-05-24,85.25340270996094,90.67633819580078,94.25139617919922,-0.05980540892740838,-0.09546801250700299
77,77,77,77,2019-05-28,83.21050262451172,88.33629608154297,93.16494750976562,-0.0580259042364607,-0.10684753387759349
78,78,78,78,2019-05-29,82.75550079345703,85.9869613647461,93.016357421875,-0.0375808206267646,-0.11031238927020037
79,79,79,79,2019-05-30,84.38981628417969,89.77561950683594,86.46984100341797,-0.05999182464283803,-0.024054915506969254
80,80,80,80,2019-05-31,81.86405944824219,86.95270538330078,91.15921020507812,-0.05852199667195024,-0.10196611769589614
81,81,81,81,2019-06-03,83.22908782958984,85.34625244140625,93.016357421875,-0.024806767154421094,-0.10522095106234985
82,82,82,82,2019-06-04,87.87201690673828,85.25340270996094,90.67633819580078,0.03071565607399962,-0.030926715225387924
83,83,83,83,2019-06-05,86.77628326416016,83.21050262451172,88.33629608154297,0.042852530956807966,-0.01765993013724243
84,84,84,84,2019-06-06,85.69911193847656,82.75550079345703,85.9869613647461,0.03556997561245212,-0.003347593887502387
85,85,85,85,2019-06-07,86.02412414550781,84.38981628417969,89.77561950683594,0.0193661739447879,-0.04178746280934842
86,86,86,86,2019-06-10,88.57772064208984,81.86405944824219,86.95270538330078,0.08200987391899739,0.018688495678492734
87,87,87,87,2019-06-11,88.64274597167969,83.22908782958984,85.34625244140625,0.06504526582310044,0.03862493590490823
88,88,88,88,2019-06-12,87.06413269042969,87.87201690673828,85.25340270996094,-0.009193873598759339,0.021239386615792943
89,89,89,89,2019-06-13,87.93002319335938,86.77628326416016,83.21050262451172,0.013295567473050829,0.05671784714658612
90,90,90,90,2019-06-14,84.62474060058594,85.69911193847656,82.75550079345703,-0.012536551588328226,0.022587499189862914
91,91,91,91,2019-06-17,83.51675415039062,86.02412414550781,84.38981628417969,-0.029147288856740117,-0.010345586377970784
92,92,92,92,2019-06-18,88.24659729003906,88.57772064208984,81.86405944824219,-0.003738223897053361,0.07796507875146563
93,93,93,93,2019-06-19,89.58734130859375,88.64274597167969,83.22908782958984,0.010656205722866963,0.0763946072798769
94,94,94,94,2019-06-20,91.2539520263672,87.06413269042969,87.87201690673828,0.04812336844651144,0.03848705468110847
95,95,95,95,2019-06-21,91.30048370361328,87.93002319335938,86.77628326416016,0.038331168215914424,0.052136370322300785
96,96,96,96,2019-06-24,90.91876220703124,84.62474060058594,85.69911193847656,0.07437566794032469,0.06090670195394621
97,97,97,97,2019-06-25,88.5538330078125,83.51675415039062,86.02412414550781,0.06031219614152494,0.029406970282263467
98,98,98,98,2019-06-26,90.44390106201172,88.24659729003906,88.57772064208984,0.024899586380093597,0.021068282254207427
99,99,99,99,2019-06-27,92.38983917236328,89.58734130859375,88.64274597167969,0.03128229750803757,0.04227185382863419
100,100,100,100,2019-06-28,90.88150024414062,91.2539520263672,87.06413269042969,-0.004081486598179973,0.043845466964957724
101,101,101,101,2019-07-01,93.03228759765624,91.30048370361328,87.93002319335938,0.018968178741143094,0.0580264194071336
102,102,102,102,2019-07-02,91.3191375732422,90.91876220703124,84.62474060058594,0.004403660548075505,0.07910685368304593
103,103,103,103,2019-07-03,90.94669342041016,88.5538330078125,83.51675415039062,0.027021534035534645,0.08896345823785556
104,104,104,104,2019-07-05,89.87593078613281,90.44390106201172,88.24659729003906,-0.006279807363566592,0.018463414410627488
105,105,105,105,2019-07-08,88.9635238647461,92.38983917236328,89.58734130859375,-0.03708541262015863,-0.006963232022913268
106,106,106,106,2019-07-09,89.30799865722656,90.88150024414062,91.2539520263672,-0.017313772139401995,-0.021324592808631082
107,107,107,107,2019-07-10,89.50352478027344,93.03228759765624,91.30048370361328,-0.03793051754939003,-0.01968181164486782
108,108,108,108,2019-07-11,87.6321029663086,91.3191375732422,90.91876220703124,-0.040375267495013634,-0.03614940591952387
109,109,109,109,2019-07-12,90.30425262451172,90.94669342041016,88.5538330078125,-0.007063926919571362,0.019766728974281556
110,110,110,110,2019-07-15,92.32465362548828,89.87593078613281,90.44390106201172,0.027245590871068703,0.02079468644532545
111,111,111,111,2019-07-16,90.32286071777344,88.9635238647461,92.38983917236328,0.015279710087630738,-0.022372356885844047
112,112,112,112,2019-07-17,89.75493621826172,89.30799865722656,90.88150024414062,0.005004451647724784,-0.012395966427188654
113,113,113,113,2019-07-18,90.42530822753906,89.50352478027344,93.03228759765624,0.010298850794184355,-0.028022307495992993
114,114,114,114,2019-07-19,91.20738983154295,87.6321029663086,91.3191375732422,0.04079882536436363,-0.0012237056182184958
115,115,115,115,2019-07-22,91.93360900878906,90.30425262451172,90.94669342041016,0.018042964056767863,0.010851582957686956
116,116,116,116,2019-07-23,93.98197174072266,92.32465362548828,89.87593078613281,0.017950981131835464,0.045685657090556386
117,117,117,117,2019-07-24,98.22763061523438,90.32286071777344,88.9635238647461,0.08751682392080684,0.10413376570573774
118,118,118,118,2019-07-25,94.75476837158205,89.75493621826172,89.30799865722656,0.05570537247290752,0.060988598963691354
119,119,119,119,2019-07-26,95.3040771484375,90.42530822753906,89.50352478027344,0.053953578002984504,0.06480808864683407
120,120,120,120,2019-07-29,97.04518127441406,91.20738983154295,87.6321029663086,0.06400568477678537,0.10741586689668359
121,121,121,121,2019-07-30,98.4976577758789,91.93360900878906,90.30425262451172,0.07139988126064223,0.09073111080865326
122,122,122,122,2019-07-31,96.2630844116211,93.98197174072266,92.32465362548828,0.024271811163864232,0.04265849511993758
123,123,123,123,2019-08-01,93.10677337646484,98.22763061523438,90.32286071777344,-0.052132553810936844,0.030821794577456263
124,124,124,124,2019-08-02,93.53506469726562,94.75476837158205,89.75493621826172,-0.012872214193309417,0.042116106793408825
125,125,125,125,2019-08-05,90.22046661376952,95.3040771484375,90.42530822753906,-0.05334095546353368,-0.002265312861904789
126,126,126,126,2019-08-06,93.358154296875,97.04518127441406,91.20738983154295,-0.03799289082796686,0.0235810329547248
127,127,127,127,2019-08-07,95.31339263916016,98.4976577758789,91.93360900878906,-0.03232833357280651,0.03676330850938281
128,128,128,128,2019-08-08,94.48475646972656,96.2630844116211,93.98197174072266,-0.018473623121095906,0.005349799750860695
129,129,129,129,2019-08-09,92.99503326416016,93.10677337646484,98.22763061523438,-0.0012001287151567341,-0.05327011675127058
130,130,130,130,2019-08-12,91.47738647460938,93.53506469726562,94.75476837158205,-0.02199900357492779,-0.03458804188218134
131,131,131,131,2019-08-13,95.1271743774414,90.22046661376952,95.3040771484375,0.05438575023866066,-0.001856193106204329
132,132,132,132,2019-08-14,93.09745025634766,93.358154296875,97.04518127441406,-0.0027925149387413306,-0.040679310051505047
133,133,133,133,2019-08-15,92.89263153076172,95.31339263916016,98.4976577758789,-0.025397911472556767,-0.056905172891225875
134,134,134,134,2019-08-16,96.42135620117188,94.48475646972656,96.2630844116211,0.020496425072184188,0.0016441587189748308
135,135,135,135,2019-08-19,96.3282699584961,92.99503326416016,93.10677337646484,0.03584316900954909,0.034600023878021746
136,136,136,136,2019-08-20,95.77893829345705,91.47738647460938,93.53506469726562,0.047023116691704114,0.02398965140457121
137,137,137,137,2019-08-21,96.2351531982422,95.1271743774414,90.22046661376952,0.011647342918066794,0.06666654263961336
138,138,138,138,2019-08-22,96.16997528076172,93.09745025634766,93.358154296875,0.033003320885306,0.03011864367996453
139,139,139,139,2019-08-23,91.2353286743164,92.89263153076172,95.31339263916016,-0.017841058317919378,-0.04278584417074094
140,140,140,140,2019-08-26,91.90567779541016,96.42135620117188,94.48475646972656,-0.0468327617829839,-0.02729624090360816
141,141,141,141,2019-08-27,91.9150161743164,96.3282699584961,92.99503326416016,-0.04581473108653544,-0.011613707226448056
142,142,142,142,2019-08-28,93.36746215820312,95.77893829345705,91.47738647460938,-0.02517752000826523,0.0206616712220824
143,143,143,143,2019-08-29,94.5592269897461,96.2351531982422,95.1271743774414,-0.017414906640650707,-0.005970401112113777
144,144,144,144,2019-08-30,95.09925079345705,96.16997528076172,93.09745025634766,-0.011133667074144094,0.021502205824083687
145,145,145,145,2019-09-03,92.33397674560548,91.2353286743164,92.89263153076172,0.012041914982418023,-0.006013983842962145
146,146,146,146,2019-09-04,94.82923889160156,91.90567779541016,96.42135620117188,0.03181045139234495,-0.016512081682905855
147,147,147,147,2019-09-05,98.69316864013672,91.9150161743164,96.3282699584961,0.07374369007307324,0.024550411656511173
148,148,148,148,2019-09-06,98.51625061035156,93.36746215820312,95.77893829345705,0.055145425752541666,0.028579480684027603
149,149,149,149,2019-09-09,99.98735809326172,94.5592269897461,96.2351531982422,0.057404563005831744,0.03898996125968712
150,150,150,150,2019-09-10,100.42497253417967,95.09925079345705,96.16997528076172,0.05600172132049064,0.044244549725585225
151,151,151,151,2019-09-11,102.41744232177734,92.33397674560548,91.2353286743164,0.10920644741592134,0.1225634171536536
152,152,152,152,2019-09-12,102.44537353515624,94.82923889160156,91.90567779541016,0.08031420195474315,0.1146794843644845
153,153,153,153,2019-09-13,103.4496841430664,98.69316864013672,91.9150161743164,0.04819498217017726,0.12549274807148536
154,154,154,154,2019-09-16,100.4974594116211,98.51625061035156,93.36746215820312,0.020110477093830514,0.07636490366779802
155,155,155,155,2019-09-17,100.67498016357422,99.98735809326172,94.5592269897461,0.006877090098441618,0.06467642945612617
156,156,156,156,2019-09-18,100.73104095458984,100.42497253417967,95.09925079345705,0.003047732179423779,0.05922013174808605
157,157,157,157,2019-09-19,101.23551940917967,102.41744232177734,92.33397674560548,-0.011540250232809801,0.09640592745289567
158,158,158,158,2019-09-20,97.90959167480467,102.44537353515624,94.82923889160156,-0.04427512638035347,0.03248315413270619
159,159,159,159,2019-09-23,99.077392578125,103.4496841430664,98.69316864013672,-0.04226490975936392,0.003893115838536687
160,160,160,160,2019-09-24,97.06877136230467,100.4974594116211,98.51625061035156,-0.03411716146249111,-0.014692796762758586
161,161,161,161,2019-09-25,101.1047134399414,100.67498016357422,99.98735809326172,0.004268521093016009,0.011174966195601321
162,162,162,162,2019-09-26,101.28223419189452,100.73104095458984,100.42497253417967,0.005471930321390817,0.008536339478938615
163,163,163,163,2019-09-27,99.5258331298828,101.23551940917967,102.41744232177734,-0.016888205733271988,-0.028233561845936617
164,164,164,164,2019-09-30,101.94554138183594,97.90959167480467,102.44537353515624,0.04122118822062104,-0.004879011477748829
165,165,165,165,2019-10-01,101.80541229248048,99.077392578125,103.4496841430664,0.02753422999302657,-0.01589441151228621
166,166,166,166,2019-10-02,99.68466186523438,97.06877136230467,100.4974594116211,0.026948837058687003,-0.00808774222896158
167,167,167,167,2019-10-03,100.26387786865234,101.1047134399414,100.67498016357422,-0.008316482413933568,-0.004083460401521077
168,168,168,168,2019-10-04,102.65557098388672,101.28223419189452,100.73104095458984,0.013559503331948664,0.01910563031076462
169,169,169,169,2019-10-07,100.88983917236328,99.5258331298828,101.23551940917967,0.013705045208719069,-0.003414614147621453
170,170,170,170,2019-10-08,96.92863464355467,101.94554138183594,97.90959167480467,-0.04921163466571332,-0.010019008500292137
171,171,171,171,2019-10-09,98.99331665039062,101.80541229248048,99.077392578125,-0.027622260730214232,-0.0008485884170607028
172,172,172,172,2019-10-10,100.19849395751952,99.68466186523438,97.06877136230467,0.0051545752643451515,0.03224232213193767
173,173,173,173,2019-10-11,103.47770690917967,100.26387786865234,101.1047134399414,0.03205370776440053,0.023470651253542973
174,174,174,174,2019-10-14,103.92616271972656,102.65557098388672,101.28223419189452,0.012377231198093197,0.026104563637712852
175,175,175,175,2019-10-15,104.6081771850586,100.88983917236328,99.5258331298828,0.03685542610830006,0.051065576598020135
176,176,176,176,2019-10-16,101.4690933227539,96.92863464355467,101.94554138183594,0.04684331617685844,-0.004673554651080769
177,177,177,177,2019-10-17,102.59017944335938,98.99331665039062,101.80541229248048,0.03633440028756274,0.007708501279129587
178,178,178,178,2019-10-18,101.84278106689452,100.19849395751952,99.68466186523438,0.016410297644514626,0.021649461023178773
179,179,179,179,2019-10-21,102.74900817871094,103.47770690917967,100.26387786865234,-0.00704208425403452,0.02478589859963498
180,180,180,180,2019-10-22,100.69364166259766,103.92616271972656,102.65557098388672,-0.031104016279774882,-0.019111766682365583
181,181,181,181,2019-10-23,96.4240951538086,104.6081771850586,100.88983917236328,-0.07823558589279145,-0.0442635656394027
182,182,182,182,2019-10-24,99.09608459472656,101.4690933227539,96.92863464355467,-0.02338651751306431,0.022361296629654026
183,183,183,183,2019-10-25,98.89990234375,102.59017944335938,98.99331665039062,-0.03597105609554763,-0.0009436425589267605
184,184,184,184,2019-10-28,101.5064468383789,101.84278106689452,100.19849395751952,-0.0033024847219627063,0.013053618165298042
185,185,185,185,2019-10-29,106.88774871826172,102.74900817871094,103.47770690917967,0.04028010209453581,0.03295436196779056
186,186,186,186,2019-10-30,107.26144409179688,100.69364166259766,103.92616271972656,0.06522559240837156,0.032092798240468845
187,187,187,187,2019-10-31,106.20574188232422,96.4240951538086,104.6081771850586,0.10144400850132596,0.01527189116812
188,188,188,188,2019-11-01,110.24169158935548,99.09608459472656,101.4690933227539,0.11247272826379695,0.08645586532144933
189,189,189,189,2019-11-04,110.1295928955078,98.89990234375,102.59017944335938,0.11354602265153257,0.07349059620576037
190,190,190,190,2019-11-05,110.85832977294922,101.5064468383789,101.84278106689452,0.09213092592493766,0.08852418022768771
191,191,191,191,2019-11-06,108.8123016357422,106.88774871826172,102.74900817871094,0.018005364885673503,0.059010724916053636
192,192,192,192,2019-11-07,109.68115234375,107.26144409179688,100.69364166259766,0.02255897515124139,0.08925599007797858
193,193,193,193,2019-11-08,109.88668060302734,106.20574188232422,96.4240951538086,0.03465856605739459,0.13961847842849062
194,194,194,194,2019-11-11,110.48462677001952,110.24169158935548,99.09608459472656,0.0022036597693815274,0.11492423965960619
195,195,195,195,2019-11-12,111.11991119384766,110.1295928955078,98.89990234375,0.008992299638113543,0.12355936214804464
196,196,196,196,2019-11-13,110.96107482910156,110.85832977294922,101.5064468383789,0.0009268140370035649,0.09314312819733073
197,197,197,197,2019-11-14,110.23236846923828,108.8123016357422,106.88774871826172,0.01305060927991275,0.031290955147651456
198,198,198,198,2019-11-15,109.75589752197266,109.68115234375,107.26144409179688,0.0006814769595819836,0.023255825532620733
199,199,199,199,2019-11-18,108.29845428466795,109.88668060302734,106.20574188232422,-0.01445331053448562,0.01970432450500148
200,200,200,200,2019-11-19,106.51402282714844,110.48462677001952,110.24169158935548,-0.035938067213062475,-0.03381360271658762
201,201,201,201,2019-11-20,107.19603729248048,111.11991119384766,110.1295928955078,-0.03531206837019529,-0.02663730543170817
202,202,202,202,2019-11-21,106.74761962890624,110.96107482910156,110.85832977294922,-0.03797237190325298,-0.03708075119354759
203,203,203,203,2019-11-22,107.64447784423828,110.23236846923828,108.8123016357422,-0.023476685305207634,-0.010732461072400667
204,204,204,204,2019-11-25,109.3822021484375,109.75589752197266,109.68115234375,-0.0034047862754741365,-0.002725629599291235
205,205,205,205,2019-11-26,108.9617691040039,108.29845428466795,109.88668060302734,0.006124877993109568,-0.008416957304996253
206,206,206,206,2019-11-27,109.69050598144533,106.51402282714844,110.48462677001952,0.029822206222101855,-0.007187613442612206
207,207,207,207,2019-11-29,107.9808349609375,107.19603729248048,111.11991119384766,0.0073211444030876205,-0.028249448718817516
208,208,208,208,2019-12-02,107.21473693847656,106.74761962890624,110.96107482910156,0.00437590375498953,-0.0337626315930607
209,209,209,209,2019-12-03,107.07460021972656,107.64447784423828,110.23236846923828,-0.005294072078052436,-0.028646470119100598
210,210,210,210,2019-12-04,108.63479614257812,109.3822021484375,109.75589752197266,-0.006832976399991475,-0.010214497851198323
211,211,211,211,2019-12-05,109.41022491455078,108.9617691040039,108.29845428466795,0.004115717046763612,0.010265803304638776
212,212,212,212,2019-12-06,110.86764526367188,109.69050598144533,106.51402282714844,0.010731460044734131,0.040873702081354324
213,213,213,213,2019-12-09,110.10157775878906,107.9808349609375,107.19603729248048,0.019639992584042698,0.02710492420891386
214,214,214,214,2019-12-10,111.26937103271484,107.21473693847656,106.74761962890624,0.037817880358788525,0.04235927151844576
215,215,215,215,2019-12-11,113.41818237304688,107.07460021972656,107.64447784423828,0.0592445093449121,0.053636792564158764
216,216,216,216,2019-12-12,115.82852935791016,108.63479614257812,109.3822021484375,0.06621942021127913,0.05893396807576279
217,217,217,217,2019-12-13,116.08621978759766,109.41022491455078,108.9617691040039,0.0610180161704339,0.06538486610650995
218,218,218,218,2019-12-16,116.47980499267578,110.86764526367188,109.69050598144533,0.05062035651300012,0.0618950468911037
219,219,219,219,2019-12-17,118.00724792480467,110.10157775878906,107.9808349609375,0.07180342304753684,0.09285363432774218
220,220,220,220,2019-12-18,117.87606811523438,111.26937103271484,107.21473693847656,0.05937570259633329,0.09943904617212884
221,221,221,221,2019-12-19,118.02598571777344,113.41818237304688,107.07460021972656,0.040626672446318235,0.10227808906662883
222,222,222,222,2019-12-20,119.6565399169922,115.82852935791016,108.63479614257812,0.03304894381636747,0.10145684592576165
223,223,223,223,2019-12-23,119.9751434326172,116.08621978759766,109.41022491455078,0.033500303930432906,0.0965624421878084
224,224,224,224,2019-12-24,121.0715103149414,116.47980499267578,110.86764526367188,0.03942061306296263,0.09203645506317115
225,225,225,225,2019-12-26,120.5842514038086,118.00724792480467,110.10157775878906,0.02183767119665414,0.0952091137874973
226,226,226,226,2019-12-27,120.12507629394533,117.87606811523438,111.26937103271484,0.019079429901855516,0.07958798705374881
227,227,227,227,2019-12-30,119.5253448486328,118.02598571777344,113.41818237304688,0.012703635743781527,0.053846414638339724
228,228,228,228,2019-12-31,119.25357818603516,119.6565399169922,115.82852935791016,-0.003367653211739041,0.029569993222840596
229,229,229,229,2020-01-02,120.45304870605467,119.9751434326172,116.08621978759766,0.0039833690526560606,0.03761711705702009
230,230,230,230,2020-01-03,119.29106903076172,121.0715103149414,116.47980499267578,-0.014705699793025273,0.024135205568576623
231,231,231,231,2020-01-06,118.44768524169922,120.5842514038086,118.00724792480467,-0.017718451101500055,0.003732290385885406
232,232,232,232,2020-01-07,119.9844741821289,120.12507629394533,117.87606811523438,-0.0011704642873430204,0.017886633823189335
233,233,233,233,2020-01-08,120.28437042236328,119.5253448486328,118.02598571777344,0.006350331594455749,0.019134639637665485
234,234,234,234,2020-01-09,121.0527801513672,119.25357818603516,119.6565399169922,0.015087194805386117,0.011668733153604505
235,235,235,235,2020-01-10,121.48384857177734,120.45304870605467,119.9751434326172,0.008557690127363848,0.012575147618035576
236,236,236,236,2020-01-13,123.67659759521484,119.29106903076172,121.0715103149414,0.03676325981555428,0.021516930560268488
237,237,237,237,2020-01-14,124.36070251464844,118.44768524169922,120.5842514038086,0.04992091876581095,0.03131794630621698
238,238,238,238,2020-01-15,124.16390991210938,119.9844741821289,120.12507629394533,0.0348331378577893,0.03362190262656761
239,239,239,239,2020-01-16,125.73821258544922,120.28437042236328,119.5253448486328,0.04534123713609217,0.051979500621264885
240,240,240,240,2020-01-17,125.41960144042967,121.0527801513672,119.25357818603516,0.036073696808962996,0.051705142505456214
241,241,241,241,2020-01-21,125.53205108642578,121.48384857177734,120.45304870605467,0.03332296895629394,0.04216582672610936
242,242,242,242,2020-01-22,126.1692886352539,123.67659759521484,119.29106903076172,0.02015491280086379,0.05765913291227598
243,243,243,243,2020-01-23,127.82794189453124,124.36070251464844,118.44768524169922,0.027880506540837402,0.07919324580882336
