,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AJG,AJG_6m,AJG_12m,AJG_6m_ret,AJG_12m_ret
1060,1060,1060,1060,2023-04-21,206.2418975830078,198.23123168945312,192.49375915527344,0.04041071543208741,0.07142121639717458
1061,1061,1061,1061,2023-04-24,205.8944702148437,198.97573852539065,193.8437347412109,0.034771735191072795,0.06216726833973252
1062,1062,1062,1062,2023-04-25,205.6661376953125,201.71543884277344,195.9183654785156,0.019585505577579543,0.04975425449772786
1063,1063,1063,1063,2023-04-26,203.9290313720703,205.100341796875,194.1713256835937,-0.005710914055739202,0.0502530724046093
1064,1064,1064,1064,2023-04-27,207.51248168945312,202.6485137939453,195.34263610839844,0.024001991450347093,0.06229999668019981
1065,1065,1065,1065,2023-04-28,206.52975463867188,206.35108947753903,196.811767578125,0.0008658309562852295,0.04937706306961198
1066,1066,1066,1066,2023-05-01,208.9716796875,206.2418975830078,198.23123168945312,0.013235827135432032,0.054181411811397906
1067,1067,1067,1067,2023-05-02,208.55474853515625,205.8944702148437,198.97573852539065,0.01292059139585744,0.04814159796945927
1068,1068,1068,1068,2023-05-03,207.5918884277344,205.6661376953125,201.71543884277344,0.009363479831934418,0.029132373895987884
1069,1069,1069,1069,2023-05-04,209.2793884277344,203.9290313720703,205.100341796875,0.02623636771903426,0.02037562002211679
1070,1070,1070,1070,2023-05-05,212.2473907470703,207.51248168945312,202.6485137939453,0.022817466299222877,0.04736712238060248
1071,1071,1071,1071,2023-05-08,213.73635864257807,206.52975463867188,206.35108947753903,0.034893780881666725,0.03578982395362118
1072,1072,1072,1072,2023-05-09,214.4907684326172,208.9716796875,206.2418975830078,0.02641070193516426,0.03999609655593561
1073,1073,1073,1073,2023-05-10,215.72164916992188,208.55474853515625,205.8944702148437,0.034364600590993,0.04772920294956862
1074,1074,1074,1074,2023-05-11,215.2154083251953,207.5918884277344,205.6661376953125,0.036723592406235905,0.04643093285502231
1075,1075,1075,1075,2023-05-12,217.0120849609375,209.2793884277344,203.9290313720703,0.03694915486564154,0.06415493419863805
1076,1076,1076,1076,2023-05-15,216.2279052734375,212.2473907470703,207.51248168945312,0.018754127022982736,0.04199951498352372
1077,1077,1077,1077,2023-05-16,215.41392517089844,213.73635864257807,206.52975463867188,0.007848765362030274,0.04301641934243139
1078,1078,1078,1078,2023-05-17,213.448486328125,214.4907684326172,208.9716796875,-0.004859333164353052,0.021423030371003904
1079,1079,1079,1079,2023-05-18,212.92239379882807,215.72164916992188,208.55474853515625,-0.01297623758146249,0.020942439787869693
1080,1080,1080,1080,2023-05-19,214.48085021972656,215.2154083251953,207.5918884277344,-0.0034131297158743745,0.033185120305846194
1081,1081,1081,1081,2023-05-22,213.01171875,217.0120849609375,209.2793884277344,-0.018433840731301054,0.01783419929839103
1082,1082,1082,1082,2023-05-23,205.0904235839844,216.2279052734375,212.2473907470703,-0.05150806819022202,-0.033719930020787325
1083,1083,1083,1083,2023-05-24,203.57167053222656,215.41392517089844,213.73635864257807,-0.054974415554968625,-0.047557131481543946
1084,1084,1084,1084,2023-05-25,202.81727600097656,213.448486328125,214.4907684326172,-0.04980691364943923,-0.054424218426481485
1085,1085,1085,1085,2023-05-26,202.3110198974609,212.92239379882807,215.72164916992188,-0.04983681477577662,-0.06216635800840531
1086,1086,1086,1086,2023-05-30,202.0231475830078,214.48085021972656,215.2154083251953,-0.05808305321410445,-0.061297937935064994
1087,1087,1087,1087,2023-05-31,198.8566131591797,213.01171875,217.0120849609375,-0.06645223874951867,-0.08366110949547267
1088,1088,1088,1088,2023-06-01,201.1957550048828,205.0904235839844,216.2279052734375,-0.01899000699809239,-0.06951993661292388
1089,1089,1089,1089,2023-06-02,204.7293395996093,203.57167053222656,215.41392517089844,0.005686788659522657,-0.04960025477838792
1090,1090,1090,1090,2023-06-05,205.31661987304688,202.81727600097656,213.448486328125,0.01232313105348215,-0.03809755972022855
1091,1091,1091,1091,2023-06-06,204.3909149169922,202.3110198974609,212.92239379882807,0.010280680808121279,-0.04006849035285853
1092,1092,1092,1092,2023-06-07,203.20640563964844,202.0231475830078,214.48085021972656,0.005857041981560229,-0.05256620611363638
1093,1093,1093,1093,2023-06-08,203.89321899414065,198.8566131591797,213.01171875,0.02532782669354461,-0.04280750284241974
1094,1094,1094,1094,2023-06-09,205.913818359375,201.1957550048828,205.0904235839844,0.023450113817648388,0.00401478899405272
1095,1095,1095,1095,2023-06-12,207.2775115966797,204.7293395996093,203.57167053222656,0.012446540403314277,0.018204109907652644
1096,1096,1096,1096,2023-06-13,207.7950897216797,205.31661987304688,202.81727600097656,0.012071452618718004,0.024543341764826643
1097,1097,1097,1097,2023-06-14,208.82032775878903,204.3909149169922,202.3110198974609,0.02167128046564959,0.032174756790941395
1098,1098,1098,1098,2023-06-15,212.64259338378903,203.20640563964844,202.0231475830078,0.046436467956989746,0.05256549028084945
1099,1099,1099,1099,2023-06-16,212.7919006347656,203.89321899414065,198.8566131591797,0.04364383320114573,0.07007706333825103
1100,1100,1100,1100,2023-06-20,210.6617889404297,205.913818359375,201.1957550048828,0.023058047385475566,0.04704887503872612
1101,1101,1101,1101,2023-06-21,211.9856414794922,207.2775115966797,204.7293395996093,0.022714137421591563,0.03544339025405008
1102,1102,1102,1102,2023-06-22,211.8363342285156,207.7950897216797,205.31661987304688,0.01944821945623798,0.031754440334640366
1103,1103,1103,1103,2023-06-23,211.47799682617188,208.82032775878903,204.3909149169922,0.01272706108599131,0.03467415326193879
1104,1104,1104,1104,2023-06-26,209.6564483642578,212.64259338378903,203.20640563964844,-0.01404302389287393,0.03174133563509507
1105,1105,1105,1105,2023-06-27,211.16943359375,212.7919006347656,203.89321899414065,-0.007624665394574293,0.03568639818187602
1106,1106,1106,1106,2023-06-28,209.91525268554688,210.6617889404297,205.913818359375,-0.0035437668057300975,0.01943256823681594
1107,1107,1107,1107,2023-06-29,213.6777801513672,211.9856414794922,207.2775115966797,0.007982326822067787,0.030877775912039773
1108,1108,1108,1108,2023-06-30,218.55514526367188,211.8363342285156,207.7950897216797,0.03171699066463485,0.05178204911581008
1109,1109,1109,1109,2023-07-03,215.1808013916016,211.47799682617188,208.82032775878903,0.017509171738908202,0.030459073123185743
1110,1110,1110,1110,2023-07-05,214.95187377929688,209.6564483642578,212.64259338378903,0.025257631980099005,0.01085991455785118
1111,1111,1111,1111,2023-07-06,215.3201599121093,211.16943359375,212.7919006347656,0.019655904965604654,0.01188136987263988
1112,1112,1112,1112,2023-07-07,213.06065368652344,209.91525268554688,210.6617889404297,0.01498414698663364,0.011387279858199983
1113,1113,1113,1113,2023-07-10,214.59353637695312,213.6777801513672,211.9856414794922,0.004285687659883131,0.012302224241509396
1114,1114,1114,1114,2023-07-11,215.3500213623047,218.55514526367188,211.8363342285156,-0.014665058090947314,0.016586801063120493
1115,1115,1115,1115,2023-07-12,213.8967742919922,215.1808013916016,211.47799682617188,-0.00596720102957804,0.011437489961702685
1116,1116,1116,1116,2023-07-13,212.8416748046875,214.95187377929688,209.6564483642578,-0.009817076434402439,0.015192599441995913
1117,1117,1117,1117,2023-07-14,212.8914337158203,215.3201599121093,211.16943359375,-0.011279604275235333,0.008154589860685624
1118,1118,1118,1118,2023-07-17,216.1960906982422,213.06065368652344,209.91525268554688,0.014716170993880118,0.029920827249766413
1119,1119,1119,1119,2023-07-18,214.0759429931641,214.59353637695312,213.6777801513672,-0.002411970987233447,0.0018633797183538192
1120,1120,1120,1120,2023-07-19,211.7368011474609,215.3500213623047,218.55514526367188,-0.016778360141255333,-0.03119736260606032
1121,1121,1121,1121,2023-07-20,217.2213134765625,213.8967742919922,215.1808013916016,0.015542727072788587,0.009482779466219338
1122,1122,1122,1122,2023-07-21,217.5995635986328,212.8416748046875,214.95187377929688,0.022354122134733867,0.01231759357471085
1123,1123,1123,1123,2023-07-24,218.62481689453125,212.8914337158203,215.3201599121093,0.026931018682340158,0.015347643173639014
1124,1124,1124,1124,2023-07-25,219.3016815185547,216.1960906982422,213.06065368652344,0.014364694617198914,0.02929225891334064
1125,1125,1125,1125,2023-07-26,218.7343139648437,214.0759429931641,214.59353637695312,0.021760366468773995,0.019295910108946268
1126,1126,1126,1126,2023-07-27,216.1463165283203,211.7368011474609,215.3500213623047,0.020825455740159482,0.0036976786023898978
1127,1127,1127,1127,2023-07-28,215.2206268310547,217.2213134765625,213.8967742919922,-0.009210360684628105,0.006189212265797384
1128,1128,1128,1128,2023-07-31,213.80718994140625,217.5995635986328,212.8416748046875,-0.01742822271565614,0.004536306799900691
1129,1129,1129,1129,2023-08-01,218.22666931152344,218.62481689453125,212.8914337158203,-0.0018211454155265816,0.025060827965604826
1130,1130,1130,1130,2023-08-02,220.52598571777344,219.3016815185547,216.1960906982422,0.0055827396796095385,0.02002762864743346
1131,1131,1131,1131,2023-08-03,221.1729736328125,218.7343139648437,214.0759429931641,0.011148957947040516,0.03315192982648707
1132,1132,1132,1132,2023-08-04,219.7893981933593,216.1463165283203,211.7368011474609,0.016854701590816257,0.03803116417296892
1133,1133,1133,1133,2023-08-07,223.02438354492188,215.2206268310547,217.2213134765625,0.03625933456644481,0.026715012332275245
1134,1134,1134,1134,2023-08-08,219.5106964111328,213.80718994140625,217.5995635986328,0.02667593391639267,0.008782797083293437
1135,1135,1135,1135,2023-08-09,222.6560974121093,218.22666931152344,218.62481689453125,0.02029737297718981,0.018439263093918523
1136,1136,1136,1136,2023-08-10,221.6208953857422,220.52598571777344,219.3016815185547,0.004964991605887148,0.010575449541143866
1137,1137,1137,1137,2023-08-11,223.3329467773437,221.1729736328125,218.7343139648437,0.009765990432977434,0.021023828996666438
1138,1138,1138,1138,2023-08-14,224.537353515625,219.7893981933593,216.1463165283203,0.02160229456604057,0.03882109638544429
1139,1139,1139,1139,2023-08-15,222.82530212402344,223.02438354492188,215.2206268310547,-0.0008926441931329521,0.035334323688864355
1140,1140,1140,1140,2023-08-16,224.0098114013672,219.5106964111328,213.80718994140625,0.02049610822521264,0.04771879497016429
1141,1141,1141,1141,2023-08-17,219.4609222412109,222.6560974121093,218.22666931152344,-0.014350270251007324,0.005655829938574275
1142,1142,1142,1142,2023-08-18,219.5306091308593,221.6208953857422,220.52598571777344,-0.009431810350033376,-0.00451364760336237
1143,1143,1143,1143,2023-08-21,220.4164886474609,223.3329467773437,221.1729736328125,-0.013058790348521199,-0.003420331937153853
1144,1144,1144,1144,2023-08-22,221.0933380126953,224.537353515625,219.7893981933593,-0.015338274229236504,0.0059326784187692105
1145,1145,1145,1145,2023-08-23,224.2885131835937,222.82530212402344,223.02438354492188,0.006566628859571155,0.005668123003318204
1146,1146,1146,1146,2023-08-24,223.8206787109375,224.0098114013672,219.5106964111328,-0.0008443053866546979,0.019634497863977973
1147,1147,1147,1147,2023-08-25,226.54803466796875,219.4609222412109,222.6560974121093,0.03229327733785947,0.017479589829763054
1148,1148,1148,1148,2023-08-28,227.8221130371093,219.5306091308593,221.6208953857422,0.03776923837216506,0.027981195728740138
1149,1149,1149,1149,2023-08-29,229.7232666015625,220.4164886474609,223.3329467773437,0.04222360137941883,0.02861342187272431
1150,1150,1150,1150,2023-08-30,229.7630920410156,221.0933380126953,224.537353515625,0.03921309482342905,0.023273359392413706
1151,1151,1151,1151,2023-08-31,229.962631225586,224.2885131835937,222.82530212402344,0.025298299772256616,0.032031053177210334
1152,1152,1152,1152,2023-09-01,230.5513153076172,223.8206787109375,224.0098114013672,0.030071558336092208,0.029201863370749148
1153,1153,1153,1153,2023-09-05,226.29090881347656,226.54803466796875,219.4609222412109,-0.001134972787863897,0.031121652558986135
1154,1154,1154,1154,2023-09-06,227.22879028320312,227.8221130371093,219.5306091308593,-0.0026043246899809525,0.035066550322169654
1155,1155,1155,1155,2023-09-07,230.12228393554688,229.7232666015625,220.4164886474609,0.0017369478498512336,0.0440338894228991
1156,1156,1156,1156,2023-09-08,227.6777801513672,229.7630920410156,221.0933380126953,-0.00907592194692508,0.029781277888589308
1157,1157,1157,1157,2023-09-11,228.03697204589844,229.962631225586,224.2885131835937,-0.008373791730529212,0.016712665348298072
1158,1158,1158,1158,2023-09-12,229.77305603027344,230.5513153076172,223.8206787109375,-0.003375644490708485,0.02659440295515947
1159,1159,1159,1159,2023-09-13,228.4859619140625,226.29090881347656,226.54803466796875,0.00970013825166638,0.008554156070848196
1160,1160,1160,1160,2023-09-14,230.9304656982422,227.22879028320312,227.8221130371093,0.01629052115458407,0.013643770658147591
1161,1161,1161,1161,2023-09-15,229.62339782714844,230.12228393554688,229.7232666015625,-0.0021679174214096486,-0.00043473513106218054
1162,1162,1162,1162,2023-09-18,232.58673095703125,227.6777801513672,229.7630920410156,0.021560956903218464,0.012289349394338789
1163,1163,1163,1163,2023-09-19,235.2507476806641,228.03697204589844,229.962631225586,0.03163423707149415,0.022995546828174174
1164,1164,1164,1164,2023-09-20,234.6620635986328,229.77305603027344,230.5513153076172,0.021277549477843216,0.01783007954446414
1165,1165,1165,1165,2023-09-21,232.4171142578125,228.4859619140625,226.29090881347656,0.017205224823521492,0.027072256134626826
1166,1166,1166,1166,2023-09-22,232.5568084716797,230.9304656982422,227.22879028320312,0.00704256481932819,0.02344781302508392
1167,1167,1167,1167,2023-09-25,232.72642517089844,229.62339782714844,230.12228393554688,0.013513550331163637,0.011316336648566017
1168,1168,1168,1168,2023-09-26,230.41162109375,232.58673095703125,227.6777801513672,-0.009351822669897203,0.012007499987769066
1169,1169,1169,1169,2023-09-27,229.8129730224609,235.2507476806641,228.03697204589844,-0.0231148028723146,0.007788215045255953
1170,1170,1170,1170,2023-09-28,230.2519989013672,234.6620635986328,229.77305603027344,-0.01879325797121012,0.0020844170303007115
1171,1171,1171,1171,2023-09-29,227.41835021972656,232.4171142578125,228.4859619140625,-0.021507727836862167,-0.004672548306217106
1172,1172,1172,1172,2023-10-02,224.4051513671875,232.5568084716797,230.9304656982422,-0.03505232617382126,-0.028256619633640456
1173,1173,1173,1173,2023-10-03,224.7144470214844,232.72642517089844,229.62339782714844,-0.034426593987041176,-0.021378269166451802
1174,1174,1174,1174,2023-10-04,228.7453765869141,230.41162109375,232.58673095703125,-0.007231599252356946,-0.01651579328842634
1175,1175,1175,1175,2023-10-05,229.04470825195312,229.8129730224609,235.2507476806641,-0.0033430000073698674,-0.026380530093512045
1176,1176,1176,1176,2023-10-06,231.4891967773437,230.2519989013672,234.6620635986328,0.005373234030018104,-0.013521004514457924
1177,1177,1177,1177,2023-10-09,232.58673095703125,227.41835021972656,232.4171142578125,0.022726313564015888,0.0007297943602835311
1178,1178,1178,1178,2023-10-10,232.96588134765625,224.4051513671875,232.5568084716797,0.03814854484539465,0.0017590234345961075
1179,1179,1179,1179,2023-10-11,234.37271118164065,224.7144470214844,232.72642517089844,0.042980165664350256,0.007073910964486618
1180,1180,1180,1180,2023-10-12,232.9160003662109,228.7453765869141,230.41162109375,0.01823260361160628,0.010869153476603222
1181,1181,1181,1181,2023-10-13,233.35501098632807,229.04470825195312,229.8129730224609,0.018818608678064397,0.015412698061745056
1182,1182,1182,1182,2023-10-16,236.0589141845703,231.4891967773437,230.2519989013672,0.019740521246103704,0.0252198257166516
1183,1183,1183,1183,2023-10-17,235.50018310546875,232.58673095703125,227.41835021972656,0.012526304215418671,0.035537294496832406
1184,1184,1184,1184,2023-10-18,233.81396484375,232.96588134765625,224.4051513671875,0.0036403763984140802,0.041927796306097775
1185,1185,1185,1185,2023-10-19,230.5113983154297,234.37271118164065,224.7144470214844,-0.016475095785440708,0.02579696753271521
1186,1186,1186,1186,2023-10-20,227.0591735839844,232.9160003662109,228.7453765869141,-0.025145660980859574,-0.007371528238469094
1187,1187,1187,1187,2023-10-23,227.1888732910156,233.35501098632807,229.04470825195312,-0.026423849521164722,-0.00810250092700715
1188,1188,1188,1188,2023-10-24,230.6910095214844,236.0589141845703,231.4891967773437,-0.02273968209007704,-0.003448054021402247
1189,1189,1189,1189,2023-10-25,230.5812530517578,235.50018310546875,232.58673095703125,-0.020887160208737487,-0.008622494916289636
1190,1190,1190,1190,2023-10-26,229.3739624023437,233.81396484375,232.96588134765625,-0.018989466451986403,-0.015418218859062582
1191,1191,1191,1191,2023-10-27,227.7276763916016,230.5113983154297,234.37271118164065,-0.012076287524918294,-0.028352425316653496
1192,1192,1192,1192,2023-10-30,233.2053375244141,227.0591735839844,232.9160003662109,0.02706855593375246,0.001242238222141312
1193,1193,1193,1193,2023-10-31,234.96139526367188,227.1888732910156,233.35501098632807,0.03421171935079825,0.006883864505647708
1194,1194,1194,1194,2023-11-01,236.7772979736328,230.6910095214844,236.0589141845703,0.026382859326737673,0.0030432394029433762
1195,1195,1195,1195,2023-11-02,241.6563262939453,230.5812530517578,235.50018310546875,0.048031108754975405,0.026140715082669574
1196,1196,1196,1196,2023-11-03,241.7860412597656,229.3739624023437,233.81396484375,0.054112850157115755,0.034095809552449285
1197,1197,1197,1197,2023-11-06,242.4246063232422,227.7276763916016,230.5113983154297,0.0645373024680922,0.05168164392248653
1198,1198,1198,1198,2023-11-07,243.4522857666016,233.2053375244141,227.0591735839844,0.04393959568406003,0.07219753302129295
1199,1199,1199,1199,2023-11-08,245.01876831054688,234.96139526367188,227.1888732910156,0.04280436382150654,0.07848049405435553
