,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CLX,CLX_6m,CLX_12m,CLX_6m_ret,CLX_12m_ret
65,65,65,65,2019-05-09,128.76315307617188,129.81455993652344,134.51963806152344,-0.008099298421268553,-0.0427928967718364
66,66,66,66,2019-05-10,129.8408966064453,130.32276916503906,135.1242218017578,-0.0036975316107925593,-0.039099764090140154
67,67,67,67,2019-05-13,130.67324829101562,129.8320770263672,135.88650512695312,0.006478917105189774,-0.03836478707776736
68,68,68,68,2019-05-14,128.9996795654297,129.89341735839844,138.0506591796875,-0.006880547229755063,-0.0655627410114501
69,69,69,69,2019-05-15,129.95477294921875,130.07742309570312,137.01675415039062,-0.0009429011089352457,-0.05154100493010216
70,70,70,70,2019-05-16,130.3052215576172,130.39285278320312,139.95193481445312,-0.0006720554364405551,-0.0689287595032213
71,71,71,71,2019-05-17,128.84205627441406,128.76315307617188,129.81455993652344,0.0006127777734326045,-0.0074914837178888805
72,72,72,72,2019-05-20,128.55287170410156,129.8408966064453,130.32276916503906,-0.009920024707221642,-0.013580876713079393
73,73,73,73,2019-05-21,129.8320770263672,130.67324829101562,129.8320770263672,-0.006437210949062133,0.0
74,74,74,74,2019-05-22,131.9524383544922,128.9996795654297,129.89341735839844,0.02288965987364988,0.01585161925806111
75,75,75,75,2019-05-23,132.19775390625,129.95477294921875,130.07742309570312,0.0172597043273488,0.016300529024063426
76,76,76,76,2019-05-24,131.10255432128906,130.3052215576172,130.39285278320312,0.006118962495446301,0.0054427947769952745
77,77,77,77,2019-05-28,128.6492462158203,128.84205627441406,128.76315307617188,-0.001496483866906706,-0.0008846231055259501
78,78,78,78,2019-05-29,129.148681640625,128.55287170410156,129.8408966064453,0.004634746222510255,-0.00533125528175038
79,79,79,79,2019-05-30,131.11131286621094,129.8320770263672,130.67324829101562,0.009853002964621327,0.003352366156994302
80,80,80,80,2019-05-31,130.38412475585938,131.9524383544922,128.9996795654297,-0.011885446136429167,0.01073215991771126
81,81,81,81,2019-06-03,133.6873016357422,132.19775390625,129.95477294921875,0.011267572144595839,0.028721751435647258
82,82,82,82,2019-06-04,133.8800506591797,131.10255432128906,130.3052215576172,0.021185676757173644,0.02743427361413775
83,83,83,83,2019-06-05,136.15811157226562,128.6492462158203,128.84205627441406,0.058366959599969404,0.05678313051966111
84,84,84,84,2019-06-06,139.27731323242188,129.148681640625,128.55287170410156,0.07842613229286588,0.08342436373576656
85,85,85,85,2019-06-07,137.2357940673828,131.11131286621094,129.8320770263672,0.046712072873692057,0.05702533003082144
86,86,86,86,2019-06-10,137.3760223388672,130.38412475585938,131.9524383544922,0.053625374991778774,0.041102567349338814
87,87,87,87,2019-06-11,136.79771423339844,133.6873016357422,132.19775390625,0.023266327912962126,0.034796055085857036
88,88,88,88,2019-06-12,137.48988342285156,133.8800506591797,131.10255432128906,0.026963186418725416,0.0487200965277097
89,89,89,89,2019-06-13,136.66627502441406,136.15811157226562,128.6492462158203,0.0037321570215722577,0.06231695127964043
90,90,90,90,2019-06-14,137.45486450195312,139.27731323242188,129.148681640625,-0.013085036522979876,0.06431488696447785
91,91,91,91,2019-06-17,135.64987182617188,137.2357940673828,131.11131286621094,-0.011556185119111495,0.03461607439315473
92,92,92,92,2019-06-18,134.61602783203125,137.3760223388672,130.38412475585938,-0.02009080230921101,0.03245719587485052
93,93,93,93,2019-06-19,134.12533569335938,136.79771423339844,133.6873016357422,-0.019535257259339578,0.003276556952362508
94,94,94,94,2019-06-20,135.43960571289062,137.48988342285156,133.8800506591797,-0.014912207785174214,0.011648897995124807
95,95,95,95,2019-06-21,135.73751831054688,136.66627502441406,136.15811157226562,-0.006795800307729749,-0.0030890062799932005
96,96,96,96,2019-06-24,135.99166870117188,137.45486450195312,139.27731323242188,-0.010644918287053162,-0.02359066566546275
97,97,97,97,2019-06-25,136.4822998046875,135.64987182617188,137.2357940673828,0.006136592444276889,-0.005490508273121142
98,98,98,98,2019-06-26,132.87245178222656,134.61602783203125,137.3760223388672,-0.012952217339084249,-0.03278279921026983
99,99,99,99,2019-06-27,133.4156951904297,134.12533569335938,136.79771423339844,-0.0052908758756219365,-0.02472277451360405
100,100,100,100,2019-06-28,134.15164184570312,135.43960571289062,137.48988342285156,-0.009509506915708066,-0.024279906957820563
101,101,101,101,2019-07-01,133.8800506591797,135.73751831054688,136.66627502441406,-0.013684261171753476,-0.020387065973201057
102,102,102,102,2019-07-02,135.0716552734375,135.99166870117188,137.45486450195312,-0.006765219049969962,-0.0173381221330422
103,103,103,103,2019-07-03,137.51614379882812,136.4822998046875,135.64987182617188,0.007574930929652446,0.013758007637838299
104,104,104,104,2019-07-05,136.4822998046875,132.87245178222656,134.61602783203125,0.027167768593427954,0.013863668410903696
105,105,105,105,2019-07-08,137.45486450195312,133.4156951904297,134.12533569335938,0.030275068504932445,0.024824010999724866
106,106,106,106,2019-07-09,136.20187377929688,134.15164184570312,135.43960571289062,0.015282943282586503,0.005628103112040428
107,107,107,107,2019-07-10,135.37828063964844,133.8800506591797,135.73751831054688,0.011190838165148431,-0.0026465613587877135
108,108,108,108,2019-07-11,136.01788330078125,135.0716552734375,135.99166870117188,0.007005378185587663,0.00019276621766417534
109,109,109,109,2019-07-12,138.4887237548828,137.51614379882812,136.4822998046875,0.007072478395536486,0.014700982860536449
110,110,110,110,2019-07-15,138.90052795410156,136.4822998046875,132.87245178222656,0.017718254695844537,0.04536738873272861
111,111,111,111,2019-07-16,140.1359405517578,137.45486450195312,133.4156951904297,0.019505137628407443,0.050370725511238
112,112,112,112,2019-07-17,139.8205108642578,136.20187377929688,134.15164184570312,0.026568188708068874,0.04225717211180191
113,113,113,113,2019-07-18,141.98468017578125,135.37828063964844,133.8800506591797,0.04879955266766767,0.0605364987292516
114,114,114,114,2019-07-19,141.8182373046875,136.01788330078125,135.0716552734375,0.04264405431953189,0.04994817023299447
115,115,115,115,2019-07-22,141.5816192626953,138.4887237548828,137.51614379882812,0.022333193807798857,0.029563623234044156
116,116,116,116,2019-07-23,144.043701171875,138.90052795410156,136.4822998046875,0.03702774419599719,0.055402065894319064
117,117,117,117,2019-07-24,143.33399963378906,140.1359405517578,137.45486450195312,0.02282111976013801,0.04277138647030121
118,118,118,118,2019-07-25,143.2989501953125,139.8205108642578,136.20187377929688,0.024877890300598837,0.052107039492832685
119,119,119,119,2019-07-26,145.73472595214844,141.98468017578125,135.37828063964844,0.026411622519588063,0.07650005055143905
120,120,120,120,2019-07-29,144.89358520507812,141.8182373046875,136.01788330078125,0.021685136967140695,0.06525393344542585
121,121,121,121,2019-07-30,145.65196228027344,141.5816192626953,138.4887237548828,0.028749092140455623,0.051724344994825255
122,122,122,122,2019-07-31,143.38565063476562,144.043701171875,138.90052795410156,-0.00456840897419164,0.032290177342926496
123,123,123,123,2019-08-01,137.68902587890625,143.33399963378906,140.1359405517578,-0.039383354746992505,-0.017461007242091653
124,124,124,124,2019-08-02,138.35922241210938,143.2989501953125,139.8205108642578,-0.034471486193516476,-0.010451173744938647
125,125,125,125,2019-08-05,136.71023559570312,145.73472595214844,141.98468017578125,-0.06192409048347525,-0.03714798366660543
126,126,126,126,2019-08-06,136.08413696289062,144.89358520507812,141.8182373046875,-0.060799435873705954,-0.040432743001011406
127,127,127,127,2019-08-07,139.0029754638672,145.65196228027344,141.5816192626953,-0.04564982656129146,-0.018213125490842308
128,128,128,128,2019-08-08,140.1934356689453,143.38565063476562,144.043701171875,-0.022263141058316727,-0.02672984289910385
129,129,129,129,2019-08-09,139.5673370361328,137.68902587890625,143.33399963378906,0.013641691087846741,-0.026278919218607477
130,130,130,130,2019-08-12,139.84071350097656,138.35922241210938,143.2989501953125,0.01070757021497637,-0.02413302183737187
131,131,131,131,2019-08-13,140.17581176757812,136.71023559570312,145.73472595214844,0.02534979298934026,-0.038144060368944355
132,132,132,132,2019-08-14,138.703125,136.08413696289062,144.89358520507812,0.019245358757895126,-0.04272418407147793
133,133,133,133,2019-08-15,140.16700744628906,139.0029754638672,145.65196228027344,0.008374151549902953,-0.037657953577239445
134,134,134,134,2019-08-16,141.8865509033203,140.1934356689453,143.38565063476562,0.012076993664476232,-0.010455019207353256
135,135,135,135,2019-08-19,142.97119140625,139.5673370361328,137.68902587890625,0.0243886172968677,0.03836301036793799
136,136,136,136,2019-08-20,140.1934356689453,139.84071350097656,138.35922241210938,0.002522313846505808,0.013256891914097624
137,137,137,137,2019-08-21,139.39100646972656,140.17581176757812,136.71023559570312,-0.005598721262644268,0.019609145301682895
138,138,138,138,2019-08-22,140.3433837890625,138.703125,136.08413696289062,0.011825680128421778,0.03129862834294461
139,139,139,139,2019-08-23,137.5038604736328,140.16700744628906,139.0029754638672,-0.018999813302547297,-0.010784769068659661
140,140,140,140,2019-08-26,138.41212463378906,141.8865509033203,140.1934356689453,-0.02448735449139705,-0.012706094451973238
141,141,141,141,2019-08-27,139.90240478515625,142.97119140625,139.5673370361328,-0.02146437048547667,0.0024007604941025384
142,142,142,142,2019-08-28,141.0752410888672,140.1934356689453,139.84071350097656,0.00628991946530344,0.008828098462769995
143,143,143,143,2019-08-29,140.43153381347656,139.39100646972656,140.17581176757812,0.007464809747076417,0.0018242950953795134
144,144,144,144,2019-08-30,139.47035217285156,140.3433837890625,138.703125,-0.006220682390864374,0.005531433937422614
145,145,145,145,2019-09-03,143.16522216796875,137.5038604736328,140.16700744628906,0.041172383632251064,0.021390302727470223
146,146,146,146,2019-09-04,144.93771362304688,138.41212463378906,141.8865509033203,0.047146079193012946,0.021504241947537306
147,147,147,147,2019-09-05,143.03292846679688,139.90240478515625,142.97119140625,0.02237648228025857,0.00043181468895681085
148,148,148,148,2019-09-06,142.89187622070312,141.0752410888672,140.1934356689453,0.01287706558439683,0.01924798075517553
149,149,149,149,2019-09-09,139.62026977539062,140.43153381347656,139.39100646972656,-0.0057769363906789994,0.001644749625320019
150,150,150,150,2019-09-10,139.5761260986328,139.47035217285156,140.3433837890625,0.0007583972086782076,-0.00546700293034752
151,151,151,151,2019-09-11,140.14935302734375,143.16522216796875,137.5038604736328,-0.021065654737619344,0.019239405676309884
152,152,152,152,2019-09-12,141.26922607421875,144.93771362304688,138.41212463378906,-0.02531078666225617,0.02064198817834062
153,153,153,153,2019-09-13,140.15817260742188,143.03292846679688,139.90240478515625,-0.020098559752570133,0.0018281874615264648
154,154,154,154,2019-09-16,135.59909057617188,142.89187622070312,141.0752410888672,-0.05103709068293849,-0.03881723306250273
155,155,155,155,2019-09-17,137.15994262695312,139.62026977539062,140.43153381347656,-0.017621561342027636,-0.023296699093729334
156,156,156,156,2019-09-18,137.3892059326172,139.5761260986328,139.47035217285156,-0.015668296772115675,-0.0149217823559743
157,157,157,157,2019-09-19,135.98715209960938,140.14935302734375,143.16522216796875,-0.02969832423644736,-0.05013836432941576
158,158,158,158,2019-09-20,133.84425354003906,141.26922607421875,144.93771362304688,-0.0525590232247668,-0.07653949966300433
159,159,159,159,2019-09-23,132.4774169921875,140.15817260742188,143.03292846679688,-0.05480062612365744,-0.07379777221760297
160,160,160,160,2019-09-24,133.1564483642578,135.59909057617188,142.89187622070312,-0.018013706445486277,-0.06813142995903065
161,161,161,161,2019-09-25,132.95361328125,137.15994262695312,139.62026977539062,-0.030667330892252376,-0.047748485981765953
162,162,162,162,2019-09-26,132.7948760986328,137.3892059326172,139.5761260986328,-0.033440253204736314,-0.04858459816550553
163,163,163,163,2019-09-27,134.6378936767578,135.98715209960938,140.14935302734375,-0.009921955140756555,-0.03932561393637424
164,164,164,164,2019-09-30,133.9236297607422,133.84425354003906,141.26922607421875,0.0005930491493186807,-0.05199714415946044
165,165,165,165,2019-10-01,133.40335083007812,132.4774169921875,140.15817260742188,0.0069893711616164644,-0.048194276877908226
166,166,166,166,2019-10-02,131.701416015625,133.1564483642578,135.59909057617188,-0.010927239097369701,-0.028744105465496328
167,167,167,167,2019-10-03,129.64674377441406,132.95361328125,137.15994262695312,-0.02487235529162035,-0.05477691743407487
168,168,168,168,2019-10-04,133.49156188964844,132.7948760986328,137.3892059326172,0.005246330366678986,-0.028369361453914776
169,169,169,169,2019-10-07,133.29751586914062,134.6378936767578,135.98715209960938,-0.009955427636406777,-0.019778605470747834
170,170,170,170,2019-10-08,132.09820556640625,133.9236297607422,133.84425354003906,-0.013630336913635799,-0.013045371224028601
171,171,171,171,2019-10-09,132.37159729003906,133.40335083007812,132.4774169921875,-0.007734090138059924,-0.0007987754030158722
172,172,172,172,2019-10-10,132.93600463867188,131.701416015625,133.1564483642578,0.009374148436645635,-0.0016555242220256394
173,173,173,173,2019-10-11,132.49505615234375,129.64674377441406,132.95361328125,0.02196979495980056,-0.003449000877743913
174,174,174,174,2019-10-14,131.14585876464844,133.49156188964844,132.7948760986328,-0.017571920590299883,-0.012417778324214646
175,175,175,175,2019-10-15,130.69613647460938,133.29751586914062,134.6378936767578,-0.01951558795052899,-0.029276729563312287
176,176,176,176,2019-10-16,130.96066284179688,132.09820556640625,133.9236297607422,-0.008611341234590286,-0.02212430266592036
177,177,177,177,2019-10-17,131.7454833984375,132.37159729003906,133.40335083007812,-0.004729971568067426,-0.012427479679669506
178,178,178,178,2019-10-18,132.01004028320312,132.93600463867188,131.701416015625,-0.006965489582642204,0.002343363320721714
179,179,179,179,2019-10-21,131.45449829101562,132.49505615234375,129.64674377441406,-0.007853559910429242,0.013943693948434754
180,180,180,180,2019-10-22,130.89898681640625,131.14585876464844,133.49156188964844,-0.001882422751031898,-0.019421265558233203
181,181,181,181,2019-10-23,132.1070556640625,130.69613647460938,133.29751586914062,0.010795416203655206,-0.00893085064125887
182,182,182,182,2019-10-24,132.94479370117188,130.96066284179688,132.09820556640625,0.015150586567906021,0.00640877846247534
183,183,183,183,2019-10-25,133.50914001464844,131.7454833984375,132.37159729003906,0.013386846901438876,0.008593555928141594
184,184,184,184,2019-10-28,132.95361328125,132.01004028320312,132.93600463867188,0.007147736611719857,0.00013245954416918337
185,185,185,185,2019-10-29,132.73158264160156,131.45449829101562,132.49505615234375,0.009715029665692487,0.0017851721877519822
186,186,186,186,2019-10-30,133.921630859375,130.89898681640625,131.14585876464844,0.02309142428434674,0.02116553371088825
187,187,187,187,2019-10-31,131.15969848632812,132.1070556640625,130.69613647460938,-0.007171132328794183,0.0035468685167201475
188,188,188,188,2019-11-01,130.5824432373047,132.94479370117188,130.96066284179688,-0.01776940937737803,-0.0028880397845044703
189,189,189,189,2019-11-04,130.10287475585938,133.50914001464844,131.7454833984375,-0.025513348812038927,-0.012468045205089817
190,190,190,190,2019-11-05,131.28402709960938,132.95361328125,132.01004028320312,-0.012557659325202253,-0.00549968155479863
191,191,191,191,2019-11-06,132.0122528076172,132.73158264160156,131.45449829101562,-0.00541943235866249,0.004242947360894478
192,192,192,192,2019-11-07,130.564697265625,133.921630859375,130.89898681640625,-0.025066403180789787,-0.002553797847573147
193,193,193,193,2019-11-08,131.43499755859375,131.15969848632812,132.1070556640625,0.0020989608503432233,-0.0050872234044617715
194,194,194,194,2019-11-11,130.4403839111328,130.5824432373047,132.94479370117188,-0.001087889938724107,-0.0188379681544234
195,195,195,195,2019-11-12,129.09048461914062,130.10287475585938,133.50914001464844,-0.0077814586235586125,-0.03309627636746826
196,196,196,196,2019-11-13,130.80447387695312,131.28402709960938,132.95361328125,-0.0036527918380535596,-0.0161645806477676
197,197,197,197,2019-11-14,129.9075164794922,132.0122528076172,132.73158264160156,-0.015943492239256396,-0.021276519920167325
198,198,198,198,2019-11-15,129.03720092773438,130.564697265625,133.921630859375,-0.011699152756300069,-0.03647230025722692
199,199,199,199,2019-11-18,129.4279327392578,131.43499755859375,131.15969848632812,-0.01527039872649738,-0.013203489845250216
200,200,200,200,2019-11-19,130.1117706298828,130.4403839111328,130.5824432373047,-0.0025192603041852557,-0.0036044095649714336
201,201,201,201,2019-11-20,129.99632263183594,129.09048461914062,130.10287475585938,0.007017078101207996,-0.0008189836252533444
202,202,202,202,2019-11-21,128.78851318359375,130.80447387695312,131.28402709960938,-0.015412016375340287,-0.019008511325770083
203,203,203,203,2019-11-22,129.88970947265625,129.9075164794922,132.0122528076172,-0.00013707449205790923,-0.016078381285213994
204,204,204,204,2019-11-25,128.9927978515625,129.03720092773438,130.564697265625,-0.0003441106584196607,-0.012039237611561893
205,205,205,205,2019-11-26,131.6037139892578,129.4279327392578,131.43499755859375,0.01681075486528294,0.0012836492090992913
206,206,206,206,2019-11-27,132.2786865234375,130.1117706298828,130.4403839111328,0.016654264891365678,0.014093048158744237
207,207,207,207,2019-11-29,131.63922119140625,129.99632263183594,129.09048461914062,0.012638038725319767,0.01974379893130962
208,208,208,208,2019-12-02,132.2609100341797,128.78851318359375,130.80447387695312,0.02696200743956001,0.011134452164049291
209,209,209,209,2019-12-03,131.3905792236328,129.88970947265625,129.9075164794922,0.011554955023534985,0.01141629664188648
210,210,210,210,2019-12-04,133.4775848388672,128.9927978515625,129.03720092773438,0.03476773170286229,0.03441165709739469
211,211,211,211,2019-12-05,133.9127197265625,131.6037139892578,129.4279327392578,0.017545141146192655,0.03465084307836097
212,212,212,212,2019-12-06,134.8629608154297,132.2786865234375,130.1117706298828,0.01953658869703312,0.036516221111632996
213,213,213,213,2019-12-09,135.65335083007812,131.63922119140625,129.99632263183594,0.030493416797378714,0.043516832505051006
214,214,214,214,2019-12-10,135.36912536621094,132.2609100341797,128.78851318359375,0.02350063470172703,0.0510962664289496
215,215,215,215,2019-12-11,135.10275268554688,131.3905792236328,129.88970947265625,0.028252965196201574,0.04013438196186003
216,216,216,216,2019-12-12,135.21820068359375,133.4775848388672,128.9927978515625,0.013040510485920365,0.04826163115862547
217,217,217,217,2019-12-13,134.72084045410156,133.9127197265625,131.6037139892578,0.0060346823601908905,0.02368570286016536
218,218,218,218,2019-12-16,134.6231689453125,134.8629608154297,132.2786865234375,-0.0017780409733504365,0.017723810868500056
219,219,219,219,2019-12-17,133.28221130371094,135.65335083007812,131.63922119140625,-0.017479402549645195,0.012481007540418032
220,220,220,220,2019-12-18,133.05130004882812,135.36912536621094,132.2609100341797,-0.017122259681537133,0.005975991050146012
221,221,221,221,2019-12-19,134.52549743652344,135.10275268554688,131.3905792236328,-0.004272712713463411,0.023859535679151334
222,222,222,222,2019-12-20,135.5734100341797,135.21820068359375,133.4775848388672,0.0026269344569753716,0.01570170150922756
223,223,223,223,2019-12-23,135.28924560546875,134.72084045410156,133.9127197265625,0.004219133056558189,0.010279276544580496
224,224,224,224,2019-12-24,135.41360473632812,134.6231689453125,134.8629608154297,0.005871469207033186,0.004082988520858866
225,225,225,225,2019-12-26,135.82208251953125,133.28221130371094,135.65335083007812,0.019056340609720834,0.0012438446114351187
226,226,226,226,2019-12-27,136.34603881835938,133.05130004882812,135.36912536621094,0.024762920530067234,0.007216663692740877
227,227,227,227,2019-12-30,135.76882934570312,134.52549743652344,135.10275268554688,0.009242351322777065,0.0049301486973145625
228,228,228,228,2019-12-31,136.3549346923828,135.5734100341797,135.21820068359375,0.005764586566098018,0.008406664214154036
229,229,229,229,2020-01-02,135.529052734375,135.28924560546875,134.72084045410156,0.0017725513054125397,0.005999162991777718
230,230,230,230,2020-01-03,135.79544067382812,135.41360473632812,134.6231689453125,0.0028197752969023604,0.008707800727762116
231,231,231,231,2020-01-06,136.20394897460938,135.82208251953125,133.28221130371094,0.0028115196586182556,0.021921437544584643
232,232,232,232,2020-01-07,134.56101989746094,136.34603881835938,133.05130004882812,-0.01309182823621624,0.01134690039164421
233,233,233,233,2020-01-08,134.96063232421875,135.76882934570312,134.52549743652344,-0.005952743537520622,0.0032345904381483326
234,234,234,234,2020-01-09,135.69776916503906,136.3549346923828,135.5734100341797,-0.004819521411720928,0.0009172826059919981
235,235,235,235,2020-01-10,136.47036743164062,135.529052734375,135.28924560546875,0.006945482745389864,0.008730345275309359
236,236,236,236,2020-01-13,138.71717834472656,135.79544067382812,135.41360473632812,0.021515727305722043,0.024396172118976045
237,237,237,237,2020-01-14,138.7615966796875,136.20394897460938,135.82208251953125,0.018778073061265665,0.02164238764144666
238,238,238,238,2020-01-15,139.13461303710938,134.56101989746094,136.34603881835938,0.03398898985109988,0.02045218359783041
239,239,239,239,2020-01-16,139.54315185546875,134.96063232421875,135.76882934570312,0.033954490671333826,0.027799624758899633
240,240,240,240,2020-01-17,140.04930114746094,135.69776916503906,136.3549346923828,0.032067822552996006,0.027093749583853466
241,241,241,241,2020-01-21,141.29263305664062,136.47036743164062,135.529052734375,0.035335624251290554,0.04252652996521511
242,242,242,242,2020-01-22,141.76332092285156,138.71717834472656,135.79544067382812,0.021959375287716965,0.0439475745239335
