,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FI,FI_6m,FI_12m,FI_6m_ret,FI_12m_ret
26,26,26,26,2019-03-14,85.5,85.37000274658203,84.72000122070312,0.0015227509574278209,0.0092067843255208
27,27,27,27,2019-03-15,86.23999786376953,85.01000213623047,85.05000305175781,0.0144688353914868,0.01399170804600125
28,28,28,28,2019-03-18,85.08999633789062,84.87999725341797,84.69000244140625,0.002474070349527402,0.004723035599876413
29,29,29,29,2019-03-19,84.5999984741211,86.02999877929688,86.38999938964844,-0.016622112349952922,-0.02072000148366515
30,30,30,30,2019-03-20,83.7300033569336,86.08000183105469,85.55000305175781,-0.027300167566600808,-0.021274104382241976
31,31,31,31,2019-03-21,86.06999969482422,86.08000183105469,85.61000061035156,-0.00011619581804955814,0.005373193332474324
32,32,32,32,2019-03-22,85.58000183105469,85.5,85.37000274658203,0.0009356939304641099,0.0024598697167204087
33,33,33,33,2019-03-25,85.26000213623047,86.23999786376953,85.01000213623047,-0.011363587103598194,0.002940830416629847
34,34,34,34,2019-03-26,86.93000030517578,85.08999633789062,84.87999725341797,0.021624210206550476,0.024151780373381948
35,35,35,35,2019-03-27,87.6500015258789,84.5999984741211,86.02999877929688,0.03605204617930102,0.0188306726673102
36,36,36,36,2019-03-28,87.77999877929688,83.7300033569336,86.08000183105469,0.048369703332012515,0.01974903475930101
37,37,37,37,2019-03-29,88.27999877929688,86.06999969482422,86.08000183105469,0.02567676417228526,0.02555758482161763
38,38,38,38,2019-04-01,89.30999755859375,85.58000183105469,85.5,0.04358489889848949,0.04456137495431278
39,39,39,39,2019-04-02,89.77999877929688,85.26000213623047,86.23999786376953,0.05301426847074486,0.041048249109645996
40,40,40,40,2019-04-03,90.63999938964844,86.93000030517578,85.08999633789062,0.042678006113520794,0.06522509449546643
41,41,41,41,2019-04-04,90.08000183105467,87.6500015258789,84.5999984741211,0.027723904881602257,0.06477545455996547
42,42,42,42,2019-04-05,89.86000061035156,87.77999877929688,83.7300033569336,0.023695623832080237,0.07321147745911749
43,43,43,43,2019-04-08,88.33000183105469,88.27999877929688,86.06999969482422,0.0005664142778571968,0.026257722135978767
44,44,44,44,2019-04-09,88.2300033569336,89.30999755859375,85.58000183105469,-0.012092646189488465,0.030965195947416868
45,45,45,45,2019-04-10,86.75,89.77999877929688,85.26000213623047,-0.033749151486907714,0.017475930406250395
46,46,46,46,2019-04-11,85.54000091552734,90.63999938964844,86.93000030517578,-0.05626653252938507,-0.015989869835139947
47,47,47,47,2019-04-12,86.30000305175781,90.08000183105467,87.6500015258789,-0.04196268541808268,-0.01540215003558787
48,48,48,48,2019-04-15,86.55000305175781,89.86000061035156,87.77999877929688,-0.036835049366919836,-0.01401225500847425
49,49,49,49,2019-04-16,85.01000213623047,88.33000183105469,88.27999877929688,-0.0375863197781231,-0.03704119492844027
50,50,50,50,2019-04-17,85.29000091552734,88.2300033569336,89.30999755859375,-0.033322025723069526,-0.04501172044517188
51,51,51,51,2019-04-18,85.05999755859375,86.75,89.77999877929688,-0.019481296154538863,-0.05257297042636577
52,52,52,52,2019-04-22,85.7300033569336,85.54000091552734,90.63999938964844,0.0022212115895798856,-0.05417030081396479
53,53,53,53,2019-04-23,87.08000183105469,86.30000305175781,90.08000183105467,0.00903822423771028,-0.033303729340797505
54,54,54,54,2019-04-24,86.52999877929688,86.55000305175781,89.86000061035156,-0.00023112965633254046,-0.03705766535095134
55,55,55,55,2019-04-25,86.30000305175781,85.01000213623047,88.33000183105469,0.015174695719452957,-0.022981985024517204
56,56,56,56,2019-04-26,85.37000274658203,85.29000091552734,88.2300033569336,0.0009379977746033497,-0.0324152839344396
57,57,57,57,2019-04-29,85.05000305175781,85.05999755859375,86.75,-0.00011749949591821629,-0.01959650660797907
58,58,58,58,2019-04-30,87.23999786376953,85.7300033569336,85.54000091552734,0.017613372771597025,0.019873707388908812
59,59,59,59,2019-05-01,85.93000030517578,87.08000183105469,86.30000305175781,-0.01320626437411021,-0.004287401315155481
60,60,60,60,2019-05-02,85.45999908447266,86.52999877929688,86.55000305175781,-0.012365650178192578,-0.012593921766049232
61,61,61,61,2019-05-03,86.73999786376953,86.30000305175781,85.01000213623047,0.005098433330852137,0.020350496224746717
62,62,62,62,2019-05-06,87.80000305175781,85.37000274658203,85.29000091552734,0.02846433439142726,0.029429031648345427
63,63,63,63,2019-05-07,85.54000091552734,85.05000305175781,85.05999755859375,0.0057612915483535865,0.005643115103582508
64,64,64,64,2019-05-08,85.41999816894531,87.23999786376953,85.7300033569336,-0.020861986925610143,-0.003616064106490069
65,65,65,65,2019-05-09,84.69000244140625,85.93000030517578,87.08000183105469,-0.014430325373743114,-0.027446019055963222
66,66,66,66,2019-05-10,85.2300033569336,85.45999908447266,86.52999877929688,-0.002691267610613002,-0.015023638514996884
67,67,67,67,2019-05-13,83.36000061035156,86.73999786376953,86.30000305175781,-0.03896699719460983,-0.034067234501057975
68,68,68,68,2019-05-14,84.45999908447266,87.80000305175781,85.37000274658203,-0.03804104614115145,-0.010659524807685505
69,69,69,69,2019-05-15,85.87000274658203,85.54000091552734,85.05000305175781,0.0038578656479155704,0.009641383485021082
70,70,70,70,2019-05-16,87.77999877929688,85.41999816894531,87.23999786376953,0.027628197856945702,0.006189831828865788
71,71,71,71,2019-05-17,87.30000305175781,84.69000244140625,85.93000030517578,0.030818284745679714,0.015943241495595784
72,72,72,72,2019-05-20,87.18000030517578,85.2300033569336,85.45999908447266,0.022879231156143653,0.020126389411764478
73,73,73,73,2019-05-21,88.41000366210938,83.36000061035156,86.73999786376953,0.06058065036926963,0.019253007141672773
74,74,74,74,2019-05-22,89.5999984741211,84.45999908447266,87.80000305175781,0.06085720394701477,0.02050108610249346
75,75,75,75,2019-05-23,87.19999694824219,85.87000274658203,85.54000091552734,0.015488461151971888,0.01940607920210491
76,76,76,76,2019-05-24,86.9000015258789,87.77999877929688,85.41999816894531,-0.010025031506670667,0.017326192796286666
77,77,77,77,2019-05-28,86.97000122070312,87.30000305175781,84.69000244140625,-0.003780089570661782,0.026921699298265045
78,78,78,78,2019-05-29,86.80999755859375,87.18000030517578,85.2300033569336,-0.004244124171677299,0.01853800468648714
79,79,79,79,2019-05-30,87.12999725341797,88.41000366210938,83.36000061035156,-0.014478072114818663,0.045225487229642036
80,80,80,80,2019-05-31,85.86000061035156,89.5999984741211,84.45999908447266,-0.04174104829755931,0.016575912160248674
81,81,81,81,2019-06-03,82.68000030517578,87.19999694824219,85.87000274658203,-0.051834825702451126,-0.03714920623469087
82,82,82,82,2019-06-04,86.16000366210938,86.9000015258789,87.77999877929688,-0.00851551036566045,-0.018455173612620057
83,83,83,83,2019-06-05,88.36000061035156,86.97000122070312,87.30000305175781,0.015982515466695713,0.0121420105560055
84,84,84,84,2019-06-06,89.41000366210938,86.80999755859375,87.18000030517578,0.02995053768732925,0.02557929971469841
85,85,85,85,2019-06-07,89.73999786376953,87.12999725341797,88.41000366210938,0.02995524724694265,0.015043480902265483
86,86,86,86,2019-06-10,90.58000183105467,85.86000061035156,89.5999984741211,0.054973226032496214,0.010937537652041751
87,87,87,87,2019-06-11,89.63999938964844,82.68000030517578,87.19999694824219,0.08417995958856994,0.02798168035320603
88,88,88,88,2019-06-12,89.7699966430664,86.16000366210938,86.9000015258789,0.04189870969730003,0.03302641043490451
89,89,89,89,2019-06-13,88.66000366210938,88.36000061035156,86.97000122070312,0.0033952359629416673,0.01943201584092824
90,90,90,90,2019-06-14,89.19999694824219,89.41000366210938,86.80999755859375,-0.0023488055616329717,0.027531384136202375
91,91,91,91,2019-06-17,88.97000122070312,89.73999786376953,87.12999725341797,-0.008580306010652072,0.021117916048287055
92,92,92,92,2019-06-18,89.0999984741211,90.58000183105467,85.86000061035156,-0.016339184444862487,0.03773582390795971
93,93,93,93,2019-06-19,90.0,89.63999938964844,82.68000030517578,0.004016071093292828,0.08853410338420109
94,94,94,94,2019-06-20,91.69000244140624,89.7699966430664,86.16000366210938,0.021388056924786847,0.0641828986101678
95,95,95,95,2019-06-21,91.4800033569336,88.66000366210938,88.36000061035156,0.031806898018766905,0.03531012590573157
96,96,96,96,2019-06-24,90.80999755859376,89.19999694824219,89.41000366210938,0.01804933481428006,0.015658134874651397
97,97,97,97,2019-06-25,90.27999877929688,88.97000122070312,89.73999786376953,0.014724036648533945,0.006017393897725487
98,98,98,98,2019-06-26,90.19000244140624,89.0999984741211,90.58000183105467,0.012233490302491212,-0.004305579396828074
99,99,99,99,2019-06-27,90.83000183105467,90.0,89.63999938964844,0.009222242567274108,0.01327535084235687
100,100,100,100,2019-06-28,91.16000366210938,91.69000244140624,89.7699966430664,-0.0057803333535251245,0.015484093472452276
101,101,101,101,2019-07-01,92.51000213623048,91.4800033569336,88.66000366210938,0.011259277891344954,0.043424298613766954
102,102,102,102,2019-07-02,93.58999633789062,90.80999755859376,89.19999694824219,0.030613355952389565,0.049215241478042904
103,103,103,103,2019-07-03,94.2300033569336,90.27999877929688,88.97000122070312,0.04375282045908202,0.05912107523953236
104,104,104,104,2019-07-05,94.45999908447266,90.19000244140624,89.0999984741211,0.04734445645281493,0.060157134704198256
105,105,105,105,2019-07-08,93.58000183105467,90.83000183105467,90.0,0.03027633980581701,0.03977779812282978
106,106,106,106,2019-07-09,93.83999633789062,91.16000366210938,91.69000244140624,0.029398777623077077,0.023448509534704565
107,107,107,107,2019-07-10,93.86000061035156,92.51000213623048,91.4800033569336,0.014593000139953238,0.02601658467514234
108,108,108,108,2019-07-11,93.69000244140624,93.58999633789062,90.80999755859376,0.0010685554805938136,0.03171462350226584
109,109,109,109,2019-07-12,94.51000213623048,94.2300033569336,90.27999877929688,0.002971439767823103,0.04685426909757151
110,110,110,110,2019-07-15,94.75,94.45999908447266,90.19000244140624,0.0030700922966133692,0.05055990060047133
111,111,111,111,2019-07-16,93.91000366210938,93.58000183105467,90.83000183105467,0.0035264140264761323,0.033909520741654875
112,112,112,112,2019-07-17,94.11000061035156,93.83999633789062,91.16000366210938,0.00287728349315719,0.03236064973380803
113,113,113,113,2019-07-18,96.87000274658205,93.86000061035156,92.51000213623048,0.032069061545462185,0.04713004550503652
114,114,114,114,2019-07-19,95.38999938964844,93.69000244140624,93.58999633789062,0.018144913053080414,0.019232857379962054
115,115,115,115,2019-07-22,95.3000030517578,94.51000213623048,94.2300033569336,0.008358913317857875,0.011355191093129324
116,116,116,116,2019-07-23,95.3000030517578,94.75,94.45999908447266,0.005804781548895077,0.008892695060625178
117,117,117,117,2019-07-24,94.16999816894533,93.91000366210938,93.58000183105467,0.0027685496400513543,0.0063047267188112155
118,118,118,118,2019-07-25,96.36000061035156,94.11000061035156,93.83999633789062,0.023908192385587057,0.0268542665260465
119,119,119,119,2019-07-26,102.3000030517578,96.87000274658205,93.86000061035156,0.05605450760005626,0.08992118459964527
120,120,120,120,2019-07-29,104.63999938964844,95.38999938964844,93.69000244140624,0.09697033294041302,0.11687476425342536
121,121,121,121,2019-07-30,103.91000366210938,95.3000030517578,94.51000213623048,0.09034627843270315,0.09946038846057115
122,122,122,122,2019-07-31,105.43000030517578,95.3000030517578,94.75,0.10629587543576835,0.11271768132111637
123,123,123,123,2019-08-01,104.66000366210938,94.16999816894533,93.91000366210938,0.11139434742628418,0.11447129784680632
124,124,124,124,2019-08-02,104.31999969482422,96.36000061035156,94.11000061035156,0.08260688080171663,0.10849005438588444
125,125,125,125,2019-08-05,100.4499969482422,102.3000030517578,96.87000274658205,-0.01808412559459649,0.03695668524987705
126,126,126,126,2019-08-06,103.0199966430664,104.63999938964844,95.38999938964844,-0.01548167771436637,0.07998739178360825
127,127,127,127,2019-08-07,104.97000122070312,103.91000366210938,95.3000030517578,0.010201111743202373,0.10146902265778013
128,128,128,128,2019-08-08,105.43000030517578,105.43000030517578,95.3000030517578,0.0,0.10629587543576835
129,129,129,129,2019-08-09,105.3000030517578,104.66000366210938,94.16999816894533,0.006115033128745395,0.11819056067989653
130,130,130,130,2019-08-12,104.20999908447266,104.31999969482422,96.36000061035156,-0.0010544537066080606,0.0814653219634558
131,131,131,131,2019-08-13,105.77999877929688,100.4499969482422,102.3000030517578,0.05306124433036086,0.034017552529088446
132,132,132,132,2019-08-14,102.4000015258789,103.0199966430664,104.63999938964844,-0.00601820168307321,-0.02140670753856222
133,133,133,133,2019-08-15,105.48999786376952,104.97000122070312,103.91000366210938,0.0049537642852177655,0.015205409931443148
134,134,134,134,2019-08-16,107.26000213623048,105.43000030517578,105.43000030517578,0.01735750569816563,0.01735750569816563
135,135,135,135,2019-08-19,107.75,105.3000030517578,104.66000366210938,0.02326682694432547,0.029524137490636315
136,136,136,136,2019-08-20,106.98999786376952,104.20999908447266,104.31999969482422,0.026676890929088204,0.02559430767595927
137,137,137,137,2019-08-21,107.55999755859376,105.77999877929688,100.4499969482422,0.016827366230271368,0.07078149155161295
138,138,138,138,2019-08-22,108.16000366210938,102.4000015258789,103.0199966430664,0.05625002002343504,0.04989329437518397
139,139,139,139,2019-08-23,104.68000030517578,105.48999786376952,104.97000122070312,-0.007678429945934484,-0.002762702792749372
140,140,140,140,2019-08-26,106.37999725341795,107.26000213623048,105.43000030517578,-0.008204408589278622,0.009010689040048758
141,141,141,141,2019-08-27,106.9800033569336,107.75,105.3000030517578,-0.007146140538899393,0.015954418390187852
142,142,142,142,2019-08-28,106.75,106.98999786376952,104.20999908447266,-0.0022431803772452463,0.024373869473584886
143,143,143,143,2019-08-29,107.63999938964844,107.55999755859376,105.77999877929688,0.0007437879590048713,0.01758367018166007
144,144,144,144,2019-08-30,106.94000244140624,108.16000366210938,102.4000015258789,-0.01127959670299572,0.04433594578003941
145,145,145,145,2019-09-03,105.83999633789062,104.68000030517578,105.48999786376952,0.011081352974140923,0.0033178356356884375
146,146,146,146,2019-09-04,106.29000091552734,106.37999725341795,107.26000213623048,-0.0008459892857133333,-0.00904345703322984
147,147,147,147,2019-09-05,108.6999969482422,106.9800033569336,107.75,0.01607771113607037,0.008816677013848695
148,148,148,148,2019-09-06,108.62000274658205,106.75,106.98999786376952,0.017517590131916227,0.015235114640230307
149,149,149,149,2019-09-09,106.68000030517578,107.63999938964844,107.55999755859376,-0.008918609159384472,-0.008181454754483397
150,150,150,150,2019-09-10,103.69000244140624,106.94000244140624,108.16000366210938,-0.03039087269313201,-0.041327672608697186
151,151,151,151,2019-09-11,102.0,105.83999633789062,104.68000030517578,-0.03628114579323649,-0.025601837001936523
152,152,152,152,2019-09-12,103.88999938964844,106.29000091552734,106.37999725341795,-0.02257974884943581,-0.02340663590954839
153,153,153,153,2019-09-13,102.5999984741211,108.6999969482422,106.9800033569336,-0.05611774282777249,-0.04094227655049543
154,154,154,154,2019-09-16,103.62000274658205,108.62000274658205,106.75,-0.046032037134682735,-0.029320817362229135
155,155,155,155,2019-09-17,104.81999969482422,106.68000030517578,107.63999938964844,-0.017435326256381,-0.026198436555318394
156,156,156,156,2019-09-18,104.33999633789062,103.69000244140624,106.94000244140624,0.006268626494166485,-0.02431275522871046
157,157,157,157,2019-09-19,104.91000366210938,102.0,105.83999633789062,0.028529447667738905,-0.00878677917573123
158,158,158,158,2019-09-20,104.08000183105467,103.88999938964844,106.29000091552734,0.0018288809560351726,-0.020792163566063393
159,159,159,159,2019-09-23,105.04000091552734,102.5999984741211,108.6999969482422,0.023781700562321983,-0.03367061762161383
160,160,160,160,2019-09-24,103.76000213623048,103.62000274658205,108.62000274658205,0.001351084596965535,-0.04474314571405669
161,161,161,161,2019-09-25,103.94000244140624,104.81999969482422,106.68000030517578,-0.008395318221522952,-0.025684269365685464
162,162,162,162,2019-09-26,105.06999969482422,104.33999633789062,103.69000244140624,0.006996390478772652,0.013308874731657871
163,163,163,163,2019-09-27,102.61000061035156,104.91000366210938,102.0,-0.02192358184607046,0.005980398140701615
164,164,164,164,2019-09-30,103.58999633789062,104.08000183105467,103.88999938964844,-0.004707969682393287,-0.0028876990424518967
165,165,165,165,2019-10-01,103.1500015258789,105.04000091552734,102.5999984741211,-0.01799313950090653,0.005360653605628762
166,166,166,166,2019-10-02,100.95999908447266,103.76000213623048,103.62000274658205,-0.02698537966567882,-0.025670754599522838
167,167,167,167,2019-10-03,103.0500030517578,103.94000244140624,104.81999969482422,-0.00856262621458137,-0.016886058464220866
168,168,168,168,2019-10-04,105.6999969482422,105.06999969482422,104.33999633789062,0.005995976541808501,0.013034317213769242
169,169,169,169,2019-10-07,104.58999633789062,102.61000061035156,104.91000366210938,0.01929632312407681,-0.003050303241332597
170,170,170,170,2019-10-08,103.11000061035156,103.58999633789062,104.08000183105467,-0.00463361081675695,-0.009319765599904994
171,171,171,171,2019-10-09,104.6999969482422,103.1500015258789,105.04000091552734,0.01502661560285512,-0.003236899888820144
172,172,172,172,2019-10-10,105.13999938964844,100.95999908447266,103.76000213623048,0.04140253905587299,0.013299896154648438
173,173,173,173,2019-10-11,105.68000030517578,103.0500030517578,103.94000244140624,0.025521564051745216,0.01674040622377726
174,174,174,174,2019-10-14,106.0199966430664,105.6999969482422,105.06999969482422,0.0030274333402384723,0.00904156230133668
175,175,175,175,2019-10-15,106.88999938964844,104.58999633789062,102.61000061035156,0.021990660027631836,0.041711322033313625
176,176,176,176,2019-10-16,106.5500030517578,103.11000061035156,103.58999633789062,0.03336245195464471,0.028574252519637078
177,177,177,177,2019-10-17,106.19000244140624,104.6999969482422,103.1500015258789,0.014231189461262339,0.029471651677723365
178,178,178,178,2019-10-18,105.66999816894533,105.13999938964844,100.95999908447266,0.0050408862694846235,0.046652130816006165
179,179,179,179,2019-10-21,104.44000244140624,105.68000030517578,103.0500030517578,-0.011733514952581015,0.013488591445749876
180,180,180,180,2019-10-22,100.79000091552734,106.0199966430664,105.6999969482422,-0.049330276298222286,-0.0464521870811323
181,181,181,181,2019-10-23,101.0999984741211,106.88999938964844,104.58999633789062,-0.05416784496761884,-0.033368371603099356
182,182,182,182,2019-10-24,103.4499969482422,106.5500030517578,103.11000061035156,-0.029094378364397988,0.0032974137899142164
183,183,183,183,2019-10-25,102.51000213623048,106.19000244140624,104.6999969482422,-0.034654866000274454,-0.020916856502816605
184,184,184,184,2019-10-28,102.45999908447266,105.66999816894533,105.13999938964844,-0.030377582474644504,-0.02548982614355655
185,185,185,185,2019-10-29,105.3499984741211,104.44000244140624,105.68000030517578,0.00871309853928226,-0.0031226516852926878
186,186,186,186,2019-10-30,106.3000030517578,100.79000091552734,106.0199966430664,0.05466814253577024,0.0026410716615477003
187,187,187,187,2019-10-31,106.13999938964844,101.0999984741211,106.88999938964844,0.04985164185553814,-0.007016559119492616
188,188,188,188,2019-11-01,106.8499984741211,103.4499969482422,106.5500030517578,0.03286613461748056,0.002815536497146498
189,189,189,189,2019-11-04,105.29000091552734,102.51000213623048,106.19000244140624,0.027119292960333663,-0.008475388503503378
190,190,190,190,2019-11-05,104.0,102.45999908447266,105.66999816894533,0.015030264779308578,-0.015803900803285087
191,191,191,191,2019-11-06,104.91000366210938,105.3499984741211,104.44000244140624,-0.004176505157898025,0.004500203080393783
192,192,192,192,2019-11-07,109.6500015258789,106.3000030517578,100.79000091552734,0.031514566114264175,0.08790555144232193
193,193,193,193,2019-11-08,110.61000061035156,106.13999938964844,101.0999984741211,0.04211420055028814,0.09406530444869166
194,194,194,194,2019-11-11,110.25,106.8499984741211,103.4499969482422,0.03182032357915654,0.06573226923496156
195,195,195,195,2019-11-12,110.6500015258789,105.29000091552734,102.51000213623048,0.050907024064439144,0.07940687952411496
196,196,196,196,2019-11-13,111.33000183105467,104.0,102.45999908447266,0.07048078683706427,0.0865703965043878
197,197,197,197,2019-11-14,114.0999984741211,104.91000366210938,105.3499984741211,0.08759884178071853,0.08305647960829732
198,198,198,198,2019-11-15,113.91000366210938,109.6500015258789,106.3000030517578,0.03885090813450698,0.07158984376177524
199,199,199,199,2019-11-18,114.5,110.61000061035156,106.13999938964844,0.03516860472094052,0.07876390294352009
200,200,200,200,2019-11-19,116.04000091552734,110.25,106.8499984741211,0.05251701510682394,0.08600844710009103
201,201,201,201,2019-11-20,115.3499984741211,110.6500015258789,105.29000091552734,0.04247624838164099,0.09554561184461141
202,202,202,202,2019-11-21,114.08000183105467,111.33000183105467,104.0,0.024701337957158787,0.09692309452937176
203,203,203,203,2019-11-22,113.91999816894533,114.0999984741211,104.91000366210938,-0.001577566236485084,0.08588308256908506
204,204,204,204,2019-11-25,114.73999786376952,113.91000366210938,109.6500015258789,0.00728640308117412,0.046420394592418646
205,205,205,205,2019-11-26,116.22000122070312,114.5,110.61000061035156,0.015021844722298061,0.05071874676245636
206,206,206,206,2019-11-27,116.31999969482422,116.04000091552734,110.25,0.00241295050920165,0.05505668657436935
207,207,207,207,2019-11-29,116.23999786376952,115.3499984741211,110.6500015258789,0.00771564283850501,0.05051962278177835
208,208,208,208,2019-12-02,114.27999877929688,114.08000183105467,111.33000183105467,0.0017531289010530582,0.02649777148767929
209,209,209,209,2019-12-03,114.41999816894533,113.91999816894533,114.0999984741211,0.004389045014365989,0.0028045547686559313
210,210,210,210,2019-12-04,114.79000091552734,114.73999786376952,113.91000366210938,0.00043579442817476277,0.007725372883213177
211,211,211,211,2019-12-05,114.79000091552734,116.22000122070312,114.5,-0.012304253055893444,0.0025327590875749983
212,212,212,212,2019-12-06,114.48999786376952,116.31999969482422,116.04000091552734,-0.015732477956119983,-0.013357489137613587
213,213,213,213,2019-12-09,114.75,116.23999786376952,115.3499984741211,-0.012818288808949863,-0.005201547308695487
214,214,214,214,2019-12-10,113.83999633789062,114.27999877929688,114.08000183105467,-0.0038502139141251,-0.0021038349343601714
215,215,215,215,2019-12-11,114.61000061035156,114.41999816894533,113.91999816894533,0.001660570218902535,0.006056903550708981
216,216,216,216,2019-12-12,115.18000030517578,114.79000091552734,114.73999786376952,0.0033975031495594443,0.00383477819067668
217,217,217,217,2019-12-13,116.75,114.79000091552734,116.22000122070312,0.017074649959407218,0.0045603060895722525
218,218,218,218,2019-12-16,116.51000213623048,114.48999786376952,116.31999969482422,0.017643499957651798,0.0016334460273792484
219,219,219,219,2019-12-17,116.77999877929688,114.75,116.23999786376952,0.017690621170343146,0.004645568870021988
220,220,220,220,2019-12-18,115.88999938964844,113.83999633789062,114.27999877929688,0.0180077575342954,0.014088209901549575
221,221,221,221,2019-12-19,116.5,114.61000061035156,114.41999816894533,0.016490702203850516,0.01817865639172167
222,222,222,222,2019-12-20,116.66999816894533,115.18000030517578,114.79000091552734,0.01293625507745877,0.016377709194387524
223,223,223,223,2019-12-23,116.33000183105467,116.75,114.79000091552734,-0.0035974147233004405,0.013415810638947478
224,224,224,224,2019-12-24,116.62999725341795,116.51000213623048,114.48999786376952,0.0010299125825021793,0.018691583802759704
225,225,225,225,2019-12-26,116.02999877929688,116.77999877929688,114.75,-0.00642233265832981,0.011154673457924869
226,226,226,226,2019-12-27,117.08000183105467,115.88999938964844,113.83999633789062,0.010268379046281417,0.028461047060712508
227,227,227,227,2019-12-30,115.47000122070312,116.5,114.61000061035156,-0.008841191238599833,0.007503713513407728
228,228,228,228,2019-12-31,115.62999725341795,116.66999816894533,115.18000030517578,-0.008914039014737862,0.003906901780255989
229,229,229,229,2020-01-02,115.5199966430664,116.33000183105467,116.75,-0.006962994715366988,-0.010535360658960102
230,230,230,230,2020-01-03,116.37000274658205,116.62999725341795,116.51000213623048,-0.002229225010363156,-0.0012016083347483608
231,231,231,231,2020-01-06,116.93000030517578,116.02999877929688,116.77999877929688,0.007756627900951774,0.0012844795979352064
232,232,232,232,2020-01-07,116.4800033569336,117.08000183105467,115.88999938964844,-0.005124687946169271,0.005091068861787118
233,233,233,233,2020-01-08,116.8000030517578,115.47000122070312,116.5,0.011518158976309145,0.0025751334914831947
234,234,234,234,2020-01-09,117.8000030517578,115.62999725341795,116.66999816894533,0.01876680662357888,0.009685479562416388
235,235,235,235,2020-01-10,117.12999725341795,115.5199966430664,116.33000183105467,0.013936986297931941,0.0068769484206241405
236,236,236,236,2020-01-13,118.52999877929688,116.37000274658205,116.62999725341795,0.01856145038871082,0.01629084772891254
237,237,237,237,2020-01-14,117.5500030517578,116.93000030517578,116.02999877929688,0.005302341101204755,0.01310009728908268
238,238,238,238,2020-01-15,118.51000213623048,116.4800033569336,117.08000183105467,0.01742787363317877,0.012213873273074327
239,239,239,239,2020-01-16,120.20999908447266,116.8000030517578,115.47000122070312,0.02919517075015632,0.04104960434450633
240,240,240,240,2020-01-17,120.68000030517578,117.8000030517578,115.62999725341795,0.024448193368489024,0.043673814509310294
241,241,241,241,2020-01-21,120.61000061035156,117.12999725341795,115.5199966430664,0.029710607346847384,0.04406166997227534
242,242,242,242,2020-01-22,122.04000091552734,118.52999877929688,116.37000274658205,0.029612774591908142,0.04872388102707892
243,243,243,243,2020-01-23,122.2300033569336,117.5500030517578,116.93000030517578,0.03981284716015843,0.045326289557216404
244,244,244,244,2020-01-24,120.83999633789062,118.51000213623048,116.4800033569336,0.019660738837737446,0.037431257342915414
245,245,245,245,2020-01-27,119.3000030517578,120.20999908447266,116.8000030517578,-0.007570052738087085,0.021404109029793172
246,246,246,246,2020-01-28,120.43000030517578,120.68000030517578,117.8000030517578,-0.002071594293733825,0.02232595233688106
