,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EFX,EFX_6m,EFX_12m,EFX_6m_ret,EFX_12m_ret
96,96,96,96,2019-06-24,128.274658203125,127.19573211669922,124.3636474609375,0.008482407927302926,0.03144818298623764
97,97,97,97,2019-06-25,126.17465209960938,127.7352066040039,125.39437103271484,-0.012217105572408515,0.006222616377978829
98,98,98,98,2019-06-26,126.2902374267578,127.88936614990234,125.43292236328124,-0.012504000694398387,0.006834848836524632
99,99,99,99,2019-06-27,127.5714340209961,128.95858764648438,123.93011474609376,-0.010756582022213967,0.029382037468153932
100,100,100,100,2019-06-28,130.2783966064453,130.02789306640625,126.1843032836914,0.001926536946277535,0.032445345547848614
101,101,101,101,2019-07-01,130.84671020507812,129.1512908935547,127.76412200927734,0.013127389589321137,0.02412718177311901
102,102,102,102,2019-07-02,131.116455078125,128.274658203125,127.19573211669922,0.022154000757499404,0.03082432795644907
103,103,103,103,2019-07-03,133.5247344970703,126.17465209960938,127.7352066040039,0.058253240846333876,0.04532444928057089
104,104,104,104,2019-07-05,132.994873046875,126.2902374267578,127.88936614990234,0.053089104563649014,0.03992127766892173
105,105,105,105,2019-07-08,131.20315551757812,127.5714340209961,128.95858764648438,0.028468140414446674,0.017405338504844714
106,106,106,106,2019-07-09,132.15682983398438,130.2783966064453,130.02789306640625,0.014418608736900262,0.016372923665623595
107,107,107,107,2019-07-10,130.2879638671875,130.84671020507812,129.1512908935547,-0.004270236041967634,0.008801096495192118
108,108,108,108,2019-07-11,131.65589904785156,131.116455078125,128.274658203125,0.004114235466518235,0.026359382999659342
109,109,109,109,2019-07-12,132.6095733642578,133.5247344970703,126.17465209960938,-0.006853869706309634,0.05100011101729329
110,110,110,110,2019-07-15,132.17608642578125,132.994873046875,126.2902374267578,-0.006156527709193393,0.04660573231115328
111,111,111,111,2019-07-16,132.37838745117188,131.20315551757812,127.5714340209961,0.00895734503455814,0.03768048440518923
112,112,112,112,2019-07-17,132.92747497558594,132.15682983398438,130.2783966064453,0.00583129258298376,0.02033398044606849
113,113,113,113,2019-07-18,134.13160705566406,130.2879638671875,130.84671020507812,0.029501137897854246,0.025104925033556214
114,114,114,114,2019-07-19,132.26278686523438,131.65589904785156,131.116455078125,0.004609651536861437,0.008742852195220863
115,115,115,115,2019-07-22,132.782958984375,132.6095733642578,133.5247344970703,0.0013074894648890112,-0.0055553416038552905
116,116,116,116,2019-07-23,135.3357391357422,132.17608642578125,132.994873046875,0.02390487413723763,0.01760117540803341
117,117,117,117,2019-07-24,137.03118896484375,132.37838745117188,131.20315551757812,0.03514774279440491,0.04441991828835867
118,118,118,118,2019-07-25,132.54212951660156,132.92747497558594,132.15682983398438,-0.002898915059171503,0.002915473101928967
119,119,119,119,2019-07-26,137.11790466308594,134.13160705566406,130.2879638671875,0.022263936688558195,0.05242188605281073
120,120,120,120,2019-07-29,137.4839324951172,132.26278686523438,131.65589904785156,0.03947554526582575,0.04426716531059016
121,121,121,121,2019-07-30,136.2123565673828,132.782958984375,132.6095733642578,0.02582709113607984,0.027168349250538126
122,122,122,122,2019-07-31,133.9871368408203,135.3357391357422,132.17608642578125,-0.009964864444041766,0.013701800862866209
123,123,123,123,2019-08-01,133.1297607421875,137.03118896484375,132.37838745117188,-0.0284710966322943,0.005675951380604172
124,124,124,124,2019-08-02,133.0045166015625,132.54212951660156,132.92747497558594,0.0034886046168665086,0.0005795763892355588
125,125,125,125,2019-08-05,129.73887634277344,137.11790466308594,134.13160705566406,-0.05381520625219294,-0.032749407908515216
126,126,126,126,2019-08-06,132.36875915527344,137.4839324951172,132.26278686523438,-0.03720560829917652,0.0008012252920923668
127,127,127,127,2019-08-07,135.10455322265625,136.2123565673828,132.782958984375,-0.008132913728561397,0.01748412790344922
128,128,128,128,2019-08-08,138.72659301757812,133.9871368408203,135.3357391357422,0.03537247148126155,0.025055125153858215
129,129,129,129,2019-08-09,136.50135803222656,133.1297607421875,137.03118896484375,0.025325646731750195,-0.003866498835919163
130,130,130,130,2019-08-12,134.72886657714844,133.0045166015625,132.54212951660156,0.012964597140347589,0.016498430110653883
131,131,131,131,2019-08-13,137.5224609375,129.73887634277344,137.11790466308594,0.05999423468230236,0.002950426316738808
132,132,132,132,2019-08-14,134.80592346191406,132.36875915527344,137.4839324951172,0.018411929840497665,-0.019478705508356287
133,133,133,133,2019-08-15,136.10641479492188,135.10455322265625,136.2123565673828,0.00741545379758235,-0.000777769176972809
134,134,134,134,2019-08-16,138.466552734375,138.72659301757812,133.9871368408203,-0.0018744804261874304,0.03343168604965663
135,135,135,135,2019-08-19,138.71697998046875,136.50135803222656,133.1297607421875,0.016231501138026072,0.04196822113352394
136,136,136,136,2019-08-20,137.5128631591797,134.72886657714844,133.0045166015625,0.02066369778622823,0.03389619144380407
137,137,137,137,2019-08-21,138.9289093017578,137.5224609375,129.73887634277344,0.010227044765414695,0.07083484317147981
138,138,138,138,2019-08-22,139.0061492919922,134.80592346191406,132.36875915527344,0.03115757618221271,0.050143177129377214
139,139,139,139,2019-08-23,136.9197998046875,136.10641479492188,135.10455322265625,0.0059760960641803695,0.013435865326016483
140,140,140,140,2019-08-26,138.53286743164062,138.466552734375,138.72659301757812,0.00047892213647315884,-0.0013964560198848064
141,141,141,141,2019-08-27,139.7789306640625,138.71697998046875,136.50135803222656,0.007655520497514168,0.024011282225207875
142,142,142,142,2019-08-28,139.95278930664062,137.5128631591797,134.72886657714844,0.01774325754992523,0.03877359664790814
143,143,143,143,2019-08-29,141.0829315185547,138.9289093017578,137.5224609375,0.015504492388393132,0.025890102291528994
144,144,144,144,2019-08-30,141.39199829101562,139.0061492919922,134.80592346191406,0.017163621977699606,0.04885597501924521
145,145,145,145,2019-09-03,140.65789794921875,136.9197998046875,136.10641479492188,0.02730137021718959,0.033440621892471434
146,146,146,146,2019-09-04,141.43067932128906,138.53286743164062,138.466552734375,0.020917865509990863,0.021406805675304508
147,147,147,147,2019-09-05,141.77838134765625,139.7789306640625,138.71697998046875,0.014304378164110565,0.022069406121864477
148,148,148,148,2019-09-06,141.75906372070312,139.95278930664062,137.5128631591797,0.012906312357268579,0.030878569931368505
149,149,149,149,2019-09-09,139.5760955810547,141.0829315185547,138.9289093017578,-0.010680497784395837,0.004658398907394945
150,150,150,150,2019-09-10,135.2294158935547,141.39199829101562,139.0061492919922,-0.043585085945082924,-0.02716954190641019
151,151,151,151,2019-09-11,136.33056640625,140.65789794921875,136.9197998046875,-0.030764938237105133,-0.0043034929884357975
152,152,152,152,2019-09-12,137.1033172607422,141.43067932128906,138.53286743164062,-0.030597053491600468,-0.010319213031549035
153,153,153,153,2019-09-13,136.48512268066406,141.77838134765625,139.7789306640625,-0.037334737614280744,-0.023564409655662644
154,154,154,154,2019-09-16,135.21011352539062,141.75906372070312,139.95278930664062,-0.0461977528873595,-0.03388768315905921
155,155,155,155,2019-09-17,136.76522827148438,139.5760955810547,141.0829315185547,-0.020138601082575702,-0.03060400858272827
156,156,156,156,2019-09-18,136.794189453125,135.2294158935547,141.39199829101562,0.011571251337815669,-0.032518168591318175
157,157,157,157,2019-09-19,136.5237579345703,136.33056640625,140.65789794921875,0.001417081535072695,-0.029391453127935785
158,158,158,158,2019-09-20,136.24363708496094,137.1033172607422,141.43067932128906,-0.006270309084836501,-0.03667550959395938
159,159,159,159,2019-09-23,136.14706420898438,136.48512268066406,141.77838134765625,-0.002476888799599397,-0.039719152420447434
160,160,160,160,2019-09-24,136.05047607421875,135.21011352539062,141.75906372070312,0.00621523440012739,-0.040269648350186316
161,161,161,161,2019-09-25,137.97262573242188,136.76522827148438,139.5760955810547,0.008828248789529702,-0.01148814087367589
162,162,162,162,2019-09-26,138.33001708984375,136.794189453125,135.2294158935547,0.011227287086232884,0.022928452184765025
163,163,163,163,2019-09-27,136.49478149414062,136.5237579345703,136.33056640625,-0.00021224467351366183,0.0012045360935513116
164,164,164,164,2019-09-30,135.87657165527344,136.24363708496094,137.1033172607422,-0.0026941840187266752,-0.008947599737034295
165,165,165,165,2019-10-01,133.558349609375,136.14706420898438,136.48512268066406,-0.019014105185813812,-0.021443898161244035
166,166,166,166,2019-10-02,129.8395538330078,136.05047607421875,135.21011352539062,-0.04565160240837918,-0.039720103417961394
167,167,167,167,2019-10-03,131.84866333007812,137.97262573242188,136.76522827148438,-0.04438534361316204,-0.035948939679657954
168,168,168,168,2019-10-04,133.33621215820312,138.33001708984375,136.794189453125,-0.03610066012207025,-0.02527868551103052
169,169,169,169,2019-10-07,133.06573486328125,136.49478149414062,136.5237579345703,-0.025122181180286196,-0.02532909380465731
170,170,170,170,2019-10-08,131.43333435058594,135.87657165527344,136.24363708496094,-0.03270054028122116,-0.03530662302691845
171,171,171,171,2019-10-09,134.76577758789062,133.558349609375,136.14706420898438,0.00904045297090783,-0.010145548338622135
172,172,172,172,2019-10-10,136.68797302246094,129.8395538330078,136.05047607421875,0.05274524586137419,0.004685738459999422
173,173,173,173,2019-10-11,139.02548217773438,131.84866333007812,137.97262573242188,0.05443224577627581,0.007630908230697564
174,174,174,174,2019-10-14,138.44593811035156,133.33621215820312,138.33001708984375,0.038322117221132324,0.000838003370103868
175,175,175,175,2019-10-15,140.02041625976562,133.06573486328125,136.49478149414062,0.052265005740433246,0.025829813616547348
176,176,176,176,2019-10-16,140.23287963867188,131.43333435058594,135.87657165527344,0.06695063570870063,0.03206077346763392
177,177,177,177,2019-10-17,141.70108032226562,134.76577758789062,133.558349609375,0.05146189825419123,0.06096759009605979
178,178,178,178,2019-10-18,139.7499237060547,136.68797302246094,129.8395538330078,0.022401024873567987,0.07632781829944535
179,179,179,179,2019-10-21,140.55165100097656,139.02548217773438,131.84866333007812,0.010977619349602952,0.06600740160035468
180,180,180,180,2019-10-22,134.58226013183594,138.44593811035156,133.33621215820312,-0.0279074852700697,0.009345158029195888
181,181,181,181,2019-10-23,134.62086486816406,140.02041625976562,133.06573486328125,-0.038562600625213994,0.011686930572176513
182,182,182,182,2019-10-24,132.99813842773438,140.23287963867188,131.43333435058594,-0.05159090528254673,0.01190568652070012
183,183,183,183,2019-10-25,133.2009735107422,141.70108032226562,134.76577758789062,-0.059986182125019494,-0.011611286672003285
184,184,184,184,2019-10-28,132.03219604492188,139.7499237060547,136.68797302246094,-0.05522527280491418,-0.03406135064109861
185,185,185,185,2019-10-29,131.21116638183594,140.55165100097656,139.02548217773438,-0.0664558868758911,-0.05620779495595185
186,186,186,186,2019-10-30,130.40943908691406,134.58226013183594,138.44593811035156,-0.031005728695848944,-0.058047922049051515
187,187,187,187,2019-10-31,132.05154418945312,134.62086486816406,140.02041625976562,-0.019085605201148437,-0.0569122152553001
188,188,188,188,2019-11-01,133.9737548828125,132.99813842773438,140.23287963867188,0.007335564742571465,-0.04463378896580328
189,189,189,189,2019-11-04,130.2065887451172,133.2009735107422,141.70108032226562,-0.022480201808611544,-0.08111788245373242
190,190,190,190,2019-11-05,128.7093963623047,132.03219604492188,139.7499237060547,-0.025166586500512733,-0.07900202770036768
191,191,191,191,2019-11-06,130.5736541748047,131.21116638183594,140.55165100097656,-0.004858673423998372,-0.07099167284845731
192,192,192,192,2019-11-07,129.32760620117188,130.40943908691406,134.58226013183594,-0.008295663974301593,-0.03904417956361139
193,193,193,193,2019-11-08,129.395263671875,132.05154418945312,134.62086486816406,-0.020115482434398424,-0.03881717147937325
194,194,194,194,2019-11-11,130.3418426513672,133.9737548828125,132.99813842773438,-0.027109132192511654,-0.01997242824425327
195,195,195,195,2019-11-12,130.50604248046875,130.2065887451172,133.2009735107422,0.0022998355017023187,-0.0202320670731142
196,196,196,196,2019-11-13,131.32708740234375,128.7093963623047,132.03219604492188,0.020337994847482,-0.005340429559607007
197,197,197,197,2019-11-14,132.96914672851562,130.5736541748047,131.21116638183594,0.018345910351134087,0.013398100140073588
198,198,198,198,2019-11-15,133.68392944335938,129.32760620117188,130.40943908691406,0.033684403277449926,0.025109304812383826
199,199,199,199,2019-11-18,134.73681640625,129.395263671875,132.05154418945312,0.04128089841000904,0.02033503078876797
200,200,200,200,2019-11-19,136.5237579345703,130.3418426513672,133.9737548828125,0.0474284785104524,0.019033601424311097
201,201,201,201,2019-11-20,135.13284301757812,130.50604248046875,130.2065887451172,0.03545276869308034,0.037834139730856586
202,202,202,202,2019-11-21,133.66050720214844,131.32708740234375,128.7093963623047,0.017768000843998433,0.03846736120109551
203,203,203,203,2019-11-22,133.78639221191406,132.96914672851562,130.5736541748047,0.006146128658454986,0.024604795334963514
204,204,204,204,2019-11-25,134.48387145996094,133.68392944335938,129.32760620117188,0.005983830815958324,0.03986979586375683
205,205,205,205,2019-11-26,136.86666870117188,134.73681640625,129.395263671875,0.015807500516414663,0.057740946749357924
206,206,206,206,2019-11-27,136.8957061767578,136.5237579345703,130.3418426513672,0.002724421359436624,0.0502821150297883
207,207,207,207,2019-11-29,135.25872802734375,135.13284301757812,130.50604248046875,0.0009315648731615944,0.03641736012021268
208,208,208,208,2019-12-02,133.8929443359375,133.66050720214844,131.32708740234375,0.0017390113104802651,0.019537910908910883
209,209,209,209,2019-12-03,131.887939453125,133.78639221191406,132.96914672851562,-0.014190178293932654,-0.00813126429695854
210,210,210,210,2019-12-04,132.1397705078125,134.48387145996094,133.68392944335938,-0.017430350024139063,-0.01155081947378811
211,211,211,211,2019-12-05,133.61207580566406,136.86666870117188,134.73681640625,-0.02377929503503684,-0.008347685737168486
212,212,212,212,2019-12-06,134.154541015625,136.8957061767578,136.5237579345703,-0.020023748280267206,-0.017353880048341264
213,213,213,213,2019-12-09,133.3408660888672,135.25872802734375,135.13284301757812,-0.014179210217686311,-0.013260854198692718
214,214,214,214,2019-12-10,132.23663330078125,133.8929443359375,133.66050720214844,-0.01237041311901066,-0.010652914096859756
215,215,215,215,2019-12-11,131.6845245361328,131.887939453125,133.78639221191406,-0.0015423314507425623,-0.015710623786400868
216,216,216,216,2019-12-12,134.1835479736328,132.1397705078125,134.48387145996094,0.0154667853437771,-0.0022331561626520724
217,217,217,217,2019-12-13,134.3482666015625,133.61207580566406,136.86666870117188,0.00550991212028773,-0.018400404740674503
218,218,218,218,2019-12-16,133.91238403320312,134.154541015625,136.8957061767578,-0.0018050599002360501,-0.021792664115430016
219,219,219,219,2019-12-17,131.887939453125,133.3408660888672,135.25872802734375,-0.010896334172404876,-0.0249210429772585
220,220,220,220,2019-12-18,133.33119201660156,132.23663330078125,133.8929443359375,0.00827727301050274,-0.004195533395146667
221,221,221,221,2019-12-19,133.4570770263672,131.6845245361328,131.887939453125,0.013460598323746131,0.011897506168863092
222,222,222,222,2019-12-20,134.2610626220703,134.1835479736328,132.1397705078125,0.0005776762472604613,0.016053396385552254
223,223,223,223,2019-12-23,135.06497192382812,134.3482666015625,133.61207580566406,0.005334682317793993,0.010873988068842433
224,224,224,224,2019-12-24,135.12315368652344,133.91238403320312,134.154541015625,0.009041506221113327,0.007220125860559756
225,225,225,225,2019-12-26,135.81089782714844,131.887939453125,133.3408660888672,0.029744633135448506,0.018524191500564058
226,226,226,226,2019-12-27,135.81089782714844,133.33119201660156,132.23663330078125,0.018598092262147592,0.02702930675977866
227,227,227,227,2019-12-30,134.5613250732422,133.4570770263672,131.6845245361328,0.008274181268460135,0.021846155022718694
228,228,228,228,2019-12-31,135.7236785888672,134.2610626220703,134.1835479736328,0.010893820875781168,0.01147779022460349
229,229,229,229,2020-01-02,137.9224395751953,135.06497192382812,134.3482666015625,0.021156245106826788,0.026603789271303135
230,230,230,230,2020-01-03,138.3873748779297,135.12315368652344,133.91238403320312,0.0241573786753011,0.03341730398599285
231,231,231,231,2020-01-06,138.97825622558594,135.81089782714844,131.887939453125,0.023321827991069632,0.053760160344160646
232,232,232,232,2020-01-07,138.71669006347656,135.81089782714844,133.33119201660156,0.02139586942445848,0.040391884040190895
233,233,233,233,2020-01-08,141.69041442871094,134.5613250732422,133.4570770263672,0.052980225570670836,0.0616927748291467
234,234,234,234,2020-01-09,143.3370819091797,135.7236785888672,134.2610626220703,0.05609487894426257,0.06759978738331118
235,235,235,235,2020-01-10,142.11659240722656,137.9224395751953,135.06497192382812,0.030409502942011057,0.05220909894665593
236,236,236,236,2020-01-13,143.92788696289062,138.3873748779297,135.12315368652344,0.04003625395631771,0.06516080357918219
237,237,237,237,2020-01-14,142.56216430664062,138.97825622558594,135.81089782714844,0.02578754532102767,0.0497107860083863
238,238,238,238,2020-01-15,145.07089233398438,138.71669006347656,135.81089782714844,0.045807049372358355,0.06818300044390746
239,239,239,239,2020-01-16,146.28170776367188,141.69041442871094,134.5613250732422,0.03240369755055639,0.08710067832677959
240,240,240,240,2020-01-17,148.22862243652344,143.3370819091797,135.7236785888672,0.03412613443911949,0.09213531476358017
241,241,241,241,2020-01-21,149.49755859375,142.11659240722656,137.9224395751953,0.0519359918606388,0.08392484249993215
242,242,242,242,2020-01-22,149.8946533203125,143.92788696289062,138.3873748779297,0.041456638343897234,0.08315266080112638
243,243,243,243,2020-01-23,150.08837890625,142.56216430664062,138.97825622558594,0.052792510805468984,0.0799414453915035
244,244,244,244,2020-01-24,149.17787170410156,145.07089233398438,138.71669006347656,0.028310154463391912,0.07541400847899404
