,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PEG,PEG_6m,PEG_12m,PEG_6m_ret,PEG_12m_ret
89,89,89,89,2019-06-13,51.33282852172852,51.27293395996094,50.8315315246582,0.001168151637555237,0.009861929830446758
90,90,90,90,2019-06-14,52.1541633605957,51.60660171508789,50.016578674316406,0.010610302312305198,0.04273752309605605
91,91,91,91,2019-06-17,52.10282516479492,51.34138488769531,49.80435943603516,0.014830925943372764,0.04614989038683914
92,92,92,92,2019-06-18,51.83760452270508,51.22161102294922,49.880767822265625,0.012026046964431991,0.03923028425328212
93,93,93,93,2019-06-19,51.80337524414063,50.79383087158203,50.39859008789063,0.019875334371037168,0.02787350109993514
94,94,94,94,2019-06-20,52.299598693847656,51.4868278503418,50.424049377441406,0.01578599570881245,0.037195531488697364
95,95,95,95,2019-06-21,52.23115539550781,51.33282852172852,51.27293395996094,0.017500046259851798,0.01868864060510278
96,96,96,96,2019-06-24,52.29104995727539,52.1541633605957,51.60660171508789,0.002624653294373669,0.013262803971597181
97,97,97,97,2019-06-25,51.45260238647461,52.10282516479492,51.34138488769531,-0.0124796069361639,0.0021662348809361465
98,98,98,98,2019-06-26,50.54572677612305,51.83760452270508,51.22161102294922,-0.02492163282769333,-0.0131952945900774
99,99,99,99,2019-06-27,50.29762268066406,51.80337524414063,50.79383087158203,-0.029066688345695813,-0.009769064124588112
100,100,100,100,2019-06-28,50.32328796386719,52.299598693847656,51.4868278503418,-0.03778825802372654,-0.0225987875939202
101,101,101,101,2019-07-01,49.9810676574707,52.23115539550781,51.33282852172852,-0.04307941727497433,-0.026333262810282032
102,102,102,102,2019-07-02,50.30617141723633,52.29104995727539,52.1541633605957,-0.03795828428881831,-0.03543325833035216
103,103,103,103,2019-07-03,50.97350311279297,51.45260238647461,52.10282516479492,-0.009311468253500488,-0.021674871725862133
104,104,104,104,2019-07-05,50.96493911743164,50.54572677612305,51.83760452270508,0.008293724673608338,-0.01683460131517467
105,105,105,105,2019-07-08,51.06761169433594,50.29762268066406,51.80337524414063,0.015308656207480897,-0.014203004077189219
106,106,106,106,2019-07-09,51.34992980957031,50.32328796386719,52.299598693847656,0.02040092941542837,-0.018158244192972406
107,107,107,107,2019-07-10,51.52104187011719,49.9810676574707,52.23115539550781,0.03081115079814234,-0.013595592898787312
108,108,108,108,2019-07-11,51.64082336425781,50.30617141723633,52.29104995727539,0.026530580829774664,-0.012434758788527844
109,109,109,109,2019-07-12,51.80337524414063,50.97350311279297,51.45260238647461,0.016280461037008642,0.006817397787409751
110,110,110,110,2019-07-15,52.23115539550781,50.96493911743164,50.54572677612305,0.0248448502049341,0.033344631225699084
111,111,111,111,2019-07-16,51.7691650390625,51.06761169433594,50.29762268066406,0.013737735551952124,0.02925669803006703
112,112,112,112,2019-07-17,52.09426498413086,51.34992980957031,50.32328796386719,0.014495349405946545,0.0351919974214574
113,113,113,113,2019-07-18,52.23115539550781,51.52104187011719,49.9810676574707,0.013782980693224367,0.04501880098795352
114,114,114,114,2019-07-19,51.4868278503418,51.64082336425781,50.30617141723633,-0.0029820499342115836,0.023469415378744918
115,115,115,115,2019-07-22,51.13605117797852,51.80337524414063,50.97350311279297,-0.012881864608572768,0.0031888737335918904
116,116,116,116,2019-07-23,50.86227798461914,52.23115539550781,50.96493911743164,-0.026208062994647174,-0.0020143481889766113
117,117,117,117,2019-07-24,50.80239486694336,51.7691650390625,51.06761169433594,-0.018674633276191788,-0.0051934448977176695
118,118,118,118,2019-07-25,51.033390045166016,52.09426498413086,51.34992980957031,-0.020364524564997932,-0.006164366058107107
119,119,119,119,2019-07-26,50.93927383422852,52.23115539550781,51.52104187011719,-0.024733926552013452,-0.011291853090923176
120,120,120,120,2019-07-29,50.74250411987305,51.4868278503418,51.64082336425781,-0.014456585529648458,-0.017395525203932394
121,121,121,121,2019-07-30,49.527626037597656,51.13605117797852,51.80337524414063,-0.03145383938198043,-0.04393051989021468
122,122,122,122,2019-07-31,48.89451599121094,50.86227798461914,52.23115539550781,-0.038688042914697185,-0.06388216724349627
123,123,123,123,2019-08-01,48.92018127441406,50.80239486694336,51.7691650390625,-0.03704970203587854,-0.05503244571355814
124,124,124,124,2019-08-02,48.65496444702149,51.033390045166016,52.09426498413086,-0.04660528324768454,-0.06602071337712623
125,125,125,125,2019-08-05,47.59408950805664,50.93927383422852,52.23115539550781,-0.06567004345327143,-0.08877969197384417
126,126,126,126,2019-08-06,48.56940841674805,50.74250411987305,51.4868278503418,-0.04282594524683536,-0.056663413836134824
127,127,127,127,2019-08-07,48.91162490844727,49.527626037597656,51.13605117797852,-0.012437525850376163,-0.04350015729194956
128,128,128,128,2019-08-08,49.47629165649414,48.89451599121094,50.86227798461914,0.011898587264628668,-0.02724978870478678
129,129,129,129,2019-08-09,49.38218688964844,48.92018127441406,50.80239486694336,0.0094440699768219,-0.027955532037703956
130,130,130,130,2019-08-12,48.96296310424805,48.65496444702149,51.033390045166016,0.006330261685052241,-0.0405700452014961
131,131,131,131,2019-08-13,49.30517959594727,47.59408950805664,50.93927383422852,0.035951734880882213,-0.032079260564237266
132,132,132,132,2019-08-14,49.03140640258789,48.56940841674805,50.74250411987305,0.009512118860408814,-0.03372119186792388
133,133,133,133,2019-08-15,49.4163932800293,48.91162490844727,49.527626037597656,0.01032000822967638,-0.002245872989832365
134,134,134,134,2019-08-16,49.70729064941406,49.47629165649414,48.89451599121094,0.004668882512935957,0.01662302288357309
135,135,135,135,2019-08-19,50.092281341552734,49.38218688964844,48.92018127441406,0.014379566735088112,0.02395943834639258
136,136,136,136,2019-08-20,50.00672912597656,48.96296310424805,48.65496444702149,0.021317460291490287,0.027782667078648293
137,137,137,137,2019-08-21,50.36606216430664,49.30517959594727,47.59408950805664,0.02151665559385907,0.058241951572175044
138,138,138,138,2019-08-22,50.62272644042969,49.03140640258789,48.56940841674805,0.03245511712994231,0.04227595292211972
139,139,139,139,2019-08-23,49.998172760009766,49.4163932800293,48.91162490844727,0.011773005704477146,0.02221451144991171
140,140,140,140,2019-08-26,50.74250411987305,49.70729064941406,49.47629165649414,0.02082618981912243,0.025592307365515765
141,141,141,141,2019-08-27,50.8708381652832,50.092281341552734,49.38218688964844,0.015542450910189132,0.03014551135536725
142,142,142,142,2019-08-28,50.91360855102539,50.00672912597656,48.96296310424805,0.018135147827089915,0.039839203412264546
143,143,143,143,2019-08-29,51.401275634765625,50.36606216430664,49.30517959594727,0.020553790111322634,0.04251269452815554
144,144,144,144,2019-08-30,51.73493957519531,50.62272644042969,49.03140640258789,0.02197062886516843,0.05513880532834836
145,145,145,145,2019-09-03,52.34236907958984,49.998172760009766,49.4163932800293,0.046885639817922264,0.0592106304274338
146,146,146,146,2019-09-04,52.52203750610352,50.74250411987305,49.70729064941406,0.03506987715912757,0.056626438896899334
147,147,147,147,2019-09-05,52.0771598815918,50.8708381652832,50.092281341552734,0.02371342324632364,0.039624438873231416
148,148,148,148,2019-09-06,52.09439468383789,50.91360855102539,50.00672912597656,0.02319195528301865,0.041747692647565504
149,149,149,149,2019-09-09,52.05991363525391,51.401275634765625,50.36606216430664,0.01281365087450892,0.033630810076465956
150,150,150,150,2019-09-10,52.72380828857422,51.73493957519531,50.62272644042969,0.019114136819307737,0.04150471529061117
151,151,151,151,2019-09-11,53.37907791137695,52.34236907958984,49.998172760009766,0.01980630319217558,0.06762057420769074
152,152,152,152,2019-09-12,52.98247146606445,52.52203750610352,50.74250411987305,0.008766490826016105,0.04414380774152882
153,153,153,153,2019-09-13,52.42203521728516,52.0771598815918,50.8708381652832,0.006622391399176086,0.030492854215651066
154,154,154,154,2019-09-16,52.42203521728516,52.09439468383789,50.91360855102539,0.00628936252039658,0.029627180417747034
155,155,155,155,2019-09-17,52.74104690551758,52.05991363525391,51.401275634765625,0.01308364195599454,0.02606494205069465
156,156,156,156,2019-09-18,53.05144882202149,52.72380828857422,51.73493957519531,0.0062142804945726215,0.025447197921487197
157,157,157,157,2019-09-19,53.21526718139648,53.37907791137695,52.34236907958984,-0.0030688190277929905,0.016676702204276417
158,158,158,158,2019-09-20,53.28423309326172,52.98247146606445,52.52203750610352,0.005695499263195902,0.014511919631252423
159,159,159,159,2019-09-23,53.38769912719727,52.42203521728516,52.0771598815918,0.018420954201978423,0.025165336369826097
160,160,160,160,2019-09-24,53.58601379394531,52.42203521728516,52.09439468383789,0.022203994404939698,0.028633005895549735
161,161,161,161,2019-09-25,53.57738876342773,52.74104690551758,52.05991363525391,0.015857513397646628,0.029148629381248403
162,162,162,162,2019-09-26,53.68085479736328,53.05144882202149,52.72380828857422,0.011864067604512307,0.01815207474298597
163,163,163,163,2019-09-27,53.4394416809082,53.21526718139648,53.37907791137695,0.0042125974628215435,0.0011308507357783437
164,164,164,164,2019-09-30,53.525657653808594,53.28423309326172,52.98247146606445,0.004530881773681772,0.010252186670681285
165,165,165,165,2019-10-01,53.19802474975586,53.38769912719727,52.42203521728516,-0.0035527730271632807,0.014802735705591763
166,166,166,166,2019-10-02,52.844520568847656,53.58601379394531,52.42203521728516,-0.013837439521979134,0.00805930845323588
167,167,167,167,2019-10-03,53.14629364013672,53.57738876342773,52.74104690551758,-0.00804621377115855,0.007683706683811575
168,168,168,168,2019-10-04,53.69809722900391,53.68085479736328,53.05144882202149,0.00032120262811985434,0.012189081002326851
169,169,169,169,2019-10-07,53.59463119506836,53.4394416809082,53.21526718139648,0.0029040257397674463,0.007128856694052388
170,170,170,170,2019-10-08,52.74104690551758,53.525657653808594,53.28423309326172,-0.014658591462167414,-0.010194126033369333
171,171,171,171,2019-10-09,53.08592987060547,53.19802474975586,53.38769912719727,-0.0021071248355120087,-0.005652411726394746
172,172,172,172,2019-10-10,53.0342025756836,52.844520568847656,53.58601379394531,0.003589435665119156,-0.010297672455794049
173,173,173,173,2019-10-11,53.75845718383789,53.14629364013672,53.57738876342773,0.01151846162304837,0.0033795678473558244
174,174,174,174,2019-10-14,53.32734680175781,53.69809722900391,53.68085479736328,-0.006904349434673218,-0.006585364501737301
175,175,175,175,2019-10-15,53.335975646972656,53.59463119506836,53.4394416809082,-0.004826146618199023,-0.001936136132434818
176,176,176,176,2019-10-16,53.26700592041016,52.74104690551758,53.525657653808594,0.009972479610327323,-0.004832294356312827
177,177,177,177,2019-10-17,53.49979019165039,53.08592987060547,53.19802474975586,0.007796045431504917,0.005672493355045383
178,178,178,178,2019-10-18,53.70671844482422,53.0342025756836,52.844520568847656,0.012680795344869988,0.016315747909062095
179,179,179,179,2019-10-21,53.775691986083984,53.75845718383789,53.14629364013672,0.00032059703996267785,0.011842751447712185
180,180,180,180,2019-10-22,53.78432083129883,53.32734680175781,53.69809722900391,0.008569224927686747,0.001605710569728469
181,181,181,181,2019-10-23,54.094722747802734,53.335975646972656,53.59463119506836,0.014225803346172405,0.009331000915263177
182,182,182,182,2019-10-24,54.4913330078125,53.26700592041016,52.74104690551758,0.02298471757980325,0.033186411817544226
183,183,183,183,2019-10-25,54.232666015625,53.49979019165039,53.08592987060547,0.013698667253633223,0.021601508117398582
184,184,184,184,2019-10-28,53.62049102783203,53.70671844482422,53.0342025756836,-0.0016055238429950602,0.011054912182600463
185,185,185,185,2019-10-29,53.69809722900391,53.775691986083984,53.75845718383789,-0.0014429336790338088,-0.0011227992393376685
186,186,186,186,2019-10-30,54.51719284057617,53.78432083129883,53.32734680175781,0.013626127428030266,0.022312117706541068
187,187,187,187,2019-10-31,54.5861701965332,54.094722747802734,53.335975646972656,0.009084942555702913,0.0234399865080841
188,188,188,188,2019-11-01,54.31026458740234,54.4913330078125,53.26700592041016,-0.003322884767458456,0.019585457244414517
189,189,189,189,2019-11-04,53.85329818725586,54.232666015625,53.49979019165039,-0.006995190468044532,0.006607651998991271
190,190,190,190,2019-11-05,53.38769912719727,53.62049102783203,53.70671844482422,-0.004341472749921804,-0.005940026254903086
191,191,191,191,2019-11-06,53.39632415771485,53.69809722900391,53.775691986083984,-0.0056198093947743555,-0.0070546340615627035
192,192,192,192,2019-11-07,52.8272705078125,54.51719284057617,53.78432083129883,-0.030997970451367318,-0.01779422531871755
193,193,193,193,2019-11-08,52.96522521972656,54.5861701965332,54.094722747802734,-0.029695158516718667,-0.02087999477032254
194,194,194,194,2019-11-11,52.4306526184082,54.31026458740234,54.4913330078125,-0.0346087794503237,-0.03781666323172628
195,195,195,195,2019-11-12,52.120262145996094,53.85329818725586,54.232666015625,-0.03218068529867468,-0.03895076574366274
196,196,196,196,2019-11-13,52.65483093261719,53.38769912719727,53.62049102783203,-0.013727285621244145,-0.0180091617347109
197,197,197,197,2019-11-14,52.24959564208984,53.39632415771485,53.69809722900391,-0.021475795079787918,-0.026974914599612654
198,198,198,198,2019-11-15,52.4996337890625,52.8272705078125,54.51719284057617,-0.006202037614295164,-0.03700775748695628
199,199,199,199,2019-11-18,52.594486236572266,52.96522521972656,54.5861701965332,-0.006999667831417367,-0.03648697010231783
200,200,200,200,2019-11-19,52.16337966918945,52.4306526184082,54.31026458740234,-0.00509764681290481,-0.039530002928965136
201,201,201,201,2019-11-20,52.77553939819336,52.120262145996094,53.85329818725586,0.012572408986772698,-0.02001286504895161
202,202,202,202,2019-11-21,52.35305404663086,52.65483093261719,53.38769912719727,-0.005731228847216552,-0.019379840253114344
203,203,203,203,2019-11-22,52.0771598815918,52.24959564208984,53.39632415771485,-0.0033002314827319523,-0.024705151467480868
204,204,204,204,2019-11-25,51.35291290283203,52.4996337890625,52.8272705078125,-0.021842454955740442,-0.02790902484281166
205,205,205,205,2019-11-26,51.3270378112793,52.594486236572266,52.96522521972656,-0.024098503778360536,-0.0309294900880952
206,206,206,206,2019-11-27,51.31841659545898,52.16337966918945,52.4306526184082,-0.016198395868693205,-0.021213468980523897
207,207,207,207,2019-11-29,51.13735580444336,52.77553939819336,52.120262145996094,-0.031040584566835894,-0.018858430504426038
208,208,208,208,2019-12-02,50.551055908203125,52.35305404663086,52.65483093261719,-0.03442011495303965,-0.039954074244512916
209,209,209,209,2019-12-03,50.43034362792969,52.0771598815918,52.24959564208984,-0.031622620308144445,-0.034818489823769005
210,210,210,210,2019-12-04,50.809715270996094,51.35291290283203,52.4996337890625,-0.010577737486162753,-0.03218914868732803
211,211,211,211,2019-12-05,50.645904541015625,51.3270378112793,52.594486236572266,-0.013270457429631621,-0.03704916303948358
212,212,212,212,2019-12-06,50.533817291259766,51.31841659545898,52.16337966918945,-0.015288844751079833,-0.0312395858601201
213,213,213,213,2019-12-09,50.31650924682617,51.13735580444336,52.77553939819336,-0.016051799016676305,-0.046594126358685095
214,214,214,214,2019-12-10,50.142677307128906,50.551055908203125,52.35305404663086,-0.008078537505048389,-0.04222058826851194
215,215,215,215,2019-12-11,50.64680099487305,50.43034362792969,52.0771598815918,0.004292204878482808,-0.027466146194818797
216,216,216,216,2019-12-12,50.84671401977539,50.809715270996094,51.35291290283203,0.0007281825647311724,-0.009857257445443302
217,217,217,217,2019-12-13,50.890167236328125,50.645904541015625,51.3270378112793,0.0048229505924746174,-0.008511509597679656
218,218,218,218,2019-12-16,51.58551406860352,50.533817291259766,51.31841659545898,0.02081174219002957,0.005204709943606778
219,219,219,219,2019-12-17,51.49859237670898,50.31650924682617,51.13735580444336,0.02349294789279055,0.007064044798229974
220,220,220,220,2019-12-18,51.49859237670898,50.142677307128906,50.551055908203125,0.027041138255840647,0.01874414790121315
221,221,221,221,2019-12-19,50.977088928222656,50.64680099487305,50.43034362792969,0.006521397736118484,0.01084159378977878
222,222,222,222,2019-12-20,50.99446868896485,50.84671401977539,50.809715270996094,0.0029058843238520815,0.003636182902883256
223,223,223,223,2019-12-23,50.93362808227539,50.890167236328125,50.645904541015625,0.0008540126375580215,0.00568108209078888
224,224,224,224,2019-12-24,50.85540771484375,51.58551406860352,50.533817291259766,-0.014153321275209296,0.006363865641308086
225,225,225,225,2019-12-26,50.95970153808594,51.49859237670898,50.31650924682617,-0.010464185791352998,0.012782927529900956
226,226,226,226,2019-12-27,50.91624450683594,51.49859237670898,50.142677307128906,-0.01130803470536057,0.01542732142061043
227,227,227,227,2019-12-30,50.99446868896485,50.977088928222656,50.64680099487305,0.0003409327819143826,0.006864553876305024
228,228,228,228,2019-12-31,51.32475662231445,50.99446868896485,50.84671401977539,0.006476936456856874,0.00940164200882565
229,229,229,229,2020-01-02,51.02923202514648,50.93362808227539,50.890167236328125,0.0018770299008870062,0.0027326455457015175
230,230,230,230,2020-01-03,51.020545959472656,50.85540771484375,51.58551406860352,0.0032472111039767437,-0.01095206899323553
231,231,231,231,2020-01-06,50.52511596679688,50.95970153808594,51.49859237670898,-0.008528024265688772,-0.01890297122669249
232,232,232,232,2020-01-07,50.064453125,50.91624450683594,51.49859237670898,-0.016729265681045602,-0.027848125269489654
233,233,233,233,2020-01-08,50.37734603881836,50.99446868896485,50.977088928222656,-0.012101756641696992,-0.011764949745340592
234,234,234,234,2020-01-09,50.77717208862305,51.32475662231445,50.99446868896485,-0.010669013741671285,-0.004261179808876525
235,235,235,235,2020-01-10,50.67287063598633,51.02923202514648,50.93362808227539,-0.006983475451571408,-0.0051195537429190585
236,236,236,236,2020-01-13,50.629425048828125,51.020545959472656,50.85540771484375,-0.007665949144393891,-0.004443630995601411
237,237,237,237,2020-01-14,50.74241638183594,50.52511596679688,50.95970153808594,0.004300839510825716,-0.004263862418574127
238,238,238,238,2020-01-15,51.35951614379883,50.064453125,50.91624450683594,0.025867915016775322,0.008705898112799204
239,239,239,239,2020-01-16,51.29867935180664,50.37734603881836,50.99446868896485,0.018288643317540876,0.005965561965108224
240,240,240,240,2020-01-17,51.42036819458008,50.77717208862305,51.32475662231445,0.012667032831888303,0.001862874342867471
241,241,241,241,2020-01-21,51.75934600830078,50.67287063598633,51.02923202514648,0.02144096749756419,0.014307759575815648
242,242,242,242,2020-01-22,52.41122817993164,50.629425048828125,51.020545959472656,0.035193035065776535,0.027257297904331512
