,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ZTS,ZTS_6m,ZTS_12m,ZTS_6m_ret,ZTS_12m_ret
84,84,84,84,2019-06-06,105.39864349365234,97.90682220458984,98.94251251220705,0.07651991066983355,0.06525133451254095
85,85,85,85,2019-06-07,106.5311279296875,99.04898071289062,99.09738159179688,0.07553987090977832,0.0750145585936044
86,86,86,86,2019-06-10,106.6859893798828,97.81002807617188,99.6394271850586,0.09074694566899177,0.07072062128314682
87,87,87,87,2019-06-11,106.62792205810548,100.61703491210938,99.5910186767578,0.05974025324088239,0.07065801188546272
88,88,88,88,2019-06-12,107.86688995361328,104.65333557128906,99.11673736572266,0.03070665989556698,0.08828128145102432
89,89,89,89,2019-06-13,106.50209045410156,105.02116394042967,98.74893188476562,0.014101219774253382,0.07851384740427814
90,90,90,90,2019-06-14,107.23771667480467,105.39864349365234,97.90682220458984,0.017448736721769054,0.09530382316685393
91,91,91,91,2019-06-17,107.25709533691406,106.5311279296875,99.04898071289062,0.006814603593662483,0.08286924877920732
92,92,92,92,2019-06-18,109.7446746826172,106.6859893798828,97.81002807617188,0.028669981133541134,0.12201864002278917
93,93,93,93,2019-06-19,110.61580657958984,106.62792205810548,100.61703491210938,0.03740000221809825,0.09937454106269938
94,94,94,94,2019-06-20,109.34782409667967,107.86688995361328,104.65333557128906,0.013729274513275103,0.0448575145719341
95,95,95,95,2019-06-21,109.26070404052734,106.50209045410156,105.02116394042967,0.025901966568577794,0.0403684356659999
96,96,96,96,2019-06-24,109.83179473876952,107.23771667480467,105.39864349365234,0.024189978529954193,0.04206079981839772
97,97,97,97,2019-06-25,110.20929718017578,107.25709533691406,106.5311279296875,0.02752453657250653,0.034526708972010045
98,98,98,98,2019-06-26,109.42528533935548,109.7446746826172,106.6859893798828,-0.002910294683413084,0.02567624835646143
99,99,99,99,2019-06-27,109.14456939697266,110.61580657958984,106.62792205810548,-0.013300424488236318,0.023602141824500267
100,100,100,100,2019-06-28,109.85115051269533,109.34782409667967,107.86688995361328,0.00460298520042457,0.01839545536109699
101,101,101,101,2019-07-01,109.9285888671875,109.26070404052734,106.50209045410156,0.006112763344563676,0.0321730625049339
102,102,102,102,2019-07-02,110.91587829589844,109.83179473876952,107.23771667480467,0.009870398273171821,0.03429914152543634
103,103,103,103,2019-07-03,111.64183807373048,110.20929718017578,107.25709533691406,0.01299836701809931,0.04088067761897851
104,104,104,104,2019-07-05,110.51903533935548,109.42528533935548,109.7446746826172,0.009995404596003565,0.007056020339736291
105,105,105,105,2019-07-08,110.4416046142578,109.14456939697266,110.61580657958984,0.011883644091971846,-0.0015748379071548468
106,106,106,106,2019-07-09,109.62853240966795,109.85115051269533,109.34782409667967,-0.0020265432085906365,0.0025671138434368856
107,107,107,107,2019-07-10,110.89652252197266,109.9285888671875,109.26070404052734,0.008805113071673976,0.014971699988667098
108,108,108,108,2019-07-11,110.6835708618164,110.91587829589844,109.83179473876952,-0.0020944470498830414,0.007755278196744486
109,109,109,109,2019-07-12,109.67692565917967,111.64183807373048,110.20929718017578,-0.017600143892768427,-0.004830550004558676
110,110,110,110,2019-07-15,109.9285888671875,110.51903533935548,109.42528533935548,-0.005342486661731871,0.00459951761853894
111,111,111,111,2019-07-16,109.84146881103516,110.4416046142578,109.14456939697266,-0.005433964902255339,0.006385103884809729
112,112,112,112,2019-07-17,110.0350570678711,109.62853240966795,109.85115051269533,0.0037082012252431795,0.0016741431866433842
113,113,113,113,2019-07-18,111.41541290283205,110.89652252197266,109.9285888671875,0.004679050064501089,0.013525362701061194
114,114,114,114,2019-07-19,110.59147644042967,110.6835708618164,110.91587829589844,-0.0008320514116924027,-0.0029247557739509045
115,115,115,115,2019-07-22,112.38475036621094,109.67692565917967,111.64183807373048,0.024689101109980127,0.006654425485092874
116,116,116,116,2019-07-23,112.38475036621094,109.9285888671875,110.51903533935548,0.022343245959346447,0.016881390804096785
117,117,117,117,2019-07-24,111.90007781982422,109.84146881103516,110.4416046142578,0.01874163766264436,0.013205831359119236
118,118,118,118,2019-07-25,111.13428497314452,110.0350570678711,109.62853240966795,0.009989797202498929,0.013735042605968362
119,119,119,119,2019-07-26,111.5801773071289,111.41541290283205,110.89652252197266,0.0014788295443517452,0.006164799126327836
120,120,120,120,2019-07-29,112.00669860839844,110.59147644042967,110.6835708618164,0.012796846678605256,0.011954147632568635
121,121,121,121,2019-07-30,112.23933410644533,112.38475036621094,109.67692565917967,-0.0012939145150188125,0.023363241008672375
122,122,122,122,2019-07-31,111.36692810058594,112.38475036621094,109.9285888671875,-0.0090565869685022,0.013084305440654642
123,123,123,123,2019-08-01,112.15208435058594,111.90007781982422,109.84146881103516,0.002252067520162715,0.02103591261626181
124,124,124,124,2019-08-02,112.79186248779295,111.13428497314452,110.0350570678711,0.014915086870347816,0.025053882765939006
125,125,125,125,2019-08-05,109.11807250976562,111.5801773071289,111.41541290283205,-0.022065790329282575,-0.020619592327589253
126,126,126,126,2019-08-06,117.4543685913086,112.00669860839844,110.59147644042967,0.04863700163109419,0.0620562485624796
127,127,127,127,2019-08-07,117.18293762207033,112.23933410644533,112.38475036621094,0.04404519640981297,0.04269429117584256
128,128,128,128,2019-08-08,120.30420684814452,111.36692810058594,112.38475036621094,0.0802507431962789,0.07046735839273266
129,129,129,129,2019-08-09,121.2347640991211,112.15208435058594,111.90007781982422,0.08098538516807952,0.08341983724378732
130,130,130,130,2019-08-12,120.15879821777344,112.79186248779295,111.13428497314452,0.06531442577054514,0.08120368297514746
131,131,131,131,2019-08-13,120.87611389160156,109.11807250976562,111.5801773071289,0.10775521516643027,0.08331172085239857
132,132,132,132,2019-08-14,118.05536651611328,117.4543685913086,112.00669860839844,0.005116863101924274,0.05400273361205299
133,133,133,133,2019-08-15,119.88739013671876,117.18293762207033,112.23933410644533,0.023078893305872095,0.06814060410426337
134,134,134,134,2019-08-16,121.52558135986328,120.30420684814452,111.36692810058594,0.010152384058027764,0.09121786362017725
135,135,135,135,2019-08-19,122.8632583618164,121.2347640991211,112.15208435058594,0.013432568412174772,0.09550579530691095
136,136,136,136,2019-08-20,122.18473052978516,120.15879821777344,112.79186248779295,0.016860457511733484,0.08327611438288596
137,137,137,137,2019-08-21,123.72594451904295,120.87611389160156,109.11807250976562,0.023576458041967285,0.13387215951757203
138,138,138,138,2019-08-22,122.75662231445312,118.05536651611328,117.4543685913086,0.03982246582325577,0.04514309503117864
139,139,139,139,2019-08-23,119.29608917236328,119.88739013671876,117.18293762207033,-0.004932136429704248,0.0180329286257368
140,140,140,140,2019-08-26,122.33010864257812,121.52558135986328,120.30420684814452,0.006620229861994842,0.016839825036133904
141,141,141,141,2019-08-27,121.39954376220705,122.8632583618164,121.2347640991211,-0.011913363027528656,0.001359178320759824
142,142,142,142,2019-08-28,121.9133071899414,122.18473052978516,120.15879821777344,-0.002221417837293349,0.014601585553378538
143,143,143,143,2019-08-29,122.7953872680664,123.72594451904295,120.87611389160156,-0.007521116566083896,0.015878020186734343
144,144,144,144,2019-08-30,122.54336547851562,122.75662231445312,118.05536651611328,-0.0017372328426503714,0.03801605208510184
145,145,145,145,2019-09-03,123.14435577392578,119.29608917236328,119.88739013671876,0.03225811196545081,0.027166874126568263
146,146,146,146,2019-09-04,123.677490234375,122.33010864257812,121.52558135986328,0.011014308797302252,0.017707455915306092
147,147,147,147,2019-09-05,124.14276885986328,121.39954376220705,122.8632583618164,0.02259666727438092,0.010414101946400356
148,148,148,148,2019-09-06,124.49172973632812,121.9133071899414,122.18473052978516,0.021149639902471984,0.018881239877847067
149,149,149,149,2019-09-09,122.77601623535156,122.7953872680664,123.72594451904295,-0.0001577504916577821,-0.007677680597905523
150,150,150,150,2019-09-10,119.25732421875,122.54336547851562,122.75662231445312,-0.026815333877391656,-0.028505982241343597
151,151,151,151,2019-09-11,116.998779296875,123.14435577392578,119.29608917236328,-0.04990546613710112,-0.019257210285988924
152,152,152,152,2019-09-12,117.9583969116211,123.677490234375,122.33010864257812,-0.04624199045368671,-0.035737005218643425
153,153,153,153,2019-09-13,117.30896759033205,124.14276885986328,121.39954376220705,-0.05504792048939611,-0.03369515275846069
154,154,154,154,2019-09-16,115.97127532958984,124.49172973632812,121.9133071899414,-0.06844193124141251,-0.04873981353892609
155,155,155,155,2019-09-17,118.66602325439452,122.77601623535156,122.7953872680664,-0.03347553624055144,-0.03362800594990878
156,156,156,156,2019-09-18,119.46088409423828,119.25732421875,122.54336547851562,0.001706896216411069,-0.02515420865291773
157,157,157,157,2019-09-19,120.45929718017578,116.998779296875,123.14435577392578,0.02957738451714942,-0.02180415478139619
158,158,158,158,2019-09-20,121.76790618896484,117.9583969116211,123.677490234375,0.032295363255894216,-0.015440029077170014
159,159,159,159,2019-09-23,121.24446105957033,117.30896759033205,124.14276885986328,0.033548104207871576,-0.023346569654529525
160,160,160,160,2019-09-24,121.2153778076172,115.97127532958984,124.49172973632812,0.045218977398701954,-0.026317827984639552
161,161,161,161,2019-09-25,120.95364379882812,118.66602325439452,122.77601623535156,0.019277805741660714,-0.014843065383634002
162,162,162,162,2019-09-26,122.19441986083984,119.46088409423828,119.25732421875,0.022882266336194057,0.02462822020643718
163,163,163,163,2019-09-27,120.10064697265624,120.45929718017578,116.998779296875,-0.002977355969320472,0.026511966145480015
164,164,164,164,2019-09-30,120.76949310302734,121.76790618896484,117.9583969116211,-0.008199312258750036,0.0238312512292993
165,165,165,165,2019-10-01,121.2832489013672,121.24446105957033,117.30896759033205,0.00031991434048128653,0.03387875106798477
166,166,166,166,2019-10-02,118.54000854492188,121.2153778076172,115.97127532958984,-0.02207120343213753,0.02214973671740439
167,167,167,167,2019-10-03,120.468994140625,120.95364379882812,118.66602325439452,-0.004006904157506819,0.015193657264179983
168,168,168,168,2019-10-04,123.15406799316406,122.19441986083984,119.46088409423828,0.007853452992510723,0.0309154241317382
169,169,169,169,2019-10-07,122.20411682128906,120.10064697265624,120.45929718017578,0.017514225790238536,0.014484723736213345
170,170,170,170,2019-10-08,121.53526306152344,120.76949310302734,121.76790618896484,0.006340756583641749,-0.001910545518294282
171,171,171,171,2019-10-09,122.55303192138672,121.2832489013672,121.24446105957033,0.01046956633765772,0.010792830042549051
172,172,172,172,2019-10-10,123.5030288696289,118.54000854492188,121.2153778076172,0.04186789241563327,0.018872614212715355
173,173,173,173,2019-10-11,124.53050994873048,120.468994140625,120.95364379882812,0.03371420038059281,0.02957220665341387
174,174,174,174,2019-10-14,122.70816040039062,123.15406799316406,122.19441986083984,-0.0036207297090518065,0.004204288052890304
175,175,175,175,2019-10-15,124.76315307617188,122.20411682128906,120.10064697265624,0.020940671406554534,0.038821656844006514
176,176,176,176,2019-10-16,124.00707244873048,121.53526306152344,120.76949310302734,0.02033820740533354,0.02680792361148021
177,177,177,177,2019-10-17,124.53050994873048,122.55303192138672,121.2832489013672,0.016135692412834413,0.026774192452612366
178,178,178,178,2019-10-18,124.19125366210938,123.5030288696289,118.54000854492188,0.005572533716618144,0.047673736374381104
179,179,179,179,2019-10-21,122.72956085205078,124.53050994873048,120.468994140625,-0.014461910558474012,0.018764718071664133
180,180,180,180,2019-10-22,119.1966552734375,122.70816040039062,123.15406799316406,-0.028616720481305036,-0.032133836780334546
181,181,181,181,2019-10-23,118.21636199951172,124.76315307617188,122.20411682128906,-0.0524737545921361,-0.03263191883796379
182,182,182,182,2019-10-24,119.33253479003906,124.00707244873048,121.53526306152344,-0.037695734335024045,-0.018124190592892497
183,183,183,183,2019-10-25,120.7010269165039,124.53050994873048,122.55303192138672,-0.03075136393324962,-0.015111866070117386
184,184,184,184,2019-10-28,121.44839477539062,124.19125366210938,123.5030288696289,-0.022085765348510922,-0.016636305303954768
185,185,185,185,2019-10-29,122.44810485839844,122.72956085205078,124.53050994873048,-0.002293302377180617,-0.016722047401792395
186,186,186,186,2019-10-30,123.84571075439452,119.1966552734375,122.70816040039062,0.039003237719146266,0.009270372486166467
187,187,187,187,2019-10-31,124.15628814697266,118.21636199951172,124.76315307617188,0.05024622689273306,-0.004864135878553055
188,188,188,188,2019-11-01,121.6522216796875,119.33253479003906,124.00707244873048,0.01943884703136356,-0.01898964891713395
189,189,189,189,2019-11-04,121.08926391601562,120.7010269165039,124.53050994873048,0.003216517783069861,-0.027633758459124858
190,190,190,190,2019-11-05,116.71196746826172,121.44839477539062,124.19125366210938,-0.03899950522926676,-0.060223936656576105
191,191,191,191,2019-11-06,117.89608001708984,122.44810485839844,122.72956085205078,-0.037175135103745816,-0.03938318365522098
192,192,192,192,2019-11-07,117.46900939941406,123.84571075439452,119.1966552734375,-0.0514890771439509,-0.014494080140589616
193,193,193,193,2019-11-08,114.3922882080078,124.15628814697266,118.21636199951172,-0.0786428145097775,-0.03234809231838576
194,194,194,194,2019-11-11,113.58670806884766,121.6522216796875,119.33253479003906,-0.06629976419235883,-0.048149708135346025
195,195,195,195,2019-11-12,113.751708984375,121.08926391601562,120.7010269165039,-0.06059624688717047,-0.05757463800980056
196,196,196,196,2019-11-13,113.02377319335938,116.71196746826172,121.44839477539062,-0.031600823419460355,-0.06936791217053084
197,197,197,197,2019-11-14,112.82965850830078,117.89608001708984,122.44810485839844,-0.04297362141349104,-0.07855120633529311
198,198,198,198,2019-11-15,114.45053100585938,117.46900939941406,123.84571075439452,-0.025695955120310643,-0.07586197124878435
199,199,199,199,2019-11-18,115.3046417236328,114.3922882080078,124.15628814697266,0.007975655788666547,-0.07129438673989297
200,200,200,200,2019-11-19,116.78961944580078,113.58670806884766,121.6522216796875,0.028197941743427934,-0.03997133933722996
201,201,201,201,2019-11-20,116.0422592163086,113.751708984375,121.08926391601562,0.020136402805589704,-0.04168003451740776
202,202,202,202,2019-11-21,116.68284606933594,113.02377319335938,116.71196746826172,0.03237436490212264,-0.00024951510592685633
203,203,203,203,2019-11-22,116.284912109375,112.82965850830078,117.89608001708984,0.030623628988649454,-0.013666000663307032
204,204,204,204,2019-11-25,117.06137084960938,114.45053100585938,117.46900939941406,0.02281195046282769,-0.00347017951278239
205,205,205,205,2019-11-26,118.30372619628906,115.3046417236328,114.3922882080078,0.026010093156913827,0.03419319649563102
206,206,206,206,2019-11-27,118.05137634277344,116.78961944580078,113.58670806884766,0.010803673331243324,0.039306256425880814
207,207,207,207,2019-11-29,116.9740219116211,116.0422592163086,113.751708984375,0.008029511848572701,0.028327600139077536
208,208,208,208,2019-12-02,116.38197326660156,116.68284606933594,113.02377319335938,-0.0025785521425796265,0.029712333771559907
209,209,209,209,2019-12-03,116.98371887207033,116.284912109375,112.82965850830078,0.006009436220221209,0.036817095954109647
210,210,210,210,2019-12-04,116.21697235107422,117.06137084960938,114.45053100585938,-0.007213297541338148,0.015434103535302945
211,211,211,211,2019-12-05,116.57608032226562,118.30372619628906,115.3046417236328,-0.014603478094653899,0.011026777236603058
212,212,212,212,2019-12-06,118.13873291015624,118.05137634277344,116.78961944580078,0.0007399877078022588,0.011551655624509882
213,213,213,213,2019-12-09,117.66313934326172,116.9740219116211,116.0422592163086,0.005891200630523619,0.013968015944361367
214,214,214,214,2019-12-10,119.1675262451172,116.38197326660156,116.68284606933594,0.023934574232855166,0.021294305542605585
215,215,215,215,2019-12-11,119.92459106445312,116.98371887207033,116.284912109375,0.025139158001968198,0.0312996663888323
216,216,216,216,2019-12-12,120.67192840576172,116.21697235107422,117.06137084960938,0.038333093390436446,0.030843287840793154
217,217,217,217,2019-12-13,120.78840637207033,116.57608032226562,118.30372619628906,0.036133708031356404,0.02100255212298796
218,218,218,218,2019-12-16,122.73927307128906,118.13873291015624,118.05137634277344,0.03894184445529403,0.0397106486493124
219,219,219,219,2019-12-17,123.36041259765624,117.66313934326172,116.9740219116211,0.048420204374912235,0.054596658143979404
220,220,220,220,2019-12-18,123.25365447998048,119.1675262451172,116.38197326660156,0.03428894065031174,0.05904420607852767
221,221,221,221,2019-12-19,124.95217895507812,119.92459106445312,116.98371887207033,0.041922910438968675,0.06811597511036438
222,222,222,222,2019-12-20,128.77626037597656,120.67192840576172,116.21697235107422,0.06716004357669547,0.1080675891896632
223,223,223,223,2019-12-23,128.47535705566406,120.78840637207033,116.57608032226562,0.06363980546208436,0.10207305564317992
224,224,224,224,2019-12-24,129.0092010498047,122.73927307128906,118.13873291015624,0.05108330709172404,0.0920144297460459
225,225,225,225,2019-12-26,129.11595153808594,123.36041259765624,117.66313934326172,0.046656288020060055,0.09733559939627856
226,226,226,226,2019-12-27,129.32945251464844,123.25365447998048,119.1675262451172,0.049295074132303496,0.08527429065389036
227,227,227,227,2019-12-30,128.3201141357422,124.95217895507812,119.92459106445312,0.026953793113722924,0.0700066850073886
228,228,228,228,2019-12-31,128.4559326171875,128.77626037597656,120.67192840576172,-0.002487475236925163,0.06450550939446265
229,229,229,229,2020-01-02,130.1933135986328,128.47535705566406,120.78840637207033,0.01337187599505496,0.07786266504412764
230,230,230,230,2020-01-03,130.21270751953125,129.0092010498047,122.73927307128906,0.009328842128569992,0.06088869732755775
231,231,231,231,2020-01-06,129.2130126953125,129.11595153808594,123.36041259765624,0.0007517363739362182,0.04744309762277377
232,232,232,232,2020-01-07,129.64976501464844,129.32945251464844,123.25365447998048,0.002476717358435687,0.05189388145652796
233,233,233,233,2020-01-08,129.36830139160156,128.3201141357422,124.95217895507812,0.008168534316845832,0.03534250041458731
234,234,234,234,2020-01-09,131.08624267578125,128.4559326171875,128.77626037597656,0.02047636107576567,0.01793795139772225
235,235,235,235,2020-01-10,131.5812225341797,130.1933135986328,128.47535705566406,0.010660370315372703,0.024174795460346177
236,236,236,236,2020-01-13,132.49354553222656,130.21270751953125,129.0092010498047,0.017516247501060622,0.02700849593725274
237,237,237,237,2020-01-14,133.23118591308594,129.2130126953125,129.11595153808594,0.03109727986335553,0.0318723931936955
238,238,238,238,2020-01-15,134.4638214111328,129.64976501464844,129.32945251464844,0.03713123888763281,0.03969991982996168
239,239,239,239,2020-01-16,135.338623046875,129.36830139160156,128.3201141357422,0.04614980324431328,0.054695313812676005
240,240,240,240,2020-01-17,136.2328338623047,131.08624267578125,128.4559326171875,0.03926110842350283,0.06054139413158288
241,241,241,241,2020-01-21,137.9532470703125,131.5812225341797,130.1933135986328,0.04842654911856892,0.05960316438064117
242,242,242,242,2020-01-22,137.5353240966797,132.49354553222656,130.21270751953125,0.03805301265205263,0.05623580614088741
243,243,243,243,2020-01-23,134.4638214111328,133.23118591308594,129.2130126953125,0.00925185413309304,0.04063684149368019
244,244,244,244,2020-01-24,132.49073791503906,134.4638214111328,129.64976501464844,-0.014673712790453153,0.021912672962188795
