,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ETN,ETN_6m,ETN_12m,ETN_6m_ret,ETN_12m_ret
39,39,39,39,2019-04-02,74.20691680908203,70.90243530273438,72.35712432861328,0.04660603676359498,0.025564759484744348
40,40,40,40,2019-04-03,74.4134292602539,71.40528106689453,73.72203063964844,0.04212781111443631,0.009378453287389954
41,41,41,41,2019-04-04,74.6917953491211,71.2706069946289,73.82975769042969,0.04800279524418838,0.01167601906951865
42,42,42,42,2019-04-05,74.75466918945312,71.7105941772461,72.94078826904297,0.04244944623779068,0.024867854645601595
43,43,43,43,2019-04-08,75.14078521728516,72.33916473388672,73.64120483398438,0.03872895814742572,0.02036333309159466
44,44,44,44,2019-04-09,73.94650268554688,73.84773254394531,70.95631408691406,0.0013374837411939122,0.04214126166376331
45,45,45,45,2019-04-10,74.00936889648438,74.20691680908203,70.90243530273438,-0.0026621226307771417,0.043819843147618665
46,46,46,46,2019-04-11,74.51220703125,74.4134292602539,71.40528106689453,0.0013274186121785547,0.04351115096717861
47,47,47,47,2019-04-12,75.32036590576172,74.6917953491211,71.2706069946289,0.008415523468174646,0.056822287362278345
48,48,48,48,2019-04-15,75.07791900634766,74.75466918945312,71.7105941772461,0.004324142162616118,0.04695714584066324
49,49,49,49,2019-04-16,75.56281280517578,75.14078521728516,72.33916473388672,0.0056164915853653685,0.044562970600336094
50,50,50,50,2019-04-17,75.8142318725586,73.94650268554688,73.84773254394531,0.025257843429784987,0.026629109125903883
51,51,51,51,2019-04-18,76.51465606689453,74.00936889648438,74.20691680908203,0.03385094627565688,0.03109870827472605
52,52,52,52,2019-04-22,76.27218627929688,74.51220703125,74.4134292602539,0.02362001231970967,0.024978784575861113
53,53,53,53,2019-04-23,76.85586547851562,75.32036590576172,74.6917953491211,0.020386246857524215,0.028973331264556368
54,54,54,54,2019-04-24,76.63138580322266,75.07791900634766,74.75466918945312,0.02069139392027708,0.025105008611747248
55,55,55,55,2019-04-25,75.24853515625,75.56281280517578,75.14078521728516,-0.004159157623421006,0.0014339740881501584
56,56,56,56,2019-04-26,75.22158813476562,75.8142318725586,73.94650268554688,-0.00781705127329102,0.017243350299350535
57,57,57,57,2019-04-29,75.41915130615234,76.51465606689453,74.00936889648438,-0.014317580670877184,0.019048701950692415
58,58,58,58,2019-04-30,74.3685531616211,76.27218627929688,74.51220703125,-0.024958418140853755,-0.0019279239651116553
59,59,59,59,2019-05-01,73.5514144897461,76.85586547851562,75.32036590576172,-0.0429954300585329,-0.0234856986519274
60,60,60,60,2019-05-02,73.75068664550781,76.63138580322266,75.07791900634766,-0.03759163595334192,-0.01767806538068306
61,61,61,61,2019-05-03,75.00067901611328,75.24853515625,75.56281280517578,-0.003293833423096637,-0.007439291474125698
62,62,62,62,2019-05-06,74.31227111816406,75.22158813476562,75.8142318725586,-0.012088511279135017,-0.019811066039939318
63,63,63,63,2019-05-07,73.39741516113281,75.41915130615234,76.51465606689453,-0.026806667935211914,-0.04074044197540938
64,64,64,64,2019-05-08,73.33401489257812,74.3685531616211,76.27218627929688,-0.013910964044098861,-0.038522186527597646
65,65,65,65,2019-05-09,73.33401489257812,73.5514144897461,76.85586547851562,-0.0029557500515272617,-0.04582409636544915
66,66,66,66,2019-05-10,73.81407928466797,73.75068664550781,76.63138580322266,0.0008595532061261846,-0.03676439475842297
67,67,67,67,2019-05-13,71.105712890625,75.00067901611328,75.24853515625,-0.05193241150058758,-0.055055188210941575
68,68,68,68,2019-05-14,71.69450378417969,74.31227111816406,75.22158813476562,-0.03522658229381603,-0.04688925663556687
69,69,69,69,2019-05-15,72.04776763916016,73.39741516113281,75.41915130615234,-0.018388215974768474,-0.044701957110423796
70,70,70,70,2019-05-16,72.4734878540039,73.33401489257812,74.3685531616211,-0.011734350557987883,-0.025482078473393788
71,71,71,71,2019-05-17,71.33216857910156,73.33401489257812,73.5514144897461,-0.027297650570597076,-0.030172715590043753
72,72,72,72,2019-05-20,71.03325653076172,73.81407928466797,73.75068664550781,-0.037673337943861074,-0.03684616697614995
73,73,73,73,2019-05-21,72.39197540283203,71.105712890625,75.00067901611328,0.018089439792067896,-0.034782399939616404
74,74,74,74,2019-05-22,71.49522399902344,71.69450378417969,74.31227111816406,-0.002779568511362296,-0.037908236106271476
75,75,75,75,2019-05-23,69.77420806884766,72.04776763916016,73.39741516113281,-0.03155628057345594,-0.04936423284567937
76,76,76,76,2019-05-24,70.10028076171875,72.4734878540039,73.33401489257812,-0.03274586559247605,-0.04409596468427712
77,77,77,77,2019-05-28,69.01332092285156,71.33216857910156,73.33401489257812,-0.03250774093147868,-0.058918006549288804
78,78,78,78,2019-05-29,68.4698257446289,71.03325653076172,73.81407928466797,-0.03608775538852971,-0.07240154712800329
79,79,79,79,2019-05-30,68.7053451538086,72.39197540283203,71.105712890625,-0.050925951785523615,-0.03375773393213366
80,80,80,80,2019-05-31,67.47344970703125,71.49522399902344,71.69450378417969,-0.056252348996726265,-0.05887556025012708
81,81,81,81,2019-06-03,68.27962493896484,69.77420806884766,72.04776763916016,-0.021420280806456082,-0.05230061698882138
82,82,82,82,2019-06-04,70.44448852539062,70.10028076171875,72.4734878540039,0.004910219473184263,-0.027996435506190243
83,83,83,83,2019-06-05,70.85210418701172,69.01332092285156,71.33216857910156,0.02664388902854986,-0.006729984544876055
84,84,84,84,2019-06-06,70.92456817626953,68.4698257446289,71.03325653076172,0.03585144850223587,-0.0015301051901670526
85,85,85,85,2019-06-07,71.63108825683594,68.7053451538086,72.39197540283203,0.042583922640626826,-0.010510655936131985
86,86,86,86,2019-06-10,71.84849548339844,67.47344970703125,71.49522399902344,0.0648409973902857,0.00494118997906523
87,87,87,87,2019-06-11,71.74884033203125,68.27962493896484,69.77420806884766,0.050808940385474344,0.028300317808482855
88,88,88,88,2019-06-12,71.25970458984375,70.44448852539062,70.10028076171875,0.011572460550399066,0.016539503344730644
89,89,89,89,2019-06-13,71.82130432128906,70.85210418701172,69.01332092285156,0.013679200433048155,0.04068755655993539
90,90,90,90,2019-06-14,70.98797607421875,70.92456817626953,68.4698257446289,0.0008940188087100953,0.036777519180226426
91,91,91,91,2019-06-17,70.32672882080078,71.63108825683594,68.7053451538086,-0.018209404153659237,0.023599090629156105
92,92,92,92,2019-06-18,71.98435974121094,71.84849548339844,67.47344970703125,0.0018909826419941655,0.06685459323283438
93,93,93,93,2019-06-19,72.41915130615234,71.74884033203125,68.27962493896484,0.009342464226865577,0.06062608532029601
94,94,94,94,2019-06-20,74.85576629638672,71.25970458984375,70.44448852539062,0.05046416803495268,0.06262062317914507
95,95,95,95,2019-06-21,75.38113403320312,71.82130432128906,70.85210418701172,0.049565094167453916,0.06392230545810174
96,96,96,96,2019-06-24,74.52063751220703,70.98797607421875,70.92456817626953,0.04976422252544355,0.05070273148509208
97,97,97,97,2019-06-25,74.34852600097656,70.32672882080078,71.63108825683594,0.057187320491241644,0.037936569306292744
98,98,98,98,2019-06-26,74.8467025756836,71.98435974121094,71.84849548339844,0.03976339922676253,0.04172957376648112
99,99,99,99,2019-06-27,74.92821502685547,72.41915130615234,71.74884033203125,0.034646411556192414,0.044312558643611055
100,100,100,100,2019-06-28,75.43547821044922,74.85576629638672,71.25970458984375,0.007744385539614429,0.058599367547765846
101,101,101,101,2019-07-01,75.34489440917969,75.38113403320312,71.82130432128906,-0.000480751908129573,0.04906051374572673
102,102,102,102,2019-07-02,74.04052734375,74.52063751220703,70.98797607421875,-0.00644264709059128,0.043000962111383156
103,103,103,103,2019-07-03,74.56590270996094,74.34852600097656,70.32672882080078,0.002923752771931465,0.06027827484997883
104,104,104,104,2019-07-05,74.10395812988281,74.8467025756836,71.98435974121094,-0.009923542657737427,0.029445262780581682
105,105,105,105,2019-07-08,73.60575103759766,74.92821502685547,72.41915130615234,-0.01764974634433536,0.016385164836148824
106,106,106,106,2019-07-09,72.69087219238281,75.43547821044922,74.85576629638672,-0.03638349067542901,-0.02892087291488199
107,107,107,107,2019-07-10,71.5948715209961,75.34489440917969,75.38113403320312,-0.0497714266851067,-0.05022825088488714
108,108,108,108,2019-07-11,71.69450378417969,74.04052734375,74.52063751220703,-0.031685667886701574,-0.037924175401269244
109,109,109,109,2019-07-12,73.56046295166016,74.56590270996094,74.34852600097656,-0.013483907815233453,-0.010599578656153241
110,110,110,110,2019-07-15,73.08943939208984,74.10395812988281,74.8467025756836,-0.01369047974488502,-0.0234781643428692
111,111,111,111,2019-07-16,73.506103515625,73.60575103759766,74.92821502685547,-0.001353800763771229,-0.018979652868025276
112,112,112,112,2019-07-17,71.87567138671875,72.69087219238281,75.43547821044922,-0.011214624079713409,-0.04719008758450971
113,113,113,113,2019-07-18,71.61298370361328,71.5948715209961,75.34489440917969,0.0002529815646346023,-0.04953103637386913
114,114,114,114,2019-07-19,72.3376235961914,71.69450378417969,74.04052734375,0.00897028053848703,-0.02299961667820749
115,115,115,115,2019-07-22,72.06587982177734,73.56046295166016,74.56590270996094,-0.020317750458761608,-0.03352769559979629
116,116,116,116,2019-07-23,74.10395812988281,73.08943939208984,74.10395812988281,0.013880510594021178,0.0
117,117,117,117,2019-07-24,74.93730163574219,73.506103515625,73.60575103759766,0.019470466419335697,0.01809030652325494
118,118,118,118,2019-07-25,74.25792694091797,71.87567138671875,72.69087219238281,0.03314411550163854,0.021557792626119676
119,119,119,119,2019-07-26,73.88655853271484,71.61298370361328,71.5948715209961,0.031748081304799,0.032009094548716144
120,120,120,120,2019-07-29,73.43365478515625,72.3376235961914,71.69450378417969,0.015151606238590132,0.024257800935646223
121,121,121,121,2019-07-30,75.2905502319336,72.06587982177734,73.56046295166016,0.044746146416737353,0.023519254921089194
122,122,122,122,2019-07-31,74.44815063476562,74.10395812988281,73.08943939208984,0.004644724972443948,0.018589706720651522
123,123,123,123,2019-08-01,73.06847381591797,74.93730163574219,73.506103515625,-0.024938552350180387,-0.005953651176925812
124,124,124,124,2019-08-02,72.45629119873047,74.25792694091797,71.87567138671875,-0.02426186424004184,0.008078113230939543
125,125,125,125,2019-08-05,70.199462890625,73.88655853271484,71.61298370361328,-0.049902116370155514,-0.019738331513157736
126,126,126,126,2019-08-06,72.0816650390625,73.43365478515625,72.3376235961914,-0.01841103714705805,-0.0035383876937641334
127,127,127,127,2019-08-07,71.35069274902344,75.2905502319336,72.06587982177734,-0.05232871151523488,-0.009924073285757395
128,128,128,128,2019-08-08,72.87657928466797,74.44815063476562,74.10395812988281,-0.021109608992271878,-0.01656293234787276
129,129,129,129,2019-08-09,72.20958709716797,73.06847381591797,74.93730163574219,-0.011754545755448542,-0.03639995675095409
130,130,130,130,2019-08-12,71.22279357910156,72.45629119873047,74.25792694091797,-0.017024023714458658,-0.04087285340232105
131,131,131,131,2019-08-13,72.55677795410156,70.199462890625,73.88655853271484,0.033580243586042835,-0.017997598007281512
132,132,132,132,2019-08-14,68.70100402832031,72.0816650390625,73.43365478515625,-0.04690042896359481,-0.06444798057079115
133,133,133,133,2019-08-15,69.35884094238281,71.35069274902344,75.2905502319336,-0.02791636254530816,-0.07878424677835494
134,134,134,134,2019-08-16,70.64717102050781,72.87657928466797,74.44815063476562,-0.030591560224742742,-0.051055393342206656
135,135,135,135,2019-08-19,72.3100814819336,72.20958709716797,73.06847381591797,0.0013917041878441783,-0.01037920041815843
136,136,136,136,2019-08-20,71.4146728515625,71.22279357910156,72.45629119873047,0.0026940711367609005,-0.014375816508618411
137,137,137,137,2019-08-21,71.86237335205078,72.55677795410156,70.199462890625,-0.009570499429978119,0.023688364453965827
138,138,138,138,2019-08-22,71.60655212402344,68.70100402832031,72.0816650390625,0.04229265840868046,-0.006591314376292345
139,139,139,139,2019-08-23,69.98016357421875,69.35884094238281,71.35069274902344,0.00895808844833601,-0.01920835134180876
140,140,140,140,2019-08-26,70.199462890625,70.64717102050781,72.87657928466797,-0.006337240733289229,-0.03673493487648083
141,141,141,141,2019-08-27,70.22686004638672,72.3100814819336,72.20958709716797,-0.028809557296203048,-0.027457947489897938
142,142,142,142,2019-08-28,71.14970397949219,71.4146728515625,71.22279357910156,-0.0037102861567546164,-0.0010262107948377786
143,143,143,143,2019-08-29,72.7669448852539,71.86237335205078,72.55677795410156,0.01258755439055248,0.002896585778454641
144,144,144,144,2019-08-30,73.75374603271484,71.60655212402344,68.70100402832031,0.02998599771948851,0.07354684368676279
145,145,145,145,2019-09-03,71.71619415283203,69.98016357421875,69.35884094238281,0.024807466715508708,0.03398778264486135
146,146,146,146,2019-09-04,72.33750915527344,70.199462890625,70.64717102050781,0.0304567325248577,0.02392648014560894
147,147,147,147,2019-09-05,74.87760162353516,70.22686004638672,72.3100814819336,0.0662245410670006,0.03550708406051295
148,148,148,148,2019-09-06,76.0654067993164,71.14970397949219,71.4146728515625,0.06908957514765057,0.06512294689664966
149,149,149,149,2019-09-09,77.52730560302734,72.7669448852539,71.86237335205078,0.06541927416741267,0.07883029722973789
150,150,150,150,2019-09-10,79.34556579589844,73.75374603271484,71.60655212402344,0.07581743387926676,0.10807689299815659
151,151,151,151,2019-09-11,80.4328842163086,71.71619415283203,69.98016357421875,0.12154423650676027,0.1493669078238724
152,152,152,152,2019-09-12,79.76587677001953,72.33750915527344,70.199462890625,0.10269039812804448,0.1362747446415591
153,153,153,153,2019-09-13,79.92119598388672,74.87760162353516,70.22686004638672,0.06735785136000239,0.13804313522057843
154,154,154,154,2019-09-16,78.9983901977539,76.0654067993164,71.14970397949219,0.038558702593619154,0.11031228212170752
155,155,155,155,2019-09-17,78.66943359375,77.52730560302734,72.7669448852539,0.01473194485270568,0.08111497215945684
156,156,156,156,2019-09-18,77.64608764648438,79.34556579589844,73.75374603271484,-0.021418690916965022,0.05277483277992423
157,157,157,157,2019-09-19,77.21664428710938,80.4328842163086,71.71619415283203,-0.03998662935609476,0.07669746281510026
158,158,158,158,2019-09-20,76.35777282714844,79.76587677001953,72.33750915527344,-0.04272633964392214,0.055576473655533976
159,159,159,159,2019-09-23,76.6684341430664,79.92119598388672,74.87760162353516,-0.04069961417339296,0.023916798624708635
160,160,160,160,2019-09-24,75.21565246582031,78.9983901977539,76.0654067993164,-0.04788373183889438,-0.011171363820323799
161,161,161,161,2019-09-25,75.53544616699219,78.66943359375,77.52730560302734,-0.03983742202774421,-0.025692359879425197
162,162,162,162,2019-09-26,75.3709945678711,77.64608764648438,79.34556579589844,-0.029300807646247096,-0.05009191362061971
163,163,163,163,2019-09-27,75.84611511230469,77.21664428710938,80.4328842163086,-0.01774914187812593,-0.05702604287655133
164,164,164,164,2019-09-30,75.97402954101562,76.35777282714844,79.76587677001953,-0.005025595586732101,-0.04753720992670252
165,165,165,165,2019-10-01,73.82682800292969,76.6684341430664,79.92119598388672,-0.037063573449722,-0.07625471448382415
166,166,166,166,2019-10-02,71.0491943359375,75.21565246582031,78.9983901977539,-0.055393498471294156,-0.10062478288377097
167,167,167,167,2019-10-03,71.69791412353516,75.53544616699219,78.66943359375,-0.05080438705522561,-0.08861789327498992
168,168,168,168,2019-10-04,72.47456359863281,75.3709945678711,77.64608764648438,-0.03842898698424446,-0.0666037942748261
169,169,169,169,2019-10-07,71.54258728027344,75.84611511230469,77.21664428710938,-0.05674025394259219,-0.07348230500329023
170,170,170,170,2019-10-08,69.66950225830078,75.97402954101562,76.35777282714844,-0.082982662902081,-0.08759122118435714
171,171,171,171,2019-10-09,70.71112060546875,73.82682800292969,76.6684341430664,-0.042202915684489306,-0.07770229826894692
172,172,172,172,2019-10-10,71.81670379638672,71.0491943359375,75.21565246582031,0.010802507581159304,-0.045189379577318056
173,173,173,173,2019-10-11,74.33851623535156,71.69791412353516,75.53544616699219,0.03682955277146083,-0.015845937137836996
174,174,174,174,2019-10-14,73.88165283203125,72.47456359863281,75.3709945678711,0.019414939028690847,-0.019760144394787016
175,175,175,175,2019-10-15,75.03292083740234,71.54258728027344,75.84611511230469,0.04878679524763707,-0.010721633846351275
176,176,176,176,2019-10-16,74.07353973388672,69.66950225830078,75.97402954101562,0.06321327600788496,-0.0250149928680945
177,177,177,177,2019-10-17,74.38418579101562,70.71112060546875,73.82682800292969,0.0519446609542602,0.007549529123258791
178,178,178,178,2019-10-18,75.4349365234375,71.81670379638672,71.0491943359375,0.05038149254676361,0.06172824658310927
179,179,179,179,2019-10-21,76.2938232421875,74.33851623535156,71.69791412353516,0.026302744604769224,0.06410101569668569
180,180,180,180,2019-10-22,77.4085464477539,73.88165283203125,72.47456359863281,0.04773706976671188,0.06807882109433172
181,181,181,181,2019-10-23,77.35371398925781,75.03292083740234,71.54258728027344,0.030930331992335303,0.08122611901382393
182,182,182,182,2019-10-24,76.97909545898438,74.07353973388672,69.66950225830078,0.039225285244042896,0.1049181200345477
183,183,183,183,2019-10-25,78.23087310791016,74.38418579101562,70.71112060546875,0.05171377862092763,0.10634469427231563
184,184,184,184,2019-10-28,79.6927719116211,75.4349365234375,71.81670379638672,0.0564438121699844,0.10966902821890079
185,185,185,185,2019-10-29,81.2826156616211,76.2938232421875,74.33851623535156,0.06538920462272735,0.09341186477659713
186,186,186,186,2019-10-30,80.63390350341797,77.4085464477539,73.88165283203125,0.04166667898667997,0.091392793915126
187,187,187,187,2019-10-31,80.23782348632812,77.35371398925781,75.03292083740234,0.037284693240079436,0.06936825317256279
188,188,188,188,2019-11-01,81.61946105957031,76.97909545898438,74.07353973388672,0.06028085382035164,0.10187067275025252
189,189,189,189,2019-11-04,83.96830749511719,78.23087310791016,74.38418579101562,0.07333977187360441,0.12884622722131311
190,190,190,190,2019-11-05,83.48932647705078,79.6927719116211,75.4349365234375,0.04763988595653368,0.10677267490124809
191,191,191,191,2019-11-06,84.0051498413086,81.2826156616211,76.2938232421875,0.033494667433210834,0.10107406171849864
192,192,192,192,2019-11-07,83.72881317138672,80.63390350341797,77.4085464477539,0.038382237911098516,0.08164817728361062
193,193,193,193,2019-11-08,84.94468688964844,80.23782348632812,77.35371398925781,0.058661404295473174,0.09813326999974148
194,194,194,194,2019-11-11,84.6314926147461,81.61946105957031,76.97909545898438,0.036903350206851204,0.09940876948650335
195,195,195,195,2019-11-12,85.06441497802734,83.96830749511719,78.23087310791016,0.01305382370573449,0.08735096003199572
196,196,196,196,2019-11-13,83.61827850341797,83.48932647705078,79.6927719116211,0.0015445330775620825,0.049258000413767045
197,197,197,197,2019-11-14,83.71959686279297,84.0051498413086,81.2826156616211,-0.0033992318215615436,0.02998157947225777
198,198,198,198,2019-11-15,84.54861450195312,83.72881317138672,80.63390350341797,0.009791149539983834,0.04854919368214916
199,199,199,199,2019-11-18,83.57222747802734,84.94468688964844,80.23782348632812,-0.016157095421448275,0.04155651096726687
200,200,200,200,2019-11-19,83.09325408935547,84.6314926147461,81.61946105957031,-0.01817572251021138,0.01805688264358296
201,201,201,201,2019-11-20,82.73401641845703,85.06441497802734,83.96830749511719,-0.027395692548667583,-0.014699487383760035
202,202,202,202,2019-11-21,83.04721069335938,83.61827850341797,83.48932647705078,-0.006829461456029029,-0.005295476707587676
203,203,203,203,2019-11-22,83.58142852783203,83.71959686279297,84.0051498413086,-0.00165037028531545,-0.005043992115685736
204,204,204,204,2019-11-25,84.88019561767578,84.54861450195312,83.72881317138672,0.00392178059541104,0.013751328875667435
205,205,205,205,2019-11-26,85.38681030273438,83.57222747802734,84.94468688964844,0.021712749312373214,0.005204838928422939
206,206,206,206,2019-11-27,85.66314697265625,83.09325408935547,84.6314926147461,0.030927816120153606,0.012189958206295426
207,207,207,207,2019-11-29,85.20258331298828,82.73401641845703,85.06441497802734,0.029837387345557964,0.0016242789067157926
208,208,208,208,2019-12-02,84.72361755371094,83.04721069335938,83.61827850341797,0.02018619103947361,0.013218868769796499
209,209,209,209,2019-12-03,84.18937683105469,83.58142852783203,83.71959686279297,0.007273724724867758,0.005611350100402923
210,210,210,210,2019-12-04,83.93145751953125,84.88019561767578,84.54861450195312,-0.011177378789487213,-0.007299433421320223
211,211,211,211,2019-12-05,84.61308288574219,85.38681030273438,83.57222747802734,-0.009061439515646197,0.012454561032114508
212,212,212,212,2019-12-06,85.73682403564453,85.66314697265625,83.09325408935547,0.0008600788739618892,0.03181449535537828
213,213,213,213,2019-12-09,85.44206237792969,85.20258331298828,82.73401641845703,0.0028107019251011334,0.03273195327271128
214,214,214,214,2019-12-10,85.36839294433594,84.72361755371094,83.04721069335938,0.007610338288686069,0.02795015307073001
215,215,215,215,2019-12-11,86.0223617553711,84.18937683105469,83.58142852783203,0.02177216405811766,0.029204253511008638
216,216,216,216,2019-12-12,86.99874877929688,83.93145751953125,84.88019561767578,0.03654519235593945,0.02495933410855522
217,217,217,217,2019-12-13,86.21580505371094,84.61308288574219,85.38681030273438,0.018941777244223523,0.009708697959759816
218,218,218,218,2019-12-16,86.65794372558594,85.73682403564453,85.66314697265625,0.010743571391896412,0.011612890584643543
219,219,219,219,2019-12-17,86.79608917236328,85.44206237792969,85.20258331298828,0.01584730935501555,0.018702553343028505
220,220,220,220,2019-12-18,86.98033142089844,85.36839294433594,84.72361755371094,0.01888214620150519,0.026636184010401243
221,221,221,221,2019-12-19,86.80531311035156,86.0223617553711,84.18937683105469,0.009101718890339283,0.031072047065348274
222,222,222,222,2019-12-20,86.95269775390625,86.99874877929688,83.93145751953125,-0.0005293297436661515,0.03599651815497129
223,223,223,223,2019-12-23,87.62508392333984,86.21580505371094,84.61308288574219,0.016345945720172228,0.03559734422707339
224,224,224,224,2019-12-24,87.0263900756836,86.65794372558594,85.73682403564453,0.004251731973520911,0.01504098215141414
225,225,225,225,2019-12-26,87.54219818115234,86.79608917236328,85.44206237792969,0.008596113210900702,0.02457964783122013
226,226,226,226,2019-12-27,87.49613952636719,86.98033142089844,85.36839294433594,0.005930169465240942,0.024924289993588644
227,227,227,227,2019-12-30,87.4408950805664,86.80531311035156,86.0223617553711,0.007321924746781949,0.016490285737902788
228,228,228,228,2019-12-31,87.24745178222656,86.95269775390625,86.99874877929688,0.003389820395849341,0.0028586963194219273
229,229,229,229,2020-01-02,88.30672454833984,87.62508392333984,86.21580505371094,0.0077790581701051575,0.02425215995287977
230,230,230,230,2020-01-03,87.65274047851562,87.0263900756836,86.65794372558594,0.007197246746502017,0.01147957948413647
231,231,231,231,2020-01-06,87.81852722167969,87.54219818115234,86.79608917236328,0.003156523896687302,0.011779770944356782
232,232,232,232,2020-01-07,87.35797882080078,87.49613952636719,86.98033142089844,-0.0015790491593605793,0.004341756276771358
233,233,233,233,2020-01-08,87.62508392333984,87.4408950805664,86.80531311035156,0.002106438212963413,0.009443786141824617
234,234,234,234,2020-01-09,87.68036651611328,87.24745178222656,86.95269775390625,0.004961918371751306,0.008368558779699775
235,235,235,235,2020-01-10,87.48695373535156,88.30672454833984,87.62508392333984,-0.009283220696737926,-0.0015763772404386867
236,236,236,236,2020-01-13,87.37639617919922,87.65274047851562,87.0263900756836,-0.0031527171632943496,0.004021838699861391
237,237,237,237,2020-01-14,86.67635345458984,87.81852722167969,87.54219818115234,-0.013006068345995603,-0.00989059841484441
238,238,238,238,2020-01-15,86.49213409423828,87.35797882080078,87.49613952636719,-0.009911455579102002,-0.011474854062862305
239,239,239,239,2020-01-16,87.33956146240234,87.62508392333984,87.4408950805664,-0.00325845577719841,-0.0011588812999991926
240,240,240,240,2020-01-17,88.1317138671875,87.68036651611328,87.24745178222656,0.005147644438635801,0.010135105001898514
241,241,241,241,2020-01-21,87.063232421875,87.48695373535156,88.30672454833984,-0.0048432514264734605,-0.014081511151329607
242,242,242,242,2020-01-22,89.49495697021484,87.37639617919922,87.65274047851562,0.02424637411997055,0.021017214996840394
243,243,243,243,2020-01-23,90.17658233642578,86.67635345458984,87.81852722167969,0.04038274272428555,0.026851453666419056
