,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SBAC,SBAC_6m,SBAC_12m,SBAC_6m_ret,SBAC_12m_ret
32,32,32,32,2019-03-22,189.2791442871093,181.90460205078125,175.0486297607422,0.040540712841719895,0.08129463535828574
33,33,33,33,2019-03-25,187.8004150390625,183.35455322265625,176.08567810058594,0.024247348856438977,0.06652861870903948
34,34,34,34,2019-03-26,187.24343872070312,183.9402618408203,176.1720733642578,0.017957878535267868,0.06284404301443325
35,35,35,35,2019-03-27,186.04318237304688,184.25714111328125,178.5150604248047,0.009693199671797714,0.04217079461154616
36,36,36,36,2019-03-28,187.1762237548828,184.94854736328125,179.67689514160156,0.01204484394908989,0.04173785732089308
37,37,37,37,2019-03-29,191.7180938720703,188.2709197998047,181.4437255859375,0.018309646948828417,0.056625646618276404
38,38,38,38,2019-04-01,190.03770446777344,189.2791442871093,181.90460205078125,0.004007626849334978,0.044710811740330314
39,39,39,39,2019-04-02,191.6988983154297,187.8004150390625,183.35455322265625,0.020758651015527763,0.0455093421249293
40,40,40,40,2019-04-03,192.1598052978516,187.24343872070312,183.9402618408203,0.026256549285456288,0.04468593974354773
41,41,41,41,2019-04-04,190.2489624023437,186.04318237304688,184.25714111328125,0.02260647219452272,0.03251880091517689
42,42,42,42,2019-04-05,193.014404296875,187.1762237548828,184.94854736328125,0.031190823411618718,0.04361135596134513
43,43,43,43,2019-04-08,193.4752960205078,191.7180938720703,188.2709197998047,0.009165551946338724,0.027643016915395835
44,44,44,44,2019-04-09,193.18722534179688,190.03770446777344,189.2791442871093,0.01657313680379424,0.02064718260116183
45,45,45,45,2019-04-10,194.4739227294922,191.6988983154297,187.8004150390625,0.014475953896700755,0.03553510618728706
46,46,46,46,2019-04-11,195.2325439453125,192.1598052978516,187.24343872070312,0.01599053788953464,0.042666943521188605
47,47,47,47,2019-04-12,196.11590576171875,190.2489624023437,186.04318237304688,0.030838241035803904,0.05414185706883057
48,48,48,48,2019-04-15,195.0308532714844,193.014404296875,187.1762237548828,0.01044714243973166,0.04196382082634398
49,49,49,49,2019-04-16,190.9691467285156,193.4752960205078,191.7180938720703,-0.012953329668127567,-0.003906502137740131
50,50,50,50,2019-04-17,189.4519805908203,193.18722534179688,190.03770446777344,-0.0193348434109345,-0.0030821456120695423
51,51,51,51,2019-04-18,190.2969512939453,194.4739227294922,191.6988983154297,-0.021478311214799373,-0.007313276361022969
52,52,52,52,2019-04-22,191.4396209716797,195.2325439453125,192.1598052978516,-0.01942771884740313,-0.003747840632205124
53,53,53,53,2019-04-23,192.02536010742188,196.11590576171875,190.2489624023437,-0.02085779650767794,0.009337226771946261
54,54,54,54,2019-04-24,192.8511657714844,195.0308532714844,193.014404296875,-0.011176116308971196,-0.0008457323482423673
55,55,55,55,2019-04-25,191.59323120117188,190.9691467285156,193.4752960205078,0.0032679858675992435,-0.009727675098822108
56,56,56,56,2019-04-26,193.072021484375,189.4519805908203,193.18722534179688,0.019107960139900904,-0.0005963326882408859
57,57,57,57,2019-04-29,191.8621520996093,190.2969512939453,194.4739227294922,0.008225044043119079,-0.01342992722739389
58,58,58,58,2019-04-30,195.6262359619141,191.4396209716797,195.2325439453125,0.02186911449669937,0.0020165286414126626
59,59,59,59,2019-05-01,195.70301818847656,192.02536010742188,196.11590576171875,0.01915193950943439,-0.002105324255258778
60,60,60,60,2019-05-02,196.0679168701172,192.8511657714844,195.0308532714844,0.016679967091536296,0.005317433530320326
61,61,61,61,2019-05-03,198.6893005371093,191.59323120117188,190.9691467285156,0.037037160923950374,0.04042618371002504
62,62,62,62,2019-05-06,197.8442840576172,193.072021484375,189.4519805908203,0.024717525286947817,0.04429778691478892
63,63,63,63,2019-05-07,196.2215881347656,191.8621520996093,190.2969512939453,0.022721709245151267,0.03113364034754662
64,64,64,64,2019-05-08,199.66873168945312,195.6262359619141,191.4396209716797,0.02066438434324347,0.042985410627149
65,65,65,65,2019-05-09,199.0638122558593,195.70301818847656,192.02536010742188,0.017172929158128847,0.03665376356799954
66,66,66,66,2019-05-10,202.0212860107422,196.0679168701172,192.8511657714844,0.030363810845038586,0.04755024530224383
67,67,67,67,2019-05-13,200.9458770751953,198.6893005371093,191.59323120117188,0.011357312809426201,0.04881511635556279
68,68,68,68,2019-05-14,201.13787841796875,197.8442840576172,193.072021484375,0.016647407207338816,0.04177641520289632
69,69,69,69,2019-05-15,202.0308837890625,196.2215881347656,191.8621520996093,0.02960579266286989,0.05300019612087903
70,70,70,70,2019-05-16,203.86492919921875,199.66873168945312,195.6262359619141,0.021015796886475036,0.04211445973386008
71,71,71,71,2019-05-17,201.6276092529297,199.0638122558593,195.70301818847656,0.012879272068672787,0.03027337605364533
72,72,72,72,2019-05-20,195.1460723876953,202.0212860107422,196.0679168701172,-0.034032124826100185,-0.0047016589819360854
73,73,73,73,2019-05-21,197.32579040527344,200.9458770751953,198.6893005371093,-0.018015232373079337,-0.00686252419304878
74,74,74,74,2019-05-22,198.61251831054688,201.13787841796875,197.8442840576172,-0.0125553681250139,0.003883024756509812
75,75,75,75,2019-05-23,201.6756134033203,202.0308837890625,196.2215881347656,-0.001758495429407314,0.02779523558238095
76,76,76,76,2019-05-24,200.4369354248047,203.86492919921875,199.66873168945312,-0.016815024476643514,0.0038473912707892577
77,77,77,77,2019-05-28,195.72222900390625,201.6276092529297,199.0638122558593,-0.02928854967285499,-0.016786492803915865
78,78,78,78,2019-05-29,195.6645965576172,195.1460723876953,202.0212860107422,0.002657107896548938,-0.031465443957163
79,79,79,79,2019-05-30,204.1529998779297,197.32579040527344,200.9458770751953,0.034598667810397776,0.015960132396915183
80,80,80,80,2019-05-31,207.8018341064453,198.61251831054688,201.13787841796875,0.046267555912715475,0.03313128159097278
81,81,81,81,2019-06-03,208.77166748046875,201.6756134033203,202.0308837890625,0.035185484042423276,0.033365115100145726
82,82,82,82,2019-06-04,208.81008911132807,200.4369354248047,203.86492919921875,0.04177450462798871,0.024257040833525867
83,83,83,83,2019-06-05,211.9403686523437,195.72222900390625,201.6276092529297,0.08286304387077958,0.051147555821471125
84,84,84,84,2019-06-06,212.6701202392578,195.6645965576172,195.1460723876953,0.08691160271619713,0.08979964411862507
85,85,85,85,2019-06-07,211.7291259765625,204.1529998779297,197.32579040527344,0.03711004052432654,0.07299266629925594
86,86,86,86,2019-06-10,212.72775268554688,207.8018341064453,198.61251831054688,0.023704884994317554,0.07106920799891214
87,87,87,87,2019-06-11,214.3889617919922,208.77166748046875,201.6756134033203,0.02690640152140822,0.06303860032520214
88,88,88,88,2019-06-12,217.82655334472656,208.81008911132807,200.4369354248047,0.043180213522112654,0.08675855017971834
89,89,89,89,2019-06-13,215.570053100586,211.9403686523437,195.72222900390625,0.017125970249661338,0.10140812414456835
90,90,90,90,2019-06-14,217.490463256836,212.6701202392578,195.6645965576172,0.022665821659174412,0.11154734726264981
91,91,91,91,2019-06-17,218.6907501220703,211.7291259765625,204.1529998779297,0.03287986059262549,0.07121007407597868
92,92,92,92,2019-06-18,220.4191436767578,212.72775268554688,207.8018341064453,0.036156029921400545,0.060717989446856135
93,93,93,93,2019-06-19,224.1928558349609,214.3889617919922,208.77166748046875,0.04572947208206002,0.07386628914067028
94,94,94,94,2019-06-20,224.38487243652344,217.82655334472656,208.81008911132807,0.030107987254510027,0.07458827009499336
95,95,95,95,2019-06-21,222.685302734375,215.570053100586,211.9403686523437,0.03300667013552672,0.05069791163596937
96,96,96,96,2019-06-24,223.2710418701172,217.490463256836,212.6701202392578,0.026578538326321288,0.04984678439516155
97,97,97,97,2019-06-25,219.2476806640625,218.6907501220703,211.7291259765625,0.002546657971045141,0.035510252322735525
98,98,98,98,2019-06-26,214.60983276367188,220.4191436767578,212.72775268554688,-0.026355745767732475,0.008847365021089182
99,99,99,99,2019-06-27,215.8869171142578,224.1928558349609,214.3889617919922,-0.03704818643649155,0.00698709163822997
100,100,100,100,2019-06-28,215.89649963378903,224.38487243652344,217.82655334472656,-0.03782952349042912,-0.008860507047013133
101,101,101,101,2019-07-01,216.04055786132807,222.685302734375,215.570053100586,-0.02983917120463475,0.0021826072498229987
102,102,102,102,2019-07-02,221.2545318603516,223.2710418701172,217.490463256836,-0.009031668383303604,0.017306821398741512
103,103,103,103,2019-07-03,224.9706268310547,219.2476806640625,218.6907501220703,0.026102653171328427,0.028715785672137617
104,104,104,104,2019-07-05,223.35745239257807,214.60983276367188,220.4191436767578,0.04076057241300335,0.013330551361406595
105,105,105,105,2019-07-08,224.1351928710937,215.8869171142578,224.1928558349609,0.038206464139142415,-0.00025720250385530274
106,106,106,106,2019-07-09,225.41232299804688,215.89649963378903,224.38487243652344,0.044075857553961706,0.004578965374834265
107,107,107,107,2019-07-10,226.58380126953125,216.04055786132807,222.685302734375,0.04880214859920273,0.01750676172736232
108,108,108,108,2019-07-11,225.82522583007807,221.2545318603516,223.2710418701172,0.020658080678823465,0.011439835361393147
109,109,109,109,2019-07-12,224.6633453369141,224.9706268310547,219.2476806640625,-0.001365873840816323,0.0247011263993695
110,110,110,110,2019-07-15,225.91165161132807,223.35745239257807,214.60983276367188,0.011435477936329042,0.05266216697583359
111,111,111,111,2019-07-16,223.06939697265625,224.1351928710937,215.8869171142578,-0.00475514748391348,0.033269639283408425
112,112,112,112,2019-07-17,222.627670288086,225.41232299804688,215.89649963378903,-0.012353595725931088,0.03117776650253523
113,113,113,113,2019-07-18,222.5796661376953,226.58380126953125,216.04055786132807,-0.017671762541722202,0.030267966075909536
114,114,114,114,2019-07-19,219.31491088867188,225.82522583007807,221.2545318603516,-0.028828997812250012,-0.008766468896121538
115,115,115,115,2019-07-22,221.13934326171875,224.6633453369141,224.9706268310547,-0.015685701064900526,-0.017030150216957418
116,116,116,116,2019-07-23,223.8951568603516,225.91165161132807,223.35745239257807,-0.008926032529060435,0.002407371959223692
117,117,117,117,2019-07-24,224.7689819335937,223.06939697265625,224.1351928710937,0.007619086185747692,0.00282770882332839
118,118,118,118,2019-07-25,224.490478515625,222.627670288086,225.41232299804688,0.008367370619871695,-0.004089592219986393
119,119,119,119,2019-07-26,227.3999938964844,222.5796661376953,226.58380126953125,0.021656640260243165,0.003602166714390398
120,120,120,120,2019-07-29,227.5536346435547,219.31491088867188,225.82522583007807,0.037565725565577024,0.007653745533181322
121,121,121,121,2019-07-30,238.5481414794922,221.13934326171875,224.6633453369141,0.0787232066488055,0.061802676897541486
122,122,122,122,2019-07-31,235.6482849121093,223.8951568603516,225.91165161132807,0.0524938914113644,0.04309929669998924
123,123,123,123,2019-08-01,236.9734039306641,224.7689819335937,223.06939697265625,0.054297625464514,0.06233040993835748
124,124,124,124,2019-08-02,238.73062133789065,224.490478515625,222.627670288086,0.06343317060226461,0.07233131007015903
125,125,125,125,2019-08-05,235.23536682128903,227.3999938964844,222.5796661376953,0.03445634624058691,0.056859195196044876
126,126,126,126,2019-08-06,238.1160583496093,227.5536346435547,219.31491088867188,0.046417292883938366,0.08572671773549034
127,127,127,127,2019-08-07,237.87599182128903,238.5481414794922,221.13934326171875,-0.0028176688111440917,0.07568372191357398
128,128,128,128,2019-08-08,242.5138702392578,235.6482849121093,223.8951568603516,0.029134883496857222,0.08315817831878847
129,129,129,129,2019-08-09,244.175048828125,236.9734039306641,224.7689819335937,0.03039009769876122,0.0863378333059528
130,130,130,130,2019-08-12,244.7032165527344,238.73062133789065,224.490478515625,0.02501813626325866,0.09003828657126123
131,131,131,131,2019-08-13,249.4370880126953,235.23536682128903,227.3999938964844,0.0603723895063597,0.0969089477031495
132,132,132,132,2019-08-14,244.6167755126953,238.1160583496093,227.5536346435547,0.027300624779961202,0.07498513876022561
133,133,133,133,2019-08-15,249.51388549804688,237.87599182128903,238.5481414794922,0.04892420453048962,0.04596868351412997
134,134,134,134,2019-08-16,249.9364013671875,242.5138702392578,235.6482849121093,0.030606625182332037,0.060633229138108646
135,135,135,135,2019-08-19,250.4645233154297,244.175048828125,236.9734039306641,0.025758055614158337,0.05693094313956415
136,136,136,136,2019-08-20,249.7059783935547,244.7032165527344,238.73062133789065,0.020444201393413852,0.04597381347292662
137,137,137,137,2019-08-21,250.06121826171875,249.4370880126953,235.23536682128903,0.0025021549681965016,0.06302560554890158
138,138,138,138,2019-08-22,250.1669464111328,244.6167755126953,238.1160583496093,0.0226892488743049,0.050609304324322535
139,139,139,139,2019-08-23,250.4260711669922,249.51388549804688,237.87599182128903,0.003655851325165882,0.05275891547362099
140,140,140,140,2019-08-26,254.449447631836,249.9364013671875,242.5138702392578,0.018056778604322865,0.049216060841397846
141,141,141,141,2019-08-27,254.6609649658203,250.4645233154297,244.175048828125,0.01675463492730156,0.0429442573597123
142,142,142,142,2019-08-28,253.03594970703125,249.7059783935547,244.7032165527344,0.013335569035629158,0.03405240548810329
143,143,143,143,2019-08-29,252.43019104003903,250.06121826171875,249.4370880126953,0.009473571291014338,0.011999430602683159
144,144,144,144,2019-08-30,252.34364318847656,250.1669464111328,244.6167755126953,0.008700976722026521,0.031587644222627054
145,145,145,145,2019-09-03,255.6514129638672,250.4260711669922,249.51388549804688,0.020865805914395352,0.02459793952376388
146,146,146,146,2019-09-04,258.93035888671875,254.449447631836,249.9364013671875,0.017610221977633067,0.0359849844613791
147,147,147,147,2019-09-05,253.08409118652344,254.6609649658203,250.4645233154297,-0.006192051379011021,0.010458837987984193
148,148,148,148,2019-09-06,252.29559326171875,253.03594970703125,249.7059783935547,-0.0029258943093647405,0.010370656260710875
149,149,149,149,2019-09-09,242.3145294189453,252.43019104003903,250.06121826171875,-0.040073105278794596,-0.030979169407491236
150,150,150,150,2019-09-10,231.8238067626953,252.34364318847656,250.1669464111328,-0.08131703325870943,-0.07332359415017109
151,151,151,151,2019-09-11,232.9295959472656,255.6514129638672,250.4260711669922,-0.08887812022307506,-0.06986682791529075
152,152,152,152,2019-09-12,236.4489288330078,258.93035888671875,254.449447631836,-0.08682423393830963,-0.07074300599336814
153,153,153,153,2019-09-13,234.16046142578125,253.08409118652344,254.6609649658203,-0.07477210310621796,-0.08050116178107847
154,154,154,154,2019-09-16,236.823959350586,252.29559326171875,253.03594970703125,-0.06132344093336284,-0.06406990933586998
155,155,155,155,2019-09-17,243.2664337158203,242.3145294189453,252.43019104003903,0.0039283830778023,-0.036302144709644546
156,156,156,156,2019-09-18,243.65109252929688,231.8238067626953,252.34364318847656,0.05101842615632868,-0.034447274158942
157,157,157,157,2019-09-19,241.55484008789065,232.9295959472656,255.6514129638672,0.03702940412337208,-0.0551398199311689
158,158,158,158,2019-09-20,246.9011688232422,236.4489288330078,258.93035888671875,0.04420506382423195,-0.046457240916810805
159,159,159,159,2019-09-23,245.7473297119141,234.16046142578125,253.08409118652344,0.049482599306396535,-0.02898942181712294
160,160,160,160,2019-09-24,244.97802734375,236.823959350586,252.29559326171875,0.034430925044593996,-0.029003938687022113
161,161,161,161,2019-09-25,236.55471801757807,243.2664337158203,242.3145294189453,-0.027589978591467945,-0.023769979518681317
162,162,162,162,2019-09-26,236.5162353515625,243.65109252929688,231.8238067626953,-0.029283091258359373,0.0202413576689755
163,163,163,163,2019-09-27,227.7275848388672,241.55484008789065,232.9295959472656,-0.057242716577288855,-0.022332976139176952
164,164,164,164,2019-09-30,231.88153076171875,246.9011688232422,236.4489288330078,-0.060832591976411665,-0.01931663676309059
165,165,165,165,2019-10-01,227.9679412841797,245.7473297119141,234.16046142578125,-0.07234824666691975,-0.026445626660862698
166,166,166,166,2019-10-02,224.7947998046875,244.97802734375,236.823959350586,-0.08238790947051611,-0.05079367636148224
167,167,167,167,2019-10-03,228.16026306152344,236.55471801757807,243.2664337158203,-0.03548631380681588,-0.06209722576006371
168,168,168,168,2019-10-04,227.4871520996093,236.5162353515625,243.65109252929688,-0.03817532119320355,-0.06634052103724519
169,169,169,169,2019-10-07,227.2660217285156,227.7275848388672,241.55484008789065,-0.002026821259612399,-0.059153517081984464
170,170,170,170,2019-10-08,228.0448455810547,231.88153076171875,246.9011688232422,-0.016545885168433916,-0.07637194806350567
171,171,171,171,2019-10-09,229.468002319336,227.9679412841797,245.7473297119141,0.006580140289490721,-0.06624416799019595
172,172,172,172,2019-10-10,233.48733520507807,224.7947998046875,244.97802734375,0.038668756607995736,-0.04690499088127742
173,173,173,173,2019-10-11,232.189193725586,228.16026306152344,236.55471801757807,0.017658336337805558,-0.01845460673360011
174,174,174,174,2019-10-14,231.6026611328125,227.4871520996093,236.5162353515625,0.018091171282504703,-0.020774786185169813
175,175,175,175,2019-10-15,229.82379150390625,227.2660217285156,227.7275848388672,0.01125451906948971,0.009204886911360566
176,176,176,176,2019-10-16,223.987060546875,228.0448455810547,231.88153076171875,-0.017793802898024347,-0.03404527384699774
177,177,177,177,2019-10-17,230.814193725586,229.468002319336,227.9679412841797,0.005866575699633225,0.01248531888024651
178,178,178,178,2019-10-18,234.7181396484375,233.48733520507807,224.7947998046875,0.005271397021506141,0.044143991997910526
179,179,179,179,2019-10-21,236.38162231445312,232.189193725586,228.16026306152344,0.018056088320036023,0.03603326513834171
180,180,180,180,2019-10-22,235.5642852783203,231.6026611328125,227.4871520996093,0.017105261770874236,0.0355058872739078
181,181,181,181,2019-10-23,238.4489898681641,229.82379150390625,227.2660217285156,0.03752961478799399,0.049206511622785776
182,182,182,182,2019-10-24,237.0835418701172,223.987060546875,228.0448455810547,0.058469812011758604,0.039635608803312516
183,183,183,183,2019-10-25,234.76622009277344,230.814193725586,229.468002319336,0.017122111527881234,0.02308913539093016
184,184,184,184,2019-10-28,233.1892547607422,234.7181396484375,233.48733520507807,-0.006513705715226248,-0.001276645022626477
185,185,185,185,2019-10-29,229.50645446777344,236.38162231445312,232.189193725586,-0.029085035373578316,-0.011554109021038927
186,186,186,186,2019-10-30,232.5930633544922,235.5642852783203,231.6026611328125,-0.012613210531119412,0.00427629897184878
187,187,187,187,2019-10-31,231.4007263183593,238.4489898681641,229.82379150390625,-0.029558789717254452,0.006861495079051538
188,188,188,188,2019-11-01,230.9487762451172,237.0835418701172,223.987060546875,-0.025875965816137714,0.031080883338728826
189,189,189,189,2019-11-04,225.5832672119141,234.76622009277344,230.814193725586,-0.039115307463017834,-0.022662932591965834
190,190,190,190,2019-11-05,219.9676971435547,233.1892547607422,234.7181396484375,-0.056698828729278894,-0.06284321495976464
191,191,191,191,2019-11-06,222.6023864746093,229.50645446777344,236.38162231445312,-0.030082238903366365,-0.058292331294323874
192,192,192,192,2019-11-07,218.0157165527344,232.5930633544922,235.5642852783203,-0.06267317946425865,-0.07449587998814078
193,193,193,193,2019-11-08,219.6792755126953,231.4007263183593,238.4489898681641,-0.05065433886986892,-0.07871584763620243
194,194,194,194,2019-11-11,219.8330841064453,230.9487762451172,237.0835418701172,-0.048130552234986745,-0.07276109352678006
195,195,195,195,2019-11-12,217.6887969970703,225.5832672119141,234.76622009277344,-0.03499581468260082,-0.07274225009438995
196,196,196,196,2019-11-13,222.4293670654297,219.9676971435547,233.1892547607422,0.011191051930995455,-0.04614229633501943
197,197,197,197,2019-11-14,225.9486389160156,222.6023864746093,229.50645446777344,0.01503241943809086,-0.015502028298107873
198,198,198,198,2019-11-15,228.1410217285156,218.0157165527344,232.5930633544922,0.04644300574234994,-0.019140904555658644
199,199,199,199,2019-11-18,227.0832977294922,219.6792755126953,231.4007263183593,0.03370378111233796,-0.018657800507191236
200,200,200,200,2019-11-19,230.76611328125,219.8330841064453,230.9487762451172,0.0497333202563397,-0.0007909241470641648
201,201,201,201,2019-11-20,231.85438537597656,217.6887969970703,225.5832672119141,0.06507265681245356,0.027799571491139652
202,202,202,202,2019-11-21,228.9266967773437,222.4293670654297,219.9676971435547,0.0292107548460665,0.0407287058514878
203,203,203,203,2019-11-22,223.7647399902344,225.9486389160156,222.6023864746093,-0.009665466170800663,0.005221657925746026
204,204,204,204,2019-11-25,222.9846343994141,228.1410217285156,218.0157165527344,-0.022601754344896086,0.02279155799062682
205,205,205,205,2019-11-26,228.3295745849609,227.0832977294922,219.6792755126953,0.005488192517590251,0.0393769464692435
206,206,206,206,2019-11-27,228.76296997070312,230.76611328125,219.8330841064453,-0.008680404943621434,0.04062120995370222
207,207,207,207,2019-11-29,227.7325134277344,231.85438537597656,217.6887969970703,-0.017777847684692705,0.04613795734651083
208,208,208,208,2019-12-02,223.56246948242188,228.9266967773437,222.4293670654297,-0.023432073980166335,0.005094212297330758
209,209,209,209,2019-12-03,226.2879333496093,223.7647399902344,225.9486389160156,0.011276098993456163,0.001501644069295871
210,210,210,210,2019-12-04,226.6635131835937,222.9846343994141,228.1410217285156,0.016498351081850382,-0.006476294941293426
211,211,211,211,2019-12-05,227.2221221923828,228.3295745849609,227.0832977294922,-0.004850236306843447,0.0006113371801390599
212,212,212,212,2019-12-06,227.7517547607422,228.76296997070312,230.76611328125,-0.004420362308158676,-0.013062396716947866
213,213,213,213,2019-12-09,228.96519470214844,227.7325134277344,231.85438537597656,0.005412847097940654,-0.01246122935799987
214,214,214,214,2019-12-10,226.89463806152344,223.56246948242188,228.9266967773437,0.014904865681686141,-0.008876460213797843
215,215,215,215,2019-12-11,227.058349609375,226.2879333496093,223.7647399902344,0.0034045839226231056,0.014719073341422417
216,216,216,216,2019-12-12,219.62359619140625,226.6635131835937,222.9846343994141,-0.03105888942295365,-0.015072958803015513
217,217,217,217,2019-12-13,226.779052734375,227.2221221923828,228.3295745849609,-0.001949939793417954,-0.00679071843147927
218,218,218,218,2019-12-16,226.0086364746093,227.7517547607422,228.76296997070312,-0.007653588829487079,-0.012040119502061741
219,219,219,219,2019-12-17,219.1902313232422,228.96519470214844,227.7325134277344,-0.042691918270032714,-0.03751015599800556
220,220,220,220,2019-12-18,225.2574615478516,226.89463806152344,223.56246948242188,-0.007215580445880443,0.007581737978444414
221,221,221,221,2019-12-19,229.3504333496093,227.058349609375,226.2879333496093,0.010094690392040251,0.013533642535276114
222,222,222,222,2019-12-20,232.3070068359375,219.62359619140625,226.6635131835937,0.05775067371848985,0.024898112506412495
223,223,223,223,2019-12-23,231.71951293945312,226.779052734375,227.2221221923828,0.021785346333838218,0.019792926426690505
224,224,224,224,2019-12-24,231.27651977539065,226.0086364746093,227.7517547607422,0.02330832742921829,0.015476346245284933
225,225,225,225,2019-12-26,232.34548950195312,219.1902313232422,228.96519470214844,0.060017538643456936,0.014763356518889159
226,226,226,226,2019-12-27,232.489974975586,225.2574615478516,226.89463806152344,0.03210776405823079,0.024660507457850755
227,227,227,227,2019-12-30,229.6778564453125,229.3504333496093,227.058349609375,0.0014276105386907822,0.011536712217119716
228,228,228,228,2019-12-31,232.08547973632807,232.3070068359375,219.62359619140625,-0.0009535962889224425,0.05674200660142659
229,229,229,229,2020-01-02,230.0437927246093,231.71951293945312,226.779052734375,-0.00723167502635691,0.014396126762458383
230,230,230,230,2020-01-03,232.12399291992188,231.27651977539065,226.0086364746093,0.0036643285075124155,0.02705806530539201
231,231,231,231,2020-01-06,232.3358764648437,232.34548950195312,219.1902313232422,-4.1373891656038e-05,0.05997368159265948
232,232,232,232,2020-01-07,228.67630004882807,232.489974975586,225.2574615478516,-0.016403610207960218,0.015177470604010201
233,233,233,233,2020-01-08,231.1609649658203,229.6778564453125,229.3504333496093,0.006457342224721385,0.00789417133322412
234,234,234,234,2020-01-09,232.2877349853516,232.08547973632807,232.3070068359375,0.0008714687763029527,-8.295854201034736e-05
235,235,235,235,2020-01-10,235.78358459472656,230.0437927246093,231.71951293945312,0.024950866103083724,0.017538754521443156
236,236,236,236,2020-01-13,240.81072998046875,232.12399291992188,231.27651977539065,0.03742283144139957,0.041224289496994526
237,237,237,237,2020-01-14,239.4720764160156,232.3358764648437,232.34548950195312,0.030715015088303543,0.03067237039694093
238,238,238,238,2020-01-15,240.2810516357422,228.67630004882807,232.489974975586,0.05074750459245769,0.03351145210013606
239,239,239,239,2020-01-16,241.4655914306641,231.1609649658203,229.6778564453125,0.04457771002282951,0.05132290577676257
240,240,240,240,2020-01-17,242.72720336914065,232.2877349853516,232.08547973632807,0.04494196985668397,0.04585260415646264
241,241,241,241,2020-01-21,245.0385284423828,235.78358459472656,230.0437927246093,0.03925185828166944,0.06518209224503635
242,242,242,242,2020-01-22,243.2761383056641,240.81072998046875,232.12399291992188,0.010237950465892043,0.0480439150018821
243,243,243,243,2020-01-23,245.5874481201172,239.4720764160156,232.3358764648437,0.025536888457416085,0.05703626945999751
244,244,244,244,2020-01-24,243.7961578369141,240.2810516357422,228.67630004882807,0.014629144400868821,0.06611904156599335
