,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PPG,PPG_6m,PPG_12m,PPG_6m_ret,PPG_12m_ret
239,239,239,239,2020-01-16,118.75254821777344,119.6845932006836,123.88814544677734,-0.007787510137978515,-0.041453499933213345
240,240,240,240,2020-01-17,119.7591781616211,119.91759490966795,124.41940307617188,-0.0013210467418579563,-0.03745577296892921
241,241,241,241,2020-01-21,117.3358383178711,119.38632202148438,122.6578369140625,-0.017175197869352954,-0.04338898133284497
242,242,242,242,2020-01-22,117.58747863769533,120.43954467773438,120.87762451171876,-0.023680478431485685,-0.02721881644608648
243,243,243,243,2020-01-23,117.6806869506836,121.10130310058594,120.3183822631836,-0.028245907040828522,-0.021922629467626353
244,244,244,244,2020-01-24,117.26126861572266,121.8562469482422,119.37701416015624,-0.03770818852209723,-0.01772322384940117
245,245,245,245,2020-01-27,114.60489654541016,118.75254821777344,119.6845932006836,-0.03492684354660869,-0.0424423605363804
246,246,246,246,2020-01-28,115.60221862792967,119.7591781616211,119.91759490966795,-0.034710989149252414,-0.03598618105198814
247,247,247,247,2020-01-29,115.03366088867188,117.3358383178711,119.38632202148438,-0.0196204114804418,-0.03645862490034002
248,248,248,248,2020-01-30,114.7447280883789,117.58747863769533,120.43954467773438,-0.024175622968116928,-0.047283611081338384
249,249,249,249,2020-01-31,111.69690704345705,117.6806869506836,121.10130310058594,-0.05084759498161473,-0.07765726558134278
250,250,250,250,2020-02-03,113.0949935913086,117.26126861572266,121.8562469482422,-0.03552984778006607,-0.07189827010391103
251,251,251,251,2020-02-04,114.20413970947266,114.60489654541016,118.75254821777344,-0.0034968561380682717,-0.03830156553743769
252,252,252,252,2020-02-05,116.37580871582033,115.60221862792967,119.7591781616211,0.00669182734615581,-0.028251441749497785
253,253,253,253,2020-02-06,115.9097900390625,115.03366088867188,117.3358383178711,0.007616285038850812,-0.012153561088005582
254,254,254,254,2020-02-07,114.27871704101562,114.7447280883789,117.58747863769533,-0.004061285037900375,-0.028138723910174912
255,255,255,255,2020-02-10,112.67556762695312,111.69690704345705,117.6806869506836,0.008761751864045042,-0.04253135712768197
256,256,256,256,2020-02-11,113.66355895996094,113.0949935913086,117.26126861572266,0.005027325707333885,-0.030681142189854627
257,257,257,257,2020-02-12,114.0456771850586,114.20413970947266,114.60489654541016,-0.0013875374817163832,-0.004879541600824933
258,258,258,258,2020-02-13,112.27478790283205,116.37580871582033,115.60221862792967,-0.0352394613471827,-0.028783450392133925
259,259,259,259,2020-02-14,111.9858627319336,115.9097900390625,115.03366088867188,-0.033853286299686314,-0.02649483753879578
260,260,260,260,2020-02-18,111.22158813476562,114.27871704101562,114.7447280883789,-0.02675151581508195,-0.03070415532206139
261,261,261,261,2020-02-19,111.39865112304688,112.67556762695312,111.69690704345705,-0.011332683125536813,-0.002670225418991534
262,262,262,262,2020-02-20,111.7262954711914,113.66355895996094,113.0949935913086,-0.017043839789073867,-0.01210219901566334
263,263,263,263,2020-02-21,111.3050537109375,114.0456771850586,114.20413970947266,-0.024030928148850106,-0.025385121817039447
264,264,264,264,2020-02-24,107.89784240722656,112.27478790283205,116.37580871582033,-0.03898422412869307,-0.07284990241654277
265,265,265,265,2020-02-25,102.61858367919922,111.9858627319336,115.9097900390625,-0.08364697850439673,-0.11466853969266999
266,266,266,266,2020-02-26,102.11309051513672,111.22158813476562,114.27871704101562,-0.08189505088339744,-0.10645574994959528
267,267,267,267,2020-02-27,96.96483612060548,111.39865112304688,112.67556762695312,-0.12956902850195495,-0.1394333468845954
268,268,268,268,2020-02-28,97.76985931396484,111.7262954711914,113.66355895996094,-0.12491630639293172,-0.13983109266880156
269,269,269,269,2020-03-02,98.5748519897461,111.3050537109375,114.0456771850586,-0.11437218074798394,-0.13565463923905197
270,270,270,270,2020-03-03,97.71369934082033,107.89784240722656,112.27478790283205,-0.09438690189901466,-0.12969152588926358
271,271,271,271,2020-03-04,101.05535888671876,102.61858367919922,111.9858627319336,-0.015233349910259153,-0.09760610472216258
272,272,272,272,2020-03-05,96.0849838256836,102.11309051513672,111.22158813476562,-0.059033632799112556,-0.13609412132059495
273,273,273,273,2020-03-06,94.96173095703124,96.96483612060548,111.39865112304688,-0.020658057536267815,-0.14755044159251096
274,274,274,274,2020-03-09,91.18010711669922,97.76985931396484,111.7262954711914,-0.06740065132040529,-0.18389751730191406
275,275,275,275,2020-03-10,95.45783233642578,98.5748519897461,111.3050537109375,-0.03162084030970247,-0.1423764765943819
276,276,276,276,2020-03-11,90.76823425292967,97.71369934082033,107.89784240722656,-0.07107974761722236,-0.15875765235088346
277,277,277,277,2020-03-12,84.1504135131836,101.05535888671876,102.61858367919922,-0.16728400710035884,-0.17996906119606793
278,278,278,278,2020-03-13,88.16603088378906,96.0849838256836,102.11309051513672,-0.08241613441139783,-0.1365844433949457
279,279,279,279,2020-03-16,77.1488037109375,94.96173095703124,96.96483612060548,-0.18758006058412957,-0.20436307843619383
280,280,280,280,2020-03-17,77.33602142333984,91.18010711669922,97.76985931396484,-0.15183230346111198,-0.2089993586367609
281,281,281,281,2020-03-18,68.25637817382812,95.45783233642578,98.5748519897461,-0.2849578027995703,-0.30756803793194376
282,282,282,282,2020-03-19,71.66357421875,90.76823425292967,97.71369934082033,-0.21047737891368135,-0.2665964475585848
283,283,283,283,2020-03-20,74.62146759033203,84.1504135131836,101.05535888671876,-0.11323706592788985,-0.2615783228875437
284,284,284,284,2020-03-23,67.86322021484375,88.16603088378906,96.0849838256836,-0.23027928631273287,-0.29371669211121987
285,285,285,285,2020-03-24,76.80245208740234,77.1488037109375,94.96173095703124,-0.004489397202228518,-0.19122733638717782
286,286,286,286,2020-03-25,80.22837829589844,77.33602142333984,91.18010711669922,0.03739986644419857,-0.12011094488827401
287,287,287,287,2020-03-26,84.01937103271484,68.25637817382812,95.45783233642578,0.2309380204549265,-0.11982737323636183
288,288,288,288,2020-03-27,79.56378936767578,71.66357421875,90.76823425292967,0.11024031713532323,-0.1234401547796139
289,289,289,289,2020-03-30,80.42493438720703,74.62146759033203,84.1504135131836,0.0777720806663269,-0.04427166748732503
290,290,290,290,2020-03-31,78.25333404541016,67.86322021484375,88.16603088378906,0.1531037548420635,-0.11243215486749936
291,291,291,291,2020-04-01,74.78058624267578,76.80245208740234,77.1488037109375,-0.026325537658949294,-0.030696749066064566
292,292,292,292,2020-04-02,75.56689453125,80.22837829589844,77.33602142333984,-0.0581026796709756,-0.022875845686521457
293,293,293,293,2020-04-03,75.28607940673828,84.01937103271484,68.25637817382812,-0.1039437872318284,0.10298966076119154
294,294,294,294,2020-04-06,81.08953857421875,79.56378936767578,71.66357421875,0.019176427099170112,0.1315307596394284
295,295,295,295,2020-04-07,85.2643051147461,80.42493438720703,74.62146759033203,0.060172516949032806,0.14262433945741582
296,296,296,296,2020-04-08,87.3797607421875,78.25333404541016,67.86322021484375,0.11662668189295688,0.287586419647603
297,297,297,297,2020-04-09,90.9554443359375,74.78058624267578,76.80245208740234,0.21629755670504558,0.18427786957151882
298,298,298,298,2020-04-13,87.68866729736328,75.56689453125,80.22837829589844,0.16041115413443952,0.09298815655913906
299,299,299,299,2020-04-14,86.85557556152344,75.28607940673828,84.01937103271484,0.15367377669223736,0.033756555112799624
300,300,300,300,2020-04-15,82.82122802734375,81.08953857421875,79.56378936767578,0.02135527570600293,0.040941220692932045
301,301,301,301,2020-04-16,83.21436309814453,85.2643051147461,80.42493438720703,-0.024042206335263216,0.03468363054556889
302,302,302,302,2020-04-17,87.34231567382812,87.3797607421875,78.25333404541016,-0.00042853251189201025,0.11614817105611963
303,303,303,303,2020-04-20,85.27367401123047,90.9554443359375,74.78058624267578,-0.06246762209991319,0.1403183405717472
304,304,304,304,2020-04-21,82.38128662109375,87.68866729736328,75.56689453125,-0.06052527470022484,0.09017695026524764
305,305,305,305,2020-04-22,84.30953979492188,86.85557556152344,75.28607940673828,-0.029313440733555463,0.11985562881331258
306,306,306,306,2020-04-23,84.73075866699219,82.82122802734375,81.08953857421875,0.02305605320193993,0.0449036972807626
307,307,307,307,2020-04-24,86.80877685546875,83.21436309814453,85.2643051147461,0.04319463159364578,0.01811393101303249
308,308,308,308,2020-04-27,89.86026763916016,87.34231567382812,87.3797607421875,0.02882854600209006,0.028387659520965558
309,309,309,309,2020-04-28,85.63871002197266,85.27367401123047,90.9554443359375,0.004280758569099596,-0.05845427233940892
310,310,310,310,2020-04-29,89.7479476928711,82.38128662109375,87.68866729736328,0.08942153459753222,0.023483996951676023
311,311,311,311,2020-04-30,85.02091217041016,84.30953979492188,86.85557556152344,0.008437626124145003,-0.021123150462732387
312,312,312,312,2020-05-01,82.37191772460938,84.73075866699219,82.82122802734375,-0.027839251996473968,-0.005425062069666864
313,313,313,313,2020-05-04,81.2767562866211,86.80877685546875,83.21436309814453,-0.06372651210209002,-0.023284523721442074
314,314,314,314,2020-05-05,82.62464904785156,89.86026763916016,87.34231567382812,-0.08052077721784334,-0.05401352814590188
315,315,315,315,2020-05-06,83.12077331542969,85.63871002197266,85.27367401123047,-0.029401852338702072,-0.025246956000948728
316,316,316,316,2020-05-07,84.58100128173828,89.7479476928711,82.38128662109375,-0.057571750039507985,0.026701630320025815
317,317,317,317,2020-05-08,86.5860824584961,85.02091217041016,84.30953979492188,0.018409238952280527,0.027002195351935043
318,318,318,318,2020-05-11,85.11756134033203,82.37191772460938,84.73075866699219,0.033332277450454084,0.0045650797824206
319,319,319,319,2020-05-12,82.49116516113281,81.2767562866211,86.80877685546875,0.014941650356088632,-0.04973704100824383
320,320,320,320,2020-05-13,79.29996490478516,82.62464904785156,89.86026763916016,-0.040238405625673934,-0.11751915514853117
321,321,321,321,2020-05-14,80.92852020263672,83.12077331542969,85.63871002197266,-0.026374310841331128,-0.05500070958714143
322,322,322,322,2020-05-15,81.82279968261719,84.58100128173828,89.7479476928711,-0.032610179086596025,-0.08830450404698698
323,323,323,323,2020-05-18,86.46369934082031,86.5860824584961,85.02091217041016,-0.001413427125940725,0.01696979170863666
324,324,324,324,2020-05-19,87.75336456298828,85.11756134033203,82.37191772460938,0.03096662053224608,0.06533108596998405
325,325,325,325,2020-05-20,90.36092376708984,82.49116516113281,81.2767562866211,0.09540122982363952,0.1117683319992937
326,326,326,326,2020-05-21,89.51370239257812,79.29996490478516,82.62464904785156,0.1287987642876831,0.08337770174051573
327,327,327,327,2020-05-22,90.5397720336914,80.92852020263672,83.12077331542969,0.11876223372167316,0.08925565081195574
328,328,328,328,2020-05-26,94.13578033447266,81.82279968261719,84.58100128173828,0.15048349237151926,0.11296601964911157
329,329,329,329,2020-05-27,96.34796142578124,86.46369934082031,86.5860824584961,0.11431690015944618,0.11274189442586646
330,330,330,330,2020-05-28,96.6209487915039,87.75336456298828,85.11756134033203,0.10105121635707293,0.13514705156057039
331,331,331,331,2020-05-29,95.70783233642578,90.36092376708984,82.49116516113281,0.05917279667390174,0.16021918407233549
332,332,332,332,2020-06-01,97.30815887451172,89.51370239257812,79.29996490478516,0.08707556802588323,0.2270895578749481
333,333,333,333,2020-06-02,101.21477508544922,90.5397720336914,80.92852020263672,0.11790401954828722,0.2506687979962787
334,334,334,334,2020-06-03,105.13082885742188,94.13578033447266,81.82279968261719,0.11679988718299095,0.28485983448640595
335,335,335,335,2020-06-04,104.60368347167967,96.34796142578124,86.46369934082031,0.08568652542023925,0.20979884355116063
336,336,336,336,2020-06-05,107.26771545410156,96.6209487915039,87.75336456298828,0.11019107963400421,0.22237723861979242
337,337,337,337,2020-06-08,106.74996185302734,95.70783233642578,90.36092376708984,0.11537331111822713,0.1813730692725224
338,338,338,338,2020-06-09,104.88606262207033,97.30815887451172,89.51370239257812,0.07787531729308594,0.1717319228074603
339,339,339,339,2020-06-10,102.64563751220705,101.21477508544922,90.5397720336914,0.014136892815795221,0.13370770885098793
340,340,340,340,2020-06-11,93.7215576171875,105.13082885742188,94.13578033447266,-0.10852450574424366,-0.004400268588770295
341,341,341,341,2020-06-12,95.670166015625,104.60368347167967,96.34796142578124,-0.08540346916629693,-0.00703487027775207
342,342,342,342,2020-06-15,97.14810943603516,107.26771545410156,96.6209487915039,-0.09433971792189844,0.0054559663419244675
343,343,343,343,2020-06-16,98.61663818359376,106.74996185302734,95.70783233642578,-0.07619041288868544,0.030392558019109117
344,344,344,344,2020-06-17,98.72018432617188,104.88606262207033,97.30815887451172,-0.05878644065528127,0.0145108639192435
345,345,345,345,2020-06-18,98.29656219482422,102.64563751220705,101.21477508544922,-0.042369801803467944,-0.028831886334394707
346,346,346,346,2020-06-19,97.63761901855467,93.7215576171875,105.13082885742188,0.04178399827030832,-0.0712750952342388
347,347,347,347,2020-06-22,97.59056091308594,95.670166015625,104.60368347167967,0.020073080014801015,-0.06704469982161254
348,348,348,348,2020-06-23,97.60938262939452,97.14810943603516,107.26771545410156,0.0047481437985479324,-0.09003951266995813
349,349,349,349,2020-06-24,95.90552520751952,98.61663818359376,106.74996185302734,-0.02749143578619051,-0.10158726483142333
350,350,350,350,2020-06-25,96.74332427978516,98.72018432617188,104.88606262207033,-0.02002488204291808,-0.07763413115835427
351,351,351,351,2020-06-26,96.15027618408205,98.29656219482422,102.64563751220705,-0.02183480238594937,-0.0632794679399068
352,352,352,352,2020-06-29,97.84471130371094,97.63761901855467,93.7215576171875,0.0021210296526885664,0.043993653022336154
353,353,353,353,2020-06-30,99.84039306640624,97.59056091308594,95.670166015625,0.023053788524937335,0.043589629081443704
354,354,354,354,2020-07-01,100.1134033203125,97.60938262939452,97.14810943603516,0.025653483542922295,0.030523433770265784
355,355,355,355,2020-07-02,102.67389678955078,95.90552520751952,98.61663818359376,0.07057332272969585,0.04114172497346402
356,356,356,356,2020-07-06,103.43638610839844,96.74332427978516,98.72018432617188,0.0691837072835817,0.04777342966301812
357,357,357,357,2020-07-07,102.06200408935548,96.15027618408205,98.29656219482422,0.06148425298285454,0.03830695408317686
358,358,358,358,2020-07-08,100.2263641357422,97.84471130371094,97.63761901855467,0.024341150383065502,0.02651380833749717
359,359,359,359,2020-07-09,98.91785430908205,99.84039306640624,97.59056091308594,-0.009240135470125699,0.013600632925741651
360,360,360,360,2020-07-10,100.762939453125,100.1134033203125,97.60938262939452,0.0064880037164885,0.0323079271559783
361,361,361,361,2020-07-13,102.96569061279295,102.67389678955078,95.90552520751952,0.0028419474897329877,0.07361583589680287
362,362,362,362,2020-07-14,105.16847229003906,103.43638610839844,96.74332427978516,0.016745424379245533,0.0870876422014204
363,363,363,363,2020-07-15,108.83978271484376,102.06200408935548,96.15027618408205,0.06640844147597114,0.1319757678747313
364,364,364,364,2020-07-16,108.50089263916016,100.2263641357422,97.84471130371094,0.08255840242005874,0.10890911929181679
365,365,365,365,2020-07-17,105.319091796875,98.91785430908205,99.84039306640624,0.0647126601411252,0.05487457092466319
366,366,366,366,2020-07-20,102.97510528564452,100.762939453125,100.1134033203125,0.02195416136652728,0.028584603763554206
367,367,367,367,2020-07-21,103.6999740600586,102.96569061279295,102.67389678955078,0.00713134096314616,0.009993555349427696
368,368,368,368,2020-07-22,105.13082885742188,105.16847229003906,103.43638610839844,-0.00035793457675581397,0.01638149603610195
369,369,369,369,2020-07-23,104.33068084716795,108.83978271484376,102.06200408935548,-0.04142880254997838,0.02222841671643283
370,370,370,370,2020-07-24,104.07649993896484,108.50089263916016,100.2263641357422,-0.040777477425088526,0.038414401604034865
371,371,371,371,2020-07-27,103.765869140625,105.319091796875,98.91785430908205,-0.014747778676687084,0.049010513475097106
372,372,372,372,2020-07-28,102.21261596679688,102.97510528564452,100.762939453125,-0.007404598584605071,0.014387001029741331
373,373,373,373,2020-07-29,103.935302734375,103.6999740600586,102.96569061279295,0.0022693224029171066,0.00941684667787368
374,374,374,374,2020-07-30,101.85490417480467,105.13082885742188,105.16847229003906,-0.03116045710112303,-0.03150723827285484
375,375,375,375,2020-07-31,101.337158203125,104.33068084716795,108.83978271484376,-0.028692639784725582,-0.06893274062642485
376,376,376,376,2020-08-03,101.08299255371094,104.07649993896484,108.50089263916016,-0.028762567793973015,-0.06836718026015531
377,377,377,377,2020-08-04,101.4689483642578,103.765869140625,105.319091796875,-0.022135609670019596,-0.036556937274419665
378,378,378,378,2020-08-05,105.11200714111328,102.21261596679688,102.97510528564452,0.02836627501304001,0.020751635548622804
379,379,379,379,2020-08-06,104.90489959716795,103.935302734375,103.6999740600586,0.00932885013353868,0.011619342705057267
380,380,380,380,2020-08-07,107.56299591064452,101.85490417480467,105.13082885742188,0.05604140303390337,0.023134670197655804
381,381,381,381,2020-08-10,109.4832534790039,101.337158203125,104.33068084716795,0.08038606391103342,0.04938693575079656
382,382,382,382,2020-08-11,114.35486602783205,101.08299255371094,104.07649993896484,0.13129680017208667,0.09875779926203232
383,383,383,383,2020-08-12,114.44945526123048,101.4689483642578,103.765869140625,0.12792590350276112,0.10295857596611979
384,384,384,384,2020-08-13,112.38729858398438,105.11200714111328,102.21261596679688,0.06921465625809997,0.09954429324549019
385,385,385,385,2020-08-14,112.54811096191406,104.90489959716795,103.935302734375,0.07285847843233095,0.0828670143921224
386,386,386,386,2020-08-17,112.49134063720705,107.56299591064452,101.85490417480467,0.04581821736033298,0.10442733757962186
387,387,387,387,2020-08-18,112.2738037109375,109.4832534790039,101.337158203125,0.025488375100843674,0.10792334916172175
388,388,388,388,2020-08-19,112.22647857666016,114.35486602783205,101.08299255371094,-0.018612128413091567,0.11024095885396412
389,389,389,389,2020-08-20,111.84810638427734,114.44945526123048,101.4689483642578,-0.022729237732198593,0.10228900749774184
390,390,390,390,2020-08-21,111.83866119384766,112.38729858398438,105.11200714111328,-0.0048816672083877855,0.06399510613191706
391,391,391,391,2020-08-24,114.53459167480467,112.54811096191406,104.90489959716795,0.01765005823654242,0.09179449305622978
392,392,392,392,2020-08-25,113.34268951416016,112.49134063720705,107.56299591064452,0.007568128107733774,0.0537331036067179
393,393,393,393,2020-08-26,113.46566772460938,112.2738037109375,109.4832534790039,0.010615691054170373,0.03637464287055736
394,394,394,394,2020-08-27,114.26026916503906,112.22647857666016,114.35486602783205,0.018122199093947744,-0.0008272220158078714
395,395,395,395,2020-08-28,115.51836395263672,111.84810638427734,114.44945526123048,0.03281465987228649,0.009339569934749381
396,396,396,396,2020-08-31,113.89134216308594,111.83866119384766,112.38729858398438,0.018353947975829232,0.013382682901463605
397,397,397,397,2020-09-01,117.2967300415039,114.53459167480467,112.54811096191406,0.02411619342514193,0.04219190388008176
398,398,398,398,2020-09-02,119.1697006225586,113.34268951416016,112.49134063720705,0.05141055972269348,0.059367769532499004
399,399,399,399,2020-09-03,116.15213775634766,113.46566772460938,112.2738037109375,0.023676501320721632,0.03454353479815642
400,400,400,400,2020-09-04,115.98188018798828,114.26026916503906,112.22647857666016,0.015067451140540422,0.033462705583895413
401,401,401,401,2020-09-08,114.44945526123048,115.51836395263672,111.84810638427734,-0.009253149497897128,0.023257871420868437
402,402,402,402,2020-09-09,118.56429290771484,113.89134216308594,111.83866119384766,0.041029903203155804,0.06013691188782899
403,403,403,403,2020-09-10,118.9426727294922,117.2967300415039,114.53459167480467,0.014032298150220335,0.038486897191752245
404,404,404,404,2020-09-11,120.2291488647461,119.1697006225586,113.34268951416016,0.008890248415937885,0.060757860785768614
405,405,405,405,2020-09-14,123.17105102539062,116.15213775634766,113.46566772460938,0.06042861891846152,0.08553585851481538
406,406,406,406,2020-09-15,122.8967056274414,115.98188018798828,114.26026916503906,0.05961987707256755,0.075585647797904
407,407,407,407,2020-09-16,122.06428527832033,114.44945526123048,115.51836395263672,0.06653443653103475,0.05666563394515767
408,408,408,408,2020-09-17,122.262939453125,118.56429290771484,113.89134216308594,0.031195281941157615,0.07350512454275426
409,409,409,409,2020-09-18,118.97106170654295,118.9426727294922,117.2967300415039,0.00023867781343134276,0.014274325161891532
410,410,410,410,2020-09-21,113.5886459350586,120.2291488647461,119.1697006225586,-0.05523205472541315,-0.04683283299650676
411,411,411,411,2020-09-22,114.28865051269533,123.17105102539062,116.15213775634766,-0.07211435186068416,-0.016043503629363798
412,412,412,412,2020-09-23,111.92378997802734,122.8967056274414,115.98188018798828,-0.08928567770301521,-0.034989001759442195
413,413,413,413,2020-09-24,112.51972198486328,122.06428527832033,114.44945526123048,-0.0781929232755868,-0.016861008835407643
414,414,414,414,2020-09-25,113.74945831298828,122.262939453125,118.56429290771484,-0.06963255732454188,-0.04060948264140718
415,415,415,415,2020-09-28,115.1589126586914,118.97106170654295,118.9426727294922,-0.032042658047842676,-0.03181162810597071
416,416,416,416,2020-09-29,113.82512664794922,113.5886459350586,120.2291488647461,0.0020819044979709656,-0.05326513809060729
417,417,417,417,2020-09-30,115.48052978515624,114.28865051269533,123.17105102539062,0.010428675700641987,-0.06243773334895919
418,418,418,418,2020-10-01,115.1967544555664,111.92378997802734,122.8967056274414,0.029242795282232725,-0.06265384521548711
419,419,419,419,2020-10-02,116.60621643066406,112.51972198486328,122.06428527832033,0.03631802828619257,-0.04471470778869713
420,420,420,420,2020-10-05,119.11293029785156,113.74945831298828,122.262939453125,0.04715162660472072,-0.025764219062319627
421,421,421,421,2020-10-06,117.8170166015625,115.1589126586914,118.97106170654295,0.023082051414893057,-0.009700216913479776
422,422,422,422,2020-10-07,121.96967315673828,113.82512664794922,113.5886459350586,0.07155315130005868,0.07378402262556527
423,423,423,423,2020-10-08,127.69263458251952,115.48052978515624,114.28865051269533,0.10575033574995785,0.11728184740737024
424,424,424,424,2020-10-09,128.53453063964844,115.1967544555664,111.92378997802734,0.11578256911071794,0.14841117035870632
425,425,425,425,2020-10-12,128.69532775878906,116.60621643066406,112.51972198486328,0.10367467274194064,0.14375796072533675
426,426,426,426,2020-10-13,126.3493881225586,119.11293029785156,113.74945831298828,0.0607529157968969,0.1107691412024212
427,427,427,427,2020-10-14,127.3142318725586,117.8170166015625,115.1589126586914,0.08060987746035098,0.10555257021133202
428,428,428,428,2020-10-15,129.3480682373047,121.96967315673828,113.82512664794922,0.06049368576305625,0.13637535091321729
429,429,429,429,2020-10-16,129.74533081054688,127.69263458251952,115.48052978515624,0.016075290753757798,0.12352559389820383
430,430,430,430,2020-10-19,127.05887603759766,128.53453063964844,115.1967544555664,-0.011480608321415509,0.10297270646289514
431,431,431,431,2020-10-20,127.35211944580078,128.69532775878906,116.60621643066406,-0.010437117931008544,0.09215549002506584
432,432,432,432,2020-10-21,126.7845230102539,126.3493881225586,119.11293029785156,0.0034439018198744176,0.0644060446940471
433,433,433,433,2020-10-22,126.47235870361328,127.3142318725586,117.8170166015625,-0.00661256134968502,0.07346427835056879
434,434,434,434,2020-10-23,127.01154327392578,129.3480682373047,121.96967315673828,-0.01806385665607524,0.04133707983875956
435,435,435,435,2020-10-26,124.23047637939452,129.74533081054688,127.69263458251952,-0.042505224632746974,-0.02711321772351427
436,436,436,436,2020-10-27,120.50347137451172,127.05887603759766,128.53453063964844,-0.05159344130469201,-0.06248172553453446
437,437,437,437,2020-10-28,118.44134521484376,127.35211944580078,128.69532775878906,-0.06996957938143555,-0.079676416560857
438,438,438,438,2020-10-29,121.1750946044922,126.7845230102539,126.3493881225586,-0.044243794688631155,-0.04095226415380293
439,439,439,439,2020-10-30,122.7075424194336,126.47235870361328,127.3142318725586,-0.029767898082793676,-0.036183617380155075
440,440,440,440,2020-11-02,127.8723602294922,127.01154327392578,129.3480682373047,0.006777470247014472,-0.011408813660093609
441,441,441,441,2020-11-03,129.46153259277344,124.23047637939452,129.74533081054688,0.042107672495785176,-0.0021873482151572032
442,442,442,442,2020-11-04,125.6304702758789,120.50347137451172,127.05887603759766,0.042546483042243954,-0.011242077738009226
443,443,443,443,2020-11-05,130.7858428955078,118.44134521484376,127.35211944580078,0.10422456498000798,0.026962436625708186
444,444,444,444,2020-11-06,131.25881958007812,121.1750946044922,126.7845230102539,0.08321615104571256,0.035290558055436794
445,445,445,445,2020-11-09,134.72500610351562,122.7075424194336,126.47235870361328,0.09793581916101335,0.06525257759477965
446,446,446,446,2020-11-10,135.6271514892578,127.8723602294922,127.01154327392578,0.0606447808255679,0.06783326927026434
447,447,447,447,2020-11-11,135.46571350097656,129.46153259277344,124.23047637939452,0.04637810775104545,0.09043865441898591
448,448,448,448,2020-11-12,132.8257293701172,125.6304702758789,120.50347137451172,0.05727320035050276,0.1022564566402342
449,449,449,449,2020-11-13,135.6271514892578,130.7858428955078,118.44134521484376,0.03701706917634806,0.14509972208809585
450,450,450,450,2020-11-16,137.004150390625,131.25881958007812,121.1750946044922,0.0437710077610578,0.13062961360003755
451,451,451,451,2020-11-17,136.05447387695312,134.72500610351562,122.7075424194336,0.009868010489574752,0.10877026134137413
452,452,452,452,2020-11-18,135.608154296875,135.6271514892578,127.8723602294922,-0.00014006924258314069,0.06049621711446784
453,453,453,453,2020-11-19,136.00701904296875,135.46571350097656,129.46153259277344,0.00399588595521827,0.05055931533565583
454,454,454,454,2020-11-20,135.83607482910156,132.8257293701172,125.6304702758789,0.022663872980483113,0.08123510586891536
455,455,455,455,2020-11-23,137.4884490966797,135.6271514892578,130.7858428955078,0.0137236356215098,0.05124871356701011
456,456,456,456,2020-11-24,140.4797821044922,137.004150390625,131.25881958007812,0.02536880601031055,0.07025023197613445
457,457,457,457,2020-11-25,139.30226135253906,136.05447387695312,134.72500610351562,0.02387122880298098,0.03397480082878235
458,458,458,458,2020-11-27,140.3373565673828,135.608154296875,135.6271514892578,0.034874025791653995,0.03472907177069229
459,459,459,459,2020-11-30,139.3782196044922,136.00701904296875,135.46571350097656,0.024786960152831217,0.028881891973997043
460,460,460,460,2020-12-01,141.60037231445312,135.83607482910156,132.8257293701172,0.04243568943378073,0.06606131948943039
461,461,461,461,2020-12-02,139.70111083984375,137.4884490966797,135.6271514892578,0.016093437359295137,0.03003793345102146
462,462,462,462,2020-12-03,138.10569763183594,140.4797821044922,137.004150390625,-0.016899830260915016,0.008040247233899178
463,463,463,463,2020-12-04,139.53018188476562,139.30226135253906,136.05447387695312,0.0016361581643657974,0.025546444073246022
464,464,464,464,2020-12-07,137.60238647460938,140.3373565673828,135.608154296875,-0.01948853932887251,0.014705842639584743
465,465,465,465,2020-12-08,137.5834197998047,139.3782196044922,136.00701904296875,-0.012877189920925458,0.01159058383845557
466,466,466,466,2020-12-09,138.06773376464844,141.60037231445312,135.83607482910156,-0.0249479467607594,0.016429059352271347
467,467,467,467,2020-12-10,136.11148071289062,139.70111083984375,137.4884490966797,-0.025695072182127077,-0.01001515685743748
468,468,468,468,2020-12-11,135.73159790039062,138.10569763183594,140.4797821044922,-0.017190454645645503,-0.03379976914094118
469,469,469,469,2020-12-14,134.62051391601562,139.53018188476562,139.30226135253906,-0.03518713945922303,-0.03360855302036414
470,470,470,470,2020-12-15,136.86166381835938,137.60238647460938,140.3373565673828,-0.005383065477477578,-0.024766696723082293
471,471,471,471,2020-12-16,135.69361877441406,137.5834197998047,139.3782196044922,-0.013735674168736667,-0.026435987204699307
472,472,472,472,2020-12-17,137.02313232421875,138.06773376464844,141.60037231445312,-0.007565862145679336,-0.032325056180429135
473,473,473,473,2020-12-18,138.10569763183594,136.11148071289062,139.70111083984375,0.014651349823692428,-0.011420189849720153
474,474,474,474,2020-12-21,138.74195861816406,135.73159790039062,138.10569763183594,0.022178776087073304,0.004607058197007019
475,475,475,475,2020-12-22,137.4124755859375,134.62051391601562,139.53018188476562,0.020739496446014583,-0.01517740656696831
476,476,476,476,2020-12-23,136.62428283691406,136.86166381835938,137.60238647460938,-0.001734459269473465,-0.007108188039135488
477,477,477,477,2020-12-24,137.69735717773438,135.69361877441406,137.5834197998047,0.014766636938553956,0.0008281330562611711
478,478,478,478,2020-12-28,135.95953369140625,137.02313232421875,138.06773376464844,-0.007762183032685721,-0.015269317571590224
