,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KDP,KDP_6m,KDP_12m,KDP_6m_ret,KDP_12m_ret
69,69,69,69,2019-05-15,26.602413177490234,26.170141220092773,25.7648983001709,0.016517754098536397,0.03250604242881017
70,70,70,70,2019-05-16,25.75588607788086,26.21516990661621,26.17914772033692,-0.01751977310738073,-0.01616789236141769
71,71,71,71,2019-05-17,26.35025405883789,25.467714309692383,25.638816833496094,0.034653276631489316,0.027748442136079188
72,72,72,72,2019-05-20,26.25119400024414,26.48533821105957,26.07108497619629,-0.008840521837008564,0.006908382378880473
73,73,73,73,2019-05-21,26.17914772033692,26.37726783752441,26.161136627197266,-0.007511017380869234,0.0006884675309148935
74,74,74,74,2019-05-22,26.224178314208984,26.64743423461914,26.512357711791992,-0.015883552490779107,-0.010869625429609897
75,75,75,75,2019-05-23,26.07108497619629,26.602413177490234,26.170141220092773,-0.019972932445975644,-0.0037850863342087093
76,76,76,76,2019-05-24,26.30522727966309,25.75588607788086,26.21516990661621,0.021328763457064914,0.0034353152532553555
77,77,77,77,2019-05-28,25.97202110290528,26.35025405883789,25.467714309692383,-0.014354053478499607,0.019801808167015933
78,78,78,78,2019-05-29,25.602792739868164,26.25119400024414,26.48533821105957,-0.02469987690350184,-0.03332203893937358
79,79,79,79,2019-05-30,25.54875946044922,26.17914772033692,26.37726783752441,-0.024079785431593503,-0.03140993912555845
80,80,80,80,2019-05-31,25.386659622192383,26.224178314208984,26.64743423461914,-0.03193688976568665,-0.047313170991480136
81,81,81,81,2019-06-03,25.386659622192383,26.07108497619629,26.602413177490234,-0.02625227736508884,-0.04570087484869856
82,82,82,82,2019-06-04,25.27859687805176,26.30522727966309,25.75588607788086,-0.03902761951823275,-0.01853126692616469
83,83,83,83,2019-06-05,25.53976058959961,25.97202110290528,26.35025405883789,-0.0166433144187349,-0.030758468872008504
84,84,84,84,2019-06-06,25.53976058959961,25.602792739868164,26.25119400024414,-0.002461924795040149,-0.027100992459158757
85,85,85,85,2019-06-07,25.5217399597168,25.54875946044922,26.17914772033692,-0.001057566054204928,-0.025111885522133393
86,86,86,86,2019-06-10,25.77389907836914,25.386659622192383,26.224178314208984,0.015253659281674103,-0.01717038491901457
87,87,87,87,2019-06-11,25.512739181518555,25.386659622192383,26.07108497619629,0.004966370574250645,-0.021416285328651363
88,88,88,88,2019-06-12,25.647823333740234,25.27859687805176,26.30522727966309,0.014606287582719979,-0.02499138056986505
89,89,89,89,2019-06-13,25.77389907836914,25.53976058959961,25.97202110290528,0.009167607031715042,-0.007628286753316171
90,90,90,90,2019-06-14,25.78290367126465,25.53976058959961,25.602792739868164,0.00952017857849663,0.007034815819760842
91,91,91,91,2019-06-17,27.05268669128418,25.5217399597168,25.54875946044922,0.05998598582948533,0.0588649806329391
92,92,92,92,2019-06-18,27.07970428466797,25.77389907836914,25.386659622192383,0.050663859679451084,0.0666903282145701
93,93,93,93,2019-06-19,27.40390586853028,25.512739181518555,25.386659622192383,0.07412636775519932,0.07946087734104545
94,94,94,94,2019-06-20,27.83617210388184,25.647823333740234,25.27859687805176,0.08532298205839517,0.10117552165447541
95,95,95,95,2019-06-21,27.60202980041504,25.77389907836914,25.53976058959961,0.07092953675682567,0.08074739790846874
96,96,96,96,2019-06-24,26.98964500427246,25.78290367126465,25.53976058959961,0.04680393443631958,0.0567696948288261
97,97,97,97,2019-06-25,26.62942886352539,27.05268669128418,25.5217399597168,-0.015645685494711126,0.04340177846639581
98,98,98,98,2019-06-26,25.89997673034668,27.07970428466797,25.77389907836914,-0.04356500875784042,0.0048916794309694644
99,99,99,99,2019-06-27,25.827930450439453,27.40390586853028,25.512739181518555,-0.057509153098523225,0.012354270024804936
100,100,100,100,2019-06-28,26.026052474975582,27.83617210388184,25.647823333740234,-0.0650276058845688,0.014747026923636719
101,101,101,101,2019-07-01,26.54837417602539,27.60202980041504,25.77389907836914,-0.03817312103524373,0.030048813929989704
102,102,102,102,2019-07-02,26.80053329467773,26.98964500427246,25.78290367126465,-0.007006824638293496,0.03946916283704849
103,103,103,103,2019-07-03,27.33455276489257,26.62942886352539,27.05268669128418,0.026479122214032813,0.010419152700984924
104,104,104,104,2019-07-05,27.225940704345703,25.89997673034668,27.07970428466797,0.05119556622788024,0.005400222178959746
105,105,105,105,2019-07-08,27.081117630004883,25.827930450439453,27.40390586853028,0.048520619256356534,-0.01177891356341565
106,106,106,106,2019-07-09,26.60140419006348,26.026052474975582,27.83617210388184,0.022106760740650433,-0.04435839486874593
107,107,107,107,2019-07-10,26.39323234558105,26.54837417602539,27.60202980041504,-0.005843741293372395,-0.043793788484925544
108,108,108,108,2019-07-11,26.284618377685547,26.80053329467773,26.98964500427246,-0.019250173543921223,-0.02612211559193567
109,109,109,109,2019-07-12,26.004026412963867,27.33455276489257,26.62942886352539,-0.0486756217807075,-0.023485387304650107
110,110,110,110,2019-07-15,25.79585266113281,27.225940704345703,25.89997673034668,-0.05252667148373791,-0.0040202379445333225
111,111,111,111,2019-07-16,25.60577774047852,27.081117630004883,25.827930450439453,-0.05447854515028361,-0.008601258640804299
112,112,112,112,2019-07-17,25.32519149780273,26.60140419006348,26.026052474975582,-0.04797538818411162,-0.026929207871487226
113,113,113,113,2019-07-18,25.316137313842773,26.39323234558105,26.54837417602539,-0.04080951577416825,-0.046414776815048575
114,114,114,114,2019-07-19,25.00839805603028,26.284618377685547,26.80053329467773,-0.048553884378961354,-0.06686938722235602
115,115,115,115,2019-07-22,24.99029541015625,26.004026412963867,27.33455276489257,-0.03898361687181795,-0.08576168686202879
116,116,116,116,2019-07-23,25.089859008789062,25.79585266113281,27.225940704345703,-0.027368494525768616,-0.07845759008854691
117,117,117,117,2019-07-24,25.126066207885746,25.60577774047852,27.081117630004883,-0.018734503495842936,-0.07219242015156024
118,118,118,118,2019-07-25,25.35234260559082,25.32519149780273,26.60140419006348,0.0010720988147492339,-0.04695472372617182
119,119,119,119,2019-07-26,25.433809280395508,25.316137313842773,26.39323234558105,0.004648101133832627,-0.036351101396876695
120,120,120,120,2019-07-29,25.34329032897949,25.00839805603028,26.284618377685547,0.01339119251856502,-0.03581288627363921
121,121,121,121,2019-07-30,25.52431869506836,24.99029541015625,26.004026412963867,0.021369226579653677,-0.018447440033992457
122,122,122,122,2019-07-31,25.470008850097656,25.089859008789062,25.79585266113281,0.0151515335807757,-0.012631635608855385
123,123,123,123,2019-08-01,25.479061126708984,25.126066207885746,25.60577774047852,0.014048952824634808,-0.004948750827014181
124,124,124,124,2019-08-02,25.433809280395508,25.35234260559082,25.32519149780273,0.003213378584854043,0.004288922458975275
125,125,125,125,2019-08-05,25.29803466796875,25.433809280395508,25.316137313842773,-0.005338351441182443,-0.0007150635047363796
126,126,126,126,2019-08-06,25.20752716064453,25.34329032897949,25.00839805603028,-0.00535696693573029,0.007962489407282725
127,127,127,127,2019-08-07,24.99029541015625,25.52431869506836,24.99029541015625,-0.02092213669998133,0.0
128,128,128,128,2019-08-08,26.27556228637696,25.470008850097656,25.089859008789062,0.03162752871506025,0.047258267859239034
129,129,129,129,2019-08-09,26.32987403869629,25.479061126708984,25.126066207885746,0.033392632003045986,0.04791071633938193
130,130,130,130,2019-08-12,25.904464721679688,25.433809280395508,25.35234260559082,0.01850511011132583,0.02177795262072202
131,131,131,131,2019-08-13,25.76869773864746,25.29803466796875,25.433809280395508,0.018604728661971714,0.013167058640723761
132,132,132,132,2019-08-14,24.818323135375977,25.20752716064453,25.34329032897949,-0.01543999230024451,-0.020714247707734446
133,133,133,133,2019-08-15,25.19847297668457,24.99029541015625,25.52431869506836,0.008330336361038526,-0.012766088775045259
134,134,134,134,2019-08-16,25.35234260559082,26.27556228637696,25.470008850097656,-0.03513605801177466,-0.004619795980415842
135,135,135,135,2019-08-19,25.29803466796875,26.32987403869629,25.479061126708984,-0.03918892164888721,-0.007104910885058824
136,136,136,136,2019-08-20,25.243730545043945,25.904464721679688,25.433809280395508,-0.025506575168981138,-0.007473467039720072
137,137,137,137,2019-08-21,25.098915100097656,25.76869773864746,25.29803466796875,-0.025992102718690235,-0.007870950075153815
138,138,138,138,2019-08-22,24.88168716430664,24.818323135375977,25.20752716064453,0.002553114833143022,-0.012926297540466813
139,139,139,139,2019-08-23,24.18474006652832,25.19847297668457,24.99029541015625,-0.04022993421443544,-0.032234726737185526
140,140,140,140,2019-08-26,24.202842712402344,25.35234260559082,26.27556228637696,-0.04534097345840471,-0.07888392839643454
141,141,141,141,2019-08-27,24.211896896362305,25.29803466796875,26.32987403869629,-0.042933681839785964,-0.08044007879495552
142,142,142,142,2019-08-28,24.2843074798584,25.243730545043945,25.904464721679688,-0.038006389882572544,-0.0625435522111123
143,143,143,143,2019-08-29,24.65540313720703,25.098915100097656,25.76869773864746,-0.017670563094932312,-0.04320337072256197
144,144,144,144,2019-08-30,24.691606521606445,24.88168716430664,24.818323135375977,-0.007639379172521332,-0.005105768551659673
145,145,145,145,2019-09-03,24.07612609863281,24.18474006652832,25.19847297668457,-0.004491012415131723,-0.04454027349555023
146,146,146,146,2019-09-04,24.43817138671875,24.202842712402344,25.35234260559082,0.009723183227390741,-0.03605864882365828
147,147,147,147,2019-09-05,24.57394027709961,24.211896896362305,25.29803466796875,0.014953119216020605,-0.02862255508669842
148,148,148,148,2019-09-06,24.31145668029785,24.2843074798584,25.243730545043945,0.0011179730145474132,-0.03693090698629431
149,149,149,149,2019-09-09,24.211896896362305,24.65540313720703,25.098915100097656,-0.01798819667951157,-0.03534089821005448
150,150,150,150,2019-09-10,24.582996368408203,24.691606521606445,24.88168716430664,-0.004398666935794715,-0.01200444302373982
151,151,151,151,2019-09-11,25.5786247253418,24.07612609863281,24.18474006652832,0.06240616204424643,0.05763488278059348
152,152,152,152,2019-09-12,25.035552978515625,24.43817138671875,24.202842712402344,0.024444610946690037,0.03440547360523771
153,153,153,153,2019-09-13,24.93598937988281,24.57394027709961,24.211896896362305,0.01473305048765794,0.029906474764036073
154,154,154,154,2019-09-16,24.718759536743164,24.31145668029785,24.2843074798584,0.016753535660221974,0.01789023867553574
155,155,155,155,2019-09-17,25.20752716064453,24.211896896362305,24.65540313720703,0.041121530813713836,0.02239363195016275
156,156,156,156,2019-09-18,25.29803466796875,24.582996368408203,24.691606521606445,0.02908670240375777,0.024560092751828355
157,157,157,157,2019-09-19,24.99029541015625,25.5786247253418,24.07612609863281,-0.023000818906525056,0.037969950305890565
158,158,158,158,2019-09-20,24.72781181335449,25.035552978515625,24.43817138671875,-0.01229216568234881,0.011851968056544093
159,159,159,159,2019-09-23,24.564891815185547,24.93598937988281,24.57394027709961,-0.014882006847365958,-0.00036821371794792945
160,160,160,160,2019-09-24,24.40196990966797,24.718759536743164,24.31145668029785,-0.012815757465673094,0.003723068944834873
161,161,161,161,2019-09-25,24.43817138671875,25.20752716064453,24.211896896362305,-0.030520874539686882,0.009345591191181724
162,162,162,162,2019-09-26,24.63730239868164,25.29803466796875,24.582996368408203,-0.02611792884147235,0.0022090891386710165
163,163,163,163,2019-09-27,24.43817138671875,24.99029541015625,25.5786247253418,-0.022093537286202447,-0.04458618674260295
164,164,164,164,2019-09-30,24.72781181335449,24.72781181335449,25.035552978515625,0.0,-0.01229216568234881
165,165,165,165,2019-10-01,24.47438240051269,24.564891815185547,24.93598937988281,-0.003684502881339924,-0.01851167693159672
166,166,166,166,2019-10-02,24.35671615600586,24.40196990966797,24.718759536743164,-0.0018545123131300523,-0.014646502798781103
167,167,167,167,2019-10-03,24.793607711791992,24.43817138671875,25.20752716064453,0.014544309369497688,-0.016420470211722105
168,168,168,168,2019-10-04,25.130374908447266,24.63730239868164,25.29803466796875,0.0200132507117341,-0.006627382787713798
169,169,169,169,2019-10-07,25.01205062866211,24.43817138671875,24.99029541015625,0.02348290438192291,0.0008705466721701249
170,170,170,170,2019-10-08,24.511444091796875,24.72781181335449,24.72781181335449,-0.008749974449448139,-0.008749974449448139
171,171,171,171,2019-10-09,24.66617774963379,24.47438240051269,24.564891815185547,0.007836575648057176,0.004123198881162082
172,172,172,172,2019-10-10,25.15768241882324,24.35671615600586,24.40196990966797,0.032884821487722427,0.03096932386822826
173,173,173,173,2019-10-11,25.312414169311523,24.793607711791992,24.43817138671875,0.020925008717984417,0.03577365788783582
174,174,174,174,2019-10-14,24.939239501953125,25.130374908447266,24.63730239868164,-0.0076057522894293905,0.012255282594885175
175,175,175,175,2019-10-15,25.057559967041016,25.01205062866211,24.43817138671875,0.001819496492093231,0.025345127936162948
176,176,176,176,2019-10-16,25.130374908447266,24.511444091796875,24.72781181335449,0.02525068756995541,0.01627977024943905
177,177,177,177,2019-10-17,25.12127494812012,24.66617774963379,24.47438240051269,0.01845025212684548,0.02643141457142062
178,178,178,178,2019-10-18,25.112173080444336,25.15768241882324,24.35671615600586,-0.0018089638632552418,0.031016370170746432
179,179,179,179,2019-10-21,25.02115631103516,25.312414169311523,24.793607711791992,-0.01150652230672966,0.00917771233167275
180,180,180,180,2019-10-22,25.048458099365234,24.939239501953125,25.130374908447266,0.00437938764746848,-0.003259673179586975
181,181,181,181,2019-10-23,25.14858055114746,25.057559967041016,25.01205062866211,0.003632459993158532,0.005458565733466703
182,182,182,182,2019-10-24,25.22138977050781,25.130374908447266,24.511444091796875,0.003621707292156273,0.028963845461415616
183,183,183,183,2019-10-25,25.039356231689453,25.12127494812012,24.66617774963379,-0.003260929893082465,0.015129157255067804
184,184,184,184,2019-10-28,25.166784286499023,25.112173080444336,25.15768241882324,0.0021746905725659182,0.0003617927726511372
185,185,185,185,2019-10-29,25.15768241882324,25.02115631103516,25.312414169311523,0.005456426797024738,-0.0061128800063599
186,186,186,186,2019-10-30,25.394332885742188,25.048458099365234,24.939239501953125,0.013808226638338139,0.01824808586297988
187,187,187,187,2019-10-31,25.6309814453125,25.14858055114746,25.057559967041016,0.019182032687050654,0.022884170646532365
188,188,188,188,2019-11-01,25.676488876342773,25.22138977050781,25.130374908447266,0.01804417242570544,0.02173123042871672
189,189,189,189,2019-11-04,25.36702919006348,25.039356231689453,25.12127494812012,0.013086317209678455,0.009782713753616612
190,190,190,190,2019-11-05,25.512657165527344,25.166784286499023,25.112173080444336,0.013743228975577448,0.01594780681863317
191,191,191,191,2019-11-06,25.64008140563965,25.15768241882324,25.02115631103516,0.019175016950507162,0.024736070823853984
192,192,192,192,2019-11-07,27.1510009765625,25.394332885742188,25.048458099365234,0.06917559515046778,0.08393901408448556
193,193,193,193,2019-11-08,26.577579498291016,25.6309814453125,25.14858055114746,0.03693179112154654,0.056822250633081994
194,194,194,194,2019-11-11,26.38644027709961,25.676488876342773,25.22138977050781,0.02764986303913841,0.04619295436106907
195,195,195,195,2019-11-12,26.577579498291016,25.36702919006348,25.039356231689453,0.047721406364042096,0.06143222103509238
196,196,196,196,2019-11-13,26.850635528564453,25.512657165527344,25.166784286499023,0.05244370879741145,0.06690768367132027
197,197,197,197,2019-11-14,27.30573272705078,25.64008140563965,25.15768241882324,0.06496279380161263,0.0853834734244181
198,198,198,198,2019-11-15,27.32394218444824,27.1510009765625,25.394332885742188,0.006369607073972272,0.07598582358465666
199,199,199,199,2019-11-18,27.64250373840332,26.577579498291016,25.6309814453125,0.04006851866178329,0.07848011194509663
200,200,200,200,2019-11-19,27.487775802612305,26.38644027709961,25.676488876342773,0.041738692826577495,0.07054262500580344
201,201,201,201,2019-11-20,27.788135528564453,26.577579498291016,25.36702919006348,0.04554801652841545,0.09544303829828626
202,202,202,202,2019-11-21,27.8791561126709,26.850635528564453,25.512657165527344,0.038305260335915525,0.09275783905179291
203,203,203,203,2019-11-22,27.57879066467285,27.30573272705078,25.64008140563965,0.0100000223525063,0.07561244554421642
204,204,204,204,2019-11-25,27.94286727905273,27.32394218444824,27.1510009765625,0.02265138355316676,0.029165271040054508
205,205,205,205,2019-11-26,28.206823348999023,27.64250373840332,26.577579498291016,0.02041492391341171,0.06130143833499857
206,206,206,206,2019-11-27,28.40706253051757,27.487775802612305,26.38644027709961,0.03344347445593976,0.0765780541898875
207,207,207,207,2019-11-29,28.16131401062012,27.788135528564453,26.577579498291016,0.013429417805741695,0.0595891176783403
208,208,208,208,2019-12-02,27.77903175354004,27.8791561126709,26.850635528564453,-0.003591369793483623,0.03457632218753015
209,209,209,209,2019-12-03,27.30573272705078,27.57879066467285,27.30573272705078,-0.009901012011083066,0.0
210,210,210,210,2019-12-04,27.342140197753903,27.94286727905273,27.32394218444824,-0.021498405131429088,0.0006660098013244742
211,211,211,211,2019-12-05,26.5684814453125,28.206823348999023,27.64250373840332,-0.05808317666316232,-0.038854016381978385
212,212,212,212,2019-12-06,26.659496307373047,28.40706253051757,27.487775802612305,-0.06151872342545528,-0.030132648824956698
213,213,213,213,2019-12-09,26.5684814453125,28.16131401062012,27.788135528564453,-0.05656101717082296,-0.04389118089618593
214,214,214,214,2019-12-10,26.541173934936523,27.77903175354004,27.8791561126709,-0.044560869852699914,-0.047992205084223194
215,215,215,215,2019-12-11,26.24080848693848,27.30573272705078,27.57879066467285,-0.03900002430835048,-0.04851489661032393
216,216,216,216,2019-12-12,26.195301055908203,27.342140197753903,27.94286727905273,-0.041944015119193545,-0.06254069082075142
217,217,217,217,2019-12-13,26.17709732055664,26.5684814453125,28.206823348999023,-0.014731143951959402,-0.07195868897850954
218,218,218,218,2019-12-16,26.304527282714844,26.659496307373047,28.40706253051757,-0.013314918652834073,-0.07401452528025321
219,219,219,219,2019-12-17,26.29541778564453,26.5684814453125,28.16131401062012,-0.010277729279711822,-0.06625742762826792
220,220,220,220,2019-12-18,26.004159927368164,26.541173934936523,27.77903175354004,-0.020233242466396018,-0.0638925014348527
221,221,221,221,2019-12-19,25.96775245666504,26.24080848693848,27.30573272705078,-0.010405778099762286,-0.0489999768092747
222,222,222,222,2019-12-20,26.2772159576416,26.195301055908203,27.342140197753903,0.003127083806311992,-0.038948093763332525
223,223,223,223,2019-12-23,26.222606658935547,26.17709732055664,26.5684814453125,0.0017385173696538025,-0.01301823693194093
224,224,224,224,2019-12-24,26.07697486877441,26.304527282714844,26.659496307373047,-0.008650693908875629,-0.02185042927602243
225,225,225,225,2019-12-26,26.23170661926269,26.29541778564453,26.5684814453125,-0.002422899947861712,-0.012675727317837615
226,226,226,226,2019-12-27,26.24991226196289,26.004159927368164,26.541173934936523,0.009450500815297858,-0.010973955925522971
227,227,227,227,2019-12-30,26.2772159576416,25.96775245666504,26.24080848693848,0.011917223159493506,0.0013874370799682456
228,228,228,228,2019-12-31,26.35003471374512,26.2772159576416,26.195301055908203,0.0027711747021033073,0.00590692420395067
229,229,229,229,2020-01-02,26.295135498046875,26.222606658935547,26.17709732055664,0.002765889755151907,0.004509215672187539
230,230,230,230,2020-01-03,26.35918426513672,26.07697486877441,26.304527282714844,0.010822167746928235,0.002077854577443361
231,231,231,231,2020-01-06,26.53302383422852,26.23170661926269,26.29541778564453,0.011486756059728265,0.009036024851208246
232,232,232,232,2020-01-07,25.801074981689453,26.24991226196289,26.004159927368164,-0.01709862020848807,-0.007809709917411034
233,233,233,233,2020-01-08,25.39850234985352,26.2772159576416,25.96775245666504,-0.03344013342983343,-0.021921423802906514
234,234,234,234,2020-01-09,25.49914932250977,26.35003471374512,26.2772159576416,-0.03229162316023437,-0.029609934187322606
235,235,235,235,2020-01-10,25.5082950592041,26.295135498046875,26.222606658935547,-0.029923422106009623,-0.027240297237499767
236,236,236,236,2020-01-13,25.435102462768555,26.35918426513672,26.07697486877441,-0.03505729893130183,-0.024614527154162347
237,237,237,237,2020-01-14,25.25211524963379,26.53302383422852,26.23170661926269,-0.04827601228557721,-0.03734379100250995
238,238,238,238,2020-01-15,25.4899959564209,25.801074981689453,26.24991226196289,-0.012056824201678529,-0.02894928935222152
239,239,239,239,2020-01-16,25.270416259765625,25.39850234985352,26.2772159576416,-0.005043056804041601,-0.03831454974145354
240,240,240,240,2020-01-17,25.316160202026367,25.49914932250977,26.35003471374512,-0.007176283340631473,-0.03923617266353918
241,241,241,241,2020-01-21,24.794647216796875,25.5082950592041,26.295135498046875,-0.027977089050870263,-0.05706334091191323
242,242,242,242,2020-01-22,25.64553642272949,25.435102462768555,26.35918426513672,0.008273367888687044,-0.027073972973857052
