,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SJM,SJM_6m,SJM_12m,SJM_6m_ret,SJM_12m_ret
54,54,54,54,2019-04-24,106.1128158569336,103.35507202148438,101.06561279296876,0.026682230310632216,0.049939865048896026
55,55,55,55,2019-04-25,105.12419128417967,103.13826751708984,102.31439971923828,0.019254965347956565,0.027462327616168958
56,56,56,56,2019-04-26,106.4857177734375,103.4244384765625,103.61522674560548,0.02959918701969788,0.027703370614432954
57,57,57,57,2019-04-29,105.8526382446289,104.67322540283205,103.25967407226562,0.011267569497910523,0.025111101653764845
58,58,58,58,2019-04-30,106.34697723388672,105.12419128417967,103.59788513183594,0.01163182265442142,0.02653617975456113
59,59,59,59,2019-05-01,106.2515640258789,105.55780792236328,102.62657165527344,0.006572286003001082,0.035322161815771747
60,60,60,60,2019-05-02,106.60712432861328,106.1128158569336,103.35507202148438,0.004658329605974565,0.03146485454001624
61,61,61,61,2019-05-03,107.13612365722656,105.12419128417967,103.13826751708984,0.01913862402620614,0.038762102916594765
62,62,62,62,2019-05-06,108.53236389160156,106.4857177734375,103.4244384765625,0.019219911937097267,0.049387992724723384
63,63,63,63,2019-05-07,108.48031616210938,105.8526382446289,104.67322540283205,0.024823924665985375,0.03637119946028067
64,64,64,64,2019-05-08,108.0727310180664,106.34697723388672,105.12419128417967,0.016227577210627064,0.02804815616527323
65,65,65,65,2019-05-09,109.23479461669922,106.2515640258789,105.55780792236328,0.02807705108316072,0.03483386749600115
66,66,66,66,2019-05-10,110.04998016357422,106.60712432861328,106.1128158569336,0.03229480071471058,0.03710357014697352
67,67,67,67,2019-05-13,109.9285659790039,107.13612365722656,105.12419128417967,0.02606443304511874,0.045701894455831615
68,68,68,68,2019-05-14,109.9459228515625,108.53236389160156,106.4857177734375,0.013024308227292947,0.03249454622156045
69,69,69,69,2019-05-15,110.57032775878906,108.48031616210938,105.8526382446289,0.019266274939284234,0.04456846416295668
70,70,70,70,2019-05-16,109.77584838867188,108.0727310180664,106.34697723388672,0.01575899262063407,0.03224230010077411
71,71,71,71,2019-05-17,110.78857421875,109.23479461669922,106.2515640258789,0.014224218642996833,0.042700643839614916
72,72,72,72,2019-05-20,111.21636199951172,110.04998016357422,106.60712432861328,0.01059865557634665,0.04323573776073908
73,73,73,73,2019-05-21,110.60523223876952,109.9285659790039,107.13612365722656,0.006155508841030999,0.03238038173419544
74,74,74,74,2019-05-22,111.1203384399414,109.9459228515625,108.53236389160156,0.010681756611970794,0.02384518732978691
75,75,75,75,2019-05-23,110.9980926513672,110.57032775878906,108.48031616210938,0.0038687132547108316,0.02320952388722164
76,76,76,76,2019-05-24,110.60523223876952,109.77584838867188,108.0727310180664,0.007555248829971495,0.023433304561164103
77,77,77,77,2019-05-28,107.97740173339844,110.78857421875,109.23479461669922,-0.025374209436082817,-0.011510919095997996
78,78,78,78,2019-05-29,105.593994140625,111.21636199951172,110.04998016357422,-0.050553423595274594,-0.04049056634381942
79,79,79,79,2019-05-30,105.78604888916016,110.60523223876952,109.9285659790039,-0.043571025095864635,-0.03768371808502402
80,80,80,80,2019-05-31,106.12654113769533,111.1203384399414,109.9459228515625,-0.044940443597957014,-0.03473872986653359
81,81,81,81,2019-06-03,108.5186767578125,110.9980926513672,110.57032775878906,-0.022337463953928216,-0.018555167942092665
82,82,82,82,2019-06-04,108.78057098388672,110.60523223876952,109.77584838867188,-0.016497060925145024,-0.009066451495426175
83,83,83,83,2019-06-05,109.35679626464844,107.97740173339844,110.78857421875,0.012774844635137672,-0.012923516384230616
84,84,84,84,2019-06-06,106.83370971679688,105.593994140625,111.21636199951172,0.01174039855449438,-0.039406542382082965
85,85,85,85,2019-06-07,108.71947479248048,105.78604888916016,110.60523223876952,0.02772979928944963,-0.01704944158715882
86,86,86,86,2019-06-10,107.0694351196289,106.12654113769533,111.1203384399414,0.008884619924719894,-0.03645510243385319
87,87,87,87,2019-06-11,107.4797592163086,108.5186767578125,110.9980926513672,-0.0095736289138737,-0.03169724227702997
88,88,88,88,2019-06-12,108.13455200195312,108.78057098388672,110.60523223876952,-0.005938734978963134,-0.022337824231342007
89,89,89,89,2019-06-13,107.82897186279295,109.35679626464844,107.97740173339844,-0.013971005497985467,-0.0013746382874813001
90,90,90,90,2019-06-14,107.65436553955078,106.83370971679688,105.593994140625,0.007681618703772042,0.019512202523392252
91,91,91,91,2019-06-17,106.85989379882812,108.71947479248048,105.78604888916016,-0.01710439640369721,0.010151101406510765
92,92,92,92,2019-06-18,105.28842163085938,107.0694351196289,106.12654113769533,-0.016634191511140428,-0.007897360055751923
93,93,93,93,2019-06-19,105.5241470336914,107.4797592163086,108.5186767578125,-0.01819516713543634,-0.02759460227112942
94,94,94,94,2019-06-20,105.72494506835938,108.13455200195312,108.78057098388672,-0.02228341347870222,-0.028089813170588784
95,95,95,95,2019-06-21,106.09162902832033,107.82897186279295,109.35679626464844,-0.016112022626751155,-0.029857926968034576
96,96,96,96,2019-06-24,105.90828704833984,107.65436553955078,106.83370971679688,-0.016219300373559453,-0.008662272150898986
97,97,97,97,2019-06-25,105.26223754882812,106.85989379882812,108.71947479248048,-0.014950943644092551,-0.031799613181091924
98,98,98,98,2019-06-26,101.27246856689452,105.28842163085938,107.0694351196289,-0.03814239972221034,-0.05414212325167711
99,99,99,99,2019-06-27,102.04945373535156,105.5241470336914,107.4797592163086,-0.03292794489237094,-0.05052398256706414
100,100,100,100,2019-06-28,100.56529998779295,105.72494506835938,108.13455200195312,-0.048802532621135986,-0.0699984590866336
101,101,101,101,2019-07-01,101.71771240234376,106.09162902832033,107.82897186279295,-0.04122772612727987,-0.056675486697818744
102,102,102,102,2019-07-02,102.65185546875,105.90828704833984,107.65436553955078,-0.030747656017734548,-0.04646825092255946
103,103,103,103,2019-07-03,104.52889251708984,105.26223754882812,106.85989379882812,-0.006966838714578039,-0.021813621545671458
104,104,104,104,2019-07-05,104.31934356689452,101.27246856689452,105.28842163085938,0.030085916173628435,-0.009204032589285482
105,105,105,105,2019-07-08,104.07492065429688,102.04945373535156,105.5241470336914,0.019847895748643873,-0.013733599561168042
106,106,106,106,2019-07-09,103.6907730102539,100.56529998779295,105.72494506835938,0.031079040412948844,-0.019240228091773615
107,107,107,107,2019-07-10,103.14076232910156,101.71771240234376,106.09162902832033,0.013990188071954845,-0.027814321697624766
108,108,108,108,2019-07-11,99.9716339111328,102.65185546875,105.90828704833984,-0.026109820863716715,-0.056054661090849
109,109,109,109,2019-07-12,99.7009735107422,104.52889251708984,105.26223754882812,-0.04618741182547503,-0.05283247029122118
110,110,110,110,2019-07-15,100.4779815673828,104.31934356689452,101.27246856689452,-0.03682310363703978,-0.007845044272688284
111,111,111,111,2019-07-16,100.80101776123048,104.07492065429688,102.04945373535156,-0.031457174048118985,-0.012233637010529153
112,112,112,112,2019-07-17,101.2812042236328,103.6907730102539,100.56529998779295,-0.023238025107430005,0.007118799784088026
113,113,113,113,2019-07-18,101.17642211914062,103.14076232910156,101.71771240234376,-0.01904523648655143,-0.005321494854918396
114,114,114,114,2019-07-19,99.78829193115234,99.9716339111328,102.65185546875,-0.0018339400168595477,-0.027895877035261196
115,115,115,115,2019-07-22,97.88504791259766,99.7009735107422,104.52889251708984,-0.01821371982841158,-0.06355988707529792
116,116,116,116,2019-07-23,98.33905029296876,100.4779815673828,104.31934356689452,-0.021287562121056536,-0.057326791651932774
117,117,117,117,2019-07-24,97.86760711669922,100.80101776123048,104.07492065429688,-0.029101002248605234,-0.05964274100401512
118,118,118,118,2019-07-25,98.6969985961914,101.2812042236328,103.6907730102539,-0.025515155030496728,-0.04816025832470816
119,119,119,119,2019-07-26,99.7533721923828,101.17642211914062,103.14076232910156,-0.014065035083787647,-0.032842399650976795
120,120,120,120,2019-07-29,99.83194732666016,99.78829193115234,99.9716339111328,0.00043748013582534107,-0.0013972621933618923
121,121,121,121,2019-07-30,98.76683807373048,97.88504791259766,99.7009735107422,0.009008425494363426,-0.009369371272097693
122,122,122,122,2019-07-31,97.0731430053711,98.33905029296876,100.4779815673828,-0.01287288502203665,-0.0338864148035094
123,123,123,123,2019-08-01,97.54458618164062,97.86760711669922,100.80101776123048,-0.0033005909163940084,-0.032305542661319464
124,124,124,124,2019-08-02,97.9112548828125,98.6969985961914,101.2812042236328,-0.007961171307687809,-0.033273195818044554
125,125,125,125,2019-08-05,96.35726928710938,99.7533721923828,101.17642211914062,-0.0340449934737419,-0.04763118452989412
126,126,126,126,2019-08-06,96.61917114257812,99.83194732666016,99.78829193115234,-0.032181844290480544,-0.03175844307226661
127,127,127,127,2019-08-07,97.27393341064452,98.76683807373048,97.88504791259766,-0.015115444537887268,-0.006243185399457674
128,128,128,128,2019-08-08,99.12477111816406,97.0731430053711,98.33905029296876,0.021134868505076065,0.007989916750817727
129,129,129,129,2019-08-09,97.64061737060548,97.54458618164062,97.86760711669922,0.0009844850721498766,-0.002319355226730657
130,130,130,130,2019-08-12,99.10731506347656,97.9112548828125,98.6969985961914,0.012215757852308107,0.0041573348037049485
131,131,131,131,2019-08-13,99.52638244628906,96.35726928710938,99.7533721923828,0.03288919645218358,-0.002275509500129669
132,132,132,132,2019-08-14,98.96763610839844,96.61917114257812,99.83194732666016,0.02430640770406467,-0.008657661614408951
133,133,133,133,2019-08-15,99.89149475097656,97.27393341064452,98.76683807373048,0.026909175444586264,0.011386986757706108
134,134,134,134,2019-08-16,100.61300659179688,99.12477111816406,97.0731430053711,0.015013759495683843,0.036465941833468074
135,135,135,135,2019-08-19,102.29352569580078,97.64061737060548,97.54458618164062,0.04765340951844532,0.0486848086609033
136,136,136,136,2019-08-20,100.81537628173828,99.10731506347656,97.9112548828125,0.01723446162543829,0.029660751487677883
137,137,137,137,2019-08-21,99.72430419921876,99.52638244628906,96.35726928710938,0.001988636058750659,0.03494323715294234
138,138,138,138,2019-08-22,100.21705627441406,98.96763610839844,96.61917114257812,0.012624532778040098,0.037237797522881255
139,139,139,139,2019-08-23,97.8414077758789,99.89149475097656,97.27393341064452,-0.020523138433441224,0.005833776278366232
140,140,140,140,2019-08-26,99.36357879638672,100.61300659179688,99.12477111816406,-0.012418153852406855,0.002409162467956527
141,141,141,141,2019-08-27,91.23358154296876,102.29352569580078,97.64061737060548,-0.10811968868608501,-0.06561855096960445
142,142,142,142,2019-08-28,91.8319091796875,100.81537628173828,99.10731506347656,-0.0891081046699227,-0.07340937325493369
143,143,143,143,2019-08-29,90.4769058227539,99.72430419921876,99.52638244628906,-0.09272963547573487,-0.09092540491380607
144,144,144,144,2019-08-30,92.5270004272461,100.21705627441406,98.96763610839844,-0.07673400250463436,-0.06507820065640413
145,145,145,145,2019-09-03,94.12836456298828,97.8414077758789,99.89149475097656,-0.03794960944752479,-0.05769390279277942
146,146,146,146,2019-09-04,93.51243591308594,99.36357879638672,100.61300659179688,-0.05888619305158882,-0.07057308909889848
147,147,147,147,2019-09-05,92.10466766357422,91.23358154296876,102.29352569580078,0.00954786719838685,-0.0996041339168039
148,148,148,148,2019-09-06,92.57098388671876,91.8319091796875,100.81537628173828,0.008048125250071037,-0.08177713260703179
149,149,149,149,2019-09-09,92.4917984008789,90.4769058227539,99.72430419921876,0.022269689262718773,-0.07252500638050596
150,150,150,150,2019-09-10,93.87319946289062,92.5270004272461,100.21705627441406,0.014549256210926842,-0.06330116895623739
151,151,151,151,2019-09-11,95.20179748535156,94.12836456298828,97.8414077758789,0.011403926195328484,-0.02697845779747754
152,152,152,152,2019-09-12,93.13410949707033,93.51243591308594,99.36357879638672,-0.004045733728583856,-0.06269368892279592
153,153,153,153,2019-09-13,93.71483612060548,92.10466766357422,91.23358154296876,0.017481941989222927,0.027196724448092624
154,154,154,154,2019-09-16,94.30433654785156,92.57098388671876,91.8319091796875,0.018724578570472383,0.02692340157413331
155,155,155,155,2019-09-17,95.65933227539062,92.4917984008789,90.4769058227539,0.034246645965115396,0.05727899739176756
156,156,156,156,2019-09-18,95.75611877441406,93.87319946289062,92.5270004272461,0.020058113735302863,0.03489920058207252
157,157,157,157,2019-09-19,94.70907592773438,95.20179748535156,94.12836456298828,-0.005175548893317949,0.006169355724410686
158,158,158,158,2019-09-20,94.85865020751952,93.13410949707033,93.51243591308594,0.01851674665449443,0.01439609909942674
159,159,159,159,2019-09-23,94.1723403930664,93.71483612060548,92.10466766357422,0.004881876673957342,0.022449163347993073
160,160,160,160,2019-09-24,94.8146514892578,94.30433654785156,92.57098388671876,0.005411362404816877,0.02423726645581148
161,161,161,161,2019-09-25,94.99942779541016,95.65933227539062,92.4917984008789,-0.006898485116754616,0.027111910870871503
162,162,162,162,2019-09-26,96.03768920898438,95.75611877441406,93.87319946289062,0.002940495481376537,0.02305759000948293
163,163,163,163,2019-09-27,95.9408721923828,94.70907592773438,95.20179748535156,0.013006105830747572,0.007763243200791026
164,164,164,164,2019-09-30,96.80315399169922,94.85865020751952,93.13410949707033,0.020498961137711325,0.039395281862273146
165,165,165,165,2019-10-01,94.9906234741211,94.1723403930664,93.71483612060548,0.008689208292363304,0.013613504609598204
166,166,166,166,2019-10-02,93.96117401123048,94.8146514892578,94.30433654785156,-0.009001535781882897,-0.0036388839493818326
167,167,167,167,2019-10-03,93.55644989013672,94.99942779541016,95.65933227539062,-0.015189332596623806,-0.021983034328527218
168,168,168,168,2019-10-04,94.74427795410156,96.03768920898438,95.75611877441406,-0.013467746522599744,-0.010566852889017264
169,169,169,169,2019-10-07,94.46269989013672,95.9408721923828,94.70907592773438,-0.01540711761804725,-0.0026013983895867288
170,170,170,170,2019-10-08,93.22209930419922,96.80315399169922,94.85865020751952,-0.03699316127454966,-0.017252521512166386
171,171,171,171,2019-10-09,93.51243591308594,94.9906234741211,94.1723403930664,-0.015561404978438387,-0.0070074129752546455
172,172,172,172,2019-10-10,94.16355895996094,93.96117401123048,94.8146514892578,0.0021539210302572442,-0.00686700334885082
173,173,173,173,2019-10-11,94.16355895996094,93.55644989013672,94.99942779541016,0.006489227311822443,-0.008798672316735812
174,174,174,174,2019-10-14,94.05797576904295,94.74427795410156,96.03768920898438,-0.0072437322852476616,-0.020613922057552192
175,175,175,175,2019-10-15,94.43629455566406,94.46269989013672,95.9408721923828,-0.00027953186287676957,-0.01568234270063462
176,176,176,176,2019-10-16,94.62989807128906,93.22209930419922,96.80315399169922,0.015101556150285411,-0.02245025942642853
177,177,177,177,2019-10-17,95.28096771240234,93.51243591308594,94.9906234741211,0.01891226318775563,0.003056556822793599
178,178,178,178,2019-10-18,94.69149017333984,94.16355895996094,93.96117401123048,0.005606534196560986,0.007772531258731119
179,179,179,179,2019-10-21,95.2634048461914,94.16355895996094,93.55644989013672,0.0116801647938789,0.018245187350088177
180,180,180,180,2019-10-22,93.93478393554688,94.05797576904295,94.74427795410156,-0.0013097436181124245,-0.008543988471228281
181,181,181,181,2019-10-23,94.85865020751952,94.43629455566406,94.46269989013672,0.004472386955065355,0.004191604917531455
182,182,182,182,2019-10-24,95.35137176513672,94.62989807128906,93.22209930419922,0.007624162220951858,0.02284085508511602
183,183,183,183,2019-10-25,95.27218627929688,95.28096771240234,93.51243591308594,-9.216355916930041e-05,0.018818356607098963
184,184,184,184,2019-10-28,94.12836456298828,94.69149017333984,94.16355895996094,-0.005946950558288977,-0.00037375814339835056
185,185,185,185,2019-10-29,95.1050033569336,95.2634048461914,94.16355895996094,-0.001662773753610458,0.009997969568811271
186,186,186,186,2019-10-30,93.5652313232422,93.93478393554688,94.05797576904295,-0.0039341402281634075,-0.00523873113121931
187,187,187,187,2019-10-31,92.98452758789062,94.85865020751952,94.43629455566406,-0.019757002819763225,-0.01537297682638017
188,188,188,188,2019-11-01,92.89654541015624,95.35137176513672,94.62989807128906,-0.02574505546734085,-0.018317177725659328
189,189,189,189,2019-11-04,94.07556915283205,95.27218627929688,95.28096771240234,-0.012559983907127537,-0.012650989893476905
190,190,190,190,2019-11-05,94.53311157226562,94.12836456298828,94.69149017333984,0.0042999473235987296,-0.0016725748088269876
191,191,191,191,2019-11-06,95.31619262695312,95.1050033569336,95.2634048461914,0.002220590532202804,0.0005541244389379862
192,192,192,192,2019-11-07,94.26034545898438,93.5652313232422,93.93478393554688,0.007429192723745315,0.003465825009624668
193,193,193,193,2019-11-08,93.50365447998048,92.98452758789062,94.85865020751952,0.005582938425956696,-0.014284366524030756
194,194,194,194,2019-11-11,91.88468933105467,92.89654541015624,95.35137176513672,-0.010892289639340413,-0.03635692250575007
195,195,195,195,2019-11-12,92.5005874633789,94.07556915283205,95.27218627929688,-0.016741665276502116,-0.029091374137178327
196,196,196,196,2019-11-13,93.07251739501952,94.53311157226562,94.12836456298828,-0.015450609346858935,-0.011217098829569228
197,197,197,197,2019-11-14,92.708740234375,95.31619262695312,95.1050033569336,-0.027355817733751953,-0.025195973271409322
198,198,198,198,2019-11-15,93.16123962402344,94.26034545898438,93.5652313232422,-0.01166032046253418,-0.004317754506725779
199,199,199,199,2019-11-18,93.45404815673828,93.50365447998048,92.98452758789062,-0.0005305281758032354,0.005049448344014662
200,200,200,200,2019-11-19,92.4070816040039,91.88468933105467,92.89654541015624,0.005685302706603057,-0.005268912896504996
201,201,201,201,2019-11-20,93.56049346923828,92.5005874633789,94.07556915283205,0.011458370534987106,-0.005475126945625908
202,202,202,202,2019-11-21,92.4070816040039,93.07251739501952,94.53311157226562,-0.0071496485712464475,-0.022489791491063782
203,203,203,203,2019-11-22,96.17789459228516,92.708740234375,95.31619262695312,0.037419927712746937,0.009040457256874967
204,204,204,204,2019-11-25,93.89766693115234,93.16123962402344,94.26034545898438,0.007904868055652159,-0.0038476257016248905
205,205,205,205,2019-11-26,95.10432434082033,93.45404815673828,93.50365447998048,0.017658691267330218,0.017118794658261827
206,206,206,206,2019-11-27,94.11945343017578,92.4070816040039,91.88468933105467,0.01853074241117114,0.024321397997759897
207,207,207,207,2019-11-29,93.24108123779295,93.56049346923828,92.5005874633789,-0.003413964800755842,0.00800528726055072
208,208,208,208,2019-12-02,93.78231811523438,92.4070816040039,93.07251739501952,0.014882371430404273,0.00762631913352374
209,209,209,209,2019-12-03,94.22593688964844,96.17789459228516,92.708740234375,-0.020295284180542827,0.01636519546525861
210,210,210,210,2019-12-04,94.28805541992188,93.89766693115234,93.16123962402344,0.004157595194093311,0.012095328491183555
211,211,211,211,2019-12-05,94.71392059326172,95.10432434082033,93.45404815673828,-0.00410500521679269,0.013481197030763337
212,212,212,212,2019-12-06,95.20191955566406,94.11945343017578,92.4070816040039,0.011500981848469038,0.030244845991749925
213,213,213,213,2019-12-09,94.51873016357422,93.24108123779295,93.56049346923828,0.013702639532062744,0.010241894402267082
214,214,214,214,2019-12-10,94.10172271728516,93.78231811523438,92.4070816040039,0.0034058083492702895,0.01833886628454917
215,215,215,215,2019-12-11,92.65550231933594,94.22593688964844,96.17789459228516,-0.016666690957413355,-0.03662371990862612
216,216,216,216,2019-12-12,90.91650390625,94.28805541992188,93.89766693115234,-0.03575799181196715,-0.03174906387278176
217,217,217,217,2019-12-13,90.06473541259766,94.71392059326172,95.10432434082033,-0.04908660893290928,-0.05299011336395765
218,218,218,218,2019-12-16,91.06732940673828,95.20191955566406,94.11945343017578,-0.04342969310097056,-0.032428195364540335
219,219,219,219,2019-12-17,90.62371063232422,94.51873016357422,93.24108123779295,-0.041208970164001046,-0.028071002295583125
220,220,220,220,2019-12-18,91.5287094116211,94.10172271728516,93.78231811523438,-0.027342892684274256,-0.024030208987201318
221,221,221,221,2019-12-19,92.72649383544922,92.65550231933594,94.22593688964844,0.0007661878068354611,-0.015913272965969782
222,222,222,222,2019-12-20,92.01668548583984,90.91650390625,94.28805541992188,0.01210101062315716,-0.024089689027589345
223,223,223,223,2019-12-23,91.71500396728516,90.06473541259766,94.71392059326172,0.01832313776449146,-0.031662891866287235
224,224,224,224,2019-12-24,92.05218505859376,91.06732940673828,95.20191955566406,0.010814588044596896,-0.033084779296163935
225,225,225,225,2019-12-26,91.07618713378906,90.62371063232422,94.51873016357422,0.004992915190822567,-0.03642180786630844
226,226,226,226,2019-12-27,91.47544860839844,91.5287094116211,94.10172271728516,-0.0005819027009671407,-0.02790888448213613
227,227,227,227,2019-12-30,91.51981353759766,92.72649383544922,92.65550231933594,-0.013013328207932884,-0.012257111054496783
228,228,228,228,2019-12-31,92.38932800292967,92.01668548583984,90.91650390625,0.00404972766756706,0.016199744088250423
229,229,229,229,2020-01-02,90.62371063232422,91.71500396728516,90.06473541259766,-0.011898743801507128,0.006206371641084951
230,230,230,230,2020-01-03,90.75679779052734,92.05218505859376,91.06732940673828,-0.014072314168771416,-0.0034099124047438645
231,231,231,231,2020-01-06,92.01668548583984,91.07618713378906,90.62371063232422,0.010326501159619417,0.015370975694949829
232,232,232,232,2020-01-07,90.72130584716795,91.47544860839844,91.5287094116211,-0.008244209486842013,-0.00882131486004134
233,233,233,233,2020-01-08,91.65291595458984,91.51981353759766,92.72649383544922,0.0014543562956179645,-0.011577897928121028
234,234,234,234,2020-01-09,91.92797088623048,92.38932800292967,92.01668548583984,-0.004993619140563066,-0.0009641142705907324
235,235,235,235,2020-01-10,92.61115264892578,90.62371063232422,91.71500396728516,0.0219307066851957,0.009771015023455565
236,236,236,236,2020-01-13,93.3741683959961,90.75679779052734,92.05218505859376,0.028839389105704383,0.01436123799300204
237,237,237,237,2020-01-14,92.62889099121094,92.01668548583984,91.07618713378906,0.0066532010160842425,0.017048406463711308
238,238,238,238,2020-01-15,92.76197814941406,90.72130584716795,91.47544860839844,0.022493859443380337,0.014064205867119428
239,239,239,239,2020-01-16,93.15235900878906,91.65291595458984,91.51981353759766,0.016360014720558702,0.017838164306581916
240,240,240,240,2020-01-17,94.39452362060548,91.92797088623048,92.38932800292967,0.026831362757126387,0.02170375800993196
241,241,241,241,2020-01-21,95.64554595947266,92.61115264892578,90.62371063232422,0.032764880079289904,0.05541414373908027
242,242,242,242,2020-01-22,94.92688751220705,93.3741683959961,90.75679779052734,0.016629000749178724,0.04594796007792756
