,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GNRC,GNRC_6m,GNRC_12m,GNRC_6m_ret,GNRC_12m_ret
59,59,59,59,2019-05-01,54.81999969482422,55.5099983215332,54.93000030517578,-0.012430168394390373,-0.002002559798660708
60,60,60,60,2019-05-02,57.5,56.27000045776367,54.36000061035156,0.021858886302294822,0.05776304919780473
61,61,61,61,2019-05-03,59.9900016784668,54.77999877929688,53.97999954223633,0.09510775858467047,0.11133757293806523
62,62,62,62,2019-05-06,59.38999938964844,55.34000015258789,54.47999954223633,0.07318393975232307,0.09012481440286302
63,63,63,63,2019-05-07,58.75,54.9900016784668,55.02000045776367,0.06837603576589002,0.06779352074160161
64,64,64,64,2019-05-08,58.040000915527344,54.9900016784668,54.33000183105469,0.05546461436561256,0.06828637878587451
65,65,65,65,2019-05-09,58.08000183105469,54.81999969482422,55.5099983215332,0.059467386982460235,0.04629802895390367
66,66,66,66,2019-05-10,58.08000183105469,57.5,56.27000045776367,0.010086988366168503,0.03216636500029191
67,67,67,67,2019-05-13,57.08000183105469,59.9900016784668,54.77999877929688,-0.048508080780011786,0.0419861829684276
68,68,68,68,2019-05-14,56.91999816894531,59.38999938964844,55.34000015258789,-0.04158951416210388,0.028550741091451393
69,69,69,69,2019-05-15,56.63999938964844,58.75,54.9900016784668,-0.03591490400598407,0.03000541299906434
70,70,70,70,2019-05-16,57.18000030517578,58.040000915527344,54.9900016784668,-0.01481737761519375,0.03982539661508233
71,71,71,71,2019-05-17,56.54999923706055,58.08000183105469,54.81999969482422,-0.02634301903854397,0.03155781743646502
72,72,72,72,2019-05-20,56.459999084472656,58.08000183105469,57.5,-0.027892608393752405,-0.018086972443953853
73,73,73,73,2019-05-21,57.02999877929688,57.08000183105469,59.9900016784668,-0.0008760169963869524,-0.04934160387317332
74,74,74,74,2019-05-22,57.09999847412109,56.91999816894531,59.38999938964844,0.0031623385623011924,-0.03855869572422477
75,75,75,75,2019-05-23,56.2400016784668,56.63999938964844,58.75,-0.007062106558827885,-0.04272337568567153
76,76,76,76,2019-05-24,56.5,57.18000030517578,58.040000915527344,-0.011892275298120758,-0.026533440579518452
77,77,77,77,2019-05-28,56.45000076293945,56.54999923706055,58.08000183105469,-0.0017683196369622234,-0.028064755797643448
78,78,78,78,2019-05-29,55.68999862670898,56.459999084472656,58.08000183105469,-0.013637982115650482,-0.04115019161497002
79,79,79,79,2019-05-30,55.84999847412109,57.02999877929688,57.08000183105469,-0.02069087025132743,-0.021548761693704233
80,80,80,80,2019-05-31,55.150001525878906,57.09999847412109,56.91999816894531,-0.03415056042647635,-0.03109621749833591
81,81,81,81,2019-06-03,55.81999969482422,56.2400016784668,56.63999938964844,-0.0074680293582457535,-0.014477395897961154
82,82,82,82,2019-06-04,57.869998931884766,56.5,57.18000030517578,0.024247768705925044,0.0120671322669883
83,83,83,83,2019-06-05,58.11000061035156,56.45000076293945,56.54999923706055,0.02940655137248349,0.027586231553274
84,84,84,84,2019-06-06,58.83000183105469,55.68999862670898,56.459999084472656,0.05638361073400633,0.04197666994354976
85,85,85,85,2019-06-07,60.220001220703125,55.84999847412109,57.02999877929688,0.07824535122605147,0.055935516564736165
86,86,86,86,2019-06-10,62.75,55.150001525878906,57.09999847412109,0.13780595220028835,0.09894924127606775
87,87,87,87,2019-06-11,62.56999969482422,55.81999969482422,56.2400016784668,0.12092440051779296,0.11255330418635201
88,88,88,88,2019-06-12,63.09999847412109,57.869998931884766,56.5,0.09037497215771917,0.11681413228532889
89,89,89,89,2019-06-13,65.44000244140625,58.11000061035156,56.45000076293945,0.12614010934546327,0.15925600632354486
90,90,90,90,2019-06-14,64.75,58.83000183105469,55.68999862670898,0.10062889656107932,0.16268632782737824
91,91,91,91,2019-06-17,64.26000213623047,60.220001220703125,55.84999847412109,0.0670873602396811,0.15058198553051483
92,92,92,92,2019-06-18,65.4000015258789,62.75,55.150001525878906,0.04223110001400654,0.18585674916419048
93,93,93,93,2019-06-19,65.83000183105469,62.56999969482422,55.81999969482422,0.05210168055187214,0.17932644555636967
94,94,94,94,2019-06-20,67.79000091552734,63.09999847412109,57.869998931884766,0.07432650641552296,0.17141873452112555
95,95,95,95,2019-06-21,68.61000061035156,65.44000244140625,58.11000061035156,0.04844129050550805,0.18069178953217158
96,96,96,96,2019-06-24,68.91999816894531,64.75,58.83000183105469,0.06440151612270761,0.17151106618807543
97,97,97,97,2019-06-25,68.87000274658203,64.26000213623047,60.220001220703125,0.07173981414719544,0.1436400091420973
98,98,98,98,2019-06-26,68.48999786376953,65.4000015258789,62.75,0.047247649324104524,0.09147406954214388
99,99,99,99,2019-06-27,69.7699966430664,65.83000183105469,62.56999969482422,0.0598510512292445,0.11507107213295664
100,100,100,100,2019-06-28,69.41000366210938,67.79000091552734,63.09999847412109,0.023897370182967004,0.10000008463670862
101,101,101,101,2019-07-01,70.5,68.61000061035156,65.44000244140625,0.02754699566878127,0.0773226981940347
102,102,102,102,2019-07-02,70.81999969482422,68.91999816894531,64.75,0.027568217880989954,0.09374516903203434
103,103,103,103,2019-07-03,71.08000183105469,68.87000274658203,64.26000213623047,0.0320894293064673,0.10613133314819834
104,104,104,104,2019-07-05,71.11000061035156,68.48999786376953,65.4000015258789,0.038253800968038654,0.08730885246559517
105,105,105,105,2019-07-08,70.73999786376953,69.7699966430664,65.83000183105469,0.013902841728164583,0.0745859926499135
106,106,106,106,2019-07-09,70.41000366210938,69.41000366210938,67.79000091552734,0.014407145184259562,0.03864880824897465
107,107,107,107,2019-07-10,69.79000091552734,70.5,68.61000061035156,-0.01007090899961216,0.01719866338257625
108,108,108,108,2019-07-11,69.08000183105469,70.81999969482422,68.91999816894531,-0.024569300639190716,0.0023215854085942844
109,109,109,109,2019-07-12,70.5199966430664,71.08000183105469,68.87000274658203,-0.007878519605546974,0.023958092502998518
110,110,110,110,2019-07-15,71.51000213623047,71.11000061035156,68.48999786376953,0.005625109301724329,0.04409409208141457
111,111,111,111,2019-07-16,71.55999755859375,70.73999786376953,69.7699966430664,0.011591740452174815,0.025655740313199837
112,112,112,112,2019-07-17,68.69000244140625,70.41000366210938,69.41000366210938,-0.024428364312509387,-0.010373162119514112
113,113,113,113,2019-07-18,70.87999725341797,69.79000091552734,70.5,0.015618230743540629,0.005390031963375508
114,114,114,114,2019-07-19,71.11000061035156,69.08000183105469,70.81999969482422,0.02938620042688389,0.004094901394761541
115,115,115,115,2019-07-22,71.48999786376953,70.5199966430664,71.08000183105469,0.013754981095826402,0.00576809260204203
116,116,116,116,2019-07-23,73.0,71.51000213623047,71.11000061035156,0.02083621618317122,0.0265785314783602
117,117,117,117,2019-07-24,72.66000366210938,71.55999755859375,70.73999786376953,0.015371801859201284,0.027141728248810226
118,118,118,118,2019-07-25,72.80000305175781,68.69000244140625,70.41000366210938,0.05983404373667711,0.03394403160547754
119,119,119,119,2019-07-26,73.5,70.87999725341797,69.79000091552734,0.03696392280059935,0.053159464619626284
120,120,120,120,2019-07-29,72.48999786376953,71.11000061035156,69.08000183105469,0.019406514436410838,0.04936299858611015
121,121,121,121,2019-07-30,73.25,71.48999786376953,70.5199966430664,0.02461885842526268,0.038712471453329345
122,122,122,122,2019-07-31,72.30000305175781,73.0,71.51000213623047,-0.009588999290988887,0.01104741842997492
123,123,123,123,2019-08-01,70.91999816894531,72.66000366210938,71.55999755859375,-0.023947225508762826,-0.008943535655159929
124,124,124,124,2019-08-02,71.0,72.80000305175781,68.69000244140625,-0.02472531560854585,0.03362931251260637
125,125,125,125,2019-08-05,70.0,73.5,70.87999725341797,-0.04761904761904767,-0.012415311618476865
126,126,126,126,2019-08-06,72.08000183105469,72.48999786376953,71.11000061035156,-0.005655897983130709,0.013640855187419643
127,127,127,127,2019-08-07,72.47000122070312,73.25,71.48999786376953,-0.010648447498933455,0.013708258304904186
128,128,128,128,2019-08-08,73.3499984741211,72.30000305175781,73.0,0.014522757649285456,0.004794499645494499
129,129,129,129,2019-08-09,73.0,70.91999816894531,72.66000366210938,0.029328847782817524,0.004679277742287269
130,130,130,130,2019-08-12,72.4000015258789,71.0,72.80000305175781,0.019718331350407237,-0.005494526224051444
131,131,131,131,2019-08-13,73.26000213623047,70.0,73.5,0.04657145908900673,-0.003265277058088878
132,132,132,132,2019-08-14,71.97000122070312,72.08000183105469,72.48999786376953,-0.0015260905598946106,-0.007173357130505598
133,133,133,133,2019-08-15,71.91999816894531,72.47000122070312,73.25,-0.007589389298929494,-0.018157021584364386
134,134,134,134,2019-08-16,73.7699966430664,73.3499984741211,72.30000305175781,0.005725946526004222,0.020331860708999727
135,135,135,135,2019-08-19,74.33999633789062,73.0,70.91999816894531,0.018356114217679798,0.048223325680271545
136,136,136,136,2019-08-20,74.12999725341797,72.4000015258789,71.0,0.023894968108815418,0.04408446835799951
137,137,137,137,2019-08-21,74.6500015258789,73.26000213623047,70.0,0.018973510088952317,0.06642859322684158
138,138,138,138,2019-08-22,76.27999877929688,71.97000122070312,72.08000183105469,0.0598860286993288,0.05826854663636638
139,139,139,139,2019-08-23,74.7699966430664,71.91999816894531,72.47000122070312,0.039627343530046266,0.0317372068941848
140,140,140,140,2019-08-26,74.97000122070312,73.7699966430664,73.3499984741211,0.01626683790488559,0.022085927474880362
141,141,141,141,2019-08-27,75.05000305175781,74.33999633789062,73.0,0.009550803724015067,0.02808223358572337
142,142,142,142,2019-08-28,76.70999908447266,74.12999725341797,72.4000015258789,0.03480374917909135,0.059530351764608413
143,143,143,143,2019-08-29,77.19000244140625,74.6500015258789,73.26000213623047,0.03402546367861503,0.053644556245954655
144,144,144,144,2019-08-30,77.98999786376953,76.27999877929688,71.97000122070312,0.022417397900336145,0.08364591553368861
145,145,145,145,2019-09-03,73.79000091552734,74.7699966430664,71.91999816894531,-0.013106804487598378,0.0260011511984366
146,146,146,146,2019-09-04,75.79000091552734,74.97000122070312,73.7699966430664,0.010937704167967466,0.027382463933605106
147,147,147,147,2019-09-05,80.30999755859375,75.05000305175781,74.33999633789062,0.07008653288406141,0.08030671932734879
148,148,148,148,2019-09-06,79.83999633789062,76.70999908447266,74.12999725341797,0.04080298905976032,0.07702683523584475
149,149,149,149,2019-09-09,80.87000274658203,77.19000244140625,74.6500015258789,0.04767457169041056,0.08332218477647091
150,150,150,150,2019-09-10,80.72000122070312,77.98999786376953,76.27999877929688,0.035004531756780866,0.05820664017382371
151,151,151,151,2019-09-11,83.0199966430664,73.79000091552734,74.7699966430664,0.12508464037160394,0.11033837595825324
152,152,152,152,2019-09-12,82.88999938964844,75.79000091552734,74.97000122070312,0.09367988373604175,0.10564223075880363
153,153,153,153,2019-09-13,83.2300033569336,80.30999755859375,75.05000305175781,0.03635918175952413,0.10899400363161194
154,154,154,154,2019-09-16,82.26000213623047,79.83999633789062,76.70999908447266,0.030310695257276032,0.07235045128401296
155,155,155,155,2019-09-17,82.26000213623047,80.87000274658203,77.19000244140625,0.0171880715029058,0.06568207714040142
156,156,156,156,2019-09-18,81.33000183105469,80.72000122070312,77.98999786376953,0.007556994563016728,0.04282605537596451
157,157,157,157,2019-09-19,79.9800033569336,83.0199966430664,73.79000091552734,-0.036617603096310236,0.08388673756072151
158,158,158,158,2019-09-20,79.98999786376953,82.88999938964844,75.79000091552734,-0.034986144857434565,0.055416240895990176
159,159,159,159,2019-09-23,79.69999694824219,83.2300033569336,80.30999755859375,-0.04241266690273815,-0.007595575008036981
160,160,160,160,2019-09-24,78.69000244140625,82.26000213623047,79.83999633789062,-0.04339897401062498,-0.014403731829063293
161,161,161,161,2019-09-25,80.83999633789062,82.26000213623047,80.87000274658203,-0.01726240896502995,-0.00037104498172746414
162,162,162,162,2019-09-26,80.94000244140625,81.33000183105469,80.72000122070312,-0.004795270882430036,0.002725485844599973
163,163,163,163,2019-09-27,78.86000061035156,79.9800033569336,83.0199966430664,-0.014003534628320824,-0.05010836185166567
164,164,164,164,2019-09-30,78.33999633789062,79.98999786376953,82.88999938964844,-0.020627598074061892,-0.05489206279721637
165,165,165,165,2019-10-01,76.7300033569336,79.69999694824219,83.2300033569336,-0.037264663802149545,-0.07809683693180469
166,166,166,166,2019-10-02,76.36000061035156,78.69000244140625,82.26000213623047,-0.029609883832315775,-0.07172381926404447
167,167,167,167,2019-10-03,77.25,80.83999633789062,82.26000213623047,-0.04440866527115306,-0.060904473694681216
168,168,168,168,2019-10-04,78.0,80.94000244140625,81.33000183105469,-0.03632323143966498,-0.04094432258801661
169,169,169,169,2019-10-07,77.9800033569336,78.86000061035156,79.9800033569336,-0.011158981062732276,-0.02500625051332428
170,170,170,170,2019-10-08,76.83000183105469,78.33999633789062,79.98999786376953,-0.019274886104450828,-0.039504889575026736
171,171,171,171,2019-10-09,83.83999633789062,76.7300033569336,79.69999694824219,0.09266248755239426,0.05194478730453378
172,172,172,172,2019-10-10,86.1500015258789,76.36000061035156,78.69000244140625,0.12820849708322535,0.09480237454595941
173,173,173,173,2019-10-11,82.48999786376953,77.25,80.83999633789062,0.06783168755688718,0.020410707578242926
174,174,174,174,2019-10-14,83.33999633789062,78.0,80.94000244140625,0.06846149151141834,0.02965151747087935
175,175,175,175,2019-10-15,84.66999816894531,77.9800033569336,78.86000061035156,0.08579115829721085,0.07367483532369001
176,176,176,176,2019-10-16,86.01000213623047,76.83000183105469,78.33999633789062,0.1194845774618376,0.09790663973557145
177,177,177,177,2019-10-17,85.73999786376953,83.83999633789062,76.7300033569336,0.022662232930229953,0.11742465935943125
178,178,178,178,2019-10-18,87.33000183105469,86.1500015258789,76.36000061035156,0.013697043346207138,0.14366161777133368
179,179,179,179,2019-10-21,86.55000305175781,82.48999786376953,77.25,0.04921815120777784,0.12038838901951854
180,180,180,180,2019-10-22,87.06999969482422,83.33999633789062,78.0,0.044756461733101105,0.11628204736954117
181,181,181,181,2019-10-23,89.70999908447266,84.66999816894531,77.9800033569336,0.05952522764286394,0.15042312416746118
182,182,182,182,2019-10-24,90.31999969482422,86.01000213623047,76.83000183105469,0.050110422643254715,0.17558242278105585
183,183,183,183,2019-10-25,90.70999908447266,85.73999786376953,83.83999633789062,0.05796595923176784,0.08194183023213242
184,184,184,184,2019-10-28,93.25,87.33000183105469,86.1500015258789,0.06778882451414492,0.08241437432811072
185,185,185,185,2019-10-29,91.4499969482422,86.55000305175781,82.48999786376953,0.05661460108273064,0.10861921828716636
186,186,186,186,2019-10-30,92.66999816894533,87.06999969482422,83.33999633789062,0.06431605023255771,0.11195107080671662
187,187,187,187,2019-10-31,96.58000183105467,89.70999908447266,84.66999816894531,0.0765801228034022,0.14066379968905718
188,188,188,188,2019-11-01,91.8000030517578,90.31999969482422,86.01000213623047,0.016386219684834558,0.06731776272202161
189,189,189,189,2019-11-04,93.12999725341795,90.70999908447266,85.73999786376953,0.026678405835851793,0.08619080445266913
190,190,190,190,2019-11-05,93.5999984741211,93.25,87.33000183105469,0.0037533348431215696,0.07179659351428969
191,191,191,191,2019-11-06,92.9000015258789,91.4499969482422,86.55000305175781,0.01585570941524872,0.07336797516140736
192,192,192,192,2019-11-07,92.69000244140624,92.66999816894533,87.06999969482422,0.00021586568313547438,0.06454579954381345
193,193,193,193,2019-11-08,93.4000015258789,96.58000183105467,89.70999908447266,-0.032926074186025334,0.041132565812777244
194,194,194,194,2019-11-11,96.13999938964844,91.8000030517578,90.31999969482422,0.04727664698925671,0.06443755219761949
195,195,195,195,2019-11-12,93.13999938964844,93.12999725341795,90.70999908447266,0.00010739972646267582,0.026788670815803606
196,196,196,196,2019-11-13,92.47000122070312,93.5999984741211,93.25,-0.01207262042563384,-0.008364598169403492
197,197,197,197,2019-11-14,93.52999877929688,92.9000015258789,91.4499969482422,0.006781455791929902,0.022744689999627754
198,198,198,198,2019-11-15,93.26000213623048,92.69000244140624,92.66999816894533,0.006149527239300401,0.006366720394334502
199,199,199,199,2019-11-18,94.27999877929688,93.4000015258789,96.58000183105467,0.009421811981171535,-0.023814485485112558
200,200,200,200,2019-11-19,94.7699966430664,96.13999938964844,91.8000030517578,-0.014250080666523668,0.032352870289493296
201,201,201,201,2019-11-20,94.83999633789062,93.13999938964844,93.12999725341795,0.018252060976834406,0.01836142096965343
202,202,202,202,2019-11-21,93.8499984741211,92.47000122070312,93.5999984741211,0.014923729157570342,0.0026709402144822203
203,203,203,203,2019-11-22,93.69000244140624,93.52999877929688,92.9000015258789,0.0017107202416084544,0.008503777207229168
204,204,204,204,2019-11-25,97.30999755859376,93.26000213623048,92.69000244140624,0.043426928260705155,0.04984351057826375
205,205,205,205,2019-11-26,98.5,94.27999877929688,93.4000015258789,0.044760302029509536,0.05460383716062367
206,206,206,206,2019-11-27,99.04000091552734,94.7699966430664,96.13999938964844,0.045056499142266615,0.03016435972841447
207,207,207,207,2019-11-29,98.5,94.83999633789062,93.13999938964844,0.03859135178653661,0.057547784469357266
208,208,208,208,2019-12-02,97.5,93.8499984741211,92.47000122070312,0.03889186558575575,0.05439600641176057
209,209,209,209,2019-12-03,97.55999755859376,93.69000244140624,93.52999877929688,0.04130638292605249,0.043087766833040275
210,210,210,210,2019-12-04,98.31999969482422,97.30999755859376,93.26000213623048,0.010379222706508706,0.05425688872709111
211,211,211,211,2019-12-05,98.76000213623048,98.5,94.27999877929688,0.002639615596248479,0.0475180676170881
212,212,212,212,2019-12-06,101.73999786376952,99.04000091552734,94.7699966430664,0.027261681374024294,0.07354649643973632
213,213,213,213,2019-12-09,99.05999755859376,98.5,94.83999633789062,0.00568525440196721,0.04449600784112606
214,214,214,214,2019-12-10,100.51000213623048,97.5,93.8499984741211,0.030871816781851136,0.07096434491627468
215,215,215,215,2019-12-11,99.54000091552734,97.55999755859376,93.69000244140624,0.020295237868824367,0.062439943661861896
216,216,216,216,2019-12-12,99.58000183105467,98.31999969482422,97.30999755859376,0.01281531875652342,0.023327554510460757
217,217,217,217,2019-12-13,99.0500030517578,98.76000213623048,98.5,0.002936420709340304,0.00558378732749043
218,218,218,218,2019-12-16,101.19000244140624,101.73999786376952,99.04000091552734,-0.005405891821422371,0.021708415852223828
219,219,219,219,2019-12-17,100.80999755859376,99.05999755859376,98.5,0.017666061408540656,0.023451751863896142
220,220,220,220,2019-12-18,101.23999786376952,100.51000213623048,97.5,0.007262916247376072,0.03835895244891807
221,221,221,221,2019-12-19,101.4000015258789,99.54000091552734,97.55999755859376,0.01868596135467193,0.03936043525399713
222,222,222,222,2019-12-20,101.8000030517578,99.58000183105467,98.31999969482422,0.022293645108277138,0.03539466403310798
223,223,223,223,2019-12-23,101.0199966430664,99.0500030517578,98.76000213623048,0.01988887966292352,0.0228837024903914
224,224,224,224,2019-12-24,101.68000030517578,101.19000244140624,101.73999786376952,0.004842354500913082,-0.0005897145651022617
225,225,225,225,2019-12-26,101.97000122070312,100.80999755859376,99.05999755859376,0.011506831566334697,0.02937617336794407
226,226,226,226,2019-12-27,101.70999908447266,101.23999786376952,100.51000213623048,0.004642445976101195,0.01193907991978449
227,227,227,227,2019-12-30,101.12000274658205,101.4000015258789,99.54000091552734,-0.0027613291428343345,0.015873034122187102
228,228,228,228,2019-12-31,100.58999633789062,101.8000030517578,99.58000183105467,-0.011886116675772329,0.0101425435656195
229,229,229,229,2020-01-02,102.01000213623048,101.0199966430664,99.0500030517578,0.00980009429877593,0.029883886857893005
230,230,230,230,2020-01-03,101.66999816894533,101.68000030517578,101.19000244140624,-9.836876672342232e-05,0.004743509397749257
231,231,231,231,2020-01-06,101.25,101.97000122070312,100.80999755859376,-0.007060912151454768,0.0043646706880484665
232,232,232,232,2020-01-07,102.9000015258789,101.70999908447266,101.23999786376952,0.011699955285791708,0.016396717672229943
233,233,233,233,2020-01-08,100.02999877929688,101.12000274658205,101.4000015258789,-0.01077931109255248,-0.013510875009527301
234,234,234,234,2020-01-09,99.4000015258789,100.58999633789062,101.8000030517578,-0.011830150664430161,-0.02357565278911311
235,235,235,235,2020-01-10,98.7300033569336,102.01000213623048,101.0199966430664,-0.032153697780699764,-0.022668712752229037
236,236,236,236,2020-01-13,100.91000366210938,101.66999816894533,101.68000030517578,-0.007475110853971567,-0.00757274430325916
237,237,237,237,2020-01-14,102.13999938964844,101.25,101.97000122070312,0.008790117428626454,0.0016671390302072098
238,238,238,238,2020-01-15,102.29000091552734,102.9000015258789,101.70999908447266,-0.005928091363518129,0.005702505518390355
239,239,239,239,2020-01-16,103.91999816894533,100.02999877929688,101.12000274658205,0.038888327872833806,0.027689827396270683
240,240,240,240,2020-01-17,103.5199966430664,99.4000015258789,100.58999633789062,0.041448642393781654,0.02912814804499697
241,241,241,241,2020-01-21,102.41000366210938,98.7300033569336,102.01000213623048,0.03727337364581729,0.003921199073642745
242,242,242,242,2020-01-22,102.56999969482422,100.91000366210938,101.66999816894533,0.01645026233745095,0.00885218394893017
243,243,243,243,2020-01-23,102.98999786376952,102.13999938964844,101.25,0.008321896213044466,0.017185164086612525
244,244,244,244,2020-01-24,106.66999816894533,102.29000091552734,102.9000015258789,0.04281940770569603,0.03663747898116676
245,245,245,245,2020-01-27,104.9800033569336,103.91999816894533,100.02999877929688,0.01020020406721911,0.04948520082018848
246,246,246,246,2020-01-28,107.08999633789062,103.5199966430664,99.4000015258789,0.034486087814834976,0.07736413173001422
247,247,247,247,2020-01-29,109.68000030517578,102.41000366210938,98.7300033569336,0.07098912589685047,0.110908503757011
248,248,248,248,2020-01-30,107.5,102.56999969482422,100.91000366210938,0.04806473939596345,0.06530567930565945
