,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DAY,DAY_6m,DAY_12m,DAY_6m_ret,DAY_12m_ret
247,247,247,247,2020-01-29,72.69000244140625,72.22000122070312,71.48999786376953,0.00650790934310308,0.016785628948030373
248,248,248,248,2020-01-30,74.83000183105469,72.5,72.5999984741211,0.032137956290409386,0.03071630032786432
249,249,249,249,2020-01-31,73.29000091552734,72.58000183105469,72.44999694824219,0.009782296315248518,0.011594258145866343
250,250,250,250,2020-02-03,75.05000305175781,71.58000183105469,73.3499984741211,0.0484772440896708,0.023176613674184443
251,251,251,251,2020-02-04,77.88999938964844,71.4800033569336,72.81999969482422,0.08967537397426639,0.06962372584553278
252,252,252,252,2020-02-05,73.43000030517578,72.87000274658203,72.7300033569336,0.007684884554502336,0.009624596671704344
253,253,253,253,2020-02-06,65.87999725341797,72.69000244140625,72.22000122070312,-0.09368558205067701,-0.08778736998231573
254,254,254,254,2020-02-07,66.91000366210938,74.83000183105469,72.5,-0.10583987672252715,-0.07710339776400865
255,255,255,255,2020-02-10,69.08999633789062,73.29000091552734,72.58000183105469,-0.05730665200124041,-0.048084946336702905
256,256,256,256,2020-02-11,68.52999877929688,75.05000305175781,71.58000183105469,-0.08687546978465077,-0.0426097090491353
257,257,257,257,2020-02-12,69.81999969482422,77.88999938964844,71.4800033569336,-0.10360764871050598,-0.02322332938094851
258,258,258,258,2020-02-13,72.37000274658203,73.43000030517578,72.87000274658203,-0.014435483510668479,-0.006861533980434098
259,259,259,259,2020-02-14,73.68000030517578,65.87999725341797,72.69000244140625,0.11839713686923581,0.013619450137830835
260,260,260,260,2020-02-18,74.12000274658203,66.91000366210938,74.83000183105469,0.10775666850778576,-0.00948816072563563
261,261,261,261,2020-02-19,75.5,69.08999633789062,73.29000091552734,0.09277759446911382,0.030154169148119747
262,262,262,262,2020-02-20,75.19999694824219,68.52999877929688,75.05000305175781,0.09732961167015719,0.0019985861477038736
263,263,263,263,2020-02-21,74.94999694824219,69.81999969482422,77.88999938964844,0.07347461008078837,-0.03774557022010938
264,264,264,264,2020-02-24,74.05000305175781,72.37000274658203,73.43000030517578,0.023214042302287075,0.008443452866747858
265,265,265,265,2020-02-25,73.08999633789062,73.68000030517578,65.87999725341797,-0.008007654245947515,0.10944139928752938
266,266,266,266,2020-02-26,73.83999633789062,74.12000274658203,66.91000366210938,-0.003777744175870512,0.10357184720504886
267,267,267,267,2020-02-27,72.44000244140625,75.5,69.08999633789062,-0.04052976898799665,0.04848757101002188
268,268,268,268,2020-02-28,70.7300033569336,75.19999694824219,68.52999877929688,-0.059441406551986264,0.03210279610133804
269,269,269,269,2020-03-02,74.20999908447266,74.94999694824219,69.81999969482422,-0.009873220732491084,0.0628759583047358
270,270,270,270,2020-03-03,69.47000122070312,74.05000305175781,72.37000274658203,-0.061850123461216655,-0.04007187254136002
271,271,271,271,2020-03-04,71.94000244140625,73.08999633789062,73.68000030517578,-0.015733943824104535,-0.02361560608798341
272,272,272,272,2020-03-05,68.41000366210938,73.83999633789062,74.12000274658203,-0.07353728257154413,-0.07703722170647065
273,273,273,273,2020-03-06,66.31999969482422,72.44000244140625,75.5,-0.08448374572505368,-0.12158940801557327
274,274,274,274,2020-03-09,61.90999984741211,70.7300033569336,75.19999694824219,-0.12469960541373093,-0.17672869202344743
275,275,275,275,2020-03-10,62.83000183105469,74.20999908447266,74.94999694824219,-0.15334857019017356,-0.16170774664016518
276,276,276,276,2020-03-11,56.630001068115234,69.47000122070312,74.05000305175781,-0.18482798225086794,-0.23524647219078076
277,277,277,277,2020-03-12,48.619998931884766,71.94000244140625,73.08999633789062,-0.3241590591898461,-0.334792702586583
278,278,278,278,2020-03-13,55.04999923706055,68.41000366210938,73.83999633789062,-0.19529314003601794,-0.2544690957844493
279,279,279,279,2020-03-16,47.560001373291016,66.31999969482422,72.44000244140625,-0.2828709048229576,-0.3434566569519327
280,280,280,280,2020-03-17,49.04999923706055,61.90999984741211,70.7300033569336,-0.2077208955265265,-0.3065177872319128
281,281,281,281,2020-03-18,44.150001525878906,62.83000183105469,74.20999908447266,-0.29731019832539474,-0.40506667469941204
282,282,282,282,2020-03-19,45.900001525878906,56.630001068115234,69.47000122070312,-0.18947553134124362,-0.33928313344839844
283,283,283,283,2020-03-20,47.7599983215332,48.619998931884766,71.94000244140625,-0.017688207100876263,-0.33611347371814726
284,284,284,284,2020-03-23,46.720001220703125,55.04999923706055,68.41000366210938,-0.1513169506231261,-0.3170589282312787
285,285,285,285,2020-03-24,49.83000183105469,47.560001373291016,66.31999969482422,0.04772919243518925,-0.24864291223837942
286,286,286,286,2020-03-25,50.290000915527344,49.04999923706055,61.90999984741211,0.025280360810482794,-0.18769179390283086
287,287,287,287,2020-03-26,52.2400016784668,44.150001525878906,62.83000183105469,0.18323895522055333,-0.16855005322240213
288,288,288,288,2020-03-27,48.650001525878906,45.900001525878906,56.630001068115234,0.05991285203878527,-0.1409146987766765
289,289,289,289,2020-03-30,51.40999984741211,47.7599983215332,48.619998931884766,0.0764238202293499,0.057383812768816655
290,290,290,290,2020-03-31,50.06999969482422,46.720001220703125,55.04999923706055,0.07170373258972873,-0.09046320819717124
291,291,291,291,2020-04-01,46.0,49.83000183105469,47.560001373291016,-0.07686136243863795,-0.03280070076211328
292,292,292,292,2020-04-02,43.27999877929688,50.290000915527344,49.04999923706055,-0.13939156907165773,-0.11763507742124579
293,293,293,293,2020-04-03,39.209999084472656,52.2400016784668,44.150001525878906,-0.2494257690532402,-0.11189133115908556
294,294,294,294,2020-04-06,44.470001220703125,48.650001525878906,45.900001525878906,-0.08591983913818113,-0.031154689708877914
295,295,295,295,2020-04-07,45.470001220703125,51.40999984741211,47.7599983215332,-0.11554169703052419,-0.047948014684029094
296,296,296,296,2020-04-08,49.52000045776367,50.06999969482422,46.720001220703125,-0.010984606359352611,0.05993148895338174
297,297,297,297,2020-04-09,53.900001525878906,46.0,49.83000183105469,0.17173916360606323,0.08167769506859113
298,298,298,298,2020-04-13,53.0,43.27999877929688,50.290000915527344,0.22458413805114774,0.053887433587934686
299,299,299,299,2020-04-14,54.7400016784668,39.209999084472656,52.2400016784668,0.396072505906895,0.047856047466983354
300,300,300,300,2020-04-15,52.5,44.470001220703125,48.650001525878906,0.18057113916962275,0.07913665680098947
301,301,301,301,2020-04-16,50.150001525878906,45.470001220703125,51.40999984741211,0.10292500944655592,-0.024508817842305963
302,302,302,302,2020-04-17,53.58000183105469,49.52000045776367,50.06999969482422,0.08198710290307543,0.07010190049178888
303,303,303,303,2020-04-20,53.369998931884766,53.900001525878906,46.0,-0.00983307196642047,0.16021736808445142
304,304,304,304,2020-04-21,50.36000061035156,53.0,43.27999877929688,-0.04981130923864974,0.1635859988619366
305,305,305,305,2020-04-22,51.68999862670898,54.7400016784668,39.209999084472656,-0.05571799339124983,0.318286147249069
306,306,306,306,2020-04-23,51.5,52.5,44.470001220703125,-0.01904761904761909,0.158084069852106
307,307,307,307,2020-04-24,51.619998931884766,50.150001525878906,45.470001220703125,0.029312011192009546,0.13525395966740072
308,308,308,308,2020-04-27,54.43999862670898,53.58000183105469,49.52000045776367,0.016050704857494713,0.09935375855138862
309,309,309,309,2020-04-28,53.91999816894531,53.369998931884766,53.900001525878906,0.010305400938128262,0.0003709952226402802
310,310,310,310,2020-04-29,59.83000183105469,50.36000061035156,53.0,0.18804609026864383,0.1288679590765036
311,311,311,311,2020-04-30,58.970001220703125,51.68999862670898,54.7400016784668,0.14083967474188452,0.07727437728414044
312,312,312,312,2020-05-01,56.70000076293945,51.5,52.5,0.10097088860076608,0.08000001453217997
313,313,313,313,2020-05-04,58.619998931884766,51.619998931884766,50.150001525878906,0.1356063569322592,0.16889326317637465
314,314,314,314,2020-05-05,60.060001373291016,54.43999862670898,53.58000183105469,0.10323297002848908,0.12094063681947387
315,315,315,315,2020-05-06,61.869998931884766,53.91999816894531,53.369998931884766,0.1474406719753596,0.15926550815278095
316,316,316,316,2020-05-07,64.48999786376953,59.83000183105469,50.36000061035156,0.07788727879155899,0.2805797673186192
317,317,317,317,2020-05-08,65.26000213623047,58.970001220703125,51.68999862670898,0.10666441894729117,0.262526675760244
318,318,318,318,2020-05-11,66.1500015258789,56.70000076293945,51.5,0.16666667787976852,0.2844660490461923
319,319,319,319,2020-05-12,64.8499984741211,58.619998931884766,51.619998931884766,0.1062777150418488,0.2562960057340178
320,320,320,320,2020-05-13,60.84000015258789,60.060001373291016,54.43999862670898,0.01298699236533385,0.11756064818743384
321,321,321,321,2020-05-14,61.619998931884766,61.869998931884766,53.91999816894531,-0.00404073063384458,0.14280417330158945
322,322,322,322,2020-05-15,63.27999877929688,64.48999786376953,59.83000183105469,-0.0187625852776222,0.05766332680356823
323,323,323,323,2020-05-18,64.87999725341797,65.26000213623047,58.970001220703125,-0.005822937026867314,0.10022038172588621
324,324,324,324,2020-05-19,64.4000015258789,66.1500015258789,56.70000076293945,-0.026455025844789648,0.1358024807642042
325,325,325,325,2020-05-20,65.22000122070312,64.8499984741211,58.619998931884766,0.005705516658256915,0.11258960097367843
326,326,326,326,2020-05-21,64.20999908447266,60.84000015258789,60.060001373291016,0.05539117231151791,0.06909752940876834
327,327,327,327,2020-05-22,63.41999816894531,61.619998931884766,61.869998931884766,0.029211283159064738,0.025052517598505242
328,328,328,328,2020-05-26,65.27999877929688,63.27999877929688,64.48999786376953,0.031605563188701113,0.012249975836503557
329,329,329,329,2020-05-27,67.43000030517578,64.87999725341797,65.26000213623047,0.03930337792397909,0.03325157980251725
330,330,330,330,2020-05-28,67.91999816894531,64.4000015258789,66.1500015258789,0.05465833167180767,0.026757318250007156
331,331,331,331,2020-05-29,68.87000274658203,65.22000122070312,64.8499984741211,0.05596445043794729,0.061989273200448114
332,332,332,332,2020-06-01,71.80999755859375,64.20999908447266,60.84000015258789,0.11836160383872252,0.1803089641435387
333,333,333,333,2020-06-02,72.01000213623047,63.41999816894531,61.619998931884766,0.13544629793905294,0.16861414126006236
334,334,334,334,2020-06-03,75.51000213623047,65.27999877929688,63.27999877929688,0.1567096131775354,0.19326807194779594
335,335,335,335,2020-06-04,74.41000366210938,67.43000030517578,64.87999725341797,0.10351480535879265,0.14688666479851542
336,336,336,336,2020-06-05,81.93000030517578,67.91999816894531,64.4000015258789,0.20627212181869847,0.2722049435395202
337,337,337,337,2020-06-08,83.87000274658203,68.87000274658203,65.22000122070312,0.2178016466065038,0.285955246501264
338,338,338,338,2020-06-09,76.02999877929688,71.80999755859375,64.20999908447266,0.05876620755013673,0.18408347396601266
339,339,339,339,2020-06-10,77.37000274658203,72.01000213623047,63.41999816894531,0.07443411264189903,0.21996223557867545
340,340,340,340,2020-06-11,70.4800033569336,75.51000213623047,65.27999877929688,-0.06661367549986374,0.079656934357754
341,341,341,341,2020-06-12,72.61000061035156,74.41000366210938,67.43000030517578,-0.024190336825294367,0.07682041052546418
342,342,342,342,2020-06-15,76.13999938964844,81.93000030517578,67.91999816894531,-0.0706700951295074,0.12102475621769826
343,343,343,343,2020-06-16,76.55999755859375,83.87000274658203,68.87000274658203,-0.08715875698819131,0.1116595688301083
344,344,344,344,2020-06-17,76.73999786376953,76.02999877929688,71.80999755859375,0.009338407153387962,0.06865339747648824
345,345,345,345,2020-06-18,78.38999938964844,77.37000274658203,72.01000213623047,0.0131833605642655,0.08859876495140373
346,346,346,346,2020-06-19,77.52999877929688,70.4800033569336,75.51000213623047,0.10002830713074484,0.026751378438872875
347,347,347,347,2020-06-22,78.7300033569336,72.61000061035156,74.41000366210938,0.08428594814953816,0.05805670584886724
348,348,348,348,2020-06-23,80.66000366210938,76.13999938964844,81.93000030517578,0.05936438545697498,-0.015500996440081516
349,349,349,349,2020-06-24,78.4000015258789,76.55999755859375,83.87000274658203,0.02403349041223435,-0.06521999572637482
350,350,350,350,2020-06-25,79.75,76.73999786376953,76.02999877929688,0.039223380505872374,0.04892807155635648
351,351,351,351,2020-06-26,79.91000366210938,78.38999938964844,77.37000274658203,0.019390282999053765,0.03282927265553903
352,352,352,352,2020-06-29,78.27999877929688,77.52999877929688,70.4800033569336,0.00967367485887638,0.11066962330948793
353,353,353,353,2020-06-30,79.2699966430664,78.7300033569336,72.61000061035156,0.006858799226575396,0.09172284777209283
354,354,354,354,2020-07-01,84.13999938964844,80.66000366210938,76.13999938964844,0.04314400656510031,0.10506960945796417
355,355,355,355,2020-07-02,84.66999816894531,78.4000015258789,76.55999755859375,0.079974445421366,0.10593000090085858
356,356,356,356,2020-07-06,84.4000015258789,79.75,76.73999786376953,0.05830722916462583,0.0998176163062654
357,357,357,357,2020-07-07,83.75,79.91000366210938,78.38999938964844,0.048054012788281586,0.06837607669454027
358,358,358,358,2020-07-08,84.98999786376953,78.27999877929688,77.52999877929688,0.08571792525688293,0.09622080745427186
359,359,359,359,2020-07-09,85.33999633789062,79.2699966430664,78.7300033569336,0.07657373472785611,0.08395773782695892
360,360,360,360,2020-07-10,83.1500015258789,84.13999938964844,80.66000366210938,-0.011766078808544966,0.030870291975193975
361,361,361,361,2020-07-13,78.81999969482422,84.66999816894531,78.4000015258789,-0.06909175151330893,0.005357119397589205
362,362,362,362,2020-07-14,79.41000366210938,84.4000015258789,79.75,-0.05912319636913144,-0.004263276964145746
363,363,363,363,2020-07-15,81.75,83.75,79.91000366210938,-0.023880597014925398,0.023025857259009186
364,364,364,364,2020-07-16,80.8499984741211,84.98999786376953,78.27999877929688,-0.04871160717387524,0.03283086018013481
365,365,365,365,2020-07-17,82.29000091552734,85.33999633789062,79.2699966430664,-0.03573934325339423,0.03809769648482875
366,366,366,366,2020-07-20,82.5,83.1500015258789,84.13999938964844,-0.007817216042703357,-0.019491316871226405
367,367,367,367,2020-07-21,80.56999969482422,78.81999969482422,84.66999816894531,0.022202486764471674,-0.04842327344734565
368,368,368,368,2020-07-22,80.70999908447266,79.41000366210938,84.4000015258789,0.016370675763909714,-0.043720407283106666
369,369,369,369,2020-07-23,77.70999908447266,81.75,83.75,-0.04941897144375951,-0.07211941391674437
370,370,370,370,2020-07-24,77.33999633789062,80.8499984741211,84.98999786376953,-0.043413756369506507,-0.09001060969716801
371,371,371,371,2020-07-27,79.5999984741211,82.29000091552734,85.33999633789062,-0.03268929896072792,-0.06726034813785187
372,372,372,372,2020-07-28,79.48999786376953,82.5,83.1500015258789,-0.03648487437855119,-0.04401688027594641
373,373,373,373,2020-07-29,81.69000244140625,80.56999969482422,78.81999969482422,0.013900989832745125,0.03641211313999149
374,374,374,374,2020-07-30,78.95999908447266,80.70999908447266,79.41000366210938,-0.02168256746191277,-0.005666849979651056
375,375,375,375,2020-07-31,78.29000091552734,77.70999908447266,81.75,0.007463670542888767,-0.042324147822295544
376,376,376,376,2020-08-03,82.2699966430664,77.33999633789062,80.8499984741211,0.06374451174832108,0.017563366675879877
377,377,377,377,2020-08-04,82.44000244140625,79.5999984741211,82.29000091552734,0.03567844248399665,0.0018228402504563146
378,378,378,378,2020-08-05,84.2699966430664,79.48999786376953,82.5,0.060133336366279266,0.021454504764441218
379,379,379,379,2020-08-06,74.5,81.69000244140625,80.56999969482422,-0.08801569624830674,-0.07533821171423127
380,380,380,380,2020-08-07,70.41000366210938,78.95999908447266,80.70999908447266,-0.10828261805343187,-0.1276173403444486
381,381,381,381,2020-08-10,69.25,78.29000091552734,77.70999908447266,-0.11546814165044195,-0.10886628727503178
382,382,382,382,2020-08-11,70.19999694824219,82.2699966430664,77.33999633789062,-0.14671204798014859,-0.09231962409791827
383,383,383,383,2020-08-12,69.9000015258789,82.44000244140625,79.5999984741211,-0.1521106325104742,-0.12185926047970685
384,384,384,384,2020-08-13,72.8499984741211,84.2699966430664,79.48999786376953,-0.13551677493611158,-0.08353251438033893
385,385,385,385,2020-08-14,72.83999633789062,74.5,81.69000244140625,-0.02228192835046139,-0.1083364651612474
386,386,386,386,2020-08-17,74.41000366210938,70.41000366210938,78.95999908447266,0.056810109245208906,-0.057624056169195526
387,387,387,387,2020-08-18,74.23999786376953,69.25,78.29000091552734,0.07205773088475853,-0.05173078304249412
388,388,388,388,2020-08-19,74.41999816894531,70.19999694824219,82.2699966430664,0.060113980116188515,-0.095417512999044
389,389,389,389,2020-08-20,75.97000122070312,69.9000015258789,82.44000244140625,0.08683833422488463,-0.07848133223069276
390,390,390,390,2020-08-21,74.19999694824219,72.8499984741211,84.2699966430664,0.018531207994474608,-0.11949685648471853
391,391,391,391,2020-08-24,74.2300033569336,72.83999633789062,74.5,0.019083018793617068,-0.003624116014314227
392,392,392,392,2020-08-25,75.0199966430664,74.41000366210938,70.41000366210938,0.008197728140519445,0.06547355121695397
393,393,393,393,2020-08-26,76.61000061035156,74.23999786376953,69.25,0.03192352929388531,0.10628159726139441
394,394,394,394,2020-08-27,76.95999908447266,74.41999816894531,70.19999694824219,0.03413062319299098,0.09629633091315593
395,395,395,395,2020-08-28,78.8499984741211,75.97000122070312,69.9000015258789,0.037909664435191726,0.12804001077065297
396,396,396,396,2020-08-31,79.5199966430664,74.19999694824219,72.8499984741211,0.07169811204352405,0.09155797266508836
397,397,397,397,2020-09-01,83.68000030517578,74.2300033569336,72.83999633789062,0.12730697185613815,0.1488193919862444
398,398,398,398,2020-09-02,82.8499984741211,75.0199966430664,74.41000366210938,0.10437219649993623,0.11342553953279122
399,399,399,399,2020-09-03,73.94000244140625,76.61000061035156,74.23999786376953,-0.03485182283870836,-0.004040886732159854
400,400,400,400,2020-09-04,72.66000366210938,76.95999908447266,74.41999816894531,-0.05587312205712902,-0.023649483339686084
401,401,401,401,2020-09-08,76.5,78.8499984741211,75.97000122070312,-0.029803405448287634,0.006976421887333606
402,402,402,402,2020-09-09,77.73999786376953,79.5199966430664,74.19999694824219,-0.022384291429067615,0.04770890917956039
403,403,403,403,2020-09-10,76.2300033569336,83.68000030517578,74.2300033569336,-0.08902959991721449,0.026943283167899512
404,404,404,404,2020-09-11,73.52999877929688,82.8499984741211,75.0199966430664,-0.11249245463456947,-0.019861342714512675
405,405,405,405,2020-09-14,75.27999877929688,73.94000244140625,76.61000061035156,0.018122752145599552,-0.017360681640237186
406,406,406,406,2020-09-15,76.80000305175781,72.66000366210938,76.95999908447266,0.056977693104732996,-0.0020789505537704978
407,407,407,407,2020-09-16,78.01000213623047,76.5,78.8499984741211,0.019738590016084467,-0.01065309263342995
408,408,408,408,2020-09-17,75.58999633789062,77.73999786376953,79.5199966430664,-0.02765631058604523,-0.049421535099101965
409,409,409,409,2020-09-18,75.02999877929688,76.2300033569336,83.68000030517578,-0.01574189328075859,-0.10336999873724773
410,410,410,410,2020-09-21,76.25,73.52999877929688,82.8499984741211,0.03699172128191264,-0.07966202288081703
411,411,411,411,2020-09-22,78.37999725341797,75.27999877929688,73.94000244140625,0.04117957657265059,0.06004861597793698
412,412,412,412,2020-09-23,76.33999633789062,76.80000305175781,72.66000366210938,-0.005989670515470835,0.05064674498083299
413,413,413,413,2020-09-24,76.06999969482422,78.01000213623047,76.5,-0.024868637203962485,-0.005620919021905646
414,414,414,414,2020-09-25,79.61000061035156,75.58999633789062,77.73999786376953,0.05318169688077967,0.024054576768306468
415,415,415,415,2020-09-28,82.20999908447266,75.02999877929688,76.2300033569336,0.09569506093550628,0.0784467462180054
416,416,416,416,2020-09-29,82.44999694824219,76.25,73.52999877929688,0.08131143538678276,0.12131100662355543
417,417,417,417,2020-09-30,82.6500015258789,78.37999725341797,75.27999877929688,0.054478239628602765,0.09790120704158256
418,418,418,418,2020-10-01,83.4800033569336,76.33999633789062,76.80000305175781,0.0935290458679141,0.08697916718406806
419,419,419,419,2020-10-02,84.30000305175781,76.06999969482422,78.01000213623047,0.10818986972460265,0.08063069790131516
420,420,420,420,2020-10-05,88.25,79.61000061035156,75.58999633789062,0.10852907076256191,0.1674825277873886
421,421,421,421,2020-10-06,85.37999725341797,82.20999908447266,75.02999877929688,0.03855976407064632,0.1379448039785518
422,422,422,422,2020-10-07,88.0,82.44999694824219,76.25,0.06731356285242573,0.1540983606557378
423,423,423,423,2020-10-08,87.88999938964844,82.6500015258789,78.37999725341797,0.063399851990672,0.12133200394844046
424,424,424,424,2020-10-09,89.22000122070312,83.4800033569336,76.33999633789062,0.06875895583313696,0.16871896123499863
425,425,425,425,2020-10-12,88.81999969482422,84.30000305175781,76.06999969482422,0.053617989079920436,0.1676087820579748
426,426,426,426,2020-10-13,90.02999877929688,88.25,79.61000061035156,0.020169957839058172,0.13088805538321302
427,427,427,427,2020-10-14,89.44999694824219,85.37999725341797,82.20999908447266,0.047669241341669055,0.08806712011187678
428,428,428,428,2020-10-15,89.94000244140625,88.0,82.44999694824219,0.022045482288707285,0.09084300509878607
429,429,429,429,2020-10-16,89.98999786376953,87.88999938964844,82.6500015258789,0.023893486047383394,0.08880818151700054
430,430,430,430,2020-10-19,89.08000183105469,89.22000122070312,83.4800033569336,-0.0015691480355635168,0.06708191481710069
431,431,431,431,2020-10-20,88.5,88.81999969482422,84.30000305175781,-0.00360278874041553,0.049822026052164015
432,432,432,432,2020-10-21,89.0,90.02999877929688,88.25,-0.011440617497084027,0.008498583569405138
433,433,433,433,2020-10-22,89.55999755859375,89.44999694824219,85.37999725341797,0.0012297441487361116,0.048957606461019765
434,434,434,434,2020-10-23,92.20999908447266,89.94000244140625,88.0,0.025239010245138083,0.047840898687189215
435,435,435,435,2020-10-26,88.80000305175781,89.98999786376953,87.88999938964844,-0.013223634184469923,0.010353893144031012
436,436,436,436,2020-10-27,88.83999633789062,89.08000183105469,89.22000122070312,-0.002694269064107635,-0.0042591893926618996
437,437,437,437,2020-10-28,88.62000274658203,88.5,88.81999969482422,0.0013559632382149633,-0.0022517107512874945
438,438,438,438,2020-10-29,88.2300033569336,89.0,90.02999877929688,-0.008651647674903451,-0.01999328498021935
439,439,439,439,2020-10-30,86.22000122070312,89.55999755859375,89.44999694824219,-0.037293394695611326,-0.0361095118807887
440,440,440,440,2020-11-02,84.08999633789062,92.20999908447266,89.94000244140625,-0.08805989401586889,-0.06504342833798304
441,441,441,441,2020-11-03,87.19999694824219,88.80000305175781,89.98999786376953,-0.018018086132081,-0.03100345573683594
442,442,442,442,2020-11-04,91.91999816894533,88.83999633789062,89.08000183105469,0.034669090027202865,0.03188141310635406
443,443,443,443,2020-11-05,91.04000091552734,88.62000274658203,88.5,0.02730758399845179,0.028700575316693122
444,444,444,444,2020-11-06,94.0199966430664,88.2300033569336,89.0,0.06562385884435984,0.056404456663667446
445,445,445,445,2020-11-09,94.2699966430664,86.22000122070312,89.55999755859375,0.09336575398273506,0.052590433372792234
446,446,446,446,2020-11-10,94.6500015258789,84.08999633789062,92.20999908447266,0.12557980316179407,0.026461364988963787
447,447,447,447,2020-11-11,97.0,87.19999694824219,88.80000305175781,0.1123853600313156,0.0923423048022054
448,448,448,448,2020-11-12,96.37000274658205,91.91999816894533,88.83999633789062,0.048411713079647756,0.0847591931459799
449,449,449,449,2020-11-13,95.86000061035156,91.04000091552734,88.62000274658203,0.05294375709965693,0.08169710719230117
450,450,450,450,2020-11-16,94.91999816894533,94.0199966430664,88.2300033569336,0.009572447968655418,0.07582448778730555
451,451,451,451,2020-11-17,97.12999725341795,94.2699966430664,86.22000122070312,0.030338397286470142,0.12653671860648408
452,452,452,452,2020-11-18,96.69000244140624,94.6500015258789,84.08999633789062,0.02155309965810792,0.14983953683249362
453,453,453,453,2020-11-19,97.3499984741211,97.0,87.19999694824219,0.0036082316919701096,0.11639910414106391
454,454,454,454,2020-11-20,96.18000030517578,96.37000274658205,91.91999816894533,-0.0019715931928102615,0.04634467168287726
455,455,455,455,2020-11-23,96.44000244140624,95.86000061035156,91.04000091552734,0.006050509361169798,0.05931460315877368
456,456,456,456,2020-11-24,94.91000366210938,94.91999816894533,94.0199966430664,-0.00010529400578118686,0.00946614604148266
457,457,457,457,2020-11-25,96.06999969482422,97.12999725341795,94.2699966430664,-0.01091318427435084,0.019094124491943587
458,458,458,458,2020-11-27,99.38999938964844,96.69000244140624,94.6500015258789,0.02792426186852559,0.050079215925564746
459,459,459,459,2020-11-30,96.41999816894533,97.3499984741211,97.0,-0.009553161990269454,-0.005979400320151318
460,460,460,460,2020-12-01,95.04000091552734,96.18000030517578,96.37000274658205,-0.01185276966137716,-0.01380099401420709
461,461,461,461,2020-12-02,93.9000015258789,96.44000244140624,95.86000061035156,-0.026337628071614216,-0.020446474775642764
462,462,462,462,2020-12-03,94.7300033569336,94.91000366210938,94.91999816894533,-0.0018965367003525024,-0.0020016310121874215
463,463,463,463,2020-12-04,97.41999816894533,96.06999969482422,97.12999725341795,0.014052237726756678,0.0029856987926266676
464,464,464,464,2020-12-07,96.52999877929688,99.38999938964844,96.69000244140624,-0.028775537055184208,-0.0016548108187950383
465,465,465,465,2020-12-08,99.33000183105467,96.41999816894533,97.3499984741211,0.030180499039322628,0.02033901785278336
466,466,466,466,2020-12-09,96.87000274658205,95.04000091552734,96.18000030517578,0.01925506958571299,0.007174074019722587
467,467,467,467,2020-12-10,96.9800033569336,93.9000015258789,96.44000244140624,0.0328008709372154,0.005599345726431837
468,468,468,468,2020-12-11,97.87000274658205,94.7300033569336,94.91000366210938,0.03314683076508751,0.031187429883688722
469,469,469,469,2020-12-14,98.75,97.41999816894533,96.06999969482422,0.013652246520762468,0.027896328861133135
470,470,470,470,2020-12-15,98.20999908447266,96.52999877929688,99.38999938964844,0.01740391926262097,-0.011872424916210211
471,471,471,471,2020-12-16,97.11000061035156,99.33000183105467,96.41999816894533,-0.02234975515734916,0.007156217117918029
472,472,472,472,2020-12-17,97.38999938964844,96.87000274658205,95.04000091552734,0.0053679841883222945,0.024726414683116316
473,473,473,473,2020-12-18,97.6500015258789,96.9800033569336,93.9000015258789,0.006908621837013129,0.03993610158745842
474,474,474,474,2020-12-21,98.81999969482422,97.87000274658205,94.7300033569336,0.009706722403002521,0.04317530025286609
475,475,475,475,2020-12-22,108.41999816894533,98.75,97.41999816894533,0.09792403209058564,0.11291316163775589
476,476,476,476,2020-12-23,110.16000366210938,98.20999908447266,96.52999877929688,0.12167808460478913,0.14119967942790201
477,477,477,477,2020-12-24,110.05999755859376,97.11000061035156,99.33000183105467,0.13335389627071814,0.10802371418244006
478,478,478,478,2020-12-28,106.66999816894533,97.38999938964844,96.87000274658205,0.09528697851376378,0.101166461696101
479,479,479,479,2020-12-29,107.05999755859376,97.6500015258789,96.9800033569336,0.09636452519891714,0.10393889309903281
480,480,480,480,2020-12-30,105.4000015258789,98.81999969482422,97.87000274658205,0.06658573012927582,0.07693878173064461
481,481,481,481,2020-12-31,106.55999755859376,108.41999816894533,98.75,-0.017155512283381746,0.07908858287183551
482,482,482,482,2021-01-04,102.52999877929688,110.16000366210938,98.20999908447266,-0.06926293236350822,0.04398737129717811
483,483,483,483,2021-01-05,101.12000274658205,110.05999755859376,97.11000061035156,-0.08122837552537876,0.04129340038128926
484,484,484,484,2021-01-06,99.3499984741211,106.66999816894533,97.38999938964844,-0.06862285385278366,0.02012526026035677
485,485,485,485,2021-01-07,103.72000122070312,107.05999755859376,97.6500015258789,-0.031197425873867313,0.06216077419328636
486,486,486,486,2021-01-08,105.72000122070312,105.4000015258789,98.81999969482422,0.003036050191570938,0.06982393793956154
487,487,487,487,2021-01-11,102.16000366210938,106.55999755859376,108.41999816894533,-0.04129123495958209,-0.05773837495441869
488,488,488,488,2021-01-12,101.7699966430664,102.52999877929688,110.16000366210938,-0.007412485567920735,-0.07616200744489254
489,489,489,489,2021-01-13,99.4000015258789,101.12000274658205,110.05999755859376,-0.017009505280707438,-0.09685622632364399
490,490,490,490,2021-01-14,100.9000015258789,99.3499984741211,106.66999816894533,0.01560144011639375,-0.0540920290813901
491,491,491,491,2021-01-15,101.23999786376952,103.72000122070312,107.05999755859376,-0.023910560429482364,-0.054362038366748244
