,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AVGO,AVGO_6m,AVGO_12m,AVGO_6m_ret,AVGO_12m_ret
27,27,27,27,2019-03-15,245.94821166992188,224.9533233642578,230.0198669433593,0.09332997615539962,0.06924769124609931
28,28,28,28,2019-03-18,248.9559326171875,223.83493041992188,233.2986755371093,0.11223003554511246,0.06711249879165182
29,29,29,29,2019-03-19,253.59039306640625,227.96109008789065,231.0873870849609,0.11242841034245887,0.09737877201048595
30,30,30,30,2019-03-20,248.7776641845703,228.4440460205078,232.9005889892578,0.0890091841668621,0.06817103925849155
31,31,31,31,2019-03-21,253.71006774902344,229.78268432617188,234.6967010498047,0.10413048961029259,0.08101250087526357
32,32,32,32,2019-03-22,250.1625366210937,227.23245239257807,229.90126037597656,0.10091025285816335,0.08813034000762854
33,33,33,33,2019-03-25,249.7436370849609,245.94821166992188,224.9533233642578,0.015431807327522806,0.11020203369283488
34,34,34,34,2019-03-26,253.9066772460937,248.9559326171875,223.83493041992188,0.019886027928158745,0.13434787309449958
35,35,35,35,2019-03-27,253.00059509277344,253.59039306640625,227.96109008789065,-0.0023257898948813027,0.10984113558690556
36,36,36,36,2019-03-28,255.6504821777344,248.7776641845703,228.4440460205078,0.02762634666456676,0.11909452940955267
37,37,37,37,2019-03-29,257.0523681640625,253.71006774902344,229.78268432617188,0.01317370037654686,0.11867597385702866
38,38,38,38,2019-04-01,261.3948669433594,250.1625366210937,227.23245239257807,0.04490012962763745,0.15034126591988994
39,39,39,39,2019-04-02,259.0526123046875,249.7436370849609,245.94821166992188,0.0372741236909262,0.05328113811354962
40,40,40,40,2019-04-03,260.03570556640625,253.9066772460937,248.9559326171875,0.02413890168934829,0.044504956490656555
41,41,41,41,2019-04-04,258.1551513671875,253.00059509277344,253.59039306640625,0.02037369229318986,0.018000517470651678
42,42,42,42,2019-04-05,260.1040954589844,255.6504821777344,248.7776641845703,0.01742071144678592,0.04552832872492485
43,43,43,43,2019-04-08,260.2749938964844,257.0523681640625,253.71006774902344,0.012536845139528241,0.02587570215761059
44,44,44,44,2019-04-09,259.39459228515625,261.3948669433594,250.1625366210937,-0.007652310397650464,0.03690422950118144
45,45,45,45,2019-04-10,262.8651733398437,259.0526123046875,249.7436370849609,0.014717323254289427,0.05254002227259513
46,46,46,46,2019-04-11,264.4892578125,260.03570556640625,253.9066772460937,0.017126695106708834,0.04167901640550142
47,47,47,47,2019-04-12,271.0030212402344,258.1551513671875,253.00059509277344,0.049768016655893366,0.0711556672064726
48,48,48,48,2019-04-15,270.4645080566406,260.1040954589844,255.6504821777344,0.03983179341860832,0.05794640304494769
49,49,49,49,2019-04-16,272.2596740722656,260.2749938964844,257.0523681640625,0.04604622209903031,0.0591603415942743
50,50,50,50,2019-04-17,273.9948425292969,259.39459228515625,261.3948669433594,0.056285869784403086,0.0482028424401606
51,51,51,51,2019-04-18,272.3621826171875,262.8651733398437,259.0526123046875,0.036128822835977736,0.05137786565474123
52,52,52,52,2019-04-22,269.2677001953125,264.4892578125,260.03570556640625,0.018066678481891252,0.03550279608255047
53,53,53,53,2019-04-23,269.8147888183594,271.0030212402344,258.1551513671875,-0.004384572601578762,0.04516523257205041
54,54,54,54,2019-04-24,268.69500732421875,270.4645080566406,260.1040954589844,-0.006542450782678344,0.03302874508790299
55,55,55,55,2019-04-25,266.5494079589844,272.2596740722656,260.2749938964844,-0.020973602252111645,0.024106864699401154
56,56,56,56,2019-04-26,265.3440856933594,273.9948425292969,259.39459228515625,-0.031572699529964776,0.022936073399952628
57,57,57,57,2019-04-29,267.3187561035156,272.3621826171875,262.8651733398437,-0.018517352391615116,0.016942460300414686
58,58,58,58,2019-04-30,272.1741638183594,269.2677001953125,264.4892578125,0.010793955684022638,0.029055645092805005
59,59,59,59,2019-05-01,272.6015014648437,269.8147888183594,271.0030212402344,0.010328242787167374,0.005898385255241667
60,60,60,60,2019-05-02,269.9686584472656,268.69500732421875,270.4645080566406,0.004740136914825666,-0.0018333259803210433
61,61,61,61,2019-05-03,269.8746337890625,266.5494079589844,272.2596740722656,0.012475082407948257,-0.008760167260650098
62,62,62,62,2019-05-06,266.335693359375,265.3440856933594,273.9948425292969,0.003737063381022754,-0.027953625328195453
63,63,63,63,2019-05-07,262.6770935058594,267.3187561035156,272.3621826171875,-0.017363774488980632,-0.03555959574953471
64,64,64,64,2019-05-08,259.34332275390625,272.1741638183594,269.2677001953125,-0.04714202437309967,-0.036856917611015505
65,65,65,65,2019-05-09,259.9160461425781,272.6015014648437,269.8147888183594,-0.046534796228558384,-0.03668717611489092
66,66,66,66,2019-05-10,259.8305053710937,269.9686584472656,268.69500732421875,-0.03755307425121823,-0.03299094404991598
67,67,67,67,2019-05-13,250.7866058349609,269.8746337890625,266.5494079589844,-0.07072924078155873,-0.05913651148101218
68,68,68,68,2019-05-14,258.1551513671875,266.335693359375,265.3440856933594,-0.030715154581812842,-0.02709287568022023
69,69,69,69,2019-05-15,260.1809997558594,262.6770935058594,267.3187561035156,-0.009502517774525043,-0.0267012926877912
70,70,70,70,2019-05-16,254.1288909912109,259.34332275390625,272.1741638183594,-0.02010628886575716,-0.06630046207909479
71,71,71,71,2019-05-17,247.80325317382807,259.9160461425781,272.6015014648437,-0.046602713254977446,-0.09096886171851759
72,72,72,72,2019-05-20,233.0148468017578,259.8305053710937,269.9686584472656,-0.10320442755956372,-0.1368818582795832
73,73,73,73,2019-05-21,235.3570709228516,250.7866058349609,269.8746337890625,-0.061524557345232656,-0.12790221289634163
74,74,74,74,2019-05-22,230.13417053222656,258.1551513671875,266.335693359375,-0.10854317911752709,-0.13592441317394366
75,75,75,75,2019-05-23,222.3296661376953,260.1809997558594,262.6770935058594,-0.1454807755127463,-0.15360085963210968
76,76,76,76,2019-05-24,218.7821807861328,254.1288909912109,259.34332275390625,-0.13908969604837484,-0.15639940730713298
77,77,77,77,2019-05-28,217.5341186523437,247.80325317382807,259.9160461425781,-0.12214986742022838,-0.16306006542968743
78,78,78,78,2019-05-29,217.2264099121093,233.0148468017578,259.8305053710937,-0.06775721421339675,-0.16396879726703617
79,79,79,79,2019-05-30,219.36346435546875,235.3570709228516,250.7866058349609,-0.06795464654905325,-0.12529832434580368
80,80,80,80,2019-05-31,215.1064453125,230.13417053222656,258.1551513671875,-0.06529984306533987,-0.16675516962067938
81,81,81,81,2019-06-03,216.42288208007807,222.3296661376953,260.1809997558594,-0.026567682847861596,-0.1681833712563242
82,82,82,82,2019-06-04,227.1251983642578,218.7821807861328,254.1288909912109,0.038133898968127466,-0.10625982949686352
83,83,83,83,2019-06-05,227.14227294921875,217.5341186523437,247.80325317382807,0.04416849345932028,-0.08337654958111518
84,84,84,84,2019-06-06,233.1858673095703,217.2264099121093,233.0148468017578,0.07346923149868512,0.0007339468285383344
85,85,85,85,2019-06-07,234.9638519287109,219.36346435546875,235.3570709228516,0.07111661743252928,-0.0016707337179157067
86,86,86,86,2019-06-10,239.5286102294922,215.1064453125,230.13417053222656,0.1135352540529988,0.040821576715614594
87,87,87,87,2019-06-11,242.3238220214844,216.42288208007807,222.3296661376953,0.1196774559716971,0.08993022042954046
88,88,88,88,2019-06-12,239.1183013916016,227.1251983642578,218.7821807861328,0.05280392978726001,0.09295144847901504
89,89,89,89,2019-06-13,240.7253875732422,227.14227294921875,217.5341186523437,0.059800029504240015,0.10660980017558552
90,90,90,90,2019-06-14,227.32180786132807,233.1858673095703,217.2264099121093,-0.025147576548699258,0.046474081826898495
91,91,91,91,2019-06-17,227.3560028076172,234.9638519287109,219.36346435546875,-0.03237880660639658,0.03643513962378386
92,92,92,92,2019-06-18,237.68218994140625,239.5286102294922,215.1064453125,-0.007708558431983925,0.10495150248105722
93,93,93,93,2019-06-19,237.20350646972656,242.3238220214844,216.42288208007807,-0.021130054441382495,0.09601861037022652
94,94,94,94,2019-06-20,238.53700256347656,239.1183013916016,227.1251983642578,-0.002431009357050651,0.05024455358280755
95,95,95,95,2019-06-21,236.4571075439453,240.7253875732422,227.14227294921875,-0.017730909366583614,0.04100881123439781
96,96,96,96,2019-06-24,240.9534912109375,227.32180786132807,233.1858673095703,0.05996645670671907,0.03331086909763337
97,97,97,97,2019-06-25,238.6319580078125,227.3560028076172,234.9638519287109,0.04959603028267856,0.015611363403314149
98,98,98,98,2019-06-26,242.8866424560547,237.68218994140625,239.5286102294922,0.021896686983283953,0.014019336660222592
99,99,99,99,2019-06-27,246.5716552734375,237.20350646972656,242.3238220214844,0.03949414130986528,0.01752957351248985
100,100,100,100,2019-06-28,248.42713928222656,238.53700256347656,239.1183013916016,0.04146164583466727,0.03892984282863399
101,101,101,101,2019-07-01,259.2061767578125,236.4571075439453,240.7253875732422,0.09620801611826924,0.07677125113755356
102,102,102,102,2019-07-02,254.87384033203125,240.9534912109375,227.32180786132807,0.0577719337085989,0.12120276857691814
103,103,103,103,2019-07-03,245.864013671875,238.6319580078125,227.3560028076172,0.030306316574017833,0.08140541985125771
104,104,104,104,2019-07-05,243.93951416015625,242.8866424560547,237.68218994140625,0.004334827528821528,0.02632643287363079
105,105,105,105,2019-07-08,237.29429626464844,246.5716552734375,237.20350646972656,-0.03762540750477128,0.00038275064425929983
106,106,106,106,2019-07-09,237.7862091064453,248.42713928222656,238.53700256347656,-0.042833203355019056,-0.0031474926278217685
107,107,107,107,2019-07-10,236.89727783203125,259.2061767578125,236.4571075439453,-0.08606623192712504,0.0018615227626606057
108,108,108,108,2019-07-11,238.2434997558593,254.87384033203125,240.9534912109375,-0.06524930355546554,-0.011246948286405267
109,109,109,109,2019-07-12,246.29551696777344,245.864013671875,238.6319580078125,0.0017550486118489417,0.03211455424470033
110,110,110,110,2019-07-15,248.84141540527344,243.93951416015625,242.8866424560547,0.020094740542521805,0.02451667530583168
111,111,111,111,2019-07-16,245.2080841064453,237.29429626464844,246.5716552734375,0.033350097184682514,-0.0055301213169861585
112,112,112,112,2019-07-17,246.0279693603516,237.7862091064453,248.42713928222656,0.034660379526959106,-0.009657438912700211
113,113,113,113,2019-07-18,250.0841522216797,236.89727783203125,259.2061767578125,0.055664946893135614,-0.035192157263505
114,114,114,114,2019-07-19,250.2739715576172,238.2434997558593,254.87384033203125,0.05049653742530702,-0.01804763002912224
115,115,115,115,2019-07-22,255.5815887451172,246.29551696777344,245.864013671875,0.0377029671171758,0.03952418626912624
116,116,116,116,2019-07-23,259.57733154296875,248.84141540527344,243.93951416015625,0.04314360662275751,0.06410530674643233
117,117,117,117,2019-07-24,262.15771484375,245.2080841064453,237.29429626464844,0.06912345813993159,0.1047788293713221
118,118,118,118,2019-07-25,259.2407531738281,246.0279693603516,237.7862091064453,0.05370439730014631,0.09022619161979506
119,119,119,119,2019-07-26,259.6981201171875,250.0841522216797,236.89727783203125,0.03844293134970744,0.09624780197484117
120,120,120,120,2019-07-29,260.4057922363281,250.2739715576172,238.2434997558593,0.04048291804239179,0.0930237026537124
121,121,121,121,2019-07-30,258.5244140625,255.5815887451172,246.29551696777344,0.011514230472671416,0.04965131824273783
122,122,122,122,2019-07-31,250.26544189453125,259.57733154296875,248.84141540527344,-0.03587327750495839,0.005722626544856224
123,123,123,123,2019-08-01,246.2523498535156,262.15771484375,245.2080841064453,-0.0606709781541781,0.004258692167004474
124,124,124,124,2019-08-02,240.375228881836,259.2407531738281,246.0279693603516,-0.07277221679471924,-0.022976007537728993
125,125,125,125,2019-08-05,230.9943084716797,259.6981201171875,250.0841522216797,-0.11052760656317173,-0.0763336804048198
126,126,126,126,2019-08-06,229.9413604736328,260.4057922363281,250.2739715576172,-0.11698830314437736,-0.0812414129900978
127,127,127,127,2019-08-07,233.05685424804688,258.5244140625,255.5815887451172,-0.09851123696308295,-0.08813128757695243
128,128,128,128,2019-08-08,233.85948181152344,250.26544189453125,259.57733154296875,-0.06555423696860929,-0.09907586913916688
129,129,129,129,2019-08-09,237.9588165283203,246.2523498535156,262.15771484375,-0.03367900176436378,-0.09230664193824167
130,130,130,130,2019-08-12,237.8811950683593,240.375228881836,259.2407531738281,-0.010375585808397592,-0.08239274822329601
131,131,131,131,2019-08-13,244.83702087402344,230.9943084716797,259.6981201171875,0.059926638426422096,-0.057224516051398666
132,132,132,132,2019-08-14,234.36007690429688,229.9413604736328,260.4057922363281,0.019216709954061217,-0.10001972347985932
133,133,133,133,2019-08-15,231.840087890625,233.05685424804688,258.5244140625,-0.0052208992580276,-0.10321781897714266
134,134,134,134,2019-08-16,236.27593994140625,233.85948181152344,250.26544189453125,0.010332949133233571,-0.05589865643144032
135,135,135,135,2019-08-19,240.59100341796875,237.9588165283203,246.2523498535156,0.011061522863706097,-0.02299001994870109
136,136,136,136,2019-08-20,241.96319580078125,237.8811950683593,240.375228881836,0.017159829431868,0.006606200340742552
137,137,137,137,2019-08-21,248.116455078125,244.83702087402344,230.9943084716797,0.013394355936837465,0.07412367308844114
138,138,138,138,2019-08-22,248.2200164794922,234.36007690429688,229.9413604736328,0.05913950771084253,0.079492684431409
139,139,139,139,2019-08-23,234.8519287109375,231.840087890625,233.05685424804688,0.012991026908743208,0.007702302807966799
140,140,140,140,2019-08-26,239.24462890625,236.27593994140625,233.85948181152344,0.012564499650620231,0.023027277119628042
141,141,141,141,2019-08-27,237.8207550048828,240.59100341796875,237.9588165283203,-0.011514347476548448,-0.0005801908307149217
142,142,142,142,2019-08-28,238.2434997558593,241.96319580078125,237.8811950683593,-0.015372982790261003,0.0015230488790671792
143,143,143,143,2019-08-29,244.55227661132807,248.116455078125,244.83702087402344,-0.014364941920819718,-0.0011629951290816898
144,144,144,144,2019-08-30,243.92222595214844,248.2200164794922,234.36007690429688,-0.01731443977927072,0.0408011004867368
145,145,145,145,2019-09-03,236.5089111328125,234.8519287109375,231.840087890625,0.007055434592212695,0.02013811884159611
146,146,146,146,2019-09-04,244.2501678466797,239.24462890625,236.27593994140625,0.02092226255324281,0.03374963996440328
147,147,147,147,2019-09-05,251.15426635742188,237.8207550048828,240.59100341796875,0.05606538147717721,0.04390547771689546
148,148,148,148,2019-09-06,251.9223480224609,238.2434997558593,241.96319580078125,0.05741541020266694,0.041159781299464404
149,149,149,149,2019-09-09,252.52647399902344,244.55227661132807,248.116455078125,0.03260733246155345,0.017773988103730654
150,150,150,150,2019-09-10,254.1057586669922,243.92222595214844,248.2200164794922,0.04174909717674313,0.023711795168566807
151,151,151,151,2019-09-11,257.186767578125,236.5089111328125,234.8519287109375,0.08742950253447646,0.09510179026325072
152,152,152,152,2019-09-12,259.4047546386719,244.2501678466797,239.24462890625,0.0620453485276824,0.0842657401530289
153,153,153,153,2019-09-13,250.5501708984375,251.15426635742188,237.8207550048828,-0.002405276516882604,0.05352525221481752
154,154,154,154,2019-09-16,249.1175842285156,251.9223480224609,238.2434997558593,-0.01113344574612829,0.045642733102055466
155,155,155,155,2019-09-17,249.26431274414065,252.52647399902344,244.55227661132807,-0.012918096084038266,0.019268011723732714
156,156,156,156,2019-09-18,248.32362365722656,254.1057586669922,243.92222595214844,-0.02275483656922217,0.018044266724351665
157,157,157,157,2019-09-19,250.82635498046875,257.186767578125,236.5089111328125,-0.024730714793575692,0.06053659364917641
158,158,158,158,2019-09-20,247.57765197753903,259.4047546386719,244.2501678466797,-0.04559323778628099,0.013623262412446158
159,159,159,159,2019-09-23,248.62283325195312,250.5501708984375,251.15426635742188,-0.00769242199904796,-0.01007919611393826
160,160,160,160,2019-09-24,245.8793487548828,249.1175842285156,251.9223480224609,-0.012998823361510925,-0.02398754741298026
161,161,161,161,2019-09-25,240.1832733154297,249.26431274414065,252.52647399902344,-0.03643136608180353,-0.0488788382783244
162,162,162,162,2019-09-26,241.1761169433593,248.32362365722656,254.1057586669922,-0.028783031628651368,-0.050882915017196884
163,163,163,163,2019-09-27,238.76364135742188,250.82635498046875,257.186767578125,-0.04809189059892116,-0.07163325856221114
164,164,164,164,2019-09-30,240.444580078125,247.57765197753903,259.4047546386719,-0.02881145306306232,-0.07309108341887083
165,165,165,165,2019-10-01,239.38201904296875,248.62283325195312,250.5501708984375,-0.03716800298715839,-0.04457451302236726
166,166,166,166,2019-10-02,235.2188720703125,245.8793487548828,249.1175842285156,-0.04335653538434314,-0.055791774800825755
167,167,167,167,2019-10-03,239.0161895751953,240.1832733154297,249.26431274414065,-0.0048591382910402325,-0.04111347932692078
168,168,168,168,2019-10-04,245.1128387451172,241.1761169433593,248.32362365722656,0.01632301677152581,-0.01292984076513548
169,169,169,169,2019-10-07,240.45327758789065,238.76364135742188,250.82635498046875,0.007076606056361179,-0.04135561190683423
170,170,170,170,2019-10-08,235.4452667236328,240.444580078125,247.57765197753903,-0.020791956936054956,-0.049004363507764825
171,171,171,171,2019-10-09,237.9013061523437,239.38201904296875,248.62283325195312,-0.0061855643817561035,-0.04312366229349618
172,172,172,172,2019-10-10,239.0336151123047,235.2188720703125,245.8793487548828,0.01621784429291817,-0.02784184063136852
173,173,173,173,2019-10-11,244.6599884033203,239.0161895751953,240.1832733154297,0.023612621547334234,0.018638746262781725
174,174,174,174,2019-10-14,245.3131866455078,245.1128387451172,241.1761169433593,0.0008173700790881089,0.017153728796123424
175,175,175,175,2019-10-15,252.855697631836,240.45327758789065,238.76364135742188,0.05157933453168262,0.059020947219173614
176,176,176,176,2019-10-16,251.25311279296875,235.4452667236328,240.444580078125,0.0671402160226533,0.04495228260637796
177,177,177,177,2019-10-17,252.0804748535156,237.9013061523437,239.38201904296875,0.059601054447729895,0.053046823906466756
178,178,178,178,2019-10-18,249.7289428710937,239.0336151123047,235.2188720703125,0.04474403214695988,0.06168752818627499
179,179,179,179,2019-10-21,252.20242309570312,244.6599884033203,239.0161895751953,0.0308282312183763,0.05516878812244386
180,180,180,180,2019-10-22,250.3646697998047,245.3131866455078,245.1128387451172,0.02059197560217818,0.021426176945992914
181,181,181,181,2019-10-23,244.1461334228516,252.855697631836,240.45327758789065,-0.03444480108834935,0.015357893525119959
182,182,182,182,2019-10-24,245.8793487548828,251.25311279296875,235.4452667236328,-0.02138785059556214,0.04431638051784481
183,183,183,183,2019-10-25,252.4201812744141,252.0804748535156,237.9013061523437,0.0013476110003993735,0.06102898448473848
184,184,184,184,2019-10-28,253.92694091796875,249.7289428710937,239.0336151123047,0.01681021830554097,0.06230640740076154
185,185,185,185,2019-10-29,250.97442626953125,252.20242309570312,244.6599884033203,-0.00486909210109332,0.025809033620166844
186,186,186,186,2019-10-30,252.7860565185547,250.3646697998047,245.3131866455078,0.009671439347597177,0.03046256899285904
187,187,187,187,2019-10-31,255.05918884277344,244.1461334228516,252.855697631836,0.04469886648182486,0.008714421828634356
188,188,188,188,2019-11-01,258.3165283203125,245.8793487548828,251.25311279296875,0.05058244878396967,0.028112748331058368
189,189,189,189,2019-11-04,265.6412353515625,252.4201812744141,252.0804748535156,0.052377167350083464,0.0537953623973737
190,190,190,190,2019-11-05,273.5146789550781,253.92694091796875,249.7289428710937,0.07713926677609684,0.09524621299607339
191,191,191,191,2019-11-06,272.748291015625,250.97442626953125,252.20242309570312,0.08675730459768016,0.08146578319005826
192,192,192,192,2019-11-07,271.51153564453125,252.7860565185547,250.3646697998047,0.07407639243979469,0.084464257123962
193,193,193,193,2019-11-08,272.966064453125,255.05918884277344,244.1461334228516,0.07020674570320984,0.1180437741373459
194,194,194,194,2019-11-11,272.3911437988281,258.3165283203125,245.8793487548828,0.054485926897651416,0.1078244072883685
195,195,195,195,2019-11-12,274.8124389648437,265.6412353515625,252.4201812744141,0.03452477399129528,0.08871025120644482
196,196,196,196,2019-11-13,273.19244384765625,273.5146789550781,253.92694091796875,-0.0011781272897415374,0.07587025961105565
197,197,197,197,2019-11-14,269.0989990234375,272.748291015625,250.97442626953125,-0.013379706170105532,0.0722168111839474
198,198,198,198,2019-11-15,272.530517578125,271.51153564453125,252.7860565185547,0.0037529968337250974,0.07810739773979991
199,199,199,199,2019-11-18,270.9280090332031,272.966064453125,255.05918884277344,-0.0074663325787585055,0.06221622621175871
200,200,200,200,2019-11-19,276.7024841308594,272.3911437988281,258.3165283203125,0.01582775516084811,0.07117607196914744
201,201,201,201,2019-11-20,271.4505615234375,274.8124389648437,265.6412353515625,-0.012233352515154117,0.02186906774539965
202,202,202,202,2019-11-21,274.5685729980469,273.19244384765625,273.5146789550781,0.00503721527216916,0.003853153501651052
203,203,203,203,2019-11-22,274.2810974121094,269.0989990234375,272.748291015625,0.01925721911816014,0.005619857014600216
204,204,204,204,2019-11-25,278.3746337890625,272.530517578125,271.51153564453125,0.021443896495966452,0.02527737220534365
205,205,205,205,2019-11-26,275.4569396972656,270.9280090332031,272.966064453125,0.01671636195985715,0.009125219463199441
206,206,206,206,2019-11-27,277.346923828125,276.7024841308594,272.3911437988281,0.0023289985967775984,0.018193616577185434
207,207,207,207,2019-11-29,275.4046325683594,271.4505615234375,274.8124389648437,0.014566450047960089,0.002154901014475019
208,208,208,208,2019-12-02,270.6231384277344,274.5685729980469,273.19244384765625,-0.014369578161228858,-0.009404745547628046
209,209,209,209,2019-12-03,266.9651184082031,274.2810974121094,269.0989990234375,-0.026673289092590813,-0.007929723347088746
210,210,210,210,2019-12-04,269.752197265625,278.3746337890625,272.530517578125,-0.03097421775135989,-0.010194529174897049
211,211,211,211,2019-12-05,271.0324401855469,275.4569396972656,270.9280090332031,-0.016062399867585064,0.0003854572021415592
212,212,212,212,2019-12-06,275.2652893066406,277.346923828125,276.7024841308594,-0.0075055259050732515,-0.005194007667596701
213,213,213,213,2019-12-09,273.8108215332031,275.4046325683594,271.4505615234375,-0.00578716131349255,0.008694990338275144
214,214,214,214,2019-12-10,274.403076171875,270.6231384277344,274.5685729980469,0.013967533471458848,-0.0006027522537076502
215,215,215,215,2019-12-11,278.4617004394531,266.9651184082031,274.2810974121094,0.043063985661494275,0.01524203842987526
216,216,216,216,2019-12-12,285.4990234375,269.752197265625,278.3746337890625,0.05837515442504104,0.02559281192925056
217,217,217,217,2019-12-13,274.7166442871094,271.0324401855469,275.4569396972656,0.01359322190008072,-0.0026875177331522337
218,218,218,218,2019-12-16,281.43170166015625,275.2652893066406,277.346923828125,0.02240170698255506,0.014728044485406322
219,219,219,219,2019-12-17,282.0152282714844,273.8108215332031,275.4046325683594,0.02996377824784524,0.02400321171607067
220,220,220,220,2019-12-18,285.185546875,274.403076171875,270.6231384277344,0.03929427779581918,0.05381065540762808
221,221,221,221,2019-12-19,282.2765197753906,278.4617004394531,266.9651184082031,0.01369961948058629,0.05735356535896052
222,222,222,222,2019-12-20,280.6489562988281,285.4990234375,269.752197265625,-0.016988034075477776,0.04039544123702932
223,223,223,223,2019-12-23,281.115234375,274.7166442871094,271.0324401855469,0.02329159962074745,0.03720142940288085
224,224,224,224,2019-12-24,281.9686279296875,281.43170166015625,275.2652893066406,0.001907838620752278,0.024352284445059436
225,225,225,225,2019-12-26,279.7515563964844,282.0152282714844,273.8108215332031,-0.00802677177709299,0.021696494061177463
226,226,226,226,2019-12-27,278.4758605957031,285.185546875,274.403076171875,-0.023527441529979765,0.014842342442535461
227,227,227,227,2019-12-30,275.7749328613281,282.2765197753906,278.4617004394531,-0.023032687661148188,-0.009648607237134899
228,228,228,228,2019-12-31,278.0271911621094,280.6489562988281,285.4990234375,-0.009341795427620148,-0.026171130764047312
229,229,229,229,2020-01-02,283.6313781738281,281.115234375,274.7166442871094,0.008950577881068122,0.03245065077819542
230,230,230,230,2020-01-03,276.41717529296875,281.9686279296875,281.43170166015625,-0.019688192539288774,-0.01781791581263581
231,231,231,231,2020-01-06,276.00372314453125,279.7515563964844,282.0152282714844,-0.013397005901341297,-0.02131624296956791
232,232,232,232,2020-01-07,275.0535888671875,278.4758605957031,285.185546875,-0.012289294020655372,-0.03552759990411947
233,233,233,233,2020-01-08,271.6224365234375,275.7749328613281,282.2765197753906,-0.01505755543045928,-0.03774342712043721
234,234,234,234,2020-01-09,269.4405517578125,278.0271911621094,280.6489562988281,-0.030884171322977716,-0.03993745314014707
235,235,235,235,2020-01-10,263.2469482421875,283.6313781738281,281.115234375,-0.07186944569704024,-0.06356214088695278
236,236,236,236,2020-01-13,264.9713134765625,276.41717529296875,281.9686279296875,-0.041407925554101443,-0.060280870882428395
237,237,237,237,2020-01-14,271.1297607421875,276.00372314453125,279.7515563964844,-0.017659045852042587,-0.030819473411892062
238,238,238,238,2020-01-15,266.6957092285156,275.0535888671875,278.4758605957031,-0.030386368245889583,-0.04230223525295129
239,239,239,239,2020-01-16,270.1356201171875,271.6224365234375,275.7749328613281,-0.0054738350236458455,-0.020448967879819313
240,240,240,240,2020-01-17,271.6664428710937,269.4405517578125,278.0271911621094,0.008261158532966162,-0.022878151825469928
241,241,241,241,2020-01-21,271.032958984375,263.2469482421875,283.6313781738281,0.02957683192218563,-0.04441828429057659
242,242,242,242,2020-01-22,275.3439025878906,264.9713134765625,276.41717529296875,0.039146083307035395,-0.003882800350378357
243,243,243,243,2020-01-23,281.2207946777344,271.1297607421875,276.00372314453125,0.03721846656716621,0.01890217810747119
244,244,244,244,2020-01-24,285.0478515625,266.6957092285156,275.0535888671875,0.06881303935137373,0.03633569275163451
