,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,OXY,OXY_6m,OXY_12m,OXY_6m_ret,OXY_12m_ret
86,86,86,86,2019-06-10,43.71196365356445,44.69606399536133,47.399200439453125,-0.022017606335515527,-0.07779111781851011
87,87,87,87,2019-06-11,44.761417388916016,44.29193878173828,47.51594924926758,0.010599640026850654,-0.05797067940074929
88,88,88,88,2019-06-12,44.52415466308594,44.62422180175781,48.01887130737305,-0.002242439971646415,-0.07277798392879997
89,89,89,89,2019-06-13,45.38196563720703,42.5946159362793,46.95017623901367,0.06543901475946057,-0.03340159137685028
90,90,90,90,2019-06-14,44.99868392944336,44.040489196777344,46.69871520996094,0.021757131906158023,-0.03640424094911621
91,91,91,91,2019-06-17,45.45497131347656,43.65720748901367,46.61790084838867,0.04117908423060035,-0.024945986707857193
92,92,92,92,2019-06-18,45.94774627685547,43.71196365356445,44.69606399536133,0.05114807106380592,0.02800430663478659
93,93,93,93,2019-06-19,45.90211868286133,44.761417388916016,44.29193878173828,0.025484029784717643,0.036353791353719966
94,94,94,94,2019-06-20,46.81468963623047,44.52415466308594,44.62422180175781,0.05144477173069317,0.04908696994658568
95,95,95,95,2019-06-21,46.18501663208008,45.38196563720703,42.5946159362793,0.017695377086413666,0.08429235988820638
96,96,96,96,2019-06-24,45.52797317504883,44.99868392944336,44.040489196777344,0.011762327236845005,0.033775373648218476
97,97,97,97,2019-06-25,45.06256866455078,45.45497131347656,43.65720748901367,-0.008632777396769375,0.03219081696626547
98,98,98,98,2019-06-26,46.01163101196289,45.94774627685547,43.71196365356445,0.0013903779898689628,0.05260956420590612
99,99,99,99,2019-06-27,45.40021133422852,45.90211868286133,44.761417388916016,-0.010934295911273595,0.014271083950766261
100,100,100,100,2019-06-28,45.88387680053711,46.81468963623047,44.52415466308594,-0.019882922282005056,0.030538977050551086
101,101,101,101,2019-07-01,45.427581787109375,46.18501663208008,45.38196563720703,-0.01640001238939881,0.001005160293562568
102,102,102,102,2019-07-02,44.515018463134766,45.52797317504883,44.99868392944336,-0.022249062307680423,-0.010748435822411362
103,103,103,103,2019-07-03,44.87092208862305,45.06256866455078,45.45497131347656,-0.004252899504117669,-0.01284896256617718
104,104,104,104,2019-07-05,44.9713020324707,46.01163101196289,45.94774627685547,-0.022610130452052513,-0.021251189089912192
105,105,105,105,2019-07-08,44.98955154418945,45.40021133422852,45.90211868286133,-0.009045327719200746,-0.019880719340578112
106,106,106,106,2019-07-09,45.272457122802734,45.88387680053711,46.81468963623047,-0.013325370922607327,-0.03294334589017933
107,107,107,107,2019-07-10,45.84737014770508,45.427581787109375,46.18501663208008,0.009240825597166769,-0.007310736446513921
108,108,108,108,2019-07-11,46.02988052368164,44.515018463134766,45.52797317504883,0.034030359030434054,0.011024153144332693
109,109,109,109,2019-07-12,47.19796752929688,44.87092208862305,45.06256866455078,0.051860878545748834,0.04738741993698081
110,110,110,110,2019-07-15,47.11583709716797,44.9713020324707,46.01163101196289,0.04768674616422808,0.023998412160568527
111,111,111,111,2019-07-16,46.632171630859375,44.98955154418945,45.40021133422852,0.03651114603924244,0.027135563038713117
112,112,112,112,2019-07-17,46.70518493652344,45.272457122802734,45.88387680053711,0.03164678713669966,0.017899711036986954
113,113,113,113,2019-07-18,46.55004501342773,45.84737014770508,45.427581787109375,0.015326394152137102,0.024708848284697105
114,114,114,114,2019-07-19,47.75463485717773,46.02988052368164,44.515018463134766,0.03747031958096714,0.07277580703972664
115,115,115,115,2019-07-22,47.91889572143555,47.19796752929688,44.87092208862305,0.015274560110902335,0.06792759076340249
116,116,116,116,2019-07-23,47.270973205566406,47.11583709716797,44.9713020324707,0.0032926531280448312,0.05113641520619683
117,117,117,117,2019-07-24,47.49911880493164,46.632171630859375,44.98955154418945,0.018591181661772538,0.05578111304971012
118,118,118,118,2019-07-25,46.66868209838867,46.70518493652344,45.272457122802734,-0.0007815585825080573,0.03084049473609607
119,119,119,119,2019-07-26,47.07933807373047,46.55004501342773,45.84737014770508,0.011370409204761511,0.026871070730041913
120,120,120,120,2019-07-29,46.458778381347656,47.75463485717773,46.02988052368164,-0.027135721584002348,0.009317813837152134
121,121,121,121,2019-07-30,47.88239288330078,47.91889572143555,47.19796752929688,-0.0007617629243162893,0.014501161593008405
122,122,122,122,2019-07-31,46.86944580078125,47.270973205566406,47.11583709716797,-0.008494164125604997,-0.005229479333638487
123,123,123,123,2019-08-01,48.52117919921875,47.49911880493164,46.632171630859375,0.021517460112986164,0.040508676784619224
124,124,124,124,2019-08-02,46.70518493652344,46.66868209838867,46.70518493652344,0.0007821698941017363,0.0
125,125,125,125,2019-08-05,45.099063873291016,47.07933807373047,46.55004501342773,-0.04206249028688902,-0.031170348808860715
126,126,126,126,2019-08-06,43.41994094848633,46.458778381347656,47.75463485717773,-0.06540932712258674,-0.0907701194167937
127,127,127,127,2019-08-07,41.97809219360352,47.88239288330078,47.91889572143555,-0.1233083882020527,-0.12397621936797942
128,128,128,128,2019-08-08,43.00927734375,46.86944580078125,47.270973205566406,-0.08236001922102754,-0.09015460382598106
129,129,129,129,2019-08-09,43.00927734375,48.52117919921875,47.49911880493164,-0.11359785451293192,-0.09452473170334852
130,130,130,130,2019-08-12,41.05639266967773,46.70518493652344,46.66868209838867,-0.12094572100555712,-0.12025815121324623
131,131,131,131,2019-08-13,40.84650039672852,45.099063873291016,47.07933807373047,-0.09429383032229599,-0.13239008728713986
132,132,132,132,2019-08-14,39.87918472290039,43.41994094848633,46.458778381347656,-0.08154677662474741,-0.1416221839592935
133,133,133,133,2019-08-15,40.11645126342773,41.97809219360352,47.88239288330078,-0.04434791656538084,-0.16218783465563735
134,134,134,134,2019-08-16,40.673118591308594,43.00927734375,46.86944580078125,-0.054317554181851246,-0.1322039785964222
135,135,135,135,2019-08-19,41.59480667114258,43.00927734375,48.52117919921875,-0.03288757123962627,-0.14274946821959544
136,136,136,136,2019-08-20,41.30278778076172,41.05639266967773,46.70518493652344,0.0060013823685480805,-0.11567018015460306
137,137,137,137,2019-08-21,41.12026977539063,40.84650039672852,45.099063873291016,0.006702394966596303,-0.08822342984943288
138,138,138,138,2019-08-22,40.791751861572266,39.87918472290039,43.41994094848633,0.022883294756721462,-0.06052954079399053
139,139,139,139,2019-08-23,38.66545486450195,40.11645126342773,41.97809219360352,-0.03616961005343411,-0.07891347976996288
140,140,140,140,2019-08-26,38.44644546508789,40.673118591308594,43.00927734375,-0.05474557160454663,-0.10608948023455145
141,141,141,141,2019-08-27,38.64720916748047,41.59480667114258,43.00927734375,-0.07086455592801388,-0.10142156403619318
142,142,142,142,2019-08-28,39.34076690673828,41.30278778076172,41.05639266967773,-0.047503352181407,-0.041787055593087374
143,143,143,143,2019-08-29,39.57802581787109,41.12026977539063,40.84650039672852,-0.03750568675603716,-0.031054669715573247
144,144,144,144,2019-08-30,39.67841339111328,40.791751861572266,39.87918472290039,-0.027293225214673922,-0.0050344893754012965
145,145,145,145,2019-09-03,38.948360443115234,38.66545486450195,40.11645126342773,0.0073167528897484235,-0.029117501262565182
146,146,146,146,2019-09-04,39.76967239379883,38.44644546508789,40.673118591308594,0.03441740615299582,-0.02221236602454235
147,147,147,147,2019-09-05,41.14764404296875,38.64720916748047,41.59480667114258,0.06469897644232137,-0.010750443720274783
148,148,148,148,2019-09-06,41.485294342041016,39.34076690673828,41.30278778076172,0.05451158185061766,0.004418746798595219
149,149,149,149,2019-09-09,41.76390838623047,39.57802581787109,41.12026977539063,0.05522970191636922,0.015652587260627238
150,150,150,150,2019-09-10,43.11981201171875,39.67841339111328,40.791751861572266,0.08673226388069821,0.05707183545454986
151,151,151,151,2019-09-11,42.98979949951172,38.948360443115234,38.66545486450195,0.10376403551823654,0.11184000421471496
152,152,152,152,2019-09-12,42.16325378417969,39.76967239379883,38.44644546508789,0.060186097755084544,0.096674953279281
153,153,153,153,2019-09-13,41.8753547668457,41.14764404296875,38.64720916748047,0.017685355767077082,0.08352855662554659
154,154,154,154,2019-09-16,44.39213943481445,41.485294342041016,39.34076690673828,0.07006928934399892,0.12840045899590669
155,155,155,155,2019-09-17,41.93106842041016,41.76390838623047,39.57802581787109,0.004002499781242008,0.05945325856744943
156,156,156,156,2019-09-18,41.43885803222656,43.11981201171875,39.67841339111328,-0.0389833327435507,0.044367818434684736
157,157,157,157,2019-09-19,42.52544784545898,42.98979949951172,38.948360443115234,-0.010801438002938757,0.09184179671871284
158,158,158,158,2019-09-20,42.44186782836914,42.16325378417969,39.76967239379883,0.006607982524678757,0.06719178896195732
159,159,159,159,2019-09-23,42.256126403808594,41.8753547668457,41.14764404296875,0.009092976980922485,0.026939145280889143
160,160,160,160,2019-09-24,42.22826766967773,44.39213943481445,41.485294342041016,-0.04874448027705813,0.017909317974484917
161,161,161,161,2019-09-25,42.098243713378906,41.93106842041016,41.76390838623047,0.003986907542937068,0.008005364920747438
162,162,162,162,2019-09-26,42.116817474365234,41.43885803222656,43.11981201171875,0.016360475996018753,-0.02326064262712768
163,163,163,163,2019-09-27,41.92178726196289,42.52544784545898,42.98979949951172,-0.01419527868794801,-0.024843387268204342
164,164,164,164,2019-09-30,41.299564361572266,42.44186782836914,42.16325378417969,-0.02691454276744465,-0.020484411071032937
165,165,165,165,2019-10-01,40.64945602416992,42.256126403808594,41.8753547668457,-0.03802218793755452,-0.029274945836312516
166,166,166,166,2019-10-02,39.87863159179688,42.22826766967773,44.39213943481445,-0.055641308714352355,-0.10167358231619406
167,167,167,167,2019-10-03,40.12009811401367,42.098243713378906,41.93106842041016,-0.04698879157128766,-0.04318922399589975
168,168,168,168,2019-10-04,39.99937438964844,42.116817474365234,41.43885803222656,-0.05027547691621281,-0.034737531653470155
169,169,169,169,2019-10-07,39.172813415527344,41.92178726196289,42.52544784545898,-0.06557387043776608,-0.07883830976020256
170,170,170,170,2019-10-08,37.91907501220703,41.299564361572266,42.44186782836914,-0.08185290575390802,-0.10656441498879954
171,171,171,171,2019-10-09,37.9283561706543,40.64945602416992,42.256126403808594,-0.0669406215890731,-0.1024175806319112
172,172,172,172,2019-10-10,38.10480499267578,39.87863159179688,42.22826766967773,-0.044480628555117696,-0.09764697688422641
173,173,173,173,2019-10-11,38.18839263916016,40.12009811401367,42.098243713378906,-0.04814807454767356,-0.09287444627948183
174,174,174,174,2019-10-14,37.62188720703125,39.99937438964844,42.116817474365234,-0.05943810919283943,-0.10672530682238424
175,175,175,175,2019-10-15,37.89120101928711,39.172813415527344,41.92178726196289,-0.03271688409626017,-0.09614538181517074
176,176,176,176,2019-10-16,37.46400451660156,37.91907501220703,41.299564361572266,-0.01200109695341911,-0.0928716780494554
177,177,177,177,2019-10-17,37.4547233581543,37.9283561706543,40.64945602416992,-0.012487564986179311,-0.0785922612129436
178,178,178,178,2019-10-18,37.566165924072266,38.10480499267578,39.87863159179688,-0.01413572563111265,-0.05798758822507577
179,179,179,179,2019-10-21,37.9097785949707,38.18839263916016,40.12009811401367,-0.0072957782439828645,-0.055092575116881815
180,180,180,180,2019-10-22,39.20996475219727,37.62188720703125,39.99937438964844,0.04221153331375738,-0.019735549605382263
181,181,181,181,2019-10-23,39.86006164550781,37.89120101928711,39.172813415527344,0.051960892588718055,0.01754400999209449
182,182,182,182,2019-10-24,39.27498245239258,37.46400451660156,37.91907501220703,0.048339144711252446,0.03575792499550823
183,183,183,183,2019-10-25,39.49786758422852,37.4547233581543,37.9283561706543,0.05454970809788162,0.04138095008685294
184,184,184,184,2019-10-28,39.26568984985352,37.566165924072266,38.10480499267578,0.045240814013766784,0.030465576648427417
185,185,185,185,2019-10-29,39.312129974365234,37.9097785949707,38.18839263916016,0.03699181138400465,0.029426149087320885
186,186,186,186,2019-10-30,38.41127395629883,39.20996475219727,37.62188720703125,-0.02036958719412485,0.020982114611200142
187,187,187,187,2019-10-31,37.61259078979492,39.86006164550781,37.89120101928711,-0.056384028597361135,-0.007352900462309742
188,188,188,188,2019-11-01,39.27498245239258,39.27498245239258,37.46400451660156,0.0,0.048339144711252446
189,189,189,189,2019-11-04,41.07666015625,39.49786758422852,37.4547233581543,0.039971590077735986,0.09670173674656635
190,190,190,190,2019-11-05,38.92206954956055,39.26568984985352,37.566165924072266,-0.00875115913172364,0.03609374531935994
191,191,191,191,2019-11-06,36.78603744506836,39.312129974365234,37.9097785949707,-0.06425733052226112,-0.029642514188975677
192,192,192,192,2019-11-07,36.24739456176758,38.41127395629883,39.20996475219727,-0.056334486510214,-0.07555656346933282
193,193,193,193,2019-11-08,37.24110794067383,37.61259078979492,39.86006164550781,-0.009876555730957137,-0.06570370432754058
194,194,194,194,2019-11-11,36.10808944702149,39.27498245239258,39.27498245239258,-0.08063384902106208,-0.08063384902106208
195,195,195,195,2019-11-12,35.69945526123047,41.07666015625,39.49786758422852,-0.1309065750371471,-0.09616752891527636
196,196,196,196,2019-11-13,35.40227127075195,38.92206954956055,39.26568984985352,-0.09043194052995407,-0.09839171535950952
197,197,197,197,2019-11-14,35.06793975830078,36.78603744506836,39.312129974365234,-0.04670515788315521,-0.10796133963822407
198,198,198,198,2019-11-15,36.17309188842773,36.24739456176758,38.41127395629883,-0.0020498762528500247,-0.058268884036950186
199,199,199,199,2019-11-18,36.498146057128906,37.24110794067383,37.61259078979492,-0.01995004780009446,-0.029629565772118727
200,200,200,200,2019-11-19,35.42084884643555,36.10808944702149,39.27498245239258,-0.01903287078077831,-0.09813202617286576
201,201,201,201,2019-11-20,35.736610412597656,35.69945526123047,41.07666015625,0.0010407764234861006,-0.1300020430906389
202,202,202,202,2019-11-21,36.33097839355469,35.40227127075195,38.92206954956055,0.02623298137286456,-0.06657125856852375
203,203,203,203,2019-11-22,36.7581901550293,35.06793975830078,36.78603744506836,0.04819930707016873,-0.0007570070595575018
204,204,204,204,2019-11-25,37.08322525024414,36.17309188842773,36.24739456176758,0.025160507833381418,0.023059055653014138
205,205,205,205,2019-11-26,35.8201904296875,36.498146057128906,37.24110794067383,-0.018575070261931503,-0.038154544522410294
206,206,206,206,2019-11-27,35.98735046386719,35.42084884643555,36.10808944702149,0.01599345119840767,-0.003343820872368619
207,207,207,207,2019-11-29,35.8201904296875,35.736610412597656,35.69945526123047,0.002338778527814167,0.003381989096851834
208,208,208,208,2019-12-02,35.9223518371582,36.33097839355469,35.40227127075195,-0.011247331463800525,0.014690598872279637
209,209,209,209,2019-12-03,35.30939865112305,36.7581901550293,35.06793975830078,-0.039414114182333426,0.006885459895462187
210,210,210,210,2019-12-04,35.708744049072266,37.08322525024414,36.17309188842773,-0.037064769633618266,-0.012836830226945928
211,211,211,211,2019-12-05,35.27225875854492,35.8201904296875,36.498146057128906,-0.015296726917689907,-0.03358765940234765
212,212,212,212,2019-12-06,36.22882843017578,35.98735046386719,35.42084884643555,0.0067100790471097405,0.02281084756729479
213,213,213,213,2019-12-09,35.394676208496094,35.8201904296875,35.736610412597656,-0.011879172502632596,-0.009568176728395716
214,214,214,214,2019-12-10,35.6126823425293,35.9223518371582,36.33097839355469,-0.008620523957693194,-0.01977089753114991
215,215,215,215,2019-12-11,35.58424758911133,35.30939865112305,36.7581901550293,0.0077840163947267005,-0.03193689789858567
216,216,216,216,2019-12-12,36.25725555419922,35.708744049072266,37.08322525024414,0.015360705612417203,-0.022273405036135174
217,217,217,217,2019-12-13,35.74539566040039,35.27225875854492,35.8201904296875,0.013413853223699368,-0.00208806174366738
218,218,218,218,2019-12-16,36.32361602783203,36.22882843017578,35.98735046386719,0.002616358346749559,0.009343993365181769
219,219,219,219,2019-12-17,36.32361602783203,35.394676208496094,35.8201904296875,0.02624518483694893,0.014054241256274747
220,220,220,220,2019-12-18,36.65536880493164,35.6126823425293,35.9223518371582,0.02927851523155689,0.020405595131864462
221,221,221,221,2019-12-19,36.683815002441406,35.58424758911133,35.30939865112305,0.03090039800831823,0.03892494360774523
222,222,222,222,2019-12-20,36.977664947509766,36.25725555419922,35.708744049072266,0.01986938565258045,0.03553529904870656
223,223,223,223,2019-12-23,37.64120101928711,35.74539566040039,35.27225875854492,0.053036351224024614,0.0671616262785637
224,224,224,224,2019-12-24,37.81181335449219,36.32361602783203,36.22882843017578,0.040970516963946046,0.04369406886472493
225,225,225,225,2019-12-26,38.05826950073242,36.32361602783203,35.394676208496094,0.04775552829242713,0.07525406579639693
226,226,226,226,2019-12-27,38.067752838134766,36.65536880493164,35.6126823425293,0.03853143698319861,0.06893809547936192
227,227,227,227,2019-12-30,38.57962417602539,36.683815002441406,35.58424758911133,0.0516797168848937,0.08417703871391224
228,228,228,228,2019-12-31,39.06304931640625,36.977664947509766,36.25725555419922,0.05639578301811943,0.07738571823266627
229,229,229,229,2020-01-02,40.3616828918457,37.64120101928711,35.74539566040039,0.07227404543135152,0.12914354831325436
230,230,230,230,2020-01-03,41.338008880615234,37.81181335449219,36.32361602783203,0.09325645118006798,0.13804773315908458
231,231,231,231,2020-01-06,42.70298004150391,38.05826950073242,36.32361602783203,0.12204208445899267,0.17562579696866787
232,232,232,232,2020-01-07,42.91154098510742,38.067752838134766,36.65536880493164,0.1272412418870268,0.1706754667636592
233,233,233,233,2020-01-08,42.63663864135742,38.57962417602539,36.683815002441406,0.10515951235868148,0.16227384307002524
234,234,234,234,2020-01-09,43.00631332397461,39.06304931640625,36.977664947509766,0.10094613903866967,0.16303485861053102
235,235,235,235,2020-01-10,43.50871658325195,40.3616828918457,37.64120101928711,0.07797082445345827,0.15588013679367907
236,236,236,236,2020-01-13,44.143802642822266,41.338008880615234,37.81181335449219,0.06787442932508436,0.16746060890988224
237,237,237,237,2020-01-14,44.778900146484375,42.70298004150391,38.05826950073242,0.04861300319000761,0.17658791989012057
238,238,238,238,2020-01-15,44.79785919189453,42.91154098510742,38.067752838134766,0.0439582956818485,0.17679284570267084
239,239,239,239,2020-01-16,44.23859405517578,42.63663864135742,38.57962417602539,0.03757227269469743,0.1466828669281608
240,240,240,240,2020-01-17,43.44235610961914,43.00631332397461,39.06304931640625,0.010139041269586091,0.11210867737797447
241,241,241,241,2020-01-21,42.01103210449219,43.50871658325195,40.3616828918457,-0.03442263059849204,0.04086423296734498
242,242,242,242,2020-01-22,41.0346908569336,44.143802642822266,41.338008880615234,-0.07043144450071981,-0.007337509277663079
