,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HAS,HAS_6m,HAS_12m,HAS_6m_ret,HAS_12m_ret
94,94,94,94,2019-06-20,90.72897338867188,89.7619857788086,86.64237976074219,0.010772796540465812,0.04716622095577905
95,95,95,95,2019-06-21,90.1992416381836,90.40945434570312,87.0207748413086,-0.0023251186398685064,0.036525379171482575
96,96,96,96,2019-06-24,89.45927429199219,90.3589859008789,87.8364028930664,-0.009957079530238166,0.01847606852595618
97,97,97,97,2019-06-25,88.39138793945312,89.62743377685547,89.06404876708984,-0.013790931920239058,-0.007552551640626404
98,98,98,98,2019-06-26,88.63522338867188,90.71212768554688,88.9127197265625,-0.022895552666062247,-0.0031209970715553315
99,99,99,99,2019-06-27,89.06404876708984,90.24967956542967,88.86226654052734,-0.013137230005124456,0.0022707301357260956
100,100,100,100,2019-06-28,88.86226654052734,90.72897338867188,89.7619857788086,-0.020574539515043178,-0.010023388302686786
101,101,101,101,2019-07-01,89.48448944091797,90.1992416381836,90.40945434570312,-0.007924148632343364,-0.010230842686521746
102,102,102,102,2019-07-02,88.0298080444336,89.45927429199219,90.3589859008789,-0.015978960916817386,-0.02577693666239622
103,103,103,103,2019-07-03,89.45927429199219,88.39138793945312,89.62743377685547,0.012081339341232455,-0.0018762055073666684
104,104,104,104,2019-07-05,89.90494537353516,88.63522338867188,90.71212768554688,0.01432525283199726,-0.008898284414734614
105,105,105,105,2019-07-08,90.9560089111328,89.06404876708984,90.24967956542967,0.021242691863139873,0.007826391729081505
106,106,106,106,2019-07-09,90.998046875,88.86226654052734,90.72897338867188,0.02403472719771993,0.0029656842382139725
107,107,107,107,2019-07-10,91.06531524658205,89.48448944091797,90.1992416381836,0.017665919708999667,0.009601783703155009
108,108,108,108,2019-07-11,90.48512268066406,88.0298080444336,89.45927429199219,0.027891854938399296,0.011467211161623636
109,109,109,109,2019-07-12,91.8809585571289,89.45927429199219,88.39138793945312,0.027070242680847345,0.03947862680995673
110,110,110,110,2019-07-15,92.19207000732422,89.90494537353516,88.63522338867188,0.025439364033719825,0.040129042187385444
111,111,111,111,2019-07-16,92.36863708496094,90.9560089111328,89.06404876708984,0.015530894448197774,0.03710350431645959
112,112,112,112,2019-07-17,91.32598876953124,90.998046875,88.86226654052734,0.00360383443154233,0.027725178806690343
113,113,113,113,2019-07-18,91.97344970703124,91.06531524658205,89.48448944091797,0.0099723419173392,0.027814432217960983
114,114,114,114,2019-07-19,90.52715301513672,90.48512268066406,88.0298080444336,0.0004644999446039577,0.028369310648076906
115,115,115,115,2019-07-22,91.24191284179688,91.8809585571289,89.45927429199219,-0.006955148546199497,0.01992681657562101
116,116,116,116,2019-07-23,100.32321166992188,92.19207000732422,89.90494537353516,0.08819784241694184,0.11588090347089497
117,117,117,117,2019-07-24,102.44216918945312,92.36863708496094,90.9560089111328,0.10905792726189656,0.12628258886713795
118,118,118,118,2019-07-25,102.74488067626952,91.32598876953124,90.998046875,0.12503441857667497,0.12908885635101175
119,119,119,119,2019-07-26,103.98936462402344,91.97344970703124,91.06531524658205,0.13064547383258152,0.14192065708493184
120,120,120,120,2019-07-29,106.00743865966795,90.52715301513672,90.48512268066406,0.1710015738807431,0.1715455040469418
121,121,121,121,2019-07-30,104.58636474609376,91.24191284179688,91.8809585571289,0.14625353073685177,0.1382811671589712
122,122,122,122,2019-07-31,102.43885040283205,100.32321166992188,92.19207000732422,0.021088227716143493,0.11114600631804628
123,123,123,123,2019-08-01,97.0869369506836,102.44216918945312,92.36863708496094,-0.052275662270151124,0.05108118961831987
124,124,124,124,2019-08-02,95.9709014892578,102.74488067626952,91.32598876953124,-0.06593008958135149,0.05086079857781112
125,125,125,125,2019-08-05,94.19538879394533,103.98936462402344,91.97344970703124,-0.09418247592423046,0.024158483714504353
126,126,126,126,2019-08-06,95.52278900146484,106.00743865966795,90.52715301513672,-0.09890484847826198,0.05518384064826187
127,127,127,127,2019-08-07,96.18226623535156,104.58636474609376,91.24191284179688,-0.08035558489048722,0.054145657841705885
128,128,128,128,2019-08-08,98.61726379394533,102.43885040283205,100.32321166992188,-0.03730602787769144,-0.01700451817261761
129,129,129,129,2019-08-09,96.83328247070312,97.0869369506836,102.44216918945312,-0.0026126530298232753,-0.05475173713255832
130,130,130,130,2019-08-12,95.6580581665039,95.9709014892578,102.74488067626952,-0.0032597726800441817,-0.06897494515658553
131,131,131,131,2019-08-13,98.28751373291016,94.19538879394533,103.98936462402344,0.04344294334743348,-0.05483109654269447
132,132,132,132,2019-08-14,96.7318344116211,95.52278900146484,106.00743865966795,0.012657141011007456,-0.08749956008111626
133,133,133,133,2019-08-15,95.6580581665039,96.18226623535156,104.58636474609376,-0.005450153020567838,-0.08536778767734465
134,134,134,134,2019-08-16,96.69800567626952,98.61726379394533,102.43885040283205,-0.019461684940742074,-0.05604167465748733
135,135,135,135,2019-08-19,97.18839263916016,96.83328247070312,97.0869369506836,0.0036672325815709783,0.0010449983454323686
136,136,136,136,2019-08-20,96.71492004394533,95.6580581665039,95.9709014892578,0.011048330874559698,0.007752543147370616
137,137,137,137,2019-08-21,97.65338897705078,98.28751373291016,94.19538879394533,-0.0064517325932423875,0.03671092850064994
138,138,138,138,2019-08-22,96.68109893798828,96.7318344116211,95.52278900146484,-0.000524496138643693,0.01212600625077731
139,139,139,139,2019-08-23,88.04023742675781,95.6580581665039,96.18226623535156,-0.0796359542077093,-0.08465207909190609
140,140,140,140,2019-08-26,90.6358871459961,96.69800567626952,98.61726379394533,-0.0626912467105939,-0.08093285435931208
141,141,141,141,2019-08-27,90.68659210205078,97.18839263916016,96.83328247070312,-0.06689894091827586,-0.06347704231251294
142,142,142,142,2019-08-28,91.54054260253906,96.71492004394533,95.6580581665039,-0.05350133608191099,-0.04304410567061512
143,143,143,143,2019-08-29,93.1216049194336,97.65338897705078,98.28751373291016,-0.04640682832504861,-0.052559156471437274
144,144,144,144,2019-08-30,93.4006118774414,96.68109893798828,96.7318344116211,-0.033931007162537496,-0.034437706618944075
145,145,145,145,2019-09-03,92.4875030517578,88.04023742675781,95.6580581665039,0.050514012171988254,-0.03314467359589712
146,146,146,146,2019-09-04,92.63967895507812,90.6358871459961,96.69800567626952,0.02210815022811352,-0.0419690839827459
147,147,147,147,2019-09-05,93.84025573730467,90.68659210205078,97.18839263916016,0.03477541235318493,-0.034449966821515465
148,148,148,148,2019-09-06,95.03240203857422,91.54054260253906,96.71492004394533,0.03814549637526721,-0.017396674728228145
149,149,149,149,2019-09-09,96.3344497680664,93.1216049194336,97.65338897705078,0.034501605201204155,-0.013506333193355258
150,150,150,150,2019-09-10,98.54118347167967,93.4006118774414,96.68109893798828,0.05503787920558412,0.019239381369511088
151,151,151,151,2019-09-11,99.3359146118164,92.4875030517578,88.04023742675781,0.07404688562330519,0.12830130307696708
152,152,152,152,2019-09-12,101.1537094116211,92.63967895507812,90.6358871459961,0.09190479233710969,0.11604478752089564
153,153,153,153,2019-09-13,101.27207946777344,93.84025573730467,90.68659210205078,0.07919654174082091,0.11672604648998908
154,154,154,154,2019-09-16,100.6717758178711,95.03240203857422,91.54054260253906,0.0593415893771454,0.0997507001349014
155,155,155,155,2019-09-17,100.86624145507812,96.3344497680664,93.1216049194336,0.047042275093929664,0.08316691429819101
156,156,156,156,2019-09-18,101.16217041015624,98.54118347167967,93.4006118774414,0.026597883708488368,0.08309965402474462
157,157,157,157,2019-09-19,102.2359390258789,99.3359146118164,92.4875030517578,0.029194118012555448,0.1054027371532098
158,158,158,158,2019-09-20,99.45429229736328,101.1537094116211,92.63967895507812,-0.0168003439927491,0.07356041621851506
159,159,159,159,2019-09-23,99.83475494384766,101.27207946777344,93.84025573730467,-0.014192702781255395,0.0638798259813349
160,160,160,160,2019-09-24,98.921630859375,100.6717758178711,95.03240203857422,-0.017384663618751905,0.04092529218846974
161,161,161,161,2019-09-25,100.45196533203124,100.86624145507812,96.3344497680664,-0.004107183107753598,0.04274188074856
162,162,162,162,2019-09-26,99.25982666015624,101.16217041015624,98.54118347167967,-0.018804892602511947,0.007292820759384311
163,163,163,163,2019-09-27,100.4604034423828,102.2359390258789,99.3359146118164,-0.017367039422865438,0.01132006319125023
164,164,164,164,2019-09-30,100.35049438476562,99.45429229736328,101.1537094116211,0.009011195662855354,-0.007940539516815726
165,165,165,165,2019-10-01,99.00617218017578,99.83475494384766,101.27207946777344,-0.008299542219920464,-0.022374452065228034
166,166,166,166,2019-10-02,97.49274444580078,98.921630859375,100.6717758178711,-0.014444630574333095,-0.031578179149453045
167,167,167,167,2019-10-03,98.58342742919922,100.45196533203124,100.86624145507812,-0.018601307566813663,-0.02263209169834668
168,168,168,168,2019-10-04,99.97002410888672,99.25982666015624,101.16217041015624,0.0071549333967915185,-0.011784506959825247
169,169,169,169,2019-10-07,99.47964477539062,100.4604034423828,102.2359390258789,-0.009762639143238827,-0.026960130427232443
170,170,170,170,2019-10-08,98.6595230102539,100.35049438476562,99.45429229736328,-0.016850653152023054,-0.007991302021767455
171,171,171,171,2019-10-09,99.90238189697266,99.00617218017578,99.83475494384766,0.009052059049065253,0.0006773888828899288
172,172,172,172,2019-10-10,100.99305725097656,97.49274444580078,98.921630859375,0.035903315934671554,0.02094007522526864
173,173,173,173,2019-10-11,102.54875183105467,98.58342742919922,100.45196533203124,0.040223032463577946,0.02087352389863928
174,174,174,174,2019-10-14,102.2190170288086,99.97002410888672,99.25982666015624,0.022496672777354565,0.0298125683695174
175,175,175,175,2019-10-15,103.11521911621094,99.47964477539062,100.4604034423828,0.036545911970522926,0.02642648827655525
176,176,176,176,2019-10-16,103.14059448242188,98.6595230102539,100.35049438476562,0.045419553383632794,0.027803551091222234
177,177,177,177,2019-10-17,103.47879791259766,99.90238189697266,99.00617218017578,0.03579910656497942,0.045175221240574714
178,178,178,178,2019-10-18,103.11521911621094,100.99305725097656,97.49274444580078,0.02101294804810805,0.057670698495269734
179,179,179,179,2019-10-21,101.5933609008789,102.54875183105467,98.58342742919922,-0.009316455959890613,0.030531840393167142
180,180,180,180,2019-10-22,84.5653076171875,102.2190170288086,99.97002410888672,-0.17270474638438083,-0.15409335577353167
181,181,181,181,2019-10-23,84.04110717773438,103.11521911621094,99.47964477539062,-0.184978629749892,-0.15519293049863658
182,182,182,182,2019-10-24,81.30175018310547,103.14059448242188,98.6595230102539,-0.21173859244177984,-0.17593611136093168
183,183,183,183,2019-10-25,81.1749267578125,103.47879791259766,99.90238189697266,-0.21554049336390535,-0.18745754388992852
184,184,184,184,2019-10-28,81.70758819580078,103.11521911621094,100.99305725097656,-0.2076088389656986,-0.19095836466510474
185,185,185,185,2019-10-29,83.39854431152344,101.5933609008789,102.54875183105467,-0.17909454346241693,-0.1867424729954832
186,186,186,186,2019-10-30,83.94810485839844,84.5653076171875,102.2190170288086,-0.007298533833555387,-0.17874278878323424
187,187,187,187,2019-10-31,82.84140014648438,84.04110717773438,103.11521911621094,-0.01427524067136332,-0.19661325596251655
188,188,188,188,2019-11-01,82.10076141357422,81.30175018310547,103.14059448242188,0.009827724848102681,-0.20399177621991937
189,189,189,189,2019-11-04,83.17340850830078,81.1749267578125,103.47879791259766,0.02461944630330004,-0.19622753466316478
190,190,190,190,2019-11-05,81.54740142822266,81.70758819580078,103.11521911621094,-0.001960488262048088,-0.20916231253585693
191,191,191,191,2019-11-06,80.75566101074219,83.39854431152344,101.5933609008789,-0.031689801334051304,-0.2051088742941316
192,192,192,192,2019-11-07,81.05363464355469,83.94810485839844,84.5653076171875,-0.03447928002336764,-0.04152616566511591
193,193,193,193,2019-11-08,81.3260726928711,82.84140014648438,84.04110717773438,-0.01829191021559029,-0.032306029466287134
194,194,194,194,2019-11-11,81.30902862548828,82.10076141357422,81.30175018310547,-0.009643428080985283,8.952380934501569e-05
195,195,195,195,2019-11-12,80.36406707763672,83.17340850830078,81.1749267578125,-0.03377691838111563,-0.009989041106190366
196,196,196,196,2019-11-13,80.02354431152344,81.54740142822266,81.70758819580078,-0.018686764875524675,-0.020610617954378574
197,197,197,197,2019-11-14,81.15579986572266,80.75566101074219,83.39854431152344,0.0049549325703277525,-0.026891889592500884
198,198,198,198,2019-11-15,81.22390747070312,81.05363464355469,83.94810485839844,0.0021007426489538794,-0.03245096946846415
199,199,199,199,2019-11-18,81.18133544921875,81.3260726928711,82.84140014648438,-0.0017797151498873953,-0.020039070975746642
200,200,200,200,2019-11-19,81.08769989013672,81.30902862548828,82.10076141357422,-0.002722068374116371,-0.012339246384504343
201,201,201,201,2019-11-20,80.79823303222656,80.36406707763672,83.17340850830078,0.0054024885795092015,-0.028556909217411386
202,202,202,202,2019-11-21,81.23241424560547,80.02354431152344,81.54740142822266,0.015106428295353025,-0.003862626853835871
203,203,203,203,2019-11-22,81.82833862304688,81.15579986572266,80.75566101074219,0.008287007933345247,0.013283002069192307
204,204,204,204,2019-11-25,84.44187927246094,81.22390747070312,81.05363464355469,0.03961852983887182,0.04180250082314707
205,205,205,205,2019-11-26,85.50601959228516,81.18133544921875,81.3260726928711,0.05327190196041576,0.051397377999546245
206,206,206,206,2019-11-27,86.77447509765625,81.08769989013672,81.30902862548828,0.07013116927998175,0.06721819906792859
207,207,207,207,2019-11-29,86.57865905761719,80.79823303222656,80.36406707763672,0.07154149055567949,0.07733048122087682
208,208,208,208,2019-12-02,85.54856872558594,81.23241424560547,80.02354431152344,0.05313340148835932,0.06904248570338445
209,209,209,209,2019-12-03,84.47592163085938,81.82833862304688,81.15579986572266,0.03235533132364998,0.04091046814436017
210,210,210,210,2019-12-04,84.6717300415039,84.44187927246094,81.22390747070312,0.0027219996881089337,0.04244837115284539
211,211,211,211,2019-12-05,85.39533996582031,85.50601959228516,81.18133544921875,-0.0012944074229228608,0.05190853899216208
212,212,212,212,2019-12-06,85.98273468017578,86.77447509765625,81.08769989013672,-0.009124116470764498,0.060367167852475756
213,213,213,213,2019-12-09,85.72736358642578,86.57865905761719,80.79823303222656,-0.009832624811443202,0.06100542510915097
214,214,214,214,2019-12-10,85.07183837890625,85.54856872558594,81.23241424560547,-0.005572627967732502,0.04726468084147184
215,215,215,215,2019-12-11,85.44642639160156,84.47592163085938,81.82833862304688,0.011488537112185337,0.044215583860524044
216,216,216,216,2019-12-12,87.48106384277344,84.6717300415039,84.44187927246094,0.03317912365664988,0.03599143690900397
217,217,217,217,2019-12-13,88.46858215332031,85.39533996582031,85.50601959228516,0.035988406261162176,0.0346474151780356
218,218,218,218,2019-12-16,87.05540466308594,85.98273468017578,86.77447509765625,0.012475411335776787,0.003237467758963941
219,219,219,219,2019-12-17,87.59172058105469,85.72736358642578,86.57865905761719,0.021747513473330704,0.011701053521322446
220,220,220,220,2019-12-18,88.12805938720703,85.07183837890625,85.54856872558594,0.035925178843420724,0.030152353219319528
221,221,221,221,2019-12-19,88.86019897460938,85.44642639160156,84.47592163085938,0.0399521984379132,0.05189972786456587
222,222,222,222,2019-12-20,88.18765258789062,87.48106384277344,84.6717300415039,0.00807704792418984,0.041524160952697065
223,223,223,223,2019-12-23,89.56678771972656,88.46858215332031,85.39533996582031,0.012413509289693536,0.04884865796629989
224,224,224,224,2019-12-24,89.4731216430664,87.05540466308594,85.98273468017578,0.027772164052735082,0.04059404455875448
225,225,225,225,2019-12-26,89.35394287109375,87.59172058105469,85.72736358642578,0.020118594295774228,0.042303637169616826
226,226,226,226,2019-12-27,90.03501892089844,88.12805938720703,85.07183837890625,0.02163850590778149,0.0583410519458436
227,227,227,227,2019-12-30,89.54124450683594,88.86019897460938,85.44642639160156,0.007664235958116272,0.04792263747190306
228,228,228,228,2019-12-31,89.90731048583984,88.18765258789062,87.48106384277344,0.019499984946706128,0.0277345351838314
229,229,229,229,2020-01-02,89.6689453125,89.56678771972656,88.46858215332031,0.0011405744849655175,0.013568242306623679
230,230,230,230,2020-01-03,89.43055725097656,89.4731216430664,87.05540466308594,-0.00047572266741335856,0.027283229537358844
231,231,231,231,2020-01-06,89.69449615478516,89.35394287109375,87.59172058105469,0.003811284345702548,0.024006556324973838
232,232,232,232,2020-01-07,88.01738739013672,90.03501892089844,88.12805938720703,-0.022409408638369266,-0.0012558088517988786
233,233,233,233,2020-01-08,89.3454360961914,89.54124450683594,88.86019897460938,-0.00218679572439473,0.005460680115297434
234,234,234,234,2020-01-09,88.45154571533203,89.90731048583984,88.18765258789062,-0.016191839825273058,0.0029924044885807355
235,235,235,235,2020-01-10,86.5616455078125,89.6689453125,89.56678771972656,-0.034653020550854396,-0.033551970416956234
236,236,236,236,2020-01-13,89.26883697509766,89.43055725097656,89.4731216430664,-0.001808333536657436,-0.0022831959388172063
237,237,237,237,2020-01-14,89.60083770751953,89.69449615478516,89.35394287109375,-0.001044193916915459,0.002763110708857708
238,238,238,238,2020-01-15,87.71090698242188,88.01738739013672,90.03501892089844,-0.0034820439097603684,-0.02581342200325898
239,239,239,239,2020-01-16,88.21319580078125,89.3454360961914,89.54124450683594,-0.01267261479580395,-0.014831698100346347
240,240,240,240,2020-01-17,89.49867248535156,88.45154571533203,89.90731048583984,0.011838422512022051,-0.004545103154349639
241,241,241,241,2020-01-21,89.14112091064453,86.5616455078125,89.6689453125,0.029799287983720557,-0.005886367906034584
242,242,242,242,2020-01-22,90.05201721191406,89.26883697509766,89.43055725097656,0.008773277028744975,0.006949078481010007
