,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IDXX,IDXX_6m,IDXX_12m,IDXX_6m_ret,IDXX_12m_ret
246,246,246,246,2020-01-28,278.6400146484375,285.79998779296875,277.94000244140625,-0.025052391358805326,0.0025185730764998304
247,247,247,247,2020-01-29,280.79998779296875,284.8399963378906,281.6400146484375,-0.014183431389071632,-0.002982626089255591
248,248,248,248,2020-01-30,283.7300109863281,287.6199951171875,282.2900085449219,-0.013524734708636799,0.005101145622648184
249,249,249,249,2020-01-31,271.010009765625,285.8999938964844,284.0199890136719,-0.05208109286022089,-0.04580656204243638
250,250,250,250,2020-02-03,275.7699890136719,280.7699890136719,288.489990234375,-0.01780817108539523,-0.04409165534779613
251,251,251,251,2020-02-04,279.1199951171875,277.3099975585937,289.9200134277344,0.006526982707182771,-0.03725171706105379
252,252,252,252,2020-02-05,274.3999938964844,278.6400146484375,285.79998779296875,-0.015216840830642342,-0.039888013937713795
253,253,253,253,2020-02-06,280.6700134277344,280.79998779296875,284.8399963378906,-0.0004628716911847519,-0.014639737971382405
254,254,254,254,2020-02-07,278.3999938964844,283.7300109863281,287.6199951171875,-0.01878552456017979,-0.0320561900327776
255,255,255,255,2020-02-10,279.1499938964844,271.010009765625,285.8999938964844,0.03003573239932722,-0.023609654229107657
256,256,256,256,2020-02-11,283.3800048828125,275.7699890136719,280.7699890136719,0.02759551862898091,0.009295921826650622
257,257,257,257,2020-02-12,283.2799987792969,279.1199951171875,277.3099975585937,0.014903997330477203,0.021528258170503856
258,258,258,258,2020-02-13,285.04998779296875,274.3999938964844,278.6400146484375,0.038811931972935865,0.02300449615113176
259,259,259,259,2020-02-14,288.7799987792969,280.6700134277344,280.79998779296875,0.028895090189784867,0.028418843779337122
260,260,260,260,2020-02-18,286.75,278.3999938964844,283.7300109863281,0.029992838673051025,0.010643882905349011
261,261,261,261,2020-02-19,290.9700012207031,279.1499938964844,271.010009765625,0.0423428536007846,0.07365038461988882
262,262,262,262,2020-02-20,281.45001220703125,283.3800048828125,275.7699890136719,-0.006810616989647467,0.02059695913132087
263,263,263,263,2020-02-21,278.1099853515625,283.2799987792969,279.1199951171875,-0.01825054169024598,-0.0036185503843999545
264,264,264,264,2020-02-24,269.8099975585937,285.04998779296875,274.3999938964844,-0.05346427253820418,-0.01672739227400355
265,265,265,265,2020-02-25,256.7099914550781,288.7799987792969,280.6700134277344,-0.11105342288171627,-0.08536723136198288
266,266,266,266,2020-02-26,259.45001220703125,286.75,278.3999938964844,-0.0952048397313644,-0.06806746445726997
267,267,267,267,2020-02-27,250.1499938964844,290.9700012207031,279.1499938964844,-0.1402894014948861,-0.10388680148334117
268,268,268,268,2020-02-28,254.509994506836,281.45001220703125,283.3800048828125,-0.09571865884439368,-0.10187737270988917
269,269,269,269,2020-03-02,261.989990234375,278.1099853515625,283.2799987792969,-0.057962662134586784,-0.07515535384306782
270,270,270,270,2020-03-03,251.25,269.8099975585937,285.04998779296875,-0.06878913949273913,-0.11857565072943488
271,271,271,271,2020-03-04,263.0299987792969,256.7099914550781,288.7799987792969,0.024619249482249694,-0.0891682253232493
272,272,272,272,2020-03-05,255.1600036621093,259.45001220703125,286.75,-0.0165350099945214,-0.11016563674940094
273,273,273,273,2020-03-06,249.88999938964844,250.1499938964844,290.9700012207031,-0.0010393544400546517,-0.14118294552260446
274,274,274,274,2020-03-09,242.8300018310547,254.509994506836,281.45001220703125,-0.045892078613311904,-0.13721800924125793
275,275,275,275,2020-03-10,255.3600006103516,261.989990234375,278.1099853515625,-0.025306270739932635,-0.08180211405373439
276,276,276,276,2020-03-11,245.5800018310547,251.25,269.8099975585937,-0.022567156891324602,-0.08980392108071189
277,277,277,277,2020-03-12,241.0,263.0299987792969,256.7099914550781,-0.08375470053429834,-0.06119742891981372
278,278,278,278,2020-03-13,254.1699981689453,255.1600036621093,259.45001220703125,-0.003879939955146572,-0.0203507951037315
279,279,279,279,2020-03-16,223.8300018310547,249.88999938964844,250.1499938964844,-0.10428587627454,-0.10521684072605375
280,280,280,280,2020-03-17,215.8800048828125,242.8300018310547,254.509994506836,-0.11098297881244612,-0.15178181783735767
281,281,281,281,2020-03-18,205.1300048828125,255.3600006103516,261.989990234375,-0.19670267703430955,-0.21703113657394246
282,282,282,282,2020-03-19,193.17999267578125,245.5800018310547,251.25,-0.21337246015382683,-0.23112440726057215
283,283,283,283,2020-03-20,183.2899932861328,241.0,263.0299987792969,-0.2394606087712331,-0.30315935772813607
284,284,284,284,2020-03-23,182.94000244140625,254.1699981689453,255.1600036621093,-0.28024549018642597,-0.2830380944669486
285,285,285,285,2020-03-24,204.9900054931641,223.8300018310547,249.88999938964844,-0.08417100560143365,-0.17967903479991887
286,286,286,286,2020-03-25,214.22999572753903,215.8800048828125,242.8300018310547,-0.007643177311252858,-0.11777789353810442
287,287,287,287,2020-03-26,230.3800048828125,205.1300048828125,255.3600006103516,0.12309267000907509,-0.09782266473932044
288,288,288,288,2020-03-27,231.75,193.17999267578125,245.5800018310547,0.19965839520944462,-0.0563156679205864
289,289,289,289,2020-03-30,241.0200042724609,183.2899932861328,241.0,0.31496542692435026,8.300527992077811e-05
290,290,290,290,2020-03-31,242.2400054931641,182.94000244140625,254.1699981689453,0.3241500068895593,-0.04693706087156446
291,291,291,291,2020-04-01,230.6600036621093,204.9900054931641,223.8300018310547,0.12522560847387854,0.030514237480147255
292,292,292,292,2020-04-02,239.6999969482422,214.22999572753903,215.8800048828125,0.11889091970620336,0.11033903801493827
293,293,293,293,2020-04-03,234.5500030517578,230.3800048828125,205.1300048828125,0.018100521228248345,0.14342123272386442
294,294,294,294,2020-04-06,254.42999267578125,231.75,193.17999267578125,0.09786404606593857,0.3170618196616115
295,295,295,295,2020-04-07,251.7400054931641,241.0200042724609,183.2899932861328,0.044477640986948064,0.37345198709334015
296,296,296,296,2020-04-08,254.72999572753903,242.2400054931641,182.94000244140625,0.051560394448254776,0.39242370355344436
297,297,297,297,2020-04-09,258.5799865722656,230.6600036621093,204.9900054931641,0.12104388479528483,0.261427287394695
298,298,298,298,2020-04-13,254.38999938964844,239.6999969482422,214.22999572753903,0.06128495047322935,0.18746209430534422
299,299,299,299,2020-04-14,263.010009765625,234.5500030517578,230.3800048828125,0.12133876079117756,0.141635576834936
300,300,300,300,2020-04-15,257.82000732421875,254.42999267578125,231.75,0.013323958440534023,0.11249194098907767
301,301,301,301,2020-04-16,261.1199951171875,251.7400054931641,241.0200042724609,0.037260623736175,0.08339552936861039
302,302,302,302,2020-04-17,265.1600036621094,254.72999572753903,242.2400054931641,0.040945346482580414,0.09461689914629767
303,303,303,303,2020-04-20,267.3399963378906,258.5799865722656,230.6600036621093,0.033877369558826365,0.1590219027721571
304,304,304,304,2020-04-21,259.2300109863281,254.38999938964844,239.6999969482422,0.01902595073820601,0.08147690566013233
305,305,305,305,2020-04-22,268.1199951171875,263.010009765625,234.5500030517578,0.019428862635745947,0.14312509754272673
306,306,306,306,2020-04-23,268.4100036621094,257.82000732421875,254.42999267578125,0.04107515335135847,0.05494639542808444
307,307,307,307,2020-04-24,271.79998779296875,261.1199951171875,251.7400054931641,0.0409007080096957,0.07968531763756315
308,308,308,308,2020-04-27,275.8500061035156,265.1600036621094,254.72999572753903,0.04031528999007117,0.08291135998984078
309,309,309,309,2020-04-28,264.25,267.3399963378906,258.5799865722656,-0.011558301713991082,0.021927502986197833
310,310,310,310,2020-04-29,272.739990234375,259.2300109863281,254.38999938964844,0.0521157993885184,0.07213330275857244
311,311,311,311,2020-04-30,277.6000061035156,268.1199951171875,263.010009765625,0.035357344319600914,0.05547315994129698
312,312,312,312,2020-05-01,270.75,268.4100036621094,257.82000732421875,0.008717992272882391,0.05015123849376546
313,313,313,313,2020-05-04,273.760009765625,271.79998779296875,261.1199951171875,0.007211265859766058,0.048406919748772204
314,314,314,314,2020-05-05,282.0799865722656,275.8500061035156,265.1600036621094,0.02258466677869908,0.06381046415928249
315,315,315,315,2020-05-06,283.5899963378906,264.25,267.3399963378906,0.07318825482645464,0.06078402118125892
316,316,316,316,2020-05-07,294.260009765625,272.739990234375,259.2300109863281,0.07890305896380312,0.13513095434441946
317,317,317,317,2020-05-08,287.8999938964844,277.6000061035156,268.1199951171875,0.03710370160845011,0.07377293428135268
318,318,318,318,2020-05-11,299.45001220703125,270.75,268.4100036621094,0.1060018918080563,0.11564400775463235
319,319,319,319,2020-05-12,289.1499938964844,273.760009765625,271.79998779296875,0.05621706451587016,0.06383372657371567
320,320,320,320,2020-05-13,285.989990234375,282.0799865722656,275.8500061035156,0.013861329581096316,0.036759049869494076
321,321,321,321,2020-05-14,294.989990234375,283.5899963378906,264.25,0.04019885765963882,0.11632919672421949
322,322,322,322,2020-05-15,294.3800048828125,294.260009765625,272.739990234375,0.00040778601646573875,0.07934302054437081
323,323,323,323,2020-05-18,295.92999267578125,287.8999938964844,277.6000061035156,0.027891625389141472,0.06603020954340488
324,324,324,324,2020-05-19,294.8399963378906,299.45001220703125,270.75,-0.015394942999546135,0.08897505572628117
325,325,325,325,2020-05-20,295.5400085449219,289.1499938964844,273.760009765625,0.022099307568116844,0.07955873028329985
326,326,326,326,2020-05-21,292.6600036621094,285.989990234375,282.0799865722656,0.02332254154163982,0.03750715255771353
327,327,327,327,2020-05-22,294.7200012207031,294.989990234375,283.5899963378906,-0.0009152480511537275,0.039246817682353496
328,328,328,328,2020-05-26,290.8399963378906,294.3800048828125,294.260009765625,-0.012025302283458772,-0.011622420017107893
329,329,329,329,2020-05-27,300.9200134277344,295.92999267578125,287.8999938964844,0.01686216630775972,0.045224104922806596
330,330,330,330,2020-05-28,306.1300048828125,294.8399963378906,299.45001220703125,0.03829198441578918,0.0223075384988225
331,331,331,331,2020-05-29,308.8800048828125,295.5400085449219,289.1499938964844,0.045137700318713225,0.06823451980909079
332,332,332,332,2020-06-01,312.19000244140625,292.6600036621094,285.989990234375,0.06673272239087802,0.09161164062266569
333,333,333,333,2020-06-02,316.4800109863281,294.7200012207031,294.989990234375,0.07383282327462348,0.0728499998758565
334,334,334,334,2020-06-03,318.0299987792969,290.8399963378906,294.3800048828125,0.09348783793071425,0.08033831613631182
335,335,335,335,2020-06-04,310.0799865722656,300.9200134277344,295.92999267578125,0.03043989344607345,0.04781534229951134
336,336,336,336,2020-06-05,311.7099914550781,306.1300048828125,294.8399963378906,0.018227506233509105,0.057217458033930635
337,337,337,337,2020-06-08,309.6700134277344,308.8800048828125,295.5400085449219,0.0025576551814081583,0.0478108021732182
338,338,338,338,2020-06-09,303.0,312.19000244140625,292.6600036621094,-0.02943720929414162,0.035331087980948306
339,339,339,339,2020-06-10,321.8900146484375,316.4800109863281,294.7200012207031,0.017094298136709485,0.09218924170466436
340,340,340,340,2020-06-11,298.8099975585937,318.0299987792969,290.8399963378906,-0.06043455426996147,0.027403387845747806
341,341,341,341,2020-06-12,302.8299865722656,310.0799865722656,300.9200134277344,-0.0233810639639922,0.006347112386361431
342,342,342,342,2020-06-15,309.2200012207031,311.7099914550781,306.1300048828125,-0.007988163044603036,0.010093738897216209
343,343,343,343,2020-06-16,312.489990234375,309.6700134277344,308.8800048828125,0.009106392883916348,0.011687339078267911
344,344,344,344,2020-06-17,316.2099914550781,303.0,312.19000244140625,0.04359733153491141,0.012876738467710425
345,345,345,345,2020-06-18,313.0199890136719,321.8900146484375,316.4800109863281,-0.027556075774681332,-0.010932829412741984
346,346,346,346,2020-06-19,314.6700134277344,298.8099975585937,318.0299987792969,0.05307725979292477,-0.01056499501449304
347,347,347,347,2020-06-22,325.2900085449219,302.8299865722656,310.0799865722656,0.0741671002494877,0.04905193057053836
348,348,348,348,2020-06-23,327.69000244140625,309.2200012207031,311.7099914550781,0.05973093961512643,0.051265636086070376
349,349,349,349,2020-06-24,319.3800048828125,312.489990234375,309.6700134277344,0.022048753124123577,0.0313559306165887
350,350,350,350,2020-06-25,327.3900146484375,316.2099914550781,303.0,0.035356324896354874,0.0804950978496286
351,351,351,351,2020-06-26,324.8599853515625,313.0199890136719,321.8900146484375,0.037825048729950295,0.009226663046285388
352,352,352,352,2020-06-29,327.8999938964844,314.6700134277344,298.8099975585937,0.04204398228046702,0.09735282144362123
353,353,353,353,2020-06-30,330.1600036621094,325.2900085449219,302.8299865722656,0.01497124101343239,0.09024871479602248
354,354,354,354,2020-07-01,334.5400085449219,327.69000244140625,309.2200012207031,0.02090392154927123,0.08188347204017643
355,355,355,355,2020-07-02,334.760009765625,319.3800048828125,312.489990234375,0.048155816418300024,0.07126634525012121
356,356,356,356,2020-07-06,339.4700012207031,327.3900146484375,316.2099914550781,0.03689784670200624,0.07355874385433325
357,357,357,357,2020-07-07,337.29998779296875,324.8599853515625,313.0199890136719,0.03829342794540769,0.07756692745342986
358,358,358,358,2020-07-08,336.1199951171875,327.8999938964844,314.6700134277344,0.025068622670661345,0.06816658967848932
359,359,359,359,2020-07-09,341.1700134277344,330.1600036621094,325.2900085449219,0.03334749710292839,0.0488179915326834
360,360,360,360,2020-07-10,338.25,334.5400085449219,327.69000244140625,0.011089828900330057,0.03222557136292847
361,361,361,361,2020-07-13,335.1400146484375,334.760009765625,319.3800048828125,0.0011351561468724292,0.04934563693618732
362,362,362,362,2020-07-14,338.4700012207031,339.4700012207031,327.3900146484375,-0.0029457683930953493,0.03384338579832291
363,363,363,363,2020-07-15,340.739990234375,337.29998779296875,324.8599853515625,0.010198643836055288,0.04888261281433981
364,364,364,364,2020-07-16,339.20001220703125,336.1199951171875,327.8999938964844,0.009163445003531834,0.03446178261935007
365,365,365,365,2020-07-17,349.8500061035156,341.1700134277344,330.1600036621094,0.0254418393591318,0.059637758126381835
366,366,366,366,2020-07-20,361.0,338.25,334.5400085449219,0.06725794530672569,0.07909365331269513
367,367,367,367,2020-07-21,363.3200073242188,335.1400146484375,334.760009765625,0.08408423776355733,0.08531484264978206
368,368,368,368,2020-07-22,365.2300109863281,338.4700012207031,339.4700012207031,0.07906168838926386,0.07588302257340662
369,369,369,369,2020-07-23,360.8399963378906,340.739990234375,337.29998779296875,0.058989278275467516,0.06978953275080002
370,370,370,370,2020-07-24,359.2300109863281,339.20001220703125,336.1199951171875,0.0590507018232993,0.06875525468540888
371,371,371,371,2020-07-27,366.6700134277344,349.8500061035156,341.1700134277344,0.04807776770265937,0.07474279390442784
372,372,372,372,2020-07-28,361.6499938964844,361.0,338.25,0.001800537109375,0.0691795828425259
373,373,373,373,2020-07-29,366.9100036621094,363.3200073242188,335.1400146484375,0.00988108627523765,0.09479616764652432
374,374,374,374,2020-07-30,374.1000061035156,365.2300109863281,338.4700012207031,0.02428605221469482,0.10526783689636221
375,375,375,375,2020-07-31,397.75,360.8399963378906,340.739990234375,0.10228911439059774,0.16731235369940345
376,376,376,376,2020-08-03,391.989990234375,359.2300109863281,339.20001220703125,0.09119499553530819,0.1556308258477399
377,377,377,377,2020-08-04,390.25,366.6700134277344,349.8500061035156,0.06430846731052076,0.11547804256584926
378,378,378,378,2020-08-05,395.7099914550781,361.6499938964844,361.0,0.09417945011314677,0.09614956081739101
379,379,379,379,2020-08-06,389.7799987792969,366.9100036621094,363.3200073242188,0.06233134798431039,0.07282833568663283
380,380,380,380,2020-08-07,381.760009765625,374.1000061035156,365.2300109863281,0.020475818062376083,0.04525914706367229
381,381,381,381,2020-08-10,377.1900024414063,397.75,360.8399963378906,-0.05169075438992754,0.04531095851194267
382,382,382,382,2020-08-11,374.0299987792969,391.989990234375,359.2300109863281,-0.04581747468689101,0.041199196448906905
383,383,383,383,2020-08-12,384.8299865722656,390.25,366.6700134277344,-0.013888567399703677,0.049526747428203066
384,384,384,384,2020-08-13,385.25,395.7099914550781,361.6499938964844,-0.02643347825667819,0.06525648140967677
385,385,385,385,2020-08-14,379.3999938964844,389.7799987792969,366.9100036621094,-0.02663041950669698,0.03404101853237318
386,386,386,386,2020-08-17,384.3900146484375,381.760009765625,374.1000061035156,0.006889157626612352,0.027506036827154023
387,387,387,387,2020-08-18,386.6499938964844,377.1900024414063,397.75,0.025080175492052215,-0.02790699208929137
388,388,388,388,2020-08-19,381.5,374.0299987792969,391.989990234375,0.019971663356101343,-0.02676086251106291
389,389,389,389,2020-08-20,383.3299865722656,384.8299865722656,390.25,-0.00389782514964776,-0.01773225734204842
390,390,390,390,2020-08-21,383.4599914550781,385.25,395.7099914550781,-0.004646355729842622,-0.0309570146433632
391,391,391,391,2020-08-24,380.6199951171875,379.3999938964844,389.7799987792969,0.003215606853794517,-0.02350044561238762
392,392,392,392,2020-08-25,383.9299926757813,384.3900146484375,381.760009765625,-0.001196758383739338,0.005684154585726686
393,393,393,393,2020-08-26,386.0199890136719,386.6499938964844,377.1900024414063,-0.0016293932309776604,0.023409916792896057
394,394,394,394,2020-08-27,386.2799987792969,381.5,374.0299987792969,0.012529485660017992,0.03275138368574648
395,395,395,395,2020-08-28,383.9800109863281,383.3299865722656,384.8299865722656,0.0016957306676552708,-0.0022087041436358312
396,396,396,396,2020-08-31,391.05999755859375,383.4599914550781,385.25,0.019819554250436022,0.015081109821138972
397,397,397,397,2020-09-01,398.489990234375,380.6199951171875,379.3999938964844,0.04694970139886001,0.050316280034256256
398,398,398,398,2020-09-02,406.30999755859375,383.9299926757813,384.3900146484375,0.058291889953259624,0.057025370261514885
399,399,399,399,2020-09-03,381.2799987792969,386.0199890136719,386.6499938964844,-0.012279131571622082,-0.013888517268734746
400,400,400,400,2020-09-04,370.6600036621094,386.2799987792969,381.5,-0.040436976200033725,-0.028414145053448525
401,401,401,401,2020-09-08,364.1900024414063,383.9800109863281,383.3299865722656,-0.05153916344261589,-0.049930829314995484
402,402,402,402,2020-09-09,374.1600036621094,391.05999755859375,383.4599914550781,-0.04321585946399997,-0.02425282428469
403,403,403,403,2020-09-10,367.760009765625,398.489990234375,380.6199951171875,-0.0771160662045135,-0.03378694108701019
404,404,404,404,2020-09-11,364.8200073242188,406.30999755859375,383.9299926757813,-0.10211412587353752,-0.04977466130837138
405,405,405,405,2020-09-14,365.55999755859375,381.2799987792969,386.0199890136719,-0.04122954592696226,-0.05300241447950893
406,406,406,406,2020-09-15,369.239990234375,370.6600036621094,386.2799987792969,-0.0038310403434540508,-0.04411310085629827
407,407,407,407,2020-09-16,362.3599853515625,364.1900024414063,383.9800109863281,-0.0050248965583239436,-0.05630508103593812
408,408,408,408,2020-09-17,354.20001220703125,374.1600036621094,391.05999755859375,-0.0533461387099603,-0.09425659894052363
409,409,409,409,2020-09-18,354.760009765625,367.760009765625,398.489990234375,-0.03534913980529031,-0.10973921940430642
410,410,410,410,2020-09-21,364.7000122070313,364.8200073242188,406.30999755859375,-0.00032891594424222514,-0.1024094548536475
411,411,411,411,2020-09-22,368.3200073242188,365.55999755859375,381.2799987792969,0.00755008694621373,-0.03399074563725002
412,412,412,412,2020-09-23,363.8699951171875,369.239990234375,370.6600036621094,-0.014543373576028196,-0.018318697668582518
413,413,413,413,2020-09-24,365.4700012207031,362.3599853515625,364.1900024414063,0.008582669154606704,0.00351464557158665
414,414,414,414,2020-09-25,377.8299865722656,354.20001220703125,374.1600036621094,0.06671364638864707,0.009808592244590741
415,415,415,415,2020-09-28,386.3699951171875,354.760009765625,367.760009765625,0.0891024480815803,0.05060361338206065
416,416,416,416,2020-09-29,385.05999755859375,364.7000122070313,364.8200073242188,0.0558266648480521,0.05547938662362739
417,417,417,417,2020-09-30,393.1099853515625,368.3200073242188,365.55999755859375,0.06730554282792989,0.07536379247445657
418,418,418,418,2020-10-01,394.7799987792969,363.8699951171875,369.239990234375,0.08494793216504304,0.06916912907702755
419,419,419,419,2020-10-02,383.8500061035156,365.4700012207031,362.3599853515625,0.05029141877971277,0.05930572254302158
420,420,420,420,2020-10-05,392.3699951171875,377.8299865722656,354.20001220703125,0.038482939580394726,0.10776392319220407
421,421,421,421,2020-10-06,384.30999755859375,386.3699951171875,354.760009765625,-0.005331670638577757,0.0832957125367404
422,422,422,422,2020-10-07,386.2300109863281,385.05999755859375,364.7000122070313,0.0030385223995030852,0.059034817819185514
423,423,423,423,2020-10-08,393.510009765625,393.1099853515625,368.3200073242188,0.0010175890436991963,0.0683916212545912
424,424,424,424,2020-10-09,400.6499938964844,394.7799987792969,363.8699951171875,0.014869028662389594,0.10108005406560538
425,425,425,425,2020-10-12,419.3900146484375,383.8500061035156,365.4700012207031,0.09258827140760162,0.14753608571876375
426,426,426,426,2020-10-13,421.4200134277344,392.3699951171875,377.8299865722656,0.07403730833666478,0.11536942118047455
427,427,427,427,2020-10-14,420.510009765625,384.30999755859375,386.3699951171875,0.09419482302567994,0.0883609366148701
428,428,428,428,2020-10-15,422.7200012207031,386.2300109863281,385.05999755859375,0.09447735597031759,0.09780294993218219
429,429,429,429,2020-10-16,423.75,393.510009765625,393.1099853515625,0.07684681325485454,0.07794260077376514
430,430,430,430,2020-10-19,419.2699890136719,400.6499938964844,394.7799987792969,0.046474467492437554,0.06203452634404161
431,431,431,431,2020-10-20,420.0899963378906,419.3900146484375,383.8500061035156,0.0016690471041374,0.09441185269800911
432,432,432,432,2020-10-21,419.7300109863281,421.4200134277344,392.3699951171875,-0.004010256721459826,0.06973014300180913
433,433,433,433,2020-10-22,423.5899963378906,420.510009765625,384.30999755859375,0.007324407269121425,0.10220915154128418
434,434,434,434,2020-10-23,429.6600036621094,422.7200012207031,386.2300109863281,0.016417492480519824,0.11244592973205947
435,435,435,435,2020-10-26,428.9599914550781,423.75,393.510009765625,0.012294965085730025,0.09008660722650275
436,436,436,436,2020-10-27,443.1600036621094,419.2699890136719,400.6499938964844,0.056980025459581585,0.10610260929295867
437,437,437,437,2020-10-28,422.8900146484375,420.0899963378906,419.3900146484375,0.00666528204659933,0.008345453820434834
438,438,438,438,2020-10-29,441.7999877929688,419.7300109863281,421.4200134277344,0.052581364755829973,0.048360243262934643
439,439,439,439,2020-10-30,424.8200073242188,423.5899963378906,420.510009765625,0.00290377723025137,0.010249452946425652
440,440,440,440,2020-11-02,431.0499877929688,429.6600036621094,422.7200012207031,0.0032350791765867193,0.01970568354516211
441,441,441,441,2020-11-03,444.1000061035156,428.9599914550781,423.75,0.03529470102113952,0.0480236132236358
442,442,442,442,2020-11-04,469.3599853515625,443.1600036621094,419.2699890136719,0.059120817476636445,0.11946954862122805
443,443,443,443,2020-11-05,467.9700012207031,422.8900146484375,420.0899963378906,0.10659978956878913,0.11397558927897244
444,444,444,444,2020-11-06,478.1000061035156,441.7999877929688,419.7300109863281,0.08216391877212392,0.13906557451067947
445,445,445,445,2020-11-09,436.4500122070313,424.8200073242188,423.5899963378906,0.02737631157267173,0.030359583513116073
446,446,446,446,2020-11-10,441.2300109863281,431.0499877929688,429.6600036621094,0.023616804272475145,0.026928285680781094
447,447,447,447,2020-11-11,455.05999755859375,444.1000061035156,428.9599914550781,0.024679106742735435,0.06084484945782842
448,448,448,448,2020-11-12,449.2200012207031,469.3599853515625,443.1600036621094,-0.04290946130777218,0.013674513738866745
449,449,449,449,2020-11-13,453.6400146484375,467.9700012207031,422.8900146484375,-0.030621592270627884,0.07271394200585113
450,450,450,450,2020-11-16,455.3699951171875,478.1000061035156,441.7999877929688,-0.04754237752803281,0.0307152731986442
451,451,451,451,2020-11-17,455.8500061035156,436.4500122070313,424.8200073242188,0.044449520801667086,0.07304269630506122
452,452,452,452,2020-11-18,444.05999755859375,441.2300109863281,431.0499877929688,0.006413857855995353,0.030182136954087113
453,453,453,453,2020-11-19,457.1900024414063,455.05999755859375,444.1000061035156,0.004680712201116544,0.029475334739895276
454,454,454,454,2020-11-20,464.2900085449219,449.2200012207031,469.3599853515625,0.0335470532996478,-0.010801893993675371
455,455,455,455,2020-11-23,459.7900085449219,453.6400146484375,467.9700012207031,0.013556991662762696,-0.01747973727897878
456,456,456,456,2020-11-24,446.8299865722656,455.3699951171875,478.1000061035156,-0.01875399924565546,-0.06540476706139087
457,457,457,457,2020-11-25,446.4800109863281,455.8500061035156,436.4500122070313,-0.02055499614287537,0.022980864930160827
458,458,458,458,2020-11-27,454.2300109863281,444.05999755859375,441.2300109863281,0.022902340863055093,0.029463091077915893
459,459,459,459,2020-11-30,460.9800109863281,457.1900024414063,455.05999755859375,0.008289788763278017,0.013009303079803525
460,460,460,460,2020-12-01,467.8599853515625,464.2900085449219,449.2200012207031,0.007689109696391805,0.04149410996885128
461,461,461,461,2020-12-02,462.5899963378906,459.7900085449219,453.6400146484375,0.006089709956572875,0.01972925976644535
462,462,462,462,2020-12-03,460.0700073242188,446.8299865722656,455.3699951171875,0.029631003177562842,0.01032130412066734
463,463,463,463,2020-12-04,457.1499938964844,446.4800109863281,455.8500061035156,0.023898008080104116,0.002851788473319683
464,464,464,464,2020-12-07,459.3599853515625,454.2300109863281,444.05999755859375,0.01129378121470892,0.034454776104775986
465,465,465,465,2020-12-08,460.6900024414063,460.9800109863281,457.1900024414063,-0.0006291130591569161,0.007655460489752519
466,466,466,466,2020-12-09,449.8800048828125,467.8599853515625,464.2900085449219,-0.03843025911959397,-0.031036643901233396
467,467,467,467,2020-12-10,454.2699890136719,462.5899963378906,459.7900085449219,-0.017985705246729045,-0.01200552301847313
468,468,468,468,2020-12-11,456.2300109863281,460.0700073242188,446.8299865722656,-0.008346547866104559,0.021037138725116034
469,469,469,469,2020-12-14,458.1700134277344,457.1499938964844,446.4800109863281,0.0022312578909953196,0.026182588590207168
470,470,470,470,2020-12-15,464.9599914550781,459.3599853515625,454.2300109863281,0.012190887935590977,0.023622350371457435
471,471,471,471,2020-12-16,467.5799865722656,460.6900024414063,460.9800109863281,0.014955792603152052,0.014317270659558456
472,472,472,472,2020-12-17,477.7999877929688,449.8800048828125,467.8599853515625,0.0620609553817113,0.021245677665588714
473,473,473,473,2020-12-18,485.5199890136719,454.2699890136719,462.5899963378906,0.06879168942648217,0.04956871713030386
474,474,474,474,2020-12-21,489.6799926757813,456.2300109863281,460.0700073242188,0.07331824054524017,0.06435973847496612
475,475,475,475,2020-12-22,499.1499938964844,458.1700134277344,457.1499938964844,0.08944273799623859,0.0918735657021803
476,476,476,476,2020-12-23,493.6799926757813,464.9599914550781,459.3599853515625,0.06176875806201054,0.074712662005056
477,477,477,477,2020-12-24,497.1400146484375,467.5799865722656,460.6900024414063,0.06321919013871935,0.07912047583812543
478,478,478,478,2020-12-28,494.7000122070313,477.7999877929688,449.8800048828125,0.03537049988662888,0.09962658228363308
479,479,479,479,2020-12-29,494.0700073242188,485.5199890136719,454.2699890136719,0.017610023282288,0.08761313596119846
480,480,480,480,2020-12-30,496.9599914550781,489.6799926757813,456.2300109863281,0.014866849551104622,0.08927510134788252
481,481,481,481,2020-12-31,499.8699951171875,499.1499938964844,458.1700134277344,0.0014424546318885234,0.09101420971983876
482,482,482,482,2021-01-04,491.7699890136719,493.6799926757813,464.9599914550781,-0.003868910408455273,0.057660869862571795
483,483,483,483,2021-01-05,497.260009765625,497.1400146484375,467.5799865722656,0.00024137086867237478,0.06347582027823218
484,484,484,484,2021-01-06,483.6000061035156,494.7000122070313,477.7999877929688,-0.02243785289997191,0.012139008913202298
485,485,485,485,2021-01-07,495.1900024414063,494.0700073242188,485.5199890136719,0.002266875342733732,0.019916818352585075
486,486,486,486,2021-01-08,513.2000122070312,496.9599914550781,489.6799926757813,0.032678728733077644,0.04803140802777839
487,487,487,487,2021-01-11,506.5499877929688,499.8699951171875,499.1499938964844,0.01336345998166033,0.014825190798297472
488,488,488,488,2021-01-12,496.7300109863281,491.7699890136719,493.6799926757813,0.0100860607264881,0.006178128252707804
489,489,489,489,2021-01-13,497.5799865722656,497.260009765625,497.1400146484375,0.0006434798704031408,0.0008850060563707629
490,490,490,490,2021-01-14,488.8999938964844,483.6000061035156,494.7000122070313,0.010959445256570666,-0.011724314063933372
