,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,K,K_6m,K_12m,K_6m_ret,K_12m_ret
241,241,241,241,2020-01-21,56.88092041015625,55.80936813354492,54.4961166381836,0.019200222336279493,0.04376098553601704
242,242,242,242,2020-01-22,56.60700607299805,56.16387176513672,54.786163330078125,0.007890024208345281,0.033235449103264036
243,243,243,243,2020-01-23,56.75202178955078,56.39751815795898,54.73781967163086,0.006285801985096207,0.03679726613158896
244,244,244,244,2020-01-24,55.86577224731445,56.615047454833984,55.43877029418945,-0.013234559383126565,0.007702226273401891
245,245,245,245,2020-01-27,55.61601257324219,56.99372863769531,55.50321960449219,-0.024173116891704982,0.002032187854213552
246,246,246,246,2020-01-28,55.57572937011719,57.10652542114258,55.70463943481445,-0.026805974268899302,-0.0023141710637606394
247,247,247,247,2020-01-29,55.13260269165039,56.88092041015625,55.80936813354492,-0.030736452678668202,-0.012126377067647742
248,248,248,248,2020-01-30,55.495155334472656,56.60700607299805,56.16387176513672,-0.019641574703519793,-0.01190652299507533
249,249,249,249,2020-01-31,54.95535659790039,56.75202178955078,56.39751815795898,-0.031658170669457864,-0.02557136567640017
250,250,250,250,2020-02-03,55.46294021606445,55.86577224731445,56.615047454833984,-0.007210712660816521,-0.02034984143903884
251,251,251,251,2020-02-04,55.33403015136719,55.61601257324219,56.99372863769531,-0.00507016610555544,-0.02912072127933052
252,252,252,252,2020-02-05,55.88188934326172,55.57572937011719,57.10652542114258,0.005508879084709761,-0.02144476605518464
253,253,253,253,2020-02-06,51.12838363647461,55.13260269165039,56.88092041015625,-0.07262887764560777,-0.101132976263417
254,254,254,254,2020-02-07,51.70041275024414,55.495155334472656,56.60700607299805,-0.06837970920808079,-0.08667819874498517
255,255,255,255,2020-02-10,52.64305877685547,54.95535659790039,56.75202178955078,-0.042075931523175014,-0.07240205517139575
256,256,256,256,2020-02-11,53.39234161376953,55.46294021606445,55.86577224731445,-0.0373330118134485,-0.044274526853315344
257,257,257,257,2020-02-12,53.319820404052734,55.33403015136719,55.61601257324219,-0.03640092257521366,-0.041286529956917284
258,258,258,258,2020-02-13,54.09327697753906,55.88188934326172,55.57572937011719,-0.03200701312612886,-0.026674456806593527
259,259,259,259,2020-02-14,54.55251693725586,51.12838363647461,55.13260269165039,0.0669712800844049,-0.010521646468222734
260,260,260,260,2020-02-18,54.10133361816406,51.70041275024414,55.495155334472656,0.046439104451996505,-0.02511609721439545
261,261,261,261,2020-02-19,53.41651153564453,52.64305877685547,54.95535659790039,0.014692397758792719,-0.028001730086392618
262,262,262,262,2020-02-20,52.9089241027832,53.39234161376953,55.46294021606445,-0.009054060870438696,-0.04604905732245146
263,263,263,263,2020-02-21,52.7880859375,53.319820404052734,55.33403015136719,-0.009972547966652923,-0.04601046059545477
264,264,264,264,2020-02-24,51.966285705566406,54.09327697753906,55.88188934326172,-0.03932080640734403,-0.07006927796666307
265,265,265,265,2020-02-25,51.07197570800781,54.55251693725586,51.12838363647461,-0.06380166167678802,-0.0011032605463896505
266,266,266,266,2020-02-26,50.57246398925781,54.10133361816406,51.70041275024414,-0.06522703587701328,-0.021817016557203472
267,267,267,267,2020-02-27,49.16252136230469,53.41651153564453,52.64305877685547,-0.07963811284271494,-0.06611578991456701
268,268,268,268,2020-02-28,48.71940612792969,52.9089241027832,53.39234161376953,-0.07918357906342555,-0.08752070698908487
269,269,269,269,2020-03-02,51.38642501831055,52.7880859375,53.319820404052734,-0.026552599782628805,-0.036260350674310105
270,270,270,270,2020-03-03,50.987640380859375,51.966285705566406,54.09327697753906,-0.01883231236213223,-0.05741261706088219
271,271,271,271,2020-03-04,52.5339469909668,51.07197570800781,54.55251693725586,0.028625704463000723,-0.03700232472519538
272,272,272,272,2020-03-05,51.80962753295898,50.57246398925781,54.10133361816406,0.024463185024244716,-0.04235951190001097
273,273,273,273,2020-03-06,51.4271125793457,49.16252136230469,53.41651153564453,0.04606336604162431,-0.03724314634382875
274,274,274,274,2020-03-09,50.79232025146485,48.71940612792969,52.9089241027832,0.04254801706925582,-0.040004666267765
275,275,275,275,2020-03-10,51.18296813964844,51.38642501831055,52.7880859375,-0.003959350715478149,-0.030406819443159705
276,276,276,276,2020-03-11,50.20634460449219,50.987640380859375,51.966285705566406,-0.01532323854430584,-0.03386697889177215
277,277,277,277,2020-03-12,47.35786819458008,52.5339469909668,51.07197570800781,-0.09852826777467805,-0.07272300438624668
278,278,278,278,2020-03-13,51.80962753295898,51.80962753295898,50.57246398925781,0.0,0.024463185024244716
279,279,279,279,2020-03-16,50.91439437866211,51.4271125793457,49.16252136230469,-0.009969803377402053,0.03563431996188604
280,280,280,280,2020-03-17,56.33462905883789,50.79232025146485,48.71940612792969,0.10911706297199908,0.1563077946991347
281,281,281,281,2020-03-18,56.12302780151367,51.18296813964844,51.38642501831055,0.0965176472061311,0.09217614927513118
282,282,282,282,2020-03-19,49.9947509765625,50.20634460449219,50.987640380859375,-0.004214479855017328,-0.019473138919164468
283,283,283,283,2020-03-20,45.42091369628906,47.35786819458008,52.5339469909668,-0.0409003735204595,-0.13539879834082935
284,284,284,284,2020-03-23,43.58975601196289,51.80962753295898,51.80962753295898,-0.15865529077133333,-0.15865529077133333
285,285,285,285,2020-03-24,45.7952880859375,50.91439437866211,51.4271125793457,-0.10054339946877566,-0.10951080492257836
286,286,286,286,2020-03-25,45.713897705078125,56.33462905883789,50.79232025146485,-0.18852935629818557,-0.09998406296944595
287,287,287,287,2020-03-26,47.8217658996582,56.12302780151367,51.18296813964844,-0.1479118683905286,-0.06567032671531425
288,288,288,288,2020-03-27,48.39959716796875,49.9947509765625,50.20634460449219,-0.03190642572340363,-0.03598643658996392
289,289,289,289,2020-03-30,49.571537017822266,45.42091369628906,47.35786819458008,0.09138132599636184,0.04674342210985616
290,290,290,290,2020-03-31,48.82279586791992,43.58975601196289,51.80962753295898,0.12005205660065776,-0.057650128118349575
291,291,291,291,2020-04-01,49.71803665161133,45.7952880859375,50.91439437866211,0.08565834455091892,-0.023497436071873712
292,292,292,292,2020-04-02,49.90522003173828,45.713897705078125,56.33462905883789,0.0916859540986934,-0.11412889610730381
293,293,293,293,2020-04-03,51.74451446533203,47.8217658996582,56.12302780151367,0.08202851759813123,-0.07801634209164232
294,294,294,294,2020-04-06,51.68755340576172,48.39959716796875,49.9947509765625,0.06793354552894848,0.0338596031809979
295,295,295,295,2020-04-07,50.90625381469727,49.571537017822266,45.42091369628906,0.026925063800122606,0.12076683782907627
296,296,296,296,2020-04-08,50.01915740966797,48.82279586791992,43.58975601196289,0.024504158774203644,0.14749799003097364
297,297,297,297,2020-04-09,51.06087875366211,49.71803665161133,45.7952880859375,0.027009153870263702,0.11498105782943058
298,298,298,298,2020-04-13,51.10971832275391,49.90522003173828,45.713897705078125,0.02413571747103016,0.11803457785391136
299,299,299,299,2020-04-14,51.77707290649414,51.74451446533203,47.8217658996582,0.0006292153187352767,0.08270934651671258
300,300,300,300,2020-04-15,51.23179626464844,51.68755340576172,48.39959716796875,-0.008817541382457383,0.05851699729753257
301,301,301,301,2020-04-16,52.19213485717773,50.90625381469727,49.571537017822266,0.025259785313630934,0.05286497044490046
302,302,302,302,2020-04-17,52.91646194458008,50.01915740966797,48.82279586791992,0.057923897261654034,0.08384743241117798
303,303,303,303,2020-04-20,53.91749954223633,51.06087875366211,49.71803665161133,0.05594539025377321,0.08446558177773289
304,304,304,304,2020-04-21,53.32339096069336,51.10971832275391,49.90522003173828,0.04331216665997406,0.06849325434856746
305,305,305,305,2020-04-22,52.63975143432617,51.77707290649414,51.74451446533203,0.016661400102512047,0.01730109902942334
306,306,306,306,2020-04-23,52.493255615234375,51.23179626464844,51.68755340576172,0.02462258680272722,0.015587934742193443
307,307,307,307,2020-04-24,52.1677131652832,52.19213485717773,50.90625381469727,-0.00046791900659659547,0.024780046773383413
308,308,308,308,2020-04-27,52.9815673828125,52.91646194458008,50.01915740966797,0.0012303437501284264,0.05922550731676135
309,309,309,309,2020-04-28,53.51870346069336,53.91749954223633,51.06087875366211,-0.007396412758914561,0.04813518229658298
310,310,310,310,2020-04-29,52.81880187988281,53.32339096069336,51.10971832275391,-0.009462809317256293,0.03343950256849726
311,311,311,311,2020-04-30,53.30711364746094,52.63975143432617,51.77707290649414,0.012677913457995293,0.029550545349095847
312,312,312,312,2020-05-01,52.78624725341797,52.493255615234375,51.23179626464844,0.0055815101340097595,0.030341528154501862
313,313,313,313,2020-05-04,51.81776809692383,52.1677131652832,52.19213485717773,-0.006708077604449358,-0.007172857774037089
314,314,314,314,2020-05-05,51.46780776977539,52.9815673828125,52.91646194458008,-0.028571438857208697,-0.027376247798310382
315,315,315,315,2020-05-06,52.15958786010742,53.51870346069336,53.91749954223633,-0.02539515183853691,-0.03260373157237839
316,316,316,316,2020-05-07,51.02019500732422,52.81880187988281,53.32339096069336,-0.03405239817156158,-0.043192976138125005
317,317,317,317,2020-05-08,51.82589721679688,53.30711364746094,52.63975143432617,-0.027786468433835476,-0.015460829417947797
318,318,318,318,2020-05-11,51.48408126831055,52.78624725341797,52.493255615234375,-0.024668659979860674,-0.01922483822152099
319,319,319,319,2020-05-12,51.70382308959961,51.81776809692383,52.1677131652832,-0.0021989562945105012,-0.008892283129487533
320,320,320,320,2020-05-13,52.22468948364258,51.46780776977539,52.9815673828125,0.014705924861864172,-0.014285683428373996
321,321,321,321,2020-05-14,51.80148315429688,52.15958786010742,53.51870346069336,-0.006865558577091924,-0.03208635851310715
322,322,322,322,2020-05-15,52.14330291748047,51.02019500732422,52.81880187988281,0.022013007006245644,-0.012788986844845862
323,323,323,323,2020-05-18,51.88287734985352,51.82589721679688,53.30711364746094,0.0010994529012837706,-0.02671756544588777
324,324,324,324,2020-05-19,50.80859375,51.48408126831055,52.78624725341797,-0.013120318002572962,-0.03746531731880054
325,325,325,325,2020-05-20,50.84928894042969,51.70382308959961,51.81776809692383,-0.016527484779782498,-0.018690097857604115
326,326,326,326,2020-05-21,49.945919036865234,52.22468948364258,51.46780776977539,-0.043633968326247,-0.029569721324013476
327,327,327,327,2020-05-22,50.53187942504883,51.80148315429688,52.15958786010742,-0.02450902275261868,-0.031206313198335223
328,328,328,328,2020-05-26,50.55630111694336,52.14330291748047,51.02019500732422,-0.030435390773933535,-0.009092358238032339
329,329,329,329,2020-05-27,52.58277893066406,51.88287734985352,51.82589721679688,0.013490030171052547,0.014604314725146228
330,330,330,330,2020-05-28,53.242000579833984,50.80859375,51.48408126831055,0.047893607168255636,0.0341449098093447
331,331,331,331,2020-05-29,53.65030670166016,50.84928894042969,51.70382308959961,0.05508469871647348,0.037646802417055536
332,332,332,332,2020-06-01,54.3074836730957,49.945919036865234,52.22468948364258,0.08732574593354037,0.03988140877516333
333,333,333,333,2020-06-02,54.88251876831055,50.53187942504883,51.80148315429688,0.08609692322476903,0.05947774902190406
334,334,334,334,2020-06-03,53.7488899230957,50.55630111694336,52.14330291748047,0.06314917696940414,0.030791816317354614
335,335,335,335,2020-06-04,53.15742874145508,52.58277893066406,51.88287734985352,0.010928479294499693,0.024565934980958604
336,336,336,336,2020-06-05,53.90496826171875,53.242000579833984,50.80859375,0.01245196789498304,0.060941944722072705
337,337,337,337,2020-06-08,55.178253173828125,53.65030670166016,50.84928894042969,0.0284797341544496,0.08513323044634613
338,338,338,338,2020-06-09,54.38141632080078,54.3074836730957,49.945919036865234,0.001361371264227973,0.08880599995890948
339,339,339,339,2020-06-10,54.64429473876953,54.88251876831055,50.53187942504883,-0.0043406176481566305,0.08138259175221108
340,340,340,340,2020-06-11,52.38523864746094,53.7488899230957,50.55630111694336,-0.025370780263292647,0.03617625281341308
341,341,341,341,2020-06-12,52.23737716674805,53.15742874145508,52.58277893066406,-0.017308052637044158,-0.006568724037416596
342,342,342,342,2020-06-15,53.79817962646485,53.90496826171875,53.242000579833984,-0.0019810536708865234,0.010446246207388432
343,343,343,343,2020-06-16,54.775726318359375,55.178253173828125,53.65030670166016,-0.007295027158628398,0.0209769465616938
344,344,344,344,2020-06-17,55.10431671142578,54.38141632080078,54.3074836730957,0.013293151218433552,0.014672619396741249
345,345,345,345,2020-06-18,55.65470504760742,54.64429473876953,54.88251876831055,0.018490682580280637,0.014069803948989712
346,346,346,346,2020-06-19,55.67935180664063,52.38523864746094,53.7488899230957,0.0628824692648291,0.03591631169140519
347,347,347,347,2020-06-22,54.79215621948242,52.23737716674805,53.15742874145508,0.04890710811492727,0.03075256867630416
348,348,348,348,2020-06-23,54.47999572753906,53.79817962646485,53.90496826171875,0.012673590552844782,0.010667429818870255
349,349,349,349,2020-06-24,53.29708480834961,54.775726318359375,55.178253173828125,-0.02699446651635118,-0.03409256830861007
350,350,350,350,2020-06-25,53.81460189819336,55.10431671142578,54.38141632080078,-0.02340496879739007,-0.01042294336844285
351,351,351,351,2020-06-26,52.45917892456055,55.65470504760742,54.64429473876953,-0.05741699862236982,-0.03998799553832777
352,352,352,352,2020-06-29,53.46137619018555,55.67935180664063,52.38523864746094,-0.039834795925022926,0.020542763009380183
353,353,353,353,2020-06-30,54.266414642333984,54.79215621948242,52.23737716674805,-0.009595197806095856,0.038842636932344465
354,354,354,354,2020-07-01,54.15962219238281,54.47999572753906,53.79817962646485,-0.005880571958163827,0.006718490633466745
355,355,355,355,2020-07-02,54.47178649902344,53.29708480834961,54.775726318359375,0.022040636835915617,-0.005548804913501737
356,356,356,356,2020-07-06,54.38141632080078,53.81460189819336,55.10431671142578,0.010532725368473939,-0.013118761537516899
357,357,357,357,2020-07-07,54.71822738647461,52.45917892456055,55.65470504760742,0.04306297788538993,-0.01682656767890056
358,358,358,358,2020-07-08,54.71822738647461,53.46137619018555,55.67935180664063,0.023509518195302226,-0.017261774589326206
359,359,359,359,2020-07-09,54.13497543334961,54.266414642333984,54.79215621948242,-0.002422109694378727,-0.011994066878848963
360,360,360,360,2020-07-10,55.19467926025391,54.15962219238281,54.47999572753906,0.019111231319052235,0.013118274389907647
361,361,361,361,2020-07-13,54.99753189086914,54.47178649902344,53.29708480834961,0.009651700919615092,0.03190506739034893
362,362,362,362,2020-07-14,56.18865203857422,54.38141632080078,53.81460189819336,0.03323259745778584,0.04411535264856359
363,363,363,363,2020-07-15,55.93400573730469,54.71822738647461,52.45917892456055,0.02221889138043598,0.06623868089397944
364,364,364,364,2020-07-16,56.05722427368164,54.71822738647461,53.46137619018555,0.02447076506608492,0.04855557915796105
365,365,365,365,2020-07-17,56.37759399414063,54.13497543334961,54.266414642333984,0.04142642612911329,0.038903977086403696
366,366,366,366,2020-07-20,55.38361740112305,55.19467926025391,54.15962219238281,0.0034231223625424967,0.022599773764898634
367,367,367,367,2020-07-21,55.588985443115234,54.99753189086914,54.47178649902344,0.010754183540812479,0.02050968062359826
368,368,368,368,2020-07-22,55.41646957397461,56.18865203857422,54.38141632080078,-0.013742676440600454,0.019033216183042434
369,369,369,369,2020-07-23,56.196876525878906,55.93400573730469,54.71822738647461,0.004699659627611874,0.027022972234838738
370,370,370,370,2020-07-24,56.41867065429688,56.05722427368164,54.71822738647461,0.006447810880727767,0.031076358812065497
371,371,371,371,2020-07-27,57.478363037109375,56.37759399414063,54.13497543334961,0.019524938277485582,0.06176021281982669
372,372,372,372,2020-07-28,58.25055313110352,55.38361740112305,55.19467926025391,0.051765050108885546,0.05536537057205382
373,373,373,373,2020-07-29,58.27519226074219,55.588985443115234,54.99753189086914,0.04832264514659612,0.059596499282492665
374,374,374,374,2020-07-30,57.98767852783203,55.41646957397461,56.18865203857422,0.04639792057531111,0.03201761252472757
375,375,375,375,2020-07-31,56.67332458496094,56.196876525878906,55.93400573730469,0.008478194670884065,0.013217698927705523
376,376,376,376,2020-08-03,56.96905899047852,56.41867065429688,56.05722427368164,0.009755429006013339,0.016266141048032257
377,377,377,377,2020-08-04,57.26478576660156,57.478363037109375,56.37759399414063,-0.00371578554472618,0.015736602249346365
378,378,378,378,2020-08-05,56.895137786865234,58.25055313110352,55.38361740112305,-0.023268711992960434,0.027291832073640165
379,379,379,379,2020-08-06,56.870487213134766,58.27519226074219,55.588985443115234,-0.024104683195592336,0.02305315989857215
380,380,380,380,2020-08-07,57.10870361328125,57.98767852783203,55.41646957397461,-0.015157960050580455,0.030536662698220196
381,381,381,381,2020-08-10,56.69797134399414,56.67332458496094,56.196876525878906,0.00043489170987753845,0.008916773477338769
382,382,382,382,2020-08-11,55.96685791015625,56.96905899047852,56.41867065429688,-0.017592024479283985,-0.00800821321915035
383,383,383,383,2020-08-12,56.91155624389648,57.26478576660156,57.478363037109375,-0.006168354914393159,-0.00986122017509361
384,384,384,384,2020-08-13,56.69797134399414,56.895137786865234,58.25055313110352,-0.003465435721584864,-0.026653511488809567
385,385,385,385,2020-08-14,56.76368713378906,56.870487213134766,58.27519226074219,-0.0018779526003609437,-0.025937368343465272
386,386,386,386,2020-08-17,57.240142822265625,57.10870361328125,57.98767852783203,0.0023015617702413227,-0.012891285261706353
387,387,387,387,2020-08-18,57.5933837890625,56.69797134399414,56.67332458496094,0.015792671657258728,0.01623443146911674
388,388,388,388,2020-08-19,56.55831909179688,55.96685791015625,56.96905899047852,0.010568061237064663,-0.007209876834200268
389,389,389,389,2020-08-20,56.467960357666016,56.91155624389648,57.26478576660156,-0.007794478230913504,-0.013914754037205879
390,390,390,390,2020-08-21,56.59117889404297,56.69797134399414,56.895137786865234,-0.0018835321162241625,-0.005342440578330665
391,391,391,391,2020-08-24,57.15799331665039,56.76368713378906,56.870487213134766,0.006946451204481674,0.005055453498017837
392,392,392,392,2020-08-25,57.08407211303711,57.240142822265625,57.10870361328125,-0.0027265953845210245,-0.0004313090419796328
393,393,393,393,2020-08-26,57.81517791748047,57.5933837890625,56.69797134399414,0.003851034855501645,0.01970452464177397
394,394,394,394,2020-08-27,57.880889892578125,56.55831909179688,55.96685791015625,0.023384195676583897,0.034199382525538224
395,395,395,395,2020-08-28,57.94661331176758,56.467960357666016,56.91155624389648,0.026185697955722675,0.018187115872132065
396,396,396,396,2020-08-31,58.756195068359375,56.59117889404297,56.69797134399414,0.038257131528749655,0.03630154087661652
397,397,397,397,2020-09-01,57.3724365234375,57.15799331665039,56.76368713378906,0.003751762340555187,0.01072427497906614
398,398,398,398,2020-09-02,58.35017776489258,57.08407211303711,57.240142822265625,0.022179665973169227,0.019392595613775487
399,399,399,399,2020-09-03,57.952449798583984,57.81517791748047,57.5933837890625,0.0023743225576411398,0.00623450101207057
400,400,400,400,2020-09-04,57.35585784912109,57.880889892578125,56.55831909179688,-0.009070904825952963,0.014101175037217084
401,401,401,401,2020-09-08,54.96947860717773,57.94661331176758,56.467960357666016,-0.05137719936404406,-0.026536849232679183
402,402,402,402,2020-09-09,55.126914978027344,58.756195068359375,56.59117889404297,-0.06176846690139781,-0.025874419735224086
403,403,403,403,2020-09-10,54.68776321411133,57.3724365234375,57.15799331665039,-0.04679378238066367,-0.04321757919061642
404,404,404,404,2020-09-11,54.22374725341797,58.35017776489258,57.08407211303711,-0.07071838800733443,-0.050107232258328804
405,405,405,405,2020-09-14,54.2071647644043,57.952449798583984,57.81517791748047,-0.06462686300918374,-0.06240598547021481
406,406,406,406,2020-09-15,54.38117599487305,57.35585784912109,57.880889892578125,-0.051863610201300925,-0.06046406515518754
407,407,407,407,2020-09-16,52.97254943847656,54.96947860717773,57.94661331176758,-0.03632796270402339,-0.08583873308573331
408,408,408,408,2020-09-17,52.624542236328125,55.126914978027344,58.756195068359375,-0.04539293995857785,-0.10435755455058715
409,409,409,409,2020-09-18,52.13566207885742,54.68776321411133,57.3724365234375,-0.04666676757763932,-0.09127683539186582
410,410,410,410,2020-09-21,51.96994018554688,54.22374725341797,58.35017776489258,-0.04156494491864948,-0.10934392702372331
411,411,411,411,2020-09-22,51.92851257324219,54.2071647644043,57.952449798583984,-0.04203599655258872,-0.10394620497111384
412,412,412,412,2020-09-23,50.65245819091797,54.38117599487305,57.35585784912109,-0.06856633266457157,-0.11687384531562439
413,413,413,413,2020-09-24,51.91193389892578,52.97254943847656,54.96947860717773,-0.02002198404255784,-0.05562258885702265
414,414,414,414,2020-09-25,52.26823806762695,52.624542236328125,55.126914978027344,-0.006770684428969775,-0.05185628311578494
415,415,415,415,2020-09-28,52.516822814941406,52.13566207885742,54.68776321411133,0.007310940743544547,-0.0396970048065477
416,416,416,416,2020-09-29,52.56653594970703,51.96994018554688,54.22374725341797,0.011479631533731549,-0.03056246363730375
417,417,417,417,2020-09-30,53.51942825317383,51.92851257324219,54.2071647644043,0.03063665029279905,-0.012687188385880677
418,418,418,418,2020-10-01,53.34542083740234,50.65245819091797,54.38117599487305,0.05316548777028984,-0.019046207415013616
419,419,419,419,2020-10-02,53.61886215209961,51.91193389892578,52.97254943847656,0.032881230286994745,0.012200898776331126
420,420,420,420,2020-10-05,54.232025146484375,52.26823806762695,52.624542236328125,0.03757132728133272,0.030546259251763352
421,421,421,421,2020-10-06,53.991729736328125,52.516822814941406,52.13566207885742,0.028084465935496405,0.03560073054530921
422,422,422,422,2020-10-07,53.74315643310547,52.56653594970703,51.96994018554688,0.022383451032880863,0.034120036336923176
423,423,423,423,2020-10-08,54.041446685791016,53.51942825317383,51.92851257324219,0.009753811833485448,0.04068928624844892
424,424,424,424,2020-10-09,54.56345748901367,53.34542083740234,50.65245819091797,0.022833012327786006,0.0772124283357476
425,425,425,425,2020-10-12,54.94462585449219,53.61886215209961,51.91193389892578,0.024725696316192147,0.058419937917765896
426,426,426,426,2020-10-13,55.36721420288086,54.232025146484375,52.26823806762695,0.02093207940013797,0.05928985268729203
427,427,427,427,2020-10-14,55.400352478027344,53.991729736328125,52.516822814941406,0.02608960202939059,0.05490678050435216
428,428,428,428,2020-10-15,55.632362365722656,53.74315643310547,52.56653594970703,0.035152493042880595,0.05832277818247045
429,429,429,429,2020-10-16,55.59922409057617,54.041446685791016,53.51942825317383,0.028825605166390433,0.03886057652865538
430,430,430,430,2020-10-19,55.259498596191406,54.56345748901367,53.34542083740234,0.01275654328389808,0.03588082592174513
431,431,431,431,2020-10-20,54.894901275634766,54.94462585449219,53.61886215209961,-0.0009049944027120782,0.023798325296710665
432,432,432,432,2020-10-21,54.66290283203125,55.36721420288086,54.232025146484375,-0.012720729785479445,0.00794507828876112
433,433,433,433,2020-10-22,54.98605346679688,55.400352478027344,53.991729736328125,-0.007478273922440826,0.018416222916446623
434,434,434,434,2020-10-23,55.31749725341797,55.632362365722656,53.74315643310547,-0.0056597472930376425,0.0292937915225
435,435,435,435,2020-10-26,54.43917083740234,55.59922409057617,54.041446685791016,-0.02086455831261247,0.007359613333887571
436,436,436,436,2020-10-27,53.801151275634766,55.259498596191406,54.56345748901367,-0.026390889486955116,-0.013971002727098059
437,437,437,437,2020-10-28,52.60796737670898,54.894901275634766,54.94462585449219,-0.041660224279169045,-0.042527516412092736
438,438,438,438,2020-10-29,52.26823806762695,54.66290283203125,55.36721420288086,-0.043807859450176845,-0.05597132129311033
439,439,439,439,2020-10-30,52.11080932617188,54.98605346679688,55.400352478027344,-0.05229042565059161,-0.05937765744649637
440,440,440,440,2020-11-02,52.9808349609375,55.31749725341797,55.632362365722656,-0.0422409257196843,-0.04766160004772457
441,441,441,441,2020-11-03,53.34542083740234,54.43917083740234,55.59922409057617,-0.020091231794598596,-0.040536595429860434
442,442,442,442,2020-11-04,52.68254089355469,53.801151275634766,55.259498596191406,-0.020791569614360128,-0.046633751085362274
443,443,443,443,2020-11-05,53.27913665771485,52.60796737670898,54.894901275634766,0.012757939804057594,-0.029433783108688716
444,444,444,444,2020-11-06,53.320560455322266,52.26823806762695,54.66290283203125,0.020133113848868733,-0.02455673422309368
445,445,445,445,2020-11-09,52.16880416870117,52.11080932617188,54.98605346679688,0.001112913871022192,-0.051235706519597635
446,446,446,446,2020-11-10,53.1879768371582,52.9808349609375,55.31749725341797,0.0039097510708057115,-0.038496326153443006
447,447,447,447,2020-11-11,54.35631942749024,53.34542083740234,54.43917083740234,0.0189500537106857,-0.0015219080055343115
448,448,448,448,2020-11-12,53.942012786865234,52.68254089355469,53.801151275634766,0.02390681755185864,0.0026181876761113276
449,449,449,449,2020-11-13,54.488895416259766,53.27913665771485,52.60796737670898,0.022706050331049,0.03575367255841799
450,450,450,450,2020-11-16,55.16835021972656,53.320560455322266,52.26823806762695,0.03465435750534862,0.055485171479232154
451,451,451,451,2020-11-17,54.95290756225586,52.16880416870117,52.11080932617188,0.05336720743208101,0.054539514408512124
452,452,452,452,2020-11-18,53.875732421875,53.1879768371582,52.9808349609375,0.012930658874701129,0.016890965602888386
453,453,453,453,2020-11-19,54.03316879272461,54.35631942749024,53.34542083740234,-0.005945042603495376,0.012892352230541748
454,454,454,454,2020-11-20,53.8674430847168,53.942012786865234,52.68254089355469,-0.001382404888061517,0.02249136376235561
455,455,455,455,2020-11-23,52.75711441040039,54.488895416259766,53.27913665771485,-0.03178227403271239,-0.009797873615485342
456,456,456,456,2020-11-24,51.76279067993164,55.16835021972656,53.320560455322266,-0.06173031323632361,-0.02921518007478363
457,457,457,457,2020-11-25,52.417388916015625,54.95290756225586,52.16880416870117,-0.04613984516411185,0.004765007580211922
458,458,458,458,2020-11-27,52.59967803955078,53.875732421875,53.1879768371582,-0.023685142177410246,-0.011060747796604042
459,459,459,459,2020-11-30,53.467281341552734,54.03316879272461,54.35631942749024,-0.010472964362735482,-0.016355744746909484
460,460,460,460,2020-12-01,53.27485656738281,53.8674430847168,53.942012786865234,-0.011000828764083481,-0.01236802605268883
461,461,461,461,2020-12-02,52.47172546386719,52.75711441040039,54.488895416259766,-0.005409487416486614,-0.037019835637751686
462,462,462,462,2020-12-03,52.70597839355469,51.76279067993164,55.16835021972656,0.01822134589796609,-0.04463377672822644
463,463,463,463,2020-12-04,52.17891311645508,52.417388916015625,54.95290756225586,-0.004549555109329084,-0.050479484505130845
464,464,464,464,2020-12-07,51.82753753662109,52.59967803955078,53.875732421875,-0.01467956709448115,-0.03801702163815579
465,465,465,465,2020-12-08,52.329498291015625,53.467281341552734,54.03316879272461,-0.021279986975003884,-0.03153008679251068
466,466,466,466,2020-12-09,51.86936950683594,53.27485656738281,53.8674430847168,-0.02638180843845528,-0.037092415445420523
467,467,467,467,2020-12-10,51.85262680053711,52.47172546386719,52.75711441040039,-0.011798709835764809,-0.017144372279863984
468,468,468,468,2020-12-11,51.96139526367188,52.70597839355469,51.76279067993164,-0.01412710953438745,0.0038368214142141532
469,469,469,469,2020-12-14,51.80244064331055,52.17891311645508,52.417388916015625,-0.007215030951378876,-0.011731760879779118
470,470,470,470,2020-12-15,51.23355484008789,51.82753753662109,52.59967803955078,-0.011460754740923007,-0.02597208291723141
471,471,471,471,2020-12-16,51.45106506347656,52.329498291015625,53.467281341552734,-0.016786578435243227,-0.03770934723979025
472,472,472,472,2020-12-17,52.270938873291016,51.86936950683594,53.27485656738281,0.007741936527725812,-0.01884411819714671
473,473,473,473,2020-12-18,51.93629455566406,51.85262680053711,52.47172546386719,0.0016135683048190685,-0.010204179555174497
474,474,474,474,2020-12-21,51.476165771484375,51.96139526367188,52.70597839355469,-0.009338269107772579,-0.023333455891612953
475,475,475,475,2020-12-22,51.19171905517578,51.80244064331055,52.17891311645508,-0.011789436569985878,-0.018919406371612935
476,476,476,476,2020-12-23,51.543094635009766,51.23355484008789,51.82753753662109,0.006041739556976289,-0.005488258079217712
477,477,477,477,2020-12-24,51.6853141784668,51.45106506347656,52.329498291015625,0.004552852593065593,-0.012310152659335327
478,478,478,478,2020-12-28,52.15381622314453,52.270938873291016,51.86936950683594,-0.002240683880394778,0.005483905414950252
479,479,479,479,2020-12-29,52.11198806762695,51.93629455566406,51.85262680053711,0.003382865748625674,0.005001892538396113
480,480,480,480,2020-12-30,51.476165771484375,51.476165771484375,51.96139526367188,0.0,-0.009338269107772579
