,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CBOE,CBOE_6m,CBOE_12m,CBOE_6m_ret,CBOE_12m_ret
91,91,91,91,2019-06-17,106.6999969482422,111.30999755859376,106.5999984741211,-0.04141587199231456,0.0009380720033067558
92,92,92,92,2019-06-18,106.33999633789062,111.12999725341795,108.54000091552734,-0.04310268184929711,-0.020269067247833394
93,93,93,93,2019-06-19,106.23999786376952,108.02999877929688,109.13999938964844,-0.01656948010509829,-0.026571390343566148
94,94,94,94,2019-06-20,107.08000183105467,107.6999969482422,109.94000244140624,-0.005756686487980889,-0.026014194531929657
95,95,95,95,2019-06-21,106.44000244140624,107.26000213623048,110.91999816894533,-0.007644971830065517,-0.04038943203655199
96,96,96,96,2019-06-24,107.3499984741211,107.73999786376952,111.06999969482422,-0.003619819912578315,-0.03349240326752678
97,97,97,97,2019-06-25,107.5,106.6999969482422,111.30999755859376,0.007497685797928089,-0.03422870938963207
98,98,98,98,2019-06-26,105.8499984741211,106.33999633789062,111.12999725341795,-0.004607841646078192,-0.04751191316289238
99,99,99,99,2019-06-27,106.05999755859376,106.23999786376952,108.02999877929688,-0.001694280015014371,-0.018235686781111426
100,100,100,100,2019-06-28,103.62999725341795,107.08000183105467,107.6999969482422,-0.03221894395444591,-0.03779015608310721
101,101,101,101,2019-07-01,106.6999969482422,106.44000244140624,107.26000213623048,0.002442639053668705,-0.005221006683153173
102,102,102,102,2019-07-02,108.47000122070312,107.3499984741211,107.73999786376952,0.010433188285997375,0.006775602110709711
103,103,103,103,2019-07-03,110.0,107.5,106.6999969482422,0.023255813953488413,0.030927864537414695
104,104,104,104,2019-07-05,110.4000015258789,105.8499984741211,106.33999633789062,0.0429853860873719,0.03817947458910753
105,105,105,105,2019-07-08,110.62000274658205,106.05999755859376,106.23999786376952,0.042994581302616686,0.04122745642774728
106,106,106,106,2019-07-09,110.9800033569336,103.62999725341795,107.08000183105467,0.07092546847745118,0.03642138082918733
107,107,107,107,2019-07-10,111.6999969482422,106.6999969482422,106.44000244140624,0.046860357478973436,0.049417459471889025
108,108,108,108,2019-07-11,113.0,108.47000122070312,107.3499984741211,0.041762687640057417,0.05263159390953276
109,109,109,109,2019-07-12,114.05999755859376,110.0,107.5,0.036909068714488846,0.061023233103197905
110,110,110,110,2019-07-15,114.06999969482422,110.4000015258789,105.8499984741211,0.03324273657808807,0.07765707453186987
111,111,111,111,2019-07-16,114.08000183105467,110.62000274658205,106.05999755859376,0.03127824081146602,0.07561761698165403
112,112,112,112,2019-07-17,114.1999969482422,110.9800033569336,103.62999725341795,0.0290141781754365,0.10199749083246856
113,113,113,113,2019-07-18,114.52999877929688,111.6999969482422,106.6999969482422,0.02533573776520326,0.0733833369728476
114,114,114,114,2019-07-19,114.91000366210938,113.0,108.47000122070312,0.016902687275304196,0.05937127656431773
115,115,115,115,2019-07-22,114.5199966430664,114.05999755859376,110.0,0.004032957165691187,0.04109087857333105
116,116,116,116,2019-07-23,114.7699966430664,114.06999969482422,110.4000015258789,0.006136556063074616,0.039583288557864194
117,117,117,117,2019-07-24,111.6500015258789,114.08000183105467,110.62000274658205,-0.021300843847937956,0.009311144040164976
118,118,118,118,2019-07-25,111.20999908447266,114.1999969482422,110.9800033569336,-0.02618211859606856,0.0020724069254112187
119,119,119,119,2019-07-26,111.1500015258789,114.52999877929688,111.6999969482422,-0.02951189460790382,-0.004923862465440743
120,120,120,120,2019-07-29,110.4499969482422,114.91000366210938,113.0,-0.03881304126472518,-0.022566398688122158
121,121,121,121,2019-07-30,110.55999755859376,114.5199966430664,114.05999755859376,-0.03457910583786594,-0.030685604724846827
122,122,122,122,2019-07-31,109.30999755859376,114.7699966430664,114.06999969482422,-0.04757340109935859,-0.04172878187924145
123,123,123,123,2019-08-01,115.06999969482422,111.6500015258789,114.08000183105467,0.03063142070940872,0.008678101752099154
124,124,124,124,2019-08-02,116.4800033569336,111.20999908447266,114.1999969482422,0.0473878636439693,0.01996503038196007
125,125,125,125,2019-08-05,114.7699966430664,111.1500015258789,114.52999877929688,0.03256855661261193,0.002095502194425114
126,126,126,126,2019-08-06,118.4800033569336,110.4499969482422,114.91000366210938,0.07270264038535301,0.031067788539296703
127,127,127,127,2019-08-07,118.01000213623048,110.55999755859376,114.5199966430664,0.0673842686518551,0.030475075056469514
128,128,128,128,2019-08-08,118.86000061035156,109.30999755859376,114.7699966430664,0.08736623607221916,0.035636525981655565
129,129,129,129,2019-08-09,119.01000213623048,115.06999969482422,111.6500015258789,0.03424004911667233,0.06592029117568465
130,130,130,130,2019-08-12,119.37999725341795,116.4800033569336,111.20999908447266,0.024896924904765028,0.07346460063127558
131,131,131,131,2019-08-13,120.72000122070312,114.7699966430664,111.1500015258789,0.05184285746858719,0.08609986111962442
132,132,132,132,2019-08-14,119.41000366210938,118.4800033569336,110.4499969482422,0.007849428416828008,0.08112274297360011
133,133,133,133,2019-08-15,121.87000274658205,118.01000213623048,110.55999755859376,0.032709097029721246,0.10229744426318654
134,134,134,134,2019-08-16,121.37000274658205,118.86000061035156,109.30999755859376,0.021117298698817955,0.11032847367436571
135,135,135,135,2019-08-19,120.33000183105467,119.01000213623048,115.06999969482422,0.011091502152173582,0.045711324847314216
136,136,136,136,2019-08-20,119.4499969482422,119.37999725341795,116.4800033569336,0.000586360332004876,0.025497883805922994
137,137,137,137,2019-08-21,119.16999816894533,120.72000122070312,114.7699966430664,-0.01283965404311127,0.038337559070972915
138,138,138,138,2019-08-22,119.88999938964844,119.41000366210938,118.4800033569336,0.004019727935837603,0.01190070891935302
139,139,139,139,2019-08-23,119.8499984741211,121.87000274658205,118.01000213623048,-0.016575073659933937,0.01559186767716958
140,140,140,140,2019-08-26,120.6999969482422,121.37000274658205,118.86000061035156,-0.005520357445643276,0.01548036621607074
141,141,141,141,2019-08-27,120.05999755859376,120.33000183105467,119.01000213623048,-0.002243864941014473,0.008822749378336825
142,142,142,142,2019-08-28,119.95999908447266,119.4499969482422,119.37999725341795,0.004269586850231821,0.004858450698599803
143,143,143,143,2019-08-29,118.94000244140624,119.16999816894533,120.72000122070312,-0.0019299801214482937,-0.014744853887490028
144,144,144,144,2019-08-30,119.16000366210938,119.88999938964844,119.41000366210938,-0.006088879233092204,-0.0020936269352056502
145,145,145,145,2019-09-03,119.08999633789062,119.8499984741211,121.87000274658205,-0.006341277813153856,-0.022811244326236713
146,146,146,146,2019-09-04,119.18000030517578,120.6999969482422,121.37000274658205,-0.01259317880279831,-0.01804401740007322
147,147,147,147,2019-09-05,119.20999908447266,120.05999755859376,120.33000183105467,-0.007079780871278807,-0.009307759740206145
148,148,148,148,2019-09-06,118.6999969482422,119.95999908447266,119.4499969482422,-0.010503519055074295,-0.0062787778916810755
149,149,149,149,2019-09-09,118.6999969482422,118.94000244140624,119.16999816894533,-0.0020178702559071615,-0.003943955927873777
150,150,150,150,2019-09-10,115.2300033569336,119.16000366210938,119.88999938964844,-0.032980867609904596,-0.038868930323117445
151,151,151,151,2019-09-11,114.98999786376952,119.08999633789062,119.8499984741211,-0.034427731969092545,-0.040550693969353624
152,152,152,152,2019-09-12,115.05999755859376,119.18000030517578,120.6999969482422,-0.03456958160792267,-0.04672741948839443
153,153,153,153,2019-09-13,111.05999755859376,119.20999908447266,120.05999755859376,-0.0683667610810379,-0.07496252026498385
154,154,154,154,2019-09-16,111.0,118.6999969482422,119.95999908447266,-0.06486939466055508,-0.0746915567927211
155,155,155,155,2019-09-17,113.4800033569336,118.6999969482422,118.94000244140624,-0.04397635826043644,-0.045905489931046706
156,156,156,156,2019-09-18,115.66000366210938,115.2300033569336,119.16000366210938,0.003731669640274271,-0.029372271672000072
157,157,157,157,2019-09-19,116.44000244140624,114.98999786376952,119.08999633789062,0.012609832199097504,-0.022252027693120735
158,158,158,158,2019-09-20,115.55999755859376,115.05999755859376,119.18000030517578,0.004345558931073024,-0.030374246830949247
159,159,159,159,2019-09-23,115.91999816894533,111.05999755859376,119.20999908447266,0.04376013611730434,-0.027598363734538944
160,160,160,160,2019-09-24,118.2300033569336,111.0,118.6999969482422,0.06513516537778008,-0.003959508031946668
161,161,161,161,2019-09-25,117.93000030517578,113.4800033569336,118.6999969482422,0.039213930354279336,-0.006486913756216572
162,162,162,162,2019-09-26,117.7699966430664,115.66000366210938,115.2300033569336,0.01824306514048879,0.022042811873093537
163,163,163,163,2019-09-27,115.44000244140624,116.44000244140624,114.98999786376952,-0.008588113870086955,0.003913423654201997
164,164,164,164,2019-09-30,114.91000366210938,115.55999755859376,115.05999755859376,-0.005624730964145397,-0.0013036146329483689
165,165,165,165,2019-10-01,115.58000183105467,115.91999816894533,111.05999755859376,-0.0029330257355174583,0.04069876077636514
166,166,166,166,2019-10-02,112.8000030517578,118.2300033569336,111.0,-0.04592743086357487,0.016216243709529676
167,167,167,167,2019-10-03,116.16000366210938,117.93000030517578,113.4800033569336,-0.015008875082557993,0.023616498289537935
168,168,168,168,2019-10-04,116.27999877929688,117.7699966430664,115.66000366210938,-0.012651761112682847,0.005360497125685315
169,169,169,169,2019-10-07,118.25,115.44000244140624,116.44000244140624,0.024341627678152733,0.015544465137782737
170,170,170,170,2019-10-08,116.4800033569336,114.91000366210938,115.55999755859376,0.013662863500037536,0.007961282604504571
171,171,171,171,2019-10-09,117.1500015258789,115.58000183105467,115.91999816894533,0.013583662138361374,0.01061079517220942
172,172,172,172,2019-10-10,117.08000183105467,112.8000030517578,118.2300033569336,0.03794325056297221,-0.009726816317572884
173,173,173,173,2019-10-11,115.5999984741211,116.16000366210938,117.93000030517578,-0.004820981149563752,-0.019757498728272482
174,174,174,174,2019-10-14,115.18000030517578,116.27999877929688,117.7699966430664,-0.009459911297461598,-0.021991987872261753
175,175,175,175,2019-10-15,115.0500030517578,118.25,115.44000244140624,-0.02706128497456406,-0.0033783730197545214
176,176,176,176,2019-10-16,115.4800033569336,116.4800033569336,114.91000366210938,-0.008585164587741834,0.004960400980408064
177,177,177,177,2019-10-17,116.4499969482422,117.1500015258789,115.58000183105467,-0.005975284409040937,0.0075272114847273475
178,178,178,178,2019-10-18,116.7699966430664,117.08000183105467,112.8000030517578,-0.002647806483942472,0.03519497769416713
179,179,179,179,2019-10-21,115.2699966430664,115.5999984741211,116.16000366210938,-0.0028546871575311217,-0.007661905914120415
180,180,180,180,2019-10-22,114.68000030517578,115.18000030517578,116.27999877929688,-0.0043410314175656994,-0.013759876942877725
181,181,181,181,2019-10-23,114.02999877929688,115.0500030517578,118.25,-0.008865747461145657,-0.03568711391715118
182,182,182,182,2019-10-24,115.6999969482422,115.4800033569336,116.4800033569336,0.0019050362392927234,-0.006696483398109021
183,183,183,183,2019-10-25,114.0999984741211,116.4499969482422,117.1500015258789,-0.020180322333246625,-0.026035023576880256
184,184,184,184,2019-10-28,113.22000122070312,116.7699966430664,117.08000183105467,-0.030401605929771813,-0.03296891484441122
185,185,185,185,2019-10-29,113.83999633789062,115.2699966430664,115.5999984741211,-0.01240565929401194,-0.015224932175275652
186,186,186,186,2019-10-30,116.63999938964844,114.68000030517578,115.18000030517578,0.017091027897252253,0.01267580379062605
187,187,187,187,2019-10-31,115.1500015258789,114.02999877929688,115.0500030517578,0.009822000864437186,0.0008691740240642787
188,188,188,188,2019-11-01,114.8499984741211,115.6999969482422,115.4800033569336,-0.00734657300381214,-0.005455532252326312
189,189,189,189,2019-11-04,113.5199966430664,114.0999984741211,116.4499969482422,-0.005083276413769933,-0.025161016590477647
190,190,190,190,2019-11-05,115.26000213623048,113.22000122070312,116.7699966430664,0.018018025910021995,-0.01293135694309866
191,191,191,191,2019-11-06,114.4499969482422,113.83999633789062,115.2699966430664,0.005358403285089963,-0.007113730534436757
192,192,192,192,2019-11-07,115.4000015258789,116.63999938964844,114.68000030517578,-0.010630983112638659,0.006278350355660267
193,193,193,193,2019-11-08,114.87999725341795,115.1500015258789,114.02999877929688,-0.002344804766678754,0.007454165423313119
194,194,194,194,2019-11-11,115.0999984741211,114.8499984741211,115.6999969482422,0.0021767523145099776,-0.005185812359092101
195,195,195,195,2019-11-12,115.87999725341795,113.5199966430664,114.0999984741211,0.0207892942225143,0.015600340079764186
196,196,196,196,2019-11-13,117.4000015258789,115.26000213623048,113.22000122070312,0.018566713083338904,0.03691927451076049
197,197,197,197,2019-11-14,117.5199966430664,114.4499969482422,113.83999633789062,0.026823938634201516,0.03232607540018795
198,198,198,198,2019-11-15,119.48999786376952,115.4000015258789,116.63999938964844,0.03544190887184184,0.024434143424507004
199,199,199,199,2019-11-18,120.47000122070312,114.87999725341795,115.1500015258789,0.04865950644962136,0.0462006046402752
200,200,200,200,2019-11-19,122.5,115.0999984741211,114.8499984741211,0.06429193417880641,0.06660863410984419
201,201,201,201,2019-11-20,123.31999969482422,115.87999725341795,113.5199966430664,0.0642043719170593,0.08632842971772914
202,202,202,202,2019-11-21,123.1500015258789,117.4000015258789,115.26000213623048,0.04897785285575584,0.06845392368050551
203,203,203,203,2019-11-22,123.7699966430664,117.5199966430664,114.4499969482422,0.053182438551139466,0.0814329396534541
204,204,204,204,2019-11-25,123.76000213623048,119.48999786376952,115.4000015258789,0.03573524436186859,0.07244367850789679
205,205,205,205,2019-11-26,119.5199966430664,120.47000122070312,114.87999725341795,-0.007885818610529394,0.04038996779755233
206,206,206,206,2019-11-27,118.44000244140624,122.5,115.0999984741211,-0.03314283721301037,0.029018279857198293
207,207,207,207,2019-11-29,118.9000015258789,123.31999969482422,115.87999725341795,-0.03584169785828195,0.0260614803593453
208,208,208,208,2019-12-02,119.27999877929688,123.1500015258789,117.4000015258789,-0.03142511326537645,0.016013605016892196
209,209,209,209,2019-12-03,120.06999969482422,123.7699966430664,117.5199966430664,-0.02989413467395019,0.021698460896852456
210,210,210,210,2019-12-04,120.23999786376952,123.76000213623048,119.48999786376952,-0.028442180120409777,0.006276675984671742
211,211,211,211,2019-12-05,119.87000274658205,119.5199966430664,120.47000122070312,0.0029284313365645076,-0.0049804803522984775
212,212,212,212,2019-12-06,120.58999633789062,118.44000244140624,122.5,0.018152599224641408,-0.015591866629464324
213,213,213,213,2019-12-09,119.66000366210938,118.9000015258789,123.31999969482422,0.0063919438728101685,-0.02967885210648813
214,214,214,214,2019-12-10,115.66000366210938,119.27999877929688,123.1500015258789,-0.03034871859686683,-0.060820119942877726
215,215,215,215,2019-12-11,115.6999969482422,120.06999969482422,123.7699966430664,-0.03639545896301344,-0.06520158288520306
216,216,216,216,2019-12-12,115.41999816894533,120.23999786376952,123.76000213623048,-0.040086491853444595,-0.06738852475216339
217,217,217,217,2019-12-13,115.5,119.87000274658205,119.5199966430664,-0.036456182918596425,-0.03363451101050219
218,218,218,218,2019-12-16,117.08999633789062,120.58999633789062,118.44000244140624,-0.02902396638435145,-0.011398227589394683
219,219,219,219,2019-12-17,116.70999908447266,119.66000366210938,118.9000015258789,-0.02465322152226246,-0.01841885965770651
220,220,220,220,2019-12-18,116.43000030517578,115.66000366210938,119.27999877929688,0.006657414998151756,-0.0238933476130766
221,221,221,221,2019-12-19,117.55999755859376,115.6999969482422,120.06999969482422,0.016076064472012153,-0.020904490235779116
222,222,222,222,2019-12-20,119.0199966430664,115.41999816894533,120.23999786376952,0.031190422207870716,-0.010146384251315088
223,223,223,223,2019-12-23,118.3000030517578,115.5,119.87000274658205,0.02424245066456976,-0.013097519469849273
224,224,224,224,2019-12-24,118.97000122070312,117.08999633789062,120.58999633789062,0.016056067483231518,-0.01343390966401814
225,225,225,225,2019-12-26,119.0500030517578,116.70999908447266,119.66000366210938,0.020049729977218878,-0.005097781979633509
226,226,226,226,2019-12-27,118.83999633789062,116.43000030517578,115.66000366210938,0.020699098397302995,0.027494315883572984
227,227,227,227,2019-12-30,119.25,117.55999755859376,115.6999969482422,0.014375659037964006,0.030682827531498313
228,228,228,228,2019-12-31,120.0,119.0199966430664,115.41999816894533,0.00823393870420408,0.03968118093669282
229,229,229,229,2020-01-02,119.5199966430664,118.3000030517578,115.5,0.010312709719668023,0.03480516574083459
230,230,230,230,2020-01-03,121.33000183105467,118.97000122070312,117.08999633789062,0.019836938607519006,0.03621150931569361
231,231,231,231,2020-01-06,120.19000244140624,119.0500030517578,116.70999908447266,0.009575803111511183,0.02981752535543092
232,232,232,232,2020-01-07,118.22000122070312,118.83999633789062,116.43000030517578,-0.005217057693478133,0.015374052313283038
233,233,233,233,2020-01-08,117.01000213623048,119.25,117.55999755859376,-0.018784049172071438,-0.004678423220357386
234,234,234,234,2020-01-09,116.01000213623048,120.0,119.0199966430664,-0.033249982198079286,-0.025289821809210022
235,235,235,235,2020-01-10,115.8499984741211,119.5199966430664,118.3000030517578,-0.030706143507561845,-0.020710097332497956
236,236,236,236,2020-01-13,115.08999633789062,121.33000183105467,118.97000122070312,-0.05143002883864545,-0.0326133045557816
237,237,237,237,2020-01-14,115.48999786376952,120.19000244140624,119.0500030517578,-0.03910478810355311,-0.02990344474363893
238,238,238,238,2020-01-15,116.87000274658205,118.22000122070312,118.83999633789062,-0.011419374557447237,-0.016576856715035726
239,239,239,239,2020-01-16,117.52999877929688,117.01000213623048,119.25,0.004444035839440197,-0.01442349032036161
240,240,240,240,2020-01-17,116.52999877929688,116.01000213623048,120.0,0.004482343190165272,-0.028916676839192745
241,241,241,241,2020-01-21,117.38999938964844,115.8499984741211,119.5199966430664,0.01329305943729775,-0.01782126266100037
242,242,242,242,2020-01-22,118.72000122070312,115.08999633789062,121.33000183105467,0.03154057692516754,-0.02151158469432668
243,243,243,243,2020-01-23,119.62000274658205,115.48999786376952,120.19000244140624,0.03576071486020993,-0.004742488420383162
244,244,244,244,2020-01-24,119.80999755859376,116.87000274658205,118.22000122070312,0.02515611143080676,0.013449469814522219
245,245,245,245,2020-01-27,119.7300033569336,117.52999877929688,117.01000213623048,0.018718664174990574,0.023245886428891138
246,246,246,246,2020-01-28,121.1999969482422,116.52999877929688,116.01000213623048,0.040075501740887365,0.0447374770833735
