,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AIG,AIG_6m,AIG_12m,AIG_6m_ret,AIG_12m_ret
25,25,25,25,2019-03-13,38.11081314086914,37.57122039794922,38.14561080932617,0.014361863607426972,-0.0009122325667025866
26,26,26,26,2019-03-14,38.35628128051758,36.98810958862305,38.171722412109375,0.03698950033162429,0.004834963075956322
27,27,27,27,2019-03-15,38.610538482666016,36.38759231567383,37.832305908203125,0.061090773682068056,0.020570582621931788
28,28,28,28,2019-03-18,38.8209342956543,36.727012634277344,37.59732055664063,0.057013122254944815,0.032545237822740214
29,29,29,29,2019-03-19,38.45272445678711,37.26660919189453,37.62343978881836,0.03182782900330405,0.022041702529687734
30,30,30,30,2019-03-20,37.66368103027344,37.466773986816406,37.86711883544922,0.005255511016943215,-0.005372413096961903
31,31,31,31,2019-03-21,38.07573699951172,38.11081314086914,37.57122039794922,-0.0009203724210178343,0.013428272923230233
32,32,32,32,2019-03-22,37.36559677124024,38.35628128051758,36.98810958862305,-0.025828481703739525,0.01020563599533908
33,33,33,33,2019-03-25,37.216552734375,38.610538482666016,36.38759231567383,-0.03610376345610511,0.022781403383595134
34,34,34,34,2019-03-26,37.742584228515625,38.8209342956543,36.727012634277344,-0.027777540306632598,0.027651897646868484
35,35,35,35,2019-03-27,37.82149505615234,38.45272445678711,37.26660919189453,-0.016415726312036583,0.014889625761242975
36,36,36,36,2019-03-28,37.78641891479492,37.66368103027344,37.466773986816406,0.0032587862143063084,0.008531423818100459
37,37,37,37,2019-03-29,37.7513542175293,38.07573699951172,38.11081314086914,-0.00851940914463667,-0.00943194053643448
38,38,38,38,2019-04-01,38.56669235229492,37.36559677124024,38.35628128051758,0.03214442387761207,0.005485700509872293
39,39,39,39,2019-04-02,38.18094253540039,37.216552734375,38.610538482666016,0.025912926646068257,-0.011126390984121826
40,40,40,40,2019-04-03,38.46149444580078,37.742584228515625,38.8209342956543,0.01904772108164221,-0.009258918065085164
41,41,41,41,2019-04-04,39.10149002075195,37.82149505615234,38.45272445678711,0.03384305572001445,0.01687177106771509
42,42,42,42,2019-04-05,39.49600982666016,37.78641891479492,37.66368103027344,0.04524352825601752,0.04864975345649114
43,43,43,43,2019-04-08,39.33819961547852,37.7513542175293,38.07573699951172,0.042034131777248795,0.03315661666596226
44,44,44,44,2019-04-09,39.12779998779297,38.56669235229492,37.36559677124024,0.01454902148134729,0.04716111527246025
45,45,45,45,2019-04-10,39.34697723388672,38.18094253540039,37.216552734375,0.030539704393237832,0.05724400415904074
46,46,46,46,2019-04-11,40.07464218139648,38.46149444580078,37.742584228515625,0.04194188912417096,0.061788507611487686
47,47,47,47,2019-04-12,40.49546813964844,39.10149002075195,37.82149505615234,0.03565025573594949,0.07069982504726857
48,48,48,48,2019-04-15,40.15355682373047,39.49600982666016,37.78641891479492,0.016648441195861174,0.06264520367154236
49,49,49,49,2019-04-16,40.977664947509766,39.33819961547852,37.7513542175293,0.04167616586566303,0.08546211909087953
50,50,50,50,2019-04-17,40.30259704589844,39.12779998779297,38.56669235229492,0.030024613151569568,0.045010463374627996
51,51,51,51,2019-04-18,40.36396408081055,39.34697723388672,38.18094253540039,0.025846632153688542,0.057175685052460734
52,52,52,52,2019-04-22,40.32889175415039,40.07464218139648,38.46149444580078,0.006344400321856014,0.04855238558088559
53,53,53,53,2019-04-23,40.31135940551758,40.49546813964844,39.10149002075195,-0.004546403402374888,0.030941771889601233
54,54,54,54,2019-04-24,40.100955963134766,40.15355682373047,39.49600982666016,-0.00130999255748665,0.015316639304314261
55,55,55,55,2019-04-25,39.61874771118164,40.977664947509766,39.33819961547852,-0.0331623882929597,0.0071316963777043885
56,56,56,56,2019-04-26,40.37273406982422,40.30259704589844,39.12779998779297,0.0017402606548135857,0.03181712445932661
57,57,57,57,2019-04-29,41.19684982299805,40.36396408081055,39.34697723388672,0.02063438914275184,0.04701435076232907
58,58,58,58,2019-04-30,41.70533752441406,40.32889175415039,40.07464218139648,0.03413051314810844,0.04069145110856631
59,59,59,59,2019-05-01,41.09163665771485,40.31135940551758,40.49546813964844,0.01935626244572819,0.01472185766591294
60,60,60,60,2019-05-02,41.0302619934082,40.100955963134766,40.15355682373047,0.02317416151195384,0.021833810975360635
61,61,61,61,2019-05-03,41.30205154418945,39.61874771118164,40.977664947509766,0.042487557791553554,0.00791618060949073
62,62,62,62,2019-05-06,41.30205154418945,40.37273406982422,40.30259704589844,0.023018442911445947,0.02479876165679329
63,63,63,63,2019-05-07,44.09877014160156,41.19684982299805,40.36396408081055,0.07044034510093833,0.09252822773585279
64,64,64,64,2019-05-08,43.80068588256836,41.70533752441406,40.32889175415039,0.050241731215523444,0.08608702043146699
65,65,65,65,2019-05-09,44.56343078613281,41.09163665771485,40.31135940551758,0.08448906908569542,0.1054807241264415
66,66,66,66,2019-05-10,45.27356719970703,41.0302619934082,40.100955963134766,0.10341891570130701,0.12898972386911423
67,67,67,67,2019-05-13,44.46699142456055,41.30205154418945,39.61874771118164,0.07662912039574832,0.1223724623686322
68,68,68,68,2019-05-14,45.13329315185547,41.30205154418945,40.37273406982422,0.09276153276712984,0.11791520172495407
69,69,69,69,2019-05-15,45.45768737792969,44.09877014160156,41.19684982299805,0.030815309179023087,0.10342629529292391
70,70,70,70,2019-05-16,45.79082107543945,43.80068588256836,41.70533752441406,0.04543616504560544,0.09796068785281431
71,71,71,71,2019-05-17,45.9135627746582,44.56343078613281,41.09163665771485,0.030296859211870197,0.11734568172859694
72,72,72,72,2019-05-20,45.96617126464844,45.27356719970703,41.0302619934082,0.01529819954072198,0.12029923845071289
73,73,73,73,2019-05-21,46.02754211425781,44.46699142456055,41.30205154418945,0.035094586786803106,0.11441297449867616
74,74,74,74,2019-05-22,46.08016204833984,45.13329315185547,41.30205154418945,0.02097938861448756,0.11568700162601453
75,75,75,75,2019-05-23,45.764530181884766,45.45768737792969,44.09877014160156,0.006750075106197739,0.037773389936599955
76,76,76,76,2019-05-24,46.2554931640625,45.79082107543945,43.80068588256836,0.010147712526436425,0.05604495071322835
77,77,77,77,2019-05-28,45.65055847167969,45.9135627746582,44.56343078613281,-0.005728248628174004,0.02439506264147795
78,78,78,78,2019-05-29,45.25603866577149,45.96617126464844,45.27356719970703,-0.015449026519706921,-0.000387169269393306
79,79,79,79,2019-05-30,45.53657531738281,46.02754211425781,44.46699142456055,-0.010666804576621391,0.024053435111229593
80,80,80,80,2019-05-31,44.77383804321289,46.08016204833984,45.13329315185547,-0.02834894555614975,-0.007964300487295572
81,81,81,81,2019-06-03,46.211647033691406,45.764530181884766,45.45768737792969,0.009769943011096904,0.016585965966402716
82,82,82,82,2019-06-04,47.19357681274414,46.2554931640625,45.79082107543945,0.020280480965890302,0.030633993983066432
83,83,83,83,2019-06-05,47.06206512451172,45.65055847167969,45.9135627746582,0.03091981128133825,0.025014446286608427
84,84,84,84,2019-06-06,46.94809341430664,45.25603866577149,45.96617126464844,0.03738848556833374,0.021361843343549847
85,85,85,85,2019-06-07,46.386993408203125,45.53657531738281,46.02754211425781,0.018675495135350717,0.007809482701748749
86,86,86,86,2019-06-10,46.75521469116211,44.77383804321289,46.08016204833984,0.044252999844170526,0.014649528404742096
87,87,87,87,2019-06-11,46.536041259765625,46.211647033691406,45.764530181884766,0.007019750363749466,0.01685827593585243
88,88,88,88,2019-06-12,46.43083190917969,47.19357681274414,46.2554931640625,-0.01616204905576224,0.0037906577818829224
89,89,89,89,2019-06-13,46.924781799316406,47.06206512451172,45.65055847167969,-0.0029170697212734797,0.027912546314788456
90,90,90,90,2019-06-14,47.02180099487305,46.94809341430664,45.25603866577149,0.001569980274086058,0.03901716502723995
91,91,91,91,2019-06-17,46.73955154418945,46.386993408203125,45.53657531738281,0.007600366182042295,0.02641780191905263
92,92,92,92,2019-06-18,47.05707931518555,46.75521469116211,44.77383804321289,0.00645627714507091,0.05099498662073643
93,93,93,93,2019-06-19,47.27759552001953,46.536041259765625,46.211647033691406,0.015935052492207724,0.02306666294648574
94,94,94,94,2019-06-20,47.85091781616211,46.43083190917969,47.19357681274414,0.030584976589697055,0.013928611641922828
95,95,95,95,2019-06-21,47.32169342041016,46.924781799316406,47.06206512451172,0.008458464927790788,0.005516721274588132
96,96,96,96,2019-06-24,47.03061294555664,47.02180099487305,46.94809341430664,0.00018740138610495727,0.001757675876670417
97,97,97,97,2019-06-25,46.51021194458008,46.73955154418945,46.386993408203125,-0.004906756527018663,0.002656316508652168
98,98,98,98,2019-06-26,46.09565734863281,47.05707931518555,46.75521469116211,-0.020430974054152173,-0.014106604939918443
99,99,99,99,2019-06-27,46.7924690246582,47.27759552001953,46.536041259765625,-0.010261234523991414,0.005510304657441623
100,100,100,100,2019-06-28,46.995338439941406,47.85091781616211,46.43083190917969,-0.017880103773719513,0.012158010260636898
101,101,101,101,2019-07-01,47.48928451538086,47.32169342041016,46.924781799316406,0.003541527846051551,0.012029948662918954
102,102,102,102,2019-07-02,47.4451789855957,47.03061294555664,47.02180099487305,0.008814812609798883,0.00900386590400526
103,103,103,103,2019-07-03,48.36251449584961,46.51021194458008,46.73955154418945,0.03982571727423356,0.03472354564903646
104,104,104,104,2019-07-05,48.16846084594727,46.09565734863281,47.05707931518555,0.044967435470923744,0.023617732909383404
105,105,105,105,2019-07-08,48.47718048095703,46.7924690246582,47.27759552001953,0.036003901726387566,0.025373222723002797
106,106,106,106,2019-07-09,48.97112655639648,46.995338439941406,47.85091781616211,0.042042214867333394,0.023410391928909036
107,107,107,107,2019-07-10,49.156349182128906,47.48928451538086,47.32169342041016,0.03510401733275459,0.038769867033698446
108,108,108,108,2019-07-11,48.93584060668945,47.4451789855957,47.03061294555664,0.031418610973020344,0.04051037275100655
109,109,109,109,2019-07-12,49.63265609741211,48.36251449584961,46.51021194458008,0.02626293555665926,0.06713459307716385
110,110,110,110,2019-07-15,49.606201171875,48.16846084594727,46.09565734863281,0.02984816829680148,0.07615779934953704
111,111,111,111,2019-07-16,49.42096328735352,48.47718048095703,46.7924690246582,0.019468599391155417,0.056173446656772485
112,112,112,112,2019-07-17,48.83881759643555,48.97112655639648,46.995338439941406,-0.002701774887873154,0.0392268513791012
113,113,113,113,2019-07-18,49.04168319702149,49.156349182128906,47.48928451538086,-0.0023326790336395398,0.0326894518938865
114,114,114,114,2019-07-19,49.341575622558594,48.93584060668945,47.4451789855957,0.008291162690555298,0.039970270478664194
115,115,115,115,2019-07-22,49.28865814208984,49.63265609741211,48.36251449584961,-0.006930879432426984,0.019150030884347524
116,116,116,116,2019-07-23,49.65029525756836,49.606201171875,48.16846084594727,0.0008888825318549287,0.03076358234406329
117,117,117,117,2019-07-24,50.62054443359375,49.42096328735352,48.47718048095703,0.024272718831184648,0.04421387406139843
118,118,118,118,2019-07-25,50.34711456298828,48.83881759643555,48.97112655639648,0.03088315894574034,0.02809794471456928
119,119,119,119,2019-07-26,50.51469802856445,49.04168319702149,49.156349182128906,0.030035976245456952,0.02763323291977482
120,120,120,120,2019-07-29,49.81787490844727,49.341575622558594,48.93584060668945,0.009653102477556796,0.018024300611222177
121,121,121,121,2019-07-30,49.676753997802734,49.28865814208984,49.63265609741211,0.007873938352999765,0.0008884856031898813
122,122,122,122,2019-07-31,49.385684967041016,49.65029525756836,49.606201171875,-0.005329480704085232,-0.004445335454532073
123,123,123,123,2019-08-01,48.25666809082031,50.62054443359375,49.42096328735352,-0.046697963627682304,-0.02355873133762132
124,124,124,124,2019-08-02,47.921485900878906,50.34711456298828,48.83881759643555,-0.048178106792489905,-0.018782839976526966
125,125,125,125,2019-08-05,46.58078384399414,50.51469802856445,49.04168319702149,-0.07787662478642965,-0.050179748993134266
126,126,126,126,2019-08-06,47.96558380126953,49.81787490844727,49.341575622558594,-0.03718125493272817,-0.02788706691928111
127,127,127,127,2019-08-07,47.99204635620117,49.676753997802734,49.28865814208984,-0.03391340025308576,-0.026306493923019314
128,128,128,128,2019-08-08,50.117774963378906,49.385684967041016,49.65029525756836,0.014823931202462282,0.00941544664307492
129,129,129,129,2019-08-09,49.62382507324219,48.25666809082031,50.62054443359375,0.028330944437540806,-0.01969001660302372
130,130,130,130,2019-08-12,48.58302688598633,47.921485900878906,50.34711456298828,0.01380468432209625,-0.035038506025900196
131,131,131,131,2019-08-13,49.50034332275391,46.58078384399414,50.51469802856445,0.06267733682923415,-0.020080387400058353
132,132,132,132,2019-08-14,47.09235763549805,47.96558380126953,49.81787490844727,-0.018205265037311458,-0.05470962536956947
133,133,133,133,2019-08-15,47.40108489990234,47.99204635620117,49.676753997802734,-0.012313737403749525,-0.045809536951650576
134,134,134,134,2019-08-16,47.90385437011719,50.117774963378906,49.385684967041016,-0.04417435919450596,-0.03000526565365591
135,135,135,135,2019-08-19,48.344871520996094,49.62382507324219,48.25666809082031,-0.025772973976883606,0.0018277977669278744
136,136,136,136,2019-08-20,47.12765121459961,48.58302688598633,47.921485900878906,-0.029956463495001362,-0.01656531869486
137,137,137,137,2019-08-21,47.35697937011719,49.50034332275391,46.58078384399414,-0.04329998155086501,0.016663427750006177
138,138,138,138,2019-08-22,47.40990829467773,47.09235763549805,47.96558380126953,0.00674314634314066,-0.011584879460532993
139,139,139,139,2019-08-23,46.298526763916016,47.40108489990234,47.99204635620117,-0.023260187785039355,-0.03528750534444203
140,140,140,140,2019-08-26,46.81893157958984,47.90385437011719,50.117774963378906,-0.022647922694173372,-0.06582182441657747
141,141,141,141,2019-08-27,46.519039154052734,48.344871520996094,49.62382507324219,-0.03776682633545536,-0.06256643688000574
142,142,142,142,2019-08-28,46.26323699951172,47.12765121459961,48.58302688598633,-0.018341975311939707,-0.04774897809308276
143,143,143,143,2019-08-29,46.27206039428711,47.35697937011719,49.50034332275391,-0.02290937872854859,-0.06521738460312565
144,144,144,144,2019-08-30,45.90160751342773,47.40990829467773,47.09235763549805,-0.03181404131548016,-0.02528542170869641
145,145,145,145,2019-09-03,46.21915054321289,46.298526763916016,47.40108489990234,-0.001714443768543128,-0.02493475326957928
146,146,146,146,2019-09-04,47.98323440551758,46.81893157958984,47.90385437011719,0.024868205801503285,0.0016570699047946391
147,147,147,147,2019-09-05,48.23020553588867,46.519039154052734,48.344871520996094,0.03678421594584602,-0.0023718334851220435
148,148,148,148,2019-09-06,48.38015365600586,46.26323699951172,47.12765121459961,0.04575807474337523,0.026576805954170668
149,149,149,149,2019-09-09,48.87408828735352,46.27206039428711,47.35697937011719,0.05623324033756805,0.03203559300899261
150,150,150,150,2019-09-10,48.9534797668457,45.90160751342773,47.40990829467773,0.06648726305555219,0.0325579932062694
151,151,151,151,2019-09-11,49.9237174987793,46.21915054321289,46.298526763916016,0.08015220773265397,0.07830034751102866
152,152,152,152,2019-09-12,50.064849853515625,47.98323440551758,46.81893157958984,0.04338214115384198,0.06932918296966872
153,153,153,153,2019-09-13,50.53234100341797,48.23020553588867,46.519039154052734,0.047732234228532455,0.08627224298581826
154,154,154,154,2019-09-16,49.955787658691406,48.38015365600586,46.26323699951172,0.03256777590845772,0.07981608937607754
155,155,155,155,2019-09-17,50.629913330078125,48.87408828735352,46.27206039428711,0.03592547921101441,0.09417892565529784
156,156,156,156,2019-09-18,51.135501861572266,48.9534797668457,45.90160751342773,0.044573380791703476,0.11402420594122886
157,157,157,157,2019-09-19,51.3483772277832,49.9237174987793,46.21915054321289,0.028536731645409708,0.11097622142091756
158,158,158,158,2019-09-20,50.958099365234375,50.064849853515625,47.98323440551758,0.01784184940796396,0.06199800819126766
159,159,159,159,2019-09-23,50.82505035400391,50.53234100341797,48.23020553588867,0.005792515145224497,0.05380123906344103
160,160,160,160,2019-09-24,50.55894470214844,49.955787658691406,48.38015365600586,0.012073817103594342,0.04503481038184143
161,161,161,161,2019-09-25,50.142051696777344,50.629913330078125,48.87408828735352,-0.009635837812326464,0.025943469307680544
162,162,162,162,2019-09-26,49.56550598144531,51.135501861572266,48.9534797668457,-0.03070265907191161,0.012502200405661634
163,163,163,163,2019-09-27,49.81386566162109,51.3483772277832,49.9237174987793,-0.029884324471540102,-0.0022003937739791812
164,164,164,164,2019-09-30,49.40584945678711,50.958099365234375,50.064849853515625,-0.03046129914151141,-0.013162935645601226
165,165,165,165,2019-10-01,48.22613906860352,50.82505035400391,50.53234100341797,-0.051134455692588454,-0.04563813765640612
166,166,166,166,2019-10-02,47.4278450012207,50.55894470214844,49.955787658691406,-0.06192968859167436,-0.05060359922141844
167,167,167,167,2019-10-03,47.19721984863281,50.142051696777344,50.629913330078125,-0.05872978365450088,-0.0677997107967796
168,168,168,168,2019-10-04,48.27936172485352,49.56550598144531,51.135501861572266,-0.025948373392440605,-0.055854348402613385
169,169,169,169,2019-10-07,47.56975555419922,49.81386566162109,51.3483772277832,-0.04504990884798632,-0.07358794722609996
170,170,170,170,2019-10-08,46.49650192260742,49.40584945678711,50.958099365234375,-0.05888670200325874,-0.08755423569959186
171,171,171,171,2019-10-09,47.04643630981445,48.22613906860352,50.82505035400391,-0.02446189517910391,-0.07434550517649974
172,172,172,172,2019-10-10,47.951171875,47.4278450012207,50.55894470214844,0.011034169352746925,-0.05157886191081085
173,173,173,173,2019-10-11,48.27049255371094,47.19721984863281,50.142051696777344,0.0227401679276924,-0.03732514086946892
174,174,174,174,2019-10-14,48.08422088623047,48.27936172485352,49.56550598144531,-0.004041910076093669,-0.02988540247666105
175,175,175,175,2019-10-15,48.50111389160156,47.56975555419922,49.81386566162109,0.019578791745969548,-0.026353139885526455
176,176,176,176,2019-10-16,48.19953536987305,46.49650192260742,49.40584945678711,0.03662713057640965,-0.024416422350336586
177,177,177,177,2019-10-17,47.951171875,47.04643630981445,48.22613906860352,0.01923069282501233,-0.0057016215461986874
178,178,178,178,2019-10-18,47.87134552001953,47.951171875,47.4278450012207,-0.0016647425257626525,0.009351057776026073
179,179,179,179,2019-10-21,48.38579940795898,48.27049255371094,47.19721984863281,0.0023887648156839525,0.02518325365642471
180,180,180,180,2019-10-22,47.22383880615234,48.08422088623047,48.27936172485352,-0.017893231172734114,-0.021862818417456742
181,181,181,181,2019-10-23,47.144004821777344,48.50111389160156,47.56975555419922,-0.027980987670866986,-0.008950029855351871
182,182,182,182,2019-10-24,46.9222526550293,48.19953536987305,46.49650192260742,-0.026499896835978864,0.009156618558757934
183,183,183,183,2019-10-25,46.83355331420898,47.951171875,47.04643630981445,-0.023307429559895843,-0.004524954753290511
184,184,184,184,2019-10-28,46.6118049621582,47.87134552001953,47.951171875,-0.026310949570753084,-0.027931891139872156
185,185,185,185,2019-10-29,46.212646484375,48.38579940795898,48.27049255371094,-0.0449130313061753,-0.04263155315944123
186,186,186,186,2019-10-30,46.66502380371094,47.22383880615234,48.08422088623047,-0.011833324366857578,-0.029514819131153613
187,187,187,187,2019-10-31,46.97547149658203,47.144004821777344,48.50111389160156,-0.0035748622933591268,-0.03145582178647055
188,188,188,188,2019-11-01,47.68506622314453,46.9222526550293,48.19953536987305,0.01625696817506639,-0.010673736640417597
189,189,189,189,2019-11-04,48.72286224365234,46.83355331420898,47.951171875,0.04034092644578724,0.01609325358437519
190,190,190,190,2019-11-05,48.61642074584961,46.6118049621582,47.87134552001953,0.04300661142212481,0.01556411706703531
191,191,191,191,2019-11-06,49.24619674682617,46.212646484375,48.38579940795898,0.06564329232858035,0.017782021779011226
192,192,192,192,2019-11-07,49.30828475952149,46.66502380371094,47.22383880615234,0.05664330027836306,0.044139697366102126
193,193,193,193,2019-11-08,49.59210968017578,46.97547149658203,47.144004821777344,0.055702222888473596,0.05192823281885417
194,194,194,194,2019-11-11,49.13975143432617,47.68506622314453,46.9222526550293,0.030506096067359323,0.04725900087533841
195,195,195,195,2019-11-12,49.14862060546875,48.72286224365234,46.83355331420898,0.008738369262611956,0.04943180962007854
196,196,196,196,2019-11-13,48.53659057617188,48.61642074584961,46.6118049621582,-0.0016420412785024263,0.04129395151241866
197,197,197,197,2019-11-14,48.06647491455078,49.24619674682617,46.212646484375,-0.023955592719988483,0.04011517563276934
198,198,198,198,2019-11-15,47.83586502075195,49.30828475952149,46.66502380371094,-0.02986150797884346,0.025090337936308993
199,199,199,199,2019-11-18,48.03100204467773,49.59210968017578,46.97547149658203,-0.031478951905167696,0.022469823387988752
200,200,200,200,2019-11-19,47.37461853027344,49.13975143432617,47.68506622314453,-0.03592067221609341,-0.006510375626162301
201,201,201,201,2019-11-20,46.9488639831543,49.14862060546875,48.72286224365234,-0.0447572402890527,-0.036409976319261905
202,202,202,202,2019-11-21,46.31021499633789,48.53659057617188,48.61642074584961,-0.045870044710701,-0.04743676548234166
203,203,203,203,2019-11-22,47.27705383300781,48.06647491455078,49.24619674682617,-0.016423527686320827,-0.039985685066030396
204,204,204,204,2019-11-25,47.28592300415039,47.83586502075195,49.30828475952149,-0.011496437168283413,-0.04101464419689793
205,205,205,205,2019-11-26,47.1617317199707,48.03100204467773,49.59210968017578,-0.018098109298207876,-0.04900735169120285
206,206,206,206,2019-11-27,46.91337966918945,47.37461853027344,49.13975143432617,-0.009735991030497493,-0.04530693990408552
207,207,207,207,2019-11-29,46.70937347412109,46.9488639831543,49.14862060546875,-0.0051010927361127,-0.04963002219183843
208,208,208,208,2019-12-02,45.822383880615234,46.31021499633789,48.53659057617188,-0.010533985121019884,-0.055920835463237784
209,209,209,209,2019-12-03,45.38774490356445,47.27705383300781,48.06647491455078,-0.039962492927685056,-0.055729695504993626
210,210,210,210,2019-12-04,45.33452224731445,47.28592300415039,47.83586502075195,-0.0412681117943845,-0.05229011270837014
211,211,211,211,2019-12-05,45.36112594604492,47.1617317199707,48.03100204467773,-0.03817938205952931,-0.05558651672828574
212,212,212,212,2019-12-06,45.99977493286133,46.91337966918945,47.37461853027344,-0.019474289483521035,-0.02902067900628169
213,213,213,213,2019-12-09,45.75142288208008,46.70937347412109,46.9488639831543,-0.020508744193962536,-0.025505219924040645
214,214,214,214,2019-12-10,45.30791091918945,45.822383880615234,46.31021499633789,-0.01122754684187055,-0.021643261151512605
215,215,215,215,2019-12-11,44.99550628662109,45.38774490356445,47.27705383300781,-0.008641949887062239,-0.04825908895350406
216,216,216,216,2019-12-12,45.54891586303711,45.33452224731445,47.28592300415039,0.004729146908245108,-0.03673412784944097
217,217,217,217,2019-12-13,46.05768966674805,45.36112594604492,47.1617317199707,0.015355961876512003,-0.02340970131839215
218,218,218,218,2019-12-16,46.32547378540039,45.99977493286133,46.91337966918945,0.007080444480748849,-0.012531731628262377
219,219,219,219,2019-12-17,46.2272834777832,45.75142288208008,46.70937347412109,0.010401001012134925,-0.010321054650946682
220,220,220,220,2019-12-18,46.38795471191406,45.30791091918945,45.822383880615234,0.02383786342855143,0.012342675858426633
221,221,221,221,2019-12-19,46.35224914550781,44.99550628662109,45.38774490356445,0.03015285238139742,0.021250323055103326
222,222,222,222,2019-12-20,46.00413131713867,45.54891586303711,45.33452224731445,0.009993990975995404,0.014770400935765648
223,223,223,223,2019-12-23,45.49535751342773,46.05768966674805,45.36112594604492,-0.012209300062358541,0.002959176267856911
224,224,224,224,2019-12-24,45.46857833862305,46.32547378540039,45.99977493286133,-0.01849728403743589,-0.011547808549358884
225,225,225,225,2019-12-26,45.18294525146485,46.2272834777832,45.75142288208008,-0.02259138213951639,-0.012425354115880194
226,226,226,226,2019-12-27,45.584617614746094,46.38795471191406,45.30791091918945,-0.017317795150852855,0.006107249042008878
227,227,227,227,2019-12-30,45.52213668823242,46.35224914550781,44.99550628662109,-0.017908784850321324,0.011704066585154216
228,228,228,228,2019-12-31,45.81669998168945,46.00413131713867,45.54891586303711,-0.0040742283373882415,0.005879044837369118
229,229,229,229,2020-01-02,46.20050048828125,45.49535751342773,46.05768966674805,0.01549922922674929,0.0031006944240259404
230,230,230,230,2020-01-03,45.84347152709961,45.46857833862305,46.32547378540039,0.008245104689321492,-0.010404691391471266
231,231,231,231,2020-01-06,45.87917709350586,45.18294525146485,46.2272834777832,0.015409173487167305,-0.007530323179051668
232,232,232,232,2020-01-07,45.62032699584961,45.584617614746094,46.38795471191406,0.0007833647175745639,-0.01654799658298578
233,233,233,233,2020-01-08,46.1558723449707,45.52213668823242,46.35224914550781,0.013921483103452426,-0.004236618592565966
234,234,234,234,2020-01-09,46.664649963378906,45.81669998168945,46.00413131713867,0.018507443400077594,0.014357811512336172
235,235,235,235,2020-01-10,46.441497802734375,46.20050048828125,45.49535751342773,0.005216335578751119,0.020796413986359008
236,236,236,236,2020-01-13,46.96813583374024,45.84347152709961,45.46857833862305,0.02453270376733596,0.032980083167531093
237,237,237,237,2020-01-14,46.71821212768555,45.87917709350586,45.18294525146485,0.018287926840310664,0.033978902164880864
238,238,238,238,2020-01-15,46.21835708618164,45.62032699584961,45.584617614746094,0.013108851464094906,0.01390248519339421
239,239,239,239,2020-01-16,46.73605346679688,46.1558723449707,45.52213668823242,0.012570039138029676,0.026666515828951853
240,240,240,240,2020-01-17,47.218055725097656,46.664649963378906,45.81669998168945,0.011859207390456206,0.0305861344000824
241,241,241,241,2020-01-21,46.12017059326172,46.441497802734375,46.20050048828125,-0.006918967403625298,-0.001738723480710025
242,242,242,242,2020-01-22,46.64679718017578,46.96813583374024,45.84347152709961,-0.006841630987909464,0.017523229073114654
243,243,243,243,2020-01-23,46.06661605834961,46.71821212768555,45.87917709350586,-0.013947367411130007,0.004085490994350849
