,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ADSK,ADSK_6m,ADSK_12m,ADSK_6m_ret,ADSK_12m_ret
29,29,29,29,2019-03-19,155.10000610351562,154.0399932861328,159.77000427246094,0.0068814130328727074,-0.029229505189105498
30,30,30,30,2019-03-20,154.30999755859375,154.80999755859375,157.7899932861328,-0.0032297655699577987,-0.022054603432478226
31,31,31,31,2019-03-21,158.82000732421875,153.3800048828125,154.7100067138672,0.03546748121153476,0.026565835640825153
32,32,32,32,2019-03-22,154.22000122070312,153.14999389648438,153.50999450683594,0.0069866625325625265,0.004625149757500502
33,33,33,33,2019-03-25,154.69000244140625,153.27999877929688,152.77000427246094,0.009198875739421242,0.012567900211098104
34,34,34,34,2019-03-26,155.91000366210938,153.85000610351562,152.3699951171875,0.013389648858432412,0.023232976690714446
35,35,35,35,2019-03-27,153.10000610351562,155.10000610351562,154.0399932861328,-0.012894906004485729,-0.006102228145850042
36,36,36,36,2019-03-28,153.02999877929688,154.30999755859375,154.80999755859375,-0.008294982823849995,-0.011497957543879944
37,37,37,37,2019-03-29,155.82000732421875,158.82000732421875,153.3800048828125,-0.01888930778019504,0.015908217262546653
38,38,38,38,2019-04-01,163.82000732421875,154.22000122070312,153.14999389648438,0.06224877465651901,0.06967034837067221
39,39,39,39,2019-04-02,164.35000610351562,154.69000244140625,153.27999877929688,0.0624474982846317,0.07222082080101067
40,40,40,40,2019-04-03,166.64999389648438,155.91000366210938,153.85000610351562,0.06888583145473381,0.08319783740766629
41,41,41,41,2019-04-04,165.0500030517578,153.10000610351562,155.10000610351562,0.0780535367200601,0.0641521376962515
42,42,42,42,2019-04-05,166.3300018310547,153.02999877929688,154.30999755859375,0.08691108382572343,0.07789517505433685
43,43,43,43,2019-04-08,166.74000549316406,155.82000732421875,158.82000732421875,0.07008084748849863,0.04986776101059642
44,44,44,44,2019-04-09,167.05999755859375,163.82000732421875,154.22000122070312,0.019777744411662024,0.08325765942327679
45,45,45,45,2019-04-10,170.4600067138672,164.35000610351562,154.69000244140625,0.037176759254290426,0.10194585314868254
46,46,46,46,2019-04-11,171.8800048828125,166.64999389648438,155.91000366210938,0.03138320538779493,0.10243089503938152
47,47,47,47,2019-04-12,171.8699951171875,165.0500030517578,153.10000610351562,0.04132076303743548,0.12259953145253899
48,48,48,48,2019-04-15,172.77000427246094,166.3300018310547,153.02999877929688,0.03871822503764233,0.12899435176519547
49,49,49,49,2019-04-16,172.6699981689453,166.74000549316406,155.82000732421875,0.03556430658762544,0.10813753082212574
50,50,50,50,2019-04-17,168.02999877929688,167.05999755859375,163.82000732421875,0.005806304530579842,0.025698884549224088
51,51,51,51,2019-04-18,169.1999969482422,170.4600067138672,164.35000610351562,-0.0073918204622627215,0.02951013486225129
52,52,52,52,2019-04-22,172.14999389648438,171.8800048828125,166.64999389648438,0.0015707994298461703,0.03300330153877096
53,53,53,53,2019-04-23,175.27999877929688,171.8699951171875,165.0500030517578,0.019840599051534902,0.06198119078089959
54,54,54,54,2019-04-24,176.30999755859375,172.77000427246094,166.3300018310547,0.020489628978362484,0.06000117608172695
55,55,55,55,2019-04-25,175.32000732421875,172.6699981689453,166.74000549316406,0.015347247254155816,0.051457368048404284
56,56,56,56,2019-04-26,176.99000549316406,168.02999877929688,167.05999755859375,0.05332385156793307,0.05943977061945982
57,57,57,57,2019-04-29,176.67999267578125,169.1999969482422,170.4600067138672,0.044208013371461075,0.036489415211363285
58,58,58,58,2019-04-30,178.2100067138672,172.14999389648438,171.8800048828125,0.035201934546839286,0.036828029155401065
59,59,59,59,2019-05-01,173.97000122070312,175.27999877929688,171.8699951171875,-0.007473742399115579,0.012218573126064003
60,60,60,60,2019-05-02,173.36000061035156,176.30999755859375,172.77000427246094,-0.016731875611658453,0.0034149234433089592
61,61,61,61,2019-05-03,176.6999969482422,175.32000732421875,172.6699981689453,0.007871261501098514,0.023339310951713932
62,62,62,62,2019-05-06,175.27999877929688,176.99000549316406,168.02999877929688,-0.009661600433891304,0.04314705738659619
63,63,63,63,2019-05-07,170.72000122070312,176.67999267578125,169.1999969482422,-0.03373325618150258,0.008983476949623759
64,64,64,64,2019-05-08,171.50999450683594,178.2100067138672,172.14999389648438,-0.03759616157687906,-0.0037176846490815096
65,65,65,65,2019-05-09,171.4199981689453,173.97000122070312,175.27999877929688,-0.014657717042392937,-0.022021911440174402
66,66,66,66,2019-05-10,173.77000427246094,173.36000061035156,176.30999755859375,0.0023650418820135855,-0.014406405316231052
67,67,67,67,2019-05-13,164.92999267578125,176.6999969482422,175.32000732421875,-0.06661009890061587,-0.05926314290657808
68,68,68,68,2019-05-14,169.9600067138672,175.27999877929688,176.99000549316406,-0.03035139264308384,-0.039719750048645475
69,69,69,69,2019-05-15,173.32000732421875,170.72000122070312,176.67999267578125,0.015229651387797194,-0.01901735052552489
70,70,70,70,2019-05-16,176.67999267578125,171.50999450683594,178.2100067138672,0.03014400521562166,-0.008585455251918117
71,71,71,71,2019-05-17,174.3300018310547,171.4199981689453,173.97000122070312,0.01697587033714343,0.002069325790800214
72,72,72,72,2019-05-20,170.61000061035156,173.77000427246094,173.36000061035156,-0.01818497775458805,-0.015862944106587618
73,73,73,73,2019-05-21,174.22999572753906,164.92999267578125,176.6999969482422,0.056387579365505314,-0.01397850177341331
74,74,74,74,2019-05-22,174.02999877929688,169.9600067138672,175.27999877929688,0.02394676338346846,-0.0071314468775980355
75,75,75,75,2019-05-23,169.5399932861328,173.32000732421875,170.72000122070312,-0.021809450025090937,-0.0069119489581354054
76,76,76,76,2019-05-24,161.22000122070312,176.67999267578125,171.50999450683594,-0.08750278523866684,-0.059996464437660935
77,77,77,77,2019-05-28,161.08999633789062,174.3300018310547,171.4199981689453,-0.07594794558652684,-0.060261357726032694
78,78,78,78,2019-05-29,161.52000427246094,170.61000061035156,173.77000427246094,-0.05327938752342454,-0.07049548080112111
79,79,79,79,2019-05-30,162.6199951171875,174.22999572753906,164.92999267578125,-0.06663606092550955,-0.014005927734046186
80,80,80,80,2019-05-31,160.91000366210938,174.02999877929688,169.9600067138672,-0.07538927316678401,-0.05324783886949225
81,81,81,81,2019-06-03,154.82000732421875,169.5399932861328,173.32000732421875,-0.0868230892109989,-0.10673897541091848
82,82,82,82,2019-06-04,159.91000366210938,161.22000122070312,176.67999267578125,-0.00812552753178819,-0.09491730647989016
83,83,83,83,2019-06-05,161.30999755859375,161.08999633789062,174.3300018310547,0.001365703803491769,-0.07468596418119
84,84,84,84,2019-06-06,161.16000366210938,161.52000427246094,170.61000061035156,-0.0022288298714027155,-0.05538946670438505
85,85,85,85,2019-06-07,165.3000030517578,162.6199951171875,174.22999572753906,0.016480187031361337,-0.05125404864123384
86,86,86,86,2019-06-10,165.1199951171875,160.91000366210938,174.02999877929688,0.02616364029124374,-0.051198090700494414
87,87,87,87,2019-06-11,163.1999969482422,154.82000732421875,169.5399932861328,0.054127304144059085,-0.037395284823390385
88,88,88,88,2019-06-12,163.77000427246094,159.91000366210938,161.22000122070312,0.02413858121414192,0.015816914976120033
89,89,89,89,2019-06-13,162.32000732421875,161.30999755859375,161.08999633789062,0.006261296763445445,0.007635551643741634
90,90,90,90,2019-06-14,158.16000366210938,161.16000366210938,161.52000427246094,-0.01861504053009233,-0.020802380643104246
91,91,91,91,2019-06-17,157.3800048828125,165.3000030517578,162.6199951171875,-0.04791287370070674,-0.03222229978914304
92,92,92,92,2019-06-18,161.89999389648438,165.1199951171875,160.91000366210938,-0.019500976961741356,0.006152446782947463
93,93,93,93,2019-06-19,165.6300048828125,163.1999969482422,154.82000732421875,0.014889754779474407,0.06982300120911256
94,94,94,94,2019-06-20,169.4499969482422,163.77000427246094,159.91000366210938,0.03468274120779502,0.05965851458731031
95,95,95,95,2019-06-21,170.88999938964844,162.32000732421875,161.30999755859375,0.052796893042962534,0.059388766821937944
96,96,96,96,2019-06-24,168.5,158.16000366210938,161.16000366210938,0.06537680891801712,0.04554477644018773
97,97,97,97,2019-06-25,163.16000366210938,157.3800048828125,165.3000030517578,0.03672638581756771,-0.012946154568299506
98,98,98,98,2019-06-26,162.47999572753906,161.89999389648438,165.1199951171875,0.00358246975244203,-0.01598836886940802
99,99,99,99,2019-06-27,165.25,165.6300048828125,163.1999969482422,-0.002294299774255104,0.012561293444190103
100,100,100,100,2019-06-28,162.89999389648438,169.4499969482422,163.77000427246094,-0.03865448905117708,-0.005312391483663581
101,101,101,101,2019-07-01,169.2899932861328,170.88999938964844,162.32000732421875,-0.009362783716017398,0.042939783436506174
102,102,102,102,2019-07-02,170.10000610351562,168.5,158.16000366210938,0.00949558518406901,0.07549318516022985
103,103,103,103,2019-07-03,172.0,163.16000366210938,157.3800048828125,0.05417992240425251,0.09289614095560461
104,104,104,104,2019-07-05,172.22999572753906,162.47999572753906,161.89999389648438,0.06000738710228459,0.06380483150394367
105,105,105,105,2019-07-08,169.8699951171875,165.25,165.6300048828125,0.02795761039145228,0.025599167477987406
106,106,106,106,2019-07-09,171.35000610351562,162.89999389648438,169.4499969482422,0.051872391182536504,0.011212801354335777
107,107,107,107,2019-07-10,172.74000549316406,169.2899932861328,170.88999938964844,0.020379303820988737,0.010825713091012545
108,108,108,108,2019-07-11,173.3300018310547,170.10000610351562,168.5,0.01898880430123806,0.0286646992940931
109,109,109,109,2019-07-12,174.19000244140625,172.0,163.16000366210938,0.012732572333757242,0.06760234451905922
110,110,110,110,2019-07-15,173.7100067138672,172.22999572753906,162.47999572753906,0.008593224310760927,0.06911626835071805
111,111,111,111,2019-07-16,171.00999450683594,169.8699951171875,165.25,0.0067110109049099975,0.034856245124574414
112,112,112,112,2019-07-17,171.6199951171875,171.35000610351562,162.89999389648438,0.001575658033585281,0.05352978236600969
113,113,113,113,2019-07-18,172.3800048828125,172.74000549316406,169.2899932861328,-0.0020840604313041577,0.018252771688973768
114,114,114,114,2019-07-19,169.30999755859375,173.3300018310547,170.10000610351562,-0.023192778111081114,-0.004644376934596406
115,115,115,115,2019-07-22,170.36000061035156,174.19000244140625,172.0,-0.021987495133901414,-0.009534880172374582
116,116,116,116,2019-07-23,169.74000549316406,173.7100067138672,172.22999572753906,-0.022854188401722042,-0.014457355258337579
117,117,117,117,2019-07-24,173.50999450683594,171.00999450683594,169.8699951171875,0.014619028596601025,0.021428147961841892
118,118,118,118,2019-07-25,169.9199981689453,171.6199951171875,171.35000610351562,-0.009905587907058089,-0.008345537692636129
119,119,119,119,2019-07-26,167.99000549316406,172.3800048828125,172.74000549316406,-0.025466987268232488,-0.027497972959066308
120,120,120,120,2019-07-29,162.77000427246094,169.30999755859375,173.3300018310547,-0.038627330815886984,-0.060924233814331874
121,121,121,121,2019-07-30,160.2899932861328,170.36000061035156,174.19000244140625,-0.059110162527240995,-0.07979797325021054
122,122,122,122,2019-07-31,156.1699981689453,169.74000549316406,173.7100067138672,-0.07994584002040261,-0.10097293113236439
123,123,123,123,2019-08-01,153.47000122070312,173.50999450683594,171.00999450683594,-0.11549763080272168,-0.10256706537366544
124,124,124,124,2019-08-02,147.75999450683594,169.9199981689453,171.6199951171875,-0.1304143355750068,-0.13902809281668616
125,125,125,125,2019-08-05,143.57000732421875,167.99000549316406,172.3800048828125,-0.14536577992991984,-0.16713073873144035
126,126,126,126,2019-08-06,143.6699981689453,162.77000427246094,169.30999755859375,-0.11734352523296676,-0.15143818888057747
127,127,127,127,2019-08-07,144.1699981689453,160.2899932861328,170.36000061035156,-0.10056769475566563,-0.15373328450090928
128,128,128,128,2019-08-08,152.08999633789062,156.1699981689453,169.74000549316406,-0.02612538822367738,-0.10398261213667903
129,129,129,129,2019-08-09,151.33999633789062,153.47000122070312,173.50999450683594,-0.013878965699292367,-0.12777360884575362
130,130,130,130,2019-08-12,148.8699951171875,147.75999450683594,169.9199981689453,0.0075121863265918964,-0.12388184603691299
131,131,131,131,2019-08-13,151.80999755859375,143.57000732421875,167.99000549316406,0.057393534958641634,-0.09631530094347618
132,132,132,132,2019-08-14,146.9199981689453,143.6699981689453,162.77000427246094,0.0226212851772869,-0.09737670140368293
133,133,133,133,2019-08-15,142.9199981689453,144.1699981689453,160.2899932861328,-0.008670319871511567,-0.10836606054490505
134,134,134,134,2019-08-16,144.1300048828125,152.08999633789062,156.1699981689453,-0.052337376860696505,-0.07709543079527925
135,135,135,135,2019-08-19,146.17999267578125,151.33999633789062,153.47000122070312,-0.0340954393218621,-0.04750119558830401
136,136,136,136,2019-08-20,146.55999755859375,148.8699951171875,147.75999450683594,-0.015516878043660642,-0.008121257396139558
137,137,137,137,2019-08-21,145.9499969482422,151.80999755859375,143.57000732421875,-0.03860088732357558,0.016577206259025923
138,138,138,138,2019-08-22,145.2100067138672,146.9199981689453,143.6699981689453,-0.011638929188603653,0.010719068452349712
139,139,139,139,2019-08-23,143.99000549316406,142.9199981689453,144.1699981689453,0.007486757192327165,-0.0012484752588421966
140,140,140,140,2019-08-26,147.8000030517578,144.1300048828125,152.08999633789062,0.025463110002176714,-0.028206939242749085
141,141,141,141,2019-08-27,150.2100067138672,146.17999267578125,151.33999633789062,0.027568848269299506,-0.007466563045901986
142,142,142,142,2019-08-28,140.0800018310547,146.55999755859375,148.8699951171875,-0.044213945384028785,-0.05904476102933642
143,143,143,143,2019-08-29,142.6300048828125,145.9499969482422,151.80999755859375,-0.022747462383346573,-0.06047027747456535
144,144,144,144,2019-08-30,142.82000732421875,145.2100067138672,146.9199981689453,-0.01645891659765486,-0.02790628162145714
145,145,145,145,2019-09-03,141.14999389648438,143.99000549316406,142.9199981689453,-0.019723671701745382,-0.012384580850390292
146,146,146,146,2019-09-04,144.33999633789062,147.8000030517578,144.1300048828125,-0.023410058473784523,0.0014569586343167185
147,147,147,147,2019-09-05,148.22000122070312,150.2100067138672,146.17999267578125,-0.013248155277396312,0.013955456609212602
148,148,148,148,2019-09-06,150.35000610351562,140.0800018310547,146.55999755859375,0.07331527797127824,0.025859774891212384
149,149,149,149,2019-09-09,151.02000427246094,142.6300048828125,145.9499969482422,0.05882352311872818,0.0347379748559824
150,150,150,150,2019-09-10,148.0500030517578,142.82000732421875,145.2100067138672,0.0366194892825229,0.01955785556491829
151,151,151,151,2019-09-11,154.6699981689453,141.14999389648438,143.99000549316406,0.09578466069489266,0.07417176379153823
152,152,152,152,2019-09-12,155.69000244140625,144.33999633789062,147.8000030517578,0.07863382563032628,0.0533829447005183
153,153,153,153,2019-09-13,153.47999572753906,148.22000122070312,150.2100067138672,0.03548775106946378,0.021769448555453597
154,154,154,154,2019-09-16,153.8699951171875,150.35000610351562,140.0800018310547,0.023411964554549858,0.09844369721499868
155,155,155,155,2019-09-17,153.6699981689453,151.02000427246094,142.6300048828125,0.01754730381084757,0.07740302116096465
156,156,156,156,2019-09-18,151.11000061035156,148.0500030517578,142.82000732421875,0.020668676092657545,0.05804504173783953
157,157,157,157,2019-09-19,153.3800048828125,154.6699981689453,141.14999389648438,-0.008340294183774133,0.08664549426263024
158,158,158,158,2019-09-20,153.33999633789062,155.69000244140625,144.33999633789062,-0.015094136210833775,0.06235277974464948
159,159,159,159,2019-09-23,152.3699951171875,153.47999572753906,148.22000122070312,-0.007232216844220263,0.027998879114195407
160,160,160,160,2019-09-24,149.1300048828125,153.8699951171875,150.35000610351562,-0.030805162700921818,-0.008114407523622913
161,161,161,161,2019-09-25,147.42999267578125,153.6699981689453,151.02000427246094,-0.04060653066647257,-0.023771761985934114
162,162,162,162,2019-09-26,149.07000732421875,151.11000061035156,148.0500030517578,-0.013500054780577253,0.006889593052587406
163,163,163,163,2019-09-27,145.19000244140625,153.3800048828125,154.6699981689453,-0.053396806498107074,-0.061291755607212894
164,164,164,164,2019-09-30,147.6999969482422,153.33999633789062,155.69000244140625,-0.036781006419359,-0.05131996510932735
165,165,165,165,2019-10-01,145.7100067138672,152.3699951171875,153.47999572753906,-0.04370931690453972,-0.050625418490793606
166,166,166,166,2019-10-02,142.83999633789062,149.1300048828125,153.8699951171875,-0.042178021450911984,-0.0716838833386354
167,167,167,167,2019-10-03,144.77000427246094,147.42999267578125,153.6699981689453,-0.018042383066314005,-0.0579162751515081
168,168,168,168,2019-10-04,146.88999938964844,149.07000732421875,151.11000061035156,-0.014624054655266283,-0.027926683896883242
169,169,169,169,2019-10-07,147.55999755859375,145.19000244140625,153.3800048828125,0.016323404348339787,-0.03794501981314602
170,170,170,170,2019-10-08,145.64999389648438,147.6999969482422,153.33999633789062,-0.013879506392110441,-0.050150010597763583
171,171,171,171,2019-10-09,148.3699951171875,145.7100067138672,152.3699951171875,0.0182553584569094,-0.02625188769562936
172,172,172,172,2019-10-10,144.72999572753906,142.83999633789062,149.1300048828125,0.013231583856790463,-0.029504519621862846
173,173,173,173,2019-10-11,150.32000732421875,144.77000427246094,147.42999267578125,0.03833669191107125,0.01960262356380249
174,174,174,174,2019-10-14,150.27000427246094,146.88999938964844,149.07000732421875,0.023010449294417423,0.008049888571027397
175,175,175,175,2019-10-15,150.0,147.55999755859375,145.19000244140625,0.016535663335433215,0.0331289860025652
176,176,176,176,2019-10-16,145.3800048828125,145.64999389648438,147.6999969482422,-0.001853683659360561,-0.015707461837271897
177,177,177,177,2019-10-17,144.27000427246094,148.3699951171875,145.7100067138672,-0.027633557859783275,-0.009882659907044067
178,178,178,178,2019-10-18,139.6699981689453,144.72999572753906,142.83999633789062,-0.03496163689605458,-0.022192650869624964
179,179,179,179,2019-10-21,141.49000549316406,150.32000732421875,144.77000427246094,-0.05874136110178363,-0.022656618653708382
180,180,180,180,2019-10-22,140.07000732421875,150.27000427246094,146.88999938964844,-0.06787779768574531,-0.04642924701319251
181,181,181,181,2019-10-23,141.92999267578125,150.0,147.55999755859375,-0.05380004882812495,-0.03815400498754351
182,182,182,182,2019-10-24,145.3699951171875,145.3800048828125,145.64999389648438,-6.88524232274057e-05,-0.0019224084519761098
183,183,183,183,2019-10-25,145.5399932861328,144.27000427246094,148.3699951171875,0.008802862522090393,-0.019073949748528718
184,184,184,184,2019-10-28,146.99000549316406,139.6699981689453,144.72999572753906,0.05240930350242046,0.015615351567338953
185,185,185,185,2019-10-29,145.58999633789062,141.49000549316406,150.32000732421875,0.02897724705314708,-0.031466276981520935
186,186,186,186,2019-10-30,148.77999877929688,140.07000732421875,150.27000427246094,0.0621831298610358,-0.009915521732883348
187,187,187,187,2019-10-31,147.36000061035156,141.92999267578125,150.0,0.03825835422238333,-0.017599995930989598
188,188,188,188,2019-11-01,150.25,145.3699951171875,145.3800048828125,0.03356954699543446,0.03349838322754972
189,189,189,189,2019-11-04,151.27000427246094,145.5399932861328,144.27000427246094,0.03937069706374707,0.04852013441948855
190,190,190,190,2019-11-05,151.72999572753906,146.99000549316406,139.6699981689453,0.03224702399644053,0.08634637156654024
191,191,191,191,2019-11-06,151.50999450683594,145.58999633789062,141.49000549316406,0.040662121834291076,0.07081764523753575
192,192,192,192,2019-11-07,151.82000732421875,148.77999877929688,140.07000732421875,0.02043291147912618,0.08388662372810751
193,193,193,193,2019-11-08,152.9600067138672,147.36000061035156,141.92999267578125,0.038002212814338465,0.07771446915580715
194,194,194,194,2019-11-11,152.9199981689453,150.25,145.3699951171875,0.017770370508787492,0.05193646079214287
195,195,195,195,2019-11-12,158.05999755859375,151.27000427246094,145.5399932861328,0.04488658091066733,0.08602449395367562
196,196,196,196,2019-11-13,159.2100067138672,151.72999572753906,146.99000549316406,0.04929816909610896,0.08313491233437253
197,197,197,197,2019-11-14,158.13999938964844,151.50999450683594,145.58999633789062,0.04375952163679453,0.08620099847129126
198,198,198,198,2019-11-15,161.75,151.82000732421875,148.77999877929688,0.06540635092037173,0.08717570457802659
199,199,199,199,2019-11-18,162.44000244140625,152.9600067138672,147.36000061035156,0.06197695679546289,0.10233443111152751
200,200,200,200,2019-11-19,164.52999877929688,152.9199981689453,150.25,0.07592205564588683,0.09504158921329031
201,201,201,201,2019-11-20,165.3300018310547,158.05999755859375,151.27000427246094,0.04599521944042739,0.09294636849001137
202,202,202,202,2019-11-21,165.0500030517578,159.2100067138672,151.72999572753906,0.03668108844682294,0.08778756804381271
203,203,203,203,2019-11-22,167.00999450683594,158.13999938964844,151.50999450683594,0.05608951025307851,0.10230348202738959
204,204,204,204,2019-11-25,168.8800048828125,161.75,151.82000732421875,0.044080401130216273,0.11236989023562183
205,205,205,205,2019-11-26,170.8000030517578,162.44000244140625,152.9600067138672,0.05146515934932405,0.11663177010225168
206,206,206,206,2019-11-27,180.17999267578125,164.52999877929688,152.9199981689453,0.09511939471583863,0.17826311034034426
207,207,207,207,2019-11-29,180.8999938964844,165.3300018310547,158.05999755859375,0.09417523675672723,0.14450206687763445
208,208,208,208,2019-12-02,175.6300048828125,165.0500030517578,159.2100067138672,0.06410179724587417,0.1031342093870733
209,209,209,209,2019-12-03,175.39999389648438,167.00999450683594,158.13999938964844,0.050236510781425325,0.10914376232105738
210,210,210,210,2019-12-04,176.39999389648438,168.8800048828125,161.75,0.044528593061624155,0.09057183243576117
211,211,211,211,2019-12-05,176.6300048828125,170.8000030517578,162.44000244140625,0.034133499571940895,0.08735534491588504
212,212,212,212,2019-12-06,179.32000732421875,180.17999267578125,164.52999877929688,-0.004772923668112106,0.08989247343739071
213,213,213,213,2019-12-09,178.8300018310547,180.8999938964844,165.3300018310547,-0.01144274259408884,0.08165487116969383
214,214,214,214,2019-12-10,178.4600067138672,175.6300048828125,165.0500030517578,0.016113430236154525,0.08124812731996234
215,215,215,215,2019-12-11,179.63999938964844,175.39999389648438,167.00999450683594,0.024173350289090623,0.07562424584293681
216,216,216,216,2019-12-12,177.89999389648438,176.39999389648438,168.8800048828125,0.008503401654765597,0.05341063922831446
217,217,217,217,2019-12-13,179.41000366210938,176.6300048828125,170.8000030517578,0.01573910831934411,0.05040983873836624
218,218,218,218,2019-12-16,184.3699951171875,179.32000732421875,180.17999267578125,0.028161875901767885,0.023254537749625825
219,219,219,219,2019-12-17,181.4900054931641,178.8300018310547,180.8999938964844,0.014874482105202702,0.0032615346411637436
220,220,220,220,2019-12-18,183.75,178.4600067138672,175.6300048828125,0.029642458181762255,0.046233530099856646
221,221,221,221,2019-12-19,183.77999877929688,179.63999938964844,175.39999389648438,0.023046088865033676,0.04777654033305212
222,222,222,222,2019-12-20,182.83999633789065,177.89999389648438,176.39999389648438,0.027768423894835692,0.03650795161129894
223,223,223,223,2019-12-23,182.9199981689453,179.41000366210938,176.6300048828125,0.019564095842985685,0.03561112558597279
224,224,224,224,2019-12-24,183.9100036621093,184.3699951171875,179.32000732421875,-0.0024949366342708057,0.02559667717161984
225,225,225,225,2019-12-26,184.2400054931641,181.4900054931641,178.8300018310547,0.015152349533118503,0.030252214990303283
226,226,226,226,2019-12-27,185.3800048828125,183.75,178.4600067138672,0.008870774872449028,0.038776184627407506
227,227,227,227,2019-12-30,183.3000030517578,183.77999877929688,179.63999938964844,-0.0026117952482712647,0.020374101951373458
228,228,228,228,2019-12-31,183.4600067138672,182.83999633789065,177.89999389648438,0.003390999717757248,0.03125358633018305
229,229,229,229,2020-01-02,187.8300018310547,182.9199981689453,179.41000366210938,0.026842355736164336,0.046931597999424035
230,230,230,230,2020-01-03,184.9499969482422,183.9100036621093,184.3699951171875,0.005654903297395597,0.0031458580377248246
231,231,231,231,2020-01-06,187.1199951171875,184.2400054931641,181.4900054931641,0.015631727844961807,0.0310209347821937
232,232,232,232,2020-01-07,187.5,185.3800048828125,183.75,0.01143594271953785,0.020408163265306145
233,233,233,233,2020-01-08,189.9499969482422,183.3000030517578,183.77999877929688,0.03627928961139526,0.03357274028690638
234,234,234,234,2020-01-09,191.94000244140625,183.4600067138672,182.83999633789065,0.04622258485341102,0.04977032534336012
235,235,235,235,2020-01-10,192.3600006103516,187.8300018310547,182.9199981689453,0.02411754637244501,0.05160727386782216
236,236,236,236,2020-01-13,192.4499969482422,184.9499969482422,183.9100036621093,0.0405515010746329,0.04643571918916978
237,237,237,237,2020-01-14,191.1100006103516,187.1199951171875,184.2400054931641,0.021323244961957588,0.03728829196893613
238,238,238,238,2020-01-15,190.7899932861328,187.5,185.3800048828125,0.017546630859375023,0.02918323584434157
239,239,239,239,2020-01-16,192.5,189.9499969482422,183.3000030517578,0.013424601699007388,0.05019092632335864
240,240,240,240,2020-01-17,193.3500061035156,191.94000244140625,183.4600067138672,0.007346064625271431,0.053908203574162705
241,241,241,241,2020-01-21,195.83999633789065,192.3600006103516,187.8300018310547,0.018091056958292606,0.042644915235855896
242,242,242,242,2020-01-22,194.72999572753903,192.4499969482422,184.9499969482422,0.011847226892448548,0.052879150801141916
243,243,243,243,2020-01-23,198.6000061035156,191.1100006103516,187.1199951171875,0.039192116944393396,0.06135106501653409
244,244,244,244,2020-01-24,199.19000244140625,190.7899932861328,187.5,0.044027514287270364,0.06234667968750007
