,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ZBRA,ZBRA_6m,ZBRA_12m,ZBRA_6m_ret,ZBRA_12m_ret
41,41,41,41,2019-04-04,214.009994506836,206.759994506836,213.67999267578125,0.03506481037249354,0.0015443740282949925
42,42,42,42,2019-04-05,218.3300018310547,208.4600067138672,214.58999633789065,0.04734718794639159,0.017428610638843933
43,43,43,43,2019-04-08,221.44000244140625,209.52999877929688,218.3000030517578,0.05684152021904265,0.01438387240381278
44,44,44,44,2019-04-09,220.1199951171875,211.9100036621093,207.2400054931641,0.03874282154309738,0.062150112346181396
45,45,45,45,2019-04-10,225.6100006103516,213.6199951171875,204.97000122070312,0.05612773039614871,0.1006976594951774
46,46,46,46,2019-04-11,226.6999969482422,215.0399932861328,208.9499969482422,0.054222488960900206,0.0849485535259269
47,47,47,47,2019-04-12,233.7400054931641,214.009994506836,206.759994506836,0.09219200734897393,0.13048951297701872
48,48,48,48,2019-04-15,231.27999877929688,218.3300018310547,208.4600067138672,0.05931386817952289,0.10946940099043778
49,49,49,49,2019-04-16,234.2100067138672,221.44000244140625,209.52999877929688,0.05766800998767119,0.11778746756241998
50,50,50,50,2019-04-17,232.22000122070312,220.1199951171875,211.9100036621093,0.054970045302217274,0.09584256150067438
51,51,51,51,2019-04-18,232.67999267578125,225.6100006103516,213.6199951171875,0.03133722816498796,0.08922384605494371
52,52,52,52,2019-04-22,230.509994506836,226.6999969482422,215.0399932861328,0.016806341463972974,0.07194011208937656
53,53,53,53,2019-04-23,233.44000244140625,233.7400054931641,214.009994506836,-0.0012834903940592834,0.09079018939907324
54,54,54,54,2019-04-24,235.44000244140625,231.27999877929688,218.3300018310547,0.017986871688282724,0.0783676108040865
55,55,55,55,2019-04-25,231.4100036621093,234.2100067138672,221.44000244140625,-0.011955095732432364,0.04502348767513742
56,56,56,56,2019-04-26,229.17999267578125,232.22000122070312,220.1199951171875,-0.013091071091816175,0.041159357439429334
57,57,57,57,2019-04-29,226.9100036621093,232.67999267578125,225.6100006103516,-0.024797959409049497,0.005762169443910947
58,58,58,58,2019-04-30,211.13999938964844,230.509994506836,226.6999969482422,-0.0840310423790025,-0.06863695530682445
59,59,59,59,2019-05-01,205.1199951171875,233.44000244140625,233.7400054931641,-0.12131599994875386,-0.1224437824222333
60,60,60,60,2019-05-02,205.94000244140625,235.44000244140625,231.27999877929688,-0.12529731436501168,-0.109564149393099
61,61,61,61,2019-05-03,206.4600067138672,231.4100036621093,234.2100067138672,-0.10781727908648475,-0.11848340892582776
62,62,62,62,2019-05-06,206.3600006103516,229.17999267578125,232.22000122070312,-0.09957235707618195,-0.11135991936273415
63,63,63,63,2019-05-07,200.82000732421875,226.9100036621093,232.67999267578125,-0.11497948929894264,-0.13692619199948375
64,64,64,64,2019-05-08,200.0500030517578,211.13999938964844,230.509994506836,-0.052524374206445734,-0.13214173867057577
65,65,65,65,2019-05-09,195.5399932861328,205.1199951171875,233.44000244140625,-0.04670437821325768,-0.1623543898170854
66,66,66,66,2019-05-10,195.88999938964844,205.94000244140625,235.44000244140625,-0.04880063578040028,-0.16798336154282278
67,67,67,67,2019-05-13,181.009994506836,206.4600067138672,231.4100036621093,-0.12326848483688346,-0.21779529129114183
68,68,68,68,2019-05-14,186.72000122070312,206.3600006103516,229.17999267578125,-0.09517347999398706,-0.185269189336025
69,69,69,69,2019-05-15,185.17999267578125,200.82000732421875,226.9100036621093,-0.07788075927707294,-0.18390555864812386
70,70,70,70,2019-05-16,190.0200042724609,200.0500030517578,211.13999938964844,-0.050137458766755905,-0.10002839432717636
71,71,71,71,2019-05-17,179.1199951171875,195.5399932861328,205.1199951171875,-0.08397258224775528,-0.12675507322016988
72,72,72,72,2019-05-20,173.27000427246094,195.88999938964844,205.94000244140625,-0.1154729449572035,-0.15863842760825708
73,73,73,73,2019-05-21,178.08999633789062,181.009994506836,206.4600067138672,-0.016131695804427526,-0.13741165094164964
74,74,74,74,2019-05-22,174.52999877929688,186.72000122070312,206.3600006103516,-0.06528493124310586,-0.15424501713951844
75,75,75,75,2019-05-23,171.6699981689453,185.17999267578125,200.82000732421875,-0.07295601599082924,-0.14515490534870612
76,76,76,76,2019-05-24,175.67999267578125,190.0200042724609,200.0500030517578,-0.07546579978031254,-0.12181959512228269
77,77,77,77,2019-05-28,175.89999389648438,179.1199951171875,195.5399932861328,-0.01797678265118574,-0.10043980803921437
78,78,78,78,2019-05-29,168.6199951171875,173.27000427246094,195.88999938964844,-0.02683678098121045,-0.13921080380534212
79,79,79,79,2019-05-30,169.82000732421875,178.08999633789062,181.009994506836,-0.04643713394199411,-0.06181972002763991
80,80,80,80,2019-05-31,171.44000244140625,174.52999877929688,186.72000122070312,-0.017704671744128597,-0.0818337547097373
81,81,81,81,2019-06-03,167.69000244140625,171.6699981689453,185.17999267578125,-0.02318399120399728,-0.0944485955618165
82,82,82,82,2019-06-04,177.0800018310547,175.67999267578125,190.0200042724609,0.00796908705396615,-0.06809810625439283
83,83,83,83,2019-06-05,181.58999633789065,175.89999389648438,179.1199951171875,0.03234793995930896,0.013789645422261021
84,84,84,84,2019-06-06,181.759994506836,168.6199951171875,173.27000427246094,0.0779266977235793,0.0489986150229722
85,85,85,85,2019-06-07,188.3699951171875,169.82000732421875,178.08999633789062,0.10923322925992629,0.05772361721987229
86,86,86,86,2019-06-10,194.509994506836,171.44000244140625,174.52999877929688,0.13456598073319825,0.11447886247226169
87,87,87,87,2019-06-11,192.07000732421875,167.69000244140625,171.6699981689453,0.1453873488452675,0.11883269862446899
88,88,88,88,2019-06-12,193.6300048828125,177.0800018310547,175.67999267578125,0.09346059905481341,0.10217448175876309
89,89,89,89,2019-06-13,194.0,181.58999633789065,175.89999389648438,0.06834078920855102,0.10289941291395
90,90,90,90,2019-06-14,190.8099975585937,181.759994506836,168.6199951171875,0.04979095139341738,0.13159769353560113
91,91,91,91,2019-06-17,192.9900054931641,188.3699951171875,169.82000732421875,0.024526254157953398,0.1364385653612028
92,92,92,92,2019-06-18,201.8099975585937,194.509994506836,171.44000244140625,0.03753022085197344,0.17714649256125115
93,93,93,93,2019-06-19,200.52999877929688,192.07000732421875,167.69000244140625,0.04404639523336651,0.1958375327078039
94,94,94,94,2019-06-20,201.1199951171875,193.6300048828125,177.0800018310547,0.0386819710039672,0.1357578102414323
95,95,95,95,2019-06-21,200.1100006103516,194.0,181.58999633789065,0.031494848506967044,0.10198802051848799
96,96,96,96,2019-06-24,200.0399932861328,190.8099975585937,181.759994506836,0.04837270502403723,0.10057217942207464
97,97,97,97,2019-06-25,197.52999877929688,192.9900054931641,188.3699951171875,0.02352449949172941,0.04862772150315564
98,98,98,98,2019-06-26,203.3999938964844,201.8099975585937,194.509994506836,0.007878679734035776,0.045704589176449595
99,99,99,99,2019-06-27,207.6300048828125,200.52999877929688,192.07000732421875,0.03540620429230579,0.08101211519364448
100,100,100,100,2019-06-28,209.4900054931641,201.1199951171875,193.6300048828125,0.04161699770875393,0.08190879621136338
101,101,101,101,2019-07-01,208.97999572753903,200.1100006103516,194.0,0.0443255963726612,0.0772164728223661
102,102,102,102,2019-07-02,211.6100006103516,200.0399932861328,190.8099975585937,0.05783847086851934,0.10900897918292074
103,103,103,103,2019-07-03,217.52999877929688,197.52999877929688,192.9900054931641,0.10125044359639923,0.1271568090970494
104,104,104,104,2019-07-05,217.0399932861328,203.3999938964844,201.8099975585937,0.06705997934587038,0.07546700318014343
105,105,105,105,2019-07-08,210.44000244140625,207.6300048828125,200.52999877929688,0.013533677659834042,0.04941905810819014
106,106,106,106,2019-07-09,211.72000122070312,209.4900054931641,201.1199951171875,0.010644878844169092,0.052704884451390654
107,107,107,107,2019-07-10,211.9600067138672,208.97999572753903,200.1100006103516,0.014259790636675929,0.05921746073345724
108,108,108,108,2019-07-11,195.009994506836,211.6100006103516,200.0399932861328,-0.07844622681175661,-0.02514496574743441
109,109,109,109,2019-07-12,200.44000244140625,217.52999877929688,197.52999877929688,-0.07856385985286518,0.014731958082786045
110,110,110,110,2019-07-15,197.3500061035156,217.0399932861328,203.3999938964844,-0.09072054824780196,-0.02974428699367515
111,111,111,111,2019-07-16,199.32000732421875,210.44000244140625,207.6300048828125,-0.05284164126677238,-0.04002310534685949
112,112,112,112,2019-07-17,197.8600006103516,211.72000122070312,209.4900054931641,-0.06546382264519002,-0.055515798261755234
113,113,113,113,2019-07-18,182.69000244140625,211.9600067138672,208.97999572753903,-0.1380921086305381,-0.1258014825515107
114,114,114,114,2019-07-19,182.1499938964844,195.009994506836,211.6100006103516,-0.06594534112404582,-0.13921840474880687
115,115,115,115,2019-07-22,182.2400054931641,200.44000244140625,217.52999877929688,-0.09080022314189751,-0.16223046698923382
116,116,116,116,2019-07-23,185.0500030517578,197.3500061035156,217.0399932861328,-0.062325830612369404,-0.1473921453370175
117,117,117,117,2019-07-24,187.94000244140625,199.32000732421875,210.44000244140625,-0.05709414240739774,-0.10691883548264436
118,118,118,118,2019-07-25,187.8699951171875,197.8600006103516,211.72000122070312,-0.05049027323535471,-0.11264880958815826
119,119,119,119,2019-07-26,189.6499938964844,182.69000244140625,211.9600067138672,0.03809727605269697,-0.10525576576103768
120,120,120,120,2019-07-29,189.4199981689453,182.1499938964844,195.009994506836,0.039912185100551945,-0.02866517868495566
121,121,121,121,2019-07-30,218.1999969482422,182.2400054931641,200.44000244140625,0.19732215963100908,0.08860504036377481
122,122,122,122,2019-07-31,210.88999938964844,185.0500030517578,197.3500061035156,0.1396379136003758,0.06860903403788465
123,123,123,123,2019-08-01,204.259994506836,187.94000244140625,199.32000732421875,0.08683618098024559,0.024784201289847152
124,124,124,124,2019-08-02,198.92999267578125,187.8699951171875,197.8600006103516,0.058870484090314035,0.005407824027741759
125,125,125,125,2019-08-05,199.6699981689453,189.6499938964844,182.69000244140625,0.0528341924330884,0.0929443072999303
126,126,126,126,2019-08-06,205.22999572753903,189.4199981689453,182.1499938964844,0.08346530309060962,0.12670877081758758
127,127,127,127,2019-08-07,203.9499969482422,218.1999969482422,182.2400054931641,-0.06530705865857622,0.11912857111877373
128,128,128,128,2019-08-08,211.94000244140625,210.88999938964844,185.0500030517578,0.004978913437321264,0.14531207212208153
129,129,129,129,2019-08-09,205.6100006103516,204.259994506836,187.94000244140625,0.006609253597480214,0.09401935691926089
130,130,130,130,2019-08-12,201.8699951171875,198.92999267578125,187.8699951171875,0.014779080830701563,0.0745196165639288
131,131,131,131,2019-08-13,208.259994506836,199.6699981689453,189.6499938964844,0.04302096667834143,0.09812813714357072
132,132,132,132,2019-08-14,200.1199951171875,205.22999572753903,189.4199981689453,-0.02489889741622131,0.05648821165492124
133,133,133,133,2019-08-15,197.72000122070312,203.9499969482422,218.1999969482422,-0.030546682131699643,-0.09385882682847602
134,134,134,134,2019-08-16,203.5,211.94000244140625,210.88999938964844,-0.03982260236002222,-0.035041962212700284
135,135,135,135,2019-08-19,205.17999267578125,205.6100006103516,204.259994506836,-0.0020913765541260565,0.004504054605340091
136,136,136,136,2019-08-20,201.44000244140625,201.8699951171875,198.92999267578125,-0.0021300474869068164,0.012617553199812503
137,137,137,137,2019-08-21,205.7899932861328,208.259994506836,199.6699981689453,-0.011860180955791333,0.030650549272851935
138,138,138,138,2019-08-22,204.3800048828125,200.1199951171875,205.22999572753903,0.02128727698164501,-0.004141650160413013
139,139,139,139,2019-08-23,198.4900054931641,197.72000122070312,203.9499969482422,0.003894417700318842,-0.02677122597096049
140,140,140,140,2019-08-26,198.4100036621093,203.5,211.94000244140625,-0.025012267016661927,-0.06383881581315687
141,141,141,141,2019-08-27,198.58999633789065,205.17999267578125,205.6100006103516,-0.03211812346783682,-0.03414232893157976
142,142,142,142,2019-08-28,202.8600006103516,201.44000244140625,201.8699951171875,0.0070492362576215495,0.004904173562739533
143,143,143,143,2019-08-29,208.4900054931641,205.7899932861328,208.259994506836,0.013120230794104515,0.0011044415269132468
144,144,144,144,2019-08-30,205.02999877929688,204.3800048828125,200.1199951171875,0.003180320388274094,0.024535297730914563
145,145,145,145,2019-09-03,198.97999572753903,198.4900054931641,197.72000122070312,0.0024685889506503855,0.006372620367473436
146,146,146,146,2019-09-04,200.6000061035156,198.4100036621093,203.5,0.011037762214529678,-0.014250584257908594
147,147,147,147,2019-09-05,205.8500061035156,198.58999633789065,205.17999267578125,0.0365577818596281,0.003265491040313373
148,148,148,148,2019-09-06,202.72999572753903,202.8600006103516,201.44000244140625,-0.0006408601124983093,0.006403858570782184
149,149,149,149,2019-09-09,196.8099975585937,208.4900054931641,205.7899932861328,-0.05602190813388108,-0.043636697704019234
150,150,150,150,2019-09-10,192.63999938964844,205.02999877929688,204.3800048828125,-0.06043017833202824,-0.0574420452719705
151,151,151,151,2019-09-11,197.4199981689453,198.97999572753903,198.4900054931641,-0.007839971816713698,-0.0053907365338635715
152,152,152,152,2019-09-12,197.27999877929688,200.6000061035156,198.4100036621093,-0.01655038496113259,-0.005695301960362831
153,153,153,153,2019-09-13,205.1600036621093,205.8500061035156,198.58999633789065,-0.0033519670679986735,0.03308327431075675
154,154,154,154,2019-09-16,202.77999877929688,202.72999572753903,202.8600006103516,0.0002466485118710615,-0.00039436966782024907
155,155,155,155,2019-09-17,211.0,196.8099975585937,208.4900054931641,0.07210000821823948,0.012038920047504176
156,156,156,156,2019-09-18,209.1999969482422,192.63999938964844,205.02999877929688,0.08596344274845147,0.020338478241099134
157,157,157,157,2019-09-19,207.9499969482422,197.4199981689453,198.97999572753903,0.05333805529815505,0.04507991463114558
158,158,158,158,2019-09-20,203.67999267578125,197.27999877929688,200.6000061035156,0.03244116958680765,0.01535387078042394
159,159,159,159,2019-09-23,205.3999938964844,205.1600036621093,205.8500061035156,0.0011697710571811903,-0.002186117044878255
160,160,160,160,2019-09-24,203.97999572753903,202.77999877929688,202.72999572753903,0.005917728353219909,0.006165836463983165
161,161,161,161,2019-09-25,207.9499969482422,211.0,196.8099975585937,-0.014454990766624709,0.056602812498546706
162,162,162,162,2019-09-26,208.2700042724609,209.1999969482422,192.63999938964844,-0.004445471746404306,0.08113582294608523
163,163,163,163,2019-09-27,202.17999267578125,207.9499969482422,197.4199981689453,-0.027747075533244958,0.02411100471575578
164,164,164,164,2019-09-30,206.3699951171875,203.67999267578125,197.27999877929688,0.013207003820391083,0.04607662405786961
165,165,165,165,2019-10-01,199.5399932861328,205.3999938964844,205.1600036621093,-0.028529701969245758,-0.02739330413169816
166,166,166,166,2019-10-02,199.509994506836,203.97999572753903,202.77999877929688,-0.021913919572161045,-0.01612587184212344
167,167,167,167,2019-10-03,200.8500061035156,207.9499969482422,211.0,-0.03414277926868037,-0.04810423647622941
168,168,168,168,2019-10-04,204.4900054931641,208.2700042724609,209.1999969482422,-0.018149511219828773,-0.022514299826894346
169,169,169,169,2019-10-07,202.72999572753903,202.17999267578125,207.9499969482422,0.0027203633973802432,-0.025102194264529754
170,170,170,170,2019-10-08,198.08999633789065,206.3699951171875,203.67999267578125,-0.040122105806103425,-0.027444994790375765
171,171,171,171,2019-10-09,191.6300048828125,199.5399932861328,205.3999938964844,-0.03964111791854019,-0.06703987060784222
172,172,172,172,2019-10-10,190.8600006103516,199.509994506836,203.97999572753903,-0.04335619334693541,-0.06432000878513666
173,173,173,173,2019-10-11,194.6000061035156,200.8500061035156,207.9499969482422,-0.031117748618732066,-0.06419808146498485
174,174,174,174,2019-10-14,193.5800018310547,204.4900054931641,208.2700042724609,-0.05335225863874371,-0.07053345244180531
175,175,175,175,2019-10-15,202.1499938964844,202.72999572753903,202.17999267578125,-0.002860957151274879,-0.0001483765970105022
176,176,176,176,2019-10-16,198.3300018310547,198.08999633789065,206.3699951171875,0.0012115982513052348,-0.03895911942803165
177,177,177,177,2019-10-17,205.72999572753903,191.6300048828125,199.5399932861328,0.07357924377943381,0.031021362381876028
178,178,178,178,2019-10-18,203.0599975585937,190.8600006103516,199.509994506836,0.06392118259052548,0.01779361009223046
179,179,179,179,2019-10-21,205.77999877929688,194.6000061035156,200.8500061035156,0.05745114247239114,0.024545643644344306
180,180,180,180,2019-10-22,203.2899932861328,193.5800018310547,204.4900054931641,0.05016009589437043,-0.005868317153873814
181,181,181,181,2019-10-23,206.88999938964844,202.1499938964844,202.72999572753903,0.02344796258362125,0.020519921816109843
182,182,182,182,2019-10-24,211.0800018310547,198.3300018310547,198.08999633789065,0.06428679414252692,0.06557628216119715
183,183,183,183,2019-10-25,219.0800018310547,205.72999572753903,191.6300048828125,0.06489090740659864,0.14324477508117095
184,184,184,184,2019-10-28,222.8300018310547,203.0599975585937,190.8600006103516,0.09736040830373938,0.16750498333053643
185,185,185,185,2019-10-29,237.63999938964844,205.77999877929688,194.6000061035156,0.1548255457252774,0.2211715926834974
186,186,186,186,2019-10-30,238.8699951171875,203.2899932861328,193.5800018310547,0.17502092088209897,0.23396008295143655
187,187,187,187,2019-10-31,237.8699951171875,206.88999938964844,202.1499938964844,0.14974138826880923,0.17670048132177718
188,188,188,188,2019-11-01,238.0,211.0800018310547,198.3300018310547,0.12753457426294545,0.20002015732716916
189,189,189,189,2019-11-04,248.3500061035156,219.0800018310547,205.72999572753903,0.13360418124805706,0.20716478520915782
190,190,190,190,2019-11-05,241.32000732421875,222.8300018310547,203.0599975585937,0.08297807898948384,0.18841726694389904
191,191,191,191,2019-11-06,242.72999572753903,237.63999938964844,205.77999877929688,0.021418937682897043,0.17956068212378473
192,192,192,192,2019-11-07,240.4600067138672,238.8699951171875,203.2899932861328,0.006656388952909875,0.18284231715929655
193,193,193,193,2019-11-08,241.8600006103516,237.8699951171875,206.88999938964844,0.016773891516659756,0.1690270255878441
194,194,194,194,2019-11-11,242.72999572753903,238.0,211.0800018310547,0.01987393162831519,0.14994311930040882
195,195,195,195,2019-11-12,244.3800048828125,248.3500061035156,219.0800018310547,-0.01598550885095751,0.11548294157523387
196,196,196,196,2019-11-13,242.5399932861328,241.32000732421875,222.8300018310547,0.0050554696042048874,0.08845304174983526
197,197,197,197,2019-11-14,237.4499969482422,242.72999572753903,237.63999938964844,-0.021752559931750515,-0.0007995389744750447
198,198,198,198,2019-11-15,237.72999572753903,240.4600067138672,238.8699951171875,-0.01135328499585675,-0.004772467923772505
199,199,199,199,2019-11-18,234.509994506836,241.8600006103516,237.8699951171875,-0.030389506677281575,-0.01412536544887133
200,200,200,200,2019-11-19,235.9100036621093,242.72999572753903,238.0,-0.028097030385503263,-0.008781497218028234
201,201,201,201,2019-11-20,242.4600067138672,244.3800048828125,248.3500061035156,-0.007856609094782585,-0.023716526051516862
202,202,202,202,2019-11-21,242.6199951171875,242.5399932861328,241.32000732421875,0.00032985005883268137,0.005386987209983651
203,203,203,203,2019-11-22,243.57000732421875,237.4499969482422,242.72999572753903,0.02577389115448403,0.003460683110721119
204,204,204,204,2019-11-25,248.94000244140625,237.72999572753903,240.4600067138672,0.04715436383852434,0.03526572191121047
205,205,205,205,2019-11-26,247.6999969482422,234.509994506836,241.8600006103516,0.05624494797820523,0.02414618507877675
206,206,206,206,2019-11-27,255.2100067138672,235.9100036621093,242.72999572753903,0.08181087173989043,0.05141519880524692
207,207,207,207,2019-11-29,250.94000244140625,242.4600067138672,244.3800048828125,0.03497482262114482,0.026843430016868508
208,208,208,208,2019-12-02,250.4199981689453,242.6199951171875,242.5399932861328,0.03214905287583725,0.03248950730165223
209,209,209,209,2019-12-03,250.1100006103516,243.57000732421875,237.4499969482422,0.026850568992377477,0.05331650378950714
210,210,210,210,2019-12-04,253.2100067138672,248.94000244140625,237.72999572753903,0.017152744559267852,0.06511593515556902
211,211,211,211,2019-12-05,251.6199951171875,247.6999969482422,234.509994506836,0.015825588281151326,0.07296064564895444
212,212,212,212,2019-12-06,256.9200134277344,255.2100067138672,235.9100036621093,0.0067003905367408745,0.08905942706743986
213,213,213,213,2019-12-09,253.7899932861328,250.94000244140625,242.4600067138672,0.011357259970506295,0.0467293007445817
214,214,214,214,2019-12-10,256.8099975585937,250.4199981689453,242.6199951171875,0.02551712896881897,0.05848653337311416
215,215,215,215,2019-12-11,256.82000732421875,250.1100006103516,243.57000732421875,0.026828222372126342,0.0543991444002494
216,216,216,216,2019-12-12,258.2799987792969,253.2100067138672,248.94000244140625,0.020022874021558223,0.037519065824260345
217,217,217,217,2019-12-13,257.79998779296875,251.6199951171875,247.6999969482422,0.024560817088097542,0.04077509474833385
218,218,218,218,2019-12-16,255.4499969482422,256.9200134277344,255.2100067138672,-0.005721689252151885,0.0009403637320697378
219,219,219,219,2019-12-17,253.44000244140625,253.7899932861328,250.94000244140625,-0.0013790569131383323,0.009962540749491433
220,220,220,220,2019-12-18,255.42999267578125,256.8099975585937,250.4199981689453,-0.005373641586899569,0.020006367476514297
221,221,221,221,2019-12-19,253.1300048828125,256.82000732421875,250.1100006103516,-0.014368048968816716,0.01207470419052048
222,222,222,222,2019-12-20,252.4900054931641,258.2799987792969,253.2100067138672,-0.02241750547273469,-0.0028434943391345557
223,223,223,223,2019-12-23,256.7300109863281,257.79998779296875,251.6199951171875,-0.0041504144969156664,0.02030846501988326
224,224,224,224,2019-12-24,254.3300018310547,255.4499969482422,256.9200134277344,-0.0043844005894211335,-0.010081003663843457
225,225,225,225,2019-12-26,254.4199981689453,253.44000244140625,253.7899932861328,0.0038667760341646318,0.002482386616804888
226,226,226,226,2019-12-27,256.0,255.42999267578125,256.8099975585937,0.0022315598816238236,-0.003154073308259342
227,227,227,227,2019-12-30,254.1100006103516,253.1300048828125,256.82000732421875,0.0038715115104304143,-0.010552163525351599
228,228,228,228,2019-12-31,255.44000244140625,252.4900054931641,258.2799987792969,0.011683618694055653,-0.010995804364694273
229,229,229,229,2020-01-02,259.1400146484375,256.7300109863281,257.79998779296875,0.009387307907051445,0.005197932191311372
230,230,230,230,2020-01-03,256.04998779296875,254.3300018310547,255.4499969482422,0.0067628118960838535,0.0023487604301992704
231,231,231,231,2020-01-06,258.010009765625,254.4199981689453,253.44000244140625,0.014110571584454501,0.018031910038650345
232,232,232,232,2020-01-07,256.4700012207031,256.0,255.42999267578125,0.001835942268371582,0.004071599165106576
233,233,233,233,2020-01-08,247.63999938964844,254.1100006103516,253.1300048828125,-0.025461419090798243,-0.021688481757449862
234,234,234,234,2020-01-09,246.5,255.44000244140625,252.4900054931641,-0.034998443297685644,-0.023723733070005637
235,235,235,235,2020-01-10,246.2700042724609,259.1400146484375,256.7300109863281,-0.04966431137019378,-0.040743217645966
236,236,236,236,2020-01-13,248.5800018310547,256.04998779296875,254.3300018310547,-0.02917393602046947,-0.02260842196596058
237,237,237,237,2020-01-14,248.07000732421875,258.010009765625,254.4199981689453,-0.03852564654540225,-0.024958693854364
238,238,238,238,2020-01-15,247.8000030517578,256.4700012207031,256.0,-0.03380511610589665,-0.032031238079071045
239,239,239,239,2020-01-16,253.92999267578125,247.63999938964844,254.1100006103516,0.025399746816489932,-0.0007083858728029746
240,240,240,240,2020-01-17,252.7400054931641,246.5,255.44000244140625,0.025314423907359496,-0.010569984820061551
241,241,241,241,2020-01-21,252.4199981689453,246.2700042724609,259.1400146484375,0.02497256584151586,-0.02593199081434372
242,242,242,242,2020-01-22,253.75,248.5800018310547,256.04998779296875,0.020798125878440876,-0.008982573335752031
243,243,243,243,2020-01-23,254.3600006103516,248.07000732421875,258.010009765625,0.02535571854888552,-0.014146773447235916
244,244,244,244,2020-01-24,252.6999969482422,247.8000030517578,256.4700012207031,0.019773986425096757,-0.014699591587776784
