,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FCX,FCX_6m,FCX_12m,FCX_6m_ret,FCX_12m_ret
62,62,62,62,2019-05-06,11.082353591918944,11.819916725158691,13.4274263381958,-0.06240002788427812,-0.17464796955214257
63,63,63,63,2019-05-07,10.817586898803713,11.753724098205566,13.23830509185791,-0.07964600764661245,-0.1828571086900721
64,64,64,64,2019-05-08,10.75139331817627,11.640253067016602,12.9073486328125,-0.07636086120489705,-0.1670331666067696
65,65,65,65,2019-05-09,10.666292190551758,11.07289695739746,12.72768497467041,-0.03672072163320017,-0.16196132982714972
66,66,66,66,2019-05-10,10.75139331817627,10.883777618408203,12.841156959533691,-0.012163451411211001,-0.1627395138882648
67,67,67,67,2019-05-13,10.127304077148438,11.299840927124023,11.545696258544922,-0.10376578374311807,-0.12285029413853998
68,68,68,68,2019-05-14,10.269142150878906,11.082353591918944,11.819916725158691,-0.07337894737747919,-0.13120012689928362
69,69,69,69,2019-05-15,10.259687423706056,10.817586898803713,11.753724098205566,-0.05157337586623434,-0.12711177002424312
70,70,70,70,2019-05-16,10.080023765563965,10.75139331817627,11.640253067016602,-0.062444888094391415,-0.13403740386655727
71,71,71,71,2019-05-17,9.805803298950195,10.666292190551758,11.07289695739746,-0.08067366580898527,-0.11443199221688394
72,72,72,72,2019-05-20,9.64505100250244,10.75139331817627,10.883777618408203,-0.10290222698889184,-0.11381403216201802
73,73,73,73,2019-05-21,9.78688907623291,10.127304077148438,11.299840927124023,-0.033613585444091765,-0.13389142914918728
74,74,74,74,2019-05-22,9.512669563293455,10.269142150878906,11.082353591918944,-0.07366463298209447,-0.1416381471323992
75,75,75,75,2019-05-23,9.408653259277344,10.259687423706056,10.817586898803713,-0.08294932674676925,-0.13024472580684132
76,76,76,76,2019-05-24,9.531579971313477,10.080023765563965,10.75139331817627,-0.05440897829270186,-0.11345630382627525
77,77,77,77,2019-05-28,9.48430061340332,9.805803298950195,10.666292190551758,-0.03278698090765242,-0.11081560077600816
78,78,78,78,2019-05-29,9.446478843688965,9.64505100250244,10.75139331817627,-0.02058798432086617,-0.12137166187392856
79,79,79,79,2019-05-30,9.285726547241213,9.78688907623291,10.127304077148438,-0.05120754154747209,-0.08309985791837593
80,80,80,80,2019-05-31,9.18171215057373,9.512669563293455,10.269142150878906,-0.03479122348544417,-0.10589297375848539
81,81,81,81,2019-06-03,9.380285263061523,9.408653259277344,10.259687423706056,-0.0030150963622608273,-0.08571432289570391
82,82,82,82,2019-06-04,9.75852108001709,9.531579971313477,10.080023765563965,0.02380939040396468,-0.03189503249438885
83,83,83,83,2019-06-05,9.550491333007812,9.48430061340332,9.805803298950195,0.006978977396704389,-0.026036823109608642
84,84,84,84,2019-06-06,9.63559341430664,9.446478843688965,9.64505100250244,0.020019583354491832,-0.0009805638345867784
85,85,85,85,2019-06-07,9.78688907623291,9.285726547241213,9.78688907623291,0.053971278008460466,0.0
86,86,86,86,2019-06-10,10.032743453979492,9.18171215057373,9.512669563293455,0.09268764795164963,0.054671707791979385
87,87,87,87,2019-06-11,10.04219913482666,9.380285263061523,9.408653259277344,0.07056436485697049,0.06733651013492414
88,88,88,88,2019-06-12,10.01383113861084,9.75852108001709,9.531579971313477,0.026162781890850084,0.05059509218290792
89,89,89,89,2019-06-13,10.24077320098877,9.550491333007812,9.48430061340332,0.07227710532496356,0.07976050300603021
90,90,90,90,2019-06-14,10.070568084716797,9.63559341430664,9.446478843688965,0.04514248907226803,0.06606580624957159
91,91,91,91,2019-06-17,10.155673027038574,9.78688907623291,9.285726547241213,0.03768142746209735,0.09368642026787044
92,92,92,92,2019-06-18,10.524454116821287,10.032743453979492,9.18171215057373,0.04901058868865604,0.14624091283058283
93,93,93,93,2019-06-19,10.58119010925293,10.04219913482666,9.380285263061523,0.05367260369862925,0.12802434174581356
94,94,94,94,2019-06-20,10.76085090637207,10.01383113861084,9.75852108001709,0.07459879814438941,0.10271329212041058
95,95,95,95,2019-06-21,10.723026275634766,10.24077320098877,9.550491333007812,0.04709147104238509,0.12277221157978668
96,96,96,96,2019-06-24,10.723026275634766,10.070568084716797,9.63559341430664,0.06478861822186044,0.11285582678421635
97,97,97,97,2019-06-25,10.723026275634766,10.155673027038574,9.78688907623291,0.05586564741555433,0.09565217221836408
98,98,98,98,2019-06-26,10.86486530303955,10.524454116821287,10.032743453979492,0.03234478315356837,0.0829406087055875
99,99,99,99,2019-06-27,10.931058883666992,10.58119010925293,10.04219913482666,0.03306516287880634,0.08851245996086043
100,100,100,100,2019-06-28,10.978337287902832,10.76085090637207,10.01383113861084,0.020210890702144768,0.09631739700234165
101,101,101,101,2019-07-01,10.827043533325195,10.723026275634766,10.24077320098877,0.009700363965980507,0.05724863941717029
102,102,102,102,2019-07-02,10.827043533325195,10.723026275634766,10.070568084716797,0.009700363965980507,0.0751174553654459
103,103,103,103,2019-07-03,10.694660186767578,10.723026275634766,10.155673027038574,-0.00264534359405999,0.05307251998897544
104,104,104,104,2019-07-05,10.67574691772461,10.86486530303955,10.524454116821287,-0.01740641784689534,0.014375358495934742
105,105,105,105,2019-07-08,10.60955810546875,10.931058883666992,10.58119010925293,-0.02941167746142359,0.002680983511581969
106,106,106,106,2019-07-09,10.27859878540039,10.978337287902832,10.76085090637207,-0.06373811299034249,-0.044815426323406515
107,107,107,107,2019-07-10,10.354244232177734,10.827043533325195,10.723026275634766,-0.04366836613265701,-0.03439160121196294
108,108,108,108,2019-07-11,10.496085166931152,10.827043533325195,10.723026275634766,-0.030567750593720855,-0.021163904934120792
109,109,109,109,2019-07-12,10.467589378356934,10.694660186767578,10.723026275634766,-0.021232166749121872,-0.023821343966884068
110,110,110,110,2019-07-15,10.581573486328123,10.67574691772461,10.86486530303955,-0.00882124989682298,-0.026074121382082316
111,111,111,111,2019-07-16,10.562576293945312,10.60955810546875,10.931058883666992,-0.004428253378358948,-0.033709688479700795
112,112,112,112,2019-07-17,10.505582809448242,10.27859878540039,10.978337287902832,0.0220831680258069,-0.043062484423349257
113,113,113,113,2019-07-18,10.591073989868164,10.354244232177734,10.827043533325195,0.022872722757923514,-0.021794457806577294
114,114,114,114,2019-07-19,10.914027214050291,10.496085166931152,10.827043533325195,0.03981885059735446,0.008033927309645028
115,115,115,115,2019-07-22,10.914027214050291,10.467589378356934,10.694660186767578,0.042649536541471855,0.020511827720728792
116,116,116,116,2019-07-23,11.066009521484377,10.581573486328123,10.67574691772461,0.04578109633526317,0.036555999947116335
117,117,117,117,2019-07-24,11.341471672058104,10.562576293945312,10.60955810546875,0.07374104162061967,0.06898624422558042
118,118,118,118,2019-07-25,10.84753704071045,10.505582809448242,10.27859878540039,0.03254976306070989,0.05535173297338658
119,119,119,119,2019-07-26,10.980520248413086,10.591073989868164,10.354244232177734,0.03677117721181822,0.06048495691159017
120,120,120,120,2019-07-29,11.0280122756958,10.914027214050291,10.496085166931152,0.01044390484007307,0.0506786197239073
121,121,121,121,2019-07-30,10.895030975341797,10.914027214050291,10.467589378356934,-0.0017405342992034,0.04083476926107288
122,122,122,122,2019-07-31,10.505582809448242,11.066009521484377,10.581573486328123,-0.05064397522413844,-0.007181415597412255
123,123,123,123,2019-08-01,10.163629531860352,11.341471672058104,10.562576293945312,-0.1038526722329689,-0.0377698348378932
124,124,124,124,2019-08-02,9.783682823181152,10.84753704071045,10.505582809448242,-0.09807334268937618,-0.06871584369577721
125,125,125,125,2019-08-05,9.565210342407228,10.980520248413086,10.591073989868164,-0.12889279141490584,-0.09686115387753091
126,126,126,126,2019-08-06,9.631701469421388,11.0280122756958,10.914027214050291,-0.1266149122223672,-0.11749336147687872
127,127,127,127,2019-08-07,9.57470989227295,10.895030975341797,10.914027214050291,-0.12118561994519039,-0.12271522651630895
128,128,128,128,2019-08-08,9.61270523071289,10.505582809448242,11.066009521484377,-0.08499077061506177,-0.13133047535789055
129,129,129,129,2019-08-09,9.261253356933594,10.163629531860352,11.341471672058104,-0.08878483538759863,-0.18341696521180118
130,130,130,130,2019-08-12,9.042784690856934,9.783682823181152,10.84753704071045,-0.07572793862130911,-0.1663743892351176
131,131,131,131,2019-08-13,9.394232749938965,9.565210342407228,10.980520248413086,-0.017874943294266754,-0.14446378337159138
132,132,132,132,2019-08-14,8.890800476074219,9.631701469421388,11.0280122756958,-0.076923168320714,-0.19379846033828763
133,133,133,133,2019-08-15,8.539346694946289,9.57470989227295,10.895030975341797,-0.10813520294356138,-0.21621639128213732
134,134,134,134,2019-08-16,8.643834114074707,9.61270523071289,10.505582809448242,-0.10079068205926156,-0.17721517493528904
135,135,135,135,2019-08-19,8.786316871643066,9.261253356933594,10.163629531860352,-0.05128209616843682,-0.13551385908938984
136,136,136,136,2019-08-20,8.72932243347168,9.042784690856934,9.783682823181152,-0.034664350429817525,-0.10776722924942994
137,137,137,137,2019-08-21,8.681831359863281,9.394232749938965,9.565210342407228,-0.07583390885011998,-0.09235332532390828
138,138,138,138,2019-08-22,8.672331809997559,8.890800476074219,9.631701469421388,-0.02457244054284824,-0.09960541888363394
139,139,139,139,2019-08-23,8.387370109558105,8.539346694946289,9.57470989227295,-0.017797214566557584,-0.12400791210113415
140,140,140,140,2019-08-26,8.396868705749512,8.643834114074707,9.61270523071289,-0.028571280413984712,-0.1264822436330143
141,141,141,141,2019-08-27,8.273384094238281,8.786316871643066,9.261253356933594,-0.05837858853693556,-0.10666690831384362
142,142,142,142,2019-08-28,8.501355171203613,8.72932243347168,9.042784690856934,-0.02611511534892441,-0.059874202268771715
143,143,143,143,2019-08-29,8.662833213806152,8.681831359863281,9.394232749938965,-0.0021882648106894553,-0.0778562289866157
144,144,144,144,2019-08-30,8.72932243347168,8.672331809997559,8.890800476074219,0.006571545545388524,-0.018162373909648255
145,145,145,145,2019-09-03,8.615339279174805,8.387370109558105,8.539346694946289,0.027180053656736813,0.008899109843319541
146,146,146,146,2019-09-04,8.824310302734375,8.396868705749512,8.643834114074707,0.050904880374297745,0.020879182348698677
147,147,147,147,2019-09-05,9.052279472351074,8.273384094238281,8.786316871643066,0.09414471384874168,0.03027008979910284
148,148,148,148,2019-09-06,8.947793006896973,8.501355171203613,8.72932243347168,0.052513725953429846,0.025027208593829675
149,149,149,149,2019-09-09,9.21375846862793,8.662833213806152,8.681831359863281,0.06359642869999571,0.061268998062296465
150,150,150,150,2019-09-10,9.61270523071289,8.72932243347168,8.672331809997559,0.1011971781285077,0.10843374553903251
151,151,151,151,2019-09-11,9.57470989227295,8.615339279174805,8.387370109558105,0.11135610357413972,0.14156282210102678
152,152,152,152,2019-09-12,9.850171089172363,8.824310302734375,8.396868705749512,0.11625393387629468,0.17307670684760668
153,153,153,153,2019-09-13,10.220622062683104,9.052279472351074,8.273384094238281,0.12906612018559183,0.23536172698677316
154,154,154,154,2019-09-16,9.94515895843506,8.947793006896973,8.501355171203613,0.11146502280163562,0.16983219241586345
155,155,155,155,2019-09-17,9.88816738128662,9.21375846862793,8.662833213806152,0.07319585324002098,0.14144727680173097
156,156,156,156,2019-09-18,9.840673446655272,9.61270523071289,8.72932243347168,0.02371530286958312,0.1273124027269552
157,157,157,157,2019-09-19,9.926161766052246,9.57470989227295,8.615339279174805,0.036706268673782905,0.15214983930418047
158,158,158,158,2019-09-20,9.94515895843506,9.850171089172363,8.824310302734375,0.009643271005425502,0.12701827307153613
159,159,159,159,2019-09-23,9.812176704406738,10.220622062683104,9.052279472351074,-0.03996286681685013,0.08394540119719718
160,160,160,160,2019-09-24,9.508219718933104,9.94515895843506,8.947793006896973,-0.04393486733878327,0.0626329544731481
161,161,161,161,2019-09-25,9.565210342407228,9.88816738128662,9.21375846862793,-0.03266095995609741,0.03814424645229875
162,162,162,162,2019-09-26,9.308745384216309,9.840673446655272,9.61270523071289,-0.054054030480989,-0.031620635315584344
163,163,163,163,2019-09-27,9.166264533996582,9.926161766052246,9.57470989227295,-0.07655499174459701,-0.04265877116611061
164,164,164,164,2019-09-30,9.090271949768066,9.94515895843506,9.850171089172363,-0.08596011509116352,-0.07714578077121959
165,165,165,165,2019-10-01,8.710326194763184,9.812176704406738,10.220622062683104,-0.11229419759111181,-0.14776946634532329
166,166,166,166,2019-10-02,8.42536449432373,9.508219718933104,9.94515895843506,-0.11388622230228373,-0.15281751357250106
167,167,167,167,2019-10-03,8.415863990783691,9.565210342407228,9.88816738128662,-0.12015902530945144,-0.14889547615155319
168,168,168,168,2019-10-04,8.387370109558105,9.308745384216309,9.840673446655272,-0.0989795333988257,-0.14768332116448057
169,169,169,169,2019-10-07,8.320877075195312,9.166264533996582,9.926161766052246,-0.09222813237233429,-0.16172260020454765
170,170,170,170,2019-10-08,8.083409309387207,9.090271949768066,9.94515895843506,-0.11076265330065826,-0.18720159796629465
171,171,171,171,2019-10-09,8.121405601501465,8.710326194763184,9.812176704406738,-0.06761177252073403,-0.1723135603689172
172,172,172,172,2019-10-10,8.51085376739502,8.42536449432373,9.508219718933104,0.010146655747520938,-0.10489513084684965
173,173,173,173,2019-10-11,9.122182846069336,8.415863990783691,9.565210342407228,0.08392707582479253,-0.046316545112838337
174,174,174,174,2019-10-14,9.074423789978027,8.387370109558105,9.308745384216309,0.08191526920184034,-0.025172199320822708
175,175,175,175,2019-10-15,9.093528747558594,8.320877075195312,9.166264533996582,0.09285699877319065,-0.007935161173695082
176,176,176,176,2019-10-16,9.074423789978027,8.083409309387207,9.090271949768066,0.12259857724140755,-0.0017434197653947159
177,177,177,177,2019-10-17,9.017108917236328,8.121405601501465,8.710326194763184,0.11028919865414277,0.03522057792251099
178,178,178,178,2019-10-18,9.150838851928713,8.51085376739502,8.42536449432373,0.07519634363657723,0.08610599079645076
179,179,179,179,2019-10-21,9.380085945129396,9.122182846069336,8.415863990783691,0.02827208173876805,0.11457195071137494
180,180,180,180,2019-10-22,9.485158920288086,9.074423789978027,8.387370109558105,0.045262943390816934,0.1308859387853838
181,181,181,181,2019-10-23,9.676199913024902,9.093528747558594,8.320877075195312,0.0640753641013938,0.16288220888033922
182,182,182,182,2019-10-24,9.160390853881836,9.074423789978027,8.083409309387207,0.009473556216181178,0.1332335779711089
183,183,183,183,2019-10-25,9.685752868652344,9.017108917236328,8.121405601501465,0.07415280857236772,0.192620261061911
184,184,184,184,2019-10-28,9.78127098083496,9.150838851928713,8.51085376739502,0.0688933702262029,0.1492702434045916
185,185,185,185,2019-10-29,9.771720886230469,9.380085945129396,9.122182846069336,0.041751743362695715,0.07120423380255003
186,186,186,186,2019-10-30,9.676199913024902,9.485158920288086,9.074423789978027,0.020141042901051787,0.06631562917653122
187,187,187,187,2019-10-31,9.380085945129396,9.676199913024902,9.093528747558594,-0.03060229951397697,0.031512211103718935
188,188,188,188,2019-11-01,10.04872989654541,9.160390853881836,9.074423789978027,0.09697610689691571,0.10736837171341129
189,189,189,189,2019-11-04,10.316184997558594,9.685752868652344,9.017108917236328,0.0650886035866789,0.14406791492105242
190,190,190,190,2019-11-05,10.421258926391602,9.78127098083496,9.150838851928713,0.06542993715342416,0.138830996263815
191,191,191,191,2019-11-06,10.163352966308594,9.771720886230469,9.380085945129396,0.04007810749383789,0.08350318171507887
192,192,192,192,2019-11-07,10.765129089355469,9.676199913024902,9.485158920288086,0.11253686221021386,0.13494451488099135
193,193,193,193,2019-11-08,11.003931999206545,9.380085945129396,9.676199913024902,0.17311633001831184,0.13721627272235404
194,194,194,194,2019-11-11,10.593194007873535,10.04872989654541,9.160390853881836,0.05418238095098005,0.15641288421492727
195,195,195,195,2019-11-12,10.545434951782228,10.316184997558594,9.685752868652344,0.022222357807453852,0.08875738363222352
196,196,196,196,2019-11-13,10.35439395904541,10.421258926391602,9.78127098083496,-0.006416208235346388,0.058593916816475744
197,197,197,197,2019-11-14,10.325738906860352,10.163352966308594,9.771720886230469,0.015977595296558622,0.05669605457218507
198,198,198,198,2019-11-15,10.660057067871094,10.765129089355469,9.676199913024902,-0.009760405157451357,0.10167805168244248
199,199,199,199,2019-11-18,10.51677703857422,11.003931999206545,9.380085945129396,-0.04427098973961774,0.12118130900869306
200,200,200,200,2019-11-19,10.77468204498291,10.593194007873535,10.04872989654541,0.017132513288672158,0.07224317460130658
201,201,201,201,2019-11-20,10.535881042480469,10.545434951782228,10.316184997558594,-0.0009059758412472974,0.02129624904689753
202,202,202,202,2019-11-21,10.51677703857422,10.35439395904541,10.421258926391602,0.015682528612595004,0.009165698008013257
203,203,203,203,2019-11-22,10.841547966003418,10.325738906860352,10.163352966308594,0.04995371893437728,0.0667294545356274
204,204,204,204,2019-11-25,11.137659072875977,10.660057067871094,10.765129089355469,0.044802950112185824,0.03460525000939052
205,205,205,205,2019-11-26,11.185418128967283,10.51677703857422,11.003931999206545,0.06357851725301122,0.01649284362842529
206,206,206,206,2019-11-27,11.089898109436035,10.77468204498291,10.593194007873535,0.02925525441373944,0.046888983737418455
207,207,207,207,2019-11-29,10.87020206451416,10.535881042480469,10.545434951782228,0.03173166256203119,0.0307969386011
208,208,208,208,2019-12-02,10.937066078186035,10.51677703857422,10.35439395904541,0.039963673097779484,0.05627293315719495
209,209,209,209,2019-12-03,10.430811882019045,10.841547966003418,10.325738906860352,-0.03788537257523983,0.01017583110578979
210,210,210,210,2019-12-04,10.612296104431152,11.137659072875977,10.660057067871094,-0.047169963185914265,-0.0044803665811405935
211,211,211,211,2019-12-05,10.822443008422852,11.185418128967283,10.51677703857422,-0.032450742239525376,0.029064604938137117
212,212,212,212,2019-12-06,11.11855411529541,11.089898109436035,10.77468204498291,0.0025839737729413947,0.0319148229968067
213,213,213,213,2019-12-09,11.55794906616211,10.87020206451416,10.535881042480469,0.06326901722398559,0.09700831089119943
214,214,214,214,2019-12-10,11.72988510131836,10.937066078186035,10.51677703857422,0.07248918653912129,0.11534979379087429
215,215,215,215,2019-12-11,12.26479721069336,10.430811882019045,10.841547966003418,0.17582383321817874,0.1312773092138615
216,216,216,216,2019-12-12,12.474942207336426,10.612296104431152,11.137659072875977,0.17551772816888578,0.1200686002067699
217,217,217,217,2019-12-13,12.293453216552734,10.822443008422852,11.185418128967283,0.13592219492262791,0.09906067657103779
218,218,218,218,2019-12-16,12.369869232177734,11.11855411529541,11.089898109436035,0.11254297131683089,0.1154177531759839
219,219,219,219,2019-12-17,12.37942123413086,11.55794906616211,10.87020206451416,0.07107421595875962,0.13884002897642111
220,220,220,220,2019-12-18,12.398526191711426,11.72988510131836,10.937066078186035,0.05700320886501409,0.13362451164487998
221,221,221,221,2019-12-19,12.41762924194336,12.26479721069336,10.430811882019045,0.012461032059849275,0.19047581170064554
222,222,222,222,2019-12-20,12.140619277954102,12.474942207336426,10.612296104431152,-0.02679955737075168,0.14401437337248812
223,223,223,223,2019-12-23,12.274349212646484,12.293453216552734,10.822443008422852,-0.0015539981785205326,0.13415697390077708
224,224,224,224,2019-12-24,12.40807819366455,12.369869232177734,11.11855411529541,0.00308887351754894,0.11597947583806656
225,225,225,225,2019-12-26,12.5800142288208,12.37942123413086,11.55794906616211,0.01620374578876871,0.08842963027506001
226,226,226,226,2019-12-27,12.44628620147705,12.398526191711426,11.72988510131836,0.0038520715306915587,0.06107486083373259
227,227,227,227,2019-12-30,12.427181243896484,12.41762924194336,12.26479721069336,0.0007692291150762642,0.013239846563589897
228,228,228,228,2019-12-31,12.532255172729492,12.140619277954102,12.474942207336426,0.03225831284294989,0.00459424696647992
229,229,229,229,2020-01-02,12.60866928100586,12.274349212646484,12.293453216552734,0.027237294830663616,0.0256409699455884
230,230,230,230,2020-01-03,12.226591110229492,12.40807819366455,12.369869232177734,-0.01462652641306883,-0.011582832385611086
231,231,231,231,2020-01-06,12.274349212646484,12.5800142288208,12.37942123413086,-0.02429766855700677,-0.008487636012795563
232,232,232,232,2020-01-07,12.465391159057615,12.44628620147705,12.398526191711426,0.0015349926292307359,0.0053929770613292405
233,233,233,233,2020-01-08,12.58956813812256,12.427181243896484,12.41762924194336,0.013067073782788041,0.01384635447146687
234,234,234,234,2020-01-09,12.37942123413086,12.532255172729492,12.140619277954102,-0.012195246305804819,0.019669668466615553
235,235,235,235,2020-01-10,12.322110176086426,12.60866928100586,12.274349212646484,-0.022727148958622934,0.0038911198151940773
236,236,236,236,2020-01-13,12.923887252807615,12.226591110229492,12.40807819366455,0.05703111654684556,0.041570423001237256
237,237,237,237,2020-01-14,12.66502571105957,12.274349212646484,12.5800142288208,0.031828693452078394,0.006757661850970598
238,238,238,238,2020-01-15,12.444515228271484,12.465391159057615,12.44628620147705,-0.0016747112481072524,-0.00014228928829840282
239,239,239,239,2020-01-16,12.319876670837402,12.58956813812256,12.427181243896484,-0.021421820377499956,-0.00863466710214622
240,240,240,240,2020-01-17,12.3390531539917,12.37942123413086,12.532255172729492,-0.0032609020547634815,-0.015416380856831391
241,241,241,241,2020-01-21,11.76380443572998,12.322110176086426,12.60866928100586,-0.04530926378502542,-0.06700666235640051
242,242,242,242,2020-01-22,11.811742782592772,12.923887252807615,12.226591110229492,-0.0860534023904641,-0.03393000746460184
243,243,243,243,2020-01-23,11.47618293762207,12.66502571105957,12.274349212646484,-0.09386816896860761,-0.0650271766915389
