,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MOS,MOS_6m,MOS_12m,MOS_6m_ret,MOS_12m_ret
51,51,51,51,2019-04-18,25.398717880249023,25.67081451416016,25.81155014038086,-0.0105994546359659,-0.01599409016066733
52,52,52,52,2019-04-22,25.48316764831543,25.333038330078125,25.67081451416016,0.005926226308948346,-0.00730973556531378
53,53,53,53,2019-04-23,25.17353630065918,25.14538955688477,26.00859260559082,0.001119360020680471,-0.032106939333277795
54,54,54,54,2019-04-24,24.695024490356445,24.98588752746582,26.196239471435547,-0.011641092868510006,-0.05730650701662854
55,55,55,55,2019-04-25,24.441696166992188,25.182918548583984,26.130565643310547,-0.029433537664103504,-0.06463195245644104
56,56,56,56,2019-04-26,24.56366539001465,25.23921585083008,25.745874404907227,-0.026765905280421554,-0.04591838662380976
57,57,57,57,2019-04-29,24.51675033569336,25.398717880249023,25.67081451416016,-0.03472488448881561,-0.044956274286903186
58,58,58,58,2019-04-30,24.497987747192383,25.48316764831543,25.333038330078125,-0.03866002510830602,-0.03296290685725922
59,59,59,59,2019-05-01,24.21651077270508,25.17353630065918,25.14538955688477,-0.03801712705453453,-0.036940321885980176
60,60,60,60,2019-05-02,23.69107818603516,24.695024490356445,24.98588752746582,-0.04065378856835444,-0.051821626908683416
61,61,61,61,2019-05-03,24.03824043273925,24.441696166992188,25.182918548583984,-0.01650686316925054,-0.04545454545454575
62,62,62,62,2019-05-06,23.709850311279297,24.56366539001465,25.23921585083008,-0.03475927005105828,-0.0605948120016766
63,63,63,63,2019-05-07,21.814558029174805,24.51675033569336,25.398717880249023,-0.11021820875601518,-0.14111577867721403
64,64,64,64,2019-05-08,22.452577590942383,24.497987747192383,25.48316764831543,-0.08349298633657842,-0.11892517049674489
65,65,65,65,2019-05-09,22.18986701965332,24.21651077270508,25.17353630065918,-0.08368851202692806,-0.11852404228672997
66,66,66,66,2019-05-10,22.424427032470703,23.69107818603516,24.695024490356445,-0.053465323258740094,-0.09194554387959497
67,67,67,67,2019-05-13,21.495555877685547,24.03824043273925,24.441696166992188,-0.10577665042365814,-0.12053747289786376
68,68,68,68,2019-05-14,21.4017276763916,23.709850311279297,24.56366539001465,-0.09734868017237841,-0.1287241811602109
69,69,69,69,2019-05-15,21.41111183166504,21.814558029174805,24.51675033569336,-0.018494355786177086,-0.12667414977534341
70,70,70,70,2019-05-16,21.730121612548828,22.452577590942383,24.497987747192383,-0.03217697279821452,-0.11298340758459924
71,71,71,71,2019-05-17,21.39234161376953,22.18986701965332,24.21651077270508,-0.035940972750194033,-0.1166216382468579
72,72,72,72,2019-05-20,21.092100143432617,22.424427032470703,23.69107818603516,-0.05941408835591955,-0.10970281817458716
73,73,73,73,2019-05-21,21.43926048278809,21.495555877685547,24.03824043273925,-0.002618931802359059,-0.10811856039227563
74,74,74,74,2019-05-22,20.96074676513672,21.4017276763916,23.709850311279297,-0.02060492115042334,-0.11594773944375214
75,75,75,75,2019-05-23,20.28519630432129,21.41111183166504,21.814558029174805,-0.052585570342901344,-0.07010738988193788
76,76,76,76,2019-05-24,20.266433715820312,21.730121612548828,22.452577590942383,-0.06735755661317866,-0.09736716714449678
77,77,77,77,2019-05-28,20.003721237182617,21.39234161376953,22.18986701965332,-0.0649120326169953,-0.09852000377174219
78,78,78,78,2019-05-29,20.07877922058105,21.092100143432617,22.424427032470703,-0.04804267550223451,-0.10460235209100954
79,79,79,79,2019-05-30,19.956806182861328,21.43926048278809,21.495555877685547,-0.06914670872705275,-0.07158455001489816
80,80,80,80,2019-05-31,20.14446258544922,20.96074676513672,21.4017276763916,-0.0389434684190354,-0.0587459624733605
81,81,81,81,2019-06-03,20.66988754272461,20.28519630432129,21.41111183166504,0.018964136833192535,-0.03461867346114311
82,82,82,82,2019-06-04,21.317285537719727,20.266433715820312,21.730121612548828,0.051851837211946306,-0.018998332461733436
83,83,83,83,2019-06-05,20.922348022460938,20.003721237182617,21.39234161376953,0.04592279478334205,-0.02197017978649307
84,84,84,84,2019-06-06,21.119813919067383,20.07877922058105,21.092100143432617,0.051847509604530995,0.0013139410227669401
85,85,85,85,2019-06-07,20.82831382751465,19.956806182861328,21.43926048278809,0.043669695274275,-0.028496629152107267
86,86,86,86,2019-06-10,20.922348022460938,20.14446258544922,20.96074676513672,0.03861534819864598,-0.0018319358134534225
87,87,87,87,2019-06-11,21.053991317749023,20.66988754272461,20.28519630432129,0.01858277043019574,0.03789931346456621
88,88,88,88,2019-06-12,21.307880401611328,21.317285537719727,20.266433715820312,-0.00044119764178029985,0.051387762661866176
89,89,89,89,2019-06-13,21.477144241333008,20.922348022460938,20.003721237182617,0.026516919529131044,0.07365744536629593
90,90,90,90,2019-06-14,21.025787353515625,21.119813919067383,20.07877922058105,-0.004452054639878633,0.04716462701895119
91,91,91,91,2019-06-17,21.89088630676269,20.82831382751465,19.956806182861328,0.05101577055384876,0.09691330898239259
92,92,92,92,2019-06-18,22.624345779418945,20.922348022460938,20.14446258544922,0.08134831497549166,0.12310495668228949
93,93,93,93,2019-06-19,22.06954765319824,21.053991317749023,20.66988754272461,0.048235810498937326,0.06771493592214939
94,94,94,94,2019-06-20,22.21999740600586,21.307880401611328,21.317285537719727,0.042806557348874286,0.042346473554939035
95,95,95,95,2019-06-21,22.022533416748047,21.477144241333008,20.922348022460938,0.02539393362947351,0.05258422205318536
96,96,96,96,2019-06-24,22.03193473815918,21.025787353515625,21.119813919067383,0.04785301818794063,0.043187919296406196
97,97,97,97,2019-06-25,22.7183780670166,21.89088630676269,20.82831382751465,0.03780074267702327,0.0907449472460482
98,98,98,98,2019-06-26,22.69956970214844,22.624345779418945,20.922348022460938,0.0033249104068204804,0.08494370124135142
99,99,99,99,2019-06-27,22.934654235839844,22.06954765319824,21.053991317749023,0.039199108030482765,0.08932571927610589
100,100,100,100,2019-06-28,23.53646469116211,22.21999740600586,21.307880401611328,0.059246959443857605,0.1045896751599118
101,101,101,101,2019-07-01,23.76214599609375,22.022533416748047,21.477144241333008,0.07899239140319492,0.10639225257719453
102,102,102,102,2019-07-02,23.17913627624512,22.03193473815918,21.025787353515625,0.052069940825441696,0.102414662838747
103,103,103,103,2019-07-03,23.28257179260254,22.7183780670166,21.89088630676269,0.024834243180636983,0.06357373869371008
104,104,104,104,2019-07-05,23.32018280029297,22.69956970214844,22.624345779418945,0.027340302317968135,0.030756116780491283
105,105,105,105,2019-07-08,22.61493873596192,22.934654235839844,22.06954765319824,-0.013940279918338794,0.024712381573649855
106,106,106,106,2019-07-09,21.93790054321289,23.53646469116211,22.21999740600586,-0.06791861772466945,-0.012695629870628222
107,107,107,107,2019-07-10,21.70281982421875,23.76214599609375,22.022533416748047,-0.08666414945070755,-0.014517566461547782
108,108,108,108,2019-07-11,21.148025512695312,23.17913627624512,22.03193473815918,-0.08762668027588971,-0.040119455507143575
109,109,109,109,2019-07-12,21.627593994140625,23.28257179260254,22.7183780670166,-0.0710822590048984,-0.04801328993021814
110,110,110,110,2019-07-15,21.97551918029785,23.32018280029297,22.69956970214844,-0.057660938231505865,-0.0318971033967248
111,111,111,111,2019-07-16,22.295228958129883,22.61493873596192,22.934654235839844,-0.01413710563467685,-0.027880310343233128
112,112,112,112,2019-07-17,22.436277389526367,21.93790054321289,23.53646469116211,0.02271761809348094,-0.046743948850094696
113,113,113,113,2019-07-18,22.408071517944336,21.70281982421875,23.76214599609375,0.03249585535141275,-0.05698451976399821
114,114,114,114,2019-07-19,22.77479362487793,21.148025512695312,23.17913627624512,0.0769229312309112,-0.01744425014583384
115,115,115,115,2019-07-22,22.8030014038086,21.627593994140625,23.28257179260254,0.05434758068726553,-0.020597827124334667
116,116,116,116,2019-07-23,23.31078720092773,21.97551918029785,23.32018280029297,0.06076161430702465,-0.00040289561388517914
117,117,117,117,2019-07-24,23.34839630126953,22.295228958129883,22.61493873596192,0.047237341456213944,0.032432436535469344
118,118,118,118,2019-07-25,22.8030014038086,22.436277389526367,21.93790054321289,0.01634513640188051,0.03943407706182511
119,119,119,119,2019-07-26,22.85942840576172,22.408071517944336,21.70281982421875,0.020142602965897316,0.05329300942969084
120,120,120,120,2019-07-29,22.41747093200684,22.77479362487793,21.148025512695312,-0.015689393228168313,0.06002666388639777
121,121,121,121,2019-07-30,23.74333572387696,22.8030014038086,21.627593994140625,0.04123730483616517,0.09782603327533956
122,122,122,122,2019-07-31,23.686918258666992,23.31078720092773,21.97551918029785,0.016135493602047468,0.0778775265479732
123,123,123,123,2019-08-01,23.583478927612305,23.34839630126953,22.295228958129883,0.01006846994155186,0.05778141915033652
124,124,124,124,2019-08-02,22.934654235839844,22.8030014038086,22.436277389526367,0.0057734869940959666,0.022212991828409523
125,125,125,125,2019-08-05,22.19179344177246,22.85942840576172,22.408071517944336,-0.02920610927528622,-0.009651793372699613
126,126,126,126,2019-08-06,20.706069946289062,22.41747093200684,22.77479362487793,-0.07634228637603813,-0.09083391545331532
127,127,127,127,2019-08-07,21.364301681518555,23.74333572387696,22.8030014038086,-0.10019797007570352,-0.06309255947551495
128,128,128,128,2019-08-08,21.69341468811035,23.686918258666992,23.31078720092773,-0.08416052898005089,-0.06938300705490597
129,129,129,129,2019-08-09,21.2514591217041,23.583478927612305,23.34839630126953,-0.09888362158382824,-0.08981075841390496
130,130,130,130,2019-08-12,19.521255493164062,22.934654235839844,22.8030014038086,-0.14883148913322986,-0.1439172788059564
131,131,131,131,2019-08-13,19.380203247070312,22.19179344177246,22.85942840576172,-0.12669504166390555,-0.15220088170771884
132,132,132,132,2019-08-14,18.46808242797852,20.706069946289062,22.41747093200684,-0.10808364523619485,-0.1761745790150453
133,133,133,133,2019-08-15,18.13896751403809,21.364301681518555,23.74333572387696,-0.15096838715166516,-0.23603963128916894
134,134,134,134,2019-08-16,18.562116622924805,21.69341468811035,23.686918258666992,-0.1443432539415631,-0.21635577831519026
135,135,135,135,2019-08-19,18.78779602050781,21.2514591217041,23.583478927612305,-0.11592912689369905,-0.2033492565632271
136,136,136,136,2019-08-20,18.21419334411621,19.521255493164062,22.934654235839844,-0.06695584459235004,-0.20582219566872728
137,137,137,137,2019-08-21,17.932096481323242,19.380203247070312,22.19179344177246,-0.07472092770574934,-0.19194919832080937
138,138,138,138,2019-08-22,17.932096481323242,18.46808242797852,20.706069946289062,-0.029022284730724213,-0.1339690956401396
139,139,139,139,2019-08-23,16.935340881347656,18.13896751403809,21.364301681518555,-0.0663558513878435,-0.2073066026774104
140,140,140,140,2019-08-26,16.88833236694336,18.562116622924805,21.69341468811035,-0.09017205795993488,-0.22149958364095368
141,141,141,141,2019-08-27,16.606231689453125,18.78779602050781,21.2514591217041,-0.11611603237939128,-0.218583929020987
142,142,142,142,2019-08-28,16.79429817199707,18.21419334411621,19.521255493164062,-0.07795542439313208,-0.13969169770468481
143,143,143,143,2019-08-29,17.27386474609375,17.932096481323242,19.380203247070312,-0.03670690350763273,-0.10868505733008638
144,144,144,144,2019-08-30,17.29267120361328,17.932096481323242,18.46808242797852,-0.03565814395299172,-0.0636455478769431
145,145,145,145,2019-09-03,16.850717544555664,16.935340881347656,18.13896751403809,-0.0049968487428082575,-0.07102112997806653
146,146,146,146,2019-09-04,17.12417221069336,16.88833236694336,18.562116622924805,0.013964661437598558,-0.0774666187828783
147,147,147,147,2019-09-05,18.274587631225582,16.606231689453125,18.78779602050781,0.10046565488015302,-0.027316050734318975
148,148,148,148,2019-09-06,18.42546463012696,16.79429817199707,18.21419334411621,0.09712620565768604,0.011599266682814635
149,149,149,149,2019-09-09,19.028955459594727,17.27386474609375,17.932096481323242,0.10160382400226142,0.06116735873097112
150,150,150,150,2019-09-10,20.16050910949707,17.29267120361328,17.932096481323242,0.16584123251499494,0.12426949801964193
151,151,151,151,2019-09-11,20.73571014404297,16.850717544555664,16.935340881347656,0.23055354107116433,0.22440465115650454
152,152,152,152,2019-09-12,20.726287841796875,17.12417221069336,16.88833236694336,0.21035268664573104,0.22725485213482632
153,153,153,153,2019-09-13,21.358068466186523,18.274587631225582,16.606231689453125,0.16873052881873152,0.2861478067749328
154,154,154,154,2019-09-16,21.659818649291992,18.42546463012696,16.79429817199707,0.17553717553893478,0.28971264100858507
155,155,155,155,2019-09-17,20.56598281860352,19.028955459594727,17.27386474609375,0.08077308091200552,0.19058375881137057
156,156,156,156,2019-09-18,20.339672088623047,20.16050910949707,17.29267120361328,0.008886828112965484,0.17620186315536368
157,157,157,157,2019-09-19,19.79275703430176,20.73571014404297,16.850717544555664,-0.0454748404173706,0.17459431516592283
158,158,158,158,2019-09-20,19.509864807128903,20.726287841796875,17.12417221069336,-0.058689864965347005,0.13931725090604807
159,159,159,159,2019-09-23,19.698457717895508,21.358068466186523,18.274587631225582,-0.07770415901224703,0.07791530596493312
160,160,160,160,2019-09-24,18.906370162963867,21.659818649291992,18.42546463012696,-0.12712241643898203,0.026100049170569628
161,161,161,161,2019-09-25,19.37785148620605,20.56598281860352,19.028955459594727,-0.05777167776891812,0.018335006740236137
162,162,162,162,2019-09-26,18.812074661254883,20.339672088623047,20.16050910949707,-0.07510432915103993,-0.06688494030177916
163,163,163,163,2019-09-27,19.10439109802246,19.79275703430176,20.73571014404297,-0.034778678639177496,-0.07867196419550448
164,164,164,164,2019-09-30,19.330705642700195,19.509864807128903,20.726287841796875,-0.009183003890587793,-0.06733391959762003
165,165,165,165,2019-10-01,19.057249069213867,19.698457717895508,21.358068466186523,-0.032551210752866155,-0.10772600530873133
166,166,166,166,2019-10-02,18.92523193359375,18.906370162963867,21.659818649291992,0.0009976410314249673,-0.12625159794621033
167,167,167,167,2019-10-03,18.60462188720703,19.37785148620605,20.56598281860352,-0.0399027518375521,-0.09536918068521805
168,168,168,168,2019-10-04,18.28401756286621,18.812074661254883,20.339672088623047,-0.02807011496059242,-0.10106625695832439
169,169,169,169,2019-10-07,18.1048526763916,19.10439109802246,19.79275703430176,-0.05231982618563147,-0.08527889040344117
170,170,170,170,2019-10-08,17.491926193237305,19.330705642700195,19.509864807128903,-0.09512221040711277,-0.10343170666945078
171,171,171,171,2019-10-09,17.746530532836914,19.057249069213867,19.698457717895508,-0.06877795066940484,-0.09909035585488102
172,172,172,172,2019-10-10,18.23686981201172,18.92523193359375,18.906370162963867,-0.03637271786139307,-0.03541136374573095
173,173,173,173,2019-10-11,19.53815460205078,18.60462188720703,19.37785148620605,0.05017746238023091,0.00827249171348221
174,174,174,174,2019-10-14,18.91580009460449,18.28401756286621,18.812074661254883,0.03455381343657171,0.00551376896048783
175,175,175,175,2019-10-15,19.019529342651367,18.1048526763916,19.10439109802246,0.05052107755908386,-0.0044420026231497545
176,176,176,176,2019-10-16,18.91580009460449,17.491926193237305,19.330705642700195,0.0814017784912493,-0.0214635490170213
177,177,177,177,2019-10-17,18.519756317138672,17.746530532836914,19.057249069213867,0.043570532441314924,-0.02820411015897839
178,178,178,178,2019-10-18,18.434892654418945,18.23686981201172,18.92523193359375,0.01085837890210728,-0.02590928771152412
179,179,179,179,2019-10-21,18.35945510864257,19.53815460205078,18.60462188720703,-0.06032808714106963,-0.013177735083831132
180,180,180,180,2019-10-22,18.557477951049805,18.91580009460449,18.28401756286621,-0.018943007526120548,0.014956252762466038
181,181,181,181,2019-10-23,19.019529342651367,19.019529342651367,18.1048526763916,0.0,0.05052107755908386
182,182,182,182,2019-10-24,18.78378677368164,18.91580009460449,17.491926193237305,-0.006978997465748371,0.07385467821970293
183,183,183,183,2019-10-25,19.368423461914062,18.519756317138672,17.746530532836914,0.0458249628257803,0.09139211329651808
184,184,184,184,2019-10-28,19.406137466430664,18.434892654418945,18.23686981201172,0.05268513520630158,0.06411558926898775
185,185,185,185,2019-10-29,19.43442726135254,18.35945510864257,19.53815460205078,0.05855141921962237,-0.005308963042361947
186,186,186,186,2019-10-30,19.028955459594727,18.557477951049805,18.91580009460449,0.02540633537534398,0.005982055446997148
187,187,187,187,2019-10-31,18.746070861816406,19.019529342651367,19.019529342651367,-0.014377773282839845,-0.014377773282839845
188,188,188,188,2019-11-01,19.48157501220703,18.78378677368164,18.91580009460449,0.03714843268467449,0.029910176401363175
189,189,189,189,2019-11-04,20.12279319763184,19.368423461914062,18.519756317138672,0.03894843259706526,0.08655820589872842
190,190,190,190,2019-11-05,20.41510772705078,19.406137466430664,18.434892654418945,0.05199232780688412,0.1074166858333816
191,191,191,191,2019-11-06,19.50044059753418,19.43442726135254,18.35945510864257,0.003396721462068264,0.06214702354398849
192,192,192,192,2019-11-07,19.557016372680664,19.028955459594727,18.557477951049805,0.027750388832807893,0.0538617598936344
193,193,193,193,2019-11-08,19.623022079467773,18.746070861816406,19.019529342651367,0.04678053465793819,0.031730161453736416
194,194,194,194,2019-11-11,19.73617935180664,19.48157501220703,18.78378677368164,0.01306898130362022,0.05070290616050954
195,195,195,195,2019-11-12,19.73617935180664,20.12279319763184,19.368423461914062,-0.01921273264740886,0.01898739412713324
196,196,196,196,2019-11-13,18.557477951049805,20.41510772705078,19.406137466430664,-0.09099289608643835,-0.043731500760978204
197,197,197,197,2019-11-14,19.132680892944336,19.50044059753418,19.43442726135254,-0.0188590459149085,-0.015526383378853592
198,198,198,198,2019-11-15,18.62347984313965,19.557016372680664,19.028955459594727,-0.04773409766354131,-0.0213083486014799
199,199,199,199,2019-11-18,17.869117736816406,19.623022079467773,18.746070861816406,-0.08937993014269374,-0.046780636404520015
200,200,200,200,2019-11-19,17.737102508544922,19.73617935180664,19.48157501220703,-0.10128996132570733,-0.08954473663289719
201,201,201,201,2019-11-20,17.095882415771484,19.73617935180664,20.12279319763184,-0.13377953701020984,-0.1504219991793475
202,202,202,202,2019-11-21,16.99216079711914,18.557477951049805,20.41510772705078,-0.08434967068583332,-0.16766734595263033
203,203,203,203,2019-11-22,17.12417221069336,19.132680892944336,19.50044059753418,-0.10497790108398586,-0.12185716394230073
204,204,204,204,2019-11-25,17.57679557800293,18.62347984313965,19.557016372680664,-0.05620240008594779,-0.10125372689486112
205,205,205,205,2019-11-26,17.68052101135254,17.869117736816406,19.623022079467773,-0.010554338957389886,-0.0989909230213698
206,206,206,206,2019-11-27,17.916263580322266,17.737102508544922,19.73617935180664,0.01010092103211524,-0.09221216219428918
207,207,207,207,2019-11-29,17.963409423828125,17.095882415771484,19.73617935180664,0.05074479263242471,-0.08982335924183005
208,208,208,208,2019-12-02,17.906829833984375,16.99216079711914,18.557477951049805,0.053828883082386314,-0.03506123616483248
209,209,209,209,2019-12-03,17.37877655029297,17.12417221069336,19.132680892944336,0.014868125388310505,-0.09167060029199381
210,210,210,210,2019-12-04,17.36931610107422,17.57679557800293,18.62347984313965,-0.011804169651285501,-0.06734314707180933
211,211,211,211,2019-12-05,17.539508819580078,17.68052101135254,17.869117736816406,-0.007975567670314598,-0.0184457297831343
212,212,212,212,2019-12-06,18.0406436920166,17.916263580322266,17.737102508544922,0.006942301955801922,0.0171133466317539
213,213,213,213,2019-12-09,17.719165802001953,17.963409423828125,17.095882415771484,-0.013596729666595864,0.03645809973841829
214,214,214,214,2019-12-10,17.255857467651367,17.906829833984375,16.99216079711914,-0.03635330052098684,0.015518724997996447
215,215,215,215,2019-12-11,17.22749137878418,17.37877655029297,17.12417221069336,-0.008705168115314743,0.0060335277419307776
216,216,216,216,2019-12-12,17.927175521850586,17.36931610107422,17.57679557800293,0.032117523656666425,0.01993423330735844
217,217,217,217,2019-12-13,17.61515235900879,17.539508819580078,17.68052101135254,0.004312751298044759,-0.0036972130120926927
218,218,218,218,2019-12-16,18.418853759765625,18.0406436920166,17.916263580322266,0.02096433332455816,0.02805217601260135
219,219,219,219,2019-12-17,19.05235481262207,17.719165802001953,17.963409423828125,0.07523994219126795,0.060620195370566954
220,220,220,220,2019-12-18,19.723682403564453,17.255857467651367,17.906829833984375,0.14301375289749507,0.1014614304387913
221,221,221,221,2019-12-19,19.47784805297852,17.22749137878418,17.37877655029297,0.13062590627476234,0.12078361768511048
222,222,222,222,2019-12-20,20.52737808227539,17.927175521850586,17.36931610107422,0.14504251142381808,0.18181844137236114
223,223,223,223,2019-12-23,20.36663627624512,17.61515235900879,17.539508819580078,0.15619983643395297,0.16118623877933258
224,224,224,224,2019-12-24,20.281539916992188,18.418853759765625,18.0406436920166,0.10112932007177555,0.12421376217120428
225,225,225,225,2019-12-26,20.4801025390625,19.05235481262207,17.719165802001953,0.07493812394752153,0.1558164062525229
226,226,226,226,2019-12-27,20.064069747924805,19.723682403564453,17.255857467651367,0.01725779889351875,0.16273965437752613
227,227,227,227,2019-12-30,19.884418487548828,19.47784805297852,17.22749137878418,0.020873478089800335,0.15422600135714948
228,228,228,228,2019-12-31,20.461191177368164,20.52737808227539,17.927175521850586,-0.0032243233715452124,0.14135052409282123
229,229,229,229,2020-01-02,20.262630462646484,20.36663627624512,17.61515235900879,-0.005106676045466774,0.15029549842546297
230,230,230,230,2020-01-03,19.62912940979004,20.281539916992188,18.418853759765625,-0.032167700769878405,0.06570852159476703
231,231,231,231,2020-01-06,19.62912940979004,20.4801025390625,19.05235481262207,-0.041551214289546,0.030273139611375344
232,232,232,232,2020-01-07,19.78040885925293,20.064069747924805,19.723682403564453,-0.014137754315831863,0.0028760580568985006
233,233,233,233,2020-01-08,19.96006202697754,19.884418487548828,19.47784805297852,0.0038041615084734026,0.02475704568017112
234,234,234,234,2020-01-09,19.950607299804688,20.461191177368164,20.52737808227539,-0.024953770928460184,-0.028097635273192645
235,235,235,235,2020-01-10,19.49675178527832,20.262630462646484,20.36663627624512,-0.037797593889896786,-0.042711249868069845
236,236,236,236,2020-01-13,19.903329849243164,19.62912940979004,20.281539916992188,0.01396905760458056,-0.018647995630359127
237,237,237,237,2020-01-14,20.177534103393555,19.62912940979004,20.4801025390625,0.027938309547747897,-0.014773775428704283
238,238,238,238,2020-01-15,20.347728729248047,19.78040885925293,20.064069747924805,0.02868089704474097,0.014137659252932977
239,239,239,239,2020-01-16,20.82048988342285,19.96006202697754,19.884418487548828,0.04310747407910753,0.04707562338120019
240,240,240,240,2020-01-17,20.67865943908692,19.950607299804688,20.461191177368164,0.03649273068942427,0.010628328518786034
241,241,241,241,2020-01-21,19.997880935668945,19.49675178527832,20.262630462646484,0.025703212304780898,-0.013065901165477789
