,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RF,RF_6m,RF_12m,RF_6m_ret,RF_12m_ret
94,94,94,94,2019-06-20,12.210160255432127,11.909087181091309,11.865949630737305,0.025280953087558844,0.029008266123360826
95,95,95,95,2019-06-21,12.235248565673828,12.118165969848633,11.733464241027832,0.00966174222374172,0.042765232359206484
96,96,96,96,2019-06-24,12.134891510009766,12.201796531677246,11.741822242736816,-0.005483210729976262,0.033476002203669086
97,97,97,97,2019-06-25,12.034533500671388,11.992718696594238,11.608013153076172,0.0034866826392772055,0.036743613396249986
98,98,98,98,2019-06-26,12.067987442016602,12.43596363067627,11.700008392333984,-0.029589680348691805,0.03145117826784838
99,99,99,99,2019-06-27,12.193434715270996,12.185070037841797,12.1014404296875,0.0006864693763122265,0.007601928557018134
100,100,100,100,2019-06-28,12.494504928588867,12.210160255432127,11.909087181091309,0.02328754637190289,0.049157230826814224
101,101,101,101,2019-07-01,12.603225708007812,12.235248565673828,12.118165969848633,0.03007516687207734,0.04002748760547292
102,102,102,102,2019-07-02,12.42760181427002,12.134891510009766,12.201796531677246,0.02412137793063951,0.018505904602372114
103,103,103,103,2019-07-03,12.603225708007812,12.034533500671388,11.992718696594238,0.047255027152045104,0.050906473074112
104,104,104,104,2019-07-05,12.720312118530272,12.067987442016602,12.43596363067627,0.054054139486630515,0.02286501442900568
105,105,105,105,2019-07-08,12.65340518951416,12.193434715270996,12.185070037841797,0.03772279796332523,0.03843516288522819
106,106,106,106,2019-07-09,12.803943634033203,12.494504928588867,12.210160255432127,0.024765983703468386,0.04863026906931145
107,107,107,107,2019-07-10,12.594863891601562,12.603225708007812,12.235248565673828,-0.0006634663696403198,0.029391746640655914
108,108,108,108,2019-07-11,12.73703384399414,12.42760181427002,12.134891510009766,0.024898772454136298,0.049620743085150965
109,109,109,109,2019-07-12,12.728673934936523,12.603225708007812,12.034533500671388,0.009953660264054864,0.05767904790214007
110,110,110,110,2019-07-15,12.527957916259766,12.720312118530272,12.067987442016602,-0.015121814659743715,0.03811492814797801
111,111,111,111,2019-07-16,12.494504928588867,12.65340518951416,12.193434715270996,-0.012557905049699447,0.024691173598593297
112,112,112,112,2019-07-17,12.302154541015623,12.803943634033203,12.494504928588867,-0.039190198532568665,-0.01539479864729365
113,113,113,113,2019-07-18,12.369059562683104,12.594863891601562,12.603225708007812,-0.01792828655091927,-0.018579858105367775
114,114,114,114,2019-07-19,12.65340518951416,12.73703384399414,12.42760181427002,-0.00656578725504553,0.018169505156245158
115,115,115,115,2019-07-22,12.645042419433594,12.728673934936523,12.603225708007812,-0.006570324287543006,0.0033179372007288155
116,116,116,116,2019-07-23,13.021384239196776,12.527957916259766,12.720312118530272,0.03938601376498907,0.023668611104905146
117,117,117,117,2019-07-24,13.339180946350098,12.494504928588867,12.65340518951416,0.06760380043778391,0.05419693328118802
118,118,118,118,2019-07-25,13.146828651428224,12.302154541015623,12.803943634033203,0.06866066489381528,0.026779641272679733
119,119,119,119,2019-07-26,13.414451599121094,12.369059562683104,12.594863891601562,0.084516695156994,0.06507316907696348
120,120,120,120,2019-07-29,13.22209930419922,12.65340518951416,12.73703384399414,0.04494395826005282,0.038083078536672144
121,121,121,121,2019-07-30,13.422810554504396,12.645042419433594,12.728673934936523,0.06150775215079429,0.05453330198542283
122,122,122,122,2019-07-31,13.322455406188965,13.021384239196776,12.527957916259766,0.02312128737326624,0.06341795648100312
123,123,123,123,2019-08-01,12.73703384399414,13.339180946350098,12.494504928588867,-0.04514123504117529,0.019410846351370026
124,124,124,124,2019-08-02,12.82066822052002,13.146828651428224,12.302154541015623,-0.024809057724561767,0.04214820077049608
125,125,125,125,2019-08-05,12.176708221435549,13.414451599121094,12.369059562683104,-0.09226939830821268,-0.01555100776035312
126,126,126,126,2019-08-06,12.335604667663574,13.22209930419922,12.65340518951416,-0.06704643613243044,-0.025115810099398894
127,127,127,127,2019-08-07,12.109800338745115,13.422810554504396,12.645042419433594,-0.09781932110474911,-0.04232821551202459
128,128,128,128,2019-08-08,12.310516357421877,13.322455406188965,13.021384239196776,-0.07595739808571556,-0.054592343541714605
129,129,129,129,2019-08-09,12.268701553344728,12.73703384399414,13.339180946350098,-0.036769337067455776,-0.0802507588217608
130,130,130,130,2019-08-12,11.959267616271973,12.82066822052002,13.146828651428224,-0.06718843272687913,-0.09033060874549692
131,131,131,131,2019-08-13,11.934178352355955,12.176708221435549,13.414451599121094,-0.01991752324759255,-0.11034914366996007
132,132,132,132,2019-08-14,11.424025535583496,12.335604667663574,13.22209930419922,-0.07389821225948345,-0.13599003662335774
133,133,133,133,2019-08-15,11.348756790161133,12.109800338745115,13.422810554504396,-0.06284525981399014,-0.15451710026908316
134,134,134,134,2019-08-16,11.783641815185549,12.310516357421877,13.322455406188965,-0.04279873621374797,-0.11550525365531028
135,135,135,135,2019-08-19,11.925813674926758,12.268701553344728,12.73703384399414,-0.027948179921655325,-0.0636898809411498
136,136,136,136,2019-08-20,11.708373069763184,11.959267616271973,12.82066822052002,-0.020979089569616916,-0.08675797014827669
137,137,137,137,2019-08-21,11.817093849182127,11.934178352355955,12.176708221435549,-0.009810855822404707,-0.02953297112107578
138,138,138,138,2019-08-22,11.917450904846191,11.424025535583496,12.335604667663574,0.043191900064104116,-0.033898116394207034
139,139,139,139,2019-08-23,11.532747268676758,11.348756790161133,12.109800338745115,0.016212390653673747,-0.0476517410631524
140,140,140,140,2019-08-26,11.733464241027832,11.783641815185549,12.310516357421877,-0.00425823993504737,-0.04687472886108035
141,141,141,141,2019-08-27,11.582924842834473,11.925813674926758,12.268701553344728,-0.02875181865478804,-0.055896437575604474
142,142,142,142,2019-08-28,11.792004585266112,11.708373069763184,11.959267616271973,0.007142880996754863,-0.013986059713078092
143,143,143,143,2019-08-29,12.1014404296875,11.817093849182127,11.934178352355955,0.024062310423730082,0.01401538274300429
144,144,144,144,2019-08-30,12.226886749267578,11.917450904846191,11.424025535583496,0.025964935529590116,0.07027831049425903
145,145,145,145,2019-09-03,11.925813674926758,11.532747268676758,11.348756790161133,0.03408263418011237,0.050847585813620366
146,146,146,146,2019-09-04,12.076350212097168,11.733464241027832,11.783641815185549,0.029222910133426927,0.024840232035431287
147,147,147,147,2019-09-05,12.52017879486084,11.582924842834473,11.925813674926758,0.08091686380976393,0.04983853816060324
148,148,148,148,2019-09-06,12.553994178771973,11.792004585266112,11.708373069763184,0.0646191737796602,0.07222362184483178
149,149,149,149,2019-09-09,13.061223983764648,12.1014404296875,11.817093849182127,0.07931151334039432,0.10528224201829706
150,150,150,150,2019-09-10,13.534645080566406,12.226886749267578,11.917450904846191,0.1069575892961605,0.13569967173622577
151,151,151,151,2019-09-11,13.729080200195312,11.925813674926758,11.532747268676758,0.15120700141909849,0.19044316851404974
152,152,152,152,2019-09-12,13.737534523010254,12.076350212097168,11.733464241027832,0.13755681822220067,0.17079953889277544
153,153,153,153,2019-09-13,13.82207489013672,12.52017879486084,11.582924842834473,0.10398382615831903,0.19331473506775354
154,154,154,154,2019-09-16,13.898159980773926,12.553994178771973,11.792004585266112,0.10707076830375262,0.17860876666715475
155,155,155,155,2019-09-17,13.74598789215088,13.061223983764648,12.1014404296875,0.05242723876701039,0.1358968357542747
156,156,156,156,2019-09-18,13.82207489013672,13.534645080566406,12.226886749267578,0.02123659747701967,0.13046560204417523
157,157,157,157,2019-09-19,13.627634048461914,13.729080200195312,11.925813674926758,-0.007389144083516652,0.14270056701565959
158,158,158,158,2019-09-20,13.492372512817385,13.737534523010254,12.076350212097168,-0.017846143336872067,0.11725581619037118
159,159,159,159,2019-09-23,13.56845474243164,13.82207489013672,12.52017879486084,-0.018348920094917176,0.0837269151460589
160,160,160,160,2019-09-24,13.399377822875977,13.898159980773926,12.553994178771973,-0.035888359220784705,0.06733981488803731
161,161,161,161,2019-09-25,13.560006141662598,13.74598789215088,13.061223983764648,-0.01352989337306787,0.038188010443580556
162,162,162,162,2019-09-26,13.43319606781006,13.82207489013672,13.534645080566406,-0.028134619832233754,-0.007495505951760073
163,163,163,163,2019-09-27,13.492372512817385,13.627634048461914,13.729080200195312,-0.009925533307067025,-0.017241336194872003
164,164,164,164,2019-09-30,13.374018669128418,13.492372512817385,13.737534523010254,-0.008771907503779208,-0.026461506122001044
165,165,165,165,2019-10-01,13.044318199157717,13.56845474243164,13.82207489013672,-0.03862905196085664,-0.056269170668001744
166,166,166,166,2019-10-02,12.816062927246094,13.399377822875977,13.898159980773926,-0.043532983646003554,-0.07785901551174801
167,167,167,167,2019-10-03,12.875238418579102,13.560006141662598,13.74598789215088,-0.05049907175038615,-0.06334571806723233
168,168,168,168,2019-10-04,13.010502815246582,13.43319606781006,13.82207489013672,-0.031466320481718935,-0.05871564734968027
169,169,169,169,2019-10-07,13.002047538757324,13.492372512817385,13.627634048461914,-0.03634090102346832,-0.045905731507018044
170,170,170,170,2019-10-08,12.587809562683104,13.374018669128418,13.492372512817385,-0.05878630244925109,-0.06704254194545634
171,171,171,171,2019-10-09,12.604716300964355,13.044318199157717,13.56845474243164,-0.033700642032923334,-0.07102787014157597
172,172,172,172,2019-10-10,12.773795127868652,12.816062927246094,13.399377822875977,-0.0032980330712626404,-0.04668744349751097
173,173,173,173,2019-10-11,13.044318199157717,12.875238418579102,13.560006141662598,0.013132166961244973,-0.03803006703075518
174,174,174,174,2019-10-14,13.010502815246582,13.010502815246582,13.43319606781006,0.0,-0.031466320481718935
175,175,175,175,2019-10-15,13.196486473083496,13.002047538757324,13.492372512817385,0.014954485725927169,-0.021929874783163994
176,176,176,176,2019-10-16,13.12885856628418,12.587809562683104,13.374018669128418,0.04298198196491865,-0.0183310722759904
177,177,177,177,2019-10-17,13.137310981750488,12.604716300964355,13.044318199157717,0.042253603180690824,0.007128987592373903
178,178,178,178,2019-10-18,13.33174991607666,12.773795127868652,12.816062927246094,0.04367964122038526,0.04023755124783679
179,179,179,179,2019-10-21,13.585365295410156,13.044318199157717,12.875238418579102,0.0414776064177409,0.05515446423161641
180,180,180,180,2019-10-22,13.712172508239746,13.010502815246582,13.010502815246582,0.05393102041920317,0.05393102041920317
181,181,181,181,2019-10-23,13.762896537780762,13.196486473083496,13.002047538757324,0.04292127801233736,0.05851762937763838
182,182,182,182,2019-10-24,13.678357124328612,13.12885856628418,12.587809562683104,0.04185425223907746,0.08663521291889142
183,183,183,183,2019-10-25,13.864343643188477,13.137310981750488,12.604716300964355,0.05534105590161764,0.09993301809797583
184,184,184,184,2019-10-28,13.96578884124756,13.33174991607666,12.773795127868652,0.04755856726702601,0.09331554964259059
185,185,185,185,2019-10-29,13.923521041870115,13.585365295410156,13.044318199157717,0.024891178051296592,0.0674012109555231
186,186,186,186,2019-10-30,13.754443168640137,13.712172508239746,13.010502815246582,0.0030827106627333567,0.057179984813634954
187,187,187,187,2019-10-31,13.61072826385498,13.762896537780762,13.196486473083496,-0.011056413416177469,0.03139030920210484
188,188,188,188,2019-11-01,13.991150856018066,13.678357124328612,13.12885856628418,0.022867785132844265,0.0656791514190207
189,189,189,189,2019-11-04,14.363121032714844,13.864343643188477,13.137310981750488,0.03597555011350395,0.0933075309450444
190,190,190,190,2019-11-05,14.540655136108398,13.96578884124756,13.33174991607666,0.04116246503477039,0.09067866016402903
191,191,191,191,2019-11-06,14.4222993850708,13.923521041870115,13.585365295410156,0.03582271622966515,0.06160556388891547
192,192,192,192,2019-11-07,14.295491218566896,13.754443168640137,13.712172508239746,0.03933623799183228,0.042540210894854935
193,193,193,193,2019-11-08,14.270127296447754,13.61072826385498,13.762896537780762,0.048447005906648855,0.03685494236439135
194,194,194,194,2019-11-11,14.177136421203612,13.991150856018066,13.678357124328612,0.013293085543820471,0.03646485410063316
195,195,195,195,2019-11-12,14.109505653381348,14.363121032714844,13.864343643188477,-0.0176574004184632,0.01768291500141217
196,196,196,196,2019-11-13,13.872797966003418,14.540655136108398,13.96578884124756,-0.045930335590348315,-0.006658476388350931
197,197,197,197,2019-11-14,13.898159980773926,14.4222993850708,13.923521041870115,-0.03634229121879384,-0.0018214545745953714
198,198,198,198,2019-11-15,13.96578884124756,14.295491218566896,13.754443168640137,-0.023063382172633595,0.015365629129159286
199,199,199,199,2019-11-18,14.01651382446289,14.270127296447754,13.61072826385498,-0.017772334241755172,0.02981365528290847
200,200,200,200,2019-11-19,13.96578884124756,14.177136421203612,13.991150856018066,-0.01490763534164452,-0.0018127182696766608
201,201,201,201,2019-11-20,13.872797966003418,14.109505653381348,14.363121032714844,-0.01677646922528453,-0.03413764080902881
202,202,202,202,2019-11-21,13.94042682647705,13.872797966003418,14.540655136108398,0.004874925782049511,-0.041279316785446496
203,203,203,203,2019-11-22,14.092597007751465,13.898159980773926,14.4222993850708,0.013990127271992447,-0.022860597226308177
204,204,204,204,2019-11-25,14.236312866210938,13.96578884124756,14.295491218566896,0.01937047939350145,-0.004139651548251688
205,205,205,205,2019-11-26,14.02496337890625,14.01651382446289,14.270127296447754,0.0006028285313437465,-0.017180219380561024
206,206,206,206,2019-11-27,14.151772499084473,13.96578884124756,14.177136421203612,0.01331708934962661,-0.0017890723038542777
207,207,207,207,2019-11-29,14.06723690032959,13.872797966003418,14.109505653381348,0.014015841274605423,-0.0029957642804889772
208,208,208,208,2019-12-02,14.04187297821045,13.94042682647705,13.872797966003418,0.007277119488244166,0.01218752068770601
209,209,209,209,2019-12-03,13.881250381469728,14.092597007751465,13.898159980773926,-0.014996996377991123,-0.0012166789940243339
210,210,210,210,2019-12-04,14.101052284240724,14.236312866210938,13.96578884124756,-0.009501096473599313,0.009685342126444452
211,211,211,211,2019-12-05,14.233316421508787,14.02496337890625,14.01651382446289,0.014855870705224428,0.015467654779287132
212,212,212,212,2019-12-06,14.540509223937988,14.151772499084473,13.96578884124756,0.027469119142401688,0.041152017206003366
213,213,213,213,2019-12-09,14.566110610961914,14.06723690032959,13.872797966003418,0.03546351811425286,0.04997641042978662
214,214,214,214,2019-12-10,14.50637912750244,14.04187297821045,13.94042682647705,0.03308007058693607,0.04059791770152077
215,215,215,215,2019-12-11,14.36984634399414,13.881250381469728,14.092597007751465,0.03519826738206855,0.01967340271563711
216,216,216,216,2019-12-12,14.864768981933594,14.101052284240724,14.236312866210938,0.05416026281573294,0.044144584460085845
217,217,217,217,2019-12-13,14.651442527770996,14.233316421508787,14.02496337890625,0.02937657632836399,0.04466886165328465
218,218,218,218,2019-12-16,14.711174964904783,14.540509223937988,14.151772499084473,0.011737260252607129,0.0395287915952931
219,219,219,219,2019-12-17,14.87330436706543,14.566110610961914,14.06723690032959,0.02108962126597702,0.05730105154601861
220,220,220,220,2019-12-18,14.787970542907717,14.50637912750244,14.04187297821045,0.01941155769680747,0.053133763982556204
221,221,221,221,2019-12-19,14.762370109558104,14.36984634399414,13.881250381469728,0.02731579421014607,0.06347553022057673
222,222,222,222,2019-12-20,14.71970272064209,14.864768981933594,14.101052284240724,-0.009759065981302162,0.04387264325604745
223,223,223,223,2019-12-23,14.651442527770996,14.651442527770996,14.233316421508787,0.0,0.02937657632836399
224,224,224,224,2019-12-24,14.677042007446287,14.711174964904783,14.540509223937988,-0.002320206070550057,0.009389821319567337
225,225,225,225,2019-12-26,14.728239059448242,14.87330436706543,14.566110610961914,-0.009753401398710837,0.011130524325712265
226,226,226,226,2019-12-27,14.642903327941896,14.787970542907717,14.50637912750244,-0.00980981227578892,0.009411321684032359
227,227,227,227,2019-12-30,14.608776092529297,14.762370109558104,14.36984634399414,-0.010404428007760091,0.016627160988051726
228,228,228,228,2019-12-31,14.642903327941896,14.71970272064209,14.864768981933594,-0.005217455417254713,-0.014925603906885465
229,229,229,229,2020-01-02,14.583174705505373,14.651442527770996,14.651442527770996,-0.0046594608098298185,-0.0046594608098298185
230,230,230,230,2020-01-03,14.31011199951172,14.677042007446287,14.711174964904783,-0.025000269655725438,-0.02726246994885484
231,231,231,231,2020-01-06,14.147985458374023,14.728239059448242,14.87330436706543,-0.039397350812416576,-0.04876649403460809
232,232,232,232,2020-01-07,13.951722145080566,14.642903327941896,14.787970542907717,-0.047202468484675686,-0.05654923340567608
233,233,233,233,2020-01-08,14.037053108215332,14.608776092529297,14.762370109558104,-0.039135584027900516,-0.04913282866910074
234,234,234,234,2020-01-09,14.122382164001465,14.642903327941896,14.71970272064209,-0.035547674684648256,-0.040579661694048696
235,235,235,235,2020-01-10,13.951722145080566,14.583174705505373,14.651442527770996,-0.043300075132914895,-0.04775778093960026
236,236,236,236,2020-01-13,14.028519630432127,14.31011199951172,14.677042007446287,-0.01967785920118592,-0.044186177070634325
237,237,237,237,2020-01-14,14.071185111999512,14.147985458374023,14.728239059448242,-0.005428359154062812,-0.04461184699655096
238,238,238,238,2020-01-15,13.91758632659912,13.951722145080566,14.642903327941896,-0.002446710028086607,-0.049533687759770406
239,239,239,239,2020-01-16,14.207715034484863,14.037053108215332,14.608776092529297,0.012157959719454992,-0.02745343316265425
240,240,240,240,2020-01-17,13.985854148864746,14.122382164001465,14.642903327941896,-0.009667491896992675,-0.04487150972467013
241,241,241,241,2020-01-21,13.866389274597168,13.951722145080566,14.583174705505373,-0.006116296583034142,-0.04915153561436847
242,242,242,242,2020-01-22,13.84078884124756,14.028519630432127,14.31011199951172,-0.013382081226683495,-0.032796609717671954
