,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CDNS,CDNS_6m,CDNS_12m,CDNS_6m_ret,CDNS_12m_ret
31,31,31,31,2019-03-21,63.08000183105469,60.65999984741211,58.869998931884766,0.03989452670178051,0.0715135548760768
32,32,32,32,2019-03-22,61.7599983215332,61.15999984741211,58.5099983215332,0.009810308626848174,0.05554606209591895
33,33,33,33,2019-03-25,62.11000061035156,60.9900016784668,58.77000045776367,0.01836364815645175,0.05683171901603523
34,34,34,34,2019-03-26,62.29999923706055,61.060001373291016,59.15999984741211,0.020307858432376813,0.05307639279491627
35,35,35,35,2019-03-27,61.83000183105469,61.2400016784668,59.959999084472656,0.009634228223663666,0.031187504588643167
36,36,36,36,2019-03-28,62.650001525878906,61.45000076293945,60.619998931884766,0.01952808377608961,0.03348734130258135
37,37,37,37,2019-03-29,63.5099983215332,63.08000183105469,60.65999984741211,0.006816684812885221,0.046983159928950746
38,38,38,38,2019-04-01,64.80000305175781,61.7599983215332,61.15999984741211,0.04922287585562768,0.05951607608612064
39,39,39,39,2019-04-02,64.61000061035156,62.11000061035156,60.9900016784668,0.04025116688830521,0.05935397331138037
40,40,40,40,2019-04-03,65.16999816894531,62.29999923706055,61.060001373291016,0.04606739914978175,0.06731078780244015
41,41,41,41,2019-04-04,63.66999816894531,61.83000183105469,61.2400016784668,0.02975895654860672,0.03967988935135769
42,42,42,42,2019-04-05,64.19999694824219,62.650001525878906,61.45000076293945,0.024740548836587495,0.04475176812302428
43,43,43,43,2019-04-08,63.97999954223633,63.5099983215332,63.08000183105469,0.0074004288005746766,0.014267560004073587
44,44,44,44,2019-04-09,64.30999755859375,64.80000305175781,61.7599983215332,-0.007561812809988244,0.04128884887244988
45,45,45,45,2019-04-10,64.47000122070312,64.61000061035156,62.11000061035156,-0.002166837770096075,0.03799711136950523
46,46,46,46,2019-04-11,64.56999969482422,65.16999816894531,62.29999923706055,-0.009206667039726946,0.03643660490469647
47,47,47,47,2019-04-12,64.9800033569336,63.66999816894531,61.83000183105469,0.020574921087829212,0.050946165819079514
48,48,48,48,2019-04-15,65.05999755859375,64.19999694824219,62.650001525878906,0.013395648773081525,0.03846761331233717
49,49,49,49,2019-04-16,64.69999694824219,63.97999954223633,63.5099983215332,0.011253476260664197,0.018737185611064744
50,50,50,50,2019-04-17,63.970001220703125,64.30999755859375,64.80000305175781,-0.005286834874792978,-0.012808669629100766
51,51,51,51,2019-04-18,63.369998931884766,64.47000122070312,64.61000061035156,-0.017062234651627706,-0.019192101327238364
52,52,52,52,2019-04-22,64.20999908447266,64.56999969482422,65.16999816894531,-0.005575354066176597,-0.014730690677387748
53,53,53,53,2019-04-23,66.69999694824219,64.9800033569336,63.66999816894531,0.02646958298633373,0.04758911365533436
54,54,54,54,2019-04-24,67.6500015258789,65.05999755859375,64.19999694824219,0.039809469174242995,0.053738391614225556
55,55,55,55,2019-04-25,67.48999786376953,64.69999694824219,63.97999954223633,0.04312211819359524,0.05486086818766056
56,56,56,56,2019-04-26,68.22000122070312,63.970001220703125,64.30999755859375,0.06643739125996051,0.06079931286806395
57,57,57,57,2019-04-29,68.18000030517578,63.369998931884766,64.47000122070312,0.07590344728364595,0.057546130203597334
58,58,58,58,2019-04-30,69.37999725341797,64.20999908447266,64.56999969482422,0.08051702604984978,0.07449276105508962
59,59,59,59,2019-05-01,68.54000091552734,66.69999694824219,64.9800033569336,0.027586267638257223,0.054786047625124956
60,60,60,60,2019-05-02,69.44999694824219,67.6500015258789,65.05999755859375,0.026607470536045952,0.06747616898839803
61,61,61,61,2019-05-03,70.2699966430664,67.48999786376953,64.69999694824219,0.041191270814801006,0.08608964385701645
62,62,62,62,2019-05-06,70.0,68.22000122070312,63.970001220703125,0.026092036755295256,0.09426291486993654
63,63,63,63,2019-05-07,68.5999984741211,68.18000030517578,63.369998931884766,0.006160137387289266,0.08253116033437147
64,64,64,64,2019-05-08,68.94000244140625,69.37999725341797,64.20999908447266,-0.006341810744162957,0.07366459156479577
65,65,65,65,2019-05-09,68.69999694824219,68.54000091552734,66.69999694824219,0.002334345354211953,0.029985008868170793
66,66,66,66,2019-05-10,69.36000061035156,69.44999694824219,67.6500015258789,-0.0012958436550788432,0.025277147759095175
67,67,67,67,2019-05-13,66.9000015258789,70.2699966430664,67.48999786376953,-0.04795780956565654,-0.008741981872359084
68,68,68,68,2019-05-14,68.08999633789062,70.0,68.22000122070312,-0.027285766601562456,-0.0019056710713315494
69,69,69,69,2019-05-15,68.73999786376953,68.5999984741211,68.18000030517578,0.002040807474671391,0.008213516516385688
70,70,70,70,2019-05-16,69.8499984741211,68.94000244140625,69.37999725341797,0.013199825942685095,0.006774304400537723
71,71,71,71,2019-05-17,68.66000366210938,68.69999694824219,68.54000091552734,-0.0005821439288118402,0.0017508425004244543
72,72,72,72,2019-05-20,64.62000274658203,69.36000061035156,69.44999694824219,-0.06833906894548258,-0.06954635585167446
73,73,73,73,2019-05-21,65.3499984741211,66.9000015258789,70.2699966430664,-0.02316895390739604,-0.07001563119372611
74,74,74,74,2019-05-22,64.72000122070312,68.08999633789062,70.0,-0.049493248618551755,-0.0754285539899554
75,75,75,75,2019-05-23,63.720001220703125,68.73999786376953,68.5999984741211,-0.07302875762398409,-0.07113698778373756
76,76,76,76,2019-05-24,63.93999862670898,69.8499984741211,68.94000244140625,-0.0846098779744674,-0.07252688769407711
77,77,77,77,2019-05-28,63.91999816894531,68.66000366210938,68.69999694824219,-0.06903590504437851,-0.06957786014019873
78,78,78,78,2019-05-29,63.75,64.62000274658203,69.36000061035156,-0.013463365979631603,-0.08088236102919388
79,79,79,79,2019-05-30,64.31999969482422,65.3499984741211,66.9000015258789,-0.015761267074929752,-0.038565048911944566
80,80,80,80,2019-05-31,63.56999969482422,64.72000122070312,68.08999633789062,-0.017768873674109842,-0.0663826830102372
81,81,81,81,2019-06-03,61.70000076293945,63.720001220703125,68.73999786376953,-0.03170119929481985,-0.10241485771911285
82,82,82,82,2019-06-04,63.220001220703125,63.93999862670898,69.8499984741211,-0.011260516444632773,-0.09491764349679022
83,83,83,83,2019-06-05,64.5,63.91999816894531,68.66000366210938,0.009073871208846063,-0.06058845674669122
84,84,84,84,2019-06-06,64.69000244140625,63.75,64.62000274658203,0.014745136335784226,0.0010832511892444607
85,85,85,85,2019-06-07,65.56999969482422,64.31999969482422,65.3499984741211,0.01943407969419786,0.0033665068988524283
86,86,86,86,2019-06-10,67.16999816894531,63.56999969482422,64.72000122070312,0.056630462347071475,0.03785532914141032
87,87,87,87,2019-06-11,68.19999694824219,61.70000076293945,63.720001220703125,0.10534839716253308,0.0703075273338738
88,88,88,88,2019-06-12,69.3499984741211,63.220001220703125,63.93999862670898,0.09696294107964265,0.08461057184246257
89,89,89,89,2019-06-13,68.0999984741211,64.5,63.91999816894531,0.05581392983133471,0.06539424945112993
90,90,90,90,2019-06-14,67.72000122070312,64.69000244140625,63.75,0.046838748878411884,0.062274528952205976
91,91,91,91,2019-06-17,67.55000305175781,65.56999969482422,64.31999969482422,0.030196787649060974,0.05021771412093945
92,92,92,92,2019-06-18,69.20999908447266,67.16999816894531,63.56999969482422,0.030370715663805115,0.08872108568072945
93,93,93,93,2019-06-19,71.44000244140625,68.19999694824219,61.70000076293945,0.04750741404904968,0.15786064113498677
94,94,94,94,2019-06-20,72.66999816894531,69.3499984741211,63.220001220703125,0.04787310407891532,0.14947796212866127
95,95,95,95,2019-06-21,71.37000274658203,68.0999984741211,64.5,0.04801768495932612,0.10651167048964383
96,96,96,96,2019-06-24,71.27999877929688,67.72000122070312,64.69000244140625,0.05256936642678922,0.10187039865796255
97,97,97,97,2019-06-25,69.43000030517578,67.55000305175781,65.56999969482422,0.027831194204054777,0.05886839451451542
98,98,98,98,2019-06-26,69.83999633789062,69.20999908447266,67.16999816894531,0.009102691254901485,0.039749862166584604
99,99,99,99,2019-06-27,70.16999816894531,71.44000244140625,68.19999694824219,-0.01777721485245709,0.028885649689957882
100,100,100,100,2019-06-28,70.80999755859375,72.66999816894531,69.3499984741211,-0.02559516522936167,0.021052618840611492
101,101,101,101,2019-07-01,73.3499984741211,71.37000274658203,68.0999984741211,0.027742688123041814,0.07709251274058504
102,102,102,102,2019-07-02,74.0199966430664,71.27999877929688,67.72000122070312,0.03843992579536004,0.093030054766704
103,103,103,103,2019-07-03,74.80999755859375,69.43000030517578,67.55000305175781,0.0774880776288418,0.10747585756988376
104,104,104,104,2019-07-05,74.41000366210938,69.83999633789062,69.20999908447266,0.06543538894401912,0.07513371834162252
105,105,105,105,2019-07-08,74.37000274658203,70.16999816894531,71.44000244140625,0.05985470553276273,0.04101344072011903
106,106,106,106,2019-07-09,74.48999786376953,70.80999755859375,72.66999816894531,0.05197006682750782,0.025044719150715045
107,107,107,107,2019-07-10,75.0999984741211,73.3499984741211,71.37000274658203,0.023858214538578615,0.052262793666736806
108,108,108,108,2019-07-11,75.19999694824219,74.0199966430664,71.27999877929688,0.015941642241162013,0.05499436358132859
109,109,109,109,2019-07-12,75.0199966430664,74.80999755859375,69.43000030517578,0.002807099202324803,0.08051269355206836
110,110,110,110,2019-07-15,75.19999694824219,74.41000366210938,69.83999633789062,0.010616761823048826,0.07674686270628528
111,111,111,111,2019-07-16,74.69000244140625,74.37000274658203,70.16999816894531,0.004302806010571647,0.0644150547300617
112,112,112,112,2019-07-17,74.3499984741211,74.48999786376953,70.80999755859375,-0.001879438765785335,0.04999295350346644
113,113,113,113,2019-07-18,74.72000122070312,75.0999984741211,73.3499984741211,-0.005059883637000495,0.018677611112226433
114,114,114,114,2019-07-19,72.91999816894531,75.19999694824219,74.0199966430664,-0.030319133933823572,-0.01486082847889636
115,115,115,115,2019-07-22,72.66000366210938,75.0199966430664,74.80999755859375,-0.03145818563796421,-0.02873939268345016
116,116,116,116,2019-07-23,74.2699966430664,75.19999694824219,74.41000366210938,-0.012367025836661605,-0.0018815617813799923
117,117,117,117,2019-07-24,75.79000091552734,74.69000244140625,74.37000274658203,0.014727519589841087,0.019093695260224752
118,118,118,118,2019-07-25,76.04000091552734,74.3499984741211,74.48999786376953,0.02273036282568963,0.020808203734849373
119,119,119,119,2019-07-26,75.91000366210938,74.72000122070312,75.0999984741211,0.01592615661088259,0.010785688474646227
120,120,120,120,2019-07-29,76.3499984741211,72.91999816894531,75.19999694824219,0.0470378550645183,0.015292574103033862
121,121,121,121,2019-07-30,75.54000091552734,72.66000366210938,75.0199966430664,0.0396366241159416,0.006931542198475915
122,122,122,122,2019-07-31,73.91000366210938,74.2699966430664,75.19999694824219,-0.00484708492296182,-0.01715416673514858
123,123,123,123,2019-08-01,73.04000091552734,75.79000091552734,74.69000244140625,-0.03628446980842559,-0.022091330458494984
124,124,124,124,2019-08-02,71.2699966430664,76.04000091552734,74.3499984741211,-0.06273019746225306,-0.04142571478500756
125,125,125,125,2019-08-05,67.5,75.91000366210938,74.72000122070312,-0.11078913524420297,-0.09662742375200384
126,126,126,126,2019-08-06,69.1500015258789,76.3499984741211,72.91999816894531,-0.09430251594153771,-0.05170044895409698
127,127,127,127,2019-08-07,68.93000030517578,75.54000091552734,72.66000366210938,-0.08750331652422405,-0.05133502847425142
128,128,128,128,2019-08-08,71.38999938964844,73.91000366210938,74.2699966430664,-0.03409557769718852,-0.038777398459554635
129,129,129,129,2019-08-09,70.23999786376953,73.04000091552734,75.79000091552734,-0.038335200118577384,-0.07322869751570049
130,130,130,130,2019-08-12,68.72000122070312,71.2699966430664,76.04000091552734,-0.035779367791107686,-0.09626511844675001
131,131,131,131,2019-08-13,70.97000122070312,67.5,75.91000366210938,0.05140742549189814,-0.06507709396768302
132,132,132,132,2019-08-14,67.7300033569336,69.1500015258789,76.3499984741211,-0.020535041758659833,-0.11290105159739139
133,133,133,133,2019-08-15,68.13999938964844,68.93000030517578,75.54000091552734,-0.011460915595963295,-0.09796136399513633
134,134,134,134,2019-08-16,69.31999969482422,71.38999938964844,73.91000366210938,-0.02899565362826395,-0.06210260776428922
135,135,135,135,2019-08-19,69.5999984741211,70.23999786376953,73.04000091552734,-0.009111608899671664,-0.04709751366767778
136,136,136,136,2019-08-20,68.79000091552734,68.72000122070312,71.2699966430664,0.0010186218507099998,-0.0347971915862344
137,137,137,137,2019-08-21,69.69000244140625,70.97000122070312,67.5,-0.01803577225983588,0.03244448061342586
138,138,138,138,2019-08-22,69.80999755859375,67.7300033569336,69.1500015258789,0.03071008561299915,0.009544410963864491
139,139,139,139,2019-08-23,66.80999755859375,68.13999938964844,68.93000030517578,-0.019518665144818592,-0.030755878967011152
140,140,140,140,2019-08-26,67.79000091552734,69.31999969482422,71.38999938964844,-0.022071534709067753,-0.05042720976186332
141,141,141,141,2019-08-27,67.11000061035156,69.5999984741211,70.23999786376953,-0.0357758321603322,-0.04456146566929853
142,142,142,142,2019-08-28,66.81999969482422,68.79000091552734,68.72000122070312,-0.028637900777501724,-0.02764845011828221
143,143,143,143,2019-08-29,69.0199966430664,69.69000244140625,70.97000122070312,-0.00961408774383632,-0.027476462506638266
144,144,144,144,2019-08-30,68.4800033569336,69.80999755859375,67.7300033569336,-0.0190516293965467,0.011073379046617537
145,145,145,145,2019-09-03,68.13999938964844,66.80999755859375,68.13999938964844,0.019907227655385773,0.0
146,146,146,146,2019-09-04,68.5,67.79000091552734,69.31999969482422,0.010473507521520542,-0.01182919357233414
147,147,147,147,2019-09-05,70.61000061035156,67.11000061035156,69.5999984741211,0.052153180869739524,0.014511525263984248
148,148,148,148,2019-09-06,70.0,66.81999969482422,68.79000091552734,0.04759054653845052,0.017589752411233617
149,149,149,149,2019-09-09,68.41000366210938,69.0199966430664,69.69000244140625,-0.008837916699874437,-0.01836703593708533
150,150,150,150,2019-09-10,65.7699966430664,68.4800033569336,69.80999755859375,-0.03957369423219803,-0.0578713802723807
151,151,151,151,2019-09-11,65.47000122070312,68.13999938964844,66.80999755859375,-0.039184006352529055,-0.0200568236320533
152,152,152,152,2019-09-12,66.1500015258789,68.5,67.79000091552734,-0.03430654706746117,-0.024192349424689175
153,153,153,153,2019-09-13,65.54000091552734,70.61000061035156,67.11000061035156,-0.07180285584193791,-0.023394422299886752
154,154,154,154,2019-09-16,65.7300033569336,70.0,66.81999969482422,-0.060999952043805816,-0.01631242656193932
155,155,155,155,2019-09-17,67.3499984741211,68.41000366210938,69.0199966430664,-0.015494885707415751,-0.024195859898133998
156,156,156,156,2019-09-18,67.79000091552734,65.7699966430664,68.4800033569336,0.030713157603207586,-0.010075969736885071
157,157,157,157,2019-09-19,66.91999816894531,65.47000122070312,68.13999938964844,0.02214750146947697,-0.017904332721324634
158,158,158,158,2019-09-20,66.01000213623047,66.1500015258789,68.5,-0.002116392840802339,-0.036350333777657395
159,159,159,159,2019-09-23,65.97000122070312,65.54000091552734,70.61000061035156,0.0065608834172887764,-0.06571306259085641
160,160,160,160,2019-09-24,65.16000366210938,65.7300033569336,70.0,-0.00867183425701279,-0.06914280482700896
161,161,161,161,2019-09-25,66.12999725341797,67.3499984741211,68.41000366210938,-0.018114346671765813,-0.03332855264783807
162,162,162,162,2019-09-26,66.58000183105469,67.79000091552734,65.7699966430664,-0.017849226554524256,0.012315724940418882
163,163,163,163,2019-09-27,65.19999694824219,66.91999816894531,65.47000122070312,-0.025702350086155623,-0.004124091452980649
164,164,164,164,2019-09-30,66.08000183105469,66.01000213623047,66.1500015258789,0.0010604407295693452,-0.0010581964204011696
165,165,165,165,2019-10-01,65.29000091552734,65.97000122070312,65.54000091552734,-0.010307720063560954,-0.003814464395907158
166,166,166,166,2019-10-02,64.0199966430664,65.16000366210938,65.7300033569336,-0.01749550268527511,-0.026015618842757937
167,167,167,167,2019-10-03,65.0999984741211,66.12999725341797,67.3499984741211,-0.015575364011430337,-0.03340757313995413
168,168,168,168,2019-10-04,65.91000366210938,66.58000183105469,67.79000091552734,-0.010063054228286461,-0.027732663048059547
169,169,169,169,2019-10-07,65.5999984741211,65.19999694824219,66.91999816894531,0.006134993015359136,-0.01972504080905335
170,170,170,170,2019-10-08,63.63999938964844,66.08000183105469,66.01000213623047,-0.03692497539035411,-0.035903691408627036
171,171,171,171,2019-10-09,64.8499984741211,65.29000091552734,65.97000122070312,-0.006739201029810515,-0.016977455295704047
172,172,172,172,2019-10-10,65.54000091552734,64.0199966430664,65.16000366210938,0.023742648424920798,0.0058317561703720155
173,173,173,173,2019-10-11,65.9000015258789,65.0999984741211,66.12999725341797,0.012288833648373076,-0.003477933420406698
174,174,174,174,2019-10-14,66.51000213623047,65.91000366210938,66.58000183105469,0.009103299056043346,-0.0010513621643003512
175,175,175,175,2019-10-15,67.62999725341797,65.5999984741211,65.19999694824219,0.030945104062733986,0.03726994507537773
176,176,176,176,2019-10-16,66.81999969482422,63.63999938964844,66.08000183105469,0.049968578498965854,0.01119851457724641
177,177,177,177,2019-10-17,66.0,64.8499984741211,65.29000091552734,0.01773325447860774,0.01087454548195299
178,178,178,178,2019-10-18,65.5999984741211,65.54000091552734,64.0199966430664,0.0009154342043888875,0.024679817461780607
179,179,179,179,2019-10-21,66.75,65.9000015258789,65.0999984741211,0.01289830735113573,0.025345646152892476
180,180,180,180,2019-10-22,62.93999862670898,66.51000213623047,65.91000366210938,-0.053676189969279475,-0.04506152132271546
181,181,181,181,2019-10-23,63.470001220703125,67.62999725341797,65.5999984741211,-0.061511107521220576,-0.032469471081744694
182,182,182,182,2019-10-24,65.08999633789062,66.81999969482422,63.63999938964844,-0.0258905023171917,0.02278436458435973
183,183,183,183,2019-10-25,65.0999984741211,66.0,64.8499984741211,-0.01363638675574097,0.003855050206358346
184,184,184,184,2019-10-28,65.87999725341797,65.5999984741211,65.54000091552734,0.004268274173929054,0.005187615702490378
185,185,185,185,2019-10-29,65.97000122070312,66.75,65.9000015258789,-0.011685374970739737,0.0010622108225100124
186,186,186,186,2019-10-30,66.94000244140625,62.93999862670898,66.51000213623047,0.06355265176316416,0.006465197584793803
187,187,187,187,2019-10-31,65.3499984741211,63.470001220703125,67.62999725341797,0.029620249208451854,-0.03371283264663516
188,188,188,188,2019-11-01,65.4800033569336,65.08999633789062,66.81999969482422,0.005991811967823724,-0.020053821371005198
189,189,189,189,2019-11-04,66.87999725341797,65.0999984741211,66.0,0.027342531812876603,0.013333291718454099
190,190,190,190,2019-11-05,67.19999694824219,65.87999725341797,65.5999984741211,0.02003642607552991,0.02439022120941492
191,191,191,191,2019-11-06,67.13999938964844,65.97000122070312,66.75,0.017735306158795927,0.0058426874853698685
192,192,192,192,2019-11-07,66.87000274658203,66.94000244140625,62.93999862670898,-0.0010457079813448455,0.06244048626663501
193,193,193,193,2019-11-08,67.0999984741211,65.3499984741211,63.470001220703125,0.026778883563295164,0.05719232997641588
194,194,194,194,2019-11-11,67.44999694824219,65.4800033569336,65.08999633789062,0.030085422882007107,0.036257501046712104
195,195,195,195,2019-11-12,67.58000183105469,66.87999725341797,65.0999984741211,0.010466576052392762,0.038095290553953776
196,196,196,196,2019-11-13,67.20999908447266,67.19999694824219,65.87999725341797,0.00014884131971282244,0.020188249643342093
197,197,197,197,2019-11-14,67.16000366210938,67.13999938964844,65.97000122070312,0.0002979486541969667,0.01803853902359487
198,198,198,198,2019-11-15,67.4800033569336,66.87000274658203,66.94000244140625,0.009122186111810038,0.00806693898764066
199,199,199,199,2019-11-18,67.2300033569336,67.0999984741211,65.3499984741211,0.0019374796686864038,0.028768246774435458
200,200,200,200,2019-11-19,68.48999786376953,67.44999694824219,65.4800033569336,0.015418843033089935,0.04596814832809892
201,201,201,201,2019-11-20,67.69999694824219,67.58000183105469,66.87999725341797,0.001775600975677305,0.012260761490720862
202,202,202,202,2019-11-21,67.19000244140625,67.20999908447266,67.19999694824219,-0.0002975248227763405,-0.00014872778705088407
203,203,203,203,2019-11-22,67.19000244140625,67.16000366210938,67.13999938964844,0.00044667626058814136,0.0007447580013759669
204,204,204,204,2019-11-25,68.16999816894531,67.4800033569336,66.87000274658203,0.010225174535958503,0.019440636592911398
205,205,205,205,2019-11-26,69.52999877929688,67.2300033569336,67.0999984741211,0.0342108479476384,0.036214610438672024
206,206,206,206,2019-11-27,70.9000015258789,68.48999786376953,67.44999694824219,0.03518767319723115,0.05114906944004871
207,207,207,207,2019-11-29,70.25,67.69999694824219,67.58000183105469,0.037666221073943795,0.039508702228510106
208,208,208,208,2019-12-02,67.4800033569336,67.19000244140625,67.20999908447266,0.0043161319391265,0.004017322959959824
209,209,209,209,2019-12-03,65.22000122070312,67.19000244140625,67.16000366210938,-0.029319856364361407,-0.028886276587575144
210,210,210,210,2019-12-04,65.93000030517578,68.16999816894531,67.4800033569336,-0.03285899844412721,-0.022969812902336684
211,211,211,211,2019-12-05,65.80999755859375,69.52999877929688,67.2300033569336,-0.05350210392655419,-0.021121608321225782
212,212,212,212,2019-12-06,67.18000030517578,70.9000015258789,68.48999786376953,-0.05246828125025216,-0.01912684478687543
213,213,213,213,2019-12-09,66.02999877929688,70.25,67.69999694824219,-0.06007119175378117,-0.024667625468610455
214,214,214,214,2019-12-10,65.8499984741211,67.4800033569336,67.19000244140625,-0.024155376433380393,-0.01994350228597952
215,215,215,215,2019-12-11,65.88999938964844,65.22000122070312,67.19000244140625,0.010272894149113032,-0.01934816199614653
216,216,216,216,2019-12-12,66.87999725341797,65.93000030517578,68.16999816894531,0.014409175547472453,-0.018923293973550415
217,217,217,217,2019-12-13,67.91999816894531,65.80999755859375,69.52999877929688,0.032062007120923,-0.023155481642708642
218,218,218,218,2019-12-16,69.05999755859375,67.18000030517578,70.9000015258789,0.027984478191095397,-0.025952100531528854
219,219,219,219,2019-12-17,69.12999725341797,66.02999877929688,70.25,0.04694833456657688,-0.015943099595473798
220,220,220,220,2019-12-18,69.94000244140625,65.8499984741211,67.4800033569336,0.06211091969717386,0.036455230617884915
221,221,221,221,2019-12-19,69.68000030517578,65.88999938964844,65.22000122070312,0.057520123700635084,0.06838391599196858
222,222,222,222,2019-12-20,70.08999633789062,66.87999725341797,65.93000030517578,0.047996399765231734,0.06309716386256814
223,223,223,223,2019-12-23,70.13999938964844,67.91999816894531,65.80999755859375,0.03268553122132101,0.06579550207701312
224,224,224,224,2019-12-24,69.6500015258789,69.05999755859375,67.18000030517578,0.008543353433868361,0.036766912912812755
225,225,225,225,2019-12-26,70.05000305175781,69.12999725341797,66.02999877929688,0.013308344205009481,0.060881483367850375
226,226,226,226,2019-12-27,70.29000091552734,69.94000244140625,65.8499984741211,0.005004267399251416,0.06742600674700339
227,227,227,227,2019-12-30,69.98999786376953,69.68000030517578,65.88999938964844,0.004448874242767742,0.06222489774017537
228,228,228,228,2019-12-31,69.36000061035156,70.08999633789062,66.87999725341797,-0.01041512006963008,0.03708139142913702
229,229,229,229,2020-01-02,71.44000244140625,70.13999938964844,67.91999816894531,0.018534403522530774,0.05182574156885611
230,230,230,230,2020-01-03,70.41999816894531,69.6500015258789,69.05999755859375,0.011055227942533552,0.01969303009600698
231,231,231,231,2020-01-06,70.8499984741211,70.05000305175781,69.12999725341797,0.011420348144341785,0.02488067827339724
232,232,232,232,2020-01-07,71.06999969482422,70.29000091552734,69.94000244140625,0.011096866825115903,0.01615666591325393
233,233,233,233,2020-01-08,72.27999877929688,69.98999786376953,69.68000030517578,0.03271897393088463,0.03731341077402339
234,234,234,234,2020-01-09,73.36000061035156,69.36000061035156,70.08999633789062,0.05767012636679558,0.046654365006624676
235,235,235,235,2020-01-10,73.02999877929688,71.44000244140625,70.13999938964844,0.02225638694784071,0.041203299327016385
236,236,236,236,2020-01-13,73.38999938964844,70.41999816894531,69.6500015258789,0.04217553674991259,0.0536970248648152
237,237,237,237,2020-01-14,72.61000061035156,70.8499984741211,70.05000305175781,0.024841244518492678,0.0365452883235744
238,238,238,238,2020-01-15,71.94000244140625,71.06999969482422,70.29000091552734,0.012241490788206466,0.023474199806339913
239,239,239,239,2020-01-16,73.05999755859375,72.27999877929688,69.98999786376953,0.010791350200192396,0.043863406036956265
240,240,240,240,2020-01-17,73.7300033569336,73.36000061035156,69.36000061035156,0.005043657899449716,0.06300465265465749
241,241,241,241,2020-01-21,74.5999984741211,73.02999877929688,71.44000244140625,0.021498010695151448,0.044232865687632295
242,242,242,242,2020-01-22,74.80000305175781,73.38999938964844,70.41999816894531,0.019212476820217095,0.06219831009231758
243,243,243,243,2020-01-23,75.41999816894531,72.61000061035156,70.8499984741211,0.0386998696456855,0.0645024670888803
244,244,244,244,2020-01-24,74.58000183105469,71.94000244140625,71.06999969482422,0.03669723797686375,0.049387957665716575
245,245,245,245,2020-01-27,72.62000274658203,73.05999755859375,72.27999877929688,-0.006022376494864257,0.004703984131534611
