,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CF,CF_6m,CF_12m,CF_6m_ret,CF_12m_ret
57,57,57,57,2019-04-29,39.92142105102539,40.11693954467773,37.81515502929688,-0.004873714093633463,0.05569899211299556
58,58,58,58,2019-04-30,39.7969970703125,39.94808197021485,37.54853439331055,-0.003782031388015028,0.059881503055483565
59,59,59,59,2019-05-01,38.47280883789063,39.61037063598633,37.84181213378906,-0.028718787020442837,0.016674590050568705
60,60,60,60,2019-05-02,38.6238899230957,39.59259796142578,38.09954071044922,-0.024466897556807754,0.01376261243229826
61,61,61,61,2019-05-03,39.29931640625,39.16600799560547,38.97937774658203,0.0034036762352571692,0.008207895512031937
62,62,62,62,2019-05-06,38.926048278808594,40.13472366333008,39.65481185913086,-0.030115453009230908,-0.018377683467799888
63,63,63,63,2019-05-07,36.8997688293457,39.92142105102539,40.11693954467773,-0.07568999655141473,-0.08019481924210847
64,64,64,64,2019-05-08,37.18415069580078,39.7969970703125,39.94808197021485,-0.06565436004870917,-0.06918808458625991
65,65,65,65,2019-05-09,36.570945739746094,38.47280883789063,39.61037063598633,-0.04943395493056524,-0.07673305872777902
66,66,66,66,2019-05-10,36.98864364624024,38.6238899230957,39.59259796142578,-0.04233768996627252,-0.06576871559988351
67,67,67,67,2019-05-13,36.27766036987305,39.29931640625,39.16600799560547,-0.07688825945828415,-0.07374628596451549
68,68,68,68,2019-05-14,36.87751388549805,38.926048278808594,40.13472366333008,-0.05262631281341168,-0.08115690057206115
69,69,69,69,2019-05-15,37.53108215332031,36.8997688293457,39.92142105102539,0.01710886935076239,-0.059876097462810196
70,70,70,70,2019-05-16,38.27418518066406,37.18415069580078,39.7969970703125,0.029314491912985297,-0.038264492342423906
71,71,71,71,2019-05-17,38.02350234985352,36.570945739746094,38.47280883789063,0.03971886919316825,-0.011678546526985079
72,72,72,72,2019-05-20,36.967044830322266,36.98864364624024,38.6238899230957,-0.0005839310066232395,-0.042896898682975526
73,73,73,73,2019-05-21,37.67433547973633,36.27766036987305,39.29931640625,0.0384995916391333,-0.04134883441013848
74,74,74,74,2019-05-22,36.83274459838867,36.87751388549805,38.926048278808594,-0.0012139996000918307,-0.05377642409079375
75,75,75,75,2019-05-23,36.25975036621094,37.53108215332031,36.8997688293457,-0.03387410418691861,-0.017344782459064345
76,76,76,76,2019-05-24,36.528350830078125,38.27418518066406,37.18415069580078,-0.045613886810265125,-0.017636542813299072
77,77,77,77,2019-05-28,36.03593444824219,38.02350234985352,36.570945739746094,-0.05227208907069525,-0.014629408145779621
78,78,78,78,2019-05-29,35.65990447998047,36.967044830322266,36.98864364624024,-0.03535961168498958,-0.03592289511796776
79,79,79,79,2019-05-30,36.34033966064453,37.67433547973633,36.27766036987305,-0.03540860912621291,0.001727765521051472
80,80,80,80,2019-05-31,36.0269775390625,36.83274459838867,36.87751388549805,-0.02187637842664114,-0.02306382011207153
81,81,81,81,2019-06-03,37.07448196411133,36.25975036621094,37.53108215332031,0.02246931072806313,-0.012165921231466315
82,82,82,82,2019-06-04,38.95461654663086,36.528350830078125,38.27418518066406,0.06642144146718221,0.01777781454405858
83,83,83,83,2019-06-05,38.06826019287109,36.03593444824219,38.02350234985352,0.05639719840061019,0.0011771099517805528
84,84,84,84,2019-06-06,38.82927322387695,35.65990447998047,36.967044830322266,0.08887765657577051,0.05037536546678978
85,85,85,85,2019-06-07,37.62956619262695,36.34033966064453,37.67433547973633,0.035476457953380613,-0.0011883232056861814
86,86,86,86,2019-06-10,37.54898834228516,36.0269775390625,36.83274459838867,0.042246419410909786,0.019445842326065055
87,87,87,87,2019-06-11,37.67433547973633,37.07448196411133,36.25975036621094,0.016179687047432445,0.039012544191247
88,88,88,88,2019-06-12,38.596492767333984,38.95461654663086,36.528350830078125,-0.009193359120046263,0.05661744618245712
89,89,89,89,2019-06-13,40.41395568847656,38.06826019287109,36.03593444824219,0.06161814287601053,0.12149043190547637
90,90,90,90,2019-06-14,41.18392181396485,38.82927322387695,35.65990447998047,0.06064106779727152,0.15490836037111588
91,91,91,91,2019-06-17,41.65843200683594,37.62956619262695,36.34033966064453,0.10706649642425026,0.14634129443624144
92,92,92,92,2019-06-18,42.27618789672852,37.54898834228516,36.0269775390625,0.1258941921777399,0.17345919043278824
93,93,93,93,2019-06-19,41.60470581054688,37.67433547973633,37.07448196411133,0.10432487476586183,0.12219250563826844
94,94,94,94,2019-06-20,41.95387649536133,38.596492767333984,38.95461654663086,0.08698675675705059,0.07699369714344861
95,95,95,95,2019-06-21,41.8733024597168,40.41395568847656,38.06826019287109,0.036109971082497694,0.0999531433159182
96,96,96,96,2019-06-24,42.123985290527344,41.18392181396485,38.82927322387695,0.022825982450358273,0.08485124219694118
97,97,97,97,2019-06-25,42.50896072387695,41.65843200683594,37.62956619262695,0.020416724203672576,0.1296691677568702
98,98,98,98,2019-06-26,41.9001579284668,42.27618789672852,37.54898834228516,-0.008894604432648556,0.11587980870530235
99,99,99,99,2019-06-27,42.20456314086914,41.60470581054688,37.67433547973633,0.014418016391073651,0.12024704891130611
100,100,100,100,2019-06-28,41.819583892822266,41.95387649536133,38.596492767333984,-0.003200958141589383,0.08350735764820927
101,101,101,101,2019-07-01,41.64947891235352,41.8733024597168,40.41395568847656,-0.0053452566245186794,0.030571697395839204
102,102,102,102,2019-07-02,41.44355773925781,42.123985290527344,41.18392181396485,-0.016152971913190317,0.006304303083756402
103,103,103,103,2019-07-03,41.75690841674805,42.50896072387695,41.65843200683594,-0.017691618292293043,0.0023639010199891786
104,104,104,104,2019-07-05,41.45250701904297,41.9001579284668,42.27618789672852,-0.01068375231873997,-0.019483329000656968
105,105,105,105,2019-07-08,40.75416946411133,42.20456314086914,41.60470581054688,-0.03436580238768805,-0.020443272698732584
106,106,106,106,2019-07-09,39.74248123168945,41.819583892822266,41.95387649536133,-0.04966818097607417,-0.05271015334939022
107,107,107,107,2019-07-10,39.59027862548828,41.64947891235352,41.8733024597168,-0.04944120168222488,-0.05452218239592743
108,108,108,108,2019-07-11,40.23489761352539,41.44355773925781,42.123985290527344,-0.029164005014644445,-0.04484589157395713
109,109,109,109,2019-07-12,41.33611679077149,41.75690841674805,42.50896072387695,-0.010077173860117083,-0.027590510639011745
110,110,110,110,2019-07-15,42.86708450317383,41.45250701904297,41.9001579284668,0.0341252576950537,0.02307691957528646
111,111,111,111,2019-07-16,42.71487808227539,40.75416946411133,42.20456314086914,0.048110626322312555,0.012091463657684098
112,112,112,112,2019-07-17,42.45524215698242,39.74248123168945,41.819583892822266,0.06825846905426469,0.015200014084053581
113,113,113,113,2019-07-18,42.06132507324219,39.59027862548828,41.64947891235352,0.06241548515304074,0.009888386881270472
114,114,114,114,2019-07-19,42.22246551513672,40.23489761352539,41.44355773925781,0.04939910424783056,0.018794423509183478
115,115,115,115,2019-07-22,42.38361740112305,41.33611679077149,41.75690841674805,0.02534105019234456,0.015008510163641242
116,116,116,116,2019-07-23,43.2789306640625,42.86708450317383,41.45250701904297,0.00960751508207136,0.044060631705109765
117,117,117,117,2019-07-24,43.7982063293457,42.71487808227539,40.75416946411133,0.025361848042353197,0.07469264875867476
118,118,118,118,2019-07-25,43.31475067138672,42.45524215698242,39.74248123168945,0.02024505033385937,0.08988541552983986
119,119,119,119,2019-07-26,43.10882186889648,42.06132507324219,39.59027862548828,0.02490403699432342,0.08887391969863412
120,120,120,120,2019-07-29,42.54478454589844,42.22246551513672,40.23489761352539,0.007633827793551484,0.05741003629636565
121,121,121,121,2019-07-30,44.532352447509766,42.38361740112305,41.33611679077149,0.05069730188555788,0.07732307494960078
122,122,122,122,2019-07-31,44.37119674682617,43.2789306640625,42.86708450317383,0.025237825103443523,0.035087812970834964
123,123,123,123,2019-08-01,46.86909866333008,43.7982063293457,42.71487808227539,0.07011456841160224,0.09725465148356549
124,124,124,124,2019-08-02,47.16454315185547,43.31475067138672,42.45524215698242,0.08887947917963857,0.11092389904313693
125,125,125,125,2019-08-05,45.42765045166016,43.10882186889648,42.06132507324219,0.05379011724829219,0.08003374531249619
126,126,126,126,2019-08-06,45.60671615600586,42.54478454589844,42.22246551513672,0.0719696113821926,0.08015284279540458
127,127,127,127,2019-08-07,45.16802215576172,44.532352447509766,42.38361740112305,0.01427433479965412,0.06569530694576553
128,128,128,128,2019-08-08,46.69002914428711,44.37119674682617,43.2789306640625,0.05225985701246172,0.07881660724711659
129,129,129,129,2019-08-09,45.69623947143555,46.86909866333008,43.7982063293457,-0.025024146513236922,0.043335864665720925
130,130,130,130,2019-08-12,43.77134704589844,47.16454315185547,43.31475067138672,-0.07194379250175231,0.010541359870122502
131,131,131,131,2019-08-13,43.66390609741211,45.42765045166016,43.10882186889648,-0.038825348366296586,0.01287634884116673
132,132,132,132,2019-08-14,42.51983642578125,45.60671615600586,42.54478454589844,-0.06768476203516582,-0.0005863966731403103
133,133,133,133,2019-08-15,42.285606384277344,45.16802215576172,44.532352447509766,-0.06381540820061538,-0.05045199590299343
134,134,134,134,2019-08-16,43.40266799926758,46.69002914428711,44.37119674682617,-0.0704082050336815,-0.021827870748784117
135,135,135,135,2019-08-19,43.889122009277344,45.69623947143555,46.86909866333008,-0.039546305846191565,-0.06358083980787621
136,136,136,136,2019-08-20,43.27654266357422,43.77134704589844,47.16454315185547,-0.011304298718642802,-0.08243481709900324
137,137,137,137,2019-08-21,44.042266845703125,43.66390609741211,45.42765045166016,0.008665297773564173,-0.030496483797488816
138,138,138,138,2019-08-22,43.72696304321289,42.51983642578125,45.60671615600586,0.02838972862792377,-0.04121658543366591
139,139,139,139,2019-08-23,42.44776916503906,42.285606384277344,45.16802215576172,0.0038349404118280805,-0.06022519607659327
140,140,140,140,2019-08-26,42.55586624145508,43.40266799926758,46.69002914428711,-0.019510361847497215,-0.08854487732393879
141,141,141,141,2019-08-27,42.06040191650391,43.889122009277344,45.69623947143555,-0.04166681877087619,-0.07956535585831681
142,142,142,142,2019-08-28,42.618927001953125,43.27654266357422,43.77134704589844,-0.015195660770161434,-0.026328183200231225
143,143,143,143,2019-08-29,43.4747314453125,44.042266845703125,43.66390609741211,-0.012886153257708477,-0.004332517839278238
144,144,144,144,2019-08-30,43.41167068481445,43.72696304321289,42.51983642578125,-0.007210479220495003,0.02097454585908176
145,145,145,145,2019-09-03,42.56487655639648,42.44776916503906,42.285606384277344,0.0027588585610258676,0.006604379031039942
146,146,146,146,2019-09-04,43.0243034362793,42.55586624145508,43.40266799926758,0.011007582178362396,-0.008717541580500643
147,147,147,147,2019-09-05,43.393646240234375,42.06040191650391,43.889122009277344,0.03169832581193943,-0.01128926135588304
148,148,148,148,2019-09-06,43.81704330444336,42.618927001953125,43.27654266357422,0.028112305653197778,0.012489459822863314
149,149,149,149,2019-09-09,44.00623321533203,43.4747314453125,44.042266845703125,0.01222553313959196,-0.0008181602118104703
150,150,150,150,2019-09-10,45.74484634399414,43.41167068481445,43.72696304321289,0.0537453551631184,0.046147346176021564
151,151,151,151,2019-09-11,45.38451385498047,42.56487655639648,42.44776916503906,0.06624328617159514,0.06918490058978599
152,152,152,152,2019-09-12,44.23143005371094,43.0243034362793,42.55586624145508,0.028056854406008913,0.03937327471491203
153,153,153,153,2019-09-13,44.961124420166016,43.393646240234375,42.06040191650391,0.03612229705827952,0.06896563921144794
154,154,154,154,2019-09-16,46.24932861328125,43.81704330444336,42.618927001953125,0.055510028185567606,0.0851828487179358
155,155,155,155,2019-09-17,45.5646858215332,44.00623321533203,43.4747314453125,0.03541436047423829,0.04807285305142561
156,156,156,156,2019-09-18,45.627742767333984,45.74484634399414,43.41167068481445,-0.002559929391380056,0.05104784145740604
157,157,157,157,2019-09-19,45.05120468139648,45.38451385498047,42.56487655639648,-0.007344116864378747,0.05841267087209179
158,158,158,158,2019-09-20,44.4025993347168,44.23143005371094,43.0243034362793,0.0038698563622745485,0.032035286764812154
159,159,159,159,2019-09-23,44.961124420166016,44.961124420166016,43.393646240234375,0.0,0.03612229705827952
160,160,160,160,2019-09-24,44.03326034545898,46.24932861328125,43.81704330444336,-0.0479156851411221,0.004934542011731047
161,161,161,161,2019-09-25,43.84407424926758,45.5646858215332,44.00623321533203,-0.037761954049346014,-0.0036849090280227648
162,162,162,162,2019-09-26,44.339542388916016,45.627742767333984,45.74484634399414,-0.028232831612705178,-0.03072048694863805
163,163,163,163,2019-09-27,43.8260612487793,45.05120468139648,45.38451385498047,-0.027194465526092615,-0.03433886305758338
164,164,164,164,2019-09-30,44.3215217590332,44.4025993347168,44.23143005371094,-0.0018259646259087825,0.002036825515540963
165,165,165,165,2019-10-01,44.25846862792969,44.961124420166016,44.961124420166016,-0.015628074281905047,-0.015628074281905047
166,166,166,166,2019-10-02,43.49275207519531,44.03326034545898,46.24932861328125,-0.01227499998917081,-0.05960252009570455
167,167,167,167,2019-10-03,43.92515182495117,43.84407424926758,45.5646858215332,0.0018492253986854834,-0.03598255901519265
168,168,168,168,2019-10-04,43.943172454833984,44.339542388916016,45.627742767333984,-0.008939423203905617,-0.03691986958658022
169,169,169,169,2019-10-07,44.06027221679688,43.8260612487793,45.05120468139648,0.0053441026034277694,-0.021995692936681688
170,170,170,170,2019-10-08,44.01524353027344,44.3215217590332,44.4025993347168,-0.006910372582081825,-0.0087237191121039
171,171,171,171,2019-10-09,43.99721145629883,44.25846862792969,44.961124420166016,-0.005902987150937955,-0.021438809111163026
172,172,172,172,2019-10-10,44.27648162841797,43.49275207519531,44.03326034545898,0.018019773774436088,0.005523581062379268
173,173,173,173,2019-10-11,45.60071563720703,43.92515182495117,43.84407424926758,0.038145885503896526,0.04006565124291117
174,174,174,174,2019-10-14,44.11432647705078,43.943172454833984,44.339542388916016,0.003894894534360649,-0.005079346780122229
175,175,175,175,2019-10-15,43.76300811767578,44.06027221679688,43.8260612487793,-0.0067467603844666435,-0.0014387131607742631
176,176,176,176,2019-10-16,44.06027221679688,44.01524353027344,44.3215217590332,0.0010230248184921464,-0.005894417246246175
177,177,177,177,2019-10-17,43.6549072265625,43.99721145629883,44.25846862792969,-0.007780134658677884,-0.013637195774693023
178,178,178,178,2019-10-18,43.033321380615234,44.27648162841797,43.49275207519531,-0.02807721395380336,-0.01056338522303124
179,179,179,179,2019-10-21,41.85321044921875,45.60071563720703,43.92515182495117,-0.08218084158597228,-0.04716981705582812
180,180,180,180,2019-10-22,41.80816650390625,44.11432647705078,43.943172454833984,-0.05227689409118019,-0.04858561254588878
181,181,181,181,2019-10-23,41.27667617797852,43.76300811767578,44.06027221679688,-0.05681355205317873,-0.06317700501535217
182,182,182,182,2019-10-24,40.96137237548828,44.06027221679688,44.01524353027344,-0.07033319780823377,-0.06938212559666335
183,183,183,183,2019-10-25,41.564937591552734,43.6549072265625,43.99721145629883,-0.047874792727496396,-0.055282455051998025
184,184,184,184,2019-10-28,41.28567886352539,43.033321380615234,44.27648162841797,-0.04061137883438126,-0.06754833841569274
185,185,185,185,2019-10-29,42.22255706787109,41.85321044921875,45.60071563720703,0.008824809726376115,-0.07408126214974575
186,186,186,186,2019-10-30,42.37570571899414,41.80816650390625,44.11432647705078,0.013574841054913689,-0.03941170356439894
187,187,187,187,2019-10-31,40.853275299072266,41.27667617797852,43.76300811767578,-0.010257630170622756,-0.06648840981816062
188,188,188,188,2019-11-01,41.68204879760742,40.96137237548828,44.06027221679688,0.017594049718666183,-0.05397659386867837
189,189,189,189,2019-11-04,42.898193359375,41.564937591552734,43.6549072265625,0.03207645301729567,-0.017333993249837087
190,190,190,190,2019-11-05,42.99727630615234,41.28567886352539,43.033321380615234,0.04145741307257733,-0.0008376084695878028
191,191,191,191,2019-11-06,41.7901611328125,42.22255706787109,41.85321044921875,-0.010240875140828831,-0.0015064391890019513
192,192,192,192,2019-11-07,42.00634765625,42.37570571899414,41.80816650390625,-0.008716269298108315,0.004740249786491679
193,193,193,193,2019-11-08,42.00634765625,40.853275299072266,41.27667617797852,0.028224722466840158,0.017677573531484247
194,194,194,194,2019-11-11,41.84420394897461,41.68204879760742,40.96137237548828,0.0038902874509492147,0.02155278308044739
195,195,195,195,2019-11-12,43.1594352722168,42.898193359375,41.564937591552734,0.0060898115371263994,0.03836160410807676
196,196,196,196,2019-11-13,42.19552993774414,42.99727630615234,41.28567886352539,-0.018646445479465812,0.022037934200533904
197,197,197,197,2019-11-14,42.03234100341797,41.7901611328125,42.22255706787109,0.005795140866669657,-0.00450508158819829
198,198,198,198,2019-11-15,41.64247131347656,42.00634765625,42.37570571899414,-0.008662413255995038,-0.017303178627392612
199,199,199,199,2019-11-18,40.91715621948242,42.00634765625,40.853275299072266,-0.025929210644085154,0.001563667048541495
200,200,200,200,2019-11-19,41.48834609985352,41.84420394897461,41.68204879760742,-0.00850435222892576,-0.004647149152731123
201,201,201,201,2019-11-20,40.88995361328125,43.1594352722168,42.898193359375,-0.05258367364219174,-0.046814086767476115
202,202,202,202,2019-11-21,41.16194534301758,42.19552993774414,42.99727630615234,-0.0244951206028583,-0.04268481915149003
203,203,203,203,2019-11-22,40.75395202636719,42.03234100341797,41.7901611328125,-0.030414412962314508,-0.02479552790313866
204,204,204,204,2019-11-25,41.9688720703125,41.64247131347656,42.00634765625,0.007838169698884068,-0.0008921410222134663
205,205,205,205,2019-11-26,41.45207595825195,40.91715621948242,42.00634765625,0.013073238421071665,-0.013194950975833786
206,206,206,206,2019-11-27,41.38860702514648,41.48834609985352,41.84420394897461,-0.0024040262889003516,-0.010887933831497776
207,207,207,207,2019-11-29,41.89633560180664,40.88995361328125,43.1594352722168,0.02461196209815486,-0.029265898926700173
208,208,208,208,2019-12-02,41.42487716674805,41.16194534301758,42.19552993774414,0.006387740461228475,-0.018263848614607392
209,209,209,209,2019-12-03,40.75395202636719,40.75395202636719,42.03234100341797,0.0,-0.030414412962314508
210,210,210,210,2019-12-04,40.59075546264648,41.9688720703125,41.64247131347656,-0.032836636766344296,-0.025255846198775522
211,211,211,211,2019-12-05,40.300628662109375,41.45207595825195,40.91715621948242,-0.02777779567185601,-0.015067702996414245
212,212,212,212,2019-12-06,41.107540130615234,41.38860702514648,41.48834609985352,-0.006790924235755891,-0.009178624964267579
213,213,213,213,2019-12-09,41.16194534301758,41.89633560180664,40.88995361328125,-0.01752874680422878,0.006651798441952295
214,214,214,214,2019-12-10,39.9107666015625,41.42487716674805,41.16194534301758,-0.036550755699064075,-0.03039649197890304
215,215,215,215,2019-12-11,40.400352478027344,40.75395202636719,40.75395202636719,-0.008676448068424603,-0.008676448068424603
216,216,216,216,2019-12-12,41.16194534301758,40.59075546264648,41.9688720703125,0.014071920412930927,-0.019226790892617696
217,217,217,217,2019-12-13,40.92621994018555,40.300628662109375,41.45207595825195,0.015523114622386869,-0.012685878955640661
218,218,218,218,2019-12-16,42.50379180908203,41.107540130615234,41.38860702514648,0.03396582899464051,0.026944245387577448
219,219,219,219,2019-12-17,42.54005432128906,41.16194534301758,41.89633560180664,0.03348017123066449,0.01536455898197131
220,220,220,220,2019-12-18,42.186466217041016,39.9107666015625,41.42487716674805,0.057019691909135695,0.01838482338106484
221,221,221,221,2019-12-19,42.05046844482422,40.400352478027344,40.75395202636719,0.04084409827103186,0.031813268505056946
222,222,222,222,2019-12-20,43.77310943603516,41.16194534301758,40.59075546264648,0.06343636267085517,0.07840095453057616
223,223,223,223,2019-12-23,43.292572021484375,40.92621994018555,40.300628662109375,0.05781995221540859,0.07424061258349601
224,224,224,224,2019-12-24,43.464839935302734,42.50379180908203,41.107540130615234,0.02261087976662246,0.05734470603683439
225,225,225,225,2019-12-26,43.93630599975586,42.54005432128906,41.16194534301758,0.03282204737966321,0.0674011063767399
226,226,226,226,2019-12-27,43.11124801635742,42.186466217041016,39.9107666015625,0.021921290931517845,0.08019092809581929
227,227,227,227,2019-12-30,42.93898391723633,42.05046844482422,40.400352478027344,0.021129740173476463,0.0628368636285952
228,228,228,228,2019-12-31,43.28351974487305,43.77310943603516,41.16194534301758,-0.011184713571183336,0.051542131553200754
229,229,229,229,2020-01-02,42.068603515625,43.292572021484375,40.92621994018555,-0.028272021012102688,0.027913244299353046
230,230,230,230,2020-01-03,41.77847290039063,43.464839935302734,42.50379180908203,-0.03879841815642837,-0.017064804757876084
231,231,231,231,2020-01-06,41.705936431884766,43.93630599975586,42.54005432128906,-0.050763702526186116,-0.019607823796004564
232,232,232,232,2020-01-07,41.32514572143555,43.11124801635742,42.186466217041016,-0.04143007630500939,-0.020416986129488723
233,233,233,233,2020-01-08,41.51553726196289,42.93898391723633,42.05046844482422,-0.03315045036969411,-0.012721170599163
234,234,234,234,2020-01-09,41.31608200073242,43.28351974487305,43.77310943603516,-0.045454661629584114,-0.056130977829965456
235,235,235,235,2020-01-10,40.59075546264648,42.068603515625,43.292572021484375,-0.03512947731743998,-0.06240831700867977
236,236,236,236,2020-01-13,41.107540130615234,41.77847290039063,43.464839935302734,-0.01605929377493176,-0.05423463673618334
237,237,237,237,2020-01-14,41.18008041381836,41.705936431884766,43.93630599975586,-0.012608661093732931,-0.06273230129890339
238,238,238,238,2020-01-15,41.38860702514648,41.32514572143555,43.11124801635742,0.0015356583165782034,-0.03995804042966544
239,239,239,239,2020-01-16,41.60620880126953,41.51553726196289,42.93898391723633,0.002184038682542022,-0.03103881355310323
240,240,240,240,2020-01-17,41.83287048339844,41.31608200073242,43.28351974487305,0.012508167707113493,-0.03351504845320352
241,241,241,241,2020-01-21,40.11929321289063,40.59075546264648,42.068603515625,-0.011615015399004003,-0.04633646329644292
242,242,242,242,2020-01-22,38.72306060791016,41.107540130615234,41.77847290039063,-0.05800589174464388,-0.07313365186337151
