,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ABT,ABT_6m,ABT_12m,ABT_6m_ret,ABT_12m_ret
40,40,40,40,2019-04-03,73.0894775390625,72.62979888916016,72.4735107421875,0.006329064060935252,0.008499199094496701
41,41,41,41,2019-04-04,72.28044891357422,72.38157653808594,73.51237487792969,-0.001397145922326093,-0.016758075989262156
42,42,42,42,2019-04-05,72.62979888916016,73.0343246459961,73.4939956665039,-0.0055388443556739775,-0.011758739874006108
43,43,43,43,2019-04-08,72.18850708007812,73.4939956665039,73.60431671142578,-0.017763200579673732,-0.0192354157283805
44,44,44,44,2019-04-09,72.32640075683594,73.236572265625,71.68285369873047,-0.012427827800131297,0.008977698639205611
45,45,45,45,2019-04-10,72.60222625732422,73.19979858398438,71.9218978881836,-0.008163578837919072,0.009459266080524165
46,46,46,46,2019-04-11,72.17930603027344,73.0894775390625,72.62979888916016,-0.012452839169668772,-0.006202589925578761
47,47,47,47,2019-04-12,72.01313781738281,72.28044891357422,72.38157653808594,-0.0036982489761654413,-0.005090227905014788
48,48,48,48,2019-04-15,71.5423583984375,72.62979888916016,73.0343246459961,-0.014972373699976615,-0.02042828840809152
49,49,49,49,2019-04-16,70.5084457397461,72.18850708007812,73.4939956665039,-0.02327325232627897,-0.04062304545673967
50,50,50,50,2019-04-17,67.27750396728516,72.32640075683594,73.236572265625,-0.06980710690312597,-0.08136738399943999
51,51,51,51,2019-04-18,68.23755645751953,72.60222625732422,73.19979858398438,-0.06011757524259631,-0.06779037951547795
52,52,52,52,2019-04-22,68.7822036743164,72.17930603027344,73.0894775390625,-0.04706476887616817,-0.058931518048464415
53,53,53,53,2019-04-23,70.24996948242188,72.01313781738281,72.28044891357422,-0.024483981512264275,-0.02809168262886952
54,54,54,54,2019-04-24,70.85001373291016,71.5423583984375,72.62979888916016,-0.00967740903467984,-0.0245048889501418
55,55,55,55,2019-04-25,72.10546875,70.5084457397461,72.18850708007812,0.02265009522616168,-0.001150298481529921
56,56,56,56,2019-04-26,72.5208740234375,67.27750396728516,72.32640075683594,0.07793645344961098,0.002688828208877503
57,57,57,57,2019-04-29,72.2531509399414,68.23755645751953,72.60222625732422,0.058847278403378,-0.004808052526455331
58,58,58,58,2019-04-30,73.4439926147461,68.7822036743164,72.17930603027344,0.0677760916545107,0.017521456689292947
59,59,59,59,2019-05-01,72.68701934814453,70.24996948242188,72.01313781738281,0.03469111636172961,0.009357758197825028
60,60,60,60,2019-05-02,72.72396850585938,70.85001373291016,71.5423583984375,0.026449603524618004,0.016516230857825276
61,61,61,61,2019-05-03,72.64085388183594,72.10546875,70.5084457397461,0.0074250281028225285,0.030243300922569993
62,62,62,62,2019-05-06,72.99166870117188,72.5208740234375,67.27750396728516,0.006491850575080171,0.08493425583483782
63,63,63,63,2019-05-07,70.99772644042969,72.2531509399414,68.23755645751953,-0.017375359872613183,0.040449425890982216
64,64,64,64,2019-05-08,70.36075592041016,73.4439926147461,68.7822036743164,-0.0419807881430031,0.02295000976659889
65,65,65,65,2019-05-09,70.54537200927734,72.68701934814453,70.24996948242188,-0.02946395873807217,0.004205020002597815
66,66,66,66,2019-05-10,70.57306671142578,72.72396850585938,70.85001373291016,-0.029576243412243075,-0.003908919799626376
67,67,67,67,2019-05-13,69.69609832763672,72.64085388183594,72.10546875,-0.040538559183093015,-0.033414531021452976
68,68,68,68,2019-05-14,70.18534851074219,72.99166870117188,72.5208740234375,-0.03844713020493851,-0.032204872654189365
69,69,69,69,2019-05-15,70.62847137451172,70.99772644042969,72.2531509399414,-0.005200942120699992,-0.022485933752289355
70,70,70,70,2019-05-16,70.7115478515625,70.36075592041016,73.4439926147461,0.004985619136172348,-0.037204469227548165
71,71,71,71,2019-05-17,70.12995910644531,70.54537200927734,72.68701934814453,-0.0058885918523102765,-0.03517904936302074
72,72,72,72,2019-05-20,69.94532775878906,70.57306671142578,72.72396850585938,-0.008894879900905428,-0.03820804618007667
73,73,73,73,2019-05-21,70.18534851074219,69.69609832763672,72.64085388183594,0.007019764303096698,-0.033803366010648705
74,74,74,74,2019-05-22,70.39768981933594,70.18534851074219,72.99166870117188,0.0030254364065920303,-0.03553801314579741
75,75,75,75,2019-05-23,69.81610107421875,70.62847137451172,70.99772644042969,-0.011502022972935788,-0.01664314373788256
76,76,76,76,2019-05-24,71.06232452392578,70.7115478515625,70.36075592041016,0.004960670258550071,0.009971021407291447
77,77,77,77,2019-05-28,69.88995361328125,70.12995910644531,70.54537200927734,-0.0034222962086685182,-0.00929073555540827
78,78,78,78,2019-05-29,69.85301971435547,69.94532775878906,70.57306671142578,-0.0013197170903527233,-0.010202858266236237
79,79,79,79,2019-05-30,70.63768768310547,70.18534851074219,69.69609832763672,0.006444923078127163,0.01350992922218408
80,80,80,80,2019-05-31,70.27765655517578,70.39768981933594,70.18534851074219,-0.0017050739089337075,0.0013152039049784126
81,81,81,81,2019-06-03,69.88995361328125,69.81610107421875,70.62847137451172,0.001057815287966113,-0.010456374700712923
82,82,82,82,2019-06-04,71.50541687011719,71.06232452392578,70.7115478515625,0.006235263892081511,0.01122686523877503
83,83,83,83,2019-06-05,72.64085388183594,69.88995361328125,70.12995910644531,0.03936045348915407,0.03580345414973807
84,84,84,84,2019-06-06,73.93325805664062,69.85301971435547,69.94532775878906,0.05841176743639953,0.057014963338283264
85,85,85,85,2019-06-07,74.53328704833984,70.63768768310547,70.18534851074219,0.05514902162016955,0.06194937590047278
86,86,86,86,2019-06-10,75.02252197265625,70.27765655517578,70.39768981933594,0.06751598801185432,0.06569579435332584
87,87,87,87,2019-06-11,74.88407135009766,69.88995361328125,69.81610107421875,0.07145687582581783,0.07259027928946282
88,88,88,88,2019-06-12,75.65028381347656,71.50541687011719,71.06232452392578,0.05796577552842086,0.06456247132763115
89,89,89,89,2019-06-13,75.96415710449219,72.64085388183594,69.88995361328125,0.04574978190733048,0.08691096755938688
90,90,90,90,2019-06-14,75.89950561523438,73.93325805664062,69.85301971435547,0.02659489937650794,0.08656012189028228
91,91,91,91,2019-06-17,75.74259948730469,74.53328704833984,70.63768768310547,0.0162251322443423,0.07226895403344535
92,92,92,92,2019-06-18,77.00726318359375,75.02252197265625,70.27765655517578,0.026455271813721204,0.0957574136402013
93,93,93,93,2019-06-19,77.8472900390625,74.88407135009766,69.88995361328125,0.03957074763084423,0.11385522545645399
94,94,94,94,2019-06-20,78.4104232788086,75.65028381347656,71.50541687011719,0.036485513684752835,0.09656620030946317
95,95,95,95,2019-06-21,78.46580505371094,75.96415710449219,72.64085388183594,0.03293195165422058,0.08018836316751421
96,96,96,96,2019-06-24,78.19811248779297,75.89950561523438,73.93325805664062,0.03028487279233638,0.05768519531338678
97,97,97,97,2019-06-25,77.76422119140625,75.74259948730469,74.53328704833984,0.026690682888965478,0.04334887499287299
98,98,98,98,2019-06-26,76.5826187133789,77.00726318359375,75.02252197265625,-0.0055143430977731,0.02079504527042264
99,99,99,99,2019-06-27,77.25650024414062,77.8472900390625,74.88407135009766,-0.007589086204868867,0.03168135561101382
100,100,100,100,2019-06-28,77.6349868774414,78.4104232788086,75.65028381347656,-0.009889455622627108,0.02623523619367152
101,101,101,101,2019-07-01,77.99502563476562,78.46580505371094,75.96415710449219,-0.005999803591170139,0.026734562821251195
102,102,102,102,2019-07-02,78.4196548461914,78.19811248779297,75.89950561523438,0.002833090868184618,0.03320376345707299
103,103,103,103,2019-07-03,79.05661010742188,77.76422119140625,75.74259948730469,0.016619325651504813,0.04375358969126286
104,104,104,104,2019-07-05,78.85350799560547,76.5826187133789,77.00726318359375,0.02965280269046011,0.023974943864841336
105,105,105,105,2019-07-08,78.54887390136719,77.25650024414062,77.8472900390625,0.016728348464433385,0.009012309381002837
106,106,106,106,2019-07-09,78.71504974365234,77.6349868774414,78.4104232788086,0.01391206348647911,0.0038850251293831572
107,107,107,107,2019-07-10,78.81658172607422,77.99502563476562,78.46580505371094,0.010533442160218787,0.004470439984948449
108,108,108,108,2019-07-11,79.17660522460938,78.4196548461914,78.19811248779297,0.009652559424070617,0.012512996870214232
109,109,109,109,2019-07-12,77.75895690917969,79.05661010742188,77.76422119140625,-0.016414227684173888,-6.769542787044003e-05
110,110,110,110,2019-07-15,77.65701293945312,78.85350799560547,76.5826187133789,-0.015173643970526007,0.014029217649180747
111,111,111,111,2019-07-16,77.05472564697266,78.54887390136719,77.25650024414062,-0.019021892742481783,-0.002611749128297758
112,112,112,112,2019-07-17,79.4638442993164,78.71504974365234,77.6349868774414,0.009512724162693553,0.023557129271653432
113,113,113,113,2019-07-18,81.31702423095703,78.81658172607422,77.99502563476562,0.03172482807707988,0.04259244187889144
114,114,114,114,2019-07-19,81.06684875488281,79.17660522460938,78.4196548461914,0.023873763277816318,0.03375676562060215
115,115,115,115,2019-07-22,81.60426330566406,77.75895690917969,79.05661010742188,0.049451620100505966,0.03222568226465117
116,116,116,116,2019-07-23,82.22505950927734,77.65701293945312,78.85350799560547,0.05882336181776382,0.04275715309786565
117,117,117,117,2019-07-24,82.08607482910156,77.05472564697266,78.54887390136719,0.06529578997114482,0.045031847715296225
118,118,118,118,2019-07-25,81.53939056396484,79.4638442993164,78.71504974365234,0.026119378982351726,0.035880569592605216
119,119,119,119,2019-07-26,81.3077621459961,81.31702423095703,78.81658172607422,-0.00011390093339658236,0.031607313656153435
120,120,120,120,2019-07-29,82.04901885986328,81.06684875488281,79.17660522460938,0.012115557963159551,0.03627856520376693
121,121,121,121,2019-07-30,81.82662963867188,81.60426330566406,77.75895690917969,0.0027249352423524,0.05231130780526172
122,122,122,122,2019-07-31,80.70545959472656,82.22505950927734,77.65701293945312,-0.01848098284902211,0.039255265427865726
123,123,123,123,2019-08-01,79.76036071777344,82.08607482910156,77.05472564697266,-0.028332626650380388,0.03511316208167026
124,124,124,124,2019-08-02,79.51944732666016,81.53939056396484,79.4638442993164,-0.02477260650752733,0.0006997273770736889
125,125,125,125,2019-08-05,77.05472564697266,81.3077621459961,81.31702423095703,-0.052307877953727155,-0.052415820971000726
126,126,126,126,2019-08-06,78.62992858886719,82.04901885986328,81.06684875488281,-0.04167131208279007,-0.0300606253165705
127,127,127,127,2019-08-07,78.38902282714844,81.82662963867188,81.60426330566406,-0.042010856694246645,-0.03940039831586173
128,128,128,128,2019-08-08,79.27853393554688,80.70545959472656,82.22505950927734,-0.017680658363699142,-0.035834885268742345
129,129,129,129,2019-08-09,80.26072692871094,79.76036071777344,82.08607482910156,0.006273369458646316,-0.02223699822644576
130,130,130,130,2019-08-12,78.44461822509766,79.51944732666016,81.53939056396484,-0.013516556486455222,-0.03795432265880683
131,131,131,131,2019-08-13,80.51090240478516,77.05472564697266,81.3077621459961,0.044853534014863916,-0.009800537121905983
132,132,132,132,2019-08-14,77.77745819091797,78.62992858886719,82.04901885986328,-0.010841551216541734,-0.05206108163512568
133,133,133,133,2019-08-15,77.77745819091797,78.38902282714844,81.82662963867188,-0.00780166168902241,-0.04948476389207457
134,134,134,134,2019-08-16,78.55580139160156,79.27853393554688,80.70545959472656,-0.009116371205008522,-0.02663584612391534
135,135,135,135,2019-08-19,79.27853393554688,80.26072692871094,79.76036071777344,-0.012237529246856504,-0.006040930330436622
136,136,136,136,2019-08-20,78.33341979980469,78.44461822509766,79.51944732666016,-0.0014175405248819661,-0.014914936744760743
137,137,137,137,2019-08-21,78.6669921875,80.51090240478516,77.05472564697266,-0.02290261520128689,0.02092365558361675
138,138,138,138,2019-08-22,78.17589569091797,77.77745819091797,78.62992858886719,0.005122788906548825,-0.005774301288294703
139,139,139,139,2019-08-23,75.91503143310547,77.77745819091797,78.38902282714844,-0.02394558527794588,-0.0315604316116842
140,140,140,140,2019-08-26,77.01766967773438,78.55580139160156,79.27853393554688,-0.019580116129165104,-0.028517987727302962
141,141,141,141,2019-08-27,77.50875091552734,79.27853393554688,80.26072692871094,-0.02232360933236177,-0.034287952757118045
142,142,142,142,2019-08-28,78.03691864013672,78.33341979980469,78.44461822509766,-0.003785117009135197,-0.0051972919772652615
143,143,143,143,2019-08-29,78.59288024902344,78.6669921875,80.51090240478516,-0.0009420970144621288,-0.023823135730344558
144,144,144,144,2019-08-30,79.05613708496094,78.17589569091797,77.77745819091797,0.011259754509537867,0.01644022476157847
145,145,145,145,2019-09-03,77.88866424560547,75.91503143310547,77.77745819091797,0.02599791866303991,0.0014297980066990679
146,146,146,146,2019-09-04,78.03691864013672,77.01766967773438,78.55580139160156,0.01323396263048715,-0.006605276023831874
147,147,147,147,2019-09-05,79.59358215332031,77.50875091552734,79.27853393554688,0.02689801103961953,0.003973941016991667
148,148,148,148,2019-09-06,79.7232894897461,78.03691864013672,78.33341979980469,0.021609910783202402,0.017742997733195764
149,149,149,149,2019-09-09,78.03691864013672,78.59288024902344,78.6669921875,-0.007073943684531514,-0.008009376357767994
150,150,150,150,2019-09-10,77.1010513305664,79.05613708496094,78.17589569091797,-0.024730347655279705,-0.013749050789275907
151,151,151,151,2019-09-11,78.31488037109375,77.88866424560547,75.91503143310547,0.00547212010395115,0.03161230250036806
152,152,152,152,2019-09-12,78.95423889160156,78.03691864013672,77.01766967773438,0.011754952238632432,0.025144479467768655
153,153,153,153,2019-09-13,78.08323669433594,79.59358215332031,77.50875091552734,-0.018975719123622503,0.007411882813525006
154,154,154,154,2019-09-16,77.24004364013672,79.7232894897461,78.03691864013672,-0.031148311434499587,-0.010211512882444151
155,155,155,155,2019-09-17,77.44390106201172,78.03691864013672,78.59288024902344,-0.0075991926444414215,-0.014619380068158216
156,156,156,156,2019-09-18,77.49949645996094,77.1010513305664,79.05613708496094,0.005167830042760668,-0.019690319846099924
157,157,157,157,2019-09-19,77.11961364746094,78.31488037109375,77.88866424560547,-0.015262319471970875,-0.009873716613235217
158,158,158,158,2019-09-20,77.44390106201172,78.95423889160156,78.03691864013672,-0.019129281097414297,-0.0075991926444414215
159,159,159,159,2019-09-23,77.05472564697266,78.08323669433594,79.59358215332031,-0.013171982757188783,-0.0318977540357096
160,160,160,160,2019-09-24,76.38760375976562,77.24004364013672,79.7232894897461,-0.01103624286312721,-0.041840793967859335
161,161,161,161,2019-09-25,76.77676391601562,77.44390106201172,78.03691864013672,-0.008614456875847387,-0.016148186602962022
162,162,162,162,2019-09-26,76.5914306640625,77.49949645996094,77.1010513305664,-0.011717054140701122,-0.006609775842341459
163,163,163,163,2019-09-27,75.8316421508789,77.11961364746094,78.31488037109375,-0.016700958882778782,-0.031708382984792394
164,164,164,164,2019-09-30,77.52728271484375,77.44390106201172,78.95423889160156,0.001076671651202954,-0.01807320540087687
165,165,165,165,2019-10-01,75.8316421508789,77.05472564697266,78.08323669433594,-0.015872920003600077,-0.028835824932195164
166,166,166,166,2019-10-02,73.69123077392578,76.38760375976562,77.24004364013672,-0.0352985674785633,-0.045945246778276605
167,167,167,167,2019-10-03,75.1181640625,76.77676391601562,77.44390106201172,-0.02160288828179746,-0.030031248008147604
168,168,168,168,2019-10-04,75.97064208984375,76.5914306640625,77.49949645996094,-0.008105196218903266,-0.019727281336686442
169,169,169,169,2019-10-07,75.09037780761719,75.8316421508789,77.11961364746094,-0.009775132414867937,-0.026312837213112283
170,170,170,170,2019-10-08,72.74612426757812,77.52728271484375,77.44390106201172,-0.061670656829949766,-0.06066038422666675
171,171,171,171,2019-10-09,73.66344451904297,75.8316421508789,77.05472564697266,-0.02859225476776528,-0.044011332198714115
172,172,172,172,2019-10-10,74.2564468383789,73.69123077392578,76.38760375976562,0.007670058682927028,-0.027899250879620197
173,173,173,173,2019-10-11,74.0797119140625,75.1181640625,76.77676391601562,-0.013824248254702853,-0.03512849284587416
174,174,174,174,2019-10-14,74.2564468383789,75.97064208984375,76.5914306640625,-0.022563916854060784,-0.03048622809939483
175,175,175,175,2019-10-15,76.2658920288086,75.09037780761719,75.8316421508789,0.01565465849969616,0.0057264997250841
176,176,176,176,2019-10-16,76.07981872558594,72.74612426757812,77.52728271484375,0.04582642019175709,-0.018670382071583558
177,177,177,177,2019-10-17,76.63801574707031,73.66344451904297,75.8316421508789,0.04038056117859612,0.010633735117947296
178,178,178,178,2019-10-18,77.0194320678711,74.2564468383789,73.69123077392578,0.037208691596918086,0.045164143127908396
179,179,179,179,2019-10-21,75.95889282226562,74.0797119140625,75.1181640625,0.025367011556188368,0.011192083436252886
180,180,180,180,2019-10-22,74.92626190185547,74.2564468383789,75.97064208984375,0.009020295098881137,-0.013747154943789752
181,181,181,181,2019-10-23,75.60536193847656,76.2658920288086,75.09037780761719,-0.008660884607270103,0.00685819070159388
182,182,182,182,2019-10-24,75.68911743164062,76.07981872558594,72.74612426757812,-0.005135413050266879,0.04045566954519053
183,183,183,183,2019-10-25,75.95889282226562,76.63801574707031,73.66344451904297,-0.008861436692802815,0.03116129469928941
184,184,184,184,2019-10-28,76.89849090576172,77.0194320678711,74.2564468383789,-0.0015702681630110904,0.03557999581010507
185,185,185,185,2019-10-29,77.63343048095703,75.95889282226562,74.0797119140625,0.022045314201848853,0.047971549498155186
186,186,186,186,2019-10-30,78.15438842773438,74.92626190185547,74.2564468383789,0.04308404615336836,0.052492972062606835
187,187,187,187,2019-10-31,77.78227996826172,75.60536193847656,76.2658920288086,0.028793169875393376,0.01988291094635497
188,188,188,188,2019-11-01,76.89849090576172,75.68911743164062,76.07981872558594,0.015978168528829162,0.01076070098337989
189,189,189,189,2019-11-04,76.48916625976562,75.95889282226562,76.63801574707031,0.006981058014375874,-0.0019422408820700676
190,190,190,190,2019-11-05,76.60079956054688,76.89849090576172,77.0194320678711,-0.0038712248017930273,-0.005435414103746039
191,191,191,191,2019-11-06,77.3264389038086,77.63343048095703,75.95889282226562,-0.0039543734605897995,0.01800376533584891
192,192,192,192,2019-11-07,77.57762145996094,78.15438842773438,74.92626190185547,-0.007379841098836604,0.03538625164002496
193,193,193,193,2019-11-08,77.90321350097656,77.78227996826172,75.60536193847656,0.0015547697080131595,0.030392706331726416
194,194,194,194,2019-11-11,77.92183685302734,76.89849090576172,75.68911743164062,0.013307750714116384,0.029498552726595406
195,195,195,195,2019-11-12,78.46138000488281,76.48916625976562,75.95889282226562,0.025784223329344824,0.03294528250263862
196,196,196,196,2019-11-13,78.34976959228516,76.60079956054688,76.89849090576172,0.022832268615627926,0.018872654969288805
197,197,197,197,2019-11-14,78.25674438476562,77.3264389038086,77.63343048095703,0.01203088483247372,0.008028936760194894
198,198,198,198,2019-11-15,79.73590087890625,77.57762145996094,78.15438842773438,0.027820902192254415,0.020235747256012626
199,199,199,199,2019-11-18,78.3869857788086,77.90321350097656,77.78227996826172,0.006209914278131334,0.00777433897275337
200,200,200,200,2019-11-19,78.41488647460938,77.92183685302734,76.89849090576172,0.006327489719114343,0.019719445089058762
201,201,201,201,2019-11-20,78.04275512695312,78.46138000488281,76.48916625976562,-0.005335425886004552,0.02031122763073845
202,202,202,202,2019-11-21,77.847412109375,78.34976959228516,76.60079956054688,-0.00641172891157582,0.01627414538725258
203,203,203,203,2019-11-22,77.90321350097656,78.25674438476562,77.3264389038086,-0.004517577195019218,0.00745895718649936
204,204,204,204,2019-11-25,78.60095977783203,79.73590087890625,77.57762145996094,-0.014233752783427311,0.013191153564810598
205,205,205,205,2019-11-26,79.46611785888672,78.3869857788086,77.90321350097656,0.013766725041873817,0.020062129502405712
206,206,206,206,2019-11-27,79.46611785888672,78.41488647460938,77.92183685302734,0.01340601806033015,0.019818334220895295
207,207,207,207,2019-11-29,79.49402618408203,78.04275512695312,78.46138000488281,0.018595846017585016,0.013161203373366126
208,208,208,208,2019-12-02,78.61955261230469,77.847412109375,78.34976959228516,0.009918640607408102,0.0034433160610862767
209,209,209,209,2019-12-03,78.48001861572266,77.90321350097656,78.25674438476562,0.007404124795684641,0.0028530988953394676
210,210,210,210,2019-12-04,79.24285888671875,78.60095977783203,79.73590087890625,0.0081665556082402,-0.0061834379088069324
211,211,211,211,2019-12-05,79.29867553710938,79.46611785888672,78.3869857788086,-0.0021070907487223955,0.01163062655417546
212,212,212,212,2019-12-06,79.52193450927734,79.46611785888672,78.41488647460938,0.0007023955856222397,0.014117829973858687
213,213,213,213,2019-12-09,78.024169921875,79.49402618408203,78.04275512695312,-0.018490147408099955,-0.0002381413245584607
214,214,214,214,2019-12-10,78.66606140136719,78.61955261230469,77.847412109375,0.0005915677146097753,0.010516075869574149
215,215,215,215,2019-12-11,78.99168395996094,78.48001861572266,77.90321350097656,0.006519689384168581,0.01397208677368278
216,216,216,216,2019-12-12,79.977783203125,79.24285888671875,78.60095977783203,0.00927432864905664,0.017516623577938484
217,217,217,217,2019-12-13,80.33129119873047,79.29867553710938,79.46611785888672,0.013021852567233205,0.010887323593435028
218,218,218,218,2019-12-16,80.37782287597656,79.52193450927734,79.46611785888672,0.010762921852704332,0.011472877267124426
219,219,219,219,2019-12-17,80.99181365966797,78.024169921875,79.49402618408203,0.03803492867356928,0.018841509827638436
220,220,220,220,2019-12-18,80.87088775634766,78.66606140136719,78.61955261230469,0.028027669311306624,0.02863581729019682
221,221,221,221,2019-12-19,81.2615966796875,78.99168395996094,78.48001861572266,0.028736097345096745,0.035443137158068794
222,222,222,222,2019-12-20,80.61969757080078,79.977783203125,79.24285888671875,0.008026158540122008,0.01737492442126909
223,223,223,223,2019-12-23,81.2615966796875,80.33129119873047,79.29867553710938,0.011580860547299787,0.024753517373181655
224,224,224,224,2019-12-24,81.19647979736328,80.37782287597656,79.52193450927734,0.010185109425642436,0.021057652815156036
225,225,225,225,2019-12-26,81.19647979736328,80.99181365966797,78.024169921875,0.002526997834069178,0.04065804069001566
226,226,226,226,2019-12-27,81.30810546875,80.87088775634766,78.66606140136719,0.0054063671678690195,0.03358556435033244
227,227,227,227,2019-12-30,80.74993133544922,81.2615966796875,78.99168395996094,-0.006296520929254368,0.022258638977483924
228,228,228,228,2019-12-31,80.80574035644531,80.61969757080078,79.977783203125,0.00230765918566167,0.010352339364264385
229,229,229,229,2020-01-02,80.88947296142578,81.2615966796875,80.33129119873047,-0.004579330624385092,0.006948497333553849
230,230,230,230,2020-01-03,79.90336608886719,81.19647979736328,80.37782287597656,-0.01592573608761405,-0.005902832026707938
231,231,231,231,2020-01-06,80.32200622558594,81.19647979736328,80.99181365966797,-0.010769845859816995,-0.008270063402908812
232,232,232,232,2020-01-07,79.87545776367188,81.30810546875,80.87088775634766,-0.017619986307868762,-0.01230887925547286
233,233,233,233,2020-01-08,80.20105743408203,80.74993133544922,81.2615966796875,-0.006797205796833072,-0.013050927977527271
234,234,234,234,2020-01-09,80.41503143310547,80.80574035644531,80.61969757080078,-0.004835162967585904,-0.002538661690160482
235,235,235,235,2020-01-10,79.41029357910156,80.88947296142578,81.2615966796875,-0.018286426257587363,-0.022782017290200463
236,236,236,236,2020-01-13,79.1870346069336,79.90336608886719,81.19647979736328,-0.008964972528652915,-0.024747934829742912
237,237,237,237,2020-01-14,80.10259246826172,80.32200622558594,81.19647979736328,-0.0027316767550351617,-0.013472102877261527
238,238,238,238,2020-01-15,81.634765625,79.87545776367188,81.30810546875,0.022025637293164646,0.00401755955776828
239,239,239,239,2020-01-16,82.4755859375,80.20105743408203,80.74993133544922,0.02836033060146903,0.02137035380107144
240,240,240,240,2020-01-17,83.14826965332031,80.41503143310547,80.80574035644531,0.03398914570453826,0.028989639678342005
241,241,241,241,2020-01-21,83.83023834228516,79.41029357910156,80.88947296142578,0.055659594795236966,0.03635535346189922
242,242,242,242,2020-01-22,85.8202133178711,79.1870346069336,79.90336608886719,0.08376596931382885,0.07405003717144143
243,243,243,243,2020-01-23,84.76451110839844,80.10259246826172,80.32200622558594,0.05819934781741143,0.055308689256785115
