,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KMX,KMX_6m,KMX_12m,KMX_6m_ret,KMX_12m_ret
28,28,28,28,2019-03-18,60.4900016784668,58.380001068115234,62.09999847412109,0.03614252435332621,-0.02592587496318899
29,29,29,29,2019-03-19,59.59999847412109,59.54999923706055,61.650001525878906,0.0008396177615637157,-0.033252279010849484
30,30,30,30,2019-03-20,60.619998931884766,60.9900016784668,59.83000183105469,-0.0060666131562456815,0.013204029360734948
31,31,31,31,2019-03-21,62.310001373291016,60.869998931884766,60.75,0.023657014402409526,0.025679034951292534
32,32,32,32,2019-03-22,61.630001068115234,60.61000061035156,61.0,0.016828913504242093,0.010327886362544891
33,33,33,33,2019-03-25,61.619998931884766,61.060001373291016,59.720001220703125,0.009171266721240245,0.03181509833129348
34,34,34,34,2019-03-26,62.880001068115234,60.4900016784668,58.380001068115234,0.03951065173303214,0.07708119077883535
35,35,35,35,2019-03-27,63.84000015258789,59.59999847412109,59.54999923706055,0.07114096958086091,0.07204031856405946
36,36,36,36,2019-03-28,63.68000030517578,60.619998931884766,60.9900016784668,0.0504784135138201,0.04410556735004523
37,37,37,37,2019-03-29,69.80000305175781,62.310001373291016,60.869998931884766,0.12020544877852246,0.14670616521393365
38,38,38,38,2019-04-01,69.06999969482422,61.630001068115234,60.61000061035156,0.12072040398776052,0.13958091072890988
39,39,39,39,2019-04-02,69.79000091552734,61.619998931884766,61.060001373291016,0.13258685695002637,0.14297411310008612
40,40,40,40,2019-04-03,71.19999694824219,62.880001068115234,60.4900016784668,0.13231545386130406,0.17705397541074852
41,41,41,41,2019-04-04,72.08999633789062,63.84000015258789,59.59999847412109,0.129229263245362,0.2095637279117184
42,42,42,42,2019-04-05,72.04000091552734,63.68000030517578,60.619998931884766,0.1312814159906981,0.18838670710757643
43,43,43,43,2019-04-08,72.69999694824219,69.80000305175781,62.310001373291016,0.04154718867754181,0.16674683591653405
44,44,44,44,2019-04-09,73.30999755859375,69.06999969482422,61.630001068115234,0.061386968039718326,0.18951803160881742
45,45,45,45,2019-04-10,74.30999755859375,69.79000091552734,61.619998931884766,0.06476567679856227,0.2059396112735512
46,46,46,46,2019-04-11,73.9000015258789,71.19999694824219,62.880001068115234,0.037921414232636064,0.17525445722919386
47,47,47,47,2019-04-12,74.58000183105469,72.08999633789062,63.84000015258789,0.03454023608897461,0.1682331085964357
48,48,48,48,2019-04-15,75.02999877929688,72.04000091552734,63.68000030517578,0.04150468941936225,0.17823489980728824
49,49,49,49,2019-04-16,75.94000244140625,72.69999694824219,69.80000305175781,0.044566789947332985,0.08796560345556914
50,50,50,50,2019-04-17,77.41999816894531,73.30999755859375,69.06999969482422,0.05606330305858487,0.12089182729136172
51,51,51,51,2019-04-18,77.0,74.30999755859375,69.79000091552734,0.0361997379866037,0.1033099153157988
52,52,52,52,2019-04-22,75.69999694824219,73.9000015258789,71.19999694824219,0.02435717706626761,0.06320224989997136
53,53,53,53,2019-04-23,77.33999633789062,74.58000183105469,72.08999633789062,0.037007165983826695,0.0728256383228667
54,54,54,54,2019-04-24,77.29000091552734,75.02999877929688,72.04000091552734,0.030121313781149572,0.07287617897390142
55,55,55,55,2019-04-25,76.33000183105469,75.94000244140625,72.69999694824219,0.005135625192392634,0.04993129346892311
56,56,56,56,2019-04-26,77.97000122070312,77.41999816894531,73.30999755859375,0.007104147052000798,0.0635657320597347
57,57,57,57,2019-04-29,77.31999969482422,77.0,74.30999755859375,0.004155840192522353,0.04050601850520952
58,58,58,58,2019-04-30,77.86000061035156,75.69999694824219,73.9000015258789,0.028533735127971305,0.05358591343311292
59,59,59,59,2019-05-01,78.3499984741211,77.33999633789062,74.58000183105469,0.013059247272496188,0.05054969898776007
60,60,60,60,2019-05-02,78.23999786376953,77.29000091552734,75.02999877929688,0.01229133053421072,0.042782875339169024
61,61,61,61,2019-05-03,78.62000274658203,76.33000183105469,75.94000244140625,0.03000132137551792,0.03529102210977175
62,62,62,62,2019-05-06,78.30999755859375,77.97000122070312,77.41999816894531,0.004360604496185916,0.011495729923763243
63,63,63,63,2019-05-07,77.68000030517578,77.31999969482422,77.0,0.004655983080347426,0.00883117279449075
64,64,64,64,2019-05-08,77.70999908447266,77.86000061035156,75.69999694824219,-0.0019265543886851644,0.02655220894664967
65,65,65,65,2019-05-09,78.52999877929688,78.3499984741211,77.33999633789062,0.0022973874751923695,0.015386636898807815
66,66,66,66,2019-05-10,79.06999969482422,78.23999786376953,77.29000091552734,0.010608408150775794,0.023030130136009408
67,67,67,67,2019-05-13,76.76000213623047,78.62000274658203,76.33000183105469,-0.023658109200872857,0.0056334376373725625
68,68,68,68,2019-05-14,77.18000030517578,78.30999755859375,77.97000122070312,-0.014429795538845158,-0.010132113673964827
69,69,69,69,2019-05-15,75.9000015258789,77.68000030517578,77.31999969482422,-0.022914505307722988,-0.01836521177638295
70,70,70,70,2019-05-16,75.94000244140625,77.70999908447266,77.86000061035156,-0.022776948448324896,-0.024659621807016086
71,71,71,71,2019-05-17,76.38999938964844,78.52999877929688,78.3499984741211,-0.02725072485564095,-0.02501594285442188
72,72,72,72,2019-05-20,76.86000061035156,79.06999969482422,78.23999786376953,-0.027949906323539775,-0.0176380021868201
73,73,73,73,2019-05-21,77.9800033569336,76.76000213623047,78.62000274658203,0.01589371009315399,-0.008140414236709748
74,74,74,74,2019-05-22,77.9000015258789,77.18000030517578,78.30999755859375,0.009328857448253292,-0.005235551596181276
75,75,75,75,2019-05-23,76.77999877929688,75.9000015258789,77.68000030517578,0.011594166478612333,-0.011586013418423469
76,76,76,76,2019-05-24,76.4800033569336,75.94000244140625,77.70999908447266,0.007110888835485607,-0.015828023961266924
77,77,77,77,2019-05-28,76.23999786376953,76.38999938964844,78.52999877929688,-0.0019636277926090573,-0.029160842367554785
78,78,78,78,2019-05-29,77.12999725341797,76.86000061035156,79.06999969482422,0.003512836858214241,-0.02453525292644254
79,79,79,79,2019-05-30,78.08999633789062,77.9800033569336,76.76000213623047,0.00141052803567554,0.017326656652506767
80,80,80,80,2019-05-31,78.27999877929688,77.9000015258789,77.18000030517578,0.004878013427146444,0.014252377167292218
81,81,81,81,2019-06-03,79.41000366210938,76.77999877929688,75.9000015258789,0.034253776043581485,0.046245086504164146
82,82,82,82,2019-06-04,80.2699966430664,76.4800033569336,75.94000244140625,0.049555349369492685,0.05701862078554831
83,83,83,83,2019-06-05,80.04000091552734,76.23999786376953,76.38999938964844,0.04984264373338387,0.047781143540282844
84,84,84,84,2019-06-06,79.94999694824219,77.12999725341797,76.86000061035156,0.036561646509059686,0.040202918466727855
85,85,85,85,2019-06-07,79.88999938964844,78.08999633789062,77.9800033569336,0.023050366707270786,0.02449340793141963
86,86,86,86,2019-06-10,82.36000061035156,78.27999877929688,77.9000015258789,0.05212061694786008,0.05725287544430935
87,87,87,87,2019-06-11,81.22000122070312,79.41000366210938,76.77999877929688,0.022793067310452608,0.0578275919770328
88,88,88,88,2019-06-12,82.04000091552734,80.2699966430664,76.4800033569336,0.022050633443172485,0.07269870965675995
89,89,89,89,2019-06-13,82.1500015258789,80.04000091552734,76.23999786376953,0.026361826414500023,0.07751841327002329
90,90,90,90,2019-06-14,83.54000091552734,79.94999694824219,77.12999725341797,0.04490311575132688,0.08310649410564208
91,91,91,91,2019-06-17,83.87000274658203,79.88999938964844,78.08999633789062,0.049818542838157676,0.07401724522666986
92,92,92,92,2019-06-18,83.66999816894531,82.36000061035156,78.27999877929688,0.015905749743633457,0.06885538418114989
93,93,93,93,2019-06-19,83.48999786376953,81.22000122070312,79.41000366210938,0.02794873933697728,0.051378844144379876
94,94,94,94,2019-06-20,83.0,82.04000091552734,80.2699966430664,0.011701597681125442,0.03401025876546382
95,95,95,95,2019-06-21,85.63999938964844,82.1500015258789,80.04000091552734,0.042483235531896035,0.06996499762701425
96,96,96,96,2019-06-24,82.63999938964844,83.54000091552734,79.94999694824219,-0.010773300407178055,0.033646060588941484
97,97,97,97,2019-06-25,83.37000274658203,83.87000274658203,79.88999938964844,-0.005961607054083218,0.04355993720766649
98,98,98,98,2019-06-26,84.13999938964844,83.66999816894531,82.36000061035156,0.005617320795849645,0.021612418238291742
99,99,99,99,2019-06-27,86.86000061035156,83.48999786376953,81.22000122070312,0.04036414939285127,0.06944101581976825
100,100,100,100,2019-06-28,86.83000183105469,83.0,82.04000091552734,0.0461446003741528,0.05838616360401283
101,101,101,101,2019-07-01,87.16000366210938,85.63999938964844,82.1500015258789,0.01774876556858862,0.06098602608853532
102,102,102,102,2019-07-02,87.69000244140625,82.63999938964844,83.54000091552734,0.06110845945130028,0.049676819253033466
103,103,103,103,2019-07-03,88.9000015258789,83.37000274658203,83.87000274658203,0.06633079761441651,0.059973752409372194
104,104,104,104,2019-07-05,88.4800033569336,84.13999938964844,83.66999816894531,0.05158074636044141,0.0574878127554872
105,105,105,105,2019-07-08,87.80000305175781,86.86000061035156,83.48999786376953,0.010822040465127802,0.051623012316049044
106,106,106,106,2019-07-09,87.58000183105469,86.83000183105469,83.0,0.00863756747879929,0.055180744952466165
107,107,107,107,2019-07-10,87.41000366210938,87.16000366210938,85.63999938964844,0.0028682880850849912,0.02066796222647893
108,108,108,108,2019-07-11,88.7699966430664,87.69000244140625,82.63999938964844,0.012316047115881856,0.07417712123296338
109,109,109,109,2019-07-12,88.94000244140625,88.9000015258789,83.37000274658203,0.0004499540477027608,0.06681059747299312
110,110,110,110,2019-07-15,88.79000091552734,88.4800033569336,84.13999938964844,0.0035035889108547824,0.05526505300225826
111,111,111,111,2019-07-16,86.38999938964844,87.80000305175781,86.86000061035156,-0.016059266664013472,-0.005411020232563901
112,112,112,112,2019-07-17,85.1500015258789,87.58000183105469,86.83000183105469,-0.027746063648906416,-0.019348154667145567
113,113,113,113,2019-07-18,86.62999725341797,87.41000366210938,87.16000366210938,-0.008923537078279753,-0.006080844268273156
114,114,114,114,2019-07-19,84.83999633789062,88.7699966430664,87.69000244140625,-0.044271718528703374,-0.032500923984122077
115,115,115,115,2019-07-22,84.76000213623047,88.94000244140625,88.9000015258789,-0.046997978304864185,-0.04656917118773363
116,116,116,116,2019-07-23,86.23999786376953,88.79000091552734,88.4800033569336,-0.028719484462938816,-0.025316516819373858
117,117,117,117,2019-07-24,88.83999633789062,86.38999938964844,87.80000305175781,0.028359728736562007,0.011845025626249006
118,118,118,118,2019-07-25,89.33000183105469,85.1500015258789,87.58000183105469,0.049089844160547624,0.019981730571047684
119,119,119,119,2019-07-26,91.16999816894533,86.62999725341797,87.41000366210938,0.052406799716806285,0.04301560861809972
120,120,120,120,2019-07-29,91.33999633789062,84.83999633789062,88.7699966430664,0.07661480764464645,0.028951219916768522
121,121,121,121,2019-07-30,87.80000305175781,84.76000213623047,88.94000244140625,0.03586598441374855,-0.012817622648475524
122,122,122,122,2019-07-31,87.76000213623047,86.23999786376953,88.79000091552734,0.017625281889060762,-0.011600391583245884
123,123,123,123,2019-08-01,86.30000305175781,88.83999633789062,86.38999938964844,-0.028590650504670245,-0.0010417448608225355
124,124,124,124,2019-08-02,86.0,89.33000183105469,85.1500015258789,-0.03727753008840806,0.009982365929409376
125,125,125,125,2019-08-05,83.93000030517578,91.16999816894533,86.62999725341797,-0.07941206547304358,-0.031166997966580956
126,126,126,126,2019-08-06,85.88999938964844,91.33999633789062,84.83999633789062,-0.05966714655955552,0.012376274128725662
127,127,127,127,2019-08-07,82.87000274658203,87.80000305175781,84.76000213623047,-0.0561503432097783,-0.022298246130418198
128,128,128,128,2019-08-08,84.02999877929688,87.76000213623047,86.23999786376953,-0.042502316159285014,-0.025626149573469648
129,129,129,129,2019-08-09,84.02999877929688,86.30000305175781,88.83999633789062,-0.026303640697434516,-0.054142253003923946
130,130,130,130,2019-08-12,83.9000015258789,86.0,89.33000183105469,-0.02441858690838483,-0.060785852388599126
131,131,131,131,2019-08-13,85.38999938964844,83.93000030517578,91.16999816894533,0.01739543761663276,-0.06339803548735501
132,132,132,132,2019-08-14,83.75,85.88999938964844,91.33999633789062,-0.024915582778620382,-0.08309608760890719
133,133,133,133,2019-08-15,84.25,82.87000274658203,87.80000305175781,0.01665255469627569,-0.04043283517501817
134,134,134,134,2019-08-16,85.02999877929688,84.02999877929688,87.76000213623047,0.011900511894882726,-0.03110760358341591
135,135,135,135,2019-08-19,85.97000122070312,84.02999877929688,86.30000305175781,0.023087022130056534,-0.0038238913022606846
136,136,136,136,2019-08-20,83.33999633789062,83.9000015258789,86.0,-0.00667467434807556,-0.030930275140806707
137,137,137,137,2019-08-21,83.16999816894531,85.38999938964844,83.93000030517578,-0.025998374945207514,-0.009055190438067906
138,138,138,138,2019-08-22,83.72000122070312,83.75,85.88999938964844,-0.00035819437966422285,-0.025264852536567184
139,139,139,139,2019-08-23,80.83000183105469,84.25,82.87000274658203,-0.04059345007650228,-0.02461688002793605
140,140,140,140,2019-08-26,80.61000061035156,85.02999877929688,84.02999877929688,-0.05198163274608314,-0.04069972889001072
141,141,141,141,2019-08-27,79.52999877929688,85.97000122070312,84.02999877929688,-0.07490987960874174,-0.053552303526972045
142,142,142,142,2019-08-28,81.2699966430664,83.33999633789062,83.9000015258789,-0.024838010388573695,-0.03134689910585131
143,143,143,143,2019-08-29,82.79000091552734,83.16999816894531,85.38999938964844,-0.004568922228975758,-0.030448512620978918
144,144,144,144,2019-08-30,83.27999877929688,83.72000122070312,83.75,-0.005255643036200075,-0.005611954874067182
145,145,145,145,2019-09-03,82.55999755859375,80.83000183105469,84.25,0.02140289110910798,-0.020059376159124676
146,146,146,146,2019-09-04,84.97000122070312,80.61000061035156,85.02999877929688,0.054087589347960874,-0.0007056046037290375
147,147,147,147,2019-09-05,86.7300033569336,79.52999877929688,85.97000122070312,0.09053193371242707,0.008840317848541002
148,148,148,148,2019-09-06,86.0,81.2699966430664,83.33999633789062,0.05820110191104755,0.031917491948580734
149,149,149,149,2019-09-09,86.58999633789062,82.79000091552734,83.16999816894531,0.045899207396319586,0.04112057525837853
150,150,150,150,2019-09-10,87.30000305175781,83.27999877929688,83.72000122070312,0.04827094538166943,0.042761607487523445
151,151,151,151,2019-09-11,85.31999969482422,82.55999755859375,80.83000183105469,0.03343025942160027,0.05554865473285786
152,152,152,152,2019-09-12,86.52999877929688,84.97000122070312,80.61000061035156,0.01835939197578429,0.07343999657760936
153,153,153,153,2019-09-13,86.75,86.7300033569336,79.52999877929688,0.00023056200037396835,0.09078336893653538
154,154,154,154,2019-09-16,84.26000213623047,86.0,81.2699966430664,-0.020232533299645694,0.0367910128789104
155,155,155,155,2019-09-17,86.08000183105469,86.58999633789062,82.79000091552734,-0.005889762425278833,0.039739109543967865
156,156,156,156,2019-09-18,85.52999877929688,87.30000305175781,83.27999877929688,-0.020274962320580348,0.027017291462297033
157,157,157,157,2019-09-19,86.30999755859375,85.31999969482422,82.55999755859375,0.011603350531066425,0.04542151297107999
158,158,158,158,2019-09-20,84.62999725341797,86.52999877929688,84.97000122070312,-0.021957720474780618,-0.004001458896087606
159,159,159,159,2019-09-23,86.9000015258789,86.75,86.7300033569336,0.0017291242176242783,0.001960084888336544
160,160,160,160,2019-09-24,86.73999786376953,84.26000213623047,86.0,0.029432656831997583,0.008604626322901598
161,161,161,161,2019-09-25,86.08000183105469,86.08000183105469,86.58999633789062,0.0,-0.005889762425278833
162,162,162,162,2019-09-26,86.37999725341797,85.52999877929688,87.30000305175781,0.009938015740119877,-0.010538439475132666
163,163,163,163,2019-09-27,87.4800033569336,86.30999755859375,85.31999969482422,0.013555854842256965,0.025316498708806368
164,164,164,164,2019-09-30,88.0,84.62999725341797,86.52999877929688,0.03982042840543665,0.016988342094543585
165,165,165,165,2019-10-01,88.69000244140625,86.9000015258789,86.75,0.020598399126544154,0.02236314053494226
166,166,166,166,2019-10-02,85.5999984741211,86.73999786376953,84.26000213623047,-0.01314271867332617,0.01590311303011993
167,167,167,167,2019-10-03,84.6500015258789,86.08000183105469,86.08000183105469,-0.01661245672348355,-0.01661245672348355
168,168,168,168,2019-10-04,85.5999984741211,86.37999725341797,85.52999877929688,-0.009029854180343966,0.0008184227268006605
169,169,169,169,2019-10-07,86.30999755859375,87.4800033569336,86.30999755859375,-0.013374551365367693,0.0
170,170,170,170,2019-10-08,85.0999984741211,88.0,84.62999725341797,-0.03295456279407849,0.005553600802984171
171,171,171,171,2019-10-09,86.5999984741211,88.69000244140625,86.9000015258789,-0.023565271279205713,-0.003452279015995985
172,172,172,172,2019-10-10,87.41000366210938,85.5999984741211,86.73999786376953,0.021144920797346645,0.00772430037861116
173,173,173,173,2019-10-11,90.52999877929688,84.6500015258789,86.08000183105469,0.06946245891821223,0.051696060102043084
174,174,174,174,2019-10-14,90.02999877929688,85.5999984741211,86.37999725341797,0.0517523409362568,0.04225517066376705
175,175,175,175,2019-10-15,92.41999816894533,86.30999755859375,87.4800033569336,0.07079134263911491,0.056469988825397
176,176,176,176,2019-10-16,92.44000244140624,85.0999984741211,88.0,0.08625151702578737,0.050454573197798114
177,177,177,177,2019-10-17,92.7300033569336,86.5999984741211,88.69000244140625,0.07078527703028015,0.04555193149528214
178,178,178,178,2019-10-18,94.27999877929688,87.41000366210938,85.5999984741211,0.07859506726191245,0.10140187453157434
179,179,179,179,2019-10-21,96.0199966430664,90.52999877929688,84.6500015258789,0.060642858033761904,0.1343177189868272
180,180,180,180,2019-10-22,94.18000030517578,90.02999877929688,85.5999984741211,0.04609576343605637,0.10023366803737299
181,181,181,181,2019-10-23,94.62999725341795,92.41999816894533,86.30999755859375,0.023912563603742054,0.09639670872630912
182,182,182,182,2019-10-24,95.12000274658205,92.44000244140624,85.0999984741211,0.028991780986532767,0.11774388310368811
183,183,183,183,2019-10-25,94.7699966430664,92.7300033569336,86.5999984741211,0.021999279761486967,0.09434178190415077
184,184,184,184,2019-10-28,94.9800033569336,94.27999877929688,87.41000366210938,0.007424741055368278,0.08660335633992977
185,185,185,185,2019-10-29,95.3499984741211,96.0199966430664,90.52999877929688,-0.0069776941508953305,0.05324201656707084
186,186,186,186,2019-10-30,94.7699966430664,94.18000030517578,90.02999877929688,0.0062645607982463325,0.052649093946889325
187,187,187,187,2019-10-31,93.16999816894533,94.62999725341795,92.41999816894533,-0.015428501816002083,0.008115126756754298
188,188,188,188,2019-11-01,94.86000061035156,95.12000274658205,92.44000244140624,-0.0027334117822008785,0.02617912272859635
189,189,189,189,2019-11-04,95.41999816894533,94.7699966430664,92.7300033569336,0.006858726906227908,0.029008893719732587
190,190,190,190,2019-11-05,95.48999786376952,94.9800033569336,94.27999877929688,0.00536949345979032,0.012834101613696136
191,191,191,191,2019-11-06,94.2699966430664,95.3499984741211,96.0199966430664,-0.011326710522683525,-0.018225370351815817
192,192,192,192,2019-11-07,94.08999633789062,94.7699966430664,94.18000030517578,-0.0071752699088603045,-0.0009556590252018937
193,193,193,193,2019-11-08,93.87999725341795,93.16999816894533,94.62999725341795,0.007620469018204679,-0.007925605217883547
194,194,194,194,2019-11-11,94.16000366210938,94.86000061035156,95.12000274658205,-0.007379263585686746,-0.010092504801858526
195,195,195,195,2019-11-12,95.26000213623048,95.41999816894533,94.7699966430664,-0.0016767557722183746,0.00517047072407939
196,196,196,196,2019-11-13,95.87999725341795,95.48999786376952,94.9800033569336,0.004084190997729609,0.009475614494370843
197,197,197,197,2019-11-14,96.83999633789062,94.2699966430664,95.3499984741211,0.027262117177695222,0.015626616545504568
198,198,198,198,2019-11-15,98.0,94.08999633789062,94.7699966430664,0.0415559976011477,0.03408255219316714
199,199,199,199,2019-11-18,99.7300033569336,93.87999725341795,93.16999816894533,0.062313658656425464,0.07040898697983233
200,200,200,200,2019-11-19,100.1500015258789,94.16000366210938,94.86000061035156,0.06361509803317844,0.05576640187107551
201,201,201,201,2019-11-20,99.56999969482422,95.26000213623048,95.41999816894533,0.04524456709994662,0.04349194723868188
202,202,202,202,2019-11-21,98.18000030517578,95.87999725341795,95.48999786376952,0.02398835124784937,0.02817051525379588
203,203,203,203,2019-11-22,97.58000183105467,96.83999633789062,94.2699966430664,0.007641527479844701,0.03511196887511203
204,204,204,204,2019-11-25,97.83000183105467,98.0,94.08999633789062,-0.0017346751933197124,0.03974923624965565
205,205,205,205,2019-11-26,98.63999938964844,99.7300033569336,93.87999725341795,-0.010929549088492752,0.05070304937676351
206,206,206,206,2019-11-27,98.30999755859376,100.1500015258789,94.16000366210938,-0.018372480671502323,0.04407385020264587
207,207,207,207,2019-11-29,97.26000213623048,99.56999969482422,95.26000213623048,-0.023199734515152448,0.02099517063982237
208,208,208,208,2019-12-02,96.69000244140624,98.18000030517578,95.87999725341795,-0.015176185161317357,0.008448114426280018
209,209,209,209,2019-12-03,95.98999786376952,97.58000183105467,96.83999633789062,-0.0162943629580784,-0.008777349300544413
210,210,210,210,2019-12-04,96.41000366210938,97.83000183105467,98.0,-0.014514955968185861,-0.016224452427455405
211,211,211,211,2019-12-05,96.08000183105467,98.63999938964844,99.7300033569336,-0.02595293566944623,-0.036598830873549315
212,212,212,212,2019-12-06,97.37000274658205,98.30999755859376,100.1500015258789,-0.009561538351696819,-0.02775834984464287
213,213,213,213,2019-12-09,96.69000244140624,97.26000213623048,99.56999969482422,-0.0058605766225036104,-0.028924347315908316
214,214,214,214,2019-12-10,96.94000244140624,96.69000244140624,98.18000030517578,0.002585582725075364,-0.012629841718427626
215,215,215,215,2019-12-11,99.02999877929688,95.98999786376952,97.58000183105467,0.03166997586396203,0.014859570824282686
216,216,216,216,2019-12-12,99.0500030517578,96.41000366210938,97.83000183105467,0.0273830441797398,0.012470624531010222
217,217,217,217,2019-12-13,97.87999725341795,96.08000183105467,98.63999938964844,0.01873434000894747,-0.0077048067815604915
218,218,218,218,2019-12-16,98.0,97.37000274658205,98.30999755859376,0.006470136958479866,-0.003153265855886156
219,219,219,219,2019-12-17,98.9000015258789,96.69000244140624,97.26000213623048,0.02285654182098007,0.016862012683809047
220,220,220,220,2019-12-18,98.63999938964844,96.94000244140624,96.69000244140624,0.017536588667508513,0.020167513693299277
221,221,221,221,2019-12-19,98.79000091552734,99.02999877929688,95.98999786376952,-0.002423486486194948,0.029169737619242797
222,222,222,222,2019-12-20,92.70999908447266,99.0500030517578,96.41000366210938,-0.06400811481017543,-0.038377807666144514
223,223,223,223,2019-12-23,89.18000030517578,97.87999725341795,96.08000183105467,-0.08888431949703979,-0.07181516855101366
224,224,224,224,2019-12-24,88.86000061035156,98.0,97.37000274658205,-0.09326529989437182,-0.08739860219968221
225,225,225,225,2019-12-26,89.02999877929688,98.9000015258789,96.69000244140624,-0.09979780176241326,-0.07922229257105762
226,226,226,226,2019-12-27,88.4000015258789,98.63999938964844,96.94000244140624,-0.10381182002363376,-0.0880957365427053
227,227,227,227,2019-12-30,87.43000030517578,98.79000091552734,99.02999877929688,-0.11499140100287264,-0.11713620738270858
228,228,228,228,2019-12-31,87.66999816894531,92.70999908447266,99.0500030517578,-0.05436307804226326,-0.11489151471167502
229,229,229,229,2020-01-02,89.51000213623047,89.18000030517578,97.87999725341795,0.0037004017708612835,-0.08551282541944705
230,230,230,230,2020-01-03,87.26000213623047,88.86000061035156,98.0,-0.018005834606473203,-0.10959181493642378
231,231,231,231,2020-01-06,87.05000305175781,89.02999877929688,98.9000015258789,-0.022239646800933044,-0.11981798070064065
232,232,232,232,2020-01-07,87.2300033569336,88.4000015258789,98.63999938964844,-0.013235273175903672,-0.11567311540263692
233,233,233,233,2020-01-08,87.08000183105469,87.43000030517578,98.79000091552734,-0.004003185095498352,-0.1185342542357658
234,234,234,234,2020-01-09,87.5999984741211,87.66999816894531,92.70999908447266,-0.0007984452639011597,-0.05511811736397054
235,235,235,235,2020-01-10,89.08999633789062,89.51000213623047,89.18000030517578,-0.004692277827237801,-0.0010092393695577684
236,236,236,236,2020-01-13,91.02999877929688,87.26000213623047,88.86000061035156,0.04320417775352192,0.02442041586811028
237,237,237,237,2020-01-14,91.94000244140624,87.05000305175781,89.02999877929688,0.05617460331093782,0.032685653173186946
238,238,238,238,2020-01-15,92.87999725341795,87.2300033569336,88.4000015258789,0.06477122181648132,0.05067868382589946
239,239,239,239,2020-01-16,94.6999969482422,87.08000183105469,87.43000030517578,0.08750568393385194,0.0831521973886582
240,240,240,240,2020-01-17,95.68000030517578,87.5999984741211,87.66999816894531,0.09223746543148281,0.09136537360015362
241,241,241,241,2020-01-21,95.9000015258789,89.08999633789062,89.51000213623047,0.0764396168808903,0.07138866313423975
242,242,242,242,2020-01-22,97.3499984741211,91.02999877929688,87.26000213623047,0.06942765878913293,0.11563140145399164
243,243,243,243,2020-01-23,98.11000061035156,91.94000244140624,87.05000305175781,0.06710896242228714,0.1270533850759057
244,244,244,244,2020-01-24,96.7300033569336,92.87999725341795,87.2300033569336,0.04145140199575059,0.10890748176550291
245,245,245,245,2020-01-27,95.9800033569336,94.6999969482422,87.08000183105469,0.013516435585430697,0.10220488445953335
