,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ED,ED_6m,ED_12m,ED_6m_ret,ED_12m_ret
66,66,66,66,2019-05-10,71.62676239013672,71.50918579101562,70.80384063720703,0.0016442167229355764,0.011622558120063964
67,67,67,67,2019-05-13,72.24812316894531,72.23971557617188,70.97178649902344,0.00011638463283492051,0.01798371906475027
68,68,68,68,2019-05-14,71.90934753417969,71.72752380371094,71.3496322631836,0.002534922730168754,0.007844683332515423
69,69,69,69,2019-05-15,72.4260025024414,71.55117797851562,70.93820190429688,0.01222655655212912,0.020973192979316435
70,70,70,70,2019-05-16,73.15441131591797,70.47634887695312,72.3488998413086,0.037999449200192714,0.011133707304135987
71,71,71,71,2019-05-17,73.63719940185547,70.53514862060547,71.56797790527344,0.0439787941460974,0.028912672359149738
72,72,72,72,2019-05-20,73.69649505615234,71.62676239013672,71.50918579101562,0.028896080137507774,0.030587808278632833
73,73,73,73,2019-05-21,73.42545318603516,72.24812316894531,72.23971557617188,0.016295648460469714,0.016413929656367454
74,74,74,74,2019-05-22,74.12845611572266,71.90934753417969,71.72752380371094,0.030859806932446388,0.0334729568886567
75,75,75,75,2019-05-23,74.85684204101562,72.4260025024414,71.55117797851562,0.03356307754928589,0.046199994967135005
76,76,76,76,2019-05-24,74.65359497070312,73.15441131591797,70.47634887695312,0.02049341424279838,0.059271601896448756
77,77,77,77,2019-05-28,73.47626495361328,73.63719940185547,70.53514862060547,-0.0021855047387656645,0.04169717354432034
78,78,78,78,2019-05-29,72.51070404052734,73.69649505615234,71.62676239013672,-0.01609019553401414,0.012340941023914587
79,79,79,79,2019-05-30,72.20578002929688,73.42545318603516,72.24812316894531,-0.016611040229442597,-0.0005860794411146619
80,80,80,80,2019-05-31,73.09513092041016,74.12845611572266,71.90934753417969,-0.013939656232680231,0.016489975599720763
81,81,81,81,2019-06-03,74.00139617919922,74.85684204101562,72.4260025024414,-0.011427757817350725,0.02175176901009701
82,82,82,82,2019-06-04,74.13691711425781,74.65359497070312,73.15441131591797,-0.006921004362188787,0.013430574871238887
83,83,83,83,2019-06-05,75.65303039550781,73.47626495361328,73.63719940185547,0.029625423165817732,0.02737517192433514
84,84,84,84,2019-06-06,75.80547332763672,72.51070404052734,73.69649505615234,0.04543838500406605,0.028617076970586686
85,85,85,85,2019-06-07,74.79756927490234,72.20578002929688,73.42545318603516,0.03589448441044296,0.018687199456443482
86,86,86,86,2019-06-10,73.88282012939453,73.09513092041016,74.12845611572266,0.010776219962476796,-0.003313653071968181
87,87,87,87,2019-06-11,73.45085144042969,74.00139617919922,74.85684204101562,-0.007439653401083879,-0.018782392661121916
88,88,88,88,2019-06-12,74.29784393310547,74.13691711425781,74.65359497070312,0.002170670498742755,-0.004765357083436728
89,89,89,89,2019-06-13,74.34867095947266,75.65303039550781,73.47626495361328,-0.017241337580478522,0.011873303663572754
90,90,90,90,2019-06-14,74.99238586425781,75.80547332763672,72.51070404052734,-0.010725973042403969,0.034225041069018136
91,91,91,91,2019-06-17,74.64511108398438,74.79756927490234,72.20578002929688,-0.0020382773450516867,0.03378304415100519
92,92,92,92,2019-06-18,74.59429931640625,73.88282012939453,73.09513092041016,0.009629832561421914,0.02050982571778226
93,93,93,93,2019-06-19,75.28036499023438,73.45085144042969,74.00139617919922,0.02490799648916897,0.017283036227290216
94,94,94,94,2019-06-20,75.28036499023438,74.29784393310547,74.13691711425781,0.013224085721969647,0.015423461353461843
95,95,95,95,2019-06-21,75.55986022949219,74.34867095947266,75.65303039550781,0.016290664707103497,-0.00123154572300066
96,96,96,96,2019-06-24,75.93253326416016,74.99238586425781,75.80547332763672,0.012536571400783014,0.0016761314314901465
97,97,97,97,2019-06-25,75.33116149902344,74.64511108398438,74.79756927490234,0.009190828509413995,0.007133817706829415
98,98,98,98,2019-06-26,73.9505844116211,74.59429931640625,73.88282012939453,-0.00862954556426243,0.000917185918294372
99,99,99,99,2019-06-27,73.90824127197266,75.28036499023438,73.45085144042969,-0.018226847311908156,0.006227154928407197
100,100,100,100,2019-06-28,74.26396179199219,75.28036499023438,74.29784393310547,-0.01350157107200578,-0.00045603128327365017
101,101,101,101,2019-07-01,73.9929428100586,75.55986022949219,74.34867095947266,-0.020737431417613972,-0.004784593252621372
102,102,102,102,2019-07-02,74.8907470703125,75.93253326416016,74.99238586425781,-0.013719892502774944,-0.0013553215139638919
103,103,103,103,2019-07-03,75.57678985595703,75.33116149902344,74.64511108398438,0.0032606474139760255,0.012481443974601492
104,104,104,104,2019-07-05,75.2210693359375,73.9505844116211,74.59429931640625,0.017180187748681908,0.008402384971439636
105,105,105,105,2019-07-08,75.26341247558594,73.90824127197266,75.28036499023438,0.018335860525031666,-0.0002251917169986406
106,106,106,106,2019-07-09,75.14484405517578,74.26396179199219,75.28036499023438,0.011861503775557836,-0.0018002162326945514
107,107,107,107,2019-07-10,75.47514343261719,73.9929428100586,75.55986022949219,0.020031648509553523,-0.0011211878452089818
108,108,108,108,2019-07-11,75.58527374267578,74.8907470703125,75.93253326416016,0.009273864923676323,-0.0045732640089367615
109,109,109,109,2019-07-12,75.34810638427734,75.57678985595703,75.33116149902344,-0.0030258426180251874,0.00022493859004324435
110,110,110,110,2019-07-15,75.00084686279297,75.2210693359375,73.9505844116211,-0.002927670067558008,0.014202219759697154
111,111,111,111,2019-07-16,74.38255310058594,75.26341247558594,73.90824127197266,-0.011703686373318978,0.006417576990742857
112,112,112,112,2019-07-17,74.18772888183594,75.14484405517578,74.26396179199219,-0.012736937382384794,-0.0010265128376771848
113,113,113,113,2019-07-18,74.8314437866211,75.47514343261719,73.9929428100586,-0.008528630973332008,0.011332174998296196
114,114,114,114,2019-07-19,73.89129638671875,75.58527374267578,74.8907470703125,-0.022411473453467168,-0.013345449507338958
115,115,115,115,2019-07-22,73.53555297851562,75.34810638427734,75.57678985595703,-0.024055726052591764,-0.027008779829519547
116,116,116,116,2019-07-23,73.27299499511719,75.00084686279297,75.2210693359375,-0.02303776477133279,-0.025897987864546446
117,117,117,117,2019-07-24,73.28992462158203,74.38255310058594,75.26341247558594,-0.014689311316410048,-0.026221078597041703
118,118,118,118,2019-07-25,72.9172592163086,74.18772888183594,75.14484405517578,-0.017125064814302537,-0.029643881318478282
119,119,119,119,2019-07-26,73.12901306152344,74.8314437866211,75.47514343261719,-0.02275020551457041,-0.031084808380501205
120,120,120,120,2019-07-29,73.4000473022461,73.89129638671875,75.58527374267578,-0.006648267231659455,-0.02891074322055276
121,121,121,121,2019-07-30,72.33283996582031,73.53555297851562,75.34810638427734,-0.01635553095040576,-0.040017812831009913
122,122,122,122,2019-07-31,71.96015167236328,73.27299499511719,75.00084686279297,-0.01791715109831926,-0.04054214475727658
123,123,123,123,2019-08-01,72.78173828125,73.28992462158203,74.38255310058594,-0.006933918174373277,-0.02152137500807738
124,124,124,124,2019-08-02,72.95114135742188,72.9172592163086,74.18772888183594,0.0004646655877831307,-0.016668356654827132
125,125,125,125,2019-08-05,72.40058898925781,73.12901306152344,74.8314437866211,-0.00996080819048939,-0.03248440327163493
126,126,126,126,2019-08-06,73.3746109008789,73.4000473022461,73.89129638671875,-0.00034654475442563726,-0.006992508063949909
127,127,127,127,2019-08-07,73.73883819580078,72.33283996582031,73.53555297851562,0.019437896129128163,0.0027644480669717364
128,128,128,128,2019-08-08,74.13691711425781,71.96015167236328,73.27299499511719,0.030249594967578952,0.011790457305562496
129,129,129,129,2019-08-09,73.90824127197266,72.78173828125,73.28992462158203,0.01547782475831383,0.008436584613549236
130,130,130,130,2019-08-12,74.07763671875,72.95114135742188,72.9172592163086,0.015441778433717746,0.015913619284553038
131,131,131,131,2019-08-13,74.10325622558594,72.40058898925781,73.12901306152344,0.02351731194591178,0.013322252321973371
132,132,132,132,2019-08-14,73.43696594238281,73.3746109008789,73.4000473022461,0.0008498176785991518,0.0005029784243149038
133,133,133,133,2019-08-15,74.29119110107422,73.73883819580078,72.33283996582031,0.007490664604814734,0.02707416349446934
134,134,134,134,2019-08-16,74.4876480102539,74.13691711425781,71.96015167236328,0.004730853529498091,0.03512355490019514
135,135,135,135,2019-08-19,75.29061126708984,73.90824127197266,72.78173828125,0.018703868084619213,0.034471188035449574
136,136,136,136,2019-08-20,74.96601867675781,74.07763671875,72.95114135742188,0.011992579641555423,0.027619544832946596
137,137,137,137,2019-08-21,75.41021728515625,74.10325622558594,72.40058898925781,0.01763702603825723,0.04156911342730907
138,138,138,138,2019-08-22,75.37603759765625,73.43696594238281,73.3746109008789,0.02640457200798285,0.027276828758670435
139,139,139,139,2019-08-23,74.23995208740234,74.29119110107422,73.73883819580078,-0.0006897051038280422,0.0067957931513775716
140,140,140,140,2019-08-26,74.97456359863281,74.4876480102539,74.13691711425781,0.00653686351208016,0.011298641985396207
141,141,141,141,2019-08-27,75.20518493652344,75.29061126708984,73.90824127197266,-0.0011346212911376163,0.01754802498652608
142,142,142,142,2019-08-28,74.97456359863281,74.96601867675781,74.07763671875,0.00011398393599959533,0.01210793053898529
143,143,143,143,2019-08-29,75.29915618896484,75.41021728515625,74.10325622558594,-0.0014727592651196941,0.016138291679630656
144,144,144,144,2019-08-30,75.9398422241211,75.37603759765625,73.43696594238281,0.00747989207756361,0.03408196743452052
145,145,145,145,2019-09-03,77.42615509033203,74.23995208740234,74.29119110107422,0.0429176328020604,0.04219832718784455
146,146,146,146,2019-09-04,77.60553741455078,74.97456359863281,74.4876480102539,0.03509155224967442,0.04185780444923792
147,147,147,147,2019-09-05,77.63116455078125,75.20518493652344,75.29061126708984,0.03225814305629915,0.031086920989237266
148,148,148,148,2019-09-06,77.85326385498047,74.97456359863281,74.96601867675781,0.03839569206108928,0.03851405248919537
149,149,149,149,2019-09-09,77.21260833740234,75.29915618896484,75.41021728515625,0.025411335867239426,0.023901151821781985
150,150,150,150,2019-09-10,76.30713653564453,75.9398422241211,75.37603759765625,0.004836648335921456,0.012352718021054976
151,151,151,151,2019-09-11,76.81966400146484,77.42615509033203,74.23995208740234,-0.007833155193611274,0.03474829713016803
152,152,152,152,2019-09-12,77.04176330566406,77.60553741455078,74.97456359863281,-0.007264611877824789,0.027572013864565426
153,153,153,153,2019-09-13,76.7171630859375,77.63116455078125,75.20518493652344,-0.011773641038784977,0.020104706220591684
154,154,154,154,2019-09-16,76.81966400146484,77.85326385498047,74.97456359863281,-0.013276255899058231,0.024609685128806458
155,155,155,155,2019-09-17,77.67388916015625,77.21260833740234,75.29915618896484,0.005974164487983824,0.03153731185555331
156,156,156,156,2019-09-18,78.14370727539062,76.30713653564453,75.9398422241211,0.024068138618832835,0.029021196077353872
157,157,157,157,2019-09-19,78.48538208007812,76.81966400146484,77.42615509033203,0.02168348560573663,0.013680480304237186
158,158,158,158,2019-09-20,78.9295654296875,77.04176330566406,77.60553741455078,0.02450362041343168,0.017060999243701858
159,159,159,159,2019-09-23,79.22855377197266,76.7171630859375,77.63116455078125,0.03273570847793117,0.020576648958376742
160,160,160,160,2019-09-24,80.26213836669922,76.81966400146484,77.85326385498047,0.044812411118704265,0.03094121418218032
161,161,161,161,2019-09-25,80.28777313232422,77.67388916015625,77.21260833740234,0.03365202902069675,0.03982723626540463
162,162,162,162,2019-09-26,80.85157012939453,78.14370727539062,76.30713653564453,0.03465234691849184,0.05955450302642684
163,163,163,163,2019-09-27,80.8259506225586,78.48538208007812,76.81966400146484,0.029821713043231446,0.05215183733447937
164,164,164,164,2019-09-30,80.69781494140625,78.9295654296875,77.04176330566406,0.02240287909977101,0.04745545115883143
165,165,165,165,2019-10-01,80.38174438476562,79.22855377197266,76.7171630859375,0.014555239972093403,0.04776742454257743
166,166,166,166,2019-10-02,79.16022491455078,80.26213836669922,76.81966400146484,-0.01372893215371418,0.03046825241309703
167,167,167,167,2019-10-03,79.45919036865234,80.28777313232422,77.67388916015625,-0.0103201612318512,0.022984573423573185
168,168,168,168,2019-10-04,80.41592407226562,80.85157012939453,78.14370727539062,-0.005388220122771847,0.029077412322752405
169,169,169,169,2019-10-07,80.1767349243164,80.8259506225586,78.48538208007812,-0.008032268018397959,0.021549909032902548
170,170,170,170,2019-10-08,79.4421157836914,80.69781494140625,78.9295654296875,-0.015560510016616846,0.006493768858521154
171,171,171,171,2019-10-09,79.7496337890625,80.38174438476562,79.22855377197266,-0.007863857652520956,0.0065769219843336835
172,172,172,172,2019-10-10,79.48480224609375,79.16022491455078,80.26213836669922,0.004100257823841824,-0.009684966491348646
173,173,173,173,2019-10-11,78.77582550048828,79.45919036865234,80.28777313232422,-0.008600199234268247,-0.01883160502339576
174,174,174,174,2019-10-14,77.94722747802734,80.41592407226562,80.85157012939453,-0.03069910123795616,-0.03592190784568672
175,175,175,175,2019-10-15,77.5115737915039,80.1767349243164,80.8259506225586,-0.033241078416679115,-0.04100634518401369
176,176,176,176,2019-10-16,77.59698486328125,79.4421157836914,80.69781494140625,-0.0232261049722563,-0.03842520494980539
177,177,177,177,2019-10-17,77.98995208740234,79.7496337890625,80.38174438476562,-0.02206507563802118,-0.02975541667663273
178,178,178,178,2019-10-18,78.1522445678711,79.48480224609375,79.16022491455078,-0.016764936699432353,-0.012733419438458515
179,179,179,179,2019-10-21,79.16876220703125,78.77582550048828,79.45919036865234,0.004988036673008622,-0.003655060670435306
180,180,180,180,2019-10-22,79.68128204345703,77.94722747802734,80.41592407226562,0.022246520133362147,-0.009135529278360477
181,181,181,181,2019-10-23,80.04005432128906,77.5115737915039,80.1767349243164,0.03262068367475601,-0.001704741445961444
182,182,182,182,2019-10-24,80.5440444946289,77.59698486328125,79.4421157836914,0.0379790482393112,0.013870837905902267
183,183,183,183,2019-10-25,79.71544647216797,77.98995208740234,79.7496337890625,0.022124572955653177,-0.00042868305809351526
184,184,184,184,2019-10-28,77.81053924560547,78.1522445678711,79.48480224609375,-0.004372303369596375,-0.021063938679806715
185,185,185,185,2019-10-29,78.09243774414062,79.16876220703125,78.77582550048828,-0.013595317558154685,-0.00867509482770723
186,186,186,186,2019-10-30,78.29747009277344,79.68128204345703,77.94722747802734,-0.017366838424222153,0.0044933299884826194
187,187,187,187,2019-10-31,78.77582550048828,80.04005432128906,77.5115737915039,-0.015794952058953315,0.016310489481029533
188,188,188,188,2019-11-01,77.83618927001953,80.5440444946289,77.59698486328125,-0.033619558610443856,0.003082650790616981
189,189,189,189,2019-11-04,76.81111145019531,79.71544647216797,77.98995208740234,-0.036433779781772646,-0.015115288644951597
190,190,190,190,2019-11-05,75.44438934326172,77.81053924560547,78.1522445678711,-0.03040911842128613,-0.034648463899942694
191,191,191,191,2019-11-06,75.70063781738281,78.09243774414062,79.16876220703125,-0.030627804635760314,-0.04380672746378267
192,192,192,192,2019-11-07,74.5047378540039,78.29747009277344,79.68128204345703,-0.04844003560109389,-0.06496562375376835
193,193,193,193,2019-11-08,75.10269927978516,78.77582550048828,80.04005432128906,-0.04662758146127399,-0.06168605310642161
194,194,194,194,2019-11-11,74.7439193725586,77.83618927001953,80.5440444946289,-0.03972791996192959,-0.07201184343874234
195,195,195,195,2019-11-12,74.45100402832031,76.81111145019531,79.71544647216797,-0.030726119923486617,-0.06604043101841872
196,196,196,196,2019-11-13,75.38142395019531,75.44438934326172,77.81053924560547,-0.0008345934484262907,-0.031218332618705547
197,197,197,197,2019-11-14,75.15743255615234,75.70063781738281,78.09243774414062,-0.007175702568594899,-0.03758373118795999
198,198,198,198,2019-11-15,75.5795669555664,74.5047378540039,78.29747009277344,0.014426318815706551,-0.03471252818241288
199,199,199,199,2019-11-18,75.35558319091797,75.10269927978516,78.77582550048828,0.0033671747295089816,-0.04341740994575949
200,200,200,200,2019-11-19,74.84729766845703,74.7439193725586,77.83618927001953,0.0013830997459893801,-0.03839976789194821
201,201,201,201,2019-11-20,75.2177505493164,74.45100402832031,76.81111145019531,0.010298672677462317,-0.020743885497764847
202,202,202,202,2019-11-21,74.79560089111328,75.38142395019531,75.44438934326172,-0.007771451219455439,-0.00859955866560913
203,203,203,203,2019-11-22,74.25286102294922,75.15743255615234,75.70063781738281,-0.012035689650884418,-0.019125027690336638
204,204,204,204,2019-11-25,74.12364196777344,75.5795669555664,74.5047378540039,-0.01926347353443969,-0.005115055729438933
205,205,205,205,2019-11-26,74.4682388305664,75.35558319091797,75.10269927978516,-0.01177542954054811,-0.008447904739817047
206,206,206,206,2019-11-27,74.71807098388672,74.84729766845703,74.7439193725586,-0.001726537745460499,-0.0003458259733883917
207,207,207,207,2019-11-29,74.85591888427734,75.2177505493164,74.45100402832031,-0.004810455808590408,0.00543867555906985
208,208,208,208,2019-12-02,73.70149993896484,74.79560089111328,75.38142395019531,-0.014627878366018088,-0.022285649742307845
209,209,209,209,2019-12-03,74.33901977539062,74.25286102294922,75.15743255615234,0.0011603425276067725,-0.010889312645828597
210,210,210,210,2019-12-04,74.76115417480469,74.12364196777344,75.5795669555664,0.008600659521133869,-0.010828492590369887
211,211,211,211,2019-12-05,74.68360137939453,74.4682388305664,75.35558319091797,0.0028920054000218798,-0.008917478746344965
212,212,212,212,2019-12-06,74.769775390625,74.71807098388672,74.84729766845703,0.0006919933298255021,-0.0010357391682385142
213,213,213,213,2019-12-09,74.57162475585938,74.85591888427734,75.2177505493164,-0.0037978844245766252,-0.008590070677976458
214,214,214,214,2019-12-10,74.77838897705078,73.70149993896484,74.79560089111328,0.014611494189097352,-0.00023011933666472473
215,215,215,215,2019-12-11,75.4589614868164,74.33901977539062,74.25286102294922,0.01506532793692461,0.016243151405229028
216,216,216,216,2019-12-12,75.39866638183594,74.76115417480469,74.12364196777344,0.008527318954180796,0.017201319042267738
217,217,217,217,2019-12-13,75.66571807861328,74.68360137939453,74.4682388305664,0.013150366092143484,0.016080402421916107
218,218,218,218,2019-12-16,76.01032257080078,74.769775390625,74.71807098388672,0.016591559539863576,0.017295034118222086
219,219,219,219,2019-12-17,76.2687759399414,74.57162475585938,74.85591888427734,0.022758672479489928,0.018874353247179565
220,220,220,220,2019-12-18,76.6736831665039,74.77838897705078,73.70149993896484,0.02534548036378248,0.040327309891935004
221,221,221,221,2019-12-19,77.27671813964844,75.4589614868164,74.33901977539062,0.0240893409744265,0.03951758273291506
222,222,222,222,2019-12-20,78.07792663574219,75.39866638183594,74.76115417480469,0.0355345841309429,0.04436491781791263
223,223,223,223,2019-12-23,77.34565734863281,75.66571807861328,74.68360137939453,0.022202118907721946,0.03564445099152325
224,224,224,224,2019-12-24,77.25088500976562,76.01032257080078,74.769775390625,0.016320973217937684,0.033183323156695144
225,225,225,225,2019-12-26,77.23365020751953,76.2687759399414,74.57162475585938,0.01265097355617617,0.03569756539937785
226,226,226,226,2019-12-27,77.4834976196289,76.6736831665039,74.77838897705078,0.010561830600551936,0.036175005634426105
227,227,227,227,2019-12-30,77.69888305664062,77.27671813964844,75.4589614868164,0.005463028544111959,0.029683970275890426
228,228,228,228,2019-12-31,77.94007873535156,78.07792663574219,75.39866638183594,-0.001765516917908494,0.0337063303035805
229,229,229,229,2020-01-02,76.55307006835938,77.34565734863281,75.66571807861328,-0.010247340412414818,0.011727265824982736
230,230,230,230,2020-01-03,76.35493469238281,77.25088500976562,76.01032257080078,-0.011597929489992942,0.004533754231355047
231,231,231,231,2020-01-06,76.10509490966797,77.23365020751953,76.2687759399414,-0.014612222714053269,-0.0021461080010295452
232,232,232,232,2020-01-07,75.52787017822266,77.4834976196289,76.6736831665039,-0.02523927676840998,-0.014944019133566466
233,233,233,233,2020-01-08,74.92484283447266,77.69888305664062,77.27671813964844,-0.03570244658659716,-0.030434461527282464
234,234,234,234,2020-01-09,74.84729766845703,77.94007873535156,78.07792663574219,-0.03968152351239196,-0.04137698202921092
235,235,235,235,2020-01-10,75.3728256225586,76.55307006835938,77.34565734863281,-0.015417336558114059,-0.02550669027456509
236,236,236,236,2020-01-13,75.63127136230469,76.35493469238281,77.25088500976562,-0.009477623587703987,-0.02096563226759407
237,237,237,237,2020-01-14,75.62265014648438,76.10509490966797,77.23365020751953,-0.006339191400473565,-0.02085878443795619
238,238,238,238,2020-01-15,76.63923645019531,75.52787017822266,77.4834976196289,0.014714651285018032,-0.010896012639725172
239,239,239,239,2020-01-16,76.82012939453125,74.92484283447266,77.69888305664062,0.02529583631220622,-0.011309733519190845
240,240,240,240,2020-01-17,77.74192810058594,74.84729766845703,77.94007873535156,0.03867381351496402,-0.0025423458377358266
241,241,241,241,2020-01-21,78.250244140625,75.3728256225586,76.55307006835938,0.03817580798251541,0.02216990214435688
242,242,242,242,2020-01-22,78.53453063964844,75.63127136230469,76.35493469238281,0.03838702199564992,0.028545580662818093
