,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HPE,HPE_6m,HPE_12m,HPE_6m_ret,HPE_12m_ret
380,380,380,380,2020-08-07,8.975361824035645,8.557283401489258,8.672921180725098,0.04885644227625163,0.03487183118678616
381,381,381,381,2020-08-10,9.08210563659668,8.779664993286133,8.735190391540527,0.03444785689907581,0.039714674724447674
382,382,382,382,2020-08-11,9.037630081176758,8.797457695007324,8.557283401489258,0.02730020359242369,0.05613308069286371
383,383,383,383,2020-08-12,9.019838333129885,8.859723091125488,8.672921180725098,0.018072262570461017,0.04000003518719675
384,384,384,384,2020-08-13,8.548386573791504,8.859723091125488,8.43274974822998,-0.03514066005582506,0.013712825473777945
385,385,385,385,2020-08-14,8.60175895690918,8.993152618408203,8.63733959197998,-0.04352129649149672,-0.004119397494089294
386,386,386,386,2020-08-17,8.414957046508789,8.975361824035645,8.557283401489258,-0.062438126564002716,-0.016632189014062493
387,387,387,387,2020-08-18,8.406061172485352,9.08210563659668,8.779664993286133,-0.07443697432753726,-0.042553311668096505
388,388,388,388,2020-08-19,8.379375457763672,9.037630081176758,8.797457695007324,-0.07283487125502897,-0.04752307447649562
389,389,389,389,2020-08-20,8.237052917480469,9.019838333129885,8.859723091125488,-0.08678486096300009,-0.07028099718700342
390,390,390,390,2020-08-21,8.299320220947266,8.548386573791504,8.859723091125488,-0.029136065700146374,-0.06325286517583839
391,391,391,391,2020-08-24,8.557283401489258,8.60175895690918,8.993152618408203,-0.005170518686087755,-0.04846678750083244
392,392,392,392,2020-08-25,8.299320220947266,8.414957046508789,8.975361824035645,-0.013741820061874077,-0.07532193312563373
393,393,393,393,2020-08-26,8.60175895690918,8.406061172485352,9.08210563659668,0.023280556780193917,-0.052889351754721425
394,394,394,394,2020-08-27,8.512805938720703,8.379375457763672,9.037630081176758,0.015923678516327255,-0.05807099181334485
395,395,395,395,2020-08-28,8.7440824508667,8.237052917480469,9.019838333129885,0.06155472575758547,-0.030572153521902234
396,396,396,396,2020-08-31,8.60175895690918,8.299320220947266,8.548386573791504,0.03644138651242379,0.006243562180647144
397,397,397,397,2020-09-01,8.423852920532227,8.557283401489258,8.60175895690918,-0.01559262147772389,-0.02068251822309597
398,398,398,398,2020-09-02,8.7440824508667,8.299320220947266,8.414957046508789,0.05359019992949121,0.039111952983106324
399,399,399,399,2020-09-03,8.468331336975098,8.60175895690918,8.406061172485352,-0.015511666927949586,0.007407769609572679
400,400,400,400,2020-09-04,8.530597686767578,8.512805938720703,8.379375457763672,0.0020899980775961335,0.018046957051410795
401,401,401,401,2020-09-08,8.494564056396484,8.7440824508667,8.237052917480469,-0.02853568637673165,0.03126253303162985
402,402,402,402,2020-09-09,8.521589279174805,8.60175895690918,8.299320220947266,-0.009320149301554226,0.0267815980478181
