,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CPT,CPT_6m,CPT_12m,CPT_6m_ret,CPT_12m_ret
27,27,27,27,2019-03-15,85.89911651611328,83.98968505859375,83.21398162841797,0.022734118555004068,0.03226783330336791
28,28,28,28,2019-03-18,85.17454528808594,84.49260711669922,83.61458587646484,0.00807098034559206,0.01865654652557658
29,29,29,29,2019-03-19,85.02111053466797,85.4388198852539,83.24808502197266,-0.00488898782950109,0.0212980936705911
30,30,30,30,2019-03-20,84.45851135253906,85.9161605834961,84.19426727294922,-0.016965949375035705,0.003138504415427512
31,31,31,31,2019-03-21,85.13192749023438,86.18894958496094,84.48410034179688,-0.012264009479366011,0.007668036302885373
32,32,32,32,2019-03-22,85.08078002929688,86.41910552978516,84.0237808227539,-0.015486453976626957,0.01257976249334325
33,33,33,33,2019-03-25,85.30244445800781,85.89911651611328,83.98968505859375,-0.006946195517546938,0.015630007405055046
34,34,34,34,2019-03-26,86.50434875488281,85.17454528808594,84.49260711669922,0.015612686422910471,0.02380967645376386
35,35,35,35,2019-03-27,86.50434875488281,85.02111053466797,85.4388198852539,0.01744552865620408,0.012471249849423716
36,36,36,36,2019-03-28,87.36354064941406,84.45851135253906,85.9161605834961,0.03439593298950161,0.01684642395665903
37,37,37,37,2019-03-29,87.20886993408203,85.13192749023438,86.18894958496094,0.024396751078916923,0.011833539613053334
38,38,38,38,2019-04-01,86.90815734863281,85.08078002929688,86.41910552978516,0.021478144872516314,0.005659070593817983
39,39,39,39,2019-04-02,87.75877380371094,85.30244445800781,85.89911651611328,0.02879553289838377,0.021649317979292704
40,40,40,40,2019-04-03,87.59552764892578,86.50434875488281,85.17454528808594,0.012614150730559492,0.028423777933317407
41,41,41,41,2019-04-04,87.44947052001953,86.50434875488281,85.02111053466797,0.010925713894625044,0.02856184740566725
42,42,42,42,2019-04-05,87.38932037353516,87.36354064941406,84.45851135253906,0.0002950856149999126,0.03470116834954129
43,43,43,43,2019-04-08,87.38932037353516,87.20886993408203,85.13192749023438,0.002069175298218262,0.026516407531824493
44,44,44,44,2019-04-09,87.20030212402344,86.90815734863281,85.08078002929688,0.0033615345705546584,0.024911878969571255
45,45,45,45,2019-04-10,88.06807708740234,87.75877380371094,85.30244445800781,0.0035244713466850985,0.03242149327568189
46,46,46,46,2019-04-11,87.97358703613281,87.59552764892578,86.50434875488281,0.0043159667776904165,0.0169845597637317
47,47,47,47,2019-04-12,88.17118072509766,87.44947052001953,86.50434875488281,0.008252882502163494,0.019268765029813117
48,48,48,48,2019-04-15,88.11103820800781,87.38932037353516,87.36354064941406,0.008258650271998347,0.008556172895892944
49,49,49,49,2019-04-16,85.8513412475586,87.38932037353516,87.20886993408203,-0.01759916565780184,-0.015566406118432075
50,50,50,50,2019-04-17,84.1329574584961,87.20030212402344,86.90815734863281,-0.03517584906030158,-0.03193255932241179
51,51,51,51,2019-04-18,84.74296569824219,88.06807708740234,87.75877380371094,-0.03775614841527852,-0.034364747531844264
52,52,52,52,2019-04-22,84.02124786376953,87.97358703613281,87.59552764892578,-0.044926429687810354,-0.04080436388809272
53,53,53,53,2019-04-23,85.12104797363281,88.17118072509766,87.44947052001953,-0.03459330731857413,-0.026625919317072144
54,54,54,54,2019-04-24,85.92008972167969,88.11103820800781,87.38932037353516,-0.024865766320399607,-0.01681247371618655
55,55,55,55,2019-04-25,85.65373992919922,85.8513412475586,87.38932037353516,-0.002301668389659506,-0.019860326604182355
56,56,56,56,2019-04-26,86.49575805664062,84.1329574584961,87.20030212402344,0.028084126239234175,-0.008079605806649015
57,57,57,57,2019-04-29,85.24990844726562,84.74296569824219,88.06807708740234,0.005982121876977775,-0.03199988841972623
58,58,58,58,2019-04-30,86.47856903076172,84.02124786376953,87.97358703613281,0.029246425511037843,-0.016993941656113787
59,59,59,59,2019-05-01,86.25517272949219,85.12104797363281,88.17118072509766,0.013323670030597867,-0.021730547099956032
60,60,60,60,2019-05-02,85.90290832519531,85.92008972167969,88.11103820800781,-0.00019996948955747218,-0.025060763415358567
61,61,61,61,2019-05-03,86.63321685791016,85.65373992919922,85.8513412475586,0.011435308365058683,0.009107319687609472
62,62,62,62,2019-05-06,86.68478393554688,86.49575805664062,84.1329574584961,0.0021853774468623133,0.030330878102194703
63,63,63,63,2019-05-07,85.12104797363281,85.24990844726562,84.74296569824219,-0.0015115614313242487,0.00446151810094686
64,64,64,64,2019-05-08,84.84608459472656,86.47856903076172,84.02124786376953,-0.018877329427762102,0.009817001674319314
65,65,65,65,2019-05-09,85.79120635986328,86.25517272949219,85.12104797363281,-0.005378997629324367,0.007873004411764972
66,66,66,66,2019-05-10,86.7620849609375,85.90290832519531,85.92008972167969,0.010001717665828913,0.009799748137895081
67,67,67,67,2019-05-13,86.61603546142578,86.63321685791016,85.65373992919922,-0.00019832342728953734,0.011234717048222098
68,68,68,68,2019-05-14,86.95111846923828,86.68478393554688,86.49575805664062,0.0030724484921071937,0.005264540398610906
69,69,69,69,2019-05-15,87.26043701171875,85.12104797363281,85.24990844726562,0.0251334903530398,0.023583938107063274
70,70,70,70,2019-05-16,87.64707946777344,84.84608459472656,86.47856903076172,0.03301265917485807,0.013512138904565596
71,71,71,71,2019-05-17,88.44613647460938,85.79120635986328,86.25517272949219,0.03094641312781654,0.02540095481564153
72,72,72,72,2019-05-20,87.37214660644531,86.7620849609375,85.90290832519531,0.0070314313652384275,0.01710347542236912
73,73,73,73,2019-05-21,88.23991394042969,86.61603546142578,86.63321685791016,0.018748012078284138,0.018545970480984497
74,74,74,74,2019-05-22,88.67811584472656,86.95111846923828,86.68478393554688,0.019861703976806977,0.022995176531348305
75,75,75,75,2019-05-23,89.2537841796875,87.26043701171875,85.12104797363281,0.02284365327784288,0.04855128437016942
76,76,76,76,2019-05-24,89.61465454101562,87.64707946777344,84.84608459472656,0.022448837829966095,0.05620259283697626
77,77,77,77,2019-05-28,89.32252502441406,88.44613647460938,85.79120635986328,0.009908726200338558,0.04116177886272121
78,78,78,78,2019-05-29,87.99935913085938,87.37214660644531,86.7620849609375,0.007178632422060627,0.014260539848470977
79,79,79,79,2019-05-30,87.8103256225586,88.23991394042969,86.61603546142578,-0.004868412702228042,0.013788326315912869
80,80,80,80,2019-05-31,88.8069839477539,88.67811584472656,86.95111846923828,0.0014532120106496293,0.0213437792542277
81,81,81,81,2019-06-03,88.961669921875,89.2537841796875,87.26043701171875,-0.003272850114953263,0.019496039309633284
82,82,82,82,2019-06-04,88.11103820800781,89.61465454101562,87.64707946777344,-0.016778688047272672,0.00529348773572047
83,83,83,83,2019-06-05,90.48243713378906,89.32252502441406,88.44613647460938,0.012985661892764178,0.02302305946132832
84,84,84,84,2019-06-06,91.0752944946289,87.99935913085938,87.37214660644531,0.03495406550853919,0.04238362031854237
85,85,85,85,2019-06-07,91.2557144165039,87.8103256225586,88.23991394042969,0.03923671583630006,0.034177282608300885
86,86,86,86,2019-06-10,90.62850952148438,88.8069839477539,88.67811584472656,0.020511062224589205,0.021994081157214795
87,87,87,87,2019-06-11,90.46525573730467,88.961669921875,89.2537841796875,0.016901501700115285,0.013573335503380024
88,88,88,88,2019-06-12,91.3502426147461,88.11103820800781,89.61465454101562,0.036762753823094796,0.019367234997665683
89,89,89,89,2019-06-13,91.31587982177734,90.48243713378906,89.32252502441406,0.00921109901975714,0.022316373130052636
90,90,90,90,2019-06-14,91.21276092529295,91.0752944946289,87.99935913085938,0.0015093712452629582,0.036516195415185804
91,91,91,91,2019-06-17,92.3125457763672,91.2557144165039,87.8103256225586,0.011580988287919869,0.05127210407077665
92,92,92,92,2019-06-18,91.65953826904295,90.62850952148438,88.8069839477539,0.011376428377807057,0.03212083323274695
93,93,93,93,2019-06-19,91.96887969970705,90.46525573730467,88.961669921875,0.0166210104658151,0.03380343220257598
94,94,94,94,2019-06-20,92.51014709472656,91.3502426147461,88.11103820800781,0.012697333326985971,0.049926876089390504
95,95,95,95,2019-06-21,91.22134399414062,91.31587982177734,90.48243713378906,-0.0010352616414716076,0.008166301480794669
96,96,96,96,2019-06-24,91.01515197753906,91.21276092529295,91.0752944946289,-0.002166461641433526,-0.0006603603910760869
97,97,97,97,2019-06-25,90.91204071044922,92.3125457763672,91.2557144165039,-0.015171340516497045,-0.003766051345410637
98,98,98,98,2019-06-26,89.58885955810547,91.65953826904295,90.62850952148438,-0.022590979073662143,-0.01147155535127109
99,99,99,99,2019-06-27,89.7447280883789,91.96887969970705,90.46525573730467,-0.024183741485058308,-0.007964689239568945
100,100,100,100,2019-06-28,90.3854522705078,92.51014709472656,91.3502426147461,-0.022967154317062755,-0.010561442604012927
101,101,101,101,2019-07-01,90.72310638427734,91.22134399414062,91.31587982177734,-0.005461853422103591,-0.006491460616235956
102,102,102,102,2019-07-02,92.1950454711914,91.01515197753906,91.21276092529295,0.012963704042855628,0.01076915703388237
103,103,103,103,2019-07-03,93.26870727539062,90.91204071044922,92.3125457763672,0.02592249108616196,0.010357871630360949
104,104,104,104,2019-07-05,93.01760864257812,89.58885955810547,91.65953826904295,0.038272047455284675,0.014816465358454156
105,105,105,105,2019-07-08,93.77088928222656,89.7447280883789,91.96887969970705,0.044862369964314475,0.019593688521632124
106,106,106,106,2019-07-09,94.35100555419922,90.3854522705078,92.51014709472656,0.04387380030829746,0.01989898964907799
107,107,107,107,2019-07-10,95.35538482666016,90.72310638427734,91.22134399414062,0.05105952195642205,0.04531878890958985
108,108,108,108,2019-07-11,94.41162872314452,92.1950454711914,91.01515197753906,0.024042325057974434,0.03731770668738377
109,109,109,109,2019-07-12,94.12589263916016,93.26870727539062,90.91204071044922,0.009190492597249689,0.03535122414584135
110,110,110,110,2019-07-15,94.32503509521484,93.01760864257812,89.58885955810547,0.014055687645771808,0.052865675045652205
111,111,111,111,2019-07-16,93.95272827148438,93.77088928222656,89.7447280883789,0.0019391837984017446,0.04688855014370885
112,112,112,112,2019-07-17,93.62369537353516,94.35100555419922,90.3854522705078,-0.0077085578091297124,0.03582703877318516
113,113,113,113,2019-07-18,93.75357818603516,95.35538482666016,90.72310638427734,-0.016798281958977035,0.03340352775093036
114,114,114,114,2019-07-19,91.86602783203124,94.41162872314452,92.1950454711914,-0.026962789706531542,-0.003568712803151408
115,115,115,115,2019-07-22,91.4244613647461,94.12589263916016,93.26870727539062,-0.028700192887096798,-0.01977346920011558
116,116,116,116,2019-07-23,92.74053955078124,94.32503509521484,93.01760864257812,-0.016798250250680158,-0.002978673563427514
117,117,117,117,2019-07-24,92.67994689941406,93.95272827148438,93.77088928222656,-0.01354704004329177,-0.01163412644545836
118,118,118,118,2019-07-25,93.1734619140625,93.62369537353516,94.35100555419922,-0.004808969114884154,-0.01248045670758946
119,119,119,119,2019-07-26,91.70154571533205,93.75357818603516,95.35538482666016,-0.02188751096658159,-0.03831812034496185
120,120,120,120,2019-07-29,91.96993255615234,91.86602783203124,94.41162872314452,0.0011310462264797483,-0.025862239641604723
121,121,121,121,2019-07-30,91.8573760986328,91.4244613647461,94.12589263916016,0.004735217768027766,-0.024100876782373937
122,122,122,122,2019-07-31,89.79666900634766,92.74053955078124,94.32503509521484,-0.031743081921812966,-0.04800810393864263
123,123,123,123,2019-08-01,89.69276428222656,92.67994689941406,93.95272827148438,-0.032231164530440504,-0.04534156769719644
124,124,124,124,2019-08-02,89.99581909179688,93.1734619140625,93.62369537353516,-0.034104591124847206,-0.0387495523143363
125,125,125,125,2019-08-05,88.09097290039062,91.70154571533205,93.75357818603516,-0.0393730856636777,-0.06039881778600731
126,126,126,126,2019-08-06,89.8139877319336,91.96993255615234,91.86602783203124,-0.023441844136424028,-0.022337311719296427
127,127,127,127,2019-08-07,89.978515625,91.8573760986328,91.4244613647461,-0.02045410563018213,-0.01581574250656359
128,128,128,128,2019-08-08,91.1300811767578,89.79666900634766,92.74053955078124,0.014849238676279741,-0.017365203845310928
129,129,129,129,2019-08-09,91.58898162841795,89.69276428222656,92.67994689941406,0.02114125215524365,-0.011771319551791892
130,130,130,130,2019-08-12,91.4244613647461,89.99581909179688,93.1734619140625,0.015874540477174737,-0.018771445359941463
131,131,131,131,2019-08-13,91.33787536621094,88.09097290039062,91.70154571533205,0.03685851522484329,-0.003965803916218036
132,132,132,132,2019-08-14,89.19923400878906,89.8139877319336,91.96993255615234,-0.0068447436604126555,-0.030126134382795433
133,133,133,133,2019-08-15,90.9742202758789,89.978515625,91.8573760986328,0.011066026639388715,-0.009614424668581756
134,134,134,134,2019-08-16,91.935302734375,91.1300811767578,89.79666900634766,0.008835957866155875,0.023816403789723717
135,135,135,135,2019-08-19,92.74053955078124,91.58898162841795,89.69276428222656,0.01257310543134138,0.033980168778883435
136,136,136,136,2019-08-20,92.5846939086914,91.4244613647461,89.99581909179688,0.012690613941015894,0.02876661208287734
137,137,137,137,2019-08-21,93.15613555908205,91.33787536621094,88.09097290039062,0.019906968336858677,0.05749922485722658
138,138,138,138,2019-08-22,93.27735900878906,89.19923400878906,89.8139877319336,0.045719282741802036,0.03856160231068384
139,139,139,139,2019-08-23,92.0998077392578,90.9742202758789,89.978515625,0.012372598082902586,0.023575540222275038
140,140,140,140,2019-08-26,92.9050521850586,91.935302734375,91.1300811767578,0.010548172702334435,0.019477333778053163
141,141,141,141,2019-08-27,92.91370391845705,92.74053955078124,91.58898162841795,0.001867191721275141,0.01446377355098849
142,142,142,142,2019-08-28,93.48516845703124,92.5846939086914,91.4244613647461,0.009725954802290548,0.022539997080909924
143,143,143,143,2019-08-29,93.77088928222656,93.15613555908205,91.33787536621094,0.006599175883102548,0.026637513805315427
144,144,144,144,2019-08-30,93.72760009765624,93.27735900878906,89.19923400878906,0.0048269064824697505,0.05076687192651197
145,145,145,145,2019-09-03,94.2557601928711,92.0998077392578,90.9742202758789,0.023408870295549056,0.036071096922193346
146,146,146,146,2019-09-04,95.20819854736328,92.9050521850586,91.935302734375,0.02479032418728999,0.03559998951049881
147,147,147,147,2019-09-05,94.80989837646484,92.91370391845705,92.74053955078124,0.020408124722612886,0.022313422325416887
148,148,148,148,2019-09-06,96.06537628173828,93.48516845703124,92.5846939086914,0.027600183722116256,0.03759457666382282
149,149,149,149,2019-09-09,95.53722381591795,93.77088928222656,93.15613555908205,0.01883670451684827,0.025560187126115297
150,150,150,150,2019-09-10,95.138916015625,93.72760009765624,93.27735900878906,0.015057634213383242,0.019957222488047988
151,151,151,151,2019-09-11,94.58479309082033,94.2557601928711,92.0998077392578,0.0034908518829612767,0.026981439077459646
152,152,152,152,2019-09-12,94.35100555419922,95.20819854736328,92.9050521850586,-0.009003352717966151,0.015563775436672866
153,153,153,153,2019-09-13,93.32066345214844,94.80989837646484,92.91370391845705,-0.015707589078969963,0.004379973206627863
154,154,154,154,2019-09-16,94.79258728027344,96.06537628173828,93.48516845703124,-0.01324919602388308,0.013985307453803664
155,155,155,155,2019-09-17,95.8662567138672,95.53722381591795,93.77088928222656,0.0034440282521002175,0.02234560691148091
156,156,156,156,2019-09-18,95.89221954345705,95.138916015625,93.72760009765624,0.00791793263345908,0.023094792180163193
157,157,157,157,2019-09-19,95.56320190429688,94.58479309082033,94.2557601928711,0.010344250714140468,0.013871212844185132
158,158,158,158,2019-09-20,95.24284362792967,94.35100555419922,95.20819854736328,0.00945234307246623,0.00036388757580740894
159,159,159,159,2019-09-23,95.9095230102539,93.32066345214844,94.80989837646484,0.027741546859372024,0.0115982049619201
160,160,160,160,2019-09-24,95.58916473388672,94.79258728027344,96.06537628173828,0.008403372842414658,-0.0049571611155192485
161,161,161,161,2019-09-25,95.92684936523438,95.8662567138672,95.53722381591795,0.0006320540036106603,0.004078259067556322
162,162,162,162,2019-09-26,96.78402709960938,95.89221954345705,95.138916015625,0.009300103391059578,0.01729167361665329
163,163,163,163,2019-09-27,96.66194152832033,95.56320190429688,94.58479309082033,0.011497517895264764,0.02196070181710419
164,164,164,164,2019-09-30,96.81018829345705,95.24284362792967,94.35100555419922,0.016456298508371603,0.026064192160041966
165,165,165,165,2019-10-01,96.42646026611328,95.9095230102539,93.32066345214844,0.005389842839736758,0.03328091227681185
166,166,166,166,2019-10-02,96.6968231201172,95.58916473388672,94.79258728027344,0.011587698138320723,0.020088446728577125
167,167,167,167,2019-10-03,97.5950698852539,95.92684936523438,95.8662567138672,0.017390548434129238,0.018033594203502812
168,168,168,168,2019-10-04,98.3537826538086,96.78402709960938,95.89221954345705,0.016219159310075337,0.025670102559634644
169,169,169,169,2019-10-07,98.14450073242188,96.66194152832033,95.56320190429688,0.015337569064523437,0.027011430934577474
170,170,170,170,2019-10-08,98.33634185791016,96.81018829345705,95.24284362792967,0.01576439000228924,0.03248011201834089
171,171,171,171,2019-10-09,98.667724609375,96.42646026611328,95.9095230102539,0.023243250214478373,0.028758370519955667
172,172,172,172,2019-10-10,99.10379028320312,96.6968231201172,95.58916473388672,0.024891894949806037,0.03676803285289565
173,173,173,173,2019-10-11,98.38866424560548,97.5950698852539,95.92684936523438,0.008131500508013811,0.025663460195569643
174,174,174,174,2019-10-14,98.29273986816406,98.3537826538086,96.78402709960938,-0.0006206450224633953,0.015588447947117778
175,175,175,175,2019-10-15,97.62123107910156,98.14450073242188,96.66194152832033,-0.005331624792171863,0.009924170108875474
176,176,176,176,2019-10-16,98.93807220458984,98.33634185791016,96.81018829345705,0.006119104446137946,0.021979958397380983
177,177,177,177,2019-10-17,99.49622344970705,98.667724609375,96.42646026611328,0.008396857671665758,0.03183527815002196
178,178,178,178,2019-10-18,100.05436706542967,99.10379028320312,96.6968231201172,0.009591729837074237,0.03472238111837145
179,179,179,179,2019-10-21,100.25493621826172,98.38866424560548,97.5950698852539,0.018968363753750106,0.027254105521263616
180,180,180,180,2019-10-22,99.67935943603516,98.29273986816406,98.3537826538086,0.014107039540569355,0.013477639054233492
181,181,181,181,2019-10-23,99.8101577758789,97.62123107910156,98.14450073242188,0.02242264999714738,0.01697147604834459
182,182,182,182,2019-10-24,99.56598663330078,98.93807220458984,98.33634185791016,0.0063465399589806015,0.012504479545999203
183,183,183,183,2019-10-25,99.26947784423828,99.49622344970705,98.667724609375,-0.0022789368039016766,0.006098784959779113
184,184,184,184,2019-10-28,98.78111267089844,100.05436706542967,99.10379028320312,-0.012725625396226903,-0.0032559563199610064
185,185,185,185,2019-10-29,98.93807220458984,100.25493621826172,98.38866424560548,-0.013135153872174121,0.005584057504967044
186,186,186,186,2019-10-30,99.94099426269533,99.67935943603516,98.29273986816406,0.002624764325738438,0.016768831520435734
187,187,187,187,2019-10-31,99.74040222167967,99.8101577758789,97.62123107910156,-0.0006988823157244584,0.021708096887868233
188,188,188,188,2019-11-01,99.72296905517578,99.56598663330078,98.93807220458984,0.001576667164994383,0.007933213505139758
189,189,189,189,2019-11-04,98.981689453125,99.26947784423828,99.49622344970705,-0.0028990622028338686,-0.005171392227184657
190,190,190,190,2019-11-05,97.75204467773438,98.78111267089844,100.05436706542967,-0.010417659462821915,-0.023010713627219403
191,191,191,191,2019-11-06,97.90031433105467,98.93807220458984,100.25493621826172,-0.01048896395908372,-0.023486343675695687
192,192,192,192,2019-11-07,96.16484832763672,99.94099426269533,99.67935943603516,-0.03778375393317568,-0.035258163056853475
193,193,193,193,2019-11-08,96.03404235839844,99.74040222167967,99.8101577758789,-0.037160065336849235,-0.03783297714005862
194,194,194,194,2019-11-11,96.27821350097656,99.72296905517578,99.56598663330078,-0.034543251036712186,-0.033021047081399524
195,195,195,195,2019-11-12,95.36253356933594,98.981689453125,99.26947784423828,-0.03656389281477146,-0.03935695401795758
196,196,196,196,2019-11-13,96.5660171508789,97.75204467773438,98.78111267089844,-0.012133020140555839,-0.022424281931297863
197,197,197,197,2019-11-14,97.20262908935548,97.90031433105467,98.93807220458984,-0.007126486226999629,-0.017540700728893466
198,198,198,198,2019-11-15,97.92644500732422,96.16484832763672,99.94099426269533,0.018318509417138307,-0.020157386568277036
199,199,199,199,2019-11-18,98.18810272216795,96.03404235839844,99.74040222167967,0.022430174872058117,-0.01556339722855371
200,200,200,200,2019-11-19,98.36251831054688,96.27821350097656,99.72296905517578,0.021648769059774642,-0.013642300841205213
201,201,201,201,2019-11-20,98.25786590576172,95.36253356933594,98.981689453125,0.030361319357362193,-0.007312701484107009
202,202,202,202,2019-11-21,96.1735610961914,96.5660171508789,97.75204467773438,-0.004064121792186071,-0.016147831861183626
203,203,203,203,2019-11-22,95.44974517822266,97.20262908935548,97.90031433105467,-0.018033297324925757,-0.025031269506911924
204,204,204,204,2019-11-25,95.57183837890624,97.92644500732422,96.16484832763672,-0.024044645225729133,-0.006166597868589974
205,205,205,205,2019-11-26,97.75204467773438,98.18810272216795,96.03404235839844,-0.004441047666105202,0.0178895137301871
206,206,206,206,2019-11-27,97.8654327392578,98.36251831054688,96.27821350097656,-0.005053607612197308,0.016485757063462003
207,207,207,207,2019-11-29,97.28113555908205,98.25786590576172,95.36253356933594,-0.009940479957263104,0.020119033313551027
208,208,208,208,2019-12-02,95.36253356933594,96.1735610961914,96.5660171508789,-0.008432957224535853,-0.012462806451493114
209,209,209,209,2019-12-03,96.1561508178711,95.44974517822266,97.20262908935548,0.007400812210964558,-0.010765946161007567
210,210,210,210,2019-12-04,96.45264434814452,95.57183837890624,97.92644500732422,0.009216166437504558,-0.015050078240555709
211,211,211,211,2019-12-05,96.53112030029295,97.75204467773438,98.18810272216795,-0.012490013702184166,-0.0168755926220876
212,212,212,212,2019-12-06,96.34799194335938,97.8654327392578,98.36251831054688,-0.015505380739911812,-0.020480630241971887
213,213,213,213,2019-12-09,96.3567123413086,97.28113555908205,98.25786590576172,-0.009502594850077761,-0.019348614453691737
214,214,214,214,2019-12-10,95.9381103515625,95.36253356933594,96.1735610961914,0.006035669992010773,-0.0024481857793891004
215,215,215,215,2019-12-11,94.35963439941406,96.1561508178711,95.44974517822266,-0.018683322940617697,-0.011420782494213633
216,216,216,216,2019-12-12,93.4526596069336,96.45264434814452,95.57183837890624,-0.03110318811356294,-0.022173673834450014
217,217,217,217,2019-12-13,92.47738647460938,96.53112030029295,97.75204467773438,-0.041994061739603294,-0.053959569035249455
218,218,218,218,2019-12-16,92.81124114990234,96.34799194335938,97.8654327392578,-0.03670809035165157,-0.05164429817442595
219,219,219,219,2019-12-17,91.84474182128906,96.3567123413086,97.28113555908205,-0.04682570015503973,-0.05588332934797291
220,220,220,220,2019-12-18,92.22257232666016,95.9381103515625,95.36253356933594,-0.03872848872347867,-0.032926571108692126
221,221,221,221,2019-12-19,92.62674713134766,94.35963439941406,96.1561508178711,-0.01836470943424051,-0.03670491857778779
222,222,222,222,2019-12-20,92.93425750732422,93.4526596069336,96.45264434814452,-0.00554721611765574,-0.03647786812480458
223,223,223,223,2019-12-23,92.17863464355467,92.47738647460938,96.53112030029295,-0.0032305392966174296,-0.04508893756954635
224,224,224,224,2019-12-24,92.41586303710938,92.81124114990234,96.34799194335938,-0.004260023978715943,-0.04081173698525653
225,225,225,225,2019-12-26,92.3104248046875,91.84474182128906,96.3567123413086,0.0050703281882436,-0.04199279363422648
226,226,226,226,2019-12-27,92.41586303710938,92.22257232666016,95.9381103515625,0.002095915409565441,-0.03671374495021784
227,227,227,227,2019-12-30,92.53009033203124,92.62674713134766,94.35963439941406,-0.0010435085146557332,-0.01938905421823245
228,228,228,228,2019-12-31,93.2242202758789,92.93425750732422,93.4526596069336,0.003120084846342408,-0.0024444390562613494
229,229,229,229,2020-01-02,92.3104248046875,92.17863464355467,92.47738647460938,0.0014297256803861291,-0.0018054324012251044
230,230,230,230,2020-01-03,93.04849243164062,92.41586303710938,92.81124114990234,0.0068454632542598315,0.002556277437935517
231,231,231,231,2020-01-06,93.48782348632812,92.3104248046875,91.84474182128906,0.012754774816948311,0.017889773899480987
232,232,232,232,2020-01-07,92.33677673339844,92.41586303710938,92.22257232666016,-0.0008557654618145394,0.0012383563357325489
233,233,233,233,2020-01-08,92.53009033203124,92.53009033203124,92.62674713134766,0.0,-0.0010435085146557332
234,234,234,234,2020-01-09,92.67066955566406,93.2242202758789,92.93425750732422,-0.005937842317980446,-0.0028362840434743575
235,235,235,235,2020-01-10,93.32965850830078,92.3104248046875,92.17863464355467,0.011041371608567552,0.01248688342148907
236,236,236,236,2020-01-13,94.01500701904295,93.04849243164062,92.41586303710938,0.010387213829524455,0.01730378237436847
237,237,237,237,2020-01-14,94.13799285888672,93.48782348632812,92.3104248046875,0.0069545888257167565,0.01979806785708149
238,238,238,238,2020-01-15,94.84970092773438,92.33677673339844,92.41586303710938,0.027214770573933178,0.026335715651410352
239,239,239,239,2020-01-16,95.83380126953124,92.53009033203124,92.53009033203124,0.03570417931772352,0.03570417931772352
240,240,240,240,2020-01-17,96.62457275390624,92.67066955566406,93.2242202758789,0.04266617708925913,0.036474989739411656
241,241,241,241,2020-01-21,97.89860534667967,93.32965850830078,92.3104248046875,0.04895492934834356,0.06053683052391734
242,242,242,242,2020-01-22,96.85302734375,94.01500701904295,93.04849243164062,0.030186886271594826,0.04088765774366987
243,243,243,243,2020-01-23,97.68773651123048,94.13799285888672,93.48782348632812,0.03770787483927829,0.04492470642999358
