,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RCL,RCL_6m,RCL_12m,RCL_6m_ret,RCL_12m_ret
22,22,22,22,2019-03-08,113.24259948730467,114.45281219482422,116.72293090820312,-0.010573901019220844,-0.029817032470128457
23,23,23,23,2019-03-11,113.5729751586914,114.98411560058594,116.8581771850586,-0.012272481590381856,-0.02811272694391498
24,24,24,24,2019-03-12,112.99967193603516,113.68000030517578,116.81952667236328,-0.005984591549210716,-0.032698769162465835
25,25,25,25,2019-03-13,113.80619049072266,115.35120391845705,116.4621124267578,-0.013393994819738242,-0.022805029727632986
26,26,26,26,2019-03-14,113.15513610839844,113.77703094482422,115.59269714355467,-0.005465908463786251,-0.02108750029536055
27,27,27,27,2019-03-15,113.86449432373048,112.4360809326172,114.43348693847656,0.012704226074629288,-0.004972256198502389
28,28,28,28,2019-03-18,114.95280456542967,113.24259948730467,114.45281219482422,0.015102135467286892,0.004368545962456283
29,29,29,29,2019-03-19,114.1171417236328,113.5729751586914,114.98411560058594,0.004791338469218198,-0.007539944734320514
30,30,30,30,2019-03-20,112.71788024902344,112.99967193603516,113.68000030517578,-0.002493738983341709,-0.008463406523306793
31,31,31,31,2019-03-21,114.4377899169922,113.80619049072266,115.35120391845705,0.0055497809349924765,-0.007918547621839744
32,32,32,32,2019-03-22,112.30976104736328,113.15513610839844,113.77703094482422,-0.0074709384841825655,-0.012896011482075753
33,33,33,33,2019-03-25,111.26031494140624,113.86449432373048,112.4360809326172,-0.022870864159992288,-0.010457194714173612
34,34,34,34,2019-03-26,109.9096450805664,114.95280456542967,113.24259948730467,-0.04387156541268,-0.029431984269417177
35,35,35,35,2019-03-27,107.84962463378906,114.1171417236328,113.5729751586914,-0.05492178471331077,-0.050393595103987665
36,36,36,36,2019-03-28,109.26831817626952,112.71788024902344,112.99967193603516,-0.03060350376650922,-0.033020925599481554
37,37,37,37,2019-03-29,111.37692260742188,114.4377899169922,113.80619049072266,-0.026746997751271984,-0.02134565679446776
38,38,38,38,2019-04-01,112.3389129638672,112.30976104736328,113.15513610839844,0.0002595670779819148,-0.0072133106158727145
39,39,39,39,2019-04-02,112.97052764892578,111.26031494140624,113.86449432373048,0.015371273292010823,-0.007851145171409168
40,40,40,40,2019-04-03,113.33004760742188,109.9096450805664,114.95280456542967,0.031120130761483455,-0.014116723503550088
41,41,41,41,2019-04-04,112.59156036376952,107.84962463378906,114.1171417236328,0.04396803184139064,-0.013368555650981051
42,42,42,42,2019-04-05,113.95194244384766,109.26831817626952,112.71788024902344,0.042863515662633356,0.010948238133096977
43,43,43,43,2019-04-08,115.06939697265624,111.37692260742188,114.4377899169922,0.03315295735230084,0.00551921752527873
44,44,44,44,2019-04-09,112.05711364746094,112.3389129638672,112.30976104736328,-0.0025084746591494955,-0.002249558698604992
45,45,45,45,2019-04-10,113.21344757080078,112.97052764892578,111.26031494140624,0.0021502946558762392,0.01755462071470082
46,46,46,46,2019-04-11,115.57469177246094,113.33004760742188,109.9096450805664,0.019806258026243473,0.05154276212739939
47,47,47,47,2019-04-12,118.48981475830078,112.59156036376952,107.84962463378906,0.05238629232488412,0.09865764633526752
48,48,48,48,2019-04-15,118.99508666992188,113.95194244384766,109.26831817626952,0.044256764017509775,0.0890172801777851
49,49,49,49,2019-04-16,120.59841918945312,115.06939697265624,111.37692260742188,0.048049458520328825,0.08279539752175502
50,50,50,50,2019-04-17,119.7530288696289,112.05711364746094,112.3389129638672,0.06867850662636044,0.06599775367371041
51,51,51,51,2019-04-18,117.56668853759766,113.21344757080078,112.97052764892578,0.038451624433347265,0.04068460141175212
52,52,52,52,2019-04-22,117.00309753417967,115.57469177246094,113.33004760742188,0.012359157007582056,0.0324102036865046
53,53,53,53,2019-04-23,119.01453399658205,118.48981475830078,112.59156036376952,0.004428391076073623,0.05704667039039779
54,54,54,54,2019-04-24,118.062255859375,118.99508666992188,113.95194244384766,-0.007839238044629826,0.036070586664661564
55,55,55,55,2019-04-25,117.34320068359376,120.59841918945312,115.06939697265624,-0.026992215385059026,0.019760281801753488
56,56,56,56,2019-04-26,117.73188018798828,119.7530288696289,112.05711364746094,-0.01687764143185877,0.05064173398558647
57,57,57,57,2019-04-29,118.8201904296875,117.56668853759766,113.21344757080078,0.010662049834711196,0.0495236474039924
58,58,58,58,2019-04-30,117.51810455322266,117.00309753417967,115.57469177246094,0.004401652861306005,0.016815210587693752
59,59,59,59,2019-05-01,125.37920379638672,119.01453399658205,118.48981475830078,0.05347808865081527,0.05814330161743553
60,60,60,60,2019-05-02,122.21144104003906,118.062255859375,118.99508666992188,0.035144044559051846,0.027029303983272523
61,61,61,61,2019-05-03,127.1865692138672,117.34320068359376,120.59841918945312,0.08388529094936881,0.054628825723366026
62,62,62,62,2019-05-06,125.51524353027344,117.73188018798828,119.7530288696289,0.06611092365005189,0.04811748575409869
63,63,63,63,2019-05-07,123.67871856689452,118.8201904296875,117.56668853759766,0.04088975215102075,0.05198777056089532
64,64,64,64,2019-05-08,123.71759033203124,117.51810455322266,117.00309753417967,0.05275345277544785,0.05738730802310665
65,65,65,65,2019-05-09,123.72731018066406,125.37920379638672,119.01453399658205,-0.013175180298682476,0.03959832489212922
66,66,66,66,2019-05-10,122.50294494628906,122.21144104003906,118.062255859375,0.002385242361674589,0.03761311398456946
67,67,67,67,2019-05-13,118.44122314453124,127.1865692138672,117.34320068359376,-0.06875998089570656,0.009357359050552905
68,68,68,68,2019-05-14,120.08341217041016,125.51524353027344,117.73188018798828,-0.04327626834069087,0.019973621237230565
69,69,69,69,2019-05-15,120.26802825927734,123.67871856689452,118.8201904296875,-0.027577018480931526,0.01218511621933982
70,70,70,70,2019-05-16,122.16285705566406,123.71759033203124,117.51810455322266,-0.012566792419692385,0.03952371866530435
71,71,71,71,2019-05-17,121.34662628173828,123.72731018066406,125.37920379638672,-0.019241377634812817,-0.032163049313961634
72,72,72,72,2019-05-20,119.62670135498048,122.50294494628906,122.21144104003906,-0.023478975077453557,-0.021149735761742394
73,73,73,73,2019-05-21,121.16199493408205,118.44122314453124,127.1865692138672,0.022971493516499075,-0.04736800683454789
74,74,74,74,2019-05-22,121.42435455322266,120.08341217041016,125.51524353027344,0.011166757827547169,-0.032592766121384176
75,75,75,75,2019-05-23,120.89964294433594,120.26802825927734,123.67871856689452,0.005251725618191205,-0.02247011979716984
76,76,76,76,2019-05-24,120.18057250976562,122.16285705566406,123.71759033203124,-0.01622657322917065,-0.028589449671409084
77,77,77,77,2019-05-28,119.60726928710938,121.34662628173828,123.72731018066406,-0.014333789475040937,-0.033299365253626645
78,78,78,78,2019-05-29,118.36348724365234,119.62670135498048,122.50294494628906,-0.010559633401406532,-0.03379067910940137
79,79,79,79,2019-05-30,119.4712371826172,121.16199493408205,118.44122314453124,-0.013954522227738964,0.00869641507187957
80,80,80,80,2019-05-31,118.31490325927734,121.42435455322266,120.08341217041016,-0.025608135249196473,-0.014727337266392193
81,81,81,81,2019-06-03,117.96305847167967,120.89964294433594,120.26802825927734,-0.024289438753829162,-0.0191652746033929
82,82,82,82,2019-06-04,118.75469207763672,120.18057250976562,122.16285705566406,-0.011864483604561271,-0.027898536921696193
83,83,83,83,2019-06-05,115.78362274169922,119.60726928710938,121.34662628173828,-0.03196834580540209,-0.045843907741803025
84,84,84,84,2019-06-06,115.94976806640624,118.36348724365234,119.62670135498048,-0.02039243041460448,-0.03073672722666909
85,85,85,85,2019-06-07,118.22693634033205,119.4712371826172,121.16199493408205,-0.010415066183529942,-0.02422425113870741
86,86,86,86,2019-06-10,120.64093780517578,118.31490325927734,121.42435455322266,0.019659691905432375,-0.0064518913930359245
87,87,87,87,2019-06-11,120.07408142089844,117.96305847167967,120.89964294433594,0.017895627466505415,-0.00682848603463293
88,88,88,88,2019-06-12,121.45211029052734,118.75469207763672,120.18057250976562,0.0227142032512464,0.010580227354620053
89,89,89,89,2019-06-13,119.69293212890624,115.78362274169922,119.60726928710938,0.03376392355530511,0.0007162009659398283
90,90,90,90,2019-06-14,121.31527709960938,115.94976806640624,118.36348724365234,0.04627442661317116,0.024938348173881852
91,91,91,91,2019-06-17,119.43881225585938,118.22693634033205,119.4712371826172,0.0102504213763841,-0.0002714036241899809
92,92,92,92,2019-06-18,119.84929656982422,120.64093780517578,118.31490325927734,-0.00656196188254099,0.01296872387398551
93,93,93,93,2019-06-19,119.86884307861328,120.07408142089844,117.96305847167967,-0.0017092643129680285,0.016155774796150713
94,94,94,94,2019-06-20,116.04750061035156,121.45211029052734,118.75469207763672,-0.04449992402147096,-0.02279650108911324
95,95,95,95,2019-06-21,112.2359390258789,119.69293212890624,115.78362274169922,-0.0623010312337936,-0.03064063493448299
96,96,96,96,2019-06-24,114.44468688964844,121.31527709960938,115.94976806640624,-0.056634171509328035,-0.012980458709462961
97,97,97,97,2019-06-25,113.40872192382812,119.43881225585938,118.22693634033205,-0.050486857815646324,-0.04075394800584231
98,98,98,98,2019-06-26,113.90716552734376,119.84929656982422,120.64093780517578,-0.04958002435182063,-0.05581664400442954
99,99,99,99,2019-06-27,116.49706268310548,119.86884307861328,120.07408142089844,-0.028128914144074035,-0.029790098707933033
100,100,100,100,2019-06-28,118.46150207519533,116.04750061035156,121.45211029052734,0.020801839351535678,-0.024623764940585602
101,101,101,101,2019-07-01,115.3927001953125,112.2359390258789,119.69293212890624,0.028126117149567476,-0.0359272001872466
102,102,102,102,2019-07-02,116.34070587158205,114.44468688964844,121.31527709960938,0.01656712105614666,-0.04100531562849097
103,103,103,103,2019-07-03,113.89739227294922,113.40872192382812,119.43881225585938,0.004308930925518428,-0.04639547127310206
104,104,104,104,2019-07-05,112.78324127197266,113.90716552734376,119.84929656982422,-0.009867019780255282,-0.05895783705109092
105,105,105,105,2019-07-08,109.35283660888672,116.49706268310548,119.86884307861328,-0.06132537516119563,-0.08772927309250722
106,106,106,106,2019-07-09,108.69802856445312,118.46150207519533,116.04750061035156,-0.0824189575491342,-0.06333158411205675
107,107,107,107,2019-07-10,107.87706756591795,115.3927001953125,112.2359390258789,-0.0651309191714351,-0.03883668188454237
108,108,108,108,2019-07-11,107.89662170410156,116.34070587158205,114.44468688964844,-0.07258065097869648,-0.057215982353647776
109,109,109,109,2019-07-12,107.64251708984376,113.89739227294922,113.40872192382812,-0.05491675496938475,-0.0508444565476831
110,110,110,110,2019-07-15,110.29106903076172,112.78324127197266,113.90716552734376,-0.022097008501477222,-0.03174599666176392
111,111,111,111,2019-07-16,111.9525146484375,109.35283660888672,116.49706268310548,0.023773302277003028,-0.03900997956515029
112,112,112,112,2019-07-17,109.22577667236328,108.69802856445312,118.46150207519533,0.004855176445055953,-0.07796393968539683
113,113,113,113,2019-07-18,108.48301696777344,107.87706756591795,115.3927001953125,0.005617036275900045,-0.059879725631203695
114,114,114,114,2019-07-19,107.65229034423828,107.89662170410156,116.34070587158205,-0.0022644949953423144,-0.07468078745313889
115,115,115,115,2019-07-22,109.09872436523438,107.64251708984376,113.89739227294922,0.01352817933619277,-0.04213149934297955
116,116,116,116,2019-07-23,111.15110778808594,110.29106903076172,112.78324127197266,0.007797900273179392,-0.014471418496928012
117,117,117,117,2019-07-24,112.72460174560548,111.9525146484375,109.35283660888672,0.006896558773981543,0.030833815027389466
118,118,118,118,2019-07-25,110.4767608642578,109.22577667236328,108.69802856445312,0.011453195665039884,0.01636397939590939
119,119,119,119,2019-07-26,111.37589263916016,108.48301696777344,107.87706756591795,0.026666622594448075,0.03243344625681677
120,120,120,120,2019-07-29,112.96893310546876,107.65229034423828,107.89662170410156,0.04938717740448917,0.047010845393080425
121,121,121,121,2019-07-30,113.35985565185548,109.09872436523438,107.64251708984376,0.03905757204232696,0.05311412921754455
122,122,122,122,2019-07-31,113.70191955566406,111.15110778808594,110.29106903076172,0.02294904493836758,0.030925899575340976
123,123,123,123,2019-08-01,111.46385192871094,112.72460174560548,111.9525146484375,-0.011184335960128577,-0.004364910616443951
124,124,124,124,2019-08-02,108.2191390991211,110.4767608642578,109.22577667236328,-0.02043526391863204,-0.009216117329719054
125,125,125,125,2019-08-05,105.24807739257812,111.37589263916016,108.48301696777344,-0.05501922455010222,-0.02981977885217091
126,126,126,126,2019-08-06,104.63235473632812,112.96893310546876,107.65229034423828,-0.07379531823459407,-0.028052683303377512
127,127,127,127,2019-08-07,104.93533325195312,113.35985565185548,109.09872436523438,-0.07431662956395502,-0.038161684634765214
128,128,128,128,2019-08-08,107.2515869140625,113.70191955566406,111.15110778808594,-0.05673020004243401,-0.03508305901420283
129,129,129,129,2019-08-09,106.77268981933594,111.46385192871094,112.72460174560548,-0.04208684724421086,-0.05280046976525754
130,130,130,130,2019-08-12,104.8669204711914,108.2191390991211,110.4767608642578,-0.03097620860631034,-0.05077846552687382
131,131,131,131,2019-08-13,106.55767822265624,105.24807739257812,111.37589263916016,0.012442990527924414,-0.043260837712108424
132,132,132,132,2019-08-14,101.8274383544922,104.63235473632812,112.96893310546876,-0.026807352170409082,-0.09862441332056104
133,133,133,133,2019-08-15,101.5146942138672,104.93533325195312,113.35985565185548,-0.032597590650165986,-0.10449167714509522
134,134,134,134,2019-08-16,102.79498291015624,107.2515869140625,113.70191955566406,-0.04155280245389015,-0.09592570370079123
135,135,135,135,2019-08-19,105.31648254394533,106.77268981933594,111.46385192871094,-0.013638387099309535,-0.055151237629014416
136,136,136,136,2019-08-20,105.18942260742188,104.8669204711914,108.2191390991211,0.003075346684935365,-0.027996124501824093
137,137,137,137,2019-08-21,105.228515625,106.55767822265624,105.24807739257812,-0.01247364450714572,-0.00018586341967230524
138,138,138,138,2019-08-22,104.60303497314452,101.8274383544922,104.63235473632812,0.02725784585672897,-0.00028021698696822916
139,139,139,139,2019-08-23,100.20507049560548,101.5146942138672,104.93533325195312,-0.012900829071135766,-0.04507788377619315
140,140,140,140,2019-08-26,100.16598510742188,102.79498291015624,107.2515869140625,-0.025575156766474927,-0.06606523978352041
141,141,141,141,2019-08-27,99.46231079101562,105.31648254394533,106.77268981933594,-0.05558647242597503,-0.06846674969685407
142,142,142,142,2019-08-28,100.84033966064452,105.18942260742188,104.8669204711914,-0.041345249731131184,-0.038397054022894284
143,143,143,143,2019-08-29,101.03579711914062,105.228515625,106.55767822265624,-0.03984393850808321,-0.05182058389051458
144,144,144,144,2019-08-30,101.91539764404295,104.60303497314452,101.8274383544922,-0.025693684029259534,0.0008638073487083897
145,145,145,145,2019-09-03,100.51781463623048,100.20507049560548,101.5146942138672,0.0031210410718558457,-0.00982005201667191
146,146,146,146,2019-09-04,102.36495971679688,100.16598510742188,102.79498291015624,0.021953306873752965,-0.004183309157560822
147,147,147,147,2019-09-05,104.51507568359376,99.46231079101562,105.31648254394533,0.05080079934192061,-0.007609510315891521
148,148,148,148,2019-09-06,105.95174407958984,100.84033966064452,105.18942260742188,0.05068809204874358,0.007247130493462484
149,149,149,149,2019-09-09,108.1018524169922,101.03579711914062,105.228515625,0.06993615628646288,0.027305685867810237
150,150,150,150,2019-09-10,111.170654296875,101.91539764404295,104.60303497314452,0.09081313390109735,0.06278612590367616
151,151,151,151,2019-09-11,111.24884033203124,100.51781463623048,100.20507049560548,0.10675745125016745,0.11021168671210191
152,152,152,152,2019-09-12,110.7015380859375,102.36495971679688,100.16598510742188,0.0814397660313122,0.10518094508047704
153,153,153,153,2019-09-13,112.2261734008789,104.51507568359376,99.46231079101562,0.0737797649463463,0.12832863532280037
154,154,154,154,2019-09-16,111.34657287597656,105.95174407958984,100.84033966064452,0.05091779133276164,0.10418680907549915
155,155,155,155,2019-09-17,111.50294494628906,108.1018524169922,101.03579711914062,0.03146192644486323,0.10359840893624717
156,156,156,156,2019-09-18,110.42788696289062,111.170654296875,101.91539764404295,-0.006681325559179108,0.08352505622927553
157,157,157,157,2019-09-19,110.67391967773438,111.24884033203124,100.51781463623048,-0.0051678799759257155,0.10103786157964523
158,158,158,158,2019-09-20,109.90631103515624,110.7015380859375,102.36495971679688,-0.007183523052443297,0.07367121854219727
159,159,159,159,2019-09-23,107.81014251708984,112.2261734008789,104.51507568359376,-0.03934938481787775,0.03152719176582219
160,160,160,160,2019-09-24,106.91458892822266,111.34657287597656,105.95174407958984,-0.03980350569649305,0.009087579038902227
161,161,161,161,2019-09-25,107.91839599609376,111.50294494628906,108.1018524169922,-0.032147571993923374,-0.0016970700945139194
162,162,162,162,2019-09-26,105.23175048828124,110.42788696289062,111.170654296875,-0.04705456762344418,-0.053421506297284704
163,163,163,163,2019-09-27,105.33016204833984,110.67391967773438,111.24884033203124,-0.04828380204617977,-0.053202157128349525
164,164,164,164,2019-09-30,106.60951232910156,109.90631103515624,110.7015380859375,-0.029996445836491747,-0.03696448872877722
165,165,165,165,2019-10-01,102.98796081542967,107.81014251708984,112.2261734008789,-0.04472846050542756,-0.08231780791856602
166,166,166,166,2019-10-02,101.37400817871094,106.91458892822266,111.34657287597656,-0.05182249499393765,-0.08956328371573297
167,167,167,167,2019-10-03,102.52542877197266,107.91839599609376,111.50294494628906,-0.0499726406637504,-0.08051371359420934
168,168,168,168,2019-10-04,101.66924285888672,105.23175048828124,110.42788696289062,-0.033853923486630966,-0.07931550937805465
169,169,169,169,2019-10-07,100.97052001953124,105.33016204833984,110.67391967773438,-0.04139025274458241,-0.0876755760206015
170,170,170,170,2019-10-08,99.42545318603516,106.60951232910156,109.90631103515624,-0.06738666171635188,-0.09536174720456703
171,171,171,171,2019-10-09,100.26195526123048,102.98796081542967,107.81014251708984,-0.026469167197946675,-0.0700137026037494
172,172,172,172,2019-10-10,101.9644775390625,101.37400817871094,106.91458892822266,0.00582466226757683,-0.046299681257563674
173,173,173,173,2019-10-11,105.86157989501952,102.52542877197266,107.91839599609376,0.03253974319353303,-0.019058994364118398
174,174,174,174,2019-10-14,106.24539184570312,101.66924285888672,105.23175048828124,0.04501016097039234,0.009632466938148676
175,175,175,175,2019-10-15,107.7412567138672,100.97052001953124,105.33016204833984,0.06705656951183636,0.02289082840697443
176,176,176,176,2019-10-16,106.59967041015624,99.42545318603516,106.60951232910156,0.07215674652945658,-9.231745582838347e-05
177,177,177,177,2019-10-17,107.41648864746094,100.26195526123048,102.98796081542967,0.07135840676146255,0.043000441963967795
178,178,178,178,2019-10-18,109.41425323486328,101.9644775390625,101.37400817871094,0.07306246131596938,0.07931268774514955
179,179,179,179,2019-10-21,110.29012298583984,105.86157989501952,102.52542877197266,0.04183333646835807,0.07573432568750027
180,180,180,180,2019-10-22,106.68824768066406,106.24539184570312,101.66924285888672,0.004168235697262768,0.049366009627351604
181,181,181,181,2019-10-23,107.93807983398438,107.7412567138672,100.97052001953124,0.0018268129231115982,0.06900588224271176
182,182,182,182,2019-10-24,107.38697052001952,106.59967041015624,99.42545318603516,0.0073855773365343325,0.08007524309783687
183,183,183,183,2019-10-25,109.60123443603516,107.41648864746094,100.26195526123048,0.020339016999005866,0.09314878360861178
184,184,184,184,2019-10-28,110.41804504394533,109.41425323486328,101.9644775390625,0.009174232601371957,0.08290698593188273
185,185,185,185,2019-10-29,111.47105407714844,110.29012298583984,105.86157989501952,0.010707496368103753,0.05298876313476253
186,186,186,186,2019-10-30,107.68220520019533,106.68824768066406,106.24539184570312,0.009316466819347724,0.013523535746179371
187,187,187,187,2019-10-31,107.10157775878906,107.93807983398438,107.7412567138672,-0.007749832834546444,-0.0059371774062090266
188,188,188,188,2019-11-01,109.41425323486328,107.38697052001952,106.59967041015624,0.0188782931954099,0.026403297626320654
189,189,189,189,2019-11-04,111.48089599609376,109.60123443603516,107.41648864746094,0.01715000355361518,0.03783783476643099
190,190,190,190,2019-11-05,111.7072525024414,110.41804504394533,109.41425323486328,0.01167569538097668,0.020957043527556563
191,191,191,191,2019-11-06,110.98883819580078,111.47105407714844,110.29012298583984,-0.004325929142231955,0.0063352473552926725
192,192,192,192,2019-11-07,113.16374206542967,107.68220520019533,106.68824768066406,0.05090476049448878,0.06069547982593049
193,193,193,193,2019-11-08,112.71104431152344,107.10157775878906,107.93807983398438,0.052375199974811215,0.04421946809578414
194,194,194,194,2019-11-11,112.1304168701172,109.41425323486328,107.38697052001952,0.024824586879220734,0.04417152590419149
195,195,195,195,2019-11-12,112.04183959960938,111.48089599609376,109.60123443603516,0.0050317464575748705,0.022268044480818316
196,196,196,196,2019-11-13,112.9669189453125,111.7072525024414,110.41804504394533,0.01127649650897622,0.02308385282815628
197,197,197,197,2019-11-14,113.4097671508789,110.98883819580078,111.47105407714844,0.021812364147890673,0.017392076263930356
198,198,198,198,2019-11-15,116.01768493652344,113.16374206542967,107.68220520019533,0.025219587290102652,0.07740814483536407
199,199,199,199,2019-11-18,116.51958465576172,112.71104431152344,107.10157775878906,0.033790303048846004,0.08793527690304992
200,200,200,200,2019-11-19,116.97228240966795,112.1304168701172,109.41425323486328,0.04318066118633257,0.06907719014067548
201,201,201,201,2019-11-20,115.14181518554688,112.04183959960938,111.48089599609376,0.027668017563934333,0.03283898247087458
202,202,202,202,2019-11-21,116.8049774169922,112.9669189453125,111.7072525024414,0.03397506551044138,0.04563468172703811
203,203,203,203,2019-11-22,117.23798370361328,113.4097671508789,110.98883819580078,0.033755616018868784,0.05630426995539928
204,204,204,204,2019-11-25,117.52338409423828,116.01768493652344,113.16374206542967,0.012978186545772319,0.038525078344333386
205,205,205,205,2019-11-26,117.83830261230467,116.51958465576172,112.71104431152344,0.011317564857778128,0.0454902918529434
206,206,206,206,2019-11-27,119.37353515625,116.97228240966795,112.1304168701172,0.020528390975327104,0.06459548165706575
207,207,207,207,2019-11-29,118.11385345458984,115.14181518554688,112.04183959960938,0.025811980332719475,0.05419416422185952
208,208,208,208,2019-12-02,117.2576675415039,116.8049774169922,112.9669189453125,0.0038756064554990033,0.03798234594915839
209,209,209,209,2019-12-03,116.96244049072266,117.23798370361328,113.4097671508789,-0.0023502895920423095,0.03132599095382438
210,210,210,210,2019-12-04,118.1925811767578,117.52338409423828,116.01768493652344,0.00569416110399712,0.01874624753479881
211,211,211,211,2019-12-05,119.07829284667967,117.83830261230467,116.51958465576172,0.010522811402457588,0.02195946886076916
212,212,212,212,2019-12-06,120.1313018798828,119.37353515625,116.97228240966795,0.006347861966565338,0.027006564334199457
213,213,213,213,2019-12-09,119.88526916503906,118.11385345458984,115.14181518554688,0.014997527035473857,0.04119662324107254
214,214,214,214,2019-12-10,119.6589126586914,117.2576675415039,116.8049774169922,0.020478363313320758,0.024433335845874815
215,215,215,215,2019-12-11,121.36144256591795,116.96244049072266,117.23798370361328,0.037610382074271254,0.0351716971926872
216,216,216,216,2019-12-12,123.00492095947266,118.1925811767578,117.52338409423828,0.040716090086212464,0.04664209516668527
217,217,217,217,2019-12-13,123.64459991455078,119.07829284667967,117.83830261230467,0.03834709885999543,0.04927342955158798
218,218,218,218,2019-12-16,124.1957015991211,120.1313018798828,119.37353515625,0.03383297821330711,0.0403956072554883
219,219,219,219,2019-12-17,125.0322036743164,119.88526916503906,118.11385345458984,0.042932167939597754,0.0585735713244373
220,220,220,220,2019-12-18,125.56362915039062,119.6589126586914,117.2576675415039,0.04934623222376677,0.07083512560870941
221,221,221,221,2019-12-19,125.60323333740234,121.36144256591795,116.96244049072266,0.03495171680396303,0.07387664630138313
222,222,222,222,2019-12-20,129.7916717529297,123.00492095947266,118.1925811767578,0.055174628303636064,0.09813721352633276
223,223,223,223,2019-12-23,132.08885192871094,123.64459991455078,119.07829284667967,0.06829454759848685,0.10926054422684017
224,224,224,224,2019-12-24,131.6531982421875,124.1957015991211,120.1313018798828,0.06004633451113883,0.09591085905175034
225,225,225,225,2019-12-26,132.85128784179688,125.0322036743164,119.88526916503906,0.06253656208321812,0.10815356020853772
226,226,226,226,2019-12-27,132.01954650878906,125.56362915039062,119.6589126586914,0.051415504649567234,0.10329889830567374
227,227,227,227,2019-12-30,132.0393524169922,125.60323333740234,121.36144256591795,0.051241667181455286,0.08798436822530742
228,228,228,228,2019-12-31,132.19776916503906,129.7916717529297,123.00492095947266,0.01853814947918697,0.0747356132897743
229,229,229,229,2020-01-02,133.32656860351562,132.08885192871094,123.64459991455078,0.009370334110199385,0.07830482443758902
230,230,230,230,2020-01-03,132.177978515625,131.6531982421875,124.1957015991211,0.003986080706312345,0.06427176475293073
231,231,231,231,2020-01-06,130.3362579345703,132.85128784179688,125.0322036743164,-0.01893116693171637,0.04242150505536868
232,232,232,232,2020-01-07,129.157958984375,132.01954650878906,125.56362915039062,-0.021675483669560625,0.02862556504861269
233,233,233,233,2020-01-08,130.9204559326172,132.0393524169922,125.60323333740234,-0.008473962223333409,0.04233348500616563
234,234,234,234,2020-01-09,132.60374450683594,132.19776916503906,129.7916717529297,0.003070969687015257,0.02166604926130611
235,235,235,235,2020-01-10,131.88092041015625,133.32656860351562,132.08885192871094,-0.010842911570449365,-0.0015741791643923975
236,236,236,236,2020-01-13,131.8017120361328,132.177978515625,131.6531982421875,-0.002846665410666027,0.0011280682575756096
237,237,237,237,2020-01-14,131.64328002929688,130.3362579345703,132.85128784179688,0.010028077493084764,-0.009092932647657315
238,238,238,238,2020-01-15,131.3165283203125,129.157958984375,132.01954650878906,0.016712631206866835,-0.005325106827493653
239,239,239,239,2020-01-16,132.73248291015625,130.9204559326172,132.0393524169922,0.013840671151280404,0.005249423603465475
240,240,240,240,2020-01-17,133.72264099121094,132.60374450683594,132.19776916503906,0.008437895087625602,0.011534777294677223
241,241,241,241,2020-01-21,128.40541076660156,131.88092041015625,133.32656860351562,-0.02635339238417267,-0.03691055645141905
242,242,242,242,2020-01-22,127.86083221435548,131.8017120361328,132.177978515625,-0.029900065491539007,-0.03266161541999357
