,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,XOM,XOM_6m,XOM_12m,XOM_6m_ret,XOM_12m_ret
21,21,21,21,2019-03-07,62.75876235961914,62.21855926513672,61.24773788452149,0.0086823465676924,0.02467069849904635
22,22,22,22,2019-03-08,61.8584213256836,61.874061584472656,61.48260498046875,-0.0002527756928919489,0.0061125637948202804
23,23,23,23,2019-03-11,62.46124267578125,62.63351058959961,60.92673110961914,-0.002750411276594922,0.025186179173164902
24,24,24,24,2019-03-12,62.63351058959961,62.87619018554688,61.396461486816406,-0.0038596421830128236,0.020148540694789663
25,25,25,25,2019-03-13,63.189361572265625,62.78224182128906,61.459129333496094,0.00648463226489171,0.02815256671438937
26,26,26,26,2019-03-14,62.97798156738281,62.06979370117188,61.58439254760742,0.014631720391778735,0.022628931814145714
27,27,27,27,2019-03-15,62.75093078613281,62.75876235961914,62.21855926513672,-0.00012478852660369188,0.008556474583852891
28,28,28,28,2019-03-18,63.479034423828125,61.8584213256836,61.874061584472656,0.02619874648290854,0.02593934838372136
29,29,29,29,2019-03-19,63.31462860107422,62.46124267578125,62.63351058959961,0.013662647247072224,0.01087465807142074
30,30,30,30,2019-03-20,63.66693878173828,62.63351058959961,62.87619018554688,0.016499605122090477,0.01257628036714542
31,31,31,31,2019-03-21,64.034912109375,63.189361572265625,62.78224182128906,0.013381216648982397,0.019952621183099595
32,32,32,32,2019-03-22,63.00930404663086,62.97798156738281,62.06979370117188,0.0004973560356889006,0.015136353601916896
33,33,33,33,2019-03-25,62.57086563110352,62.75093078613281,62.75876235961914,-0.0028695216592561357,-0.00299395210247988
34,34,34,34,2019-03-26,63.38510513305664,63.479034423828125,61.8584213256836,-0.0014796899736115865,0.024680290486804868
35,35,35,35,2019-03-27,62.899688720703125,63.31462860107422,62.46124267578125,-0.006553617853237381,0.007019489624913833
36,36,36,36,2019-03-28,63.2128791809082,63.66693878173828,62.63351058959961,-0.007131795709334754,0.009250137599740471
37,37,37,37,2019-03-29,63.25985336303711,64.034912109375,63.189361572265625,-0.0121036903277707,0.001115564218683751
38,38,38,38,2019-04-01,63.98795318603516,63.00930404663086,62.97798156738281,0.015531819533826985,0.016036900413706423
39,39,39,39,2019-04-02,63.71392059326172,62.57086563110352,62.75093078613281,0.01826816603269088,0.015346223475329213
40,40,40,40,2019-04-03,63.338134765625,63.38510513305664,63.479034423828125,-0.0007410316245912707,-0.002219625101137934
41,41,41,41,2019-04-04,64.23847961425781,62.899688720703125,63.31462860107422,0.021284539252640622,0.014591430662959315
42,42,42,42,2019-04-05,64.58295440673828,63.2128791809082,63.66693878173828,0.021673988648880815,0.014387618480295794
43,43,43,43,2019-04-08,64.98225402832031,63.25985336303711,64.034912109375,0.027227389469252294,0.014794147250912104
44,44,44,44,2019-04-09,64.14451599121094,63.98795318603516,63.00930404663086,0.002446754387042116,0.018016576468452117
45,45,45,45,2019-04-10,63.854862213134766,63.71392059326172,62.57086563110352,0.0022121008809485865,0.020520677939813936
46,46,46,46,2019-04-11,64.1601791381836,63.338134765625,63.38510513305664,0.012978664048135746,0.012228014823039812
47,47,47,47,2019-04-12,63.3537712097168,64.23847961425781,62.899688720703125,-0.013772250057186186,0.007219153198515071
48,48,48,48,2019-04-15,63.14238357543945,64.58295440673828,63.2128791809082,-0.022305743745110074,-0.001115209532965622
49,49,49,49,2019-04-16,63.57299041748047,64.98225402832031,63.25985336303711,-0.021686899476057953,0.004950012334779208
50,50,50,50,2019-04-17,63.753074645996094,64.14451599121094,63.98795318603516,-0.00610249121325479,-0.0036706681233605876
51,51,51,51,2019-04-18,63.5181884765625,63.854862213134766,63.71392059326172,-0.005272483956640817,-0.0030720463420974564
52,52,52,52,2019-04-22,64.90396118164062,64.1601791381836,63.338134765625,0.011592580529663499,0.024721700785944822
53,53,53,53,2019-04-23,65.27974700927734,63.3537712097168,64.23847961425781,0.030400333915167943,0.016209402857480182
54,54,54,54,2019-04-24,64.01142883300781,63.14238357543945,64.58295440673828,0.013763263411335602,-0.008849480160524226
55,55,55,55,2019-04-25,64.37158203125,63.57299041748047,64.98225402832031,0.012561806649729945,-0.009397519464378279
56,56,56,56,2019-04-26,63.01712417602539,63.753074645996094,64.14451599121094,-0.011543764344813856,-0.017575809837586442
57,57,57,57,2019-04-29,62.61001205444336,63.5181884765625,63.854862213134766,-0.014297895514672088,-0.019494994046598157
58,58,58,58,2019-04-30,62.85270690917969,64.90396118164062,64.1601791381836,-0.031604454260045656,-0.020378250911487705
59,59,59,59,2019-05-01,61.59222412109375,65.27974700927734,63.3537712097168,-0.056488008258664624,-0.027804928656762762
60,60,60,60,2019-05-02,60.51178741455078,64.01142883300781,63.14238357543945,-0.054672134058854516,-0.04166133762983093
61,61,61,61,2019-05-03,60.65270614624024,64.37158203125,63.57299041748047,-0.05777201317196745,-0.045935927381469344
62,62,62,62,2019-05-06,60.38650894165039,63.01712417602539,63.753074645996094,-0.04174445071512489,-0.05280632695817966
63,63,63,63,2019-05-07,60.065528869628906,62.61001205444336,63.5181884765625,-0.04064019637309546,-0.05435702260632935
64,64,64,64,2019-05-08,60.15945816040039,62.85270690917969,64.90396118164062,-0.04285016320253254,-0.0731003614396083
65,65,65,65,2019-05-09,60.10466384887695,61.59222412109375,65.27974700927734,-0.02415175443725126,-0.07927547819180314
66,66,66,66,2019-05-10,60.62731552124024,60.51178741455078,64.01142883300781,0.0019091835099500631,-0.05286732968570351
67,67,67,67,2019-05-13,59.954200744628906,60.65270614624024,64.37158203125,-0.01151647545498069,-0.06862315865526836
68,68,68,68,2019-05-14,60.03340911865234,60.38650894165039,63.01712417602539,-0.005847329630186859,-0.04734768678174939
69,69,69,69,2019-05-15,60.476863861083984,60.065528869628906,62.61001205444336,0.006848104048960746,-0.0340704006174678
70,70,70,70,2019-05-16,60.46895599365234,60.15945816040039,62.85270690917969,0.005144624681072463,-0.03792598652865975
71,71,71,71,2019-05-17,60.112586975097656,60.10466384887695,61.59222412109375,0.00013182215344587078,-0.024023116020084667
72,72,72,72,2019-05-20,60.10466384887695,60.62731552124024,60.51178741455078,-0.008620729251655246,-0.0067280042958363095
73,73,73,73,2019-05-21,60.381832122802734,59.954200744628906,60.65270614624024,0.00713263412509324,-0.004465984135718526
74,74,74,74,2019-05-22,59.83543395996094,60.03340911865234,60.38650894165039,-0.003297749729656574,-0.009125796330136215
75,75,75,75,2019-05-23,58.43378448486328,60.476863861083984,60.065528869628906,-0.03378282612196426,-0.027166070381354546
76,76,76,76,2019-05-24,58.67926406860352,60.46895599365234,60.15945816040039,-0.029596871578809525,-0.02460451169374389
77,77,77,77,2019-05-28,57.49934005737305,60.112586975097656,60.10466384887695,-0.04347254126339928,-0.043346449753958405
78,78,78,78,2019-05-29,57.14300155639648,60.10466384887695,60.62731552124024,-0.04927508287754634,-0.05747102498086143
79,79,79,79,2019-05-30,56.99253082275391,60.381832122802734,59.954200744628906,-0.056131143771122494,-0.049398872557571694
80,80,80,80,2019-05-31,56.04225158691406,59.83543395996094,60.03340911865234,-0.06339358005801532,-0.06648227362617365
81,81,81,81,2019-06-03,56.92126083374024,58.43378448486328,60.476863861083984,-0.025884403422729574,-0.05879278124459297
82,82,82,82,2019-06-04,58.27539825439453,58.67926406860352,60.46895599365234,-0.006882598488911151,-0.03627576668411592
83,83,83,83,2019-06-05,57.7923469543457,57.49934005737305,60.112586975097656,0.005095830607452001,-0.03859823936230089
84,84,84,84,2019-06-06,58.84555816650391,57.14300155639648,60.10466384887695,0.029794665378701124,-0.020948552104689377
85,85,85,85,2019-06-07,59.05936050415039,56.99253082275391,60.381832122802734,0.03626492193905717,-0.021901813379275104
86,86,86,86,2019-06-10,59.32069778442383,56.04225158691406,59.83543395996094,0.05849954462349416,-0.008602530999968105
87,87,87,87,2019-06-11,59.2652587890625,56.92126083374024,58.43378448486328,0.041179656265323716,0.014229342007013202
88,88,88,88,2019-06-12,58.623817443847656,58.27539825439453,58.67926406860352,0.00597883841020086,-0.0009449100229178553
89,89,89,89,2019-06-13,59.13856506347656,57.7923469543457,57.49934005737305,0.023294055010334436,0.02850858817627988
90,90,90,90,2019-06-14,58.877235412597656,58.84555816650391,57.14300155639648,0.000538311591915086,0.030349015784366884
91,91,91,91,2019-06-17,59.46323394775391,59.05936050415039,56.99253082275391,0.006838432386600868,0.04335134954234365
92,92,92,92,2019-06-18,59.97795867919922,59.32069778442383,56.04225158691406,0.011079790348453633,0.07022749766185599
93,93,93,93,2019-06-19,59.6453742980957,59.2652587890625,56.92126083374024,0.006413799868589365,0.04785757420785619
94,94,94,94,2019-06-20,60.66691589355469,58.623817443847656,58.27539825439453,0.03485099638323619,0.0410382032692469
95,95,95,95,2019-06-21,61.522159576416016,59.13856506347656,57.7923469543457,0.04030524769042021,0.06453817535766038
96,96,96,96,2019-06-24,60.93614959716797,58.877235412597656,58.84555816650391,0.03496961380985253,0.035526749950246295
97,97,97,97,2019-06-25,60.39767074584961,59.46323394775391,59.05936050415039,0.015714530409104865,0.022660425549395624
98,98,98,98,2019-06-26,60.65899658203125,59.97795867919922,59.32069778442383,0.011354802961445642,0.022560402146160063
99,99,99,99,2019-06-27,60.04131317138672,59.6453742980957,59.2652587890625,0.006638215921191071,0.013094591978183301
100,100,100,100,2019-06-28,60.6827507019043,60.66691589355469,58.623817443847656,0.0002610122521704561,0.03512110517246292
101,101,101,101,2019-07-01,60.62731552124024,61.522159576416016,59.13856506347656,-0.014545068985497789,0.025173936096787752
102,102,102,102,2019-07-02,59.962135314941406,60.93614959716797,58.877235412597656,-0.015984178335282095,0.01842647493111782
103,103,103,103,2019-07-03,60.53228759765625,60.39767074584961,59.46323394775391,0.0022288417772451385,0.01797839738823548
104,104,104,104,2019-07-05,60.28680419921875,60.65899658203125,59.97795867919922,-0.006135815028017633,0.005149316962776984
105,105,105,105,2019-07-08,60.56396484375,60.04131317138672,59.6453742980957,0.008704867444710551,0.015400868155565073
106,106,106,106,2019-07-09,60.52436828613281,60.6827507019043,60.66691589355469,-0.002610007192151098,-0.0023496761838360802
107,107,107,107,2019-07-10,61.37961196899414,60.62731552124024,61.522159576416016,0.012408539637390748,-0.0023170124131423053
108,108,108,108,2019-07-11,61.4271240234375,59.962135314941406,60.93614959716797,0.024431896909632655,0.00805719477707778
109,109,109,109,2019-07-12,61.47464370727539,60.53228759765625,60.39767074584961,0.015567825816905412,0.01783136581471223
110,110,110,110,2019-07-15,61.039100646972656,60.28680419921875,60.65899658203125,0.012478625426352474,0.0062662438609149
111,111,111,111,2019-07-16,60.1284294128418,60.56396484375,60.04131317138672,-0.007191329564235849,0.0014509383098668671
112,112,112,112,2019-07-17,59.77207565307617,60.52436828613281,60.6827507019043,-0.012429582569125408,-0.01500714846137563
113,113,113,113,2019-07-18,59.2652587890625,61.37961196899414,60.62731552124024,-0.034447157811940965,-0.022466057097655256
114,114,114,114,2019-07-19,59.3840446472168,61.4271240234375,59.962135314941406,-0.033260215396722304,-0.009640928640854418
115,115,115,115,2019-07-22,59.44740295410156,61.47464370727539,60.53228759765625,-0.032976860554523424,-0.017922412758719086
116,116,116,116,2019-07-23,59.684967041015625,61.039100646972656,60.28680419921875,-0.022184691314323768,-0.009982900341081957
117,117,117,117,2019-07-24,59.67704772949219,60.1284294128418,60.56396484375,-0.007506959482517339,-0.014644304027089161
118,118,118,118,2019-07-25,59.33654022216797,59.77207565307617,60.52436828613281,-0.007286603755173204,-0.019625616881275176
119,119,119,119,2019-07-26,59.24149703979492,59.2652587890625,61.37961196899414,-0.0004009389270053232,-0.03483428553245471
120,120,120,120,2019-07-29,59.66120910644531,59.3840446472168,61.4271240234375,0.004667322020166731,-0.028748129512272236
121,121,121,121,2019-07-30,59.66912841796875,59.44740295410156,61.47464370727539,0.0037297754460086097,-0.029370081393297442
122,122,122,122,2019-07-31,58.88515090942383,59.684967041015625,61.039100646972656,-0.013400629526060803,-0.035288032010931336
123,123,123,123,2019-08-01,57.38056182861328,59.67704772949219,60.1284294128418,-0.03848189527217494,-0.04569997272607362
124,124,124,124,2019-08-02,56.81831741333008,59.33654022216797,59.77207565307617,-0.042439663644175396,-0.04941702638687062
125,125,125,125,2019-08-05,55.65422821044922,59.24149703979492,59.2652587890625,-0.06055331159062349,-0.06092997233785302
126,126,126,126,2019-08-06,56.19271087646485,59.66120910644531,59.3840446472168,-0.058136572857450775,-0.05374059294395872
127,127,127,127,2019-08-07,55.82844543457031,59.66912841796875,59.44740295410156,-0.06436633289655791,-0.06087662941853644
128,128,128,128,2019-08-08,57.31720352172852,58.88515090942383,59.684967041015625,-0.026627211843391452,-0.03967101996822697
129,129,129,129,2019-08-09,56.097694396972656,57.38056182861328,59.67704772949219,-0.022357177949430818,-0.05997872664117443
130,130,130,130,2019-08-12,55.82509613037109,56.81831741333008,59.33654022216797,-0.01748065286294409,-0.05917844347933543
131,131,131,131,2019-08-13,56.51458740234375,55.65422821044922,59.24149703979492,0.015459008588551315,-0.04603039716601687
132,132,132,132,2019-08-14,54.23764801025391,56.19271087646485,59.66120910644531,-0.03479210801039634,-0.09090598694563634
133,133,133,133,2019-08-15,53.91695785522461,55.82844543457031,59.66912841796875,-0.03423859583527045,-0.0964011158743846
134,134,134,134,2019-08-16,54.758785247802734,57.31720352172852,58.88515090942383,-0.04463613220341278,-0.07007480829875434
135,135,135,135,2019-08-19,55.680789947509766,56.097694396972656,57.38056182861328,-0.0074317572931372755,-0.029622782122288527
136,136,136,136,2019-08-20,55.34405899047852,55.82509613037109,56.81831741333008,-0.008616861828041888,-0.025946886320601936
137,137,137,137,2019-08-21,55.897254943847656,56.51458740234375,55.65422821044922,-0.01092341795050411,0.004366725426134144
138,138,138,138,2019-08-22,55.77699279785156,54.23764801025391,56.19271087646485,0.028381481204838188,-0.007398078365131955
139,139,139,139,2019-08-23,54.10936737060547,53.91695785522461,55.82844543457031,0.003568627070865249,-0.03079215354437126
140,140,140,140,2019-08-26,54.39800262451172,54.758785247802734,57.31720352172852,-0.006588579744023715,-0.050930623230949434
141,141,141,141,2019-08-27,53.86885070800781,55.680789947509766,56.097694396972656,-0.03254155052775054,-0.039731466915423286
142,142,142,142,2019-08-28,54.2617073059082,55.34405899047852,55.82509613037109,-0.019556781781338572,-0.02800512552296952
143,143,143,143,2019-08-29,54.86301040649414,55.897254943847656,56.51458740234375,-0.018502599785847784,-0.02922390610572012
144,144,144,144,2019-08-30,54.903106689453125,55.77699279785156,54.23764801025391,-0.01566750132201633,0.012269312988524295
145,145,145,145,2019-09-03,54.967227935791016,54.10936737060547,53.91695785522461,0.01585419691400003,0.01947940170115947
146,146,146,146,2019-09-04,55.552513122558594,54.39800262451172,54.758785247802734,0.021223398697485463,0.01449498689870432
147,147,147,147,2019-09-05,56.33821105957031,53.86885070800781,55.680789947509766,0.04584022712768632,0.011806964532656616
148,148,148,148,2019-09-06,56.86735534667969,54.2617073059082,55.34405899047852,0.048020015774324465,0.02752411702335089
149,149,149,149,2019-09-09,57.31632614135742,54.86301040649414,55.897254943847656,0.04471711844986337,0.0253871357177613
150,150,150,150,2019-09-10,57.781341552734375,54.903106689453125,55.77699279785156,0.052423897969222866,0.03593504515646839
151,151,151,151,2019-09-11,57.66910171508789,54.967227935791016,54.10936737060547,0.04915426665599765,0.0657877649927252
152,152,152,152,2019-09-12,57.70918655395508,55.552513122558594,54.39800262451172,0.03882224781871679,0.06086958655999153
153,153,153,153,2019-09-13,58.23832321166992,56.33821105957031,53.86885070800781,0.03372688121194489,0.08111315623469517
154,154,154,154,2019-09-16,59.11223602294922,56.86735534667969,54.2617073059082,0.039475735465173134,0.08939137667923824
155,155,155,155,2019-09-17,58.66326141357422,57.31632614135742,54.86301040649414,0.023500028053,0.06926800004088451
156,156,156,156,2019-09-18,58.38264083862305,57.781341552734375,54.903106689453125,0.010406461146975854,0.06337590637358859
157,157,157,157,2019-09-19,57.98979187011719,57.66910171508789,54.967227935791016,0.005560866139612486,0.05498847309267485
158,158,158,158,2019-09-20,57.78937530517578,57.70918655395508,55.552513122558594,0.0013895318234251608,0.040265724390943
159,159,159,159,2019-09-23,57.82946014404297,58.23832321166992,56.33821105957031,-0.007020515788906279,0.02646958532097976
160,160,160,160,2019-09-24,57.03573226928711,59.11223602294922,56.86735534667969,-0.03512815439524142,0.002960871339645621
161,161,161,161,2019-09-25,57.20408630371094,58.66326141357422,57.31632614135742,-0.024873746782950623,-0.0019582524771331045
162,162,162,162,2019-09-26,56.8994255065918,58.38264083862305,57.781341552734375,-0.025405074363303304,-0.015262990135625265
163,163,163,163,2019-09-27,57.30831527709961,57.98979187011719,57.66910171508789,-0.011751664750649815,-0.006256148045633458
164,164,164,164,2019-09-30,56.61080551147461,57.78937530517578,57.70918655395508,-0.020394229691484744,-0.019033036299230144
165,165,165,165,2019-10-01,55.27991485595703,57.82946014404297,58.23832321166992,-0.04408730916276016,-0.05079830930159879
166,166,166,166,2019-10-02,53.83678817749024,57.03573226928711,59.11223602294922,-0.0560866664548717,-0.08924459977137189
167,167,167,167,2019-10-03,54.50223159790039,57.20408630371094,58.66326141357422,-0.0472318479394237,-0.07093076169663826
168,168,168,168,2019-10-04,55.29594039916992,56.8994255065918,58.38264083862305,-0.028181042130840384,-0.05287017502317437
169,169,169,169,2019-10-07,54.534297943115234,57.30831527709961,57.98979187011719,-0.04840514540640961,-0.05958796911603692
170,170,170,170,2019-10-08,53.47600173950195,56.61080551147461,57.78937530517578,-0.055374654072662066,-0.07463956034990238
171,171,171,171,2019-10-09,54.06929397583008,55.27991485595703,57.82946014404297,-0.021899832575384193,-0.06502163704878072
172,172,172,172,2019-10-10,54.71870040893555,53.83678817749024,57.03573226928711,0.016381219261033975,-0.04062421517465553
173,173,173,173,2019-10-11,55.3039665222168,54.50223159790039,57.20408630371094,0.014710130224232731,-0.03321650434911105
174,174,174,174,2019-10-14,55.46432113647461,55.29594039916992,56.8994255065918,0.003045083166850704,-0.025221772581006663
175,175,175,175,2019-10-15,55.65673828125,54.534297943115234,57.30831527709961,0.02058228271876872,-0.028819151075438754
176,176,176,176,2019-10-16,54.7026596069336,53.47600173950195,56.61080551147461,0.02293847384864467,-0.03370639027834077
177,177,177,177,2019-10-17,54.63051223754883,54.06929397583008,55.27991485595703,0.010379611429171431,-0.011747532898709334
178,178,178,178,2019-10-18,54.205596923828125,54.71870040893555,53.83678817749024,-0.009377113880132182,0.006850496822395691
179,179,179,179,2019-10-21,55.1115608215332,55.3039665222168,54.50223159790039,-0.0034790578828789442,0.011179894946838909
180,180,180,180,2019-10-22,55.39215087890625,55.46432113647461,55.29594039916992,-0.0013012014947550998,0.0017399194053271394
181,181,181,181,2019-10-23,55.92130661010742,55.65673828125,54.534297943115234,0.00475357229021367,0.025433694377783533
182,182,182,182,2019-10-24,55.39215087890625,54.7026596069336,53.47600173950195,0.012604346423501056,0.035831944742960475
183,183,183,183,2019-10-25,55.52043151855469,54.63051223754883,54.06929397583008,0.016289784674473395,0.026838477738830635
184,184,184,184,2019-10-28,55.0313720703125,54.205596923828125,54.71870040893555,0.015234130668181578,0.005714164609909034
185,185,185,185,2019-10-29,54.87102508544922,55.1115608215332,55.3039665222168,-0.004364524112516199,-0.007828397563376499
186,186,186,186,2019-10-30,54.29378509521485,55.39215087890625,55.46432113647461,-0.01982890655559766,-0.02110430664750329
187,187,187,187,2019-10-31,54.17351531982422,55.92130661010742,55.65673828125,-0.03125447877083942,-0.026649476904855862
188,188,188,188,2019-11-01,55.80104446411133,55.39215087890625,54.7026596069336,0.007381796494939641,0.0200791856386906
189,189,189,189,2019-11-04,57.46065139770508,55.52043151855469,54.63051223754883,0.034946051860241356,0.05180510019474105
190,190,190,190,2019-11-05,58.599117279052734,55.0313720703125,54.205596923828125,0.06483111495351768,0.0810528912982651
191,191,191,191,2019-11-06,57.31632614135742,54.87102508544922,55.1115608215332,0.04456452293537794,0.04000549588794766
192,192,192,192,2019-11-07,58.53497695922852,54.29378509521485,55.39215087890625,0.07811560488140423,0.056737751296079164
193,193,193,193,2019-11-08,57.423336029052734,54.17351531982422,55.92130661010742,0.05998910519360878,0.02685969820801426
194,194,194,194,2019-11-11,57.07444381713867,55.80104446411133,55.39215087890625,0.022820349784784755,0.030370601457778923
195,195,195,195,2019-11-12,56.28738021850586,57.46065139770508,55.52043151855469,-0.020418689149181435,0.013813810141134475
196,196,196,196,2019-11-13,55.82487487792969,58.599117279052734,55.0313720703125,-0.04734273364412522,0.014419099102296551
197,197,197,197,2019-11-14,55.58144760131836,57.31632614135742,54.87102508544922,-0.03026848817491179,0.01294713402497627
198,198,198,198,2019-11-15,56.14132308959961,58.53497695922852,54.29378509521485,-0.04089271054631438,0.034028535515524316
199,199,199,199,2019-11-18,55.59767150878906,57.423336029052734,54.17351531982422,-0.03179307658719088,0.02628879039060039
200,200,200,200,2019-11-19,55.029693603515625,57.07444381713867,55.80104446411133,-0.03582602083997943,-0.013823233382160072
201,201,201,201,2019-11-20,55.20008850097656,56.28738021850586,57.46065139770508,-0.01931679380544027,-0.039341059346549634
202,202,202,202,2019-11-21,56.530799865722656,55.82487487792969,58.599117279052734,0.012645348320736716,-0.03529605068077424
203,203,203,203,2019-11-22,56.28738021850586,55.58144760131836,57.31632614135742,0.012700867783277392,-0.017952056457943733
204,204,204,204,2019-11-25,55.91413879394531,56.14132308959961,58.53497695922852,-0.004046650188341938,-0.04477388223982226
205,205,205,205,2019-11-26,55.77619552612305,55.59767150878906,57.423336029052734,0.003210998095590334,-0.02868416599997492
206,206,206,206,2019-11-27,55.74373626708984,55.029693603515625,57.07444381713867,0.012975588574394514,-0.023315295972262118
207,207,207,207,2019-11-29,55.28123474121094,55.20008850097656,56.28738021850586,0.0014700382270753654,-0.017875152003683503
208,208,208,208,2019-12-02,55.516544342041016,56.530799865722656,55.82487487792969,-0.017941644662569756,-0.0055231746880380905
209,209,209,209,2019-12-03,55.07838439941406,56.28738021850586,55.58144760131836,-0.021478985420861907,-0.009050919391533907
210,210,210,210,2019-12-04,55.70316696166992,55.91413879394531,56.14132308959961,-0.0037731392600512947,-0.007804520873695986
211,211,211,211,2019-12-05,55.50843048095703,55.77619552612305,55.59767150878906,-0.00480070472071914,-0.0016051216788445233
212,212,212,212,2019-12-06,56.40097427368164,55.74373626708984,55.029693603515625,0.011790347231888543,0.024918922501113272
213,213,213,213,2019-12-09,56.52269744873047,55.28123474121094,55.20008850097656,0.022457217414394215,0.023960268609542368
214,214,214,214,2019-12-10,56.03583908081055,55.516544342041016,56.530799865722656,0.009353873605138618,-0.008755594933873012
215,215,215,215,2019-12-11,55.95469284057617,55.07838439941406,56.28738021850586,0.015910205985842918,-0.005910514517431853
216,216,216,216,2019-12-12,57.07444381713867,55.70316696166992,55.91413879394531,0.024617574372608697,0.020751549576204953
217,217,217,217,2019-12-13,56.17377853393555,55.50843048095703,55.77619552612305,0.011986432461043472,0.007128184417424022
218,218,218,218,2019-12-16,56.7985725402832,56.40097427368164,55.74373626708984,0.007049492880605968,0.018922956081365516
219,219,219,219,2019-12-17,56.53891372680664,56.52269744873047,55.28123474121094,0.00028689851702279334,0.022750558873789517
220,220,220,220,2019-12-18,56.69308853149414,56.03583908081055,55.516544342041016,0.011729090907977024,0.021192676946972133
221,221,221,221,2019-12-19,56.30360794067383,55.95469284057617,55.07838439941406,0.00623567179774831,0.022245088606353436
222,222,222,222,2019-12-20,56.749881744384766,57.07444381713867,55.70316696166992,-0.005686644512801098,0.018790938465583107
223,223,223,223,2019-12-23,57.033878326416016,56.17377853393555,55.50843048095703,0.01531141067821995,0.027481372329241305
224,224,224,224,2019-12-24,56.81479644775391,56.7985725402832,56.40097427368164,0.00028563935227787773,0.007337145845464077
225,225,225,225,2019-12-26,56.90404510498047,56.53891372680664,56.52269744873047,0.0064580543577141825,0.0067468056809549815
226,226,226,226,2019-12-27,56.70931625366211,56.69308853149414,56.03583908081055,0.0002862381039436812,0.012018686324663186
227,227,227,227,2019-12-30,56.37663269042969,56.30360794067383,55.95469284057617,0.0012969817108843262,0.007540741060909628
228,228,228,228,2019-12-31,56.62004470825195,56.749881744384766,57.07444381713867,-0.002287882056171142,-0.00796151619703156
229,229,229,229,2020-01-02,57.5288314819336,57.033878326416016,56.17377853393555,0.008678230729547654,0.02412251736242821
230,230,230,230,2020-01-03,57.06632995605469,56.81479644775391,56.7985725402832,0.004427253533013653,0.004714157483123094
231,231,231,231,2020-01-06,57.50450134277344,56.90404510498047,56.53891372680664,0.010552083541428559,0.017078283828240393
232,232,232,232,2020-01-07,57.033878326416016,56.70931625366211,56.69308853149414,0.005723258437857481,0.00601113475644488
233,233,233,233,2020-01-08,56.17377853393555,56.37663269042969,56.30360794067383,-0.003598195685223571,-0.0023058807683351557
234,234,234,234,2020-01-09,56.60382080078125,56.62004470825195,56.749881744384766,-0.0002865399975273686,-0.002573766483979778
235,235,235,235,2020-01-10,56.10075759887695,57.5288314819336,57.033878326416016,-0.024823620544163538,-0.016360814921240863
236,236,236,236,2020-01-13,56.63628768920898,57.06632995605469,56.81479644775391,-0.007535831850004615,-0.0031419413551729836
237,237,237,237,2020-01-14,56.1494369506836,57.50450134277344,56.90404510498047,-0.023564492525768643,-0.013261063478083424
238,238,238,238,2020-01-15,56.06017303466797,57.033878326416016,56.70931625366211,-0.017072401883234112,-0.011446853213509134
239,239,239,239,2020-01-16,55.84109878540039,56.17377853393555,56.37663269042969,-0.0059223316860228525,-0.009499217662927384
240,240,240,240,2020-01-17,55.630130767822266,56.60382080078125,56.62004470825195,-0.017201842900074094,-0.017483453881579458
241,241,241,241,2020-01-21,54.83496475219727,56.10075759887695,57.5288314819336,-0.02256284764869232,-0.0468263766244289
242,242,242,242,2020-01-22,54.51850128173828,56.63628768920898,57.06632995605469,-0.03739274754539046,-0.04464679393748339
