,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WFC,WFC_6m,WFC_12m,WFC_6m_ret,WFC_12m_ret
94,94,94,94,2019-06-20,40.08070755004883,39.25041961669922,39.92339706420898,0.021153606546319814,0.003940308125254255
95,95,95,95,2019-06-21,40.98090744018555,39.58253860473633,40.08070755004883,0.03532792197622947,0.022459680608498234
96,96,96,96,2019-06-24,40.43904113769531,39.84473037719727,40.13314437866211,0.014915667765144525,0.007622048154189542
97,97,97,97,2019-06-25,40.32542419433594,39.565067291259766,39.87969207763672,0.01921788474359909,0.011176919717220457
98,98,98,98,2019-06-26,40.02827453613281,40.29046630859375,40.43904113769531,-0.00650753879224808,-0.010157674119023685
99,99,99,99,2019-06-27,40.45652389526367,39.89717483520508,40.430301666259766,0.014019766120507926,0.0006485786136438687
100,100,100,100,2019-06-28,41.35673141479492,40.08070755004883,39.25041961669922,0.031836360751683834,0.053663421147211565
101,101,101,101,2019-07-01,41.68008804321289,40.98090744018555,39.58253860473633,0.017061130333627883,0.052991786591110035
102,102,102,102,2019-07-02,41.27805709838867,40.43904113769531,39.84473037719727,0.020747671979572946,0.03597280512686507
103,103,103,103,2019-07-03,41.65387344360352,40.32542419433594,39.565067291259766,0.03294321822544344,0.0527942019399823
104,104,104,104,2019-07-05,41.75000381469727,40.02827453613281,40.29046630859375,0.043012827770287476,0.036225381332759765
105,105,105,105,2019-07-08,41.54025650024414,40.45652389526367,39.89717483520508,0.02678758579916818,0.04118290760751342
106,106,106,106,2019-07-09,41.80244827270508,41.35673141479492,40.08070755004883,0.010777371486149656,0.04295684452442128
107,107,107,107,2019-07-10,41.20814514160156,41.68008804321289,40.98090744018555,-0.011322982358435318,0.005544965097409982
108,108,108,108,2019-07-11,41.19939804077149,41.27805709838867,40.43904113769531,-0.0019055901160680566,0.01880254530484926
109,109,109,109,2019-07-12,41.39168548583984,41.65387344360352,40.32542419433594,-0.0062944436156380235,0.026441415380167754
110,110,110,110,2019-07-15,40.82359313964844,41.75000381469727,40.02827453613281,-0.02218947521922643,0.019868920475143215
111,111,111,111,2019-07-16,39.59128189086914,41.54025650024414,40.45652389526367,-0.046917731703547516,-0.021386958667890532
112,112,112,112,2019-07-17,39.51262664794922,41.80244827270508,41.35673141479492,-0.054777213282289905,-0.04459019617265969
113,113,113,113,2019-07-18,40.04574966430664,41.20814514160156,41.68008804321289,-0.0282079058230027,-0.03921149056143569
114,114,114,114,2019-07-19,40.229286193847656,41.19939804077149,41.27805709838867,-0.0235467480851006,-0.02540746775075209
115,115,115,115,2019-07-22,40.622589111328125,41.39168548583984,41.65387344360352,-0.018580938792038815,-0.024758425736124745
116,116,116,116,2019-07-23,41.25185394287109,40.82359313964844,41.75000381469727,0.010490522031161298,-0.0119317323667123
117,117,117,117,2019-07-24,42.34432220458984,39.59128189086914,41.54025650024414,0.06953652880725802,0.019356300901535617
118,118,118,118,2019-07-25,42.02968215942383,39.51262664794922,41.80244827270508,0.06370256105475214,0.005435898998937816
119,119,119,119,2019-07-26,43.08720016479492,40.04574966430664,41.20814514160156,0.07594939602789275,0.04559911679442141
120,120,120,120,2019-07-29,42.195743560791016,40.229286193847656,41.19939804077149,0.04888123934060995,0.024183497026668332
121,121,121,121,2019-07-30,42.43171691894531,40.622589111328125,41.39168548583984,0.044535019731489545,0.025126578463717575
122,122,122,122,2019-07-31,42.309364318847656,41.25185394287109,40.82359313964844,0.025635463013155668,0.03639491443383558
123,123,123,123,2019-08-01,41.129493713378906,42.34432220458984,39.59128189086914,-0.028689288857698392,0.03885228638844662
124,124,124,124,2019-08-02,41.46159744262695,42.02968215942383,39.51262664794922,-0.013516274394892114,0.04932526536498649
125,125,125,125,2019-08-05,40.32542419433594,43.08720016479492,40.04574966430664,-0.06409736441207747,0.006983875501738401
126,126,126,126,2019-08-06,41.01586532592773,42.195743560791016,40.229286193847656,-0.027962020225178574,0.019552400912357326
127,127,127,127,2019-08-07,40.03701019287109,42.43171691894531,40.622589111328125,-0.05643671526770144,-0.014415105764239544
128,128,128,128,2019-08-08,41.00921249389648,42.309364318847656,41.25185394287109,-0.030729646873280836,-0.005881952585952588
129,129,129,129,2019-08-09,40.92082977294922,41.129493713378906,42.34432220458984,-0.005073340845958674,-0.033617079162653885
130,130,130,130,2019-08-12,40.15190124511719,41.46159744262695,42.02968215942383,-0.03158817504130362,-0.04467749499470364
131,131,131,131,2019-08-13,40.62033462524414,40.32542419433594,43.08720016479492,0.007313262955076949,-0.05725286233767335
132,132,132,132,2019-08-14,38.86152648925781,41.01586532592773,42.195743560791016,-0.05252452482839787,-0.07901785322800692
133,133,133,133,2019-08-15,38.3400764465332,40.03701019287109,42.43171691894531,-0.04238412754007381,-0.09642882186992618
134,134,134,134,2019-08-16,39.23273086547852,41.00921249389648,42.309364318847656,-0.04331908662431283,-0.07271755326275553
135,135,135,135,2019-08-19,39.99282836914063,40.92082977294922,41.129493713378906,-0.022677971315773315,-0.027636259083552273
136,136,136,136,2019-08-20,39.48904037475586,40.15190124511719,41.46159744262695,-0.016508828967144784,-0.04757552022930733
137,137,137,137,2019-08-21,39.77186965942383,40.62033462524414,40.32542419433594,-0.02088769020856418,-0.0137271844245066
138,138,138,138,2019-08-22,40.31983184814453,38.86152648925781,41.01586532592773,0.03752568389946864,-0.016969859644609397
139,139,139,139,2019-08-23,39.259254455566406,38.3400764465332,40.03701019287109,0.023974339496037,-0.019425919506925737
140,140,140,140,2019-08-26,39.754188537597656,39.23273086547852,41.00921249389648,0.013291393706625021,-0.030603463953023047
141,141,141,141,2019-08-27,39.55091094970703,39.99282836914063,40.92082977294922,-0.011049916633918189,-0.033477298257225785
142,142,142,142,2019-08-28,40.18726348876953,39.48904037475586,40.15190124511719,0.017681440404412108,0.00088071156173819
143,143,143,143,2019-08-29,40.82360458374024,39.77186965942383,40.62033462524414,0.02644419116633623,0.005004142884873719
144,144,144,144,2019-08-30,41.15946960449219,40.31983184814453,38.86152648925781,0.020824435962678578,0.05913157106346745
145,145,145,145,2019-09-03,40.7352294921875,39.259254455566406,38.3400764465332,0.03759559515557287,0.062471264213425304
146,146,146,146,2019-09-04,41.09759521484375,39.754188537597656,39.23273086547852,0.03379283357716045,0.04753338113932193
147,147,147,147,2019-09-05,42.08746719360352,39.55091094970703,39.99282836914063,0.06413395249282572,0.052375361030458256
148,148,148,148,2019-09-06,41.67207717895508,40.18726348876953,39.48904037475586,0.03694736991983749,0.05528209304358711
149,149,149,149,2019-09-09,42.78569412231445,40.82360458374024,39.77186965942383,0.04806262353804236,0.07577779190917444
150,150,150,150,2019-09-10,42.697303771972656,41.15946960449219,40.31983184814453,0.037362827613129035,0.05896532338682192
151,151,151,151,2019-09-11,43.174564361572266,40.7352294921875,39.259254455566406,0.0598826838536064,0.09972960414816856
152,152,152,152,2019-09-12,42.99781036376953,41.09759521484375,39.754188537597656,0.046236650562937465,0.08159195157773658
153,153,153,153,2019-09-13,43.23644256591797,42.08746719360352,39.55091094970703,0.027299703425466948,0.0931844938008497
154,154,154,154,2019-09-16,43.28946304321289,41.67207717895508,40.18726348876953,0.03881222088623448,0.07719360028856603
155,155,155,155,2019-09-17,43.095027923583984,42.78569412231445,40.82360458374024,0.007229841834170525,0.05563995053852833
156,156,156,156,2019-09-18,43.24527359008789,42.697303771972656,41.15946960449219,0.012833827190627645,0.05067616287669696
157,157,157,157,2019-09-19,43.22760391235352,43.174564361572266,40.7352294921875,0.0012284906996875566,0.06118473987348039
158,158,158,158,2019-09-20,42.98012924194336,42.99781036376953,41.09759521484375,-0.0004112098192113889,0.04580642777900712
159,159,159,159,2019-09-23,43.27178955078125,43.23644256591797,42.08746719360352,0.0008175275939825699,0.028139549280307374
160,160,160,160,2019-09-24,42.99781036376953,43.28946304321289,41.67207717895508,-0.006737267199461994,0.03181346538405738
161,161,161,161,2019-09-25,43.53693389892578,43.095027923583984,42.78569412231445,0.010254221812441733,0.017558200048448658
162,162,162,162,2019-09-26,43.1922492980957,43.24527359008789,42.697303771972656,-0.0012261291833829402,0.01159196207719182
163,163,163,163,2019-09-27,44.8184814453125,43.22760391235352,43.174564361572266,0.036802352871201816,0.03807605491911836
164,164,164,164,2019-09-30,44.57984924316406,42.98012924194336,42.99781036376953,0.0372199904801489,0.03679347543538114
165,165,165,165,2019-10-01,43.36017608642578,43.27178955078125,43.23644256591797,0.002042590254808019,0.0028617877226870814
166,166,166,166,2019-10-02,42.838714599609375,42.99781036376953,43.28946304321289,-0.0037000899072342497,-0.010412428612329161
167,167,167,167,2019-10-03,42.84756088256836,43.53693389892578,43.095027923583984,-0.015834211429721967,-0.005742357133505793
168,168,168,168,2019-10-04,43.49274444580078,43.1922492980957,43.24527359008789,0.006957154410532684,0.005722494857093752
169,169,169,169,2019-10-07,43.13922119140625,44.8184814453125,43.22760391235352,-0.03746803103883123,-0.0020445898673095986
170,170,170,170,2019-10-08,42.26424026489258,44.57984924316406,42.98012924194336,-0.051942952198892,-0.016656277905096717
171,171,171,171,2019-10-09,42.5558967590332,43.36017608642578,43.27178955078125,-0.018548802149453536,-0.016544099497154297
172,172,172,172,2019-10-10,42.99781036376953,42.838714599609375,42.99781036376953,0.003713831417378799,0.0
173,173,173,173,2019-10-11,43.49274444580078,42.84756088256836,43.53693389892578,0.015057649722481692,-0.0010149877165808174
174,174,174,174,2019-10-14,43.5457763671875,43.49274444580078,43.1922492980957,0.0012193280066012946,0.00818496547035319
175,175,175,175,2019-10-15,44.28818893432617,43.13922119140625,44.8184814453125,0.026633947280179537,-0.011832005322031991
176,176,176,176,2019-10-16,43.82859802246094,42.26424026489258,44.57984924316406,0.03701374371723465,-0.01685181160226379
177,177,177,177,2019-10-17,43.84627914428711,42.5558967590332,43.36017608642578,0.03032205836386237,0.011210818353053265
178,178,178,178,2019-10-18,44.164459228515625,42.99781036376953,42.838714599609375,0.027132750595344923,0.030947348474324565
179,179,179,179,2019-10-21,44.59752655029297,43.49274444580078,42.84756088256836,0.025401526589542645,0.04084166360182584
180,180,180,180,2019-10-22,44.73892593383789,43.5457763671875,43.49274444580078,0.027399891934168252,0.02865262939638269
181,181,181,181,2019-10-23,45.01292037963867,44.28818893432617,43.13922119140625,0.016363989197824003,0.04343377410359195
182,182,182,182,2019-10-24,45.16316604614258,43.82859802246094,42.26424026489258,0.03044970827033322,0.06859050968575042
183,183,183,183,2019-10-25,45.57855987548828,43.84627914428711,42.5558967590332,0.03950804412617703,0.07102806770987535
184,184,184,184,2019-10-28,45.64926528930664,44.164459228515625,42.99781036376953,0.03361993074812353,0.061664882539489874
185,185,185,185,2019-10-29,46.10885238647461,44.59752655029297,43.49274444580078,0.03388810889494742,0.06015044518365431
186,186,186,186,2019-10-30,45.9851188659668,44.73892593383789,43.5457763671875,0.027854779839190602,0.05601788973080257
187,187,187,187,2019-10-31,45.63158798217773,45.01292037963867,44.28818893432617,0.01374422271030662,0.030333122220094655
188,188,188,188,2019-11-01,46.11769104003906,45.16316604614258,43.82859802246094,0.021135032759245886,0.052228296611382063
189,189,189,189,2019-11-04,46.594947814941406,45.57855987548828,43.84627914428711,0.022299694027843264,0.06268875544967267
190,190,190,190,2019-11-05,47.10756301879883,45.64926528930664,44.164459228515625,0.031945699897908186,0.06663964286429969
191,191,191,191,2019-11-06,47.54947662353516,46.10885238647461,44.59752655029297,0.031243983801321873,0.06619089222164054
192,192,192,192,2019-11-07,48.18299865722656,45.9851188659668,44.73892593383789,0.047795457431912824,0.07698156921518273
193,193,193,193,2019-11-08,48.272220611572266,45.63158798217773,45.01292037963867,0.057868523673247685,0.07240810426083621
194,194,194,194,2019-11-11,48.22760009765625,46.11769104003906,45.16316604614258,0.045750535424364136,0.06785250724855696
195,195,195,195,2019-11-12,48.379302978515625,46.594947814941406,45.57855987548828,0.038295035132586586,0.06144869672667208
196,196,196,196,2019-11-13,47.54948425292969,47.10756301879883,45.64926528930664,0.009381110076836396,0.04162649610196856
197,197,197,197,2019-11-14,47.727935791015625,47.54947662353516,46.10885238647461,0.0037531257997514,0.03511437220276492
198,198,198,198,2019-11-15,48.0045280456543,48.18299865722656,45.9851188659668,-0.0037040162826291745,0.04391440599672003
199,199,199,199,2019-11-18,48.18299865722656,48.272220611572266,45.63158798217773,-0.001848308472561011,0.05591325631808686
200,200,200,200,2019-11-19,48.20976257324219,48.22760009765625,46.11769104003906,-0.0003698613320576305,0.04536375273833215
201,201,201,201,2019-11-20,47.77254486083984,48.379302978515625,46.594947814941406,-0.012541687877256957,0.025273062877448238
202,202,202,202,2019-11-21,47.79039001464844,47.54948425292969,47.10756301879883,0.0050664221810967636,0.014495060922109726
203,203,203,203,2019-11-22,48.43283462524414,47.727935791015625,47.54947662353516,0.014769103723970556,0.018577659827947457
204,204,204,204,2019-11-25,48.370361328125,48.0045280456543,48.18299865722656,0.007620807814687325,0.0038885639358259283
205,205,205,205,2019-11-26,48.013465881347656,48.18299865722656,48.272220611572266,-0.0035185185771636762,-0.005360323742027662
206,206,206,206,2019-11-27,48.48637390136719,48.20976257324219,48.22760009765625,0.005737662111584996,0.005365678640175897
207,207,207,207,2019-11-29,48.59344100952149,47.77254486083984,48.379302978515625,0.01718342933316408,0.004426232248549766
208,208,208,208,2019-12-02,47.84392547607422,47.79039001464844,47.54948425292969,0.001120213946975035,0.006192311604860112
209,209,209,209,2019-12-03,46.91596603393555,48.43283462524414,47.727935791015625,-0.031319013290169284,-0.01701246332201367
210,210,210,210,2019-12-04,47.50486755371094,48.370361328125,48.0045280456543,-0.017893059936908484,-0.01040861169321694
211,211,211,211,2019-12-05,47.495941162109375,48.013465881347656,48.18299865722656,-0.010778741124775393,-0.0142593345010531
212,212,212,212,2019-12-06,48.51313781738281,48.48637390136719,48.20976257324219,0.0005519884013200915,0.006292817635841441
213,213,213,213,2019-12-09,48.11160659790039,48.59344100952149,47.77254486083984,-0.009915626504545916,0.007097418361283303
214,214,214,214,2019-12-10,47.90637969970703,47.84392547607422,47.79039001464844,0.0013053741517101702,0.002427050397015851
215,215,215,215,2019-12-11,47.44239044189453,46.91596603393555,48.43283462524414,0.011220581231945914,-0.020449849590950198
216,216,216,216,2019-12-12,48.50421142578125,47.50486755371094,48.370361328125,0.021036662631264358,0.002767192429022014
217,217,217,217,2019-12-13,47.99562072753906,47.495941162109375,48.013465881347656,0.010520468764356528,-0.0003716697697411231
218,218,218,218,2019-12-16,48.379302978515625,48.51313781738281,48.48637390136719,-0.0027587339200977334,-0.0022082683079037713
219,219,219,219,2019-12-17,48.48637390136719,48.11160659790039,48.59344100952149,0.007789540403399187,-0.0022033242744288195
220,220,220,220,2019-12-18,47.8885383605957,47.90637969970703,47.84392547607422,-0.00037242094316380925,0.0009324670598735985
221,221,221,221,2019-12-19,47.85285949707031,47.44239044189453,46.91596603393555,0.008651947158491158,0.01996960826634342
222,222,222,222,2019-12-20,47.58517837524414,48.50421142578125,47.50486755371094,-0.018947489785363647,0.001690580895576721
223,223,223,223,2019-12-23,48.013465881347656,47.99562072753906,47.495941162109375,0.00037180795951985424,0.010896188317900846
224,224,224,224,2019-12-24,48.02238082885742,48.379302978515625,48.51313781738281,-0.007377579412764734,-0.010115960554288206
225,225,225,225,2019-12-26,48.31682968139648,48.48637390136719,48.11160659790039,-0.0034967395234711818,0.004265562886129892
226,226,226,226,2019-12-27,48.11160659790039,47.8885383605957,47.90637969970703,0.004658071533213404,0.004283915826655882
227,227,227,227,2019-12-30,47.826080322265625,47.85285949707031,47.44239044189453,-0.0005596149339064382,0.008087490465747527
228,228,228,228,2019-12-31,48.0045280456543,47.58517837524414,48.50421142578125,0.008812611084554112,-0.01030185555931662
229,229,229,229,2020-01-02,47.95992660522461,48.013465881347656,47.99562072753906,-0.0011150887597940473,-0.0007436953991507567
230,230,230,230,2020-01-03,47.66546630859375,48.02238082885742,48.379302978515625,-0.007432253755507157,-0.014755001125974831
231,231,231,231,2020-01-06,47.37994766235352,48.31682968139648,48.48637390136719,-0.019390386853210373,-0.022819323244596457
232,232,232,232,2020-01-07,46.98735046386719,48.11160659790039,47.8885383605957,-0.023367669748161513,-0.018818446492199548
233,233,233,233,2020-01-08,47.13010787963867,47.826080322265625,47.85285949707031,-0.014552153091729303,-0.01510362442344515
234,234,234,234,2020-01-09,47.049800872802734,48.0045280456543,47.58517837524414,-0.01988827328837761,-0.011250929821457478
235,235,235,235,2020-01-10,46.84457778930664,47.95992660522461,48.013465881347656,-0.023255849098744563,-0.02434500552260921
236,236,236,236,2020-01-13,46.49658966064453,47.66546630859375,48.02238082885742,-0.024522505253210536,-0.0317725015269551
237,237,237,237,2020-01-14,43.989288330078125,47.37994766235352,48.31682968139648,-0.07156317175439808,-0.089565921022848
238,238,238,238,2020-01-15,43.11486053466797,46.98735046386719,48.11160659790039,-0.08241558400227578,-0.10385739360137025
239,239,239,239,2020-01-16,43.944671630859375,47.13010787963867,47.826080322265625,-0.06758813828549459,-0.08115673844170845
240,240,240,240,2020-01-17,43.8822135925293,47.049800872802734,48.0045280456543,-0.06732413786058067,-0.08587345029628268
241,241,241,241,2020-01-21,43.66806411743164,46.84457778930664,47.95992660522461,-0.06780963393804162,-0.08948851242248201
242,242,242,242,2020-01-22,43.329010009765625,46.49658966064453,47.66546630859375,-0.06812498882170703,-0.09097689867866232
