,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TSCO,TSCO_6m,TSCO_12m,TSCO_6m_ret,TSCO_12m_ret
24,24,24,24,2019-03-12,84.32984924316406,87.41177368164062,89.42298126220703,-0.035257543791539225,-0.05695551576511226
25,25,25,25,2019-03-13,85.21437072753906,87.0672836303711,88.2684097290039,-0.02128139096079129,-0.03459945648552143
26,26,26,26,2019-03-14,84.17154693603516,85.83822631835938,88.2684097290039,-0.019416517020549695,-0.04641369211869428
27,27,27,27,2019-03-15,83.29632568359375,85.87545776367188,88.78981018066406,-0.03003340124457754,-0.06187066382834372
28,28,28,28,2019-03-18,83.650146484375,84.16223907470703,88.78052520751953,-0.0060845884800839745,-0.057787208525209244
29,29,29,29,2019-03-19,84.87918853759766,83.3521957397461,88.4173812866211,0.01831976691555126,-0.040016936687524596
30,30,30,30,2019-03-20,84.80470275878906,84.32984924316406,87.41177368164062,0.005630906729783947,-0.029825169002366758
31,31,31,31,2019-03-21,87.84941101074219,85.21437072753906,87.0672836303711,0.030922487142788224,0.008983022643631378
32,32,32,32,2019-03-22,86.29446411132812,84.17154693603516,85.83822631835938,0.02522131590270349,0.005315088772648302
33,33,33,33,2019-03-25,87.57007598876953,83.29632568359375,85.87545776367188,0.051307789030333506,0.019733440370835797
34,34,34,34,2019-03-26,88.39875793457031,83.650146484375,84.16223907470703,0.05676752103574989,0.050337525551128914
35,35,35,35,2019-03-27,88.2777099609375,84.87918853759766,83.3521957397461,0.0400395135944831,0.05909279506649745
36,36,36,36,2019-03-28,88.67807006835938,84.80470275878906,84.32984924316406,0.04567396834804516,0.05156206093357607
37,37,37,37,2019-03-29,91.0244598388672,87.84941101074219,85.21437072753906,0.036141947812680986,0.06818203387202226
38,38,38,38,2019-04-01,90.77306365966795,86.29446411132812,84.17154693603516,0.05189903656579875,0.07842931446477408
39,39,39,39,2019-04-02,90.46580505371094,87.57007598876953,83.29632568359375,0.03306756368822583,0.08607197630002195
40,40,40,40,2019-04-03,91.32243347167967,88.39875793457031,83.650146484375,0.03307371738495868,0.09171875136808971
41,41,41,41,2019-04-04,92.72836303710938,88.2777099609375,84.87918853759766,0.0504164990023106,0.09247466469398313
42,42,42,42,2019-04-05,94.16226959228516,88.67807006835938,84.80470275878906,0.0618439205961312,0.11034254621600326
43,43,43,43,2019-04-08,94.66507720947266,91.0244598388672,87.84941101074219,0.039996033780921314,0.07758351615922665
44,44,44,44,2019-04-09,93.97606658935548,90.77306365966795,86.29446411132812,0.03528583040555322,0.08901616757382436
45,45,45,45,2019-04-10,94.19951629638672,90.46580505371094,87.57007598876953,0.041272072253809355,0.07570440281983282
46,46,46,46,2019-04-11,95.85688018798828,91.32243347167967,88.39875793457031,0.04965315250512692,0.08436908422331246
47,47,47,47,2019-04-12,97.06730651855467,92.72836303710938,88.2777099609375,0.04679197754961861,0.09956756424137558
48,48,48,48,2019-04-15,97.29075622558594,94.16226959228516,88.67807006835938,0.03322441830307277,0.0971230671865917
49,49,49,49,2019-04-16,97.93323516845705,94.66507720947266,91.0244598388672,0.03452337499025848,0.0759002068435215
50,50,50,50,2019-04-17,96.74142456054688,93.97606658935548,90.77306365966795,0.0294261940465661,0.06575035214472735
51,51,51,51,2019-04-18,95.98721313476562,94.19951629638672,90.46580505371094,0.01897777089166941,0.061033095076935995
52,52,52,52,2019-04-22,94.6278305053711,95.85688018798828,91.32243347167967,-0.012821715876907946,0.036194798014405505
53,53,53,53,2019-04-23,96.0617218017578,97.06730651855467,92.72836303710938,-0.010359664369636645,0.03594756399737631
54,54,54,54,2019-04-24,96.89041900634766,97.29075622558594,94.16226959228516,-0.004114853607572244,0.028972851077986528
55,55,55,55,2019-04-25,97.82150268554688,97.93323516845705,94.66507720947266,-0.001140904645067442,0.033343082466301244
56,56,56,56,2019-04-26,97.8866729736328,96.74142456054688,93.97606658935548,0.0118382421831007,0.041612790641317066
57,57,57,57,2019-04-29,97.47698974609376,95.98721313476562,94.19951629638672,0.015520573654289826,0.0347928904368775
58,58,58,58,2019-04-30,96.36898040771484,94.6278305053711,95.85688018798828,0.01839997697342244,0.005342341819619678
59,59,59,59,2019-05-01,94.01329040527344,96.0617218017578,97.06730651855467,-0.02132411701626269,-0.03146287069063214
60,60,60,60,2019-05-02,95.93136596679688,96.89041900634766,97.29075622558594,-0.009898326887077924,-0.01397245032854999
61,61,61,61,2019-05-03,96.71349334716795,97.82150268554688,97.93323516845705,-0.011326848473598772,-0.012454830264628569
62,62,62,62,2019-05-06,95.98721313476562,97.8866729736328,96.74142456054688,-0.019404682794549766,-0.007796157945857196
63,63,63,63,2019-05-07,93.71534729003906,97.47698974609376,95.98721313476562,-0.03859005562084916,-0.023668421767145897
64,64,64,64,2019-05-08,94.4974594116211,96.36898040771484,94.6278305053711,-0.019420367302588226,-0.0013777246403487986
65,65,65,65,2019-05-09,95.41926574707033,94.01329040527344,96.0617218017578,0.01495507003037555,-0.006687950649201357
66,66,66,66,2019-05-10,95.64273071289062,95.93136596679688,96.89041900634766,-0.0030087683105247676,-0.0128773134253376
67,67,67,67,2019-05-13,92.43972778320312,96.71349334716795,97.82150268554688,-0.044189961669810596,-0.0550162771435212
68,68,68,68,2019-05-14,93.72464752197266,95.98721313476562,97.8866729736328,-0.023571531445717997,-0.04251881614958197
69,69,69,69,2019-05-15,92.42110443115234,93.71534729003906,97.47698974609376,-0.013810361870411403,-0.05186747485853738
70,70,70,70,2019-05-16,94.07846069335938,94.4974594116211,96.36898040771484,-0.004433968075655881,-0.023768226089606936
71,71,71,71,2019-05-17,93.74327087402344,95.41926574707033,94.01329040527344,-0.01756453332484742,-0.002872142120395882
72,72,72,72,2019-05-20,94.29261016845705,95.64273071289062,95.93136596679688,-0.014116290222688233,-0.01708258588652878
73,73,73,73,2019-05-21,96.39690399169922,92.43972778320312,96.71349334716795,0.04280817678062365,-0.0032734765802771015
74,74,74,74,2019-05-22,95.81033325195312,93.72464752197266,95.98721313476562,0.022253332342397014,-0.00184274422640196
75,75,75,75,2019-05-23,95.00025939941406,92.42110443115234,93.71534729003906,0.027906558617063704,0.013710797073592795
76,76,76,76,2019-05-24,94.4957275390625,94.07846069335938,94.4974594116211,0.004435306898389557,-1.8327186459554667e-05
77,77,77,77,2019-05-28,93.61748504638672,93.74327087402344,95.41926574707033,-0.0013418118064789653,-0.018882776833135773
78,78,78,78,2019-05-29,92.74859619140624,94.29261016845705,95.64273071289062,-0.01637470820133602,-0.030259848290742353
79,79,79,79,2019-05-30,94.15005493164062,96.39690399169922,92.43972778320312,-0.023308311439671048,0.018502079024385498
80,80,80,80,2019-05-31,94.15938568115234,95.81033325195312,93.72464752197266,-0.01723141455378585,0.0046384613938159625
81,81,81,81,2019-06-03,94.57984161376952,95.00025939941406,92.42110443115234,-0.004425438291457362,0.023357621572519527
82,82,82,82,2019-06-04,97.29866027832033,94.4957275390625,94.07846069335938,0.029662004963125543,0.034228871956748064
83,83,83,83,2019-06-05,97.8031768798828,93.61748504638672,93.74327087402344,0.044710577638590765,0.04330877265116184
84,84,84,84,2019-06-06,100.22303009033205,92.74859619140624,94.29261016845705,0.08058810813158557,0.06289379317509725
85,85,85,85,2019-06-07,101.43762969970705,94.15005493164062,96.39690399169922,0.07740382916778654,0.05229136517124955
86,86,86,86,2019-06-10,100.10157012939452,94.15938568115234,95.81033325195312,0.06310772319993596,0.04478887330614634
87,87,87,87,2019-06-11,100.27908325195312,94.57984161376952,95.00025939941406,0.06025852381374541,0.055566415143616155
88,88,88,88,2019-06-12,100.2323760986328,97.29866027832033,94.4957275390625,0.03015165688736765,0.060708020446732736
89,89,89,89,2019-06-13,101.05455780029295,97.8031768798828,93.61748504638672,0.03324412380186126,0.07944106541872209
90,90,90,90,2019-06-14,99.1672592163086,100.22303009033205,92.74859619140624,-0.010534214272626463,0.06920496146007538
91,91,91,91,2019-06-17,97.27997589111328,101.43762969970705,94.15005493164062,-0.04098729259449341,0.03324396317925893
92,92,92,92,2019-06-18,98.16754150390624,100.10157012939452,94.15938568115234,-0.019320662233252572,0.04256777796242783
93,93,93,93,2019-06-19,99.2606964111328,100.27908325195312,94.57984161376952,-0.010155526035889317,0.04949104077038147
94,94,94,94,2019-06-20,99.75588989257812,100.2323760986328,97.29866027832033,-0.004753815329946787,0.025254506148686406
95,95,95,95,2019-06-21,99.74652862548828,101.05455780029295,97.8031768798828,-0.012943791980067232,0.019870026798743057
96,96,96,96,2019-06-24,99.83997344970705,99.1672592163086,100.22303009033205,0.0067836324076588905,-0.003822042102296752
97,97,97,97,2019-06-25,99.62506866455078,97.27997589111328,101.43762969970705,0.02410663399076496,-0.017868724264576308
98,98,98,98,2019-06-26,99.69049072265624,98.16754150390624,100.10157012939452,0.015513775688162701,-0.00410662296512343
99,99,99,99,2019-06-27,101.09191131591795,99.2606964111328,100.27908325195312,0.01844853976442362,0.008105659102632501
100,100,100,100,2019-06-28,101.65251159667967,99.75588989257812,100.2323760986328,0.019012628789577546,0.014168430933428233
101,101,101,101,2019-07-01,103.3436050415039,99.74652862548828,101.05455780029295,0.03606217144178858,0.022651598216229196
102,102,102,102,2019-07-02,103.25952911376952,99.83997344970705,99.1672592163086,0.034250366320309755,0.04126634062291323
103,103,103,103,2019-07-03,102.77369689941406,99.62506866455078,97.27997589111328,0.03160477856697974,0.056473297387017896
104,104,104,104,2019-07-05,103.21280670166016,99.69049072265624,98.16754150390624,0.03533251720871933,0.05139443364335605
105,105,105,105,2019-07-08,103.11937713623048,101.09191131591795,99.2606964111328,0.02005566809372694,0.038874205648479654
106,106,106,106,2019-07-09,102.86712646484376,101.65251159667967,99.75588989257812,0.011948695109307739,0.03118850000351836
107,107,107,107,2019-07-10,102.13836669921876,103.3436050415039,99.74652862548828,-0.011662437572224293,0.023979161046405517
108,108,108,108,2019-07-11,103.25952911376952,103.25952911376952,99.83997344970705,0.0,0.034250366320309755
109,109,109,109,2019-07-12,105.54859161376952,102.77369689941406,99.62506866455078,0.02700004765880193,0.0594581567533361
110,110,110,110,2019-07-15,104.13777160644533,103.21280670166016,99.69049072265624,0.008961726110780166,0.04461088366152843
111,111,111,111,2019-07-16,104.93193817138672,103.11937713623048,101.09191131591795,0.01757730782995015,0.037985500575495657
112,112,112,112,2019-07-17,103.8107681274414,102.86712646484376,101.65251159667967,0.009173403545204906,0.021231708856588982
113,113,113,113,2019-07-18,104.8572006225586,102.13836669921876,103.3436050415039,0.02661912473445316,0.014646243281786209
114,114,114,114,2019-07-19,105.08142852783205,103.25952911376952,103.25952911376952,0.017643886522620056,0.017643886522620056
115,115,115,115,2019-07-22,105.34302520751952,105.54859161376952,102.77369689941406,-0.0019475997084094088,0.024999862665445294
116,116,116,116,2019-07-23,104.03500366210938,104.13777160644533,103.21280670166016,-0.0009868460093839238,0.007966036257746723
117,117,117,117,2019-07-24,105.1001205444336,104.93193817138672,103.11937713623048,0.0016027758180943152,0.019208256131981516
118,118,118,118,2019-07-25,104.14713287353516,103.8107681274414,102.86712646484376,0.0032401720183865557,0.012443298969071925
119,119,119,119,2019-07-26,102.72698211669922,104.8572006225586,102.13836669921876,-0.020315424150290418,0.005762921774672858
120,120,120,120,2019-07-29,103.1941146850586,105.08142852783205,103.25952911376952,-0.017960489015179104,-0.0006334953226335704
121,121,121,121,2019-07-30,102.07296752929688,105.34302520751952,105.54859161376952,-0.031041995156118052,-0.03292913748381299
122,122,122,122,2019-07-31,101.66187286376952,104.03500366210938,104.13777160644533,-0.022810887824327275,-0.023775223000091272
123,123,123,123,2019-08-01,100.86771392822266,105.1001205444336,104.93193817138672,-0.04027023560283727,-0.038732003944556004
124,124,124,124,2019-08-02,100.02682495117188,104.14713287353516,103.8107681274414,-0.039562374965871894,-0.03645039184783072
125,125,125,125,2019-08-05,95.9999771118164,102.72698211669922,104.8572006225586,-0.06548430476854505,-0.08446938749227562
126,126,126,126,2019-08-06,98.7655258178711,103.1941146850586,105.08142852783205,-0.04291513019616722,-0.06010484248687309
127,127,127,127,2019-08-07,98.73749542236328,102.07296752929688,105.34302520751952,-0.03267733061622069,-0.06270495623363515
128,128,128,128,2019-08-08,101.91411590576172,101.66187286376952,104.03500366210938,0.002481196095317051,-0.020386290014810737
129,129,129,129,2019-08-09,100.5126724243164,100.86771392822266,105.1001205444336,-0.003519872614134001,-0.04364836211750811
130,130,130,130,2019-08-12,95.78507995605467,100.02682495117188,104.14713287353516,-0.0424060745423821,-0.08029076448637762
131,131,131,131,2019-08-13,97.39209747314452,95.9999771118164,102.72698211669922,0.014501257221203545,-0.051932652294741866
132,132,132,132,2019-08-14,93.28113555908205,98.7655258178711,103.1941146850586,-0.055529398678062614,-0.09606147750024585
133,133,133,133,2019-08-15,92.83267211914062,98.73749542236328,102.07296752929688,-0.059803251824081194,-0.0905263718085213
134,134,134,134,2019-08-16,93.94449615478516,101.91411590576172,101.66187286376952,-0.07819937091291584,-0.07591220279136424
135,135,135,135,2019-08-19,94.56114959716795,100.5126724243164,100.86771392822266,-0.05921166638594555,-0.06252312147713035
136,136,136,136,2019-08-20,94.24348449707033,95.78507995605467,100.02682495117188,-0.0160943171910658,-0.05781789491893485
137,137,137,137,2019-08-21,94.66392517089844,97.39209747314452,95.9999771118164,-0.02801225533722962,-0.013917211036017174
138,138,138,138,2019-08-22,94.78536224365234,93.28113555908205,98.7655258178711,0.01612573298507458,-0.040299117948892293
139,139,139,139,2019-08-23,90.8102035522461,92.83267211914062,98.73749542236328,-0.021786172052646657,-0.08028653994318069
140,140,140,140,2019-08-26,92.68529510498048,93.94449615478516,101.91411590576172,-0.013403670266430301,-0.09055488259658728
141,141,141,141,2019-08-27,93.19156646728516,94.56114959716795,100.5126724243164,-0.014483571061871037,-0.07283764107002388
142,142,142,142,2019-08-28,95.84481048583984,94.24348449707033,95.78507995605467,0.01699137078085533,0.0006235890789314524
143,143,143,143,2019-08-29,97.61675262451172,94.66392517089844,97.39209747314452,0.03119274262378724,0.002306708215511488
144,144,144,144,2019-08-30,95.51665496826172,94.78536224365234,93.28113555908205,0.00771524956279146,0.02396539660222885
145,145,145,145,2019-09-03,93.93221282958984,90.8102035522461,92.83267211914062,0.03437949872612678,0.011844328999149
146,146,146,146,2019-09-04,94.03533172607422,92.68529510498048,93.94449615478516,0.014565812403840361,0.0009669067907862594
147,147,147,147,2019-09-05,96.54795837402344,93.19156646728516,94.56114959716795,0.03601604773878919,0.021010835690125518
148,148,148,148,2019-09-06,97.0729751586914,95.84481048583984,94.24348449707033,0.012814096732269187,0.030023196581924427
149,149,149,149,2019-09-09,96.1729507446289,97.61675262451172,94.66392517089844,-0.014790513319332343,0.015940872629211178
150,150,150,150,2019-09-10,99.74494171142578,95.51665496826172,94.78536224365234,0.04426753370466163,0.05232431833751394
151,151,151,151,2019-09-11,97.36359405517578,93.93221282958984,90.8102035522461,0.03653039912741218,0.07216579466380457
152,152,152,152,2019-09-12,93.13529205322266,94.03533172607422,92.68529510498048,-0.009571292580467405,0.004855106171183676
153,153,153,153,2019-09-13,91.03520965576172,96.54795837402344,93.19156646728516,-0.05709855300000777,-0.023138969471882653
154,154,154,154,2019-09-16,89.68515014648438,97.0729751586914,95.84481048583984,-0.07610588838067112,-0.06426701986400718
155,155,155,155,2019-09-17,90.17267608642578,96.1729507446289,97.61675262451172,-0.06239046022551442,-0.076258186611882
156,156,156,156,2019-09-18,87.70693969726562,99.74494171142578,95.51665496826172,-0.12068784449228065,-0.08176286401142407
157,157,157,157,2019-09-19,86.32877349853516,97.36359405517578,93.93221282958984,-0.11333620809424116,-0.08094602588409916
158,158,158,158,2019-09-20,84.74431610107422,93.13529205322266,94.03533172607422,-0.09009448263020825,-0.09880345455753603
159,159,159,159,2019-09-23,86.40374755859375,91.03520965576172,96.54795837402344,-0.050875503167195024,-0.10506913855320865
160,160,160,160,2019-09-24,85.67247009277344,89.68515014648438,97.0729751586914,-0.04474185578277956,-0.11744262548130247
161,161,161,161,2019-09-25,84.95057678222656,90.17267608642578,96.1729507446289,-0.05791221388610124,-0.11668950443458337
162,162,162,162,2019-09-26,83.40363311767578,87.70693969726562,99.74494171142578,-0.049064607594831,-0.163830950355632
163,163,163,163,2019-09-27,83.45051574707031,86.32877349853516,97.36359405517578,-0.03334065381472939,-0.14289815863022637
164,164,164,164,2019-09-30,84.79118347167969,84.74431610107422,93.13529205322266,0.00055304441361681,-0.0895912644669078
165,165,165,165,2019-10-01,84.19115447998047,86.40374755859375,91.03520965576172,-0.025607605470038597,-0.07518030882403837
166,166,166,166,2019-10-02,84.91307067871094,85.67247009277344,89.68515014648438,-0.008863984115786039,-0.05320924879959632
167,167,167,167,2019-10-03,87.34129333496094,84.95057678222656,90.17267608642578,0.028142440502352928,-0.03139956441739744
168,168,168,168,2019-10-04,87.2944107055664,83.40363311767578,87.70693969726562,0.046649977254600516,-0.004703493168535244
169,169,169,169,2019-10-07,86.3006362915039,83.45051574707031,86.32877349853516,0.034153420370366616,-0.0003259308095200364
170,170,170,170,2019-10-08,86.31938171386719,84.79118347167969,84.74431610107422,0.01802307951861426,0.018586091495675028
171,171,171,171,2019-10-09,87.18191528320312,84.19115447998047,86.40374755859375,0.03552345637371945,0.009006180247930429
172,172,172,172,2019-10-10,87.30380249023438,84.91307067871094,85.67247009277344,0.028155050717331154,0.019041500679207513
173,173,173,173,2019-10-11,88.41947174072266,87.34129333496094,84.95057678222656,0.012344429130752843,0.04083427199545353
174,174,174,174,2019-10-14,87.89445495605469,87.2944107055664,83.40363311767578,0.00687379920018194,0.05384443903112368
175,175,175,175,2019-10-15,87.93194580078125,86.3006362915039,83.45051574707031,0.018902635940795998,0.053701645982556556
176,176,176,176,2019-10-16,87.61318969726562,86.31938171386719,84.79118347167969,0.014988615044616127,0.03328183556405362
177,177,177,177,2019-10-17,87.09754180908203,87.18191528320312,84.19115447998047,-0.0009677864250516865,0.03452129082981825
178,178,178,178,2019-10-18,87.4913101196289,87.30380249023438,84.91307067871094,0.0021477601667523327,0.030363281180507018
179,179,179,179,2019-10-21,86.6662826538086,88.41947174072266,87.34129333496094,-0.019828088229875807,-0.007728425529075045
180,180,180,180,2019-10-22,88.26010131835938,87.89445495605469,87.2944107055664,0.004160061775085877,0.011062456404570042
181,181,181,181,2019-10-23,89.17889404296875,87.93194580078125,86.3006362915039,0.014180833038911489,0.033351524103979235
182,182,182,182,2019-10-24,91.87899017333984,87.61318969726562,86.31938171386719,0.04868902149110266,0.06440741753574808
183,183,183,183,2019-10-25,90.4351806640625,87.09754180908203,87.18191528320312,0.03832070097106266,0.03731582829181268
184,184,184,184,2019-10-28,89.7320327758789,87.4913101196289,87.30380249023438,0.025610802412104894,0.0278135684401164
185,185,185,185,2019-10-29,89.49764251708984,86.6662826538086,88.41947174072266,0.032669681640681514,0.012193816080792397
186,186,186,186,2019-10-30,90.95083618164062,88.26010131835938,87.89445495605469,0.030486423911701754,0.03477331109356174
187,187,187,187,2019-10-31,89.08512878417969,89.17889404296875,87.93194580078125,-0.0010514288139061856,0.013114494088543038
188,188,188,188,2019-11-01,89.79764556884766,91.87899017333984,87.61318969726562,-0.02265310709842916,0.024932956774317727
189,189,189,189,2019-11-04,90.5664291381836,90.4351806640625,87.09754180908203,0.0014512988546862005,0.03982761461517903
190,190,190,190,2019-11-05,91.47584533691406,89.7320327758789,87.4913101196289,0.019433556859127732,0.045542068256116064
191,191,191,191,2019-11-06,89.93828582763672,89.49764251708984,86.6662826538086,0.004923518633049184,0.037754050060024635
192,192,192,192,2019-11-07,88.97264099121094,90.95083618164062,88.26010131835938,-0.021750159465042995,0.008073179865060398
193,193,193,193,2019-11-08,88.89762115478516,89.08512878417969,89.17889404296875,-0.0021048140352223355,-0.0031540297870039646
194,194,194,194,2019-11-11,90.4258041381836,89.79764556884766,91.87899017333984,0.006995267697239571,-0.015816303949517274
195,195,195,195,2019-11-12,90.59455871582033,90.5664291381836,90.4351806640625,0.0003105960774252292,0.0017623456998427933
196,196,196,196,2019-11-13,90.87584686279295,91.47584533691406,89.7320327758789,-0.0065590918773285045,0.012746998496856898
197,197,197,197,2019-11-14,91.46646881103516,89.93828582763672,89.49764251708984,0.016991462193610696,0.021998638607372945
198,198,198,198,2019-11-15,92.33838653564452,88.97264099121094,90.95083618164062,0.0378289944744481,0.015256048347183748
199,199,199,199,2019-11-18,91.69148254394533,88.89762115478516,89.08512878417969,0.031427853218879864,0.029256889397105468
200,200,200,200,2019-11-19,90.51018524169922,90.4258041381836,89.79764556884766,0.0009331529237681657,0.007934948275512
201,201,201,201,2019-11-20,90.8102035522461,90.59455871582033,90.5664291381836,0.002380328791072417,0.0026916641892831272
202,202,202,202,2019-11-21,90.75395965576172,90.87584686279295,91.47584533691406,-0.0013412497516008814,-0.007891544248578075
203,203,203,203,2019-11-22,91.46905517578124,91.46646881103516,89.93828582763672,2.827664366744642e-05,0.01702021929879982
204,204,204,204,2019-11-25,90.05764770507812,92.33838653564452,88.97264099121094,-0.024699790803535238,0.012194835421085903
205,205,205,205,2019-11-26,90.23643493652344,91.69148254394533,88.89762115478516,-0.015868950605357757,0.015060175563159195
206,206,206,206,2019-11-27,89.85063934326172,90.51018524169922,90.4258041381836,-0.007286979876090616,-0.006360626818899373
207,207,207,207,2019-11-29,88.86266326904297,90.8102035522461,90.59455871582033,-0.02144627153139944,-0.019116991917914383
208,208,208,208,2019-12-02,90.12350463867188,90.75395965576172,90.87584686279295,-0.006946859613412126,-0.008278791891282
209,209,209,209,2019-12-03,89.06024932861328,91.46905517578124,91.46646881103516,-0.026334653206363745,-0.026307121218301255
210,210,210,210,2019-12-04,90.06704711914062,90.05764770507812,92.33838653564452,0.00010437108121319483,-0.02459799766619386
211,211,211,211,2019-12-05,90.74453735351562,90.23643493652344,91.69148254394533,0.00563079001679978,-0.01032751531720355
212,212,212,212,2019-12-06,91.74192810058594,89.85063934326172,90.51018524169922,0.021049252082657066,0.013608886730233305
213,213,213,213,2019-12-09,91.77017211914062,88.86266326904297,90.8102035522461,0.032719127956977845,0.010571153123142496
214,214,214,214,2019-12-10,91.45965576171876,90.12350463867188,90.75395965576172,0.014825778562472136,0.007775926346727191
215,215,215,215,2019-12-11,91.29969024658205,89.06024932861328,91.46905517578124,0.025145235218303696,-0.001851609037326507
216,216,216,216,2019-12-12,92.46646118164062,90.06704711914062,90.05764770507812,0.026640310071740947,0.026747461630920233
217,217,217,217,2019-12-13,89.32372283935547,90.74453735351562,90.23643493652344,-0.01565730076538996,-0.010114673721429823
218,218,218,218,2019-12-16,88.18517303466797,91.74192810058594,89.85063934326172,-0.03876913358544565,-0.01853594276865489
219,219,219,219,2019-12-17,87.9311294555664,91.77017211914062,88.86266326904297,-0.041833229413476336,-0.01048284824253154
220,220,220,220,2019-12-18,87.61119842529297,91.45965576171876,90.12350463867188,-0.04207819616610231,-0.027876259622297006
221,221,221,221,2019-12-19,86.38798522949219,91.29969024658205,89.06024932861328,-0.0537976087741846,-0.030005127082689986
222,222,222,222,2019-12-20,86.72671508789062,92.46646118164062,90.06704711914062,-0.06207381595879258,-0.03708717159153019
223,223,223,223,2019-12-23,86.69847106933594,89.32372283935547,90.74453735351562,-0.02939030849330948,-0.04458743635903206
224,224,224,224,2019-12-24,88.03461456298828,88.18517303466797,91.74192810058594,-0.0017072991581078556,-0.04041024223442258
225,225,225,225,2019-12-26,87.01840209960938,87.9311294555664,91.77017211914062,-0.01038002538587035,-0.05177902481606189
226,226,226,226,2019-12-27,86.84903717041016,87.61119842529297,91.45965576171876,-0.008699358855737138,-0.05041150169338837
227,227,227,227,2019-12-30,87.41360473632812,86.38798522949219,91.29969024658205,0.011872247096761823,-0.04256406018200487
228,228,228,228,2019-12-31,87.92170715332031,86.72671508789062,92.46646118164062,0.013778823102185589,-0.049150296985980946
229,229,229,229,2020-01-02,87.61119842529297,86.69847106933594,89.32372283935547,0.010527606135373402,-0.019172111949950832
230,230,230,230,2020-01-03,86.52910614013672,88.03461456298828,88.18517303466797,-0.017101323500137267,-0.018779425583030918
231,231,231,231,2020-01-06,86.23743438720703,87.01840209960938,87.9311294555664,-0.008974742049484785,-0.019261609385049838
232,232,232,232,2020-01-07,84.69426727294922,86.84903717041016,87.61119842529297,-0.024810521425044363,-0.03329404465150709
233,233,233,233,2020-01-08,86.29386138916016,87.41360473632812,86.38798522949219,-0.012809714809788875,-0.0010895478124879343
234,234,234,234,2020-01-09,85.44701385498047,87.92170715332031,86.72671508789062,-0.028146556504236253,-0.014755559825058273
235,235,235,235,2020-01-10,85.8798599243164,87.61119842529297,86.69847106933594,-0.019761611895457554,-0.00944204822671968
236,236,236,236,2020-01-13,85.05182647705078,86.52910614013672,88.03461456298828,-0.017072632886019123,-0.033881991768173525
237,237,237,237,2020-01-14,84.85424041748047,86.23743438720703,87.01840209960938,-0.016039368280786337,-0.02487016113731444
238,238,238,238,2020-01-15,85.05182647705078,84.69426727294922,86.84903717041016,0.004221763947130475,-0.020693501642775725
239,239,239,239,2020-01-16,85.71049499511719,86.29386138916016,87.41360473632812,-0.0067602305036758015,-0.01948334868866408
240,240,240,240,2020-01-17,87.31009674072266,85.44701385498047,87.92170715332031,0.021803955477065484,-0.006956307292021902
241,241,241,241,2020-01-21,88.10987854003906,85.8798599243164,87.61119842529297,0.025966723952366877,0.005691967735966141
242,242,242,242,2020-01-22,87.38536834716797,85.05182647705078,86.52910614013672,0.027436704968903047,0.009895655291347838
