,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,UNH,UNH_6m,UNH_12m,UNH_6m_ret,UNH_12m_ret
60,60,60,60,2019-05-02,216.53680419921875,214.5805511474609,214.4408264160156,0.009116637278154371,0.009774154568575222
61,61,61,61,2019-05-03,216.0709991455078,214.9904327392578,205.83338928222656,0.005026113918104036,0.04973736233456294
62,62,62,62,2019-05-06,224.03567504882807,220.7753143310547,201.99542236328125,0.014767777492027179,0.10911263447301423
63,63,63,63,2019-05-07,221.75343322753903,221.19448852539065,206.5692901611328,0.0025269377454864017,0.07350629444755286
64,64,64,64,2019-05-08,222.77810668945312,217.11436462402344,211.56236267089844,0.026086445616979592,0.053013890925398766
65,65,65,65,2019-05-09,221.67889404296875,216.0709991455078,214.79481506347656,0.025953945321854244,0.03204955844701285
66,66,66,66,2019-05-10,224.1195526123047,216.53680419921875,214.5805511474609,0.03501828911315075,0.044454175431251075
67,67,67,67,2019-05-13,223.1507110595703,216.0709991455078,214.9904327392578,0.03276567397781527,0.03795647190593532
68,68,68,68,2019-05-14,220.2443084716797,224.03567504882807,220.7753143310547,-0.016923048422185727,-0.0024051867437441254
69,69,69,69,2019-05-15,219.91831970214844,221.75343322753903,221.19448852539065,-0.008275468382523798,-0.005769442230454724
70,70,70,70,2019-05-16,220.57965087890625,222.77810668945312,217.11436462402344,-0.009868365627199949,0.015960649406517424
71,71,71,71,2019-05-17,224.8554534912109,221.67889404296875,216.0709991455078,0.01432955294168159,0.04065540669707102
72,72,72,72,2019-05-20,229.1498565673828,224.1195526123047,216.53680419921875,0.02244473494813648,0.058249000278769
73,73,73,73,2019-05-21,232.8294677734375,223.1507110595703,216.0709991455078,0.04337318338763185,0.07756000895170612
74,74,74,74,2019-05-22,232.2705078125,220.2443084716797,224.03567504882807,0.0546039052008771,0.03675679224693651
75,75,75,75,2019-05-23,229.6249084472656,219.91831970214844,221.75343322753903,0.04413724494741267,0.03549652018983496
76,76,76,76,2019-05-24,230.6775817871093,220.57965087890625,222.77810668945312,0.04577906832279188,0.03545893811131018
77,77,77,77,2019-05-28,225.4889068603516,224.8554534912109,221.67889404296875,0.0028171581311700056,0.017187079689437335
78,78,78,78,2019-05-29,225.8056182861328,229.1498565673828,224.1195526123047,-0.014594110296842433,0.007523063713877676
79,79,79,79,2019-05-30,226.830322265625,232.8294677734375,223.1507110595703,-0.025766263889114627,0.016489354609640516
80,80,80,80,2019-05-31,225.24668884277344,232.2705078125,220.2443084716797,-0.03023982267863523,0.022712870111406325
81,81,81,81,2019-06-03,220.3654022216797,229.6249084472656,219.91831970214844,-0.04032448521460119,0.0020329480515164366
82,82,82,82,2019-06-04,224.2778778076172,230.6775817871093,220.57965087890625,-0.027743068615130317,0.016765947874045617
83,83,83,83,2019-06-05,226.1503448486328,225.4889068603516,224.8554534912109,0.002933350458303785,0.0057587723015688486
84,84,84,84,2019-06-06,225.265365600586,225.8056182861328,229.1498565673828,-0.002392556437024629,-0.016951749501333713
85,85,85,85,2019-06-07,229.87648010253903,226.830322265625,232.8294677734375,0.01342923559111675,-0.01268304952606758
86,86,86,86,2019-06-10,231.15264892578125,225.24668884277344,232.2705078125,0.026219964046309663,-0.004812745695726206
87,87,87,87,2019-06-11,229.0380706787109,220.3654022216797,229.6249084472656,0.03935585336715808,-0.002555636374655168
88,88,88,88,2019-06-12,227.7618560791016,224.2778778076172,230.6775817871093,0.015534203843648342,-0.012639831254597556
89,89,89,89,2019-06-13,228.19039916992188,226.1503448486328,225.4889068603516,0.009020788018937242,0.011980599609910492
90,90,90,90,2019-06-14,229.5845184326172,225.265365600586,225.8056182861328,0.01917362138878209,0.016735190980482484
91,91,91,91,2019-06-17,230.1459503173828,229.87648010253903,226.830322265625,0.0011722391726356474,0.014617217039770924
92,92,92,92,2019-06-18,229.893310546875,231.15264892578125,225.24668884277344,-0.00544808110466688,0.020629034450956985
93,93,93,93,2019-06-19,234.09445190429688,229.0380706787109,220.3654022216797,0.022076597181430735,0.062301293870106855
94,94,94,94,2019-06-20,231.82077026367188,227.7618560791016,224.2778778076172,0.017820868930575662,0.033631905784862415
95,95,95,95,2019-06-21,236.04998779296875,228.19039916992188,226.1503448486328,0.03444311702699743,0.04377460910334663
96,96,96,96,2019-06-24,233.579833984375,229.5845184326172,225.265365600586,0.01740237355303398,0.036909661463587984
97,97,97,97,2019-06-25,231.72715759277344,230.1459503173828,229.87648010253903,0.006870454479907417,0.008050747468418162
98,98,98,98,2019-06-26,227.80674743652344,229.893310546875,231.15264892578125,-0.009076223685621887,-0.014474856787525359
99,99,99,99,2019-06-27,230.4921112060547,234.09445190429688,229.0380706787109,-0.01538840698247268,0.006348466536742148
100,100,100,100,2019-06-28,228.31198120117188,231.82077026367188,227.7618560791016,-0.015135783814837267,0.0024153522962124807
101,101,101,101,2019-07-01,227.03016662597656,236.04998779296875,228.19039916992188,-0.038211487538407196,-0.005084493248470712
102,102,102,102,2019-07-02,228.27459716796875,233.579833984375,229.5845184326172,-0.02271273476785307,-0.005705616709660188
103,103,103,103,2019-07-03,229.434814453125,231.72715759277344,230.1459503173828,-0.009892423328632494,-0.003089934292900276
104,104,104,104,2019-07-05,231.10028076171875,227.80674743652344,229.893310546875,0.014457575828007663,0.00525013195021895
105,105,105,105,2019-07-08,231.8955993652344,230.4921112060547,234.09445190429688,0.006089094120557581,-0.009393014320396631
106,106,106,106,2019-07-09,230.1739959716797,228.31198120117188,231.82077026367188,0.008155571865793299,-0.007103652921691017
107,107,107,107,2019-07-10,231.55874633789065,227.03016662597656,236.04998779296875,0.01994703954639987,-0.019026654045062763
108,108,108,108,2019-07-11,244.35870361328125,228.27459716796875,233.579833984375,0.07045946699657302,0.04614640504294254
109,109,109,109,2019-07-12,248.7937164306641,229.434814453125,231.72715759277344,0.08437647975823759,0.07364936857285675
110,110,110,110,2019-07-15,248.8498992919922,231.10028076171875,227.80674743652344,0.07680483326013166,0.09237282078895515
111,111,111,111,2019-07-16,247.6335601806641,231.8955993652344,230.4921112060547,0.06786657814339314,0.07436891824590619
112,112,112,112,2019-07-17,249.4955139160156,230.1739959716797,228.31198120117188,0.08394309645088316,0.09278327227241889
113,113,113,113,2019-07-18,243.83474731445312,231.55874633789065,227.03016662597656,0.05301462877437291,0.07401915321747299
114,114,114,114,2019-07-19,240.13885498046875,244.35870361328125,228.27459716796875,-0.017269074399292816,0.051973622819581955
115,115,115,115,2019-07-22,238.89439392089844,248.7937164306641,229.434814453125,-0.039789278651354065,0.041229921842162565
116,116,116,116,2019-07-23,238.6043243408203,248.8498992919922,231.10028076171875,-0.041171706238667394,0.03247094098876824
117,117,117,117,2019-07-24,234.9739532470703,247.6335601806641,231.8955993652344,-0.05112233949371725,0.01327474040155252
118,118,118,118,2019-07-25,232.70025634765625,249.4955139160156,230.1739959716797,-0.06731687197395031,0.010975437800051946
119,119,119,119,2019-07-26,236.66749572753903,243.83474731445312,231.55874633789065,-0.029393889369143444,0.022062433272089343
120,120,120,120,2019-07-29,237.49090576171875,240.13885498046875,244.35870361328125,-0.011026742086220787,-0.028105394856044796
121,121,121,121,2019-07-30,238.52944946289065,238.89439392089844,248.7937164306641,-0.0015276392719730802,-0.04125613425865593
122,122,122,122,2019-07-31,232.99034118652344,238.6043243408203,248.8498992919922,-0.023528421665476196,-0.06373142263907317
123,123,123,123,2019-08-01,233.2149200439453,234.9739532470703,247.6335601806641,-0.007486077409079472,-0.05822571111201358
124,124,124,124,2019-08-02,233.96343994140625,232.70025634765625,249.4955139160156,0.005428372162438855,-0.06225392084539727
125,125,125,125,2019-08-05,229.2944793701172,236.66749572753903,243.83474731445312,-0.03115348110967442,-0.05963164850161651
126,126,126,126,2019-08-06,232.30731201171875,237.49090576171875,240.13885498046875,-0.021826493664565128,-0.03261256063450024
127,127,127,127,2019-08-07,230.5950164794922,238.52944946289065,238.89439392089844,-0.03326395546237515,-0.03474077940964282
128,128,128,128,2019-08-08,231.68975830078125,232.99034118652344,238.6043243408203,-0.0055821321996391005,-0.028979215104929734
129,129,129,129,2019-08-09,232.63479614257807,233.2149200439453,234.9739532470703,-0.0024875076657099315,-0.009954963399848249
130,130,130,130,2019-08-12,227.5541381835937,233.96343994140625,232.70025634765625,-0.027394458550522693,-0.022114793704284597
131,131,131,131,2019-08-13,233.1868438720703,229.2944793701172,236.66749572753903,0.016975395625073997,-0.014706928151535403
132,132,132,132,2019-08-14,227.5541381835937,232.30731201171875,237.49090576171875,-0.020460715536518626,-0.04184062352305351
133,133,133,133,2019-08-15,228.5365600585937,230.5950164794922,238.52944946289065,-0.008926716857654005,-0.041893734408051
134,134,134,134,2019-08-16,229.8839263916016,231.68975830078125,232.99034118652344,-0.007794180987643506,-0.013332805038621554
135,135,135,135,2019-08-19,228.9669647216797,232.63479614257807,233.2149200439453,-0.01576647810953624,-0.018214766540087468
136,136,136,136,2019-08-20,224.7096710205078,227.5541381835937,233.96343994140625,-0.012500177697453818,-0.039552200648169444
137,137,137,137,2019-08-21,224.8874664306641,233.1868438720703,229.2944793701172,-0.03559110498514817,-0.019219882447930603
138,138,138,138,2019-08-22,217.95420837402344,227.5541381835937,232.30731201171875,-0.04218745431834292,-0.061784984352844075
139,139,139,139,2019-08-23,215.8208465576172,228.5365600585937,230.5950164794922,-0.05563973439399095,-0.06406977109667478
140,140,140,140,2019-08-26,216.21383666992188,229.8839263916016,231.68975830078125,-0.05946518286969338,-0.06679588145958715
141,141,141,141,2019-08-27,208.58816528320312,228.9669647216797,232.63479614257807,-0.08900323006529776,-0.10336644069633139
142,142,142,142,2019-08-28,212.72378540039065,224.7096710205078,227.5541381835937,-0.053339429343133515,-0.06517285469551737
143,143,143,143,2019-08-29,215.7834014892578,224.8874664306641,233.1868438720703,-0.04048275826973746,-0.07463303715521907
144,144,144,144,2019-08-30,218.9459991455078,217.95420837402344,227.5541381835937,0.004550454789945535,-0.03782897163197585
145,145,145,145,2019-09-03,215.7834014892578,215.8208465576172,228.5365600585937,-0.00017350070188604239,-0.05580358156290677
146,146,146,146,2019-09-04,212.1436920166016,216.21383666992188,229.8839263916016,-0.018824626194177796,-0.07717039922478075
147,147,147,147,2019-09-05,214.8196716308593,208.58816528320312,228.9669647216797,0.029874687948837186,-0.06178748584109983
148,148,148,148,2019-09-06,214.2676544189453,212.72378540039065,224.7096710205078,0.007257622910615158,-0.046468923896958225
149,149,149,149,2019-09-09,215.83956909179688,215.7834014892578,224.8874664306641,0.00026029621440493145,-0.0402329995640589
150,150,150,150,2019-09-10,217.50509643554688,218.9459991455078,217.95420837402344,-0.006581087188550772,-0.0020605793383252635
151,151,151,151,2019-09-11,219.1424865722656,215.7834014892578,215.8208465576172,0.015566929892774972,0.015390728317626445
152,152,152,152,2019-09-12,215.29689025878903,212.1436920166016,216.21383666992188,0.014863502243284588,-0.004240923824559317
153,153,153,153,2019-09-13,219.61184692382807,214.8196716308593,208.58816528320312,0.022307897859575654,0.05284902729576202
154,154,154,154,2019-09-16,220.38270568847656,214.2676544189453,212.72378540039065,0.028539311199882844,0.03600406166931558
155,155,155,155,2019-09-17,218.5872039794922,215.83956909179688,215.7834014892578,0.012729986903035062,0.012993596684840236
156,156,156,156,2019-09-18,216.7915802001953,217.50509643554688,218.9459991455078,-0.0032804575480970266,-0.009839955759505359
157,157,157,157,2019-09-19,218.8973693847656,219.1424865722656,215.7834014892578,-0.0011185288226579493,0.01443098901035178
158,158,158,158,2019-09-20,218.9349975585937,215.29689025878903,212.1436920166016,0.016898094976809164,0.03201276209268866
159,159,159,159,2019-09-23,215.0618438720703,219.61184692382807,214.8196716308593,-0.02071838616855637,0.0011273280485557535
160,160,160,160,2019-09-24,211.5177459716797,220.38270568847656,214.2676544189453,-0.04022529666791552,-0.0128339877277458
161,161,161,161,2019-09-25,208.8573608398437,218.5872039794922,215.83956909179688,-0.0445124095212881,-0.03234906500848156
162,162,162,162,2019-09-26,202.56817626953125,216.7915802001953,217.50509643554688,-0.0656086547158774,-0.06867388585739131
163,163,163,163,2019-09-27,202.3614044189453,218.8973693847656,219.1424865722656,-0.07554209085425001,-0.07657612367096356
164,164,164,164,2019-09-30,204.2979736328125,218.9349975585937,215.29689025878903,-0.06685556941102522,-0.051087206195852275
165,165,165,165,2019-10-01,204.19454956054688,215.0618438720703,219.61184692382807,-0.05053101989578335,-0.07020248488064784
166,166,166,166,2019-10-02,203.7621307373047,211.5177459716797,220.38270568847656,-0.03666649906251085,-0.07541687492786298
167,167,167,167,2019-10-03,202.4553985595703,208.8573608398437,218.5872039794922,-0.030652318187542993,-0.0738003191688904
168,168,168,168,2019-10-04,206.6293792724609,202.56817626953125,216.7915802001953,0.020048573659102065,-0.04687544100352126
169,169,169,169,2019-10-07,207.9830322265625,202.3614044189453,218.8973693847656,0.027780138331017,-0.049860522256978235
170,170,170,170,2019-10-08,206.92076110839844,204.2979736328125,218.9349975585937,0.012838049389074735,-0.05487581512398387
171,171,171,171,2019-10-09,208.7727203369141,204.19454956054688,215.0618438720703,0.022420631629100907,-0.02924332564960852
172,172,172,172,2019-10-10,210.3238525390625,203.7621307373047,211.5177459716797,0.03220285230633624,-0.005644412610074978
173,173,173,173,2019-10-11,208.7633514404297,202.4553985595703,208.8573608398437,0.031157247105976005,-0.0004501129337074472
174,174,174,174,2019-10-14,207.3719940185547,206.6293792724609,202.56817626953125,0.0035939455885145577,0.023714572730474837
175,175,175,175,2019-10-15,224.2934417724609,207.9830322265625,202.3614044189453,0.07842182783512341,0.10838053539157144
176,176,176,176,2019-10-16,222.78933715820312,206.92076110839844,204.2979736328125,0.07668914402210092,0.09051173242973709
177,177,177,177,2019-10-17,229.0690155029297,208.7727203369141,204.19454956054688,0.09721718016253167,0.12181748237607648
178,178,178,178,2019-10-18,230.6389923095703,210.3238525390625,203.7621307373047,0.09658980436721865,0.1319031238778905
179,179,179,179,2019-10-21,229.30406188964844,208.7633514404297,202.4553985595703,0.09839231985639008,0.13261520078546196
180,180,180,180,2019-10-22,234.5308837890625,207.3719940185547,206.6293792724609,0.13096700882414125,0.13503164271626034
181,181,181,181,2019-10-23,232.9515991210937,224.2934417724609,207.9830322265625,0.03860191934375079,0.12005098025175509
182,182,182,182,2019-10-24,229.8587188720703,222.78933715820312,206.92076110839844,0.03173123904420616,0.11085382462736781
183,183,183,183,2019-10-25,230.23475646972656,229.0690155029297,208.7727203369141,0.005089038184572736,0.10280096028914776
184,184,184,184,2019-10-28,232.2465057373047,230.6389923095703,210.3238525390625,0.0069698250570602305,0.1042328434630142
185,185,185,185,2019-10-29,237.1725006103516,229.30406188964844,208.7633514404297,0.034314432356151725,0.13608302881661882
186,186,186,186,2019-10-30,239.5321044921875,234.5308837890625,207.3719940185547,0.0213243587468126,0.15508415505111683
187,187,187,187,2019-10-31,237.55796813964844,232.9515991210937,224.2934417724609,0.01977393173489328,0.059139162796583156
188,188,188,188,2019-11-01,237.09732055664065,229.8587188720703,222.78933715820312,0.03149152540347644,0.06422202956812706
189,189,189,189,2019-11-04,236.19483947753903,230.23475646972656,229.0690155029297,0.025886982049107665,0.03110776007381144
190,190,190,190,2019-11-05,235.30172729492188,232.2465057373047,230.6389923095703,0.013155080839291289,0.020216594508412955
191,191,191,191,2019-11-06,235.5085906982422,237.1725006103516,229.30406188964844,-0.007015610611801226,0.027058085048574654
192,192,192,192,2019-11-07,241.09263610839844,239.5321044921875,234.5308837890625,0.006514916317874375,0.027978201477454778
193,193,193,193,2019-11-08,241.5720977783203,237.55796813964844,232.9515991210937,0.01689747420432619,0.03700553544062801
194,194,194,194,2019-11-11,238.8646697998047,237.09732055664065,229.8587188720703,0.007454108882440247,0.039180375545148305
195,195,195,195,2019-11-12,239.9551544189453,236.19483947753903,230.23475646972656,0.015920394153081663,0.042219507159844794
196,196,196,196,2019-11-13,238.3758544921875,235.30172729492188,232.2465057373047,0.013064618065521394,0.026391565011599116
197,197,197,197,2019-11-14,240.5004119873047,235.5085906982422,237.1725006103516,0.021195920175406835,0.0140316072410962
198,198,198,198,2019-11-15,253.2573089599609,241.09263610839844,239.5321044921875,0.05045642640903014,0.05730006212265826
199,199,199,199,2019-11-18,256.5757751464844,241.5720977783203,237.55796813964844,0.06210848647732603,0.0800554372297726
200,200,200,200,2019-11-19,257.7978515625,238.8646697998047,237.09732055664065,0.07926321535354486,0.08730816087360282
201,201,201,201,2019-11-20,259.0481262207031,239.9551544189453,236.19483947753903,0.07956891715033887,0.09675607982678769
202,202,202,202,2019-11-21,259.9787902832031,238.3758544921875,235.30172729492188,0.09062552009320068,0.10487412596572909
203,203,203,203,2019-11-22,260.25146484375,240.5004119873047,235.5085906982422,0.08212481921855463,0.1050614505065377
204,204,204,204,2019-11-25,265.7321472167969,253.2573089599609,241.09263610839844,0.04925756460125785,0.10219935169367922
205,205,205,205,2019-11-26,264.5382385253906,256.5757751464844,241.5720977783203,0.031033574289546006,0.09506950909597722
206,206,206,206,2019-11-27,263.8520202636719,257.7978515625,238.8646697998047,0.023484170502111823,0.10460881671956512
207,207,207,207,2019-11-29,263.0998840332031,259.0481262207031,239.9551544189453,0.015640946227296837,0.09645439653214827
208,208,208,208,2019-12-02,262.90252685546875,259.9787902832031,238.3758544921875,0.011246058069124487,0.10289075802383785
209,209,209,209,2019-12-03,260.3078308105469,260.25146484375,240.5004119873047,0.00021658270715474437,0.08235918874138037
210,210,210,210,2019-12-04,262.5829162597656,265.7321472167969,253.2573089599609,-0.011851147819394114,0.03682265810255081
211,211,211,211,2019-12-05,265.102294921875,264.5382385253906,256.5757751464844,0.002132230106424604,0.03323197511738063
212,212,212,212,2019-12-06,264.41339111328125,263.8520202636719,257.7978515625,0.0021275973140111315,0.025661732674205018
213,213,213,213,2019-12-09,261.9126281738281,263.0998840332031,259.0481262207031,-0.0045125670189393174,0.011057798390267104
214,214,214,214,2019-12-10,263.7810363769531,262.90252685546875,259.9787902832031,0.003341578842896986,0.014625216501731098
215,215,215,215,2019-12-11,264.70587158203125,260.3078308105469,260.25146484375,0.016895537709294972,0.017115779697745692
216,216,216,216,2019-12-12,267.64080810546875,262.5829162597656,265.7321472167969,0.019262075072315366,0.007182649553931109
217,217,217,217,2019-12-13,269.4055480957031,265.102294921875,264.5382385253906,0.016232425204377288,0.018399266576523132
218,218,218,218,2019-12-16,275.58673095703125,264.41339111328125,263.8520202636719,0.04225708764864744,0.04447459102883755
219,219,219,219,2019-12-17,274.11456298828125,261.9126281738281,263.0998840332031,0.04658780639761617,0.04186500878004207
220,220,220,220,2019-12-18,276.40771484375,263.7810363769531,262.90252685546875,0.047868029636341625,0.051369563274322516
221,221,221,221,2019-12-19,278.0308532714844,264.70587158203125,260.3078308105469,0.05033882176400373,0.06808486093465382
222,222,222,222,2019-12-20,276.1151123046875,267.64080810546875,262.5829162597656,0.031662974937212374,0.05153494460978125
223,223,223,223,2019-12-23,278.4743957519531,269.4055480957031,265.102294921875,0.03366243835865035,0.05044128657588143
224,224,224,224,2019-12-24,277.95538330078125,275.58673095703125,264.41339111328125,0.008594943361476037,0.0512152282850844
225,225,225,225,2019-12-26,279.0028381347656,274.11456298828125,261.9126281738281,0.017832964046836652,0.06525156912096253
226,226,226,226,2019-12-27,279.30487060546875,276.40771484375,263.7810363769531,0.010481457666101868,0.05885121402863658
227,227,227,227,2019-12-30,277.30426025390625,278.0308532714844,264.70587158203125,-0.0026133539102893844,0.0475939146970179
228,228,228,228,2019-12-31,277.4268798828125,276.1151123046875,267.64080810546875,0.0047507996472047065,0.036564199034578415
229,229,229,229,2020-01-02,276.0302124023437,278.4743957519531,269.4055480957031,-0.00877704875886165,0.02458993273697252
230,230,230,230,2020-01-03,273.23687744140625,277.95538330078125,275.58673095703125,-0.016975767129751906,-0.00852672952527378
231,231,231,231,2020-01-06,275.1337890625,279.0028381347656,274.11456298828125,-0.013867418332127457,0.003718248542170066
232,232,232,232,2020-01-07,273.4727783203125,279.30487060546875,276.40771484375,-0.02088073964665782,-0.01061814256919924
233,233,233,233,2020-01-08,279.23876953125,277.30426025390625,278.0308532714844,0.0069761253417905955,0.004344540347060555
234,234,234,234,2020-01-09,277.6534118652344,277.4268798828125,276.1151123046875,0.0008165466248892805,0.005571225521511458
235,235,235,235,2020-01-10,278.5121459960937,276.0302124023437,278.4743957519531,0.008991528761106427,0.0001355609158919524
236,236,236,236,2020-01-13,269.7546081542969,273.23687744140625,277.95538330078125,-0.012744506963032975,-0.02950392631039689
237,237,237,237,2020-01-14,272.0101013183594,275.1337890625,279.0028381347656,-0.011353341059214817,-0.02506331786140681
238,238,238,238,2020-01-15,279.72003173828125,273.4727783203125,279.30487060546875,0.022844150910886984,0.00148640849660997
239,239,239,239,2020-01-16,283.8062744140625,279.23876953125,277.30426025390625,0.016356986855657007,0.023447220587966555
240,240,240,240,2020-01-17,281.66412353515625,277.6534118652344,277.4268798828125,0.014445029301021428,0.015273370965832811
241,241,241,241,2020-01-21,283.6081237792969,278.5121459960937,276.0302124023437,0.018297147382845713,0.0274531954708912
242,242,242,242,2020-01-22,283.6646728515625,269.7546081542969,273.23687744140625,0.05156562400338749,0.03816393858619027
243,243,243,243,2020-01-23,282.59832763671875,272.0101013183594,275.1337890625,0.03892585704369478,0.02713057745344072
