,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ILMN,ILMN_6m,ILMN_12m,ILMN_6m_ret,ILMN_12m_ret
50,50,50,50,2019-04-17,318.69000244140625,316.6400146484375,316.8399963378906,0.006474190557516302,0.005838928559835921
51,51,51,51,2019-04-18,319.0299987792969,324.8599853515625,316.1000061035156,-0.017946151681181743,0.009269195252156193
52,52,52,52,2019-04-22,319.0899963378906,328.5199890136719,319.20001220703125,-0.028704471542487453,-0.0003446612309941921
53,53,53,53,2019-04-23,322.0599975585937,338.3699951171875,315.0199890136719,-0.048201666205495486,0.022347815346461353
54,54,54,54,2019-04-24,314.5199890136719,335.1199951171875,323.5,-0.06147053713196682,-0.02775892113238987
55,55,55,55,2019-04-25,319.20001220703125,329.5,323.6099853515625,-0.031259447019632014,-0.013627432230622794
56,56,56,56,2019-04-26,314.0400085449219,318.69000244140625,316.6400146484375,-0.014590962568207022,-0.008211236682774903
57,57,57,57,2019-04-29,312.0400085449219,319.0299987792969,324.8599853515625,-0.021910134661695668,-0.03946308374288354
58,58,58,58,2019-04-30,312.0,319.0899963378906,328.5199890136719,-0.022219425300888718,-0.05028609998213651
59,59,59,59,2019-05-01,310.1199951171875,322.0599975585937,338.3699951171875,-0.037073845034833575,-0.08348849013700577
60,60,60,60,2019-05-02,312.69000244140625,314.5199890136719,335.1199951171875,-0.005818347437962279,-0.06693122762769721
61,61,61,61,2019-05-03,325.5199890136719,319.20001220703125,329.5,0.01979942532878587,-0.012078940777930591
62,62,62,62,2019-05-06,324.760009765625,314.0400085449219,318.69000244140625,0.03413578183994237,0.01904674535667228
63,63,63,63,2019-05-07,320.510009765625,312.0400085449219,319.0299987792969,0.027143959071786128,0.00463909661157591
64,64,64,64,2019-05-08,319.42999267578125,312.0,319.0899963378906,0.023814079089042428,0.0010655186367252156
65,65,65,65,2019-05-09,317.3699951171875,310.1199951171875,322.0599975585937,0.02337804757561779,-0.014562511572251191
66,66,66,66,2019-05-10,315.8099975585937,312.69000244140625,314.5199890136719,0.009977917723071661,0.00410151529308922
67,67,67,67,2019-05-13,300.8699951171875,325.5199890136719,319.20001220703125,-0.07572497766166086,-0.05742486337361108
68,68,68,68,2019-05-14,304.5599975585937,324.760009765625,314.0400085449219,-0.0621998140153075,-0.03018727145707656
69,69,69,69,2019-05-15,306.5799865722656,320.510009765625,312.0400085449219,-0.04346205350511767,-0.017497826634850333
70,70,70,70,2019-05-16,309.8500061035156,319.42999267578125,312.0,-0.02999087997973071,-0.006891006078475592
71,71,71,71,2019-05-17,307.6300048828125,317.3699951171875,310.1199951171875,-0.030689700930229824,-0.008029118643040345
72,72,72,72,2019-05-20,300.5899963378906,315.8099975585937,312.69000244140625,-0.048193538324825314,-0.03869649176194234
73,73,73,73,2019-05-21,306.4700012207031,300.8699951171875,325.5199890136719,0.01861271045434232,-0.058521714290696414
74,74,74,74,2019-05-22,312.8299865722656,304.5599975585937,324.760009765625,0.027153891121505236,-0.03673488987135187
75,75,75,75,2019-05-23,308.9700012207031,306.5799865722656,320.510009765625,0.007795729509806559,-0.03600514240837771
76,76,76,76,2019-05-24,312.45001220703125,309.8500061035156,319.42999267578125,0.008391176544456869,-0.021851362203907487
77,77,77,77,2019-05-28,313.0,307.6300048828125,317.3699951171875,0.01745601869763358,-0.013769402225859095
78,78,78,78,2019-05-29,308.2799987792969,300.5899963378906,315.8099975585937,0.02558302849427485,-0.02384344649475434
79,79,79,79,2019-05-30,311.20001220703125,306.4700012207031,300.8699951171875,0.01543384659995417,0.03433382277225827
80,80,80,80,2019-05-31,306.9100036621094,312.8299865722656,304.5599975585937,-0.018923962421322105,0.007716069485007138
81,81,81,81,2019-06-03,303.7200012207031,308.9700012207031,306.5799865722656,-0.01699194089800915,-0.009328675963290123
82,82,82,82,2019-06-04,313.8299865722656,312.45001220703125,309.8500061035156,0.0044166244561385515,0.012844861676137409
83,83,83,83,2019-06-05,318.1400146484375,313.0,307.6300048828125,0.016421772039736382,0.034164449497144034
84,84,84,84,2019-06-06,318.5599975585937,308.2799987792969,300.5899963378906,0.03334630472298805,0.059782432681170006
85,85,85,85,2019-06-07,335.489990234375,311.20001220703125,306.4700012207031,0.07805262556090264,0.09469112441048755
86,86,86,86,2019-06-10,337.1199951171875,306.9100036621094,312.8299865722656,0.09843273628948768,0.07764603646559554
87,87,87,87,2019-06-11,335.8900146484375,303.7200012207031,308.9700012207031,0.10591997003304865,0.087128243264319
88,88,88,88,2019-06-12,339.1499938964844,313.8299865722656,312.45001220703125,0.08068065005760161,0.08545361064592161
89,89,89,89,2019-06-13,341.2799987792969,318.1400146484375,313.0,0.07273522054882142,0.09035143379967048
90,90,90,90,2019-06-14,344.0,318.5599975585937,308.2799987792969,0.07985937542809984,0.11586869521910081
91,91,91,91,2019-06-17,351.1099853515625,335.489990234375,311.20001220703125,0.04655875159278322,0.12824540995834033
92,92,92,92,2019-06-18,347.8500061035156,337.1199951171875,306.9100036621094,0.03182846209581314,0.1333941610012781
93,93,93,93,2019-06-19,351.94000244140625,335.8900146484375,303.7200012207031,0.04778346212455187,0.15876465503390835
94,94,94,94,2019-06-20,358.57000732421875,339.1499938964844,313.8299865722656,0.05726083967927709,0.14256133150504668
95,95,95,95,2019-06-21,361.55999755859375,341.2799987792969,318.1400146484375,0.059423344033741055,0.13648073461660504
96,96,96,96,2019-06-24,357.739990234375,344.0,318.5599975585937,0.03994183207667157,0.12299093726786836
97,97,97,97,2019-06-25,358.0799865722656,351.1099853515625,335.489990234375,0.019851332948346956,0.0673343378206579
98,98,98,98,2019-06-26,356.3699951171875,347.8500061035156,337.1199951171875,0.024493284071228194,0.057101329730704364
99,99,99,99,2019-06-27,356.5,351.94000244140625,335.8900146484375,0.012956746965281152,0.06135932731770599
100,100,100,100,2019-06-28,368.1499938964844,358.57000732421875,339.1499938964844,0.02671719992353805,0.08550788890431593
101,101,101,101,2019-07-01,370.6700134277344,361.55999755859375,341.2799987792969,0.02519641534089856,0.08611701463185883
102,102,102,102,2019-07-02,371.3699951171875,357.739990234375,344.0,0.038100310993698816,0.07956393929414962
103,103,103,103,2019-07-03,377.8200073242188,358.0799865722656,351.1099853515625,0.05512740586514009,0.07607309130189455
104,104,104,104,2019-07-05,378.2300109863281,356.3699951171875,347.8500061035156,0.06134078673473131,0.0873365081206059
105,105,105,105,2019-07-08,375.1199951171875,356.5,351.94000244140625,0.05223000032871661,0.06586347819225358
106,106,106,106,2019-07-09,377.239990234375,368.1499938964844,358.57000732421875,0.02469101314299227,0.05206788780098637
107,107,107,107,2019-07-10,372.7000122070313,370.6700134277344,361.55999755859375,0.005476565963684843,0.030810971135246223
108,108,108,108,2019-07-11,363.6600036621094,371.3699951171875,357.739990234375,-0.02076094341613466,0.016548369176887068
109,109,109,109,2019-07-12,305.04998779296875,377.8200073242188,358.0799865722656,-0.19260499211415216,-0.148095399820941
110,110,110,110,2019-07-15,302.2900085449219,378.2300109863281,356.3699951171875,-0.20077730543743466,-0.15175235657671504
111,111,111,111,2019-07-16,302.29998779296875,375.1199951171875,356.5,-0.194124568863544,-0.1520336948303822
112,112,112,112,2019-07-17,302.8999938964844,377.239990234375,368.1499938964844,-0.19706287313734694,-0.17723754198498465
113,113,113,113,2019-07-18,298.54998779296875,372.7000122070313,370.6700134277344,-0.19895364095902668,-0.19456665773376924
114,114,114,114,2019-07-19,293.20001220703125,363.6600036621094,371.3699951171875,-0.19375238064548128,-0.21049084185029365
115,115,115,115,2019-07-22,298.2799987792969,305.04998779296875,377.8200073242188,-0.022193047974375046,-0.21052354825843367
116,116,116,116,2019-07-23,304.6400146484375,302.2900085449219,378.2300109863281,0.0077740118332967345,-0.1945641387524658
117,117,117,117,2019-07-24,304.010009765625,302.29998779296875,375.1199951171875,0.0056567053976441795,-0.18956596896240563
118,118,118,118,2019-07-25,298.6000061035156,302.8999938964844,377.239990234375,-0.014196064310381784,-0.20846142022748237
119,119,119,119,2019-07-26,300.8999938964844,298.54998779296875,372.7000122070313,0.007871399094295795,-0.1926482853739825
120,120,120,120,2019-07-29,304.4100036621094,293.20001220703125,363.6600036621094,0.038233257122658904,-0.1629269081101684
121,121,121,121,2019-07-30,299.9599914550781,298.2799987792969,305.04998779296875,0.0056322672745627855,-0.01668577787764114
122,122,122,122,2019-07-31,299.3800048828125,304.6400146484375,302.2900085449219,-0.017266312738643985,-0.009626529424894725
123,123,123,123,2019-08-01,301.6600036621094,304.010009765625,302.29998779296875,-0.0077300287096709885,-0.002117049807152771
124,124,124,124,2019-08-02,297.3800048828125,298.6000061035156,302.8999938964844,-0.004085737427212854,-0.01822380034632265
125,125,125,125,2019-08-05,289.0599975585937,300.8999938964844,298.54998779296875,-0.03934860943188945,-0.03178693894623752
126,126,126,126,2019-08-06,291.94000244140625,304.4100036621094,293.20001220703125,-0.0409644922002782,-0.004297441040811756
127,127,127,127,2019-08-07,292.8699951171875,299.9599914550781,298.2799987792969,-0.02363647332931873,-0.018137332989974775
128,128,128,128,2019-08-08,298.44000244140625,299.3800048828125,304.6400146484375,-0.003139830403083188,-0.02035192984804124
129,129,129,129,2019-08-09,294.0,301.6600036621094,304.010009765625,-0.02539283819239546,-0.03292657953381917
130,130,130,130,2019-08-12,290.3399963378906,297.3800048828125,298.6000061035156,-0.023673442831827596,-0.027662456787631462
131,131,131,131,2019-08-13,293.989990234375,289.0599975585937,300.8999938964844,0.017055257446274563,-0.022964452649628653
132,132,132,132,2019-08-14,285.07000732421875,291.94000244140625,304.4100036621094,-0.02353221572835451,-0.0635327226609732
133,133,133,133,2019-08-15,284.7699890136719,292.8699951171875,299.9599914550781,-0.02765734366292638,-0.05064009492639654
134,134,134,134,2019-08-16,286.1700134277344,298.44000244140625,299.3800048828125,-0.041113754568075644,-0.044124494754581134
135,135,135,135,2019-08-19,288.6499938964844,294.0,301.6600036621094,-0.01819729967182182,-0.04312805677811227
136,136,136,136,2019-08-20,284.6499938964844,290.3399963378906,297.3800048828125,-0.019597721682080516,-0.042807218970033256
137,137,137,137,2019-08-21,290.5,293.989990234375,289.0599975585937,-0.011871119256790741,0.004981673194383918
138,138,138,138,2019-08-22,288.5199890136719,285.07000732421875,291.94000244140625,0.012102226122755022,-0.011714781801513419
139,139,139,139,2019-08-23,279.44000244140625,284.7699890136719,292.8699951171875,-0.018716812788898696,-0.04585649912824785
140,140,140,140,2019-08-26,282.2799987792969,286.1700134277344,298.44000244140625,-0.013593369206797878,-0.05414824932955198
141,141,141,141,2019-08-27,285.0199890136719,288.6499938964844,294.0,-0.012575801003184117,-0.030544255055537817
142,142,142,142,2019-08-28,281.6199951171875,284.6499938964844,290.3399963378906,-0.010644647265999119,-0.030033758113556686
143,143,143,143,2019-08-29,285.0599975585937,290.5,293.989990234375,-0.018726342311209287,-0.030375158925180168
144,144,144,144,2019-08-30,281.3399963378906,288.5199890136719,285.07000732421875,-0.024885598742487858,-0.013084543762914569
145,145,145,145,2019-09-03,272.17999267578125,279.44000244140625,284.7699890136719,-0.025980567213698347,-0.0442111065899089
146,146,146,146,2019-09-04,271.7099914550781,282.2799987792969,286.1700134277344,-0.037445116090152,-0.05052948000894508
147,147,147,147,2019-09-05,271.7799987792969,285.0199890136719,288.6499938964844,-0.04645284802723049,-0.058444467257593
148,148,148,148,2019-09-06,270.0,281.6199951171875,284.6499938964844,-0.04126125743433873,-0.05146669316919772
149,149,149,149,2019-09-09,266.8399963378906,285.0599975585937,290.5,-0.06391637331350908,-0.08144579573875865
150,150,150,150,2019-09-10,276.0400085449219,281.3399963378906,288.5199890136719,-0.0188383730075955,-0.04325516755845504
151,151,151,151,2019-09-11,289.6600036621094,272.17999267578125,279.44000244140625,0.0642222479855461,0.03657315034144437
152,152,152,152,2019-09-12,297.5199890136719,271.7099914550781,282.2799987792969,0.09499097703538406,0.05398891278262519
153,153,153,153,2019-09-13,300.9100036621094,271.7799987792969,285.0199890136719,0.10718229823257874,0.05575052719434104
154,154,154,154,2019-09-16,300.8900146484375,270.0,281.6199951171875,0.11440746166087967,0.06842560849854196
155,155,155,155,2019-09-17,298.2699890136719,266.8399963378906,285.0599975585937,0.11778591330807275,0.04634109158849231
156,156,156,156,2019-09-18,303.010009765625,276.0400085449219,281.3399963378906,0.09770323281349302,0.07702428986210896
157,157,157,157,2019-09-19,305.20001220703125,289.6600036621094,272.17999267578125,0.05364913466979515,0.1213168506863147
158,158,158,158,2019-09-20,309.57000732421875,297.5199890136719,271.7099914550781,0.04050154193166877,0.13933980000658175
159,159,159,159,2019-09-23,305.8299865722656,300.9100036621094,271.7799987792969,0.01635034678235847,0.12528511275997012
160,160,160,160,2019-09-24,295.2799987792969,300.8900146484375,270.0,-0.018644739260275656,0.09362962510850692
161,161,161,161,2019-09-25,300.1499938964844,298.2699890136719,266.8399963378906,0.00630303065028226,0.12483135218010721
162,162,162,162,2019-09-26,298.67999267578125,303.010009765625,276.0400085449219,-0.014290013366861976,0.08201703894374068
163,163,163,163,2019-09-27,301.2799987792969,305.20001220703125,289.6600036621094,-0.01284408018003369,0.04011598070247313
164,164,164,164,2019-09-30,304.2200012207031,309.57000732421875,297.5199890136719,-0.017282055680259978,0.02251953634860948
165,165,165,165,2019-10-01,296.0199890136719,305.8299865722656,300.9100036621094,-0.032076637312593026,-0.016250754673907353
166,166,166,166,2019-10-02,288.2900085449219,295.2799987792969,300.8900146484375,-0.023672413516905966,-0.04187578679949744
167,167,167,167,2019-10-03,297.0,300.1499938964844,298.2699890136719,-0.010494732502212667,-0.004257850472558444
168,168,168,168,2019-10-04,302.3399963378906,298.67999267578125,303.010009765625,0.012253929797307661,-0.0022111923901544372
169,169,169,169,2019-10-07,301.6300048828125,301.2799987792969,305.20001220703125,0.0011617303004971546,-0.011697271236663864
170,170,170,170,2019-10-08,288.3599853515625,304.2200012207031,309.57000732421875,-0.052133376521929065,-0.06851446028633701
171,171,171,171,2019-10-09,296.9599914550781,296.0199890136719,305.8299865722656,0.003175469482781468,-0.029003026212707783
172,172,172,172,2019-10-10,298.17999267578125,288.2900085449219,295.2799987792969,0.03430567774712978,0.009821166040616003
173,173,173,173,2019-10-11,302.5799865722656,297.0,300.1499938964844,0.018787833576652035,0.008095927786756274
174,174,174,174,2019-10-14,310.3099975585937,302.3399963378906,298.67999267578125,0.026361054829794783,0.03893801114236961
175,175,175,175,2019-10-15,312.1700134277344,301.6300048828125,301.2799987792969,0.03494350155587744,0.03614582678093736
176,176,176,176,2019-10-16,309.6700134277344,288.3599853515625,304.2200012207031,0.07390078082502027,0.017914707071075897
177,177,177,177,2019-10-17,310.54998779296875,296.9599914550781,296.0199890136719,0.045763728208978005,0.0490845190141056
178,178,178,178,2019-10-18,309.44000244140625,298.17999267578125,288.2900085449219,0.03776245905897624,0.07336360355752225
179,179,179,179,2019-10-21,313.8299865722656,302.5799865722656,297.0,0.03718025150124449,0.05666662145543988
180,180,180,180,2019-10-22,309.04998779296875,310.3099975585937,302.3399963378906,-0.004060487175850724,0.022193528928865724
181,181,181,181,2019-10-23,312.5899963378906,312.1700134277344,301.6300048828125,0.0013453659611462054,0.036335879314580266
182,182,182,182,2019-10-24,315.5,309.6700134277344,288.3599853515625,0.018826448540281815,0.09411851861259102
183,183,183,183,2019-10-25,290.6400146484375,310.54998779296875,296.9599914550781,-0.06411197529270052,-0.0212822500959583
184,184,184,184,2019-10-28,304.0599975585937,309.44000244140625,298.17999267578125,-0.01738626176436664,0.019719649296543906
185,185,185,185,2019-10-29,301.7900085449219,313.8299865722656,302.5799865722656,-0.038364651379709125,-0.0026108072655197656
186,186,186,186,2019-10-30,296.510009765625,309.04998779296875,310.3099975585937,-0.04057588908802745,-0.04447161838658753
187,187,187,187,2019-10-31,295.5199890136719,312.5899963378906,312.1700134277344,-0.054608296887937224,-0.053336399070620155
188,188,188,188,2019-11-01,300.45001220703125,315.5,309.6700134277344,-0.04770202153080427,-0.02977363264413957
189,189,189,189,2019-11-04,303.67999267578125,290.6400146484375,310.54998779296875,0.04486642365166782,-0.022122026685660212
190,190,190,190,2019-11-05,300.8699951171875,304.0599975585937,309.44000244140625,-0.010491358504965631,-0.027695214764101195
191,191,191,191,2019-11-06,297.25,301.7900085449219,313.8299865722656,-0.01504360123388937,-0.05283111009676489
192,192,192,192,2019-11-07,295.25,296.510009765625,309.04998779296875,-0.004249467890210412,-0.044652931040441546
193,193,193,193,2019-11-08,293.3900146484375,295.5199890136719,312.5899963378906,-0.007207547524427649,-0.06142225251731703
194,194,194,194,2019-11-11,295.0,300.45001220703125,315.5,-0.01813949737261389,-0.0649762282091918
195,195,195,195,2019-11-12,295.7300109863281,303.67999267578125,290.6400146484375,-0.026178812833220766,0.01751306111117401
196,196,196,196,2019-11-13,298.2200012207031,300.8699951171875,304.0599975585937,-0.00880777059690585,-0.01920672362290987
197,197,197,197,2019-11-14,298.44000244140625,297.25,301.7900085449219,0.004003372384882242,-0.011100453986756076
198,198,198,198,2019-11-15,305.989990234375,295.25,296.510009765625,0.03637591950677388,0.031971873314642574
199,199,199,199,2019-11-18,306.6700134277344,293.3900146484375,295.5199890136719,0.04526397667354143,0.03773018688609464
200,200,200,200,2019-11-19,311.010009765625,295.0,300.45001220703125,0.054271219544491434,0.03514726952754188
201,201,201,201,2019-11-20,314.9100036621094,295.7300109863281,303.67999267578125,0.06485642972727557,0.036979752559193724
202,202,202,202,2019-11-21,312.8500061035156,298.2200012207031,300.8699951171875,0.04905775877851104,0.0398178986962856
203,203,203,203,2019-11-22,315.6199951171875,298.44000244140625,297.25,0.057565984905640244,0.06179981536480228
204,204,204,204,2019-11-25,317.2300109863281,305.989990234375,295.25,0.036733295567426216,0.07444542247697927
205,205,205,205,2019-11-26,319.4100036621094,306.6700134277344,293.3900146484375,0.04154299304316278,0.08868737078475908
206,206,206,206,2019-11-27,320.94000244140625,311.010009765625,295.0,0.031928209266526286,0.08793221166578391
207,207,207,207,2019-11-29,320.760009765625,314.9100036621094,295.7300109863281,0.018576755376093157,0.08463800713297931
208,208,208,208,2019-12-02,319.6700134277344,312.8500061035156,298.2200012207031,0.021799607451380876,0.07192680611370794
209,209,209,209,2019-12-03,322.9700012207031,315.6199951171875,298.44000244140625,0.023287517322172935,0.08219407109847121
210,210,210,210,2019-12-04,319.67999267578125,317.2300109863281,305.989990234375,0.007723045123743777,0.04474003359038092
211,211,211,211,2019-12-05,319.8099975585937,319.4100036621094,306.6700134277344,0.0012522898215405753,0.04284730673204762
212,212,212,212,2019-12-06,326.4700012207031,320.94000244140625,311.010009765625,0.01723063107506051,0.04970898353634556
213,213,213,213,2019-12-09,326.5899963378906,320.760009765625,314.9100036621094,0.018175540574791427,0.03708993852197073
214,214,214,214,2019-12-10,326.94000244140625,319.6700134277344,312.8500061035156,0.022742167573735594,0.04503754535081761
215,215,215,215,2019-12-11,320.57000732421875,322.9700012207031,315.6199951171875,-0.007431011819714839,0.01568345568598506
216,216,216,216,2019-12-12,321.989990234375,319.67999267578125,317.2300109863281,0.007225968504499303,0.015004820109066008
217,217,217,217,2019-12-13,324.7200012207031,319.8099975585937,319.4100036621094,0.01535287733214119,0.016624393405696214
218,218,218,218,2019-12-16,327.739990234375,326.4700012207031,320.94000244140625,0.003890063432852253,0.021187722755782845
219,219,219,219,2019-12-17,323.45001220703125,326.5899963378906,320.760009765625,-0.009614452879967428,0.00838633981639969
220,220,220,220,2019-12-18,325.2300109863281,326.94000244140625,319.6700134277344,-0.0052302913143355,0.017392928097870186
221,221,221,221,2019-12-19,325.20001220703125,320.57000732421875,322.9700012207031,0.014443038266302333,0.006904700058517843
222,222,222,222,2019-12-20,330.1400146484375,321.989990234375,319.67999267578125,0.025311421662922218,0.03272028970316199
223,223,223,223,2019-12-23,334.0199890136719,324.7200012207031,319.8099975585937,0.0286400214277156,0.04443260549562633
224,224,224,224,2019-12-24,335.489990234375,327.739990234375,326.4700012207031,0.023646793894323892,0.02762884485540873
225,225,225,225,2019-12-26,331.3399963378906,323.45001220703125,326.5899963378906,0.024393210181143044,0.014544229931297892
226,226,226,226,2019-12-27,332.2900085449219,325.2300109863281,326.94000244140625,0.02170770630048202,0.016363877358428924
227,227,227,227,2019-12-30,328.1400146484375,325.20001220703125,320.57000732421875,0.009040597573946485,0.023614209536959585
228,228,228,228,2019-12-31,331.739990234375,330.1400146484375,321.989990234375,0.004846354622117799,0.030280444410408558
229,229,229,229,2020-01-02,327.0,334.0199890136719,324.7200012207031,-0.021016673386527573,0.007021430065058398
230,230,230,230,2020-01-03,322.7300109863281,335.489990234375,327.739990234375,-0.03803385978560103,-0.01528644473463281
231,231,231,231,2020-01-06,325.5299987792969,331.3399963378906,323.45001220703125,-0.017534851279073727,0.0064306275893237785
232,232,232,232,2020-01-07,329.69000244140625,332.2900085449219,325.2300109863281,-0.007824508822582121,0.013713345338433713
233,233,233,233,2020-01-08,332.1600036621094,328.1400146484375,325.20001220703125,0.012250834504224706,0.021402186942868884
234,234,234,234,2020-01-09,334.6000061035156,331.739990234375,330.1400146484375,0.008621257470707855,0.013509393763817323
235,235,235,235,2020-01-10,335.5299987792969,327.0,334.0199890136719,0.026085623178278006,0.0045207167693284145
236,236,236,236,2020-01-13,323.1499938964844,322.7300109863281,335.489990234375,0.0013013444546812192,-0.036782010483441985
237,237,237,237,2020-01-14,317.1099853515625,325.5299987792969,331.3399963378906,-0.025865552973024064,-0.04294685562746481
238,238,238,238,2020-01-15,320.3900146484375,329.69000244140625,332.2900085449219,-0.02820827966908579,-0.03581207255852725
239,239,239,239,2020-01-16,325.9599914550781,332.1600036621094,328.1400146484375,-0.018665739820192928,-0.006643576205404345
240,240,240,240,2020-01-17,324.7200012207031,334.6000061035156,331.739990234375,-0.029527808435711456,-0.021161117804073704
241,241,241,241,2020-01-21,328.3299865722656,335.5299987792969,327.0,-0.02145862436511148,0.004067237224053999
242,242,242,242,2020-01-22,330.95001220703125,323.1499938964844,322.7300109863281,0.024137454612007447,0.025470210209397992
243,243,243,243,2020-01-23,327.0,317.1099853515625,325.5299987792969,0.03118796349939279,0.004515716604354347
244,244,244,244,2020-01-24,319.5799865722656,320.3900146484375,329.69000244140625,-0.0025282563099250366,-0.03066521821794521
245,245,245,245,2020-01-27,313.9200134277344,325.9599914550781,332.1600036621094,-0.036936981049721984,-0.05491326479189729
246,246,246,246,2020-01-28,314.2799987792969,324.7200012207031,334.6000061035156,-0.032150783450848985,-0.06072924971176574
247,247,247,247,2020-01-29,313.29998779296875,328.3299865722656,335.5299987792969,-0.04577711264270634,-0.06625342314309868
