,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WELL,WELL_6m,WELL_12m,WELL_6m_ret,WELL_12m_ret
44,44,44,44,2019-04-09,63.852386474609375,64.9223403930664,65.5626449584961,-0.016480519833066642,-0.026085867721922784
45,45,45,45,2019-04-10,64.4674072265625,65.41097259521484,66.05128479003906,-0.014425184815572867,-0.023979511806792586
46,46,46,46,2019-04-11,64.4674072265625,65.09085083007812,66.32087707519531,-0.009578052761103795,-0.027947004478413806
47,47,47,47,2019-04-12,64.4252700805664,64.50109100341797,65.77325439453125,-0.0011754983004480524,-0.0204944141258262
48,48,48,48,2019-04-15,64.40841674804688,64.65274810791016,66.20294189453125,-0.003779133401343948,-0.027106426015678475
49,49,49,49,2019-04-16,62.11686325073242,63.818695068359375,65.37728118896484,-0.02666666586968025,-0.04987080953716305
50,50,50,50,2019-04-17,60.87839889526367,63.852386474609375,64.9223403930664,-0.04657598162800536,-0.06228890507210705
51,51,51,51,2019-04-18,61.70402908325195,64.4674072265625,65.41097259521484,-0.04286473215215569,-0.05667158528436367
52,52,52,52,2019-04-22,60.4571418762207,64.4674072265625,65.09085083007812,-0.06220609022243173,-0.0711883297693231
53,53,53,53,2019-04-23,61.24907302856445,64.4252700805664,64.50109100341797,-0.049300484856795945,-0.05041803052108351
54,54,54,54,2019-04-24,61.872520446777344,64.40841674804688,64.65274810791016,-0.0393721260249178,-0.043002466909719095
55,55,55,55,2019-04-25,62.13371276855469,62.11686325073242,63.818695068359375,0.0002712551300965149,-0.026402644209503445
56,56,56,56,2019-04-26,62.79927062988281,60.87839889526367,63.852386474609375,0.031552599435537676,-0.01649297548409301
57,57,57,57,2019-04-29,61.4934196472168,61.70402908325195,64.4674072265625,-0.0034132201602427026,-0.04613164554445326
58,58,58,58,2019-04-30,62.79084777832031,60.4571418762207,64.4674072265625,0.0386009961714302,-0.0260063111015173
59,59,59,59,2019-05-01,63.07728958129883,61.24907302856445,64.4252700805664,0.02984888525385121,-0.020923164118394455
60,60,60,60,2019-05-02,63.48168182373047,61.872520446777344,64.40841674804688,0.026007690737883005,-0.0143884133643839
61,61,61,61,2019-05-03,64.40841674804688,62.13371276855469,62.11686325073242,0.036609819019915335,0.03689100475123297
62,62,62,62,2019-05-06,64.0293197631836,62.79927062988281,60.87839889526367,0.01958699712533707,0.05175761723531558
63,63,63,63,2019-05-07,63.506961822509766,61.4934196472168,61.70402908325195,0.032744026707971496,0.02921904397564168
64,64,64,64,2019-05-08,63.4311408996582,62.79084777832031,60.4571418762207,0.01019723644436854,0.04919185610074717
65,65,65,65,2019-05-09,64.09668731689453,63.07728958129883,61.24907302856445,0.016161089710137633,0.04649236547632407
66,66,66,66,2019-05-10,65.31830596923828,63.48168182373047,61.872520446777344,0.028931560928199263,0.05569169475526703
67,67,67,67,2019-05-13,66.1959228515625,64.40841674804688,62.13371276855469,0.02775267882314192,0.0653785183920903
68,68,68,68,2019-05-14,66.52822875976562,64.0293197631836,62.79927062988281,0.03902757370880083,0.059379003808181174
69,69,69,69,2019-05-15,67.0479965209961,63.506961822509766,61.4934196472168,0.05575821290873373,0.09032798802937769
70,70,70,70,2019-05-16,67.72109985351562,63.4311408996582,62.79084777832031,0.06763174827083307,0.07851864164346534
71,71,71,71,2019-05-17,68.1982650756836,64.09668731689453,63.07728958129883,0.06399047954710713,0.08118572513780031
72,72,72,72,2019-05-20,67.50808715820312,65.31830596923828,63.48168182373047,0.033524770069758514,0.06342625492583465
73,73,73,73,2019-05-21,68.16417694091797,66.1959228515625,64.40841674804688,0.029733766137970186,0.058311636622941476
74,74,74,74,2019-05-22,68.35162353515625,66.52822875976562,64.0293197631836,0.027407835882342857,0.0675050709262408
75,75,75,75,2019-05-23,69.31442260742188,67.0479965209961,63.506961822509766,0.033803039673468094,0.09144604966527758
76,76,76,76,2019-05-24,69.50189208984375,67.72109985351562,63.4311408996582,0.026295973340363155,0.09570616426068823
77,77,77,77,2019-05-28,68.25789642333984,68.1982650756836,64.09668731689453,0.000874382179518296,0.06492081386160042
78,78,78,78,2019-05-29,67.91706848144531,67.50808715820312,65.31830596923828,0.006058256728319833,0.03978612846191876
79,79,79,79,2019-05-30,68.81172943115234,68.16417694091797,66.1959228515625,0.009499894509041651,0.03951612828867912
80,80,80,80,2019-05-31,69.20368194580078,68.35162353515625,66.52822875976562,0.012465810855338155,0.040215307635744546
81,81,81,81,2019-06-03,69.87678527832031,69.31442260742188,67.0479965209961,0.00811321294679912,0.042190503879387053
82,82,82,82,2019-06-04,68.2153091430664,69.50189208984375,67.72109985351562,-0.018511480883343423,0.007297715049220832
83,83,83,83,2019-06-05,69.85124206542969,68.25789642333984,68.1982650756836,0.023343022940639946,0.024237815843433763
84,84,84,84,2019-06-06,70.36246490478516,67.91706848144531,67.50808715820312,0.03600562388831485,0.04228201192981351
85,85,85,85,2019-06-07,70.91631317138672,68.81172943115234,68.16417694091797,0.03058466569046292,0.040375111297158206
86,86,86,86,2019-06-10,70.19205474853516,69.20368194580078,68.35162353515625,0.014282084058886424,0.026925932672722697
87,87,87,87,2019-06-11,69.96200561523438,69.87678527832031,69.31442260742188,0.001219580101955664,0.00934268776182745
88,88,88,88,2019-06-12,70.09833526611328,68.2153091430664,69.50189208984375,0.027604157288177777,0.008581682574893446
89,89,89,89,2019-06-13,70.14944458007812,69.85124206542969,68.25789642333984,0.004269108262514587,0.02771178509526262
90,90,90,90,2019-06-14,70.10684967041016,70.36246490478516,67.91706848144531,-0.003632835130504608,0.032241986262453004
91,91,91,91,2019-06-17,71.24008178710938,70.91631317138672,68.81172943115234,0.004565502650147435,0.035289802712874074
92,92,92,92,2019-06-18,70.75440979003906,70.19205474853516,69.20368194580078,0.00801166233868722,0.022408169632546215
93,93,93,93,2019-06-19,71.40198516845703,69.96200561523438,69.87678527832031,0.020582308076501077,0.02182698995183907
94,94,94,94,2019-06-20,72.10917663574219,70.09833526611328,68.2153091430664,0.02868600747785499,0.05708201782842126
95,95,95,95,2019-06-21,71.27415466308594,70.14944458007812,69.85124206542969,0.016033057563612063,0.020370612684645018
96,96,96,96,2019-06-24,71.63202667236328,70.10684967041016,70.36246490478516,0.021755035479747997,0.018043167892087153
97,97,97,97,2019-06-25,70.9759521484375,71.24008178710938,70.91631317138672,-0.003707598756851338,0.0008409768413459862
98,98,98,98,2019-06-26,69.07588195800781,70.75440979003906,70.19205474853516,-0.02372329635724779,-0.015901697058535502
99,99,99,99,2019-06-27,69.55302429199219,71.40198516845703,69.96200561523438,-0.025895090621116945,-0.005845763277448568
100,100,100,100,2019-06-28,69.46781158447266,72.10917663574219,70.09833526611328,-0.03663008197434181,-0.008994845301917298
101,101,101,101,2019-07-01,69.646728515625,71.27415466308594,70.14944458007812,-0.022833327945505744,-0.007166358443212673
102,102,102,102,2019-07-02,71.71723937988281,71.63202667236328,70.10684967041016,0.0011895895101403653,0.02297050455188754
103,103,103,103,2019-07-03,72.65448760986328,70.9759521484375,71.24008178710938,0.023649354614015294,0.01985407353939661
104,104,104,104,2019-07-05,71.75984191894531,69.07588195800781,70.75440979003906,0.03885523984433692,0.014210169117230054
105,105,105,105,2019-07-08,72.64598846435547,69.55302429199219,71.40198516845703,0.04446915434444132,0.01742253094173063
106,106,106,106,2019-07-09,73.3616943359375,69.46781158447266,72.10917663574219,0.05605305050857834,0.01736974069919528
107,107,107,107,2019-07-10,73.88996887207031,69.646728515625,71.27415466308594,0.06092519271014085,0.0367007398593413
108,108,108,108,2019-07-11,72.56928253173828,71.71723937988281,71.63202667236328,0.011880590485953357,0.013084313021909821
109,109,109,109,2019-07-12,72.21141052246094,72.65448760986328,70.9759521484375,-0.006098413215458343,0.01740671786184178
110,110,110,110,2019-07-15,71.92172241210938,71.75984191894531,69.07588195800781,0.00225586468469241,0.041198756692409466
111,111,111,111,2019-07-16,72.12621307373047,72.64598846435547,69.55302429199219,-0.007154908366069468,0.03699607325392096
112,112,112,112,2019-07-17,71.9984130859375,73.3616943359375,69.46781158447266,-0.018583012052001857,0.03642840394342417
113,113,113,113,2019-07-18,72.29661560058594,73.88996887207031,69.646728515625,-0.021563864429866464,0.03804754568430946
114,114,114,114,2019-07-19,70.76294708251953,72.56928253173828,71.71723937988281,-0.024891185170926144,-0.013306316662698658
115,115,115,115,2019-07-22,70.76294708251953,72.21141052246094,72.65448760986328,-0.020058650419117252,-0.026034737695775356
116,116,116,116,2019-07-23,71.33380889892578,71.92172241210938,71.75984191894531,-0.008174352524747186,-0.005936928073235537
117,117,117,117,2019-07-24,70.7970199584961,72.12621307373047,72.64598846435547,-0.01842871070848562,-0.02545176333813104
118,118,118,118,2019-07-25,70.40505981445312,71.9984130859375,73.3616943359375,-0.02213039431275443,-0.04030215698052675
119,119,119,119,2019-07-26,70.83109283447266,72.29661560058594,73.88996887207031,-0.02027097332204031,-0.04139771723132879
120,120,120,120,2019-07-29,71.32528686523438,70.76294708251953,72.56928253173828,0.0079468112324248,-0.017142179488406017
121,121,121,121,2019-07-30,71.52976989746094,70.76294708251953,72.21141052246094,0.01083650196263286,-0.00943951406111887
122,122,122,122,2019-07-31,70.82257843017578,71.33380889892578,71.92172241210938,-0.007166734492957905,-0.015282503603508468
123,123,123,123,2019-08-01,71.31676483154297,70.7970199584961,72.12621307373047,0.007341338284458487,-0.011222663823484691
124,124,124,124,2019-08-02,72.21996307373047,70.40505981445312,71.9984130859375,0.025778023114537252,0.003077150985654642
125,125,125,125,2019-08-05,72.28810119628906,70.83109283447266,72.29661560058594,0.02057018046045589,-0.00011777044092786682
126,126,126,126,2019-08-06,72.77377319335938,71.32528686523438,70.76294708251953,0.020308173885957848,0.02841637034272959
127,127,127,127,2019-08-07,74.34154510498047,71.52976989746094,70.76294708251953,0.03930916052924904,0.05057163628710648
128,128,128,128,2019-08-08,74.9039077758789,70.82257843017578,71.33380889892578,0.05762751704566815,0.050047781438555594
129,129,129,129,2019-08-09,75.21915435791016,71.31676483154297,70.7970199584961,0.05471910476568875,0.06246215450885484
130,130,130,130,2019-08-12,74.9720687866211,72.21996307373047,70.40505981445312,0.038107271116726515,0.0648676243469426
131,131,131,131,2019-08-13,74.85277557373047,72.28810119628906,70.83109283447266,0.03547851354509035,0.056778493431637544
132,132,132,132,2019-08-14,74.4913330078125,72.77377319335938,71.32528686523438,0.023601357179729776,0.04438883153123818
133,133,133,133,2019-08-15,75.9715347290039,74.34154510498047,71.52976989746094,0.021925689353398115,0.06209673032515428
134,134,134,134,2019-08-16,76.4104232788086,74.9039077758789,70.82257843017578,0.020112642286132187,0.07889920096797787
135,135,135,135,2019-08-19,76.95257568359375,75.21915435791016,71.31676483154297,0.023044945672156425,0.07902504923439957
136,136,136,136,2019-08-20,76.20388793945312,74.9720687866211,72.21996307373047,0.016430374308303186,0.0551637621533454
137,137,137,137,2019-08-21,76.53089141845703,74.85277557373047,72.28810119628906,0.022418886031468688,0.05869278832829239
138,138,138,138,2019-08-22,76.50508117675781,74.4913330078125,72.77377319335938,0.02703332169843331,0.05127270195932243
139,139,139,139,2019-08-23,75.51543426513672,75.9715347290039,74.34154510498047,-0.00600357048852751,0.015790486443328033
140,140,140,140,2019-08-26,76.24691009521484,76.4104232788086,74.9039077758789,-0.0021399329643433385,0.01792966961556064
141,141,141,141,2019-08-27,76.55672454833984,76.95257568359375,75.21915435791016,-0.005144092081875606,0.017782308267721536
142,142,142,142,2019-08-28,76.4964828491211,76.20388793945312,74.9720687866211,0.0038396323019691536,0.020333093206200026
143,143,143,143,2019-08-29,77.17633819580078,76.53089141845703,74.85277557373047,0.008433807125211246,0.031041769717431444
144,144,144,144,2019-08-30,77.07305908203125,76.50508117675781,74.4913330078125,0.007424054671103297,0.03465807322776704
145,145,145,145,2019-09-03,78.63931274414062,75.51543426513672,75.9715347290039,0.04136741726248805,0.03511549456849705
146,146,146,146,2019-09-04,79.56873321533203,76.24691009521484,76.4104232788086,0.043566658845177963,0.041333496151425564
147,147,147,147,2019-09-05,78.3897476196289,76.55672454833984,76.95257568359375,0.023943331981655547,0.018676073195319498
148,148,148,148,2019-09-06,78.64791107177734,76.4964828491211,76.20388793945312,0.028124537789530057,0.032072157975274074
149,149,149,149,2019-09-09,77.63243103027344,77.17633819580078,76.53089141845703,0.005909749608947745,0.014393398422519077
150,150,150,150,2019-09-10,75.62728881835938,77.07305908203125,76.50508117675781,-0.018758438822742196,-0.011473647827003552
151,151,151,151,2019-09-11,75.45519256591797,78.63931274414062,75.51543426513672,-0.04049018318080233,-0.0007977402209889961
152,152,152,152,2019-09-12,75.25725555419922,79.56873321533203,76.24691009521484,-0.05418557625474474,-0.01297960192458647
153,153,153,153,2019-09-13,73.5877456665039,78.3897476196289,76.55672454833984,-0.06125803563529486,-0.03878142513739924
154,154,154,154,2019-09-16,74.80975341796875,78.64791107177734,76.4964828491211,-0.04880177491689175,-0.02204976449020779
155,155,155,155,2019-09-17,76.84930419921875,77.63243103027344,77.17633819580078,-0.010087624729274602,-0.004237490456625803
156,156,156,156,2019-09-18,76.48786163330078,75.62728881835938,77.07305908203125,0.01137913084532638,-0.007592762707233747
157,157,157,157,2019-09-19,76.84930419921875,75.45519256591797,78.63931274414062,0.018476019819084977,-0.022762260788644184
158,158,158,158,2019-09-20,76.41902160644531,75.25725555419922,79.56873321533203,0.015437263074381091,-0.03958479017584515
159,159,159,159,2019-09-23,76.64277648925781,73.5877456665039,78.3897476196289,0.041515483251778784,-0.02228570933596996
160,160,160,160,2019-09-24,76.73743438720703,74.80975341796875,78.64791107177734,0.025767776007336263,-0.024291512114374303
161,161,161,161,2019-09-25,76.73743438720703,76.84930419921875,77.63243103027344,-0.0014557036420488334,-0.011528643779265324
162,162,162,162,2019-09-26,77.98529052734375,76.48786163330078,75.62728881835938,0.019577340274224975,0.031179244236135384
163,163,163,163,2019-09-27,77.70128631591797,76.84930419921875,75.45519256591797,0.011086399878007969,0.02976725224096155
164,164,164,164,2019-09-30,78.01109313964844,76.41902160644531,75.25725555419922,0.020833445649202753,0.03659232010481617
165,165,165,165,2019-10-01,76.98700714111328,76.64277648925781,73.5877456665039,0.0044913645828543736,0.04619330900575025
166,166,166,166,2019-10-02,77.26238250732422,76.73743438720703,74.80975341796875,0.006840834910747384,0.03278488401976687
167,167,167,167,2019-10-03,78.5962905883789,76.73743438720703,76.84930419921875,0.02422359068967994,0.022732624678440727
168,168,168,168,2019-10-04,79.13844299316406,77.98529052734375,76.48786163330078,0.014786794509869639,0.03465362089177937
169,169,169,169,2019-10-07,78.77699279785156,77.70128631591797,76.84930419921875,0.013844127078668667,0.025084008485432907
170,170,170,170,2019-10-08,78.46719360351562,78.01109313964844,76.41902160644531,0.005846610341053937,0.02680186102902904
171,171,171,171,2019-10-09,78.61349487304688,76.98700714111328,76.64277648925781,0.021126782197836702,0.025713034862004047
172,172,172,172,2019-10-10,78.82864379882812,77.26238250732422,76.73743438720703,0.02027197765167843,0.027251489814855256
173,173,173,173,2019-10-11,78.46719360351562,78.5962905883789,76.73743438720703,-0.0016425327950829738,0.02254126985247451
174,174,174,174,2019-10-14,78.99214172363281,79.13844299316406,77.98529052734375,-0.001848675106533082,0.012910783424420647
175,175,175,175,2019-10-15,78.64791107177734,78.77699279785156,77.70128631591797,-0.0016385713834679017,0.0121828711047407
176,176,176,176,2019-10-16,78.32951354980469,78.46719360351562,78.01109313964844,-0.0017546193178084035,0.004081732447797526
177,177,177,177,2019-10-17,78.46719360351562,78.61349487304688,76.98700714111328,-0.0018610197876015588,0.019226445050516627
178,178,178,178,2019-10-18,79.25030517578125,78.82864379882812,77.26238250732422,0.0053490883089299945,0.025729502559263873
179,179,179,179,2019-10-21,79.35359191894531,78.46719360351562,78.5962905883789,0.011296419238701727,0.009635331704552108
180,180,180,180,2019-10-22,79.10401916503906,78.99214172363281,79.13844299316406,0.0014163110274649782,-0.0004349823780077644
181,181,181,181,2019-10-23,78.41555786132812,78.64791107177734,78.77699279785156,-0.0029543468768949976,-0.004588077352113529
182,182,182,182,2019-10-24,78.17459106445312,78.32951354980469,78.46719360351562,-0.0019778303008745057,-0.0037289792794296117
183,183,183,183,2019-10-25,75.69615173339844,78.46719360351562,78.61349487304688,-0.03531465498968778,-0.03710995350556112
184,184,184,184,2019-10-28,74.9044189453125,79.25030517578125,78.82864379882812,-0.05483746997351435,-0.04978171213411087
185,185,185,185,2019-10-29,76.96980285644531,79.35359191894531,78.46719360351562,-0.03004009024487375,-0.019083016459546576
186,186,186,186,2019-10-30,77.84757995605469,79.10401916503906,78.99214172363281,-0.015883380165083616,-0.01448956494409992
187,187,187,187,2019-10-31,78.04552459716797,78.41555786132812,78.64791107177734,-0.004718875619230234,-0.007659281300677057
188,188,188,188,2019-11-01,77.47755432128906,78.17459106445312,78.32951354980469,-0.008916410481627834,-0.010876605635676717
189,189,189,189,2019-11-04,74.77533721923828,75.69615173339844,78.46719360351562,-0.012164614621404501,-0.047049680442654895
190,190,190,190,2019-11-05,73.62217712402344,74.9044189453125,79.25030517578125,-0.017118373513119733,-0.07101711519311293
191,191,191,191,2019-11-06,73.0369644165039,76.96980285644531,79.35359191894531,-0.05109586219515794,-0.07960102812854952
192,192,192,192,2019-11-07,71.6428451538086,77.84757995605469,79.10401916503906,-0.07970363119506985,-0.09432104828534449
193,193,193,193,2019-11-08,71.32441711425781,78.04552459716797,78.41555786132812,-0.08611778212269261,-0.09043027863948183
194,194,194,194,2019-11-11,71.52236938476562,77.47755432128906,78.17459106445312,-0.07686335724832105,-0.08509442248572685
195,195,195,195,2019-11-12,71.56584930419922,74.77533721923828,75.69615173339844,-0.04292174444668795,-0.05456423258802012
196,196,196,196,2019-11-13,72.27027893066406,73.62217712402344,74.9044189453125,-0.0183626489485903,-0.035166683778317775
197,197,197,197,2019-11-14,72.69642639160156,73.0369644165039,76.96980285644531,-0.0046625435164634466,-0.05552016903062529
198,198,198,198,2019-11-15,73.0442886352539,71.6428451538086,77.84757995605469,0.019561527441248172,-0.061701228522611284
199,199,199,199,2019-11-18,73.76612091064453,71.32441711425781,78.04552459716797,0.03423377147934126,-0.05483214711684725
200,200,200,200,2019-11-19,74.0096435546875,71.52236938476562,77.47755432128906,0.0347761713058079,-0.04476019922132024
201,201,201,201,2019-11-20,73.78351593017578,71.56584930419922,74.77533721923828,0.03098777765565397,-0.013264016264540768
202,202,202,202,2019-11-21,72.61814880371094,72.27027893066406,73.62217712402344,0.0048134569036411,-0.01363757986429981
203,203,203,203,2019-11-22,72.74859619140625,72.69642639160156,73.0369644165039,0.0007176391247027958,-0.003948250415408805
204,204,204,204,2019-11-25,72.34855651855469,73.0442886352539,71.6428451538086,-0.009524798306591142,0.009850409531210191
205,205,205,205,2019-11-26,73.54000854492188,73.76612091064453,71.32441711425781,-0.0030652603516532206,0.03106357570528484
206,206,206,206,2019-11-27,74.63580322265625,74.0096435546875,71.52236938476562,0.008460514574780698,0.043530910184776284
207,207,207,207,2019-11-29,73.54869079589844,73.78351593017578,71.56584930419922,-0.00318262326370522,0.027706531969891257
208,208,208,208,2019-12-02,72.38334655761719,72.61814880371094,72.27027893066406,-0.0032333824252175347,0.001564510731466795
209,209,209,209,2019-12-03,72.99211883544922,72.74859619140625,72.69642639160156,0.0033474548897445278,0.004067496279044347
210,210,210,210,2019-12-04,72.86165618896484,72.34855651855469,73.0442886352539,0.007092051246089026,-0.002500297418201125
211,211,211,211,2019-12-05,73.10517120361328,73.54000854492188,73.76612091064453,-0.005912935691909427,-0.008960071356224342
212,212,212,212,2019-12-06,72.85295867919922,74.63580322265625,74.0096435546875,-0.02388725606849018,-0.015628839971828512
213,213,213,213,2019-12-09,72.3050765991211,73.54869079589844,73.78351593017578,-0.016908719697383057,-0.020037528876419963
214,214,214,214,2019-12-10,71.91372680664062,72.38334655761719,72.61814880371094,-0.006487953007294878,-0.009700357399282988
215,215,215,215,2019-12-11,70.59178924560547,72.99211883544922,72.74859619140625,-0.03288477753680452,-0.029647402956423874
216,216,216,216,2019-12-12,68.81766510009766,72.86165618896484,72.34855651855469,-0.055502321802556875,-0.04880389586696854
217,217,217,217,2019-12-13,68.4176025390625,73.10517120361328,73.54000854492188,-0.06412089031971369,-0.06965468331065472
218,218,218,218,2019-12-16,68.4176025390625,72.85295867919922,74.63580322265625,-0.06088093360308633,-0.08331391122091081
219,219,219,219,2019-12-17,67.31310272216797,72.3050765991211,73.54869079589844,-0.06904043411266925,-0.08478176846185559
220,220,220,220,2019-12-18,68.17411041259766,71.91372680664062,72.38334655761719,-0.05200142671089669,-0.05815199690537898
221,221,221,221,2019-12-19,68.74809265136719,70.59178924560547,72.99211883544922,-0.026117720119313348,-0.058143622240225845
222,222,222,222,2019-12-20,69.92215728759766,68.81766510009766,72.86165618896484,0.01604954463208652,-0.04034356416142493
223,223,223,223,2019-12-23,69.4438247680664,68.4176025390625,73.10517120361328,0.014999388913371936,-0.050083275577718744
224,224,224,224,2019-12-24,69.5134048461914,68.4176025390625,72.85295867919922,0.01601637979792203,-0.04583964596020329
225,225,225,225,2019-12-26,69.99173736572266,67.31310272216797,72.3050765991211,0.03979365881573815,-0.03199414677650114
226,226,226,226,2019-12-27,70.40916442871094,68.17411041259766,71.91372680664062,0.03278449843476472,-0.020921768968740984
227,227,227,227,2019-12-30,70.45265197753906,68.74809265136719,70.59178924560547,0.024794278072789222,-0.001971012061789734
228,228,228,228,2019-12-31,71.12229919433594,69.92215728759766,68.81766510009766,0.017163971383233445,0.03348898994009919
229,229,229,229,2020-01-02,69.69602966308594,69.4438247680664,68.4176025390625,0.0036317828959142595,0.018685646333391093
230,230,230,230,2020-01-03,70.92225646972656,69.5134048461914,68.4176025390625,0.02026733730929231,0.036608326479052655
231,231,231,231,2020-01-06,72.00068664550781,69.99173736572266,67.31310272216797,0.028702663419939656,0.06963850623091394
232,232,232,232,2020-01-07,71.53103637695312,70.40916442871094,68.17411041259766,0.01593360690110268,0.04924048064637687
233,233,233,233,2020-01-08,71.54844665527344,70.45265197753906,68.74809265136719,0.015553632787076888,0.04073355195623107
234,234,234,234,2020-01-09,71.71368408203125,71.12229919433594,69.92215728759766,0.008315041757570363,0.02562173227958109
235,235,235,235,2020-01-10,72.00938415527344,69.69602966308594,69.4438247680664,0.03319205560733329,0.0369443848430826
236,236,236,236,2020-01-13,73.11388397216797,70.92225646972656,69.5134048461914,0.030901829856145424,0.05179546497460663
237,237,237,237,2020-01-14,73.0790786743164,72.00068664550781,69.99173736572266,0.014977524229984107,0.04411008248676107
238,238,238,238,2020-01-15,73.87918853759766,71.53103637695312,70.40916442871094,0.03282703955623223,0.04928369960135104
239,239,239,239,2020-01-16,75.27068328857422,71.54844665527344,70.45265197753906,0.052024003417360465,0.06838679844970486
240,240,240,240,2020-01-17,75.13152313232422,71.71368408203125,71.12229919433594,0.047659510092709745,0.05637084266684633
241,241,241,241,2020-01-21,76.35778045654297,72.00938415527344,69.69602966308594,0.060386522566185485,0.09558293098846904
242,242,242,242,2020-01-22,74.79234313964844,73.11388397216797,70.92225646972656,0.022956777513275073,0.054568013802181126
