,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CB,CB_6m,CB_12m,CB_6m_ret,CB_12m_ret
241,241,241,241,2020-01-21,141.54869079589844,139.92689514160156,144.58834838867188,0.01159030687171092,-0.021022839161302653
242,242,242,242,2020-01-22,142.55882263183594,139.84349060058594,144.36595153808594,0.019416935458264506,-0.012517694698761739
243,243,243,243,2020-01-23,140.9462890625,139.71376037597656,145.55218505859375,0.008821813135704293,-0.03164429303647753
244,244,244,244,2020-01-24,140.87216186523438,140.20489501953125,142.6422119140625,0.00475922645646687,-0.012409019918273034
245,245,245,245,2020-01-27,139.3616180419922,141.47454833984375,141.66915893554688,-0.014935055970463185,-0.01628823740391172
246,246,246,246,2020-01-28,139.8990936279297,142.42904663085938,142.67001342773438,-0.017762900635617473,-0.019421879435149947
247,247,247,247,2020-01-29,139.83424377441406,141.54869079589844,139.92689514160156,-0.012112065550337503,-0.0006621412352052491
248,248,248,248,2020-01-30,142.8461456298828,142.55882263183594,139.84349060058594,0.0020154697741079364,0.021471539478894464
249,249,249,249,2020-01-31,140.85365295410156,140.9462890625,139.71376037597656,-0.0006572440396593882,0.008158771011942623
250,250,250,250,2020-02-03,142.00279235839844,140.87216186523438,140.20489501953125,0.008025932719380569,0.01282335640718335
251,251,251,251,2020-02-04,142.99436950683594,139.3616180419922,141.47454833984375,0.026067087307705794,0.010742717929315138
252,252,252,252,2020-02-05,153.21621704101562,139.8990936279297,142.42904663085938,0.09519091988189476,0.07573715239500212
253,253,253,253,2020-02-06,151.26077270507812,139.83424377441406,141.54869079589844,0.08171481192473684,0.06861301121593355
254,254,254,254,2020-02-07,150.8067169189453,142.8461456298828,142.55882263183594,0.05572828902005167,0.05785607747624222
255,255,255,255,2020-02-10,151.3813018798828,140.85365295410156,140.9462890625,0.07474175291152574,0.07403538530025155
256,256,256,256,2020-02-11,152.1134033203125,142.00279235839844,140.87216186523438,0.07120008553350177,0.07979746534898835
257,257,257,257,2020-02-12,151.88172912597656,142.99436950683594,139.3616180419922,0.06215181513643975,0.08983901923563953
258,258,258,258,2020-02-13,152.7528533935547,153.21621704101562,139.8990936279297,-0.0030242467567052067,0.09187879229446883
259,259,259,259,2020-02-14,152.50262451171875,151.26077270507812,139.83424377441406,0.008210005703606527,0.09059569670031475
260,260,260,260,2020-02-18,151.52029418945312,150.8067169189453,142.8461456298828,0.004731734004204569,0.060723714464408385
261,261,261,261,2020-02-19,152.17825317382812,151.3813018798828,140.85365295410156,0.005264529265164297,0.08039976232222235
262,262,262,262,2020-02-20,151.19598388671875,152.1134033203125,142.00279235839844,-0.006031154477964651,0.0647395123408403
263,263,263,263,2020-02-21,151.751953125,151.88172912597656,142.99436950683594,-0.0008544543291900686,0.061244254919739394
264,264,264,264,2020-02-24,148.7308349609375,152.7528533935547,153.21621704101562,-0.02633023438360793,-0.029274852014375186
265,265,265,265,2020-02-25,145.69117736816406,152.50262451171875,151.26077270507812,-0.044664458499409476,-0.036821148254831626
266,266,266,266,2020-02-26,146.45108032226562,151.52029418945312,150.8067169189453,-0.0334556759825797,-0.028882245338055612
267,267,267,267,2020-02-27,139.11138916015625,152.17825317382812,151.3813018798828,-0.08586551456038882,-0.08105302680949611
268,268,268,268,2020-02-28,134.40357971191406,151.19598388671875,152.1134033203125,-0.11106382420439243,-0.1164251356016669
269,269,269,269,2020-03-02,140.6868133544922,151.751953125,151.88172912597656,-0.07291596281066193,-0.07370811377976139
270,270,270,270,2020-03-03,135.46932983398438,148.7308349609375,152.7528533935547,-0.08916446364626485,-0.11314697680337782
271,271,271,271,2020-03-04,140.8073272705078,145.69117736816406,152.50262451171875,-0.033521934449844415,-0.07668915389919884
272,272,272,272,2020-03-05,134.27386474609375,146.45108032226562,151.52029418945312,-0.0831486906711505,-0.11382257100026039
273,273,273,273,2020-03-06,134.20899963378906,139.11138916015625,152.17825317382812,-0.035240748841370295,-0.11808029836900147
274,274,274,274,2020-03-09,125.08069610595705,134.40357971191406,151.19598388671875,-0.06936484598059112,-0.17272474512503044
275,275,275,275,2020-03-10,128.90809631347656,140.6868133544922,151.751953125,-0.08372296422221526,-0.1505341864872518
276,276,276,276,2020-03-11,121.67032623291016,135.46932983398438,148.7308349609375,-0.10186072093207144,-0.18194282802980621
277,277,277,277,2020-03-12,108.1864242553711,140.8073272705078,145.69117736816406,-0.23167049362756553,-0.2574263849760636
278,278,278,278,2020-03-13,112.93125915527344,134.27386474609375,146.45108032226562,-0.15894832275199855,-0.22888066850194488
279,279,279,279,2020-03-16,93.9889144897461,134.20899963378906,139.11138916015625,-0.2996824747505008,-0.3243621887670285
280,280,280,280,2020-03-17,102.014404296875,125.08069610595705,134.40357971191406,-0.18441128429236087,-0.24098446994092937
281,281,281,281,2020-03-18,92.49686431884766,128.90809631347656,140.6868133544922,-0.28245884499050145,-0.3425335174393287
282,282,282,282,2020-03-19,92.0019989013672,121.67032623291016,135.46932983398438,-0.24384193130829368,-0.3208647373238336
283,283,283,283,2020-03-20,94.83126068115234,108.1864242553711,140.8073272705078,-0.12344583589059432,-0.3265175717811184
284,284,284,284,2020-03-23,87.95886993408203,112.93125915527344,134.27386474609375,-0.22112911348005004,-0.3449293345327583
285,285,285,285,2020-03-24,95.76499938964844,93.9889144897461,134.20899963378906,0.01889674872344771,-0.28644875044923435
286,286,286,286,2020-03-25,95.05536651611328,102.014404296875,125.08069610595705,-0.06821622719581866,-0.24004766942141909
287,287,287,287,2020-03-26,101.9837417602539,92.49686431884766,128.90809631347656,0.10256431405829991,-0.20886472861835192
288,288,288,288,2020-03-27,101.22742462158205,92.0019989013672,121.67032623291016,0.1002741878478659,-0.168018795085622
289,289,289,289,2020-03-30,106.4843978881836,94.83126068115234,108.1864242553711,0.1228828671403217,-0.015732347001042535
290,290,290,290,2020-03-31,104.29010772705078,87.95886993408203,112.93125915527344,0.18566902695780052,-0.07651691385413151
291,291,291,291,2020-04-01,97.26832580566406,95.76499938964844,93.9889144897461,0.01569807785304622,0.034891469209124004
292,292,292,292,2020-04-02,98.9117202758789,95.05536651611328,102.014404296875,0.040569553315140006,-0.03041417574685712
293,293,293,293,2020-04-03,96.00777435302734,101.9837417602539,92.49686431884766,-0.05859725583784747,0.03795707086974498
294,294,294,294,2020-04-06,103.42170715332033,101.22742462158205,92.0019989013672,0.021676759434917425,0.12412456673029326
295,295,295,295,2020-04-07,104.6075668334961,106.4843978881836,94.83126068115234,-0.017625408904113016,0.10309159745555063
296,296,296,296,2020-04-08,107.01663208007812,104.29010772705078,87.95886993408203,0.026143652667070194,0.21666674617668824
297,297,297,297,2020-04-09,114.16912841796876,97.26832580566406,95.76499938964844,0.173754431078329,0.1921801195177546
298,298,298,298,2020-04-13,111.68537139892578,98.9117202758789,95.05536651611328,0.12914193674338437,0.17495072074645535
299,299,299,299,2020-04-14,114.38389587402344,96.00777435302734,101.9837417602539,0.19140243219706154,0.12158951907177662
300,300,300,300,2020-04-15,108.78141021728516,103.42170715332033,101.22742462158205,0.05182377289536699,0.07462390378834716
301,301,301,301,2020-04-16,104.5328598022461,104.6075668334961,106.4843978881836,-0.000714164696793973,-0.018326986156101066
302,302,302,302,2020-04-17,110.9197006225586,107.01663208007812,104.29010772705078,0.03647160695133711,0.06356876064275307
303,303,303,303,2020-04-20,107.04466247558594,114.16912841796876,97.26832580566406,-0.06240273567036825,0.10050894357382467
304,304,304,304,2020-04-21,104.94371795654295,111.68537139892578,98.9117202758789,-0.06036290480964157,0.060983649499169124
305,305,305,305,2020-04-22,99.1824951171875,114.38389587402344,96.00777435302734,-0.13289808535266168,0.03306733007356755
306,306,306,306,2020-04-23,97.18429565429688,108.78141021728516,103.42170715332033,-0.10660934198061645,-0.060310467412577395
307,307,307,307,2020-04-24,97.12825775146484,104.5328598022461,104.6075668334961,-0.07083516192696904,-0.0714987386518231
308,308,308,308,2020-04-27,99.4719696044922,110.9197006225586,107.01663208007812,-0.10320737392738855,-0.07049990575241072
309,309,309,309,2020-04-28,103.09490966796876,107.04466247558594,114.16912841796876,-0.03689817610960289,-0.09699836464948486
310,310,310,310,2020-04-29,104.64491271972656,104.94371795654295,111.68537139892578,-0.002847290363203303,-0.06303832445568547
311,311,311,311,2020-04-30,100.85392761230467,99.1824951171875,114.38389587402344,0.016852091623046128,-0.11828560444050606
312,312,312,312,2020-05-01,94.8592529296875,97.18429565429688,108.78141021728516,-0.02392405798648778,-0.12798287188765878
313,313,313,313,2020-05-04,92.75833129882812,97.12825775146484,104.5328598022461,-0.04499129865809637,-0.11263949465931444
314,314,314,314,2020-05-05,93.52400970458984,99.4719696044922,110.9197006225586,-0.05979533655110958,-0.15683139081995368
315,315,315,315,2020-05-06,88.93932342529297,103.09490966796876,107.04466247558594,-0.13730635477799824,-0.1691381768280349
316,316,316,316,2020-05-07,92.43153381347656,104.64491271972656,104.94371795654295,-0.11671259107417331,-0.11922756680154667
317,317,317,317,2020-05-08,95.19541931152344,100.85392761230467,99.1824951171875,-0.05610597856469468,-0.04019939003302142
318,318,318,318,2020-05-11,95.0833740234375,94.8592529296875,97.18429565429688,0.002362669816893037,-0.021617912819297036
319,319,319,319,2020-05-12,94.8592529296875,92.75833129882812,97.12825775146484,0.022649411664070307,-0.023360913438634445
320,320,320,320,2020-05-13,91.98332214355467,93.52400970458984,99.4719696044922,-0.01647371157312083,-0.07528399699646982
321,321,321,321,2020-05-14,92.3008041381836,88.93932342529297,103.09490966796876,0.03779521344924763,-0.10470066431552305
322,322,322,322,2020-05-15,92.8983917236328,92.43153381347656,104.64491271972656,0.0050508510558564534,-0.11225123793217551
323,323,323,323,2020-05-18,98.36080169677734,95.19541931152344,100.85392761230467,0.03325141491204864,-0.024720166824947265
324,324,324,324,2020-05-19,95.27010345458984,95.0833740234375,94.8592529296875,0.0019638494433982245,0.004331159188096123
325,325,325,325,2020-05-20,97.6791763305664,94.8592529296875,92.75833129882812,0.029727446862449103,0.0530501677082289
326,326,326,326,2020-05-21,105.5880126953125,91.98332214355467,93.52400970458984,0.14790388338578953,0.12899364589722673
327,327,327,327,2020-05-22,109.24827575683594,92.3008041381836,88.93932342529297,0.18361131061523883,0.22834615274088566
328,328,328,328,2020-05-26,110.48084259033205,92.8983917236328,92.43153381347656,0.18926539567020706,0.19527219804962148
329,329,329,329,2020-05-27,114.82275390625,98.36080169677734,95.19541931152344,0.16736293244356526,0.20617940166319193
330,330,330,330,2020-05-28,115.5137176513672,95.27010345458984,95.0833740234375,0.21248653525842354,0.21486767626581837
331,331,331,331,2020-05-29,113.86100006103516,97.6791763305664,94.8592529296875,0.16566298302625038,0.20031516741368738
332,332,332,332,2020-06-01,111.63867950439452,105.5880126953125,91.98332214355467,0.057304486130844934,0.2136839255508136
333,333,333,333,2020-06-02,113.63689422607422,109.24827575683594,92.3008041381836,0.04017105477258465,0.23115822540341413
334,334,334,334,2020-06-03,118.07219696044922,110.48084259033205,92.8983917236328,0.0687119521550561,0.27098214263716214
335,335,335,335,2020-06-04,125.61685180664062,114.82275390625,98.36080169677734,0.09400661047725567,0.27710276491937424
336,336,336,336,2020-06-05,131.35003662109375,115.5137176513672,95.27010345458984,0.13709470434950632,0.3787120183374344
337,337,337,337,2020-06-08,131.37806701660156,113.86100006103516,97.6791763305664,0.1538460662226433,0.34499564750619083
338,338,338,338,2020-06-09,128.5674591064453,111.63867950439452,105.5880126953125,0.15163901684616765,0.21763309891476879
339,339,339,339,2020-06-10,122.30206298828124,113.63689422607422,109.24827575683594,0.07625312906711579,0.1194873524640363
340,340,340,340,2020-06-11,113.39412689208984,118.07219696044922,110.48084259033205,-0.03962042029188628,0.026369135439710423
341,341,341,341,2020-06-12,117.36253356933594,125.61685180664062,114.82275390625,-0.06571027786948824,0.022119132111738216
342,342,342,342,2020-06-15,120.63999938964844,131.35003662109375,115.5137176513672,-0.0815381366229887,0.04437812099297944
343,343,343,343,2020-06-16,121.81649780273438,131.37806701660156,113.86100006103516,-0.07277903710258538,0.06987026055835344
344,344,344,344,2020-06-17,121.10686492919922,128.5674591064453,111.63867950439452,-0.05802863515463286,0.08481097650776137
345,345,345,345,2020-06-18,121.79261779785156,122.30206298828124,113.63689422607422,-0.0041654668611639245,0.07177003232376267
346,346,346,346,2020-06-19,120.19564819335938,113.39412689208984,118.07219696044922,0.059981248479845206,0.017984345913555355
347,347,347,347,2020-06-22,119.66019439697266,117.36253356933594,125.61685180664062,0.019577464440807324,-0.047419254057066484
348,348,348,348,2020-06-23,121.53898620605467,120.63999938964844,131.35003662109375,0.0074518138341717055,-0.0746939298033169
349,349,349,349,2020-06-24,118.5235366821289,121.81649780273438,131.37806701660156,-0.02703214408558996,-0.0978438077708077
350,350,350,350,2020-06-25,120.76866149902344,121.10686492919922,128.5674591064453,-0.002792603296051799,-0.06065918749288646
351,351,351,351,2020-06-26,116.44747161865234,121.79261779785156,122.30206298828124,-0.04388727556600325,-0.047869931435170265
352,352,352,352,2020-06-29,118.08200073242188,120.19564819335938,113.39412689208984,-0.017585058134028775,0.04134141660434665
353,353,353,353,2020-06-30,118.94627380371094,119.66019439697266,117.36253356933594,-0.005966232938693805,0.013494427788910635
354,354,354,354,2020-07-01,118.04444122314452,121.53898620605467,120.63999938964844,-0.028752461181349442,-0.021514905335175527
355,355,355,355,2020-07-02,117.95989227294922,118.5235366821289,121.81649780273438,-0.004755548348943872,-0.03165913976635926
356,356,356,356,2020-07-06,119.57565307617188,120.76866149902344,121.10686492919922,-0.009878460256522836,-0.012643476931902375
357,357,357,357,2020-07-07,119.46292877197266,116.44747161865234,121.79261779785156,0.025895428311191404,-0.019128327053004712
358,358,358,358,2020-07-08,120.1111068725586,118.08200073242188,120.19564819335938,0.017183873304575492,-0.0007033642404821183
359,359,359,359,2020-07-09,116.80443572998048,118.94627380371094,119.66019439697266,-0.018006768982649968,-0.023865569343120008
360,360,360,360,2020-07-10,120.64655303955078,118.04444122314452,121.53898620605467,0.02204349302215247,-0.0073427728366178835
361,361,361,361,2020-07-13,120.53382110595705,117.95989227294922,118.5235366821289,0.0218203728692119,0.016961056682096576
362,362,362,362,2020-07-14,122.81658935546876,119.57565307617188,120.76866149902344,0.027103646904042877,0.016957444348771666
363,363,363,363,2020-07-15,124.75173950195312,119.46292877197266,116.44747161865234,0.044271564278116626,0.07131342370829641
364,364,364,364,2020-07-16,127.78596496582033,120.1111068725586,118.08200073242188,0.06389798823022241,0.08217987646896319
365,365,365,365,2020-07-17,127.71082305908205,116.80443572998048,118.94627380371094,0.09337305780333649,0.07368494173961815
366,366,366,366,2020-07-20,126.14199829101562,120.64655303955078,118.04444122314452,0.04554995657160066,0.06859752974359834
367,367,367,367,2020-07-21,127.33503723144533,120.53382110595705,117.95989227294922,0.05642579039711659,0.07947739505223361
368,368,368,368,2020-07-22,127.55110931396484,122.81658935546876,119.57565307617188,0.03854951503980408,0.06669799438780788
369,369,369,369,2020-07-23,127.13777923583984,124.75173950195312,119.46292877197266,0.01912630431777962,0.06424462000690379
370,370,370,370,2020-07-24,126.73382568359376,127.78596496582033,120.1111068725586,-0.008233605955927814,0.05513827141783034
371,371,371,371,2020-07-27,124.36656951904295,127.71082305908205,116.80443572998048,-0.026186140375056288,0.06474183742939377
372,372,372,372,2020-07-28,123.96265411376952,126.14199829101562,120.64655303955078,-0.017276911788080773,0.027486082201881423
373,373,373,373,2020-07-29,123.94384002685548,127.33503723144533,120.53382110595705,-0.026632082404986268,0.028290971692507938
374,374,374,374,2020-07-30,122.12141418457033,127.55110931396484,122.81658935546876,-0.04256878014309873,-0.005660270933647182
375,375,375,375,2020-07-31,119.5286636352539,127.13777923583984,124.75173950195312,-0.059849366933420134,-0.04186775982083557
376,376,376,376,2020-08-03,118.78656005859376,126.73382568359376,127.78596496582033,-0.06270832259764103,-0.07042561293514271
377,377,377,377,2020-08-04,117.19898986816406,124.36656951904295,127.71082305908205,-0.05763268761531126,-0.08230965034228122
378,378,378,378,2020-08-05,118.05381774902344,123.96265411376952,126.14199829101562,-0.04766626212539071,-0.06411964810746351
379,379,379,379,2020-08-06,118.88988494873048,123.94384002685548,127.33503723144533,-0.04077616989299293,-0.06632229798122935
380,380,380,380,2020-08-07,122.07442474365234,122.12141418457033,127.55110931396484,-0.00038477642297007897,-0.042937177103115065
381,381,381,381,2020-08-10,123.0232391357422,119.5286636352539,127.13777923583984,0.029236296919976645,-0.032362843875581526
382,382,382,382,2020-08-11,124.00960540771484,118.78656005859376,126.73382568359376,0.04397000255369554,-0.021495605148701635
383,383,383,383,2020-08-12,122.38442993164062,117.19898986816406,124.36656951904295,0.04424475048214682,-0.015937881016319433
384,384,384,384,2020-08-13,123.24868774414062,118.05381774902344,123.96265411376952,0.044004252417835676,-0.005759527937935549
385,385,385,385,2020-08-14,122.2529296875,118.88988494873048,123.94384002685548,0.028287055204231804,-0.013642552457541313
386,386,386,386,2020-08-17,118.21353149414062,122.07442474365234,122.12141418457033,-0.031627372052904,-0.031999979008787593
387,387,387,387,2020-08-18,117.49958038330078,123.0232391357422,119.5286636352539,-0.04489931163612659,-0.01697570432264639
388,388,388,388,2020-08-19,116.41929626464844,124.00960540771484,118.78656005859376,-0.061207429199627184,-0.019928717464144374
389,389,389,389,2020-08-20,115.958984375,122.38442993164062,117.19898986816406,-0.05250214884548332,-0.010580342838781509
390,390,390,390,2020-08-21,114.53108978271484,123.24868774414062,118.05381774902344,-0.07073177103129213,-0.029840017319878065
391,391,391,391,2020-08-24,116.87957000732422,122.2529296875,118.88988494873048,-0.04395280909759003,-0.01690904943068272
392,392,392,392,2020-08-25,118.27928924560548,118.21353149414062,122.07442474365234,0.0005562624737940336,-0.03108870269932773
393,393,393,393,2020-08-26,117.97866821289062,117.49958038330078,123.0232391357422,0.004077357791636205,-0.04100502440262899
394,394,394,394,2020-08-27,120.01715087890624,116.41929626464844,124.00960540771484,0.030904280730911005,-0.032194720043518754
395,395,395,395,2020-08-28,118.7302017211914,115.958984375,122.38442993164062,0.023898254724528778,-0.029858603847649046
396,396,396,396,2020-08-31,117.42443084716795,114.53108978271484,123.24868774414062,0.025262494838233618,-0.04725613719363564
397,397,397,397,2020-09-01,117.2929229736328,116.87957000732422,122.2529296875,0.0035365715863147074,-0.04057167976706855
398,398,398,398,2020-09-02,118.2041244506836,118.27928924560548,118.21353149414062,-0.0006354856830921296,-7.957670613623069e-05
399,399,399,399,2020-09-03,116.49443817138672,117.97866821289062,117.49958038330078,-0.012580494965629185,-0.008554432353163666
400,400,400,400,2020-09-04,117.95050048828124,120.01715087890624,116.41929626464844,-0.017219625490944912,0.013152495099712835
401,401,401,401,2020-09-08,113.77018737792967,118.7302017211914,115.958984375,-0.041775506748561786,-0.01887561372555635
402,402,402,402,2020-09-09,114.81291961669922,117.42443084716795,114.53108978271484,-0.022239930920914697,0.0024607277772268343
403,403,403,403,2020-09-10,112.00413513183594,117.2929229736328,116.87957000732422,-0.04509042581354861,-0.041713319745980915
404,404,404,404,2020-09-11,113.35685729980467,118.2041244506836,118.27928924560548,-0.04100759743710358,-0.04161702337912632
405,405,405,405,2020-09-14,113.55412292480467,116.49443817138672,117.97866821289062,-0.025239962462896726,-0.0375029262078288
406,406,406,406,2020-09-15,110.52926635742188,117.95050048828124,120.01715087890624,-0.06291820806302284,-0.07905440557456123
407,407,407,407,2020-09-16,111.40290069580078,113.77018737792967,118.7302017211914,-0.02080761873288539,-0.06171387666465
408,408,408,408,2020-09-17,110.66533660888672,114.81291961669922,117.42443084716795,-0.03612470636283027,-0.05756122630969729
409,409,409,409,2020-09-18,111.03412628173828,112.00413513183594,117.2929229736328,-0.008660473552658532,-0.05336039492597078
410,410,410,410,2020-09-21,109.681884765625,113.35685729980467,118.2041244506836,-0.03241949910855557,-0.07209765077710284
411,411,411,411,2020-09-22,109.72917938232422,113.55412292480467,116.49443817138672,-0.03368388081349827,-0.05807366338905762
412,412,412,412,2020-09-23,107.65826416015624,110.52926635742188,117.95050048828124,-0.02597504074605539,-0.08725894579097249
413,413,413,413,2020-09-24,107.79066467285156,111.40290069580078,113.77018737792967,-0.03242497278246703,-0.052557905044270714
414,414,414,414,2020-09-25,107.65826416015624,110.66533660888672,114.81291961669922,-0.027172667981466225,-0.0623157696923714
415,415,415,415,2020-09-28,110.60858917236328,111.03412628173828,112.00413513183594,-0.003832489376241366,-0.012459771756016091
416,416,416,416,2020-09-29,108.12161254882812,109.681884765625,113.35685729980467,-0.014225432213632705,-0.046183749935219565
417,417,417,417,2020-09-30,109.80481719970705,109.72917938232422,113.55412292480467,0.0006893136156544966,-0.03301778595551663
418,418,418,418,2020-10-01,109.57786560058594,107.65826416015624,110.52926635742188,0.017830507071654456,-0.008607681822110025
419,419,419,419,2020-10-02,110.22089385986328,107.79066467285156,111.40290069580078,0.02254582244564074,-0.010610198015984507
420,420,420,420,2020-10-05,112.62274932861328,107.65826416015624,110.66533660888672,0.04611336813931621,0.017687676915893347
421,421,421,421,2020-10-06,110.88282012939452,110.60858917236328,111.03412628173828,0.002479291699525321,-0.0013626995358151373
422,422,422,422,2020-10-07,112.6322021484375,108.12161254882812,109.681884765625,0.04171774257965666,0.026898857446851165
423,423,423,423,2020-10-08,114.68418884277344,109.80481719970705,109.72917938232422,0.044436772151735804,0.045156716639470185
424,424,424,424,2020-10-09,113.8993148803711,109.57786560058594,107.65826416015624,0.03943724634623691,0.05797093951775456
425,425,425,425,2020-10-12,116.73617553710938,110.22089385986328,107.79066467285156,0.059111130830872494,0.08298966233678717
426,426,426,426,2020-10-13,112.12156677246094,112.62274932861328,107.65826416015624,-0.004450100527114476,0.041458058488337945
427,427,427,427,2020-10-14,112.11211395263672,110.88282012939452,110.60858917236328,0.01108642278224603,0.013593200957752627
428,428,428,428,2020-10-15,113.62510681152344,112.6322021484375,108.12161254882812,0.008815459914184975,0.05090096358126295
429,429,429,429,2020-10-16,112.7740478515625,114.68418884277344,109.80481719970705,-0.016655661172523484,0.02704098715865233
430,430,430,430,2020-10-19,110.56131744384766,113.8993148803711,109.57786560058594,-0.029306562906276867,0.008974913299063747
431,431,431,431,2020-10-20,112.81188201904295,116.73617553710938,110.22089385986328,-0.03361677303552679,0.023507232326331007
432,432,432,432,2020-10-21,121.24675750732422,112.12156677246094,112.62274932861328,0.08138657884956157,0.07657429986500874
433,433,433,433,2020-10-22,120.6888427734375,112.11211395263672,110.88282012939452,0.0765013567081978,0.08843590587432626
434,434,434,434,2020-10-23,122.00325775146484,113.62510681152344,112.6322021484375,0.07373503246812119,0.08320050060530004
435,435,435,435,2020-10-26,119.13803100585938,112.7740478515625,114.68418884277344,0.05643127364438838,0.038835712298509906
436,436,436,436,2020-10-27,116.69835662841795,110.56131744384766,113.8993148803711,0.055508014253603744,0.024574702235800938
437,437,437,437,2020-10-28,120.4902572631836,112.81188201904295,116.73617553710938,0.06806353290732714,0.032158683534058596
438,438,438,438,2020-10-29,125.53038787841795,121.24675750732422,112.12156677246094,0.035329855075382,0.11959180996077978
439,439,439,439,2020-10-30,122.84485626220705,120.6888427734375,112.11211395263672,0.017864232013699244,0.09573222670749493
440,440,440,440,2020-11-02,127.29871368408205,122.00325775146484,113.62510681152344,0.04340421747921419,0.12033966133241858
441,441,441,441,2020-11-03,127.92279815673828,119.13803100585938,112.7740478515625,0.07373604445793513,0.13432833700458402
442,442,442,442,2020-11-04,125.71949005126952,116.69835662841795,110.56131744384766,0.07730300308834659,0.1371019535392246
443,443,443,443,2020-11-05,129.2939453125,120.4902572631836,112.81188201904295,0.07306555940109538,0.14610219241511135
444,444,444,444,2020-11-06,130.20172119140625,125.53038787841795,121.24675750732422,0.03721276889156666,0.07385734569884139
445,445,445,445,2020-11-09,138.98646545410156,122.84485626220705,120.6888427734375,0.131398331871877,0.1516098941723485
446,446,446,446,2020-11-10,143.2606964111328,127.29871368408205,122.00325775146484,0.1253899765763833,0.17423664786863235
447,447,447,447,2020-11-11,140.92501831054688,127.92279815673828,119.13803100585938,0.10164114873314078,0.18287180945281856
448,448,448,448,2020-11-12,138.22998046875,125.71949005126952,116.69835662841795,0.09951114510867476,0.18450665855468218
449,449,449,449,2020-11-13,141.1425018310547,129.2939453125,120.4902572631836,0.09164045918714181,0.17140178000251893
450,450,450,450,2020-11-16,143.12831115722656,130.20172119140625,125.53038787841795,0.09928125256360665,0.14018855176208822
451,451,451,451,2020-11-17,141.87063598632812,138.98646545410156,122.84485626220705,0.020751448875279355,0.15487648651329256
452,452,452,452,2020-11-18,141.16140747070312,143.2606964111328,127.29871368408205,-0.014653627917632805,0.10889893059739952
453,453,453,453,2020-11-19,139.35531616210938,140.92501831054688,127.92279815673828,-0.011138562671522578,0.0893704497564487
454,454,454,454,2020-11-20,140.78317260742188,138.22998046875,125.71949005126952,0.018470610572422608,0.11981978729001574
455,455,455,455,2020-11-23,140.92501831054688,141.1425018310547,129.2939453125,-0.0015408790242937842,0.08995837330150991
456,456,456,456,2020-11-24,146.3339385986328,143.12831115722656,130.20172119140625,0.022396878824936683,0.12390172157179857
457,457,457,457,2020-11-25,144.2346649169922,141.87063598632812,138.98646545410156,0.016663271537683766,0.03776050744037218
458,458,458,458,2020-11-27,143.18502807617188,141.16140747070312,143.2606964111328,0.014335508845707334,-0.0005281862845604168
459,459,459,459,2020-11-30,139.79026794433594,139.35531616210938,140.92501831054688,0.0031211710769656342,-0.008052156954206469
460,460,460,460,2020-12-01,144.32920837402344,140.78317260742188,138.22998046875,0.02518792339259024,0.04412377028912551
461,461,461,461,2020-12-02,144.8492889404297,140.92501831054688,141.1425018310547,0.027846514954748214,0.02626272781966099
462,462,462,462,2020-12-03,145.61524963378906,146.3339385986328,143.12831115722656,-0.00491129379641031,0.017375587376494694
463,463,463,463,2020-12-04,146.96749877929688,144.2346649169922,141.87063598632812,0.018947136348099525,0.03592612916361304
464,464,464,464,2020-12-07,144.05499267578125,143.18502807617188,141.16140747070312,0.006075807026042934,0.020498415657116853
465,465,465,465,2020-12-08,144.11172485351562,139.79026794433594,139.35531616210938,0.030913860977078045,0.034131519502802465
466,466,466,466,2020-12-09,144.7074737548828,144.32920837402344,140.78317260742188,0.00262085121314537,0.027874788405315876
467,467,467,467,2020-12-10,145.3220977783203,144.8492889404297,140.92501831054688,0.0032641433130200515,0.031201553283348726
468,468,468,468,2020-12-11,145.37884521484375,145.61524963378906,146.3339385986328,-0.0016234866852190555,-0.006526807061543738
469,469,469,469,2020-12-14,142.65545654296875,146.96749877929688,144.2346649169922,-0.029340107657432335,-0.01094888232958613
470,470,470,470,2020-12-15,145.99349975585938,144.05499267578125,143.18502807617188,0.013456715689410759,0.019614283123186915
471,471,471,471,2020-12-16,145.77603149414062,144.11172485351562,139.79026794433594,0.011548724729488313,0.04281960137731611
472,472,472,472,2020-12-17,145.80453491210938,144.7074737548828,144.32920837402344,0.007581233565619794,0.010221954063952765
473,473,473,473,2020-12-18,144.80657958984375,145.3220977783203,144.8492889404297,-0.00354741774553069,-0.0002948537124231043
474,474,474,474,2020-12-21,144.22682189941406,145.37884521484375,145.61524963378906,-0.007924284401401027,-0.009534906116404618
475,475,475,475,2020-12-22,142.7251434326172,142.65545654296875,146.96749877929688,0.0004884978909127646,-0.02886594234722939
476,476,476,476,2020-12-23,143.571044921875,145.99349975585938,144.05499267578125,-0.016592895149683873,-0.0033594653327667645
477,477,477,477,2020-12-24,143.35243225097656,145.77603149414062,144.11172485351562,-0.016625498844516695,-0.0052687774246742425
478,478,478,478,2020-12-28,144.3503875732422,145.80453491210938,144.7074737548828,-0.009973265507439377,-0.0024676415970434906
479,479,479,479,2020-12-29,143.41896057128906,144.80657958984375,145.3220977783203,-0.009582568847942063,-0.013095993218693813
480,480,480,480,2020-12-30,144.3978729248047,144.22682189941406,145.37884521484375,0.0011859862343075456,-0.006747696259310376
