,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ISRG,ISRG_6m,ISRG_12m,ISRG_6m_ret,ISRG_12m_ret
61,61,61,61,2019-05-03,169.31333923339844,172.5933380126953,187.1433258056641,-0.01900420269440306,-0.09527449881264216
62,62,62,62,2019-05-06,169.4933319091797,173.0366668701172,175.0,-0.020477364855838065,-0.031466674804687456
63,63,63,63,2019-05-07,163.77000427246094,170.1133270263672,176.02000427246094,-0.03728880543805391,-0.06959436258755147
64,64,64,64,2019-05-08,165.23333740234375,170.2100067138672,163.68666076660156,-0.029238406176021803,0.009449008419492255
65,65,65,65,2019-05-09,165.35333251953125,165.68333435058594,166.80667114257812,-0.0019917623721671385,-0.008712712825523772
66,66,66,66,2019-05-10,165.10333251953125,167.3699951171875,169.3800048828125,-0.01354282526010231,-0.02524898004484122
67,67,67,67,2019-05-13,159.5833282470703,169.31333923339844,172.5933380126953,-0.05746748029648929,-0.07537955934700113
68,68,68,68,2019-05-14,162.4499969482422,169.4933319091797,173.0366668701172,-0.04155523336287681,-0.06118165654347374
69,69,69,69,2019-05-15,163.04666137695312,163.77000427246094,170.1133270263672,-0.004416821619570799,-0.04154092905559803
70,70,70,70,2019-05-16,163.91000366210938,165.23333740234375,170.2100067138672,-0.008008878601852953,-0.03701311793229922
71,71,71,71,2019-05-17,163.3800048828125,165.35333251953125,165.68333435058594,-0.011934005844639772,-0.013901998513016323
72,72,72,72,2019-05-20,161.07333374023438,165.10333251953125,167.3699951171875,-0.024408948734091385,-0.037621207866705086
73,73,73,73,2019-05-21,161.18666076660156,159.5833282470703,169.31333923339844,0.010046992609709982,-0.047997863036616684
74,74,74,74,2019-05-22,161.7899932861328,162.4499969482422,169.4933319091797,-0.004062811169640468,-0.045449213466253524
75,75,75,75,2019-05-23,157.92666625976562,163.04666137695312,163.77000427246094,-0.031402023653525846,-0.03568014813612552
76,76,76,76,2019-05-24,158.8433380126953,163.91000366210938,165.23333740234375,-0.03091126554946999,-0.03867257957810755
77,77,77,77,2019-05-28,157.07333374023438,163.3800048828125,165.35333251953125,-0.03860124222117456,-0.05007458061553649
78,78,78,78,2019-05-29,157.30999755859375,161.07333374023438,165.10333251953125,-0.02336411679235384,-0.04720277199744327
79,79,79,79,2019-05-30,159.07333374023438,161.18666076660156,159.5833282470703,-0.013111054080506612,-0.0031957881342489225
80,80,80,80,2019-05-31,154.9499969482422,161.7899932861328,162.4499969482422,-0.042277004893583214,-0.04616805257552303
81,81,81,81,2019-06-03,152.7566680908203,157.92666625976562,163.04666137695312,-0.03273670173244492,-0.06311072670383011
82,82,82,82,2019-06-04,158.14332580566406,158.8433380126953,163.91000366210938,-0.004406934629989312,-0.035181976252852576
83,83,83,83,2019-06-05,161.68666076660156,157.07333374023438,163.3800048828125,0.029370529780673227,-0.0103644513747293
84,84,84,84,2019-06-06,161.74667358398438,157.30999755859375,161.07333374023438,0.028203395170342427,0.004180330959287826
85,85,85,85,2019-06-07,166.34666442871094,159.07333374023438,161.18666076660156,0.04572312981353521,0.03201259730531336
86,86,86,86,2019-06-10,169.9066619873047,154.9499969482422,161.7899932861328,0.09652575239519656,0.050167927795244927
87,87,87,87,2019-06-11,168.85333251953125,152.7566680908203,157.92666625976562,0.10537454521553702,0.06918822842617911
88,88,88,88,2019-06-12,167.30667114257812,158.14332580566406,158.8433380126953,0.057943294731100714,0.053281007788985146
89,89,89,89,2019-06-13,168.53334045410156,161.68666076660156,157.07333374023438,0.042345358949451795,0.07295959435622335
90,90,90,90,2019-06-14,165.51333618164062,161.74667358398438,157.30999755859375,0.023287419235243023,0.05214759869277441
91,91,91,91,2019-06-17,169.0500030517578,166.34666442871094,159.07333374023438,0.016251234326405184,0.06271742143667702
92,92,92,92,2019-06-18,172.42666625976562,169.9066619873047,154.9499969482422,0.014831697845074654,0.11278909103406543
93,93,93,93,2019-06-19,173.97999572753906,168.85333251953125,152.7566680908203,0.030361634748398147,0.13893552341754778
94,94,94,94,2019-06-20,177.68333435058594,167.30667114257812,158.14332580566406,0.06202181381736338,0.1235588567862409
95,95,95,95,2019-06-21,175.7433319091797,168.53334045410156,161.68666076660156,0.04278080192115863,0.08693772928410737
96,96,96,96,2019-06-24,175.26666259765625,165.51333618164062,161.74667358398438,0.058927737432057814,0.08358743159346549
97,97,97,97,2019-06-25,173.50999450683594,169.0500030517578,166.34666442871094,0.026382675980861192,0.043062661356789045
98,98,98,98,2019-06-26,171.24000549316406,172.42666625976562,169.9066619873047,-0.006882118597675735,0.007847505743824312
99,99,99,99,2019-06-27,172.586669921875,173.97999572753906,168.85333251953125,-0.008008540291299271,0.02210994208190664
100,100,100,100,2019-06-28,174.85000610351562,177.68333435058594,167.30667114257812,-0.015945942580522954,0.04508687495496866
101,101,101,101,2019-07-01,176.43666076660156,175.7433319091797,168.53334045410156,0.003945121842689137,0.04689469923995482
102,102,102,102,2019-07-02,176.5066680908203,175.26666259765625,165.51333618164062,0.007074964940769313,0.06641961404919772
103,103,103,103,2019-07-03,179.05999755859375,173.50999450683594,169.0500030517578,0.03198664761377268,0.05921321695434223
104,104,104,104,2019-07-05,179.0833282470703,171.24000549316406,172.42666625976562,0.0458030980045685,0.03860575705428437
105,105,105,105,2019-07-08,177.72000122070312,172.586669921875,173.97999572753906,0.029743498157487114,0.02149675586278943
106,106,106,106,2019-07-09,176.08999633789062,174.85000610351562,177.68333435058594,0.0070917368664025204,-0.00896729014298836
107,107,107,107,2019-07-10,177.42666625976562,176.43666076660156,175.7433319091797,0.005611109895543143,0.009578368250442892
108,108,108,108,2019-07-11,178.6666717529297,176.5066680908203,175.26666259765625,0.012237518760469523,0.019399063717431053
109,109,109,109,2019-07-12,175.4166717529297,179.05999755859375,173.50999450683594,-0.020346955519598198,0.010988861197956057
110,110,110,110,2019-07-15,175.9166717529297,179.0833282470703,171.24000549316406,-0.01768258678871426,0.027310593960196528
111,111,111,111,2019-07-16,171.85333251953125,177.72000122070312,172.586669921875,-0.033010739707830083,-0.004249096426020116
112,112,112,112,2019-07-17,174.5,176.08999633789062,174.85000610351562,-0.009029452955633288,-0.0020017505936397173
113,113,113,113,2019-07-18,178.8766632080078,177.42666625976562,176.43666076660156,0.008172373289814683,0.013829339269994412
114,114,114,114,2019-07-19,176.27000427246094,178.6666717529297,176.5066680908203,-0.013414183277466574,-0.001340820836511436
115,115,115,115,2019-07-22,178.5,175.4166717529297,179.05999755859375,0.017577167644664327,-0.003127429723160269
116,116,116,116,2019-07-23,179.26333618164062,175.9166717529297,179.0833282470703,0.019024145894547484,0.0010051629949716645
117,117,117,117,2019-07-24,181.01333618164065,171.85333251953125,177.72000122070312,0.053301286206180354,0.018531031613305382
118,118,118,118,2019-07-25,177.22999572753906,174.5,176.08999633789062,0.015644674656384305,0.006473958846934913
119,119,119,119,2019-07-26,175.8766632080078,178.8766632080078,177.42666625976562,-0.01677133252710239,-0.008736020827266766
120,120,120,120,2019-07-29,176.5366668701172,176.27000427246094,178.6666717529297,0.0015128075747026237,-0.011921668780834449
121,121,121,121,2019-07-30,177.2133331298828,178.5,175.4166717529297,-0.007208217759760105,0.010242249832921768
122,122,122,122,2019-07-31,173.1699981689453,179.26333618164062,175.9166717529297,-0.033990988578507575,-0.01561349220977759
123,123,123,123,2019-08-01,174.64999389648438,181.01333618164065,171.85333251953125,-0.03515399704456523,0.0162735359038515
124,124,124,124,2019-08-02,171.1999969482422,177.22999572753906,174.5,-0.034023579104334956,-0.018911192273683763
125,125,125,125,2019-08-05,163.82000732421875,175.8766632080078,178.8766632080078,-0.06855176612902736,-0.08417339419105963
126,126,126,126,2019-08-06,167.92333984375,176.5366668701172,176.27000427246094,-0.04879058373014511,-0.047351586920083566
127,127,127,127,2019-08-07,168.45333862304688,177.2133331298828,178.5,-0.04943191548920067,-0.0562838172378326
128,128,128,128,2019-08-08,173.1366729736328,173.1699981689453,179.26333618164062,-0.0001924420838763652,-0.03417688936570895
129,129,129,129,2019-08-09,171.8333282470703,174.64999389648438,181.01333618164065,-0.016127487820489228,-0.05071453920587665
130,130,130,130,2019-08-12,169.9600067138672,171.1999969482422,177.22999572753906,-0.007242933741113733,-0.04102008231636056
131,131,131,131,2019-08-13,172.6666717529297,163.82000732421875,175.8766632080078,0.054002344238712974,-0.018251377962985926
132,132,132,132,2019-08-14,166.82000732421875,167.92333984375,176.5366668701172,-0.006570453640082907,-0.05504046110175653
133,133,133,133,2019-08-15,166.6233367919922,168.45333862304688,177.2133331298828,-0.010863553349629629,-0.05975846258773898
134,134,134,134,2019-08-16,165.14999389648438,173.1366729736328,173.1699981689453,-0.04612933204720149,-0.04631289690629081
135,135,135,135,2019-08-19,165.1666717529297,171.8333282470703,174.64999389648438,-0.03879722613854619,-0.05429901216701727
136,136,136,136,2019-08-20,165.94332885742188,169.9600067138672,171.1999969482422,-0.023633076593174707,-0.0307048375264255
137,137,137,137,2019-08-21,167.0933380126953,172.6666717529297,163.82000732421875,-0.032277993683745176,0.019981263228723067
138,138,138,138,2019-08-22,166.7566680908203,166.82000732421875,167.92333984375,-0.0003796860725184814,-0.006947645002864156
139,139,139,139,2019-08-23,161.52667236328125,166.6233367919922,168.45333862304688,-0.030587938801594605,-0.041119198446197824
140,140,140,140,2019-08-26,163.69667053222656,165.14999389648438,173.1366729736328,-0.008800020696148159,-0.054523413666634823
141,141,141,141,2019-08-27,165.0066680908203,165.1666717529297,171.8333282470703,-0.0009687406085697736,-0.03972838229865572
142,142,142,142,2019-08-28,167.0833282470703,165.94332885742188,169.9600067138672,0.006869811504311318,-0.01692561987032548
143,143,143,143,2019-08-29,169.3866729736328,167.0933380126953,172.6666717529297,0.013724873703601759,-0.018996131366858404
144,144,144,144,2019-08-30,170.44667053222656,166.7566680908203,166.82000732421875,0.022128065304090727,0.021739977513364428
145,145,145,145,2019-09-03,164.64666748046875,161.52667236328125,166.6233367919922,0.01931566515634331,-0.011863100028965623
146,146,146,146,2019-09-04,165.4066619873047,163.69667053222656,165.14999389648438,0.010446097953723976,0.0015541513793890793
147,147,147,147,2019-09-05,169.38999938964844,165.0066680908203,165.1666717529297,0.02656457069004947,0.025570095903103107
148,148,148,148,2019-09-06,168.4199981689453,167.0833282470703,165.94332885742188,0.008000019726076113,0.014924789857936327
149,149,149,149,2019-09-09,165.56333923339844,169.3866729736328,167.0933380126953,-0.022571632544134856,-0.009156551646485322
150,150,150,150,2019-09-10,167.43333435058594,170.44667053222656,166.7566680908203,-0.017679055696607993,0.00405780630851349
151,151,151,151,2019-09-11,174.27333068847656,164.64666748046875,161.52667236328125,0.05846861862023278,0.07891364403599832
152,152,152,152,2019-09-12,174.3733367919922,165.4066619873047,163.69667053222656,0.05420987702040514,0.06522225665954351
153,153,153,153,2019-09-13,174.4066619873047,169.38999938964844,165.0066680908203,0.029616049446439918,0.05696735777556938
154,154,154,154,2019-09-16,174.54666137695312,168.4199981689453,167.0833282470703,0.03637729055110217,0.04466832931916809
155,155,155,155,2019-09-17,176.72332763671875,165.56333923339844,169.3866729736328,0.0674061567916786,0.0433130572452296
156,156,156,156,2019-09-18,176.92333984375,167.43333435058594,170.44667053222656,0.05667930779717434,0.03799821546117488
157,157,157,157,2019-09-19,176.48333740234375,174.27333068847656,164.64666748046875,0.012681267438548582,0.07189134224826699
158,158,158,158,2019-09-20,177.05332946777344,174.3733367919922,165.4066619873047,0.01536928021844397,0.07041232402938324
159,159,159,159,2019-09-23,175.98666381835938,174.4066619873047,169.38999938964844,0.00905929746634171,0.03894364751449464
160,160,160,160,2019-09-24,180.4866638183593,174.54666137695312,168.4199981689453,0.03403102869196717,0.07164627586154992
161,161,161,161,2019-09-25,181.6699981689453,176.72332763671875,165.56333923339844,0.027991044523534514,0.09728397005112921
162,162,162,162,2019-09-26,181.0966644287109,176.92333984375,167.43333435058594,0.023588321295803016,0.0816045988161207
163,163,163,163,2019-09-27,177.91000366210938,176.48333740234375,174.27333068847656,0.008083858118079101,0.020867639123358206
164,164,164,164,2019-09-30,179.97666931152344,177.05332946777344,174.3733367919922,0.016511069588680538,0.032134113062339376
165,165,165,165,2019-10-01,176.1999969482422,175.98666381835938,174.4066619873047,0.001212211910005756,0.010282491164632424
166,166,166,166,2019-10-02,170.6300048828125,180.4866638183593,174.54666137695312,-0.05461156368576059,-0.022439022684496712
167,167,167,167,2019-10-03,173.02333068847656,181.6699981689453,176.72332763671875,-0.04759546192337005,-0.020936664093650914
168,168,168,168,2019-10-04,176.39332580566406,181.0966644287109,176.92333984375,-0.025971426022031063,-0.002995727067745979
169,169,169,169,2019-10-07,175.53334045410156,177.91000366210938,176.48333740234375,-0.013358794666328166,-0.00538292714896027
170,170,170,170,2019-10-08,169.6666717529297,179.97666931152344,177.05332946777344,-0.057285189230544487,-0.04171995938765016
171,171,171,171,2019-10-09,171.3733367919922,176.1999969482422,175.98666381835938,-0.027393077411163702,-0.02621407171584733
172,172,172,172,2019-10-10,170.41000366210938,170.6300048828125,180.4866638183593,-0.0012893466237325901,-0.05583049707423815
173,173,173,173,2019-10-11,172.67666625976562,173.02333068847656,181.6699981689453,-0.002003570427938972,-0.04950367149129531
174,174,174,174,2019-10-14,172.9600067138672,176.39332580566406,181.0966644287109,-0.019463996588960697,-0.04492991486348852
175,175,175,175,2019-10-15,176.07000732421875,175.53334045410156,177.91000366210938,0.0030573500665391773,-0.010342287111551052
176,176,176,176,2019-10-16,176.74667358398438,169.6666717529297,179.97666931152344,0.041728889698294136,-0.017946746874997643
177,177,177,177,2019-10-17,176.46665954589844,171.3733367919922,176.1999969482422,0.02972062544413423,0.0015134086394710256
178,178,178,178,2019-10-18,188.75,170.41000366210938,170.6300048828125,0.10762276828686268,0.10619465861020272
179,179,179,179,2019-10-21,187.5666656494141,172.67666625976562,173.02333068847656,0.08623052385809182,0.08405418450256508
180,180,180,180,2019-10-22,178.5833282470703,172.9600067138672,176.39332580566406,0.03251226477173974,0.012415449572162451
181,181,181,181,2019-10-23,179.9499969482422,176.07000732421875,175.53334045410156,0.02203663010519863,0.02516135386425633
182,182,182,182,2019-10-24,182.6499938964844,176.74667358398438,169.6666717529297,0.033399894848346046,0.07652252507470148
183,183,183,183,2019-10-25,183.08999633789065,176.46665954589844,171.3733367919922,0.037533077404174,0.06836920938360325
184,184,184,184,2019-10-28,186.21665954589844,188.75,170.41000366210938,-0.013421671280008263,0.09275661958866377
185,185,185,185,2019-10-29,185.38999938964844,187.5666656494141,172.67666625976562,-0.011604760644591927,0.0736250786238688
186,186,186,186,2019-10-30,185.44000244140625,178.5833282470703,172.9600067138672,0.03839481692742175,0.0721553841529683
187,187,187,187,2019-10-31,184.3166656494141,179.9499969482422,176.07000732421875,0.024266011532236176,0.04683738275769933
188,188,188,188,2019-11-01,186.4566650390625,182.6499938964844,176.74667358398438,0.020841342840315136,0.05493733634802611
189,189,189,189,2019-11-04,186.95333862304688,183.08999633789065,176.46665954589844,0.021100783016164693,0.05942583774257293
190,190,190,190,2019-11-05,187.7899932861328,186.21665954589844,188.75,0.008448941915675245,-0.005086128285389124
191,191,191,191,2019-11-06,184.72000122070312,185.38999938964844,187.5666656494141,-0.0036139930479051063,-0.015176814168204822
192,192,192,192,2019-11-07,183.9633331298828,185.44000244140625,178.5833282470703,-0.007963057010798025,0.03012601980051155
193,193,193,193,2019-11-08,182.9833374023437,184.3166656494141,179.9499969482422,-0.007233899562867019,0.01685657407915353
194,194,194,194,2019-11-11,181.6000061035156,186.4566650390625,182.6499938964844,-0.026047118962089333,-0.005748633058065611
195,195,195,195,2019-11-12,183.1199951171875,186.95333862304688,183.08999633789065,-0.02050427948542033,0.0001638471784197737
196,196,196,196,2019-11-13,183.509994506836,187.7899932861328,186.21665954589844,-0.02279141025781628,-0.014535031643585605
197,197,197,197,2019-11-14,184.81333923339844,184.72000122070312,185.38999938964844,0.0005052945651715657,-0.003110524613779142
198,198,198,198,2019-11-15,189.8466644287109,183.9633331298828,185.44000244140625,0.031980999684726896,0.02376327615017715
199,199,199,199,2019-11-18,189.69667053222656,182.9833374023437,184.3166656494141,0.036688221043436275,0.029188922574400866
200,200,200,200,2019-11-19,192.6000061035156,181.6000061035156,186.4566650390625,0.060572685188841735,0.03294782228978543
201,201,201,201,2019-11-20,190.8433380126953,183.1199951171875,186.95333862304688,0.04217640400528233,0.0208073277444476
202,202,202,202,2019-11-21,190.606674194336,183.509994506836,187.7899932861328,0.03867189744390531,0.01499910010599681
203,203,203,203,2019-11-22,189.8300018310547,184.81333923339844,184.72000122070312,0.02714448328494723,0.02766349380999711
204,204,204,204,2019-11-25,193.8333282470703,189.8466644287109,183.9633331298828,0.02099938827135106,0.053651969385763554
205,205,205,205,2019-11-26,195.3333282470703,189.69667053222656,182.9833374023437,0.029714057178911624,0.06749243412022521
206,206,206,206,2019-11-27,197.0833282470703,192.6000061035156,181.6000061035156,0.023277892011826173,0.08526058162536021
207,207,207,207,2019-11-29,197.63333129882807,190.8433380126953,183.1199951171875,0.03557888557619471,0.07925587903359643
208,208,208,208,2019-12-02,195.7933349609375,190.606674194336,183.509994506836,0.02721132818944927,0.0669355393264095
209,209,209,209,2019-12-03,193.07666015625,189.8300018310547,184.81333923339844,0.01710297789537396,0.04471171267792484
210,210,210,210,2019-12-04,194.1100006103516,193.8333282470703,189.8466644287109,0.0014273725049420705,0.022456734725732286
211,211,211,211,2019-12-05,193.60333251953125,195.3333282470703,189.69667053222656,-0.008856633648052337,0.02059425701222839
212,212,212,212,2019-12-06,195.19000244140625,197.0833282470703,192.6000061035156,-0.009606727380260804,0.01344754026902062
213,213,213,213,2019-12-09,191.05667114257807,197.63333129882807,190.8433380126953,-0.03327707989856166,0.0011178442596124771
214,214,214,214,2019-12-10,191.7899932861328,195.7933349609375,190.606674194336,-0.020446771978236078,0.0062081723884985784
215,215,215,215,2019-12-11,191.5966644287109,193.07666015625,189.8300018310547,-0.007665326955321183,0.009306551022574938
216,216,216,216,2019-12-12,193.6566619873047,194.1100006103516,193.8333282470703,-0.002335472781523129,-0.0009114338662153942
217,217,217,217,2019-12-13,193.21665954589844,193.60333251953125,195.3333282470703,-0.001997243376964053,-0.010836188172120731
218,218,218,218,2019-12-16,196.67999267578125,195.19000244140625,197.0833282470703,0.00763353765940078,-0.002046523036100867
219,219,219,219,2019-12-17,197.9066619873047,191.05667114257807,197.63333129882807,0.035853188500362565,0.001383019183456069
220,220,220,220,2019-12-18,197.42333984375,191.7899932861328,195.7933349609375,0.029372473824600176,0.008325129571635781
221,221,221,221,2019-12-19,196.2366638183593,191.5966644287109,193.07666015625,0.024217537416340695,0.016366575118670568
222,222,222,222,2019-12-20,197.10333251953125,193.6566619873047,194.1100006103516,0.01779784127670503,0.01542080212131025
223,223,223,223,2019-12-23,199.13999938964844,193.21665954589844,193.60333251953125,0.030656465429384605,0.02859799362988058
224,224,224,224,2019-12-24,199.60333251953125,196.67999267578125,195.19000244140625,0.014863432746659688,0.022610430979679963
225,225,225,225,2019-12-26,199.3466644287109,197.9066619873047,191.05667114257807,0.007276169619285344,0.043390232000568796
226,226,226,226,2019-12-27,199.2933349609375,197.42333984375,191.7899932861328,0.009472006291999291,0.03912269637347765
227,227,227,227,2019-12-30,197.106674194336,196.2366638183593,191.5966644287109,0.0044334751674233175,0.028758380434515507
228,228,228,228,2019-12-31,197.0500030517578,197.10333251953125,193.6566619873047,-0.000270566038086395,0.01752245974721789
229,229,229,229,2020-01-02,199.086669921875,199.13999938964844,193.21665954589844,-0.0002677988748462923,0.030380456787589605
230,230,230,230,2020-01-03,197.77999877929688,199.60333251953125,196.67999267578125,-0.009134786064035061,0.005592872404306615
231,231,231,231,2020-01-06,198.586669921875,199.3466644287109,197.9066619873047,-0.003812426503417621,0.0034360032539679786
232,232,232,232,2020-01-07,194.26666259765625,199.2933349609375,197.42333984375,-0.02522248104416791,-0.01598938225131885
233,233,233,233,2020-01-08,193.9266662597656,197.106674194336,196.2366638183593,-0.01613343610797824,-0.011771488128904828
234,234,234,234,2020-01-09,195.26333618164065,197.0500030517578,197.10333251953125,-0.009067073547052273,-0.009335186342972035
235,235,235,235,2020-01-10,199.5733337402344,199.086669921875,199.13999938964844,0.0024444821873326195,0.0021760286829071163
236,236,236,236,2020-01-13,201.0399932861328,197.77999877929688,199.60333251953125,0.016482933193228355,0.007197579060765458
237,237,237,237,2020-01-14,200.89666748046875,198.586669921875,199.3466644287109,0.011632188401681232,0.007775415034908306
238,238,238,238,2020-01-15,199.0800018310547,194.26666259765625,199.2933349609375,0.024776969805505367,-0.0010704478899137282
239,239,239,239,2020-01-16,199.42999267578125,193.9266662597656,197.106674194336,0.02837838922391378,0.011787112186544269
240,240,240,240,2020-01-17,200.009994506836,195.26333618164065,197.0500030517578,0.024309009658525227,0.015021524533042951
241,241,241,241,2020-01-21,200.5500030517578,199.5733337402344,199.086669921875,0.004893786625795649,0.007350231587363698
242,242,242,242,2020-01-22,203.413330078125,201.0399932861328,197.77999877929688,0.011805296812830157,0.02848281592475077
243,243,243,243,2020-01-23,205.0,200.89666748046875,198.586669921875,0.0204250900275893,0.032294866924592824
244,244,244,244,2020-01-24,196.3999938964844,199.0800018310547,194.26666259765625,-0.013461964586702235,0.01098145852871557
