,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HWM,HWM_6m,HWM_12m,HWM_6m_ret,HWM_12m_ret
69,69,69,69,2019-05-15,21.790971755981445,22.06818580627441,20.474912643432617,-0.01256170546715929,0.06427666556960654
70,70,70,70,2019-05-16,21.899879455566406,22.16719055175781,21.24642562866211,-0.012058862198493836,0.03075594164991058
71,71,71,71,2019-05-17,21.741464614868164,21.87017822265625,21.22664260864257,-0.005885347914300287,0.02425357677695006
72,72,72,72,2019-05-20,21.790971755981445,22.25629425048828,21.69196891784668,-0.020907456078256503,0.004564031900917698
73,73,73,73,2019-05-21,22.15729331970215,21.295948028564453,22.186994552612305,0.04044644032669331,-0.001338677613127115
74,74,74,74,2019-05-22,22.14738845825196,21.642465591430664,22.16719055175781,0.02333019150189708,-0.0008933064142527813
75,75,75,75,2019-05-23,21.98898124694824,21.790971755981445,22.06818580627441,0.00908676736329772,-0.0035890833991280013
76,76,76,76,2019-05-24,22.02858543395996,21.899879455566406,22.16719055175781,0.005877017663713291,-0.006252714680925475
77,77,77,77,2019-05-28,21.919677734375,21.741464614868164,21.87017822265625,0.008196923374930387,0.0022633337147417443
78,78,78,78,2019-05-29,21.810771942138672,21.790971755981445,22.25629425048828,0.0009086417246073619,-0.020017811740597136
79,79,79,79,2019-05-30,21.78107070922852,22.15729331970215,21.295948028564453,-0.01697962856045665,0.022780046232896867
80,80,80,80,2019-05-31,21.68206596374512,22.14738845825196,21.642465591430664,-0.021010264726424865,0.001829753275899293
81,81,81,81,2019-06-03,21.899879455566406,21.98898124694824,21.790971755981445,-0.0040521109359806795,0.0049978358379114685
82,82,82,82,2019-06-04,22.325597763061523,22.02858543395996,21.899879455566406,0.013483041386928019,0.01943929912303277
83,83,83,83,2019-06-05,22.75132179260254,21.919677734375,21.741464614868164,0.037940523957764816,0.04644844290038175
84,84,84,84,2019-06-06,23.04833221435547,21.810771942138672,21.790971755981445,0.056740782742577656,0.057700981509871685
85,85,85,85,2019-06-07,23.305747985839844,21.78107070922852,22.15729331970215,0.0700001068342948,0.051831902460599544
86,86,86,86,2019-06-10,23.0582332611084,21.68206596374512,22.14738845825196,0.06347030304512424,0.04112651044945492
87,87,87,87,2019-06-11,22.78101921081543,21.899879455566406,21.98898124694824,0.04023491348602204,0.03601976621709624
88,88,88,88,2019-06-12,22.43450164794922,22.325597763061523,22.02858543395996,0.004877982934364367,0.018426794367081056
89,89,89,89,2019-06-13,22.9592342376709,22.75132179260254,21.919677734375,0.009138477621812857,0.047425720208725375
90,90,90,90,2019-06-14,22.75132179260254,23.04833221435547,21.810771942138672,-0.012886417073073031,0.04312318027803097
91,91,91,91,2019-06-17,22.652315139770508,23.305747985839844,21.78107070922852,-0.028037411477475405,0.04000007355803903
92,92,92,92,2019-06-18,23.295848846435547,23.0582332611084,21.68206596374512,0.010305021318694374,0.07442938718980252
93,93,93,93,2019-06-19,23.45425605773925,22.78101921081543,21.899879455566406,0.02955253409400571,0.07097649123259253
94,94,94,94,2019-06-20,23.909677505493164,22.43450164794922,22.325597763061523,0.06575478611885255,0.07095351977775732
95,95,95,95,2019-06-21,24.08788681030273,22.9592342376709,22.75132179260254,0.04915898156481058,0.05874669743956451
96,96,96,96,2019-06-24,24.058181762695312,22.75132179260254,23.04833221435547,0.057441056919940836,0.04381443043027944
97,97,97,97,2019-06-25,24.14728546142578,22.652315139770508,23.305747985839844,0.06599635897836187,0.03610858042819487
98,98,98,98,2019-06-26,24.642311096191406,23.295848846435547,23.0582332611084,0.05779837681089184,0.0686990116348083
99,99,99,99,2019-06-27,25.137338638305664,23.45425605773925,22.78101921081543,0.07176022025269235,0.10343345070230914
100,100,100,100,2019-06-28,25.56305885314941,23.909677505493164,22.43450164794922,0.06915113544615514,0.13945293968614547
101,101,101,101,2019-07-01,25.82046890258789,24.08788681030273,22.9592342376709,0.07192752547907655,0.12462239094291538
102,102,102,102,2019-07-02,25.88977432250977,24.058181762695312,22.75132179260254,0.07613179490789812,0.13794594259256088
103,103,103,103,2019-07-03,25.61256217956543,24.14728546142578,22.652315139770508,0.060680804907879304,0.13068187607003745
104,104,104,104,2019-07-05,25.840272903442383,24.642311096191406,23.295848846435547,0.04861402011259108,0.10922220837624264
105,105,105,105,2019-07-08,25.56305885314941,25.137338638305664,23.45425605773925,0.016935771163738567,0.08991130608528985
106,106,106,106,2019-07-09,25.58285903930664,25.56305885314941,23.909677505493164,0.000774562475913898,0.06997925979675257
107,107,107,107,2019-07-10,25.533355712890625,25.82046890258789,24.08788681030273,-0.01111959626993797,0.060008124165115584
108,108,108,108,2019-07-11,25.46405029296875,25.88977432250977,24.058181762695312,-0.016443713422827133,0.058436192067240045
109,109,109,109,2019-07-12,25.741268157958984,25.61256217956543,24.14728546142578,0.0050251114078794235,0.06601084412074054
110,110,110,110,2019-07-15,25.56305885314941,25.840272903442383,24.642311096191406,-0.010727984620318876,0.03736450503217248
111,111,111,111,2019-07-16,25.52345466613769,25.56305885314941,25.137338638305664,-0.00154927417877615,0.015360258832000762
112,112,112,112,2019-07-17,25.048227310180664,25.58285903930664,25.56305885314941,-0.020898044597147836,-0.020139668962398827
113,113,113,113,2019-07-18,24.88982391357422,25.533355712890625,25.82046890258789,-0.025203573182960737,-0.036042915894544336
114,114,114,114,2019-07-19,24.929426193237305,25.46405029296875,25.88977432250977,-0.020995249914310343,-0.03709372346430584
115,115,115,115,2019-07-22,24.87992477416992,25.741268157958984,25.61256217956543,-0.03346157533900462,-0.02860461207508691
116,116,116,116,2019-07-23,24.90962219238281,25.56305885314941,25.840272903442383,-0.025561755520744245,-0.03601551402096825
117,117,117,117,2019-07-24,25.394746780395508,25.52345466613769,25.56305885314941,-0.0050427298116874075,-0.006584191419375718
118,118,118,118,2019-07-25,25.355148315429688,25.048227310180664,25.58285903930664,0.012253202649765038,-0.008900909922815448
119,119,119,119,2019-07-26,25.48385429382324,24.88982391357422,25.533355712890625,0.02386639545187985,-0.001938696175465715
120,120,120,120,2019-07-29,24.89972305297852,24.929426193237305,25.46405029296875,-0.0011914891272886141,-0.02216172342960132
121,121,121,121,2019-07-30,24.88982391357422,24.87992477416992,25.741268157958984,0.0003978765809846685,-0.03307701233521032
122,122,122,122,2019-07-31,24.79081916809082,24.90962219238281,25.56305885314941,-0.004769362753655804,-0.030209204989701366
123,123,123,123,2019-08-01,24.136863708496094,25.394746780395508,25.52345466613769,-0.049533200026648294,-0.05432614729389307
124,124,124,124,2019-08-02,23.5423583984375,25.355148315429688,25.048227310180664,-0.07149593031128232,-0.06011878178425489
125,125,125,125,2019-08-05,23.34419250488281,25.48385429382324,24.88982391357422,-0.08396146690648121,-0.062098929026511374
126,126,126,126,2019-08-06,24.344942092895508,24.89972305297852,24.929426193237305,-0.02228060765586093,-0.02344554968137824
127,127,127,127,2019-08-07,24.979080200195312,24.88982391357422,24.87992477416992,0.0035860553666839934,0.003985358755117074
128,128,128,128,2019-08-08,25.19706153869629,24.79081916809082,24.90962219238281,0.016386807061557596,0.011539289680650988
129,129,129,129,2019-08-09,24.988985061645508,24.136863708496094,25.394746780395508,0.03530373139777354,-0.01597817541788782
130,130,130,130,2019-08-12,24.96917152404785,23.5423583984375,25.355148315429688,0.06060621036612246,-0.015222817337927075
131,131,131,131,2019-08-13,25.15743064880371,23.34419250488281,25.48385429382324,0.07767405720037801,-0.012809037489224906
132,132,132,132,2019-08-14,24.543107986450195,24.344942092895508,24.89972305297852,0.008139920514024013,-0.014322049517159763
133,133,133,133,2019-08-15,24.344942092895508,24.979080200195312,24.88982391357422,-0.025386767735941174,-0.02189175072393934
134,134,134,134,2019-08-16,24.612468719482425,25.19706153869629,24.79081916809082,-0.023200833093814377,-0.007194213607832567
135,135,135,135,2019-08-19,24.80072975158692,24.988985061645508,24.136863708496094,-0.007533531657815562,0.027504237961833766
136,136,136,136,2019-08-20,24.99889373779297,24.96917152404785,23.5423583984375,0.0011903564247812692,0.061868709782794795
137,137,137,137,2019-08-21,24.96917152404785,25.15743064880371,23.34419250488281,-0.007483241328732904,0.06960956215663283
138,138,138,138,2019-08-22,24.87008476257324,24.543107986450195,24.344942092895508,0.013322549707378561,0.02157091471706485
139,139,139,139,2019-08-23,24.087326049804688,24.344942092895508,24.979080200195312,-0.010581912337593868,-0.035700039522818416
140,140,140,140,2019-08-26,24.820541381835938,24.612468719482425,25.19706153869629,0.008453953348808385,-0.014943018505634509
141,141,141,141,2019-08-27,24.94935417175293,24.80072975158692,24.988985061645508,0.005992743828697078,-0.0015859343544690763
142,142,142,142,2019-08-28,25.19706153869629,24.99889373779297,24.96917152404785,0.00792706281253297,0.009126855267462819
143,143,143,143,2019-08-29,25.57358169555664,24.96917152404785,25.15743064880371,0.02420625654025721,0.01654187395216833
144,144,144,144,2019-08-30,25.60331153869629,24.87008476257324,24.543107986450195,0.029482278935634154,0.04319760776961967
145,145,145,145,2019-09-03,25.74202346801757,24.087326049804688,24.344942092895508,0.06869577033131491,0.05738692537411172
146,146,146,146,2019-09-04,25.74202346801757,24.820541381835938,24.612468719482425,0.037125785131181255,0.045893598135526625
147,147,147,147,2019-09-05,25.771753311157227,24.94935417175293,24.80072975158692,0.032962742592166805,0.039153023693110134
148,148,148,148,2019-09-06,25.751937866210938,25.19706153869629,24.99889373779297,0.022021469712351083,0.030123098098518097
149,149,149,149,2019-09-09,26.05909538269043,25.57358169555664,24.96917152404785,0.01898497022879453,0.04365078182881921
150,150,150,150,2019-09-10,26.46533966064453,25.60331153869629,24.87008476257324,0.03366861824281564,0.06414352477286189
151,151,151,151,2019-09-11,26.643688201904297,25.74202346801757,24.087326049804688,0.03502695640872888,0.10612893049290273
152,152,152,152,2019-09-12,26.772504806518555,25.74202346801757,24.820541381835938,0.04003109311827324,0.07864306401112975
153,153,153,153,2019-09-13,26.84185791015625,25.771753311157227,24.94935417175293,0.0415223825123201,0.07585381671105407
154,154,154,154,2019-09-16,26.950851440429688,25.751937866210938,25.19706153869629,0.04655624677441628,0.06960295346503087
155,155,155,155,2019-09-17,26.99048614501953,26.05909538269043,25.57358169555664,0.035741484830964954,0.055405006085208486
156,156,156,156,2019-09-18,27.05984306335449,26.46533966064453,25.60331153869629,0.022463471481305675,0.05688840376983384
157,157,157,157,2019-09-19,26.891401290893555,26.643688201904297,25.74202346801757,0.009297252208932294,0.044649863065504336
158,158,158,158,2019-09-20,26.475248336791992,26.772504806518555,25.74202346801757,-0.011103050382278212,0.028483575492245006
159,159,159,159,2019-09-23,26.52478790283203,26.84185791015625,25.771753311157227,-0.01181252089126994,0.02921937761016813
160,160,160,160,2019-09-24,26.28699111938477,26.950851440429688,25.751937866210938,-0.02463225781613132,0.020777203484785955
161,161,161,161,2019-09-25,26.247352600097656,26.99048614501953,26.05909538269043,-0.027533166350877436,0.0072242422326094236
162,162,162,162,2019-09-26,26.05909538269043,27.05984306335449,26.46533966064453,-0.03698275996357536,-0.015350049656011389
163,163,163,163,2019-09-27,25.870834350585938,26.891401290893555,26.643688201904297,-0.03795142280864405,-0.029007014549251586
164,164,164,164,2019-09-30,25.7618408203125,26.475248336791992,26.772504806518555,-0.026946206789232874,-0.037750072079919095
165,165,165,165,2019-10-01,25.02861976623535,26.52478790283203,26.84185791015625,-0.056406412827034735,-0.06755263178838367
166,166,166,166,2019-10-02,23.97833251953125,26.28699111938477,26.950851440429688,-0.08782513713222395,-0.11029406352777715
167,167,167,167,2019-10-03,24.02787208557129,26.247352600097656,26.99048614501953,-0.08456016682300027,-0.109765124034082
168,168,168,168,2019-10-04,24.26567268371582,26.05909538269043,27.05984306335449,-0.06882137206366257,-0.1032589277438436
169,169,169,169,2019-10-07,24.523292541503903,25.870834350585938,26.891401290893555,-0.052087296096483104,-0.08806193190801048
170,170,170,170,2019-10-08,24.64219093322754,25.7618408203125,26.475248336791992,-0.043461563748276366,-0.0692366462533649
171,171,171,171,2019-10-09,25.35559463500977,25.02861976623535,26.52478790283203,0.013064039161101437,-0.04407926925204286
172,172,172,172,2019-10-10,25.78166389465332,23.97833251953125,26.28699111938477,0.0752067047887166,-0.01922347150483905
173,173,173,173,2019-10-11,26.20772171020508,24.02787208557129,26.247352600097656,0.09072170922462952,-0.001509900464873093
174,174,174,174,2019-10-14,26.594146728515625,24.26567268371582,26.05909538269043,0.09595753124793416,0.020532230223947012
175,175,175,175,2019-10-15,27.60480499267578,24.523292541503903,25.870834350585938,0.1256565547206454,0.06702414845196403
176,176,176,176,2019-10-16,27.25801467895508,24.64219093322754,25.7618408203125,0.10615223917449512,0.05807713311631413
177,177,177,177,2019-10-17,27.446269989013672,25.35559463500977,25.02861976623535,0.08245420326751862,0.09659542736910454
178,178,178,178,2019-10-18,26.762590408325195,25.78166389465332,23.97833251953125,0.03804744789475367,0.11611557586525523
179,179,179,179,2019-10-21,26.79231643676757,26.20772171020508,24.02787208557129,0.022306201699892725,0.11505156766904578
180,180,180,180,2019-10-22,26.83194923400879,26.594146728515625,24.26567268371582,0.008941911463479224,0.10575748646008654
181,181,181,181,2019-10-23,26.99048614501953,27.60480499267578,24.523292541503903,-0.02225405496685251,0.10060613187809442
182,182,182,182,2019-10-24,27.17874526977539,27.25801467895508,24.64219093322754,-0.0029081138194885225,0.10293542256129351
183,183,183,183,2019-10-25,27.38681983947754,27.446269989013672,25.35559463500977,-0.0021660556993693403,0.08010954717122476
184,184,184,184,2019-10-28,27.406635284423828,26.762590408325195,25.78166389465332,0.0240651172503199,0.06302818143973621
185,185,185,185,2019-10-29,27.43636131286621,26.79231643676757,26.20772171020508,0.02403841704462728,0.04688082452366338
186,186,186,186,2019-10-30,27.27782821655273,26.83194923400879,26.594146728515625,0.016617465196259396,0.0257079685622712
187,187,187,187,2019-10-31,27.218374252319336,26.99048614501953,27.60480499267578,0.008443275385088045,-0.013998676696284407
188,188,188,188,2019-11-01,28.2785758972168,27.17874526977539,27.25801467895508,0.04046657108429863,0.03744077587021244
189,189,189,189,2019-11-04,28.5163803100586,27.38681983947754,27.446269989013672,0.04124467452598579,0.03898928056429085
190,190,190,190,2019-11-05,29.23969459533692,27.406635284423828,26.762590408325195,0.0668837780300191,0.09255846124077571
191,191,191,191,2019-11-06,29.170333862304688,27.43636131286621,26.79231643676757,0.06319980006333181,0.08875744025901855
192,192,192,192,2019-11-07,28.664661407470703,27.27782821655273,26.83194923400879,0.050841041299483525,0.06830335573007873
193,193,193,193,2019-11-08,28.72415351867676,27.218374252319336,26.99048614501953,0.05532216040526805,0.06423253602555579
194,194,194,194,2019-11-11,29.259571075439453,28.2785758972168,27.17874526977539,0.03469040243710442,0.07656077515756698
195,195,195,195,2019-11-12,29.249656677246094,28.5163803100586,27.38681983947754,0.025714216152771918,0.0680194651546695
196,196,196,196,2019-11-13,29.249656677246094,29.23969459533692,27.406635284423828,0.0003407040342604528,0.06724726963728078
197,197,197,197,2019-11-14,29.96354484558105,29.170333862304688,27.43636131286621,0.02719238617633346,0.09211073960925442
198,198,198,198,2019-11-15,30.59811210632324,28.664661407470703,27.27782821655273,0.0674506728465536,0.12172097658990655
199,199,199,199,2019-11-18,30.79641532897949,28.72415351867676,27.218374252319336,0.07214352927599132,0.13145682558006788
200,200,200,200,2019-11-19,30.74683952331543,29.259571075439453,28.2785758972168,0.05083015209079367,0.08728387295986706
201,201,201,201,2019-11-20,30.568368911743164,29.249656677246094,28.5163803100586,0.045084708140281204,0.0719582422233569
202,202,202,202,2019-11-21,30.35023498535156,29.249656677246094,29.23969459533692,0.03762705047275405,0.037980574194907746
203,203,203,203,2019-11-22,30.290742874145508,29.96354484558105,29.170333862304688,0.010919870470956994,0.03840919398213227
204,204,204,204,2019-11-25,30.697263717651367,30.59811210632324,28.664661407470703,0.003240448658518247,0.0709096919474137
205,205,205,205,2019-11-26,31.02446556091309,30.79641532897949,28.72415351867676,0.007405090154080529,0.08008284876839422
206,206,206,206,2019-11-27,30.994718551635746,30.74683952331543,29.259571075439453,0.008061935215564198,0.059301876699511036
207,207,207,207,2019-11-29,30.697263717651367,30.568368911743164,29.249656677246094,0.00421660724784978,0.04949141989524253
208,208,208,208,2019-12-02,30.3006591796875,30.35023498535156,29.249656677246094,-0.0016334570617982935,0.03593213123964634
209,209,209,209,2019-12-03,30.439472198486328,30.290742874145508,29.96354484558105,0.004910058659134631,0.015883546334654275
210,210,210,210,2019-12-04,30.06269645690918,30.697263717651367,30.59811210632324,-0.0206717858170955,-0.017498323019197404
211,211,211,211,2019-12-05,30.221336364746094,31.02446556091309,30.79641532897949,-0.025886963132052743,-0.018673568273780417
212,212,212,212,2019-12-06,30.75675392150879,30.994718551635746,30.74683952331543,-0.007677586416231508,0.0003224525950331625
213,213,213,213,2019-12-09,30.528709411621094,30.697263717651367,30.568368911743164,-0.00549085767319879,-0.0012974032156106707
214,214,214,214,2019-12-10,30.74683952331543,30.3006591796875,30.35023498535156,0.014725103535933481,0.013067593649778608
215,215,215,215,2019-12-11,30.9649715423584,30.439472198486328,30.290742874145508,0.017263746902227872,0.022258571571329044
216,216,216,216,2019-12-12,31.35166549682617,30.06269645690918,30.697263717651367,0.04287602882743902,0.02131791892573509
217,217,217,217,2019-12-13,31.381406784057617,30.221336364746094,31.02446556091309,0.03838580813602843,0.011505153003964264
218,218,218,218,2019-12-16,31.530134201049805,30.75675392150879,30.994718551635746,0.02514505534344358,0.01727441559187204
219,219,219,219,2019-12-17,31.212852478027344,30.528709411621094,30.697263717651367,0.022409826015960643,0.016795919177627017
220,220,220,220,2019-12-18,30.50887489318848,30.74683952331543,30.3006591796875,-0.007739482620530813,0.006871656232500634
221,221,221,221,2019-12-19,30.73692321777344,30.9649715423584,30.439472198486328,-0.007364719333683212,0.009771884917961993
222,222,222,222,2019-12-20,31.12361526489257,31.35166549682617,30.06269645690918,-0.007273943132516614,0.03529020789948345
223,223,223,223,2019-12-23,31.26243019104004,31.381406784057617,30.221336364746094,-0.003791308459696552,0.03444896723721347
224,224,224,224,2019-12-24,31.044294357299805,31.530134201049805,30.75675392150879,-0.015408746459880995,0.009348855101055875
225,225,225,225,2019-12-26,30.93522834777832,31.212852478027344,30.528709411621094,-0.008894545298109513,0.01331595550522957
226,226,226,226,2019-12-27,30.87573432922364,30.50887489318848,30.74683952331543,0.012024679288224593,0.0041921318713251665
227,227,227,227,2019-12-30,30.6080265045166,30.73692321777344,30.9649715423584,-0.004193546385355407,-0.011527381426897687
228,228,228,228,2019-12-31,30.50887489318848,31.12361526489257,31.35166549682617,-0.01975157341048095,-0.026881844721232007
229,229,229,229,2020-01-02,31.27234268188477,31.26243019104004,31.381406784057617,0.00031707358590349344,-0.0034754369975616983
230,230,230,230,2020-01-03,31.22276306152344,31.044294357299805,31.530134201049805,0.005748840742507255,-0.009748488146813172
231,231,231,231,2020-01-06,30.94514274597168,30.93522834777832,31.212852478027344,0.000320488928735152,-0.008576906972668441
232,232,232,232,2020-01-07,31.14344596862793,30.87573432922364,30.50887489318848,0.008670616107449236,0.02079955677359724
233,233,233,233,2020-01-08,30.45929908752441,30.6080265045166,30.73692321777344,-0.004859098542999596,-0.009032268073223881
234,234,234,234,2020-01-09,29.517364501953125,30.50887489318848,31.12361526489257,-0.03249908083161479,-0.05160874626127698
235,235,235,235,2020-01-10,28.60517120361328,31.27234268188477,31.26243019104004,-0.08528850893593298,-0.08499847808339422
236,236,236,236,2020-01-13,29.2000789642334,31.22276306152344,31.044294357299805,-0.06478235424918699,-0.05940593694418295
237,237,237,237,2020-01-14,29.328977584838867,30.94514274597168,30.93522834777832,-0.05222677996349523,-0.05192302913952174
238,238,238,238,2020-01-15,28.942285537719727,31.14344596862793,30.87573432922364,-0.07067812704880261,-0.062620333848187
239,239,239,239,2020-01-16,29.74540901184082,30.45929908752441,30.6080265045166,-0.023437508316663358,-0.02818272169714997
240,240,240,240,2020-01-17,29.07118034362793,29.517364501953125,30.50887489318848,-0.015115989040812683,-0.04712381412274025
241,241,241,241,2020-01-21,29.15050506591797,28.60517120361328,31.27234268188477,0.019064170545352477,-0.06785029307049406
242,242,242,242,2020-01-22,28.595252990722656,29.2000789642334,31.22276306152344,-0.02071316225725217,-0.08415366909146904
243,243,243,243,2020-01-23,29.279401779174805,29.328977584838867,30.94514274597168,-0.0016903352842988495,-0.05382883447883646
