,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PPL,PPL_6m,PPL_12m,PPL_6m_ret,PPL_12m_ret
243,243,243,243,2020-01-23,30.598133087158203,29.65627098083496,29.52289772033692,0.03175928986256937,0.03642038721966667
244,244,244,244,2020-01-24,30.44810676574707,29.88131523132324,29.32286834716797,0.01896809193424298,0.03837409100831635
245,245,245,245,2020-01-27,30.16471099853516,29.972999572753903,29.48956871032715,0.006396137474192765,0.022894274746431797
246,246,246,246,2020-01-28,30.53978729248047,30.081357955932617,29.59792137145996,0.015239648995215571,0.03182202929725708
247,247,247,247,2020-01-29,30.62314224243164,30.031349182128903,29.53957939147949,0.019705843274430812,0.03668172916723034
248,248,248,248,2020-01-30,30.39809799194336,30.148042678833008,29.531248092651367,0.008294247018759693,0.0293536492793105
249,249,249,249,2020-01-31,30.16471099853516,30.598133087158203,29.65627098083496,-0.014164984752123577,0.017144435253804158
250,250,250,250,2020-02-03,30.2147216796875,30.44810676574707,29.88131523132324,-0.007665011419433099,0.011157689873528831
251,251,251,251,2020-02-04,30.056346893310547,30.16471099853516,29.972999572753903,-0.0035924131754444533,0.002780746730214112
252,252,252,252,2020-02-05,30.35641098022461,30.53978729248047,30.081357955932617,-0.006004505221325229,0.00914363722192757
253,253,253,253,2020-02-06,30.073022842407227,30.62314224243164,30.031349182128903,-0.01796417218289781,0.001387671929941936
254,254,254,254,2020-02-07,30.023012161254883,30.39809799194336,30.148042678833008,-0.012339121703860867,-0.004147218408507514
255,255,255,255,2020-02-10,30.10636138916016,30.16471099853516,30.598133087158203,-0.0019343665973737822,-0.016071951076140567
256,256,256,256,2020-02-11,30.148042678833008,30.2147216796875,30.44810676574707,-0.0022068381619189115,-0.00985493414164007
257,257,257,257,2020-02-12,30.239723205566406,30.056346893310547,30.16471099853516,0.006101084503275844,0.0024867537114772187
258,258,258,258,2020-02-13,30.239723205566406,30.35641098022461,30.53978729248047,-0.0038439252497345366,-0.009825349601827238
259,259,259,259,2020-02-14,29.481231689453125,30.073022842407227,30.62314224243164,-0.019678472498600663,-0.03728913721323723
260,260,260,260,2020-02-18,29.931325912475582,30.023012161254883,30.39809799194336,-0.0030538657576011374,-0.015355305440211686
261,261,261,261,2020-02-19,29.256175994873047,30.10636138916016,30.16471099853516,-0.028239393771218868,-0.030119135028551458
262,262,262,262,2020-02-20,29.514568328857425,30.148042678833008,30.2147216796875,-0.02101212197169755,-0.023172589780986352
263,263,263,263,2020-02-21,29.689603805541992,30.239723205566406,30.056346893310547,-0.01819194561685511,-0.012201851711066691
264,264,264,264,2020-02-24,29.272851943969727,30.239723205566406,30.35641098022461,-0.0319735486672279,-0.03569456998591691
265,265,265,265,2020-02-25,28.814422607421875,29.481231689453125,30.073022842407227,-0.022618087638102358,-0.0418514707211457
266,266,266,266,2020-02-26,27.70585823059082,29.931325912475582,30.023012161254883,-0.07435245897199538,-0.07717926230114847
267,267,267,267,2020-02-27,25.830463409423828,29.256175994873047,30.10636138916016,-0.1170936552353784,-0.14202639516829407
268,268,268,268,2020-02-28,25.01361846923828,29.514568328857425,30.148042678833008,-0.15249926102488198,-0.170307049923331
269,269,269,269,2020-03-02,26.513935089111328,29.689603805541992,30.239723205566406,-0.10696231371864517,-0.12320840674127764
270,270,270,270,2020-03-03,25.87213516235352,29.272851943969727,30.239723205566406,-0.11617305987559445,-0.1444321435590693
271,271,271,271,2020-03-04,26.82234001159668,28.814422607421875,29.481231689453125,-0.06913491285131923,-0.09018930097169786
272,272,272,272,2020-03-05,26.40558433532715,27.70585823059082,29.931325912475582,-0.04693137041421813,-0.1177943665929908
273,273,273,273,2020-03-06,26.26388168334961,25.830463409423828,29.256175994873047,0.016779345653073152,-0.10227906449728141
274,274,274,274,2020-03-09,24.587289810180664,25.01361846923828,29.514568328857425,-0.017043861909939784,-0.16694394658854583
275,275,275,275,2020-03-10,25.19542121887207,26.513935089111328,29.689603805541992,-0.04972909022398342,-0.15137226539314808
276,276,276,276,2020-03-11,24.705535888671875,25.87213516235352,29.272851943969727,-0.045090954664582905,-0.15602566036408105
277,277,277,277,2020-03-12,22.492595672607425,26.82234001159668,28.814422607421875,-0.16142306514335747,-0.21939800845379787
278,278,278,278,2020-03-13,23.15986061096192,26.40558433532715,27.70585823059082,-0.12291807987081282,-0.16408073634800946
279,279,279,279,2020-03-16,19.98403549194336,26.26388168334961,25.830463409423828,-0.2391057904965912,-0.2263384835499116
280,280,280,280,2020-03-17,21.58038711547852,24.587289810180664,25.01361846923828,-0.12229500355330336,-0.13725448631040515
281,281,281,281,2020-03-18,19.266090393066406,25.19542121887207,26.513935089111328,-0.2353336653631506,-0.27335982650954926
282,282,282,282,2020-03-19,18.235641479492188,24.705535888671875,25.87213516235352,-0.2618803509599765,-0.2951628705918782
283,283,283,283,2020-03-20,16.61394500732422,22.492595672607425,26.82234001159668,-0.2613593713615949,-0.38059300567582266
284,284,284,284,2020-03-23,15.701740264892578,23.15986061096192,26.40558433532715,-0.32202785981100845,-0.40536289348894483
285,285,285,285,2020-03-24,17.940019607543945,19.98403549194336,26.26388168334961,-0.10228243866077336,-0.3169319058074612
286,286,286,286,2020-03-25,18.776206970214844,21.58038711547852,24.587289810180664,-0.12994114193866235,-0.23634499307685675
287,287,287,287,2020-03-26,20.83711051940918,19.266090393066406,25.19542121887207,0.0815432759989625,-0.17298026739074301
288,288,288,288,2020-03-27,21.4705867767334,18.235641479492188,24.705535888671875,0.17739684676731726,-0.13094025268327747
289,289,289,289,2020-03-30,21.8168888092041,16.61394500732422,22.492595672607425,0.3131672700003627,-0.030041302179553808
290,290,290,290,2020-03-31,20.84555625915528,15.701740264892578,23.15986061096192,0.327595279726014,-0.09992738689935143
291,291,291,291,2020-04-01,19.34211158752441,17.940019607543945,19.98403549194336,0.07815442851527732,-0.03212183568617777
292,292,292,292,2020-04-02,19.40123176574707,18.776206970214844,21.58038711547852,0.03328812877508858,-0.10097851062961016
293,293,293,293,2020-04-03,18.387676239013672,20.83711051940918,19.266090393066406,-0.11755153278636832,-0.04559379386950568
294,294,294,294,2020-04-06,20.20363998413086,21.4705867767334,18.235641479492188,-0.059008484759972446,0.1079204428784084
295,295,295,295,2020-04-07,20.76953887939453,21.8168888092041,16.61394500732422,-0.04800638344765795,0.2501268585058112
296,296,296,296,2020-04-08,21.79999351501465,20.84555625915528,15.701740264892578,0.0457861255412737,0.38838072387155176
297,297,297,297,2020-04-09,22.551719665527344,19.34211158752441,17.940019607543945,0.16593886678190395,0.25706215259899357
298,298,298,298,2020-04-13,21.87601661682129,19.40123176574707,18.776206970214844,0.12755813037827113,0.16509243062370094
299,299,299,299,2020-04-14,22.399682998657227,18.387676239013672,20.83711051940918,0.218189982654315,0.07498988296830089
300,300,300,300,2020-04-15,21.3354434967041,20.20363998413086,21.4705867767334,0.056019782250239514,-0.006294344976903288
301,301,301,301,2020-04-16,21.36078834533692,20.76953887939453,21.8168888092041,0.028467144570502256,-0.020905843535067192
302,302,302,302,2020-04-17,22.28988075256348,21.79999351501465,20.84555625915528,0.02247189831553964,0.06928692501423939
303,303,303,303,2020-04-20,21.32700157165528,22.551719665527344,19.34211158752441,-0.054307082210860114,0.10262012889074201
304,304,304,304,2020-04-21,20.75265121459961,21.87601661682129,19.40123176574707,-0.051351460455459796,0.06965637363491917
305,305,305,305,2020-04-22,21.37767601013184,22.399682998657227,18.387676239013672,-0.045625957679251594,0.162608898060441
306,306,306,306,2020-04-23,21.276323318481445,21.3354434967041,20.20363998413086,-0.0027709842653043104,0.05309356804977394
307,307,307,307,2020-04-24,21.52971267700196,21.36078834533692,20.76953887939453,0.007908150623191501,0.03660041766076949
308,308,308,308,2020-04-27,21.58038711547852,22.28988075256348,21.79999351501465,-0.03183030205324744,-0.010073691048801292
309,309,309,309,2020-04-28,21.901351928710938,21.32700157165528,22.551719665527344,0.026930666044447493,-0.02883894206128157
310,310,310,310,2020-04-29,22.137847900390625,20.75265121459961,21.87601661682129,0.06674793844251203,0.011968873865638052
311,311,311,311,2020-04-30,21.4705867767334,21.37767601013184,22.399682998657227,0.004346158420472035,-0.04147809689893933
312,312,312,312,2020-05-01,21.006038665771484,21.276323318481445,21.3354434967041,-0.01270354133390994,-0.015439324286064315
313,313,313,313,2020-05-04,21.08205223083496,21.52971267700196,21.36078834533692,-0.020792680928119922,-0.013048961957567884
314,314,314,314,2020-05-05,21.40301513671875,21.58038711547852,22.28988075256348,-0.008219128684329724,-0.03978781338894044
315,315,315,315,2020-05-06,20.507707595825195,21.901351928710938,21.32700157165528,-0.06363279935512955,-0.03841580697958824
316,316,316,316,2020-05-07,20.516151428222656,22.137847900390625,20.75265121459961,-0.07325447710476651,-0.011396123990681906
317,317,317,317,2020-05-08,22.053386688232425,21.4705867767334,21.37767601013184,0.027144107311057653,0.031608238322085924
318,318,318,318,2020-05-11,21.32700157165528,21.006038665771484,21.276323318481445,0.015279554179189025,0.0023819083972000943
319,319,319,319,2020-05-12,20.98914909362793,21.08205223083496,21.52971267700196,-0.004406740681115906,-0.025107793656320432
320,320,320,320,2020-05-13,20.73575592041016,21.40301513671875,21.58038711547852,-0.03117594469967222,-0.03913883428265974
321,321,321,321,2020-05-14,21.31855201721192,20.507707595825195,21.901351928710938,0.03953852070485886,-0.026610225405081622
322,322,322,322,2020-05-15,20.70197486877441,20.516151428222656,22.137847900390625,0.009057421963464929,-0.06486055185115258
323,323,323,323,2020-05-18,22.07027816772461,22.053386688232425,21.4705867767334,0.000765935850623567,0.027930833806603994
324,324,324,324,2020-05-19,21.41146278381348,21.32700157165528,21.006038665771484,0.0039602947406565114,0.019300360457900956
325,325,325,325,2020-05-20,21.61417388916016,20.98914909362793,21.08205223083496,0.02977847233082831,0.025240505644270606
326,326,326,326,2020-05-21,21.70708465576172,20.73575592041016,21.40301513671875,0.046843179437479954,0.014206854366108024
327,327,327,327,2020-05-22,21.66485595703125,21.31855201721192,20.507707595825195,0.016244252402308312,0.0564250468171108
328,328,328,328,2020-05-26,22.19697570800781,20.70197486877441,20.516151428222656,0.07221537310859971,0.0819268801785582
329,329,329,329,2020-05-27,22.58550453186035,22.07027816772461,22.053386688232425,0.02334480608809031,0.024128622562622715
330,330,330,330,2020-05-28,23.17675018310547,21.41146278381348,21.32700157165528,0.08244590372529337,0.08673270854486193
331,331,331,331,2020-05-29,23.599061965942383,21.61417388916016,20.98914909362793,0.09183270602711646,0.12434581605343853
332,332,332,332,2020-06-01,24.08050537109375,21.70708465576172,20.73575592041016,0.10933852946955058,0.1613034732624028
333,333,333,333,2020-06-02,24.60417556762696,21.66485595703125,21.31855201721192,0.13567224339849648,0.1541203899665573
334,334,334,334,2020-06-03,25.27144241333008,22.19697570800781,20.70197486877441,0.1385083601372381,0.22072616615180873
335,335,335,335,2020-06-04,25.347457885742188,22.58550453186035,22.07027816772461,0.12228876047403214,0.14848837396214143
336,336,336,336,2020-06-05,25.372800827026367,23.17675018310547,21.41146278381348,0.09475231111226701,0.18501015475727134
337,337,337,337,2020-06-08,25.888017654418945,23.599061965942383,21.61417388916016,0.09699350303753307,0.19773338491563552
338,338,338,338,2020-06-09,24.291162490844727,24.08050537109375,21.70708465576172,0.008748035662235365,0.11904306248684193
339,339,339,339,2020-06-10,23.85448265075684,24.60417556762696,21.66485595703125,-0.030470149865802987,0.10106813994371167
340,340,340,340,2020-06-11,22.57014274597168,25.27144241333008,22.19697570800781,-0.10689139239371359,0.016811616270285157
341,341,341,341,2020-06-12,22.73282241821289,25.347457885742188,22.58550453186035,-0.10315178268823622,0.006522674140164719
342,342,342,342,2020-06-15,22.93832397460937,25.372800827026367,23.17675018310547,-0.09594829002180405,-0.010287301136373106
343,343,343,343,2020-06-16,23.27224922180176,25.888017654418945,23.599061965942383,-0.10104166597594566,-0.01384854807416791
344,344,344,344,2020-06-17,22.98113250732422,24.291162490844727,24.08050537109375,-0.05393031247533975,-0.04565406110991421
345,345,345,345,2020-06-18,23.015378952026367,23.85448265075684,24.60417556762696,-0.03517593363961924,-0.06457426753575346
346,346,346,346,2020-06-19,22.26189994812012,22.57014274597168,25.27144241333008,-0.013657104490691574,-0.11908866996932865
347,347,347,347,2020-06-22,22.561582565307617,22.73282241821289,25.347457885742188,-0.0075327141414732735,-0.10990748393753558
348,348,348,348,2020-06-23,22.0564079284668,22.93832397460937,25.372800827026367,-0.03844727483659105,-0.13070661458182586
349,349,349,349,2020-06-24,21.85091018676757,23.27224922180176,25.888017654418945,-0.06107441620652032,-0.15594502142045097
350,350,350,350,2020-06-25,21.910844802856445,22.98113250732422,24.291162490844727,-0.04657245260331133,-0.09799109815701146
351,351,351,351,2020-06-26,21.46561050415039,23.015378952026367,23.85448265075684,-0.06733621249975241,-0.10014353199693715
352,352,352,352,2020-06-29,22.0564079284668,22.26189994812012,22.57014274597168,-0.009230659563298937,-0.02276169997181654
353,353,353,353,2020-06-30,22.124902725219727,22.561582565307617,22.73282241821289,-0.01935501815193419,-0.026741936474465877
354,354,354,354,2020-07-01,22.43314552307129,22.0564079284668,22.93832397460937,0.01708064140935006,-0.022023337541891452
355,355,355,355,2020-07-02,22.41602325439453,21.85091018676757,23.27224922180176,0.025862220969137484,-0.036791715284877013
356,356,356,356,2020-07-06,22.15915298461914,21.910844802856445,22.98113250732422,0.011332661245919917,-0.03576758118613643
357,357,357,357,2020-07-07,21.77385330200196,21.46561050415039,23.015378952026367,0.014359843051841903,-0.053943306891112375
358,358,358,358,2020-07-08,22.022157669067383,22.0564079284668,22.26189994812012,-0.0015528484742618476,-0.010769174221941569
359,359,359,359,2020-07-09,20.89194107055664,22.124902725219727,22.561582565307617,-0.055727325447522014,-0.07400374020386069
360,360,360,360,2020-07-10,21.61972999572754,22.43314552307129,22.0564079284668,-0.03625953955084882,-0.019798234334234888
361,361,361,361,2020-07-13,21.61972999572754,22.41602325439453,21.85091018676757,-0.03552339545824135,-0.010579888392018955
362,362,362,362,2020-07-14,21.868038177490234,22.15915298461914,21.910844802856445,-0.013137451929275956,-0.001953672975705145
363,363,363,363,2020-07-15,21.996469497680664,21.77385330200196,21.46561050415039,0.010224014674436788,0.024730672972363532
364,364,364,364,2020-07-16,22.13346672058105,22.022157669067383,22.0564079284668,0.00505441170598897,0.0034937144962210454
365,365,365,365,2020-07-17,22.26189994812012,20.89194107055664,22.124902725219727,0.06557355647025953,0.006191992100567978
366,366,366,366,2020-07-20,21.71391868591309,21.61972999572754,22.43314552307129,0.004356608070691159,-0.03206090008280438
367,367,367,367,2020-07-21,21.71391868591309,21.61972999572754,22.41602325439453,0.004356608070691159,-0.03132154889890193
368,368,368,368,2020-07-22,22.398895263671875,21.868038177490234,22.15915298461914,0.024275478297274722,0.01081910843880829
369,369,369,369,2020-07-23,22.18484115600586,21.996469497680664,21.77385330200196,0.008563722389407058,0.01887529268722088
370,370,370,370,2020-07-24,22.01359367370605,22.13346672058105,22.022157669067383,-0.005415918273820819,-0.00038888084855370764
371,371,371,371,2020-07-27,21.61972999572754,22.26189994812012,20.89194107055664,-0.028846143136440072,0.03483586913791292
372,372,372,372,2020-07-28,22.19340133666992,21.71391868591309,21.61972999572754,0.02208181110431684,0.026534620971480516
373,373,373,373,2020-07-29,22.441707611083984,21.71391868591309,21.61972999572754,0.03351716176606345,0.038019790974211265
374,374,374,374,2020-07-30,22.69001197814941,22.398895263671875,21.868038177490234,0.012996922886178597,0.03758790770290821
375,375,375,375,2020-07-31,22.792762756347656,22.18484115600586,21.996469497680664,0.027402567188416382,0.03620095755598207
376,376,376,376,2020-08-03,22.707136154174805,22.01359367370605,22.13346672058105,0.0315051913262645,0.025918643511019468
377,377,377,377,2020-08-04,22.98969459533692,21.61972999572754,22.26189994812012,0.06336640651294512,0.03269238694419063
378,378,378,378,2020-08-05,22.784198760986328,22.19340133666992,21.71391868591309,0.02662040916370234,0.04929004711469154
379,379,379,379,2020-08-06,22.69001197814941,22.441707611083984,21.71391868591309,0.011064415033319008,0.04495242458790094
380,380,380,380,2020-08-07,23.237998962402344,22.69001197814941,22.398895263671875,0.024151022255107124,0.0374618341151578
381,381,381,381,2020-08-10,24.53090476989746,22.792762756347656,22.18484115600586,0.07625850504084863,0.10575075103733522
382,382,382,382,2020-08-11,24.342533111572266,22.707136154174805,22.01359367370605,0.07202127764124877,0.1057955130991628
383,383,383,383,2020-08-12,24.70215034484864,22.98969459533692,21.61972999572754,0.07448797296589849,0.1425744146541259
384,384,384,384,2020-08-13,24.93332862854004,22.784198760986328,22.19340133666992,0.09432545292019201,0.1234568442351811
385,385,385,385,2020-08-14,24.87339210510254,22.69001197814941,22.441707611083984,0.09622648630841324,0.10835559112344662
386,386,386,386,2020-08-17,24.659337997436523,23.237998962402344,22.69001197814941,0.06116443319124931,0.08679263903357937
387,387,387,387,2020-08-18,24.265474319458008,24.53090476989746,22.792762756347656,-0.010820247069124433,0.06461312210606018
388,388,388,388,2020-08-19,24.265474319458008,24.342533111572266,22.707136154174805,-0.0031656028467154096,0.06862768403300801
389,389,389,389,2020-08-20,23.99148178100586,24.70215034484864,22.98969459533692,-0.028769502003738845,0.04357548907466269
390,390,390,390,2020-08-21,24.008604049682617,24.93332862854004,22.784198760986328,-0.03708789117707023,0.05373922960998989
391,391,391,391,2020-08-24,24.291162490844727,24.87339210510254,22.69001197814941,-0.02340772870051666,0.0705663141225854
392,392,392,392,2020-08-25,23.90585899353028,24.659337997436523,23.237998962402344,-0.030555524401529754,0.028739997458838484
393,393,393,393,2020-08-26,23.70036506652832,24.265474319458008,24.53090476989746,-0.02328861350451894,-0.03385687202162713
394,394,394,394,2020-08-27,23.67467498779297,24.265474319458008,24.342533111572266,-0.024347322615131728,-0.027435851508066822
395,395,395,395,2020-08-28,23.73461151123047,23.99148178100586,24.70215034484864,-0.010706728001217303,-0.03916820277227162
396,396,396,396,2020-08-31,23.65755081176757,24.008604049682617,24.93332862854004,-0.01462197623771,-0.05116756915128229
397,397,397,397,2020-09-01,23.48630714416504,24.291162490844727,24.87339210510254,-0.03313366937391471,-0.055765814130874114
398,398,398,398,2020-09-02,24.385343551635746,23.90585899353028,24.659337997436523,0.020057198456463254,-0.011111184161929244
399,399,399,399,2020-09-03,24.214099884033203,23.70036506652832,24.265474319458008,0.021676240685018833,-0.002117182411044305
400,400,400,400,2020-09-04,24.22266387939453,23.67467498779297,24.265474319458008,0.023146627858000812,-0.001764253173042185
401,401,401,401,2020-09-08,24.171283721923828,23.73461151123047,23.99148178100586,0.01839811915551004,0.007494407496760669
402,402,402,402,2020-09-09,24.11480140686035,23.65755081176757,24.008604049682617,0.01932789233893728,0.004423304118722271
403,403,403,403,2020-09-10,23.70637321472168,23.48630714416504,24.291162490844727,0.009369973287235656,-0.024074157683620645
404,404,404,404,2020-09-11,23.923622131347656,24.385343551635746,23.90585899353028,-0.018934382421572193,0.0007430453690111527
405,405,405,405,2020-09-14,24.26253318786621,24.214099884033203,23.70036506652832,0.0020002107889602883,0.02371980852446165
406,406,406,406,2020-09-15,24.08873176574707,24.22266387939453,23.67467498779297,-0.005529206627079231,0.017489438742774643
407,407,407,407,2020-09-16,24.340744018554688,24.171283721923828,23.73461151123047,0.007010810786071575,0.025537915673800482
408,408,408,408,2020-09-17,23.89755249023437,24.11480140686035,23.65755081176757,-0.009008944878317604,0.010144823543924097
409,409,409,409,2020-09-18,23.28925132751465,23.70637321472168,23.48630714416504,-0.017595348028520807,-0.008390242682291937
410,410,410,410,2020-09-21,22.793920516967773,23.923622131347656,24.385343551635746,-0.04722117780399193,-0.06526145638662617
411,411,411,411,2020-09-22,22.81999015808105,24.26253318786621,24.214099884033203,-0.05945558193019107,-0.0575742948376714
412,412,412,412,2020-09-23,22.515838623046875,24.08873176574707,24.22266387939453,-0.06529580544114688,-0.07046397806806048
413,413,413,413,2020-09-24,22.654878616333008,24.340744018554688,24.171283721923828,-0.06926104645513553,-0.06273581176060627
414,414,414,414,2020-09-25,23.00247573852539,23.89755249023437,24.11480140686035,-0.03745474571401197,-0.04612626285276056
415,415,415,415,2020-09-28,23.184972763061523,23.28925132751465,23.70637321472168,-0.004477540432135996,-0.021994104578441642
416,416,416,416,2020-09-29,23.35876846313477,22.793920516967773,23.923622131347656,0.02478064033550198,-0.023610708491869525
417,417,417,417,2020-09-30,23.64554023742676,22.81999015808105,24.26253318786621,0.036176618553595885,-0.025429865284965825
418,418,418,418,2020-10-01,23.94099998474121,22.515838623046875,24.08873176574707,0.06329594849003595,-0.006132816888929193
419,419,419,419,2020-10-02,24.51453971862793,22.654878616333008,24.340744018554688,0.08208656218330823,0.007140114531452246
420,420,420,420,2020-10-05,24.714414596557617,23.00247573852539,23.89755249023437,0.0744241131907819,0.03418183124221841
421,421,421,421,2020-10-06,24.94035530090332,23.184972763061523,23.28925132751465,0.07571208108721561,0.07089553675081017
422,422,422,422,2020-10-07,24.99249267578125,23.35876846313477,22.793920516967773,0.0699405114282825,0.09645432242236973
423,423,423,423,2020-10-08,25.296646118164062,23.64554023742676,22.81999015808105,0.0698273697347751,0.10853010640786698
424,424,424,424,2020-10-09,25.14891624450684,23.94099998474121,22.515838623046875,0.05045387663570833,0.11694335110240073
425,425,425,425,2020-10-12,25.192365646362305,24.51453971862793,22.654878616333008,0.02764995531281844,0.11200620727227806
426,426,426,426,2020-10-13,24.740476608276367,24.714414596557617,23.00247573852539,0.0010545267668358171,0.07555712217707544
427,427,427,427,2020-10-14,24.74917221069336,24.94035530090332,23.184972763061523,-0.007665612133562316,0.0674660895062138
428,428,428,428,2020-10-15,24.81000328063965,24.99249267578125,23.35876846313477,-0.007301768475396653,0.06212805353138573
429,429,429,429,2020-10-16,24.844764709472656,25.296646118164062,23.64554023742676,-0.01786329328325209,0.05071672966675256
430,430,430,430,2020-10-19,24.13218307495117,25.14891624450684,23.94099998474121,-0.040428508317043366,0.007985593347471287
431,431,431,431,2020-10-20,24.392879486083984,25.192365646362305,24.51453971862793,-0.031735255493712033,-0.004962778577135563
432,432,432,432,2020-10-21,24.24515151977539,24.740476608276367,24.714414596557617,-0.02002083857734882,-0.01898742432068723
433,433,433,433,2020-10-22,24.70572280883789,24.74917221069336,24.94035530090332,-0.00175559010562365,-0.009407744566370724
434,434,434,434,2020-10-23,24.914283752441406,24.81000328063965,24.99249267578125,0.004203162354401213,-0.0031292966393716704
435,435,435,435,2020-10-26,25.131534576416016,24.844764709472656,25.296646118164062,0.011542466604001378,-0.006527013145410154
436,436,436,436,2020-10-27,24.80131149291992,24.13218307495117,25.14891624450684,0.027727637234084,-0.013821858095489414
437,437,437,437,2020-10-28,23.723751068115234,24.392879486083984,25.192365646362305,-0.027431300939705916,-0.05829601708957144
438,438,438,438,2020-10-29,23.97576141357422,24.24515151977539,24.740476608276367,-0.011111091880842472,-0.030909477081226933
439,439,439,439,2020-10-30,23.89755249023437,24.70572280883789,24.74917221069336,-0.032711866997650274,-0.034410028473236376
440,440,440,440,2020-11-02,24.427640914916992,24.914283752441406,24.81000328063965,-0.019532684236877818,-0.01541162092554138
441,441,441,441,2020-11-03,25.06201362609864,25.131534576416016,24.844764709472656,-0.002766283535372116,0.008744253333304863
442,442,442,442,2020-11-04,24.26253318786621,24.80131149291992,24.13218307495117,-0.021723782841383765,0.005401505222722536
443,443,443,443,2020-11-05,24.38418960571289,23.723751068115234,24.392879486083984,0.02783870626956997,-0.000356246599588661
444,444,444,444,2020-11-06,23.993141174316406,23.97576141357422,24.24515151977539,0.0007248887925763725,-0.010394257394243711
445,445,445,445,2020-11-09,24.98380470275879,23.89755249023437,24.70572280883789,0.04545453819876788,0.011255768393119814
446,446,446,446,2020-11-10,25.844112396240234,24.427640914916992,24.914283752441406,0.05798642145825306,0.03732110676100464
447,447,447,447,2020-11-11,25.55734634399414,25.06201362609864,25.131534576416016,0.01976428252276108,0.01694332537805776
448,448,448,448,2020-11-12,25.10546112060547,24.26253318786621,24.80131149291992,0.03474195897899102,0.012263449365263579
449,449,449,449,2020-11-13,25.904943466186523,24.38418960571289,23.723751068115234,0.06236638924909532,0.09194129511006444
450,450,450,450,2020-11-16,26.330753326416016,23.993141174316406,23.97576141357422,0.09742834984032522,0.09822386335178024
451,451,451,451,2020-11-17,25.661624908447266,24.98380470275879,23.89755249023437,0.027130383612613995,0.07381812086964867
452,452,452,452,2020-11-18,25.418306350708008,25.844112396240234,24.427640914916992,-0.016475940013098378,0.04055510064363421
453,453,453,453,2020-11-19,25.400922775268555,25.55734634399414,25.06201362609864,-0.006120493365006419,0.013522821997709933
454,454,454,454,2020-11-20,25.33140563964844,25.10546112060547,24.26253318786621,0.008999815536450129,0.04405444573762707
455,455,455,455,2020-11-23,26.06136703491211,25.904943466186523,24.38418960571289,0.0060383675003869985,0.06878134792744062
456,456,456,456,2020-11-24,26.660978317260746,26.330753326416016,23.993141174316406,0.012541418270529903,0.1111916577976102
457,457,457,457,2020-11-25,25.53996467590332,25.661624908447266,24.98380470275879,-0.004740940333201493,0.022260819749488236
458,458,458,458,2020-11-27,25.296646118164062,25.418306350708008,25.844112396240234,-0.004786323324038277,-0.021183404161166597
459,459,459,459,2020-11-30,24.69703483581543,25.400922775268555,25.55734634399414,-0.027711116862984997,-0.03366200452109458
460,460,460,460,2020-12-01,24.644893646240234,25.33140563964844,25.10546112060547,-0.027101219852311953,-0.018345310295345252
461,461,461,461,2020-12-02,24.792625427246094,26.06136703491211,25.904943466186523,-0.04868284944402168,-0.042938446879543624
462,462,462,462,2020-12-03,24.73179244995117,26.660978317260746,26.330753326416016,-0.0723599053400299,-0.06072598290838527
463,463,463,463,2020-12-04,24.86214256286621,25.53996467590332,25.661624908447266,-0.02653966525163709,-0.031154782615417376
464,464,464,464,2020-12-07,25.07070541381836,25.296646118164062,25.418306350708008,-0.008931646641626045,-0.0136752202170215
465,465,465,465,2020-12-08,25.244503021240234,24.69703483581543,25.400922775268555,0.022167364991965366,-0.006158034312856442
466,466,466,466,2020-12-09,25.46049690246582,24.644893646240234,25.33140563964844,0.033094208801749625,0.005096095520863209
467,467,467,467,2020-12-10,24.79048538208008,24.792625427246094,26.06136703491211,-8.631781141099637e-05,-0.04876496505841543
468,468,468,468,2020-12-11,24.755216598510746,24.73179244995117,26.660978317260746,0.0009471270069478788,-0.07148131235364985
469,469,469,469,2020-12-14,24.3320541381836,24.86214256286621,25.53996467590332,-0.02132110791908759,-0.047294918103757966
470,470,470,470,2020-12-15,24.622982025146484,25.07070541381836,25.296646118164062,-0.017858428045072094,-0.02663056951782472
471,471,471,471,2020-12-16,24.085205078125,25.244503021240234,24.69703483581543,-0.04592278731491861,-0.024773409510811417
472,472,472,472,2020-12-17,24.111656188964844,25.46049690246582,24.644893646240234,-0.05297778431694089,-0.021636833371230235
473,473,473,473,2020-12-18,23.75901985168457,24.79048538208008,24.792625427246094,-0.041607314842698084,-0.041690041201753236
474,474,474,474,2020-12-21,23.54743385314941,24.755216598510746,24.73179244995117,-0.04878901950039871,-0.0478881018914622
475,475,475,475,2020-12-22,23.212427139282227,24.3320541381836,24.86214256286621,-0.046014487414129834,-0.06635451548121918
476,476,476,476,2020-12-23,23.60914421081543,24.622982025146484,25.07070541381836,-0.041174452927580485,-0.05829756996775015
477,477,477,477,2020-12-24,23.706117630004883,24.085205078125,25.244503021240234,-0.015739432024368227,-0.06093942074997416
478,478,478,478,2020-12-28,24.023494720458984,24.111656188964844,25.46049690246582,-0.0036563837761675044,-0.05644046098203459
479,479,479,479,2020-12-29,24.06757354736328,23.75901985168457,24.79048538208008,0.012986802385151153,-0.029160858433185832
480,480,480,480,2020-12-30,24.3232364654541,23.54743385314941,24.755216598510746,0.03294637611651807,-0.017450064770696883
481,481,481,481,2020-12-31,24.86101150512696,23.212427139282227,24.3320541381836,0.07102162802505241,0.021739116802032887
