,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KO,KO_6m,KO_12m,KO_6m_ret,KO_12m_ret
245,245,245,245,2020-01-27,50.730716705322266,50.14820098876953,47.96823501586914,0.011615884619334382,0.05758981310317601
246,246,246,246,2020-01-28,50.31589889526367,50.25410842895508,48.84198760986328,0.0012295604924710268,0.03017713564758262
247,247,247,247,2020-01-29,50.31589889526367,50.45711135864258,49.00967788696289,-0.0027986632523449018,0.026652307556753962
248,248,248,248,2020-01-30,51.948673248291016,50.84543991088867,49.53922653198242,0.021697783308313623,0.048637148477743475
249,249,249,249,2020-01-31,51.54268646240234,51.03961563110352,49.42448425292969,0.00985647766109432,0.04285734573643207
250,250,250,250,2020-02-03,51.70154571533203,50.90723037719727,50.04230499267578,0.015603192950181644,0.033156760522903506
251,251,251,251,2020-02-04,51.9310188293457,50.730716705322266,50.14820098876953,0.023660263484854616,0.0355509829948919
252,252,252,252,2020-02-05,51.93983840942383,50.31589889526367,50.25410842895508,0.032274878315112776,0.03354412272285945
253,253,253,253,2020-02-06,52.06340026855469,50.31589889526367,50.45711135864258,0.034730600300485026,0.03183473779334722
254,254,254,254,2020-02-07,52.23992538452149,51.948673248291016,50.84543991088867,0.00560653656809329,0.027425969291971608
255,255,255,255,2020-02-10,52.734161376953125,51.54268646240234,51.03961563110352,0.023116275000914177,0.033200597710162816
256,256,256,256,2020-02-11,52.592960357666016,51.70154571533203,50.90723037719727,0.01724154723036908,0.03311376336874594
257,257,257,257,2020-02-12,52.4340934753418,51.9310188293457,50.730716705322266,0.009687363301099206,0.033576832354131225
258,258,258,258,2020-02-13,52.610599517822266,51.93983840942383,50.31589889526367,0.01291419320774656,0.04560587553717732
259,259,259,259,2020-02-14,52.91067886352539,52.06340026855469,50.31589889526367,0.016273977316123123,0.051569782618073656
260,260,260,260,2020-02-18,52.53999328613281,52.23992538452149,51.948673248291016,0.005744033886009969,0.011382774590133593
261,261,261,261,2020-02-19,52.7518196105957,52.734161376953125,51.54268646240234,0.0003348537870233592,0.023458869360163614
262,262,262,262,2020-02-20,52.70769119262695,52.592960357666016,51.70154571533203,0.002181486536994459,0.01946064597052377
263,263,263,263,2020-02-21,53.06955337524414,52.4340934753418,51.9310188293457,0.012119212096251442,0.021923978607850225
264,264,264,264,2020-02-24,51.76333236694336,52.610599517822266,51.93983840942383,-0.01610449526605162,-0.00339827862168407
265,265,265,265,2020-02-25,51.0307846069336,52.91067886352539,52.06340026855469,-0.03552958111614246,-0.019833811397154677
266,266,266,266,2020-02-26,50.83662033081055,52.53999328613281,52.23992538452149,-0.03242050196020574,-0.026862692536056665
267,267,267,267,2020-02-27,48.48013305664063,52.7518196105957,52.734161376953125,-0.08097704658318672,-0.08066930826687368
268,268,268,268,2020-02-28,47.20921325683594,52.70769119262695,52.592960357666016,-0.1043202199029385,-0.10236630652119849
269,269,269,269,2020-03-02,49.35388946533203,53.06955337524414,52.4340934753418,-0.07001498361290881,-0.05874429795297775
270,270,270,270,2020-03-03,49.47743988037109,51.76333236694336,52.610599517822266,-0.04416045841809191,-0.05955377179060273
271,271,271,271,2020-03-04,52.00162506103516,51.0307846069336,52.91067886352539,0.019024603708908128,-0.017180913607912407
272,272,272,272,2020-03-05,50.07760620117188,50.83662033081055,52.53999328613281,-0.014930460064015105,-0.04686690901444868
273,273,273,273,2020-03-06,48.77138137817383,48.48013305664063,52.7518196105957,0.006007580903149012,-0.07545594183868432
274,274,274,274,2020-03-09,45.77061080932617,47.20921325683594,52.70769119262695,-0.030472917218154594,-0.13161419569581112
275,275,275,275,2020-03-10,47.35924530029297,49.35388946533203,53.06955337524414,-0.04041513620603643,-0.1076004547197662
276,276,276,276,2020-03-11,46.07951354980469,49.47743988037109,51.76333236694336,-0.06867627627423867,-0.10980395884961269
277,277,277,277,2020-03-12,41.62248611450195,52.00162506103516,51.0307846069336,-0.19959258839220972,-0.18436515458069858
278,278,278,278,2020-03-13,43.15384292602539,50.07760620117188,50.83662033081055,-0.13826066779894253,-0.15112683248396153
279,279,279,279,2020-03-16,40.2958984375,48.77138137817383,48.48013305664063,-0.1737798418083515,-0.16881625736420258
280,280,280,280,2020-03-17,42.00532531738281,45.77061080932617,47.20921325683594,-0.0822642613975374,-0.11023034658811215
281,281,281,281,2020-03-18,39.93087387084961,47.35924530029297,49.35388946533203,-0.15685155838827114,-0.1909275174979166
282,282,282,282,2020-03-19,37.24210739135742,46.07951354980469,49.47743988037109,-0.19178601243034876,-0.2472911395293862
283,283,283,283,2020-03-20,34.09927749633789,41.62248611450195,52.00162506103516,-0.18074866065107187,-0.344265156015509
284,284,284,284,2020-03-23,33.44044876098633,43.15384292602539,50.07760620117188,-0.2250875821578585,-0.33222749053440626
285,285,285,285,2020-03-24,35.123138427734375,40.2958984375,48.77138137817383,-0.12836939267624747,-0.27984122173228654
286,286,286,286,2020-03-25,37.04623794555664,42.00532531738281,45.77061080932617,-0.11805853982456793,-0.19061080264176555
287,287,287,287,2020-03-26,39.43230056762695,39.93087387084961,47.35924530029297,-0.012485910146500134,-0.16737903407039678
288,288,288,288,2020-03-27,38.1146240234375,37.24210739135742,46.07951354980469,0.02342822931342914,-0.17285098979524594
289,289,289,289,2020-03-30,40.06441879272461,34.09927749633789,41.62248611450195,0.17493453628239908,-0.037433307503332625
290,290,290,290,2020-03-31,39.39668273925781,33.44044876098633,43.15384292602539,0.17811465452641873,-0.0870643245656737
291,291,291,291,2020-04-01,37.50030517578125,35.123138427734375,40.2958984375,0.0676809321279157,-0.06937662070135475
292,292,292,292,2020-04-02,39.12958908081055,37.04623794555664,42.00532531738281,0.05623651012325759,-0.06846122997129167
293,293,293,293,2020-04-03,39.02275085449219,39.43230056762695,39.93087387084961,-0.01038614808771765,-0.022742377722426266
294,294,294,294,2020-04-06,41.5512580871582,38.1146240234375,37.24210739135742,0.09016576056495906,0.11570641399312387
295,295,295,295,2020-04-07,41.40880584716797,40.06441879272461,34.09927749633789,0.03355563602204281,0.21436021193161903
296,296,296,296,2020-04-08,42.57512283325195,39.39668273925781,33.44044876098633,0.08067786100241636,0.27316242486921083
297,297,297,297,2020-04-09,43.62570571899414,37.50030517578125,35.123138427734375,0.1633426851995019,0.24207880251799652
298,298,298,298,2020-04-13,41.7827377319336,39.12958908081055,37.04623794555664,0.06780415315999777,0.12785373222883645
299,299,299,299,2020-04-14,43.55447769165039,39.02275085449219,39.43230056762695,0.11613037876432863,0.10453808336528181
300,300,300,300,2020-04-15,42.38815307617188,41.5512580871582,38.1146240234375,0.020141267137043117,0.11212308037215579
301,301,301,301,2020-04-16,41.93408584594727,41.40880584716797,40.06441879272461,0.012685224507995141,0.046666521306486075
302,302,302,302,2020-04-17,42.7888069152832,42.57512283325195,39.39668273925781,0.005018989208044333,0.08610177152415988
303,303,303,303,2020-04-20,41.42661285400391,43.62570571899414,37.50030517578125,-0.05040819005095809,0.10470068602957361
304,304,304,304,2020-04-21,40.40274429321289,41.7827377319336,39.12958908081055,-0.03302783670075338,0.032536891961043146
305,305,305,305,2020-04-22,40.66984176635742,43.55447769165039,39.02275085449219,-0.06623052503843863,0.04220847776741565
306,306,306,306,2020-04-23,40.126739501953125,42.38815307617188,41.5512580871582,-0.05335013229179808,-0.03428340442104061
307,307,307,307,2020-04-24,40.4472541809082,41.93408584594727,41.40880584716797,-0.03545639865624406,-0.023220946525448483
308,308,308,308,2020-04-27,41.649192810058594,42.7888069152832,42.57512283325195,-0.02663346298673186,-0.02174814684199078
309,309,309,309,2020-04-28,41.61359024047852,41.42661285400391,43.62570571899414,0.0045134606378165465,-0.046122244794760237
310,310,310,310,2020-04-29,41.951908111572266,40.40274429321289,41.7827377319336,0.03834303450074339,0.004048810317888174
311,311,311,311,2020-04-30,40.85680770874024,40.66984176635742,43.55447769165039,0.004597164244132479,-0.0619378333958831
312,312,312,312,2020-05-01,40.598609924316406,40.126739501953125,42.38815307617188,0.011759500727446692,-0.04221800248384622
313,313,313,313,2020-05-04,40.18906784057617,40.4472541809082,41.93408584594727,-0.006383284738618933,-0.04161335510643427
314,314,314,314,2020-05-05,40.420555114746094,41.649192810058594,42.7888069152832,-0.02949967604211945,-0.055347460498862966
315,315,315,315,2020-05-06,39.84183120727539,41.61359024047852,41.42661285400391,-0.04257645213893846,-0.03825515864194895
316,316,316,316,2020-05-07,39.70829391479492,41.951908111572266,40.40274429321289,-0.053480623355924295,-0.01718819824163842
317,317,317,317,2020-05-08,41.052677154541016,40.85680770874024,40.66984176635742,0.004794046739948099,0.009413250004338014
318,318,318,318,2020-05-11,40.54520034790039,40.598609924316406,40.126739501953125,-0.0013155518505579833,0.010428478643945027
319,319,319,319,2020-05-12,39.9041633605957,40.18906784057617,40.4472541809082,-0.0070891039600778916,-0.013427136929577976
320,320,320,320,2020-05-13,39.12067794799805,40.420555114746094,41.649192810058594,-0.03215881531210907,-0.06070981672062303
321,321,321,321,2020-05-14,38.90700912475586,39.84183120727539,41.61359024047852,-0.02346333123234623,-0.06504079797205065
322,322,322,322,2020-05-15,38.5152587890625,39.70829391479492,41.951908111572266,-0.030044985772806232,-0.08191878456088098
323,323,323,323,2020-05-18,40.03771209716797,41.052677154541016,40.85680770874024,-0.024723480360422156,-0.020047959140896077
324,324,324,324,2020-05-19,39.65487289428711,40.54520034790039,40.598609924316406,-0.02195888652599509,-0.023245550322747555
325,325,325,325,2020-05-20,40.85680770874024,39.9041633605957,40.18906784057617,0.023873307141811795,0.016614962825534763
326,326,326,326,2020-05-21,40.21577453613281,39.12067794799805,40.420555114746094,0.027992781454105886,-0.00506624854685811
327,327,327,327,2020-05-22,40.09113311767578,38.90700912475586,39.84183120727539,0.03043472164933081,0.006257290461962217
328,328,328,328,2020-05-26,41.03487014770508,38.5152587890625,39.70829391479492,0.06541852340761345,0.03340803902974754
329,329,329,329,2020-05-27,41.604679107666016,40.03771209716797,41.052677154541016,0.03913727654305421,0.01344618649465934
330,330,330,330,2020-05-28,41.92519378662109,39.65487289428711,40.54520034790039,0.057252002758557685,0.034035926000601346
331,331,331,331,2020-05-29,41.56016159057617,40.85680770874024,39.9041633605957,0.017215096364111337,0.041499384788899585
332,332,332,332,2020-06-01,41.836158752441406,40.21577453613281,39.12067794799805,0.040292254345436485,0.06941292806972732
333,333,333,333,2020-06-02,41.75603485107422,40.09113311767578,38.90700912475586,0.04152792909373759,0.07322654170570964
334,334,334,334,2020-06-03,42.6463508605957,41.03487014770508,38.5152587890625,0.039271007976632966,0.1072585827388064
335,335,335,335,2020-06-04,42.66415786743164,41.604679107666016,40.03771209716797,0.025465375108983945,0.06559929707995105
336,336,336,336,2020-06-05,43.705833435058594,41.92519378662109,39.65487289428711,0.04247182869326971,0.10215542870533545
337,337,337,337,2020-06-08,44.38247299194336,41.56016159057617,40.85680770874024,0.06790905745677245,0.0862932147889981
338,338,338,338,2020-06-09,43.62570571899414,41.836158752441406,40.21577453613281,0.04277512610902168,0.0847908867153011
339,339,339,339,2020-06-10,43.287376403808594,41.75603485107422,40.09113311767578,0.03667353852433575,0.07972444372552845
340,340,340,340,2020-06-11,40.54520034790039,42.6463508605957,41.03487014770508,-0.04926917474284365,-0.011933016920539052
341,341,341,341,2020-06-12,40.96744537353516,42.66415786743164,41.604679107666016,-0.039769037494390314,-0.015316395842924213
342,342,342,342,2020-06-15,41.59634017944336,43.705833435058594,41.92519378662109,-0.04826571397499324,-0.007843818417427761
343,343,343,343,2020-06-16,42.01858901977539,44.38247299194336,41.56016159057617,-0.053261655171785494,0.011030453483683367
344,344,344,344,2020-06-17,41.8478889465332,43.62570571899414,41.836158752441406,-0.04075158769722542,0.00028038410890474097
345,345,345,345,2020-06-18,42.21623611450195,43.287376403808594,41.75603485107422,-0.024744865092179547,0.011021191668918684
346,346,346,346,2020-06-19,41.34477996826172,40.54520034790039,42.6463508605957,0.019720697234209883,-0.030520099986716787
347,347,347,347,2020-06-22,41.09323501586914,40.96744537353516,42.66415786743164,0.003070478063424309,-0.03682066938819595
348,348,348,348,2020-06-23,41.00338745117188,41.59634017944336,43.705833435058594,-0.014254925450497002,-0.06183261527096173
349,349,349,349,2020-06-24,40.113956451416016,42.01858901977539,44.38247299194336,-0.04532833235935152,-0.09617572552350107
350,350,350,350,2020-06-25,40.36551284790039,41.8478889465332,43.62570571899414,-0.035422960057238884,-0.07473100589119641
351,351,351,351,2020-06-26,39.1436767578125,42.21623611450195,43.287376403808594,-0.07278146134003594,-0.09572535899014467
352,352,352,352,2020-06-29,39.85342025756836,41.34477996826172,40.54520034790039,-0.03607129392968589,-0.0170619477619095
353,353,353,353,2020-06-30,40.14091491699219,41.09323501586914,40.96744537353516,-0.023174619825117038,-0.02017529892349379
354,354,354,354,2020-07-01,40.26668930053711,41.00338745117188,41.59634017944336,-0.017966763148826614,-0.03196557373005027
355,355,355,355,2020-07-02,40.32059097290039,40.113956451416016,42.01858901977539,0.005151187760166209,-0.040410639350023536
356,356,356,356,2020-07-06,40.63503646850586,40.36551284790039,41.8478889465332,0.006677076583197383,-0.02898240529114715
357,357,357,357,2020-07-07,40.617069244384766,39.1436767578125,42.21623611450195,0.03764062573090299,-0.03788037535558142
358,358,358,358,2020-07-08,40.49129104614258,39.85342025756836,41.34477996826172,0.01600542147830053,-0.02064320871399772
359,359,359,359,2020-07-09,39.44913864135742,40.14091491699219,41.09323501586914,-0.01723369477415493,-0.04000893027469876
360,360,360,360,2020-07-10,40.56317138671875,40.26668930053711,41.00338745117188,0.007362961577714877,-0.010736090157852374
361,361,361,361,2020-07-13,40.65300750732422,40.32059097290039,40.113956451416016,0.008244336861214396,0.013437992748510652
362,362,362,362,2020-07-14,41.21002197265625,40.63503646850586,40.36551284790039,0.014149993555340634,0.02092155072915891
363,363,363,363,2020-07-15,41.68618392944336,40.617069244384766,39.1436767578125,0.02632180767711101,0.0649532027193489
364,364,364,364,2020-07-16,41.461570739746094,40.49129104614258,39.85342025756836,0.023962676134426486,0.04035163034400635
365,365,365,365,2020-07-17,42.063507080078125,39.44913864135742,40.14091491699219,0.06627187636436416,0.04789607230083526
366,366,366,366,2020-07-20,41.43461608886719,40.56317138671875,40.26668930053711,0.021483643225040483,0.02900478804237072
367,367,367,367,2020-07-21,42.404903411865234,40.65300750732422,40.32059097290039,0.043093881903457865,0.05169349924374167
368,368,368,368,2020-07-22,43.55486679077149,41.21002197265625,40.63503646850586,0.056899868184275615,0.07185499450772359
369,369,369,369,2020-07-23,43.375186920166016,41.68618392944336,40.617069244384766,0.04051709299132322,0.06790538379778721
370,370,370,370,2020-07-24,43.5638542175293,41.461570739746094,40.49129104614258,0.05070438577880276,0.0758820746882416
371,371,371,371,2020-07-27,43.55486679077149,42.063507080078125,39.44913864135742,0.03545495404969912,0.10407649674534936
372,372,372,372,2020-07-28,43.285343170166016,41.43461608886719,40.56317138671875,0.04466620560280976,0.06710944165323718
373,373,373,373,2020-07-29,43.14160537719727,42.404903411865234,40.65300750732422,0.01737303722111294,0.06121559073888183
374,374,374,374,2020-07-30,42.84511947631836,43.55486679077149,41.21002197265625,-0.016295476642429252,0.03967718106889229
375,375,375,375,2020-07-31,42.44083786010742,43.375186920166016,41.68618392944336,-0.02154109587535158,0.018103214531254963
376,376,376,376,2020-08-03,41.59634017944336,43.5638542175293,41.461570739746094,-0.04516391107778173,0.003250466330453561
377,377,377,377,2020-08-04,41.94671630859375,43.55486679077149,42.063507080078125,-0.036922406166524646,-0.002776534330863889
378,378,378,378,2020-08-05,42.42287063598633,43.285343170166016,41.43461608886719,-0.01992527888225537,0.023850940117306152
379,379,379,379,2020-08-06,42.65645217895508,43.14160537719727,42.404903411865234,-0.01124559909165146,0.005932067917868711
380,380,380,380,2020-08-07,42.943946838378906,42.84511947631836,43.55486679077149,0.0023066188930847,-0.014026445203639715
381,381,381,381,2020-08-10,42.87207412719727,42.44083786010742,43.375186920166016,0.01016088015300931,-0.011599092215896278
382,382,382,382,2020-08-11,43.06074142456055,41.59634017944336,43.5638542175293,0.03520505022316578,-0.011548858612383861
383,383,383,383,2020-08-12,43.509952545166016,41.94671630859375,43.55486679077149,0.037267189762169695,-0.0010312107214386357
384,384,384,384,2020-08-13,43.46502685546875,42.42287063598633,43.285343170166016,0.024565905226563878,0.004151143831674142
385,385,385,385,2020-08-14,43.52791213989258,42.65645217895508,43.14160537719727,0.02042973375473167,0.00895439006772536
386,386,386,386,2020-08-17,43.31229019165039,42.943946838378906,42.84511947631836,0.008577305543380875,0.010903709011483853
387,387,387,387,2020-08-18,43.50095748901367,42.87207412719727,42.44083786010742,0.014668834541351261,0.024978762964119383
388,388,388,388,2020-08-19,42.5576286315918,43.06074142456055,41.59634017944336,-0.011683793086799676,0.023109928613948005
389,389,389,389,2020-08-20,42.5396614074707,43.509952545166016,41.94671630859375,-0.02230044118499308,0.014135673803755466
390,390,390,390,2020-08-21,42.47677230834961,43.46502685546875,42.42287063598633,-0.022736775256237962,0.001270580504223462
391,391,391,391,2020-08-24,43.09668350219727,43.52791213989258,42.65645217895508,-0.009906945141531232,0.010320392361636399
392,392,392,392,2020-08-25,43.04277801513672,43.31229019165039,42.943946838378906,-0.006222533496176741,0.0023013994761535983
393,393,393,393,2020-08-26,43.267372131347656,43.50095748901367,42.87207412719727,-0.005369660144262545,0.009220407740889058
394,394,394,394,2020-08-27,43.33026885986328,42.5576286315918,43.06074142456055,0.018155152275047826,0.006259238145607027
395,395,395,395,2020-08-28,44.76771926879883,42.5396614074707,43.509952545166016,0.05237601305723705,0.028907563673556513
396,396,396,396,2020-08-31,44.49819564819336,42.47677230834961,43.46502685546875,0.04758891106814156,0.02377011743625812
397,397,397,397,2020-09-01,44.129844665527344,43.09668350219727,43.52791213989258,0.02397310139369302,0.013828656051782184
398,398,398,398,2020-09-02,45.98955154418945,43.04277801513672,43.31229019165039,0.06846150887418223,0.061812971345837076
399,399,399,399,2020-09-03,45.3516845703125,43.267372131347656,43.50095748901367,0.04817284564076263,0.042544513687227115
400,400,400,400,2020-09-04,45.85480117797852,43.33026885986328,42.5576286315918,0.058262558357991434,0.0774754762519625
401,401,401,401,2020-09-08,44.749755859375,44.76771926879883,42.5396614074707,-0.0004012580876852079,0.051953738670711846
402,402,402,402,2020-09-09,45.09114074707031,44.49819564819336,42.47677230834961,0.01332514926144035,0.06154818967275433
403,403,403,403,2020-09-10,44.920448303222656,44.129844665527344,43.09668350219727,0.017915395888825847,0.04231798488466976
404,404,404,404,2020-09-11,45.87275695800781,45.98955154418945,43.04277801513672,-0.002539589586330604,0.0657480551528502
405,405,405,405,2020-09-14,45.92710113525391,45.3516845703125,43.267372131347656,0.012687876324622538,0.06147193307308019
406,406,406,406,2020-09-15,46.23503112792969,45.85480117797852,43.33026885986328,0.008292042276562439,0.06703771623159893
407,407,407,407,2020-09-16,45.99956130981445,44.749755859375,44.76771926879883,0.027928765787391896,0.027516301056555337
408,408,408,408,2020-09-17,45.78219604492188,45.09114074707031,44.49819564819336,0.015325744401276209,0.028855111494406227
409,409,409,409,2020-09-18,45.69163131713867,44.920448303222656,44.129844665527344,0.01716774972302959,0.03539071264466376
410,410,410,410,2020-09-21,44.45989608764648,45.87275695800781,45.98955154418945,-0.030799563053397372,-0.03326093439013411
411,411,411,411,2020-09-22,44.97613525390625,45.92710113525391,45.3516845703125,-0.020705985308045016,-0.008280823964190498
412,412,412,412,2020-09-23,43.66289520263672,46.23503112792969,45.85480117797852,-0.05563175502523221,-0.04780101361325828
413,413,413,413,2020-09-24,44.10668182373047,45.99956130981445,44.749755859375,-0.041149946481774835,-0.01437044791183606
414,414,414,414,2020-09-25,44.12479782104492,45.78219604492188,45.09114074707031,-0.0362018069699126,-0.021430882209121704
415,415,415,415,2020-09-28,44.63197708129883,45.69163131713867,44.920448303222656,-0.023191429268194508,-0.006421824198560633
416,416,416,416,2020-09-29,44.30592346191406,44.45989608764648,45.87275695800781,-0.0034631800629690845,-0.03415607868365178
417,417,417,417,2020-09-30,44.71348571777344,44.97613525390625,45.92710113525391,-0.00583975334141229,-0.026424820802567472
418,418,418,418,2020-10-01,44.54140853881836,43.66289520263672,46.23503112792969,0.020120363803282304,-0.036630722372072655
419,419,419,419,2020-10-02,44.70443344116211,44.10668182373047,45.99956130981445,0.013552405048752325,-0.028155222175477945
420,420,420,420,2020-10-05,44.72254180908203,44.12479782104492,45.78219604492188,0.013546668031462872,-0.02314555279961028
421,421,421,421,2020-10-06,44.32404327392578,44.63197708129883,45.69163131713867,-0.0068993987609407,-0.029930821110777828
422,422,422,422,2020-10-07,44.88556289672852,44.30592346191406,44.45989608764648,0.013082662306152404,0.0095741746279141
423,423,423,423,2020-10-08,45.70068359375,44.71348571777344,44.97613525390625,0.02207830277888978,0.016109617595051695
424,424,424,424,2020-10-09,46.017677307128906,44.54140853881836,43.66289520263672,0.03314373785516822,0.05393096572189715
425,425,425,425,2020-10-12,46.27126693725586,44.70443344116211,44.10668182373047,0.0350487272846427,0.04907612688199969
426,426,426,426,2020-10-13,45.48331832885742,44.72254180908203,44.12479782104492,0.01701103043344676,0.030788141247064527
427,427,427,427,2020-10-14,45.39274978637695,44.32404327392578,44.63197708129883,0.024111214445092122,0.01704546280108432
428,428,428,428,2020-10-15,45.27501678466797,44.88556289672852,44.30592346191406,0.008676595831837774,0.02187277111122521
429,429,429,429,2020-10-16,45.31124114990234,45.70068359375,44.71348571777344,-0.0085215890271918,0.013368571528998396
430,430,430,430,2020-10-19,44.93991088867188,46.017677307128906,44.54140853881836,-0.023420704423299132,0.008946783744079978
431,431,431,431,2020-10-20,45.5104866027832,46.27126693725586,44.70443344116211,-0.01644174419309241,0.018030720883242646
432,432,432,432,2020-10-21,45.27501678466797,45.48331832885742,44.72254180908203,-0.004579734985107553,0.01235338943713038
433,433,433,433,2020-10-22,45.899932861328125,45.39274978637695,44.32404327392578,0.011173217690887416,0.03555383198376627
434,434,434,434,2020-10-23,45.75502395629883,45.27501678466797,44.88556289672852,0.010602031886897345,0.019370617264413914
435,435,435,435,2020-10-26,45.10292434692383,45.31124114990234,45.70068359375,-0.004597464066131818,-0.013079875393984697
436,436,436,436,2020-10-27,45.19350051879883,44.93991088867188,46.017677307128906,0.005642860101684466,-0.017910004080158082
437,437,437,437,2020-10-28,43.43648147583008,45.5104866027832,46.27126693725586,-0.045572027059501696,-0.061264487641321086
438,438,438,438,2020-10-29,43.49081802368164,45.27501678466797,45.48331832885742,-0.03940801986826725,-0.04380727656609029
439,439,439,439,2020-10-30,43.52704620361328,45.899932861328125,45.39274978637695,-0.05169695269236574,-0.04110135630786571
440,440,440,440,2020-11-02,44.034217834472656,45.75502395629883,45.27501678466797,-0.03760911858487348,-0.027405819772451157
441,441,441,441,2020-11-03,44.69537353515625,45.10292434692383,45.31124114990234,-0.009036017457155765,-0.013591938757727351
442,442,442,442,2020-11-04,44.5323486328125,45.19350051879883,44.93991088867188,-0.014629357726147263,-0.00906904904348882
443,443,443,443,2020-11-05,44.776885986328125,43.43648147583008,45.5104866027832,0.030858956917215075,-0.016119375361946076
444,444,444,444,2020-11-06,44.78594207763672,43.49081802368164,45.27501678466797,0.029779252559697822,-0.010802308685104012
445,445,445,445,2020-11-09,47.61167144775391,43.52704620361328,45.899932861328125,0.09384108503557398,0.037292834209524006
446,446,446,446,2020-11-10,48.88867568969727,44.034217834472656,45.75502395629883,0.11024285417020052,0.06848759900970514
447,447,447,447,2020-11-11,48.526405334472656,44.69537353515625,45.10292434692383,0.08571428083721044,0.07590374764208208
448,448,448,448,2020-11-12,48.01017379760742,44.5323486328125,45.19350051879883,0.07809660329103729,0.06232474241814834
449,449,449,449,2020-11-13,48.408668518066406,44.776885986328125,43.43648147583008,0.08110842127000928,0.11447029946481901
450,450,450,450,2020-11-16,48.77094268798828,44.78594207763672,43.49081802368164,0.08897882740623242,0.1214078029397263
451,451,451,451,2020-11-17,48.616973876953125,47.61167144775391,43.52704620361328,0.021114621659572785,0.11693712570179682
452,452,452,452,2020-11-18,47.64789962768555,48.88867568969727,44.034217834472656,-0.025379621037131206,0.08206531127217809
453,453,453,453,2020-11-19,48.11885070800781,48.526405334472656,44.69537353515625,-0.008398615633194662,0.07659578390498822
454,454,454,454,2020-11-20,47.70223617553711,48.01017379760742,44.5323486328125,-0.006414007651137865,0.07118168342886277
455,455,455,455,2020-11-23,47.7112922668457,48.408668518066406,44.776885986328125,-0.014406020090398486,0.06553395163329467
456,456,456,456,2020-11-24,48.20035552978516,48.77094268798828,44.78594207763672,-0.011699326007566513,0.07623850908906937
457,457,457,457,2020-11-25,47.93771362304688,48.616973876953125,47.61167144775391,-0.013971668734985676,0.006847946425295071
458,458,458,458,2020-11-27,47.72940826416016,47.64789962768555,48.88867568969727,0.001710644899597158,-0.023712391656814935
459,459,459,459,2020-11-30,47.09959030151367,48.11885070800781,48.526405334472656,-0.021182143619330462,-0.029402858569979262
460,460,460,460,2020-12-01,47.50120544433594,47.70223617553711,48.01017379760742,-0.004214283172415789,-0.010601260379041744
461,461,461,461,2020-12-02,47.56510162353516,47.7112922668457,48.408668518066406,-0.0030640679882009136,-0.017425947053603008
462,462,462,462,2020-12-03,48.176666259765625,48.20035552978516,48.77094268798828,-0.000491475005923947,-0.012185051087171606
463,463,463,463,2020-12-04,49.153350830078125,47.93771362304688,48.616973876953125,0.0253586814045883,0.011032709573461696
464,464,464,464,2020-12-07,48.36835479736328,47.72940826416016,47.64789962768555,0.013386852182764253,0.015120397232769367
465,465,465,465,2020-12-08,48.54178237915039,47.09959030151367,48.11885070800781,0.030620055682105907,0.008789313645685137
466,466,466,466,2020-12-09,48.67870330810547,47.50120544433594,47.70223617553711,0.024788799626345837,0.020470049432800286
467,467,467,467,2020-12-10,48.42312240600586,47.56510162353516,47.7112922668457,0.0180388720550142,0.014919531736406144
468,468,468,468,2020-12-11,48.69695663452149,48.176666259765625,48.20035552978516,0.01079963424514463,0.010302851488916076
469,469,469,469,2020-12-14,48.62393569946289,49.153350830078125,47.93771362304688,-0.01077068239854917,0.014314868702584471
470,470,470,470,2020-12-15,49.14422225952149,48.36835479736328,47.72940826416016,0.016040807371031418,0.029642395470963923
471,471,471,471,2020-12-16,48.432247161865234,48.54178237915039,47.09959030151367,-0.0022565141186946525,0.02829444697544936
472,472,472,472,2020-12-17,48.62393569946289,48.67870330810547,47.50120544433594,-0.0011250835564771133,0.02363582659902419
473,473,473,473,2020-12-18,49.05294418334961,48.42312240600586,47.56510162353516,0.013006632906960913,0.0312801299488501
474,474,474,474,2020-12-21,48.20405960083008,48.69695663452149,48.176666259765625,-0.01012172151517976,0.000568601839669558
475,475,475,475,2020-12-22,48.15840911865234,48.62393569946289,49.153350830078125,-0.009574020986040765,-0.02024158464527226
476,476,476,476,2020-12-23,48.45050811767578,49.14422225952149,48.36835479736328,-0.014115884023605751,0.0016984931709311812
477,477,477,477,2020-12-24,48.77910614013672,48.432247161865234,48.54178237915039,0.007161736210840042,0.004889061533271288
478,478,478,478,2020-12-28,49.43630599975586,48.62393569946289,48.67870330810547,0.016707209908183973,0.015563329344564503
479,479,479,479,2020-12-29,49.40893173217773,49.05294418334961,48.42312240600586,0.007257210647693357,0.020358235429477345
480,480,480,480,2020-12-30,49.691890716552734,48.20405960083008,48.69695663452149,0.030865265872690895,0.02043113473185576
481,481,481,481,2020-12-31,50.0570068359375,48.15840911865234,48.62393569946289,0.03942401237979887,0.029472545071879797
482,482,482,482,2021-01-04,48.15840911865234,48.45050811767578,49.14422225952149,-0.006028811881889862,-0.020059593896170735
483,483,483,483,2021-01-05,47.629005432128906,48.77910614013672,48.432247161865234,-0.023577732332849766,-0.016584853621427365
484,484,484,484,2021-01-06,46.11378479003906,49.43630599975586,48.62393569946289,-0.06720812047998093,-0.05162377074819047
