,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ADI,ADI_6m,ADI_12m,ADI_6m_ret,ADI_12m_ret
0,0,0,0,2019-02-05,91.30680847167967,,,,
1,1,1,1,2019-02-06,93.13477325439452,,,,
2,2,2,2,2019-02-07,91.5159683227539,,,,
3,3,3,3,2019-02-08,91.60693359375,,,,
4,4,4,4,2019-02-11,92.53451538085938,,,,
5,5,5,5,2019-02-12,94.63531494140624,,,,
6,6,6,6,2019-02-13,94.96270751953124,91.30680847167967,,0.04003972002794831,
7,7,7,7,2019-02-14,95.02637481689452,93.13477325439452,,0.020310368473579254,
8,8,8,8,2019-02-15,96.16317749023438,91.5159683227539,,0.05078030919249987,
9,9,9,9,2019-02-19,94.78081512451172,91.60693359375,,0.03464673913043481,
10,10,10,10,2019-02-20,97.14533996582033,92.53451538085938,,0.04982815942768415,
11,11,11,11,2019-02-21,95.74481201171876,94.63531494140624,,0.011723922205991277,
12,12,12,12,2019-02-22,96.31775665283205,94.96270751953124,91.30680847167967,0.014269276526494457,0.054880334391565144
13,13,13,13,2019-02-25,98.12753295898438,95.02637481689452,93.13477325439452,0.03263470955369452,0.053607901003337455
14,14,14,14,2019-02-26,97.47274017333984,96.16317749023438,91.5159683227539,0.013618130320604882,0.0650899723814089
15,15,15,15,2019-02-27,96.3359603881836,94.78081512451172,91.60693359375,0.016407806386017132,0.05162302250401085
16,16,16,16,2019-02-28,97.77108764648438,97.14533996582033,92.53451538085938,0.006441355610924848,0.05659047593292077
17,17,17,17,2019-03-01,99.1239242553711,95.74481201171876,94.63531494140624,0.03529290175261646,0.04743059519317905
18,18,18,18,2019-03-04,99.32503509521484,96.31775665283205,94.96270751953124,0.031222471815059327,0.04593727042572371
19,19,19,19,2019-03-05,98.93196868896484,98.12753295898438,95.02637481689452,0.008197859517335537,0.04110010383534024
20,20,20,20,2019-03-06,97.61566925048828,97.47274017333984,96.16317749023438,0.0014663492264017641,0.015104448481867205
21,21,21,21,2019-03-07,96.60103607177734,96.3359603881836,94.78081512451172,0.002751575657995664,0.019204529364665657
22,22,22,22,2019-03-08,96.35423278808594,97.77108764648438,97.14533996582033,-0.014491552589876333,-0.008143542222537214
23,23,23,23,2019-03-11,98.4292221069336,99.1239242553711,95.74481201171876,-0.007008420556956052,0.028037133697502714
24,24,24,24,2019-03-12,98.63945770263672,99.32503509521484,96.31775665283205,-0.006902362449919264,0.02410460054809027
25,25,25,25,2019-03-13,98.79485321044922,98.93196868896484,98.12753295898438,-0.001385957242463265,0.0068005403921014285
26,26,26,26,2019-03-14,98.9502410888672,97.61566925048828,97.47274017333984,0.013671696855904525,0.015158093564414665
27,27,27,27,2019-03-15,99.9922866821289,96.60103607177734,96.3359603881836,0.035105737456395,0.037953909207031566
28,28,28,28,2019-03-18,99.77294158935548,96.35423278808594,97.77108764648438,0.035480629157085275,0.020474907163857248
29,29,29,29,2019-03-19,100.50418090820312,98.4292221069336,99.1239242553711,0.02108071929101807,0.013924556187627335
30,30,30,30,2019-03-20,99.27933502197266,98.63945770263672,99.32503509521484,0.006487032007667093,-0.0004601062883932139
31,31,31,31,2019-03-21,100.71443939208984,98.79485321044922,98.93196868896484,0.019430022104001576,0.01801713568168206
32,32,32,32,2019-03-22,98.17327117919922,98.9502410888672,97.61566925048828,-0.007852127504875739,0.005712217444108214
33,33,33,33,2019-03-25,96.20796966552734,99.9922866821289,96.60103607177734,-0.037846089355189405,-0.004068966775448879
34,34,34,34,2019-03-26,97.89904022216795,99.77294158935548,96.35423278808594,-0.01878165900831219,0.01603258507054428
35,35,35,35,2019-03-27,95.94290161132812,100.50418090820312,98.4292221069336,-0.04538397562824881,-0.02525998318776035
36,36,36,36,2019-03-28,95.12934112548828,99.27933502197266,98.63945770263672,-0.041801185468918534,-0.03558531908934659
37,37,37,37,2019-03-29,96.2262725830078,100.71443939208984,98.79485321044922,-0.04456329038986384,-0.025999134003164337
38,38,38,38,2019-04-01,98.97767639160156,98.17327117919922,98.9502410888672,0.008193729339363909,0.0002772636269749995
39,39,39,39,2019-04-02,98.822265625,96.20796966552734,99.9922866821289,0.027173382502108767,-0.011701113115338058
40,40,40,40,2019-04-03,100.40365600585938,97.89904022216795,99.77294158935548,0.02558366024843095,0.0063214976571481785
41,41,41,41,2019-04-04,101.04351043701172,95.94290161132812,100.50418090820312,0.05316296192861181,0.005366239731869449
42,42,42,42,2019-04-05,101.88446044921876,95.12934112548828,99.27933502197266,0.07100984032696678,0.026240359352422526
43,43,43,43,2019-04-08,102.14041900634766,96.2262725830078,100.71443939208984,0.06146082836408451,0.014158641232230318
44,44,44,44,2019-04-09,100.99781036376952,98.97767639160156,98.17327117919922,0.02040999592852999,0.028770959250350003
45,45,45,45,2019-04-10,102.44207000732422,98.822265625,96.20796966552734,0.036629441345336744,0.06479816966796093
46,46,46,46,2019-04-11,102.21356201171876,100.40365600585938,97.89904022216795,0.018026295832830774,0.044071134709386506
47,47,47,47,2019-04-12,104.39820861816406,101.04351043701172,95.94290161132812,0.033200530807404816,0.08812853129134046
48,48,48,48,2019-04-15,103.23733520507812,101.88446044921876,95.12934112548828,0.013278519117580823,0.08523126496686562
49,49,49,49,2019-04-16,104.75471496582033,102.14041900634766,96.2262725830078,0.02559511684899385,0.0886290422966931
50,50,50,50,2019-04-17,104.57190704345705,100.99781036376952,98.97767639160156,0.035387863032025235,0.05652012510095816
51,51,51,51,2019-04-18,104.92841339111328,102.44207000732422,98.822265625,0.0242707257244148,0.06178919019408258
52,52,52,52,2019-04-22,103.84979248046876,102.21356201171876,100.40365600585938,0.01600795859714199,0.03432281862732456
53,53,53,53,2019-04-23,104.30682373046876,104.39820861816406,101.04351043701172,-0.0008753491932944613,0.032296119556251224
54,54,54,54,2019-04-24,107.213623046875,103.23733520507812,101.88446044921876,0.03851598681715385,0.05230594120201859
55,55,55,55,2019-04-25,105.13864135742188,104.75471496582033,102.14041900634766,0.0036650034485494754,0.02935392648906099
56,56,56,56,2019-04-26,104.60847473144533,104.57190704345705,100.99781036376952,0.00034968940533031123,0.03574992719813497
57,57,57,57,2019-04-29,104.09657287597656,104.92841339111328,102.44207000732422,-0.00792769554263717,0.0161506192576355
58,58,58,58,2019-04-30,106.25383758544922,103.84979248046876,102.21356201171876,0.023149252854141045,0.03952778373252697
59,59,59,59,2019-05-01,104.84613800048828,104.30682373046876,104.39820861816406,0.005170460097731588,0.004290584946361697
60,60,60,60,2019-05-02,106.91197967529295,107.213623046875,103.23733520507812,-0.0028134798825907303,0.0355941429804949
61,61,61,61,2019-05-03,106.90281677246094,105.13864135742188,104.75471496582033,0.01677951505043418,0.020506015479508477
62,62,62,62,2019-05-06,105.0563735961914,104.60847473144533,104.57190704345705,0.004281669012916378,0.0046328556725376835
63,63,63,63,2019-05-07,103.91375732421876,104.09657287597656,104.92841339111328,-0.001756211051977763,-0.009669983888086264
64,64,64,64,2019-05-08,101.05266571044922,106.25383758544922,103.84979248046876,-0.048950437868347296,-0.02693435107774156
65,65,65,65,2019-05-09,101.05266571044922,104.84613800048828,104.30682373046876,-0.03618132591609047,-0.031197939920290962
66,66,66,66,2019-05-10,101.0983657836914,106.91197967529295,107.213623046875,-0.05437757217907968,-0.057038061856280464
