,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DUK,DUK_6m,DUK_12m,DUK_6m_ret,DUK_12m_ret
29,29,29,29,2019-03-19,73.3028335571289,74.32275390625,73.64006805419922,-0.013722854651048166,-0.004579497357635631
30,30,30,30,2019-03-20,73.51669311523438,74.44612884521484,73.92793273925781,-0.012484675085160046,-0.005562709638775809
31,31,31,31,2019-03-21,73.95262908935547,74.48725891113281,73.64006805419922,-0.0071774667183710505,0.00424444250820355
32,32,32,32,2019-03-22,74.60240936279297,74.32275390625,73.6729736328125,0.0037627165550906394,0.012615694523378407
33,33,33,33,2019-03-25,74.65998077392578,74.56127166748047,73.6811752319336,0.0013238656508638424,0.013284336723879742
34,34,34,34,2019-03-26,75.28510284423828,74.07600402832031,74.19114685058594,0.01632240874461477,0.014745101539614502
35,35,35,35,2019-03-27,74.42146301269531,73.3028335571289,74.32275390625,0.015260384916697678,0.0013281142215184616
36,36,36,36,2019-03-28,73.51669311523438,73.51669311523438,74.44612884521484,0.0,-0.012484675085160046
37,37,37,37,2019-03-29,74.0266342163086,73.95262908935547,74.48725891113281,0.0010007098850226548,-0.006183939395242977
38,38,38,38,2019-04-01,73.43443298339844,74.60240936279297,74.32275390625,-0.015656014187352074,-0.011952206776030927
39,39,39,39,2019-04-02,73.31103515625,74.65998077392578,74.56127166748047,-0.018067853804576428,-0.016767907564749218
40,40,40,40,2019-04-03,73.08074951171875,75.28510284423828,74.07600402832031,-0.0292800733377524,-0.013435585918228798
41,41,41,41,2019-04-04,73.49200439453125,74.42146301269531,73.3028335571289,-0.012489120484039828,0.0025806756468003123
42,42,42,42,2019-04-05,74.46257019042969,73.51669311523438,73.51669311523438,0.012866153728006813,0.012866153728006813
43,43,43,43,2019-04-08,74.11712646484375,74.0266342163086,73.95262908935547,0.0012224282448225487,0.0022243614258732336
44,44,44,44,2019-04-09,74.2322769165039,73.43443298339844,74.60240936279297,0.010864711562297291,-0.004961400703415664
45,45,45,45,2019-04-10,73.97730255126953,73.31103515625,74.65998077392578,0.009088227899108237,-0.009143830678492115
46,46,46,46,2019-04-11,74.24050903320312,73.08074951171875,75.28510284423828,0.01586956249399729,-0.013875172797417568
47,47,47,47,2019-04-12,74.39677429199219,73.49200439453125,74.42146301269531,0.012311133774550731,-0.0003317419424946344
48,48,48,48,2019-04-15,74.3885726928711,74.46257019042969,73.51669311523438,-0.0009937542764015816,0.011859613656317158
49,49,49,49,2019-04-16,73.27815246582031,74.11712646484375,74.0266342163086,-0.011319569970395293,-0.010110979087623928
50,50,50,50,2019-04-17,73.25349426269531,74.2322769165039,73.43443298339844,-0.013185405250461635,-0.0024639493130427237
51,51,51,51,2019-04-18,73.31927490234375,73.97730255126953,73.31103515625,-0.008894993818809982,0.0001123943493115398
52,52,52,52,2019-04-22,72.9820556640625,74.24050903320312,73.08074951171875,-0.01695103368132611,-0.0013504766756726738
53,53,53,53,2019-04-23,73.21234893798828,74.39677429199219,73.49200439453125,-0.015920385867205455,-0.00380525009280841
54,54,54,54,2019-04-24,73.7634506225586,74.3885726928711,74.46257019042969,-0.008403469077077896,-0.009388872370147516
55,55,55,55,2019-04-25,74.39677429199219,73.27815246582031,74.11712646484375,0.015265420709039246,0.00377305274080042
56,56,56,56,2019-04-26,74.28984069824219,73.25349426269531,74.2322769165039,0.014147399328561905,0.0007754548847132003
57,57,57,57,2019-04-29,73.6811752319336,73.31927490234375,73.97730255126953,0.004935950745174056,-0.004002948325004252
58,58,58,58,2019-04-30,74.94786834716797,72.9820556640625,74.24050903320312,0.026935561970933497,0.009527942671412548
59,59,59,59,2019-05-01,74.3638916015625,73.21234893798828,74.39677429199219,0.015728803682416803,-0.00044199080864215645
60,60,60,60,2019-05-02,73.87036895751953,73.7634506225586,74.3885726928711,0.0014494757777538947,-0.006966173924200403
61,61,61,61,2019-05-03,74.15824890136719,74.39677429199219,73.27815246582031,-0.0032061254388373595,0.012010352416532033
62,62,62,62,2019-05-06,73.59893798828125,74.28984069824219,73.25349426269531,-0.009300096802836277,0.004715730342461644
63,63,63,63,2019-05-07,73.41796875,73.6811752319336,73.31927490234375,-0.0035722351211835424,0.0013460832473821682
64,64,64,64,2019-05-08,72.21710968017578,74.94786834716797,72.9820556640625,-0.03643544142367028,-0.010481288543142342
65,65,65,65,2019-05-09,71.41925811767578,74.3638916015625,73.21234893798828,-0.03959762487503882,-0.024491644460571393
66,66,66,66,2019-05-10,72.37337493896484,73.87036895751953,73.7634506225586,-0.02026514879620489,-0.018845046860763714
67,67,67,67,2019-05-13,72.4227523803711,74.15824890136719,74.39677429199219,-0.02340260924046844,-0.026533702978484786
68,68,68,68,2019-05-14,71.56732177734375,73.59893798828125,74.28984069824219,-0.027603879437241075,-0.03664725748917719
69,69,69,69,2019-05-15,71.38634490966797,73.41796875,73.6811752319336,-0.027672024640861936,-0.031145408783749162
70,70,70,70,2019-05-16,71.70062255859375,72.21710968017578,74.94786834716797,-0.007151866418766528,-0.043326726432465934
71,71,71,71,2019-05-17,72.498779296875,71.41925811767578,74.3638916015625,0.015115267333364324,-0.02508088622742699
72,72,72,72,2019-05-20,72.29925537109375,72.37337493896484,73.87036895751953,-0.001024127559804966,-0.02126852225862408
73,73,73,73,2019-05-21,72.39900207519531,72.4227523803711,74.15824890136719,-0.00032793983099455026,-0.023722874423743878
74,74,74,74,2019-05-22,73.00595092773438,71.56732177734375,73.59893798828125,0.020101760337859265,-0.008057005668224315
75,75,75,75,2019-05-23,73.91217803955078,71.38634490966797,73.41796875,0.035382580983505996,0.006731448689811126
76,76,76,76,2019-05-24,73.83734893798828,71.70062255859375,72.21710968017578,0.029800667039514117,0.02243567023089077
77,77,77,77,2019-05-28,72.43228912353516,72.498779296875,71.41925811767578,-0.0009171212810021867,0.014184283519022678
78,78,78,78,2019-05-29,71.3431167602539,72.29925537109375,72.37337493896484,-0.013224736630166212,-0.01423532037271702
79,79,79,79,2019-05-30,71.11031341552734,72.39900207519531,72.4227523803711,-0.017799812466054554,-0.01812191502955729
80,80,80,80,2019-05-31,71.17684936523438,73.00595092773438,71.56732177734375,-0.025054143384976246,-0.005456015432912076
81,81,81,81,2019-06-03,71.51771545410156,73.91217803955078,71.38634490966797,-0.03239604959507392,0.0018402755400885873
82,82,82,82,2019-06-04,71.4179458618164,73.83734893798828,71.70062255859375,-0.03276665686093083,-0.003942458052527242
83,83,83,83,2019-06-05,72.51541900634766,72.43228912353516,72.498779296875,0.0011476909513479239,0.00022951709855023594
84,84,84,84,2019-06-06,72.92282104492188,71.3431167602539,72.29925537109375,0.02214235032619216,0.008624786944589236
85,85,85,85,2019-06-07,72.36576080322266,71.11031341552734,72.39900207519531,0.017654926935270376,-0.0004591399193338841
86,86,86,86,2019-06-10,71.74220275878906,71.17684936523438,73.00595092773438,0.007942939292713724,-0.01731020763220037
87,87,87,87,2019-06-11,71.20179748535156,71.51771545410156,73.91217803955078,-0.004417338651606539,-0.036670283924644775
88,88,88,88,2019-06-12,72.04151153564453,71.4179458618164,73.83734893798828,0.00873121827159018,-0.02432153142242377
89,89,89,89,2019-06-13,72.14128112792969,72.51541900634766,72.43228912353516,-0.00515942517528889,-0.0040176556495287175
90,90,90,90,2019-06-14,73.05583190917969,72.92282104492188,71.3431167602539,0.0018239950450611442,0.024006732908534056
91,91,91,91,2019-06-17,73.1223373413086,72.36576080322266,71.11031341552734,0.010454896482650522,0.028294403851437888
92,92,92,92,2019-06-18,72.53204345703125,71.74220275878906,71.17684936523438,0.011009429148666872,0.0190398156687559
93,93,93,93,2019-06-19,72.87293243408203,71.20179748535156,71.51771545410156,0.023470403946954654,0.018949388572824466
94,94,94,94,2019-06-20,73.64612579345703,72.04151153564453,71.4179458618164,0.0222734673885705,0.031199160165595208
95,95,95,95,2019-06-21,74.43596649169922,72.14128112792969,72.51541900634766,0.03180821476818951,0.026484677488844754
96,96,96,96,2019-06-24,74.75191497802734,73.05583190917969,72.92282104492188,0.023216258367383613,0.025082599752671575
97,97,97,97,2019-06-25,74.92649841308594,73.1223373413086,72.36576080322266,0.024673186571651406,0.035386038665805586
98,98,98,98,2019-06-26,73.14728546142578,72.53204345703125,71.74220275878906,0.00848234759522537,0.01958516254875642
99,99,99,99,2019-06-27,73.6211929321289,72.87293243408203,71.20179748535156,0.010268016848693717,0.033979415298821536
100,100,100,100,2019-06-28,73.36344909667969,73.64612579345703,72.04151153564453,-0.0038383104845205462,0.018349664420645784
101,101,101,101,2019-07-01,73.1722412109375,74.43596649169922,72.14128112792969,-0.01697734764957537,0.014290847998382317
102,102,102,102,2019-07-02,74.1117172241211,74.75191497802734,73.05583190917969,-0.008564299042966739,0.014453128345099708
103,103,103,103,2019-07-03,74.90986633300781,74.92649841308594,73.1223373413086,-0.00022197861144435116,0.024445731040511953
104,104,104,104,2019-07-05,74.5606918334961,73.14728546142578,72.53204345703125,0.019322745378099748,0.027968995216116177
105,105,105,105,2019-07-08,74.5440673828125,73.6211929321289,72.87293243408203,0.012535445486931751,0.02293217650109125
106,106,106,106,2019-07-09,74.32787322998047,73.36344909667969,73.64612579345703,0.013145839586002017,0.009257071287570806
107,107,107,107,2019-07-10,74.51911163330078,73.1722412109375,74.43596649169922,0.018406849374486,0.0011170022439466187
108,108,108,108,2019-07-11,74.36947631835938,74.1117172241211,74.75191497802734,0.0034779803233919715,-0.005116105183129882
109,109,109,109,2019-07-12,73.74589538574219,74.90986633300781,74.92649841308594,-0.015538286266474577,-0.015756815710709304
110,110,110,110,2019-07-15,74.31126403808594,74.5606918334961,73.14728546142578,-0.0033452988334277123,0.015912806187100115
111,111,111,111,2019-07-16,74.02025604248047,74.5440673828125,73.6211929321289,-0.00702686825018628,0.005420492312851577
112,112,112,112,2019-07-17,74.1117172241211,74.32787322998047,73.36344909667969,-0.002908141945492715,0.010199467673000617
113,113,113,113,2019-07-18,74.65214538574219,74.51911163330078,73.1722412109375,0.001785229983632286,0.020224939817525822
114,114,114,114,2019-07-19,73.53805541992188,74.36947631835938,74.1117172241211,-0.011179598668657698,-0.007740500769458758
115,115,115,115,2019-07-22,73.28862762451172,73.74589538574219,74.90986633300781,-0.006200585928730518,-0.021642525716024652
116,116,116,116,2019-07-23,72.89786529541016,74.31126403808594,74.5606918334961,-0.019019979823669653,-0.02230165114078142
117,117,117,117,2019-07-24,72.48216247558594,74.02025604248047,74.5440673828125,-0.020779360260680724,-0.027660214683992046
118,118,118,118,2019-07-25,71.90847778320312,74.1117172241211,74.32787322998047,-0.02972862488471506,-0.03255031176919876
119,119,119,119,2019-07-26,72.2576675415039,74.65214538574219,74.51911163330078,-0.03207513771862214,-0.0303471692325743
120,120,120,120,2019-07-29,72.98931884765625,73.53805541992188,74.36947631835938,-0.0074619402040506655,-0.0185581173759376
121,121,121,121,2019-07-30,72.94775390625,73.28862762451172,73.74589538574219,-0.004651113403407625,-0.010822859703816134
122,122,122,122,2019-07-31,72.0997085571289,72.89786529541016,74.31126403808594,-0.010948972717469974,-0.029760703300963476
123,123,123,123,2019-08-01,72.74820709228516,72.48216247558594,74.02025604248047,0.0036704839868544337,-0.017185146582920252
124,124,124,124,2019-08-02,73.26368713378906,71.90847778320312,74.1117172241211,0.01884630842376822,-0.011442591294538507
125,125,125,125,2019-08-05,72.29925537109375,72.2576675415039,74.65214538574219,0.0005755490179080169,-0.03151804951472725
126,126,126,126,2019-08-06,73.92880249023438,72.98931884765625,73.53805541992188,0.01287152226394972,0.005313535530430125
127,127,127,127,2019-08-07,73.86229705810547,72.94775390625,73.28862762451172,0.012536961083555953,0.007827536852414552
128,128,128,128,2019-08-08,74.25305938720703,72.0997085571289,72.89786529541016,0.029866290352226654,0.018590312436517875
129,129,129,129,2019-08-09,74.61888122558594,72.74820709228516,72.48216247558594,0.02571436751599565,0.029479235677049687
130,130,130,130,2019-08-12,74.41102600097656,73.26368713378906,71.90847778320312,0.015660403019197133,0.034801852228305785
131,131,131,131,2019-08-13,74.67707061767578,72.29925537109375,72.2576675415039,0.032888516408326796,0.033482994379554265
132,132,132,132,2019-08-14,73.83734893798828,73.92880249023438,72.98931884765625,-0.001237049014261693,0.011618550545759332
133,133,133,133,2019-08-15,75.02645111083984,73.86229705810547,72.94775390625,0.015761140650940808,0.028495698541469938
134,134,134,134,2019-08-16,75.4382095336914,74.25305938720703,72.0997085571289,0.015960960481159248,0.046303945513416433
135,135,135,135,2019-08-19,76.19452667236328,74.61888122558594,72.74820709228516,0.021115908211138734,0.047373257951309755
136,136,136,136,2019-08-20,76.62312316894531,74.41102600097656,73.26368713378906,0.02972808314643749,0.04585403992869597
137,137,137,137,2019-08-21,76.67353820800781,74.67707061767578,72.29925537109375,0.026734680053980053,0.060502460425933435
138,138,138,138,2019-08-22,76.7407455444336,73.83734893798828,73.92880249023438,0.039321517473273726,0.038035825814582314
139,139,139,139,2019-08-23,76.25335693359375,75.02645111083984,73.86229705810547,0.01635297691132087,0.0323718591314226
140,140,140,140,2019-08-26,76.76597595214844,75.4382095336914,74.25305938720703,0.017600714898516223,0.03384259969461079
141,141,141,141,2019-08-27,77.4382553100586,76.19452667236328,74.61888122558594,0.01632307059329019,0.037783655264800764
142,142,142,142,2019-08-28,77.5643081665039,76.62312316894531,74.41102600097656,0.012283302463192314,0.04237654464656848
143,143,143,143,2019-08-29,77.95087432861328,76.67353820800781,74.67707061767578,0.016659412757765057,0.04383947688171097
144,144,144,144,2019-08-30,77.93406677246094,76.7407455444336,73.83734893798828,0.015550034333930096,0.05548300275397544
145,145,145,145,2019-09-03,78.715576171875,76.25335693359375,75.02645111083984,0.03228997826843871,0.04917099244885059
146,146,146,146,2019-09-04,78.96771240234375,76.76597595214844,75.4382095336914,0.028681149726641264,0.04678667336445774
147,147,147,147,2019-09-05,78.4970932006836,77.4382553100586,76.19452667236328,0.013673318005234858,0.030219579133568875
148,148,148,148,2019-09-06,78.79122924804688,77.5643081665039,76.62312316894531,0.015818114162885255,0.02829571530673758
149,149,149,149,2019-09-09,78.75761413574219,77.95087432861328,76.67353820800781,0.01034933622075851,0.027181162842393913
150,150,150,150,2019-09-10,78.94248962402344,77.93406677246094,76.7407455444336,0.012939435773404728,0.028690678777873124
151,151,151,151,2019-09-11,79.40467071533203,78.715576171875,76.25335693359375,0.008754233621467655,0.04132688590330047
152,152,152,152,2019-09-12,79.79962158203125,78.96771240234375,76.76597595214844,0.010534801558501394,0.03951810150598245
153,153,153,153,2019-09-13,78.90886688232422,78.4970932006836,77.4382553100586,0.005245718852135095,0.018990763239401298
154,154,154,154,2019-09-16,78.2533950805664,78.79122924804688,77.5643081665039,-0.006826066462134794,0.008884072202168802
155,155,155,155,2019-09-17,78.8836669921875,78.75761413574219,77.95087432861328,0.0016005164431220908,0.011966416946677105
156,156,156,156,2019-09-18,79.21139526367188,78.94248962402344,77.93406677246094,0.003406348608070875,0.01638986061051151
157,157,157,157,2019-09-19,79.40467071533203,79.40467071533203,78.715576171875,0.0,0.008754233621467655
158,158,158,158,2019-09-20,80.06014251708984,79.79962158203125,78.96771240234375,0.003264688853076736,0.013833883260795377
159,159,159,159,2019-09-23,80.16938781738281,78.90886688232422,78.4970932006836,0.015974388999127287,0.021303905004786294
160,160,160,160,2019-09-24,80.90889739990234,78.2533950805664,78.79122924804688,0.03393465953268793,0.026876952829212986
161,161,161,161,2019-09-25,80.67361450195312,78.8836669921875,78.75761413574219,0.022690977461061745,0.02432781118672067
162,162,162,162,2019-09-26,80.8416748046875,79.21139526367188,78.94248962402344,0.020581376399050777,0.02405783234997072
163,163,163,163,2019-09-27,80.89210510253906,79.40467071533203,79.40467071533203,0.018732328637688367,0.018732328637688367
164,164,164,164,2019-09-30,80.55594635009766,80.06014251708984,79.79962158203125,0.006192892211027257,0.009477798930273451
165,165,165,165,2019-10-01,80.83328247070312,80.16938781738281,78.90886688232422,0.008281149094372386,0.024387824390492918
166,166,166,166,2019-10-02,79.58956146240234,80.90889739990234,78.2533950805664,-0.01630643822741784,0.0170748678758319
167,167,167,167,2019-10-03,79.91728210449219,80.67361450195312,78.8836669921875,-0.00937521396717167,0.013103030725068354
168,168,168,168,2019-10-04,81.65682220458984,80.8416748046875,79.21139526367188,0.010083257204551055,0.030872160915457192
169,169,169,169,2019-10-07,81.44672393798828,80.89210510253906,79.40467071533203,0.006856278925442494,0.025717041633193993
170,170,170,170,2019-10-08,80.74922943115234,80.55594635009766,80.06014251708984,0.002399364538710369,0.008607115755700834
171,171,171,171,2019-10-09,80.69882202148438,80.83328247070312,80.16938781738281,-0.0016634292844347476,0.006603944704025366
172,172,172,172,2019-10-10,80.91731262207031,79.58956146240234,80.90889739990234,0.016682478647594978,0.00010400861262982453
173,173,173,173,2019-10-11,80.64838409423828,79.91728210449219,80.67361450195312,0.009148233905029057,-0.00031274671242398355
174,174,174,174,2019-10-14,79.94248962402344,81.65682220458984,80.8416748046875,-0.020994358270166047,-0.011122792579897456
175,175,175,175,2019-10-15,79.833251953125,81.44672393798828,80.89210510253906,-0.019810152046038643,-0.013089697048579207
176,176,176,176,2019-10-16,79.94248962402344,80.74922943115234,80.55594635009766,-0.009990681184354089,-0.00761528793179489
177,177,177,177,2019-10-17,79.97611999511719,80.69882202148438,80.83328247070312,-0.008955546168626594,-0.010604078535306316
178,178,178,178,2019-10-18,80.12735748291016,80.91731262207031,79.58956146240234,-0.009762498451347468,0.006757117524285761
179,179,179,179,2019-10-21,80.1105728149414,80.64838409423828,79.91728210449219,-0.00666859336782788,0.002418634685254828
180,180,180,180,2019-10-22,80.1021728515625,79.94248962402344,81.65682220458984,0.001997476289393285,-0.019038817713628364
181,181,181,181,2019-10-23,80.81646728515625,79.833251953125,81.44672393798828,0.012315862225035668,-0.007738268924258884
182,182,182,182,2019-10-24,80.7324447631836,79.94248962402344,80.74922943115234,0.009881542880080252,-0.00020786164879826874
183,183,183,183,2019-10-25,80.1946029663086,79.97611999511719,80.69882202148438,0.0027318525980597475,-0.006248158802634629
184,184,184,184,2019-10-28,79.07693481445312,80.12735748291016,80.91731262207031,-0.01310941358176032,-0.022743931403317763
185,185,185,185,2019-10-29,78.59793853759766,80.1105728149414,80.64838409423828,-0.018881830752078055,-0.025424508868580165
186,186,186,186,2019-10-30,79.0013198852539,80.1021728515625,79.94248962402344,-0.013743109919734486,-0.011773085166548292
187,187,187,187,2019-10-31,79.21139526367188,80.81646728515625,79.833251953125,-0.019860705069190576,-0.007789444551479119
188,188,188,188,2019-11-01,79.31224060058594,80.7324447631836,79.94248962402344,-0.017591492079344406,-0.007883780282570862
189,189,189,189,2019-11-04,78.69037628173828,80.1946029663086,79.97611999511719,-0.01875720595814001,-0.01607659528190919
190,190,190,190,2019-11-05,78.27860260009766,79.07693481445312,80.12735748291016,-0.01009563934450275,-0.023072705014723693
191,191,191,191,2019-11-06,78.45506286621094,78.59793853759766,80.1105728149414,-0.0018178043094396745,-0.020665311588206503
192,192,192,192,2019-11-07,77.79959869384766,79.0013198852539,80.1021728515625,-0.015211406507533054,-0.02874546439560066
193,193,193,193,2019-11-08,75.58948516845703,79.21139526367188,80.81646728515625,-0.0457246092327821,-0.0646771913235964
194,194,194,194,2019-11-11,73.61466979980469,79.31224060058594,80.7324447631836,-0.07183721904256934,-0.0881649872521243
195,195,195,195,2019-11-12,73.60626220703125,78.69037628173828,80.1946029663086,-0.06460909599039377,-0.08215441582827265
196,196,196,196,2019-11-13,74.39617919921875,78.27860260009766,79.07693481445312,-0.04959750521752493,-0.059192426036964396
197,197,197,197,2019-11-14,74.9610595703125,78.45506286621094,78.59793853759766,-0.04453509012996071,-0.04627193836064081
198,198,198,198,2019-11-15,75.24136352539062,77.79959869384766,79.0013198852539,-0.032882369721777716,-0.04759358913654177
199,199,199,199,2019-11-18,75.3008041381836,75.58948516845703,79.21139526367188,-0.003819063321176097,-0.04936904737596215
200,200,200,200,2019-11-19,73.92475891113281,73.61466979980469,79.31224060058594,0.004212327681037076,-0.06792749326783387
201,201,201,201,2019-11-20,74.00968933105469,73.60626220703125,78.69037628173828,0.005480880456729675,-0.059482330265204775
202,202,202,202,2019-11-21,73.61048889160156,74.39617919921875,78.27860260009766,-0.010560895950224247,-0.059634607075756185
203,203,203,203,2019-11-22,74.01819610595703,74.9610595703125,78.45506286621094,-0.012578043450294007,-0.0565529692815373
204,204,204,204,2019-11-25,74.40892791748047,75.24136352539062,77.79959869384766,-0.011063536981613109,-0.043582111389930844
205,205,205,205,2019-11-26,74.91857147216797,75.3008041381836,75.58948516845703,-0.005076076814720221,-0.008875754277117731
206,206,206,206,2019-11-27,75.224365234375,73.92475891113281,73.61466979980469,0.01758012257847863,0.02186650349648911
207,207,207,207,2019-11-29,74.8930892944336,74.00968933105469,73.60626220703125,0.011936274444111605,0.017482576194168153
208,208,208,208,2019-12-02,74.14561462402344,73.61048889160156,74.39617919921875,0.007269694040612951,-0.003367976391964289
209,209,209,209,2019-12-03,74.62979125976562,74.01819610595703,74.9610595703125,0.008262767616399325,-0.0044192052839935325
210,210,210,210,2019-12-04,75.55564880371094,74.40892791748047,75.24136352539062,0.015411065826699932,0.004177027948387035
211,211,211,211,2019-12-05,75.84445190429688,74.91857147216797,75.3008041381836,0.012358490210573114,0.007219680750230051
212,212,212,212,2019-12-06,76.24366760253906,75.224365234375,73.92475891113281,0.013550162437240054,0.03136849853232371
213,213,213,213,2019-12-09,75.83594512939453,74.8930892944336,74.00968933105469,0.012589356959948672,0.024675901423809155
214,214,214,214,2019-12-10,75.64058685302734,74.14561462402344,73.61048889160156,0.02016265205413137,0.02757892240622528
215,215,215,215,2019-12-11,75.5981216430664,74.62979125976562,74.01819610595703,0.012975118474206848,0.021345096479353787
216,216,216,216,2019-12-12,76.07378387451172,75.55564880371094,74.40892791748047,0.006857661591218145,0.022374411292117813
217,217,217,217,2019-12-13,76.53247833251953,75.84445190429688,74.91857147216797,0.00907154591994197,0.02154214674196142
218,218,218,218,2019-12-16,76.86373901367188,76.24366760253906,75.224365234375,0.008132759488503005,0.02179312213787532
219,219,219,219,2019-12-17,76.91470336914062,75.83594512939453,74.8930892944336,0.01422489345791722,0.0269933326793248
220,220,220,220,2019-12-18,76.96568298339844,75.64058685302734,74.14561462402344,0.01751832165112366,0.03803418952927906
221,221,221,221,2019-12-19,76.4050521850586,75.5981216430664,74.62979125976562,0.010673949622744372,0.023787563857893934
222,222,222,222,2019-12-20,76.97416687011719,76.07378387451172,75.55564880371094,0.01183565414717247,0.018774480649242697
223,223,223,223,2019-12-23,76.57494354248047,76.53247833251953,75.84445190429688,0.000554865213908684,0.009631444619117913
224,224,224,224,2019-12-24,76.64290618896484,76.86373901367188,76.24366760253906,-0.002873042965913397,0.005236350755147612
225,225,225,225,2019-12-26,76.77880859375,76.91470336914062,75.83594512939453,-0.0017668244098715258,0.012432936159056496
226,226,226,226,2019-12-27,77.27146911621094,76.96568298339844,75.64058685302734,0.003973019155543156,0.021560941434159764
227,227,227,227,2019-12-30,77.11856079101562,76.4050521850586,75.5981216430664,0.009338500341951939,0.020112128646898375
228,228,228,228,2019-12-31,77.47532653808594,76.97416687011719,76.07378387451172,0.006510751442290852,0.018423464591772465
229,229,229,229,2020-01-02,76.736328125,76.57494354248047,76.53247833251953,0.002107537727794817,0.002663572341075726
230,230,230,230,2020-01-03,76.78730773925781,76.64290618896484,76.86373901367188,0.0018840823955310615,-0.0009943736200559439
231,231,231,231,2020-01-06,77.1610336303711,76.77880859375,76.91470336914062,0.0049782621483944745,0.0032026420234405606
232,232,232,232,2020-01-07,76.67687225341797,77.27146911621094,76.96568298339844,-0.0076949082189538,-0.003752461081164782
233,233,233,233,2020-01-08,76.78730773925781,77.11856079101562,76.4050521850586,-0.004295373880945141,0.005003014110550819
234,234,234,234,2020-01-09,76.97416687011719,77.47532653808594,76.97416687011719,-0.006468635762669317,0.0
235,235,235,235,2020-01-10,76.82127380371094,76.736328125,76.57494354248047,0.0011069812797475098,0.003216852012353222
236,236,236,236,2020-01-13,77.50080871582031,76.78730773925781,76.64290618896484,0.009291912915937894,0.011193502041014547
237,237,237,237,2020-01-14,77.55177307128906,77.1610336303711,76.77880859375,0.0050639477276801514,0.010067419535368716
238,238,238,238,2020-01-15,78.56256866455078,76.67687225341797,77.27146911621094,0.024592766445931336,0.01670861914632571
239,239,239,239,2020-01-16,79.14868927001953,76.78730773925781,77.11856079101562,0.030752237580462083,0.026324771341433184
240,240,240,240,2020-01-17,79.60738372802734,76.97416687011719,77.47532653808594,0.034209098519420555,0.027519176558659764
241,241,241,241,2020-01-21,80.51625061035156,76.82127380371094,76.736328125,0.048098353798217586,0.04925857905520625
242,242,242,242,2020-01-22,80.95793914794922,77.50080871582031,76.78730773925781,0.04460766912517644,0.05431407261800847
243,243,243,243,2020-01-23,81.61198425292969,77.55177307128906,77.1610336303711,0.052354846586270876,0.05768391652035443
