,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SYF,SYF_6m,SYF_12m,SYF_6m_ret,SYF_12m_ret
37,37,37,37,2019-03-29,27.850893020629883,28.7326889038086,28.74142837524414,-0.03068964015622755,-0.030984380559920366
38,38,38,38,2019-04-01,28.4445858001709,27.789779663085938,28.671586990356445,0.023562840188861234,-0.007917287252425131
39,39,39,39,2019-04-02,28.30489158630371,27.405630111694336,29.081920623779297,0.03281301947608384,-0.02671862864656316
40,40,40,40,2019-04-03,28.243776321411133,27.737398147583008,29.020814895629883,0.018256152618707278,-0.02677521554833251
41,41,41,41,2019-04-04,28.374732971191406,27.61515998840332,28.881118774414062,0.02750565208048994,-0.017533455236895645
42,42,42,42,2019-04-05,28.2088565826416,27.789779663085938,28.33108711242676,0.015080253411017042,-0.0043143607338508305
43,43,43,43,2019-04-08,28.40966033935547,27.850893020629883,28.7326889038086,0.020062815160422076,-0.011242545573599716
44,44,44,44,2019-04-09,28.17392921447754,28.4445858001709,27.789779663085938,-0.009515223304525477,0.013823411198250035
45,45,45,45,2019-04-10,28.418392181396484,28.30489158630371,27.405630111694336,0.004009928628297299,0.03695452597055926
46,46,46,46,2019-04-11,28.4795036315918,28.243776321411133,27.737398147583008,0.008346168284938837,0.026754689825637445
47,47,47,47,2019-04-12,28.81127166748047,28.374732971191406,27.61515998840332,0.015384768439310914,0.04331358860783152
48,48,48,48,2019-04-15,28.76762008666992,28.2088565826416,27.789779663085938,0.019808087661807416,0.03518705205435202
49,49,49,49,2019-04-16,28.95096778869629,28.40966033935547,27.850893020629883,0.01905364030667256,0.03949872513070063
50,50,50,50,2019-04-17,29.020814895629883,28.17392921447754,28.4445858001709,0.030059196738421612,0.020257953464575484
51,51,51,51,2019-04-18,29.10811233520508,28.418392181396484,28.30489158630371,0.024270203233387244,0.028377453644444772
52,52,52,52,2019-04-22,29.291460037231445,28.4795036315918,28.243776321411133,0.02851020214899247,0.03709432137890434
53,53,53,53,2019-04-23,29.212875366210938,28.81127166748047,28.374732971191406,0.013939117417846036,0.029538335950878958
54,54,54,54,2019-04-24,29.27399444580078,28.76762008666992,28.2088565826416,0.017602233261051037,0.03775898750233697
55,55,55,55,2019-04-25,29.247800827026367,28.95096778869629,28.40966033935547,0.010252957362136161,0.029501953830466388
56,56,56,56,2019-04-26,30.03357696533203,29.020814895629883,28.17392921447754,0.03489778193150106,0.06600597796273622
57,57,57,57,2019-04-29,30.042299270629883,29.10811233520508,28.418392181396484,0.03209369692774411,0.05714282070807841
58,58,58,58,2019-04-30,30.269290924072266,29.291460037231445,28.4795036315918,0.03338279777102038,0.06284475023276337
59,59,59,59,2019-05-01,29.824031829833984,29.212875366210938,28.81127166748047,0.020920791122463145,0.0351515259042392
60,60,60,60,2019-05-02,29.815303802490234,29.27399444580078,28.76762008666992,0.018491134091442873,0.0364188526080329
61,61,61,61,2019-05-03,30.16669464111328,29.247800827026367,28.95096778869629,0.031417535271158314,0.04199261528285292
62,62,62,62,2019-05-06,30.12276840209961,30.03357696533203,29.020814895629883,0.0029697240815016457,0.037971142796395574
63,63,63,63,2019-05-07,29.86801147460937,30.042299270629883,29.10811233520508,-0.0058014133489077135,0.026106094777063937
64,64,64,64,2019-05-08,29.709884643554688,30.269290924072266,29.291460037231445,-0.018480983975501686,0.014284866844854971
65,65,65,65,2019-05-09,30.21940040588379,29.824031829833984,29.212875366210938,0.01325671117525773,0.034454843183189254
66,66,66,66,2019-05-10,30.755266189575195,29.815303802490234,29.27399444580078,0.0315261717040245,0.050600260463836255
67,67,67,67,2019-05-13,29.85922241210937,30.16669464111328,29.247800827026367,-0.010192440128487412,0.02090487379543493
68,68,68,68,2019-05-14,30.544431686401367,30.12276840209961,30.03357696533203,0.013998158425318152,0.01700945317499203
69,69,69,69,2019-05-15,30.62350082397461,29.86801147460937,30.042299270629883,0.025294263396392402,0.01934610757016597
70,70,70,70,2019-05-16,30.95732307434082,29.709884643554688,30.269290924072266,0.0419873199021914,0.022730368940403034
71,71,71,71,2019-05-17,30.66741371154785,30.21940040588379,29.824031829833984,0.014825353900034033,0.02827860051001574
72,72,72,72,2019-05-20,30.74648094177246,30.755266189575195,29.815303802490234,-0.0002856501955984525,0.031231516051312358
73,73,73,73,2019-05-21,30.87825393676757,29.85922241210937,30.16669464111328,0.034127865441162086,0.02358757908745246
74,74,74,74,2019-05-22,30.95732307434082,30.544431686401367,30.12276840209961,0.013517730242244896,0.02770511199704484
75,75,75,75,2019-05-23,30.52686309814453,30.62350082397461,29.86801147460937,-0.0031556720567500474,0.022058770939446193
76,76,76,76,2019-05-24,30.579574584960938,30.95732307434082,29.709884643554688,-0.012202233651558259,0.02927274716278383
77,77,77,77,2019-05-28,30.39509010314941,30.66741371154785,30.21940040588379,-0.008879901349356234,0.005813804870576256
78,78,78,78,2019-05-29,30.19304084777832,30.74648094177246,30.755266189575195,-0.018000111786524164,-0.0182806202466701
79,79,79,79,2019-05-30,30.070051193237305,30.87825393676757,29.85922241210937,-0.026173848598606053,0.007060759259505334
80,80,80,80,2019-05-31,29.54297637939453,30.95732307434082,30.544431686401367,-0.045686983062129816,-0.032786837132500746
81,81,81,81,2019-06-03,29.253076553344727,30.52686309814453,30.62350082397461,-0.04172674213870431,-0.044750738281267965
82,82,82,82,2019-06-04,29.815303802490234,30.579574584960938,30.95732307434082,-0.024992852021119116,-0.03689011705269685
83,83,83,83,2019-06-05,29.92949867248535,30.39509010314941,30.66741371154785,-0.015317981591237873,-0.02406186077519268
84,84,84,84,2019-06-06,30.157909393310547,30.19304084777832,30.74648094177246,-0.001163561320136397,-0.01914272887282764
85,85,85,85,2019-06-07,29.67474174499512,30.070051193237305,30.87825393676757,-0.013146284510852091,-0.03897604424903689
86,86,86,86,2019-06-10,29.270648956298828,29.54297637939453,30.95732307434082,-0.00921800903194181,-0.054483849071562784
87,87,87,87,2019-06-11,29.91193199157715,29.253076553344727,30.52686309814453,0.02252260329032274,-0.020143933708169248
88,88,88,88,2019-06-12,29.683528900146484,29.815303802490234,30.579574584960938,-0.0044197068464130185,-0.02930209778834303
89,89,89,89,2019-06-13,29.850440979003903,29.92949867248535,30.39509010314941,-0.002641464006683414,-0.017918983700892954
90,90,90,90,2019-06-14,29.82408905029297,30.157909393310547,30.19304084777832,-0.011069081038210915,-0.012219762803801881
91,91,91,91,2019-06-17,29.87679672241211,29.67474174499512,30.070051193237305,0.0068089885719415655,-0.006426808839908427
92,92,92,92,2019-06-18,30.254541397094727,29.270648956298828,29.54297637939453,0.033613618962287095,0.02408575928715484
93,93,93,93,2019-06-19,29.72745132446289,29.91193199157715,29.253076553344727,-0.006167460770043376,0.01621623524804683
94,94,94,94,2019-06-20,30.078840255737305,29.683528900146484,29.815303802490234,0.013317532323081416,0.008838965887882688
95,95,95,95,2019-06-21,30.14033889770508,29.850440979003903,29.92949867248535,0.009711679599811784,0.007044562541021149
96,96,96,96,2019-06-24,29.85922241210937,29.82408905029297,30.157909393310547,0.0011780196121717879,-0.009904101020590916
97,97,97,97,2019-06-25,29.78016662597656,29.87679672241211,29.67474174499512,-0.003234285701152917,0.0035526806564110114
98,98,98,98,2019-06-26,30.070051193237305,30.254541397094727,29.270648956298828,-0.006097934238564862,0.027310711085770212
99,99,99,99,2019-06-27,30.12276840209961,29.72745132446289,29.91193199157715,0.013298048101130444,0.007048572141105103
100,100,100,100,2019-06-28,30.45657730102539,30.078840255737305,29.683528900146484,0.012558231702967104,0.026043008682673507
101,101,101,101,2019-07-01,30.80797576904297,30.14033889770508,29.850440979003903,0.02215094108940896,0.032077743531915504
102,102,102,102,2019-07-02,30.91339111328125,29.85922241210937,29.82408905029297,0.03530462671205936,0.03652423586689846
103,103,103,103,2019-07-03,31.21207046508789,29.78016662597656,29.87679672241211,0.048082465658950246,0.04469266752664036
104,104,104,104,2019-07-05,31.2823543548584,30.070051193237305,30.254541397094727,0.04031596600320175,0.03397218765518528
105,105,105,105,2019-07-08,31.361412048339844,30.12276840209961,29.72745132446289,0.041119847608491966,0.054964709421031266
106,106,106,106,2019-07-09,31.414119720458984,30.45657730102539,30.078840255737305,0.03143959381809314,0.044392651224875124
107,107,107,107,2019-07-10,31.203277587890625,30.80797576904297,30.14033889770508,0.012831151965682519,0.03526631514639256
108,108,108,108,2019-07-11,31.308706283569336,30.91339111328125,29.85922241210937,0.012787829353287927,0.04854392560712251
109,109,109,109,2019-07-12,31.589813232421875,31.21207046508789,29.78016662597656,0.012102457853813586,0.060766839526908534
110,110,110,110,2019-07-15,31.4843978881836,31.2823543548584,30.070051193237305,0.0064587061137815205,0.04703506109309119
111,111,111,111,2019-07-16,31.651308059692383,31.361412048339844,30.12276840209961,0.009243716797754598,0.050743664632306285
112,112,112,112,2019-07-17,31.220855712890625,31.414119720458984,30.45657730102539,-0.006152138251465766,0.025094034838888613
113,113,113,113,2019-07-18,31.70401382446289,31.203277587890625,30.80797576904297,0.01604755254193524,0.02908461309296073
114,114,114,114,2019-07-19,30.79040908813477,31.308706283569336,30.91339111328125,-0.016554411119394152,-0.003978276750545295
115,115,115,115,2019-07-22,31.04515838623047,31.589813232421875,31.21207046508789,-0.0172414709192521,-0.005347677240576498
116,116,116,116,2019-07-23,31.69523048400879,31.4843978881836,31.2823543548584,0.006696415048938142,0.013198371339536497
117,117,117,117,2019-07-24,32.143253326416016,31.651308059692383,31.361412048339844,0.015542652006541147,0.024930040677730192
118,118,118,118,2019-07-25,32.072967529296875,31.220855712890625,31.414119720458984,0.027293032075812906,0.02097298331771502
119,119,119,119,2019-07-26,32.15203094482422,31.70401382446289,31.203277587890625,0.01413124290324519,0.030405567308153136
120,120,120,120,2019-07-29,31.93241500854492,30.79040908813477,31.308706283569336,0.037089663769690695,0.019921255107973046
121,121,121,121,2019-07-30,31.79185676574707,31.04515838623047,31.589813232421875,0.024052007408916554,0.0063958445033740485
122,122,122,122,2019-07-31,31.519535064697266,31.69523048400879,31.4843978881836,-0.005543276279381115,0.0011160186908594216
123,123,123,123,2019-08-01,31.203277587890625,32.143253326416016,31.651308059692383,-0.029243329198195944,-0.014155196080894994
124,124,124,124,2019-08-02,30.991130828857425,32.072967529296875,31.220855712890625,-0.03373048345000351,-0.007358058540924306
125,125,125,125,2019-08-05,29.82432746887207,32.15203094482422,31.70401382446289,-0.07239677891411267,-0.05928859247911533
126,126,126,126,2019-08-06,30.29281997680664,31.93241500854492,30.79040908813477,-0.05134578863827033,-0.016160522905162567
127,127,127,127,2019-08-07,30.416576385498047,31.79185676574707,31.04515838623047,-0.04325888828647362,-0.020247343979124865
128,128,128,128,2019-08-08,30.946941375732425,31.519535064697266,31.69523048400879,-0.018166311393538304,-0.023608886789887817
129,129,129,129,2019-08-09,31.16792106628418,31.203277587890625,32.143253326416016,-0.0011331028128970244,-0.030343296312519974
130,130,130,130,2019-08-12,29.96576499938965,30.991130828857425,32.072967529296875,-0.03308578299805076,-0.0657002669922081
131,131,131,131,2019-08-13,30.65524101257324,29.82432746887207,32.15203094482422,0.027860260874898124,-0.04655351118626394
132,132,132,132,2019-08-14,29.028779983520508,30.29281997680664,31.93241500854492,-0.04172737943360605,-0.09093064286704955
133,133,133,133,2019-08-15,28.95805931091309,30.416576385498047,31.79185676574707,-0.04795138861454329,-0.08913595313775913
134,134,134,134,2019-08-16,29.55030632019043,30.946941375732425,31.519535064697266,-0.04512998679207736,-0.06247645279236447
135,135,135,135,2019-08-19,29.57682609558105,31.16792106628418,31.203277587890625,-0.05104912089963842,-0.05212437981004814
136,136,136,136,2019-08-20,29.117170333862305,29.96576499938965,30.991130828857425,-0.028318805328167884,-0.06046763847836689
137,137,137,137,2019-08-21,29.2055721282959,30.65524101257324,29.82432746887207,-0.047289430335346494,-0.020746665326216385
138,138,138,138,2019-08-22,29.064138412475582,29.028779983520508,30.29281997680664,0.0012180473645515555,-0.04056015799360324
139,139,139,139,2019-08-23,27.88848876953125,28.95805931091309,30.416576385498047,-0.03693515956639959,-0.08311545599103431
140,140,140,140,2019-08-26,28.135990142822266,29.55030632019043,30.946941375732425,-0.04786130343433437,-0.09083131023456859
141,141,141,141,2019-08-27,27.747058868408203,29.57682609558105,31.16792106628418,-0.061864894538032456,-0.1097558669569555
142,142,142,142,2019-08-28,28.25974464416504,29.117170333862305,29.96576499938965,-0.029447425002700478,-0.05693231443480107
143,143,143,143,2019-08-29,28.516088485717773,29.2055721282959,30.65524101257324,-0.02360794849521597,-0.0697809723948376
144,144,144,144,2019-08-30,28.330461502075195,29.064138412475582,29.028779983520508,-0.025243373809610725,-0.02405607407000032
145,145,145,145,2019-09-03,28.056440353393555,27.88848876953125,28.95805931091309,0.006022254746402611,-0.03113533776000499
146,146,146,146,2019-09-04,28.55144500732422,28.135990142822266,29.55030632019043,0.014765958560301051,-0.03380206289718668
147,147,147,147,2019-09-05,29.41771507263184,27.747058868408203,29.57682609558105,0.06021020866199933,-0.0053795840850207055
148,148,148,148,2019-09-06,29.064138412475582,28.25974464416504,29.117170333862305,0.028464297127915872,-0.0018213281297134731
149,149,149,149,2019-09-09,29.797813415527344,28.516088485717773,29.2055721282959,0.04494743135796897,0.020278366218261956
150,150,150,150,2019-09-10,29.877365112304688,28.330461502075195,29.064138412475582,0.05460213241200407,0.02798041656311523
151,151,151,151,2019-09-11,29.99228477478028,28.056440353393555,27.88848876953125,0.06899821919684745,0.07543599879630158
152,152,152,152,2019-09-12,29.92155647277832,28.55144500732422,28.135990142822266,0.04798746491123773,0.06346200438983196
153,153,153,153,2019-09-13,30.213268280029297,29.41771507263184,27.747058868408203,0.027043337847050708,0.08888183152373785
154,154,154,154,2019-09-16,29.95691680908203,29.064138412475582,28.25974464416504,0.0307175249421201,0.060056174827022746
155,155,155,155,2019-09-17,30.018796920776367,29.797813415527344,28.516088485717773,0.007416098025966988,0.052696863940902006
156,156,156,156,2019-09-18,30.1248722076416,29.877365112304688,28.330461502075195,0.00828410050238948,0.06333856246693914
157,157,157,157,2019-09-19,30.08951568603516,29.99228477478028,28.056440353393555,0.003241864098884495,0.07246376614543326
158,158,158,158,2019-09-20,29.93040657043457,29.92155647277832,28.55144500732422,0.0002957766473246082,0.04829743513004714
159,159,159,159,2019-09-23,30.16023063659668,30.213268280029297,29.41771507263184,-0.0017554421104344353,0.02524042272255289
160,160,160,160,2019-09-24,29.762449264526367,29.95691680908203,29.064138412475582,-0.006491574076031292,0.024026545777494634
161,161,161,161,2019-09-25,29.92155647277832,30.018796920776367,29.797813415527344,-0.003239318626082066,0.004152756295416449
162,162,162,162,2019-09-26,29.753618240356445,30.1248722076416,29.877365112304688,-0.012323835424967622,-0.004141826813813587
163,163,163,163,2019-09-27,29.71825408935547,30.08951568603516,29.99228477478028,-0.012338570037270347,-0.009136705905621323
164,164,164,164,2019-09-30,30.13371086120605,29.93040657043457,29.92155647277832,0.006792566960059476,0.007090352690066082
165,165,165,165,2019-10-01,29.302797317504883,30.16023063659668,30.213268280029297,-0.02842926930576517,-0.030134805479691384
166,166,166,166,2019-10-02,28.43653106689453,29.762449264526367,29.95691680908203,-0.0445500363846798,-0.05075241059943003
167,167,167,167,2019-10-03,28.50725173950196,29.92155647277832,30.018796920776367,-0.04726708433643978,-0.050353289815830315
168,168,168,168,2019-10-04,28.85198783874512,29.753618240356445,30.1248722076416,-0.03030321873218078,-0.04225360227664621
169,169,169,169,2019-10-07,28.65752220153809,29.71825408935547,30.08951568603516,-0.03569294093212949,-0.04759111111787262
170,170,170,170,2019-10-08,27.755895614624023,30.13371086120605,29.93040657043457,-0.07890880939072165,-0.07265223580218727
171,171,171,171,2019-10-09,28.41885757446289,29.302797317504883,30.16023063659668,-0.030165711944297735,-0.05773739210139828
172,172,172,172,2019-10-10,28.71939468383789,28.43653106689453,29.762449264526367,0.00994719138835709,-0.03504599273459952
173,173,173,173,2019-10-11,29.2055721282959,28.50725173950196,29.92155647277832,0.024496236788279724,-0.023928713238357102
174,174,174,174,2019-10-14,29.276281356811523,28.85198783874512,29.753618240356445,0.014705867770283154,-0.016042986089587097
175,175,175,175,2019-10-15,29.780134201049805,28.65752220153809,29.71825408935547,0.03917337973662849,0.002082225675447802
176,176,176,176,2019-10-16,29.60334587097168,27.755895614624023,30.13371086120605,0.06656064289902686,-0.017600387575137932
177,177,177,177,2019-10-17,30.03647804260254,28.41885757446289,29.302797317504883,0.05692067191304817,0.02503790737614575
178,178,178,178,2019-10-18,30.310503005981445,28.71939468383789,28.43653106689453,0.055401875271381185,0.06590015971633645
179,179,179,179,2019-10-21,30.991130828857425,29.2055721282959,28.50725173950196,0.06113760390372858,0.08713148191390196
180,180,180,180,2019-10-22,30.911582946777344,29.276281356811523,28.85198783874512,0.05585755820676819,0.07138485984201082
181,181,181,181,2019-10-23,31.01766014099121,29.780134201049805,28.65752220153809,0.041555418507744024,0.08235666443369105
182,182,182,182,2019-10-24,30.946941375732425,29.60334587097168,27.755895614624023,0.04538660969665065,0.11496821451609374
183,183,183,183,2019-10-25,31.194446563720703,30.03647804260254,28.41885757446289,0.03855207389747051,0.0976671557604043
184,184,184,184,2019-10-28,31.53918838500977,30.310503005981445,28.71939468383789,0.0405366212096796,0.09818430131324263
185,185,185,185,2019-10-29,31.63640785217285,30.991130828857425,29.2055721282959,0.02082134488343912,0.0832319159233943
186,186,186,186,2019-10-30,31.45963478088379,30.911582946777344,29.276281356811523,0.017729659301177314,0.0745775529843471
187,187,187,187,2019-10-31,31.265161514282227,31.01766014099121,29.780134201049805,0.007979369564499628,0.04986637411392425
188,188,188,188,2019-11-01,31.789958953857425,30.946941375732425,29.60334587097168,0.02724073981624775,0.07386371433878636
189,189,189,189,2019-11-04,32.19910430908203,31.194446563720703,30.03647804260254,0.03220630131421376,0.07199999491991393
190,190,190,190,2019-11-05,32.27027130126953,31.53918838500977,30.310503005981445,0.023180143614831783,0.06465640952581175
191,191,191,191,2019-11-06,32.750587463378906,31.63640785217285,30.991130828857425,0.035218271821891856,0.0567729084891333
192,192,192,192,2019-11-07,32.87511444091797,31.45963478088379,30.911582946777344,0.0449935185164414,0.06352089757167656
193,193,193,193,2019-11-08,32.857330322265625,31.265161514282227,31.01766014099121,0.05092469479986783,0.05931041132413495
194,194,194,194,2019-11-11,32.81285095214844,31.789958953857425,30.946941375732425,0.03217657499261706,0.060293828516416736
195,195,195,195,2019-11-12,32.81285095214844,32.19910430908203,31.194446563720703,0.01906098496327724,0.05188117010256388
196,196,196,196,2019-11-13,32.51932907104492,32.27027130126953,31.53918838500977,0.007717870341102273,0.03107691529884149
197,197,197,197,2019-11-14,32.670536041259766,32.750587463378906,31.63640785217285,-0.002444274387708445,0.032687914314389666
198,198,198,198,2019-11-15,32.955177307128906,32.87511444091797,31.45963478088379,0.002435363878499075,0.04753845798470202
199,199,199,199,2019-11-18,33.00853729248047,32.857330322265625,31.265161514282227,0.004601925011308072,0.05576097143786862
200,200,200,200,2019-11-19,32.839534759521484,32.81285095214844,31.789958953857425,0.000813212098270899,0.033015953470952875
201,201,201,201,2019-11-20,32.51932907104492,32.81285095214844,32.19910430908203,-0.00894533308097989,0.009945145022949298
202,202,202,202,2019-11-21,32.70612335205078,32.51932907104492,32.27027130126953,0.005744100088835413,0.013506302649649582
203,203,203,203,2019-11-22,32.82175064086914,32.670536041259766,32.750587463378906,0.004628470111981198,0.0021728824733238117
204,204,204,204,2019-11-25,33.2042236328125,32.955177307128906,32.87511444091797,0.0075571229176703,0.010010891140348477
205,205,205,205,2019-11-26,33.25759506225586,33.00853729248047,32.857330322265625,0.007545253143711017,0.012181900844177695
206,206,206,206,2019-11-27,33.24869537353516,32.839534759521484,32.81285095214844,0.012459391310196466,0.013282735536217949
207,207,207,207,2019-11-29,33.2753791809082,32.51932907104492,32.81285095214844,0.0232492530276851,0.014095947634488626
208,208,208,208,2019-12-02,33.03522491455078,32.70612335205078,32.51932907104492,0.010062383699759536,0.01586428312769872
209,209,209,209,2019-12-03,32.750587463378906,32.82175064086914,32.670536041259766,-0.00216817129192437,0.0024502635040344334
210,210,210,210,2019-12-04,33.33765411376953,33.2042236328125,32.955177307128906,0.004018479167968714,0.01160597022665355
211,211,211,211,2019-12-05,33.34654235839844,33.25759506225586,33.00853729248047,0.0026744957347659692,0.010239928625827677
212,212,212,212,2019-12-06,33.586700439453125,33.24869537353516,32.839534759521484,0.010165964773072078,0.022752017816422
213,213,213,213,2019-12-09,33.40880584716797,33.2753791809082,32.51932907104492,0.004009771475010471,0.027352248694301418
214,214,214,214,2019-12-10,33.28427505493164,33.03522491455078,32.70612335205078,0.007538926737294949,0.017677170010569565
215,215,215,215,2019-12-11,33.03522491455078,32.750587463378906,32.82175064086914,0.008691063984429315,0.00650404897707757
216,216,216,216,2019-12-12,33.52443313598633,33.33765411376953,33.2042236328125,0.005602644432610271,0.009643637710516906
217,217,217,217,2019-12-13,33.52443313598633,33.34654235839844,33.25759506225586,0.005334609377967148,0.008023372502761195
218,218,218,218,2019-12-16,33.07080078125,33.586700439453125,33.24869537353516,-0.015360236386814496,-0.0053504232357568515
219,219,219,219,2019-12-17,32.83064270019531,33.40880584716797,33.2753791809082,-0.017305711243242983,-0.013365331715530337
220,220,220,220,2019-12-18,32.72390365600586,33.28427505493164,33.03522491455078,-0.016835920205591326,-0.00942391823728117
221,221,221,221,2019-12-19,32.412593841552734,33.03522491455078,32.750587463378906,-0.018847490053679028,-0.010320230811252218
222,222,222,222,2019-12-20,32.67942810058594,33.52443313598633,33.33765411376953,-0.025205647235637563,-0.019744221082182434
223,223,223,223,2019-12-23,32.31474685668945,33.52443313598633,33.34654235839844,-0.03608372062220955,-0.030941603798665618
224,224,224,224,2019-12-24,32.30585861206055,33.07080078125,33.586700439453125,-0.02313043987804342,-0.03813538724060006
225,225,225,225,2019-12-26,32.25249099731445,32.83064270019531,33.40880584716797,-0.01761012442432086,-0.03461107993931889
226,226,226,226,2019-12-27,32.279170989990234,32.72390365600586,33.28427505493164,-0.013590452737260894,-0.03019756516500971
227,227,227,227,2019-12-30,32.06569290161133,32.412593841552734,33.03522491455078,-0.010702659023131944,-0.029348430817324633
228,228,228,228,2019-12-31,32.030120849609375,32.67942810058594,33.52443313598633,-0.019868990637719297,-0.044573827104414376
229,229,229,229,2020-01-02,32.208011627197266,32.31474685668945,33.52443313598633,-0.0033029882599897586,-0.03926752477660744
230,230,230,230,2020-01-03,31.745479583740234,32.30585861206055,33.07080078125,-0.017346049676299602,-0.04007526779518378
231,231,231,231,2020-01-06,31.73658561706543,32.25249099731445,32.83064270019531,-0.015995830532654964,-0.03332426639102537
232,232,232,232,2020-01-07,31.291847229003903,32.279170989990234,32.72390365600586,-0.030587023480017517,-0.04376178472029968
233,233,233,233,2020-01-08,31.53201103210449,32.06569290161133,32.412593841552734,-0.016643391151545117,-0.02716792163419346
234,234,234,234,2020-01-09,31.51421356201172,32.030120849609375,32.67942810058594,-0.016106941650953832,-0.03565590361580795
235,235,235,235,2020-01-10,31.54979705810547,32.208011627197266,32.31474685668945,-0.02043636150876149,-0.023671848706610987
236,236,236,236,2020-01-13,31.49642372131348,31.745479583740234,32.30585861206055,-0.007845396122297621,-0.025055359167729607
237,237,237,237,2020-01-14,31.487537384033203,31.73658561706543,32.25249099731445,-0.007847354344832524,-0.023717659927257828
238,238,238,238,2020-01-15,31.309642791748047,31.291847229003903,32.279170989990234,0.0005686964599407318,-0.030035721752049938
239,239,239,239,2020-01-16,31.55869102478028,31.53201103210449,32.06569290161133,0.0008461240435513329,-0.01581134948141316
240,240,240,240,2020-01-17,31.807735443115234,31.51421356201172,32.030120849609375,0.009313952275088244,-0.006943008661700167
241,241,241,241,2020-01-21,31.77217483520508,31.54979705810547,32.208011627197266,0.007048469335319663,-0.01353193724086188
242,242,242,242,2020-01-22,32.39480209350586,31.49642372131348,31.745479583740234,0.028523186636724374,0.02045401481659148
243,243,243,243,2020-01-23,32.19910430908203,31.487537384033203,31.73658561706543,0.022598366978347828,0.014573675240221684
