,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CE,CE_6m,CE_12m,CE_6m_ret,CE_12m_ret
71,71,71,71,2019-05-17,91.85604858398438,93.62738037109376,95.64273071289062,-0.01891895063269622,-0.039591949128611414
72,72,72,72,2019-05-20,89.95821380615234,93.4104995727539,95.98615264892578,-0.03695821971182911,-0.06280008810042559
73,73,73,73,2019-05-21,90.65409088134766,89.6057357788086,98.29972076416016,0.01169964281222935,-0.07777875484667784
74,74,74,74,2019-05-22,90.47332763671876,90.7715835571289,97.44117736816406,-0.003285785140262898,-0.0715082670349777
75,75,75,75,2019-05-23,89.12677764892578,91.4583969116211,95.70599365234376,-0.025493769204684713,-0.06874403318267897
76,76,76,76,2019-05-24,89.81361389160156,92.00968170166016,95.5704116821289,-0.023867790535123334,-0.06023619328620966
77,77,77,77,2019-05-28,90.03954315185547,91.85604858398438,93.62738037109376,-0.019775566880259055,-0.038320384539414
78,78,78,78,2019-05-29,90.01242065429688,89.95821380615234,93.4104995727539,0.000602578084324179,-0.03637791184073902
79,79,79,79,2019-05-30,89.09966278076172,90.65409088134766,89.6057357788086,-0.01714680590223383,-0.005647774594431221
80,80,80,80,2019-05-31,85.7919692993164,90.47332763671876,90.7715835571289,-0.05174296623862018,-0.05485873510930306
81,81,81,81,2019-06-03,87.57233428955078,89.12677764892578,91.4583969116211,-0.01744081184554902,-0.04248994901830094
82,82,82,82,2019-06-04,91.0607681274414,89.81361389160156,92.00968170166016,0.01388602664786509,-0.010313192662654624
83,83,83,83,2019-06-05,91.24151611328124,90.03954315185547,91.85604858398438,0.013349389827518321,-0.006690168804085572
84,84,84,84,2019-06-06,90.72637176513672,90.01242065429688,89.95821380615234,0.007931695488802015,0.008539053038999267
85,85,85,85,2019-06-07,91.38611602783205,89.09966278076172,90.65409088134766,0.025661749727340366,0.008074926783420144
86,86,86,86,2019-06-10,92.7236557006836,85.7919692993164,90.47332763671876,0.08079644817551035,0.02487283404674434
87,87,87,87,2019-06-11,93.63641357421876,87.57233428955078,89.12677764892578,0.06924651870781018,0.050597991358518835
88,88,88,88,2019-06-12,94.16059112548828,91.0607681274414,89.81361389160156,0.03404125686386261,0.04839998131166623
89,89,89,89,2019-06-13,95.1275863647461,91.24151611328124,90.03954315185547,0.042591031111759436,0.05650898521674441
90,90,90,90,2019-06-14,94.16059112548828,90.72637176513672,90.01242065429688,0.03785249309034122,0.04608442302782789
91,91,91,91,2019-06-17,92.98572540283205,91.38611602783205,89.09966278076172,0.01750385555846168,0.043614784846406796
92,92,92,92,2019-06-18,94.63957977294922,92.7236557006836,85.7919692993164,0.02066273226381754,0.10312865581584574
93,93,93,93,2019-06-19,94.5220947265625,93.63641357421876,87.57233428955078,0.009458725708687332,0.07936022824323596
94,94,94,94,2019-06-20,94.99201965332033,94.16059112548828,91.0607681274414,0.008829899195556212,0.043171736926016946
95,95,95,95,2019-06-21,95.5162124633789,95.1275863647461,91.24151611328124,0.0040853144023091925,0.04685034326687876
96,96,96,96,2019-06-24,95.1185531616211,94.16059112548828,90.72637176513672,0.010173704568784414,0.04841129774101849
97,97,97,97,2019-06-25,94.3774871826172,92.98572540283205,91.38611602783205,0.014967477790335915,0.03273332191811407
98,98,98,98,2019-06-26,95.63369750976562,94.63957977294922,92.7236557006836,0.010504249270774535,0.031384028024906474
99,99,99,99,2019-06-27,95.92288208007812,94.5220947265625,93.63641357421876,0.014819681658218453,0.02441858267080077
100,100,100,100,2019-06-28,97.4230728149414,94.99201965332033,94.16059112548828,0.025592183116996292,0.034648058709669805
101,101,101,101,2019-07-01,99.0859832763672,95.5162124633789,95.1275863647461,0.03737345442122675,0.04161145113514708
102,102,102,102,2019-07-02,97.11581420898438,95.1185531616211,94.16059112548828,0.02099759700896242,0.03138492492637024
103,103,103,103,2019-07-03,96.54644775390624,94.3774871826172,92.98572540283205,0.02298175800222535,0.038293214745042325
104,104,104,104,2019-07-05,95.46197509765624,95.63369750976562,94.63957977294922,-0.0017956266105035867,0.008689760950756797
105,105,105,105,2019-07-08,94.64862823486328,95.92288208007812,94.5220947265625,-0.013284148866076317,0.0013386659348464391
106,106,106,106,2019-07-09,94.64862823486328,97.4230728149414,94.99201965332033,-0.028478311142456803,-0.003614950179081089
107,107,107,107,2019-07-10,94.35037231445312,99.0859832763672,95.5162124633789,-0.04779294513034882,-0.012205678165607359
108,108,108,108,2019-07-11,95.19084167480467,97.11581420898438,95.1185531616211,-0.019821411681081536,0.0007599833132527767
109,109,109,109,2019-07-12,96.7091293334961,96.54644775390624,94.3774871826172,0.0016850084428225998,0.024705490901312466
110,110,110,110,2019-07-15,96.76337432861328,95.46197509765624,95.63369750976562,0.013632645140913224,0.011812539390023025
111,111,111,111,2019-07-16,97.64901733398438,94.64862823486328,95.92288208007812,0.03170029143661601,0.017995031179997678
112,112,112,112,2019-07-17,96.3295669555664,94.64862823486328,97.4230728149414,0.017759779006326415,-0.011224300648493779
113,113,113,113,2019-07-18,95.8777084350586,94.35037231445312,99.0859832763672,0.016187918321245442,-0.03237869510120517
114,114,114,114,2019-07-19,96.75431060791016,95.19084167480467,97.11581420898438,0.016424573053431812,-0.003722396851827847
115,115,115,115,2019-07-22,95.50715637207033,96.7091293334961,96.54644775390624,-0.01242874348791656,-0.01076467758280475
116,116,116,116,2019-07-23,99.69148254394533,96.76337432861328,95.46197509765624,0.03026050130691016,0.044305677123926746
117,117,117,117,2019-07-24,101.45378112792967,97.64901733398438,94.64862823486328,0.03896366699658671,0.07189911803243398
118,118,118,118,2019-07-25,101.33563232421876,96.3295669555664,94.64862823486328,0.051968108306367444,0.07065082943159195
119,119,119,119,2019-07-26,101.0175552368164,95.8777084350586,94.35037231445312,0.05360836095951549,0.0706640870493096
120,120,120,120,2019-07-29,101.88998413085938,96.75431060791016,95.19084167480467,0.05307953196794668,0.07037591367182805
121,121,121,121,2019-07-30,102.25347137451172,95.50715637207033,96.7091293334961,0.07063674868676384,0.05733007916859911
122,122,122,122,2019-07-31,101.93541717529295,99.69148254394533,96.76337432861328,0.022508789859339018,0.053450418431204794
123,123,123,123,2019-08-01,98.35489654541016,101.45378112792967,97.64901733398438,-0.030544791412080885,0.00722873850344552
124,124,124,124,2019-08-02,97.34616088867188,101.33563232421876,96.3295669555664,-0.039368890725255956,0.010553290803999804
125,125,125,125,2019-08-05,93.7747802734375,101.0175552368164,95.8777084350586,-0.07169818103793546,-0.02193344204764225
126,126,126,126,2019-08-06,95.08336639404295,101.88998413085938,96.75431060791016,-0.06680359993063245,-0.017269971780777604
127,127,127,127,2019-08-07,96.72824096679688,102.25347137451172,95.50715637207033,-0.05403464873557429,0.012785268048077336
128,128,128,128,2019-08-08,99.181884765625,101.93541717529295,99.69148254394533,-0.0270125191613515,-0.005111748419386664
129,129,129,129,2019-08-09,99.19097900390624,98.35489654541016,101.45378112792967,0.008500669390771654,-0.02230377319471344
130,130,130,130,2019-08-12,98.7547607421875,97.34616088867188,101.33563232421876,0.014470009301409847,-0.02546854963882672
131,131,131,131,2019-08-13,100.8721694946289,93.7747802734375,101.0175552368164,0.07568547961931937,-0.001439212638305043
132,132,132,132,2019-08-14,98.7184066772461,95.08336639404295,101.88998413085938,0.03823003350700538,-0.031127470287363623
133,133,133,133,2019-08-15,97.63697814941406,96.72824096679688,102.25347137451172,0.00939474525262085,-0.045147545242638976
134,134,134,134,2019-08-16,100.23603057861328,99.181884765625,101.93541717529295,0.01062841077762644,-0.01667120853351023
135,135,135,135,2019-08-19,102.22620391845705,99.19097900390624,98.35489654541016,0.030599808017131025,0.03936059625927735
136,136,136,136,2019-08-20,101.54463958740234,98.7547607421875,97.34616088867188,0.02825057571146572,0.04312937110619064
137,137,137,137,2019-08-21,102.84417724609376,100.8721694946289,93.7747802734375,0.019549572110371338,0.09671467047121673
138,138,138,138,2019-08-22,103.36214447021484,98.7184066772461,95.08336639404295,0.047040242537049526,0.08706862609242405
139,139,139,139,2019-08-23,97.4643325805664,97.63697814941406,96.72824096679688,-0.001768239576028785,0.007609893516229649
140,140,140,140,2019-08-26,97.6006317138672,100.23603057861328,99.181884765625,-0.026291931649060962,-0.0159429623211379
141,141,141,141,2019-08-27,97.43706512451172,102.22620391845705,99.19097900390624,-0.04684844599888971,-0.017682191435225647
142,142,142,142,2019-08-28,99.54537963867188,101.54463958740234,98.7547607421875,-0.01968848337887541,0.008005881342251442
143,143,143,143,2019-08-29,101.56282043457033,102.84417724609376,100.8721694946289,-0.012459206207244056,0.0068467937529408385
144,144,144,144,2019-08-30,103.0259246826172,103.36214447021484,98.7184066772461,-0.003252832933381411,0.04363439555354942
145,145,145,145,2019-09-03,101.50829315185548,97.4643325805664,97.63697814941406,0.04149169715953516,0.03965009032251232
146,146,146,146,2019-09-04,103.43484497070312,97.6006317138672,100.23603057861328,0.05977638827113241,0.03191281990741923
147,147,147,147,2019-09-05,106.89724731445312,97.43706512451172,102.22620391845705,0.0970901799828694,0.045693209930029566
148,148,148,148,2019-09-06,107.29708862304688,99.54537963867188,101.54463958740234,0.07787110775519679,0.05664946036558871
149,149,149,149,2019-09-09,109.87796020507812,101.56282043457033,102.84417724609376,0.08187188712295224,0.06839262219146702
150,150,150,150,2019-09-10,112.0680694580078,103.0259246826172,103.36214447021484,0.08776572307645791,0.0842274029086314
151,151,151,151,2019-09-11,112.96773529052734,101.50829315185548,97.4643325805664,0.11289168385019188,0.15906744856786914
152,152,152,152,2019-09-12,112.8677749633789,103.43484497070312,97.6006317138672,0.09119683019148495,0.15642463559323994
153,153,153,153,2019-09-13,114.0400848388672,106.89724731445312,97.43706512451172,0.06681965816577518,0.1703973707863533
154,154,154,154,2019-09-16,113.09496307373048,107.29708862304688,99.54537963867188,0.05403571080155345,0.13611463921520683
155,155,155,155,2019-09-17,112.6678466796875,109.87796020507812,101.56282043457033,0.02539077417711688,0.10934145189746225
156,156,156,156,2019-09-18,112.44973754882812,112.0680694580078,103.0259246826172,0.0034056809639551044,0.09147030609278217
157,157,157,157,2019-09-19,112.5042724609375,112.96773529052734,101.50829315185548,-0.0041026123821807925,0.10832592064800206
158,158,158,158,2019-09-20,111.48645782470705,112.8677749633789,103.43484497070312,-0.012238365991710576,0.07784236401460709
159,159,159,159,2019-09-23,111.29563903808594,114.0400848388672,106.89724731445312,-0.024065623983523188,0.04114597741412673
160,160,160,160,2019-09-24,110.27782440185548,113.09496307373048,107.29708862304688,-0.024909497251777823,0.02778021116006646
161,161,161,161,2019-09-25,111.05935668945312,112.6678466796875,109.87796020507812,-0.014276388851269028,0.010751896760460511
162,162,162,162,2019-09-26,110.49591064453124,112.44973754882812,112.0680694580078,-0.017375113067280346,-0.014028606195145121
163,163,163,163,2019-09-27,110.99574279785156,112.5042724609375,112.96773529052734,-0.013408643334942738,-0.017456245250949465
164,164,164,164,2019-09-30,111.13204193115234,111.48645782470705,112.8677749633789,-0.003179003983712181,-0.015378464161180938
165,165,165,165,2019-10-01,109.36905670166016,111.29563903808594,114.0400848388672,-0.017310492603995864,-0.04095952878154174
166,166,166,166,2019-10-02,107.3243408203125,110.27782440185548,113.09496307373048,-0.026782207552267345,-0.051024573478625324
167,167,167,167,2019-10-03,107.84234619140624,111.05935668945312,112.6678466796875,-0.02896658682295783,-0.042829437417048255
168,168,168,168,2019-10-04,108.6238784790039,110.49591064453124,112.44973754882812,-0.016942094549993958,-0.03402283680887164
169,169,169,169,2019-10-07,108.54208374023438,110.99574279785156,112.5042724609375,-0.022105884385907104,-0.035218117801515736
170,170,170,170,2019-10-08,107.09716033935548,111.13204193115234,111.48645782470705,-0.03630709489074735,-0.039370678475164844
171,171,171,171,2019-10-09,107.88778686523438,109.36905670166016,111.29563903808594,-0.013543774455936242,-0.03061981765238242
172,172,172,172,2019-10-10,107.56061553955078,107.3243408203125,110.27782440185548,0.0022015017043883756,-0.02463966692345254
173,173,173,173,2019-10-11,110.7503890991211,107.84234619140624,111.05935668945312,0.026965686582462345,-0.002782004142127148
174,174,174,174,2019-10-14,109.45084381103516,108.6238784790039,110.49591064453124,0.007613108126967694,-0.009457968420732654
175,175,175,175,2019-10-15,110.90485382080078,108.54208374023438,110.99574279785156,0.021768239554171842,-0.0008188510186044606
176,176,176,176,2019-10-16,110.43228912353516,107.09716033935548,111.13204193115234,0.031141150461989398,-0.006296589133588437
177,177,177,177,2019-10-17,110.83216857910156,107.88778686523438,109.36905670166016,0.02729114943793487,0.013377749809368122
178,178,178,178,2019-10-18,110.55044555664062,107.56061553955078,107.3243408203125,0.027796698653053564,0.03005939483690301
179,179,179,179,2019-10-21,110.241455078125,110.7503890991211,107.84234619140624,-0.004595324902566311,0.022246445588828934
180,180,180,180,2019-10-22,108.41487121582033,109.45084381103516,108.6238784790039,-0.009465186006271664,-0.0019241373638115844
181,181,181,181,2019-10-23,110.65040588378906,110.90485382080078,108.54208374023438,-0.0022942903601211873,0.019424006531884697
182,182,182,182,2019-10-24,112.24981689453124,110.43228912353516,107.09716033935548,0.01645830024371686,0.04811198110994441
183,183,183,183,2019-10-25,112.93482971191406,110.83216857910156,107.88778686523438,0.01897157801538296,0.046780483624009106
184,184,184,184,2019-10-28,111.02594757080078,110.55044555664062,107.56061553955078,0.004301222050855813,0.03221748047709694
185,185,185,185,2019-10-29,112.59688568115234,110.241455078125,110.7503890991211,0.021366105893269705,0.016672596792221217
186,186,186,186,2019-10-30,111.68353271484376,108.41487121582033,109.45084381103516,0.030149567696451385,0.020399010423924224
187,187,187,187,2019-10-31,110.6514663696289,110.65040588378906,110.90485382080078,9.584111611449231e-06,-0.002284728237244682
188,188,188,188,2019-11-01,111.88448333740234,112.24981689453124,110.43228912353516,-0.003254647243408515,0.013150087038788838
189,189,189,189,2019-11-04,112.94396209716795,112.93482971191406,110.83216857910156,8.086420528718996e-05,0.019053976342249257
190,190,190,190,2019-11-05,113.6928939819336,111.02594757080078,110.55044555664062,0.02402092906644282,0.028425470467081215
191,191,191,191,2019-11-06,114.24089813232422,112.59688568115234,110.241455078125,0.014600869653067727,0.03627893927347858
192,192,192,192,2019-11-07,114.84369659423828,111.68353271484376,108.41487121582033,0.028295701278211016,0.059298372135868416
193,193,193,193,2019-11-08,116.27766418457033,110.6514663696289,110.65040588378906,0.05084612070252392,0.05085619212903114
194,194,194,194,2019-11-11,115.74793243408205,111.88448333740234,112.24981689453124,0.03453069613798876,0.031163663659581786
195,195,195,195,2019-11-12,115.93972778320312,112.94396209716795,112.93482971191406,0.02652435447109469,0.026607363547226814
196,196,196,196,2019-11-13,114.54232788085938,113.6928939819336,111.02594757080078,0.00747130158425513,0.0316716982560874
197,197,197,197,2019-11-14,115.36431121826172,114.24089813232422,112.59688568115234,0.009833720710390903,0.02457817123775574
198,198,198,198,2019-11-15,115.0446548461914,114.84369659423828,111.68353271484376,0.0017498413749528208,0.030095055641993662
199,199,199,199,2019-11-18,114.60625457763672,116.27766418457033,110.6514663696289,-0.014374296376306162,0.03574094711765441
200,200,200,200,2019-11-19,114.98070526123048,115.74793243408205,111.88448333740234,-0.006628430907727023,0.02767338089671534
201,201,201,201,2019-11-20,113.47369384765624,115.93972778320312,112.94396209716795,-0.021269964857586587,0.00469021752603771
202,202,202,202,2019-11-21,113.1357650756836,114.54232788085938,113.6928939819336,-0.012279851747371562,-0.004900296638930879
203,203,203,203,2019-11-22,113.97602081298828,115.36431121826172,114.24089813232422,-0.012033967789630173,-0.0023185857575203084
204,204,204,204,2019-11-25,115.45564270019533,115.0446548461914,114.84369659423828,0.0035724202445857056,0.005328512788291384
205,205,205,205,2019-11-26,116.3507308959961,114.60625457763672,116.27766418457033,0.015221475693349973,0.0006283813141430006
206,206,206,206,2019-11-27,115.56524658203124,114.98070526123048,115.74793243408205,0.005083820972159758,-0.0015783076916284777
207,207,207,207,2019-11-29,114.68843841552734,113.47369384765624,115.93972778320312,0.010705076451480888,-0.010792585006026423
208,208,208,208,2019-12-02,113.98516845703124,113.1357650756836,114.54232788085938,0.0075078237264707415,-0.0048642229832073225
209,209,209,209,2019-12-03,111.93927001953124,113.97602081298828,115.36431121826172,-0.017869993871771905,-0.029688914730748306
210,210,210,210,2019-12-04,111.5282745361328,115.45564270019533,115.0446548461914,-0.03401625136902797,-0.03056535146947781
211,211,211,211,2019-12-05,112.64254760742188,116.3507308959961,114.60625457763672,-0.03187073480345304,-0.017134378725243038
212,212,212,212,2019-12-06,114.35965728759766,115.56524658203124,114.98070526123048,-0.010432109393526234,-0.005401323397885238
213,213,213,213,2019-12-09,113.12662506103516,114.68843841552734,113.47369384765624,-0.013617879675312916,-0.0030585836668631794
214,214,214,214,2019-12-10,110.4687957763672,113.98516845703124,113.1357650756836,-0.030849387935848793,-0.023573175976069893
215,215,215,215,2019-12-11,112.14933776855467,111.93927001953124,113.97602081298828,0.0018766224666890707,-0.016026906637062077
216,216,216,216,2019-12-12,114.4966278076172,111.5282745361328,115.45564270019533,0.026615253251521587,-0.008306349262360513
217,217,217,217,2019-12-13,113.68376159667967,112.64254760742188,116.3507308959961,0.00924352308584675,-0.02292180959052481
218,218,218,218,2019-12-16,112.96223449707033,114.35965728759766,115.56524658203124,-0.012219543357086304,-0.022524177137572488
219,219,219,219,2019-12-17,112.55120849609376,113.12662506103516,114.68843841552734,-0.005086482201965614,-0.018635094774681504
220,220,220,220,2019-12-18,110.60582733154295,110.4687957763672,113.98516845703124,0.0012404548652196201,-0.02964720034398327
221,221,221,221,2019-12-19,111.86621856689452,112.14933776855467,111.93927001953124,-0.002524483936271138,-0.0006525989728535242
222,222,222,222,2019-12-20,112.66082000732422,114.4966278076172,111.5282745361328,-0.016033728114487333,0.01015478340270115
223,223,223,223,2019-12-23,112.53296661376952,113.68376159667967,112.64254760742188,-0.010122773619972936,-0.0009728206257750838
224,224,224,224,2019-12-24,112.69735717773438,112.96223449707033,114.35965728759766,-0.0023448307349375197,-0.014535721331193185
225,225,225,225,2019-12-26,112.44161224365234,112.55120849609376,113.12662506103516,-0.0009737456745764206,-0.006055274936499044
226,226,226,226,2019-12-27,112.6334228515625,110.60582733154295,110.4687957763672,0.018331724186120724,0.019594918727795063
227,227,227,227,2019-12-30,112.06714630126952,111.86621856689452,112.14933776855467,0.0017961430800921274,-0.0007328751905318898
228,228,228,228,2019-12-31,112.45077514648438,112.66082000732422,114.4966278076172,-0.0018644002486950528,-0.017868235076498262
229,229,229,229,2020-01-02,110.90719604492188,112.53296661376952,113.68376159667967,-0.014447060428323555,-0.024423589726106476
230,230,230,230,2020-01-03,109.4001693725586,112.69735717773438,112.96223449707033,-0.02925701088070598,-0.03153323887731807
231,231,231,231,2020-01-06,108.19457244873048,112.44161224365234,112.55120849609376,-0.03777106811416797,-0.038708034374544176
232,232,232,232,2020-01-07,107.7744369506836,112.6334228515625,110.60582733154295,-0.04313982277962447,-0.025598925926137883
233,233,233,233,2020-01-08,106.93417358398438,112.06714630126952,111.86621856689452,-0.045802653915057334,-0.04408877895484453
234,234,234,234,2020-01-09,107.64657592773438,112.45077514648438,112.66082000732422,-0.04272268654877476,-0.04450743461004336
235,235,235,235,2020-01-10,106.87022399902344,110.90719604492188,112.53296661376952,-0.03639955016321306,-0.05032074409076481
236,236,236,236,2020-01-13,107.8931655883789,109.4001693725586,112.69735717773438,-0.01377515037520316,-0.04262914153149844
237,237,237,237,2020-01-14,108.18543243408205,108.19457244873048,112.44161224365234,-8.447757074658835e-05,-0.0378523548768358
238,238,238,238,2020-01-15,107.95712280273438,107.7744369506836,112.6334228515625,0.0016950759124296777,-0.04151787214165492
239,239,239,239,2020-01-16,107.90230560302734,106.93417358398438,112.06714630126952,0.009053532529361252,-0.037163797202847015
240,240,240,240,2020-01-17,107.39996337890624,107.64657592773438,112.45077514648438,-0.0022909465229409287,-0.04491575768151601
241,241,241,241,2020-01-21,107.3634262084961,106.87022399902344,110.90719604492188,0.004614963747780365,-0.031952569019871424
242,242,242,242,2020-01-22,106.66016387939452,107.8931655883789,109.4001693725586,-0.011427987141357843,-0.02504571527520294
