,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WMT,WMT_6m,WMT_12m,WMT_6m_ret,WMT_12m_ret
47,47,47,47,2019-04-12,93.96273803710938,90.77080535888672,89.93814849853516,0.0351647500052743,0.0447484143910275
48,48,48,48,2019-04-15,94.76765441894533,91.43694305419922,89.8641128540039,0.03642632018845848,0.05456618230803523
49,49,49,49,2019-04-16,95.23025512695312,91.80703735351562,90.23419952392578,0.03728709554427656,0.055367650285440106
50,50,50,50,2019-04-17,95.44306182861328,91.30743408203124,90.50251007080078,0.04529343955571652,0.05459021803867614
51,51,51,51,2019-04-18,95.46156311035156,92.14935302734376,89.6883316040039,0.03594393204285384,0.06436992865290314
52,52,52,52,2019-04-22,94.71214294433594,93.25957489013672,89.91962432861328,0.01557553801752154,0.05329780513993576
53,53,53,53,2019-04-23,95.35978698730467,93.96273803710938,90.77080535888672,0.014868116653258268,0.050555700263693604
54,54,54,54,2019-04-24,95.78536224365234,94.76765441894533,91.43694305419922,0.010738978725884474,0.04755648039190907
55,55,55,55,2019-04-25,95.77611541748048,95.23025512695312,91.80703735351562,0.005732004915871114,0.04323283027510594
56,56,56,56,2019-04-26,93.93498229980467,95.44306182861328,91.30743408203124,-0.015800829310323894,0.028776936338095194
57,57,57,57,2019-04-29,93.96273803710938,95.46156311035156,92.14935302734376,-0.015700822660001723,0.019678760080144242
58,58,58,58,2019-04-30,95.1469955444336,94.71214294433594,93.25957489013672,0.004591307794114874,0.020238357900733916
59,59,59,59,2019-05-01,93.77770233154295,95.35978698730467,93.96273803710938,-0.016590689909703138,-0.0019692455693802735
60,60,60,60,2019-05-02,93.5833969116211,95.78536224365234,94.76765441894533,-0.022988536875081622,-0.01249643155763791
61,61,61,61,2019-05-03,94.44380950927734,95.77611541748048,95.23025512695312,-0.013910627951402299,-0.00825835882333148
62,62,62,62,2019-05-06,94.79541778564452,93.93498229980467,95.44306182861328,0.009159904699759913,-0.006785658701223718
63,63,63,63,2019-05-07,93.72219848632812,93.96273803710938,95.46156311035156,-0.0025599461638320387,-0.018220575563096197
64,64,64,64,2019-05-08,92.79698944091795,95.1469955444336,94.71214294433594,-0.02469868953894805,-0.02022078103061775
65,65,65,65,2019-05-09,92.58306121826172,93.77770233154295,95.35978698730467,-0.012739074253042437,-0.02911841413207672
66,66,66,66,2019-05-10,94.78742218017578,93.5833969116211,95.78536224365234,0.012865800006081729,-0.010418502786867068
67,67,67,67,2019-05-13,92.90859985351562,94.44380950927734,95.77611541748048,-0.016255270342635963,-0.02993977727605246
68,68,68,68,2019-05-14,93.28064727783205,94.79541778564452,93.93498229980467,-0.015979364226631043,-0.006965828980349809
69,69,69,69,2019-05-15,92.89930725097656,93.72219848632812,93.96273803710938,-0.008780110247537554,-0.011317579801823352
70,70,70,70,2019-05-16,94.2293701171875,92.79698944091795,95.1469955444336,0.015435637350945663,-0.009644292202769189
71,71,71,71,2019-05-17,93.81080627441406,92.58306121826172,93.77770233154295,0.013261011679641665,0.00035300441414176653
72,72,72,72,2019-05-20,94.4246597290039,94.78742218017578,93.5833969116211,-0.0038271159066054494,0.008989445191621925
73,73,73,73,2019-05-21,94.05265045166016,92.90859985351562,94.44380950927734,0.012313721226542063,-0.004141711983555285
74,74,74,74,2019-05-22,95.0850601196289,93.28064727783205,94.79541778564452,0.0193439142464622,0.003055446568518194
75,75,75,75,2019-05-23,94.74091339111328,92.89930725097656,93.72219848632812,0.01982368001045942,0.010869515666918073
76,76,76,76,2019-05-24,95.49430084228516,94.2293701171875,92.79698944091795,0.0134239539490133,0.029066798584931774
77,77,77,77,2019-05-28,95.26180267333984,93.81080627441406,92.58306121826172,0.015467262851161845,0.028933386084124768
78,78,78,78,2019-05-29,94.98274993896484,94.4246597290039,94.78742218017578,0.0059104286058604405,0.0020606928039226258
79,79,79,79,2019-05-30,95.04785919189452,94.05265045166016,92.90859985351562,0.010581400263099061,0.02302541790266721
80,80,80,80,2019-05-31,94.35027313232422,95.0850601196289,93.28064727783205,-0.007727680735335696,0.01146674991765817
81,81,81,81,2019-06-03,94.83392333984376,94.74091339111328,92.89930725097656,0.000981729491529304,0.02082487099328567
82,82,82,82,2019-06-04,95.39199829101562,95.49430084228516,94.2293701171875,-0.001071294835055081,0.012338278101426736
83,83,83,83,2019-06-05,97.12198638916016,95.26180267333984,93.81080627441406,0.019527068180716922,0.03529636132814251
84,84,84,84,2019-06-06,97.76376342773438,94.98274993896484,94.4246597290039,0.029279142692295146,0.03536262358067899
85,85,85,85,2019-06-07,98.64737701416016,95.04785919189452,94.05265045166016,0.03787058280816691,0.04885270686615617
86,86,86,86,2019-06-10,100.00533294677734,94.35027313232422,95.0850601196289,0.059936867448407094,0.05174601373715415
87,87,87,87,2019-06-11,100.39598083496094,94.83392333984376,94.74091339111328,0.05865050500109725,0.05968981342307922
88,88,88,88,2019-06-12,101.21446990966795,95.39199829101562,95.49430084228516,0.06103731678719537,0.059900632989920766
89,89,89,89,2019-06-13,101.05635833740234,97.12198638916016,95.26180267333984,0.04050959102584106,0.06082769275249267
90,90,90,90,2019-06-14,101.44699096679688,97.76376342773438,94.98274993896484,0.03767477243022754,0.06805700016040706
91,91,91,91,2019-06-17,101.5307159423828,98.64737701416016,95.04785919189452,0.029228743991933648,0.06820623636982592
92,92,92,92,2019-06-18,101.98646545410156,100.00533294677734,94.35027313232422,0.019810268602161285,0.08093450149389336
93,93,93,93,2019-06-19,101.95856475830078,100.39598083496094,94.83392333984376,0.015564207952792009,0.07512756161026246
94,94,94,94,2019-06-20,102.6096420288086,101.21446990966795,95.39199829101562,0.013784314835475708,0.0756629892139784
95,95,95,95,2019-06-21,103.363037109375,101.05635833740234,97.12198638916016,0.022825666884524143,0.06425991634074957
96,96,96,96,2019-06-24,103.46533203125,101.44699096679688,97.76376342773438,0.019895524206466897,0.05831985598355316
97,97,97,97,2019-06-25,102.98167419433594,101.5307159423828,98.64737701416016,0.014290830498787654,0.04393727751680232
98,98,98,98,2019-06-26,102.4608383178711,101.98646545410156,100.00533294677734,0.004651331543429338,0.02455374427282364
99,99,99,99,2019-06-27,102.40503692626952,101.95856475830078,100.39598083496094,0.0043789569716592425,0.020011319921374504
100,100,100,100,2019-06-28,102.76776123046876,102.6096420288086,101.21446990966795,0.0015409780068795786,0.015346534168356518
101,101,101,101,2019-07-01,102.888671875,103.363037109375,101.05635833740234,-0.004589312075583107,0.018131600700274753
102,102,102,102,2019-07-02,103.80015563964844,103.46533203125,101.44699096679688,0.003236094659197608,0.02319600266529087
103,103,103,103,2019-07-03,104.4698486328125,102.98167419433594,101.5307159423828,0.014450866623786363,0.028948212008054863
104,104,104,104,2019-07-05,104.15364074707033,102.4608383178711,101.98646545410156,0.01652145792471016,0.021249636246528203
105,105,105,105,2019-07-08,104.84191131591795,102.40503692626952,101.95856475830078,0.023796430945119962,0.02827959146396708
106,106,106,106,2019-07-09,104.99073028564452,102.76776123046876,102.6096420288086,0.021630996224491827,0.02320530712082025
107,107,107,107,2019-07-10,105.083740234375,102.888671875,103.363037109375,0.021334402703164557,0.01664718039563029
108,108,108,108,2019-07-11,105.9580307006836,103.80015563964844,103.46533203125,0.02078874591023161,0.024092114919040952
109,109,109,109,2019-07-12,106.59049987792967,104.4698486328125,102.98167419433594,0.02029917026654049,0.035043377492422145
110,110,110,110,2019-07-15,106.9439468383789,104.15364074707033,102.4608383178711,0.026790288570753162,0.04375436112087594
111,111,111,111,2019-07-16,106.73933410644533,104.84191131591795,102.40503692626952,0.018097941621933122,0.0423250389851082
112,112,112,112,2019-07-17,106.59049987792967,104.99073028564452,102.76776123046876,0.015237246068607435,0.03719783910528096
113,113,113,113,2019-07-18,106.70213317871094,105.083740234375,102.888671875,0.015400983451163253,0.03706395693729947
114,114,114,114,2019-07-19,105.93943786621094,105.9580307006836,103.80015563964844,-0.00017547357524205776,0.02060962445942005
115,115,115,115,2019-07-22,104.93492126464844,106.59049987792967,104.4698486328125,-0.01553214043631701,0.0044517402669028705
116,116,116,116,2019-07-23,104.25592803955078,106.9439468383789,104.15364074707033,-0.02513483818668527,0.000982080815867592
117,117,117,117,2019-07-24,104.1722412109375,106.73933410644533,104.84191131591795,-0.024050111582556877,-0.006387427476045815
118,118,118,118,2019-07-25,104.37684631347656,106.59049987792967,104.99073028564452,-0.02076783172035268,-0.005847030213979698
119,119,119,119,2019-07-26,105.12093353271484,106.70213317871094,105.083740234375,-0.014818819445229003,0.0003539396128924288
120,120,120,120,2019-07-29,104.42334747314452,105.93943786621094,105.9580307006836,-0.014310915968622218,-0.014483878356274293
121,121,121,121,2019-07-30,104.2280502319336,104.93492126464844,106.59049987792967,-0.006736280202966016,-0.022163791789152176
122,122,122,122,2019-07-31,102.66543579101562,104.25592803955078,106.9439468383789,-0.01525565287694508,-0.040007042697136175
123,123,123,123,2019-08-01,101.7353286743164,104.1722412109375,106.73933410644533,-0.02339310845474285,-0.04688061316870029
124,124,124,124,2019-08-02,101.75394439697266,104.37684631347656,106.59049987792967,-0.025129154684617516,-0.04537510834920533
125,125,125,125,2019-08-05,98.42414855957033,105.12093353271484,106.70213317871094,-0.06370553179172822,-0.07758031046367331
126,126,126,126,2019-08-06,99.77281188964844,104.42334747314452,105.93943786621094,-0.044535400329817065,-0.05820897392669033
127,127,127,127,2019-08-07,100.6377944946289,104.2280502319336,104.93492126464844,-0.034446156570284714,-0.040950397810677996
128,128,128,128,2019-08-08,101.43228149414062,102.66543579101562,104.25592803955078,-0.012011387156483644,-0.02708379848039888
129,129,129,129,2019-08-09,100.27327728271484,101.7353286743164,104.1722412109375,-0.01437112761764403,-0.037428050725410444
130,130,130,130,2019-08-12,98.34782409667967,101.75394439697266,104.37684631347656,-0.03347408614455949,-0.057762065340524194
131,131,131,131,2019-08-13,100.39478302001952,98.42414855957033,105.12093353271484,0.020021859363675176,-0.04495917562627516
132,132,132,132,2019-08-14,99.26380920410156,99.77281188964844,104.42334747314452,-0.005101617123007829,-0.04940981489192231
133,133,133,133,2019-08-15,105.32994079589844,100.6377944946289,104.2280502319336,0.046624097088295624,0.010571919569759336
134,134,134,134,2019-08-16,105.6103515625,101.43228149414062,102.66543579101562,0.04119073343135571,0.028684588428368407
135,135,135,135,2019-08-19,106.37677764892578,100.27327728271484,101.7353286743164,0.060868663432655845,0.04562278448490553
136,136,136,136,2019-08-20,104.73175811767578,98.34782409667967,101.75394439697266,0.06491179728308438,0.029264848044472602
137,137,137,137,2019-08-21,104.70368194580078,100.39478302001952,98.42414855957033,0.04291955016150628,0.06380073872246728
138,138,138,138,2019-08-22,104.60088348388672,99.26380920410156,99.77281188964844,0.05376656731771501,0.04839065375423379
139,139,139,139,2019-08-23,103.59142303466795,105.32994079589844,100.6377944946289,-0.016505447056115563,0.029349098466150192
140,140,140,140,2019-08-26,104.6756591796875,105.6103515625,101.43228149414062,-0.008850386055758497,0.03197579348280977
141,141,141,141,2019-08-27,105.07756805419922,106.37677764892578,100.27327728271484,-0.012213282103866074,0.04791197517100132
142,142,142,142,2019-08-28,105.35797882080078,104.73175811767578,98.34782409667967,0.005979281875716946,0.07127920509181629
143,143,143,143,2019-08-29,106.629150390625,104.70368194580078,100.39478302001952,0.018389691833577748,0.062098519296190036
144,144,144,144,2019-08-30,106.79740142822266,104.60088348388672,99.26380920410156,0.020999038164666084,0.07589465168146914
145,145,145,145,2019-09-03,107.15257263183594,103.59142303466795,105.32994079589844,0.03437687689622915,0.017304024118548478
146,146,146,146,2019-09-04,108.33963012695312,104.6756591796875,105.6103515625,0.03500308453731349,0.025842907670257542
147,147,147,147,2019-09-05,107.9003448486328,105.07756805419922,106.37677764892578,0.026863743106212645,0.014322366529424535
148,148,148,148,2019-09-06,107.2367172241211,105.35797882080078,104.73175811767578,0.017831951830774795,0.023917855972882318
149,149,149,149,2019-09-09,108.73220825195312,106.629150390625,104.70368194580078,0.019723104363335908,0.03847549800815675
150,150,150,150,2019-09-10,108.47049713134766,106.79740142822266,104.60088348388672,0.01566607127842401,0.036994081871756235
151,151,151,151,2019-09-11,108.44245147705078,107.15257263183594,103.59142303466795,0.012037777661640714,0.04682847575864835
152,152,152,152,2019-09-12,109.2836685180664,108.33963012695312,104.6756591796875,0.008713694056432075,0.04402178476343521
153,153,153,153,2019-09-13,109.76034545898438,107.9003448486328,105.07756805419922,0.017238134066771105,0.04456495797818394
154,154,154,154,2019-09-16,108.02184295654295,107.2367172241211,105.35797882080078,0.007321426398954056,0.025283933552607607
155,155,155,155,2019-09-17,108.9004364013672,108.73220825195312,106.629150390625,0.0015471786338070448,0.021300798162806167
156,156,156,156,2019-09-18,109.50798797607422,108.47049713134766,106.79740142822266,0.009564728402325473,0.025380641397659165
157,157,157,157,2019-09-19,109.46125793457033,108.44245147705078,107.15257263183594,0.009394904335366716,0.021545775766548925
158,158,158,158,2019-09-20,109.33975982666016,109.2836685180664,108.33963012695312,0.00051326341213076,0.009231429888906462
159,159,159,159,2019-09-23,109.93792724609376,109.76034545898438,107.9003448486328,0.0016179047757802767,0.018883928501983727
160,160,160,160,2019-09-24,110.66699981689452,108.02184295654295,107.2367172241211,0.02448724061684171,0.03198794854568554
161,161,161,161,2019-09-25,110.732421875,108.9004364013672,108.73220825195312,0.016822572380525314,0.0183957785388853
162,162,162,162,2019-09-26,110.57354736328124,109.50798797607422,108.47049713134766,0.009730426125990288,0.019388223411449745
163,163,163,163,2019-09-27,110.7137451171875,109.46125793457033,108.44245147705078,0.011442287492857472,0.020944691024597395
164,164,164,164,2019-09-30,110.92870330810548,109.33975982666016,109.2836685180664,0.014532165462630697,0.015052887703592477
165,165,165,165,2019-10-01,110.15291595458984,109.93792724609376,109.76034545898438,0.0019555463149203423,0.0035766149784228762
166,166,166,166,2019-10-02,108.53592681884766,110.66699981689452,108.02184295654295,-0.019256625747267497,0.004759073241432432
167,167,167,167,2019-10-03,108.7135009765625,110.732421875,108.9004364013672,-0.01823242790369517,-0.0017165718612525138
168,168,168,168,2019-10-04,110.44268035888672,110.57354736328124,109.50798797607422,-0.0011835290403098275,0.0085353808437858
169,169,169,169,2019-10-07,109.5734405517578,110.7137451171875,109.46125793457033,-0.010299575398002525,0.0010248613920966765
170,170,170,170,2019-10-08,109.90057373046876,110.92870330810548,109.33975982666016,-0.009268381825225824,0.005129093979149735
171,171,171,171,2019-10-09,111.1623764038086,110.15291595458984,109.93792724609376,0.009164173644162998,0.011137640925082515
172,172,172,172,2019-10-10,111.79798126220705,108.53592681884766,110.66699981689452,0.030055065994911923,0.010219681089970845
173,173,173,173,2019-10-11,112.38683319091795,108.7135009765625,110.732421875,0.03378910789697942,0.01494062251962247
174,174,174,174,2019-10-14,111.38672637939452,110.44268035888672,110.57354736328124,0.008547836918119778,0.007354191264585586
175,175,175,175,2019-10-15,111.72319793701172,109.5734405517578,110.7137451171875,0.019619329049346268,0.00911768289254189
176,176,176,176,2019-10-16,111.62036895751952,109.90057373046876,110.92870330810548,0.015648646487219864,0.006235227031302415
177,177,177,177,2019-10-17,112.01294708251952,111.1623764038086,110.15291595458984,0.0076516057521218706,0.01688590004005408
178,178,178,178,2019-10-18,111.35867309570312,111.79798126220705,108.53592681884766,-0.00392948210284394,0.026007483048141156
179,179,179,179,2019-10-21,111.91947174072266,112.38683319091795,108.7135009765625,-0.004158507157162816,0.029490088492792887
180,180,180,180,2019-10-22,111.76994323730467,111.38672637939452,110.44268035888672,0.0034404176365223638,0.012017662683529329
181,181,181,181,2019-10-23,111.5549545288086,111.72319793701172,109.5734405517578,-0.0015058950272617277,0.01808388937203098
182,182,182,182,2019-10-24,111.32128143310548,111.62036895751952,109.90057373046876,-0.0026795066815077373,0.012927209152893138
183,183,183,183,2019-10-25,111.26519775390624,112.01294708251952,111.1623764038086,-0.006675561603270874,0.0009249653832887894
184,184,184,184,2019-10-28,111.43344116210938,111.35867309570312,111.79798126220705,0.000671416642527678,-0.0032607037799966543
185,185,185,185,2019-10-29,109.49864959716795,111.91947174072266,112.38683319091795,-0.021630035470171616,-0.025698593970022054
186,186,186,186,2019-10-30,110.38658142089844,111.76994323730467,111.38672637939452,-0.012376867844239192,-0.008979031802133108
187,187,187,187,2019-10-31,109.60145568847656,111.5549545288086,111.72319793701172,-0.017511538134575177,-0.018991062623640365
188,188,188,188,2019-11-01,109.93792724609376,111.32128143310548,111.62036895751952,-0.012426682204902506,-0.015072891508413289
189,189,189,189,2019-11-04,109.8912124633789,111.26519775390624,112.01294708251952,-0.012348742628097265,-0.018941869439231263
190,190,190,190,2019-11-05,111.0969696044922,111.43344116210938,111.35867309570312,-0.0030194845829779604,-0.002350095272651176
191,191,191,191,2019-11-06,111.69515228271484,109.49864959716795,111.91947174072266,0.020059632640471392,-0.002004293395232226
192,192,192,192,2019-11-07,112.37750244140624,110.38658142089844,111.76994323730467,0.0180358970708272,0.005435801312089872
193,193,193,193,2019-11-08,111.63909912109376,109.60145568847656,111.5549545288086,0.018591390231247118,0.0007542882576625498
194,194,194,194,2019-11-11,111.26519775390624,109.93792724609376,111.32128143310548,0.012072908240678526,-0.0005038001582199358
195,195,195,195,2019-11-12,111.33998107910156,109.8912124633789,111.26519775390624,0.013183662125899831,0.0006721178473141354
196,196,196,196,2019-11-13,113.0785140991211,111.0969696044922,111.43344116210938,0.01783617052457176,0.014762829899675589
197,197,197,197,2019-11-14,112.77005767822266,111.69515228271484,109.49864959716795,0.009623563543627034,0.029876241333475884
198,198,198,198,2019-11-15,111.10630798339844,112.37750244140624,110.38658142089844,-0.011311823366697449,0.006520054822204413
199,199,199,199,2019-11-18,112.39617919921876,111.63909912109376,109.60145568847656,0.006781495767032242,0.02549896343243585
200,200,200,200,2019-11-19,112.05968475341795,111.26519775390624,109.93792724609376,0.007140480721284925,0.019299595330505737
201,201,201,201,2019-11-20,111.34932708740234,111.33998107910156,109.8912124633789,8.394117019072667e-05,0.013268709948116575
202,202,202,202,2019-11-21,112.03163146972656,113.0785140991211,111.0969696044922,-0.009258015439404077,0.008413027543071383
203,203,203,203,2019-11-22,111.56431579589844,112.77005767822266,111.69515228271484,-0.010692039244713958,-0.0011713712201694149
204,204,204,204,2019-11-25,111.1530303955078,111.10630798339844,112.37750244140624,0.000420519887280868,-0.010896060326103796
205,205,205,205,2019-11-26,111.4054183959961,112.39617919921876,111.63909912109376,-0.008814897537278155,-0.0020931799605817814
206,206,206,206,2019-11-27,111.00349426269533,112.05968475341795,111.26519775390624,-0.009425249527042046,-0.002352069618298258
207,207,207,207,2019-11-29,111.31192779541016,111.34932708740234,111.33998107910156,-0.0003358735339534791,-0.0002519605573803041
208,208,208,208,2019-12-02,111.4895248413086,112.03163146972656,113.0785140991211,-0.004838871141178203,-0.014052088236847893
209,209,209,209,2019-12-03,110.91935729980467,111.56431579589844,112.77005767822266,-0.005781046488679054,-0.01641127455746061
210,210,210,210,2019-12-04,110.93805694580078,111.1530303955078,111.10630798339844,-0.001934031388456936,-0.0015143247998375964
211,211,211,211,2019-12-05,111.4074935913086,111.4054183959961,112.39617919921876,1.8627418148842168e-05,-0.008796434317911772
212,212,212,212,2019-12-06,112.45905303955078,111.00349426269533,112.05968475341795,0.013112729347157348,0.003563889074037707
213,213,213,213,2019-12-09,112.06472778320312,111.31192779541016,111.34932708740234,0.006762976822902722,0.0064248317840236435
214,214,214,214,2019-12-10,111.85816192626952,111.4895248413086,112.03163146972656,0.003306472832184326,-0.0015483979049606411
215,215,215,215,2019-12-11,111.72672271728516,110.91935729980467,111.56431579589844,0.007278850483223076,0.00145572462151633
216,216,216,216,2019-12-12,112.44026184082033,110.93805694580078,111.1530303955078,0.013540933890282991,0.011580713910653406
217,217,217,217,2019-12-13,112.93787384033205,111.4074935913086,111.4054183959961,0.013736780172414198,0.013755663471311186
218,218,218,218,2019-12-16,113.172607421875,112.45905303955078,111.00349426269533,0.006345015034701307,0.019540944846712316
219,219,219,219,2019-12-17,113.86736297607422,112.06472778320312,111.31192779541016,0.016085660747406694,0.022957424521125258
220,220,220,220,2019-12-18,112.53414916992188,111.85816192626952,111.4895248413086,0.006043253634883783,0.009369708321030012
221,221,221,221,2019-12-19,112.74071502685548,111.72672271728516,110.91935729980467,0.009075647122811947,0.01642055788448049
222,222,222,222,2019-12-20,112.93787384033205,112.44026184082033,110.93805694580078,0.004425567775857564,0.018026427986820526
223,223,223,223,2019-12-23,111.7548828125,112.93787384033205,111.4074935913086,-0.010474706027355563,0.003118185410990293
224,224,224,224,2019-12-24,112.20553588867188,113.172607421875,112.45905303955078,-0.008545102522893755,-0.0022543062921732693
225,225,225,225,2019-12-26,112.21493530273438,113.86736297607422,112.06472778320312,-0.014511863892791244,0.0013403639352236318
226,226,226,226,2019-12-27,112.28065490722656,112.53414916992188,111.85816192626952,-0.002252598562881958,0.0037770420475489175
227,227,227,227,2019-12-30,112.1022720336914,112.74071502685548,111.72672271728516,-0.005662931914277802,0.0033613204367994864
228,228,228,228,2019-12-31,111.57649230957033,112.93787384033205,112.44026184082033,-0.012054251461174115,-0.007682030592145228
229,229,229,229,2020-01-02,111.67039489746094,111.7548828125,112.93787384033205,-0.0007560109492559253,-0.01122279798416459
230,230,230,230,2020-01-03,110.6845474243164,112.20553588867188,113.172607421875,-0.013555378104201266,-0.021984648531457984
231,231,231,231,2020-01-06,110.45924377441406,112.21493530273438,113.86736297607422,-0.015645791922294428,-0.029930606212214328
232,232,232,232,2020-01-07,109.43584442138672,112.28065490722656,112.53414916992188,-0.02533660396076609,-0.027532129325977706
233,233,233,233,2020-01-08,109.06028747558594,112.1022720336914,112.74071502685548,-0.02713579754379314,-0.0326450612841408
234,234,234,234,2020-01-09,110.18694305419922,111.57649230957033,112.93787384033205,-0.012453781496516214,-0.02435791194388881
235,235,235,235,2020-01-10,109.26685333251952,111.67039489746094,111.7548828125,-0.02152353421108988,-0.02226327313281551
236,236,236,236,2020-01-13,108.79741668701172,110.6845474243164,112.20553588867188,-0.01704963141846938,-0.030373895322255984
237,237,237,237,2020-01-14,109.0790786743164,110.45924377441406,112.21493530273438,-0.012494790412618695,-0.02794509144400459
238,238,238,238,2020-01-15,108.23410034179688,109.43584442138672,112.28065490722656,-0.010981265653349226,-0.036039641635268405
239,239,239,239,2020-01-16,108.8161849975586,109.06028747558594,112.1022720336914,-0.002238234316794596,-0.02931329558731166
240,240,240,240,2020-01-17,107.93364715576172,110.18694305419922,111.57649230957033,-0.020449754172135792,-0.03264885889853475
241,241,241,241,2020-01-21,108.52510833740234,109.26685333251952,111.67039489746094,-0.006788380670759375,-0.028165804938244277
242,242,242,242,2020-01-22,109.00397491455078,108.79741668701172,110.6845474243164,0.0018985581995323297,-0.015183442936465563
243,243,243,243,2020-01-23,108.731689453125,109.0790786743164,110.45924377441406,-0.0031847465656418272,-0.01563974423740555
