,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PHM,PHM_6m,PHM_12m,PHM_6m_ret,PHM_12m_ret
0,0,0,0,2019-02-05,25.75025749206543,,,,
1,1,1,1,2019-02-06,24.92172813415528,,,,
2,2,2,2,2019-02-07,25.3171615600586,,,,
3,3,3,3,2019-02-08,25.053544998168945,,,,
4,4,4,4,2019-02-11,24.949975967407227,,,,
5,5,5,5,2019-02-12,25.71259117126465,,,,
6,6,6,6,2019-02-13,25.59961700439453,25.75025749206543,,-0.005850057527281627,
7,7,7,7,2019-02-14,25.33598899841309,24.92172813415528,,0.01662247746335299,
8,8,8,8,2019-02-15,25.53370475769043,25.3171615600586,,0.008553217828868087,
9,9,9,9,2019-02-19,25.458391189575195,25.053544998168945,,0.01615923780190931,
10,10,10,10,2019-02-20,25.552536010742188,24.949975967407227,,0.024150726402386136,
11,11,11,11,2019-02-21,25.98563003540039,25.71259117126465,,0.010618877822040629,
12,12,12,12,2019-02-22,26.343402862548828,25.59961700439453,25.75025749206543,0.02905456976276688,0.023034541330942737
13,13,13,13,2019-02-25,25.947975158691406,25.33598899841309,24.92172813415528,0.02415481630958438,0.041178806662674816
14,14,14,14,2019-02-26,25.834991455078125,25.53370475769043,25.3171615600586,0.011799568462424137,0.02045371057063816
15,15,15,15,2019-02-27,25.505470275878903,25.458391189575195,25.053544998168945,0.0018492561432155163,0.018038376514899923
16,16,16,16,2019-02-28,25.420730590820312,25.552536010742188,24.949975967407227,-0.005158212862569234,0.018867938952247698
17,17,17,17,2019-03-01,25.17593574523925,25.98563003540039,25.71259117126465,-0.031159309551397785,-0.02087130863050246
18,18,18,18,2019-03-04,26.060955047607425,26.343402862548828,25.59961700439453,-0.010721766524056209,0.018021286925257396
19,19,19,19,2019-03-05,25.3077449798584,25.947975158691406,25.33598899841309,-0.024673608438327777,-0.0011147786082659206
20,20,20,20,2019-03-06,25.20418357849121,25.834991455078125,25.53370475769043,-0.02441680221507958,-0.012905341482025712
21,21,21,21,2019-03-07,25.91972923278809,25.505470275878903,25.458391189575195,0.016241965054099028,0.01812125675096876
22,22,22,22,2019-03-08,25.9668025970459,25.420730590820312,25.552536010742188,0.021481365544339548,0.016212347225713852
23,23,23,23,2019-03-11,26.55053901672364,25.17593574523925,25.98563003540039,0.05459988798010529,0.02173928361766375
24,24,24,24,2019-03-12,26.371658325195312,26.060955047607425,26.343402862548828,0.01192217541606988,0.0010725821107437916
25,25,25,25,2019-03-13,25.91031265258789,25.3077449798584,25.947975158691406,0.023809615325626865,-0.0014514622383127174
26,26,26,26,2019-03-14,25.60782623291016,25.20418357849121,25.834991455078125,0.01601490693645835,-0.008792928093781627
27,27,27,27,2019-03-15,25.39986038208008,25.91972923278809,25.505470275878903,-0.020056878142476142,-0.004140676202261551
28,28,28,28,2019-03-18,25.21080207824707,25.9668025970459,25.420730590820312,-0.029114116609983975,-0.008258162047043993
29,29,29,29,2019-03-19,24.804323196411133,26.55053901672364,25.17593574523925,-0.06576950544064664,-0.01476062509010767
30,30,30,30,2019-03-20,24.388397216796875,26.371658325195312,26.060955047607425,-0.07520426224025667,-0.06417868523065129
31,31,31,31,2019-03-21,24.86104202270508,25.91031265258789,25.3077449798584,-0.0404962550607435,-0.017650839990241418
32,32,32,32,2019-03-22,25.12572479248047,25.60782623291016,25.20418357849121,-0.01882633207695361,-0.0031129270966625544
33,33,33,33,2019-03-25,25.72125244140625,25.39986038208008,25.91972923278809,0.012653300234394704,-0.007657363608982837
34,34,34,34,2019-03-26,25.881954193115234,25.21080207824707,25.9668025970459,0.026621608974799926,-0.0032675722632218296
35,35,35,35,2019-03-27,27.20535659790039,24.804323196411133,26.55053901672364,0.0967989887277656,0.024663061671339026
36,36,36,36,2019-03-28,26.75162124633789,24.388397216796875,26.371658325195312,0.09689952187236828,0.014408002578266466
37,37,37,37,2019-03-29,26.430219650268555,24.86104202270508,25.91031265258789,0.06311793472415106,0.02006563967991082
38,38,38,38,2019-04-01,26.364049911499023,25.12572479248047,25.60782623291016,0.04928515014974444,0.029530959469609153
39,39,39,39,2019-04-02,26.25061416625977,25.72125244140625,25.39986038208008,0.020580713402639228,0.03349442758275578
40,40,40,40,2019-04-03,26.25061416625977,25.881954193115234,25.21080207824707,0.014243900224605088,0.04124470474146058
41,41,41,41,2019-04-04,27.0257511138916,27.20535659790039,24.804323196411133,-0.006601842668831237,0.08955809436485174
42,42,42,42,2019-04-05,27.356603622436523,26.75162124633789,24.388397216796875,0.022614792970031772,0.12170567746843863
43,43,43,43,2019-04-08,27.25261878967285,26.430219650268555,24.86104202270508,0.031115864729332365,0.09619776857235474
44,44,44,44,2019-04-09,27.00684356689453,26.364049911499023,25.12572479248047,0.02438144585347435,0.07486823922297514
45,45,45,45,2019-04-10,27.33769798278809,26.25061416625977,25.72125244140625,0.04141174791733304,0.06284474463536127
46,46,46,46,2019-04-11,27.80088424682617,26.25061416625977,25.881954193115234,0.0590565260967868,0.07414162158672633
47,47,47,47,2019-04-12,27.781980514526367,27.0257511138916,27.20535659790039,0.027981808810710662,0.02119523464252171
48,48,48,48,2019-04-15,27.885961532592773,27.356603622436523,26.75162124633789,0.019350278911161922,0.042402674432681975
49,49,49,49,2019-04-16,28.131736755371094,27.25261878967285,26.430219650268555,0.03225810966949627,0.06437771337572862
50,50,50,50,2019-04-17,28.396419525146484,27.00684356689453,26.364049911499023,0.051452734741475714,0.07708867266106245
51,51,51,51,2019-04-18,28.727270126342773,27.33769798278809,26.25061416625977,0.050829888618623364,0.09434659107009691
52,52,52,52,2019-04-22,28.56656837463379,27.80088424682617,26.25061416625977,0.0275417184939013,0.08822476280767333
53,53,53,53,2019-04-23,29.63474464416504,27.781980514526367,27.0257511138916,0.06668941865645306,0.096537318029706
54,54,54,54,2019-04-24,30.116838455200195,27.885961532592773,27.356603622436523,0.08000000000000007,0.10089830122405496
55,55,55,55,2019-04-25,29.93723487854004,28.131736755371094,27.25261878967285,0.06418011581969707,0.09850855470390618
56,56,56,56,2019-04-26,29.73872375488281,28.396419525146484,27.00684356689453,0.047270192939206535,0.10115510837916153
57,57,57,57,2019-04-29,29.61583709716797,28.727270126342773,27.33769798278809,0.030931131531721334,0.08333324612094994
58,58,58,58,2019-04-30,29.73872375488281,28.56656837463379,27.80088424682617,0.04103241820567627,0.06970424001092224
59,59,59,59,2019-05-01,29.578027725219727,29.63474464416504,27.781980514526367,-0.0019138656204510385,0.06464791845038764
60,60,60,60,2019-05-02,29.965595245361328,30.116838455200195,27.885961532592773,-0.005021882030009417,0.07457636740758988
61,61,61,61,2019-05-03,30.041215896606445,29.93723487854004,28.131736755371094,0.0034733006735014893,0.0678763333327006
62,62,62,62,2019-05-06,30.003406524658203,29.73872375488281,28.396419525146484,0.008900273325681551,0.056591183902204634
63,63,63,63,2019-05-07,29.748178482055664,29.61583709716797,28.727270126342773,0.004468601865059263,0.0355379523088315
64,64,64,64,2019-05-08,29.379514694213867,29.73872375488281,28.56656837463379,-0.012078832421648977,0.028457962080665977
65,65,65,65,2019-05-09,29.804893493652344,29.578027725219727,29.63474464416504,0.007670077617757398,0.0057415324994476435
66,66,66,66,2019-05-10,29.814348220825195,29.965595245361328,30.116838455200195,-0.005047355919270302,-0.010043890723289706
67,67,67,67,2019-05-13,29.549665451049805,30.041215896606445,29.93723487854004,-0.016362534966907538,-0.01294606629712669
68,68,68,68,2019-05-14,30.31535148620605,30.003406524658203,29.73872375488281,0.010396984798758613,0.01938979413091202
69,69,69,69,2019-05-15,30.18301010131836,29.748178482055664,29.61583709716797,0.014617083850192447,0.019151003643406384
70,70,70,70,2019-05-16,30.56112289428711,29.379514694213867,29.73872375488281,0.040218778709300906,0.027654150399418986
71,71,71,71,2019-05-17,30.702919006347656,29.804893493652344,29.578027725219727,0.03013013661285413,0.03803131471706589
72,72,72,72,2019-05-20,30.116838455200195,29.814348220825195,29.965595245361328,0.010145793969217554,0.005047228616700927
73,73,73,73,2019-05-21,30.50440788269043,29.549665451049805,30.041215896606445,0.03230975434297867,0.01541854989086211
74,74,74,74,2019-05-22,30.362611770629883,30.31535148620605,30.003406524658203,0.0015589555161625857,0.01197214875172481
75,75,75,75,2019-05-23,29.861610412597656,30.18301010131836,29.748178482055664,-0.01064836434940808,0.0038130714662214515
76,76,76,76,2019-05-24,30.362611770629883,30.56112289428711,29.379514694213867,-0.006495544170411871,0.03346199168530273
77,77,77,77,2019-05-28,29.94668769836425,30.702919006347656,29.804893493652344,-0.024630599710309564,0.004757413568416302
78,78,78,78,2019-05-29,29.549665451049805,30.116838455200195,29.814348220825195,-0.018832421769439,-0.008877697671435647
79,79,79,79,2019-05-30,29.804893493652344,30.50440788269043,29.549665451049805,-0.02293158391168193,0.008637256588414965
80,80,80,80,2019-05-31,29.30389213562012,30.362611770629883,30.31535148620605,-0.03486918856018417,-0.0333645925578715
81,81,81,81,2019-06-03,29.95614242553711,29.861610412597656,30.18301010131836,0.0031656702914981683,-0.007516403268583938
82,82,82,82,2019-06-04,30.192461013793945,30.362611770629883,30.56112289428711,-0.005603956541068267,-0.012063099964238488
83,83,83,83,2019-06-05,30.30590057373047,29.94668769836425,30.702919006347656,0.011995078687311311,-0.012930967004639027
84,84,84,84,2019-06-06,30.0695743560791,29.549665451049805,30.116838455200195,0.017594409178355974,-0.0015693579255140477
85,85,85,85,2019-06-07,30.95814514160156,29.804893493652344,30.50440788269043,0.03869336584594163,0.014874481768538228
86,86,86,86,2019-06-10,30.93923568725586,29.30389213562012,30.362611770629883,0.05580635992199512,0.01899124887483339
87,87,87,87,2019-06-11,30.721820831298828,29.95614242553711,29.861610412597656,0.025559980149813644,0.028806564911123322
88,88,88,88,2019-06-12,30.40043067932129,30.192461013793945,30.362611770629883,0.00688813228680929,0.0012455749517565895
89,89,89,89,2019-06-13,30.82726287841797,30.30590057373047,29.94668769836425,0.01720332657394863,0.02940476051719787
90,90,90,90,2019-06-14,31.159238815307617,30.0695743560791,29.549665451049805,0.03623810720846543,0.05447010447289613
91,91,91,91,2019-06-17,30.97902488708496,30.95814514160156,29.804893493652344,0.0006744507911535802,0.03939391340830234
92,92,92,92,2019-06-18,31.206676483154297,30.93923568725586,29.30389213562012,0.008644066020305763,0.06493281980181953
93,93,93,93,2019-06-19,30.552188873291016,30.721820831298828,29.95614242553711,-0.005521546360787166,0.019897303173648462
94,94,94,94,2019-06-20,31.04542350769043,30.40043067932129,30.192461013793945,0.021216568777358447,0.02825084359657848
95,95,95,95,2019-06-21,30.25814437866211,30.82726287841797,30.30590057373047,-0.018461531988761104,-0.0015758051786705085
96,96,96,96,2019-06-24,30.49528312683105,31.159238815307617,30.0695743560791,-0.02130846945305942,0.014157459154917618
97,97,97,97,2019-06-25,29.764911651611328,30.97902488708496,30.95814514160156,-0.03919146067053236,-0.03854344259103437
98,98,98,98,2019-06-26,29.55623435974121,31.206676483154297,30.93923568725586,-0.05288746862563254,-0.044700565375773604
99,99,99,99,2019-06-27,29.926156997680664,30.552188873291016,30.721820831298828,-0.02049057362818396,-0.025898980336723887
100,100,100,100,2019-06-28,29.99255752563477,31.04542350769043,30.40043067932129,-0.03391372586026564,-0.013416689980117913
101,101,101,101,2019-07-01,30.466821670532227,30.25814437866211,30.82726287841797,0.006896566070233812,-0.011692287093645448
102,102,102,102,2019-07-02,30.78931999206543,30.49528312683105,31.159238815307617,0.009642044115854453,-0.011871882539712608
103,103,103,103,2019-07-03,30.99799919128418,29.764911651611328,30.97902488708496,0.04142755584514224,0.000612488749028639
104,104,104,104,2019-07-05,30.29608726501465,29.55623435974121,31.206676483154297,0.025032042183330327,-0.02917930778790856
105,105,105,105,2019-07-08,30.656530380249023,29.926156997680664,30.552188873291016,0.024405852800443606,0.0034151892484934887
106,106,106,106,2019-07-09,30.34350776672364,29.99255752563477,31.04542350769043,0.01170124424330643,-0.022609314406450753
107,107,107,107,2019-07-10,30.969541549682617,30.466821670532227,30.25814437866211,0.016500568539337568,0.023510931870699192
108,108,108,108,2019-07-11,31.00748443603516,30.78931999206543,30.49528312683105,0.007085718165453114,0.016796083088451486
109,109,109,109,2019-07-12,31.84219741821289,30.99799919128418,29.764911651611328,0.027233958608724462,0.06978975079501404
110,110,110,110,2019-07-15,31.4343204498291,30.29608726501465,29.55623435974121,0.03757030321631216,0.06354280681459357
111,111,111,111,2019-07-16,31.851675033569336,30.656530380249023,29.926156997680664,0.03898499401257438,0.06434230883831504
112,112,112,112,2019-07-17,31.75682640075684,30.34350776672364,29.99255752563477,0.04657729900242846,0.05882355559755581
113,113,113,113,2019-07-18,31.71888542175293,30.969541549682617,30.466821670532227,0.0241961564354507,0.041095975312440025
114,114,114,114,2019-07-19,31.519689559936523,31.00748443603516,30.78931999206543,0.016518757752115754,0.02372152317944387
115,115,115,115,2019-07-22,31.75682640075684,31.84219741821289,30.99799919128418,-0.00268106551613867,0.02447987706529209
116,116,116,116,2019-07-23,29.11042213439941,31.4343204498291,30.29608726501465,-0.07392869583863793,-0.03913591614136991
