,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CHRW,CHRW_6m,CHRW_12m,CHRW_6m_ret,CHRW_12m_ret
50,50,50,50,2019-04-17,79.5059585571289,79.29267883300781,78.46623229980469,0.0026897782652830493,0.013250620385997669
51,51,51,51,2019-04-18,79.9680404663086,78.492919921875,78.63510131835938,0.01879303949836242,0.016950943352291636
52,52,52,52,2019-04-22,80.11911010742188,79.68367767333984,78.82169342041016,0.005464512266452726,0.016460147336491593
53,53,53,53,2019-04-23,80.62562561035156,80.67893981933594,79.29267883300781,-0.0006608194047140747,0.016810464685535154
54,54,54,54,2019-04-24,81.23878479003906,80.75892639160156,79.49706268310547,0.00594186203158098,0.02190926366520629
55,55,55,55,2019-04-25,78.7150650024414,79.55038452148438,79.6392593383789,-0.010500508879594084,-0.01160475805043204
56,56,56,56,2019-04-26,77.98638916015625,79.5059585571289,79.29267883300781,-0.01911264796437584,-0.016474278484179372
57,57,57,57,2019-04-29,72.07698059082031,79.9680404663086,78.492919921875,-0.09867766959742963,-0.08173908344141811
58,58,58,58,2019-04-30,71.97923278808594,80.11911010742188,79.68367767333984,-0.10159720082290202,-0.09668786770658333
59,59,59,59,2019-05-01,71.73930358886719,80.62562561035156,80.67893981933594,-0.11021709232285892,-0.1108050781342349
60,60,60,60,2019-05-02,74.12973022460938,81.23878479003906,80.75892639160156,-0.08750813523125656,-0.08208623446586061
61,61,61,61,2019-05-03,74.55625915527344,78.7150650024414,79.55038452148438,-0.05283367100108449,-0.06277939944919009
62,62,62,62,2019-05-06,73.94309997558594,77.98638916015625,79.5059585571289,-0.05184608786370193,-0.06996781980240874
63,63,63,63,2019-05-07,73.35660552978516,72.07698059082031,79.9680404663086,0.017753586907715446,-0.082675965272763
64,64,64,64,2019-05-08,73.987548828125,71.97923278808594,80.11911010742188,0.027901326010958627,-0.07653057143390407
65,65,65,65,2019-05-09,73.4721450805664,71.73930358886719,80.62562561035156,0.02415470188601221,-0.08872465144464836
66,66,66,66,2019-05-10,72.62793731689453,74.12973022460938,81.23878479003906,-0.02025898250492053,-0.10599429195548893
67,67,67,67,2019-05-13,71.1350326538086,74.55625915527344,78.7150650024414,-0.04588785086896163,-0.09629709825428856
68,68,68,68,2019-05-14,72.32577514648438,73.94309997558594,77.98638916015625,-0.021872559165568628,-0.07258464040496848
69,69,69,69,2019-05-15,72.74345397949219,73.35660552978516,72.07698059082031,-0.00835850494805146,0.009246688515650137
70,70,70,70,2019-05-16,73.6765365600586,73.987548828125,71.97923278808594,-0.00420357577717434,0.023580464895613495
71,71,71,71,2019-05-17,73.06336212158203,73.4721450805664,71.73930358886719,-0.005563781464882012,0.01845652893848726
72,72,72,72,2019-05-20,72.68125915527344,72.62793731689453,74.12973022460938,0.0007341780635494732,-0.01953967814191615
73,73,73,73,2019-05-21,72.7701187133789,71.1350326538086,74.55625915527344,0.022985665410849787,-0.02395694824460881
74,74,74,74,2019-05-22,72.13916778564453,72.32577514648438,73.94309997558594,-0.0025800948619202346,-0.024396220749968833
75,75,75,75,2019-05-23,71.74818420410156,72.74345397949219,73.35660552978516,-0.013681915291941071,-0.021926059883325966
76,76,76,76,2019-05-24,70.84178924560547,73.6765365600586,73.987548828125,-0.03847557780002775,-0.042517418570349075
77,77,77,77,2019-05-28,70.21086120605469,73.06336212158203,73.4721450805664,-0.03904146801759001,-0.044388031286353935
78,78,78,78,2019-05-29,70.81511688232422,72.68125915527344,72.62793731689453,-0.02567570092535776,-0.024960373398193902
79,79,79,79,2019-05-30,70.01537322998047,72.7701187133789,71.1350326538086,-0.03785544852892997,-0.015739915791943893
80,80,80,80,2019-05-31,70.76180267333984,72.13916778564453,72.32577514648438,-0.01909316609248135,-0.021623998774668585
81,81,81,81,2019-06-03,70.91288757324219,71.74818420410156,72.74345397949219,-0.01164205951865227,-0.025164689138435392
82,82,82,82,2019-06-04,71.30387878417969,70.84178924560547,73.6765365600586,0.006522838334477532,-0.03220370943936535
83,83,83,83,2019-06-05,71.97923278808594,70.21086120605469,73.06336212158203,0.02518658155810738,-0.014838207577855922
84,84,84,84,2019-06-06,71.13871765136719,70.81511688232422,72.68125915527344,0.0045696566395661,-0.021223373423000624
85,85,85,85,2019-06-07,71.25497436523438,70.01537322998047,72.7701187133789,0.017704699383407796,-0.020820968481750857
86,86,86,86,2019-06-10,71.71099853515625,70.76180267333984,72.13916778564453,0.013413958180209296,-0.005935322843764301
87,87,87,87,2019-06-11,71.89875030517578,70.91288757324219,71.74818420410156,0.013902447998825895,0.0020985353531164375
88,88,88,88,2019-06-12,73.51717376708984,71.30387878417969,70.84178924560547,0.03104031674923724,0.03776562605172118
89,89,89,89,2019-06-13,74.72428131103516,71.97923278808594,70.21086120605469,0.03813667382411423,0.0642837878278475
90,90,90,90,2019-06-14,74.84049987792969,71.13871765136719,70.81511688232422,0.052036111259469164,0.056843555060349216
91,91,91,91,2019-06-17,73.57978820800781,71.25497436523438,70.01537322998047,0.03262668836083016,0.050909033453542474
92,92,92,92,2019-06-18,74.66170501708984,71.71099853515625,70.76180267333984,0.04114719557958768,0.05511310052053431
93,93,93,93,2019-06-19,74.54544830322266,71.89875030517578,70.91288757324219,0.03681146037744609,0.05122567778993048
94,94,94,94,2019-06-20,75.1087646484375,73.51717376708984,71.30387878417969,0.021649239215723703,0.053361555207597
95,95,95,95,2019-06-21,74.2414321899414,74.72428131103516,71.97923278808594,-0.006461743259649655,0.03142850116943596
96,96,96,96,2019-06-24,74.0983657836914,74.84049987792969,71.13871765136719,-0.009916209745375215,0.04160390052051133
97,97,97,97,2019-06-25,73.98213958740234,73.57978820800781,71.25497436523438,0.005468232366435899,0.03827333104057029
98,98,98,98,2019-06-26,74.50074005126953,74.66170501708984,71.71099853515625,-0.0021559240548212344,0.03890256129602787
99,99,99,99,2019-06-27,75.26078033447266,74.54544830322266,71.89875030517578,0.009595918295913997,0.046760618439495305
100,100,100,100,2019-06-28,75.42170715332031,75.1087646484375,73.51717376708984,0.004166524457533072,0.025905965757936134
101,101,101,101,2019-07-01,75.38593292236328,74.2414321899414,74.72428131103516,0.015415930143881873,0.008854573101533703
102,102,102,102,2019-07-02,74.77792358398438,74.0983657836914,74.84049987792969,0.00917102277635573,-0.0008361287544494944
103,103,103,103,2019-07-03,76.0386962890625,73.98213958740234,73.57978820800781,0.027798016022915206,0.03341825440029034
104,104,104,104,2019-07-05,75.91350555419922,74.50074005126953,74.66170501708984,0.018963106969910104,0.016766299896618264
105,105,105,105,2019-07-08,75.03722381591797,75.26078033447266,74.54544830322266,-0.002970425201029858,0.0065969891373509615
106,106,106,106,2019-07-09,74.38450622558594,75.42170715332031,75.1087646484375,-0.013752021359393352,-0.009642795035194718
107,107,107,107,2019-07-10,73.49034881591797,75.38593292236328,74.2414321899414,-0.025145063978945448,-0.010116768384826447
108,108,108,108,2019-07-11,74.0715560913086,74.77792358398438,74.0983657836914,-0.0094462036229509,-0.00036181219517139596
109,109,109,109,2019-07-12,76.05655670166016,76.0386962890625,73.98213958740234,0.0002348858340464055,0.02803943121713992
110,110,110,110,2019-07-15,75.56478881835938,75.91350555419922,74.50074005126953,-0.0045936060164007975,0.014282391911242698
111,111,111,111,2019-07-16,75.95821380615234,75.03722381591797,75.26078033447266,0.012273774846651486,0.009266891315505399
112,112,112,112,2019-07-17,73.54399871826172,74.38450622558594,75.42170715332031,-0.011299497032019157,-0.02489612746687786
113,113,113,113,2019-07-18,73.73178100585938,73.49034881591797,75.38593292236328,0.0032852230780147096,-0.021942448045412455
114,114,114,114,2019-07-19,74.79580688476562,74.0715560913086,74.77792358398438,0.009777718083365805,0.00023915214443159805
115,115,115,115,2019-07-22,74.41133117675781,76.05655670166016,76.0386962890625,-0.021631606744385135,-0.02140180186833074
116,116,116,116,2019-07-23,74.58122253417969,75.56478881835938,75.91350555419922,-0.013016198411457958,-0.017550013140525178
117,117,117,117,2019-07-24,76.79872131347656,75.95821380615234,75.03722381591797,0.011065393263054002,0.023474982255206056
118,118,118,118,2019-07-25,75.17134094238281,73.54399871826172,74.38450622558594,0.022127464544799302,0.010577938292829936
119,119,119,119,2019-07-26,76.11022186279297,73.73178100585938,73.49034881591797,0.03225801444759058,0.03564921229911944
120,120,120,120,2019-07-29,76.05655670166016,74.79580688476562,74.0715560913086,0.01685588897833412,0.026798419192174627
121,121,121,121,2019-07-30,75.79724884033203,74.41133117675781,76.05655670166016,0.01862508897041626,-0.003409408374156153
122,122,122,122,2019-07-31,74.8673324584961,74.58122253417969,75.56478881835938,0.003836219286768694,-0.009229912116075711
123,123,123,123,2019-08-01,72.42630767822266,76.79872131347656,75.95821380615234,-0.056933417125613506,-0.04649801451286384
124,124,124,124,2019-08-02,73.0164566040039,75.17134094238281,73.54399871826172,-0.02866630169642148,-0.007173149726040329
125,125,125,125,2019-08-05,72.56938171386719,76.11022186279297,73.73178100585938,-0.04652253090667635,-0.015765240933211855
126,126,126,126,2019-08-06,72.72138977050781,76.05655670166016,74.79580688476562,-0.0438511428309184,-0.027734403847715305
127,127,127,127,2019-08-07,74.66170501708984,75.79724884033203,74.41133117675781,-0.014981332972047956,0.0033647273388683896
128,128,128,128,2019-08-08,76.9507064819336,74.8673324584961,74.58122253417969,0.027827544471314747,0.031770516320887676
129,129,129,129,2019-08-09,75.53794860839844,72.42630767822266,76.79872131347656,0.04296285465773364,-0.01641658459301565
130,130,130,130,2019-08-12,75.4932632446289,73.0164566040039,75.17134094238281,0.03392121113268565,0.004282513764026552
131,131,131,131,2019-08-13,75.67208099365234,72.56938171386719,76.11022186279297,0.04275493612469705,-0.00575666261925345
132,132,132,132,2019-08-14,73.66918182373047,72.72138977050781,76.05655670166016,0.013033194995498265,-0.03138946833071099
133,133,133,133,2019-08-15,74.12519836425781,74.66170501708984,75.79724884033203,-0.007185834461043039,-0.02205951405434803
134,134,134,134,2019-08-16,74.94781494140625,76.9507064819336,74.8673324584961,-0.026028241092205917,0.0010750013426052973
135,135,135,135,2019-08-19,75.38593292236328,75.53794860839844,72.42630767822266,-0.0020124412806499237,0.04086395315483604
136,136,136,136,2019-08-20,75.26078033447266,75.4932632446289,73.0164566040039,-0.0030795186241043826,0.030737231507146134
137,137,137,137,2019-08-21,75.34125518798828,75.67208099365234,72.56938171386719,-0.004371834384887752,0.03819618423993565
138,138,138,138,2019-08-22,74.85840606689453,73.66918182373047,72.72138977050781,0.016142764365288276,0.02938635115652577
139,139,139,139,2019-08-23,73.52611541748047,74.12519836425781,74.66170501708984,-0.008082041734760681,-0.015209799981790395
140,140,140,140,2019-08-26,74.29508972167969,74.94781494140625,76.9507064819336,-0.008709062702319748,-0.03451062221082257
141,141,141,141,2019-08-27,73.61553192138672,75.38593292236328,75.53794860839844,-0.023484500786105866,-0.025449680887918436
142,142,142,142,2019-08-28,74.36662292480469,75.26078033447266,75.4932632446289,-0.0118807884490989,-0.01492371996390518
143,143,143,143,2019-08-29,75.21605682373047,75.34125518798828,75.67208099365234,-0.001661750443968879,-0.006026319931126567
144,144,144,144,2019-08-30,75.54689025878906,74.85840606689453,73.66918182373047,0.009197152705593181,0.02548838453983948
145,145,145,145,2019-09-03,73.36518096923828,73.52611541748047,74.12519836425781,-0.0021888066209999613,-0.010253158329300405
146,146,146,146,2019-09-04,74.0000228881836,74.29508972167969,74.94781494140625,-0.003971552286987756,-0.012646026491414553
147,147,147,147,2019-09-05,75.51132202148438,73.61553192138672,75.38593292236328,0.025752583057093936,0.0016632957139395277
148,148,148,148,2019-09-06,74.91758728027344,74.36662292480469,75.26078033447266,0.007408758577431396,-0.004560051764996409
149,149,149,149,2019-09-09,74.92658996582031,75.21605682373047,75.34125518798828,-0.003848471591491709,-0.0055038268360848575
150,150,150,150,2019-09-10,77.99420166015625,75.54689025878906,74.85840606689453,0.03239460145856188,0.04188969226060624
151,151,151,151,2019-09-11,80.12620544433594,73.36518096923828,73.52611541748047,0.09215576634279032,0.08976524857025603
152,152,152,152,2019-09-12,77.76927947998047,74.0000228881836,74.29508972167969,0.05093588413468919,0.04676203732057682
153,153,153,153,2019-09-13,78.35401153564453,75.51132202148438,73.61553192138672,0.03764587134829078,0.06436793283403808
154,154,154,154,2019-09-16,76.72576904296875,74.91758728027344,74.36662292480469,0.024135611254147094,0.03172318474847913
155,155,155,155,2019-09-17,77.5893783569336,74.92658996582031,75.21605682373047,0.03553863044251693,0.03155338944136665
156,156,156,156,2019-09-18,78.07514190673828,77.99420166015625,75.54689025878906,0.0010377726146195698,0.03346599230343683
157,157,157,157,2019-09-19,77.00463104248047,80.12620544433594,73.36518096923828,-0.038958220778644526,0.049607320872938176
158,158,158,158,2019-09-20,76.01509094238281,77.76927947998047,74.0000228881836,-0.022556317215838728,0.027230640958639363
159,159,159,159,2019-09-23,75.46633911132812,78.35401153564453,75.51132202148438,-0.03685417463281704,-0.0005957108014007506
160,160,160,160,2019-09-24,74.82764434814453,76.72576904296875,74.91758728027344,-0.024739076825169515,-0.0012005583120612284
161,161,161,161,2019-09-25,76.33893585205078,77.5893783569336,74.92658996582031,-0.016116155733719273,0.018849728606022964
162,162,162,162,2019-09-26,75.64625549316406,78.07514190673828,77.99420166015625,-0.03110959972990579,-0.03010411180593764
163,163,163,163,2019-09-27,75.37639617919922,77.00463104248047,80.12620544433594,-0.021144635604877005,-0.05927909900134276
164,164,164,164,2019-09-30,76.26698303222656,76.01509094238281,77.76927947998047,0.003313711615956283,-0.019317350730253757
165,165,165,165,2019-10-01,75.178466796875,75.46633911132812,78.35401153564453,-0.003814579027458298,-0.040528170498646654
166,166,166,166,2019-10-02,73.946044921875,74.82764434814453,76.72576904296875,-0.011781734330266858,-0.03622934192470617
167,167,167,167,2019-10-03,73.85607147216797,76.33893585205078,77.5893783569336,-0.0325242204671905,-0.04811621079874273
168,168,168,168,2019-10-04,74.92658996582031,75.64625549316406,78.07514190673828,-0.009513564454076473,-0.0403272010018112
169,169,169,169,2019-10-07,75.05255126953125,75.37639617919922,77.00463104248047,-0.004296370297381502,-0.025350160717896753
170,170,170,170,2019-10-08,73.90105438232422,76.26698303222656,76.01509094238281,-0.031021663055723847,-0.027810748284981646
171,171,171,171,2019-10-09,74.68370819091797,75.178466796875,75.46633911132812,-0.006581121257684397,-0.010370596078015937
172,172,172,172,2019-10-10,75.86216735839844,73.946044921875,74.82764434814453,0.025912439786980546,0.0138254119752943
173,173,173,173,2019-10-11,76.68978881835938,73.85607147216797,76.33893585205078,0.03836810284797321,0.0045959897448475395
174,174,174,174,2019-10-14,76.75273132324219,74.92658996582031,75.64625549316406,0.02437240715552269,0.01462697423507131
175,175,175,175,2019-10-15,76.72576904296875,75.05255126953125,75.37639617919922,0.0222939493079799,0.017901795948980448
176,176,176,176,2019-10-16,77.3644790649414,73.90105438232422,76.26698303222656,0.04686570051760408,0.014390185491552687
177,177,177,177,2019-10-17,77.95820617675781,74.68370819091797,75.178466796875,0.04384487681662863,0.036975207108085995
178,178,178,178,2019-10-18,77.86824035644531,75.86216735839844,73.946044921875,0.02644365522236547,0.05304131463304307
179,179,179,179,2019-10-21,78.09315490722656,76.68978881835938,73.85607147216797,0.018299256139446163,0.05736946672901899
180,180,180,180,2019-10-22,79.92829132080078,76.75273132324219,74.92658996582031,0.04137390217665082,0.06675469092163566
181,181,181,181,2019-10-23,80.09921264648438,76.72576904296875,75.05255126953125,0.043967543702643,0.0672417032011261
182,182,182,182,2019-10-24,78.87577056884766,77.3644790649414,73.90105438232422,0.01953469501988936,0.06731590270399845
183,183,183,183,2019-10-25,81.06178283691406,77.95820617675781,74.68370819091797,0.03981077570101332,0.08540115107422741
184,184,184,184,2019-10-28,81.25968933105469,77.86824035644531,75.86216735839844,0.04355368708840568,0.07114906099579965
185,185,185,185,2019-10-29,81.43061065673828,78.09315490722656,76.68978881835938,0.042736853869927094,0.061818162644933006
186,186,186,186,2019-10-30,69.34017181396484,79.92829132080078,76.75273132324219,-0.13247023465495322,-0.09657714300823428
187,187,187,187,2019-10-31,68.04473876953125,80.09921264648438,76.72576904296875,-0.15049428675604104,-0.11314360718334227
188,188,188,188,2019-11-01,67.19915008544922,78.87577056884766,77.3644790649414,-0.14803811613106665,-0.1313953005611166
189,189,189,189,2019-11-04,67.94579315185547,81.06178283691406,77.95820617675781,-0.16180238363923338,-0.128433086341171
190,190,190,190,2019-11-05,68.67446899414062,81.25968933105469,77.86824035644531,-0.15487654999075195,-0.11806830769797538
191,191,191,191,2019-11-06,70.7165298461914,81.43061065673828,78.09315490722656,-0.1315731360005502,-0.09445930401708669
192,192,192,192,2019-11-07,71.19331359863281,69.34017181396484,79.92829132080078,0.02672537053469992,-0.10928518022622546
193,193,193,193,2019-11-08,70.22174072265625,68.04473876953125,80.09921264648438,0.03199368522081536,-0.12331546837322949
194,194,194,194,2019-11-11,69.14225769042969,67.19915008544922,78.87577056884766,0.028915657452655896,-0.12340307813439311
195,195,195,195,2019-11-12,67.91881561279297,67.94579315185547,81.06178283691406,-0.00039704502385018436,-0.16213518583181252
196,196,196,196,2019-11-13,67.13616180419922,68.67446899414062,81.25968933105469,-0.02239998666859233,-0.1738073040042738
197,197,197,197,2019-11-14,67.1721420288086,70.7165298461914,81.43061065673828,-0.05012106540142547,-0.17509961564742138
198,198,198,198,2019-11-15,67.21713256835938,71.19331359863281,69.34017181396484,-0.05585048411554472,-0.03061773846337512
199,199,199,199,2019-11-18,67.64893341064453,70.22174072265625,68.04473876953125,-0.03663833003190753,-0.005816840009149282
200,200,200,200,2019-11-19,68.27864074707031,69.14225769042969,67.19915008544922,-0.012490435982377757,0.016064052301977494
201,201,201,201,2019-11-20,67.9728012084961,67.91881561279297,67.94579315185547,0.0007948547867928646,0.0003974941698048351
202,202,202,202,2019-11-21,67.10918426513672,67.13616180419922,68.67446899414062,-0.00040183320490050356,-0.022792818815060012
203,203,203,203,2019-11-22,67.99976348876953,67.1721420288086,70.7165298461914,0.0123209032042777,-0.038417698992454064
204,204,204,204,2019-11-25,68.55751037597656,67.21713256835938,71.19331359863281,0.019941014387277356,-0.0370231850355518
205,205,205,205,2019-11-26,69.31317901611328,67.64893341064453,70.22174072265625,0.02460120982789782,-0.012938467448868507
206,206,206,206,2019-11-27,69.94287109375,68.27864074707031,69.14225769042969,0.024374098963753754,0.011579219858641299
207,207,207,207,2019-11-29,69.13324737548828,67.9728012084961,67.91881561279297,0.017072213390657565,0.017880638107985014
208,208,208,208,2019-12-02,69.94287109375,67.10918426513672,67.13616180419922,0.04222502269462658,0.0418062220735298
209,209,209,209,2019-12-03,68.3865966796875,67.99976348876953,67.1721420288086,0.005688743181906153,0.01807973684028208
210,210,210,210,2019-12-04,68.71944427490234,68.55751037597656,67.21713256835938,0.0023620154529784276,0.022350130824386527
211,211,211,211,2019-12-05,68.64746856689453,69.31317901611328,67.64893341064453,-0.009604384889978723,0.01476054544997285
212,212,212,212,2019-12-06,68.3865966796875,69.94287109375,68.27864074707031,-0.02225065099167145,0.001581108402803455
213,213,213,213,2019-12-09,68.61148834228516,69.13324737548828,67.9728012084961,-0.007547150654868773,0.009396216169317295
214,214,214,214,2019-12-10,68.18868255615234,69.94287109375,67.10918426513672,-0.02508030497127256,0.016085701276753905
215,215,215,215,2019-12-11,68.2696533203125,68.3865966796875,67.99976348876953,-0.001710033326014826,0.003968981915467129
216,216,216,216,2019-12-12,70.14977264404297,68.71944427490234,68.55751037597656,0.020814027008408287,0.023225205514819214
217,217,217,217,2019-12-13,69.31670379638672,68.64746856689453,69.31317901611328,0.009748869746595945,5.085295932860667e-05
218,218,218,218,2019-12-16,69.76947784423828,68.3865966796875,69.94287109375,0.020221523393362917,-0.0024790696578541604
219,219,219,219,2019-12-17,70.42141723632812,68.61148834228516,69.13324737548828,0.02637938540283069,0.018633145552144015
220,220,220,220,2019-12-18,70.4033203125,68.18868255615234,69.94287109375,0.03247808394778606,0.0065832187262204744
221,221,221,221,2019-12-19,69.47970581054688,68.2696533203125,68.3865966796875,0.017724602826924674,0.01598425983938534
222,222,222,222,2019-12-20,69.54310607910156,70.14977264404297,68.71944427490234,-0.00864816152747605,0.01198586241332622
223,223,223,223,2019-12-23,69.55213928222656,69.31670379638672,68.64746856689453,0.003396518774629209,0.013178500740350874
224,224,224,224,2019-12-24,70.21316528320312,69.76947784423828,68.3865966796875,0.006359334377639803,0.02670945319988638
225,225,225,225,2019-12-26,70.54821014404297,70.42141723632812,68.61148834228516,0.0018004878727353457,0.02822736903907419
226,226,226,226,2019-12-27,70.56632232666016,70.4033203125,68.18868255615234,0.002315260323471069,0.034868539490403805
227,227,227,227,2019-12-30,70.21316528320312,69.47970581054688,68.2696533203125,0.010556456221276989,0.0284681680419836
228,228,228,228,2019-12-31,70.81080627441406,69.54310607910156,70.14977264404297,0.018228984392364644,0.009423175663381578
229,229,229,229,2020-01-02,70.47575378417969,69.55213928222656,69.31670379638672,0.013279454974135518,0.01672107766690112
230,230,230,230,2020-01-03,70.394287109375,70.21316528320312,69.76947784423828,0.002579599216775419,0.008955338128395107
231,231,231,231,2020-01-06,69.280517578125,70.54821014404297,70.42141723632812,-0.01796916694739148,-0.016201032341828125
232,232,232,232,2020-01-07,70.91946411132812,70.56632232666016,70.4033203125,0.005004395482496982,0.007331242284271733
233,233,233,233,2020-01-08,71.3541030883789,70.21316528320312,69.47970581054688,0.016249627837939373,0.026977622544099855
234,234,234,234,2020-01-09,71.9245834350586,70.81080627441406,69.54310607910156,0.01572891510835639,0.0342446216487402
235,235,235,235,2020-01-10,72.54939270019531,70.47575378417969,69.55213928222656,0.029423437206018477,0.043093619389715565
236,236,236,236,2020-01-13,72.85725402832031,70.394287109375,70.21316528320312,0.03498816480829592,0.03765801946760727
237,237,237,237,2020-01-14,74.02536010742188,69.280517578125,70.54821014404297,0.0684874001402529,0.04928757166594844
238,238,238,238,2020-01-15,75.61001586914062,70.91946411132812,70.56632232666016,0.06613913143011563,0.07147451328315779
239,239,239,239,2020-01-16,76.1532974243164,71.3541030883789,70.21316528320312,0.0672588418635609,0.08460140085059398
240,240,240,240,2020-01-17,73.11077880859375,71.9245834350586,70.81080627441406,0.016492210547262687,0.0324805302352662
241,241,241,241,2020-01-21,72.621826171875,72.54939270019531,70.47575378417969,0.0009984021779343433,0.03045121580774146
242,242,242,242,2020-01-22,72.72144317626953,72.85725402832031,70.394287109375,-0.0018640676740024897,0.033058876827301686
