,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FIS,FIS_6m,FIS_12m,FIS_6m_ret,FIS_12m_ret
118,118,118,118,2019-07-25,121.66156768798828,119.9350814819336,116.62905883789062,0.014395172661092914,0.04314969957095016
119,119,119,119,2019-07-26,124.53595733642578,120.60546112060548,116.55558013916016,0.032589703478599574,0.06846842671743003
120,120,120,120,2019-07-29,125.54613494873048,119.1453094482422,117.3821029663086,0.053722849268093675,0.06955090917705875
121,121,121,121,2019-07-30,122.77275848388672,120.38507080078124,118.79634857177734,0.019833752368320967,0.033472492714764046
122,122,122,122,2019-07-31,122.36866760253906,120.3575210571289,119.71467590332033,0.016709770421871273,0.0221693094784976
123,123,123,123,2019-08-01,120.49528503417967,119.4942855834961,119.11775207519533,0.008376965022182103,0.011564464028122057
124,124,124,124,2019-08-02,119.53102111816406,121.66156768798828,119.9350814819336,-0.01751207559061041,-0.0033689922812983886
125,125,125,125,2019-08-05,115.66480255126952,124.53595733642578,120.60546112060548,-0.07123368202158209,-0.04096546311775473
126,126,126,126,2019-08-06,120.2289581298828,125.54613494873048,119.1453094482422,-0.04235237365944455,0.009095185422396623
127,127,127,127,2019-08-07,123.49823760986328,122.77275848388672,120.38507080078124,0.005909121330623046,0.02586007374812982
128,128,128,128,2019-08-08,125.25225067138672,122.36866760253906,120.3575210571289,0.023564717385121003,0.040668248824554
129,129,129,129,2019-08-09,125.3532943725586,120.49528503417967,119.4942855834961,0.040317007731886845,0.04903170691763781
130,130,130,130,2019-08-12,121.65235900878906,119.53102111816406,121.66156768798828,0.017747174505670094,-7.569094640336171e-05
131,131,131,131,2019-08-13,123.83802795410156,115.66480255126952,124.53595733642578,0.07066302991533813,-0.0056042399099145435
132,132,132,132,2019-08-14,120.00853729248048,120.2289581298828,125.54613494873048,-0.0018333423231048362,-0.044108069583435605
133,133,133,133,2019-08-15,123.9206771850586,123.49823760986328,122.77275848388672,0.0034206121752913266,0.00934994631828312
134,134,134,134,2019-08-16,127.01546478271484,125.25225067138672,122.36866760253906,0.014077304813900016,0.037973749908504884
135,135,135,135,2019-08-19,127.5481185913086,125.3532943725586,120.49528503417967,0.017509106798795582,0.058532029324867896
136,136,136,136,2019-08-20,128.21847534179688,121.65235900878906,119.53102111816406,0.05397442669018382,0.0726794947651681
137,137,137,137,2019-08-21,126.9144515991211,123.83802795410156,115.66480255126952,0.024842317790781943,0.09726078115133663
138,138,138,138,2019-08-22,126.70323944091795,120.00853729248048,120.2289581298828,0.055785215781118946,0.05384960006091899
139,139,139,139,2019-08-23,123.48906707763672,123.9206771850586,123.49823760986328,-0.0034829547193107047,-7.425638133828905e-05
140,140,140,140,2019-08-26,124.57267761230467,127.01546478271484,125.25225067138672,-0.019232202744673965,-0.0054256355110534615
141,141,141,141,2019-08-27,125.56446838378906,127.5481185913086,125.3532943725586,-0.015552171442650309,0.0016846307254028137
142,142,142,142,2019-08-28,125.82160186767578,128.21847534179688,121.65235900878906,-0.018693666944109677,0.03427177979002849
143,143,143,143,2019-08-29,126.115478515625,126.9144515991211,123.83802795410156,-0.006295367260615636,0.018390559016068453
144,144,144,144,2019-08-30,125.09617614746094,126.70323944091795,120.00853729248048,-0.01268367960083916,0.04239397437684822
145,145,145,145,2019-09-03,125.41756439208984,123.48906707763672,123.9206771850586,0.015616745353179251,0.012079398216940485
146,146,146,146,2019-09-04,126.47366333007812,124.57267761230467,127.01546478271484,0.01526005344197312,-0.004265633744391484
147,147,147,147,2019-09-05,127.695068359375,125.56446838378906,127.5481185913086,0.01696817581446486,0.0011521123924789212
148,148,148,148,2019-09-06,126.42774200439452,125.82160186767578,128.21847534179688,0.004817456841442969,-0.013966266036378405
149,149,149,149,2019-09-09,122.91050720214844,126.115478515625,126.9144515991211,-0.025412989358633564,-0.03154837251804654
150,150,150,150,2019-09-10,120.63299560546876,125.09617614746094,126.70323944091795,-0.03567799336033317,-0.04790914472458896
151,151,151,151,2019-09-11,120.56871032714844,125.41756439208984,123.48906707763672,-0.03866168258364955,-0.023648706882304582
152,152,152,152,2019-09-12,122.87073516845705,126.47366333007812,124.57267761230467,-0.028487576517950197,-0.013662245016073382
153,153,153,153,2019-09-13,120.51349639892578,127.695068359375,125.56446838378906,-0.056240010305158905,-0.040226124873359304
154,154,154,154,2019-09-16,122.52083587646484,126.42774200439452,125.82160186767578,-0.03090228509968862,-0.026233698683015394
155,155,155,155,2019-09-17,123.76388549804688,122.91050720214844,126.115478515625,0.006943086602798854,-0.018646347341787828
156,156,156,156,2019-09-18,122.36428833007812,120.63299560546876,125.09617614746094,0.01435173449784477,-0.021838299950611706
157,157,157,157,2019-09-19,123.29428100585938,120.56871032714844,125.41756439208984,0.022605953661737344,-0.016929713126883073
158,158,158,158,2019-09-20,121.36984252929688,122.87073516845705,126.47366333007812,-0.012215216561554998,-0.04035481116302464
159,159,159,159,2019-09-23,121.10279083251952,120.51349639892578,127.695068359375,0.004889862556497704,-0.05162515366922937
160,160,160,160,2019-09-24,122.3734893798828,122.52083587646484,126.42774200439452,-0.0012026239906705039,-0.0320677452609317
161,161,161,161,2019-09-25,122.9535903930664,123.76388549804688,122.91050720214844,-0.0065471046074523365,0.0003505248810593553
162,162,162,162,2019-09-26,122.8523178100586,122.36428833007812,120.63299560546876,0.003988332598020783,0.018397306586401374
163,163,163,163,2019-09-27,120.3293228149414,123.29428100585938,120.56871032714844,-0.02404781606031725,-0.0019854862141054364
164,164,164,164,2019-09-30,122.24457550048828,121.36984252929688,122.87073516845705,0.007207169037730665,-0.0050960846544158
165,165,165,165,2019-10-01,120.86339569091795,121.10279083251952,120.51349639892578,-0.0019767929372712656,0.0029034033734605114
166,166,166,166,2019-10-02,119.1323013305664,122.3734893798828,122.52083587646484,-0.026486031130932286,-0.027656802385147117
167,167,167,167,2019-10-03,119.59268951416016,122.9535903930664,123.76388549804688,-0.027334711155338365,-0.033702852549442164
168,168,168,168,2019-10-04,121.00152587890624,122.8523178100586,122.36428833007812,-0.015065177150453635,-0.011136929489556913
169,169,169,169,2019-10-07,120.22804260253906,120.3293228149414,123.29428100585938,-0.0008416918672276008,-0.024869267076342294
170,170,170,170,2019-10-08,119.27040100097656,122.24457550048828,121.36984252929688,-0.024329705325041973,-0.01729788458622694
171,171,171,171,2019-10-09,121.20410919189452,120.86339569091795,121.10279083251952,0.002818996595527201,0.0008366310856957604
172,172,172,172,2019-10-10,121.12122344970705,119.1323013305664,122.3734893798828,0.01669507007693749,-0.010233147199785741
173,173,173,173,2019-10-11,121.5723876953125,119.59268951416016,122.9535903930664,0.016553672211861548,-0.011233528791948166
174,174,174,174,2019-10-14,122.2261734008789,121.00152587890624,122.8523178100586,0.010120926269956643,-0.005096724427680499
175,175,175,175,2019-10-15,122.29063415527344,120.22804260253906,120.3293228149414,0.017155661092754126,0.01629952944510782
176,176,176,176,2019-10-16,121.32379150390624,119.27040100097656,122.24457550048828,0.01721626225531736,-0.007532309657195091
177,177,177,177,2019-10-17,120.19121551513672,121.20410919189452,120.86339569091795,-0.008356925219046407,-0.005561486767260759
178,178,178,178,2019-10-18,118.16547393798828,121.12122344970705,119.1323013305664,-0.0244032336161637,-0.008115577234551918
179,179,179,179,2019-10-21,118.62586212158205,121.5723876953125,119.59268951416016,-0.02423679940477197,-0.008084335225721606
180,180,180,180,2019-10-22,115.50436401367188,122.2261734008789,121.00152587890624,-0.054994844395240605,-0.04543051689063582
181,181,181,181,2019-10-23,116.91319274902344,122.29063415527344,120.22804260253906,-0.04397263489060188,-0.027571353419386213
182,182,182,182,2019-10-24,118.97576904296876,121.32379150390624,119.27040100097656,-0.019353355445225096,-0.0024702856327730727
183,183,183,183,2019-10-25,119.07705688476562,120.19121551513672,121.20410919189452,-0.009269884039327159,-0.017549341530667673
184,184,184,184,2019-10-28,119.90575408935548,118.16547393798828,121.12122344970705,0.014727484208123975,-0.010035147645748976
185,185,185,185,2019-10-29,120.38455963134766,118.62586212158205,121.5723876953125,0.014825582535814119,-0.009770541538937305
186,186,186,186,2019-10-30,121.50794219970705,115.50436401367188,122.2261734008789,0.05197706802943425,-0.00587624713420587
187,187,187,187,2019-10-31,121.32379150390624,116.91319274902344,122.29063415527344,0.03772541533743756,-0.00790610546789372
188,188,188,188,2019-11-01,123.52449035644533,118.97576904296876,121.32379150390624,0.03823233377742463,0.018139054387104503
189,189,189,189,2019-11-04,120.62398529052734,119.07705688476562,120.19121551513672,0.012990986225488665,0.0036006772502947815
190,190,190,190,2019-11-05,121.71974182128906,119.90575408935548,118.16547393798828,0.015128446050902467,0.03007873420933449
191,191,191,191,2019-11-06,120.5226821899414,120.38455963134766,118.62586212158205,0.0011473444685656808,0.015989937054495584
192,192,192,192,2019-11-07,121.86705780029295,121.50794219970705,115.50436401367188,0.0029554907612185932,0.055086176535009024
193,193,193,193,2019-11-08,120.33853149414062,121.32379150390624,116.91319274902344,-0.008120913446180045,0.029298137058580975
194,194,194,194,2019-11-11,121.8762664794922,123.52449035644533,118.97576904296876,-0.013343296314738629,0.024378892104289784
195,195,195,195,2019-11-12,122.11566162109376,120.62398529052734,119.07705688476562,0.012366332674000668,0.025517969756917003
196,196,196,196,2019-11-13,123.22064208984376,121.71974182128906,119.90575408935548,0.012330787480295147,0.027645779184358288
197,197,197,197,2019-11-14,124.76753997802734,120.5226821899414,120.38455963134766,0.03522040590995257,0.03640816031641969
198,198,198,198,2019-11-15,125.0622100830078,121.86705780029295,121.50794219970705,0.026218342679207307,0.02925132150998877
199,199,199,199,2019-11-18,126.18560791015624,120.33853149414062,121.32379150390624,0.04858856380759735,0.04007306684026157
200,200,200,200,2019-11-19,126.75646209716795,121.8762664794922,123.52449035644533,0.04004221460539181,0.02616462315607504
201,201,201,201,2019-11-20,126.5814971923828,122.11566162109376,120.62398529052734,0.03657053904474461,0.04938911517064004
202,202,202,202,2019-11-21,125.66072845458984,123.22064208984376,121.71974182128906,0.0198025779070925,0.0323775467671219
203,203,203,203,2019-11-22,124.73072814941406,124.76753997802734,120.5226821899414,-0.00029504331511032156,0.0349149710495229
204,204,204,204,2019-11-25,126.03825378417967,125.0622100830078,121.86705780029295,0.007804465477813327,0.03422742830734604
205,205,205,205,2019-11-26,126.64598846435548,126.18560791015624,120.33853149414062,0.0036484394838993683,0.05241427572615809
206,206,206,206,2019-11-27,127.4654312133789,126.75646209716795,121.8762664794922,0.005593159547696125,0.04585933664801889
207,207,207,207,2019-11-29,127.20765686035156,126.5814971923828,122.11566162109376,0.004946691908827017,0.0416981341431657
208,208,208,208,2019-12-02,124.98854064941406,125.66072845458984,123.22064208984376,-0.00534922734765686,0.01434742206814077
209,209,209,209,2019-12-03,125.43055725097656,124.73072814941406,124.76753997802734,0.005610719282614696,0.005314020562287025
210,210,210,210,2019-12-04,124.98854064941406,126.03825378417967,125.0622100830078,-0.008328528071827157,-0.000589062303831378
211,211,211,211,2019-12-05,126.0842742919922,126.64598846435548,126.18560791015624,-0.004435309630998474,-0.0008030521058802753
212,212,212,212,2019-12-06,127.60359191894533,127.4654312133789,126.75646209716795,0.0010839072543138428,0.006683129268218124
213,213,213,213,2019-12-09,126.11195373535156,127.20765686035156,126.5814971923828,-0.008613499784866474,-0.0037094162057319524
214,214,214,214,2019-12-10,124.7952117919922,124.98854064941406,125.66072845458984,-0.0015467726594563525,-0.006887725968502734
215,215,215,215,2019-12-11,124.76753997802734,125.43055725097656,124.73072814941406,-0.0052859310161763595,0.00029513039135942165
216,216,216,216,2019-12-12,126.22615051269533,124.98854064941406,126.03825378417967,0.009901786650607258,0.0014907912706993987
217,217,217,217,2019-12-13,127.5740203857422,126.0842742919922,126.64598846435548,0.011815478989076533,0.007327764050322871
218,218,218,218,2019-12-16,126.4846420288086,127.60359191894533,127.4654312133789,-0.008768952921384021,-0.007694550398754441
219,219,219,219,2019-12-17,127.26937103271484,126.11195373535156,127.20765686035156,0.00917769698336568,0.000485145107507412
220,220,220,220,2019-12-18,127.13094329833984,124.7952117919922,124.98854064941406,0.01871651542401187,0.01714079257021739
221,221,221,221,2019-12-19,127.47246551513672,124.76753997802734,125.43055725097656,0.021679721645435412,0.016279193116191415
222,222,222,222,2019-12-20,128.13717651367188,126.22615051269533,124.98854064941406,0.015139699604356904,0.025191396330400906
223,223,223,223,2019-12-23,127.59247589111328,127.5740203857422,126.0842742919922,0.0001446650761280921,0.01196185335237221
224,224,224,224,2019-12-24,127.28782653808594,126.4846420288086,127.60359191894533,0.006350055598800752,-0.002474580661177339
225,225,225,225,2019-12-26,128.04481506347656,127.26937103271484,126.11195373535156,0.0060929352009007065,0.015326551297279556
226,226,226,226,2019-12-27,129.01419067382812,127.13094329833984,124.7952117919922,0.014813446094463778,0.03380721761078531
227,227,227,227,2019-12-30,127.95256042480467,127.47246551513672,124.76753997802734,0.0037662636219344403,0.025527636814336896
228,228,228,228,2019-12-31,128.40487670898438,128.13717651367188,126.22615051269533,0.0020891688313728896,0.017260497824259646
229,229,229,229,2020-01-02,129.15264892578125,127.59247589111328,127.5740203857422,0.012227782428169354,0.012374216437373242
230,230,230,230,2020-01-03,128.34027099609375,127.28782653808594,126.4846420288086,0.008268225537600093,0.014670784828268113
231,231,231,231,2020-01-06,129.5680694580078,128.04481506347656,127.26937103271484,0.011896259866329695,0.01806167820772897
232,232,232,232,2020-01-07,127.5740203857422,129.01419067382812,127.13094329833984,-0.011162882784940598,0.0034852025471294734
233,233,233,233,2020-01-08,129.44805908203125,127.95256042480467,127.47246551513672,0.011687915054309883,0.015498198445529798
234,234,234,234,2020-01-09,131.94065856933594,128.40487670898438,128.13717651367188,0.027536196061813234,0.029682892655733317
235,235,235,235,2020-01-10,131.0359344482422,129.15264892578125,127.59247589111328,0.01458185750060137,0.02698794370968649
236,236,236,236,2020-01-13,131.76524353027344,128.34027099609375,127.28782653808594,0.02668665499610734,0.03517553181605937
237,237,237,237,2020-01-14,131.50677490234375,129.5680694580078,128.04481506347656,0.014962833454613245,0.027037095076055673
238,238,238,238,2020-01-15,133.38079833984375,127.5740203857422,129.01419067382812,0.045516931555059204,0.03384594859843926
239,239,239,239,2020-01-16,135.005615234375,129.44805908203125,127.95256042480467,0.04293271132649368,0.055122420263838956
240,240,240,240,2020-01-17,135.79031372070312,131.94065856933594,128.40487670898438,0.02917717095783745,0.05751679531967491
241,241,241,241,2020-01-21,136.2795867919922,131.0359344482422,129.15264892578125,0.04001690349925502,0.05518228178429774
242,242,242,242,2020-01-22,137.17506408691406,131.76524353027344,128.34027099609375,0.0410565063418844,0.06883882215808335
243,243,243,243,2020-01-23,137.56280517578125,131.50677490234375,129.5680694580078,0.04605108959545756,0.06170297783409118
