,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ACGL,ACGL_6m,ACGL_12m,ACGL_6m_ret,ACGL_12m_ret
53,53,53,53,2019-04-23,32.75,32.88999938964844,32.470001220703125,-0.00425659447389648,0.00862330670681799
54,54,54,54,2019-04-24,32.7599983215332,32.4900016784668,32.59000015258789,0.008310145556112758,0.005216267816795739
55,55,55,55,2019-04-25,32.849998474121094,32.90999984741211,32.68000030517578,-0.001823195793655863,0.005201902305930872
56,56,56,56,2019-04-26,32.959999084472656,32.619998931884766,32.11000061035156,0.010423058360543136,0.026471456180759967
57,57,57,57,2019-04-29,33.29999923706055,32.529998779296875,32.34000015258789,0.02367047299902536,0.02968457266367186
58,58,58,58,2019-04-30,33.779998779296875,32.189998626708984,32.630001068115234,0.049394228655499806,0.03524356952305996
59,59,59,59,2019-05-01,33.849998474121094,32.75,32.88999938964844,0.033587739667819694,0.029188175806862393
60,60,60,60,2019-05-02,33.86000061035156,32.7599983215332,32.4900016784668,0.03357760516414077,0.04216678550659325
61,61,61,61,2019-05-03,34.150001525878906,32.849998474121094,32.90999984741211,0.039573915133723325,0.037678568344457375
62,62,62,62,2019-05-06,34.13999938964844,32.959999084472656,32.619998931884766,0.035800981127201315,0.04659719520339811
63,63,63,63,2019-05-07,33.630001068115234,33.29999923706055,32.529998779296875,0.009909965123585218,0.03381501168448975
64,64,64,64,2019-05-08,33.540000915527344,33.779998779296875,32.189998626708984,-0.007104732754360632,0.041938563106934224
65,65,65,65,2019-05-09,33.41999816894531,33.849998474121094,32.75,-0.012703111508395648,0.020457959357108813
66,66,66,66,2019-05-10,33.959999084472656,33.86000061035156,32.7599983215332,0.0029532921535306844,0.03663006179553707
67,67,67,67,2019-05-13,33.31999969482422,34.150001525878906,32.849998474121094,-0.02430459133144436,0.01430749596756864
68,68,68,68,2019-05-14,33.88999938964844,34.13999938964844,32.959999084472656,-0.007322788648783662,0.028216029460204073
69,69,69,69,2019-05-15,34.040000915527344,33.630001068115234,33.29999923706055,0.01219149076390691,0.02222227313576708
70,70,70,70,2019-05-16,34.5099983215332,33.540000915527344,33.779998779296875,0.02892061358164133,0.021610407596690973
71,71,71,71,2019-05-17,33.779998779296875,33.41999816894531,33.849998474121094,0.010772011671924098,-0.0020679379019096222
72,72,72,72,2019-05-20,33.86000061035156,33.959999084472656,33.86000061035156,-0.002944595901559266,0.0
73,73,73,73,2019-05-21,34.400001525878906,33.31999969482422,34.150001525878906,0.032413020436565354,0.007320643889592526
74,74,74,74,2019-05-22,34.86000061035156,33.88999938964844,34.13999938964844,0.02862204892808018,0.021089667064301043
75,75,75,75,2019-05-23,34.439998626708984,34.040000915527344,33.630001068115234,0.01175081376097098,0.024085564462313247
76,76,76,76,2019-05-24,34.400001525878906,34.5099983215332,33.540000915527344,-0.003187389191661061,0.025641043138833863
77,77,77,77,2019-05-28,33.970001220703125,33.779998779296875,33.41999816894531,0.005624702435534035,0.016457303467744877
78,78,78,78,2019-05-29,34.22999954223633,33.86000061035156,33.959999084472656,0.01092731616111231,0.007950543729170034
79,79,79,79,2019-05-30,34.27000045776367,34.400001525878906,33.31999969482422,-0.0037791006496740165,0.028511427720301574
80,80,80,80,2019-05-31,34.43000030517578,34.86000061035156,33.88999938964844,-0.012335063042084204,0.015933931108074395
81,81,81,81,2019-06-03,34.959999084472656,34.439998626708984,34.040000915527344,0.015098736309484106,0.027026972508853664
82,82,82,82,2019-06-04,34.880001068115234,34.400001525878906,34.5099983215332,0.013953474446076086,0.010721610100779433
83,83,83,83,2019-06-05,35.400001525878906,33.970001220703125,33.779998779296875,0.04209597450070923,0.04795745426654374
84,84,84,84,2019-06-06,35.58000183105469,34.22999954223633,33.86000061035156,0.03943915591212899,0.05079743619902044
85,85,85,85,2019-06-07,35.63999938964844,34.27000045776367,34.400001525878906,0.039976624265681826,0.036046447929273695
86,86,86,86,2019-06-10,35.41999816894531,34.43000030517578,34.86000061035156,0.02875393130974513,0.01606418671224752
87,87,87,87,2019-06-11,35.0,34.959999084472656,34.439998626708984,0.0011441909775424808,0.016260203124883965
88,88,88,88,2019-06-12,35.040000915527344,34.880001068115234,34.400001525878906,0.0045871514481794495,0.018604632594767967
89,89,89,89,2019-06-13,35.040000915527344,35.400001525878906,33.970001220703125,-0.010169508328647603,0.031498370808774157
90,90,90,90,2019-06-14,35.560001373291016,35.58000183105469,34.22999954223633,-0.0005621263837658486,0.03885485973827141
91,91,91,91,2019-06-17,35.52000045776367,35.63999938964844,34.27000045776367,-0.0033669734551010633,0.03647505057785372
92,92,92,92,2019-06-18,35.779998779296875,35.41999816894531,34.43000030517578,0.010163767051439176,0.03920994662082977
93,93,93,93,2019-06-19,36.09999847412109,35.0,34.959999084472656,0.031428527832030984,0.03260867904755638
94,94,94,94,2019-06-20,36.41999816894531,35.040000915527344,34.880001068115234,0.03938348223063115,0.04415129167635934
95,95,95,95,2019-06-21,36.43999862670898,35.040000915527344,35.400001525878906,0.03995427153545683,0.029378447909664374
96,96,96,96,2019-06-24,36.18000030517578,35.560001373291016,35.58000183105469,0.017435289874607296,0.016863362654394365
97,97,97,97,2019-06-25,35.90999984741211,35.52000045776367,35.63999938964844,0.010979712404907804,0.007575770549594685
98,98,98,98,2019-06-26,35.27000045776367,35.779998779296875,35.41999816894531,-0.01425372663311264,-0.0042348311387873094
99,99,99,99,2019-06-27,36.18999862670898,36.09999847412109,35.0,0.002493079124432862,0.033999960763113624
100,100,100,100,2019-06-28,37.08000183105469,36.41999816894531,35.040000915527344,0.018122012501146978,0.05821920268910019
101,101,101,101,2019-07-01,37.84000015258789,36.43999862670898,35.040000915527344,0.03841936275082003,0.07990865193784225
102,102,102,102,2019-07-02,37.619998931884766,36.18000030517578,35.560001373291016,0.039800956731970594,0.05793018782448667
103,103,103,103,2019-07-03,37.93999862670898,35.90999984741211,35.52000045776367,0.05653018067175397,0.06813057820263513
104,104,104,104,2019-07-05,37.97999954223633,35.27000045776367,35.779998779296875,0.07683581086759328,0.06148688759074039
105,105,105,105,2019-07-08,37.959999084472656,36.18999862670898,36.09999847412109,0.04890855277505812,0.05152356479142073
106,106,106,106,2019-07-09,38.41999816894531,37.08000183105469,36.41999816894531,0.0361379792804748,0.054914884693908705
107,107,107,107,2019-07-10,38.470001220703125,37.84000015258789,36.43999862670898,0.016649076785802963,0.05570808645712311
108,108,108,108,2019-07-11,38.36000061035156,37.619998931884766,36.18000030517578,0.01967043326627027,0.060254292061570736
109,109,109,109,2019-07-12,38.290000915527344,37.93999862670898,35.90999984741211,0.009225152912155643,0.06627683314475852
110,110,110,110,2019-07-15,38.41999816894531,37.97999954223633,35.27000045776367,0.011585008741763492,0.08931096314993847
111,111,111,111,2019-07-16,38.52000045776367,37.959999084472656,36.18999862670898,0.014752407449874827,0.06438247912325434
112,112,112,112,2019-07-17,38.119998931884766,38.41999816894531,37.08000183105469,-0.007808413622024446,0.028047385368764388
113,113,113,113,2019-07-18,38.2400016784668,38.470001220703125,37.84000015258789,-0.005978672600419621,0.010570864806181746
114,114,114,114,2019-07-19,37.58000183105469,38.36000061035156,37.619998931884766,-0.020333648771798774,-0.0010631871867540221
115,115,115,115,2019-07-22,37.41999816894531,38.290000915527344,37.93999862670898,-0.022721408351526806,-0.013705863905793425
116,116,116,116,2019-07-23,37.560001373291016,38.41999816894531,37.97999954223633,-0.02238409257263907,-0.011058403739006017
117,117,117,117,2019-07-24,37.790000915527344,38.52000045776367,37.959999084472656,-0.018951182075835016,-0.004478350185599722
118,118,118,118,2019-07-25,38.0099983215332,38.119998931884766,38.41999816894531,-0.0028856404363525323,-0.010671521784285543
119,119,119,119,2019-07-26,38.20000076293945,38.2400016784668,38.470001220703125,-0.0010460490003029177,-0.007018467616225821
120,120,120,120,2019-07-29,38.20000076293945,37.58000183105469,38.36000061035156,0.016498108080783114,-0.004171007426129525
121,121,121,121,2019-07-30,39.54999923706055,37.41999816894531,38.290000915527344,0.0569214637183737,0.03290671954573532
122,122,122,122,2019-07-31,38.68999862670898,37.560001373291016,38.41999816894531,0.030085122792926855,0.007027602046631554
123,123,123,123,2019-08-01,38.54999923706055,37.790000915527344,38.52000045776367,0.02011109561050395,0.0007787845000097882
124,124,124,124,2019-08-02,38.720001220703125,38.0099983215332,38.119998931884766,0.018679372021116247,0.01573982963353382
125,125,125,125,2019-08-05,37.7599983215332,38.20000076293945,38.2400016784668,-0.011518388288440207,-0.012552388490189026
126,126,126,126,2019-08-06,38.869998931884766,38.20000076293945,37.58000183105469,0.017539218732040673,0.034326690739117316
127,127,127,127,2019-08-07,39.2599983215332,39.54999923706055,37.41999816894531,-0.007332513808384511,0.0491715724912809
128,128,128,128,2019-08-08,39.459999084472656,38.68999862670898,37.560001373291016,0.019901795944549994,0.050585666712268385
129,129,129,129,2019-08-09,39.38999938964844,38.54999923706055,37.790000915527344,0.02178988765790546,0.04233920178243977
130,130,130,130,2019-08-12,39.0,38.720001220703125,38.0099983215332,0.007231373204274583,0.026045822735697
131,131,131,131,2019-08-13,39.459999084472656,37.7599983215332,38.20000076293945,0.04502120864687642,0.032984248596026555
132,132,132,132,2019-08-14,38.33000183105469,38.869998931884766,38.20000076293945,-0.013892387848437049,0.0034031692544194136
133,133,133,133,2019-08-15,38.90999984741211,39.2599983215332,39.54999923706055,-0.008914887648610259,-0.016182032920211142
134,134,134,134,2019-08-16,39.75,39.459999084472656,38.68999862670898,0.0073492377662385255,0.027397296741160204
135,135,135,135,2019-08-19,40.06999969482422,39.38999938964844,38.54999923706055,0.017263272803057728,0.039429325235949664
136,136,136,136,2019-08-20,39.77000045776367,39.0,38.720001220703125,0.019743601481119866,0.027117748036100897
137,137,137,137,2019-08-21,39.83000183105469,39.459999084472656,37.7599983215332,0.009376653704171733,0.054820010633873206
138,138,138,138,2019-08-22,39.56999969482422,38.33000183105469,38.869998931884766,0.03235058190800544,0.01800876722857958
139,139,139,139,2019-08-23,38.61000061035156,38.90999984741211,39.2599983215332,-0.0077100806537396815,-0.01655623379956006
140,140,140,140,2019-08-26,39.02000045776367,39.75,39.459999084472656,-0.0183647683581466,-0.011150497641093993
141,141,141,141,2019-08-27,39.11000061035156,40.06999969482422,39.38999938964844,-0.02395805070586654,-0.007108372267973673
142,142,142,142,2019-08-28,39.31999969482422,39.77000045776367,39.0,-0.011315080657777754,0.008205120380108122
143,143,143,143,2019-08-29,39.5,39.83000183105469,39.459999084472656,-0.008285257742503882,0.001013707968966493
144,144,144,144,2019-08-30,39.5,39.56999969482422,38.33000183105469,-0.0017690092333605412,0.03052434419654504
145,145,145,145,2019-09-03,40.119998931884766,38.61000061035156,38.90999984741211,0.039108995018465764,0.031097380858847057
146,146,146,146,2019-09-04,40.81999969482422,39.02000045776367,39.75,0.04613016955263527,0.02691823131633253
147,147,147,147,2019-09-05,41.130001068115234,39.11000061035156,40.06999969482422,0.05164920547787011,0.026453740488247002
148,148,148,148,2019-09-06,41.310001373291016,39.31999969482422,39.77000045776367,0.05061041947893874,0.038722677842632836
149,149,149,149,2019-09-09,41.34000015258789,39.5,39.83000183105469,0.046582282343997194,0.03791107838603924
150,150,150,150,2019-09-10,40.61000061035156,39.5,39.56999969482422,0.028101281274723,0.026282560615318307
151,151,151,151,2019-09-11,40.56999969482422,40.119998931884766,38.61000061035156,0.011216370262209008,0.05076402624938492
152,152,152,152,2019-09-12,40.43999862670898,40.81999969482422,39.02000045776367,-0.009309188411469438,0.036391546701347366
153,153,153,153,2019-09-13,40.47999954223633,41.130001068115234,39.11000061035156,-0.015803586408919434,0.03502937638722914
154,154,154,154,2019-09-16,40.560001373291016,41.310001373291016,39.31999969482422,-0.01815540970872276,0.03153615686904554
155,155,155,155,2019-09-17,40.959999084472656,41.34000015258789,39.5,-0.009192091599241281,0.03696200213854817
156,156,156,156,2019-09-18,40.90999984741211,40.61000061035156,39.5,0.007387324120947669,0.03569619866866103
157,157,157,157,2019-09-19,41.13999938964844,40.56999969482422,40.119998931884766,0.014049783069062682,0.02542374090027799
158,158,158,158,2019-09-20,41.0,40.43999862670898,40.81999969482422,0.01384770999772389,0.004409610644818374
159,159,159,159,2019-09-23,41.11000061035156,40.47999954223633,41.130001068115234,0.015563267668960767,-0.0004862741853701724
160,160,160,160,2019-09-24,41.34000015258789,40.560001373291016,41.310001373291016,0.01923073848341894,0.0007261868385284309
161,161,161,161,2019-09-25,41.970001220703125,40.959999084472656,41.34000015258789,0.024658255830219078,0.015239503284709022
162,162,162,162,2019-09-26,42.36000061035156,40.90999984741211,40.61000061035156,0.0354436755890426,0.043092833629604144
163,163,163,163,2019-09-27,42.04999923706055,41.13999938964844,40.56999969482422,0.022119588257482503,0.03648014674313993
164,164,164,164,2019-09-30,41.97999954223633,41.0,40.43999862670898,0.023902427859422648,0.03808113174638539
165,165,165,165,2019-10-01,41.43000030517578,41.11000061035156,40.47999954223633,0.007783986623041805,0.02346839855934868
166,166,166,166,2019-10-02,40.84999847412109,41.34000015258789,40.560001373291016,-0.01185296750503595,0.007149829660041185
167,167,167,167,2019-10-03,41.119998931884766,41.970001220703125,40.959999084472656,-0.02025261529892608,0.003906246362021193
168,168,168,168,2019-10-04,41.86000061035156,42.36000061035156,40.90999984741211,-0.011803588120766317,0.023221724920136966
169,169,169,169,2019-10-07,41.630001068115234,42.04999923706055,41.13999938964844,-0.009988066030097609,0.011910590319310854
170,170,170,170,2019-10-08,40.77000045776367,41.97999954223633,41.0,-0.028823227671912366,-0.0056097449325933635
171,171,171,171,2019-10-09,41.15999984741211,41.43000030517578,41.11000061035156,-0.006517027655680296,0.0012162305112677352
172,172,172,172,2019-10-10,41.15999984741211,40.84999847412109,41.34000015258789,0.00758877319144613,-0.004354143795631149
173,173,173,173,2019-10-11,41.4900016784668,41.119998931884766,41.970001220703125,0.008998121502749479,-0.011436729289384773
174,174,174,174,2019-10-14,41.59000015258789,41.86000061035156,42.36000061035156,-0.006450082509002697,-0.01817753651248777
175,175,175,175,2019-10-15,41.900001525878906,41.630001068115234,42.04999923706055,0.006485718252130068,-0.0035671275601223407
176,176,176,176,2019-10-16,41.959999084472656,40.77000045776367,41.97999954223633,0.029188094514293272,-0.00047642825111393616
177,177,177,177,2019-10-17,42.0,41.15999984741211,41.43000030517578,0.020408167048151737,0.013758138803417141
178,178,178,178,2019-10-18,42.310001373291016,41.15999984741211,40.84999847412109,0.0279397845029683,0.03574058638202526
179,179,179,179,2019-10-21,42.59000015258789,41.4900016784668,41.119998931884766,0.026512374779970038,0.03574905785231608
180,180,180,180,2019-10-22,41.36000061035156,41.59000015258789,41.86000061035156,-0.005530164496092671,-0.011944576987807154
181,181,181,181,2019-10-23,41.38999938964844,41.900001525878906,41.630001068115234,-0.012171888249585705,-0.005765113435238778
182,182,182,182,2019-10-24,41.38999938964844,41.959999084472656,40.77000045776367,-0.013584359086298181,0.015207233871068038
183,183,183,183,2019-10-25,40.79999923706055,42.0,41.15999984741211,-0.028571446736653683,-0.008746370546310778
184,184,184,184,2019-10-28,40.70000076293945,42.310001373291016,41.15999984741211,-0.03805248305588349,-0.011175876729299317
185,185,185,185,2019-10-29,41.02999877929688,42.59000015258789,41.4900016784668,-0.03662834861944042,-0.011087078345640489
186,186,186,186,2019-10-30,42.0099983215332,41.36000061035156,41.59000015258789,0.015715611740560798,0.010098537326385992
187,187,187,187,2019-10-31,41.7599983215332,41.38999938964844,41.900001525878906,0.008939331658393446,-0.0033413651371643205
188,188,188,188,2019-11-01,41.81999969482422,41.38999938964844,41.959999084472656,0.010388990372474538,-0.0033364964895874483
189,189,189,189,2019-11-04,40.95000076293945,40.79999923706055,42.0,0.003676508055976857,-0.02499998183477492
190,190,190,190,2019-11-05,40.540000915527344,40.70000076293945,42.310001373291016,-0.003931200108423627,-0.041834091238792004
191,191,191,191,2019-11-06,41.31999969482422,41.02999877929688,42.59000015258789,0.007068021548995773,-0.029819217027791
192,192,192,192,2019-11-07,40.459999084472656,42.0099983215332,41.36000061035156,-0.036895960461537536,-0.021760191310385424
193,193,193,193,2019-11-08,40.58000183105469,41.7599983215332,41.38999938964844,-0.028256622076300753,-0.01956988573419327
194,194,194,194,2019-11-11,40.790000915527344,41.81999969482422,41.38999938964844,-0.024629334930969637,-0.014496218481973466
195,195,195,195,2019-11-12,40.52000045776367,40.95000076293945,40.79999923706055,-0.010500617757373543,-0.006862715307174305
196,196,196,196,2019-11-13,40.58000183105469,40.540000915527344,40.70000076293945,0.0009867023834235766,-0.0029483766495167485
197,197,197,197,2019-11-14,40.65999984741211,41.31999969482422,41.02999877929688,-0.015972890907227755,-0.009017766095364088
198,198,198,198,2019-11-15,40.630001068115234,40.459999084472656,42.0099983215332,0.004201729794596654,-0.03284925752331247
199,199,199,199,2019-11-18,41.36000061035156,40.58000183105469,41.7599983215332,0.01922126032778948,-0.009578489637423804
200,200,200,200,2019-11-19,41.5,40.790000915527344,41.81999969482422,0.01740620418084826,-0.0076518339827683635
201,201,201,201,2019-11-20,41.20000076293945,40.52000045776367,40.95000076293945,0.016781843472202906,0.0061050059912637344
202,202,202,202,2019-11-21,40.58000183105469,40.58000183105469,40.540000915527344,0.0,0.0009867023834235766
203,203,203,203,2019-11-22,40.84000015258789,40.65999984741211,41.31999969482422,0.004426962760730069,-0.011616639539725249
204,204,204,204,2019-11-25,41.20000076293945,40.630001068115234,40.459999084472656,0.014029034699473142,0.018289710707155793
205,205,205,205,2019-11-26,42.08000183105469,41.36000061035156,40.58000183105469,0.01740815304830834,0.0369640200176653
206,206,206,206,2019-11-27,42.22999954223633,41.5,40.790000915527344,0.01759035041533319,0.0353027358271234
207,207,207,207,2019-11-29,41.970001220703125,41.20000076293945,40.52000045776367,0.018689331153030286,0.03578481605524342
208,208,208,208,2019-12-02,41.52000045776367,40.58000183105469,40.58000183105469,0.02316408536949921,0.02316408536949921
209,209,209,209,2019-12-03,40.619998931884766,40.84000015258789,40.65999984741211,-0.005386905481908677,-0.0009837903511425994
210,210,210,210,2019-12-04,41.040000915527344,41.20000076293945,40.630001068115234,-0.0038834913701272233,0.010091061694159409
211,211,211,211,2019-12-05,41.33000183105469,42.08000183105469,41.36000061035156,-0.0178231931407975,-0.0007253089664936985
212,212,212,212,2019-12-06,41.15999984741211,42.22999954223633,41.5,-0.025337430888533574,-0.008192774761153987
213,213,213,213,2019-12-09,41.45000076293945,41.970001220703125,41.20000076293945,-0.01238981278626139,0.006067961052682369
214,214,214,214,2019-12-10,41.15999984741211,41.52000045776367,40.58000183105469,-0.008670534835802157,0.014292705524561189
215,215,215,215,2019-12-11,41.02000045776367,40.619998931884766,40.84000015258789,0.009847403653300502,0.0044074511386693604
216,216,216,216,2019-12-12,41.65999984741211,41.040000915527344,41.20000076293945,0.015107186112420123,0.01116502611539838
217,217,217,217,2019-12-13,41.75,41.33000183105469,42.08000183105469,0.010162065094072581,-0.007842248495605997
218,218,218,218,2019-12-16,42.060001373291016,41.15999984741211,42.22999954223633,0.021865926365777,-0.004025530920863218
219,219,219,219,2019-12-17,42.619998931884766,41.45000076293945,41.970001220703125,0.028226734557539768,0.015487197814542997
220,220,220,220,2019-12-18,42.34000015258789,41.15999984741211,41.52000045776367,0.028668617821920872,0.019749510736599474
221,221,221,221,2019-12-19,42.43000030517578,41.02000045776367,40.619998931884766,0.03437347224956566,0.04455936535907323
222,222,222,222,2019-12-20,42.66999816894531,41.65999984741211,41.040000915527344,0.02424383881979164,0.03971728111734185
223,223,223,223,2019-12-23,42.06999969482422,41.75,41.33000183105469,0.007664663349083112,0.017904617251033095
224,224,224,224,2019-12-24,42.0099983215332,42.060001373291016,41.15999984741211,-0.0011888504547117318,0.020651080594562554
225,225,225,225,2019-12-26,42.18000030517578,42.619998931884766,41.45000076293945,-0.010323759684090827,0.017611568849210224
226,226,226,226,2019-12-27,42.560001373291016,42.34000015258789,41.15999984741211,0.005196060933166491,0.034013642640159825
227,227,227,227,2019-12-30,42.72999954223633,42.43000030517578,41.02000045776367,0.007070450975791065,0.041686959175764926
228,228,228,228,2019-12-31,42.88999938964844,42.66999816894531,41.65999984741211,0.00515587602868095,0.029524713075886666
229,229,229,229,2020-01-02,43.400001525878906,42.06999969482422,41.75,0.031614020458819114,0.03952099463183001
230,230,230,230,2020-01-03,43.34999847412109,42.0099983215332,42.060001373291016,0.03189717224770838,0.030670400825265842
231,231,231,231,2020-01-06,43.52000045776367,42.18000030517578,42.619998931884766,0.03176861410367193,0.021116882882078247
232,232,232,232,2020-01-07,43.15999984741211,42.560001373291016,42.34000015258789,0.014097708053591118,0.019367021536822016
233,233,233,233,2020-01-08,42.72999954223633,42.72999954223633,42.43000030517578,0.0,0.007070450975791065
234,234,234,234,2020-01-09,43.59999847412109,42.88999938964844,42.66999816894531,0.016553954175247965,0.021795180339440945
235,235,235,235,2020-01-10,43.52999877929688,43.400001525878906,42.06999969482422,0.0029953283144577014,0.03470404314389097
236,236,236,236,2020-01-13,43.68999862670898,43.34999847412109,42.0099983215332,0.007843141050878355,0.03999048731964949
237,237,237,237,2020-01-14,43.66999816894531,43.52000045776367,42.18000030517578,0.003446638547883518,0.03532474758153792
238,238,238,238,2020-01-15,44.04999923706055,43.15999984741211,42.560001373291016,0.020620931251041252,0.0350093471732027
239,239,239,239,2020-01-16,44.560001373291016,42.72999954223633,42.72999954223633,0.042827096902863904,0.042827096902863904
240,240,240,240,2020-01-17,45.16999816894531,43.59999847412109,42.88999938964844,0.03600916857270309,0.0531592168743924
241,241,241,241,2020-01-21,45.150001525878906,43.52999877929688,43.400001525878906,0.037215777441108155,0.04032257922747995
242,242,242,242,2020-01-22,45.47999954223633,43.68999862670898,43.34999847412109,0.04097049603551772,0.04913497446572701
243,243,243,243,2020-01-23,45.2400016784668,43.66999816894531,43.52000045776367,0.03595153595948508,0.03952208645706223
244,244,244,244,2020-01-24,44.9900016784668,44.04999923706055,43.15999984741211,0.021339442853279378,0.04240041328833355
245,245,245,245,2020-01-27,44.54999923706055,44.560001373291016,42.72999954223633,-0.00022446445067803023,0.042593019291405465
246,246,246,246,2020-01-28,44.65999984741211,45.16999816894531,43.59999847412109,-0.011290642953442287,0.024311958953856072
