,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,UPS,UPS_6m,UPS_12m,UPS_6m_ret,UPS_12m_ret
36,36,36,36,2019-03-28,94.8109359741211,92.76515197753906,93.70209503173828,0.022053367595165074,0.011833683569265174
37,37,37,37,2019-03-29,96.0487289428711,94.38116455078124,95.29228973388672,0.017668402376966208,0.007938094583484157
38,38,38,38,2019-04-01,98.36096954345705,92.2751922607422,95.30947875976562,0.06595247469675547,0.03201665588144609
39,39,39,39,2019-04-02,97.7162857055664,91.88838958740234,94.14044952392578,0.06342363974744258,0.0379840567973051
40,40,40,40,2019-04-03,98.29219818115234,93.18635559082033,95.14616394042967,0.05479174024952416,0.03306527673246373
41,41,41,41,2019-04-04,97.965576171875,93.67630004882812,94.85392761230467,0.045788274310696764,0.03280463590594307
42,42,42,42,2019-04-05,98.27501678466795,94.8109359741211,92.76515197753906,0.036536722003170485,0.05939584735939385
43,43,43,43,2019-04-08,97.965576171875,96.0487289428711,94.38116455078124,0.01995702858435555,0.03797803977259884
44,44,44,44,2019-04-09,97.054443359375,98.36096954345705,92.2751922607422,-0.013282973827385969,0.0517934558741211
45,45,45,45,2019-04-10,97.20053100585938,97.7162857055664,91.88838958740234,-0.005278083340796158,0.0578108011502827
46,46,46,46,2019-04-11,97.55297088623048,98.29219818115234,93.18635559082033,-0.007520711802166291,0.04685895555980202
47,47,47,47,2019-04-12,98.3867645263672,97.965576171875,93.67630004882812,0.004299350557110504,0.050284484710473976
48,48,48,48,2019-04-15,97.68190002441406,98.27501678466795,94.8109359741211,-0.006035275084749991,0.030280937750436276
49,49,49,49,2019-04-16,97.93978118896484,97.965576171875,96.0487289428711,-0.00026330660134021855,0.019688467165646095
50,50,50,50,2019-04-17,98.41255950927734,97.054443359375,98.36096954345705,0.0139933433534154,0.0005244963125083935
51,51,51,51,2019-04-18,98.12030029296876,97.20053100585938,97.7162857055664,0.009462595292344167,0.004134567584974658
52,52,52,52,2019-04-22,97.66472625732422,97.55297088623048,98.29219818115234,0.0011455865472724813,-0.006383740881160227
53,53,53,53,2019-04-23,97.64751434326172,98.3867645263672,97.965576171875,-0.007513715759068007,-0.0032466692999922886
54,54,54,54,2019-04-24,98.36096954345705,97.68190002441406,98.27501678466795,0.006951845929217715,0.0008746145419382678
55,55,55,55,2019-04-25,90.36692810058594,97.93978118896484,97.965576171875,-0.07732152345498766,-0.0775644707887766
56,56,56,56,2019-04-26,89.3526382446289,98.41255950927734,97.054443359375,-0.09206062020767136,-0.07935551272215025
57,57,57,57,2019-04-29,90.1176528930664,98.12030029296876,97.20053100585938,-0.08155954859502013,-0.07286871830325703
58,58,58,58,2019-04-30,91.30388641357422,97.66472625732422,97.55297088623048,-0.06512934697621164,-0.06405837173266771
59,59,59,59,2019-05-01,89.92855072021484,97.64751434326172,98.3867645263672,-0.07904925870321988,-0.08596902080142699
60,60,60,60,2019-05-02,90.69359588623048,98.36096954345705,97.68190002441406,-0.07795138348894604,-0.07154144356771275
61,61,61,61,2019-05-03,91.6734848022461,90.36692810058594,97.93978118896484,0.014458350296093325,-0.06398111483043412
62,62,62,62,2019-05-06,89.92855072021484,89.3526382446289,98.41255950927734,0.006445388596240553,-0.08620859808308012
63,63,63,63,2019-05-07,87.75382232666016,90.1176528930664,98.12030029296876,-0.026230494143152705,-0.10565069547643302
64,64,64,64,2019-05-08,87.54753875732422,91.30388641357422,97.66472625732422,-0.04114115843037691,-0.10359100862417336
65,65,65,65,2019-05-09,86.6020278930664,89.92855072021484,97.64751434326172,-0.036990730980396846,-0.11311589982072612
66,66,66,66,2019-05-10,86.49885559082031,90.69359588623048,98.36096954345705,-0.046251780563119516,-0.12059777376834324
67,67,67,67,2019-05-13,85.39859771728516,91.6734848022461,90.36692810058594,-0.06844822249854299,-0.0549795205804785
68,68,68,68,2019-05-14,85.75102996826172,89.92855072021484,89.3526382446289,-0.04645377600880285,-0.04030780005070178
69,69,69,69,2019-05-15,87.28108215332031,87.75382232666016,90.1176528930664,-0.0053871177437728734,-0.03147630512649913
70,70,70,70,2019-05-16,87.0833740234375,87.54753875732422,91.30388641357422,-0.005301859315238411,-0.046224893111551646
71,71,71,71,2019-05-17,86.25897216796875,86.6020278930664,89.92855072021484,-0.003961289746254537,-0.04080548972331233
72,72,72,72,2019-05-20,85.49530029296875,86.49885559082031,90.69359588623048,-0.011601948846570176,-0.057317118617533636
73,73,73,73,2019-05-21,86.26764678955078,85.39859771728516,91.6734848022461,0.010176385742803884,-0.05896839227129347
74,74,74,74,2019-05-22,84.61015319824219,85.75102996826172,89.92855072021484,-0.013304525560122071,-0.05914025611865159
75,75,75,75,2019-05-23,83.45600128173828,87.28108215332031,87.75382232666016,-0.04382485616829079,-0.04897588425178112
76,76,76,76,2019-05-24,83.17828369140625,87.0833740234375,87.54753875732422,-0.044843121615616766,-0.049907229008793075
77,77,77,77,2019-05-28,81.63361358642578,86.25897216796875,86.6020278930664,-0.053621767861274594,-0.05737064624832433
78,78,78,78,2019-05-29,82.24107360839844,85.49530029296875,86.49885559082031,-0.038063223047570816,-0.04922356432740749
79,79,79,79,2019-05-30,83.09152221679688,86.26764678955078,85.39859771728516,-0.03681709993205262,-0.027015379200088674
80,80,80,80,2019-05-31,80.6356430053711,84.61015319824219,85.75102996826172,-0.04697438832853529,-0.05965394193846929
81,81,81,81,2019-06-03,81.68567657470703,83.45600128173828,87.28108215332031,-0.02121267110623748,-0.06410788501435216
82,82,82,82,2019-06-04,84.74900817871094,83.17828369140625,87.0833740234375,0.018883829018787157,-0.026806102438087565
83,83,83,83,2019-06-05,85.22628021240234,81.63361358642578,86.25897216796875,0.044009648331603035,-0.011971994676165276
84,84,84,84,2019-06-06,85.0440444946289,82.24107360839844,85.49530029296875,0.03408237226543487,-0.005278135719665511
85,85,85,85,2019-06-07,85.24365997314453,83.09152221679688,86.26764678955078,0.02590081032253133,-0.011869882331487003
86,86,86,86,2019-06-10,86.85773468017578,80.6356430053711,84.61015319824219,0.07716304406960872,0.02656396894433577
87,87,87,87,2019-06-11,86.78832244873047,81.68567657470703,83.45600128173828,0.06246683736966685,0.03992907778725985
88,88,88,88,2019-06-12,87.12674713134766,84.74900817871094,83.17828369140625,0.02805624518487293,0.04746988354064041
89,89,89,89,2019-06-13,88.53258514404297,85.22628021240234,81.63361358642578,0.038794429645416795,0.08451140718293959
90,90,90,90,2019-06-14,88.18547821044922,85.0440444946289,82.24107360839844,0.03693890306473735,0.07228024077550144
91,91,91,91,2019-06-17,87.99456024169922,85.24365997314453,83.09152221679688,0.03227102484127675,0.05900768085713559
92,92,92,92,2019-06-18,88.64541625976562,86.85773468017578,80.6356430053711,0.020581720052593733,0.09933291229364927
93,93,93,93,2019-06-19,88.1333999633789,86.78832244873047,81.68567657470703,0.015498369788666366,0.07893334130341678
94,94,94,94,2019-06-20,89.73014831542969,87.12674713134766,84.74900817871094,0.02988061955483401,0.05877520272821335
95,95,95,95,2019-06-21,88.66276550292969,88.53258514404297,85.22628021240234,0.0014704231066438034,0.040321896977820515
96,96,96,96,2019-06-24,86.53667449951172,88.18547821044922,85.0440444946289,-0.018696998013694843,0.017551258453813112
97,97,97,97,2019-06-25,84.2890625,87.99456024169922,85.24365997314453,-0.042110531963806985,-0.011198457145613738
98,98,98,98,2019-06-26,86.75363159179688,88.64541625976562,86.85773468017578,-0.021341032032892504,-0.0011985471272332182
99,99,99,99,2019-06-27,88.2549057006836,88.1333999633789,86.78832244873047,0.0013786570965736988,0.016898393822734503
100,100,100,100,2019-06-28,89.61734008789062,89.73014831542969,87.12674713134766,-0.001257194261426009,0.028585859549975945
101,101,101,101,2019-07-01,89.35699462890625,88.66276550292969,88.53258514404297,0.007829996301588649,0.009311932815719404
102,102,102,102,2019-07-02,88.51524353027344,86.53667449951172,88.18547821044922,0.022863936500967297,0.003739451511928671
103,103,103,103,2019-07-03,89.55661010742188,84.2890625,87.99456024169922,0.06249384500417099,0.017751663982774613
104,104,104,104,2019-07-05,88.87972259521484,86.75363159179688,88.64541625976562,0.024507227702257994,0.002643186137934128
105,105,105,105,2019-07-08,88.44580841064453,88.2549057006836,88.1333999633789,0.0021630832693695368,0.0035447225160432083
106,106,106,106,2019-07-09,88.28095245361328,89.61734008789062,89.73014831542969,-0.014912154645146836,-0.016150601431327516
107,107,107,107,2019-07-10,88.18547821044922,89.35699462890625,88.66276550292969,-0.013110517238435149,-0.0053831762383352855
108,108,108,108,2019-07-11,89.66940307617188,88.51524353027344,86.53667449951172,0.013039104902916598,0.03620116667041362
109,109,109,109,2019-07-12,91.90831756591795,89.55661010742188,84.2890625,0.02625945148744724,0.09039435058276934
110,110,110,110,2019-07-15,91.80419158935548,88.87972259521484,86.75363159179688,0.03290366923690291,0.05821727465338955
111,111,111,111,2019-07-16,91.64798736572266,88.44580841064453,88.2549057006836,0.036204982605967606,0.03844638026747993
112,112,112,112,2019-07-17,88.71483612060547,88.28095245361328,89.61734008789062,0.004914805005305833,-0.010070639972130868
113,113,113,113,2019-07-18,89.20948028564453,88.18547821044922,89.35699462890625,0.01161191270916051,-0.0016508427110192292
114,114,114,114,2019-07-19,89.65203857421875,89.66940307617188,88.51524353027344,-0.00019365024587458812,0.012842929631171618
115,115,115,115,2019-07-22,90.25951385498048,91.90831756591795,89.55661010742188,-0.017939657199740666,0.007848708729768727
116,116,116,116,2019-07-23,91.35293579101562,91.80419158935548,88.87972259521484,-0.004915416066821332,0.02782651794565716
117,117,117,117,2019-07-24,99.26725006103516,91.64798736572266,88.44580841064453,0.08313617040936983,0.1223510966189354
118,118,118,118,2019-07-25,102.61692810058594,88.71483612060547,88.28095245361328,0.156705378580432,0.16239035996474338
119,119,119,119,2019-07-26,104.6388931274414,89.20948028564453,88.18547821044922,0.17295709819620764,0.18657737363205218
120,120,120,120,2019-07-29,103.05084991455078,89.65203857421875,89.66940307617188,0.1494535043867382,0.14923091243299247
121,121,121,121,2019-07-30,103.97069549560548,90.25951385498048,91.90831756591795,0.15190843662923648,0.13124359415061893
122,122,122,122,2019-07-31,103.6756362915039,91.35293579101562,91.80419158935548,0.13489112740370413,0.12931266532197094
123,123,123,123,2019-08-01,101.5148468017578,99.26725006103516,91.64798736572266,0.022641875737876127,0.10766040498697804
124,124,124,124,2019-08-02,101.70575714111328,102.61692810058594,88.71483612060547,-0.008879343558009456,0.14643459412861892
125,125,125,125,2019-08-05,99.66641235351562,104.6388931274414,89.20948028564453,-0.047520387738330894,0.11721772208949655
126,126,126,126,2019-08-06,99.79657745361328,103.05084991455078,89.65203857421875,-0.031579287930530664,0.11315458120895205
127,127,127,127,2019-08-07,100.15240478515624,103.97069549560548,90.25951385498048,-0.03672468181777855,0.10960496581081314
128,128,128,128,2019-08-08,102.00948333740234,103.6756362915039,91.35293579101562,-0.016070824483940038,0.11665249128681832
129,129,129,129,2019-08-09,100.44742584228516,101.5148468017578,99.26725006103516,-0.010514924595779962,0.011888873526005428
130,130,130,130,2019-08-12,99.70113372802734,101.70575714111328,102.61692810058594,-0.019710028905291832,-0.02841436034511291
131,131,131,131,2019-08-13,100.5168685913086,99.66641235351562,104.6388931274414,0.00853302750355267,-0.03939285301032891
132,132,132,132,2019-08-14,98.96350860595705,99.79657745361328,103.05084991455078,-0.008347669518460776,-0.039663343989719047
133,133,133,133,2019-08-15,98.8420181274414,100.15240478515624,103.97069549560548,-0.013083926047765204,-0.04932810484451222
134,134,134,134,2019-08-16,100.90741729736328,102.00948333740234,103.6756362915039,-0.010803564570500912,-0.02670076686442746
135,135,135,135,2019-08-19,102.21141815185548,100.44742584228516,101.5148468017578,0.017561349081657962,0.006861768224484255
136,136,136,136,2019-08-20,100.67987823486328,99.70113372802734,101.70575714111328,0.009816784125101563,-0.010086733879053011
137,137,137,137,2019-08-21,101.4587860107422,100.5168685913086,99.66641235351562,0.009370739783621351,0.017983728067476168
138,138,138,138,2019-08-22,100.83740997314452,98.96350860595705,99.79657745361328,0.018935276179917748,0.01042954123366635
139,139,139,139,2019-08-23,97.38922882080078,98.8420181274414,100.15240478515624,-0.014698094334410272,-0.027589711602860945
140,140,140,140,2019-08-26,100.08477020263672,100.90741729736328,102.00948333740234,-0.008152493808282757,-0.018867982385515347
141,141,141,141,2019-08-27,99.88346862792967,102.21141815185548,100.44742584228516,-0.022775826478282246,-0.00561445163603258
142,142,142,142,2019-08-28,101.8088607788086,100.67987823486328,99.70113372802734,0.011213586704104328,0.021140452189148284
143,143,143,143,2019-08-29,103.5942153930664,101.4587860107422,100.5168685913086,0.0210472593482256,0.030615227522357458
144,144,144,144,2019-08-30,103.8480224609375,100.83740997314452,98.96350860595705,0.029856106861479104,0.04935671667047625
145,145,145,145,2019-09-03,102.68404388427734,97.38922882080078,98.8420181274414,0.05436756330845571,0.03887036939980559
146,146,146,146,2019-09-04,104.55689239501952,100.08477020263672,100.90741729736328,0.044683343762775385,0.036166569271133264
147,147,147,147,2019-09-05,106.07093811035156,99.88346862792967,102.21141815185548,0.0619468823762066,0.03776016445405328
148,148,148,148,2019-09-06,105.09075927734376,101.8088607788086,100.67987823486328,0.03223588274566258,0.04381094931591889
149,149,149,149,2019-09-09,106.47352600097656,103.5942153930664,101.4587860107422,0.027794125347493814,0.04942637486026502
150,150,150,150,2019-09-10,107.12117004394533,103.8480224609375,100.83740997314452,0.031518631799069885,0.06231576229966973
151,151,151,151,2019-09-11,107.51496124267578,102.68404388427734,97.38922882080078,0.04704642684157223,0.10397178973977361
152,152,152,152,2019-09-12,107.26117706298828,104.55689239501952,100.08477020263672,0.02586424104641405,0.07170328558302974
153,153,153,153,2019-09-13,107.35745239257812,106.07093811035156,99.88346862792967,0.012128810257981515,0.07482703461660267
154,154,154,154,2019-09-16,107.26992797851562,105.09075927734376,101.8088607788086,0.020736063914247982,0.05364039198485715
155,155,155,155,2019-09-17,107.11239624023438,106.47352600097656,103.5942153930664,0.006000273150078117,0.03396117084162453
156,156,156,156,2019-09-18,105.93091583251952,107.12117004394533,103.8480224609375,-0.011111288375001083,0.020057130816963697
157,157,157,157,2019-09-19,104.2505874633789,107.51496124267578,102.68404388427734,-0.03036204209690163,0.015255959152397747
158,158,158,158,2019-09-20,105.6333465576172,107.26117706298828,104.55689239501952,-0.015176325208655417,0.010295391704363333
159,159,159,159,2019-09-23,104.18933868408205,107.35745239257812,106.07093811035156,-0.02950995611288465,-0.01773906651331758
160,160,160,160,2019-09-24,103.26162719726562,107.26992797851562,105.09075927734376,-0.03736649084031074,-0.01740526086837857
161,161,161,161,2019-09-25,104.18933868408205,107.11239624023438,106.47352600097656,-0.027289629013587002,-0.02145310109175469
162,162,162,162,2019-09-26,103.66422271728516,105.93091583251952,107.12117004394533,-0.021397843088773794,-0.03227137385861256
163,163,163,163,2019-09-27,104.101806640625,104.2505874633789,107.51496124267578,-0.0014271461329287138,-0.03174585715886402
164,164,164,164,2019-09-30,104.86319732666016,105.6333465576172,107.26117706298828,-0.007290777543784155,-0.02235645554141108
165,165,165,165,2019-10-01,101.35375213623048,104.18933868408205,107.35745239257812,-0.02721570732346712,-0.05592252910765505
166,166,166,166,2019-10-02,100.85491943359376,103.26162719726562,107.26992797851562,-0.02330689365444738,-0.05980248766650309
167,167,167,167,2019-10-03,101.43251037597656,104.18933868408205,107.11239624023438,-0.02645979274774557,-0.053027343833470186
168,168,168,168,2019-10-04,102.82405853271484,103.66422271728516,105.93091583251952,-0.008104668732833886,-0.02932908939177603
169,169,169,169,2019-10-07,101.14371490478516,104.101806640625,104.2505874633789,-0.02841537367407676,-0.02980196691635073
170,170,170,170,2019-10-08,98.66699981689452,104.86319732666016,105.6333465576172,-0.05908839009041289,-0.06594836732662757
171,171,171,171,2019-10-09,99.64717864990234,101.35375213623048,104.18933868408205,-0.01683779288244125,-0.04359524776284662
172,172,172,172,2019-10-10,100.8899154663086,100.85491943359376,103.26162719726562,0.0003469938096363201,-0.022967987192630934
173,173,173,173,2019-10-11,101.53754425048828,101.43251037597656,104.18933868408205,0.0010355050281452005,-0.02545168696803435
174,174,174,174,2019-10-14,101.40628051757812,102.82405853271484,103.66422271728516,-0.013788388003432406,-0.02178130641913878
175,175,175,175,2019-10-15,101.94013214111328,101.14371490478516,104.101806640625,0.007874114937125531,-0.020765004655242336
176,176,176,176,2019-10-16,102.83280181884766,98.66699981689452,104.86319732666016,0.04222082367644697,-0.01936232691329831
177,177,177,177,2019-10-17,103.61172485351562,99.64717864990234,101.35375213623048,0.03978583495617283,0.022278136425084583
178,178,178,178,2019-10-18,102.7015380859375,100.8899154663086,100.85491943359376,0.017956429156032794,0.018309653735429476
179,179,179,179,2019-10-21,103.72547912597656,101.53754425048828,101.43251037597656,0.021548038133468728,0.022605856263447688
180,180,180,180,2019-10-22,101.60753631591795,101.40628051757812,102.82405853271484,0.0019846482615535344,-0.011831104842159434
181,181,181,181,2019-10-23,100.77615356445312,101.94013214111328,101.14371490478516,-0.011418256502246704,-0.003634050229201602
182,182,182,182,2019-10-24,99.7784423828125,102.83280181884766,98.66699981689452,-0.029702190176785992,0.011264582565402748
183,183,183,183,2019-10-25,101.2750015258789,103.61172485351562,99.64717864990234,-0.02255269209098043,0.016335865179843312
184,184,184,184,2019-10-28,101.73883056640624,102.7015380859375,100.8899154663086,-0.009373837407631647,0.008414271101070847
185,185,185,185,2019-10-29,102.31644439697266,103.72547912597656,101.53754425048828,-0.013584268213334583,0.007671055590657838
186,186,186,186,2019-10-30,102.29019165039062,101.60753631591795,101.40628051757812,0.00671855021019474,0.008716532430742996
187,187,187,187,2019-10-31,100.7936553955078,100.77615356445312,101.94013214111328,0.00017367036184290363,-0.01124656915314215
188,188,188,188,2019-11-01,104.59188842773438,99.7784423828125,102.83280181884766,0.048241342818867494,0.017106279103291877
189,189,189,189,2019-11-04,107.66376495361328,101.2750015258789,103.61172485351562,0.0630833209723709,0.0391079301674242
190,190,190,190,2019-11-05,106.2372055053711,101.73883056640624,102.7015380859375,0.044214926728774584,0.034426625786996956
191,191,191,191,2019-11-06,106.7273178100586,102.31644439697266,103.72547912597656,0.043110112348826446,0.02894022480663838
192,192,192,192,2019-11-07,108.07508087158205,102.29019165039062,101.60753631591795,0.05655370400480941,0.06365221311493285
193,193,193,193,2019-11-08,108.7839813232422,100.7936553955078,100.77615356445312,0.07927409613611958,0.07946153405892331
194,194,194,194,2019-11-11,107.76878356933594,104.59188842773438,99.7784423828125,0.030374201951584245,0.08008083705964752
195,195,195,195,2019-11-12,107.65501403808594,107.66376495361328,101.2750015258789,-8.128004376506404e-05,0.06299691351351644
196,196,196,196,2019-11-13,107.66376495361328,106.2372055053711,101.73883056640624,0.013428058856179703,0.058236706223389945
197,197,197,197,2019-11-14,108.59146118164062,106.7273178100586,102.31644439697266,0.0174664126282984,0.06132950398786163
198,198,198,198,2019-11-15,109.12944793701172,108.07508087158205,102.29019165039062,0.009755875794185132,0.06686131071096657
199,199,199,199,2019-11-18,108.28274536132812,108.7839813232422,100.7936553955078,-0.004607626562450395,0.07430120414259833
200,200,200,200,2019-11-19,106.3158950805664,107.76878356933594,104.59188842773438,-0.01348153371179861,0.016483177412206285
201,201,201,201,2019-11-20,104.9664306640625,107.65501403808594,107.66376495361328,-0.02497406551888315,-0.025053315669509857
202,202,202,202,2019-11-21,105.41625213623048,107.66376495361328,106.2372055053711,-0.0208752946578743,-0.0077275504870005784
203,203,203,203,2019-11-22,105.2398452758789,108.59146118164062,106.7273178100586,-0.030864451673188964,-0.013937130293360522
204,204,204,204,2019-11-25,106.10420989990234,109.12944793701172,108.07508087158205,-0.027721555403226295,-0.018236127660376633
205,205,205,205,2019-11-26,106.89800262451172,108.28274536132812,108.7839813232422,-0.012788212306546809,-0.017336915562287225
206,206,206,206,2019-11-27,105.72494506835938,106.3158950805664,107.76878356933594,-0.0055584351875060944,-0.018965032667939585
207,207,207,207,2019-11-29,105.60147094726562,104.9664306640625,107.65501403808594,0.006049936910168308,-0.019075220129494475
208,208,208,208,2019-12-02,104.26964569091795,105.41625213623048,107.66376495361328,-0.010876941857416389,-0.03152517714904057
209,209,209,209,2019-12-03,103.13186645507812,105.2398452758789,108.59146118164062,-0.020030234891308174,-0.05027646434769173
210,210,210,210,2019-12-04,102.72615814208984,106.10420989990234,109.12944793701172,-0.03183711335298878,-0.05867609445452138
211,211,211,211,2019-12-05,101.43846893310548,106.89800262451172,108.28274536132812,-0.05107236391107617,-0.06320745198493083
212,212,212,212,2019-12-06,103.66109466552734,105.72494506835938,106.3158950805664,-0.01952094088578238,-0.0249708701885758
213,213,213,213,2019-12-09,104.19908905029295,105.60147094726562,104.9664306640625,-0.01327994661810139,-0.007310352547143073
214,214,214,214,2019-12-10,104.55189514160156,104.26964569091795,105.41625213623048,0.0027069186704657966,-0.008199466183941961
215,215,215,215,2019-12-11,103.0083999633789,103.13186645507812,105.2398452758789,-0.0011971711163881738,-0.021203426389029945
216,216,216,216,2019-12-12,103.14952087402344,102.72615814208984,106.10420989990234,0.004121274849469225,-0.027847047998060925
217,217,217,217,2019-12-13,104.62244415283205,101.43846893310548,106.89800262451172,0.031388242086207496,-0.021287193547224303
218,218,218,218,2019-12-16,105.06344604492188,103.66109466552734,105.72494506835938,0.013528232399236728,-0.0062567923115002255
219,219,219,219,2019-12-17,106.09539031982422,104.19908905029295,105.60147094726562,0.018198827713512777,0.004677201634863959
220,220,220,220,2019-12-18,104.03150939941406,104.55189514160156,104.26964569091795,-0.004977296121535746,-0.00228385058686964
221,221,221,221,2019-12-19,104.56952667236328,103.0083999633789,103.13186645507812,0.015155334026539347,0.013940019381995405
222,222,222,222,2019-12-20,103.5464324951172,103.14952087402344,102.72615814208984,0.0038479250095453388,0.007985058215578933
223,223,223,223,2019-12-23,104.90469360351562,104.62244415283205,101.43846893310548,0.0026977906410909913,0.0341707116330392
224,224,224,224,2019-12-24,104.36666107177734,105.06344604492188,103.66109466552734,-0.006632039966084968,0.006806472655209506
225,225,225,225,2019-12-26,104.9928970336914,106.09539031982422,104.19908905029295,-0.010391528631068181,0.007618185443207803
226,226,226,226,2019-12-27,104.90469360351562,104.03150939941406,104.55189514160156,0.00839345895433552,0.0033743861021002797
227,227,227,227,2019-12-30,102.69969177246094,104.56952667236328,103.0083999633789,-0.017881260051610504,-0.0029969224939686567
228,228,228,228,2019-12-31,103.2465362548828,103.5464324951172,103.14952087402344,-0.0028962488905500683,0.0009405315704553718
229,229,229,229,2020-01-02,103.0083999633789,104.90469360351562,104.62244415283205,-0.01807634696788407,-0.015427322526468168
230,230,230,230,2020-01-03,102.94666290283205,104.36666107177734,105.06344604492188,-0.0136058599016472,-0.020147665261091463
231,231,231,231,2020-01-06,102.4880142211914,104.9928970336914,106.09539031982422,-0.023857640690647886,-0.034001251965409485
232,232,232,232,2020-01-07,102.31163024902344,104.90469360351562,104.03150939941406,-0.024718277756880958,-0.016532290652319537
233,233,233,233,2020-01-08,102.8937530517578,102.69969177246094,104.56952667236328,0.0018895994325554,-0.01602544903790193
234,234,234,234,2020-01-09,103.13186645507812,103.2465362548828,103.5464324951172,-0.001110640646787342,-0.004003672845596329
235,235,235,235,2020-01-10,102.19696044921876,103.0083999633789,104.90469360351562,-0.007877411108692334,-0.025811363260166975
236,236,236,236,2020-01-13,102.97311401367188,102.94666290283205,104.36666107177734,0.0002569399540885975,-0.013352415836577092
237,237,237,237,2020-01-14,103.43173217773438,102.4880142211914,104.9928970336914,0.00920808119577976,-0.01486924258748723
238,238,238,238,2020-01-15,104.01388549804688,102.31163024902344,104.90469360351562,0.01663794472710678,-0.008491594368842392
239,239,239,239,2020-01-16,104.61363983154295,102.8937530517578,102.69969177246094,0.016715171998051392,0.018636356410129507
240,240,240,240,2020-01-17,104.60481262207033,103.13186645507812,103.2465362548828,0.014282163385783253,0.013155660387815571
241,241,241,241,2020-01-21,103.53759765625,102.19696044921876,103.0083999633789,0.013118171040883198,0.005137422705907779
242,242,242,242,2020-01-22,103.42294311523438,102.97311401367188,102.94666290283205,0.004368413113181813,0.00462647548713524
