,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ADP,ADP_6m,ADP_12m,ADP_6m_ret,ADP_12m_ret
51,51,51,51,2019-04-18,147.07846069335938,145.24945068359375,146.17300415039062,0.012592199152269945,0.006194417007651998
52,52,52,52,2019-04-22,146.59854125976562,146.38125610351562,145.8651580810547,0.0014843782737889999,0.005027816021036413
53,53,53,53,2019-04-23,149.43255615234375,147.86614990234375,144.27157592773438,0.010593406611550504,0.03577267518859362
54,54,54,54,2019-04-24,148.0382080078125,148.20115661621094,145.17701721191406,-0.0010995096942489901,0.019708290271055695
55,55,55,55,2019-04-25,148.36412048339844,146.8068389892578,145.28565979003906,0.01060769038324283,0.021189019603230275
56,56,56,56,2019-04-26,148.2193145751953,147.4496612548828,144.57940673828125,0.005219770013456193,0.025175838793577654
57,57,57,57,2019-04-29,147.57638549804688,147.07846069335938,145.24945068359375,0.00338543660533408,0.016020265849555848
58,58,58,58,2019-04-30,148.84402465820312,146.59854125976562,146.38125610351562,0.015317228801469573,0.016824343636905992
59,59,59,59,2019-05-01,142.58750915527344,149.43255615234375,147.86614990234375,-0.04580693239358036,-0.03569877724250292
60,60,60,60,2019-05-02,143.43856811523438,148.0382080078125,148.20115661621094,-0.031070626661026446,-0.03213597390005529
61,61,61,61,2019-05-03,145.0412139892578,148.36412048339844,146.8068389892578,-0.02239696823810211,-0.012026857959452353
62,62,62,62,2019-05-06,145.09552001953125,148.2193145751953,147.4496612548828,-0.02107548914672175,-0.01596572833953258
63,63,63,63,2019-05-07,143.375244140625,147.57638549804688,147.07846069335938,-0.02846757184927451,-0.02517851040374386
64,64,64,64,2019-05-08,144.1357879638672,148.84402465820312,146.59854125976562,-0.031632016838752275,-0.016799302876653877
65,65,65,65,2019-05-09,145.38528442382812,142.58750915527344,149.43255615234375,0.0196214611302874,-0.027084270206751415
66,66,66,66,2019-05-10,145.80178833007812,143.43856811523438,148.0382080078125,0.016475486655340932,-0.015107043700612444
67,67,67,67,2019-05-13,142.38829040527344,145.0412139892578,148.36412048339844,-0.018290825835068247,-0.04027813502789357
68,68,68,68,2019-05-14,143.5200958251953,145.09552001953125,148.2193145751953,-0.010857841745381736,-0.03170449656624186
69,69,69,69,2019-05-15,144.29876708984375,143.375244140625,147.57638549804688,0.00644129992422493,-0.02220964009344506
70,70,70,70,2019-05-16,146.25450134277344,144.1357879638672,148.84402465820312,0.01469942620660869,-0.017397563129431082
71,71,71,71,2019-05-17,146.42652893066406,145.38528442382812,142.58750915527344,0.007161966295023969,0.02692395566858563
72,72,72,72,2019-05-20,146.08245849609375,145.80178833007812,143.43856811523438,0.0019250118207070344,0.018432213982611412
73,73,73,73,2019-05-21,147.58546447753906,142.38829040527344,145.0412139892578,0.03650001034125161,0.017541569174053473
74,74,74,74,2019-05-22,147.9204864501953,143.5200958251953,145.09552001953125,0.030660449323832495,0.019469701271850326
75,75,75,75,2019-05-23,145.89231872558594,144.29876708984375,143.375244140625,0.011043418234821134,0.017555852128085192
76,76,76,76,2019-05-24,146.54425048828125,146.25450134277344,144.1357879638672,0.0019811297624865443,0.01670967743984475
77,77,77,77,2019-05-28,146.58045959472656,146.42652893066406,145.38528442382812,0.0010512484669726874,0.008220743768085015
78,78,78,78,2019-05-29,144.75144958496094,146.08245849609375,145.80178833007812,-0.009111353442674996,-0.00720388108504777
79,79,79,79,2019-05-30,145.69313049316406,147.58546447753906,142.38829040527344,-0.012821953646139694,0.02321005525443276
80,80,80,80,2019-05-31,144.9778289794922,147.9204864501953,143.5200958251953,-0.01989350860939676,0.010156996801844231
81,81,81,81,2019-06-03,141.24742126464844,145.89231872558594,144.29876708984375,-0.0318378479519148,-0.02114602838772328
82,82,82,82,2019-06-04,144.3711700439453,146.54425048828125,146.25450134277344,-0.014828834547212177,-0.01287708263018994
83,83,83,83,2019-06-05,147.2685546875,146.58045959472656,146.42652893066406,0.004694316655002417,0.005750500015162308
84,84,84,84,2019-06-06,148.7625274658203,144.75144958496094,146.08245849609375,0.027710105096426574,0.01834627509228448
85,85,85,85,2019-06-07,151.13479614257812,145.69313049316406,147.58546447753906,0.03735018686875824,0.024049330857912832
86,86,86,86,2019-06-10,151.83193969726562,144.9778289794922,147.9204864501953,0.047276957904666794,0.026442944726167372
87,87,87,87,2019-06-11,149.4959716796875,141.24742126464844,145.89231872558594,0.05839788324053119,0.024700772361290646
88,88,88,88,2019-06-12,149.5955810546875,144.3711700439453,146.54425048828125,0.03618735658339478,0.02082190571270659
89,89,89,89,2019-06-13,149.6137237548828,147.2685546875,146.58045959472656,0.015924438671644392,0.020693509684324818
90,90,90,90,2019-06-14,150.60537719726562,148.7625274658203,144.75144958496094,0.012387862473422384,0.0404412365409077
91,91,91,91,2019-06-17,150.9692840576172,151.13479614257812,145.69313049316406,-0.0010951289126349684,0.03621415468659106
92,92,92,92,2019-06-18,153.04360961914062,151.83193969726562,144.9778289794922,0.007980336181510506,0.05563458010389555
93,93,93,93,2019-06-19,153.07089233398438,149.4959716796875,141.24742126464844,0.02391315708463737,0.0837075180805098
94,94,94,94,2019-06-20,154.30821228027344,149.5955810546875,144.3711700439453,0.031502476158457915,0.06882982407985883
95,95,95,95,2019-06-21,152.989013671875,149.6137237548828,147.2685546875,0.02256002880138208,0.0388437232681047
96,96,96,96,2019-06-24,152.62509155273438,150.60537719726562,148.7625274658203,0.013410639069170172,0.025964630695062052
97,97,97,97,2019-06-25,150.5872039794922,150.9692840576172,151.13479614257812,-0.0025308464599936853,-0.0036232037694968744
98,98,98,98,2019-06-26,148.13076782226562,153.04360961914062,151.83193969726562,-0.03210092737031578,-0.02437676738095873
99,99,99,99,2019-06-27,149.21339416503906,153.07089233398438,149.4959716796875,-0.025200729610490913,-0.0018902015316766274
100,100,100,100,2019-06-28,150.41433715820312,154.30821228027344,149.5955810546875,-0.025234399806264185,0.00547313027392371
101,101,101,101,2019-07-01,151.3787078857422,152.989013671875,149.6137237548828,-0.010525630223269022,0.011796940057123395
102,102,102,102,2019-07-02,147.3483428955078,152.62509155273438,150.60537719726562,-0.0345732710365213,-0.02162628162666258
103,103,103,103,2019-07-03,149.2861785888672,150.5872039794922,150.9692840576172,-0.00863968090411038,-0.01114866165827244
104,104,104,104,2019-07-05,149.968505859375,148.13076782226562,153.04360961914062,0.012406187209630826,-0.020092990275243916
105,105,105,105,2019-07-08,149.26800537109375,149.21339416503906,153.07089233398438,0.00036599399377168496,-0.024843958932395438
106,106,106,106,2019-07-09,148.7858123779297,150.41433715820312,154.30821228027344,-0.010826925218974215,-0.03578811406559035
107,107,107,107,2019-07-10,149.6956024169922,151.3787078857422,152.989013671875,-0.011118508621571599,-0.0215271095344558
108,108,108,108,2019-07-11,150.30517578125,147.3483428955078,152.62509155273438,0.02006695716855833,-0.015200094217029836
109,109,109,109,2019-07-12,150.2323760986328,149.2861785888672,150.5872039794922,0.0063381454245101665,-0.0023562950335919153
110,110,110,110,2019-07-15,150.12318420410156,149.968505859375,148.13076782226562,0.0010314055197135907,0.013450388539310909
111,111,111,111,2019-07-16,149.38624572753906,149.26800537109375,149.21339416503906,0.0007921346316068778,0.0011584185418958004
112,112,112,112,2019-07-17,150.4689483642578,148.7858123779297,150.41433715820312,0.01131247636738908,0.0003630718127438648
113,113,113,113,2019-07-18,152.63418579101562,149.6956024169922,151.3787078857422,0.019630392119587503,0.008293622813989376
114,114,114,114,2019-07-19,151.44239807128906,150.30517578125,147.3483428955078,0.007566088686753902,0.02778487423292275
115,115,115,115,2019-07-22,152.06103515625,150.2323760986328,149.2861785888672,0.012172203523004965,0.018587498143580516
116,116,116,116,2019-07-23,152.76153564453125,150.12318420410156,149.968505859375,0.017574576867771974,0.018624108903073644
117,117,117,117,2019-07-24,152.1247100830078,149.38624572753906,149.26800537109375,0.01833143568292983,0.01913809127958821
118,118,118,118,2019-07-25,151.98825073242188,150.4689483642578,148.7858123779297,0.010097115615416596,0.02152381536458403
119,119,119,119,2019-07-26,153.99887084960938,152.63418579101562,149.6956024169922,0.00894088733478271,0.028746792578649094
120,120,120,120,2019-07-29,152.76153564453125,151.44239807128906,150.30517578125,0.008710490523408332,0.01634248355396739
121,121,121,121,2019-07-30,150.11412048339844,152.06103515625,150.2323760986328,-0.012803507952257598,-0.0007871513338558733
122,122,122,122,2019-07-31,151.49700927734375,152.76153564453125,150.12318420410156,-0.008277779886489145,0.009151318502373273
123,123,123,123,2019-08-01,149.4772491455078,152.1247100830078,149.38624572753906,-0.017403227497067353,0.0006091820403246739
124,124,124,124,2019-08-02,149.44998168945312,151.98825073242188,150.4689483642578,-0.016700429347248802,-0.006771939897778467
125,125,125,125,2019-08-05,145.33778381347656,153.99887084960938,152.63418579101562,-0.056241237278882195,-0.047803196510178836
126,126,126,126,2019-08-06,148.64935302734375,152.76153564453125,151.44239807128906,-0.02691896621644574,-0.01844295309316568
127,127,127,127,2019-08-07,149.63192749023438,150.11412048339844,152.06103515625,-0.003212176120482857,-0.01597455695023775
128,128,128,128,2019-08-08,154.95413208007812,151.49700927734375,152.76153564453125,0.022819742905983542,0.014353066210652354
129,129,129,129,2019-08-09,152.5978240966797,149.4772491455078,152.1247100830078,0.020876588036043975,0.0031100405280228838
130,130,130,130,2019-08-12,150.9056396484375,149.44998168945312,151.98825073242188,0.009740101286925151,-0.007122991933701028
131,131,131,131,2019-08-13,153.48939514160156,145.33778381347656,153.99887084960938,0.05608735123267472,-0.0033083080752284166
132,132,132,132,2019-08-14,149.05874633789062,148.64935302734375,152.76153564453125,0.0027540874023956885,-0.02423901599979228
133,133,133,133,2019-08-15,150.17779541015625,149.63192749023438,150.11412048339844,0.0036480711642072894,0.0004241767966448595
134,134,134,134,2019-08-16,151.95184326171875,154.95413208007812,151.49700927734375,-0.019375338870007197,0.003002263784246395
135,135,135,135,2019-08-19,153.7168731689453,152.5978240966797,149.4772491455078,0.007333322600698633,0.02836300539161285
136,136,136,136,2019-08-20,152.7342987060547,150.9056396484375,149.44998168945312,0.012117897395202526,0.021976028230141553
137,137,137,137,2019-08-21,154.38101196289062,153.48939514160156,145.33778381347656,0.005808979965465921,0.06222214149776728
138,138,138,138,2019-08-22,154.23541259765625,149.05874633789062,148.64935302734375,0.03472903393425164,0.03757876813150318
139,139,139,139,2019-08-23,149.9321746826172,150.17779541015625,149.63192749023438,-0.0016355329152903941,0.002006571708450533
140,140,140,140,2019-08-26,151.7607879638672,151.95184326171875,154.95413208007812,-0.001257341100643905,-0.02060831856075096
141,141,141,141,2019-08-27,151.7971954345703,153.7168731689453,152.5978240966797,-0.012488399580344978,-0.005246658442535357
142,142,142,142,2019-08-28,152.1338348388672,152.7342987060547,150.9056396484375,-0.00393142779503064,0.008138828961535172
143,143,143,143,2019-08-29,154.15353393554688,154.38101196289062,153.48939514160156,-0.001473484494313504,0.00432693602924572
144,144,144,144,2019-08-30,154.51742553710938,154.23541259765625,149.05874633789062,0.0018284577757041731,0.0366209922820957
145,145,145,145,2019-09-03,152.1247100830078,149.9321746826172,150.17779541015625,0.014623514966229711,0.012964064810874865
146,146,146,146,2019-09-04,154.399169921875,151.7607879638672,151.95184326171875,0.01738513613039472,0.01610593598355381
147,147,147,147,2019-09-05,157.6380157470703,151.7971954345703,153.7168731689453,0.038477788049895656,0.025508862477415795
148,148,148,148,2019-09-06,157.61981201171875,152.1338348388672,152.7342987060547,0.03606020435008461,0.0319870084653775
149,149,149,149,2019-09-09,152.88893127441406,154.15353393554688,154.38101196289062,-0.008203526891972235,-0.009664923616611754
150,150,150,150,2019-09-10,149.5045623779297,154.51742553710938,154.23541259765625,-0.03244205720975968,-0.030672918365820534
151,151,151,151,2019-09-11,146.6023712158203,152.1247100830078,149.9321746826172,-0.03630139287808143,-0.022208731873899268
152,152,152,152,2019-09-12,146.6571807861328,154.399169921875,151.7607879638672,-0.050142686257054314,-0.03362928755318206
153,153,153,153,2019-09-13,146.0446319580078,157.6380157470703,151.7971954345703,-0.07354433975916097,-0.03789637522678768
154,154,154,154,2019-09-16,144.6092529296875,157.61981201171875,152.1338348388672,-0.08254393223780743,-0.04946027895207772
155,155,155,155,2019-09-17,145.21267700195312,152.88893127441406,154.15353393554688,-0.05020804454890948,-0.05799968839723135
156,156,156,156,2019-09-18,144.24351501464844,149.5045623779297,154.51742553710938,-0.035189878352889004,-0.06649030351591978
157,157,157,157,2019-09-19,145.68807983398438,146.6023712158203,152.1247100830078,-0.006236538838038097,-0.042311536669560446
158,158,158,158,2019-09-20,145.6423797607422,146.6571807861328,154.399169921875,-0.006919545432081398,-0.05671526709349339
159,159,159,159,2019-09-23,146.008056640625,146.0446319580078,157.6380157470703,-0.0002504393136019134,-0.07377636067879434
160,160,160,160,2019-09-24,146.3097686767578,144.6092529296875,157.61981201171875,0.011759384082408175,-0.07175521395825579
161,161,161,161,2019-09-25,147.81829833984375,145.21267700195312,152.88893127441406,0.01794348394152645,-0.03316546784848173
162,162,162,162,2019-09-26,149.27200317382812,144.24351501464844,149.5045623779297,0.034861103867782406,-0.0015555324894612754
163,163,163,163,2019-09-27,146.67544555664062,145.68807983398438,146.6023712158203,0.0067772581242155905,0.0004984526526705668
164,164,164,164,2019-09-30,147.58059692382812,145.6423797607422,146.6571807861328,0.013308057491713488,0.006296426351205531
165,165,165,165,2019-10-01,146.67544555664062,146.008056640625,146.0446319580078,0.004570904725198055,0.004319320677354188
166,166,166,166,2019-10-02,143.19210815429688,146.3097686767578,144.6092529296875,-0.021308628608037727,-0.009799820873700793
167,167,167,167,2019-10-03,144.03326416015625,147.81829833984375,145.21267700195312,-0.025605992101096042,-0.008121968867642382
168,168,168,168,2019-10-04,145.5234832763672,149.27200317382812,144.24351501464844,-0.025112009069080177,0.008873662442216323
169,169,169,169,2019-10-07,145.2675018310547,146.67544555664062,145.68807983398438,-0.009599041749917436,-0.0028868388093861164
170,170,170,170,2019-10-08,142.9178466796875,147.58059692382812,145.6423797607422,-0.03159460214507226,-0.018707007435133094
171,171,171,171,2019-10-09,144.87437438964844,146.67544555664062,146.008056640625,-0.012279295693679582,-0.007764518459189795
172,172,172,172,2019-10-10,146.94061279296875,143.19210815429688,146.3097686767578,0.02617815106564869,0.004311701958907843
173,173,173,173,2019-10-11,148.58627319335938,144.03326416015625,147.81829833984375,0.03161081615244421,0.005195397742639329
174,174,174,174,2019-10-14,148.53146362304688,145.5234832763672,149.27200317382812,0.020670068355683524,-0.004961007657403038
175,175,175,175,2019-10-15,150.04908752441406,145.2675018310547,146.67544555664062,0.03291572879748661,0.023000727592612957
176,176,176,176,2019-10-16,150.08570861816406,142.9178466796875,147.58059692382812,0.05015372191089207,0.01697453287595052
177,177,177,177,2019-10-17,149.7839813232422,144.87437438964844,146.67544555664062,0.03388871879017796,0.021193293497793864
178,178,178,178,2019-10-18,149.5188446044922,146.94061279296875,143.19210815429688,0.017546080436972256,0.044183555446910106
179,179,179,179,2019-10-21,148.1383056640625,148.58627319335938,144.03326416015625,-0.0030148648301712155,0.028500648984401966
180,180,180,180,2019-10-22,145.81607055664062,148.53146362304688,145.5234832763672,-0.01828160175744009,0.0020105846402658223
181,181,181,181,2019-10-23,146.31890869140625,150.04908752441406,145.2675018310547,-0.024859723538144696,0.007237729341379673
182,182,182,182,2019-10-24,148.60459899902344,150.08570861816406,142.9178466796875,-0.009868425400240799,0.03979035824742927
183,183,183,183,2019-10-25,148.0742950439453,149.7839813232422,144.87437438964844,-0.011414346608982662,0.02208755459878975
184,184,184,184,2019-10-28,148.54971313476562,149.5188446044922,146.94061279296875,-0.006481667727503582,0.010950684846156244
185,185,185,185,2019-10-29,148.8697052001953,148.1383056640625,148.58627319335938,0.004937274885480569,0.0019075248389002208
186,186,186,186,2019-10-30,150.07652282714844,145.81607055664062,148.53146362304688,0.029217988485383595,0.010402235098300183
187,187,187,187,2019-10-31,148.3211669921875,146.31890869140625,150.04908752441406,0.013684207452668407,-0.011515701699588266
188,188,188,188,2019-11-01,149.00685119628906,148.60459899902344,150.08570861816406,0.0027068623715222895,-0.007188275498100527
189,189,189,189,2019-11-04,148.00119018554688,148.0742950439453,149.7839813232422,-0.0004937039097618889,-0.011902415211196393
190,190,190,190,2019-11-05,143.5486602783203,148.54971313476562,149.5188446044922,-0.03366585334236438,-0.039929310194739887
191,191,191,191,2019-11-06,145.9715118408203,148.8697052001953,148.1383056640625,-0.019467986152572836,-0.014626830066194252
192,192,192,192,2019-11-07,148.20228576660156,150.07652282714844,145.81607055664062,-0.012488542679693793,0.01636455570947537
193,193,193,193,2019-11-08,148.7782745361328,148.3211669921875,146.31890869140625,0.0030818766681453003,0.016808257160484175
194,194,194,194,2019-11-11,149.40911865234375,149.00685119628906,148.60459899902344,0.0026996574508160176,0.005413827423507822
195,195,195,195,2019-11-12,152.09707641601562,148.00119018554688,148.0742950439453,0.027674684408509176,0.027167317398853363
196,196,196,196,2019-11-13,154.49241638183594,143.5486602783203,148.54971313476562,0.07623725698517325,0.04000481132992184
197,197,197,197,2019-11-14,155.55299377441406,145.9715118408203,148.8697052001953,0.06563939643265604,0.04489354341926899
198,198,198,198,2019-11-15,156.4946746826172,148.20228576660156,150.07652282714844,0.05595317827334334,0.04276586193871834
199,199,199,199,2019-11-18,156.0924072265625,148.7782745361328,148.3211669921875,0.04916129531165758,0.05239468102879963
200,200,200,200,2019-11-19,156.42153930664062,149.40911865234375,149.00685119628906,0.04693435526257206,0.049760719395271824
201,201,201,201,2019-11-20,155.9552764892578,152.09707641601562,148.00119018554688,0.025366694509559418,0.05374339418310781
202,202,202,202,2019-11-21,155.29701232910156,154.49241638183594,143.5486602783203,0.0052079963930204975,0.08184229673758625
203,203,203,203,2019-11-22,155.1050262451172,155.55299377441406,145.9715118408203,-0.002879838686656977,0.06257052687278342
204,204,204,204,2019-11-25,155.6078338623047,156.4946746826172,148.20228576660156,-0.00566690733797226,0.049969189458831
205,205,205,205,2019-11-26,156.90609741210938,156.0924072265625,148.7782745361328,0.005212874860503813,0.05463044185260135
206,206,206,206,2019-11-27,156.77809143066406,156.42153930664062,149.40911865234375,0.0022794311167368964,0.04932077000913848
207,207,207,207,2019-11-29,156.1381378173828,155.9552764892578,152.09707641601562,0.001172524150778509,0.026568961722275963
208,208,208,208,2019-12-02,154.13589477539062,155.29701232910156,154.49241638183594,-0.007476753971611072,-0.0023076964863061322
209,209,209,209,2019-12-03,152.8010711669922,155.1050262451172,155.55299377441406,-0.014854161298963886,-0.01769122239725429
210,210,210,210,2019-12-04,154.1175994873047,155.6078338623047,156.4946746826172,-0.009576859583552144,-0.01518949574567563
211,211,211,211,2019-12-05,153.9256134033203,156.90609741210938,156.0924072265625,-0.018995335796039292,-0.01388148124397337
212,212,212,212,2019-12-06,155.40670776367188,156.77809143066406,156.42153930664062,-0.008747291502771537,-0.00648779923447329
213,213,213,213,2019-12-09,154.57472229003906,156.1381378173828,155.9552764892578,-0.010013027881581982,-0.008852244247817054
214,214,214,214,2019-12-10,153.98959350585938,154.13589477539062,155.29701232910156,-0.000949170663617549,-0.008418827919699723
215,215,215,215,2019-12-11,152.90162658691406,152.8010711669922,155.1050262451172,0.000658080595599797,-0.014205855938678735
216,216,216,216,2019-12-12,153.6646270751953,154.1175994873047,155.6078338623047,-0.002939134878925276,-0.012487846780444789
217,217,217,217,2019-12-13,154.67578125,153.9256134033203,156.90609741210938,0.004873573865280534,-0.014214337102856578
218,218,218,218,2019-12-16,154.97915649414062,155.40670776367188,156.77809143066406,-0.0027511764175677245,-0.011474402578239284
219,219,219,219,2019-12-17,154.73094177246094,154.57472229003906,156.1381378173828,0.0010106405504566318,-0.009012506903135487
220,220,220,220,2019-12-18,154.0323028564453,153.98959350585938,154.13589477539062,0.0002773521873367102,-0.0006720817308406568
221,221,221,221,2019-12-19,155.11705017089844,152.90162658691406,152.8010711669922,0.014489208737914039,0.015156824400629931
222,222,222,222,2019-12-20,157.27734375,153.6646270751953,154.1175994873047,0.02351039887037132,0.02050216375810865
223,223,223,223,2019-12-23,156.2937469482422,154.67578125,153.9256134033203,0.010460368683233634,0.015384921927949824
224,224,224,224,2019-12-24,156.1925811767578,154.97915649414062,155.40670776367188,0.007829599218802441,0.005056882192504997
225,225,225,225,2019-12-26,156.5970916748047,154.73094177246094,154.57472229003906,0.012060612318175012,0.013083441812503649
226,226,226,226,2019-12-27,156.983154296875,154.0323028564453,153.98959350585938,0.019157354565943363,0.019440020087472476
227,227,227,227,2019-12-30,155.8984375,155.11705017089844,152.90162658691406,0.0050374045164001124,0.01959960125984961
228,228,228,228,2019-12-31,156.73495483398438,157.27734375,153.6646270751953,-0.0034486144226709703,0.019980706147073146
229,229,229,229,2020-01-02,156.56951904296875,156.2937469482422,154.67578125,0.0017644473954412376,0.012243272848953213
230,230,230,230,2020-01-03,156.23855590820312,156.1925811767578,154.97915649414062,0.0002943464478206703,0.008126250281341063
231,231,231,231,2020-01-06,156.4499969482422,156.5970916748047,154.73094177246094,-0.0009393196577874852,0.011109963890151953
232,232,232,232,2020-01-07,154.55633544921875,156.983154296875,154.0323028564453,-0.01545910361226932,0.003402095424502205
233,233,233,233,2020-01-08,156.00875854492188,155.8984375,155.11705017089844,0.0007076468930091728,0.005748616113064431
234,234,234,234,2020-01-09,157.3876495361328,156.73495483398438,157.27734375,0.004164321244356728,0.00070134568338176
235,235,235,235,2020-01-10,157.27734375,156.56951904296875,156.2937469482422,0.0045208333739403805,0.006293257542053343
236,236,236,236,2020-01-13,158.44479370117188,156.23855590820312,156.1925811767578,0.0141209561247162,0.014419459025811987
237,237,237,237,2020-01-14,157.40603637695312,156.4499969482422,156.5970916748047,0.006110830599934225,0.005165770918838852
238,238,238,238,2020-01-15,158.8584747314453,154.55633544921875,156.983154296875,0.0278354120503852,0.011945997919138751
239,239,239,239,2020-01-16,160.7613525390625,156.00875854492188,155.8984375,0.030463635750118012,0.031192840140315647
240,240,240,240,2020-01-17,162.59072875976562,157.3876495361328,156.73495483398438,0.033059005830303745,0.03736099539495674
241,241,241,241,2020-01-21,161.9747772216797,157.27734375,156.56951904296875,0.02986719739587218,0.03452305539258593
242,242,242,242,2020-01-22,163.932861328125,158.44479370117188,156.23855590820312,0.03463709661109893,0.04924716165734799
243,243,243,243,2020-01-23,163.47320556640625,157.40603637695312,156.4499969482422,0.038544704695591125,0.04489107545644466
