,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HBAN,HBAN_6m,HBAN_12m,HBAN_6m_ret,HBAN_12m_ret
27,27,27,27,2019-03-15,10.926129341125488,10.770212173461914,11.305181503295898,0.014476703443945027,-0.03352906470894801
28,28,28,28,2019-03-18,11.061219215393066,10.825281143188477,11.336649894714355,0.021795098813950586,-0.024295597189581297
29,29,29,29,2019-03-19,10.791044235229492,10.778078079223633,11.328783988952637,0.0012030118830603787,-0.047466679058187244
30,30,30,30,2019-03-20,10.298376083374023,10.793811798095703,11.305181503295898,-0.04589997713403593,-0.08905698857009525
31,31,31,31,2019-03-21,10.02820110321045,10.951156616210938,11.22650909423828,-0.0842792725322038,-0.10673914579936794
32,32,32,32,2019-03-22,9.734190940856934,11.069165229797363,11.037694931030272,-0.12060297784215734,-0.11809567109060037
33,33,33,33,2019-03-25,9.789813041687012,10.926129341125488,10.770212173461914,-0.10399989456114433,-0.09102876674896265
34,34,34,34,2019-03-26,9.98847198486328,11.061219215393066,10.825281143188477,-0.09698272944784647,-0.07730137880545829
35,35,35,35,2019-03-27,10.020256042480469,10.791044235229492,10.778078079223633,-0.07142850830252678,-0.0703114257637435
36,36,36,36,2019-03-28,10.1473970413208,10.298376083374023,10.793811798095703,-0.014660470818983473,-0.0598875326776539
37,37,37,37,2019-03-29,10.07588005065918,10.02820110321045,10.951156616210938,0.0047544865682307424,-0.07992549063320775
38,38,38,38,2019-04-01,10.441410064697266,9.734190940856934,11.069165229797363,0.07265309753396654,-0.05671206022024389
39,39,39,39,2019-04-02,10.47319507598877,9.789813041687012,10.926129341125488,0.06980542237035348,-0.041454228757103695
40,40,40,40,2019-04-03,10.497032165527344,9.98847198486328,11.061219215393066,0.050914712624187786,-0.05100586462300516
41,41,41,41,2019-04-04,10.58444118499756,10.020256042480469,10.791044235229492,0.05630446369087294,-0.01914578846386672
42,42,42,42,2019-04-05,10.576495170593262,10.1473970413208,10.298376083374023,0.042286522102678026,0.027006110960371865
43,43,43,43,2019-04-08,10.648011207580566,10.07588005065918,10.02820110321045,0.056782251678746176,0.06180670869989724
44,44,44,44,2019-04-09,10.465248107910156,10.441410064697266,9.734190940856934,0.0022830291182114326,0.07510199578937637
45,45,45,45,2019-04-10,10.56855010986328,10.47319507598877,9.789813041687012,0.009104674665434631,0.07954565269635361
46,46,46,46,2019-04-11,10.608280181884766,10.497032165527344,9.98847198486328,0.01059804472379966,0.06205235374947793
47,47,47,47,2019-04-12,10.878454208374023,10.58444118499756,10.020256042480469,0.027777850359563594,0.08564633101741692
48,48,48,48,2019-04-15,10.695693016052246,10.576495170593262,10.1473970413208,0.0112700704284725,0.05403316461342267
49,49,49,49,2019-04-16,10.854615211486816,10.648011207580566,10.07588005065918,0.01940306033479411,0.07728706146880837
50,50,50,50,2019-04-17,10.989702224731444,10.465248107910156,10.441410064697266,0.050113873212893845,0.052511313762876766
51,51,51,51,2019-04-18,10.814885139465332,10.56855010986328,10.47319507598877,0.023308308806915257,0.03262519804103836
52,52,52,52,2019-04-22,10.838723182678224,10.608280181884766,10.497032165527344,0.021722936879719157,0.03255120226010244
53,53,53,53,2019-04-23,10.957915306091309,10.878454208374023,10.58444118499756,0.007304447506532474,0.03528519971589161
54,54,54,54,2019-04-24,10.918184280395508,10.695693016052246,10.576495170593262,0.020801949346278326,0.032306459208932825
55,55,55,55,2019-04-25,10.870506286621094,10.854615211486816,10.648011207580566,0.0014639924884174427,0.02089545875779386
56,56,56,56,2019-04-26,10.918184280395508,10.989702224731444,10.465248107910156,-0.006507723582809266,0.043280022395551176
57,57,57,57,2019-04-29,11.069165229797363,10.814885139465332,10.56855010986328,0.02351204724349043,0.04736838210823979
58,58,58,58,2019-04-30,11.061219215393066,10.838723182678224,10.608280181884766,0.020527882202068026,0.04269674497113707
59,59,59,59,2019-05-01,10.942024230957031,10.957915306091309,10.878454208374023,-0.0014501914543402217,0.005843663204839533
60,60,60,60,2019-05-02,11.077110290527344,10.918184280395508,10.695693016052246,0.014556084239867761,0.03566082851318386
61,61,61,61,2019-05-03,11.196306228637695,10.870506286621094,10.854615211486816,0.029970999825240874,0.031478869632272755
62,62,62,62,2019-05-06,11.093003273010254,10.918184280395508,10.989702224731444,0.016011727602789128,0.009399804122657729
63,63,63,63,2019-05-07,10.846668243408203,11.069165229797363,10.814885139465332,-0.02010061118161055,0.0029388295421548527
64,64,64,64,2019-05-08,10.759260177612305,11.061219215393066,10.838723182678224,-0.027298892816494225,-0.007331399070410138
65,65,65,65,2019-05-09,10.791044235229492,10.942024230957031,10.957915306091309,-0.01379817779057635,-0.015228359245399115
66,66,66,66,2019-05-10,10.854615211486816,11.077110290527344,10.918184280395508,-0.020086021823832123,-0.005822311409675929
67,67,67,67,2019-05-13,10.37783908843994,11.196306228637695,10.870506286621094,-0.07310153219142013,-0.04532145837471302
68,68,68,68,2019-05-14,10.536763191223145,11.093003273010254,10.918184280395508,-0.05014332621179918,-0.03493447988941123
69,69,69,69,2019-05-15,10.306323051452637,10.846668243408203,11.069165229797363,-0.04981669760978891,-0.0689159627223932
70,70,70,70,2019-05-16,10.465248107910156,10.759260177612305,11.061219215393066,-0.02732642066913893,-0.053879332456727935
71,71,71,71,2019-05-17,10.50497817993164,10.791044235229492,10.942024230957031,-0.026509580450419512,-0.039941974336787256
72,72,72,72,2019-05-20,10.58444118499756,10.854615211486816,11.077110290527344,-0.024890244492807634,-0.04447632032255666
73,73,73,73,2019-05-21,10.687743186950684,10.37783908843994,11.196306228637695,0.029862102878040586,-0.045422394788222076
74,74,74,74,2019-05-22,10.592387199401855,10.536763191223145,11.093003273010254,0.005279041311761157,-0.04512899359061928
75,75,75,75,2019-05-23,10.37783908843994,10.306323051452637,10.846668243408203,0.006939044762159119,-0.04322333314224702
76,76,76,76,2019-05-24,10.497032165527344,10.465248107910156,10.759260177612305,0.0030371050250748155,-0.02437230885359576
77,77,77,77,2019-05-28,10.393731117248535,10.50497817993164,10.791044235229492,-0.010589937530344207,-0.03681878317983811
78,78,78,78,2019-05-29,10.417569160461426,10.58444118499756,10.854615211486816,-0.01576578504424586,-0.04026361529268119
79,79,79,79,2019-05-30,10.282483100891112,10.687743186950684,10.37783908843994,-0.037918209576216166,-0.009188424173491638
80,80,80,80,2019-05-31,10.052041053771973,10.592387199401855,10.536763191223145,-0.05101268821256799,-0.04600294498930502
81,81,81,81,2019-06-03,10.195075988769531,10.37783908843994,10.306323051452637,-0.017610901278474422,-0.010794059348588458
82,82,82,82,2019-06-04,10.624176025390623,10.497032165527344,10.465248107910156,0.01211236260481563,0.015186254147222966
83,83,83,83,2019-06-05,10.65595817565918,10.393731117248535,10.50497817993164,0.02522934790717013,0.014372233158557846
84,84,84,84,2019-06-06,10.624176025390623,10.417569160461426,10.58444118499756,0.019832540753686345,0.0037540801350366415
85,85,85,85,2019-06-07,10.536763191223145,10.282483100891112,10.687743186950684,0.024729444029914838,-0.014126461787730804
86,86,86,86,2019-06-10,10.67185115814209,10.052041053771973,10.592387199401855,0.061660124650757986,0.007501987724232828
87,87,87,87,2019-06-11,10.759260177612305,10.195075988769531,10.37783908843994,0.05533889001555803,0.03675342100815926
88,88,88,88,2019-06-12,10.65595817565918,10.624176025390623,10.497032165527344,0.0029914931936934064,0.015140089848800775
89,89,89,89,2019-06-13,10.67185115814209,10.65595817565918,10.393731117248535,0.0014914644202728145,0.026758441002193267
90,90,90,90,2019-06-14,10.728059768676758,10.624176025390623,10.417569160461426,0.009778051779061547,0.02980451614314794
91,91,91,91,2019-06-17,10.543373107910156,10.536763191223145,10.282483100891112,0.0006273194687071992,0.025372276760312396
92,92,92,92,2019-06-18,10.736093521118164,10.67185115814209,10.052041053771973,0.006019795630963332,0.06805110163069861
93,93,93,93,2019-06-19,10.615640640258787,10.759260177612305,10.195075988769531,-0.013348458442557054,0.04125174269937104
94,94,94,94,2019-06-20,10.647760391235352,10.65595817565918,10.624176025390623,-0.0007693146208619384,0.0022198771733792366
95,95,95,95,2019-06-21,10.703969955444336,10.67185115814209,10.65595817565918,0.0030096744066507863,0.004505627649217692
96,96,96,96,2019-06-24,10.752151489257812,10.728059768676758,10.624176025390623,0.002245673598071818,0.01204568368985437
97,97,97,97,2019-06-25,10.768210411071776,10.543373107910156,10.536763191223145,0.021324987825095176,0.02196568487383499
98,98,98,98,2019-06-26,10.80033016204834,10.736093521118164,10.67185115814209,0.005983241558376928,0.01203905508073233
99,99,99,99,2019-06-27,10.960929870605469,10.615640640258787,10.759260177612305,0.03252646185452113,0.018743825287615534
100,100,100,100,2019-06-28,11.097441673278809,10.647760391235352,10.65595817565918,0.04223247570574662,0.04143067102384901
101,101,101,101,2019-07-01,11.097441673278809,10.703969955444336,10.67185115814209,0.036759419119477554,0.03987972740905543
102,102,102,102,2019-07-02,10.936840057373049,10.752151489257812,10.728059768676758,0.017176894159252942,0.01946114145503519
103,103,103,103,2019-07-03,11.105470657348633,10.768210411071776,10.543373107910156,0.031319990360709316,0.05331287659892858
104,104,104,104,2019-07-05,11.177741050720217,10.80033016204834,10.736093521118164,0.034944384385402705,0.041136706636666354
105,105,105,105,2019-07-08,11.025169372558594,10.960929870605469,10.615640640258787,0.005860771185608904,0.03857786319053691
106,106,106,106,2019-07-09,11.121530532836914,11.097441673278809,10.647760391235352,0.002170667823027106,0.04449481620487483
107,107,107,107,2019-07-10,11.01714038848877,11.097441673278809,10.703969955444336,-0.0072360177376191714,0.029257409573085313
108,108,108,108,2019-07-11,11.129558563232422,10.936840057373049,10.752151489257812,0.017621040890092532,0.03510060980369056
109,109,109,109,2019-07-12,11.137590408325195,11.105470657348633,10.768210411071776,0.002892245809979155,0.03430282128157769
110,110,110,110,2019-07-15,10.985018730163574,11.177741050720217,10.80033016204834,-0.017241616144276772,0.017100270579154975
111,111,111,111,2019-07-16,11.001080513000488,11.025169372558594,10.960929870605469,-0.002184897006486053,0.0036630689977037445
112,112,112,112,2019-07-17,10.912750244140623,11.121530532836914,11.097441673278809,-0.018772621994774585,-0.01664270329826545
113,113,113,113,2019-07-18,11.049261093139648,11.01714038848877,11.097441673278809,0.0029155210443210233,-0.004341593455289172
114,114,114,114,2019-07-19,11.145622253417969,11.129558563232422,10.936840057373049,0.0014433357885923481,0.019089809757633747
115,115,115,115,2019-07-22,11.073348999023438,11.137590408325195,11.105470657348633,-0.005767980949787699,-0.002892417558542637
116,116,116,116,2019-07-23,11.30622100830078,10.985018730163574,11.177741050720217,0.029240030083446333,0.011494268564423704
117,117,117,117,2019-07-24,11.515000343322754,11.001080513000488,11.025169372558594,0.046715395793617054,0.04442843045870459
118,118,118,118,2019-07-25,11.571209907531738,10.912750244140623,11.121530532836914,0.0603385625676407,0.0404332275460757
119,119,119,119,2019-07-26,11.731807708740234,11.049261093139648,11.01714038848877,0.06177305521582532,0.06486867690260012
120,120,120,120,2019-07-29,11.506970405578612,11.145622253417969,11.129558563232422,0.03242063511077897,0.03391076476231558
121,121,121,121,2019-07-30,11.595300674438477,11.073348999023438,11.137590408325195,0.04713584620705724,0.04109598659429503
122,122,122,122,2019-07-31,11.44272804260254,11.30622100830078,10.985018730163574,0.012073621610752205,0.041666684753313143
123,123,123,123,2019-08-01,10.89669132232666,11.515000343322754,11.001080513000488,-0.053695962011380605,-0.009488994335644318
124,124,124,124,2019-08-02,10.824420928955078,11.571209907531738,10.912750244140623,-0.06453853871327431,-0.008094138801808648
125,125,125,125,2019-08-05,10.382770538330078,11.731807708740234,11.049261093139648,-0.11498971035854255,-0.0603199208699472
126,126,126,126,2019-08-06,10.48716163635254,11.506970405578612,11.145622253417969,-0.08862530564358317,-0.059077959228655996
127,127,127,127,2019-08-07,10.278383255004885,11.595300674438477,11.073348999023438,-0.11357337393903899,-0.07179090481918893
128,128,128,128,2019-08-08,10.438982009887695,11.44272804260254,11.30622100830078,-0.08771911986178371,-0.07670458571227079
129,129,129,129,2019-08-09,10.438982009887695,10.89669132232666,11.515000343322754,-0.04200443041835522,-0.0934449241296822
130,130,130,130,2019-08-12,10.238229751586914,10.824420928955078,11.571209907531738,-0.05415450685219714,-0.11519799282849263
131,131,131,131,2019-08-13,10.358680725097656,10.382770538330078,11.731807708740234,-0.0023201719756291705,-0.11704308643071215
132,132,132,132,2019-08-14,9.989301681518556,10.48716163635254,11.506970405578612,-0.04747327943418078,-0.13189125117800637
133,133,133,133,2019-08-15,9.973241806030272,10.278383255004885,11.595300674438477,-0.029687689338304235,-0.13988933223473798
134,134,134,134,2019-08-16,10.382770538330078,10.438982009887695,11.44272804260254,-0.005384765631780364,-0.09263153859168227
135,135,135,135,2019-08-19,10.519281387329102,10.438982009887695,10.89669132232666,0.007692261311049942,-0.03463527816230494
136,136,136,136,2019-08-20,10.358680725097656,10.238229751586914,10.824420928955078,0.011764824235563909,-0.04302680087131294
137,137,137,137,2019-08-21,10.382770538330078,10.358680725097656,10.382770538330078,0.0023255676926170477,0.0
138,138,138,138,2019-08-22,10.36671257019043,9.989301681518556,10.48716163635254,0.03778150872849606,-0.011485382826997514
139,139,139,139,2019-08-23,9.997333526611328,9.973241806030272,10.278383255004885,0.0024156358634048747,-0.027343768121966483
140,140,140,140,2019-08-26,10.133840560913086,10.382770538330078,10.438982009887695,-0.023975294118079304,-0.02923095841008083
141,141,141,141,2019-08-27,10.08566188812256,10.519281387329102,10.438982009887695,-0.041221399375137247,-0.03384622383968794
142,142,142,142,2019-08-28,10.334592819213867,10.358680725097656,10.238229751586914,-0.0023253835621583896,0.009412082944516564
143,143,143,143,2019-08-29,10.615640640258787,10.382770538330078,10.358680725097656,0.022428512800992895,0.024806239518373463
144,144,144,144,2019-08-30,10.639732360839844,10.36671257019043,9.989301681518556,0.026336197594065247,0.06511272760183662
145,145,145,145,2019-09-03,10.34261989593506,9.997333526611328,9.973241806030272,0.03453784635719459,0.03703691308090473
146,146,146,146,2019-09-04,10.479127883911133,10.133840560913086,10.382770538330078,0.03407270135370433,0.00928050419927251
147,147,147,147,2019-09-05,10.872600555419922,10.08566188812256,10.519281387329102,0.07802548568717182,0.03358776660508456
148,148,148,148,2019-09-06,10.872600555419922,10.334592819213867,10.358680725097656,0.05205891955470188,0.04961247903674737
149,149,149,149,2019-09-09,11.37848949432373,10.615640640258787,10.382770538330078,0.07186084004877791,0.09590108462069513
150,150,150,150,2019-09-10,11.53908920288086,10.639732360839844,10.36671257019043,0.08452814521454988,0.11309049274324523
151,151,151,151,2019-09-11,11.731807708740234,10.34261989593506,9.997333526611328,0.1343168197983533,0.17349367984093056
152,152,152,152,2019-09-12,11.763927459716797,10.479127883911133,10.133840560913086,0.12260558226207441,0.16085578700449132
153,153,153,153,2019-09-13,11.844226837158203,10.872600555419922,10.08566188812256,0.08936466273967292,0.17436286964037806
154,154,154,154,2019-09-16,11.860453605651855,10.872600555419922,10.334592819213867,0.09085710867392205,0.14764595114005252
155,155,155,155,2019-09-17,11.803667068481444,11.37848949432373,10.615640640258787,0.03736678531625981,0.11191283394778662
156,156,156,156,2019-09-18,11.836115837097168,11.53908920288086,10.639732360839844,0.02574090805556417,0.11244488448418899
157,157,157,157,2019-09-19,11.738768577575684,11.731807708740234,10.34261989593506,0.0005933330146778992,0.13498984741664422
158,158,158,158,2019-09-20,11.681981086730955,11.763927459716797,10.479127883911133,-0.0069659026091796195,0.11478562110751533
159,159,159,159,2019-09-23,11.722541809082031,11.844226837158203,10.872600555419922,-0.010273783991912144,0.07817276550626318
160,160,160,160,2019-09-24,11.52784252166748,11.860453605651855,10.872600555419922,-0.028043706846580974,0.060265431706761685
161,161,161,161,2019-09-25,11.657642364501951,11.803667068481444,11.37848949432373,-0.012371130355702142,0.02453338558843665
162,162,162,162,2019-09-26,11.560291290283203,11.836115837097168,11.53908920288086,-0.02330363698785931,0.0018374142906401048
163,163,163,163,2019-09-27,11.641419410705566,11.738768577575684,11.731807708740234,-0.008292962436969864,-0.007704549910695246
164,164,164,164,2019-09-30,11.576518058776855,11.681981086730955,11.763927459716797,-0.009027837587743615,-0.01593085315951559
165,165,165,165,2019-10-01,11.29258155822754,11.722541809082031,11.844226837158203,-0.036678073566040026,-0.04657503495289517
166,166,166,166,2019-10-02,11.089767456054688,11.52784252166748,11.860453605651855,-0.038001479009571515,-0.06497948351907157
167,167,167,167,2019-10-03,11.17900562286377,11.657642364501951,11.803667068481444,-0.04105776508427228,-0.05292096447600314
168,168,168,168,2019-10-04,11.29258155822754,11.560291290283203,11.836115837097168,-0.02315769778921406,-0.04592167619431897
169,169,169,169,2019-10-07,11.227680206298828,11.641419410705566,11.738768577575684,-0.035540271320029904,-0.043538499621943005
170,170,170,170,2019-10-08,10.951857566833496,11.576518058776855,11.681981086730955,-0.05395927244891796,-0.062499974488639976
171,171,171,171,2019-10-09,11.008642196655272,11.29258155822754,11.722541809082031,-0.025143884071875178,-0.06089972840819102
172,172,172,172,2019-10-10,11.13844108581543,11.089767456054688,11.52784252166748,0.004389057746577718,-0.03377921194882216
173,173,173,173,2019-10-11,11.349367141723633,11.17900562286377,11.657642364501951,0.015239416152670326,-0.02644404530001976
174,174,174,174,2019-10-14,11.381816864013672,11.29258155822754,11.560291290283203,0.007902117449939183,-0.015438575187075476
175,175,175,175,2019-10-15,11.560291290283203,11.227680206298828,11.641419410705566,0.029624203564132312,-0.006968919988206701
176,176,176,176,2019-10-16,11.519730567932127,10.951857566833496,11.576518058776855,0.05185175187251989,-0.004905403382641005
177,177,177,177,2019-10-17,11.503503799438477,11.008642196655272,11.29258155822754,0.04495210162553542,0.018677947121600535
178,178,178,178,2019-10-18,11.51161766052246,11.13844108581543,11.089767456054688,0.033503483282078195,0.038039589751492464
179,179,179,179,2019-10-21,11.649528503417969,11.349367141723633,11.17900562286377,0.026447409617303963,0.04208986885129273
180,180,180,180,2019-10-22,11.706315994262695,11.381816864013672,11.29258155822754,0.028510310271728567,0.03663771954196915
181,181,181,181,2019-10-23,11.738768577575684,11.560291290283203,11.227680206298828,0.015438822674173958,0.04552038906399658
182,182,182,182,2019-10-24,11.625192642211914,11.519730567932127,10.951857566833496,0.009154908064721967,0.061481357958629745
183,183,183,183,2019-10-25,11.74687957763672,11.503503799438477,11.008642196655272,0.021156665172755718,0.06705980336119421
184,184,184,184,2019-10-28,11.828004837036133,11.51161766052246,11.13844108581543,0.027484163029378728,0.06190846150803342
185,185,185,185,2019-10-29,11.7306547164917,11.649528503417969,11.349367141723633,0.006963905281653915,0.03359549215447788
186,186,186,186,2019-10-30,11.52784252166748,11.706315994262695,11.381816864013672,-0.015245912777571147,0.012829731790493293
187,187,187,187,2019-10-31,11.462943077087402,11.738768577575684,11.560291290283203,-0.023496970629030445,-0.008420913517778295
188,188,188,188,2019-11-01,11.633305549621582,11.625192642211914,11.519730567932127,0.0006978729436455389,0.009859169971007553
189,189,189,189,2019-11-04,11.92535400390625,11.74687957763672,11.503503799438477,0.015193347738858387,0.0366714534825785
190,190,190,190,2019-11-05,12.063265800476074,11.828004837036133,11.51161766052246,0.019890164628888707,0.04792099218560897
191,191,191,191,2019-11-06,12.095715522766112,11.7306547164917,11.649528503417969,0.031120241375887314,0.038300865070825196
192,192,192,192,2019-11-07,12.15250301361084,11.52784252166748,11.706315994262695,0.05418711183547664,0.038115067077193476
193,193,193,193,2019-11-08,12.15250301361084,11.462943077087402,11.738768577575684,0.06015557539509708,0.03524513097783566
194,194,194,194,2019-11-11,12.111942291259766,11.633305549621582,11.625192642211914,0.041143657715906334,0.04187024370507442
195,195,195,195,2019-11-12,12.095715522766112,11.92535400390625,11.74687957763672,0.014285657164060606,0.02969605185989077
196,196,196,196,2019-11-13,11.901016235351562,12.063265800476074,11.828004837036133,-0.013449887270005179,0.006172756886843267
197,197,197,197,2019-11-14,11.917240142822266,12.095715522766112,11.7306547164917,-0.01475525607459316,0.015905798170689822
198,198,198,198,2019-11-15,11.998367309570312,12.15250301361084,11.52784252166748,-0.012683453266203237,0.04081637886867773
199,199,199,199,2019-11-18,11.94969081878662,12.15250301361084,11.462943077087402,-0.016688923639604947,0.04246271995122686
200,200,200,200,2019-11-19,11.998367309570312,12.111942291259766,11.633305549621582,-0.009377107235014726,0.031380741990448824
201,201,201,201,2019-11-20,11.892903327941896,12.095715522766112,11.92535400390625,-0.016767275523509872,-0.0027211499091536195
202,202,202,202,2019-11-21,11.917240142822266,11.901016235351562,12.063265800476074,0.0013632371513376818,-0.012104985504675314
203,203,203,203,2019-11-22,12.055155754089355,11.917240142822266,12.095715522766112,0.011572781081377714,-0.0033532343415663135
204,204,204,204,2019-11-25,12.095715522766112,11.998367309570312,12.15250301361084,0.008113454996343528,-0.004672904897133234
205,205,205,205,2019-11-26,11.98214340209961,11.94969081878662,12.15250301361084,0.0027157676131646102,-0.01401847926475952
206,206,206,206,2019-11-27,12.103829383850098,11.998367309570312,12.111942291259766,0.0087897020951897,-0.0006698271189354843
207,207,207,207,2019-11-29,12.079492568969728,11.892903327941896,12.095715522766112,0.01568912450414417,-0.0013412148926492673
208,208,208,208,2019-12-02,12.030816078186035,11.917240142822266,11.901016235351562,0.009530389083598045,0.010906618415401192
209,209,209,209,2019-12-03,11.884791374206545,12.055155754089355,11.917240142822266,-0.01413207621353374,-0.00272284255640054
210,210,210,210,2019-12-04,12.047041893005373,12.095715522766112,11.998367309570312,-0.004024038897833426,0.00405676724000914
211,211,211,211,2019-12-05,12.079492568969728,11.98214340209961,11.94969081878662,0.008124520263466328,0.010862352185635027
212,212,212,212,2019-12-06,12.339091300964355,12.103829383850098,11.998367309570312,0.019436982268451697,0.02839752964741038
213,213,213,213,2019-12-09,12.395877838134766,12.079492568969728,11.892903327941896,0.026191933755378205,0.04229198676921486
214,214,214,214,2019-12-10,12.468889236450195,12.030816078186035,11.917240142822266,0.03641258875683939,0.04629000397883121
215,215,215,215,2019-12-11,12.339091300964355,11.884791374206545,12.055155754089355,0.03822531775726201,0.02355303843989609
216,216,216,216,2019-12-12,12.655476570129396,12.047041893005373,12.095715522766112,0.05050490257507012,0.04627762998474316
217,217,217,217,2019-12-13,12.452667236328123,12.079492568969728,11.98214340209961,0.030893240359865848,0.039268753380640176
218,218,218,218,2019-12-16,12.44455337524414,12.339091300964355,12.103829383850098,0.00854698872935189,0.028150098666184453
219,219,219,219,2019-12-17,12.559249877929688,12.395877838134766,12.079492568969728,0.013179545807746162,0.03971667735384665
220,220,220,220,2019-12-18,12.53467082977295,12.468889236450195,12.030816078186035,0.005275657845323911,0.04188034696170706
221,221,221,221,2019-12-19,12.419976234436035,12.339091300964355,11.884791374206545,0.006555177484208974,0.04503106898376008
222,222,222,222,2019-12-20,12.411782264709473,12.655476570129396,12.047041893005373,-0.019256035445959663,0.03027634293492998
223,223,223,223,2019-12-23,12.38720417022705,12.452667236328123,12.079492568969728,-0.0052569513710362115,0.02547388472656409
224,224,224,224,2019-12-24,12.411782264709473,12.44455337524414,12.339091300964355,-0.002633369759967419,0.005891111587725817
225,225,225,225,2019-12-26,12.436360359191896,12.559249877929688,12.395877838134766,-0.009784781729181513,0.003265805099545993
226,226,226,226,2019-12-27,12.38720417022705,12.53467082977295,12.468889236450195,-0.011764701406887235,-0.00655111010083842
227,227,227,227,2019-12-30,12.321662902832031,12.419976234436035,12.339091300964355,-0.007915742328992281,-0.001412453940669245
228,228,228,228,2019-12-31,12.354432106018066,12.411782264709473,12.655476570129396,-0.0046206223625490095,-0.023787682940513033
229,229,229,229,2020-01-02,12.28070068359375,12.38720417022705,12.452667236328123,-0.008597863179593435,-0.013809616001999592
230,230,230,230,2020-01-03,12.133234977722168,12.411782264709473,12.44455337524414,-0.02244216672889121,-0.025016437965646565
231,231,231,231,2020-01-06,11.936613082885742,12.436360359191896,12.559249877929688,-0.0401843676021163,-0.04957595406538584
232,232,232,232,2020-01-07,11.80553150177002,12.38720417022705,12.53467082977295,-0.04695754267577956,-0.05816980261428506
233,233,233,233,2020-01-08,11.903841972351074,12.321662902832031,12.419976234436035,-0.033909459605888426,-0.04155678339012514
234,234,234,234,2020-01-09,11.928421974182127,12.354432106018066,12.411782264709473,-0.034482372656240656,-0.03894366499658053
235,235,235,235,2020-01-10,11.78095245361328,12.28070068359375,12.38720417022705,-0.04069378798948364,-0.04894177154768409
236,236,236,236,2020-01-13,11.8464937210083,12.133234977722168,12.411782264709473,-0.02363271272998113,-0.045544510179530096
237,237,237,237,2020-01-14,11.961188316345217,11.936613082885742,12.436360359191896,0.002058811263197402,-0.03820828836754264
238,238,238,238,2020-01-15,11.8464937210083,11.80553150177002,12.38720417022705,0.0034697479933147868,-0.04365072552193505
239,239,239,239,2020-01-16,12.01034450531006,11.903841972351074,12.321662902832031,0.008946904134510492,-0.02526594015572503
240,240,240,240,2020-01-17,12.051307678222656,11.928421974182127,12.354432106018066,0.01030192462225954,-0.024535682837882322
241,241,241,241,2020-01-21,11.96938133239746,11.78095245361328,12.28070068359375,0.01599436713848945,-0.025350292236353766
242,242,242,242,2020-01-22,12.067693710327148,11.8464937210083,12.133234977722168,0.0186721906522076,-0.005401796595496555
