,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SBUX,SBUX_6m,SBUX_12m,SBUX_6m_ret,SBUX_12m_ret
42,42,42,42,2019-04-05,68.26709747314453,67.29356384277344,65.1735610961914,0.014466964963331108,0.047466124681867505
43,43,43,43,2019-04-08,68.4217758178711,67.63928985595703,65.74678802490234,0.011568512377649443,0.04068621256380722
44,44,44,44,2019-04-09,68.34898376464844,67.29356384277344,65.47383117675781,0.01568381672192176,0.0439130036568145
45,45,45,45,2019-04-10,68.67656707763672,67.57561492919922,65.78317260742188,0.01629215138613227,0.04398380855666417
46,46,46,46,2019-04-11,69.0313949584961,67.63019561767578,66.38369750976562,0.020718546324211662,0.03988475405939784
47,47,47,47,2019-04-12,69.7410888671875,67.64840698242188,66.18352508544922,0.03093468092026752,0.05375301145028355
48,48,48,48,2019-04-15,69.29524230957031,68.26709747314453,67.29356384277344,0.015060620335151098,0.02974546676519685
49,49,49,49,2019-04-16,68.876708984375,68.4217758178711,67.63928985595703,0.006648952925671914,0.018294383797540448
50,50,50,50,2019-04-17,68.34898376464844,68.34898376464844,67.29356384277344,0.0,0.01568381672192176
51,51,51,51,2019-04-18,69.20425415039062,68.67656707763672,67.57561492919922,0.007683655360311903,0.024100990022773328
52,52,52,52,2019-04-22,68.60376739501953,69.0313949584961,67.63019561767578,-0.006194682343210189,0.014395519167909931
53,53,53,53,2019-04-23,69.14057159423828,69.7410888671875,67.64840698242188,-0.008610666720343607,0.022057645972419326
54,54,54,54,2019-04-24,69.50452423095703,69.29524230957031,68.26709747314453,0.00302014848944121,0.018126254134347652
55,55,55,55,2019-04-25,70.15962982177734,68.876708984375,68.4217758178711,0.018626337644752855,0.025399136212602258
56,56,56,56,2019-04-26,70.46896362304688,68.34898376464844,68.34898376464844,0.031016991645381742,0.031016991645381742
57,57,57,57,2019-04-29,69.9776382446289,69.20425415039062,68.67656707763672,0.011175383706290676,0.018944906863521016
58,58,58,58,2019-04-30,70.67826080322266,68.60376739501953,69.0313949584961,0.03023876802943226,0.02385676612382981
59,59,59,59,2019-05-01,70.53266906738281,69.14057159423828,69.7410888671875,0.02013430668919347,0.01135027016430401
60,60,60,60,2019-05-02,70.4871597290039,69.50452423095703,69.29524230957031,0.014137719938656979,0.017200566441615273
61,61,61,61,2019-05-03,71.014892578125,70.15962982177734,68.876708984375,0.012190240434851729,0.03104363761391471
62,62,62,62,2019-05-06,71.02398681640625,70.46896362304688,68.34898376464844,0.007876136739122686,0.03913742245193963
63,63,63,63,2019-05-07,70.93299865722656,69.9776382446289,69.20425415039062,0.013652367192757975,0.02498032134092698
64,64,64,64,2019-05-08,71.34434509277344,70.67826080322266,68.60376739501953,0.009424174873307267,0.039947918340602184
65,65,65,65,2019-05-09,71.20723724365234,70.53266906738281,69.14057159423828,0.009563911095227251,0.0298907805035602
66,66,66,66,2019-05-10,71.68254089355469,70.4871597290039,69.50452423095703,0.016958849940138965,0.031336329349731296
67,67,67,67,2019-05-13,70.09205627441406,71.014892578125,70.15962982177734,-0.012994968663730733,-0.000963140021333242
68,68,68,68,2019-05-14,70.43939971923828,71.02398681640625,70.46896362304688,-0.008230840359315539,-0.00041953084434076526
69,69,69,69,2019-05-15,71.07926940917969,70.93299865722656,69.9776382446289,0.0020620973978551227,0.015742617101475842
70,70,70,70,2019-05-16,72.12130737304688,71.34434509277344,70.67826080322266,0.01089031344058311,0.020417120532179478
71,71,71,71,2019-05-17,72.13045501708984,71.20723724365234,70.53266906738281,0.012965223889792155,0.02265313323363105
72,72,72,72,2019-05-20,70.07376861572266,71.68254089355469,70.4871597290039,-0.022443014125587246,-0.005864771894208531
73,73,73,73,2019-05-21,70.86901092529297,70.09205627441406,71.014892578125,0.01108477468312663,-0.0020542402802559145
74,74,74,74,2019-05-22,70.61308288574219,70.43939971923828,71.02398681640625,0.002465710485838546,-0.005785424742858036
75,75,75,75,2019-05-23,69.84524536132812,71.07926940917969,70.93299865722656,-0.01736123708232984,-0.015334940246285789
76,76,76,76,2019-05-24,69.60758972167969,72.12130737304688,71.34434509277344,-0.034854022242899796,-0.024343280029206826
77,77,77,77,2019-05-28,69.19625854492188,72.13045501708984,71.20723724365234,-0.04067902346481489,-0.028241212221862155
78,78,78,78,2019-05-29,68.81233978271484,70.07376861572266,71.68254089355469,-0.01800144130859238,-0.04004044883260993
79,79,79,79,2019-05-30,69.62586975097656,70.86901092529297,70.09205627441406,-0.01754139303040181,-0.006651060736645453
80,80,80,80,2019-05-31,69.52530670166016,70.61308288574219,70.43939971923828,-0.015404740023065466,-0.012977013166233342
81,81,81,81,2019-06-03,69.67156219482422,69.84524536132812,71.07926940917969,-0.002486685609097594,-0.019804750753018685
82,82,82,82,2019-06-04,71.77397918701172,69.60758972167969,72.12130737304688,0.031122891540910524,-0.004815888656019562
83,83,83,83,2019-06-05,73.09024047851562,69.19625854492188,72.13045501708984,0.05627445783164409,0.013306244376226184
84,84,84,84,2019-06-06,74.40654754638672,68.81233978271484,70.07376861572266,0.08129657822036584,0.06183168133035033
85,85,85,85,2019-06-07,75.39373779296875,69.62586975097656,70.86901092529297,0.08284087599367163,0.06384633859848199
86,86,86,86,2019-06-10,74.8909912109375,69.52530670166016,70.61308288574219,0.07717599193487934,0.060582375820035006
87,87,87,87,2019-06-11,75.29320526123047,69.67156219482422,69.84524536132812,0.08068777115527159,0.07800044042681198
88,88,88,88,2019-06-12,75.8050765991211,71.77397918701172,69.60758972167969,0.05616377213260093,0.08903464266212291
89,89,89,89,2019-06-13,76.18900299072266,73.09024047851562,69.19625854492188,0.04239639234896053,0.10105668417406011
90,90,90,90,2019-06-14,77.00253295898438,74.40654754638672,68.81233978271484,0.03488920663842476,0.1190221579753179
91,91,91,91,2019-06-17,75.8873519897461,75.39373779296875,69.62586975097656,0.006547151145799512,0.08993039887565213
92,92,92,92,2019-06-18,75.79592895507812,74.8909912109375,69.52530670166016,0.012083399211418877,0.09019193946638482
93,93,93,93,2019-06-19,76.60948181152344,75.29320526123047,69.67156219482422,0.017482009774004714,0.09958036533325543
94,94,94,94,2019-06-20,77.41385650634766,75.8050765991211,71.77397918701172,0.021222587976980067,0.07857830070478422
95,95,95,95,2019-06-21,76.61861419677734,76.18900299072266,73.09024047851562,0.005638756109027865,0.048274211374347065
96,96,96,96,2019-06-24,76.46321105957031,77.00253295898438,74.40654754638672,-0.00700395011293109,0.027640894262718207
97,97,97,97,2019-06-25,77.01166534423828,75.8873519897461,75.39373779296875,0.014815556545497932,0.02145970737930991
98,98,98,98,2019-06-26,76.21641540527344,75.79592895507812,74.8909912109375,0.005547612595981466,0.017698045825067954
99,99,99,99,2019-06-27,76.3809585571289,76.60948181152344,75.29320526123047,-0.0029829630613708025,0.014446898523239549
100,100,100,100,2019-06-28,76.62775421142578,77.41385650634766,75.8050765991211,-0.01015454248629788,0.01085253981940082
101,101,101,101,2019-07-01,77.2859115600586,76.61861419677734,76.18900299072266,0.00870933741463209,0.014397203353212262
102,102,102,102,2019-07-02,78.16342163085938,76.46321105957031,77.00253295898438,0.02223566794709253,0.015075980325132354
103,103,103,103,2019-07-03,80.24754333496094,77.01166534423828,75.8873519897461,0.04201802384428954,0.05745610079798258
104,104,104,104,2019-07-05,80.24754333496094,76.21641540527344,75.79592895507812,0.052890547374241814,0.058731576237044836
105,105,105,105,2019-07-08,79.92760467529297,76.3809585571289,76.60948181152344,0.04643364243080761,0.04331216952926087
106,106,106,106,2019-07-09,79.73565673828125,76.62775421142578,77.41385650634766,0.04055844463717895,0.029992049701634604
107,107,107,107,2019-07-10,80.78684997558594,77.2859115600586,76.61861419677734,0.04529853300373876,0.05440239062668817
108,108,108,108,2019-07-11,81.41756439208984,78.16342163085938,76.46321105957031,0.04163255258449072,0.06479394814664197
109,109,109,109,2019-07-12,82.05741119384766,80.24754333496094,77.01166534423828,0.022553560939954975,0.06551924084559335
110,110,110,110,2019-07-15,82.41393280029297,80.24754333496094,76.21641540527344,0.02699633378543842,0.08131473203068951
111,111,111,111,2019-07-16,82.34078979492188,79.92760467529297,76.3809585571289,0.030192136114081114,0.0780277093974322
112,112,112,112,2019-07-17,82.49618530273438,79.73565673828125,76.62775421142578,0.03462100492272979,0.07658362367135063
113,113,113,113,2019-07-18,83.6387939453125,80.78684997558594,77.2859115600586,0.03530208159605719,0.08219974710807554
114,114,114,114,2019-07-19,82.54190063476562,81.41756439208984,78.16342163085938,0.01380950475577003,0.05601698227317109
115,115,115,115,2019-07-22,83.10860443115234,82.05741119384766,80.24754333496094,0.01281046065201119,0.03565294309695011
116,116,116,116,2019-07-23,82.36821746826172,82.41393280029297,80.24754333496094,-0.0005547039253912533,0.02642665488772522
117,117,117,117,2019-07-24,82.86181640625,82.34078979492188,79.92760467529297,0.006327685374718728,0.03671086782692057
118,118,118,118,2019-07-25,83.1634750366211,82.49618530273438,79.73565673828125,0.00808873442375524,0.042989779460788524
119,119,119,119,2019-07-26,90.59497833251952,83.6387939453125,80.78684997558594,0.08316935310850293,0.12140748599428774
120,120,120,120,2019-07-29,89.59861755371094,82.54190063476562,81.41756439208984,0.08549254214741353,0.100482656570551
121,121,121,121,2019-07-30,88.34632873535156,83.10860443115234,82.05741119384766,0.06302264777575695,0.07664045757728499
122,122,122,122,2019-07-31,86.5547103881836,82.36821746826172,82.41393280029297,0.05082655724017604,0.050243659623969705
123,123,123,123,2019-08-01,87.18543243408203,82.86181640625,82.34078979492188,0.05217862961915376,0.0588364849453864
124,124,124,124,2019-08-02,87.30425262451172,83.1634750366211,82.49618530273438,0.04979081966052079,0.05828229880125102
125,125,125,125,2019-08-05,85.64974975585938,90.59497833251952,83.6387939453125,-0.05458612240635674,0.02404333821290816
126,126,126,126,2019-08-06,87.14888000488281,89.59861755371094,82.54190063476562,-0.02734124270789784,0.055813827094947976
127,127,127,127,2019-08-07,87.36908721923828,88.34632873535156,83.10860443115234,-0.011061484162411372,0.051264039593100774
128,128,128,128,2019-08-08,88.33251953125,86.5547103881836,82.36821746826172,0.02053971569072588,0.07241023596615359
129,129,129,129,2019-08-09,88.36002349853516,87.18543243408203,82.86181640625,0.013472331691893435,0.06635392911650495
130,130,130,130,2019-08-12,87.08465576171875,87.30425262451172,83.1634750366211,-0.0025153054541047215,0.047150275086159654
131,131,131,131,2019-08-13,88.66282653808594,85.64974975585938,90.59497833251952,0.03517904945216066,-0.021327360853730992
132,132,132,132,2019-08-14,87.09382629394531,87.14888000488281,89.59861755371094,-0.0006317202347799755,-0.027955690926415255
133,133,133,133,2019-08-15,87.65351867675781,87.36908721923828,88.34632873535156,0.0032555159561848956,-0.007841979044416414
134,134,134,134,2019-08-16,88.5618896484375,88.33251953125,86.5547103881836,0.0025966667587959957,0.023189717246491215
135,135,135,135,2019-08-19,88.69036102294922,88.36002349853516,87.18543243408203,0.0037385404771823616,0.017261239026428177
136,136,136,136,2019-08-20,87.74528503417969,87.08465576171875,87.30425262451172,0.007586058263450601,0.005051671555620585
137,137,137,137,2019-08-21,88.37837982177734,88.66282653808594,85.64974975585938,-0.0032081846182334672,0.03185800394859073
138,138,138,138,2019-08-22,88.53437805175781,87.09382629394531,87.14888000488281,0.01654022815521472,0.0158980591236213
139,139,139,139,2019-08-23,86.89196014404297,87.65351867675781,87.36908721923828,-0.00868828250378928,-0.005461051389927474
140,140,140,140,2019-08-26,88.54353332519531,88.5618896484375,88.33251953125,-0.0002072711333854782,0.0023888574113484218
141,141,141,141,2019-08-27,88.16735076904297,88.69036102294922,88.36002349853516,-0.005897036023688296,-0.0021805418543757726
142,142,142,142,2019-08-28,89.0665512084961,87.74528503417969,87.08465576171875,0.015057973471756636,0.02275826239929346
143,143,143,143,2019-08-29,89.64460754394531,88.37837982177734,88.66282653808594,0.014327347081055652,0.01107319768829651
144,144,144,144,2019-08-30,88.59860229492188,88.53437805175781,87.09382629394531,0.0007254158732161731,0.01727764257248121
145,145,145,145,2019-09-03,88.79130554199219,86.89196014404297,87.65351867675781,0.021858701251538326,0.012980504176109742
146,146,146,146,2019-09-04,88.18570709228516,88.54353332519531,88.5618896484375,-0.004041246373080232,-0.0042476798727496545
147,147,147,147,2019-09-05,87.68106079101562,88.16735076904297,88.69036102294922,-0.005515533514227955,-0.011380044238092912
148,148,148,148,2019-09-06,87.84620666503906,89.0665512084961,87.74528503417969,-0.01370149092896078,0.0011501658558641381
149,149,149,149,2019-09-09,86.39649963378906,89.64460754394531,88.37837982177734,-0.03623316559854395,-0.022424943656863983
150,150,150,150,2019-09-10,82.90062713623047,88.59860229492188,88.53437805175781,-0.064312246594188,-0.0636334838454935
151,151,151,151,2019-09-11,83.47868347167969,88.79130554199219,86.89196014404297,-0.05983268336785519,-0.03928184686713254
152,152,152,152,2019-09-12,84.4696273803711,88.18570709228516,88.54353332519531,-0.04213925175000566,-0.046010203024786867
153,153,153,153,2019-09-13,83.01991271972656,87.68106079101562,88.16735076904297,-0.05316026094162718,-0.058382587255006446
154,154,154,154,2019-09-16,82.04730224609375,87.84620666503906,89.0665512084961,-0.06601200710984323,-0.07880903512218596
155,155,155,155,2019-09-17,83.26763916015625,86.39649963378906,89.64460754394531,-0.0362151300908623,-0.07113610688365124
156,156,156,156,2019-09-18,83.4603271484375,82.90062713623047,88.59860229492188,0.006751456913435483,-0.0579949910426395
157,157,157,157,2019-09-19,84.01087188720703,83.47868347167969,88.79130554199219,0.006375141454020294,-0.05383898373387852
158,158,158,158,2019-09-20,82.64370727539062,84.4696273803711,88.18570709228516,-0.02161629169687529,-0.06284464908916476
159,159,159,159,2019-09-23,83.32268524169922,83.01991271972656,87.68106079101562,0.003646986753585324,-0.04970714895551298
160,160,160,160,2019-09-24,82.50607299804688,82.04730224609375,87.84620666503906,0.005591539750777974,-0.060789576120848565
161,161,161,161,2019-09-25,82.90062713623047,83.26763916015625,86.39649963378906,-0.004407618945697189,-0.040463126543050176
162,162,162,162,2019-09-26,82.39596557617188,83.4603271484375,82.90062713623047,-0.012752904387405728,-0.00608754815846313
163,163,163,163,2019-09-27,81.0838851928711,84.01087188720703,83.47868347167969,-0.03484057037600696,-0.028687542486472428
164,164,164,164,2019-09-30,81.1297607421875,82.64370727539062,84.4696273803711,-0.018318957160988192,-0.03953926093628901
165,165,165,165,2019-10-01,79.37724304199219,83.32268524169922,83.01991271972656,-0.04735135681552083,-0.04387705983300594
166,166,166,166,2019-10-02,77.3677978515625,82.50607299804688,82.04730224609375,-0.062277538607443006,-0.05703422618936915
167,167,167,167,2019-10-03,77.68891906738281,82.90062713623047,83.26763916015625,-0.06286693175774494,-0.06699745722396877
168,168,168,168,2019-10-04,78.83586883544922,82.39596557617188,83.4603271484375,-0.04320717301906585,-0.055409060460109405
169,169,169,169,2019-10-07,78.77165222167969,81.0838851928711,84.01087188720703,-0.028516553760237207,-0.06236359113807932
170,170,170,170,2019-10-08,77.9091567993164,81.1297607421875,82.64370727539062,-0.03969694860934525,-0.05728869906933687
171,171,171,171,2019-10-09,78.77165222167969,79.37724304199219,83.32268524169922,-0.0076292750554731725,-0.054619375345598464
172,172,172,172,2019-10-10,78.87256622314453,77.3677978515625,82.50607299804688,0.019449543781368428,-0.04403926453981588
173,173,173,173,2019-10-11,79.23958587646484,77.68891906738281,82.90062713623047,0.019959948313054365,-0.04416180415317539
174,174,174,174,2019-10-14,79.47815704345703,78.83586883544922,82.39596557617188,0.008147157093536084,-0.03541203155168371
175,175,175,175,2019-10-15,79.3221664428711,78.77165222167969,81.0838851928711,0.0069887352323414476,-0.02172711317186482
176,176,176,176,2019-10-16,79.56074523925781,77.9091567993164,81.1297607421875,0.021198900203677873,-0.01933958005762737
177,177,177,177,2019-10-17,79.17537689208984,78.77165222167969,79.37724304199219,0.005125253298915,-0.0025431237237044657
178,178,178,178,2019-10-18,78.93679809570312,78.87256622314453,77.3677978515625,0.0008143753352320982,0.020279758345337795
179,179,179,179,2019-10-21,78.31287384033203,79.23958587646484,77.68891906738281,-0.011695064100632258,0.008031451337455753
180,180,180,180,2019-10-22,76.57869720458984,79.47815704345703,78.83586883544922,-0.036481216308045794,-0.02863127741473459
181,181,181,181,2019-10-23,75.91806030273438,79.3221664428711,78.77165222167969,-0.04291494159565601,-0.036226127527637986
182,182,182,182,2019-10-24,76.32178497314453,79.56074523925781,77.9091567993164,-0.04071053201390917,-0.020374650315632792
183,183,183,183,2019-10-25,76.50529479980469,79.17537689208984,78.77165222167969,-0.033723642337999626,-0.02877123124822878
184,184,184,184,2019-10-28,76.70714569091797,78.93679809570312,78.87256622314453,-0.028246045679252374,-0.027454673226939286
185,185,185,185,2019-10-29,77.19344329833984,78.31287384033203,79.23958587646484,-0.014294336130155738,-0.025822227053469926
186,186,186,186,2019-10-30,77.24850463867188,76.57869720458984,79.47815704345703,0.008746654860065872,-0.02805365005590188
187,187,187,187,2019-10-31,77.58800506591797,75.91806030273438,79.3221664428711,0.021996673209568884,-0.02186225433217448
188,188,188,188,2019-11-01,76.34931945800781,76.32178497314453,79.56074523925781,0.00036076835562703913,-0.04036445072997352
189,189,189,189,2019-11-04,75.5785903930664,76.50529479980469,79.17537689208984,-0.012112944720535146,-0.04542809444311946
190,190,190,190,2019-11-05,75.13813781738281,76.70714569091797,78.93679809570312,-0.020454520363165085,-0.04812280672589242
191,191,191,191,2019-11-06,76.14744567871094,77.19344329833984,78.31287384033203,-0.013550342813265837,-0.02765098578856995
192,192,192,192,2019-11-07,75.1932144165039,77.24850463867188,76.57869720458984,-0.026606213696712233,-0.018092274204984715
193,193,193,193,2019-11-08,75.02803039550781,77.58800506591797,75.91806030273438,-0.03299446439221154,-0.011723559633602831
194,194,194,194,2019-11-11,75.63362884521484,76.34931945800781,76.32178497314453,-0.009373896425974082,-0.009016509875546364
195,195,195,195,2019-11-12,76.8323974609375,75.5785903930664,76.50529479980469,0.016589447637887167,0.004275555855169921
196,196,196,196,2019-11-13,77.40413665771484,75.13813781738281,76.70714569091797,0.030157772153461604,0.009086389025675823
197,197,197,197,2019-11-14,77.80986022949219,76.14744567871094,77.19344329833984,0.021831520886406164,0.007985353480994384
198,198,198,198,2019-11-15,77.65308380126953,75.1932144165039,77.24850463867188,0.032713980960304756,0.005237372095292514
199,199,199,199,2019-11-18,77.47789001464844,75.02803039550781,77.58800506591797,0.03265259138786214,-0.0014192277682094634
200,200,200,200,2019-11-19,77.14592742919922,75.63362884521484,76.34931945800781,0.019995055203278822,0.010433727200797716
201,201,201,201,2019-11-20,77.09058380126953,76.8323974609375,75.5785903930664,0.003360383755606433,0.020005578303850413
202,202,202,202,2019-11-21,75.89180755615234,77.40413665771484,75.13813781738281,-0.019538091462089402,0.010030455380745096
203,203,203,203,2019-11-22,76.55575561523438,77.80986022949219,76.14744567871094,-0.01611755387503533,0.005362096297309993
204,204,204,204,2019-11-25,77.22891998291016,77.65308380126953,75.1932144165039,-0.00546229199918058,0.027072995644663367
205,205,205,205,2019-11-26,77.97584533691406,77.47789001464844,75.02803039550781,0.006427063542534306,0.03928951521007473
206,206,206,206,2019-11-27,79.09162902832031,77.14592742919922,75.63362884521484,0.025221053968231377,0.04572040553788992
207,207,207,207,2019-11-29,78.77811431884766,77.09058380126953,76.8323974609375,0.02189022879796032,0.025324172122825894
208,208,208,208,2019-12-02,77.98506164550781,75.89180755615234,77.40413665771484,0.027582082398112107,0.007505089687413591
209,209,209,209,2019-12-03,78.21560668945312,76.55575561523438,77.80986022949219,0.021681597430258215,0.005214589240543965
210,210,210,210,2019-12-04,78.75042724609375,77.22891998291016,77.65308380126953,0.019701262992157353,0.01413135694176093
211,211,211,211,2019-12-05,77.8744125366211,77.97584533691406,77.47789001464844,-0.0013008233492654009,0.005117879718945506
212,212,212,212,2019-12-06,79.59879302978516,79.09162902832031,77.14592742919922,0.006412360039812048,0.0317951404866712
213,213,213,213,2019-12-09,79.56192016601562,78.77811431884766,77.09058380126953,0.009949538065808339,0.03205756452846309
214,214,214,214,2019-12-10,79.3405990600586,77.98506164550781,75.89180755615234,0.01738201375941162,0.04544352829328102
215,215,215,215,2019-12-11,79.84779357910156,78.21560668945312,76.55575561523438,0.02086779044147624,0.04300183490334564
216,216,216,216,2019-12-12,81.34163665771484,78.75042724609375,77.22891998291016,0.03290406798078194,0.05325358266974067
217,217,217,217,2019-12-13,81.76582336425781,77.8744125366211,77.97584533691406,0.04997033943346607,0.04860451349989492
218,218,218,218,2019-12-16,81.86727905273438,79.59879302978516,79.09162902832031,0.028499000256202,0.0350941061464316
219,219,219,219,2019-12-17,81.26786041259766,79.56192016601562,78.77811431884766,0.02144166760960986,0.03160454036349436
220,220,220,220,2019-12-18,81.1387710571289,79.3405990600586,77.98506164550781,0.022663957902676612,0.040439916890195216
221,221,221,221,2019-12-19,81.62751770019531,79.84779357910156,78.21560668945312,0.022288958045292295,0.043621869792416446
222,222,222,222,2019-12-20,81.57219696044922,81.34163665771484,78.75042724609375,0.0028344684494678862,0.03583180197280056
223,223,223,223,2019-12-23,81.36009979248047,81.76582336425781,77.8744125366211,-0.0049620190329385805,0.04476036662517613
224,224,224,224,2019-12-24,81.62751770019531,81.86727905273438,79.59879302978516,-0.002928659109149301,0.025486877290350707
225,225,225,225,2019-12-26,81.2217788696289,81.26786041259766,79.56192016601562,-0.0005670328065091601,0.020862476674139874
226,226,226,226,2019-12-27,81.26786041259766,81.1387710571289,79.3405990600586,0.0015909700601437482,0.024290985641287843
227,227,227,227,2019-12-30,80.63159942626953,81.62751770019531,79.84779357910156,-0.012200766383508421,0.009816249291741297
228,228,228,228,2019-12-31,81.07422637939453,81.57219696044922,81.34163665771484,-0.00610466065166948,-0.0032874956702134694
229,229,229,229,2020-01-02,82.39287567138672,81.36009979248047,81.76582336425781,0.012693886580037228,0.0076688802402864464
230,230,230,230,2020-01-03,81.91339111328125,81.62751770019531,81.86727905273438,0.0035021696253940693,0.0005632538552695632
231,231,231,231,2020-01-06,81.26786041259766,81.2217788696289,81.26786041259766,0.0005673545151321235,0.0
232,232,232,232,2020-01-07,81.01889038085938,81.26786041259766,81.1387710571289,-0.003063573108412876,-0.0014774771013615906
233,233,233,233,2020-01-08,81.95948791503906,80.63159942626953,81.62751770019531,0.016468586735449486,0.004066890972515225
234,234,234,234,2020-01-09,83.48099517822266,81.07422637939453,81.57219696044922,0.02968599154514795,0.023400107988987173
235,235,235,235,2020-01-10,83.13982391357422,82.39287567138672,81.36009979248047,0.009065689674027322,0.021874655090556194
236,236,236,236,2020-01-13,83.98817443847656,81.91339111328125,81.62751770019531,0.02532898830089958,0.028919864339763013
237,237,237,237,2020-01-14,83.90516662597656,81.26786041259766,81.2217788696289,0.03245201977742829,0.033037786092506405
238,238,238,238,2020-01-15,84.41236877441406,81.01889038085938,81.26786041259766,0.041885026783289536,0.03869313583317813
239,239,239,239,2020-01-16,85.37139129638672,81.95948791503906,80.63159942626953,0.04162914469261336,0.05878330460815562
240,240,240,240,2020-01-17,86.33039855957031,83.48099517822266,81.07422637939453,0.034132360009179186,0.06483160450497572
241,241,241,241,2020-01-21,85.32528686523438,83.13982391357422,82.39287567138672,0.026286595866885643,0.03559059166162859
242,242,242,242,2020-01-22,85.32528686523438,83.98817443847656,81.91339111328125,0.015920246340599853,0.04165247837480779
243,243,243,243,2020-01-23,86.4502944946289,83.90516662597656,81.26786041259766,0.030333386738837342,0.06376978618263096
