,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VRSK,VRSK_6m,VRSK_12m,VRSK_6m_ret,VRSK_12m_ret
60,60,60,60,2019-05-02,136.12339782714844,135.29898071289062,133.69871520996094,0.006093298781069567,0.018135421970059795
61,61,61,61,2019-05-03,138.8972625732422,134.61033630371094,132.42813110351562,0.031846932317730614,0.04885013037501684
62,62,62,62,2019-05-06,139.07186889648438,135.6578369140625,132.81613159179688,0.025166492847623845,0.04710073414812421
63,63,63,63,2019-05-07,136.2688751220703,136.1427764892578,133.83450317382812,0.0009262234549951565,0.0181894196975525
64,64,64,64,2019-05-08,136.32708740234375,136.8896026611328,133.4949951171875,-0.004109262119648016,0.02121496976474746
65,65,65,65,2019-05-09,136.2688751220703,135.66757202148438,135.26986694335938,0.004432180009020348,0.007385297267493041
66,66,66,66,2019-05-10,136.4434814453125,136.12339782714844,135.29898071289062,0.002351422483374277,0.0084590491841956
67,67,67,67,2019-05-13,134.30975341796875,138.8972625732422,134.61033630371094,-0.03302807463793167,-0.0022329851777801446
68,68,68,68,2019-05-14,135.1244354248047,139.07186889648438,135.6578369140625,-0.02838412615723085,-0.003931962217529006
69,69,69,69,2019-05-15,136.5404510498047,136.2688751220703,136.1427764892578,0.0019929417300252883,0.0029210110943951317
70,70,70,70,2019-05-16,137.8498077392578,136.32708740234375,136.8896026611328,0.011169609546634263,0.007014448573585019
71,71,71,71,2019-05-17,137.69459533691406,136.2688751220703,135.66757202148438,0.01046255216803238,0.014941104091615198
72,72,72,72,2019-05-20,137.0447998046875,136.4434814453125,136.12339782714844,0.004407087484175731,0.006768872892146449
73,73,73,73,2019-05-21,138.8778839111328,134.30975341796875,138.8972625732422,0.03401190439943824,-0.0001395179555764292
74,74,74,74,2019-05-22,139.5277099609375,135.1244354248047,139.07186889648438,0.032586811721283304,0.003277737389093538
75,75,75,75,2019-05-23,137.87887573242188,136.5404510498047,136.2688751220703,0.009802404139773735,0.011814881490063822
76,76,76,76,2019-05-24,137.9273681640625,137.8498077392578,136.32708740234375,0.000562644417694047,0.011738538482787497
77,77,77,77,2019-05-28,137.7430877685547,137.69459533691406,136.2688751220703,0.0003521738200542579,0.010818410625051067
78,78,78,78,2019-05-29,135.46388244628906,137.0447998046875,136.4434814453125,-0.011535770497322906,-0.007179522162926277
79,79,79,79,2019-05-30,136.2882843017578,138.8778839111328,134.30975341796875,-0.018646594666088645,0.014731103538191404
80,80,80,80,2019-05-31,135.78392028808594,139.5277099609375,135.1244354248047,-0.026831872134213897,0.0048805744217022
81,81,81,81,2019-06-03,136.0070343017578,137.87887573242188,136.5404510498047,-0.013575984143478936,-0.003906657286874671
82,82,82,82,2019-06-04,137.5685272216797,137.9273681640625,137.8498077392578,-0.002601665986666113,-0.002040485381816115
83,83,83,83,2019-06-05,140.0029754638672,137.7430877685547,137.69459533691406,0.016406541568965816,0.016764493343438325
84,84,84,84,2019-06-06,140.38119506835938,135.46388244628906,137.0447998046875,0.03629980577309988,0.02434528904728106
85,85,85,85,2019-06-07,142.05909729003906,136.2882843017578,138.8778839111328,0.042342693048391444,0.022906551347958937
86,86,86,86,2019-06-10,142.44705200195312,135.78392028808594,139.5277099609375,0.04907158152254221,0.020923026987491822
87,87,87,87,2019-06-11,141.16677856445312,136.0070343017578,137.87887573242188,0.03793733382383313,0.023846313037916067
88,88,88,88,2019-06-12,141.57412719726562,137.5685272216797,137.9273681640625,0.02911712479941908,0.026439705779532918
89,89,89,89,2019-06-13,141.20494079589844,140.0029754638672,137.7430877685547,0.00858528419163096,0.025132680582568234
90,90,90,90,2019-06-14,141.68099975585938,140.38119506835938,135.46388244628906,0.00925910829343679,0.04589501789922035
91,91,91,91,2019-06-17,140.9037628173828,142.05909729003906,136.2882843017578,-0.008132773575897256,0.03386555593733798
92,92,92,92,2019-06-18,140.39857482910156,142.44705200195312,135.78392028808594,-0.014380621740234245,0.033985279930237366
93,93,93,93,2019-06-19,141.2535400390625,141.16677856445312,136.0070343017578,0.0006146026387487957,0.038575252848057184
94,94,94,94,2019-06-20,141.8558807373047,141.57412719726562,137.5685272216797,0.0019901485223106086,0.031165220724623355
95,95,95,95,2019-06-21,140.94264221191406,141.20494079589844,140.0029754638672,-0.0018575736975344759,0.006711762695996271
96,96,96,96,2019-06-24,141.27296447753906,141.68099975585938,140.38119506835938,-0.0028799576444507036,0.006352484809275527
97,97,97,97,2019-06-25,140.22373962402344,140.9037628173828,142.05909729003906,-0.004826153537437539,-0.012919677099372362
98,98,98,98,2019-06-26,138.59149169921875,140.39857482910156,142.44705200195312,-0.012871093115314425,-0.02706662053407405
99,99,99,99,2019-06-27,140.50543212890625,141.2535400390625,141.16677856445312,-0.005296206452237384,-0.004684858875949494
100,100,100,100,2019-06-28,142.29310607910156,141.8558807373047,141.57412719726562,0.003082179882317071,0.005078462400365913
101,101,101,101,2019-07-01,143.42979431152344,140.94264221191406,141.20494079589844,0.017646555084938953,0.01575620161082658
102,102,102,102,2019-07-02,144.3625030517578,141.27296447753906,141.68099975585938,0.02186928394717702,0.018926343691243908
103,103,103,103,2019-07-03,146.38330078125,140.22373962402344,140.9037628173828,0.04392666444171267,0.03888851407729188
104,104,104,104,2019-07-05,144.634521484375,138.59149169921875,140.39857482910156,0.043603180188515944,0.030170866480871306
105,105,105,105,2019-07-08,144.634521484375,140.50543212890625,141.2535400390625,0.02938740013753005,0.023935551947069866
106,106,106,106,2019-07-09,145.36318969726562,142.29310607910156,141.8558807373047,0.02157577202972427,0.024724452322536727
107,107,107,107,2019-07-10,145.7421112060547,143.42979431152344,140.94264221191406,0.01612159388243284,0.03405263956187499
108,108,108,108,2019-07-11,146.88851928710938,144.3625030517578,141.27296447753906,0.01749773093395257,0.03974967772735538
109,109,109,109,2019-07-12,147.5102996826172,146.38330078125,140.22373962402344,0.0076989581144322194,0.051963812105788376
110,110,110,110,2019-07-15,147.91835021972656,144.634521484375,138.59149169921875,0.022704321911877212,0.06729748273977476
111,111,111,111,2019-07-16,147.45204162597656,144.634521484375,140.50543212890625,0.019480274229731087,0.04944014898083915
112,112,112,112,2019-07-17,147.18003845214844,145.36318969726562,142.29310607910156,0.012498685249454189,0.03434412606279191
113,113,113,113,2019-07-18,148.608154296875,145.7421112060547,143.42979431152344,0.019665167926435467,0.03610379565980826
114,114,114,114,2019-07-19,147.1217041015625,146.88851928710938,144.3625030517578,0.0015874951669798687,0.019113003664223305
115,115,115,115,2019-07-22,146.22787475585938,147.5102996826172,146.38330078125,-0.008693799209391284,-0.001061774290927353
116,116,116,116,2019-07-23,146.51934814453125,147.91835021972656,144.634521484375,-0.009457934550494596,0.013031651370726705
117,117,117,117,2019-07-24,146.48048400878906,147.45204162597656,144.634521484375,-0.006588973651866614,0.01276294556423374
118,118,118,118,2019-07-25,145.94610595703125,147.18003845214844,145.36318969726562,-0.008383830498307487,0.004010067892563418
119,119,119,119,2019-07-26,148.1709442138672,148.608154296875,145.7421112060547,-0.002942032925961735,0.016665279428939694
120,120,120,120,2019-07-29,148.22926330566406,147.1217041015625,146.88851928710938,0.007528183627732998,0.009127629749838162
121,121,121,121,2019-07-30,147.71434020996094,146.22787475585938,147.5102996826172,0.01016540421300216,0.001383229020500698
122,122,122,122,2019-07-31,147.40345764160156,146.51934814453125,147.91835021972656,0.006034080196686276,-0.00348092428938096
123,123,123,123,2019-08-01,148.56932067871094,146.48048400878906,147.45204162597656,0.01426017045244432,0.007577236913195451
124,124,124,124,2019-08-02,148.87046813964844,145.94610595703125,147.18003845214844,0.02003727446813941,0.011485454857042887
125,125,125,125,2019-08-05,145.1591796875,148.1709442138672,148.608154296875,-0.020326282877836443,-0.0232085152103092
126,126,126,126,2019-08-06,148.00582885742188,148.22926330566406,147.1217041015625,-0.0015073572063935003,0.006009478759497311
127,127,127,127,2019-08-07,149.5214080810547,147.71434020996094,146.22787475585938,0.012233530397422365,0.022523293391866428
128,128,128,128,2019-08-08,151.72682189941406,147.40345764160156,146.51934814453125,0.02933014141584378,0.035541202038013475
129,129,129,129,2019-08-09,152.0086212158203,148.56932067871094,146.48048400878906,0.02314946666914519,0.03773975246217476
130,130,130,130,2019-08-12,151.03704833984375,148.87046813964844,145.94610595703125,0.014553458636020089,0.03488234474931007
131,131,131,131,2019-08-13,151.4839630126953,145.1591796875,148.1709442138672,0.04357136309816134,0.022359436368618812
132,132,132,132,2019-08-14,148.7344512939453,148.00582885742188,148.22926330566406,0.0049229306855564925,0.003408152864117664
133,133,133,133,2019-08-15,150.7552947998047,149.5214080810547,147.71434020996094,0.008252241164563578,0.020586725605119538
134,134,134,134,2019-08-16,152.41665649414062,151.72682189941406,147.40345764160156,0.004546556673966862,0.03401004924001305
135,135,135,135,2019-08-19,153.78652954101562,152.0086212158203,148.56932067871094,0.01169610191168724,0.03511632710219614
136,136,136,136,2019-08-20,153.70883178710938,151.03704833984375,148.87046813964844,0.017689589916070947,0.03250049326722282
137,137,137,137,2019-08-21,154.1654510498047,151.4839630126953,145.1591796875,0.017701464787296617,0.06204410483507461
138,138,138,138,2019-08-22,153.5533447265625,148.7344512939453,148.00582885742188,0.03239930890721188,0.03748173914477859
139,139,139,139,2019-08-23,150.2112274169922,150.7552947998047,149.5214080810547,-0.0036089437756398057,0.004613515514537925
140,140,140,140,2019-08-26,152.88296508789062,152.41665649414062,151.72682189941406,0.0030594332960447446,0.007619899856882384
141,141,141,141,2019-08-27,154.3888702392578,153.78652954101562,152.0086212158203,0.00391673249952329,0.015658644913685738
142,142,142,142,2019-08-28,155.23411560058594,153.70883178710938,151.03704833984375,0.009923202172202661,0.027788329465354034
143,143,143,143,2019-08-29,156.2056884765625,154.1654510498047,151.4839630126953,0.01323407684967437,0.03116980418231785
144,144,144,144,2019-08-30,156.94403076171875,153.5533447265625,148.7344512939453,0.022081486021643837,0.0551962198156013
145,145,145,145,2019-09-03,157.13836669921875,150.2112274169922,150.7552947998047,0.046115988806858965,0.04234061502045727
146,146,146,146,2019-09-04,158.20709228515625,152.88296508789062,152.41665649414062,0.03482485569405891,0.03799083331314401
147,147,147,147,2019-09-05,158.88714599609375,154.3888702392578,153.78652954101562,0.029136010580716798,0.03316686103978794
148,148,148,148,2019-09-06,159.89759826660156,155.23411560058594,153.70883178710938,0.030041609397348346,0.04026292053317926
149,149,149,149,2019-09-09,155.64218139648438,156.2056884765625,154.1654510498047,-0.003607468367982536,0.009578866968077193
150,150,150,150,2019-09-10,150.7067108154297,156.94403076171875,153.5533447265625,-0.03974232034194991,-0.01853840381140448
151,151,151,151,2019-09-11,150.69700622558594,157.13836669921875,150.2112274169922,-0.04099164710017844,0.0032339713678339876
152,152,152,152,2019-09-12,153.19789123535156,158.20709228515625,152.88296508789062,-0.03166230399314829,0.0020599165334076464
153,153,153,153,2019-09-13,151.5727996826172,158.88714599609375,154.3888702392578,-0.04603485239552596,-0.01824011376128687
154,154,154,154,2019-09-16,152.31236267089844,159.89759826660156,155.23411560058594,-0.0474380833604271,-0.018821590333951477
155,155,155,155,2019-09-17,154.38511657714844,155.64218139648438,156.2056884765625,-0.008076633262635191,-0.011654965431602826
156,156,156,156,2019-09-18,155.04684448242188,150.7067108154297,156.94403076171875,0.028798542835345664,-0.012088298421347954
157,157,157,157,2019-09-19,154.4337615966797,150.69700622558594,157.13836669921875,0.024796480465577586,-0.017211615211172426
158,158,158,158,2019-09-20,154.16131591796875,153.19789123535156,158.20709228515625,0.006288759426440915,-0.025572661179407152
159,159,159,159,2019-09-23,153.09088134765625,151.5727996826172,158.88714599609375,0.010015528302029342,-0.03648038746054383
160,160,160,160,2019-09-24,153.23683166503906,152.31236267089844,159.89759826660156,0.006069559804138258,-0.041656451840238584
161,161,161,161,2019-09-25,153.55799865722656,154.38511657714844,155.64218139648438,-0.005357497783852416,-0.013390860501682034
162,162,162,162,2019-09-26,155.00790405273438,155.04684448242188,150.7067108154297,-0.00025115267464803637,0.028540157329638438
163,163,163,163,2019-09-27,151.40737915039062,154.4337615966797,150.69700622558594,-0.019596637516301585,0.004713915309912053
164,164,164,164,2019-09-30,153.8887939453125,154.16131591796875,153.19789123535156,-0.001767771447937494,0.00450987088914645
165,165,165,165,2019-10-01,152.2442626953125,153.09088134765625,151.5727996826172,-0.005530170346469854,0.004429970377939352
166,166,166,166,2019-10-02,149.20811462402344,153.23683166503906,152.31236267089844,-0.026290787908105573,-0.020380801613473443
167,167,167,167,2019-10-03,150.15208435058594,153.55799865722656,154.38511657714844,-0.022179986301093524,-0.027418654857491953
168,168,168,168,2019-10-04,153.30496215820312,155.00790405273438,155.04684448242188,-0.010986161673096961,-0.01123455514385674
169,169,169,169,2019-10-07,152.94491577148438,151.40737915039062,154.4337615966797,0.010154964901456509,-0.009640675781009578
170,170,170,170,2019-10-08,150.7359619140625,153.8887939453125,154.16131591796875,-0.020487729810725663,-0.02221928363487069
171,171,171,171,2019-10-09,152.8670196533203,152.2442626953125,153.09088134765625,0.004090511832647081,-0.0014622797410616117
172,172,172,172,2019-10-10,153.61634826660156,149.20811462402344,153.23683166503906,0.029544195057259692,0.002476666982988096
173,173,173,173,2019-10-11,152.8865203857422,150.15208435058594,153.55799865722656,0.01821110940272863,-0.004372799055445187
174,174,174,174,2019-10-14,151.20301818847656,153.30496215820312,155.00790405273438,-0.013710867150910966,-0.024546399020809795
175,175,175,175,2019-10-15,151.8842010498047,152.94491577148438,151.40737915039062,-0.006935272848588858,0.003149264600508239
176,176,176,176,2019-10-16,151.40737915039062,150.7359619140625,153.8887939453125,0.00445426046845343,-0.016124727027256425
177,177,177,177,2019-10-17,151.04733276367188,152.8670196533203,152.2442626953125,-0.011903724516741487,-0.00786190501008266
178,178,178,178,2019-10-18,150.26885986328125,153.61634826660156,149.20811462402344,-0.02179122496461594,0.007109165891752589
179,179,179,179,2019-10-21,149.34432983398438,152.8865203857422,150.15208435058594,-0.023168756426797166,-0.005379575782082147
180,180,180,180,2019-10-22,146.96023559570312,151.20301818847656,153.30496215820312,-0.028060171308781356,-0.04138630917864583
181,181,181,181,2019-10-23,144.63449096679688,151.8842010498047,152.94491577148438,-0.047731824856691585,-0.05433606447633821
182,182,182,182,2019-10-24,145.72438049316406,151.40737915039062,150.7359619140625,-0.03753448933015169,-0.03324741725372504
183,183,183,183,2019-10-25,144.9167022705078,151.04733276367188,152.8670196533203,-0.04058747930859541,-0.05200806165281846
184,184,184,184,2019-10-28,144.55661010742188,150.26885986328125,153.61634826660156,-0.03801352962321358,-0.05897639321211101
185,185,185,185,2019-10-29,146.0843963623047,149.34432983398438,152.8865203857422,-0.021828304263734166,-0.04449132602583483
186,186,186,186,2019-10-30,143.9435577392578,146.96023559570312,151.20301818847656,-0.0205271707970337,-0.048011346176765723
187,187,187,187,2019-10-31,140.81015014648438,144.63449096679688,151.8842010498047,-0.02644141653037957,-0.07291114432428025
188,188,188,188,2019-11-01,141.45236206054688,145.72438049316406,151.40737915039062,-0.029315742624258956,-0.06574988052567499
189,189,189,189,2019-11-04,136.52842712402344,144.9167022705078,151.04733276367188,-0.05788342554763948,-0.09612156251950943
190,190,190,190,2019-11-05,135.0492401123047,144.55661010742188,150.26885986328125,-0.06576918196997106,-0.10128259284607466
191,191,191,191,2019-11-06,136.99551391601562,146.0843963623047,149.34432983398438,-0.062216654705186114,-0.0826868748997438
192,192,192,192,2019-11-07,136.0418701171875,143.9435577392578,146.96023559570312,-0.05489434710502006,-0.07429469226323737
193,193,193,193,2019-11-08,133.07383728027344,140.81015014648438,144.63449096679688,-0.05494144319967609,-0.07993013014563288
194,194,194,194,2019-11-11,133.68690490722656,141.45236206054688,145.72438049316406,-0.054898038040512964,-0.08260440391099955
195,195,195,195,2019-11-12,134.3778533935547,136.52842712402344,144.9167022705078,-0.015751838468886392,-0.07272349364727371
196,196,196,196,2019-11-13,136.0224151611328,135.0492401123047,144.55661010742188,0.007206075710006532,-0.05903704396462528
197,197,197,197,2019-11-14,137.23878479003906,136.99551391601562,146.0843963623047,0.0017757579578303595,-0.06055137846705805
198,198,198,198,2019-11-15,137.38475036621094,136.0418701171875,143.9435577392578,0.009871080483285555,-0.04556513314008559
199,199,199,199,2019-11-18,138.280029296875,133.07383728027344,140.81015014648438,0.039122581290239156,-0.017968312987219348
200,200,200,200,2019-11-19,140.10951232910156,133.68690490722656,141.45236206054688,0.04804215810315937,-0.009493300160449247
201,201,201,201,2019-11-20,140.45980834960938,134.3778533935547,136.52842712402344,0.04526009905994233,0.028795330821577814
202,202,202,202,2019-11-21,140.56683349609375,136.0224151611328,135.0492401123047,0.03340933425992776,0.040856160162032085
203,203,203,203,2019-11-22,142.0557098388672,137.23878479003906,136.99551391601562,0.035098861128780134,0.036936946168570906
204,204,204,204,2019-11-25,141.50103759765625,137.38475036621094,136.0418701171875,0.02996174772289506,0.040128583029373166
205,205,205,205,2019-11-26,143.80734252929688,138.280029296875,133.07383728027344,0.03997188357948067,0.08065826813438215
206,206,206,206,2019-11-27,144.5176544189453,140.10951232910156,133.68690490722656,0.03146211857114678,0.08101578474896143
207,207,207,207,2019-11-29,143.5154266357422,140.45980834960938,134.3778533935547,0.02175439595166795,0.06799910112737195
208,208,208,208,2019-12-02,142.1822509765625,140.56683349609375,136.0224151611328,0.011492166681791538,0.04528544657976208
209,209,209,209,2019-12-03,141.07286071777344,142.0557098388672,137.23878479003906,-0.0069187582970694494,0.02793726229505822
210,210,210,210,2019-12-04,141.50103759765625,141.50103759765625,137.38475036621094,0.0,0.02996174772289506
211,211,211,211,2019-12-05,142.09466552734375,143.80734252929688,138.280029296875,-0.011909524032851171,0.027586313438501486
212,212,212,212,2019-12-06,142.87313842773438,144.5176544189453,140.10951232910156,-0.011379343221580518,0.01972475710386723
213,213,213,213,2019-12-09,143.50567626953125,143.5154266357422,140.45980834960938,-6.793949918493247e-05,0.021684978469717064
214,214,214,214,2019-12-10,143.32077026367188,142.1822509765625,140.56683349609375,0.008007464217858251,0.019591654013140003
215,215,215,215,2019-12-11,142.86338806152344,141.07286071777344,142.0557098388672,0.012692216877433937,0.005685644199535433
216,216,216,216,2019-12-12,143.69198608398438,141.50103759765625,141.50103759765625,0.015483621346706,0.015483621346706
217,217,217,217,2019-12-13,145.4270782470703,142.09466552734375,143.80734252929688,0.023452060690380305,0.011263233777117243
218,218,218,218,2019-12-16,145.91448974609375,142.87313842773438,144.5176544189453,0.02128707573605726,0.009665499573492387
219,219,219,219,2019-12-17,147.0062255859375,143.50567626953125,143.5154266357422,0.024393107000391767,0.02432351024573376
220,220,220,220,2019-12-18,145.0858612060547,143.32077026367188,142.1822509765625,0.012315667430027988,0.02042174891415116
221,221,221,221,2019-12-19,144.45228576660156,142.86338806152344,141.07286071777344,0.011121797730247573,0.023955174876540752
222,222,222,222,2019-12-20,145.90472412109375,143.69198608398438,141.50103759765625,0.015399174981241437,0.031121231322408516
223,223,223,223,2019-12-23,145.77798461914062,145.4270782470703,142.09466552734375,0.0024129369598842043,0.02592158599428962
224,224,224,224,2019-12-24,145.40756225585938,145.91448974609375,142.87313842773438,-0.003474140855486585,0.017738980581062158
225,225,225,225,2019-12-26,145.07611083984375,147.0062255859375,143.50567626953125,-0.01312947624089178,0.01094336204069668
226,226,226,226,2019-12-27,144.8324737548828,145.0858612060547,143.32077026367188,-0.0017464655002599194,0.010547693041488726
227,227,227,227,2019-12-30,143.8284454345703,144.45228576660156,142.86338806152344,-0.004318660163254329,0.006755106302191782
228,228,228,228,2019-12-31,145.57327270507812,145.90472412109375,143.69198608398438,-0.0022716976301639935,0.01309249508176591
229,229,229,229,2020-01-02,147.30838012695312,145.77798461914062,145.4270782470703,0.010498125020803384,0.012936393294559645
230,230,230,230,2020-01-03,148.7413330078125,145.40756225585938,145.91448974609375,0.022927079583983545,0.019373286824617253
231,231,231,231,2020-01-06,149.08248901367188,145.07611083984375,147.0062255859375,0.027615698757260887,0.014123642855660146
232,232,232,232,2020-01-07,150.3302001953125,144.8324737548828,145.0858612060547,0.037959211065704324,0.036146451112901046
233,233,233,233,2020-01-08,151.71437072753906,143.8284454345703,144.45228576660156,0.05482869031325355,0.05027324366934005
234,234,234,234,2020-01-09,153.17654418945312,145.57327270507812,145.90472412109375,0.05222985884076903,0.049839510764052575
235,235,235,235,2020-01-10,153.35202026367188,147.30838012695312,145.77798461914062,0.04102713051022788,0.051955963476372435
236,236,236,236,2020-01-13,154.03436279296875,148.7413330078125,145.40756225585938,0.03558546691845388,0.05932841733451011
237,237,237,237,2020-01-14,152.9231414794922,149.08248901367188,145.07611083984375,0.025761928790094757,0.05408906121222912
238,238,238,238,2020-01-15,154.64846801757812,150.3302001953125,144.8324737548828,0.028725218330416746,0.06777481602163404
239,239,239,239,2020-01-16,156.51031494140625,151.71437072753906,143.8284454345703,0.03161166731186027,0.08817358394244135
240,240,240,240,2020-01-17,156.5005645751953,153.17654418945312,145.57327270507812,0.021700583489016045,0.07506386074217875
241,241,241,241,2020-01-21,157.23162841796875,153.35202026367188,147.30838012695312,0.02529870912444654,0.06736377307566332
242,242,242,242,2020-01-22,159.4638671875,154.03436279296875,148.7413330078125,0.03524865683268885,0.07208846366278232
243,243,243,243,2020-01-23,160.93577575683594,152.9231414794922,149.08248901367188,0.05239647969446337,0.0795082428632985
244,244,244,244,2020-01-24,161.1307373046875,154.64846801757812,150.3302001953125,0.04191615584819486,0.07184542490692292
