,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WBA,WBA_6m,WBA_12m,WBA_6m_ret,WBA_12m_ret
38,38,38,38,2019-04-01,50.93434143066406,50.06791687011719,49.5945930480957,0.01730498520229018,0.02701400092685713
39,39,39,39,2019-04-02,44.41211318969727,49.49030303955078,50.24441146850586,-0.10260979500964484,-0.11607854701342024
40,40,40,40,2019-04-03,43.99494171142578,49.67481994628906,50.605430603027344,-0.11434119421076216,-0.13062805340907635
41,41,41,41,2019-04-04,43.44140625,49.92351150512695,51.158973693847656,-0.1298407315451211,-0.1508546181952779
42,42,42,42,2019-04-05,43.87461471557617,50.14814376831055,50.37276840209961,-0.12509992556691052,-0.1290013214015171
43,43,43,43,2019-04-08,44.17144012451172,50.757843017578125,51.022586822509766,-0.12976128419770416,-0.13427674143278656
44,44,44,44,2019-04-09,43.72218704223633,50.93434143066406,50.06791687011719,-0.14159708726666276,-0.12674243756420955
45,45,45,45,2019-04-10,43.7302131652832,44.41211318969727,49.49030303955078,-0.015353919807901795,-0.11638825225346328
46,46,46,46,2019-04-11,42.87180709838867,43.99494171142578,49.67481994628906,-0.02552872146993712,-0.13695093118115287
47,47,47,47,2019-04-12,42.87983322143555,43.44140625,49.92351150512695,-0.012927137425815971,-0.14108939999078485
48,48,48,48,2019-04-15,43.51360702514648,43.87461471557617,50.14814376831055,-0.008228167763295047,-0.13229875015546522
49,49,49,49,2019-04-16,43.99494171142578,44.17144012451172,50.757843017578125,-0.003995758630201296,-0.13323854805670643
50,50,50,50,2019-04-17,44.23562240600586,43.72218704223633,50.93434143066406,0.011743130856504136,-0.13151674953483083
51,51,51,51,2019-04-18,43.82648849487305,43.7302131652832,44.41211318969727,0.0022015746693473393,-0.01318614793947881
52,52,52,52,2019-04-22,43.40128707885742,42.87180709838867,43.99494171142578,0.012350307027030993,-0.013493701991067364
53,53,53,53,2019-04-23,42.695308685302734,42.87983322143555,43.44140625,-0.004303294165812432,-0.01717480231656321
54,54,54,54,2019-04-24,42.8958854675293,43.51360702514648,43.87461471557617,-0.014196054977933636,-0.02230741521929336
55,55,55,55,2019-04-25,42.26210403442383,43.99494171142578,44.17144012451172,-0.039387202473595395,-0.04322557934959326
56,56,56,56,2019-04-26,42.39849472045898,44.23562240600586,43.72218704223633,-0.041530503825293885,-0.0302750711097467
57,57,57,57,2019-04-29,42.96808242797852,43.82648849487305,43.7302131652832,-0.019586466914750522,-0.017428013314824797
58,58,58,58,2019-04-30,42.97610092163086,43.40128707885742,42.87180709838867,-0.009796625534492232,0.0024326901593589856
59,59,59,59,2019-05-01,43.06435012817383,42.695308685302734,42.87983322143555,0.008643606387559233,0.004303116240807592
60,60,60,60,2019-05-02,43.1525993347168,42.8958854675293,43.51360702514648,0.00598458020832382,-0.008296432199267123
61,61,61,61,2019-05-03,43.38524627685547,42.26210403442383,43.99494171142578,0.026575634793686742,-0.013858307588391905
62,62,62,62,2019-05-06,43.25688171386719,42.39849472045898,44.23562240600586,0.02024569501978113,-0.022125622719977533
63,63,63,63,2019-05-07,42.47068786621094,42.96808242797852,43.82648849487305,-0.011575907828823895,-0.030935643607876928
64,64,64,64,2019-05-08,42.9199447631836,42.97610092163086,43.40128707885742,-0.0013066834180620601,-0.011090507864415455
65,65,65,65,2019-05-09,42.96808242797852,43.06435012817383,42.695308685302734,-0.0022354383593107263,0.006388845778966923
66,66,66,66,2019-05-10,42.85576248168945,43.1525993347168,42.8958854675293,-0.006878771096148872,-0.0009353574451846924
67,67,67,67,2019-05-13,41.81284713745117,43.38524627685547,42.26210403442383,-0.036242715539063775,-0.01063025391747463
68,68,68,68,2019-05-14,42.181884765625,43.25688171386719,42.39849472045898,-0.024851466533186706,-0.005108906725630913
69,69,69,69,2019-05-15,42.31024169921875,42.47068786621094,42.96808242797852,-0.0037778094740922308,-0.015309985728649167
70,70,70,70,2019-05-16,42.11770248413086,42.9199447631836,42.97610092163086,-0.018691596260881016,-0.019973855680051944
71,71,71,71,2019-05-17,42.287593841552734,42.96808242797852,43.06435012817383,-0.01583707133234069,-0.018037106894895905
72,72,72,72,2019-05-20,42.27950668334961,42.85576248168945,43.1525993347168,-0.013446401719863332,-0.02023267809651441
73,73,73,73,2019-05-21,42.68402099609375,41.81284713745117,43.38524627685547,0.020835076257275098,-0.01616275902381581
74,74,74,74,2019-05-22,42.82964324951172,42.181884765625,43.25688171386719,0.01535631912812474,-0.00987677445594759
75,75,75,75,2019-05-23,41.753639221191406,42.31024169921875,42.47068786621094,-0.01315526585700455,-0.016883377243108066
76,76,76,76,2019-05-24,41.88309097290039,42.11770248413086,42.9199447631836,-0.005570377712765029,-0.02415785472241838
77,77,77,77,2019-05-28,41.84263610839844,42.287593841552734,42.96808242797852,-0.010522181394891028,-0.02619261218990898
78,78,78,78,2019-05-29,41.36531448364258,42.27950668334961,42.85576248168945,-0.02162258435401887,-0.03477824011843644
79,79,79,79,2019-05-30,40.89608001708984,42.68402099609375,41.81284713745117,-0.041887829151980305,-0.02192548900933844
80,80,80,80,2019-05-31,39.91716766357422,42.82964324951172,42.181884765625,-0.0680013972792245,-0.05368932930887793
81,81,81,81,2019-06-03,40.3783073425293,41.753639221191406,42.31024169921875,-0.03293920971478048,-0.04566115151086758
82,82,82,82,2019-06-04,41.66465377807617,41.88309097290039,42.11770248413086,-0.005215402916789347,-0.010756728865383591
83,83,83,83,2019-06-05,41.09832763671875,41.84263610839844,42.287593841552734,-0.01778827867707633,-0.028123288577024286
84,84,84,84,2019-06-06,41.24396514892578,41.36531448364258,42.27950668334961,-0.002933601163960242,-0.024492753479350315
85,85,85,85,2019-06-07,42.04489517211914,40.89608001708984,42.68402099609375,0.02809108243502134,-0.01497342117869116
86,86,86,86,2019-06-10,42.30377197265625,39.91716766357422,42.82964324951172,0.059788919123635376,-0.012278208197810891
87,87,87,87,2019-06-11,42.78110122680664,40.3783073425293,41.753639221191406,0.05950704827457076,0.02460772341716644
88,88,88,88,2019-06-12,42.16624450683594,41.66465377807617,41.88309097290039,0.012038759074573191,0.006760569178591691
89,89,89,89,2019-06-13,42.789188385009766,41.09832763671875,41.84263610839844,0.04114183825767981,0.022621717096388716
90,90,90,90,2019-06-14,42.530303955078125,41.24396514892578,41.36531448364258,0.031188533922661632,0.028163438039283673
91,91,91,91,2019-06-17,42.72446823120117,42.04489517211914,40.89608001708984,0.01616303373572614,0.04470815328381783
92,92,92,92,2019-06-18,42.71638107299805,42.30377197265625,39.91716766357422,0.00975348251707886,0.07012555181810165
93,93,93,93,2019-06-19,42.79727935791016,42.78110122680664,40.3783073425293,0.0003781606980557406,0.059907712199541274
94,94,94,94,2019-06-20,42.78110122680664,42.16624450683594,41.66465377807617,0.01458172827962012,0.026796033267842523
95,95,95,95,2019-06-21,42.433223724365234,42.789188385009766,41.09832763671875,-0.00831903277626167,0.03248054518047683
96,96,96,96,2019-06-24,42.02870559692383,42.530303955078125,41.24396514892578,-0.011793904851564174,0.019026794469553687
97,97,97,97,2019-06-25,42.83773422241211,42.72446823120117,42.04489517211914,0.0026510801866042044,0.018856963420822437
98,98,98,98,2019-06-26,42.3765869140625,42.71638107299805,42.30377197265625,-0.007954656981706165,0.0017212399275723378
99,99,99,99,2019-06-27,44.10790252685547,42.79727935791016,42.78110122680664,0.030623983314095105,0.031013724799058062
100,100,100,100,2019-06-28,44.22924041748047,42.78110122680664,42.16624450683594,0.033849974618381795,0.048925294030159217
101,101,101,101,2019-07-01,44.213077545166016,42.433223724365234,42.789188385009766,0.04194481739973921,0.0332768443127347
102,102,102,102,2019-07-02,44.463863372802734,42.02870559692383,42.530303955078125,0.057940346753318606,0.04546309896507905
103,103,103,103,2019-07-03,44.64994430541992,42.83773422241211,42.72446823120117,0.04230406009801735,0.04506729174016022
104,104,104,104,2019-07-05,44.64994430541992,42.3765869140625,42.71638107299805,0.05364654298298421,0.045265146153594005
105,105,105,105,2019-07-08,44.84411239624024,44.10790252685547,42.79727935791016,0.016691110372716755,0.04782624197235941
106,106,106,106,2019-07-09,44.9007453918457,44.22924041748047,42.78110122680664,0.015182376365203032,0.04954627403819356
107,107,107,107,2019-07-10,44.95737838745117,44.213077545166016,42.433223724365234,0.016834404742009035,0.059485338174685154
108,108,108,108,2019-07-11,44.99781799316406,44.463863372802734,42.02870559692383,0.012008732032222191,0.07064486888355548
109,109,109,109,2019-07-12,45.09490966796875,44.64994430541992,42.83773422241211,0.009965642051087853,0.05269128926934985
110,110,110,110,2019-07-15,45.21625900268555,44.64994430541992,42.3765869140625,0.012683435692368406,0.06701040115339518
111,111,111,111,2019-07-16,45.15154266357422,44.84411239624024,44.10790252685547,0.006855532441305545,0.02366106926266376
112,112,112,112,2019-07-17,44.10790252685547,44.9007453918457,44.22924041748047,-0.01765767712921351,-0.0027433862639215656
113,113,113,113,2019-07-18,44.3506088256836,44.95737838745117,44.213077545166016,-0.013496551256577227,0.0031106470789572516
114,114,114,114,2019-07-19,44.04317474365234,44.99781799316406,44.463863372802734,-0.021215323144263443,-0.009461360242657646
115,115,115,115,2019-07-22,43.638668060302734,45.09490966796875,44.64994430541992,-0.032292815716635004,-0.02264899230780071
116,116,116,116,2019-07-23,44.213077545166016,45.21625900268555,44.64994430541992,-0.02218629934555061,-0.009784262154183154
117,117,117,117,2019-07-24,44.65803527832031,45.15154266357422,44.84411239624024,-0.010930022677875018,-0.0041494213616217746
118,118,118,118,2019-07-25,44.30206680297852,44.10790252685547,44.9007453918457,0.004402029228318893,-0.013333377511721811
119,119,119,119,2019-07-26,44.53666687011719,44.3506088256836,44.95737838745117,0.004195163253899681,-0.009358008238563476
120,120,120,120,2019-07-29,44.59331130981445,44.04317474365234,44.99781799316406,0.012490847205364197,-0.008989473298706585
121,121,121,121,2019-07-30,44.8198356628418,43.638668060302734,45.09490966796875,0.02706699482456365,-0.006099890367944116
122,122,122,122,2019-07-31,44.08362579345703,44.213077545166016,45.21625900268555,-0.002927906377400258,-0.025049246315606233
123,123,123,123,2019-08-01,43.74383544921875,44.65803527832031,45.15154266357422,-0.020471116192282923,-0.031177389105934816
124,124,124,124,2019-08-02,43.42831802368164,44.30206680297852,44.10790252685547,-0.019722528594041555,-0.015407318513050106
125,125,125,125,2019-08-05,41.96398162841797,44.53666687011719,44.3506088256836,-0.05776555414894369,-0.053812726825150814
126,126,126,126,2019-08-06,41.62419891357422,44.59331130981445,44.04317474365234,-0.0665820121679721,-0.05492283070322379
127,127,127,127,2019-08-07,42.45749282836914,44.8198356628418,43.638668060302734,-0.05270753003744666,-0.02706716965562217
128,128,128,128,2019-08-08,42.89436340332031,44.08362579345703,44.213077545166016,-0.0269774177765848,-0.02982633680043123
129,129,129,129,2019-08-09,42.70829391479492,43.74383544921875,44.65803527832031,-0.023672856387409458,-0.04365936278598248
130,130,130,130,2019-08-12,42.06915664672852,43.42831802368164,44.30206680297852,-0.03129666169000511,-0.05040194097896755
131,131,131,131,2019-08-13,42.934818267822266,41.96398162841797,44.53666687011719,0.023134998199190182,-0.035966961940964604
132,132,132,132,2019-08-14,40.78281784057617,41.62419891357422,44.59331130981445,-0.02021374813110599,-0.08544988827505251
133,133,133,133,2019-08-15,39.87670516967773,42.45749282836914,44.8198356628418,-0.060785210966743386,-0.11028890267132785
134,134,134,134,2019-08-16,40.83945083618164,42.89436340332031,44.08362579345703,-0.047906354217617464,-0.07359138226232054
135,135,135,135,2019-08-19,41.7685432434082,42.70829391479492,43.74383544921875,-0.022003938468288298,-0.04515589878038062
136,136,136,136,2019-08-20,41.36849212646485,42.06915664672852,43.42831802368164,-0.016655064567788536,-0.04743047833659042
137,137,137,137,2019-08-21,41.55626678466797,42.934818267822266,41.96398162841797,-0.03210800787731438,-0.009715828382545477
138,138,138,138,2019-08-22,41.59709930419922,40.78281784057617,41.62419891357422,0.01996628744012119,-0.0006510541964127592
139,139,139,139,2019-08-23,40.26631164550781,39.87670516967773,42.45749282836914,0.009770277513457604,-0.05160882183314486
140,140,140,140,2019-08-26,40.85414123535156,40.83945083618164,42.89436340332031,0.00035971098702702875,-0.04756387567255105
141,141,141,141,2019-08-27,40.3724479675293,41.7685432434082,42.70829391479492,-0.03342456230142132,-0.054693028757499595
142,142,142,142,2019-08-28,40.78065872192383,41.36849212646485,42.06915664672852,-0.014209688928085606,-0.030628090209288583
143,143,143,143,2019-08-29,41.1480598449707,41.55626678466797,42.934818267822266,-0.009822993528568635,-0.04161560465228886
144,144,144,144,2019-08-30,41.79304122924805,41.59709930419922,40.78281784057617,0.004710470882017592,0.024770808937747635
145,145,145,145,2019-09-03,41.172550201416016,40.26631164550781,39.87670516967773,0.022506122832566477,0.03249629141185029
146,146,146,146,2019-09-04,41.98897552490234,40.85414123535156,40.83945083618164,0.027777705153885,0.028147408086650394
147,147,147,147,2019-09-05,42.7237663269043,40.3724479675293,41.7685432434082,0.05824066851893939,0.022869437364130274
148,148,148,148,2019-09-06,42.91154479980469,40.78065872192383,41.36849212646485,0.052252370232933165,0.03730019137808238
149,149,149,149,2019-09-09,45.38533020019531,41.1480598449707,41.55626678466797,0.10297618821370769,0.09214166025471915
150,150,150,150,2019-09-10,46.43852996826172,41.79304122924805,41.59709930419922,0.11115459900445379,0.11638866038848428
151,151,151,151,2019-09-11,47.40191268920898,41.172550201416016,40.26631164550781,0.15129892263945122,0.17721019760937629
152,152,152,152,2019-09-12,45.360836029052734,41.98897552490234,40.85414123535156,0.0803034716136537,0.1103118229248563
153,153,153,153,2019-09-13,45.7119026184082,42.7237663269043,40.3724479675293,0.06994084436844683,0.13225491442018367
154,154,154,154,2019-09-16,45.18122100830078,42.91154479980469,40.78065872192383,0.052891971591440434,0.1079080727063193
155,155,155,155,2019-09-17,44.77300262451172,45.38533020019531,41.1480598449707,-0.013491751034587773,0.08809510808524967
156,156,156,156,2019-09-18,44.42194747924805,46.43852996826172,41.79304122924805,-0.04342477012928492,0.06290296596458766
157,157,157,157,2019-09-19,44.55256652832031,47.40191268920898,41.172550201416016,-0.060110362625458325,0.0820939269092944
158,158,158,158,2019-09-20,44.90363311767578,45.360836029052734,41.98897552490234,-0.010079243492869594,0.06941482987706737
159,159,159,159,2019-09-23,44.34846878051758,45.7119026184082,42.7237663269043,-0.029826670074799555,0.03802807180391676
160,160,160,160,2019-09-24,43.785133361816406,45.18122100830078,42.91154479980469,-0.030899732573138827,0.020357891240860182
161,161,161,161,2019-09-25,44.38111877441406,44.77300262451172,45.38533020019531,-0.008752681909323434,-0.022126343938705717
162,162,162,162,2019-09-26,44.15251922607422,44.42194747924805,46.43852996826172,-0.006065205792692763,-0.049226595754643165
163,163,163,163,2019-09-27,44.42194747924805,44.55256652832031,47.40191268920898,-0.002931796285837729,-0.06286592757341025
164,164,164,164,2019-09-30,45.156734466552734,44.90363311767578,45.360836029052734,0.0056365450032442865,-0.004499510599171419
165,165,165,165,2019-10-01,44.65871047973633,44.34846878051758,45.7119026184082,0.00699554477865183,-0.023039779102254077
166,166,166,166,2019-10-02,43.13198852539063,43.785133361816406,45.18122100830078,-0.014917045724824995,-0.0453558455742854
167,167,167,167,2019-10-03,42.9442024230957,44.38111877441406,44.77300262451172,-0.032376749189719556,-0.04084604771212752
168,168,168,168,2019-10-04,43.24628448486328,44.15251922607422,44.42194747924805,-0.020525097029475137,-0.026465813884769096
169,169,169,169,2019-10-07,43.074832916259766,44.42194747924805,44.55256652832031,-0.03032542784436887,-0.03316831615348603
170,170,170,170,2019-10-08,42.52782440185547,45.156734466552734,44.90363311767578,-0.05821745296140668,-0.052909053251753546
171,171,171,171,2019-10-09,42.5196647644043,44.65871047973633,44.34846878051758,-0.04789761487409294,-0.041237140005083606
172,172,172,172,2019-10-10,43.213626861572266,43.13198852539063,43.785133361816406,0.0018927561416179906,-0.013052523913117398
173,173,173,173,2019-10-11,44.079044342041016,42.9442024230957,44.38111877441406,0.026425963341095482,-0.006806372635815405
174,174,174,174,2019-10-14,43.81778717041016,43.24628448486328,44.15251922607422,0.01321507020439916,-0.007581267423272586
175,175,175,175,2019-10-15,44.511749267578125,43.074832916259766,44.42194747924805,0.03335860533949875,0.002021563515918201
176,176,176,176,2019-10-16,44.62605667114258,42.52782440185547,45.156734466552734,0.04933786994275602,-0.011751908141259149
177,177,177,177,2019-10-17,45.67107772827149,42.5196647644043,44.65871047973633,0.07411659949175853,0.022668976279431874
178,178,178,178,2019-10-18,45.14856719970703,43.213626861572266,43.13198852539063,0.044776161564337835,0.04675366806075476
179,179,179,179,2019-10-21,44.56890487670898,44.079044342041016,42.9442024230957,0.011113229471736652,0.03783287060745355
180,180,180,180,2019-10-22,45.16489028930664,43.81778717041016,43.24628448486328,0.03074329412522614,0.04436463911980448
181,181,181,181,2019-10-23,44.54440307617188,44.511749267578125,43.074832916259766,0.0007335997603119537,0.034116676964691894
182,182,182,182,2019-10-24,44.45459365844727,44.62605667114258,42.52782440185547,-0.0038422174282358723,0.045306085690754117
183,183,183,183,2019-10-25,45.24652862548828,45.67107772827149,42.5196647644043,-0.00929579777620193,0.0641318287948216
184,184,184,184,2019-10-28,45.5567741394043,45.14856719970703,43.213626861572266,0.009041415154807275,0.05422241658488702
185,185,185,185,2019-10-29,45.94049453735352,44.56890487670898,44.079044342041016,0.030774587449226676,0.0422298219731847
186,186,186,186,2019-10-30,45.60576248168945,45.16489028930664,43.81778717041016,0.009761391859003155,0.040804783325222305
187,187,187,187,2019-10-31,44.72401809692383,44.54440307617188,44.511749267578125,0.004032269114591092,0.004768826946558891
188,188,188,188,2019-11-01,46.84673690795898,44.45459365844727,44.62605667114258,0.0538109349933773,0.04976196425288015
189,189,189,189,2019-11-04,48.70003128051758,45.24652862548828,45.67107772827149,0.07632635607505733,0.06632104392778748
190,190,190,190,2019-11-05,49.97365951538086,45.5567741394043,45.14856719970703,0.09695342700211462,0.10687143834112933
191,191,191,191,2019-11-06,48.56940460205078,45.94049453735352,44.56890487670898,0.05722424390881842,0.08975988385643285
192,192,192,192,2019-11-07,47.89992904663086,45.60576248168945,45.16489028930664,0.05030431331703977,0.06055674529052868
193,193,193,193,2019-11-08,48.36529922485352,44.72401809692383,44.54440307617188,0.08141668130172208,0.08577724438573853
194,194,194,194,2019-11-11,50.82274627685547,46.84673690795898,44.45459365844727,0.08487270685914083,0.14325072156402707
195,195,195,195,2019-11-12,51.206485748291016,48.70003128051758,45.24652862548828,0.05146720447336017,0.1317218647232392
196,196,196,196,2019-11-13,50.82274627685547,49.97365951538086,45.5567741394043,0.016990686087603457,0.11559141833302844
197,197,197,197,2019-11-14,50.56966018676758,48.56940460205078,45.94049453735352,0.0411834487390923,0.10076438436356305
198,198,198,198,2019-11-15,51.11086654663086,47.89992904663086,45.60576248168945,0.06703428510038356,0.12071071209809703
199,199,199,199,2019-11-18,50.94636535644531,48.36529922485352,44.72401809692383,0.053366073878551745,0.13912764380956788
200,200,200,200,2019-11-19,50.5433349609375,50.82274627685547,46.84673690795898,-0.005497761069342522,0.07890833592617841
201,201,201,201,2019-11-20,50.45285415649414,51.206485748291016,48.70003128051758,-0.014717502690995143,0.035992233062030365
202,202,202,202,2019-11-21,49.860652923583984,50.82274627685547,49.97365951538086,-0.018930369249046675,-0.002261323122876191
203,203,203,203,2019-11-22,49.84419631958008,50.56966018676758,48.56940460205078,-0.014345832352999133,0.026246805534763995
204,204,204,204,2019-11-25,49.90177154541016,51.11086654663086,47.89992904663086,-0.023656319740100296,0.04179218087839964
205,205,205,205,2019-11-26,49.04636764526367,50.94636535644531,48.36529922485352,-0.037294077759784106,0.014081757609806456
206,206,206,206,2019-11-27,49.4411735534668,50.5433349609375,50.82274627685547,-0.021806266015539144,-0.027184141444513754
207,207,207,207,2019-11-29,49.02169036865234,50.45285415649414,51.206485748291016,-0.028366359282720355,-0.042666380004638293
208,208,208,208,2019-12-02,48.75026321411133,49.860652923583984,50.82274627685547,-0.02226985898428624,-0.04077865157963623
209,209,209,209,2019-12-03,48.51995849609375,49.84419631958008,50.56966018676758,-0.026567542888962903,-0.040532241725645735
210,210,210,210,2019-12-04,48.45415115356445,49.90177154541016,51.11086654663086,-0.0290093988051785,-0.051979462931675435
211,211,211,211,2019-12-05,48.61043167114258,49.04636764526367,50.94636535644531,-0.008888241781207395,-0.04585084076085544
212,212,212,212,2019-12-06,48.22385787963867,49.4411735534668,50.5433349609375,-0.024621496342753568,-0.045890859459342015
213,213,213,213,2019-12-09,48.289649963378906,49.02169036865234,50.45285415649414,-0.014932989861596968,-0.042875754588738046
214,214,214,214,2019-12-10,48.04290771484375,48.75026321411133,49.860652923583984,-0.01450977805311271,-0.03645650632626285
215,215,215,215,2019-12-11,47.7138900756836,48.51995849609375,49.84419631958008,-0.016613130872217163,-0.042739303694212416
216,216,216,216,2019-12-12,48.18272399902344,48.45415115356445,49.90177154541016,-0.005601731700567547,-0.03444862763684464
217,217,217,217,2019-12-13,47.60697555541992,48.61043167114258,49.04636764526367,-0.020642814334815962,-0.02934757779117103
218,218,218,218,2019-12-16,47.54117584228516,48.22385787963867,49.4411735534668,-0.014156520597282118,-0.038429462219923494
219,219,219,219,2019-12-17,46.95718765258789,48.289649963378906,49.02169036865234,-0.027593124236798272,-0.04211406625391734
220,220,220,220,2019-12-18,47.047664642333984,48.04290771484375,48.75026321411133,-0.020715712679527654,-0.034924910339448334
221,221,221,221,2019-12-19,47.50004577636719,47.7138900756836,48.51995849609375,-0.004481803914483051,-0.02102047799172524
222,222,222,222,2019-12-20,48.02645111083984,48.18272399902344,48.45415115356445,-0.0032433385913749335,-0.008826901979339552
223,223,223,223,2019-12-23,48.17449951171875,47.60697555541992,48.61043167114258,0.011921025221149906,-0.008967872623986906
224,224,224,224,2019-12-24,47.99355316162109,47.54117584228516,48.22385787963867,0.009515484447348399,-0.00477574230150557
225,225,225,225,2019-12-26,48.4459342956543,46.95718765258789,48.289649963378906,0.031704340006068366,0.0032363939766371086
226,226,226,226,2019-12-27,48.54463577270508,47.047664642333984,48.04290771484375,0.031818181449629446,0.010443332465206012
227,227,227,227,2019-12-30,48.45415115356445,47.50004577636719,47.7138900756836,0.02008640963609265,0.015514582372274655
228,228,228,228,2019-12-31,48.49527359008789,48.02645111083984,48.18272399902344,0.009761755624334345,0.006486756354223244
229,229,229,229,2020-01-02,48.5939826965332,48.17449951171875,47.60697555541992,0.00870757743341799,0.020732405904766882
230,230,230,230,2020-01-03,48.5939826965332,47.99355316162109,47.54117584228516,0.012510628935726853,0.02214515807813977
231,231,231,231,2020-01-06,49.01346206665039,48.4459342956543,46.95718765258789,0.01171466252529263,0.04379040817511948
232,232,232,232,2020-01-07,48.766719818115234,48.54463577270508,47.047664642333984,0.004574842140128377,0.036538586747075774
233,233,233,233,2020-01-08,45.92082214355469,48.45415115356445,47.50004577636719,-0.05228301290390891,-0.033246781282013305
234,234,234,234,2020-01-09,44.97493743896485,48.49527359008789,48.02645111083984,-0.07259132469030083,-0.06353818783804
235,235,235,235,2020-01-10,44.59658050537109,48.5939826965332,48.17449951171875,-0.08226125889136682,-0.07426997773951571
236,236,236,236,2020-01-13,44.46497344970703,48.5939826965332,47.99355316162109,-0.08496955832189368,-0.07352195200116474
237,237,237,237,2020-01-14,44.92557907104492,49.01346206665039,48.4459342956543,-0.08340326969856993,-0.07266564833130196
238,238,238,238,2020-01-15,44.769309997558594,48.766719818115234,48.54463577270508,-0.08197003685024828,-0.07777019468893032
239,239,239,239,2020-01-16,44.76108932495117,45.92082214355469,48.45415115356445,-0.025255053469601108,-0.07621765608706998
240,240,240,240,2020-01-17,44.75285339355469,44.97493743896485,48.49527359008789,-0.0049379511802890574,-0.07717082345315662
241,241,241,241,2020-01-21,44.30869674682617,44.59658050537109,48.5939826965332,-0.00645528772122439,-0.08818552651813727
