,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BBY,BBY_6m,BBY_12m,BBY_6m_ret,BBY_12m_ret
52,52,52,52,2019-04-22,61.48388671875,62.65258407592773,61.43307495117188,-0.01865361779430197,0.0008271076715353765
53,53,53,53,2019-04-23,62.34770965576172,62.30535888671875,63.15224456787109,0.0006797291565234787,-0.012739609140015817
54,54,54,54,2019-04-24,63.25388717651367,62.02588653564453,63.32163619995117,0.019798195712421585,-0.0010699190277327908
55,55,55,55,2019-04-25,62.49167251586914,61.95814514160156,63.36397171020508,0.00861109339293864,-0.013766485445789178
56,56,56,56,2019-04-26,61.65327072143555,62.16139221191406,63.3046875,-0.008174229572373126,-0.02608680089550164
57,57,57,57,2019-04-29,62.15291976928711,62.36464691162109,63.0844955444336,-0.0033949866281456353,-0.014767111428993451
58,58,58,58,2019-04-30,63.01675415039063,61.48388671875,62.65258407592773,0.024931205775141185,0.005812530797158599
59,59,59,59,2019-05-01,62.52554321289063,62.34770965576172,62.30535888671875,0.002852286926188219,0.0035339548652983943
60,60,60,60,2019-05-02,63.66884994506836,63.25388717651367,62.02588653564453,0.006560273005779216,0.026488350287096063
61,61,61,61,2019-05-03,63.54182434082031,62.49167251586914,61.95814514160156,0.016804668248949328,0.025560468209617104
62,62,62,62,2019-05-06,63.482547760009766,61.65327072143555,62.16139221191406,0.029670397323109388,0.02125363511151357
63,63,63,63,2019-05-07,62.06823348999024,62.15291976928711,62.36464691162109,-0.001362547079223675,-0.004752907878255108
64,64,64,64,2019-05-08,62.229129791259766,63.01675415039063,61.48388671875,-0.012498650077266582,0.012120949280886917
65,65,65,65,2019-05-09,61.22134399414063,62.52554321289063,62.34770965576172,-0.02085866274379078,-0.018065870708644294
66,66,66,66,2019-05-10,60.39986801147461,63.66884994506836,63.25388717651367,-0.05134350528420306,-0.04512005969016186
67,67,67,67,2019-05-13,56.82600402832031,63.54182434082031,62.49167251586914,-0.1056913360950773,-0.09066277568599379
68,68,68,68,2019-05-14,57.26639938354492,63.482547760009766,61.65327072143555,-0.0979190123238981,-0.07115391100192514
69,69,69,69,2019-05-15,57.46965026855469,62.06823348999024,62.15291976928711,-0.07408915902491675,-0.075350756136909
70,70,70,70,2019-05-16,58.21490097045898,62.229129791259766,63.01675415039063,-0.06450723052477259,-0.07619962730025642
71,71,71,71,2019-05-17,58.37581634521485,61.22134399414063,62.52554321289063,-0.0464793397740193,-0.06636850564490981
72,72,72,72,2019-05-20,58.29958724975586,60.39986801147461,63.66884994506836,-0.034772936280584976,-0.08433107712711863
73,73,73,73,2019-05-21,59.23964309692383,56.82600402832031,63.54182434082031,0.04247420014612735,-0.06770629091196378
74,74,74,74,2019-05-22,58.57907485961914,57.26639938354492,63.482547760009766,0.02292226314566248,-0.07724127454568741
75,75,75,75,2019-05-23,55.74200820922852,57.46965026855469,62.06823348999024,-0.0300618161282159,-0.10192372047743148
76,76,76,76,2019-05-24,55.84363555908203,58.21490097045898,62.229129791259766,-0.040732963070404304,-0.10261262295643725
77,77,77,77,2019-05-28,55.38630676269531,58.37581634521485,61.22134399414063,-0.05121143942280115,-0.09531050530357155
78,78,78,78,2019-05-29,54.657989501953125,58.29958724975586,60.39986801147461,-0.06246352537972699,-0.095064421472422
79,79,79,79,2019-05-30,55.05602264404297,59.23964309692383,56.82600402832031,-0.07062197262120418,-0.031147384274904155
80,80,80,80,2019-05-31,53.074317932128906,58.57907485961914,57.26639938354492,-0.09397138723481069,-0.0732031609555075
81,81,81,81,2019-06-03,53.54010009765625,55.74200820922852,57.46965026855469,-0.039501772223694886,-0.06837609333858341
82,82,82,82,2019-06-04,54.14985275268555,55.84363555908203,58.21490097045898,-0.030330811907911648,-0.06982831113697552
83,83,83,83,2019-06-05,53.54010009765625,55.38630676269531,58.37581634521485,-0.033333269050583314,-0.08283766378463664
84,84,84,84,2019-06-06,52.760963439941406,54.657989501953125,58.29958724975586,-0.03470720528320803,-0.09500279626486807
85,85,85,85,2019-06-07,53.96354293823242,55.05602264404297,59.23964309692383,-0.019843055370596274,-0.08906367227869716
86,86,86,86,2019-06-10,55.20846176147461,53.074317932128906,58.57907485961914,0.040210480558126704,-0.05753954131610961
87,87,87,87,2019-06-11,55.48793029785156,53.54010009765625,55.74200820922852,0.03638077247973959,-0.004558104731771984
88,88,88,88,2019-06-12,55.001495361328125,54.14985275268555,55.84363555908203,0.015727514764116268,-0.015080325435884778
89,89,89,89,2019-06-13,56.187721252441406,53.54010009765625,55.38630676269531,0.049451180516210114,0.01446954196061112
90,90,90,90,2019-06-14,56.3498649597168,52.760963439941406,54.657989501953125,0.06802191024924498,0.030953854563260386
91,91,91,91,2019-06-17,56.86190414428711,53.96354293823242,55.05602264404297,0.05370961668273333,0.032800798414368115
92,92,92,92,2019-06-18,58.58576965332031,55.20846176147461,53.074317932128906,0.06117373649056179,0.10384404239051004
93,93,93,93,2019-06-19,57.70676803588867,55.48793029785156,53.54010009765625,0.03998775456440162,0.07782331244492435
94,94,94,94,2019-06-20,58.36388397216797,55.001495361328125,54.14985275268555,0.0611326762799973,0.07782165611287706
95,95,95,95,2019-06-21,57.63848876953125,56.187721252441406,53.54010009765625,0.025820009866066806,0.07654802035109398
96,96,96,96,2019-06-24,57.57876968383789,56.3498649597168,52.760963439941406,0.021808476825980083,0.09131384132855458
97,97,97,97,2019-06-25,56.6570930480957,56.86190414428711,53.96354293823242,-0.0036019035815560985,0.049914256240483734
98,98,98,98,2019-06-26,58.15053176879883,58.58576965332031,55.20846176147461,-0.007429071719924352,0.053290200694873224
99,99,99,99,2019-06-27,58.432159423828125,57.70676803588867,55.48793029785156,0.012570300029423276,0.05306071266620238
100,100,100,100,2019-06-28,59.50745391845703,58.36388397216797,55.001495361328125,0.019593794457449132,0.08192429183111027
101,101,101,101,2019-07-01,61.81161117553711,57.63848876953125,56.187721252441406,0.07240166241506052,0.10009108391900368
102,102,102,102,2019-07-02,61.13741302490234,57.57876968383789,56.3498649597168,0.061804782571853734,0.08496112756628693
103,103,103,103,2019-07-03,61.41905975341797,56.6570930480957,56.86190414428711,0.08404890630869244,0.08014426667047725
104,104,104,104,2019-07-05,61.350772857666016,58.15053176879883,58.58576965332031,0.05503373729394334,0.04719581599264688
105,105,105,105,2019-07-08,61.44464111328125,58.432159423828125,57.70676803588867,0.0515552004094626,0.06477356477610985
106,106,106,106,2019-07-09,61.32516479492188,59.50745391845703,58.36388397216797,0.03054593595880717,0.05073824120694326
107,107,107,107,2019-07-10,61.38491439819336,61.81161117553711,57.63848876953125,-0.006903181606639941,0.0649986789841468
108,108,108,108,2019-07-11,62.93809127807617,61.13741302490234,57.57876968383789,0.029452967734182378,0.09307808457294331
109,109,109,109,2019-07-12,63.8085823059082,61.41905975341797,56.6570930480957,0.038905228476039166,0.12622407668783264
110,110,110,110,2019-07-15,64.43154907226562,61.350772857666016,58.15053176879883,0.05021576862197019,0.10801306733426874
111,111,111,111,2019-07-16,63.81709289550781,61.44464111328125,58.432159423828125,0.038611207409489756,0.09215701635499984
112,112,112,112,2019-07-17,63.34774398803711,61.32516479492188,59.50745391845703,0.032981227198964014,0.06453460561163338
113,113,113,113,2019-07-18,63.01488876342773,61.38491439819336,61.81161117553711,0.026553337757563744,0.01946685363812084
114,114,114,114,2019-07-19,63.75737762451172,62.93809127807617,61.13741302490234,0.013017337033875753,0.04285370397570176
115,115,115,115,2019-07-22,64.60222625732422,63.8085823059082,61.41905975341797,0.012437887236095735,0.05182701455681449
116,116,116,116,2019-07-23,65.2934799194336,64.43154907226562,61.350772857666016,0.013377465846758252,0.06426499419843767
117,117,117,117,2019-07-24,66.44556427001953,63.81709289550781,61.44464111328125,0.04118757616890356,0.08138908562454494
118,118,118,118,2019-07-25,65.7713851928711,63.34774398803711,61.32516479492188,0.03825931362751733,0.07250237994170683
119,119,119,119,2019-07-26,66.3516845703125,63.01488876342773,61.38491439819336,0.052952498566043005,0.0809119019031379
120,120,120,120,2019-07-29,66.22367095947266,63.75737762451172,62.93809127807617,0.038682477649657265,0.052203357532403905
121,121,121,121,2019-07-30,65.71162414550781,64.60222625732422,63.8085823059082,0.0171727501118093,0.02982423007732926
122,122,122,122,2019-07-31,65.310546875,65.2934799194336,64.43154907226562,0.0002613883589519528,0.013642350919554902
123,123,123,123,2019-08-01,58.26147079467773,66.44556427001953,63.81709289550781,-0.12316989952983959,-0.08705539297953757
124,124,124,124,2019-08-02,58.483360290527344,65.7713851928711,63.34774398803711,-0.1108084447510419,-0.0767885861638321
125,125,125,125,2019-08-05,56.44374465942383,66.3516845703125,63.01488876342773,-0.14932461737861813,-0.10427923040019116
126,126,126,126,2019-08-06,57.77503967285156,66.22367095947266,63.75737762451172,-0.12757721165580593,-0.0938297366446299
127,127,127,127,2019-08-07,57.78357696533203,65.71162414550781,64.60222625732422,-0.12064908276533226,-0.10554820920307106
128,128,128,128,2019-08-08,58.80765151977539,65.310546875,65.2934799194336,-0.09956883943524031,-0.09933347721183106
129,129,129,129,2019-08-09,57.48488235473633,58.26147079467773,66.44556427001953,-0.01332936551976549,-0.13485748843773904
130,130,130,130,2019-08-12,57.143531799316406,58.483360290527344,65.7713851928711,-0.022909567517240492,-0.13117943872177795
131,131,131,131,2019-08-13,60.83873748779297,56.44374465942383,66.3516845703125,0.07786501152409553,-0.08308676890753985
132,132,132,132,2019-08-14,57.15206527709961,57.77503967285156,66.22367095947266,-0.010782760155242044,-0.13698433733648896
133,133,133,133,2019-08-15,54.5577278137207,57.78357696533203,65.71162414550781,-0.055826401220310684,-0.16974007988432305
134,134,134,134,2019-08-16,55.880496978759766,58.80765151977539,65.310546875,-0.049775062689441096,-0.14438785689987743
135,135,135,135,2019-08-19,56.54615783691406,57.48488235473633,58.26147079467773,-0.016329937182952614,-0.02944163500109165
136,136,136,136,2019-08-20,56.3583984375,57.143531799316406,58.483360290527344,-0.013739671614518612,-0.03633446919724148
137,137,137,137,2019-08-21,57.91158676147461,60.83873748779297,56.44374465942383,-0.04811327202353077,0.02600539901999066
138,138,138,138,2019-08-22,58.71378326416016,57.15206527709961,57.77503967285156,0.02732566145227855,0.016248255243513254
139,139,139,139,2019-08-23,56.50348281860352,54.5577278137207,57.78357696533203,0.03566415030197567,-0.022153252082274477
140,140,140,140,2019-08-26,57.73237609863281,55.880496978759766,58.80765151977539,0.033139990157513344,-0.018284617619545473
141,141,141,141,2019-08-27,57.8774528503418,56.54615783691406,57.48488235473633,0.023543509662802276,0.00682910844598994
142,142,142,142,2019-08-28,58.884464263916016,56.3583984375,57.143531799316406,0.044821462221240393,0.03046595843451927
143,143,143,143,2019-08-29,54.18223571777344,57.91158676147461,60.83873748779297,-0.06439732102422902,-0.10941222722373434
144,144,144,144,2019-08-30,54.31877899169922,58.71378326416016,57.15206527709961,-0.07485472793819647,-0.04957452143965946
145,145,145,145,2019-09-03,53.94329071044922,56.50348281860352,54.5577278137207,-0.04531034160094949,-0.011262146132063777
146,146,146,146,2019-09-04,54.5577278137207,57.73237609863281,55.880496978759766,-0.05498904599887566,-0.023671392284536186
147,147,147,147,2019-09-05,56.11945724487305,57.8774528503418,56.54615783691406,-0.03037444667813105,-0.007546058094197505
148,148,148,148,2019-09-06,56.62295913696289,58.884464263916016,56.3583984375,-0.0384058028755635,0.004694255103013356
149,149,149,149,2019-09-09,59.07221221923828,54.18223571777344,57.91158676147461,0.09025054866572768,0.02004133408645914
150,150,150,150,2019-09-10,58.90151977539063,54.31877899169922,58.71378326416016,0.08436752203858866,0.003197486191373944
151,151,151,151,2019-09-11,57.89451599121094,53.94329071044922,56.50348281860352,0.07324776128268984,0.024618538596516748
152,152,152,152,2019-09-12,57.91158676147461,54.5577278137207,57.73237609863281,0.06147358187652463,0.003104162256125198
153,153,153,153,2019-09-13,57.63848876953125,56.11945724487305,57.8774528503418,0.027067822805734165,-0.00412879401290267
154,154,154,154,2019-09-16,58.80765151977539,56.62295913696289,58.884464263916016,0.03858315453856864,-0.0013044653645205573
155,155,155,155,2019-09-17,58.389495849609375,59.07221221923828,54.18223571777344,-0.011557318474803346,0.0776501758574688
156,156,156,156,2019-09-18,57.72754287719727,58.90151977539063,54.31877899169922,-0.019931181787330554,0.06275479583256027
157,157,157,157,2019-09-19,58.10579681396485,57.89451599121094,53.94329071044922,0.0036494099507800026,0.07716448234236717
158,158,158,158,2019-09-20,57.40085220336914,57.91158676147461,54.5577278137207,-0.008819211951644035,0.05211222137688476
159,159,159,159,2019-09-23,57.951053619384766,57.63848876953125,56.11945724487305,0.005422849497378701,0.032637457032410166
160,160,160,160,2019-09-24,58.208961486816406,58.80765151977539,56.62295913696289,-0.01018047851745385,0.028009881045199414
161,161,161,161,2019-09-25,57.968257904052734,58.389495849609375,59.07221221923828,-0.007214276119828167,-0.018688216907949418
162,162,162,162,2019-09-26,57.56420135498047,57.72754287719727,58.90151977539063,-0.00282952493862898,-0.022704310950036
163,163,163,163,2019-09-27,58.690372467041016,58.10579681396485,57.89451599121094,0.010060539311555816,0.013746664294609579
164,164,164,164,2019-09-30,59.309349060058594,57.40085220336914,57.91158676147461,0.033248580525036875,0.02413614229465111
165,165,165,165,2019-10-01,58.46686172485352,57.951053619384766,57.63848876953125,0.008900754572238156,0.014371871522075086
166,166,166,166,2019-10-02,55.89641189575195,58.208961486816406,58.80765151977539,-0.03972841177708031,-0.04950443605190502
167,167,167,167,2019-10-03,56.44661712646485,57.968257904052734,58.389495849609375,-0.02624955160989062,-0.033274456216383363
168,168,168,168,2019-10-04,57.5040168762207,57.56420135498047,57.72754287719727,-0.001045519217553803,-0.0038720858334828634
169,169,169,169,2019-10-07,57.443843841552734,58.690372467041016,58.10579681396485,-0.021239064825978038,-0.011392201961044734
170,170,170,170,2019-10-08,56.119930267333984,59.309349060058594,57.40085220336914,-0.053775987146560955,-0.022315381860479988
171,171,171,171,2019-10-09,56.48099899291992,58.46686172485352,57.951053619384766,-0.033965611858545075,-0.0253671768613557
172,172,172,172,2019-10-10,57.366477966308594,55.89641189575195,58.208961486816406,0.02629982892816707,-0.014473433282238268
173,173,173,173,2019-10-11,59.7735710144043,56.44661712646485,57.968257904052734,0.05893982770456607,0.03114313204546626
174,174,174,174,2019-10-14,59.07722473144531,57.5040168762207,57.56420135498047,0.027358225402079217,0.026284102634109408
175,175,175,175,2019-10-15,58.40668487548828,57.443843841552734,58.690372467041016,0.01676143115685913,-0.0048336307920356925
176,176,176,176,2019-10-16,58.81073760986328,56.119930267333984,59.309349060058594,0.04794744629423664,-0.008406962107953664
177,177,177,177,2019-10-17,60.074462890625,56.48099899291992,58.46686172485352,0.0636225272530242,0.027495937328343212
178,178,178,178,2019-10-18,60.62464904785156,57.366477966308594,55.89641189575195,0.05679573153255979,0.08458927848388331
179,179,179,179,2019-10-21,61.441368103027344,59.7735710144043,56.44661712646485,0.02790191484830551,0.08848627660665809
180,180,180,180,2019-10-22,62.24087142944336,59.07722473144531,57.5040168762207,0.05355103785561077,0.0823743246218589
181,181,181,181,2019-10-23,61.95714569091797,58.40668487548828,57.443843841552734,0.060788603616154235,0.07856893876764692
182,182,182,182,2019-10-24,62.00015640258789,58.81073760986328,56.119930267333984,0.054231912782364056,0.10477964080216684
183,183,183,183,2019-10-25,62.8856201171875,60.074462890625,56.48099899291992,0.04679454615650336,0.11339426069766256
184,184,184,184,2019-10-28,63.93443298339844,60.62464904785156,57.366477966308594,0.05459469023786734,0.11449116714028018
185,185,185,185,2019-10-29,63.5303955078125,61.441368103027344,59.7735710144043,0.034000339987257266,0.06285092942670056
186,186,186,186,2019-10-30,62.49876022338867,62.24087142944336,59.07722473144531,0.0041433994740522895,0.05791632067174879
187,187,187,187,2019-10-31,61.75083541870117,61.95714569091797,58.40668487548828,-0.0033298866485231837,0.05725629780806729
188,188,188,188,2019-11-01,62.687896728515625,62.00015640258789,58.81073760986328,0.01109255791972541,0.06592604133572544
189,189,189,189,2019-11-04,64.31268310546875,62.8856201171875,60.074462890625,0.02269299381356049,0.07054944831650167
190,190,190,190,2019-11-05,64.33846282958984,63.93443298339844,60.62464904785156,0.006319440516447727,0.06125913865178734
191,191,191,191,2019-11-06,64.5190200805664,63.5303955078125,61.441368103027344,0.015561442123122493,0.050090876433257936
192,192,192,192,2019-11-07,65.34429168701172,62.49876022338867,62.24087142944336,0.04552940655866289,0.049861452551904106
193,193,193,193,2019-11-08,66.06643676757812,61.75083541870117,61.95714569091797,0.06988733544437165,0.06632473189065125
194,194,194,194,2019-11-11,65.55062866210938,62.687896728515625,62.00015640258789,0.045666421797360135,0.05726553714585925
195,195,195,195,2019-11-12,64.63937377929688,64.31268310546875,62.8856201171875,0.005079723905973221,0.027887991862706407
196,196,196,196,2019-11-13,64.49320220947266,64.33846282958984,63.93443298339844,0.002405083570191424,0.008739722869198108
197,197,197,197,2019-11-14,64.9918212890625,64.5190200805664,63.5303955078125,0.007328090350809724,0.023003568127799356
198,198,198,198,2019-11-15,66.27275085449219,65.34429168701172,62.49876022338867,0.014208726478016409,0.060385047921177604
199,199,199,199,2019-11-18,66.44468688964844,66.06643676757812,61.75083541870117,0.005725299268083628,0.07601276062292328
200,200,200,200,2019-11-19,64.78550720214844,65.55062866210938,62.687896728515625,-0.011672221541991212,0.033461171663120126
201,201,201,201,2019-11-20,63.74529266357422,64.63937377929688,64.31268310546875,-0.013831834429203882,-0.00882237242324424
202,202,202,202,2019-11-21,62.0775146484375,64.49320220947266,64.33846282958984,-0.037456467941986316,-0.03514147030743964
203,203,203,203,2019-11-22,62.44718170166016,64.9918212890625,64.5190200805664,-0.03915322785131081,-0.03211205589172139
204,204,204,204,2019-11-25,63.83125686645508,66.27275085449219,65.34429168701172,-0.03684008821963092,-0.02315481247855322
205,205,205,205,2019-11-26,70.1241226196289,66.44468688964844,66.06643676757812,0.05537592096853872,0.06141826395641292
206,206,206,206,2019-11-27,69.41059875488281,64.78550720214844,65.55062866210938,0.07139083650765943,0.05888532530588275
207,207,207,207,2019-11-29,69.32462310791016,63.74529266357422,64.63937377929688,0.08752537185422815,0.07248290097318222
208,208,208,208,2019-12-02,68.08667755126953,62.0775146484375,64.49320220947266,0.09680095823525825,0.055718668304379326
209,209,209,209,2019-12-03,67.1496353149414,62.44718170166016,64.9918212890625,0.0753028957455133,0.03320131645921487
210,210,210,210,2019-12-04,68.06950378417969,63.83125686645508,66.27275085449219,0.06639767295498622,0.027111488606115453
211,211,211,211,2019-12-05,69.04953002929688,70.1241226196289,66.44468688964844,-0.015324150238012924,0.03920318179803561
212,212,212,212,2019-12-06,70.53679656982422,69.41059875488281,64.78550720214844,0.016225156318251388,0.08877432030793853
213,213,213,213,2019-12-09,70.98380279541016,69.32462310791016,63.74529266357422,0.023933482983633958,0.11355364183577143
214,214,214,214,2019-12-10,71.25029754638672,68.08667755126953,62.0775146484375,0.04646459643643164,0.14776337213075097
215,215,215,215,2019-12-11,72.0669937133789,67.1496353149414,62.44718170166016,0.07322986007853038,0.1540471763429958
216,216,216,216,2019-12-12,73.37371826171875,68.06950378417969,63.83125686645508,0.07792350733680298,0.1494951198474439
217,217,217,217,2019-12-13,72.89229583740234,69.04953002929688,70.1241226196289,0.05565230938537935,0.039475334797252515
218,218,218,218,2019-12-16,74.1894760131836,70.53679656982422,69.41059875488281,0.05178402792567427,0.06884938819180841
219,219,219,219,2019-12-17,74.6823959350586,70.98380279541016,69.32462310791016,0.052104747759267545,0.07728527883676439
220,220,220,220,2019-12-18,75.2445068359375,71.25029754638672,68.08667755126953,0.056058843641325184,0.10512819162424392
221,221,221,221,2019-12-19,76.65408325195312,72.0669937133789,67.1496353149414,0.06365035229328075,0.14154131876419718
222,222,222,222,2019-12-20,75.86715698242188,73.37371826171875,68.06950378417969,0.03398272269382896,0.11455428297178916
223,223,223,223,2019-12-23,75.789306640625,72.89229583740234,69.04953002929688,0.039743717356425234,0.09760785639624947
224,224,224,224,2019-12-24,76.04009246826172,74.1894760131836,70.53679656982422,0.024944460515522016,0.07802021308112295
225,225,225,225,2019-12-26,75.9709243774414,74.6823959350586,70.98380279541016,0.017253442745774672,0.07025717678728993
226,226,226,226,2019-12-27,75.2445068359375,75.2445068359375,71.25029754638672,0.0,0.056058843641325184
227,227,227,227,2019-12-30,75.7287826538086,76.65408325195312,72.0669937133789,-0.012071119487570892,0.05081090179775183
228,228,228,228,2019-12-31,75.92767333984375,75.86715698242188,73.37371826171875,0.0007976621219099034,0.034807491546431146
229,229,229,229,2020-01-02,75.50391387939453,75.789306640625,72.89229583740234,-0.0037656072324785406,0.03582845089442377
230,230,230,230,2020-01-03,75.39151763916016,76.04009246826172,74.1894760131836,-0.008529379805426562,0.016202319932317133
231,231,231,231,2020-01-06,76.02281951904297,75.9709243774414,74.6823959350586,0.0006830921438276683,0.017948320580796207
232,232,232,232,2020-01-07,76.45519256591797,75.2445068359375,75.2445068359375,0.01609002146323113,0.01609002146323113
233,233,233,233,2020-01-08,76.66273498535156,75.7287826538086,76.65408325195312,0.012332858113043965,0.00011286722156733653
234,234,234,234,2020-01-09,77.28536987304688,75.92767333984375,75.86715698242188,0.01788144524231927,0.01869337071578414
235,235,235,235,2020-01-10,78.39230346679688,75.50391387939453,75.789306640625,0.038254832617234724,0.034345172710375405
236,236,236,236,2020-01-13,78.91981506347656,75.39151763916016,76.04009246826172,0.046799660423386014,0.0378711085394432
237,237,237,237,2020-01-14,78.23664855957031,76.02281951904297,75.9709243774414,0.02912058582584942,0.02982357001307845
238,238,238,238,2020-01-15,76.89622497558594,76.45519256591797,75.2445068359375,0.005768508257797178,0.021951345142706913
239,239,239,239,2020-01-16,76.92217254638672,76.66273498535156,75.7287826538086,0.0033841417356781367,0.015758735988582684
240,240,240,240,2020-01-17,77.77831268310547,77.28536987304688,75.92767333984375,0.006378216354121502,0.02437371332292071
241,241,241,241,2020-01-21,78.03773498535156,78.39230346679688,75.50391387939453,-0.00452300118461868,0.0335588047793709
242,242,242,242,2020-01-22,77.19891357421875,78.91981506347656,75.39151763916016,-0.021805695918999057,0.023973465340082045
243,243,243,243,2020-01-23,77.67453002929688,78.23664855957031,76.02281951904297,-0.007184849308127461,0.021726509496798885
244,244,244,244,2020-01-24,77.3459243774414,76.89622497558594,76.45519256591797,0.005848133663235666,0.011650376928362016
